timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741469.1713912,CREATED,312ff46b-5e26-4814-9a24-5897e0876904,61a2a242-f0d5-4c15-9697-5d6c7f8699ad,c1,c2,27,?,?,surb={'id': '1115fe57-d4e4-4211-8069-bd66a1de9afb', 'route': ['p2', 'e9', 'i10', 'x12', 'p1', 'c1']}
1769741469.305083,SENT,265dfbc5-55e4-4a4c-87e5-fe4d8ac93f91,dba62e89-66ff-46ed-a6c9-2cb190e1bd28,c1,c2,3395,?,p1,
1769741469.3051546,CREATED,a39b5d1c-5077-4005-9cdd-0d3244ab9e7c,aff2307f-cd1d-4d02-97c9-dfb234502255,c1,c2,27,?,?,surb={'id': 'e22050bd-7396-4f0c-9e36-7e1aba863207', 'route': ['p2', 'e12', 'i3', 'x7', 'p1', 'c1']}
1769741469.4769561,SENT,398f131f-fbfe-4a82-9350-dbe92507193a,16525ce4-887a-4d96-84b8-448d51f0258d,c1,c2,3375,?,p1,
1769741469.4770272,CREATED,d1be5911-fdbb-4182-aef6-f25c6ad9e9b8,f25388b8-8755-490c-8cb6-48584fbf787e,c1,c2,27,?,?,surb={'id': 'a0929168-c17f-416d-92bd-5e9c9fc2c5c6', 'route': ['p2', 'e3', 'i4', 'x2', 'p1', 'c1']}
1769741469.5792286,RECEIVED,f4c88b65-7a7f-40f4-a1ae-dadf652b89ed,55068a38-a88f-43e4-8740-f7bf50529432,c4,c1,27,p1,?,surb={'id': '3174f908-bee3-44ff-9214-8dd793a3748d', 'route': ['p1', 'e9', 'i12', 'x2', 'p1', 'c4']}
1769741469.6442688,RECEIVED,3b9ebb57-2836-4486-a7d0-fb8e2844483b,5e5ceb4b-597e-43a4-aaa3-8865a36c4d7d,c5,c1,27,p1,?,surb={'id': '33372c91-e687-4cdf-89b8-6751189ca6a9', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c5']}
1769741469.7887757,RECEIVED,4518daf3-2f82-4fe2-a097-23d5bb307436,212adc14-1a34-469f-b2ab-a897311b8061,c4,c1,27,p1,?,surb={'id': 'ea44470f-c203-4904-8e63-dc8879a003f3', 'route': ['p1', 'e7', 'i11', 'x8', 'p1', 'c4']}
1769741469.9155457,SENT,2ac86ae1-1d90-4bfc-bf1f-7a5eb7dafc1d,1617a2b9-7c6e-47f7-a749-b08da10aaaa2,c1,c2,3364,?,p1,
1769741469.9156744,CREATED,988230b1-0f49-448a-9775-2e3fdb8b786c,f9d0b098-195e-4ff6-acbb-b5357041b31d,c1,c2,27,?,?,surb={'id': '6f20973a-cc15-4bbd-89e1-1bdcdf838324', 'route': ['p2', 'e5', 'i11', 'x7', 'p1', 'c1']}
1769741470.1123164,RECEIVED,930a7e46-a24f-46fa-bc32-49a7a8d7d985,58f776fa-9d4b-461b-ac3c-1a05d9b7e0f9,c4,c1,27,p1,?,surb={'id': 'cd47999a-e5fa-4c34-a620-33a6563933a4', 'route': ['p1', 'e12', 'i8', 'x3', 'p1', 'c4']}
1769741470.1797688,RECEIVED,e5b6a608-a29e-4578-965c-2c827f2ca530,e6540c42-7cdd-45bd-bc66-327ec31bbc11,c3,c1,27,p1,?,surb={'id': '61674939-9064-4a2d-9897-20648d9a35ee', 'route': ['p1', 'e5', 'i7', 'x11', 'p3', 'c3']}
1769741470.280492,RECEIVED,84700b7e-f60a-4e4f-8ca2-406bd3fd8dc4,c4ace5de-f57f-45eb-88cd-65f6365a5763,c5,c1,27,p1,?,surb={'id': '6eaaa065-3d80-43b4-a003-692251641c60', 'route': ['p1', 'e2', 'i7', 'x6', 'p2', 'c5']}
1769741470.680849,RECEIVED,0c69c5b6-cafe-4dc0-a30c-9c239d6e25b1,02679042-efd1-4a8a-9612-8c1d6609fe5d,c3,c1,26,p1,?,surb={'id': '52430e4a-d164-4e52-8795-fb71a98346cd', 'route': ['p1', 'e12', 'i11', 'x4', 'p3', 'c3']}
1769741470.7588646,RECEIVED,cda4a91c-6d8b-41f2-a515-0e6e0ae0a7d1,64f35b48-393e-4e82-8ff3-704485865b1c,c3,c1,27,p1,?,surb={'id': '3d8af32c-c3b5-4854-8696-d00c7d036a22', 'route': ['p1', 'e7', 'i10', 'x6', 'p3', 'c3']}
1769741470.8341863,SENT,e09ac8f6-780f-40af-a39a-d79fbc7ab30c,9f13429e-ef0e-44b5-91f3-4a447ec55f86,c1,c2,3376,?,p1,
1769741470.8343346,CREATED,8bb94ccb-effa-448c-bb03-621cfa3e8fbb,5697be5b-4a6e-4142-a6af-28ed7eafcefc,c1,c2,27,?,?,surb={'id': '3f03379f-17d0-4376-a9b7-e77065afa2c5', 'route': ['p2', 'e11', 'i11', 'x8', 'p1', 'c1']}
1769741471.0346904,RECEIVED,b377d265-6572-4841-b7a9-240bdbf49776,10c3c61f-18b2-4cca-9716-5ecbfbe20532,c5,c1,27,p1,?,surb={'id': 'a02424dc-da39-4de6-9016-19baeda6b2e9', 'route': ['p1', 'e3', 'i9', 'x1', 'p2', 'c5']}
1769741471.2294881,RECEIVED,61ece9e6-582f-471a-9ebe-ecda35f313a3,22dff297-3f95-4f61-b96b-7a7ff09e7e29,c3,c1,26,p1,?,surb={'id': 'b4ad80b2-bb78-4e0d-8a5e-98f3b3646a90', 'route': ['p1', 'e9', 'i10', 'x6', 'p3', 'c3']}
1769741471.351321,SENT,72311e68-4868-4be2-b86f-0398899df25b,0ae0dabe-ed57-4eaf-a7f4-a2da533eeb53,c1,c2,3363,?,p1,
1769741471.3514786,CREATED,a7c2b6e4-7f6c-4264-8a0e-c71ee0f5193c,339b9157-303f-420e-b7ab-439c4a1a0760,c1,c2,26,?,?,surb={'id': '4526d486-8192-47cf-9b1b-7f0cbea3d7b5', 'route': ['p2', 'e12', 'i9', 'x1', 'p1', 'c1']}
1769741471.3841164,SENT,d0796930-88ee-446c-8722-b2df0cb70a98,7b6db0ed-e29b-48a9-82d5-b609f280df4e,c1,c2,3383,?,p1,
1769741471.3842406,CREATED,ead8ea37-808f-4a3b-a598-a4eff2e7c844,2b4e8a17-38c4-4038-a368-dd0afa88fbd8,c1,c2,26,?,?,surb={'id': '068b34f4-4c09-4f22-9349-0c45633144d3', 'route': ['p2', 'e8', 'i3', 'x7', 'p1', 'c1']}
1769741471.4325702,RECEIVED,eff684f5-1452-4b80-b1b6-5a8fe2cce505,3bdad61a-2da8-4dca-9644-a0801e8622f5,c3,c1,27,p1,?,surb={'id': 'f746fa6a-a34b-4f13-b9eb-453be7238df3', 'route': ['p1', 'e12', 'i6', 'x12', 'p3', 'c3']}
1769741471.4980752,SENT,2cbc6034-1c5c-4ebc-9c2f-cadd0e270ff7,80798ef4-8f57-4169-803c-020a7b775b65,c1,c2,3378,?,p1,
1769741471.4982097,CREATED,49a0e66b-23bd-4239-91e9-f3b20ae5579e,9ee0b16b-e9ad-4e15-9daf-5d78a06aa0ff,c1,c2,27,?,?,surb={'id': '29f2d961-3961-4279-8a43-e2e10cd8ff93', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c1']}
1769741471.8765404,RECEIVED,61712be8-db84-4260-9dbe-db18c60a3a3c,0cbf6c20-9fc0-4dee-bd70-4d79db5c34a3,c4,c1,27,p1,?,surb={'id': '6b0d0958-88a1-43b1-8021-730383703091', 'route': ['p1', 'e7', 'i6', 'x4', 'p1', 'c4']}
1769741471.882394,RECEIVED,21072faa-7d26-405a-8970-369655dc7aed,087f3c24-494e-471a-8a2d-cacae04eafdb,c4,c1,26,p1,?,surb={'id': 'aaa457fd-f880-46c7-acf0-533f8447fcb9', 'route': ['p1', 'e1', 'i12', 'x12', 'p1', 'c4']}
1769741472.0254357,RECEIVED,f4997a19-b884-420e-b549-3615085e95ba,9ddfdcb2-c0b1-4642-9171-2c86c5dc89a8,c3,c1,27,p1,?,surb={'id': '5e88c969-98b2-40e1-951e-dbb7e62a4d8f', 'route': ['p1', 'e2', 'i10', 'x9', 'p3', 'c3']}
1769741472.0529592,RECEIVED,04ca43b7-d981-45a7-a1f0-b684ee4b0602,d61a402d-d442-47a8-b553-bbc497568eae,c4,c1,27,p1,?,surb={'id': '7f75fc3f-fb73-443d-b9d0-14fc05e533d0', 'route': ['p1', 'e3', 'i7', 'x2', 'p1', 'c4']}
1769741472.0989163,RECEIVED,a647445c-91a2-43bc-bd14-c9cda02de388,6180f112-3067-4498-89d2-8b5d53876940,c5,c1,27,p1,?,surb={'id': 'ec822234-a583-4855-b345-7608e4b8c94f', 'route': ['p1', 'e7', 'i12', 'x12', 'p2', 'c5']}
1769741472.1302226,SENT,9f5c819e-23a6-48ea-99a3-bf770180615d,122273b0-b551-4d90-836e-5be220ac02bf,c1,c2,3376,?,p1,
1769741472.1302853,CREATED,50a40425-0979-42c6-b3c7-bde0b215f188,0ca03dfc-f79e-40c3-999f-917ed298db22,c1,c2,27,?,?,surb={'id': '1194bf4f-2ce4-4ca3-beac-de8cd0453578', 'route': ['p2', 'e3', 'i3', 'x6', 'p1', 'c1']}
1769741472.1821938,SENT,1dbf025a-afd6-45b5-bbed-81bd6026a176,7fa02f0e-ae42-4c87-ab17-880b20a263a5,c1,c2,3360,?,p1,
1769741472.182256,CREATED,945fde01-5fa4-439b-ae90-2283d1edfd7e,ee8e3820-5563-40a1-a1ac-d18328258e30,c1,c2,27,?,?,surb={'id': 'b0813b9d-abcc-4d88-b255-8f96607a4aa8', 'route': ['p2', 'e8', 'i7', 'x12', 'p1', 'c1']}
1769741472.1993861,RECEIVED,84039224-461c-4044-b10b-2de84531364f,8b48dcf3-cfc1-4625-8ef5-1e7218bfceb6,c5,c1,26,p1,?,surb={'id': '65e00545-8972-4d98-9f32-e7f5342828af', 'route': ['p1', 'e4', 'i9', 'x1', 'p2', 'c5']}
1769741472.2010312,RECEIVED,5729e12e-b50a-4339-8b6a-773923867bed,40a5b4e3-b045-4e9d-82c2-b03687f16cab,c3,c1,27,p1,?,surb={'id': '5435affb-d0b3-4db4-a960-02737d4afff3', 'route': ['p1', 'e7', 'i2', 'x3', 'p3', 'c3']}
1769741472.5302231,RECEIVED,ae85bd3b-986c-46df-b84e-0cb27566686e,033e705b-360d-47bc-8907-01fa93a31bfd,c3,c1,27,p1,?,surb={'id': '80e9a982-29d6-495d-84f7-b782ae88d3ec', 'route': ['p1', 'e1', 'i10', 'x3', 'p3', 'c3']}
1769741472.7638414,SENT,32ef2be1-5749-46c4-ac0c-5986bd22b8f9,c587a6db-301b-4e91-9528-aa9f97196eed,c1,c2,3377,?,p1,
1769741472.7640326,CREATED,21348bf7-7243-401e-8abb-1cd6e4c758e4,50c7b137-5435-4d57-946f-fb3f990c64c6,c1,c2,26,?,?,surb={'id': '9af3d340-b01a-4e1f-9c0e-4de31ef4720e', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c1']}
1769741472.9142373,RECEIVED,98ee531e-89b4-4d5d-bd37-20d4bf80ebd5,4801b161-f336-4f07-871c-893fc18662d7,c5,c1,24,p1,?,surb={'id': '36a672d4-f1bb-44e2-8664-6f99fe561f92', 'route': ['p1', 'e12', 'i3', 'x10', 'p2', 'c5']}
1769741472.9734154,RECEIVED,b02cf32c-c357-49f0-beca-848b65d136d2,4e982146-506d-46ff-8649-8455337d6b2f,c4,c1,27,p1,?,surb={'id': 'b2c7e098-117a-4040-a431-e2d86a3fee27', 'route': ['p1', 'e7', 'i11', 'x5', 'p1', 'c4']}
1769741472.9872735,RECEIVED,6d328f3a-0c59-42c3-9279-fc85839e4982,33f6e6d6-56b1-4057-96ae-cfc514f6590f,c4,c1,27,p1,?,surb={'id': '1e1ddbd6-4b45-4ebe-b291-69d8c33e2ef7', 'route': ['p1', 'e6', 'i7', 'x1', 'p1', 'c4']}
1769741473.0733895,SENT,cd916fbe-3090-45b2-9cfd-08ce77521b89,b09ceef4-ce82-4490-a3a7-f8151906477d,c1,c2,3372,?,p1,
1769741473.0735092,CREATED,10222bce-ed7a-4a42-9d51-933c5d578ead,b45d5c77-29cc-4853-aced-4568b90d9218,c1,c2,27,?,?,surb={'id': '34aa9ef2-37d8-407c-988d-be9f10bd5d02', 'route': ['p2', 'e2', 'i3', 'x7', 'p1', 'c1']}
1769741473.1156008,RECEIVED,4c6d9c04-5fae-4c80-b6c3-9d9153911f7f,31548084-106f-4226-910d-9379e5fcc405,c4,c1,27,p1,?,surb={'id': '38a7ba11-9890-4805-bd32-ad47bdbd6f31', 'route': ['p1', 'e3', 'i10', 'x5', 'p1', 'c4']}
1769741473.1257439,RECEIVED,9fee24c1-72ec-4d6f-910e-c39de3c3a5d7,021e3af7-0659-4470-bd90-afb24873eb2a,c4,c1,27,p1,?,surb={'id': '21d9c822-9281-4953-bee1-599a0f07a813', 'route': ['p1', 'e3', 'i11', 'x7', 'p1', 'c4']}
1769741473.1410148,RECEIVED,71948492-f4cf-49e6-ba74-9bc3e1f8ef0a,58a3eab4-468e-46be-89e1-ea5acd634437,c4,c1,27,p1,?,surb={'id': 'dbd9f64c-cf62-4677-a007-4d4e94d89560', 'route': ['p1', 'e10', 'i12', 'x8', 'p1', 'c4']}
1769741473.1629775,RECEIVED,b2266069-d70e-46a7-b4be-a8aaea1b5ecd,ad2a00af-e0c9-4d79-b039-7d9af18b76bd,c3,c1,26,p1,?,surb={'id': 'f121739e-82e9-4f4c-8244-ad69be1ddcf7', 'route': ['p1', 'e2', 'i10', 'x1', 'p3', 'c3']}
1769741473.3897612,RECEIVED,7a423a7b-6a44-4c9e-a84d-91ba053a9074,6dc4cf83-0ee2-40fa-a8be-0dc51b0b5dc6,c4,c1,27,p1,?,surb={'id': '54aeaa3f-10b0-4bca-9f12-bdd27f7336f7', 'route': ['p1', 'e7', 'i11', 'x7', 'p1', 'c4']}
1769741473.4188442,RECEIVED,6f97f3fb-fb4d-451c-bb83-47e37a8c912d,ee38ead0-a89f-4d90-baee-9a1820141a39,c3,c1,27,p1,?,surb={'id': '4b709da6-9dd0-463b-b7c9-367d2cedce2b', 'route': ['p1', 'e9', 'i12', 'x11', 'p3', 'c3']}
1769741473.5954938,RECEIVED,5c1ccb65-5409-4ad7-bac0-7c000bd86c36,f98cebf0-8cc3-4a18-9324-e420723b2209,c4,c1,26,p1,?,surb={'id': '8cf553ae-b8bb-4bf9-ab7f-ac2136be7b92', 'route': ['p1', 'e2', 'i1', 'x9', 'p1', 'c4']}
1769741473.7491324,RECEIVED,3e8de7d4-ee17-4d48-80bc-6bb83cc0c101,a3999ab6-42ab-4d6b-87f3-6de0b20e5229,c3,c1,27,p1,?,surb={'id': '9e516c5f-b398-4055-b737-b0f3cff2ff8a', 'route': ['p1', 'e3', 'i10', 'x11', 'p3', 'c3']}
1769741473.8737524,SENT,0936d0d8-6050-4313-9740-78e6918f5d13,b5550e72-9adc-4203-8b75-4305625cb620,c1,c2,3355,?,p1,
1769741473.873873,CREATED,341e34af-57cf-4916-aa9d-dc69c5be6514,6d8e1590-2f78-4a7d-8281-c8f9b027641e,c1,c2,25,?,?,surb={'id': '09690ab3-40f3-4bb6-bfca-4939ca166107', 'route': ['p2', 'e9', 'i9', 'x2', 'p1', 'c1']}
1769741473.905026,RECEIVED,e88d65aa-255b-49da-bc70-0bc8d167be78,03f9475e-46e1-4874-9f85-3c6a0c58de41,c3,c1,27,p1,?,surb={'id': '0c524050-573e-4b79-af06-4b1697896b96', 'route': ['p1', 'e4', 'i6', 'x2', 'p3', 'c3']}
1769741473.9467492,SENT,17269658-de98-483b-90bd-dc5604a316f2,e463037f-98e4-4aec-b7b7-d88ea7d43a2b,c1,c2,3384,?,p1,
1769741473.946867,CREATED,a110402f-eb19-49d7-87df-ee3775e7e996,ebb58ee5-1ebd-44be-b3a0-8545ed8c0446,c1,c2,27,?,?,surb={'id': 'fe2e5804-b5a4-4654-baa3-d636f7687616', 'route': ['p2', 'e3', 'i3', 'x6', 'p1', 'c1']}
1769741473.9641669,RECEIVED,3d39cdea-7e06-4328-bb95-70d70c7662fe,e0ce2be2-d154-4a45-81be-b74b2d7aa3f7,c3,c1,27,p1,?,surb={'id': 'c4931ce6-bfe2-4e36-a370-1b21b32254dc', 'route': ['p1', 'e2', 'i1', 'x5', 'p3', 'c3']}
1769741474.0326853,RECEIVED,599b78d1-63b1-4b60-94bb-2eef0bac2eb5,8ec3b540-4f1f-4e55-b03d-1c495d3e0043,c3,c1,27,p1,?,surb={'id': 'a0dcb4c0-45a7-4878-8010-19e8a92e7c18', 'route': ['p1', 'e4', 'i4', 'x12', 'p3', 'c3']}
1769741474.076198,RECEIVED,082931f8-513a-48b3-8c17-36e950762947,3fdf1a8d-813a-4856-bcc6-fa7d11128371,c4,c1,27,p1,?,surb={'id': 'c1ec4336-1ae2-4d6e-adca-88fcbec1eb72', 'route': ['p1', 'e7', 'i2', 'x6', 'p1', 'c4']}
1769741474.1715438,SENT,5fefb845-408c-41d9-8277-b11cc3171b7f,efe30588-c7bf-4ab9-aa69-4861fc029ebd,c1,c2,3399,?,p1,
1769741474.1716185,CREATED,ac9dff42-1857-4e2e-a546-111a8823be44,3f9e93a3-3c8b-41b9-a5b9-13d6c6f4c13a,c1,c2,27,?,?,surb={'id': 'ce5b4026-6a09-4f39-b6da-2a8db9ee451d', 'route': ['p2', 'e4', 'i5', 'x4', 'p1', 'c1']}
1769741474.1759675,RECEIVED,d1101682-5d0c-40ea-95c4-d095279fe7ba,922812bf-9b19-4e6d-939e-8c62d8a2ce46,c4,c1,27,p1,?,surb={'id': '09985de8-5d18-403f-b392-8782e0ea37b3', 'route': ['p1', 'e7', 'i12', 'x4', 'p1', 'c4']}
1769741474.2337797,RECEIVED,d636ffc4-a9e5-48d7-a97d-106669e475e2,afd05431-a5f8-43a3-9cde-e08c68e63479,c4,c1,27,p1,?,surb={'id': 'bf2b466f-53cb-48e7-91f8-4762decbb846', 'route': ['p1', 'e2', 'i2', 'x11', 'p1', 'c4']}
1769741474.266856,RECEIVED,76df866c-6fb5-4d8b-ab82-a6a6a7b24f72,a35d9cce-1b3e-496c-8f28-254d9362deee,c4,c1,26,p1,?,surb={'id': 'fa2baf66-d55c-46cf-b2d5-b13bf13c70da', 'route': ['p1', 'e12', 'i7', 'x7', 'p1', 'c4']}
1769741474.3220754,SENT,0e87d4b7-8ed8-4fd4-9126-e82b458dc66c,7aaeffa5-f0f2-40c3-971e-5c68d58005d5,c1,c2,3395,?,p1,
1769741474.3222272,CREATED,c8404398-f3d1-4ec6-bc78-e5f8c7bdce96,225bcb9a-5f37-4281-857b-db959c05a3e6,c1,c2,27,?,?,surb={'id': '9ca071a9-173a-4f69-8336-47a92205fd64', 'route': ['p2', 'e11', 'i1', 'x4', 'p1', 'c1']}
1769741474.426601,RECEIVED,926e16ba-e48a-4423-a23a-109a65a1232a,7dee943f-76a2-4a93-999b-f3dd73c89006,c3,c1,26,p1,?,surb={'id': '7b96cac8-e14a-4697-af81-05b703fd30f6', 'route': ['p1', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769741474.4874973,RECEIVED,437d9e9c-f091-49f8-9e10-9f646fe1d429,983b5306-1516-4fbe-b1bb-eb8ae7e6b6fe,c5,c1,27,p1,?,surb={'id': 'e3aa352a-62e7-45e3-bd56-74716c4b21ea', 'route': ['p1', 'e8', 'i8', 'x1', 'p2', 'c5']}
1769741474.49511,RECEIVED,34f0d399-f27f-4eaf-9e09-17fb84f7455b,1c021175-9ea8-4b97-a963-ed4fa7bd103c,c5,c1,27,p1,?,surb={'id': '4e17f670-01ba-400d-aeb1-be04c3443a66', 'route': ['p1', 'e11', 'i9', 'x11', 'p2', 'c5']}
1769741474.7462168,RECEIVED,876ea734-ec6f-4465-ad8f-b18de43ada05,477c4927-7d7e-4295-b39a-37ca57a4f7d7,c5,c1,27,p1,?,surb={'id': '09fa2d91-bf81-48df-ba1c-5f4a2eeeae41', 'route': ['p1', 'e3', 'i4', 'x8', 'p2', 'c5']}
1769741474.8096495,SENT,cf2a0fea-09e3-44b9-8dab-bf4a6f076766,df0d67b9-7f53-4de5-9a8a-773c619fabbb,c1,c2,3391,?,p1,
1769741474.8098042,CREATED,85ad18a8-70b1-420a-afc7-e87c52501979,f43c3233-7d83-4d66-a55d-6a71550618a0,c1,c2,27,?,?,surb={'id': 'ea0feb03-1466-429d-b014-d9660b07bac0', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769741474.8479185,RECEIVED,393dd294-f9ec-4efe-95e9-f2f54fa820ca,04d27c8a-bf25-4359-b1e8-26881d38eede,c3,c1,26,p1,?,surb={'id': '9d6833dc-cd43-45ee-8fc7-cabc2c173937', 'route': ['p1', 'e11', 'i8', 'x11', 'p3', 'c3']}
1769741475.029856,SENT,df934144-e4a9-47b6-bbc6-06d8fbfa6f25,f7ab1511-9110-450d-b5e7-4857cf010900,c1,c2,3375,?,p1,
1769741475.0300062,CREATED,52ec2359-cc11-466c-8d0c-6a66afae0154,891f5ed5-8616-47d5-96ab-74fb800613b8,c1,c2,27,?,?,surb={'id': 'a727b32a-aefd-4b56-bfd9-2cb6f599a543', 'route': ['p2', 'e9', 'i3', 'x11', 'p1', 'c1']}
1769741475.2232187,RECEIVED,d58441ee-1df3-46c0-93f7-c3e6a48790ab,5e5c6749-300c-46a2-ab24-e6a0f7ad8bd7,c3,c1,27,p1,?,surb={'id': '3fe9abeb-263e-49f7-84d6-e9459026e62f', 'route': ['p1', 'e9', 'i2', 'x3', 'p3', 'c3']}
1769741475.2592022,SENT,522e47bb-670a-4b4a-8269-15dbdd694ef0,1d74fa95-8ab7-48b4-8024-40366aaa84ec,c1,c2,3388,?,p1,
1769741475.2593572,CREATED,5d10db4a-f1e1-453e-81eb-b443c6d08b8e,29a5199a-2756-483f-a349-0c0e0de45afe,c1,c2,27,?,?,surb={'id': '7ce23ae0-e0b2-4dc0-9bef-11e05166bc8d', 'route': ['p2', 'e10', 'i9', 'x1', 'p1', 'c1']}
1769741475.268768,SENT,63aa51d3-7a17-420e-b328-a5bcca11c757,9e242f65-96d4-4ea8-ae72-4de2a6da7733,c1,c2,3388,?,p1,
1769741475.268915,CREATED,3cba454d-0869-4fa3-903a-1a19fcf70490,3c4da273-29c5-42bb-84f8-cb6bf9d41273,c1,c2,26,?,?,surb={'id': 'c650ef68-3fea-482a-a80a-b68766093aa0', 'route': ['p2', 'e8', 'i1', 'x7', 'p1', 'c1']}
1769741475.4163363,RECEIVED,05f09060-ed86-47a3-9a18-b9f0923e5e17,46a725dc-2ba8-4f30-9ec4-ed274a400a61,c5,c1,27,p1,?,surb={'id': 'e5071d04-4155-4f38-8490-4ec715b76707', 'route': ['p1', 'e6', 'i2', 'x7', 'p2', 'c5']}
1769741475.4596367,SENT,67a268a3-5b48-4263-af2b-daab3fa29a3f,da48e570-0c96-4d6a-a44c-0709c2654faa,c1,c2,3381,?,p1,
1769741475.4598112,CREATED,d59b2b31-9417-40a1-842b-83ab05a4ac24,3f552b1d-5b86-41b0-ba1f-893bf85af667,c1,c2,27,?,?,surb={'id': 'c3dadfb8-67c8-43d3-9d77-4ba96f43f676', 'route': ['p2', 'e5', 'i1', 'x10', 'p1', 'c1']}
1769741475.654609,SENT,32e6c539-c90c-4de0-80c2-635db38f10ff,a5aaddfc-3220-45ce-8134-d41ec25f045d,c1,c2,3360,?,p1,
1769741475.6547549,CREATED,107f1f9d-c57e-4d4d-abf3-6e2e0e2ce0d2,ba532dd7-b0f8-4136-b2cd-ccd30f045949,c1,c2,27,?,?,surb={'id': 'd0966551-e1ad-437e-94ea-f31aa86da9fa', 'route': ['p2', 'e4', 'i12', 'x5', 'p1', 'c1']}
1769741475.8710716,SENT,b7dde329-bdaa-4c52-bef3-f977502aa9af,21152c48-e8f2-437a-b782-fc146ee0b4c2,c1,c2,3364,?,p1,
1769741475.871224,CREATED,c49e8bff-daa6-4511-884c-ca97e2b8f170,35a81253-4198-4d9c-9278-82c1846cfaa9,c1,c2,27,?,?,surb={'id': 'e66c4eac-2bb5-41fd-9d65-1290168c00a7', 'route': ['p2', 'e9', 'i12', 'x4', 'p1', 'c1']}
1769741475.9348245,RECEIVED,2e5dbbea-8523-4633-b562-a467d629c3bb,f1beffe3-8d80-43e5-b221-b01baa6af48e,c5,c1,27,p1,?,surb={'id': 'fc97ebbb-502d-4f73-95b2-861806db01a9', 'route': ['p1', 'e8', 'i10', 'x5', 'p2', 'c5']}
1769741475.9524086,RECEIVED,4fc90371-3d14-4f47-b01e-aacec1b0ff37,ee7e431d-0e1f-4452-95bc-31fe76278ac8,c4,c1,26,p1,?,surb={'id': 'f709d48e-8369-4824-bf63-488d3bf64321', 'route': ['p1', 'e8', 'i12', 'x6', 'p1', 'c4']}
1769741476.106392,RECEIVED,fc373d04-c0ec-421c-aecd-0951e4423ec5,a87fb62f-09d8-4003-8d10-13a0169d14a8,c5,c1,27,p1,?,surb={'id': '2888ede0-b72d-4199-aaa7-e1082a196975', 'route': ['p1', 'e12', 'i11', 'x8', 'p2', 'c5']}
1769741476.1425147,RECEIVED,03750e47-215e-41a7-8951-25f60de8eb34,378c7fb4-9d01-42f0-b256-91ba408b5941,c5,c1,27,p1,?,surb={'id': '0d5a4cf1-0554-4028-9ab8-f0548c1db9c1', 'route': ['p1', 'e5', 'i8', 'x2', 'p2', 'c5']}
1769741476.2656667,RECEIVED,6ac70ebd-d0f5-465e-a8c4-b09a363f3dac,c16f5ee5-24b8-44df-81b0-21c433cd53b4,c3,c1,27,p1,?,surb={'id': '4712a975-0149-4cf2-bec5-2466f1ee6929', 'route': ['p1', 'e11', 'i5', 'x6', 'p3', 'c3']}
1769741476.3012238,RECEIVED,9a6e8658-865a-4e6d-8090-75312aaa3c82,b2b51f07-07a5-4593-b722-0b41445b1294,c3,c1,26,p1,?,surb={'id': '07c192e1-91e9-4d58-8e9a-229f19d41c00', 'route': ['p1', 'e7', 'i7', 'x10', 'p3', 'c3']}
1769741476.3200154,RECEIVED,cd82a393-16dd-4509-8b86-82e96b61cd5d,19a0078d-8f03-4ce2-a1c9-e4151961f0ea,c5,c1,27,p1,?,surb={'id': '3cb472b7-a5c4-4a3a-ba6c-3e20a779011f', 'route': ['p1', 'e3', 'i2', 'x2', 'p2', 'c5']}
1769741476.3259366,SENT,872713b7-4c2c-425b-86ef-c85f28a74ab6,c09f7fba-3476-4b32-825c-4dbd78b41f04,c1,c2,3384,?,p1,
1769741476.3261096,CREATED,302a3d8e-d00e-4653-b2b8-6a6ddedf3329,6747e650-5049-4092-bbe9-941f9cddcbc1,c1,c2,27,?,?,surb={'id': '7642291c-c23b-4757-aaca-90d5d49116f5', 'route': ['p2', 'e3', 'i12', 'x9', 'p1', 'c1']}
1769741476.3328617,SENT,bf18ac04-b445-4db8-a3ed-e5d66ca8ad6c,76a2f008-97c9-4bb6-a36d-5b7b36cfab8f,c1,c2,3362,?,p1,
1769741476.333009,CREATED,9412f149-309a-46a0-a279-fa839d0999b8,170e4a17-ea52-49e4-a65a-b7c1b5b3a401,c1,c2,27,?,?,surb={'id': '40ba207a-9164-410f-933f-469dee34ad73', 'route': ['p2', 'e9', 'i1', 'x3', 'p1', 'c1']}
1769741476.421455,SENT,3b1ece0c-f487-4c98-bbe6-cd9c8c2fda85,548e2dcc-c0d2-4db3-9ab0-9d5f6352d625,c1,c2,3387,?,p1,
1769741476.4216309,CREATED,e0148692-f022-4bd4-9b5e-73974ec5a50b,e679448c-33b3-4f49-95d9-14d703f465cd,c1,c2,27,?,?,surb={'id': 'f7d97667-d0ec-4b50-9995-f0d8f9d718de', 'route': ['p2', 'e6', 'i12', 'x9', 'p1', 'c1']}
