timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741188.0452273,RECEIVED,43f5fb98-5475-428c-aaab-f6958a2792fe,4cace09e-4348-4ac0-9b92-16d48af4da9e,c2,c5,27,p2,?,surb={'id': 'ec42ad75-8633-4e22-8d15-60e535e50194', 'route': ['p2', 'e6', 'i7', 'x3', 'p2', 'c2']}
1769741188.2099845,RECEIVED,fd31ccc0-a4f6-46dc-bd77-ac2d882c4062,893333d6-8c50-4bae-b626-5b91f4f70a76,c2,c5,26,p2,?,surb={'id': 'e2e67c37-c7ee-453f-91a3-21fd99305d9d', 'route': ['p2', 'e9', 'i5', 'x9', 'p2', 'c2']}
1769741188.2159607,RECEIVED,d505554b-a665-4663-afa0-cecdceaf654d,1bdddfef-3e18-4aa4-a8da-f40858c6a9ae,c2,c5,27,p2,?,surb={'id': '67a88d9d-c1b7-4374-a061-1a99bbd99d6c', 'route': ['p2', 'e3', 'i1', 'x1', 'p2', 'c2']}
1769741188.9255044,SENT,a74efc71-dcda-4721-b7af-a5abac09a637,4b9ccb54-1126-40cf-ade0-f323c5abeff6,c5,c1,3385,?,p2,
1769741188.925663,CREATED,c04d842e-1091-45a1-adb2-a30ba9d8d4c5,eceb3605-00e9-452a-b3a7-bd968c37e0a2,c5,c1,26,?,?,surb={'id': 'c24d1616-041d-49e7-831c-ba18439b0721', 'route': ['p1', 'e7', 'i6', 'x2', 'p2', 'c5']}
1769741188.9850838,SENT,a7d8b1c9-efae-416c-a523-5e173f6455bf,5fc34b6e-287a-4a78-b2c4-a2971aa30c06,c5,c1,3400,?,p2,
1769741188.9852366,CREATED,675bad2e-55ea-476e-9521-ac064a310aae,23b63814-02e1-4bad-8cc4-81b8f178ffaa,c5,c1,27,?,?,surb={'id': '6b39641f-cc8a-4e71-80d2-295873d54e81', 'route': ['p1', 'e12', 'i11', 'x7', 'p2', 'c5']}
1769741189.1600873,SENT,55a7ce30-ac91-4f91-8633-2852d449061f,8ab791ab-6aed-4835-bae2-5cd763ae142f,c5,c1,3381,?,p2,
1769741189.1601644,CREATED,748d39cf-3f99-4ac2-af3d-b1375cb81a1d,d8d665f5-d865-491a-b701-ff8df1405caa,c5,c1,27,?,?,surb={'id': '91f57642-9829-418c-86a7-6db5f6003149', 'route': ['p1', 'e6', 'i3', 'x9', 'p2', 'c5']}
1769741189.3319385,RECEIVED,e48548cd-0af1-46aa-9c3f-438b38e8b7bb,6a92732c-902e-4d25-a344-fcd8ce7aa6d4,c2,c5,27,p2,?,surb={'id': 'f88685b1-26c3-4343-b1a5-0ccb0e4d561c', 'route': ['p2', 'e7', 'i4', 'x10', 'p2', 'c2']}
1769741189.6255558,RECEIVED,75575420-92a9-4d93-ae8f-107662737111,ecee79e6-a15d-4b32-b636-fd25b768d3d0,c2,c5,26,p2,?,surb={'id': '6c62b366-978b-46b9-a405-3eac09a8534e', 'route': ['p2', 'e9', 'i8', 'x11', 'p2', 'c2']}
1769741189.7998886,SENT,d6dd358f-6966-45d0-ab0f-cde491b9ca8e,87a24018-f409-403b-80d7-e09510884116,c5,c1,3359,?,p2,
1769741189.800026,CREATED,e53eab2e-b7b3-422f-9766-12f6c8103e04,6753ddf6-7502-4378-844c-31e4e1a7c6ff,c5,c1,27,?,?,surb={'id': '7379a176-071b-4bec-916e-ddaafc9c36af', 'route': ['p1', 'e3', 'i8', 'x11', 'p2', 'c5']}
1769741190.7426608,SENT,63616286-8ba9-483a-a3dc-15b22e216660,4f57c4d2-741d-414f-b8bd-f5fa614962c4,c5,c1,3367,?,p2,
1769741190.7428102,CREATED,8456a0d2-464c-48d0-aa23-965888d0cfac,2bbae003-f065-4166-bec4-37749f2ab72b,c5,c1,26,?,?,surb={'id': '9c8a96c2-4858-46ec-8095-c5b5e0a976e0', 'route': ['p1', 'e8', 'i12', 'x4', 'p2', 'c5']}
1769741190.7671201,RECEIVED,2738d78c-6a6d-4597-870b-1071115fddfe,73d76bd0-ba18-4af1-8071-be3dab70681a,c2,c5,26,p2,?,surb={'id': 'c8a6d579-cd08-4c95-a97d-188ea7058fe8', 'route': ['p2', 'e7', 'i1', 'x9', 'p2', 'c2']}
1769741190.7957947,RECEIVED,a10e8529-f0df-425b-93d5-38cd2b77b116,0923afb5-1d5c-45f7-a670-a95e00531cc0,c2,c5,27,p2,?,surb={'id': '6826f8aa-bfb0-43e8-a34d-6368cc13881a', 'route': ['p2', 'e7', 'i8', 'x11', 'p2', 'c2']}
1769741191.277872,RECEIVED,85bcaef9-2c25-4967-aecc-67fa124ce291,52267392-417b-4c39-80e1-0dde6582a1f0,c2,c5,27,p2,?,surb={'id': '20518ac5-ed38-4513-a795-90ed4a4ab7b8', 'route': ['p2', 'e5', 'i4', 'x3', 'p2', 'c2']}
1769741191.2848487,RECEIVED,0794983c-f539-4efe-a28b-d2b2fab51119,c62ef11e-7b0b-4390-9112-e33cf712c1a0,c2,c5,27,p2,?,surb={'id': 'dd715a4a-36ef-45ff-9c24-8467d82f94a1', 'route': ['p2', 'e5', 'i12', 'x4', 'p2', 'c2']}
1769741191.3969045,RECEIVED,382b5fb4-5bb2-4626-8f0d-ed62e4a51ec6,93aa9c2a-2e16-4f04-8c57-70a4322a9b10,c2,c5,27,p2,?,surb={'id': '2adc57ae-2b1b-4a03-b795-3c5e0278222a', 'route': ['p2', 'e3', 'i5', 'x6', 'p2', 'c2']}
1769741191.4154506,RECEIVED,d68cd841-a3e2-4457-9ce7-62dba21a20d7,976dd5bc-5c78-4a07-930e-1c285b4c53ab,c2,c5,27,p2,?,surb={'id': '7ff2db3e-1226-48de-a252-814d0da316ea', 'route': ['p2', 'e8', 'i12', 'x2', 'p2', 'c2']}
1769741191.6155066,SENT,b3b971da-81f1-4ef1-9abc-6b5a0f54475b,b5b6379d-ad7f-4551-acbc-0286fe1b5704,c5,c1,3376,?,p2,
1769741191.6158721,CREATED,fb137a38-ff2b-45d3-897a-fa7109dfe189,3c8f9ea5-a5c8-47b3-93ef-0e0ff2edb9e4,c5,c1,27,?,?,surb={'id': '6607bbfa-8567-40e0-923d-009ec6dbcd63', 'route': ['p1', 'e4', 'i6', 'x1', 'p2', 'c5']}
1769741191.825015,SENT,2d3104f7-d42b-4dec-8e6b-83e26ae5c684,c368747c-006e-4bae-adb0-8baa8b790df9,c5,c1,3384,?,p2,
1769741191.8258426,CREATED,520e65a7-7c69-4e99-a677-3eebaeefe949,ef8f79dc-d60b-4680-974f-4710eca96047,c5,c1,27,?,?,surb={'id': 'b942d02a-f9eb-42e1-b3fb-c7935f9a8e29', 'route': ['p1', 'e9', 'i3', 'x7', 'p2', 'c5']}
1769741192.0613341,RECEIVED,e5098c6a-19a7-4f4b-b491-85bcff5d324f,c708cd93-d067-445d-8055-4b436cdb3dc4,c2,c5,27,p2,?,surb={'id': 'b56701ab-9848-4800-9892-9c7d6098f171', 'route': ['p2', 'e12', 'i10', 'x9', 'p2', 'c2']}
1769741192.1760204,RECEIVED,84de0de6-461e-4fc0-813c-d99477f3484e,29e42788-e932-4cfc-8335-42e017f54b12,c2,c5,27,p2,?,surb={'id': '05eaa8b5-061a-4584-982d-83c11bb4c2e2', 'route': ['p2', 'e10', 'i11', 'x11', 'p2', 'c2']}
1769741192.4326038,SENT,25a0b07e-318c-4883-afdb-f7ce700bd824,f260a73e-e4ca-44e8-8e8b-24d938594db7,c5,c1,3364,?,p2,
1769741192.4327333,CREATED,070aca3c-9709-413b-aadc-0e0887ee4f11,02e92fa5-5e1b-4ce6-b495-b944fec66bf4,c5,c1,25,?,?,surb={'id': 'edd7272e-2055-4417-8f26-d1bd011cbb36', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c5']}
1769741192.5130007,SENT,8e8fb126-d138-4448-8050-7a1132356da5,b712524e-2999-4004-9533-344dcb8aa7de,c5,c1,3361,?,p2,
1769741192.5131838,CREATED,9147a1a8-1be8-4e7b-8c19-8ec31178562e,df409658-366c-4e92-8978-df582957379d,c5,c1,27,?,?,surb={'id': '05eb36c1-3f3f-4566-a883-967bf449cc29', 'route': ['p1', 'e11', 'i7', 'x6', 'p2', 'c5']}
1769741192.6675937,RECEIVED,208e0b3c-efac-4421-bce6-a547b2336c42,ba1011c7-645e-458c-a702-1de6fa3a59a2,c2,c5,27,p2,?,surb={'id': '9f7fa090-3d01-42d4-ae66-4063f4294cf8', 'route': ['p2', 'e10', 'i1', 'x8', 'p2', 'c2']}
1769741193.0587628,RECEIVED,b182f53d-d7eb-4a61-8c20-21958dba5bb2,5561b0a5-400e-4b52-87c9-c84fbb2033eb,c2,c5,27,p2,?,surb={'id': 'de0ca720-f353-46fb-b241-f188a10ffec5', 'route': ['p2', 'e8', 'i10', 'x10', 'p2', 'c2']}
1769741193.200906,SENT,7b21f08f-655e-4daa-929c-63e089bbcf79,cb335e97-ecad-44b4-b8b8-d011c599c422,c5,c1,3379,?,p2,
1769741193.201147,CREATED,0aaeaecd-e0ec-4d86-91b6-d995c8a8dafc,9f7474aa-41ba-4300-88fc-bc060ca923e5,c5,c1,26,?,?,surb={'id': '917fc34a-863f-49ba-8b26-6a2aa20b37e4', 'route': ['p1', 'e1', 'i1', 'x7', 'p2', 'c5']}
1769741193.707364,SENT,b51905ba-c589-4321-a75b-b0aa0f58f032,a649c079-c554-4eac-9451-092c91f1c0b6,c5,c1,3372,?,p2,
1769741193.7074952,CREATED,0d2bd88f-aa5e-49c5-bfab-ed190cbaca46,4e03d6e7-d910-4104-a756-e35ce6d2ca9e,c5,c1,27,?,?,surb={'id': 'a617082a-18de-4c41-8357-befa672cc5ce', 'route': ['p1', 'e1', 'i9', 'x3', 'p2', 'c5']}
1769741193.8655267,SENT,b02a7423-acca-4055-8639-47b17f001f21,5b1a15f5-84e2-41fe-8d3e-1d37594f46e0,c5,c1,3399,?,p2,
1769741193.865618,CREATED,e825507e-9854-4c30-8aad-6004fdd02ba1,d70af05c-ad42-438b-89bc-8223f400eeb7,c5,c1,27,?,?,surb={'id': '2d659826-aeb7-4f00-8bd6-8227a2332c08', 'route': ['p1', 'e12', 'i4', 'x7', 'p2', 'c5']}
1769741194.001218,RECEIVED,32cdf129-b2ac-414c-bac9-3361fda8a82f,cb0334a9-22a4-42c4-a416-c2028b475e2c,c2,c5,27,p2,?,surb={'id': 'b75e0962-bbe0-48c2-b063-a775ec8bc558', 'route': ['p2', 'e7', 'i6', 'x4', 'p2', 'c2']}
1769741194.027886,SENT,50a4f483-b6f3-419b-bfbc-0f4e128e530c,6ad774ec-6f63-480d-a1d1-38ca42696bb3,c5,c1,3391,?,p2,
1769741194.027976,CREATED,abb5d7f5-4deb-4405-81ab-ec5155dbaa24,d25961f5-a64a-4899-a359-fbc54397c2e1,c5,c1,26,?,?,surb={'id': '1f079d6a-2a47-4b2b-922d-f6f2a8288aaf', 'route': ['p1', 'e10', 'i11', 'x5', 'p2', 'c5']}
1769741194.0596378,RECEIVED,2eb5a5a2-7043-46a0-8113-008720dd6ec7,62b2f3cd-d193-4cff-bd72-71a098e86ea7,c2,c5,27,p2,?,surb={'id': '86bbb309-579b-43ba-bf1a-d8fe72f705c2', 'route': ['p2', 'e12', 'i12', 'x5', 'p2', 'c2']}
1769741194.06351,RECEIVED,3f3613f1-d2cf-437a-bd16-2a6c1c62c3be,0471dbe4-d1e6-4d20-9838-44cd261329ba,c2,c5,27,p2,?,surb={'id': 'f810530c-69fb-4533-bb7c-0bf695ef9aad', 'route': ['p2', 'e6', 'i7', 'x9', 'p2', 'c2']}
1769741194.094993,SENT,e7a2924a-2b27-4e58-8916-15e5152fa3a2,d4dc157a-05f9-4bb3-83e5-a241ae153504,c5,c1,3377,?,p2,
1769741194.0951033,CREATED,80eef6c5-1f82-498e-9cbe-60c9f3c95179,5978561a-e5cc-4ae8-8036-7b72ac019469,c5,c1,27,?,?,surb={'id': '5a56e435-467d-4d79-9038-b217c7a05729', 'route': ['p1', 'e3', 'i11', 'x9', 'p2', 'c5']}
1769741194.161017,SENT,507d33d9-b58f-473b-ba28-55b942102bd6,80a527a4-902c-4307-8465-54037424d5f9,c5,c1,3396,?,p2,
1769741194.161129,CREATED,537652d2-30a3-4b58-9b42-a358a1a0b45a,938ce5be-d95d-4f7e-8cf8-848607ac35a1,c5,c1,27,?,?,surb={'id': '36916a96-b39f-48a9-9cb6-ce1e6f18f1b6', 'route': ['p1', 'e10', 'i4', 'x6', 'p2', 'c5']}
1769741194.1816623,RECEIVED,95e47a10-7640-4351-b198-b09dbb40514f,c9513f22-ffff-4c20-9931-59ccb14135cb,c2,c5,27,p2,?,surb={'id': '05cb01d6-5f9a-4c0a-b777-b7ec48584cd5', 'route': ['p2', 'e7', 'i6', 'x2', 'p2', 'c2']}
1769741194.2603655,SENT,31f75eba-8dae-4c37-bec9-8e0623186d56,f55d474d-c3f9-4e63-8f57-cba43983436d,c5,c1,3391,?,p2,
1769741194.260469,CREATED,57705c12-eb35-4852-b9bc-edcb612e97a5,9b09592c-0549-4f66-9640-2e5472f3b478,c5,c1,27,?,?,surb={'id': '80ff58b6-5847-487f-8f1a-fc226de031d9', 'route': ['p1', 'e5', 'i1', 'x5', 'p2', 'c5']}
1769741194.5366385,SENT,3f4e3066-d124-46de-ae74-502ba26f241d,c97c3369-3daa-4320-a886-9ab0c4daf106,c5,c1,3385,?,p2,
1769741194.536786,CREATED,02be41bf-5a57-42a1-8aff-6030e2087f62,a86e797d-e1ba-4c84-92f8-4941d701c256,c5,c1,27,?,?,surb={'id': 'd70cb81c-9f18-4541-acc9-798cc47b7dcb', 'route': ['p1', 'e2', 'i3', 'x8', 'p2', 'c5']}
1769741195.012443,RECEIVED,ca5495ab-8f6e-46af-a1f3-5a2122ca03d6,b074a880-e27e-4363-9a00-16f3e462f4af,c2,c5,27,p2,?,surb={'id': 'e66e75e4-07fd-4b39-9da0-db6fbf33b4d3', 'route': ['p2', 'e3', 'i7', 'x3', 'p2', 'c2']}
1769741195.0244253,SENT,c8fdee49-d9c8-4bcf-87ce-13286991f2bc,de9b6434-a957-439a-9419-996c0c82ca2b,c5,c1,3385,?,p2,
1769741195.0244975,CREATED,3a72981c-5033-4ac9-844f-b3c2ae6649f4,dec1e099-80f4-4814-a05b-ebe33748b4d4,c5,c1,27,?,?,surb={'id': '6cec088f-3240-48fa-847b-2e90f75fddbe', 'route': ['p1', 'e1', 'i11', 'x11', 'p2', 'c5']}
1769741195.292895,SENT,c3d37c6e-8fce-4cee-abfc-2781c9b64c3c,4b26b1a5-3e60-47ed-8368-ad0809b68a8b,c5,c1,3376,?,p2,
1769741195.2930014,CREATED,7312c579-604c-4fc8-be77-7d84eaa57310,3d8d964d-6a46-4fe5-be89-5bba94323e81,c5,c1,27,?,?,surb={'id': '20b6f979-fb4d-4442-be60-db48a300c265', 'route': ['p1', 'e1', 'i2', 'x6', 'p2', 'c5']}
1769741195.6491895,RECEIVED,ba4bd822-e406-4170-9677-9e679575972a,73f0ae34-6d0b-42d4-8093-b61ef26c60a4,c2,c5,26,p2,?,surb={'id': 'addbef0f-f789-4c7e-916e-ba6085135e89', 'route': ['p2', 'e8', 'i11', 'x8', 'p2', 'c2']}
1769741195.8167868,RECEIVED,1df767e0-e309-4830-b664-dc5dc3d776ea,53abdbfa-3027-405d-ae77-bb910a329589,c2,c5,27,p2,?,surb={'id': '9b3111b0-47c8-4f83-abc9-8fa6d9afa4ac', 'route': ['p2', 'e5', 'i3', 'x3', 'p2', 'c2']}
1769741195.855272,RECEIVED,e9764c48-effa-4c66-8dcf-d8aef342e4d9,80156d2c-d550-4119-8233-2dba0c4fbf2b,c2,c5,27,p2,?,surb={'id': '9c79a27a-2f6f-423e-b2d0-2896ccba8223', 'route': ['p2', 'e5', 'i4', 'x9', 'p2', 'c2']}
1769741195.909151,RECEIVED,d9584ca0-5b2d-4609-bded-d8c58b52a1c2,a317ce29-cb48-4d40-9f6b-51ee910a0871,c2,c5,27,p2,?,surb={'id': 'f0ddc925-2032-4e94-96ca-5b6d4ba0ca64', 'route': ['p2', 'e4', 'i9', 'x4', 'p2', 'c2']}
1769741196.0475905,SENT,a2dc34f6-fd52-4b51-8b34-0f528ac0b207,14507226-94f1-45ab-ba23-cf494a23b3a5,c5,c1,3359,?,p2,
1769741196.0476632,CREATED,aa0940c4-65ea-4699-b28b-cc0b7d17377e,c6039dbd-2f95-461a-a56e-f07aae873a52,c5,c1,27,?,?,surb={'id': 'f5ae2be6-70f2-4217-b6f0-4327125aac71', 'route': ['p1', 'e7', 'i3', 'x4', 'p2', 'c5']}
1769741196.076129,RECEIVED,a6a8d86b-ccf6-4323-8a29-6af6c2f43226,73d8e8e8-5566-48c5-8a55-698c0f736d88,c2,c5,27,p2,?,surb={'id': 'f3b5acef-2a7e-487c-aba0-fed87638a845', 'route': ['p2', 'e7', 'i4', 'x5', 'p2', 'c2']}
1769741196.315154,SENT,2bc295cd-1c48-409e-bcea-d0f67ec211b9,f509e95d-1bb4-4207-a371-a5f3f771f5a5,c5,c1,3360,?,p2,
1769741196.3152847,CREATED,ff11e1ab-7d80-4ed1-8fb5-a0439606a6a0,4dbb306a-9e36-41d7-acec-a449536cbbf6,c5,c1,27,?,?,surb={'id': '4b10d73c-e994-4c70-b255-84464c3dfe00', 'route': ['p1', 'e7', 'i11', 'x7', 'p2', 'c5']}
1769741196.5302243,SENT,b0d33cd5-5f33-44a4-9a78-9eb9df6b24b0,ed0dae50-c8b4-4cbd-8513-7d450d4cd94a,c5,c1,3383,?,p2,
1769741196.5303133,CREATED,3cc63f56-650b-4c3e-99d4-ada51f58c13e,203377ec-b350-4e75-bb74-5d07e4100f26,c5,c1,27,?,?,surb={'id': '48463db3-32b6-40e4-b3c5-4bb28762c17c', 'route': ['p1', 'e12', 'i2', 'x8', 'p2', 'c5']}
1769741196.6751692,RECEIVED,a1291a9e-26da-4c30-91b3-5a32c88f461c,086fc7a0-0e0f-48e0-8fdc-3979d2b47af9,c2,c5,27,p2,?,surb={'id': '0659e9c8-a938-4a85-b0c0-2b9126da1ead', 'route': ['p2', 'e7', 'i1', 'x10', 'p2', 'c2']}
1769741196.853915,RECEIVED,c93a0481-f7f9-4ca5-bf98-a740d2fc8dcc,70df8362-6bf1-44f8-aa98-d2f76f874dbe,c2,c5,27,p2,?,surb={'id': '1b66b114-fe82-45ac-a192-c1ab59adef14', 'route': ['p2', 'e5', 'i5', 'x8', 'p2', 'c2']}
1769741196.955821,SENT,33fad198-be5f-4657-b285-a582b5954405,88c87e8a-929b-4be6-b814-9da6beb07809,c5,c1,3403,?,p2,
1769741196.955913,CREATED,00fd263d-99a3-45e6-9ccd-15317e3baa7f,cdb74363-d1da-44ab-9434-3909863b8364,c5,c1,27,?,?,surb={'id': 'c9607a78-91c0-484c-b424-197623f4143a', 'route': ['p1', 'e10', 'i10', 'x3', 'p2', 'c5']}
1769741196.986423,SENT,43141626-23dd-4e3e-b805-d139cd16fa64,b2284bdd-d0c4-43d1-8523-1f57b0131cb8,c5,c1,3355,?,p2,
1769741196.9865174,CREATED,72ba1ae4-4f21-4df7-a4bb-e85945a8c4fa,0da21a5f-33f5-40b0-a884-52fa761b484c,c5,c1,24,?,?,surb={'id': '98bf9143-ee79-452e-8e59-bb619b0cbc40', 'route': ['p1', 'e8', 'i2', 'x2', 'p2', 'c5']}
1769741197.110596,RECEIVED,5c3d220a-4c46-4e69-9382-e21930ee5ddb,93d4dc93-80bf-4981-b97e-79257273204a,c2,c5,27,p2,?,surb={'id': '86678d52-3d49-42ce-b6a3-34fb0fc3ad40', 'route': ['p2', 'e10', 'i5', 'x9', 'p2', 'c2']}
1769741197.1865902,RECEIVED,a7a1039e-c7bd-4034-8274-f1d1da2f83c5,a8cdbd4d-0083-4283-bdd6-8daa6ad9b567,c2,c5,27,p2,?,surb={'id': 'f0537fcb-f2cc-4909-a9c7-aa43f260a5db', 'route': ['p2', 'e9', 'i11', 'x3', 'p2', 'c2']}
1769741197.2302475,SENT,42a50377-ac6c-4345-836d-d5fabf151e3e,fe9b5d9a-b201-454d-b5c8-ced42600d910,c5,c1,3392,?,p2,
1769741197.230366,CREATED,11b955a6-32df-4246-af24-49fa9ce0ccb9,c02ac7ff-fc1e-44d0-b3b2-34ad6ccf56d2,c5,c1,27,?,?,surb={'id': '9eb956c7-ce4d-486e-bf36-33cef2704b84', 'route': ['p1', 'e9', 'i9', 'x5', 'p2', 'c5']}
1769741197.2475064,SENT,e0e7e4e4-bfc3-42ae-ba34-7ad560082ca5,06225aa0-a5b5-48b9-97b9-109283f94f12,c5,c1,3385,?,p2,
1769741197.2476268,CREATED,d5d660df-e913-4782-b2e7-efddddab43b4,10d3205a-9100-45c4-b240-b7a658b87265,c5,c1,26,?,?,surb={'id': '23307ef6-53e3-401f-8870-b638ba6b905c', 'route': ['p1', 'e3', 'i10', 'x9', 'p2', 'c5']}
1769741197.2528925,RECEIVED,2ab68fc1-eeb2-4c49-9639-6e538f378404,4c3af212-ca25-47ef-b51c-6551adbe9453,c2,c5,27,p2,?,surb={'id': '97144945-7178-48d0-bd51-b01009874b8c', 'route': ['p2', 'e11', 'i6', 'x9', 'p2', 'c2']}
1769741197.3423622,SENT,14f79c74-55f2-4255-bb76-760b9a134a90,d77a368b-e1c7-46cf-8163-fa3696acef35,c5,c1,3392,?,p2,
1769741197.3424768,CREATED,16653d5c-a1ef-4cdc-b1e9-763675c8129a,6a857aec-f670-4b1f-9f15-b819b571d9f6,c5,c1,27,?,?,surb={'id': '84fbe913-1d5f-46ea-b00c-8ecc37ca66e6', 'route': ['p1', 'e1', 'i6', 'x4', 'p2', 'c5']}
1769741197.5924368,SENT,cccf1913-7481-4f5b-8c02-132043698615,31283602-619a-46a6-83c8-7675b84c8851,c5,c1,3395,?,p2,
1769741197.5925374,CREATED,011e8f05-0aba-42a6-9a67-dfd9e438eca4,5983e773-55a7-46bd-9c4b-490c3e74cdff,c5,c1,27,?,?,surb={'id': 'fc62d7ec-7f77-43bc-abbe-6bfaffc9df4f', 'route': ['p1', 'e4', 'i11', 'x5', 'p2', 'c5']}
1769741197.8112886,SENT,f8fd69a4-dbe0-4bc0-a674-b67cab5990be,26f0c8ed-5745-45f7-9527-8504c3aa02dc,c5,c1,3387,?,p2,
1769741197.8113863,CREATED,afb23706-7f8f-4a9a-bf7d-267a55ce5c42,a35bfb9f-6dd7-4ddb-8a99-0d82fba28802,c5,c1,27,?,?,surb={'id': 'f5c2899e-18c4-4389-8d8f-1e645591d69d', 'route': ['p1', 'e11', 'i7', 'x9', 'p2', 'c5']}
1769741197.8488781,RECEIVED,0d902216-74e3-4aa5-be32-2bb0069a1ec7,ad768114-a08f-436f-b8d0-4feca0583193,c2,c5,26,p2,?,surb={'id': '09e62d2f-3584-4589-bb29-c82337009164', 'route': ['p2', 'e10', 'i1', 'x9', 'p2', 'c2']}
1769741197.9972723,RECEIVED,77287d90-8420-49fa-b0cc-5f9eb503437a,07af239e-a9fb-49af-bd36-5419c8d882d4,c2,c5,27,p2,?,surb={'id': '2c4694c9-0710-480f-b5ae-bf53cd257d95', 'route': ['p2', 'e5', 'i12', 'x1', 'p2', 'c2']}
1769741198.1521547,RECEIVED,a82b301d-c3e0-47db-9c0f-b97a62f10b31,2798de1b-7bd5-4eeb-b63e-8e88eb2bff00,c2,c5,26,p2,?,surb={'id': '4c7bc8de-bacb-4b5b-8344-92a533fd58ed', 'route': ['p2', 'e4', 'i6', 'x5', 'p2', 'c2']}
1769741198.190767,RECEIVED,d2cdcd54-ba48-4ded-9abb-3288fdc8cb07,b0b69b38-7bea-4cd0-a0ca-6f5d94a527ea,c2,c5,27,p2,?,surb={'id': 'e175d9a8-2553-46ec-a120-cdab5021de6d', 'route': ['p2', 'e10', 'i12', 'x12', 'p2', 'c2']}
1769741198.446666,RECEIVED,2f5f8c0e-129c-4357-832a-d782fdca51a5,e08d7a35-65f0-497a-a99e-00cbe5da1a67,c2,c5,27,p2,?,surb={'id': 'd74b40d9-b7ae-40e9-a9ac-0890cc752912', 'route': ['p2', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769741198.7277362,SENT,1e3bf157-e844-4239-88b9-4c508905a4de,7f855bea-b08b-4497-8829-0df582205190,c5,c1,3355,?,p2,
1769741198.7278428,CREATED,0e798ca3-33de-441d-8232-cc1e844d40a5,529a6f42-e518-4e41-b50f-3dcc638e11ad,c5,c1,25,?,?,surb={'id': 'cfbd7693-8709-4952-be83-cac50f59d080', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c5']}
1769741198.977965,SENT,693f9488-ab59-47c8-8512-b1e7d673c4c0,8923ad25-494a-442f-97d4-19382a41304f,c5,c1,3365,?,p2,
1769741198.9781423,CREATED,72f3ffa9-5e07-4459-95e7-b1d09ef43bed,13fc22f5-06a3-44d5-b06e-0a5189943c9d,c5,c1,27,?,?,surb={'id': 'b556e05c-4c2b-4875-a3f8-5e67dd587aa3', 'route': ['p1', 'e11', 'i4', 'x6', 'p2', 'c5']}
1769741199.1928368,SENT,df05df76-c61d-45c3-ba67-3f2df15dbab8,692180fc-b99c-4a2a-83ce-53d59643eb94,c5,c1,3359,?,p2,
1769741199.1929853,CREATED,3fcf9c37-51ca-486b-a975-a143f2d761c7,19ba7972-cdf5-482e-a0d6-cde151b0f586,c5,c1,27,?,?,surb={'id': 'd60b04fb-ae07-48d7-a82e-202e98558d19', 'route': ['p1', 'e12', 'i8', 'x10', 'p2', 'c5']}
1769741199.2825472,SENT,9af56abb-6077-49fb-99cc-37ff57f28e56,e16ae744-04b5-408b-bbc0-536fb8beaefd,c5,c1,3363,?,p2,
1769741199.2826905,CREATED,ff11aeb4-fcda-412d-b284-c3fa024b5aff,8a933ad6-ec1b-4d2d-b139-33bafdc016f6,c5,c1,27,?,?,surb={'id': '6a978bb0-c9fb-4fb1-9b75-05adf58820dd', 'route': ['p1', 'e2', 'i7', 'x7', 'p2', 'c5']}
1769741199.5397897,RECEIVED,046e99b9-68c9-4170-82aa-de98e02c266f,10593d86-d823-4e58-9365-06b58613df78,c2,c5,27,p2,?,surb={'id': 'ace42c75-c8ce-4152-8243-4621fb3be85f', 'route': ['p2', 'e12', 'i5', 'x11', 'p2', 'c2']}
1769741199.556495,RECEIVED,15cf99f6-e72e-4b00-9b2d-d2c5e024747c,fb2e6a2c-29a1-43d1-9450-0cd2d48e898b,c2,c5,27,p2,?,surb={'id': '0b467012-2a42-42ca-9ecc-8b5f9a8dc577', 'route': ['p2', 'e11', 'i1', 'x9', 'p2', 'c2']}
1769741199.6603415,SENT,6d6fb12f-5b4e-4f83-99f8-c45d0904f27a,fd6e5270-a736-4e87-9944-e06a71b797b6,c5,c1,3392,?,p2,
1769741199.6604986,CREATED,49625a2e-3d5c-4ec4-9a1e-147fde529ac8,017c4a96-7523-40d8-b8ff-603094362087,c5,c1,27,?,?,surb={'id': '0d1395f2-467e-47f7-aff8-a64a041d5d9f', 'route': ['p1', 'e1', 'i12', 'x1', 'p2', 'c5']}
1769741199.9501772,SENT,7dffde7b-1ac1-4e14-ab86-df520220ac99,689a902a-0af0-4810-90d9-34d580524f6b,c5,c1,3380,?,p2,
1769741199.9502676,CREATED,e10e17c0-683b-40a0-aded-32ae29872f67,5ed57d3e-1407-4c20-a08f-110652fd1bb8,c5,c1,27,?,?,surb={'id': '8e126da4-66b8-438f-bd42-a7085f02a62b', 'route': ['p1', 'e3', 'i10', 'x1', 'p2', 'c5']}
1769741200.5589447,SENT,49ebab33-1def-42b5-9187-08e469be062d,7ffa39e7-70a8-4a07-9fcd-ff2d41b3ebd1,c5,c1,3376,?,p2,
