timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741132.4109297,SENT,759ab497-fe25-46f0-ac01-12c2e401fb8a,c85c222c-192b-4b15-a0eb-6b5e1c189cb5,c2,c5,3375,?,p2,
1769741132.4110985,CREATED,34c915fa-0cea-45b9-854f-ff27e88611ae,cd2ecf37-c55b-4d4d-873c-fb4caae5ec24,c2,c5,27,?,?,surb={'id': '69d5bf02-a19f-4b66-a048-9e69e604671c', 'route': ['p2', 'e10', 'i5', 'x8', 'p2', 'c2']}
1769741305.0386667,CREATED,4f3c59e6-bfb7-4054-9848-cc80c51645e7,c088fda8-9ad9-4b0d-a570-8a9d3bb5174e,c2,c5,25,?,?,surb={'id': 'ad85b2a6-cd2c-4fcc-9339-3fb967f232c1', 'route': ['p2', 'e10', 'i4', 'x7', 'p2', 'c2']}
1769741305.1223915,SENT,15f9fe3b-5413-474d-abdd-8a045dd6c48e,8614965b-d6e8-42e5-9c91-b676dc0f8469,c2,c5,3384,?,p2,
1769741305.1224914,CREATED,b713ea85-ee7d-4a5e-a4b0-240c95ba5bcc,37d76c64-421b-49f6-adf4-5100f78e1e9d,c2,c5,27,?,?,surb={'id': 'f3f776c4-d1d3-4779-a252-7b6013613630', 'route': ['p2', 'e10', 'i4', 'x10', 'p2', 'c2']}
1769741305.2432494,RECEIVED,128e9705-08cb-4565-9f46-476df7abf231,97574fbe-89a5-4de1-8974-f2c35510c8fb,c1,c2,27,p2,?,surb={'id': '38bfcc55-cd28-462d-ae28-7278c093d31f', 'route': ['p2', 'e11', 'i3', 'x11', 'p1', 'c1']}
1769741305.4763732,RECEIVED,3e7ce681-2d04-4b40-b299-ff9efe3cd9c5,7b4b12ea-ad16-4850-9631-3a24640d8eeb,c1,c2,27,p2,?,surb={'id': 'b0111794-6961-46fb-af9d-1f9bb5615f6b', 'route': ['p2', 'e6', 'i7', 'x9', 'p1', 'c1']}
1769741305.482476,SENT,7c7037a4-4e88-4c43-a96c-7c5e22c83321,4e9c67d0-867a-4afd-aea5-b42088e73e0a,c2,c5,3367,?,p2,
1769741305.4826221,CREATED,a0b73f09-d1b6-46b5-9e61-0064375c2d34,415e8b2b-2dd4-4dff-81b0-d44ff5239457,c2,c5,26,?,?,surb={'id': '59a02f7f-8634-4792-adb2-a7dc21010b57', 'route': ['p2', 'e4', 'i5', 'x12', 'p2', 'c2']}
1769741305.5794265,RECEIVED,a6d20483-04f0-43c3-8e5b-a9170f4c2048,edf6541a-d223-4576-9853-c062486353eb,c1,c2,27,p2,?,surb={'id': '12f1fbf6-87ae-4359-8c7c-606c4f5e4c0c', 'route': ['p2', 'e10', 'i6', 'x1', 'p1', 'c1']}
1769741305.969678,RECEIVED,29153fd1-3321-41f2-8adc-0ab88493fbe1,fb84de6f-942e-4487-b802-558530035992,c1,c2,26,p2,?,surb={'id': '7b2460a0-e690-4aca-9d72-0394d9d6ccfc', 'route': ['p2', 'e4', 'i4', 'x3', 'p1', 'c1']}
1769741306.0672405,RECEIVED,41bd44ca-48d0-4db5-afa7-6bde6fb545d0,4ed4d56a-a8a6-41a9-8c20-3949d6fe2b4f,c1,c2,26,p2,?,surb={'id': 'c1dd05de-d9f9-4e92-a6ca-aca152aa6fb2', 'route': ['p2', 'e10', 'i5', 'x7', 'p1', 'c1']}
1769741306.1903586,RECEIVED,56f45746-e84a-4645-9373-a781be0397f6,5e40dc6c-a455-4d16-a4cf-0ce6500f9342,c1,c2,27,p2,?,surb={'id': '90df5395-485a-4177-a1cb-766fc899a9df', 'route': ['p2', 'e1', 'i3', 'x4', 'p1', 'c1']}
1769741306.4635751,SENT,cf7510e9-31b5-4c32-9f09-81d89ded32bb,cae4003a-69dc-4bad-aeb4-be84a532f533,c2,c5,3389,?,p2,
1769741306.4637218,CREATED,148add5e-5fde-4bd2-84e0-20aa9697c127,cf74fdd1-76af-4dcc-94ae-daa6019aa55f,c2,c5,27,?,?,surb={'id': '2975a77a-244a-4a69-885b-fc67ca8b4e83', 'route': ['p2', 'e12', 'i6', 'x4', 'p2', 'c2']}
1769741306.6069167,SENT,440d596c-c9d5-465e-9408-1dbdf4f84b41,d4361d15-58db-4a33-89dd-ea69bb82cd3b,c2,c5,3370,?,p2,
1769741306.6070967,CREATED,d15f6753-4474-4a36-b48a-45e97c1f0bbd,abdeabda-3f3d-4605-8df1-1bac84a89617,c2,c5,27,?,?,surb={'id': '781e4ccc-9737-4de1-b8da-5c44f433c19c', 'route': ['p2', 'e6', 'i1', 'x8', 'p2', 'c2']}
1769741306.6711733,RECEIVED,5d21d37a-bb79-4ba4-8412-9afb3d57fe97,068d19a1-1222-41dc-ad8a-7ae9863cab2f,c1,c2,27,p2,?,surb={'id': 'c3c7b944-45f6-4db2-a733-c177730d0d3f', 'route': ['p2', 'e1', 'i4', 'x8', 'p1', 'c1']}
1769741306.7338529,SENT,0066abec-22ba-4e3f-84c7-9cbaf985f20b,6c309835-78a3-4e7f-a11c-7970afee54ee,c2,c5,3392,?,p2,
1769741306.7340152,CREATED,bb7d0ba0-be79-4bd4-84b8-f9362ef448e1,b93141c0-9a92-47c7-8e15-4b56beda33e0,c2,c5,27,?,?,surb={'id': 'a60c39c4-9be4-4eca-b0e7-f63ab685a814', 'route': ['p2', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769741306.8540597,SENT,804ae93b-ab3d-400c-a932-a5ecff9517a9,0f54ccfb-d5b8-4fb4-9ea9-6f2df4e65cea,c2,c5,3377,?,p2,
1769741306.8541143,CREATED,8f133288-1c67-43a8-a6f1-a68fcdd82bad,8a9f69d1-3340-4d1c-a682-3aac0e7dd120,c2,c5,26,?,?,surb={'id': '1a64fc49-9ef9-4778-8403-54d6f106c84c', 'route': ['p2', 'e11', 'i2', 'x1', 'p2', 'c2']}
1769741306.9999688,SENT,863cc433-e59b-46c0-a5e7-637dd79fbca6,303478a7-876b-4247-88af-45911be42013,c2,c5,3377,?,p2,
1769741307.0001528,CREATED,798a37b9-efa1-4a99-860f-2dbe51882c04,c6ea5a24-ac9c-4958-916f-f1c491cc2a5c,c2,c5,26,?,?,surb={'id': '338c0711-b262-4596-829c-ee63e65fdcfa', 'route': ['p2', 'e10', 'i8', 'x5', 'p2', 'c2']}
1769741307.0187821,RECEIVED,b997932b-ac9c-48a4-b5ed-74af6312d723,8d017d9f-967a-4165-a278-4826a0684dcc,c1,c2,27,p2,?,surb={'id': '267be75d-5c21-4f34-b67f-8bb1ccdbd783', 'route': ['p2', 'e5', 'i4', 'x12', 'p1', 'c1']}
1769741307.0869725,SENT,4133359d-33be-4aa5-b07b-317d44d4b432,5b8c6b00-d062-4b2e-9a41-9d93cb1f13c5,c2,c5,3372,?,p2,
1769741307.0872846,CREATED,0fda1afe-5e10-452d-b736-85597c6bcd2d,cd59b94a-d852-40a1-8b01-917229d97c1e,c2,c5,26,?,?,surb={'id': 'bbb4038d-a99d-431b-b600-594b8a9ccd13', 'route': ['p2', 'e5', 'i11', 'x5', 'p2', 'c2']}
1769741307.098321,SENT,22fd2720-cc5e-45bf-9aaa-d8074dc0a9f4,4fbcaa27-607b-4d41-8616-e1ced8d9d48b,c2,c5,3381,?,p2,
1769741307.0984678,CREATED,4d381012-77f0-4268-aaaa-911009a9b8cb,ec7b78ed-4e30-46dd-8bfa-15dc373c39c7,c2,c5,27,?,?,surb={'id': '0567fd0e-ce8a-41c7-b73b-6fe2e493566d', 'route': ['p2', 'e5', 'i3', 'x5', 'p2', 'c2']}
1769741307.2235847,SENT,02ec59e2-5e40-4008-8b37-1640a6a7edb1,2a01d52b-6d26-4ad3-b4f1-2f0b995a0ffc,c2,c5,3363,?,p2,
1769741307.2236593,CREATED,369da167-0e00-47f8-963b-dd3cff27f302,d6d0c8f8-c28f-4b65-b85d-d5c329d56099,c2,c5,27,?,?,surb={'id': '74c32fae-13dd-4abd-968d-79ba369831f8', 'route': ['p2', 'e7', 'i9', 'x12', 'p2', 'c2']}
1769741307.420976,SENT,3f9cfe8f-582b-403e-8ef3-a54ce404af3f,c8459c60-750b-43db-866e-99f0234e3497,c2,c5,3381,?,p2,
1769741307.4211593,CREATED,adf4c2eb-8d96-4246-b915-4b58a16e56c1,16916672-1473-4af8-9e68-cde8c57bc8bf,c2,c5,27,?,?,surb={'id': '34bdce4a-33f7-4d07-bf89-0f3654d110e4', 'route': ['p2', 'e12', 'i1', 'x10', 'p2', 'c2']}
1769741307.4307587,RECEIVED,7508a6c6-e9e6-4ace-9989-f569cf610cc3,1d439fe6-f04c-441f-9e54-57fa3e6d9a09,c1,c2,27,p2,?,surb={'id': '33cc9622-119d-4780-b102-2a897c3ee9f9', 'route': ['p2', 'e1', 'i4', 'x8', 'p1', 'c1']}
1769741307.8026426,SENT,d2730d16-2b75-43de-bbf0-022ffbc0249c,ec161ff6-0dee-4e3a-b66f-f1b8bd7c5bb5,c2,c5,3376,?,p2,
1769741307.8027904,CREATED,9652e2a8-fdf8-4c95-a777-a8846b95b4d9,28a40009-8c98-4300-ab31-2bc0a4865246,c2,c5,27,?,?,surb={'id': '9d8b32e3-03a8-463f-a15f-6de57da0df64', 'route': ['p2', 'e5', 'i6', 'x5', 'p2', 'c2']}
1769741307.8747656,SENT,da05ff18-a0fd-458c-9d0d-de0815d7723f,281d29a8-fe0b-4694-832c-f63a251b57c1,c2,c5,3359,?,p2,
1769741307.874914,CREATED,29ef9b84-515d-4e93-881d-bce7826054b6,628e3c12-9328-4acb-86ca-599bf6701103,c2,c5,27,?,?,surb={'id': '5fea0edc-19e3-431d-b19a-bc9a6a90c42d', 'route': ['p2', 'e2', 'i1', 'x11', 'p2', 'c2']}
1769741308.0497742,RECEIVED,de73d2aa-1b09-4409-9b7b-4f8a87fa6200,7362e91b-f871-442c-b418-a259bfa6cfb1,c1,c2,27,p2,?,surb={'id': '3933ef27-35e6-46e7-bd8d-c3d60b9a1819', 'route': ['p2', 'e7', 'i11', 'x1', 'p1', 'c1']}
1769741308.1746135,SENT,c77c8543-e4b9-47dc-a840-328346443fdf,51f4064f-c0ed-449f-bcac-0e014e551a98,c2,c5,3393,?,p2,
1769741308.1747112,CREATED,dedfbb25-b5a8-440c-883a-078980cd158c,7356785f-f7cb-46d9-8057-3413f778daa7,c2,c5,27,?,?,surb={'id': 'b0874fab-30ec-4308-bc10-c44602d53af8', 'route': ['p2', 'e6', 'i12', 'x8', 'p2', 'c2']}
1769741308.2697783,SENT,1c417617-39c6-4e0c-9efc-a54f5f24600d,2230da32-eb47-4515-a5e0-155832c23cf3,c2,c5,3376,?,p2,
1769741308.2698772,CREATED,98b4b827-88e3-4748-b990-e316f97e53d5,cb2dd56f-1e3a-4d80-be55-0b323a4a428a,c2,c5,26,?,?,surb={'id': 'bc044302-7ed2-4561-a106-c7075b83b779', 'route': ['p2', 'e3', 'i9', 'x1', 'p2', 'c2']}
1769741308.790408,RECEIVED,0fa6d8c5-c007-4b06-8579-69a6d59e6129,18757162-3a13-409d-ac96-6b457015f134,c1,c2,27,p2,?,surb={'id': '385c14cb-2dc3-4e2f-962a-28976df7bd07', 'route': ['p2', 'e1', 'i4', 'x5', 'p1', 'c1']}
1769741308.9592981,SENT,9750d753-cc9f-4f0e-8348-59a474de7dc9,880553a1-af85-4e5a-a9f9-3edfe077d6cb,c2,c5,3382,?,p2,
1769741308.9594004,CREATED,109380b9-e26a-4b92-860e-d03be1442ada,bce343cb-ca76-48e9-8756-62fc71b92cbe,c2,c5,27,?,?,surb={'id': 'cfc4489d-af9a-482b-98a6-b35fe4651f31', 'route': ['p2', 'e8', 'i7', 'x6', 'p2', 'c2']}
1769741309.5731516,SENT,98217285-9df8-4162-82a2-97781dcfbbb2,c4c216e4-ba31-45e2-9a2b-fe06cdde735e,c2,c5,3359,?,p2,
1769741309.5732532,CREATED,3eae021c-f387-4aff-a79a-c3fc64c798ce,0538210a-291d-4993-a2c6-460bb61e0e8d,c2,c5,27,?,?,surb={'id': 'c15c32d2-0f94-4a9d-b791-e2930ff71b30', 'route': ['p2', 'e4', 'i12', 'x10', 'p2', 'c2']}
1769741309.9953587,SENT,a1574fe9-af1f-40e3-b3ac-c017571e839a,56a6c9c6-215d-4708-a571-98bd0dafbfc9,c2,c5,3359,?,p2,
1769741309.9955099,CREATED,62d7a15d-81df-457d-b2df-abcbba5e44f9,9a06f020-6d80-46d9-bd6b-516654fa23b5,c2,c5,27,?,?,surb={'id': '85f7b0e8-682b-4e95-b0de-6d07953acf6e', 'route': ['p2', 'e9', 'i10', 'x6', 'p2', 'c2']}
1769741310.3068354,RECEIVED,96642713-3b60-48fc-ba04-9fb89196f3a6,b7aa847b-4936-4f50-a141-af652eb5af38,c1,c2,27,p2,?,surb={'id': '01f0b375-3f4a-4d79-bf97-9a35628a5cb5', 'route': ['p2', 'e12', 'i11', 'x6', 'p1', 'c1']}
1769741310.4079268,SENT,4719ad67-32be-4f1d-a1d7-d34f3a96e600,25c9f4ef-9273-4f22-8d76-5911006a609c,c2,c5,3400,?,p2,
1769741310.4081247,CREATED,0feb577e-0906-4219-8426-d9952f3f3782,cba606e2-f9b2-45a6-8aeb-c64880fae278,c2,c5,27,?,?,surb={'id': '187d2d52-03fe-48ac-9215-1c03dbf0c524', 'route': ['p2', 'e10', 'i11', 'x4', 'p2', 'c2']}
1769741310.430567,SENT,b5c7c57c-3de6-40e1-ac2f-b2b4b2e70199,7f050b9e-977c-43ca-9467-d2f17c875e6b,c2,c5,3359,?,p2,
1769741310.4307134,CREATED,aef6046f-5b40-4f11-a2b9-b8077facb603,3fdd7539-2831-46fb-b3ba-a68cf32f53fe,c2,c5,27,?,?,surb={'id': 'ebc89255-527c-439e-baca-3cbde176b955', 'route': ['p2', 'e5', 'i7', 'x7', 'p2', 'c2']}
1769741310.4638393,SENT,438e841a-4b7a-49a3-a84c-064d9e1c7379,16a5c3d9-0586-4670-b0bb-4fc934efb6f5,c2,c5,3385,?,p2,
1769741310.4639883,CREATED,0b06d499-b7b6-44e4-9967-672b50fc09e0,012d1ecf-213f-46c0-98be-c6308064588b,c2,c5,27,?,?,surb={'id': 'd1e21b69-8272-4e73-9723-4dc38753b542', 'route': ['p2', 'e1', 'i10', 'x5', 'p2', 'c2']}
1769741310.5892534,SENT,515b81bd-0d4b-43d5-8cfe-048232de9684,3e9cc1f1-67d0-4608-a7f5-d6f5c4690950,c2,c5,3396,?,p2,
1769741310.5893528,CREATED,85d05523-aa2a-4cbd-9c54-53d3e127ab24,b7b6e0bf-cc42-4b7d-880a-9ffcf4da8c7d,c2,c5,27,?,?,surb={'id': 'dd92f559-8bd6-4d38-b624-b24449834dfd', 'route': ['p2', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769741310.6729996,RECEIVED,5843e7b3-3528-4bda-8bc3-9e8b37df6b23,af1327a4-8ed2-47c5-aa3d-c023ec226012,c1,c2,27,p2,?,surb={'id': '8b121335-1cf4-4f8c-9c53-273bf3e375c0', 'route': ['p2', 'e4', 'i12', 'x1', 'p1', 'c1']}
1769741310.8713324,RECEIVED,807fa01e-341d-4baa-b83d-7d61cb4620eb,bfacc1b6-71e5-4b92-9367-20529aece645,c1,c2,27,p2,?,surb={'id': 'fa087bac-b672-4110-94a8-af2410f0c5c7', 'route': ['p2', 'e10', 'i3', 'x2', 'p1', 'c1']}
1769741310.905739,SENT,94c09417-094d-42c9-8e68-e9514df9f41e,b0e69b16-365c-4040-b4f3-401363587460,c2,c5,3378,?,p2,
1769741310.9058406,CREATED,47b25965-b906-449b-aed7-545164ba6620,6e0d31f2-b2e8-47c3-a691-7b86afcba98c,c2,c5,26,?,?,surb={'id': '3ff262a0-e550-4198-a81d-cd05ee057c1d', 'route': ['p2', 'e9', 'i11', 'x12', 'p2', 'c2']}
1769741311.1751454,RECEIVED,1e043b33-fca8-414f-abe1-265fd6312b5d,1edbc1de-40d1-4b97-8f68-0b39dcb631e9,c1,c2,27,p2,?,surb={'id': '2922bf21-cf09-4c8c-aa5c-a5e0af7dd23b', 'route': ['p2', 'e3', 'i12', 'x2', 'p1', 'c1']}
1769741311.2019515,SENT,e9fe3e61-c4f5-44f8-9374-096334192bba,7b3e01ea-d8cb-4e8d-9b79-77ad835957b7,c2,c5,3376,?,p2,
1769741311.2021382,CREATED,269a4a33-24df-486e-832c-6c0f91f4e847,04df2ef9-998c-4dfa-a645-d5561542761d,c2,c5,26,?,?,surb={'id': '26a8975e-57e7-4955-b33a-89aa25f0680d', 'route': ['p2', 'e6', 'i1', 'x10', 'p2', 'c2']}
1769741311.2556167,SENT,ae047d3c-e167-4390-97e0-3190db033c7a,d2afdf8c-b8c6-4647-85a8-3bf21ea037f4,c2,c5,3377,?,p2,
1769741311.255791,CREATED,417a3494-48fa-4d2f-92a4-904dc042ac88,6c843822-7132-4345-b51f-7d490c9416c6,c2,c5,26,?,?,surb={'id': '4450f50a-aee6-4379-a013-e2d72a562680', 'route': ['p2', 'e3', 'i1', 'x3', 'p2', 'c2']}
1769741311.3381166,SENT,96be2d00-b5f1-413d-8fd8-5ba7eafcea1e,6ee3ddcf-2c3b-48e9-9d30-4529eeef5923,c2,c5,3387,?,p2,
1769741311.338195,CREATED,bb5498b9-92e6-46c7-93e8-cdc20159b68c,2b00d662-b77b-4c6e-9a1b-3a56ab5774d5,c2,c5,27,?,?,surb={'id': '41d4406d-1f25-41eb-92a4-1c0863090296', 'route': ['p2', 'e4', 'i9', 'x8', 'p2', 'c2']}
1769741311.3858752,RECEIVED,f552485d-6c0b-461d-982d-abc755081b61,25891d9c-de6e-44b7-b40b-a72570ab1fd4,c1,c2,26,p2,?,surb={'id': 'd75e6082-21ec-4ecb-9cf4-eb3da3bfdcb8', 'route': ['p2', 'e7', 'i7', 'x12', 'p1', 'c1']}
1769741311.7446778,RECEIVED,720282dd-f72f-4853-ba2f-11e30871b448,93ac6849-e0af-483c-8945-5e59b2a88c6d,c1,c2,27,p2,?,surb={'id': 'f434d9bd-1136-43ee-8d7a-5520270f72c4', 'route': ['p2', 'e1', 'i6', 'x11', 'p1', 'c1']}
1769741311.7950008,SENT,1e366807-54b4-4afc-aa1f-009dd473fb1b,df5f7616-e52c-4cf7-9060-67bb0d49360b,c2,c5,3375,?,p2,
1769741311.7951424,CREATED,8fbf727a-e4fd-4a43-9a8b-bd6d3ac6587b,912608be-71f6-4aa1-a815-f5630b95452b,c2,c5,26,?,?,surb={'id': 'd3f7fd47-6e7a-4525-8302-424df48eae2c', 'route': ['p2', 'e4', 'i4', 'x4', 'p2', 'c2']}
1769741312.5054023,RECEIVED,48350976-c3fd-475a-bb1f-303303b9fd6c,58a0c173-7fed-4dd2-9922-2f94f9b2c410,c1,c2,27,p2,?,surb={'id': '3ce4a2c5-7cd3-4861-b2e4-be64b4d90e78', 'route': ['p2', 'e10', 'i1', 'x2', 'p1', 'c1']}
1769741312.658437,SENT,089fe19f-a240-4ede-bc47-2f2c6de88c03,7a818ed4-df0c-436e-a1eb-83c8a3f14833,c2,c5,3376,?,p2,
1769741312.6585581,CREATED,86c950b3-2aa8-420f-bf24-ec444711cbc6,4c4eb638-670e-44e4-a358-66ccb9bb1cf5,c2,c5,27,?,?,surb={'id': '8382ed44-4a60-439e-84b8-0c7130a63f11', 'route': ['p2', 'e1', 'i9', 'x8', 'p2', 'c2']}
1769741312.8015666,SENT,0e6c3a03-6bd7-4407-b53d-027a2f54ea4a,73667e9e-b8c4-4ae7-a2b8-3a714451e231,c2,c5,3384,?,p2,
1769741312.8017135,CREATED,81983ce2-cf52-4c4e-a35b-4518c0f08877,aaa14cc5-c1fa-4fb5-b2ab-38ec83a169dd,c2,c5,27,?,?,surb={'id': 'a78ee3d2-b2f4-4206-aa39-a7dc8f0b4d43', 'route': ['p2', 'e9', 'i3', 'x6', 'p2', 'c2']}
1769741312.8412774,SENT,260b1302-98be-4e50-b022-51a545e4c94c,f10573f1-b216-4dc4-8e2a-81dc027c5a29,c2,c5,3379,?,p2,
1769741312.8414297,CREATED,83005963-539b-44ec-9a36-461438631a94,c54bb223-5d55-4211-b05a-d3b8ea3d150a,c2,c5,27,?,?,surb={'id': '1e33c2d8-e4ca-4456-872f-767b0cbdff9e', 'route': ['p2', 'e4', 'i5', 'x8', 'p2', 'c2']}
1769741312.948286,RECEIVED,d6b9fc5a-0124-459e-b401-b91493e29eb1,efb1694a-b2ab-47d3-b25c-a312927e214e,c1,c2,26,p2,?,surb={'id': 'c836f3a0-2ce4-4114-beeb-294352c721d7', 'route': ['p2', 'e2', 'i1', 'x7', 'p1', 'c1']}
1769741312.9590802,SENT,0d00b0b3-1f6e-4388-908e-9001e9db760e,d929f2cf-9dbc-468a-8f0c-b35a459c92a8,c2,c5,3376,?,p2,
1769741312.9592297,CREATED,daa29c33-b889-4b4b-bda0-de8b197ce910,1bc8b112-b540-4d25-bea6-200a6c65ed14,c2,c5,27,?,?,surb={'id': '4aa02484-ee73-4554-946c-14e24b59a934', 'route': ['p2', 'e12', 'i2', 'x6', 'p2', 'c2']}
1769741313.3735716,RECEIVED,1417c619-0335-4e81-b0fd-1e0f41dd2fbf,fbdacf83-6d01-4a40-9648-966d3cd47ca2,c1,c2,27,p2,?,surb={'id': 'bc9e3fe9-b6a5-4d73-b15b-01c72296efbd', 'route': ['p2', 'e4', 'i6', 'x8', 'p1', 'c1']}
1769741313.4236841,RECEIVED,cc3e6661-89b6-4547-9209-b5ca08f437dc,dd56fb47-d6b9-4ba0-a296-99ef0dcda237,c1,c2,26,p2,?,surb={'id': 'ee569888-6cf8-4e8a-b2b8-3527f309f163', 'route': ['p2', 'e11', 'i9', 'x1', 'p1', 'c1']}
1769741313.4767103,RECEIVED,555109c1-086e-4321-a2c2-b7b1424c7789,48b9db3f-dc90-44d0-9a99-a4c1db2bc9bd,c1,c2,27,p2,?,surb={'id': '88d38d74-1306-4fda-b71c-ba8eb1c8dd06', 'route': ['p2', 'e11', 'i1', 'x9', 'p1', 'c1']}
1769741313.6095705,RECEIVED,e25d493a-d897-411e-bfb3-a86158f093c9,01bea9c8-8ab1-429b-b50f-65037688492f,c1,c2,27,p2,?,surb={'id': '98f7131b-c59a-4ace-b7cb-5280b2785bb7', 'route': ['p2', 'e1', 'i3', 'x11', 'p1', 'c1']}
1769741313.8592656,RECEIVED,4f6c2783-ff7f-461d-b25e-9dd8e5915007,e06c5121-9e2d-4223-8521-864bb2051566,c1,c2,26,p2,?,surb={'id': '5375898f-123c-458d-a951-3620f7d34c7f', 'route': ['p2', 'e11', 'i11', 'x4', 'p1', 'c1']}
1769741313.9584813,SENT,d06f7eb2-e556-43d7-977f-58ca29a878f6,11194e9c-6cd4-4978-8a52-645f228618b2,c2,c5,3380,?,p2,
1769741313.9586287,CREATED,534979bf-6d94-46e3-ab37-cdcb2d81dfbd,23b982f4-b41b-4e13-8ce4-d56267024a77,c2,c5,27,?,?,surb={'id': '071768f1-6142-422a-872f-61bcc221db3f', 'route': ['p2', 'e6', 'i12', 'x8', 'p2', 'c2']}
1769741314.012818,SENT,c287ee8d-d00a-4d8c-8f41-9b9c6f5f630d,f399774d-8a2c-4dfe-b57b-db9813d53685,c2,c5,3359,?,p2,
1769741314.0130715,CREATED,293a8c2c-5348-40ae-be16-77f928f1aa7e,ce5c8a07-4555-4c44-acdf-f7b458bf1280,c2,c5,26,?,?,surb={'id': 'e3948c24-dda5-4403-bd60-6a7407f3e7cb', 'route': ['p2', 'e12', 'i5', 'x4', 'p2', 'c2']}
1769741314.0556574,RECEIVED,08ffff17-91b1-47fe-9ca1-a8a361bda3af,c8b688f0-becf-4f6f-a7f7-57d1947a7f47,c1,c2,27,p2,?,surb={'id': 'ac7e64af-1477-4cb8-a508-4750e994abbe', 'route': ['p2', 'e2', 'i8', 'x12', 'p1', 'c1']}
1769741314.254451,SENT,b0e1bad2-6465-4cdc-b5b2-ff3c62a182a7,cb5cce42-922d-4e42-98c5-572bcef1a43e,c2,c5,3384,?,p2,
1769741314.2545505,CREATED,75208389-11d8-47ff-b05e-61437b559b53,92439b73-1c73-47f6-a48e-ed637bdabc6d,c2,c5,27,?,?,surb={'id': '12e9b2cc-fd97-48bc-ba5b-d2000031a569', 'route': ['p2', 'e1', 'i7', 'x3', 'p2', 'c2']}
1769741314.6616678,SENT,13fcd1e4-302f-417c-9820-f438a21ab72e,1038bdaf-f4b1-4dcb-a8e4-8df576a6022d,c2,c5,3391,?,p2,
1769741314.6618228,CREATED,42887e56-ae22-480d-8415-087723ed2d7f,136e72bf-29ce-4d8d-90c7-dc2ba7afb1a6,c2,c5,27,?,?,surb={'id': 'edacc34e-96d0-427a-82ad-2f04df3da454', 'route': ['p2', 'e8', 'i10', 'x9', 'p2', 'c2']}
1769741314.7229438,SENT,c2738af5-56ea-4a00-b448-e844292bfa00,b8e1a0cc-f6af-45bf-a29b-7d4658209f12,c2,c5,3394,?,p2,
1769741314.7231228,CREATED,6a13b4de-397a-4a4b-ac52-283b45809bd8,53d3643a-7202-4237-98e6-67cc4e60e8f0,c2,c5,27,?,?,surb={'id': '397c8d9d-7220-457e-b1bb-996e59997650', 'route': ['p2', 'e2', 'i10', 'x10', 'p2', 'c2']}
1769741315.3258379,SENT,b8f5889d-33ea-4162-b90e-0d7cd0404d99,9500e428-dba0-422e-9392-1d0e93a247c5,c2,c5,3388,?,p2,
1769741315.325916,CREATED,1a98c05d-3c27-40e7-a9ce-3482ef7b6e2c,712b05e5-5db4-420f-932d-41ab537bc16d,c2,c5,27,?,?,surb={'id': '89502b58-f18b-4bfe-a609-62f550faed08', 'route': ['p2', 'e2', 'i4', 'x1', 'p2', 'c2']}
1769741315.4141004,SENT,ebdc0d6f-1189-428a-8c5f-7ec44c05ab86,c2ff2c88-6a26-4613-9544-2bf600a84bbd,c2,c5,3376,?,p2,
1769741315.4142697,CREATED,4b13730e-32ed-4407-88e2-1cf88b222e0e,b7c27649-4b47-4964-bc22-bd3fae350bab,c2,c5,27,?,?,surb={'id': 'e2148a32-a273-465f-92a7-c68cf409d5f5', 'route': ['p2', 'e3', 'i7', 'x8', 'p2', 'c2']}
1769741315.8262575,RECEIVED,6ab1757d-044d-4b44-91ca-67ba14b80a40,f1b5cd3c-c51f-4816-8d99-1c192e8b8333,c1,c2,27,p2,?,surb={'id': 'f97f0e73-4904-46b2-8f2a-f10fc45aa22a', 'route': ['p2', 'e8', 'i5', 'x5', 'p1', 'c1']}
1769741315.8576128,SENT,5e5aabd7-da94-4154-bb5e-c6650631db47,d546d267-290d-4f46-8b20-c452b978a1b7,c2,c5,3396,?,p2,
1769741315.8577127,CREATED,99ea9147-196f-4d2b-9866-3373e7a9eda4,c8ed7ca7-18f0-490d-a5bb-973fef0a8a31,c2,c5,27,?,?,surb={'id': '54713c0a-4e62-4407-9eab-a340b5003ef3', 'route': ['p2', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769741315.984486,RECEIVED,959a2704-719c-4849-9581-4d5de47f496d,594e477b-6dd3-4016-8f6f-1320ee716fd2,c1,c2,27,p2,?,surb={'id': '01e651bd-0409-44aa-95b3-48122238d4c5', 'route': ['p2', 'e2', 'i9', 'x12', 'p1', 'c1']}
1769741316.0030181,RECEIVED,c19618e4-72d1-4f71-9a8d-1b15863f72a1,1152a80a-04ce-4594-bf63-421c60835d5a,c1,c2,27,p2,?,surb={'id': 'c6f3b9ca-5d8f-498b-897f-bace05025afb', 'route': ['p2', 'e8', 'i12', 'x2', 'p1', 'c1']}
1769741316.0187879,SENT,af15df0e-cbf1-4dfe-8074-17a97d6fe2a6,3ceb40f6-354b-47ac-b32b-933014fecc99,c2,c5,3380,?,p2,
