timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769483496.9229927,CREATED,40d41712-4d88-458a-906d-cae7b5adc43d,bd18e763-986a-4978-a27b-b860bbfa953a,c2,c4,27,?,?,surb={'id': '1e9bd9f3-3029-4476-bc93-50d5b2945347', 'route': ['p1', 'e1', 'i4', 'x1', 'p2', 'c2']}
1769483497.0959089,RECEIVED,d0ae0b52-d44f-4579-a948-c424de6b44a1,58b6440d-c492-4888-ace7-552791b6828b,c1,c2,27,p2,?,surb={'id': '2cb76987-8f52-4119-b82d-bc359d551fa9', 'route': ['p2', 'e2', 'i4', 'x1', 'p1', 'c1']}
1769483497.1904478,RECEIVED,e59daaf9-6e24-4d86-8195-940f22e291e1,75479598-370a-4c13-8ed1-43d4266f1cac,c1,c2,27,p2,?,surb={'id': '4116557b-b4d7-4cca-9e95-6535a37b9be9', 'route': ['p2', 'e5', 'i2', 'x6', 'p1', 'c1']}
1769483497.2180693,RECEIVED,9eb9704c-2801-4d84-a2e9-c182e4b0bb05,a4808c07-eb49-4006-ad1c-a2d629f7432b,c1,c2,26,p2,?,surb={'id': '5eb90e34-772c-4d8d-9366-d105fa0282a7', 'route': ['p2', 'e3', 'i10', 'x11', 'p1', 'c1']}
1769483497.4506156,RECEIVED,699fdcc3-e37e-4f7f-9fb6-8c72f436a33d,a8966c62-99ac-4e26-8aa8-58b54765938c,c1,c2,27,p2,?,surb={'id': 'da646667-99e5-403c-aa32-735029af4b2e', 'route': ['p2', 'e11', 'i7', 'x2', 'p1', 'c1']}
1769483497.588834,SENT,d676c80c-8451-4ff8-8b27-c65492eba807,cae67715-9c0a-45a0-b7c4-1b86ff8a25c4,c2,c4,3375,?,p2,
1769483497.5889149,CREATED,0749fd21-b867-4b7d-b024-3e26a575e13d,cf32cb45-69f1-4850-8e0c-8a68105c530b,c2,c4,27,?,?,surb={'id': '7aec00bd-4fee-4a3d-a240-513d6aedb1d7', 'route': ['p1', 'e9', 'i3', 'x9', 'p2', 'c2']}
1769483497.725813,RECEIVED,7ee26b38-b4ec-436d-8cf0-a2dab5d17345,8e420e40-2b4c-409f-8908-444319174130,c4,c2,26,p2,?,surb={'id': '60409813-595f-4302-b0c4-70e75c16c3c0', 'route': ['p2', 'e4', 'i4', 'x2', 'p1', 'c4']}
1769483497.8599544,RECEIVED,6e18235a-4d48-4282-9ea1-f033c625a4ec,44eb9622-9ce7-46e6-93f0-33251061a54c,c1,c2,26,p2,?,surb={'id': '2924f16e-71a5-4bbb-8925-a2a50b6b720a', 'route': ['p2', 'e4', 'i10', 'x10', 'p1', 'c1']}
1769483497.8682134,RECEIVED,f6e1bd7e-0b28-471e-b5a3-455de97aa12d,cc223791-39a6-4a3b-ae77-26b9bb38465c,c1,c2,27,p2,?,surb={'id': 'db193dca-e029-4ebf-a0e0-accf28e0e16e', 'route': ['p2', 'e6', 'i8', 'x2', 'p1', 'c1']}
1769483497.983212,RECEIVED,51a101a7-d244-4d0d-aa34-b904153e57a8,0242518a-a772-4763-95d6-7214869aaf13,c1,c2,27,p2,?,surb={'id': '29530fef-8581-4d1d-97db-6f4759a7c29a', 'route': ['p2', 'e3', 'i8', 'x1', 'p1', 'c1']}
1769483498.4708033,RECEIVED,71fd8d4d-178e-41e7-9cee-13fa937d568d,1d715808-47b0-45d5-964f-2a1217208fe9,c4,c2,27,p2,?,surb={'id': '537f377b-54bb-4c1e-9f86-8a5136805004', 'route': ['p2', 'e6', 'i3', 'x3', 'p1', 'c4']}
1769483498.4802074,SENT,15a38750-23de-47d6-b153-c8b882d3d548,074c29c6-b9c4-4e05-9119-5faf8a8542fb,c2,c4,3392,?,p2,
1769483498.4804056,CREATED,b19d6a0b-77aa-42fd-9117-20745c19baff,0a35b120-d828-42c8-86c1-6d7f051772c2,c2,c4,26,?,?,surb={'id': 'd8663cce-b3de-4c8d-84a2-998100daf319', 'route': ['p1', 'e11', 'i1', 'x10', 'p2', 'c2']}
1769483498.49928,RECEIVED,c234176e-7ee6-4f47-8219-b6225d7d1a62,cf9a4472-2733-4184-82d4-2fef76395180,c1,c2,27,p2,?,surb={'id': 'a9809d6a-e6d0-4fb6-8f0a-05223bc91f89', 'route': ['p2', 'e9', 'i11', 'x10', 'p1', 'c1']}
1769483498.5163486,RECEIVED,803e6d54-99b6-490b-8fc3-df8fc718c6bc,ff1b7e99-c1f6-435f-815c-0ca770f517b8,c4,c2,27,p2,?,surb={'id': '7053b70c-af9f-4056-8090-dbace3d4177e', 'route': ['p2', 'e11', 'i2', 'x11', 'p1', 'c4']}
1769483498.5330665,RECEIVED,56aebc31-b9a8-4b1e-92da-a0577a5cb0a0,eb836611-9afe-4c17-a61a-270f6c321983,c1,c2,27,p2,?,surb={'id': '96a6fd55-d28f-43ee-b0a0-980786afaa06', 'route': ['p2', 'e2', 'i8', 'x9', 'p1', 'c1']}
1769483498.547684,RECEIVED,9f6d8d46-6ccd-4a77-b2bd-4e00ecc1c6de,7c539d74-94d0-4096-b447-22902ececbea,c1,c2,27,p2,?,surb={'id': 'b172a1b6-ec51-478e-9ed4-5d792e4024b9', 'route': ['p2', 'e11', 'i7', 'x1', 'p1', 'c1']}
1769483498.5977592,RECEIVED,8ec247fd-491d-417a-94b7-77783c7bfc27,774f6da4-feb7-42e7-8e83-96fd15b42fc5,c1,c2,27,p2,?,surb={'id': '648bc940-eb88-4c4a-8577-bb57718885ad', 'route': ['p2', 'e4', 'i5', 'x6', 'p1', 'c1']}
1769483498.6214643,RECEIVED,be2549b6-411a-4740-a745-de390d8a6f75,580ab1f2-6e87-4f8d-81e0-8c3f96b26c24,c1,c2,27,p2,?,surb={'id': 'cb46b390-53bd-42ec-ad8d-0fb075e46bc6', 'route': ['p2', 'e1', 'i12', 'x6', 'p1', 'c1']}
1769483498.6433704,RECEIVED,3a6efe90-3bc9-4347-8328-a7efb5256e4c,23907c3f-f4d7-4e3d-89f2-755a94f6cbc3,c4,c2,27,p2,?,surb={'id': 'bc74be5f-46c1-4ce8-9532-fb56857806f9', 'route': ['p2', 'e4', 'i1', 'x8', 'p1', 'c4']}
1769483498.8170168,RECEIVED,3360c683-d2ef-4154-999e-c92243923873,98c2b483-0e4d-43a8-a9a0-40e48287f59a,c1,c2,27,p2,?,surb={'id': '89dc69c4-2f58-47bf-8427-86f864a624ef', 'route': ['p2', 'e3', 'i7', 'x6', 'p1', 'c1']}
1769483498.924945,SENT,28d0afb9-3ba9-4ec5-8807-ae0892bb750a,246115d4-1c19-4a5d-a67a-b8f037cbc3e7,c2,c4,3383,?,p2,
1769483498.9251618,CREATED,6cd11eb9-4e93-49d7-91ae-901f17fb369e,d820e4f2-22fb-47d6-9a70-6d227af462e2,c2,c4,27,?,?,surb={'id': '8d7efbde-a048-4709-9c69-8cff4d1f51df', 'route': ['p1', 'e7', 'i1', 'x7', 'p2', 'c2']}
1769483498.928208,RECEIVED,814e8875-8558-4b89-aa48-402467b80f69,21e89f2b-50ec-4ceb-924f-a5d691dae3f3,c1,c2,27,p2,?,surb={'id': '2ad3d821-becd-426d-8c5f-248650fd3f06', 'route': ['p2', 'e7', 'i6', 'x3', 'p1', 'c1']}
1769483498.9415348,RECEIVED,c82dd75e-6721-49d8-9026-058c27946fb0,cb16e89a-f9a0-43a3-af26-689906289b98,c4,c2,26,p2,?,surb={'id': 'd66ee921-9e0e-4c82-889f-0cc0f6056ea6', 'route': ['p2', 'e9', 'i6', 'x8', 'p1', 'c4']}
1769483499.0062027,RECEIVED,ddb03982-84e1-4ecb-bad6-e59af87d1400,f789a889-19aa-4589-953e-49264f1452d8,c4,c2,27,p2,?,surb={'id': '547b220c-4816-4339-8251-1855f96937ac', 'route': ['p2', 'e11', 'i8', 'x1', 'p1', 'c4']}
1769483499.10362,RECEIVED,faeff21c-f853-4767-a991-ff1e3c4e8857,be4a20df-4df7-4dd1-81b8-bcca6c95739f,c1,c2,27,p2,?,surb={'id': 'c196f7fb-f8eb-410e-a5c9-e839625d61f5', 'route': ['p2', 'e7', 'i8', 'x3', 'p1', 'c1']}
1769483499.2478447,SENT,d82166fb-6acc-44aa-aad6-48a626d64404,fee45f1f-56cc-4900-b84e-af076c9ce529,c2,c4,3359,?,p2,
1769483499.247978,CREATED,55023c18-2839-4c15-908e-5d8c60c0c0ea,a0f636c7-1370-4598-918d-5079aa29fb6b,c2,c4,27,?,?,surb={'id': '740c8c21-de8e-4d20-8126-eb13464c5d2c', 'route': ['p1', 'e10', 'i1', 'x2', 'p2', 'c2']}
1769483499.2570815,RECEIVED,1ec670fb-33a2-42cb-90f4-34f2a0508b43,e75ef5b1-42ac-4d2d-a953-212634d31f41,c1,c2,27,p2,?,surb={'id': '790cded5-b56d-4102-a0c9-8f148066e038', 'route': ['p2', 'e8', 'i10', 'x1', 'p1', 'c1']}
1769483499.4069104,RECEIVED,721b019e-6811-4857-8637-d5b22c75dfab,bce1eda6-87bb-4ff4-9cf5-86560eee17e9,c4,c2,27,p2,?,surb={'id': '9594f1c7-4391-49cc-96d7-2e757067eb41', 'route': ['p2', 'e1', 'i3', 'x1', 'p1', 'c4']}
1769483499.4677715,RECEIVED,c57f8d15-500f-4846-9c0d-cde62362de48,a8235514-a47f-4d32-897d-e0063f3acbc9,c4,c2,27,p2,?,surb={'id': '834a9810-45a3-4bf5-abce-70d6dbc00a4b', 'route': ['p2', 'e7', 'i6', 'x6', 'p1', 'c4']}
1769483499.5512867,RECEIVED,2459cfea-b72f-4910-b3a7-b96c3a8a01d7,1f90cc22-328b-44d1-9ccb-a657d25876ab,c4,c2,27,p2,?,surb={'id': '077391c5-6698-4cc7-aabc-43a741b010ed', 'route': ['p2', 'e7', 'i10', 'x12', 'p1', 'c4']}
1769483499.6302426,RECEIVED,78718a52-ad46-41ec-acfb-b6552521d458,ce150612-5d45-434d-9a43-32b1073398d2,c4,c2,27,p2,?,surb={'id': '42e95cdb-aaf3-4d48-9f3e-011ca16f67af', 'route': ['p2', 'e7', 'i2', 'x11', 'p1', 'c4']}
1769483499.7033825,SENT,1ae2d4bd-a8cc-455c-9c50-a85e9e0ecefc,fd288911-273e-443f-af81-9062ffb6c754,c2,c4,3367,?,p2,
1769483499.7035208,CREATED,8bdb09dc-3777-4580-9041-f1cfebf9cb5d,5751335e-33cc-4b19-a487-46ed7eeefff7,c2,c4,27,?,?,surb={'id': 'fc8ace12-50b4-4213-be10-07a5b612422d', 'route': ['p1', 'e1', 'i11', 'x6', 'p2', 'c2']}
1769483499.719774,SENT,fe0c5384-207e-4e6c-8e93-e62f9d369104,997153b0-600e-43a7-85fa-0874b65c9ef7,c2,c4,3387,?,p2,
1769483499.7199075,CREATED,8791931b-365d-4538-96a1-8056e2e29f09,b142f1ad-e96f-4324-895a-515fe2e92fc6,c2,c4,27,?,?,surb={'id': 'ff7eec02-7323-48bb-990b-8e9c6da230e1', 'route': ['p1', 'e12', 'i8', 'x8', 'p2', 'c2']}
1769483499.7475333,SENT,c46e6bd1-b798-43a7-9d1b-04e4f761d621,21e50b5b-cfa8-464b-ac1f-7d80dc7243f6,c2,c4,3368,?,p2,
1769483499.7476664,CREATED,eec24d39-e7ac-4792-9ac2-9a7b0b23aafc,fb8ed23e-e5e6-48db-92f9-bf5f3aac4a3c,c2,c4,27,?,?,surb={'id': '02d82445-0e2a-4d19-801f-4557a28aba8f', 'route': ['p1', 'e3', 'i2', 'x6', 'p2', 'c2']}
1769483499.7505934,RECEIVED,c12ced06-c142-4e23-af3d-8d4e25298ab5,2cee5f94-1ab1-4c0a-b497-fb194da301c0,c1,c2,27,p2,?,surb={'id': 'ccdf74bf-a3a9-4593-9edf-e033fbe1ea81', 'route': ['p2', 'e10', 'i3', 'x7', 'p1', 'c1']}
1769483499.8607342,RECEIVED,05060b4e-4021-4393-9633-e6292106a781,92878321-51a5-414a-8018-9d2e84db610c,c4,c2,27,p2,?,surb={'id': 'f379e707-e24f-49f2-b41c-b9f68af23f87', 'route': ['p2', 'e9', 'i9', 'x10', 'p1', 'c4']}
1769483500.0608387,RECEIVED,6a8c3f08-50b2-4452-8727-cce26a55af48,b0f66564-c5a6-4b7c-b64e-492fe3ef45a8,c4,c2,27,p2,?,surb={'id': '89c575cb-1862-4ee0-b5b3-12b01d3fdbd9', 'route': ['p2', 'e8', 'i9', 'x4', 'p1', 'c4']}
1769483500.1607177,SENT,4c746e85-6f7f-443b-b9f1-d7faff0dbb74,553e3d36-765e-4c67-bda6-15441a949b3c,c2,c4,3383,?,p2,
1769483500.160865,CREATED,37e599c7-c892-4a54-9a38-dbd3395b29e5,75951801-0bc5-479a-b611-9ed5a26a82e8,c2,c4,27,?,?,surb={'id': '5ffe37d6-915b-4235-9543-c2b655a7dfe0', 'route': ['p1', 'e3', 'i1', 'x5', 'p2', 'c2']}
1769483500.4135199,SENT,4e2cec91-1d48-4717-ae8a-eb03193cc2d1,d55b5556-6c6d-4ce8-ab75-c942fe23cccd,c2,c4,3383,?,p2,
1769483500.413619,CREATED,8e4dea48-2761-4443-ad94-3bffe47990d3,55603beb-208e-46a7-89b4-b2b803f1aa9e,c2,c4,27,?,?,surb={'id': '74bb8b72-b9e8-4d79-95f4-7b394d34fc6f', 'route': ['p1', 'e2', 'i8', 'x5', 'p2', 'c2']}
1769483500.4693813,RECEIVED,d8dbfe9b-368d-43c7-baca-77955efd021a,58041e8d-6f14-46b4-83ee-f75f7cbef820,c4,c2,27,p2,?,surb={'id': 'c0a94fd5-6169-4d11-9986-dec452217b1e', 'route': ['p2', 'e5', 'i10', 'x3', 'p1', 'c4']}
1769483500.4776525,SENT,c92b7740-c0e7-4252-80b4-9a1f0841254f,053c66fc-dc26-4878-9af1-295e9827c4c2,c2,c4,3379,?,p2,
1769483500.4777749,CREATED,7520fdf1-57d1-400e-87e7-433205246f1e,295c1370-d753-48df-9d7c-173d0bdd0da7,c2,c4,27,?,?,surb={'id': '9b273f9f-bcf9-4e80-84df-5c053eec51f2', 'route': ['p1', 'e10', 'i2', 'x10', 'p2', 'c2']}
1769483500.6669197,RECEIVED,fb7d15c7-5c21-463f-9ebe-9d65813b832d,667a516b-cd01-42f7-953c-0586f48bbe21,c1,c2,27,p2,?,surb={'id': '1850be24-7cd3-4c26-9039-d750bce4c9a6', 'route': ['p2', 'e1', 'i5', 'x6', 'p1', 'c1']}
1769483500.8845937,SENT,6041fa23-f0b4-4b63-a457-8e0ee813dcc2,d14b8bae-bb72-43fd-8cb6-ae5eaf71b449,c2,c4,3364,?,p2,
1769483500.884668,CREATED,13b4a0cb-4437-4714-a2f4-34eba1abf104,6d383f1b-9d16-4631-93f6-cc9c8bd6c714,c2,c4,27,?,?,surb={'id': '4fb8a126-f4e7-45b2-b54b-2b2ab64431a8', 'route': ['p1', 'e7', 'i6', 'x2', 'p2', 'c2']}
1769483500.986135,RECEIVED,282c4f31-03dc-4678-8717-403fc279482d,6e3070d3-87dd-4512-936c-c093913b5192,c1,c2,27,p2,?,surb={'id': '2e677368-467f-4304-b7d9-2d487c593e1e', 'route': ['p2', 'e12', 'i1', 'x9', 'p1', 'c1']}
1769483501.1250834,RECEIVED,50b14ab6-7b96-45ec-8d7c-d3e6b87d46e2,c3ea2906-5815-43be-85ee-6a7a9d5806cb,c1,c2,27,p2,?,surb={'id': '5dd16b06-ae29-4460-b33e-cd08df34caac', 'route': ['p2', 'e3', 'i10', 'x7', 'p1', 'c1']}
1769483501.4491134,RECEIVED,a4bd088e-70f6-44a4-a391-197a0725cb76,e930cb6a-2be8-4856-8fa9-52f532e7c6dc,c1,c2,27,p2,?,surb={'id': '71b2ad7e-e321-490c-afa3-e9db9c642f4d', 'route': ['p2', 'e9', 'i5', 'x11', 'p1', 'c1']}
1769483501.4689362,RECEIVED,e97a5f61-4c8e-47a8-b8af-bf22a955db19,01fb9f0a-94cf-4df9-9ee8-fb2409235733,c4,c2,25,p2,?,surb={'id': '495df8db-b065-49a5-98e4-df28476f3bf8', 'route': ['p2', 'e3', 'i5', 'x6', 'p1', 'c4']}
1769483501.4795964,SENT,d9c1752b-896f-40de-b012-41a02c4edcf1,a642acc7-f4b9-4332-9055-2d1d8c594bcb,c2,c4,3379,?,p2,
1769483501.4797192,CREATED,6fd9cb26-06c7-4df5-8afa-1883989f4950,1f8fe578-ca4c-40a4-85cd-0c6a1ad8fc46,c2,c4,26,?,?,surb={'id': '0e7b547b-f89f-4072-9bbd-f10bcfe366de', 'route': ['p1', 'e9', 'i11', 'x2', 'p2', 'c2']}
1769483501.6681767,RECEIVED,8d4d962e-452d-4390-be89-4c7aa99e0a92,e8d154b2-c85b-4e7e-a07a-f45ac4ff6ea5,c1,c2,27,p2,?,surb={'id': '4421e269-f129-419b-bf18-f55ee77b6549', 'route': ['p2', 'e5', 'i10', 'x6', 'p1', 'c1']}
1769483501.8552291,RECEIVED,fcdabcba-0c70-426d-8337-851936082356,11a82d06-a555-48bc-931c-f519aa858e22,c1,c2,27,p2,?,surb={'id': 'f318ef4c-ed0a-49d6-b7c0-d922fd208ec6', 'route': ['p2', 'e6', 'i12', 'x5', 'p1', 'c1']}
1769483501.9197123,RECEIVED,b6124c74-22e9-4f96-9ed1-719d76c9d8ce,a6e05a20-13e8-4dfe-afb0-88451558214f,c1,c2,26,p2,?,surb={'id': 'fc687b83-841a-4291-8417-580af1f88236', 'route': ['p2', 'e10', 'i2', 'x2', 'p1', 'c1']}
1769483502.037799,RECEIVED,c9c29ffa-de58-4e88-9945-80085550b0d1,1961b812-036f-4d79-8b63-d97ab232d03a,c1,c2,27,p2,?,surb={'id': '483b24e2-5989-48a2-a2cb-6eb21c8d1f89', 'route': ['p2', 'e6', 'i4', 'x9', 'p1', 'c1']}
1769483502.182926,RECEIVED,8c22906b-e5dd-412d-a3e4-029f5d690a96,d4e7f07a-a6ab-4c19-ad36-629705821b1e,c1,c2,27,p2,?,surb={'id': 'e0dd246e-b0bb-4907-aa0a-e8e94aac625a', 'route': ['p2', 'e6', 'i8', 'x1', 'p1', 'c1']}
1769483502.3098876,SENT,e6416000-2462-460b-b981-845d5a25b2b0,da2bcb49-f6ae-42bf-ac43-4e6c9ebcbd92,c2,c4,3372,?,p2,
1769483502.3100438,CREATED,460b9ca4-8ea5-433d-bc8b-3ddd6e9873d0,c117ced6-ee74-491b-91ba-4043004d293b,c2,c4,27,?,?,surb={'id': '353e380a-7ba6-4b54-a0ef-dc5b532b2fa6', 'route': ['p1', 'e1', 'i5', 'x7', 'p2', 'c2']}
1769483502.6578803,RECEIVED,2f97d2c5-ba52-4a1c-b5f9-91be029a164a,789f6427-e7b0-4a3c-94e4-d236d870a7b0,c4,c2,27,p2,?,surb={'id': 'b9f87e30-d761-4a6a-a223-a5121f1951ca', 'route': ['p2', 'e11', 'i6', 'x12', 'p1', 'c4']}
1769483502.6685238,RECEIVED,a6c9f9b8-89e0-4f78-801d-5452b41cdfe4,91773948-1af1-4ec8-9895-5191c3e14dd5,c4,c2,27,p2,?,surb={'id': '8edf4192-197e-4503-aa07-7892605c9313', 'route': ['p2', 'e3', 'i11', 'x1', 'p1', 'c4']}
1769483502.7602518,SENT,1404a610-454d-479e-9841-79183105f131,1a1fe894-dd79-42b0-9277-5a8d12e393d6,c2,c4,3379,?,p2,
1769483502.7603223,CREATED,84e262b2-1ef4-4cbd-8399-e1c191655cca,37236c39-6e95-4016-84f1-8846507fed3a,c2,c4,27,?,?,surb={'id': '6b2d4410-db6c-45dd-838d-26f42913ec60', 'route': ['p1', 'e5', 'i5', 'x7', 'p2', 'c2']}
1769483502.7927027,RECEIVED,5f7256f9-33f6-461e-8e4a-659cf4ea1e49,175ed0e7-1bad-4294-83b0-82e4fcf0c702,c1,c2,27,p2,?,surb={'id': 'abe53142-9a6b-4e21-b226-f7994d5a0df2', 'route': ['p2', 'e12', 'i4', 'x11', 'p1', 'c1']}
1769483502.7933319,SENT,a17324dc-1818-4044-8e20-b35c5328445c,dc72ce82-2921-48a8-8381-27170aa7b51a,c2,c4,3356,?,p2,
1769483502.7933936,CREATED,acc29d42-13c6-4a88-9400-83ed3a937426,878418c9-21e2-4c61-a3f3-34aa2b8ccc94,c2,c4,26,?,?,surb={'id': 'ac764489-7aef-40ed-be62-c8a8dff3f0ca', 'route': ['p1', 'e4', 'i1', 'x5', 'p2', 'c2']}
1769483503.2197297,SENT,8b8d57df-78e2-4e51-af77-c8cf1485ca1f,7be5a728-d04e-4f10-97d0-01a7a7a100f4,c2,c4,3385,?,p2,
1769483503.2198315,CREATED,dfddef20-0210-4550-92ea-a90d5de07e7b,ff99dba4-a0bd-4b93-90c0-6d877f504278,c2,c4,26,?,?,surb={'id': 'a4c1c385-81c9-4d8c-b91d-18480c423644', 'route': ['p1', 'e5', 'i7', 'x2', 'p2', 'c2']}
1769483503.5409625,SENT,9d142c97-9b16-400b-a95e-8af3b515b0d9,42beb012-00d1-455b-9403-43efa5f36f3e,c2,c4,3397,?,p2,
1769483503.5411332,CREATED,40f20dd7-6580-466b-bbe1-29f890cb5db7,f564b810-a393-4ca3-9f74-43514929c55a,c2,c4,27,?,?,surb={'id': 'ef221750-0136-4444-9157-9ec15fc0f0ff', 'route': ['p1', 'e1', 'i4', 'x8', 'p2', 'c2']}
1769483503.6943114,RECEIVED,7e61398c-352d-4c30-a8e4-64fff66bce74,b589dd9e-fce4-49e4-b45e-05b27524e481,c1,c2,27,p2,?,surb={'id': '9c498504-86ff-4253-a1fb-6332956ff539', 'route': ['p2', 'e11', 'i3', 'x12', 'p1', 'c1']}
1769483503.7577145,RECEIVED,8a841d1d-c316-471f-8c1f-b32512c7a739,b29c26f8-577e-4b73-9ea8-037df63aea78,c4,c2,27,p2,?,surb={'id': 'dfc95f7c-9698-4448-b702-bb1bcdc14dcf', 'route': ['p2', 'e9', 'i1', 'x9', 'p1', 'c4']}
1769483503.76553,SENT,713e1c18-3527-4bc4-94be-70ecaa112372,bb12ab2f-5ebf-4017-8afc-a2a50f825331,c2,c4,3375,?,p2,
1769483503.7656634,CREATED,f84e81a9-46b4-4698-828e-3a31b66286e1,4cf3a07e-f90c-450f-b651-3a9fe4708730,c2,c4,27,?,?,surb={'id': '47284ea2-3e02-43de-9f12-bf7659014827', 'route': ['p1', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769483503.778501,SENT,19613442-a5b0-431c-be27-7f701064263b,9f94cc2e-4171-4cb0-94b9-6426368f7b68,c2,c4,3362,?,p2,
1769483503.7786386,CREATED,7d72497e-c81f-4f61-86b2-d48c1bc6ca41,dbe8e5be-040e-4890-8f2f-149b2fef6481,c2,c4,27,?,?,surb={'id': 'a0d02d05-d098-4d43-af84-212b8b1db60c', 'route': ['p1', 'e12', 'i2', 'x5', 'p2', 'c2']}
1769483503.783253,RECEIVED,5e478162-64b3-48cf-b608-06cdfe914411,1a92e415-bf14-491f-87bf-51d01ac105ae,c4,c2,27,p2,?,surb={'id': 'e6e2db4b-6c48-402e-ac9c-6ba58d48770e', 'route': ['p2', 'e9', 'i8', 'x4', 'p1', 'c4']}
1769483504.0838695,SENT,9961dc81-d50f-485d-b690-a7ac37dbd59c,a99b03d2-b28d-4565-8f41-4bddb527d01b,c2,c4,3360,?,p2,
1769483504.0839865,CREATED,9dee707e-f9eb-498c-9844-af32977bc07d,29387ff1-9f84-4a34-9048-8d99177828cd,c2,c4,27,?,?,surb={'id': 'ba62b849-243d-4794-92e0-08689b889ec5', 'route': ['p1', 'e2', 'i5', 'x6', 'p2', 'c2']}
1769483504.1519268,RECEIVED,4b699c8d-6bf2-4282-9151-aeac8b1b5eec,251a24d4-54d3-4f2a-ae95-1cc523dd32e2,c4,c2,26,p2,?,surb={'id': '065e93ef-4543-45b0-86ec-d647b4c394cc', 'route': ['p2', 'e12', 'i3', 'x9', 'p1', 'c4']}
1769483504.1543949,RECEIVED,ec363dc0-6542-4fd4-a9a5-3f03a9601b6e,898f657a-9429-47aa-9cc3-1fa05354aafd,c1,c2,27,p2,?,surb={'id': '540dbbe5-97db-4537-9213-857c14513383', 'route': ['p2', 'e11', 'i7', 'x1', 'p1', 'c1']}
1769483504.1741467,SENT,a9a69027-19c5-41d9-ba43-bbc8345da50d,31283a75-b43d-4b8d-94c3-2cdfe12dbb9a,c2,c4,3380,?,p2,
1769483504.1742811,CREATED,3b4ae40f-92a0-4ddc-882b-7bf4240c69f6,1b8c7183-1b71-41fa-acee-02460ceea4ca,c2,c4,27,?,?,surb={'id': 'b0d44f8b-2079-4ee2-8b03-74badf38b5b0', 'route': ['p1', 'e11', 'i7', 'x4', 'p2', 'c2']}
1769483504.2235403,SENT,11c57f94-8209-4fa0-a8a5-4d9be07f4e66,1418c704-79c8-43f6-b4ee-3a94c5bd0e66,c2,c4,3360,?,p2,
1769483504.2244432,CREATED,dde457b2-ea80-4c84-9122-aabf408506c4,5e591e64-df8d-471b-ac4d-9ceeb3265afe,c2,c4,27,?,?,surb={'id': '71926324-9442-4f1a-b57a-97135dcc0c20', 'route': ['p1', 'e2', 'i7', 'x2', 'p2', 'c2']}
1769483504.2704759,RECEIVED,359ddc69-31a4-4efc-b712-7fcd3f564094,51c5b0eb-311f-46ef-8397-efaa405be12f,c4,c2,26,p2,?,surb={'id': 'dd45fa92-2725-419e-8f68-469273b9b822', 'route': ['p2', 'e8', 'i2', 'x5', 'p1', 'c4']}
1769483504.324101,SENT,0fec5a1f-81b0-4087-b607-98e29665fe82,3dc57ad4-ae5d-429d-b2fc-e64316c6ce4c,c2,c4,3361,?,p2,
1769483504.3242404,CREATED,c7898ff4-b893-4c1d-a116-9ea0231e1f2a,0e09df5e-6788-42f2-a005-250f74a96f9e,c2,c4,27,?,?,surb={'id': '8ac047f2-842f-4e69-afa0-846a4ab6ac3c', 'route': ['p1', 'e7', 'i5', 'x6', 'p2', 'c2']}
1769483504.3376853,RECEIVED,46e2c16e-aaff-45ec-bace-1df7ee86cd01,e368d109-0387-4eb5-a30a-9d5f6231e579,c4,c2,27,p2,?,surb={'id': '484c5013-c152-4fc6-8641-9da605558d9e', 'route': ['p2', 'e12', 'i6', 'x2', 'p1', 'c4']}
1769483504.5443618,RECEIVED,b291c811-77f6-4521-a6c3-97a563de64c7,2c5aea2d-e684-4284-af35-9cf163c91644,c1,c2,27,p2,?,surb={'id': 'f9ef4d2a-df95-4bab-b49f-fd0e3d46acba', 'route': ['p2', 'e9', 'i12', 'x5', 'p1', 'c1']}
1769483504.549514,SENT,5c1ed288-c3cc-4ffe-8537-70242c6e0ec3,158fd5f3-d3f9-4643-83fa-41432a591058,c2,c4,3377,?,p2,
1769483504.5496473,CREATED,178d0e07-9c7a-4149-b067-7a4fc52fa931,448947bb-c983-472c-9efc-e459537fdb6a,c2,c4,26,?,?,surb={'id': 'ad5d9ffd-7ddc-4b40-80b6-947d0181733f', 'route': ['p1', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769483504.7800336,RECEIVED,6d084d66-3239-4ab2-8abd-8a024bf53be5,3ab9dae5-cab8-49aa-add9-3bb9e4884fb8,c1,c2,27,p2,?,surb={'id': '3c18c051-bc7c-4881-ae21-7457c6de3d2c', 'route': ['p2', 'e8', 'i9', 'x5', 'p1', 'c1']}
1769483504.813406,RECEIVED,b3b629b4-73ea-4941-9b8b-4623acc1c921,194b23d9-a2a1-434d-82e8-39d8598fb847,c1,c2,26,p2,?,surb={'id': 'dd2e15d7-56fc-4476-99bd-208a55e3453f', 'route': ['p2', 'e1', 'i7', 'x12', 'p1', 'c1']}
1769483504.8215952,RECEIVED,f8ca950d-6c04-4fac-ba39-a5adfd3cf28c,5e8d05cf-5ba6-484b-aa9a-afa69ee92b98,c1,c2,26,p2,?,surb={'id': '5e4b530f-2f3b-4e26-94f0-e061ebf74a47', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c1']}
