timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769762733.149342,RECEIVED,b7dfc3fb-11ab-4535-a182-242d72554205,80b5c96d-29e4-4526-8b3d-699dcbee1cc3,c2,c3,27,p3,?,surb={'id': '465df1f5-ce56-414d-9c70-f5e7b9da3aa0', 'route': ['p3', 'e2', 'i7', 'x12', 'p2', 'c2']}
1769762733.166579,RECEIVED,59e8af43-70e3-4dff-8284-079d96b2b37e,03d56932-db02-4eb6-b308-ab2d8b5411be,c2,c3,27,p3,?,surb={'id': '224d2dec-5624-43f1-9550-71cf46d43eaf', 'route': ['p3', 'e10', 'i8', 'x8', 'p2', 'c2']}
1769762733.384359,RECEIVED,c4d5d7e7-8da5-4571-8b4a-2678443b0b2b,80b5c96d-29e4-4526-8b3d-699dcbee1cc3,c2,c3,27,p3,?,surb={'id': '465df1f5-ce56-414d-9c70-f5e7b9da3aa0', 'route': ['p3', 'e2', 'i7', 'x12', 'p2', 'c2']}
1769762733.5789576,SENT,5cc7b78c-5976-4d53-8a2e-a33f8e778f4c,bcc3f895-80cb-4583-9a77-e828801195e1,c3,c2,3379,?,p3,
1769762733.5791352,CREATED,c9498a41-67bf-4108-b944-a033f6dbfc4f,e74ce9f1-d2f7-4dbc-b495-9e596ca42218,c3,c2,26,?,?,surb={'id': '5383e2c7-d4cd-4a64-86e0-75cfe024f43c', 'route': ['p2', 'e12', 'i5', 'x3', 'p3', 'c3']}
1769762734.2803333,SENT,888215a6-83c0-44c3-aa53-8c3120fb2191,d667361a-7d71-4c90-9be9-054144e58f11,c3,c2,3359,?,p3,
1769762734.2804585,CREATED,845f30c2-e266-486b-a3d0-280478f8f76e,e74ce9f1-d2f7-4dbc-b495-9e596ca42218,c3,c2,26,?,?,surb={'id': '5383e2c7-d4cd-4a64-86e0-75cfe024f43c', 'route': ['p2', 'e12', 'i5', 'x3', 'p3', 'c3']}
1769762734.4259188,SENT,0e7e1550-147d-45bf-86cb-f99e2288df7e,1d0ff407-2183-4562-bc8d-1eef6372825c,c3,c2,3377,?,p3,
1769762734.4260764,CREATED,f21b6209-0cb8-4034-8037-5cb16009eabf,ba4cd79d-28a0-43b0-8de1-ff640199484b,c3,c2,26,?,?,surb={'id': 'd2a9bcbb-f2cc-4c49-b1a2-209a1f35a90d', 'route': ['p2', 'e3', 'i6', 'x10', 'p3', 'c3']}
1769762734.5787723,SENT,29a27b3c-8b3c-4f22-bbed-46bb0a7b911d,3a0a0d5e-a29b-43c4-a461-5f2ffea0c0d1,c3,c2,3375,?,p3,
1769762734.5789104,CREATED,3d682bef-f48f-4259-a08c-b80fd112e17e,ba4cd79d-28a0-43b0-8de1-ff640199484b,c3,c2,26,?,?,surb={'id': 'd2a9bcbb-f2cc-4c49-b1a2-209a1f35a90d', 'route': ['p2', 'e3', 'i6', 'x10', 'p3', 'c3']}
1769762734.6125898,RECEIVED,6126ef0c-992a-4f5d-8f85-b48489367370,24a777ed-b75b-4490-b136-b1829d3ade53,c2,c3,27,p3,?,surb={'id': '5df34d23-0e7c-4496-8d76-04222311d207', 'route': ['p3', 'e11', 'i11', 'x2', 'p2', 'c2']}
1769762735.3462465,RECEIVED,a510921d-a487-47da-8956-cfc04b5bd462,ee4744ce-f608-47b4-8f39-9dd97e36774a,c2,c3,27,p3,?,surb={'id': '561c7215-ccf1-4223-b7ff-b3cbcf6d81c5', 'route': ['p3', 'e6', 'i2', 'x6', 'p2', 'c2']}
1769762735.3987184,RECEIVED,de55b342-10d2-4956-93a1-3d9b2f1d8c29,0ebf1438-a078-4674-bbf7-f86c402b450f,c2,c3,27,p3,?,surb={'id': '537947bf-d2e3-47d2-8181-0c2b21200614', 'route': ['p3', 'e6', 'i7', 'x10', 'p2', 'c2']}
1769762735.5860744,SENT,1a678b6f-571c-4fc4-b89d-933d75815e2e,d3b9c27c-5139-4848-a0bb-e9c407ad8d78,c3,c2,3388,?,p3,
1769762735.5862293,CREATED,04c54efc-1f1a-4ad6-a580-ef40baff5179,46c619cf-6776-4dec-a488-3e94f208cc90,c3,c2,27,?,?,surb={'id': '127091f7-ea41-494c-a59d-7ac3fa2aab47', 'route': ['p2', 'e12', 'i6', 'x3', 'p3', 'c3']}
1769762735.6030304,SENT,d86c5f47-bf17-4309-80a4-3ee47849121f,c3bd0103-0532-4165-b7ef-71c546d3360e,c3,c2,3384,?,p3,
1769762735.603217,CREATED,cfd2bec3-f389-4df6-bd12-ac4343f4106e,46c619cf-6776-4dec-a488-3e94f208cc90,c3,c2,27,?,?,surb={'id': '127091f7-ea41-494c-a59d-7ac3fa2aab47', 'route': ['p2', 'e12', 'i6', 'x3', 'p3', 'c3']}
1769762735.8651607,RECEIVED,0e147408-3276-4ea0-905e-7216227348d8,298bbf55-da6f-4c25-b585-317cef461674,c2,c3,27,p3,?,surb={'id': 'ebcc9064-7ea8-4142-962e-3afa8ba42775', 'route': ['p3', 'e6', 'i6', 'x4', 'p2', 'c2']}
1769762735.9468546,RECEIVED,2bb25e5f-da89-4494-8716-dd00b6baeb3b,0ebf1438-a078-4674-bbf7-f86c402b450f,c2,c3,27,p3,?,surb={'id': '537947bf-d2e3-47d2-8181-0c2b21200614', 'route': ['p3', 'e6', 'i7', 'x10', 'p2', 'c2']}
1769762736.3396134,RECEIVED,56e9085c-220d-4d86-8bb5-761419920df4,e966849a-5e4a-4a36-9cf5-6271f349075e,c2,c3,27,p3,?,surb={'id': 'ffa1911c-2fc6-4a85-a8b4-27b643e839c1', 'route': ['p3', 'e6', 'i9', 'x12', 'p2', 'c2']}
1769762736.701124,SENT,1260290f-8e1b-4b53-8d2f-b750a387fc7f,8290e4ec-856f-43b1-ade5-f24244d055cb,c3,c2,3361,?,p3,
1769762736.7012784,CREATED,10f81525-1c43-4659-8c8b-fda511533ec1,fbc14e11-b254-4cde-b1f4-6bacdd5f4fd9,c3,c2,27,?,?,surb={'id': 'a2e9b0a1-bbf6-413b-a48f-ceb045bd669f', 'route': ['p2', 'e1', 'i3', 'x5', 'p3', 'c3']}
1769762736.811757,RECEIVED,c66c00a2-725d-4fb8-b328-24c81330b1b2,1891c230-6f48-4b02-98da-5e9bfb3a7077,c2,c3,27,p3,?,surb={'id': 'b208d4d7-42ec-4c2b-b42b-749acde008e5', 'route': ['p3', 'e8', 'i10', 'x2', 'p2', 'c2']}
1769762736.879908,SENT,7fa4466c-ef0c-4dfe-aee3-c8dcd40c54f4,247bafa8-396b-434f-b85d-8fba2e366212,c3,c2,3364,?,p3,
1769762736.8800783,CREATED,09726c0e-a9ef-4e44-9975-e43d80400e5c,fbc14e11-b254-4cde-b1f4-6bacdd5f4fd9,c3,c2,27,?,?,surb={'id': 'a2e9b0a1-bbf6-413b-a48f-ceb045bd669f', 'route': ['p2', 'e1', 'i3', 'x5', 'p3', 'c3']}
1769762737.327572,SENT,2ce9f38c-251f-4fb9-a552-4573522ce662,239eafa9-ff1a-4171-8e5b-807d324441d4,c3,c2,3380,?,p3,
1769762737.3277082,CREATED,e2529087-30e2-486c-9122-9a7b7a642dcf,4764b6bf-5386-4dc9-a1e7-fe894a6e0f8b,c3,c2,27,?,?,surb={'id': '78036aa1-bf4f-43dc-9073-4279e968f9bf', 'route': ['p2', 'e3', 'i1', 'x8', 'p3', 'c3']}
1769762737.5509858,SENT,91f43946-dc94-446e-b6d5-6cc056d7ec11,4662c4aa-f8c2-48cf-a0b2-ef2223b52113,c3,c2,3387,?,p3,
1769762737.5511513,CREATED,0c11a94d-07a4-4d5e-bcef-2ebd71ff1009,4764b6bf-5386-4dc9-a1e7-fe894a6e0f8b,c3,c2,27,?,?,surb={'id': '78036aa1-bf4f-43dc-9073-4279e968f9bf', 'route': ['p2', 'e3', 'i1', 'x8', 'p3', 'c3']}
1769762737.5706458,RECEIVED,002a4365-cbed-4422-b7c8-6b74910a4165,298bbf55-da6f-4c25-b585-317cef461674,c2,c3,27,p3,?,surb={'id': 'ebcc9064-7ea8-4142-962e-3afa8ba42775', 'route': ['p3', 'e6', 'i6', 'x4', 'p2', 'c2']}
1769762737.8134904,RECEIVED,68f9ded1-0f39-4269-b67b-d87488f9c0c5,ee4744ce-f608-47b4-8f39-9dd97e36774a,c2,c3,27,p3,?,surb={'id': '561c7215-ccf1-4223-b7ff-b3cbcf6d81c5', 'route': ['p3', 'e6', 'i2', 'x6', 'p2', 'c2']}
1769762737.859872,RECEIVED,8663b9df-7c09-43f7-87d8-12550dd03213,bf45af36-d4e4-4089-964a-d37849b24cfc,c2,c3,25,p3,?,surb={'id': '0a735ee3-ed48-4e26-bd0b-302e1fcf60bb', 'route': ['p3', 'e12', 'i11', 'x8', 'p2', 'c2']}
1769762738.2529814,SENT,d2435fdd-5959-4b56-985c-926441e9145b,87f9b0ce-8f05-46ed-bbb6-89532853efe6,c3,c2,3372,?,p3,
1769762738.2532918,CREATED,e33851c3-1b30-488a-82a8-220c01ca7098,a15c96d2-bf55-4a80-ab2e-4974a5935110,c3,c2,27,?,?,surb={'id': '9eec8255-3dec-4ea8-9d87-f8e1827fda8c', 'route': ['p2', 'e3', 'i7', 'x1', 'p3', 'c3']}
1769762738.3638391,RECEIVED,9bc95833-4095-48c5-8b24-ce737d638b85,8aa6c822-57d5-487a-b282-6dd7c63d0ef6,c2,c3,26,p3,?,surb={'id': '5616f880-f79e-4430-bb7e-9c0e71c0e794', 'route': ['p3', 'e7', 'i6', 'x8', 'p2', 'c2']}
1769762738.760911,SENT,32b790db-e5a1-4796-b650-182f279da382,e5c4d892-82d5-4f8c-9f14-8bdd1de33622,c3,c2,3386,?,p3,
1769762738.761084,CREATED,e98d0cd8-6395-49bf-a7a9-65dffb1f5830,a15c96d2-bf55-4a80-ab2e-4974a5935110,c3,c2,27,?,?,surb={'id': '9eec8255-3dec-4ea8-9d87-f8e1827fda8c', 'route': ['p2', 'e3', 'i7', 'x1', 'p3', 'c3']}
1769762738.9518518,SENT,bad5b52a-3de4-4af0-8e48-c9a1a3e61027,ca3a65bf-1f47-4941-908a-e79df02058f5,c3,c2,3380,?,p3,
1769762738.9519908,CREATED,8f92ee16-f41d-4ef5-94a4-cdb0092980a7,5f5baa44-6577-46f7-ab43-38238c8e91d3,c3,c2,27,?,?,surb={'id': 'd367dcc6-3663-4569-96c6-f6c9bd46f23e', 'route': ['p2', 'e3', 'i2', 'x8', 'p3', 'c3']}
1769762739.0284946,SENT,416fcb1e-736a-4612-a768-9163b3b902f8,5c0fb425-45cc-43f3-a5ea-e90605f11e39,c3,c2,3363,?,p3,
1769762739.0286276,CREATED,b9412923-ee0f-40f7-9d0b-627c4e763a2e,5f5baa44-6577-46f7-ab43-38238c8e91d3,c3,c2,27,?,?,surb={'id': 'd367dcc6-3663-4569-96c6-f6c9bd46f23e', 'route': ['p2', 'e3', 'i2', 'x8', 'p3', 'c3']}
1769762739.0694458,RECEIVED,b7fca2f9-bba7-428d-8fd0-f7026d1006b3,cad5b827-317e-4b72-a7bb-2ae8675f0e7c,c2,c3,27,p3,?,surb={'id': '8ba6b34f-3eba-4369-82a1-71fbc278b440', 'route': ['p3', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769762739.089143,RECEIVED,a23f3b4d-cbdb-4b98-9979-c3b4ccac3bd5,79ae7122-ff71-41be-8a90-65aadd700272,c2,c3,26,p3,?,surb={'id': 'f358bbad-2550-47d9-9b14-315e2fb5fbae', 'route': ['p3', 'e5', 'i1', 'x2', 'p2', 'c2']}
1769762739.2224092,RECEIVED,141af7aa-f01e-4575-befc-6ce72ef02ce8,1891c230-6f48-4b02-98da-5e9bfb3a7077,c2,c3,27,p3,?,surb={'id': 'b208d4d7-42ec-4c2b-b42b-749acde008e5', 'route': ['p3', 'e8', 'i10', 'x2', 'p2', 'c2']}
1769762739.2406597,RECEIVED,e2d1f38c-ec7c-40c3-9c37-b222d14e9516,bf45af36-d4e4-4089-964a-d37849b24cfc,c2,c3,25,p3,?,surb={'id': '0a735ee3-ed48-4e26-bd0b-302e1fcf60bb', 'route': ['p3', 'e12', 'i11', 'x8', 'p2', 'c2']}
1769762739.2711515,RECEIVED,afc6f255-93f7-4b6d-9717-47c4b10b934b,8aa6c822-57d5-487a-b282-6dd7c63d0ef6,c2,c3,26,p3,?,surb={'id': '5616f880-f79e-4430-bb7e-9c0e71c0e794', 'route': ['p3', 'e7', 'i6', 'x8', 'p2', 'c2']}
1769762739.5965655,RECEIVED,3eea878f-07d6-411d-94c4-dcf0338ab8cc,981ee386-d2e3-4520-bfa6-7b1b0d366067,c2,c3,26,p3,?,surb={'id': '3c5fb313-ae68-4726-9136-88b073f89813', 'route': ['p3', 'e11', 'i8', 'x5', 'p2', 'c2']}
1769762739.6243284,RECEIVED,a404b1c0-a77d-4b8f-8d92-7fad27e68432,981ee386-d2e3-4520-bfa6-7b1b0d366067,c2,c3,26,p3,?,surb={'id': '3c5fb313-ae68-4726-9136-88b073f89813', 'route': ['p3', 'e11', 'i8', 'x5', 'p2', 'c2']}
1769762739.9901521,RECEIVED,8ec50978-1a1f-48db-b1ac-0e909295ae5b,329b26f9-c19c-4e73-aaeb-eb347d153afd,c2,c3,27,p3,?,surb={'id': '225fd676-3aba-49a4-a953-a15aaac2dce1', 'route': ['p3', 'e7', 'i10', 'x7', 'p2', 'c2']}
1769762740.071692,RECEIVED,1eed0c2e-3aea-44a8-8bdc-936b08d866df,79ae7122-ff71-41be-8a90-65aadd700272,c2,c3,26,p3,?,surb={'id': 'f358bbad-2550-47d9-9b14-315e2fb5fbae', 'route': ['p3', 'e5', 'i1', 'x2', 'p2', 'c2']}
1769762740.1194053,RECEIVED,c99c8461-b457-4ffb-a34c-c4028d012eff,2a79c261-c0ea-4ea8-9172-a1e31caf4a2e,c2,c3,27,p3,?,surb={'id': 'c17c0b47-db9c-4329-a2f5-bf45c666bc3c', 'route': ['p3', 'e10', 'i10', 'x10', 'p2', 'c2']}
1769762740.2634804,RECEIVED,c356a32d-6828-4f61-9f62-fd0623227aa2,6f5ecb6d-d037-454a-b9cf-a5dfaae0943f,c2,c3,27,p3,?,surb={'id': 'cbdf555e-5272-4b76-96c2-b5a5fb5f5949', 'route': ['p3', 'e7', 'i6', 'x10', 'p2', 'c2']}
1769762740.725531,RECEIVED,9bdf0944-d13e-4219-947b-08189356a4a8,2a79c261-c0ea-4ea8-9172-a1e31caf4a2e,c2,c3,27,p3,?,surb={'id': 'c17c0b47-db9c-4329-a2f5-bf45c666bc3c', 'route': ['p3', 'e10', 'i10', 'x10', 'p2', 'c2']}
1769762740.7944272,RECEIVED,9c536565-36a5-4d3f-af00-8ec846e47fc9,8cc8ef68-135f-4e0c-89e6-4b84f70640b6,c2,c3,27,p3,?,surb={'id': '06aaeee3-3e4e-45da-bc51-db548219e36d', 'route': ['p3', 'e2', 'i2', 'x9', 'p2', 'c2']}
1769762740.832446,SENT,e82bddb2-2ea9-486d-9074-e5a8bb1616e4,7d14104d-5042-4eb2-b728-2e3f338da18d,c3,c2,3391,?,p3,
1769762740.8325796,CREATED,874965c8-a3e1-4c1a-b344-4c57537d4f6d,ed048b73-829d-43a9-b8f8-9d8b79484563,c3,c2,27,?,?,surb={'id': 'b0f610e2-caae-4ed0-baa8-61b6ab27672e', 'route': ['p2', 'e9', 'i7', 'x3', 'p3', 'c3']}
1769762740.867472,SENT,b718209c-7092-4ce1-b878-65b762ed0950,aea982c6-b42f-4db8-a0dc-d5992b58b1a4,c3,c2,3383,?,p3,
1769762740.8676066,CREATED,5491d1ec-bab6-4f89-bffd-58d6af5b1e53,ed048b73-829d-43a9-b8f8-9d8b79484563,c3,c2,27,?,?,surb={'id': 'b0f610e2-caae-4ed0-baa8-61b6ab27672e', 'route': ['p2', 'e9', 'i7', 'x3', 'p3', 'c3']}
1769762741.139318,SENT,8bf1510e-df13-4fea-821c-7f49f0f4d332,45abda5b-13c0-4beb-8f39-a0c136d0453f,c3,c2,3394,?,p3,
1769762741.1394494,CREATED,b536e82a-82a9-4743-9df5-4bcf50e7f59a,4e0cc7d1-711d-472f-b069-d68f7292127b,c3,c2,27,?,?,surb={'id': 'dbdf1049-4f0a-476c-9673-71c258a76827', 'route': ['p2', 'e12', 'i12', 'x4', 'p3', 'c3']}
1769762741.3404021,RECEIVED,5a730a71-adc1-434c-94dd-eedde4d58b09,cad5b827-317e-4b72-a7bb-2ae8675f0e7c,c2,c3,27,p3,?,surb={'id': '8ba6b34f-3eba-4369-82a1-71fbc278b440', 'route': ['p3', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769762741.3428316,SENT,79f6a387-7c55-4522-84f2-cff63358f514,15d4360c-2b3c-4c18-8c3a-3b6f3aba94ac,c3,c2,3402,?,p3,
1769762741.342968,CREATED,fd5632d2-c689-4177-9e9d-80928a20cebe,4e0cc7d1-711d-472f-b069-d68f7292127b,c3,c2,27,?,?,surb={'id': 'dbdf1049-4f0a-476c-9673-71c258a76827', 'route': ['p2', 'e12', 'i12', 'x4', 'p3', 'c3']}
1769762741.538565,RECEIVED,666704dc-e31c-421d-a96b-7978a9e85ae7,6f5ecb6d-d037-454a-b9cf-a5dfaae0943f,c2,c3,27,p3,?,surb={'id': 'cbdf555e-5272-4b76-96c2-b5a5fb5f5949', 'route': ['p3', 'e7', 'i6', 'x10', 'p2', 'c2']}
1769762741.8084002,RECEIVED,39d9ed5d-395f-4777-b466-8b7f7b474808,8cc8ef68-135f-4e0c-89e6-4b84f70640b6,c2,c3,27,p3,?,surb={'id': '06aaeee3-3e4e-45da-bc51-db548219e36d', 'route': ['p3', 'e2', 'i2', 'x9', 'p2', 'c2']}
1769762741.8137782,RECEIVED,fb700376-0d44-457b-bca2-610b7ee19375,78a1353f-82d3-40ca-bd79-276cd59f716c,c2,c3,26,p3,?,surb={'id': '9a79d73e-8114-4cd9-b339-3cf78283b94a', 'route': ['p3', 'e8', 'i7', 'x12', 'p2', 'c2']}
1769762742.1909578,RECEIVED,91d8fa23-26e5-40ba-a2aa-57a7a0d6fcf9,c601aa31-7319-48bb-a5f5-c4472898bcf3,c2,c3,26,p3,?,surb={'id': '4a0838a2-b029-41c4-98bf-628342a0ab3a', 'route': ['p3', 'e6', 'i12', 'x7', 'p2', 'c2']}
1769762742.4676447,SENT,291c47c1-7ed6-41d8-8ce7-d17eda905f7f,5cd37d7d-723e-42e3-89fa-c86879ed5ac2,c3,c2,3395,?,p3,
1769762742.467779,CREATED,617cc442-229d-4deb-8293-aeb2c52e6f38,ecfdd467-93c3-4233-b162-497b539a7029,c3,c2,27,?,?,surb={'id': '7cc1556f-14b3-42bf-82a8-d5d099ecd19e', 'route': ['p2', 'e8', 'i1', 'x6', 'p3', 'c3']}
1769762742.483877,RECEIVED,212c7e65-ae9f-47a7-be83-8f15a07ebdc3,e966849a-5e4a-4a36-9cf5-6271f349075e,c2,c3,27,p3,?,surb={'id': 'ffa1911c-2fc6-4a85-a8b4-27b643e839c1', 'route': ['p3', 'e6', 'i9', 'x12', 'p2', 'c2']}
1769762742.573621,SENT,c7ca9d67-c61a-4982-8a39-5d779573a365,62574555-34fc-44f5-9e44-02056e09e934,c3,c2,3375,?,p3,
1769762742.573771,CREATED,44b6e1ab-10b6-4b76-aa9f-0079be96ef5c,ecfdd467-93c3-4233-b162-497b539a7029,c3,c2,27,?,?,surb={'id': '7cc1556f-14b3-42bf-82a8-d5d099ecd19e', 'route': ['p2', 'e8', 'i1', 'x6', 'p3', 'c3']}
1769762742.6190999,SENT,5a18bcbb-94e6-4b21-bfad-b1d96048d2a9,fc06316f-e8a0-4361-bb76-476f3dcc01a7,c3,c2,3395,?,p3,
1769762742.6192687,CREATED,db93b1de-9d55-4ec2-8df0-43abc8fc5f70,a57da69e-e141-412c-ad22-f3f345746aad,c3,c2,27,?,?,surb={'id': '1476980e-3798-43db-b1eb-e00193d158ce', 'route': ['p2', 'e9', 'i8', 'x12', 'p3', 'c3']}
1769762742.6726353,RECEIVED,3cc60c46-ed41-4bed-9bc1-df32da8252f2,329b26f9-c19c-4e73-aaeb-eb347d153afd,c2,c3,27,p3,?,surb={'id': '225fd676-3aba-49a4-a953-a15aaac2dce1', 'route': ['p3', 'e7', 'i10', 'x7', 'p2', 'c2']}
1769762742.794752,SENT,e3370f86-df52-43aa-84f2-7354a823451e,707db157-e21b-403e-8d0f-889507b14304,c3,c2,3392,?,p3,
1769762742.7949102,CREATED,4f6a5806-177a-4b2a-8918-8529038a298f,a57da69e-e141-412c-ad22-f3f345746aad,c3,c2,27,?,?,surb={'id': '1476980e-3798-43db-b1eb-e00193d158ce', 'route': ['p2', 'e9', 'i8', 'x12', 'p3', 'c3']}
1769762743.042737,SENT,9522da08-a7ca-4d01-8e85-472bfb6c2a5d,bc89ac2c-6516-48eb-a8f0-a353cf08c0a4,c3,c2,3382,?,p3,
1769762743.0428689,CREATED,c9efcffd-9c63-413f-b56d-310dc3eac1f0,a336dee7-e1cf-416e-a376-601aabcb1bbc,c3,c2,26,?,?,surb={'id': '8fc3a551-9b02-403e-a6da-6a6f7f98b0ab', 'route': ['p2', 'e8', 'i11', 'x9', 'p3', 'c3']}
1769762743.076245,RECEIVED,25852531-ccf5-4c40-add9-224242c7d47f,50d04868-873f-462c-ba0e-6d4d68cf85a5,c2,c3,27,p3,?,surb={'id': '64a987bb-377b-472d-91c8-b9724a552b82', 'route': ['p3', 'e4', 'i1', 'x10', 'p2', 'c2']}
1769762743.1071868,SENT,9ece5375-4a3c-4b7d-887c-6852a79b8668,e7701b09-62f1-429e-b645-c118a0467757,c3,c2,3379,?,p3,
1769762743.10732,CREATED,24a6179f-92b5-4c91-97bc-6c392a7628b4,a336dee7-e1cf-416e-a376-601aabcb1bbc,c3,c2,26,?,?,surb={'id': '8fc3a551-9b02-403e-a6da-6a6f7f98b0ab', 'route': ['p2', 'e8', 'i11', 'x9', 'p3', 'c3']}
1769762743.2518313,SENT,d2c8ccc6-a4d4-4a3a-896e-54bdcb8cbfac,e0de3c3f-4dfa-4957-a066-63b131b1757b,c3,c2,3385,?,p3,
1769762743.2522643,CREATED,e3b1ac02-7ea2-43af-8357-d5393c0610cf,90e8c825-efd7-4a80-9727-b4b6f566b62b,c3,c2,26,?,?,surb={'id': '004718ba-dbaf-447f-b35d-60dbe8e7f88d', 'route': ['p2', 'e8', 'i4', 'x3', 'p3', 'c3']}
1769762743.4091077,SENT,c0e9074a-4d5a-4c75-bee9-579cd635bddc,e8d33c93-3820-4624-9fc0-67278587ffab,c3,c2,3376,?,p3,
1769762743.409271,CREATED,3d542428-216c-454a-81e9-1d5a8d907269,90e8c825-efd7-4a80-9727-b4b6f566b62b,c3,c2,26,?,?,surb={'id': '004718ba-dbaf-447f-b35d-60dbe8e7f88d', 'route': ['p2', 'e8', 'i4', 'x3', 'p3', 'c3']}
1769762743.5862944,SENT,511050ee-6b88-4207-9110-61a8015adf1b,d495899e-24a0-409a-881d-1a227b18ff8b,c3,c2,3375,?,p3,
1769762743.5864275,CREATED,bffa14e3-4f4e-49b1-b597-52f5befc5d73,a553a1c5-f6af-4749-aba4-0e818763e5f4,c3,c2,27,?,?,surb={'id': '819754a0-b8f2-40d7-904a-a293af695b40', 'route': ['p2', 'e1', 'i7', 'x6', 'p3', 'c3']}
1769762743.62345,SENT,9ca9407a-53fb-40cf-9e47-bab9a5686a97,055b2f20-4e90-496a-8179-bd8370cd3dec,c3,c2,3382,?,p3,
1769762743.6235833,CREATED,cfe36b2a-c5b6-405a-9b7c-4bddf14d0fc3,a553a1c5-f6af-4749-aba4-0e818763e5f4,c3,c2,27,?,?,surb={'id': '819754a0-b8f2-40d7-904a-a293af695b40', 'route': ['p2', 'e1', 'i7', 'x6', 'p3', 'c3']}
1769762743.6583028,SENT,abcf10a0-2ea5-40c1-b8ae-41618da00455,518f5802-6889-451a-81e2-c6c6d5752a91,c3,c2,3400,?,p3,
1769762743.6584382,CREATED,f19234a8-be7e-40af-878d-5feb1b733152,64bd3872-f839-4649-8c0b-4897d7a429c2,c3,c2,27,?,?,surb={'id': 'f0f57901-9d33-48d3-8bbd-ad4f8216836b', 'route': ['p2', 'e3', 'i1', 'x3', 'p3', 'c3']}
1769762743.991343,RECEIVED,6b3bdf55-b521-4bb8-a7b4-d0b6e8f6147e,c601aa31-7319-48bb-a5f5-c4472898bcf3,c2,c3,26,p3,?,surb={'id': '4a0838a2-b029-41c4-98bf-628342a0ab3a', 'route': ['p3', 'e6', 'i12', 'x7', 'p2', 'c2']}
1769762744.198786,SENT,99933552-2e1b-4a52-a167-f3d121739913,4a584b9d-a96b-4eee-a9a1-8678de45ffda,c3,c2,3368,?,p3,
1769762744.1989145,CREATED,8dba1b8f-b34d-4e76-9d5d-0d3c63e7e094,64bd3872-f839-4649-8c0b-4897d7a429c2,c3,c2,27,?,?,surb={'id': 'f0f57901-9d33-48d3-8bbd-ad4f8216836b', 'route': ['p2', 'e3', 'i1', 'x3', 'p3', 'c3']}
1769762744.2999537,RECEIVED,0e87fb8a-a02d-43a4-a77f-7c77f12bfa9d,e3cb14a0-f7af-4244-a4ce-8b769c795a3e,c2,c3,27,p3,?,surb={'id': '6f7a763f-875c-44e3-91c6-6749c0288a77', 'route': ['p3', 'e2', 'i10', 'x12', 'p2', 'c2']}
1769762744.539584,RECEIVED,89e148c7-8212-4ff1-9a20-4a2419fedec3,1ddf0e72-85a8-464a-8a6e-65d3791799e8,c2,c3,27,p3,?,surb={'id': 'b1fd65d6-7e29-4eba-a5dc-150dc229f650', 'route': ['p3', 'e9', 'i7', 'x12', 'p2', 'c2']}
1769762744.567171,SENT,65ea4fa7-6290-4767-9cc3-1507078c23d6,34e43035-1665-4d91-9668-eafad48b1e53,c3,c2,3375,?,p3,
1769762744.5673208,CREATED,6e739852-9dfe-4b41-bee8-3b02ecba0bbe,141f4e48-5051-447f-aa29-d17e93cf10b5,c3,c2,27,?,?,surb={'id': 'e0c7f213-b2f5-4fd2-b6b3-79bc2a4bffdb', 'route': ['p2', 'e3', 'i7', 'x6', 'p3', 'c3']}
1769762744.6447675,RECEIVED,dc68de6f-b5c3-4d6e-bb52-5c1f8aec0e0e,e3cb14a0-f7af-4244-a4ce-8b769c795a3e,c2,c3,27,p3,?,surb={'id': '6f7a763f-875c-44e3-91c6-6749c0288a77', 'route': ['p3', 'e2', 'i10', 'x12', 'p2', 'c2']}
1769762744.685392,RECEIVED,fdd9fe71-e72d-4467-9139-f65341990966,50d04868-873f-462c-ba0e-6d4d68cf85a5,c2,c3,27,p3,?,surb={'id': '64a987bb-377b-472d-91c8-b9724a552b82', 'route': ['p3', 'e4', 'i1', 'x10', 'p2', 'c2']}
1769762744.893971,SENT,00a3d672-53b2-4be7-a3be-a76c929c51cc,55a4611d-78df-4cff-9b25-59cbf460af1a,c3,c2,3378,?,p3,
1769762744.894089,CREATED,cfb3ca20-a72b-4995-980b-5f53ee806747,141f4e48-5051-447f-aa29-d17e93cf10b5,c3,c2,27,?,?,surb={'id': 'e0c7f213-b2f5-4fd2-b6b3-79bc2a4bffdb', 'route': ['p2', 'e3', 'i7', 'x6', 'p3', 'c3']}
1769762745.0837717,RECEIVED,854e74e1-b464-4e2d-8190-2ee3fb4f9fa6,78a1353f-82d3-40ca-bd79-276cd59f716c,c2,c3,26,p3,?,surb={'id': '9a79d73e-8114-4cd9-b339-3cf78283b94a', 'route': ['p3', 'e8', 'i7', 'x12', 'p2', 'c2']}
1769762745.122983,SENT,3cec888b-9e74-4a29-813e-62f206cb3692,fab9aebb-ca2a-4c9a-bacc-563a5c8e0890,c3,c2,3375,?,p3,
