timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458461.4324648,RECEIVED,3b852729-3666-4924-93f2-304a5b253756,8e5b691e-be3b-4383-8612-5f1af47ef389,c2,c1,24,p1,?,surb={'id': '8e542158-2919-43dc-bb4f-6cb2c7c4c9a0', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c2']}
1769458461.5033906,RECEIVED,00af1a4c-72de-440d-b3a7-7081e470205d,1153c63b-f613-475d-9c71-c2c4ecd6da48,c2,c1,27,p1,?,surb={'id': '3782e3ef-7568-423c-894b-2691a295f666', 'route': ['p1', 'e12', 'i8', 'x7', 'p2', 'c2']}
1769458461.5512052,SENT,00463433-b8fd-40df-83a3-7bea0b7d04b3,1c732268-ac24-4eb6-85f7-988ac7c9952d,c1,c5,3389,?,p1,
1769458461.5513856,CREATED,34e23130-bd9e-4744-808a-858df90d5821,28b5f0d4-ad2d-45a0-9984-ab1aed9d68a0,c1,c5,27,?,?,surb={'id': 'a3b081ba-3a47-41c1-abf2-b75e6275322f', 'route': ['p2', 'e6', 'i10', 'x2', 'p1', 'c1']}
1769458461.574075,SENT,7d2c872c-567b-4132-ba36-13d1e5c11c01,61196da0-be7c-40e8-b18b-8f42b555a274,c1,c5,3359,?,p1,
1769458461.5742316,CREATED,d0867b8d-f21c-47ed-9da1-ffbd2bb91510,b49758ce-076f-42a3-9977-6e7885a02e3e,c1,c5,27,?,?,surb={'id': '3d04f4f7-2d12-4d8b-ad5b-2fd0aaf93dac', 'route': ['p2', 'e3', 'i3', 'x8', 'p1', 'c1']}
1769458461.6117346,RECEIVED,39bea45c-11d3-4c20-a56f-e2bf5442c85a,8318269e-c4f8-4183-8262-6b12932b7d5a,c2,c1,25,p1,?,surb={'id': '85c0565c-5511-4202-8d92-033f5f2015e0', 'route': ['p1', 'e4', 'i12', 'x4', 'p2', 'c2']}
1769458461.9564462,SENT,17a1ff77-0609-49a8-90f2-860d041d0c8b,51ab77b8-1a21-4b9e-896a-596a20c70857,c1,c5,3368,?,p1,
1769458461.9565902,CREATED,a061e9e3-a40b-4701-9de5-bee98e22fb46,64e64440-d79a-4c33-8c06-a72045bd0136,c1,c5,27,?,?,surb={'id': '18417be4-3ef4-4ead-993d-bd33bb0d9da8', 'route': ['p2', 'e9', 'i2', 'x7', 'p1', 'c1']}
1769458461.9676285,SENT,76dd7fa9-7744-48e5-9d7e-240fea62cc0d,b8c7f15c-9be6-47e3-a733-e75ce9d26b07,c1,c5,3376,?,p1,
1769458461.9677775,CREATED,423dd5a6-2c50-4684-a1d0-9e959e74fba9,199a24de-0b3a-4f32-9d26-a13d4acabbb1,c1,c5,27,?,?,surb={'id': '83cd1adb-9fd8-4e53-a6e2-a6fe489e5b38', 'route': ['p2', 'e3', 'i7', 'x8', 'p1', 'c1']}
1769458462.0290835,SENT,e69ad4d8-65ad-48a6-ad9e-7811526e1b64,c2c5628a-675b-4680-b39e-aba6c70412cf,c1,c5,3351,?,p1,
1769458462.0292368,CREATED,095135f7-61b3-4a7b-a07f-c1877a6ab7eb,a7e575eb-d766-4947-97b8-c35da040886b,c1,c5,26,?,?,surb={'id': 'e79ae6da-051f-4c0d-bc1d-0fc364630947', 'route': ['p2', 'e7', 'i6', 'x3', 'p1', 'c1']}
1769458462.2662945,RECEIVED,0df11c58-c552-46c3-a10d-13b89ed59e8b,aa131515-870d-4976-b718-aa7558269c5c,c2,c1,27,p1,?,surb={'id': 'c0bc174f-9815-4058-b2ef-2f4c9c03e285', 'route': ['p1', 'e6', 'i4', 'x9', 'p2', 'c2']}
1769458462.3247154,RECEIVED,292bfcfe-2b8e-4327-87cb-a0f3e505eddd,8a1556e5-420f-4275-a5dd-99c17e25a4bb,c4,c1,26,p1,?,surb={'id': '3a03b622-a8f0-4778-83d5-fae4cbbe9860', 'route': ['p1', 'e10', 'i10', 'x5', 'p1', 'c4']}
1769458462.4549603,RECEIVED,c28e8eee-0119-4603-9f58-d44e2319abb6,0d43f5b3-f646-4183-9120-4dea8725ab9d,c4,c1,27,p1,?,surb={'id': '279c8bcc-0d06-4d1b-b9ea-b7f9e92b1832', 'route': ['p1', 'e3', 'i8', 'x3', 'p1', 'c4']}
1769458462.8500345,RECEIVED,774edb51-a1ff-4d7b-b0a6-f70dd264b5b5,86055bb5-33ea-427b-b293-9cd188860bc0,c2,c1,26,p1,?,surb={'id': '5c9072ec-f6be-45f1-9c90-fdf0e24a42c1', 'route': ['p1', 'e5', 'i1', 'x5', 'p2', 'c2']}
1769458462.904416,RECEIVED,c676fb17-40c3-4360-aa24-418aa17e9fc8,f8b33cd3-b293-40a6-a215-ba11bcdb6705,c2,c1,27,p1,?,surb={'id': '36991442-7e1f-4b38-8c64-4df79ada5525', 'route': ['p1', 'e3', 'i6', 'x9', 'p2', 'c2']}
1769458462.9218192,RECEIVED,c6789e3c-adb4-405d-9208-6e858c8afd35,1f06d5e3-719a-4c2d-ac7e-2ce8783a157b,c2,c1,27,p1,?,surb={'id': 'b37eaa8e-c350-4abd-bd36-09468208012b', 'route': ['p1', 'e9', 'i12', 'x6', 'p2', 'c2']}
1769458463.0274358,SENT,a7e94642-32e5-4f01-8ff2-c30b02fb2840,8ad19d3c-990d-41a9-bf7e-4d983ebdcaca,c1,c5,3396,?,p1,
1769458463.0275152,CREATED,397d35b9-d6a0-48fa-8c01-9e6c17e8e171,8245143b-b671-4d9c-b9e2-6b9674691073,c1,c5,27,?,?,surb={'id': '61aa2885-d895-46f9-a24f-b8b7eebdb815', 'route': ['p2', 'e2', 'i4', 'x5', 'p1', 'c1']}
1769458463.3864653,RECEIVED,f3ea632b-5e34-4ac0-b629-7962a8632be8,d4ad544f-18b8-4559-ade4-a22c3ff2ecd9,c2,c1,27,p1,?,surb={'id': '23436cc2-3269-455c-a5ff-16e5ba41bac3', 'route': ['p1', 'e3', 'i11', 'x4', 'p2', 'c2']}
1769458463.4306724,RECEIVED,56a38161-30b7-4253-b63e-88dfa150c01c,4c92b11f-e055-431e-8d4c-a5d67a9fa207,c2,c1,27,p1,?,surb={'id': 'd573c8b4-24d6-426f-97b9-052a6af0c506', 'route': ['p1', 'e2', 'i3', 'x4', 'p2', 'c2']}
1769458463.46921,RECEIVED,2b821262-7fab-4d33-bd1c-472ab113aa47,cbeb3a65-31b9-49f7-a0ca-6049f72d8159,c2,c1,26,p1,?,surb={'id': '2d90dac1-59e3-471d-a4a4-ce26eb802c4b', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769458463.5223062,RECEIVED,f78689a8-84dc-4640-a27b-37933c686085,294eecfd-8d08-4fbb-9863-67e8b73ab4a8,c4,c1,27,p1,?,surb={'id': 'b04031f6-2433-4ff8-b006-fa969dd7ce2f', 'route': ['p1', 'e2', 'i9', 'x1', 'p1', 'c4']}
1769458463.5935006,RECEIVED,e7c101a8-22b1-4469-9aee-8d69ae583474,a50809fe-ce39-436d-9980-22604c7971b2,c4,c1,27,p1,?,surb={'id': 'ffa66f92-8f79-424c-be57-654f76f167f6', 'route': ['p1', 'e6', 'i4', 'x6', 'p1', 'c4']}
1769458463.697211,RECEIVED,50fe1049-049c-4a40-886e-bce1676e06bd,11901c97-447a-4b07-ba1b-c0403c6f0458,c2,c1,27,p1,?,surb={'id': '0837427d-ad6a-468b-8615-c3e92ab76e76', 'route': ['p1', 'e2', 'i1', 'x5', 'p2', 'c2']}
1769458463.9684496,RECEIVED,94e4257c-c445-4691-a24e-65160325abb3,baa4dc8c-b6ca-4bb6-98fa-55b0c03fe23d,c4,c1,27,p1,?,surb={'id': '3ecdd4e5-c016-4ae9-b3b1-c4f7d048d236', 'route': ['p1', 'e1', 'i1', 'x9', 'p1', 'c4']}
1769458464.0111616,RECEIVED,c89e5827-b9f0-4876-a5cd-a918b06cc277,46961f90-4c8a-4a41-b05c-8e507aad7af4,c2,c1,27,p1,?,surb={'id': '8c0b8230-3d24-422f-907b-bb5c9905f124', 'route': ['p1', 'e12', 'i10', 'x12', 'p2', 'c2']}
1769458464.029077,RECEIVED,6664020a-46f1-49a1-8c7d-66f06be23177,17039e30-467d-4c8f-976b-9930e4f34cd3,c4,c1,27,p1,?,surb={'id': '8b885eda-3b51-43f8-975e-133a7f2f146a', 'route': ['p1', 'e2', 'i10', 'x4', 'p1', 'c4']}
1769458464.1031237,SENT,735c72d2-00cd-4fda-9f20-95edf681d081,a61334d9-62ec-4193-8764-6ee0aff7b4c7,c1,c5,3384,?,p1,
1769458464.1031952,CREATED,f5341fe5-40bd-4e0a-b25b-0da1036dbab0,a1dbf733-91ab-4d6f-ac8a-7a73b8fa5a51,c1,c5,27,?,?,surb={'id': '8a22c01e-b4a0-4054-9460-8e6b48d303a4', 'route': ['p2', 'e1', 'i1', 'x6', 'p1', 'c1']}
1769458464.11922,RECEIVED,cfaa8667-751f-4762-89c1-a427dba5e724,1bd28084-7ad5-4254-b704-43d9b5c6db86,c2,c1,27,p1,?,surb={'id': '69577caf-29bc-4fc3-b870-d718646b3ed7', 'route': ['p1', 'e6', 'i12', 'x3', 'p2', 'c2']}
1769458464.1923993,RECEIVED,f47a91cc-cb52-40b8-8a59-5e680cdec98c,f835767f-64d6-47be-bf2e-79cfe55e23b0,c4,c1,27,p1,?,surb={'id': '95adb4b1-de06-4d4a-a415-3f1ca6f64b27', 'route': ['p1', 'e4', 'i12', 'x7', 'p1', 'c4']}
1769458464.273034,SENT,4b0d29ef-c79d-43f7-8b49-353dab93218e,83160fa4-5470-4f88-9f57-d90afc3f4fe8,c1,c5,3360,?,p1,
1769458464.2731862,CREATED,7726b0d5-748e-4f74-b280-395a9813d891,59539285-6c32-454b-84fe-3fd33645e091,c1,c5,27,?,?,surb={'id': 'd9ea84b6-baae-4a21-a4dd-cb67f6958cbc', 'route': ['p2', 'e2', 'i1', 'x3', 'p1', 'c1']}
1769458464.2953827,RECEIVED,685e8727-1a9d-4b66-95ba-165df6522b9d,a1f3cc8a-2382-469d-b801-4af54c9b6281,c4,c1,27,p1,?,surb={'id': 'f5c5d32c-5508-443e-b165-4318439d4758', 'route': ['p1', 'e8', 'i4', 'x2', 'p1', 'c4']}
1769458464.4018886,RECEIVED,7b7dac1e-d251-4593-918b-de8d4e4581a6,8e1411b4-c9d5-4b3d-94a4-b7b89e6efe41,c2,c1,27,p1,?,surb={'id': '7ece5dc7-7e56-4634-995a-033a3a348f83', 'route': ['p1', 'e2', 'i6', 'x6', 'p2', 'c2']}
1769458464.508694,RECEIVED,61a44852-2e44-4da0-a0f5-4f07ee5ccdd3,66af8373-490f-4e25-bce7-ed45b6624709,c4,c1,27,p1,?,surb={'id': 'a8d690e1-70d6-4561-b17c-2eed641e3b79', 'route': ['p1', 'e10', 'i1', 'x11', 'p1', 'c4']}
1769458464.5931256,RECEIVED,91614018-3998-4716-b862-2cc468c2f1b9,377f2b03-279b-422c-8f44-622df16874a6,c2,c1,27,p1,?,surb={'id': 'e99218b0-0457-4824-a292-7400df6fe9f0', 'route': ['p1', 'e12', 'i5', 'x2', 'p2', 'c2']}
1769458464.690094,RECEIVED,f9841494-abe5-48f3-9ae3-10e1efa7f7e8,69826a80-ea51-45f0-82e3-c45ca45f6292,c2,c1,27,p1,?,surb={'id': '9f6c8c0d-4a3e-4b83-97a1-cfa7e0f92ccc', 'route': ['p1', 'e6', 'i9', 'x9', 'p2', 'c2']}
1769458464.75447,RECEIVED,059425b3-cedc-4de5-8952-8533aefebe65,a2e1e005-9cfe-4439-b265-b00cdfdd6f88,c4,c1,27,p1,?,surb={'id': 'dbd56d59-b7f2-4897-9268-0dd6434bbdad', 'route': ['p1', 'e7', 'i4', 'x2', 'p1', 'c4']}
1769458464.7835433,RECEIVED,417f753d-fd50-4f8a-9753-5cd2ec062287,a6957981-e2ee-45e4-8340-48e836103a14,c2,c1,27,p1,?,surb={'id': '3007489e-f09b-40f0-8828-e7fddb9f21cd', 'route': ['p1', 'e11', 'i6', 'x7', 'p2', 'c2']}
1769458464.812241,RECEIVED,3f30860f-12b8-400a-9633-321567b9f724,edf8ca1e-d19d-4cab-8e1a-58421f6f1799,c2,c1,27,p1,?,surb={'id': 'ed878ad2-236f-4fc5-ae81-fb3eefcb7462', 'route': ['p1', 'e4', 'i3', 'x5', 'p2', 'c2']}
1769458464.8545146,SENT,d45b4b35-ce42-45f4-8299-d34f9c7ddedf,f37b177c-1ffa-45b7-b803-ab1d74eb7132,c1,c5,3385,?,p1,
1769458464.8546321,CREATED,32ea7874-0bff-449c-a039-1eaef687514e,7fc64a0a-ba7c-436d-b175-c3579afa9542,c1,c5,27,?,?,surb={'id': 'a0ce0fb0-f54c-48f8-b202-a7e7c3d8b3b8', 'route': ['p2', 'e5', 'i2', 'x4', 'p1', 'c1']}
1769458464.8636231,SENT,488dd0a0-0e62-4996-80e2-8b0e4b09921b,c59bc63c-3390-4a04-8629-a312e0cd34ea,c1,c5,3387,?,p1,
1769458464.8637514,CREATED,d4bd2999-d9f0-4a45-b304-fd4e3c9c3e71,f29f4a18-c99d-461a-803d-33259f4a138a,c1,c5,27,?,?,surb={'id': '8a0e3264-5e10-467a-bf31-1b1f752f145b', 'route': ['p2', 'e12', 'i6', 'x2', 'p1', 'c1']}
1769458464.921969,RECEIVED,3da85005-3e85-4ea5-9984-8571b194d720,328f4384-b9a5-4839-b664-2841deb9300f,c4,c1,27,p1,?,surb={'id': 'e480c3be-4667-4432-abb6-3cbf040e0751', 'route': ['p1', 'e4', 'i5', 'x9', 'p1', 'c4']}
1769458465.1703043,RECEIVED,bfe24fc6-a009-4b5a-b8cb-dbe686552fdf,a604e1be-2641-45c7-a0b8-53dc7a616d9f,c4,c1,27,p1,?,surb={'id': 'a86cc9ec-5a8e-4fb7-9b1c-ca7163ab367e', 'route': ['p1', 'e2', 'i3', 'x3', 'p1', 'c4']}
1769458465.2466984,SENT,49b78a9a-16a8-4a24-9be0-51bf710b306e,5b85e4c2-0995-4a85-bdbd-99efe3b53cd4,c1,c5,3383,?,p1,
1769458465.2468495,CREATED,1aca1230-f4e6-4e72-85a9-61bba7025b69,81ef28ad-b131-408a-a5ff-9cc4a0dd034e,c1,c5,25,?,?,surb={'id': '9ae46478-311c-4e93-9baa-c7511d12cbc1', 'route': ['p2', 'e10', 'i8', 'x4', 'p1', 'c1']}
1769458465.2946515,RECEIVED,f450226c-663c-4f57-8fe4-74cca2b5cce6,0f6fd045-626b-4ea5-90aa-df7ecb80c376,c4,c1,26,p1,?,surb={'id': '58e1974d-b47e-4649-8e8c-ecefc57047ef', 'route': ['p1', 'e8', 'i9', 'x5', 'p1', 'c4']}
1769458465.3463845,SENT,452299be-02cf-48d7-9e88-4d9e13e672d6,6a2fb06f-1c76-49b7-9919-adcf172ccc82,c1,c5,3387,?,p1,
1769458465.3465357,CREATED,be228fb4-b211-46ec-bf80-bb07475f29b5,74d89e86-c50a-401b-aef6-d3975ca83ac6,c1,c5,27,?,?,surb={'id': 'd91604f3-8dca-4b0b-87da-3c6df39e3e87', 'route': ['p2', 'e3', 'i12', 'x11', 'p1', 'c1']}
1769458465.3977077,RECEIVED,bd2d2e3d-f80b-4ff5-a1e9-d18397e0a4de,1a73586a-875b-4682-863e-3da26e03939d,c4,c1,27,p1,?,surb={'id': '7b44d30c-f64d-46aa-ba6a-df4e9640ae55', 'route': ['p1', 'e5', 'i6', 'x12', 'p1', 'c4']}
1769458465.4399843,SENT,4947edd2-187f-47e6-8f47-15f4248185af,8afcd4bb-bb6c-4580-81fa-2e15c14665a8,c1,c5,3387,?,p1,
1769458465.4401777,CREATED,bd14032a-5ed3-4a9b-b3e9-038e3c3dbed1,5227829f-adf1-47e6-811d-513bc04fef11,c1,c5,27,?,?,surb={'id': '0e36bd9a-e266-4102-ac63-6b0816229466', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769458465.5513148,RECEIVED,8f90395e-a470-47d9-a5c7-e4f1ffe0a859,bcaf62c5-04b5-437a-a92b-a259e70e6121,c2,c1,27,p1,?,surb={'id': '665a19f8-f26a-4d0a-aa78-22f13d1d1eab', 'route': ['p1', 'e2', 'i3', 'x6', 'p2', 'c2']}
1769458465.6452525,RECEIVED,a66201b9-cf97-45b5-968c-d0f2f15af5bb,fd25ea82-b251-4738-9777-70b425e4eb52,c4,c1,27,p1,?,surb={'id': 'e18e8dd8-cd3b-4529-b17c-e57eaa775cae', 'route': ['p1', 'e2', 'i5', 'x11', 'p1', 'c4']}
1769458465.6500142,SENT,ae22fc4c-bae9-453d-b1ba-99da0da3fae9,3654b8a2-0cc7-4335-96fc-8ee3328841e1,c1,c5,3388,?,p1,
1769458465.6502025,CREATED,f6abfe15-3f40-4cd8-bc52-c9af95397869,b225a9dc-c052-4085-92cc-07574fc0e267,c1,c5,27,?,?,surb={'id': '3348bd19-efec-41ff-b51b-d265d6b412f7', 'route': ['p2', 'e8', 'i7', 'x6', 'p1', 'c1']}
1769458465.825358,RECEIVED,47910684-ae69-455d-b380-61456ca79a83,1363428f-9a37-449d-bf0e-b28125bc4177,c2,c1,27,p1,?,surb={'id': 'c262f706-d8ff-497f-8e2b-1f21b0134b91', 'route': ['p1', 'e8', 'i3', 'x7', 'p2', 'c2']}
1769458465.831395,SENT,2396d82a-4ee8-44af-b094-743ffc83e09b,0a78c0ef-ee9d-4ce3-bce0-888a7c2314d2,c1,c5,3400,?,p1,
1769458465.8315485,CREATED,0b33d609-4c2f-4f83-b404-4db81b709a78,aaf7c0ec-eab7-4857-989b-6b4a31ce3665,c1,c5,27,?,?,surb={'id': '28d6a977-fa79-4a89-8d9f-8004eb2d93db', 'route': ['p2', 'e12', 'i6', 'x8', 'p1', 'c1']}
1769458465.8655837,RECEIVED,bd925b3f-74a0-4eee-b753-1540b2fb0b78,57917758-fc1c-4c1d-bc17-0d59f1c6f90f,c4,c1,27,p1,?,surb={'id': '83c40cfc-2ffb-4614-815a-78ae26dbabb7', 'route': ['p1', 'e4', 'i8', 'x8', 'p1', 'c4']}
1769458466.0349731,SENT,754e7fbc-040f-40fc-b971-7de92b2b8e39,f1612b4d-26ed-4136-b7c7-21e5031722ed,c1,c5,3399,?,p1,
1769458466.03515,CREATED,ff65475c-b978-40e1-bdf2-2b53fbf838d6,9e8adc7b-1894-40e3-9028-a71aa7398b91,c1,c5,27,?,?,surb={'id': '5a919ecc-6564-429a-b885-f2a558f107f8', 'route': ['p2', 'e2', 'i4', 'x11', 'p1', 'c1']}
1769458466.2047493,SENT,52d69ca9-7fdf-4cc4-b3fd-ef0abce0228c,1ec6a716-4725-41ea-92df-3b5491244177,c1,c5,3375,?,p1,
1769458466.2048926,CREATED,51801d31-37b0-4b45-aa20-558027309427,605f8a0d-e786-4fbc-8c2e-2302b173259a,c1,c5,27,?,?,surb={'id': '8f8fe7f6-aa2a-48c1-8b9b-c7c99bf7f2d5', 'route': ['p2', 'e7', 'i12', 'x9', 'p1', 'c1']}
1769458466.4004397,RECEIVED,9b3c594b-ad35-4cd9-a905-4ab9b6743f47,72760a51-1aa0-4da2-af91-5c95c23c0351,c2,c1,27,p1,?,surb={'id': '497223cc-f6ca-46f3-a7f8-e05ecfad06a5', 'route': ['p1', 'e2', 'i2', 'x7', 'p2', 'c2']}
1769458466.420856,SENT,b47df3b8-8879-4615-9a84-bbce92421dd5,04e9051f-ff5f-479a-8a09-96cc97cd9c6e,c1,c5,3392,?,p1,
1769458466.4209564,CREATED,4f3f7275-43c5-4511-af6d-667624e822fe,52a8d699-7e3f-47f5-bb6e-bb71d779b2af,c1,c5,27,?,?,surb={'id': 'ba224f8f-d730-4483-aa54-7e928f1ac82e', 'route': ['p2', 'e8', 'i11', 'x2', 'p1', 'c1']}
1769458466.6045496,SENT,20c5b295-09cd-43a2-a9c7-e2546599774b,6264649b-b73c-4825-8f0f-ab42505d832c,c1,c5,3398,?,p1,
1769458466.605555,CREATED,a99385bf-96cd-49bd-8bb0-1647424581e2,b4a0aba7-7fca-47bc-ab13-1053de9ac1ed,c1,c5,27,?,?,surb={'id': '057c997b-42e3-4c2f-9a57-553a25e122cc', 'route': ['p2', 'e2', 'i3', 'x5', 'p1', 'c1']}
1769458466.6657107,SENT,a0c76ddc-e479-415b-8bd0-63c0068743a7,a5ba5aad-045b-4099-a013-7830c00b81a7,c1,c5,3388,?,p1,
1769458466.665858,CREATED,22f66342-19af-4b33-a986-8ffa1bd7c4b2,e3b30471-39c9-4a78-9041-0bb8f2e3daba,c1,c5,27,?,?,surb={'id': '11040c73-3d97-4044-8839-ba49b6d217c1', 'route': ['p2', 'e12', 'i12', 'x11', 'p1', 'c1']}
1769458466.75348,SENT,425358d5-78dc-433c-a322-32f6330124fa,16f6ef12-e47d-40ac-b3c5-7e993b93f461,c1,c5,3393,?,p1,
1769458466.7535386,CREATED,dd4f79c0-05b9-48a0-82e1-69bb33da2fca,1d2ca4df-a58d-453f-9648-5f6bf8dfa877,c1,c5,27,?,?,surb={'id': '805c657b-28ff-482c-bda4-26dff44b7edd', 'route': ['p2', 'e8', 'i9', 'x4', 'p1', 'c1']}
1769458467.1623366,RECEIVED,e2ee785f-073c-49b9-acdd-58b99c2dad23,1caa50bb-ab70-404f-b0a8-c6d6c971f147,c4,c1,27,p1,?,surb={'id': 'd60a1354-0b10-4390-8e76-582a2f5446a5', 'route': ['p1', 'e6', 'i7', 'x3', 'p1', 'c4']}
1769458467.277142,RECEIVED,54a17bf4-432f-4039-8a55-f1692945e93f,5c0d00b4-7e6d-43fd-ba81-a2173f302b15,c2,c1,26,p1,?,surb={'id': 'ed194126-6a50-4d07-8507-5d5d4e0e1ca8', 'route': ['p1', 'e5', 'i2', 'x11', 'p2', 'c2']}
1769458467.4533281,RECEIVED,cb8241e2-efa5-4a20-a548-01788877b7ac,f1f063e5-37c4-46f9-af00-46384f04462d,c2,c1,27,p1,?,surb={'id': '350251a5-0d12-45d7-9144-a7cdd4ffdf0b', 'route': ['p1', 'e1', 'i2', 'x9', 'p2', 'c2']}
1769458467.4753575,SENT,3ce1e03d-fef9-4998-8d92-b4156a75a0bc,e308df89-aa0f-4967-9533-67156aaf326e,c1,c5,3383,?,p1,
1769458467.4757187,CREATED,0a1c504f-cff2-4497-8ff6-3d044dde0b34,7b2139f2-f08c-44fa-90e2-79de3e8c2141,c1,c5,26,?,?,surb={'id': 'cf89a6e4-1f9e-4e81-9862-68afb68ee91d', 'route': ['p2', 'e4', 'i11', 'x6', 'p1', 'c1']}
1769458467.4821079,RECEIVED,b3c14112-ffda-4be6-840a-7838f0972f43,430cf2a3-8179-40ad-9753-57684ff9d283,c4,c1,27,p1,?,surb={'id': '2b757884-2b27-4ffe-b2ae-3e9d9ce86a71', 'route': ['p1', 'e4', 'i4', 'x4', 'p1', 'c4']}
1769458467.7213602,RECEIVED,4386647a-47dc-4f8f-b880-2e6bbe2f5794,0dc4f5af-5f7a-472c-b894-cb851b04f20c,c2,c1,27,p1,?,surb={'id': '5a790a42-9dfc-4b4e-9754-36a203ff467a', 'route': ['p1', 'e5', 'i5', 'x10', 'p2', 'c2']}
1769458467.7608497,SENT,22a7b0a7-15a5-47dc-8181-c29e456dee0b,316bcddc-b2b9-494c-ae61-a20759d6fb12,c1,c5,3379,?,p1,
1769458467.760951,CREATED,5efca34e-be54-43b7-9dd3-8818127787b4,100f6685-4b2c-4b46-93d1-82a1546276af,c1,c5,27,?,?,surb={'id': '9a3cff23-2bcd-48b2-b11f-55a0f622e387', 'route': ['p2', 'e12', 'i1', 'x9', 'p1', 'c1']}
1769458468.0989473,RECEIVED,0cf81aa2-9fe3-4298-98a8-3bf2f08aa09c,d49018c3-1b23-411d-8431-d55a82cd1272,c2,c1,27,p1,?,surb={'id': 'bcad5c5b-6e85-42aa-a9b9-f6fb5e3fa4b3', 'route': ['p1', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769458468.1910834,RECEIVED,cbe59d28-4d75-490c-9133-26454b2f17db,50f3c5cc-2756-4b90-ab8e-cfe8ba214fd2,c2,c1,27,p1,?,surb={'id': 'f13b0534-8be1-4c73-ab20-2e70c068c216', 'route': ['p1', 'e9', 'i1', 'x9', 'p2', 'c2']}
1769458468.3351169,RECEIVED,a5f8272d-48be-45a2-af93-28117d28c6d1,bbfc832d-5c3b-4554-b539-d3ed251554e9,c2,c1,27,p1,?,surb={'id': '8433fd92-9ae0-4d82-87ad-b59787460e8f', 'route': ['p1', 'e11', 'i11', 'x7', 'p2', 'c2']}
1769458468.4201062,RECEIVED,3b533dd0-af24-4114-b724-efd6142f94fc,c65f650e-69b4-4696-8479-da753b4fe000,c2,c1,27,p1,?,surb={'id': '507358eb-dbc6-4fa3-8f9f-c557ffde0835', 'route': ['p1', 'e6', 'i8', 'x1', 'p2', 'c2']}
1769458468.618044,RECEIVED,b2cf6242-8b2f-42c6-af33-3c45a6046bb4,41f01109-70b7-430e-b1bf-2a12016fb072,c2,c1,27,p1,?,surb={'id': 'b3afa1a7-2f71-45ed-9809-891a69ddde02', 'route': ['p1', 'e2', 'i9', 'x5', 'p2', 'c2']}
1769458468.7920327,SENT,0b789c6f-66ad-4ba2-8008-8030aac7e11c,4bcf57ad-f573-40ef-9a1c-f128b7290133,c1,c5,3362,?,p1,
1769458468.7921674,CREATED,86cd4e19-1349-43f9-ae5d-84ece23eaf04,625f60fe-4738-455a-93a3-d9ea4bec3d46,c1,c5,27,?,?,surb={'id': 'af837008-9357-4922-bf2c-b7c891b6f1e8', 'route': ['p2', 'e5', 'i10', 'x4', 'p1', 'c1']}
1769458468.8416247,RECEIVED,b9f0c851-c192-40dd-a640-aea3924b433a,39292bc3-aebe-4004-9752-6808780debe6,c4,c1,27,p1,?,surb={'id': '7d63f1d4-0000-4568-9974-02f65efece12', 'route': ['p1', 'e7', 'i6', 'x1', 'p1', 'c4']}
1769458468.8521743,RECEIVED,55b2ec5d-075e-4065-8b2b-da369c6dbd01,9c9dd04c-d226-4166-a6bd-af76b3a73def,c4,c1,26,p1,?,surb={'id': '0b9fdd9a-adaf-436b-b6dd-6501a3367a33', 'route': ['p1', 'e8', 'i6', 'x8', 'p1', 'c4']}
1769458468.9596338,SENT,3e1faa52-1b34-4e73-bc42-cfca28096c76,878ea763-a582-4033-8de7-778f106dc9e1,c1,c5,3385,?,p1,
1769458468.959748,CREATED,86405ccd-c1b5-460a-ae3d-846dce2dc5c7,11544b76-5ff9-4cb3-99e5-7946fd8847b9,c1,c5,27,?,?,surb={'id': '4195ece2-9bf8-43a0-bcb9-b9782c50dcef', 'route': ['p2', 'e12', 'i9', 'x2', 'p1', 'c1']}
1769458469.2989843,SENT,4db02853-45e7-4d8d-8462-fc115efc302c,9c5d500e-d000-4af5-a41f-7acad72e29e0,c1,c5,3380,?,p1,
1769458469.2991545,CREATED,8170ae7b-f8fc-421c-8bd7-5e75f96d453c,8957641a-5abb-4eb1-baa3-600b3eb3b372,c1,c5,27,?,?,surb={'id': 'acb5e6a6-16e7-4312-9cca-ff8aa0dd2b1c', 'route': ['p2', 'e5', 'i9', 'x4', 'p1', 'c1']}
1769458469.3992608,SENT,35ea83c9-b934-49ad-afd6-7121349cdd90,a56565db-1858-482e-8d4f-47b3815872af,c1,c5,3387,?,p1,
1769458469.3994086,CREATED,64834d8f-00c1-485c-81cd-f4f6d3555290,be1c6209-2359-434f-8618-20ad0afa1d20,c1,c5,27,?,?,surb={'id': 'b1edd5c7-d64c-4a71-857b-efa72a9bdbc9', 'route': ['p2', 'e1', 'i2', 'x10', 'p1', 'c1']}
1769458469.498734,RECEIVED,c5585e82-97d8-456a-9942-1aa2bd6b2e23,e5e1bbe7-a66f-4cd1-9b3d-bf7acd6517bf,c4,c1,27,p1,?,surb={'id': '62dac535-755e-448a-bd75-3790acae2db0', 'route': ['p1', 'e10', 'i3', 'x9', 'p1', 'c4']}
