timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769475340.9563694,SENT,67988f97-88a1-4bb4-be03-0d3716bddcf0,1db99a93-1351-441f-b9f3-e6265efbb0e3,c2,c3,3393,?,p2,
1769475340.9565587,CREATED,3fcf5a6e-ded9-4db0-b9c7-49b92679a1cd,50285213-8073-45b5-b6b2-1c52271f5089,c2,c3,27,?,?,surb={'id': '641c8d27-1ed8-4915-b3f7-e575bbe21e8d', 'route': ['p3', 'e10', 'i7', 'x4', 'p2', 'c2']}
1769475701.8055127,RECEIVED,d1f55258-f5cd-4941-bf62-5bd1818c06fd,9ea35dd9-9641-45b7-8591-efb137be96a9,c3,c2,26,p2,?,surb={'id': '38ed03e7-43b9-4ef6-bf44-9bcb27f84783', 'route': ['p2', 'e3', 'i2', 'x9', 'p3', 'c3']}
1769475702.116554,RECEIVED,5471a601-adc4-4308-9c14-417cc39d8515,c46064a3-293f-4ad9-94ad-277622d8bd42,c3,c2,27,p2,?,surb={'id': '4ba2c1c3-5d1b-4859-b6e9-10485869721d', 'route': ['p2', 'e9', 'i10', 'x9', 'p3', 'c3']}
1769475702.2750225,SENT,7ce3aefc-e444-4239-87cf-3c5dc38636de,b8f8a392-1f28-4493-bb40-24093d7f69bc,c2,c3,3383,?,p2,
1769475702.275197,CREATED,d4f2fcd0-2794-484f-a731-ec735d127925,760abde1-bc23-4c6d-b63c-ceba94b8cdc4,c2,c3,27,?,?,surb={'id': '43469837-f3f2-4d94-83ad-7e4cc43fa7b1', 'route': ['p3', 'e4', 'i4', 'x9', 'p2', 'c2']}
1769475702.3847997,SENT,136a29c9-edff-480e-ba04-667049a3d785,8f983797-63da-4349-8a78-c856cd2c4af5,c2,c3,3384,?,p2,
1769475702.384944,CREATED,540cf73f-3ab9-40d2-a7d5-ac23c772b798,760abde1-bc23-4c6d-b63c-ceba94b8cdc4,c2,c3,27,?,?,surb={'id': '43469837-f3f2-4d94-83ad-7e4cc43fa7b1', 'route': ['p3', 'e4', 'i4', 'x9', 'p2', 'c2']}
1769475702.4462018,RECEIVED,e2e4022b-01a7-407b-834f-6e966d161498,185cb8ae-9916-4c67-812c-8abf6e566fb9,c3,c2,26,p2,?,surb={'id': '9c7fdcd4-86fd-4963-946f-249c29cd0750', 'route': ['p2', 'e12', 'i8', 'x10', 'p3', 'c3']}
1769475702.6314635,SENT,0f024e72-6af3-47c0-864d-8a5088f58256,5427a504-4cfd-448e-a75e-a5d705f86aa1,c2,c3,3357,?,p2,
1769475702.6316135,CREATED,b793a6a9-8fce-4189-8d51-9ed5a43b390c,69a17331-be8c-4f92-934e-79823fad2349,c2,c3,27,?,?,surb={'id': '2e68e71e-48d9-439b-ba13-9405d8521408', 'route': ['p3', 'e1', 'i3', 'x5', 'p2', 'c2']}
1769475702.662512,SENT,e61082b1-3553-4778-9ca5-064f314cdd4a,2ecb6c33-5992-4274-b285-93c36db17add,c2,c3,3352,?,p2,
1769475702.6626818,CREATED,6ec71e7d-d973-4f60-b1e7-28c746a0e51d,69a17331-be8c-4f92-934e-79823fad2349,c2,c3,27,?,?,surb={'id': '2e68e71e-48d9-439b-ba13-9405d8521408', 'route': ['p3', 'e1', 'i3', 'x5', 'p2', 'c2']}
1769475702.793494,SENT,c1c8f3f3-0ee5-420b-8b5f-200cc2f0b49a,d0e3de6f-ef16-4024-b1f0-125442a03ede,c2,c3,3405,?,p2,
1769475702.793637,CREATED,3caffa1a-07c7-4ebd-b527-4ab03341a532,53975a49-877a-4f47-a9df-3d5f837a5307,c2,c3,26,?,?,surb={'id': '77228b95-30b0-4f06-82a7-98c8d9c0bcf4', 'route': ['p3', 'e8', 'i8', 'x11', 'p2', 'c2']}
1769475702.803366,RECEIVED,43d41a79-c88c-4a70-a70a-67ec79dc5a85,c62338ee-bd4d-4259-b10b-2f1c1e35f94e,c3,c2,26,p2,?,surb={'id': 'b6940a54-2bf6-476e-9cd9-cb205fefbf22', 'route': ['p2', 'e12', 'i11', 'x12', 'p3', 'c3']}
1769475702.8521924,RECEIVED,7bde782c-608b-471a-a737-3c0d89f1fab9,8fb3ba94-9f72-4730-a8b8-7ba2319b4d41,c3,c2,26,p2,?,surb={'id': '56fba231-6b3a-43a5-87a1-b92c915dfe40', 'route': ['p2', 'e2', 'i4', 'x3', 'p3', 'c3']}
1769475702.8653955,RECEIVED,5a971eb4-0c7f-46df-a172-f14e6c6bc0ce,b6fad0bf-a02d-4d30-a572-367fa158f5f4,c3,c2,25,p2,?,surb={'id': 'af7d0d2d-245a-4629-9ed1-a4c74bac2d0b', 'route': ['p2', 'e6', 'i10', 'x3', 'p3', 'c3']}
1769475703.0500433,RECEIVED,887ebb06-9329-49a2-98c1-acb0f2bb1aa0,f56df0e5-0f8a-45c1-8932-9c39e394b3fa,c3,c2,27,p2,?,surb={'id': 'b02c2ef3-500e-45a1-8f15-3805a853e3ae', 'route': ['p2', 'e3', 'i10', 'x12', 'p3', 'c3']}
1769475703.2736785,SENT,82f40d85-efc4-4c14-b1c1-08ede6078062,da41522b-8dd8-4786-86a8-d9316f744852,c2,c3,3378,?,p2,
1769475703.2738287,CREATED,f4afdfc3-8e4f-493a-b3f5-eb151bfeab08,53975a49-877a-4f47-a9df-3d5f837a5307,c2,c3,26,?,?,surb={'id': '77228b95-30b0-4f06-82a7-98c8d9c0bcf4', 'route': ['p3', 'e8', 'i8', 'x11', 'p2', 'c2']}
1769475703.303033,SENT,45898ac3-5cce-42b0-815d-b339bc4c8695,1d6591cd-282d-4bc2-9a71-f7b5cda1ed86,c2,c3,3360,?,p2,
1769475703.303225,CREATED,ee6a5a2f-3ab4-4aa1-b440-398093328fbc,5826c486-ae0d-4035-9fbc-2e7dd150d15e,c2,c3,26,?,?,surb={'id': '1fbed5e6-400e-4b4f-a9e1-fa5e9d242bc2', 'route': ['p3', 'e2', 'i1', 'x3', 'p2', 'c2']}
1769475703.5195253,RECEIVED,87759097-2f2f-4a56-a120-2dd2460923c7,111a26fd-b01c-484d-b59d-92f14b4ae27d,c3,c2,27,p2,?,surb={'id': 'e6ac4151-583a-49b6-adb4-981e8646635c', 'route': ['p2', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769475704.2761838,RECEIVED,e6b27d52-ee17-4fff-8136-841114324edf,111a26fd-b01c-484d-b59d-92f14b4ae27d,c3,c2,27,p2,?,surb={'id': 'e6ac4151-583a-49b6-adb4-981e8646635c', 'route': ['p2', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769475704.354131,SENT,57ce5f13-5e68-4cbd-b27c-06024c70459b,20cb551d-26dd-471f-9dbf-f08a99e84642,c2,c3,3384,?,p2,
1769475704.3542807,CREATED,9626280e-0861-489e-a5e5-146eb2bd52ff,5826c486-ae0d-4035-9fbc-2e7dd150d15e,c2,c3,26,?,?,surb={'id': '1fbed5e6-400e-4b4f-a9e1-fa5e9d242bc2', 'route': ['p3', 'e2', 'i1', 'x3', 'p2', 'c2']}
1769475704.501513,SENT,c60bf9ac-f38e-4318-b73d-8c06fd357ccb,d6c11921-42e9-4c3c-ab04-e2df096e6c75,c2,c3,3387,?,p2,
1769475704.501666,CREATED,e2b15c65-6515-4d9c-adbf-fe27c54b62c6,3a511e4b-ead1-4228-aa74-a756f5bce6c2,c2,c3,27,?,?,surb={'id': '7f07022c-03a8-4ca1-a231-2845e75d2d05', 'route': ['p3', 'e4', 'i10', 'x6', 'p2', 'c2']}
1769475704.5855548,SENT,dca7e1a5-9a8b-4409-8da7-af487b313a15,ed4150f5-03b8-410c-a9e7-aa9f4baf5c11,c2,c3,3375,?,p2,
1769475704.5857053,CREATED,664e8fd1-e26a-4203-90b3-ebe70cae4d83,3a511e4b-ead1-4228-aa74-a756f5bce6c2,c2,c3,27,?,?,surb={'id': '7f07022c-03a8-4ca1-a231-2845e75d2d05', 'route': ['p3', 'e4', 'i10', 'x6', 'p2', 'c2']}
1769475705.1028655,RECEIVED,11763bc8-94be-439b-8f32-ab56b60bca2c,16990257-a34b-44c8-a9fb-e641bb0eacc0,c3,c2,27,p2,?,surb={'id': '44c54c77-4b01-45c1-bb25-6b9de5643323', 'route': ['p2', 'e4', 'i8', 'x4', 'p3', 'c3']}
1769475705.493724,SENT,4507e7bb-e90d-4eba-813a-d7928412af79,62f5f9e0-310e-469c-8e10-ea47e904c322,c2,c3,3375,?,p2,
1769475705.4938755,CREATED,f3f7c145-db87-4328-8b74-b20d06e2fbbe,d6c97d6d-de15-45dc-ad67-8b5e842d9e2e,c2,c3,27,?,?,surb={'id': 'db6f6a3a-c720-4328-8f2d-7dd264a75e97', 'route': ['p3', 'e8', 'i4', 'x11', 'p2', 'c2']}
1769475706.01195,RECEIVED,6595e599-cdae-43c7-9c85-cacf9efbaa5e,16990257-a34b-44c8-a9fb-e641bb0eacc0,c3,c2,27,p2,?,surb={'id': '44c54c77-4b01-45c1-bb25-6b9de5643323', 'route': ['p2', 'e4', 'i8', 'x4', 'p3', 'c3']}
1769475706.1407022,SENT,5be4f925-9ac4-4b6e-b7e0-1aec3de48bf1,119dc54c-8ea9-4185-9571-91f749a62fb7,c2,c3,3383,?,p2,
1769475706.1408522,CREATED,1839986f-971a-4f38-8c72-004968112a25,d6c97d6d-de15-45dc-ad67-8b5e842d9e2e,c2,c3,27,?,?,surb={'id': 'db6f6a3a-c720-4328-8f2d-7dd264a75e97', 'route': ['p3', 'e8', 'i4', 'x11', 'p2', 'c2']}
1769475706.1558414,SENT,44710b67-9104-4682-b67d-452ba08ef0c8,3f559b3b-f58a-48b0-a74a-059fce054054,c2,c3,3359,?,p2,
1769475706.1559925,CREATED,18d65ef2-5065-410b-aa57-8a401cb755c5,e7cc2cfa-c6d9-41a8-946b-cc1799680891,c2,c3,26,?,?,surb={'id': '8b510214-5a1f-427c-aa21-6647f9c00d46', 'route': ['p3', 'e7', 'i9', 'x12', 'p2', 'c2']}
1769475706.2104683,SENT,805987b1-a89c-450f-ae9a-306138444661,7073a0c4-5c1b-4d42-accb-cd8426bec1e6,c2,c3,3401,?,p2,
1769475706.2106295,CREATED,d36e05fc-4eda-4786-bbb7-d89887fc0297,e7cc2cfa-c6d9-41a8-946b-cc1799680891,c2,c3,26,?,?,surb={'id': '8b510214-5a1f-427c-aa21-6647f9c00d46', 'route': ['p3', 'e7', 'i9', 'x12', 'p2', 'c2']}
1769475706.2373269,SENT,b1035a98-eff2-4038-9c26-bed407a03794,9b879579-d4a9-4896-a43b-a24b30d9ea69,c2,c3,3384,?,p2,
1769475706.2374785,CREATED,b89333ac-57ae-4777-8dd3-cc40dc00143e,0623669c-4d73-4f0d-9177-d9435c71c8c3,c2,c3,26,?,?,surb={'id': '55730b10-41c0-41a2-b596-99a8904729ab', 'route': ['p3', 'e1', 'i5', 'x6', 'p2', 'c2']}
1769475706.2484756,SENT,0e8acf61-2334-45c1-80a3-3dbdb70b0a2e,788521d4-b001-42d3-af92-ae2a3df083e5,c2,c3,3384,?,p2,
1769475706.249712,CREATED,05799956-6524-4e2b-8d3a-9a19651af116,0623669c-4d73-4f0d-9177-d9435c71c8c3,c2,c3,26,?,?,surb={'id': '55730b10-41c0-41a2-b596-99a8904729ab', 'route': ['p3', 'e1', 'i5', 'x6', 'p2', 'c2']}
1769475706.3659632,SENT,4f3ae787-2eb0-4d42-8b6b-1d85a949f26e,79dc1482-c0db-461c-b0b9-ed698cb11bb8,c2,c3,3388,?,p2,
1769475706.3661435,CREATED,7f55efce-87cd-4659-8dbf-8536bd503286,9db2ae8a-7f22-4e2c-82cd-8f1ecb2314ca,c2,c3,27,?,?,surb={'id': '23373885-00c6-4c9c-a5dc-227e176db3b6', 'route': ['p3', 'e2', 'i8', 'x6', 'p2', 'c2']}
1769475706.4179525,SENT,fca19e88-d4ed-421a-a93d-485be9222ff4,64a34924-c608-486d-916a-3038e5cf836c,c2,c3,3393,?,p2,
1769475706.418146,CREATED,aac88267-2a70-409b-9125-21596b473767,9db2ae8a-7f22-4e2c-82cd-8f1ecb2314ca,c2,c3,27,?,?,surb={'id': '23373885-00c6-4c9c-a5dc-227e176db3b6', 'route': ['p3', 'e2', 'i8', 'x6', 'p2', 'c2']}
1769475706.4519,RECEIVED,ce76eb94-a827-417d-9077-b99e2886d3de,2a61e61a-12e3-4888-b465-634dce6641ff,c3,c2,27,p2,?,surb={'id': 'dc1cf2a2-1306-4f0a-b373-7ba18b5ef002', 'route': ['p2', 'e8', 'i6', 'x10', 'p3', 'c3']}
1769475706.926638,SENT,7b9da819-e0bf-442c-a23f-a6e227a9213d,486fea65-9fa2-4656-9478-823fc6b26a8f,c2,c3,3375,?,p2,
1769475706.9267375,CREATED,0ca2f5c7-a9d3-42f0-989c-491a3ce9f9a2,dedc4fec-5af2-4433-b0df-6d03a649fa07,c2,c3,27,?,?,surb={'id': '48b7aeee-b094-4dbf-8b4f-bf4d9182d377', 'route': ['p3', 'e6', 'i2', 'x1', 'p2', 'c2']}
1769475707.3146453,SENT,ca8555ed-712b-4e35-b747-b0a6d3506cff,cc4b6445-1389-4490-9099-5588dd2f672c,c2,c3,3383,?,p2,
1769475707.314749,CREATED,19e94f85-18c1-4517-814d-16bf1617b902,dedc4fec-5af2-4433-b0df-6d03a649fa07,c2,c3,27,?,?,surb={'id': '48b7aeee-b094-4dbf-8b4f-bf4d9182d377', 'route': ['p3', 'e6', 'i2', 'x1', 'p2', 'c2']}
1769475707.527863,SENT,8b801613-1431-471b-9e2d-f31f7125e1fa,95bff89c-7c9c-462e-823a-35c546b5b657,c2,c3,3387,?,p2,
1769475707.5279946,CREATED,80baa133-ecd8-4ea6-bc9b-21848c7ab17c,2ffd7350-9f68-4e06-a4c4-9622c71d37ea,c2,c3,26,?,?,surb={'id': 'c3772b0f-47c2-482f-90a5-65ff8c5276ad', 'route': ['p3', 'e4', 'i1', 'x6', 'p2', 'c2']}
1769475707.9182885,SENT,3d6d70ff-e1b8-4b0b-ae21-82be769b210b,318930ba-4e5b-47f0-8d05-c5494dea9acb,c2,c3,3371,?,p2,
1769475707.918447,CREATED,56671c3b-b5de-4d8d-8726-633b59127224,2ffd7350-9f68-4e06-a4c4-9622c71d37ea,c2,c3,26,?,?,surb={'id': 'c3772b0f-47c2-482f-90a5-65ff8c5276ad', 'route': ['p3', 'e4', 'i1', 'x6', 'p2', 'c2']}
1769475708.014563,RECEIVED,8e05cb89-c3ba-4405-9bf1-87fd7baab669,e6527c32-f702-403f-8817-32691d47f160,c3,c2,26,p2,?,surb={'id': 'f216ae12-6075-404d-8cea-814aecfb47f2', 'route': ['p2', 'e4', 'i12', 'x8', 'p3', 'c3']}
1769475708.1975603,SENT,d4570d04-bd07-4256-ab36-0c60f3d10e6f,56d29ea9-7d9e-4a73-8c70-f19bfda90bf7,c2,c3,3364,?,p2,
1769475708.197634,CREATED,29b700ee-a463-4cc2-9a16-273facce988b,5d97e965-295c-4959-966d-2d5d94f65761,c2,c3,27,?,?,surb={'id': '8cf14830-2793-4a73-b309-fb53c6efda1b', 'route': ['p3', 'e1', 'i6', 'x4', 'p2', 'c2']}
1769475708.3115664,RECEIVED,2bc885aa-9112-4678-8447-f044bdb2bfc3,8b968558-984e-4227-a868-dd3d16e46e19,c3,c2,26,p2,?,surb={'id': '04d3b8ac-3ce0-4ecb-b745-6b1ae6915dde', 'route': ['p2', 'e6', 'i5', 'x4', 'p3', 'c3']}
1769475708.4291823,RECEIVED,bae341b7-da07-47f0-b74a-d38bcf41721a,093c8881-a7f6-4790-bce1-c7b8eb55bb85,c3,c2,27,p2,?,surb={'id': 'a3769a2b-3f94-48b6-855c-35844cabbd97', 'route': ['p2', 'e4', 'i10', 'x5', 'p3', 'c3']}
1769475709.318132,RECEIVED,59d3edb0-740b-4764-aec8-1763ffd23fac,e6527c32-f702-403f-8817-32691d47f160,c3,c2,26,p2,?,surb={'id': 'f216ae12-6075-404d-8cea-814aecfb47f2', 'route': ['p2', 'e4', 'i12', 'x8', 'p3', 'c3']}
1769475709.3610933,SENT,78fb88d6-1976-4961-b9c7-992c90863bac,a1498537-a414-412f-86f5-ce97c4eae574,c2,c3,3365,?,p2,
1769475709.3612506,CREATED,526c01d4-86d0-488e-8382-c6246e1af18c,5d97e965-295c-4959-966d-2d5d94f65761,c2,c3,27,?,?,surb={'id': '8cf14830-2793-4a73-b309-fb53c6efda1b', 'route': ['p3', 'e1', 'i6', 'x4', 'p2', 'c2']}
1769475709.6187878,RECEIVED,be736cba-9ddf-4f8c-8044-c2af528e3cd2,d45ad0b4-3be3-48f9-b348-52f97680b59c,c3,c2,26,p2,?,surb={'id': '2a49ac47-6899-4867-b455-7ef8d2690f66', 'route': ['p2', 'e5', 'i1', 'x2', 'p3', 'c3']}
1769475709.67225,RECEIVED,b11d7d00-12e4-42ad-af17-b58856fa0bab,d45ad0b4-3be3-48f9-b348-52f97680b59c,c3,c2,26,p2,?,surb={'id': '2a49ac47-6899-4867-b455-7ef8d2690f66', 'route': ['p2', 'e5', 'i1', 'x2', 'p3', 'c3']}
1769475709.7139282,SENT,4c4c1e4a-b713-4360-8d50-dc577be0093f,c0d29d79-4c0a-42d5-8683-35a307b3c970,c2,c3,3379,?,p2,
1769475709.7141085,CREATED,fc8036c3-2055-4324-b3a2-0f133e911591,c7bb5afe-1ae0-40e1-bd9c-739348149758,c2,c3,27,?,?,surb={'id': 'adef411a-cfcf-493a-938c-a453ac8d1722', 'route': ['p3', 'e4', 'i1', 'x3', 'p2', 'c2']}
1769475710.313851,SENT,12e62ad2-8656-4669-be27-33512afc4ce1,291a7cd6-7b71-48b7-b788-77119abc89ee,c2,c3,3385,?,p2,
1769475710.3139465,CREATED,5d6a0400-7b57-409b-bfb6-c2cdf3951a21,c7bb5afe-1ae0-40e1-bd9c-739348149758,c2,c3,27,?,?,surb={'id': 'adef411a-cfcf-493a-938c-a453ac8d1722', 'route': ['p3', 'e4', 'i1', 'x3', 'p2', 'c2']}
1769475710.4822667,SENT,0a5bf8a9-a4c9-4823-95d0-8eed2ee9a896,e00d9325-8350-46ee-a4d7-e18e87bd71ab,c2,c3,3354,?,p2,
1769475710.482418,CREATED,164b01cd-a6de-49d6-9d09-e072aca5473e,f8831b79-d3de-426f-a7da-90562a6f1f5e,c2,c3,27,?,?,surb={'id': 'f3e28c9c-6c9e-41e0-abc4-7fb2392b82aa', 'route': ['p3', 'e1', 'i1', 'x4', 'p2', 'c2']}
1769475710.9419615,RECEIVED,2d29d073-ca4a-4043-9de4-b5ffb5d27a7c,5814dfc6-3977-4a47-aae6-86c7391b44df,c3,c2,27,p2,?,surb={'id': '81ced014-5328-42bb-99e8-773c41897783', 'route': ['p2', 'e8', 'i3', 'x9', 'p3', 'c3']}
1769475711.0851777,SENT,4584a381-c6f5-4951-9c49-4cde126e04de,e539b170-65d1-42c6-98f5-b4f64b2c7e95,c2,c3,3375,?,p2,
1769475711.0853288,CREATED,1227b2e9-70cc-4eb0-9b18-f88c5ce52fa4,f8831b79-d3de-426f-a7da-90562a6f1f5e,c2,c3,27,?,?,surb={'id': 'f3e28c9c-6c9e-41e0-abc4-7fb2392b82aa', 'route': ['p3', 'e1', 'i1', 'x4', 'p2', 'c2']}
1769475711.1401002,SENT,6130f5bf-b4d3-462c-8abe-c35441f12ccc,d8c5836b-6416-41d9-a96a-84db5a39a762,c2,c3,3394,?,p2,
1769475711.1402557,CREATED,0413b0f3-9cd9-4081-af6a-4a22a2e7f8a7,95b0d4ff-bfdf-4d36-93a2-14033a1b2219,c2,c3,27,?,?,surb={'id': '2319eb52-2a38-42e9-9a01-c7ba8bc254e4', 'route': ['p3', 'e11', 'i10', 'x8', 'p2', 'c2']}
1769475711.5814874,RECEIVED,6d8d1f55-531c-48eb-88e7-dcfed2789533,b34ef03e-f0ba-4154-a0e9-5e3a4c7b933d,c3,c2,26,p2,?,surb={'id': 'b6fb8d96-c998-4a01-9141-a1fce7a23cf9', 'route': ['p2', 'e2', 'i11', 'x11', 'p3', 'c3']}
1769475711.712303,SENT,c865c6c6-3472-4ed4-806a-60ce8a8ce2f8,22b6c7c6-a955-4c85-b114-e0cdcb4109f7,c2,c3,3383,?,p2,
1769475711.7124548,CREATED,e90bb5b5-8c6c-457a-80d7-f6f9d998c314,95b0d4ff-bfdf-4d36-93a2-14033a1b2219,c2,c3,27,?,?,surb={'id': '2319eb52-2a38-42e9-9a01-c7ba8bc254e4', 'route': ['p3', 'e11', 'i10', 'x8', 'p2', 'c2']}
1769475711.8514972,RECEIVED,b31da507-f4b8-43af-a2c0-e92070799859,6c6d94cc-857f-4163-ac16-f809adccf786,c3,c2,27,p2,?,surb={'id': '5eae8257-f052-4fd4-a11c-f57a648b55f3', 'route': ['p2', 'e3', 'i11', 'x11', 'p3', 'c3']}
1769475711.8797872,SENT,2f70bc51-a4df-4ce9-8b2c-b59f3612ee25,78249dbe-feab-4deb-b496-1e082b0a98ea,c2,c3,3400,?,p2,
1769475711.879935,CREATED,ba8c5e5c-ba5e-450d-aa32-737e7183fdb8,c888da33-70ed-4a7e-8100-595f409a37a1,c2,c3,27,?,?,surb={'id': '6023f485-40c6-4728-a63e-444eea425143', 'route': ['p3', 'e7', 'i12', 'x6', 'p2', 'c2']}
1769475712.1594722,RECEIVED,36cb2a04-9f6b-4cff-9ae9-9a676da45588,b34ef03e-f0ba-4154-a0e9-5e3a4c7b933d,c3,c2,26,p2,?,surb={'id': 'b6fb8d96-c998-4a01-9141-a1fce7a23cf9', 'route': ['p2', 'e2', 'i11', 'x11', 'p3', 'c3']}
1769475712.351639,SENT,79242074-cf9a-4b63-97f6-2fbfef9d9f4c,ffddc5c8-6b31-4eaa-84f7-f26f95ae693d,c2,c3,3384,?,p2,
1769475712.351827,CREATED,ad3863d7-a313-46e2-abc2-ccba719a7981,c888da33-70ed-4a7e-8100-595f409a37a1,c2,c3,27,?,?,surb={'id': '6023f485-40c6-4728-a63e-444eea425143', 'route': ['p3', 'e7', 'i12', 'x6', 'p2', 'c2']}
1769475712.3989294,SENT,6177aee7-8ddb-4c11-8e07-c5f8d9d687e8,09a8dace-a463-4230-9cf8-5394ab1d99ef,c2,c3,3383,?,p2,
1769475712.3991132,CREATED,6417a67a-0d77-4e07-9396-e5f39771c5f9,0b1cc742-4645-4cb6-8d32-2a8b3f0fcc13,c2,c3,26,?,?,surb={'id': '6e271306-66da-415f-b430-d4fcfedbde00', 'route': ['p3', 'e5', 'i6', 'x1', 'p2', 'c2']}
1769475712.493908,RECEIVED,33ee7939-c9f5-40da-bcae-1acae433c305,8062dc5b-11f4-4f0c-9039-910dc2e636ff,c3,c2,27,p2,?,surb={'id': 'f86fecfa-d940-4526-9831-f24c60140b6d', 'route': ['p2', 'e10', 'i7', 'x11', 'p3', 'c3']}
1769475712.503454,RECEIVED,7dfce389-7f0c-4974-a734-4b318f428181,ec790884-a73b-4e07-a9db-b6fa22aabc16,c3,c2,27,p2,?,surb={'id': '334c3e96-648a-4153-a8ed-1357b93b2f74', 'route': ['p2', 'e5', 'i5', 'x10', 'p3', 'c3']}
1769475712.6049175,SENT,fe217689-2240-4372-a103-74b5e36ae4da,e84bd5ae-a8eb-42d7-adc5-f7e1bf2a3dd7,c2,c3,3383,?,p2,
1769475712.6050918,CREATED,85d65675-b62b-49d6-8daf-0086863b50b8,0b1cc742-4645-4cb6-8d32-2a8b3f0fcc13,c2,c3,26,?,?,surb={'id': '6e271306-66da-415f-b430-d4fcfedbde00', 'route': ['p3', 'e5', 'i6', 'x1', 'p2', 'c2']}
1769475712.6193802,RECEIVED,4791ece2-5fc0-457c-badd-332b98a84cad,5814dfc6-3977-4a47-aae6-86c7391b44df,c3,c2,27,p2,?,surb={'id': '81ced014-5328-42bb-99e8-773c41897783', 'route': ['p2', 'e8', 'i3', 'x9', 'p3', 'c3']}
1769475712.7860446,SENT,8392ea72-b68d-46fc-9d34-23752cc17da9,2bb20616-431e-4676-818e-f568259a07fa,c2,c3,3397,?,p2,
1769475712.7862508,CREATED,0546cea6-36a6-40b0-aa94-6ff9d66dd845,5f6905fe-fb7e-451a-884b-b2951063053f,c2,c3,27,?,?,surb={'id': 'c671e784-7f9c-4ad1-b21c-63009f0b242b', 'route': ['p3', 'e1', 'i12', 'x11', 'p2', 'c2']}
1769475713.1326854,RECEIVED,db131ce0-09ba-4fe4-aa79-08aaa2033e97,ec790884-a73b-4e07-a9db-b6fa22aabc16,c3,c2,27,p2,?,surb={'id': '334c3e96-648a-4153-a8ed-1357b93b2f74', 'route': ['p2', 'e5', 'i5', 'x10', 'p3', 'c3']}
1769475713.2416444,RECEIVED,d21f5648-1a7e-4720-b66d-718dccfdde8f,6c6d94cc-857f-4163-ac16-f809adccf786,c3,c2,27,p2,?,surb={'id': '5eae8257-f052-4fd4-a11c-f57a648b55f3', 'route': ['p2', 'e3', 'i11', 'x11', 'p3', 'c3']}
1769475713.3869276,RECEIVED,bf5c8763-3259-4d86-88b5-10967e020692,4c411f56-4f17-4c05-8e3d-446ebda1b3a2,c3,c2,27,p2,?,surb={'id': 'c6ebbba6-726b-4fd1-a741-df4084290e02', 'route': ['p2', 'e4', 'i1', 'x12', 'p3', 'c3']}
1769475713.4677854,SENT,24f77521-2ae6-4e3a-9bbd-169b6f5128c0,7e5a317f-c50b-4f90-a743-1ac93b1ed639,c2,c3,3392,?,p2,
1769475713.4679449,CREATED,96fff574-33c0-4bcd-905c-382cd166d88f,5f6905fe-fb7e-451a-884b-b2951063053f,c2,c3,27,?,?,surb={'id': 'c671e784-7f9c-4ad1-b21c-63009f0b242b', 'route': ['p3', 'e1', 'i12', 'x11', 'p2', 'c2']}
1769475713.783831,SENT,f3af7eee-57e9-49de-b81c-a65aea476424,4cc6ca8a-f446-4c7c-9794-235111896bcd,c2,c3,3390,?,p2,
1769475713.784526,CREATED,5f6123de-2f76-4c2e-826e-a82aa6d081a5,9a74b758-b952-4004-be43-f802e81a85e7,c2,c3,27,?,?,surb={'id': '48ffca42-aed2-4a6c-a198-5955f3443b3a', 'route': ['p3', 'e9', 'i11', 'x12', 'p2', 'c2']}
1769475713.8001857,SENT,6dfa3b68-ee5b-4929-a729-d63cd78ebfb3,b3d6be67-7f3a-45df-80d7-136d09222f6c,c2,c3,3388,?,p2,
1769475713.800338,CREATED,a6a6541c-cac7-44e8-9bdd-579d4a823807,9a74b758-b952-4004-be43-f802e81a85e7,c2,c3,27,?,?,surb={'id': '48ffca42-aed2-4a6c-a198-5955f3443b3a', 'route': ['p3', 'e9', 'i11', 'x12', 'p2', 'c2']}
1769475713.968095,RECEIVED,8d6cf3a6-7431-4b73-bbab-3ec1cfc598a7,8062dc5b-11f4-4f0c-9039-910dc2e636ff,c3,c2,27,p2,?,surb={'id': 'f86fecfa-d940-4526-9831-f24c60140b6d', 'route': ['p2', 'e10', 'i7', 'x11', 'p3', 'c3']}
1769475714.5509365,RECEIVED,468a52dc-e248-4245-9a06-9068131c738c,cf3696ec-8d8a-4cef-a289-c13d55b0c888,c3,c2,26,p2,?,surb={'id': 'eb7ca81f-c3aa-4d40-8706-6d51a45b1d53', 'route': ['p2', 'e8', 'i2', 'x10', 'p3', 'c3']}
1769475714.6702185,SENT,ebbda217-1548-4549-98e8-d616b73d30f7,c451a814-6267-49b9-91b3-2436fe53d4ac,c2,c3,3404,?,p2,
1769475714.670402,CREATED,9fdfb4b5-5272-47bd-951c-4f0e588a8363,cb0dccfb-7e9b-47d1-90bc-a2c6397cd777,c2,c3,27,?,?,surb={'id': '3431e5a5-84cd-4378-b6b8-517dd66efc12', 'route': ['p3', 'e9', 'i10', 'x5', 'p2', 'c2']}
