timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769475339.6471326,SENT,f7f694a6-2088-4b71-bc89-13773e8a9003,1e17e49b-11ec-400a-8fc5-f4acfa0dbd87,c4,c1,3396,?,p1,
1769475339.6472902,CREATED,76245b9e-fe19-40e4-8d4a-9ca96ed83c0c,e3f6fce0-aa38-4ff4-bee3-c54c0bd71d55,c4,c1,27,?,?,surb={'id': 'a0015d48-97cb-4f91-8113-6c63da7cba88', 'route': ['p1', 'e11', 'i2', 'x5', 'p1', 'c4']}
1769475401.8729236,RECEIVED,71c877ae-edde-43bc-a6bb-185a0d9021f4,e1a9e27e-00b8-425f-808e-59fe1f4611db,c5,c4,26,p1,?,surb={'id': '7267b55e-95b2-4ab6-9410-b4f6d70f3c1d', 'route': ['p1', 'e7', 'i7', 'x1', 'p2', 'c5']}
1769475402.020841,RECEIVED,56154673-d57f-44ae-b4fa-f2b9dd2fd15c,d7dee24c-252c-4e4c-b7b5-ace345d48bf2,c5,c4,26,p1,?,surb={'id': '9248a4e0-be30-4dd9-9a31-f73b18beb08f', 'route': ['p1', 'e3', 'i11', 'x11', 'p2', 'c5']}
1769475402.0714355,SENT,7f778433-22f4-4965-9746-0c5d571586da,a037a3d3-052a-4fbd-90eb-6a2eefaaba07,c4,c1,3399,?,p1,
1769475402.0715094,CREATED,e332eb5b-15e9-45ca-b73b-ebf558806a3d,62e7fdff-531a-4527-9746-a47f2f2283fa,c4,c1,27,?,?,surb={'id': '2bca708e-809c-4d83-92b5-0c54741a2a3c', 'route': ['p1', 'e11', 'i5', 'x5', 'p1', 'c4']}
1769475402.1732786,SENT,771043cc-752c-498c-868f-b170ce9330c0,92041d73-54cb-43eb-b858-d99c29b2c8c6,c4,c1,3372,?,p1,
1769475402.1733527,CREATED,eea05f5a-3d13-4686-bd1c-0322868469b6,ac2f0339-1b7c-4dec-a9d1-9374db3f3897,c4,c1,27,?,?,surb={'id': '1189efb9-7fa7-40ed-b887-df5eb891006d', 'route': ['p1', 'e3', 'i10', 'x9', 'p1', 'c4']}
1769475402.5593812,SENT,1b216e35-5eaa-401b-8986-bf89b1631c4f,e7f8f1a2-ecca-4767-82d9-94f049d8035c,c4,c1,3367,?,p1,
1769475402.5597408,CREATED,7fde49a4-094a-489e-b3c8-bbed5b75b39e,ac2f0339-1b7c-4dec-a9d1-9374db3f3897,c4,c1,27,?,?,surb={'id': '1189efb9-7fa7-40ed-b887-df5eb891006d', 'route': ['p1', 'e3', 'i10', 'x9', 'p1', 'c4']}
1769475402.5675569,SENT,1732323d-c120-494c-a387-e34be19cfdeb,862cbd4f-11ad-4346-a26a-70fcddd8f9e3,c4,c1,3359,?,p1,
1769475402.5677075,CREATED,f4a744f8-3f7e-48f6-af38-c1f7fc7384fb,8abe7d5f-5db9-428b-bd9f-05da2aa0b016,c4,c1,26,?,?,surb={'id': '644a0d1c-6e89-4f1e-bb86-ff3bc3a9d05c', 'route': ['p1', 'e10', 'i7', 'x8', 'p1', 'c4']}
1769475402.602916,RECEIVED,e6798c83-6aed-4f4d-8438-2166cac515be,31c2f0a6-34cb-4b80-aa9e-15b4d9ab87a4,c1,c4,27,p1,?,surb={'id': '6284e66d-6213-4587-889f-f21e8d228e1b', 'route': ['p1', 'e9', 'i8', 'x12', 'p1', 'c1']}
1769475402.6236389,RECEIVED,2b6987db-3a4b-4326-ad63-269c2d04b98f,31c2f0a6-34cb-4b80-aa9e-15b4d9ab87a4,c1,c4,27,p1,?,surb={'id': '6284e66d-6213-4587-889f-f21e8d228e1b', 'route': ['p1', 'e9', 'i8', 'x12', 'p1', 'c1']}
1769475402.6373837,RECEIVED,73d2ada8-ddf0-4d90-8198-204672c63b52,b8065d0a-5851-45fb-8e2b-a4b473db30ee,c1,c4,27,p1,?,surb={'id': '3c7c9519-6ebb-4114-90dc-b6208697ea8d', 'route': ['p1', 'e7', 'i1', 'x4', 'p1', 'c1']}
1769475402.6556027,RECEIVED,42dda17f-eb22-4025-bc4e-4a94e8e17ba4,d7dee24c-252c-4e4c-b7b5-ace345d48bf2,c5,c4,26,p1,?,surb={'id': '9248a4e0-be30-4dd9-9a31-f73b18beb08f', 'route': ['p1', 'e3', 'i11', 'x11', 'p2', 'c5']}
1769475402.7223945,RECEIVED,86bcb237-75c9-448d-a850-051b20059eea,f7cdd6fa-f960-4daf-9cfe-3b5efbe49e14,c5,c4,26,p1,?,surb={'id': '4aefce45-f295-45e8-8b5b-55097f52095f', 'route': ['p1', 'e9', 'i2', 'x9', 'p2', 'c5']}
1769475402.9012332,RECEIVED,3732b5c8-a55d-4529-964d-37991bc22211,2467d202-7dbe-41c9-81ea-b60c0462714f,c5,c4,27,p1,?,surb={'id': '441d479e-5076-4038-a9f2-5d44460bb682', 'route': ['p1', 'e7', 'i7', 'x12', 'p2', 'c5']}
1769475402.9173894,RECEIVED,d54c9ba0-3b49-46f1-80ff-7158495ae9bb,806c42a1-6018-42e1-8c17-b6b395ff1046,c5,c4,26,p1,?,surb={'id': '368aafeb-6171-4cc2-99c9-821addf46d58', 'route': ['p1', 'e10', 'i2', 'x11', 'p2', 'c5']}
1769475402.934808,SENT,db710717-f1a6-4a41-b07a-71de6fdbfbe7,a4b2862d-fcb6-46c0-b8ae-e564fd6c067b,c4,c1,3384,?,p1,
1769475402.9349124,CREATED,35f890aa-9f12-49ab-8533-893f1734f032,8abe7d5f-5db9-428b-bd9f-05da2aa0b016,c4,c1,26,?,?,surb={'id': '644a0d1c-6e89-4f1e-bb86-ff3bc3a9d05c', 'route': ['p1', 'e10', 'i7', 'x8', 'p1', 'c4']}
1769475403.001161,SENT,b44d5098-191f-4ccc-b228-aa447019c3ca,f53619dd-cdae-44fa-9c73-720136099c02,c4,c1,3379,?,p1,
1769475403.0012643,CREATED,14043b80-e039-4cf0-b246-51aea61eba96,156f181d-769c-42c1-89eb-bd34e3673431,c4,c1,27,?,?,surb={'id': '047ca97d-45d3-4bba-9ad6-fae3d56cb0db', 'route': ['p1', 'e5', 'i11', 'x1', 'p1', 'c4']}
1769475403.022886,SENT,9ccb9032-d055-4a84-9f80-88f152b436bb,bad617df-8c67-4b3c-8075-fd15c8e82773,c4,c1,3399,?,p1,
1769475403.0229855,CREATED,7f02012b-d174-4aa9-a900-8c988a538f36,156f181d-769c-42c1-89eb-bd34e3673431,c4,c1,27,?,?,surb={'id': '047ca97d-45d3-4bba-9ad6-fae3d56cb0db', 'route': ['p1', 'e5', 'i11', 'x1', 'p1', 'c4']}
1769475403.0749054,RECEIVED,d98b7240-d607-451a-86fa-5a7bff3c9a2f,b69ade3f-f808-4d9f-88a8-c07e4510d6d2,c5,c4,27,p1,?,surb={'id': '986c5a23-4c4c-4c6a-8202-a647b9929b6f', 'route': ['p1', 'e12', 'i6', 'x7', 'p2', 'c5']}
1769475403.2183163,RECEIVED,72f9af31-c49a-4a61-9efe-a36403e3b81c,2467d202-7dbe-41c9-81ea-b60c0462714f,c5,c4,27,p1,?,surb={'id': '441d479e-5076-4038-a9f2-5d44460bb682', 'route': ['p1', 'e7', 'i7', 'x12', 'p2', 'c5']}
1769475403.3857949,SENT,27399d81-7d6d-4b43-8971-997a6fcb5cee,c9289daf-a256-414c-b425-149417b85b7a,c4,c1,3384,?,p1,
1769475403.385917,CREATED,e59ed284-46a1-4ff5-a83a-bb0787f88906,b62cc5a4-711f-4863-8bdb-f4c8a664dc61,c4,c1,27,?,?,surb={'id': 'f727f446-dc4a-4055-8704-0101efd3a6db', 'route': ['p1', 'e2', 'i5', 'x12', 'p1', 'c4']}
1769475403.4456475,RECEIVED,46303811-e728-4daf-bbfd-386d6fddd735,d2147ea7-49b2-4416-be9b-95f99c02de2e,c1,c4,27,p1,?,surb={'id': '0a48e0dd-d1aa-4673-8604-5e92456c9de3', 'route': ['p1', 'e7', 'i6', 'x10', 'p1', 'c1']}
1769475403.6254878,RECEIVED,44d356d0-7fcf-4ae7-9bc9-f7ad38062f23,cfc5750c-3454-498c-af6d-fdd094de0c44,c1,c4,27,p1,?,surb={'id': 'c3c0c56f-4a1c-410f-8f20-8e2c8c5b8569', 'route': ['p1', 'e7', 'i2', 'x10', 'p1', 'c1']}
1769475403.8489032,RECEIVED,f9f829f4-9663-429a-bba4-91f2eaaabf61,f90889c8-81c1-4f74-9960-5c647cd2aee3,c1,c4,27,p1,?,surb={'id': 'f697eb23-8076-42b8-a23b-87f0628673ac', 'route': ['p1', 'e11', 'i6', 'x8', 'p1', 'c1']}
1769475404.039834,RECEIVED,718f810b-c7c2-4a0c-a549-64bfed79e3fe,680cf3b8-8d7e-421a-9329-dc878405b958,c1,c4,26,p1,?,surb={'id': 'a39b1293-f1ca-4b17-b151-2a2899d9b71e', 'route': ['p1', 'e4', 'i1', 'x3', 'p1', 'c1']}
1769475404.0904374,RECEIVED,57ea80e8-4f1e-4fdd-9c60-5fa2662d952b,5160e3e8-bd8d-4108-864a-9d12346f308b,c5,c4,27,p1,?,surb={'id': '120053c6-39f1-4084-9ac5-ecbd1d73be7a', 'route': ['p1', 'e12', 'i8', 'x1', 'p2', 'c5']}
1769475404.1207254,RECEIVED,3ba0e487-2c19-4230-ab7e-f1b745c9c2d6,b8065d0a-5851-45fb-8e2b-a4b473db30ee,c1,c4,27,p1,?,surb={'id': '3c7c9519-6ebb-4114-90dc-b6208697ea8d', 'route': ['p1', 'e7', 'i1', 'x4', 'p1', 'c1']}
1769475404.200475,RECEIVED,b171bcbe-fda1-41a7-b92f-3a8f8fe69f47,d2147ea7-49b2-4416-be9b-95f99c02de2e,c1,c4,27,p1,?,surb={'id': '0a48e0dd-d1aa-4673-8604-5e92456c9de3', 'route': ['p1', 'e7', 'i6', 'x10', 'p1', 'c1']}
1769475404.2836576,RECEIVED,5557b057-2a18-4f70-9ebd-6346d4014591,eec22d38-60fb-4e62-8c3e-e19b343a115c,c1,c4,27,p1,?,surb={'id': 'ef833ac7-4226-498f-b16b-e0077d71c729', 'route': ['p1', 'e9', 'i5', 'x10', 'p1', 'c1']}
1769475404.2959108,RECEIVED,d901ca05-ea97-4485-a311-12b8eed81964,e078a359-6f8f-4bb5-a8b6-45c319f3235c,c5,c4,27,p1,?,surb={'id': '33cd439c-1a8f-481f-98a0-a5401263ea09', 'route': ['p1', 'e1', 'i6', 'x5', 'p2', 'c5']}
1769475404.3747575,RECEIVED,f2b082a7-f015-4721-b081-ad9e9a1b81c6,b69ade3f-f808-4d9f-88a8-c07e4510d6d2,c5,c4,27,p1,?,surb={'id': '986c5a23-4c4c-4c6a-8202-a647b9929b6f', 'route': ['p1', 'e12', 'i6', 'x7', 'p2', 'c5']}
1769475404.4318655,RECEIVED,3472fcc2-463f-4664-adbb-aa3519f2a3f7,21f853cc-f983-4361-b1cd-245a28642f04,c1,c4,27,p1,?,surb={'id': '564a5b27-551c-4656-8507-f098b0447c1c', 'route': ['p1', 'e3', 'i8', 'x9', 'p1', 'c1']}
1769475404.4604955,RECEIVED,dfbb7552-8101-4462-b388-eae1a122bc65,d5e7cf59-146f-453b-b7e5-169d8a512da7,c1,c4,27,p1,?,surb={'id': 'eb78a8fe-86c8-4010-8aaf-3bc25159f99c', 'route': ['p1', 'e11', 'i11', 'x2', 'p1', 'c1']}
1769475404.4932604,SENT,ec38adf3-c53e-41fc-bd85-d321e20912e9,56de3417-309d-4ff6-b15d-b371d5e85048,c4,c1,3375,?,p1,
1769475404.4933524,CREATED,7e64edbe-dba3-47a5-b57c-ddbf23b4b6e9,b62cc5a4-711f-4863-8bdb-f4c8a664dc61,c4,c1,27,?,?,surb={'id': 'f727f446-dc4a-4055-8704-0101efd3a6db', 'route': ['p1', 'e2', 'i5', 'x12', 'p1', 'c4']}
1769475404.6397433,RECEIVED,46363cc7-cb1f-4de4-a366-6b4cf4a82c16,680cf3b8-8d7e-421a-9329-dc878405b958,c1,c4,26,p1,?,surb={'id': 'a39b1293-f1ca-4b17-b151-2a2899d9b71e', 'route': ['p1', 'e4', 'i1', 'x3', 'p1', 'c1']}
1769475404.7222698,RECEIVED,297ac494-70e4-441e-99c5-a45d93d3fc7c,e078a359-6f8f-4bb5-a8b6-45c319f3235c,c5,c4,27,p1,?,surb={'id': '33cd439c-1a8f-481f-98a0-a5401263ea09', 'route': ['p1', 'e1', 'i6', 'x5', 'p2', 'c5']}
1769475404.9358041,SENT,d1cd28e3-1d00-4e49-b600-f233d27a121f,b1a04316-ef36-4cf7-8a22-73efb1a9b941,c4,c1,3372,?,p1,
1769475404.9359553,CREATED,4e191695-40fa-4d83-abea-dd8b5ddd92a4,f6970f01-a5cf-4e22-ad22-1acbaa5e65a5,c4,c1,27,?,?,surb={'id': '2d207852-26e7-48e6-8514-7688b8e37dd4', 'route': ['p1', 'e8', 'i2', 'x3', 'p1', 'c4']}
1769475404.9511929,SENT,067da698-836e-4b7a-aeea-f67efa81d28b,ef18a28d-73ef-41fd-9130-90749b121e5d,c4,c1,3386,?,p1,
1769475404.9513254,CREATED,ab50c3d0-ca5d-49d1-be07-feeeacb732f6,f6970f01-a5cf-4e22-ad22-1acbaa5e65a5,c4,c1,27,?,?,surb={'id': '2d207852-26e7-48e6-8514-7688b8e37dd4', 'route': ['p1', 'e8', 'i2', 'x3', 'p1', 'c4']}
1769475405.2079463,RECEIVED,3a0b1f19-860a-4362-b20d-38c3837eaeff,eec22d38-60fb-4e62-8c3e-e19b343a115c,c1,c4,27,p1,?,surb={'id': 'ef833ac7-4226-498f-b16b-e0077d71c729', 'route': ['p1', 'e9', 'i5', 'x10', 'p1', 'c1']}
1769475405.2997665,RECEIVED,350cbdde-a5cb-4afc-996c-60969782abff,cfc5750c-3454-498c-af6d-fdd094de0c44,c1,c4,27,p1,?,surb={'id': 'c3c0c56f-4a1c-410f-8f20-8e2c8c5b8569', 'route': ['p1', 'e7', 'i2', 'x10', 'p1', 'c1']}
1769475405.44459,RECEIVED,ba9467c7-4ea6-4c35-8f9a-6ccedb988d01,b6034557-a1c7-4498-8968-4ef478664566,c1,c4,27,p1,?,surb={'id': '08f99fa3-644e-4d75-b7b4-e2cfcef93d5d', 'route': ['p1', 'e1', 'i3', 'x4', 'p1', 'c1']}
1769475405.501152,SENT,855ccd90-6373-4932-8266-7d64ab286560,4be7552b-b29d-48fb-914a-549c25ebf099,c4,c1,3376,?,p1,
1769475405.5012424,CREATED,0f70a587-4e03-4651-a44f-86af530f2bfe,0f498e10-6929-4bcd-aaab-9451a7ad5f49,c4,c1,26,?,?,surb={'id': 'dd7d6b41-e6bf-47f5-9e6a-efabcf0ac25e', 'route': ['p1', 'e8', 'i7', 'x11', 'p1', 'c4']}
1769475405.536315,RECEIVED,d9d8003e-4c87-43d6-9464-4f7801b4aff7,850e5153-4347-4368-ad5e-8997351e7106,c1,c4,27,p1,?,surb={'id': '45354b43-869d-4eef-b294-e64a3f64f2dd', 'route': ['p1', 'e9', 'i1', 'x8', 'p1', 'c1']}
1769475405.6082335,RECEIVED,0056c111-7787-48b6-b025-f449f8f62b9d,8e430e60-ab4f-4c29-92bb-2317d29e1575,c1,c4,27,p1,?,surb={'id': '04eb4c60-4e72-44e5-bed5-d50243b7e52b', 'route': ['p1', 'e6', 'i9', 'x4', 'p1', 'c1']}
1769475405.6532753,SENT,f6614632-a45e-4946-9019-b1ba7bb70f3e,df86d320-ebf3-4ade-bd8e-b1e03ce98941,c4,c1,3367,?,p1,
1769475405.6533537,CREATED,9a2c4a46-b04e-4234-b18e-65a6a1fdc3c4,0f498e10-6929-4bcd-aaab-9451a7ad5f49,c4,c1,26,?,?,surb={'id': 'dd7d6b41-e6bf-47f5-9e6a-efabcf0ac25e', 'route': ['p1', 'e8', 'i7', 'x11', 'p1', 'c4']}
1769475405.7108583,RECEIVED,defe8b7e-93f9-4e90-92ce-a4c5f8d926d6,8e430e60-ab4f-4c29-92bb-2317d29e1575,c1,c4,27,p1,?,surb={'id': '04eb4c60-4e72-44e5-bed5-d50243b7e52b', 'route': ['p1', 'e6', 'i9', 'x4', 'p1', 'c1']}
1769475405.8566644,RECEIVED,58e1b377-c0b8-48f7-8240-f7ca951c9f92,850e5153-4347-4368-ad5e-8997351e7106,c1,c4,27,p1,?,surb={'id': '45354b43-869d-4eef-b294-e64a3f64f2dd', 'route': ['p1', 'e9', 'i1', 'x8', 'p1', 'c1']}
1769475406.1081474,SENT,d7009f04-f135-41fd-8a12-57ea29d0384e,d54ca179-2825-4905-84c0-82eb81d92206,c4,c1,3359,?,p1,
1769475406.1083143,CREATED,6ee56b66-cc7e-4264-8548-96488619f4f3,425441b4-d985-43e1-9870-344ff8c9c33b,c4,c1,25,?,?,surb={'id': 'c5a0d910-63d9-46f9-9166-4d9e5c9125e2', 'route': ['p1', 'e7', 'i2', 'x2', 'p1', 'c4']}
1769475406.1178644,SENT,4e13bcf5-4864-43ef-9e14-9f23aeaecc12,981fdcde-c52f-49ee-8145-74144baad0d5,c4,c1,3384,?,p1,
1769475406.1184006,CREATED,e134de5e-f9d1-44ef-90a3-186ca891282b,425441b4-d985-43e1-9870-344ff8c9c33b,c4,c1,25,?,?,surb={'id': 'c5a0d910-63d9-46f9-9166-4d9e5c9125e2', 'route': ['p1', 'e7', 'i2', 'x2', 'p1', 'c4']}
1769475406.1541803,SENT,f472444d-6e5b-4771-9349-2b80c0a18478,49a252f1-4c66-4045-8a93-be5835455d2d,c4,c1,3384,?,p1,
1769475406.1542885,CREATED,fa262bbb-8ec6-4e44-96fe-e7902f23ae71,c2aafe84-2ef2-4445-a797-b1347e6dcc83,c4,c1,27,?,?,surb={'id': 'd6402678-3793-4f07-adc6-0afbbefd141e', 'route': ['p1', 'e1', 'i9', 'x9', 'p1', 'c4']}
1769475406.1785367,RECEIVED,9ebbefab-9f29-40f5-81f2-f83a4ccb3c02,ec6efa47-e527-432a-9917-cc8ac9ddab01,c5,c4,27,p1,?,surb={'id': 'fd804fe8-8292-472c-949a-77b26f2b88c9', 'route': ['p1', 'e12', 'i2', 'x10', 'p2', 'c5']}
1769475406.3254435,RECEIVED,e5099738-84be-439a-8223-2d842e4986ba,23e64430-2ad5-450c-bb8c-99952936b9bc,c5,c4,27,p1,?,surb={'id': 'a0be1ced-552c-4bce-b085-8da1ec2d05c6', 'route': ['p1', 'e9', 'i11', 'x10', 'p2', 'c5']}
1769475406.4053156,SENT,4e482a84-3897-4d08-aa9c-01e34b31cc61,d2460f00-ce7b-4d89-932a-4b3ed68c0aac,c4,c1,3378,?,p1,
1769475406.405413,CREATED,88ee0703-c901-4044-a4b4-20ad37f71acf,c2aafe84-2ef2-4445-a797-b1347e6dcc83,c4,c1,27,?,?,surb={'id': 'd6402678-3793-4f07-adc6-0afbbefd141e', 'route': ['p1', 'e1', 'i9', 'x9', 'p1', 'c4']}
1769475406.5252528,RECEIVED,b7fcbf6a-ceda-407b-99b5-59c73abf8dd9,b6034557-a1c7-4498-8968-4ef478664566,c1,c4,27,p1,?,surb={'id': '08f99fa3-644e-4d75-b7b4-e2cfcef93d5d', 'route': ['p1', 'e1', 'i3', 'x4', 'p1', 'c1']}
1769475406.656735,SENT,9bd40bc5-7bf6-4dd4-8ed2-6f3a3ec4a0b7,ef7d60aa-b290-40a0-8dfa-df51ab1c26e5,c4,c1,3406,?,p1,
1769475406.656863,CREATED,281d0a2e-8283-4916-a8f8-3ed9fc7eb3e9,86464242-e695-4f4a-90fd-0ee2d5683fc3,c4,c1,27,?,?,surb={'id': '3db80aa1-0228-445a-b66b-26261cc89fc5', 'route': ['p1', 'e11', 'i10', 'x10', 'p1', 'c4']}
1769475406.6844585,SENT,279f11a3-50a0-4fbf-bf80-3e19252bb665,2babb3f2-74a3-4a8b-a9c9-876581a065b9,c4,c1,3387,?,p1,
1769475406.6845696,CREATED,ace211e5-4858-425d-9e04-812bc7c6f0f4,86464242-e695-4f4a-90fd-0ee2d5683fc3,c4,c1,27,?,?,surb={'id': '3db80aa1-0228-445a-b66b-26261cc89fc5', 'route': ['p1', 'e11', 'i10', 'x10', 'p1', 'c4']}
1769475406.7399576,SENT,0d85a907-84b7-4428-a2bb-10f8b7117de1,7d6be59b-27a8-48da-a53f-5671b6e0df07,c4,c1,3396,?,p1,
1769475406.7401216,CREATED,dd594b7e-9d91-40bf-b3ec-a39cdb575202,af3bd219-c847-4e1c-a585-4df0feb58c71,c4,c1,27,?,?,surb={'id': 'e0f05d23-de2c-44b6-9f72-52381f228097', 'route': ['p1', 'e12', 'i2', 'x4', 'p1', 'c4']}
1769475406.8217845,SENT,28f3123e-7006-4791-b4a3-6324c520ccf2,08ce5982-8ba9-49f4-b35c-9bbfa68650d5,c4,c1,3376,?,p1,
1769475406.8219213,CREATED,af9b2214-728a-47c7-b97d-14690cdd04d6,af3bd219-c847-4e1c-a585-4df0feb58c71,c4,c1,27,?,?,surb={'id': 'e0f05d23-de2c-44b6-9f72-52381f228097', 'route': ['p1', 'e12', 'i2', 'x4', 'p1', 'c4']}
1769475406.8899245,RECEIVED,b5a914d8-c51f-423e-b622-1e2533c06514,ac3fdac8-9a0c-40bc-b6f2-7994fecdc09f,c1,c4,27,p1,?,surb={'id': '01224a85-2ef0-440b-8533-126bd809136c', 'route': ['p1', 'e4', 'i8', 'x1', 'p1', 'c1']}
1769475406.9361887,SENT,42b3621b-1cbf-4e00-88b7-411be7b18866,5e731acc-6d6a-4f3b-90f3-8186403bfc3b,c4,c1,3377,?,p1,
1769475406.93633,CREATED,751c10fa-82be-4605-9608-f64280181e7a,7797635a-80e2-4f2d-a9a7-740759edabdd,c4,c1,26,?,?,surb={'id': '5112b1f0-84f3-4d44-9761-b8b4b5a29d09', 'route': ['p1', 'e10', 'i5', 'x2', 'p1', 'c4']}
1769475407.0361028,SENT,66deeaf7-44bd-426e-8894-ad5a073b4ead,6a2b7484-b6cc-44fb-b9fc-02774d3a0d2d,c4,c1,3358,?,p1,
1769475407.036235,CREATED,07250f4c-3b0b-428c-918c-2cc4a477752d,7797635a-80e2-4f2d-a9a7-740759edabdd,c4,c1,26,?,?,surb={'id': '5112b1f0-84f3-4d44-9761-b8b4b5a29d09', 'route': ['p1', 'e10', 'i5', 'x2', 'p1', 'c4']}
1769475407.3082101,SENT,6068ca10-c9e7-4f26-a013-3281fa03e3f3,e9d4ff09-a116-4468-bed7-64b10296dfbf,c4,c1,3376,?,p1,
1769475407.3083005,CREATED,43776520-948d-4e5f-9030-50fd29fdd1c8,9c2b18e6-547d-48d1-a886-4bd8f6a62298,c4,c1,27,?,?,surb={'id': 'f375999d-e2b8-4f5d-9cc9-d7a3d5291f8b', 'route': ['p1', 'e4', 'i6', 'x4', 'p1', 'c4']}
1769475407.410606,RECEIVED,593fb916-0bb7-4ee8-9b9c-c7855a595756,ec6efa47-e527-432a-9917-cc8ac9ddab01,c5,c4,27,p1,?,surb={'id': 'fd804fe8-8292-472c-949a-77b26f2b88c9', 'route': ['p1', 'e12', 'i2', 'x10', 'p2', 'c5']}
1769475407.5008893,SENT,ad644089-2c27-40e2-bae1-953c93c737ad,dfc5abb8-f172-4a96-9d26-390ef1b21235,c4,c1,3368,?,p1,
1769475407.501006,CREATED,af44def6-53ed-4fdc-bd90-b56780ef2276,9c2b18e6-547d-48d1-a886-4bd8f6a62298,c4,c1,27,?,?,surb={'id': 'f375999d-e2b8-4f5d-9cc9-d7a3d5291f8b', 'route': ['p1', 'e4', 'i6', 'x4', 'p1', 'c4']}
1769475407.5326867,SENT,2c053cfb-e321-49e0-b3a9-a752f07aab66,223e8556-d1a0-496a-a4aa-ac333aec931b,c4,c1,3376,?,p1,
1769475407.5328023,CREATED,2768aa2e-7db0-460b-b679-95e4d2e2afdd,805c12be-e193-4060-85b8-13d0e33c4ec6,c4,c1,27,?,?,surb={'id': 'd45e76d1-b734-4155-8ccb-c703610007e0', 'route': ['p1', 'e7', 'i3', 'x8', 'p1', 'c4']}
1769475407.5838742,RECEIVED,8b050c31-c741-4342-b64e-f7c00531ec15,8db49832-8853-4f53-957a-b67f9f65e36b,c5,c4,27,p1,?,surb={'id': 'f43ad4b6-6b23-43d6-bc11-38c88304340c', 'route': ['p1', 'e8', 'i9', 'x7', 'p2', 'c5']}
1769475407.679951,RECEIVED,f6a89b38-ca49-4896-8dfb-95cf97e1554b,77ef4d8d-f6f6-4491-99bd-bac6a262f329,c1,c4,27,p1,?,surb={'id': 'db658841-1921-43b1-ac0e-07366cadd397', 'route': ['p1', 'e6', 'i5', 'x10', 'p1', 'c1']}
1769475407.8146179,RECEIVED,95ccc556-f012-4137-b7c0-b1bf4c9b4182,39239235-1182-481e-a805-2bc316c4ba67,c5,c4,27,p1,?,surb={'id': '6446cfe1-ad92-41f3-9fc7-e0fdd82b9dc0', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c5']}
1769475407.8344061,SENT,0b39fb21-48e1-4a74-9bd9-70c85226c0ce,7c1dedaf-efea-414b-97da-958c3e2264b1,c4,c1,3379,?,p1,
1769475407.8345118,CREATED,ad2b92dc-c385-44be-bd99-882929aa6350,805c12be-e193-4060-85b8-13d0e33c4ec6,c4,c1,27,?,?,surb={'id': 'd45e76d1-b734-4155-8ccb-c703610007e0', 'route': ['p1', 'e7', 'i3', 'x8', 'p1', 'c4']}
1769475408.0828342,RECEIVED,2d4c2bfd-c650-41c2-98d0-3f3e2bb787e0,b49facd3-7465-4341-9902-b1db6c0e7ce1,c1,c4,27,p1,?,surb={'id': 'e167d4b5-0e18-47af-8025-c19f849fd87b', 'route': ['p1', 'e12', 'i2', 'x3', 'p1', 'c1']}
1769475408.1102173,SENT,d752e80a-cddc-4322-903a-a43df6b82f42,c2880e27-2a76-4468-b13d-9b40a46970f9,c4,c1,3380,?,p1,
1769475408.110298,CREATED,6a479d4b-8602-45ad-aed5-f71c58d6e67d,04954c15-fab6-4105-8989-c71e6d40ba2f,c4,c1,27,?,?,surb={'id': '7a877828-94f1-4f68-9b90-97a08c004d5b', 'route': ['p1', 'e10', 'i3', 'x1', 'p1', 'c4']}
1769475408.1820624,SENT,a891f010-611e-44cf-a26f-1fac5dec1f63,716bbb9f-a4c3-469b-8e45-e291397aceaa,c4,c1,3371,?,p1,
1769475408.182144,CREATED,e08246b8-2576-46d7-a7c2-95d1c53bfd86,04954c15-fab6-4105-8989-c71e6d40ba2f,c4,c1,27,?,?,surb={'id': '7a877828-94f1-4f68-9b90-97a08c004d5b', 'route': ['p1', 'e10', 'i3', 'x1', 'p1', 'c4']}
1769475408.2419338,RECEIVED,ba00fe70-27fb-4dbc-afa8-576d62b33a7a,8db49832-8853-4f53-957a-b67f9f65e36b,c5,c4,27,p1,?,surb={'id': 'f43ad4b6-6b23-43d6-bc11-38c88304340c', 'route': ['p1', 'e8', 'i9', 'x7', 'p2', 'c5']}
1769475408.3682308,RECEIVED,ed3f897d-ec64-4d71-b7d6-7396da0bcacc,b49facd3-7465-4341-9902-b1db6c0e7ce1,c1,c4,27,p1,?,surb={'id': 'e167d4b5-0e18-47af-8025-c19f849fd87b', 'route': ['p1', 'e12', 'i2', 'x3', 'p1', 'c1']}
1769475408.3982594,SENT,f997d5ec-53de-4631-af98-356e5322c4ac,dcfad720-ed81-4ff9-b0bc-8824158f54c7,c4,c1,3400,?,p1,
1769475408.3983388,CREATED,d6f6bb17-b58a-4c08-8319-ab8412d96dba,fa4a00d1-ebd2-4692-9a44-5989baa19655,c4,c1,27,?,?,surb={'id': '817f8d58-2f95-4104-b61f-26ef8afbac81', 'route': ['p1', 'e5', 'i6', 'x10', 'p1', 'c4']}
1769475408.5538647,RECEIVED,cc8465af-0fd7-405a-94d6-dcd7ef463df5,39239235-1182-481e-a805-2bc316c4ba67,c5,c4,27,p1,?,surb={'id': '6446cfe1-ad92-41f3-9fc7-e0fdd82b9dc0', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c5']}
