timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769488614.551459,CREATED,c78b0558-77c0-42b4-ab52-e91d59e1e9f2,29cbdd9c-6535-4beb-8fa8-9d4a520cb4bf,c5,c3,27,?,?,surb={'id': 'b4eaacae-661a-4565-8113-843435514039', 'route': ['p3', 'e9', 'i12', 'x7', 'p2', 'c5']}
1769488614.631117,SENT,90b323b0-c5cb-479f-bf3c-fbe3682a79ff,fd4673e6-0f4d-4ab3-ad3d-e62825ff2d66,c5,c3,3401,?,p2,
1769488614.6312125,CREATED,924942b2-75ff-41dd-8857-810dc62c6612,88379214-450d-4324-89f1-34532352c1de,c5,c3,27,?,?,surb={'id': 'bf54b8f3-58b0-4206-b32d-dda5231fa12b', 'route': ['p3', 'e2', 'i12', 'x5', 'p2', 'c5']}
1769488614.7138603,SENT,d21c34e5-6165-4e5a-bc36-54d40a65a732,fabef70b-f97e-40c5-8fa9-fdcace163f6e,c5,c3,3376,?,p2,
1769488614.7139614,CREATED,b7828d53-28be-46a3-a6c6-5b1afe83b385,165b0728-b7cd-4abe-a59e-734e7f2ddbc1,c5,c3,27,?,?,surb={'id': '8770bf32-7a02-4445-9fe2-e3f1c85c3011', 'route': ['p3', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769488614.7861695,RECEIVED,f040389c-4cde-4586-b96f-d9fc6fcb2bd3,1fdc5f96-3e6d-47a8-886e-0790dc86f5d4,c1,c5,25,p2,?,surb={'id': '7bce44d6-28d6-44b3-88d7-16078557ea79', 'route': ['p2', 'e12', 'i8', 'x11', 'p1', 'c1']}
1769488614.8954737,SENT,6d1a59fb-cbfb-4bb9-b701-db8b02b0c936,317fbddb-74bd-43d1-87aa-eebc7c9797c9,c5,c3,3381,?,p2,
1769488614.895565,CREATED,334d3769-059f-4f19-a280-088bf86cfd0b,659497d6-78e1-4f5f-a399-cdf15a4ca7a8,c5,c3,27,?,?,surb={'id': 'b4abfa64-4be6-4988-8696-4d116349ebbb', 'route': ['p3', 'e3', 'i1', 'x8', 'p2', 'c5']}
1769488615.0016148,RECEIVED,97892b75-0d87-4c7e-86f8-44f0b20d9715,1e6e3d78-8bdb-4269-b732-5744cca20c63,c1,c5,27,p2,?,surb={'id': 'd7760fa4-f62b-40fe-9a7f-2cbca8da3e24', 'route': ['p2', 'e8', 'i1', 'x10', 'p1', 'c1']}
1769488615.1732388,RECEIVED,d04d4efe-6c7e-4cbe-ab41-53f9c5d3a48a,ba0a604a-170e-4e7b-93b9-2c2bfca15a61,c1,c5,27,p2,?,surb={'id': '1883fd49-f866-4315-8cc9-2205323ab357', 'route': ['p2', 'e6', 'i4', 'x2', 'p1', 'c1']}
1769488615.3545322,SENT,c65f1405-4fe4-4e0f-8572-0f5f7942014e,cd65acb8-e278-48b2-b386-a3fcad1b110e,c5,c3,3363,?,p2,
1769488615.3546185,CREATED,d9301347-15eb-4b81-a046-40a541710a1e,8511b3b3-24dd-411d-8335-27dc2fb9d2e5,c5,c3,26,?,?,surb={'id': '470cff63-2e9a-4f15-bfa5-d31ae81bf760', 'route': ['p3', 'e5', 'i3', 'x10', 'p2', 'c5']}
1769488615.4128554,SENT,6cd8e6bd-44c2-4000-83d7-ec440b8d9695,bb37f18e-df23-423a-92c7-982c0a522507,c5,c3,3379,?,p2,
1769488615.4129477,CREATED,29fa60aa-4c49-442b-a4d7-158dafe91e59,029ba58b-971a-4d59-a75f-822f7d45d0cb,c5,c3,27,?,?,surb={'id': '745ed083-2502-405d-a4b8-86049b20aca8', 'route': ['p3', 'e6', 'i11', 'x7', 'p2', 'c5']}
1769488615.427614,SENT,9c285fcd-02df-4b5c-8f7c-b5f37f4bd3e3,e0f7f3c6-f8b0-41dd-91dc-6afb4a863f02,c5,c3,3388,?,p2,
1769488615.427702,CREATED,5c24f039-0a93-4f06-b3f3-dc76805c23de,777fc437-a66a-4069-ac70-0c4cac73e6cd,c5,c3,27,?,?,surb={'id': 'b413fb7d-6511-4860-8ca8-1a7c9b4bc289', 'route': ['p3', 'e7', 'i11', 'x11', 'p2', 'c5']}
1769488615.436916,RECEIVED,54a28899-3b6b-49a9-bb91-2778132b4986,f1cf0666-fdfd-4e2b-b7b8-e7f67f88e76d,c1,c5,27,p2,?,surb={'id': '2cbd1dec-9743-4729-94b8-c3f8147d0354', 'route': ['p2', 'e4', 'i6', 'x6', 'p1', 'c1']}
1769488615.4392202,SENT,ff2fc557-ef86-4c35-9818-1246da30e74c,abc75160-82e8-4a74-b8f1-d6adce60a3cc,c5,c3,3380,?,p2,
1769488615.4393163,CREATED,653853b2-4943-4103-a342-3e2060c757bc,4a360253-50ec-4db4-b558-04f4f6b14df9,c5,c3,26,?,?,surb={'id': '22556f46-567a-4247-91a8-e64ce9d3ee8c', 'route': ['p3', 'e3', 'i7', 'x7', 'p2', 'c5']}
1769488615.6018553,RECEIVED,c9509378-142c-4a61-ab76-ddc0a7f2983e,680f2d59-256a-46ec-b465-7ed42245db26,c1,c5,26,p2,?,surb={'id': '25cfbfe7-bd38-46bc-8d3e-635b114e5df2', 'route': ['p2', 'e9', 'i5', 'x5', 'p1', 'c1']}
1769488615.6405597,SENT,6858cb6d-d838-49e1-9874-9fb8d6d4d7be,3968d81d-5715-4ded-9d64-fd953d040eb3,c5,c3,3360,?,p2,
1769488615.6407313,CREATED,8bc9bc57-0e06-4110-a124-0de6a9af79e8,832d1b8d-d654-4283-b9a9-49fc585f7b2b,c5,c3,26,?,?,surb={'id': 'f917f1f5-512b-4d68-983f-66a352f3583e', 'route': ['p3', 'e8', 'i6', 'x8', 'p2', 'c5']}
1769488615.7416098,RECEIVED,022f06ae-8edc-4df2-86c3-35b790ce9139,30647da0-0db9-433d-b2b4-dbe38d418c8e,c1,c5,27,p2,?,surb={'id': 'ef680960-84eb-4843-b1fd-e4c11ef906c5', 'route': ['p2', 'e7', 'i11', 'x10', 'p1', 'c1']}
1769488615.8639176,RECEIVED,0f75d25d-09cd-4aa2-85b0-08b34afba204,a66f6d29-431d-4057-9330-442726b48459,c1,c5,27,p2,?,surb={'id': '75ebef72-843c-49f5-8f15-360e48e266f2', 'route': ['p2', 'e4', 'i10', 'x6', 'p1', 'c1']}
1769488616.3603244,SENT,eeee7433-3b21-4f7b-88a8-2147460057af,23c69d2a-b194-47aa-b9e1-e3c77aa34bf7,c5,c3,3364,?,p2,
1769488616.360408,CREATED,15d07d00-8ccd-4004-b7af-db632875d557,b2d117cc-19de-4e38-a686-8f538794db5b,c5,c3,27,?,?,surb={'id': '65591ea5-4957-494d-9713-3c2f263bdef9', 'route': ['p3', 'e4', 'i3', 'x5', 'p2', 'c5']}
1769488616.9498525,RECEIVED,5fd1eaa8-5916-4b6b-903c-3586bd197a26,df98ce82-15e3-457c-bdb7-d7be02bb1ed4,c1,c5,27,p2,?,surb={'id': 'e6386f9b-23d8-4f0d-b963-b704934ab863', 'route': ['p2', 'e7', 'i4', 'x8', 'p1', 'c1']}
1769488617.0391881,RECEIVED,97dae4d1-6bb4-49f9-adb1-6bd3ba700d00,06759610-30ae-4950-8c96-06f714a45904,c1,c5,27,p2,?,surb={'id': '101fd4e0-67d0-4719-b99e-75000d28a5cc', 'route': ['p2', 'e9', 'i5', 'x7', 'p1', 'c1']}
1769488617.2282395,RECEIVED,71c2ea4e-eac0-42f4-a1ad-f2b4fac78378,268a69ec-d33c-4b88-9287-2e02df177db1,c1,c5,27,p2,?,surb={'id': 'cf47e2be-8ea4-415e-b9a6-6b3a52627731', 'route': ['p2', 'e7', 'i10', 'x8', 'p1', 'c1']}
1769488617.2407465,SENT,f1a2ccfa-b409-4009-826f-843ab47fc2f3,58613a01-52c6-4eaa-aebb-57036e5bdb0e,c5,c3,3364,?,p2,
1769488617.240895,CREATED,e5c5ff7a-e85c-4660-8f36-edd34a90a88b,fb971996-fd83-48aa-8cbb-528de25eebd3,c5,c3,26,?,?,surb={'id': '3943d88e-7000-46f6-9c7f-36122b0c9b8b', 'route': ['p3', 'e9', 'i1', 'x7', 'p2', 'c5']}
1769488617.3849008,RECEIVED,ea2d9b8e-b9ef-4823-aca6-dfd5201b04ea,02a3207d-4859-438d-937b-24e563d7956e,c1,c5,27,p2,?,surb={'id': '6fa6e314-71d9-4de8-bef0-5b3b1c6fd30f', 'route': ['p2', 'e1', 'i11', 'x7', 'p1', 'c1']}
1769488617.5582228,SENT,0db8703a-0940-4ee3-9f65-ae1bc50d7496,1c508031-ba63-44ff-8d55-edcd7b83542f,c5,c3,3399,?,p2,
1769488617.5583227,CREATED,6357b914-3760-4d39-ab36-cbc7eb53ccf7,68a320d0-ab98-4d63-a78d-7419f7c7d2a0,c5,c3,27,?,?,surb={'id': 'e29c7363-0779-444e-81f6-3968a26dbc7d', 'route': ['p3', 'e11', 'i2', 'x9', 'p2', 'c5']}
1769488617.588965,SENT,9e7fb373-b358-4c60-a3a4-8124a8b60717,d5fa9284-bc48-4100-9d90-00f84f422b27,c5,c3,3372,?,p2,
1769488617.5891151,CREATED,b6583dd3-1216-4064-83d4-2246a0547f31,9445cd00-314b-4d24-8099-fa0079cd688a,c5,c3,27,?,?,surb={'id': '65730174-505f-4056-8613-cf056fb01d88', 'route': ['p3', 'e7', 'i3', 'x4', 'p2', 'c5']}
1769488617.8865895,RECEIVED,a4135fba-bc6e-4afc-82e1-290e7b05d871,985a4fc8-c2f0-492f-8d16-3293b281b09e,c1,c5,25,p2,?,surb={'id': 'e13ed918-691e-4695-90d7-fd0c333baa1f', 'route': ['p2', 'e8', 'i6', 'x8', 'p1', 'c1']}
1769488618.0466166,RECEIVED,b496056f-6755-4a4a-9d79-0ecfa4f98a9b,de21fce7-7ffa-477e-89b5-d3315dcd20a9,c1,c5,27,p2,?,surb={'id': '24cb48d3-a703-44be-af8a-c93e7e6df45f', 'route': ['p2', 'e4', 'i5', 'x2', 'p1', 'c1']}
1769488618.224898,SENT,a858dcfc-2a21-48fa-b215-c2523771830e,ab9f1ddb-31d5-41fb-bb32-d16a89e440a7,c5,c3,3405,?,p2,
1769488618.225044,CREATED,6cc6ce0b-91d0-46f8-a52e-2ebc0dbb6294,b80c0ac6-fdb4-4762-8946-c91e8c2b1af8,c5,c3,27,?,?,surb={'id': 'b7190210-1678-489d-9271-1bb1cb522399', 'route': ['p3', 'e10', 'i4', 'x4', 'p2', 'c5']}
1769488618.4090323,SENT,a31ade32-b58a-41d5-a998-8e2de711a97b,df7c9e44-e7e5-44d5-a527-7eed4b2f365a,c5,c3,3380,?,p2,
1769488618.4092338,CREATED,df041897-a016-4ca7-bf13-c9b57ac4bb59,dd60db4b-3e42-4b66-bcf5-5d58a1888d11,c5,c3,27,?,?,surb={'id': '8b411280-ebfc-4a4e-92d3-c1995289539a', 'route': ['p3', 'e9', 'i8', 'x5', 'p2', 'c5']}
1769488618.5929403,SENT,b180163f-ee96-4c17-8dc9-50db07e05a54,941ae180-ccf0-4042-b525-1ef7b668cdba,c5,c3,3362,?,p2,
1769488618.5931113,CREATED,7a911a1e-6f6c-4010-80e2-ce16b8ab7ad1,ce556387-cec9-4e9b-a1ac-2d8ac11dcdbd,c5,c3,27,?,?,surb={'id': 'cad65611-a9be-486f-8a0a-c0a2983b4338', 'route': ['p3', 'e12', 'i9', 'x5', 'p2', 'c5']}
1769488618.7443728,RECEIVED,ef7d370d-7df8-41de-9f07-5d68ff686dd2,ad8e5166-7f17-4da0-b5ea-6a50600775a9,c1,c5,27,p2,?,surb={'id': '4a1c5b81-2730-4860-9ca3-6d6cd3d91c38', 'route': ['p2', 'e7', 'i3', 'x7', 'p1', 'c1']}
1769488618.77002,SENT,caadd4cc-3c9d-4eb5-8487-da89384101a3,7a0b1661-43c3-4d0d-bfdb-42a094493005,c5,c3,3371,?,p2,
1769488618.7701578,CREATED,0c84d47f-ddc8-4bb2-a2cf-60f0d902b069,32fedcca-1994-43b6-9ffb-8101d4b942aa,c5,c3,27,?,?,surb={'id': '9f15f1f6-0011-40fd-b5d5-fa8b04cc652c', 'route': ['p3', 'e4', 'i5', 'x11', 'p2', 'c5']}
1769488618.8635566,RECEIVED,21ee90de-1438-48de-bc58-3f4fb2c8706a,ed9353f2-88d3-46e0-adf6-22431ba7d9c2,c1,c5,27,p2,?,surb={'id': '01144a99-430c-4b87-a82c-1c1e11151842', 'route': ['p2', 'e4', 'i8', 'x4', 'p1', 'c1']}
1769488619.176424,SENT,e0fcf265-bbc2-4c8f-91b7-6f18aa20f4ff,a772f9e4-9822-46ef-b7de-f8cc5f39349e,c5,c3,3399,?,p2,
1769488619.1765702,CREATED,d35781a7-58c5-4fbb-9019-2be09d3cbfed,994739ee-ebfb-4d95-8659-9cf89f3e3844,c5,c3,27,?,?,surb={'id': '94ca6920-55b9-4ef9-97f6-405034dd0fdc', 'route': ['p3', 'e12', 'i1', 'x12', 'p2', 'c5']}
1769488619.2962806,RECEIVED,83c12868-e054-4c36-a55c-750603dd61fa,d118b83c-6e52-4415-a023-5654c0b759c8,c1,c5,27,p2,?,surb={'id': '042ddb0a-53ec-47f2-9553-95be07ae7f02', 'route': ['p2', 'e12', 'i1', 'x12', 'p1', 'c1']}
1769488619.375245,RECEIVED,2f2338f5-7d40-4136-80c0-0383cd18ff92,fb9c1f1b-61ec-469c-ada5-09dc64898a76,c1,c5,27,p2,?,surb={'id': '9aa601bf-c125-4669-954b-0de43a4fcb98', 'route': ['p2', 'e1', 'i4', 'x7', 'p1', 'c1']}
1769488619.4115326,SENT,15a890f0-1300-4e3a-9dbb-97c298018df6,b726c520-6d6d-4c5e-8d19-51fa2caa6592,c5,c3,3392,?,p2,
1769488619.4116812,CREATED,4865a9c9-9f29-41f5-b904-f988594d6891,ad3ee5e5-1ac8-4722-ab3a-982d20e1d353,c5,c3,27,?,?,surb={'id': '31dd6e25-74c0-4536-9572-e43d0249dbe0', 'route': ['p3', 'e9', 'i12', 'x9', 'p2', 'c5']}
1769488619.5624933,SENT,37d99fb5-3d7c-472c-aaed-617444774ba9,60145c97-e32b-48f3-a00c-72af14ae9506,c5,c3,3359,?,p2,
1769488619.5626514,CREATED,0d39c434-3d0b-4761-a189-2e2e104b4697,a505df37-2d7e-46d5-93b9-da8737bb4a3f,c5,c3,27,?,?,surb={'id': 'b892132e-c708-4bc0-816f-74180cda17d2', 'route': ['p3', 'e12', 'i7', 'x10', 'p2', 'c5']}
1769488619.6612382,RECEIVED,b5b19231-f9bb-424c-88a1-8489d54e382d,f2d87391-1669-4107-9511-4e0a2181a879,c1,c5,26,p2,?,surb={'id': 'd3ae0008-e2ea-49b5-b208-299aee922f6a', 'route': ['p2', 'e6', 'i11', 'x11', 'p1', 'c1']}
1769488619.998585,SENT,82f0595b-1911-4a09-bc19-3a44e381c1c8,ae90b92b-c608-4314-b326-021539cf53e1,c5,c3,3395,?,p2,
1769488619.998736,CREATED,7ee74086-a546-41ce-b621-3572d21534a4,5ca4d3c6-6835-448c-b38b-eec1f75196ad,c5,c3,27,?,?,surb={'id': '7c5d2069-8fd0-4458-bd39-6703aed2f3ad', 'route': ['p3', 'e2', 'i5', 'x4', 'p2', 'c5']}
1769488620.208373,SENT,002bc6fd-42f4-4f21-9553-4146e954e87e,259c40b9-7df2-4a26-8471-623d3c299ddb,c5,c3,3360,?,p2,
1769488620.2085235,CREATED,230b09b9-b79b-4453-887f-6a11f138a05b,6d78e67a-d1e1-4982-941b-7b21b87b6bf6,c5,c3,26,?,?,surb={'id': '7c8a528f-209f-4cb4-9d2a-d1b12f4d995a', 'route': ['p3', 'e3', 'i1', 'x5', 'p2', 'c5']}
1769488620.27684,SENT,347156b1-cd29-41b6-bfe3-4b7e31b1da9d,2e7ae435-195f-4e3d-8383-c35ebe96dee4,c5,c3,3380,?,p2,
1769488620.2768993,CREATED,3c162230-a2b3-4ae7-976f-323c958aee97,5f07bd75-d0d7-4b94-8d4b-e838dea40d12,c5,c3,26,?,?,surb={'id': '2435319b-51d0-42ae-83dc-bd68370f9065', 'route': ['p3', 'e10', 'i11', 'x9', 'p2', 'c5']}
1769488620.5634408,SENT,056f7040-a38b-4a54-89b3-949986621694,ffa939fb-3d2b-4261-9170-026601ad0f6e,c5,c3,3373,?,p2,
1769488620.563616,CREATED,dea4e538-884b-4756-8241-8a49ceeb36bf,1b5ab401-9268-4871-a3e3-addbe04bf9d5,c5,c3,27,?,?,surb={'id': '0af3faaa-45a7-4992-9bab-1f508acfc1d6', 'route': ['p3', 'e3', 'i1', 'x12', 'p2', 'c5']}
1769488620.9625893,SENT,849de077-3bff-48fd-a0be-5a55a2d5134c,4d1a10f1-5d56-4c16-b885-86226d68bf3a,c5,c3,3363,?,p2,
1769488620.9627392,CREATED,f22a127c-ae64-4bd9-8be2-5fdaf9c5e75b,858ca0ec-00a8-4686-b73a-d2346fc26e0a,c5,c3,27,?,?,surb={'id': 'aa2b028e-a9c6-4cb6-919d-7d69dae6cbb5', 'route': ['p3', 'e4', 'i1', 'x9', 'p2', 'c5']}
1769488620.977239,SENT,6bca6971-a5e5-47c6-b9cd-b7a64eea9565,886bf413-3945-4004-ba52-7a1287d54509,c5,c3,3396,?,p2,
1769488620.9773922,CREATED,fc8af135-aad1-41a5-8d0c-09e92e272287,8a7a3d53-d270-4517-ac7c-b02e39dae160,c5,c3,27,?,?,surb={'id': '9341be24-02c5-4064-9f10-4f78114209d5', 'route': ['p3', 'e1', 'i10', 'x1', 'p2', 'c5']}
1769488621.0528548,RECEIVED,b199a38d-e394-4acd-8485-31e2102beebd,16be10c9-9d92-4e3d-b380-3656623a40b7,c1,c5,27,p2,?,surb={'id': 'c117d445-8717-4b3d-8bfc-3e9ec54a2a65', 'route': ['p2', 'e2', 'i10', 'x6', 'p1', 'c1']}
1769488621.1666603,RECEIVED,8a6276a6-290f-4467-839d-fd474cd31f25,298a554a-39b1-4887-97a9-08c36f46a08a,c1,c5,27,p2,?,surb={'id': '36af39b5-340c-4c71-915b-c6b5da14e51c', 'route': ['p2', 'e11', 'i3', 'x6', 'p1', 'c1']}
1769488621.4602919,RECEIVED,62a1d834-d4f3-4ac6-9125-390f1dba8693,54663282-cb8e-458c-8a34-d2ad074e6db7,c1,c5,27,p2,?,surb={'id': '2c3b8024-7b21-4edd-8684-075f5e851a9d', 'route': ['p2', 'e8', 'i12', 'x4', 'p1', 'c1']}
1769488621.676792,SENT,6f7920e8-7b25-4fda-8aa4-9f10f7b69639,47928996-91da-443f-8330-4fd9ee6fa5e7,c5,c3,3383,?,p2,
1769488621.6768904,CREATED,c34232ed-0d49-4683-93ed-c8fbed65f9c8,75166a59-86e9-469b-b613-49970ec991c8,c5,c3,26,?,?,surb={'id': 'bc9309f1-3b03-4e90-b472-6cfa44611eee', 'route': ['p3', 'e8', 'i11', 'x1', 'p2', 'c5']}
1769488621.9814842,RECEIVED,b3b09120-c3c7-4af0-ad41-b1e34ba0045b,b0fa75b5-0b30-4605-8928-6f4d7a7dc9a2,c1,c5,27,p2,?,surb={'id': '54f2f12b-d3ed-46b1-a0a9-662b2f694720', 'route': ['p2', 'e6', 'i11', 'x11', 'p1', 'c1']}
1769488621.9883971,SENT,3873e2a8-c3c3-424f-8685-e8b6c0f01c5a,f7502635-0ccb-4938-8fa5-def6020d92de,c5,c3,3359,?,p2,
1769488621.9885006,CREATED,4d1147e5-b881-4fef-8357-976a47ffb149,191686c9-8dd3-4cfd-acf2-9ba5ad3c485f,c5,c3,26,?,?,surb={'id': '9dd90b96-7697-41ed-b585-004940ec11ed', 'route': ['p3', 'e7', 'i10', 'x2', 'p2', 'c5']}
1769488622.1028073,SENT,f30ab11f-440e-4b5e-9ce0-32153aca63ac,fd3abbe3-9455-4720-ba51-98793c2b413e,c5,c3,3368,?,p2,
1769488622.1029088,CREATED,9137fc54-08ef-4704-ae86-92ebcaf8e8db,32c71ed4-2ac3-4aa8-8031-607ee194c11a,c5,c3,27,?,?,surb={'id': '608b7011-be50-4277-b8ab-64a6bf2654ab', 'route': ['p3', 'e1', 'i2', 'x9', 'p2', 'c5']}
1769488622.172354,RECEIVED,c254d954-a922-430b-a7a6-1000917bd378,bb8c6296-a290-4e9b-a0fe-a21a83485d67,c1,c5,27,p2,?,surb={'id': '6559af4a-471e-43e6-b054-b9a16c6e2ea3', 'route': ['p2', 'e6', 'i5', 'x11', 'p1', 'c1']}
1769488622.4160335,RECEIVED,7bf43ee8-4516-40b1-96a5-fd61a8e764d3,6ed2ee80-5b62-4b2d-a8c6-6b669ef6df49,c1,c5,26,p2,?,surb={'id': '33efafcd-e99f-4d00-b9f1-e0763e339bcc', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c1']}
1769488622.6440215,RECEIVED,fe179183-cdbe-4730-9d06-0e98534ff82b,125e7a06-6e44-4c2a-acaa-b05d7ccc6013,c1,c5,27,p2,?,surb={'id': 'fba1a3c7-e8f9-46a3-9f26-bbe2fce25d60', 'route': ['p2', 'e5', 'i7', 'x12', 'p1', 'c1']}
1769488622.711732,SENT,ebb23f7f-e969-4b44-a91c-5bc476e0b712,78a5b60a-b2bf-4797-8f19-6cb66e312fd4,c5,c3,3360,?,p2,
1769488622.7118518,CREATED,a07cc622-d159-41e6-a8b2-fe2da6f710db,345544c9-3df2-4d68-b660-5de569293ed6,c5,c3,26,?,?,surb={'id': '36717979-894e-42b0-a6b3-a04b55c170b6', 'route': ['p3', 'e9', 'i1', 'x3', 'p2', 'c5']}
1769488622.7797253,RECEIVED,3427e62e-fa6a-4898-958c-fa86ae89bca1,8ac4aea5-7f20-4d28-a102-6f2849388340,c1,c5,26,p2,?,surb={'id': '454f9a8f-b5d1-4a5a-bdea-b71b1d6c1ee5', 'route': ['p2', 'e7', 'i9', 'x3', 'p1', 'c1']}
1769488622.9471173,SENT,e848c450-4ee4-46d9-b809-7b25dcb4435d,cb2a2088-eddf-4f64-949a-94c65ba5be3a,c5,c3,3384,?,p2,
1769488622.9472063,CREATED,50dcfbe9-ba07-4bf1-8735-bbd41e58e701,bed44c9d-2623-4345-8ce6-6fa1e2c858cb,c5,c3,27,?,?,surb={'id': '5222b8fe-84e9-4524-844b-48d0ca1e0c91', 'route': ['p3', 'e4', 'i3', 'x10', 'p2', 'c5']}
1769488623.0135987,RECEIVED,d4a870f0-489c-4720-86d2-ddca09260e60,d90c4c38-6c5d-47dd-a543-da2ecec70269,c1,c5,27,p2,?,surb={'id': '181be9ac-4cb2-42c8-b9a3-b7db6555d3a0', 'route': ['p2', 'e6', 'i12', 'x7', 'p1', 'c1']}
1769488623.2406359,RECEIVED,1b65be93-90e0-48fe-ad5f-bc5ec63f285d,5fcb370c-ff5f-4d7c-93a2-a7068274bc45,c1,c5,27,p2,?,surb={'id': '8591a1ca-8079-49c9-ad4c-cce61d3c2694', 'route': ['p2', 'e9', 'i1', 'x3', 'p1', 'c1']}
1769488623.2546356,RECEIVED,1a279464-997c-49c1-a519-75bec6ddb9e5,781736d0-c59f-4db8-97e7-9ff17b7c7e7a,c1,c5,27,p2,?,surb={'id': 'f51cb37d-fc07-4d6d-b68f-fcaa04614f42', 'route': ['p2', 'e10', 'i3', 'x8', 'p1', 'c1']}
1769488623.4297562,SENT,abef06ec-2a9d-4f42-9a6f-86b1c6562cc6,c8971d3b-d6cd-4f6a-b410-4518be613560,c5,c3,3388,?,p2,
1769488623.429911,CREATED,0dc4a2de-6673-4a6c-9bac-dbd00ab9bbc4,38441802-0b31-42c7-8254-2c2f595f5995,c5,c3,27,?,?,surb={'id': 'e77baecc-5864-4c33-b944-662d3b849925', 'route': ['p3', 'e6', 'i8', 'x12', 'p2', 'c5']}
1769488623.561189,RECEIVED,ce14b5ba-34fe-43ee-a162-c16ed50c1047,5bdf3764-3f19-4d35-a61c-6b8db673885e,c1,c5,26,p2,?,surb={'id': 'fb4e05d8-3371-4db2-9e1a-302e09d8486b', 'route': ['p2', 'e9', 'i7', 'x12', 'p1', 'c1']}
1769488623.8047307,RECEIVED,0da6555c-6906-4e79-bbc7-b567677e89d2,3f5289df-5171-40bd-b872-4bb55d0bf80e,c1,c5,27,p2,?,surb={'id': '2d1413f1-1d92-4dac-8869-11fb9df70ad4', 'route': ['p2', 'e10', 'i2', 'x11', 'p1', 'c1']}
1769488624.0742624,RECEIVED,3a09d36d-9987-4e02-9f46-990442d081ae,d99046e8-45ae-4619-b477-086953bc3754,c1,c5,27,p2,?,surb={'id': 'd218fc7d-6464-4ae1-a44c-942d5f070fc0', 'route': ['p2', 'e8', 'i9', 'x1', 'p1', 'c1']}
1769488624.1861496,RECEIVED,4822b4bc-b797-4002-b034-0f56da61b51c,157a6864-8e5c-4106-97d7-0c083dabf04e,c1,c5,27,p2,?,surb={'id': '9877e556-ad58-4f21-8834-33c3e9cef3c6', 'route': ['p2', 'e7', 'i9', 'x9', 'p1', 'c1']}
1769488624.405328,SENT,66485c79-d96d-4115-811b-cc812f463a2f,d8d0ef10-12a8-44bb-8707-0547d00ff6f1,c5,c3,3361,?,p2,
1769488624.4054556,CREATED,16b304ce-de45-4df0-aed9-ed1f6f030e8a,f9ebb7b8-a012-4049-acf9-84762920f92a,c5,c3,27,?,?,surb={'id': '14b30207-3061-45b7-b911-b1e8e83ba491', 'route': ['p3', 'e8', 'i8', 'x2', 'p2', 'c5']}
1769488624.4606292,SENT,b0274fb5-d2f7-4d5f-99fe-a044143ffb80,04de9b3a-01b0-4006-b810-d4a9d2d001e9,c5,c3,3381,?,p2,
1769488624.4607627,CREATED,9c0d1645-83ae-47eb-ac24-21b9213403e6,4ed6eaf8-25f9-418f-a5e9-963b71649293,c5,c3,26,?,?,surb={'id': 'e5cb8cad-6af8-451e-a649-363db792d712', 'route': ['p3', 'e10', 'i7', 'x9', 'p2', 'c5']}
1769488625.266602,SENT,5db66a65-c488-44db-bf7c-9f8e9a229cbc,85efd511-0f16-4a25-bed2-d56d28b8196d,c5,c3,3372,?,p2,
1769488625.2667024,CREATED,6f7ea580-b028-4550-85c0-b590889dd857,14f7e5a6-3793-46df-9883-4b61e509cf83,c5,c3,27,?,?,surb={'id': 'b0e880ff-ea4c-48bb-b224-2f3cb43bde99', 'route': ['p3', 'e1', 'i6', 'x6', 'p2', 'c5']}
1769488625.3010244,SENT,676770af-62f7-4f4c-b142-f9dc53ef92e1,10603e41-f0ac-4ccd-b184-f0d653c3e135,c5,c3,3413,?,p2,
1769488625.3011227,CREATED,d8457c3e-36bc-4dd9-ad49-5c4bbebed9c0,878e1bb5-2d95-49e4-a506-047854afedbd,c5,c3,27,?,?,surb={'id': '16731c22-467b-414f-bad3-91cfa10be8f1', 'route': ['p3', 'e5', 'i4', 'x1', 'p2', 'c5']}
1769488625.7337465,RECEIVED,ebacc812-a794-4249-87de-20ae1c0feca1,6a270552-8d4f-44a6-bf1e-5d2b38b58cf4,c1,c5,27,p2,?,surb={'id': '073c9c6b-10de-4b15-b789-9db77cea394e', 'route': ['p2', 'e3', 'i1', 'x4', 'p1', 'c1']}
1769488625.831952,RECEIVED,0ca06f55-7644-4e41-a13d-d69e114ebeee,fae77305-0f0c-4fb5-819e-1b6e8a78bb5e,c1,c5,27,p2,?,surb={'id': 'e07d0986-965f-4c69-91ed-64d0b755605f', 'route': ['p2', 'e3', 'i5', 'x1', 'p1', 'c1']}
1769488626.1277747,RECEIVED,f5298aa8-c986-4f3a-a5e9-e916a3da8e2a,cf529a26-9c0d-4194-a18c-d25e487f228a,c1,c5,27,p2,?,surb={'id': '0178853c-a13b-4694-8e87-56cbe4a52be1', 'route': ['p2', 'e11', 'i9', 'x6', 'p1', 'c1']}
1769488626.8722196,SENT,948607d4-1eae-4558-b3bd-b2f52e8d1ea5,75be4f56-0b73-44b7-9903-864729822121,c5,c3,3374,?,p2,
