timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733367.237407,CREATED,3ee1cb88-c401-474d-9f2c-044e67a4e866,7582c736-4b74-4df4-bc54-9d2de2e0f513,c4,c2,27,?,?,surb={'id': '5c6f9625-6e71-4f5b-b101-8bb0a4b78023', 'route': ['p2', 'e1', 'i9', 'x1', 'p1', 'c4']}
1769733367.2587254,RECEIVED,b013194d-87c7-452c-be9f-3429e9263a30,f3737a4d-efa8-4fee-ace9-43f8a52f391f,c2,c4,26,p1,?,surb={'id': '1e563018-dce7-4bab-a38c-83c1b92c4bf8', 'route': ['p1', 'e12', 'i6', 'x2', 'p2', 'c2']}
1769733367.2736807,RECEIVED,5cdd1013-b545-4a76-bdc9-a146b4087d1c,e69c9d2c-9f19-424d-8eee-429858580257,c5,c4,26,p1,?,surb={'id': 'e9cc946e-0999-4e89-9e9c-94eaa4a7ca45', 'route': ['p1', 'e6', 'i3', 'x6', 'p2', 'c5']}
1769733367.383477,RECEIVED,99a951f3-a225-4bae-a10d-4ea923da49fb,c94be7e3-dfe4-458c-9c5f-1f88b554a8fb,c2,c4,26,p1,?,surb={'id': 'd270804e-74a5-48a7-bfc9-eafe4dc7c9ca', 'route': ['p1', 'e4', 'i12', 'x12', 'p2', 'c2']}
1769733367.474798,RECEIVED,40797129-98ef-4a6b-8185-d301790339b4,edbf722b-0666-4659-a1e7-debd24c8e035,c2,c4,27,p1,?,surb={'id': 'fe043834-4fad-433a-97f9-1001d08ab18f', 'route': ['p1', 'e5', 'i3', 'x9', 'p2', 'c2']}
1769733367.5102754,SENT,d3e11e3f-0c8f-4ab5-9e70-727e2e15b447,904bd6b6-6ebc-45d8-861b-c0a906498e2a,c4,c2,3379,?,p1,
1769733367.5104108,CREATED,7310d6e6-bb73-470b-a85f-569a223ff917,7582c736-4b74-4df4-bc54-9d2de2e0f513,c4,c2,27,?,?,surb={'id': '5c6f9625-6e71-4f5b-b101-8bb0a4b78023', 'route': ['p2', 'e1', 'i9', 'x1', 'p1', 'c4']}
1769733367.5895243,RECEIVED,85dc1828-f18e-4cd9-ac34-29b908917587,4fea1dc5-2203-4362-9647-ba2dc123f7b3,c5,c4,27,p1,?,surb={'id': '4294c3bd-a6e6-467d-8dc2-8c580621211e', 'route': ['p1', 'e9', 'i9', 'x10', 'p2', 'c5']}
1769733367.7189124,RECEIVED,8f62c93d-4a21-4d8a-9dd8-6befda1726a3,f3737a4d-efa8-4fee-ace9-43f8a52f391f,c2,c4,26,p1,?,surb={'id': '1e563018-dce7-4bab-a38c-83c1b92c4bf8', 'route': ['p1', 'e12', 'i6', 'x2', 'p2', 'c2']}
1769733367.728737,RECEIVED,38be3bdd-87e2-4e12-874c-65521f5b149c,561f10f5-6b44-49ed-b580-3154f85738ad,c5,c4,27,p1,?,surb={'id': '57605f5c-5a43-4ad6-9e7e-8c768a6f1b1d', 'route': ['p1', 'e12', 'i5', 'x1', 'p2', 'c5']}
1769733367.7828662,SENT,f4022cc4-047b-4e5d-bf62-852539704985,c8af45b4-d243-4558-afea-d7b8a7eba5d0,c4,c2,3384,?,p1,
1769733367.7829986,CREATED,f899c6d3-6edc-4e9e-9aa3-dfda6cec08bb,62f31d13-16da-4284-8bc4-d2ed208eb144,c4,c2,27,?,?,surb={'id': '7c330521-9f43-42de-867e-5c9a061552aa', 'route': ['p2', 'e3', 'i5', 'x5', 'p1', 'c4']}
1769733367.9742696,SENT,37492cfe-a6bc-4404-9d65-c84fdab7f41f,24dd2c18-b9b9-4512-93b2-756c8357e4a0,c4,c2,3376,?,p1,
1769733367.9744048,CREATED,09ea888a-da18-4c13-8194-cc9674933f40,62f31d13-16da-4284-8bc4-d2ed208eb144,c4,c2,27,?,?,surb={'id': '7c330521-9f43-42de-867e-5c9a061552aa', 'route': ['p2', 'e3', 'i5', 'x5', 'p1', 'c4']}
1769733368.157787,RECEIVED,c4fcf789-d9da-466f-8e8f-16f8cfc6a264,edcb9430-312e-454e-afde-f1eaddff3d0d,c5,c4,27,p1,?,surb={'id': '23532e92-f1fc-472c-b3e9-2765715a2981', 'route': ['p1', 'e8', 'i11', 'x3', 'p2', 'c5']}
1769733368.4802134,SENT,ca513c41-8a31-43cd-8a79-03441e70ad1c,e0d5f911-1b70-419b-be99-7ca310e5954e,c4,c2,3384,?,p1,
1769733368.4803069,CREATED,df749d18-aeba-44da-b30e-fffd2cfdc9a8,34e3461e-9a5f-48d6-a3b6-04ba810d394d,c4,c2,27,?,?,surb={'id': 'ee74bebc-12cd-45ec-ad1f-9ef56d5f3e6f', 'route': ['p2', 'e6', 'i8', 'x6', 'p1', 'c4']}
1769733368.502839,RECEIVED,638c2c76-be0b-48ec-b739-eea1826f09d1,7e89a111-8f14-47b4-a815-3602fdb7da0f,c2,c4,27,p1,?,surb={'id': 'b03cf38c-1b49-4d44-b95e-3cfd3df1df45', 'route': ['p1', 'e1', 'i7', 'x4', 'p2', 'c2']}
1769733368.5456612,RECEIVED,81af265a-a4c4-4602-b4fa-ee2c69c8d8af,c94be7e3-dfe4-458c-9c5f-1f88b554a8fb,c2,c4,26,p1,?,surb={'id': 'd270804e-74a5-48a7-bfc9-eafe4dc7c9ca', 'route': ['p1', 'e4', 'i12', 'x12', 'p2', 'c2']}
1769733368.550345,RECEIVED,dd6b2889-427c-42fa-af80-aac711143578,fb2f7780-28b9-48cb-a7e6-28c141b6951f,c2,c4,27,p1,?,surb={'id': '92ab6985-1c16-4ead-a404-5376ecc7a0d0', 'route': ['p1', 'e5', 'i5', 'x3', 'p2', 'c2']}
1769733369.0207365,RECEIVED,d75bacb7-b144-4222-a8b5-73626385da38,e69c9d2c-9f19-424d-8eee-429858580257,c5,c4,26,p1,?,surb={'id': 'e9cc946e-0999-4e89-9e9c-94eaa4a7ca45', 'route': ['p1', 'e6', 'i3', 'x6', 'p2', 'c5']}
1769733369.3768542,SENT,45608afb-1fa1-4005-9c6c-de9bd1bd6548,2d83bfc2-0b96-4b2b-8a07-dbc8b798da38,c4,c2,3371,?,p1,
1769733369.3769581,CREATED,a6ab52f9-6ebe-49df-89f1-ac7c6d13bf7f,34e3461e-9a5f-48d6-a3b6-04ba810d394d,c4,c2,27,?,?,surb={'id': 'ee74bebc-12cd-45ec-ad1f-9ef56d5f3e6f', 'route': ['p2', 'e6', 'i8', 'x6', 'p1', 'c4']}
1769733369.4185925,SENT,5807d35e-4021-4d71-bb42-c8e49a544d25,335b98fc-afe0-48d3-a457-2e18cb802926,c4,c2,3383,?,p1,
1769733369.4186554,CREATED,2bfcd501-d899-4e0e-b9ba-8c84de9e79b9,3a5ae798-107f-4222-aa56-b845240bab56,c4,c2,27,?,?,surb={'id': '10bc7d5c-2350-4a11-8407-35321bef653f', 'route': ['p2', 'e2', 'i4', 'x8', 'p1', 'c4']}
1769733369.4845982,RECEIVED,be4c4c7d-fb9c-4f2b-9718-b72f1ccc3129,538bd922-4aa4-4eef-a311-acc6485b27c9,c2,c4,27,p1,?,surb={'id': 'b997938d-a821-464f-9443-db0ae7331e5d', 'route': ['p1', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769733369.5076642,SENT,418d4c9f-9212-4070-b375-a4e27f98bdf9,48f40093-d8bd-4387-adb8-5e523f6ca3e6,c4,c2,3369,?,p1,
1769733369.5077515,CREATED,5d50e81c-ddb7-4137-b0e2-a4c60402fdb4,3a5ae798-107f-4222-aa56-b845240bab56,c4,c2,27,?,?,surb={'id': '10bc7d5c-2350-4a11-8407-35321bef653f', 'route': ['p2', 'e2', 'i4', 'x8', 'p1', 'c4']}
1769733369.54037,SENT,f1827377-af41-4ac3-88fa-41407b20b981,6b1c20d2-62f8-4a7c-a49b-557e164bb160,c4,c2,3380,?,p1,
1769733369.5404568,CREATED,42489434-64ca-49e7-be20-f7ff3aa73deb,5d6d04be-9453-41c5-81e1-f9347e7202d5,c4,c2,27,?,?,surb={'id': '9eccbf07-9672-4e45-b249-579be19bb477', 'route': ['p2', 'e4', 'i1', 'x6', 'p1', 'c4']}
1769733369.6063557,RECEIVED,fca26f8e-d168-4f20-b0d9-6ca2bfcc827d,98ce38ab-c4c9-45bc-b4c4-143dd6c5d9be,c5,c4,26,p1,?,surb={'id': 'f964276f-ecc4-4793-b38f-2c595627d48e', 'route': ['p1', 'e4', 'i11', 'x5', 'p2', 'c5']}
1769733369.7659428,SENT,b1655fd4-e12c-4659-825e-41b20b331d21,ee294a5f-a241-4e65-aa59-314fea7560a3,c4,c2,3363,?,p1,
1769733369.7660298,CREATED,8c446ef1-6a50-4834-a6d6-72973da9f9c4,5d6d04be-9453-41c5-81e1-f9347e7202d5,c4,c2,27,?,?,surb={'id': '9eccbf07-9672-4e45-b249-579be19bb477', 'route': ['p2', 'e4', 'i1', 'x6', 'p1', 'c4']}
1769733369.8290193,RECEIVED,0e3f3806-d1cd-440b-b79b-d091c0c4d322,4c90d705-6515-4616-a51a-bec9295d75e4,c5,c4,27,p1,?,surb={'id': '0a70d3b6-3e7e-4e8a-95de-75ddbc351c59', 'route': ['p1', 'e12', 'i7', 'x3', 'p2', 'c5']}
1769733369.989111,RECEIVED,b9834c92-04cf-4ce9-8583-8e8dc0644059,538bd922-4aa4-4eef-a311-acc6485b27c9,c2,c4,27,p1,?,surb={'id': 'b997938d-a821-464f-9443-db0ae7331e5d', 'route': ['p1', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769733370.0490842,RECEIVED,0cfbe3c9-8480-4af7-8d37-0f490a3e0265,edcb9430-312e-454e-afde-f1eaddff3d0d,c5,c4,27,p1,?,surb={'id': '23532e92-f1fc-472c-b3e9-2765715a2981', 'route': ['p1', 'e8', 'i11', 'x3', 'p2', 'c5']}
1769733370.1062143,RECEIVED,3e8cf59a-b78f-4d53-9e77-ced4e089dc4d,83bd40e7-6cee-4ccb-ba8b-bd6f78611829,c5,c4,27,p1,?,surb={'id': '16a154f1-d3ad-4499-b678-23a29ba5a5ad', 'route': ['p1', 'e4', 'i1', 'x7', 'p2', 'c5']}
1769733370.4718554,RECEIVED,b435ab00-5116-495a-8795-1dd08814d952,3c73fce4-4569-400f-a045-f69060d84da1,c5,c4,27,p1,?,surb={'id': 'b7dee6b4-40dc-4c24-b361-507751adcaa2', 'route': ['p1', 'e9', 'i11', 'x1', 'p2', 'c5']}
1769733370.5512934,RECEIVED,7a506d07-1135-4ea0-a08b-59d4dab8a4f9,7c854de9-af4a-494c-90f2-0ef31decd050,c5,c4,26,p1,?,surb={'id': 'f01e698b-a2ee-450e-8dc5-fb3157394aea', 'route': ['p1', 'e3', 'i6', 'x11', 'p2', 'c5']}
1769733370.5908067,RECEIVED,4f57a646-0829-4dc0-bf30-4c7a4dd2fd22,1366226c-ac22-4db5-8365-357872f3f7c0,c2,c4,27,p1,?,surb={'id': '96e30c44-090d-41c8-ae38-26d3b417b431', 'route': ['p1', 'e7', 'i7', 'x12', 'p2', 'c2']}
1769733370.672633,SENT,247f2bc5-8dbd-4cfc-834b-c4e91ec24cfd,feba45bc-573a-4402-ae05-ef284ace2cc3,c4,c2,3396,?,p1,
1769733370.6727438,CREATED,f010d0ea-976a-4ead-b0d8-1b37714032c7,1f788b81-8234-4b00-9744-5286c0e5b6f1,c4,c2,27,?,?,surb={'id': 'c2fd5409-cff5-43df-b270-f2212ed01eef', 'route': ['p2', 'e11', 'i10', 'x9', 'p1', 'c4']}
1769733370.8025274,SENT,b35960f9-0e73-42d8-807c-d0a0a5d1b63c,73780020-fdd3-4c8a-91d3-fa671036d4bf,c4,c2,3408,?,p1,
1769733370.8026397,CREATED,493ca93d-50a6-48b4-8f2a-4f335630d465,1f788b81-8234-4b00-9744-5286c0e5b6f1,c4,c2,27,?,?,surb={'id': 'c2fd5409-cff5-43df-b270-f2212ed01eef', 'route': ['p2', 'e11', 'i10', 'x9', 'p1', 'c4']}
1769733370.984616,SENT,b5dada81-5a86-46f6-8b7b-ecdd3e7524d5,dbfc8f0a-ef94-4c02-8c51-7d4c5188d363,c4,c2,3360,?,p1,
1769733370.98473,CREATED,4b96f2b6-0da3-420f-9351-ee35c245de06,7e035e7f-2800-46b0-9c40-bdfa09f63345,c4,c2,27,?,?,surb={'id': '5a40472f-de58-426f-971d-fda7394d882a', 'route': ['p2', 'e8', 'i5', 'x9', 'p1', 'c4']}
1769733371.1724048,RECEIVED,79ff6c61-62c4-4a66-a385-6e91cd43abaf,83bd40e7-6cee-4ccb-ba8b-bd6f78611829,c5,c4,27,p1,?,surb={'id': '16a154f1-d3ad-4499-b678-23a29ba5a5ad', 'route': ['p1', 'e4', 'i1', 'x7', 'p2', 'c5']}
1769733371.6344736,RECEIVED,c7bf6ef3-3d6c-4b9c-a1be-13b0f6aa4981,4c90d705-6515-4616-a51a-bec9295d75e4,c5,c4,27,p1,?,surb={'id': '0a70d3b6-3e7e-4e8a-95de-75ddbc351c59', 'route': ['p1', 'e12', 'i7', 'x3', 'p2', 'c5']}
1769733371.6477387,SENT,4271dc47-f9b4-4e1d-8e9c-9cef89f009fd,27b9b72c-f6b5-4f23-a522-d5bd1e4289c4,c4,c2,3379,?,p1,
1769733371.6478333,CREATED,1e3f07c4-28aa-4dca-9dc0-fba9f6d4fda4,7e035e7f-2800-46b0-9c40-bdfa09f63345,c4,c2,27,?,?,surb={'id': '5a40472f-de58-426f-971d-fda7394d882a', 'route': ['p2', 'e8', 'i5', 'x9', 'p1', 'c4']}
1769733371.8790882,RECEIVED,6b6218bb-94d3-45c2-9d23-177963e87f4c,c966da7f-6903-4201-9192-8f07b00a7896,c2,c4,27,p1,?,surb={'id': '9a053013-7c2f-4528-96f0-1ff5019a9025', 'route': ['p1', 'e10', 'i12', 'x6', 'p2', 'c2']}
1769733371.8894005,RECEIVED,b19c50f7-8644-4f08-bcd2-f28bfe0d69c2,1366226c-ac22-4db5-8365-357872f3f7c0,c2,c4,27,p1,?,surb={'id': '96e30c44-090d-41c8-ae38-26d3b417b431', 'route': ['p1', 'e7', 'i7', 'x12', 'p2', 'c2']}
1769733371.9167047,RECEIVED,e7098c7b-2923-4402-b073-44543b6803bf,19f63f63-f4e6-4bc8-9fd1-6861ae831a76,c5,c4,27,p1,?,surb={'id': '285ce810-c2d8-4b7c-a579-ef81a4ce0147', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c5']}
1769733371.936806,RECEIVED,290e7cf3-4eb5-45a1-8f04-6ea79f38f009,fa0a5788-8436-47b0-9cb1-665946f2ba36,c5,c4,27,p1,?,surb={'id': '20815777-04ee-48a6-85e4-c2665f0def73', 'route': ['p1', 'e12', 'i10', 'x8', 'p2', 'c5']}
1769733372.0784981,RECEIVED,526997a6-c333-4bad-904c-91b75e3a3ce6,6bdcbbea-faaa-4397-ad16-47d6fb549aae,c2,c4,27,p1,?,surb={'id': 'e9f7f37e-e1ee-4785-943f-5d19be1c8fd9', 'route': ['p1', 'e12', 'i8', 'x8', 'p2', 'c2']}
1769733372.1303952,SENT,98d117e2-b29c-40ba-a020-f8d9252f348a,2959bf59-7827-49ea-a333-9cf27b5e0476,c4,c2,3361,?,p1,
1769733372.1304903,CREATED,6bf43259-56da-4805-b892-926c7afb4d43,77421c2c-6733-4911-8471-3e4970ab4cac,c4,c2,27,?,?,surb={'id': '9c0357eb-71e8-4ed3-82b5-1e6dd2e1fe72', 'route': ['p2', 'e5', 'i7', 'x5', 'p1', 'c4']}
1769733372.1413562,SENT,524d8a7c-4bdc-40f4-803e-0455504d617d,3b70920a-9487-42c5-82fa-77a26fc06008,c4,c2,3382,?,p1,
1769733372.141467,CREATED,a1f4a3fd-6c94-4e31-a392-49b79a498eb5,77421c2c-6733-4911-8471-3e4970ab4cac,c4,c2,27,?,?,surb={'id': '9c0357eb-71e8-4ed3-82b5-1e6dd2e1fe72', 'route': ['p2', 'e5', 'i7', 'x5', 'p1', 'c4']}
1769733372.1725483,RECEIVED,7614a02f-5d2f-46e0-a8ff-b355d57c2404,b9d8c7bb-f21e-4be2-9763-6297a10ba7ca,c5,c4,26,p1,?,surb={'id': 'de12aa7e-a3f1-4f10-a33e-9b5d7e67f12f', 'route': ['p1', 'e8', 'i4', 'x3', 'p2', 'c5']}
1769733372.2320251,RECEIVED,0d950578-f1f6-4e4f-a1c1-2050a907f374,4442b9fb-8beb-476e-8b4f-6f46c1e6474e,c2,c4,27,p1,?,surb={'id': '50de92aa-357b-40f4-a965-4ca3d9c613cb', 'route': ['p1', 'e11', 'i4', 'x8', 'p2', 'c2']}
1769733372.2644782,RECEIVED,1c04691b-4d71-46a6-955c-51651167e72b,19f63f63-f4e6-4bc8-9fd1-6861ae831a76,c5,c4,27,p1,?,surb={'id': '285ce810-c2d8-4b7c-a579-ef81a4ce0147', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c5']}
1769733372.5314026,RECEIVED,ca8106fe-787a-4584-9810-b9a9ef0e3596,4442b9fb-8beb-476e-8b4f-6f46c1e6474e,c2,c4,27,p1,?,surb={'id': '50de92aa-357b-40f4-a965-4ca3d9c613cb', 'route': ['p1', 'e11', 'i4', 'x8', 'p2', 'c2']}
1769733372.551144,RECEIVED,8c0122cc-f08c-4634-b6f1-fc72b467e230,d88fd6ed-8739-47c6-80a9-ac7a3aaae074,c2,c4,26,p1,?,surb={'id': 'f5448af9-4286-46d5-a820-53be11144b6d', 'route': ['p1', 'e10', 'i5', 'x12', 'p2', 'c2']}
1769733372.5652277,RECEIVED,707ff505-6fb7-46c6-957c-38f893e8c185,c966da7f-6903-4201-9192-8f07b00a7896,c2,c4,27,p1,?,surb={'id': '9a053013-7c2f-4528-96f0-1ff5019a9025', 'route': ['p1', 'e10', 'i12', 'x6', 'p2', 'c2']}
1769733372.6395605,RECEIVED,1e70bff1-ea37-41e2-99ce-024b64a04411,b9d8c7bb-f21e-4be2-9763-6297a10ba7ca,c5,c4,26,p1,?,surb={'id': 'de12aa7e-a3f1-4f10-a33e-9b5d7e67f12f', 'route': ['p1', 'e8', 'i4', 'x3', 'p2', 'c5']}
1769733372.7451832,RECEIVED,ea3be137-4468-4b51-aea9-926520494576,f235f87a-1622-4449-9a37-144a1d7afeaf,c2,c4,27,p1,?,surb={'id': '2bd25f19-c58d-48f7-b4ae-01e5049a2b2a', 'route': ['p1', 'e4', 'i11', 'x11', 'p2', 'c2']}
1769733372.801027,SENT,a2443c87-5aa0-44db-93d7-166aede6b47b,0039090a-dbe9-4e03-bad4-8cfbee989eb5,c4,c2,3389,?,p1,
1769733372.8011973,CREATED,828d17ec-0f3c-4c48-a085-f39a1fd607c8,8fc66842-9d7e-41c1-8087-0d8237bf0dca,c4,c2,27,?,?,surb={'id': '0a4f5648-3998-4e26-b12e-45462b959c61', 'route': ['p2', 'e10', 'i7', 'x9', 'p1', 'c4']}
1769733373.2826087,RECEIVED,5705a51f-cdcb-4765-9874-5251d542232a,e1708451-afec-44a4-811f-8a4495d642e0,c5,c4,27,p1,?,surb={'id': '4d8b2bb0-5063-4078-8fd0-56edb6d1552e', 'route': ['p1', 'e11', 'i4', 'x11', 'p2', 'c5']}
1769733373.3846707,RECEIVED,bba19103-4175-40da-8b82-b1cb18354f49,724ea40e-03fa-4bad-8ed4-96aaa77250c7,c2,c4,27,p1,?,surb={'id': 'e7ea328f-18f0-438a-8bea-b37ed900ed1c', 'route': ['p1', 'e4', 'i11', 'x4', 'p2', 'c2']}
1769733373.692916,RECEIVED,ed12e4ee-9477-44b6-9f84-0950427115ba,e18f05e1-0663-45a3-8d82-90fddbdb9ebb,c5,c4,27,p1,?,surb={'id': '71076db6-c986-46af-86d0-44ca55ba9726', 'route': ['p1', 'e9', 'i10', 'x4', 'p2', 'c5']}
1769733373.7124023,RECEIVED,5e2f86c1-de65-452c-b3ea-e26ce9218e68,5a720a12-c867-4bca-9290-5fc720f67cd9,c5,c4,27,p1,?,surb={'id': '9f2e1ff8-afd6-40ba-aef0-e72e95972b62', 'route': ['p1', 'e5', 'i2', 'x2', 'p2', 'c5']}
1769733373.755288,RECEIVED,d91ad84b-cf8e-483b-8c77-8990d2824349,d1b92072-212d-462e-b03c-e47028e2df01,c5,c4,27,p1,?,surb={'id': 'bd6ff7cc-d501-4ef5-8276-d92e57b9f352', 'route': ['p1', 'e12', 'i7', 'x2', 'p2', 'c5']}
1769733373.871098,SENT,2d7aea7b-bdb8-4964-bf25-8d0a870065dd,9fcc3074-e99d-4d33-bcbb-5e0a25a032e3,c4,c2,3374,?,p1,
1769733373.871256,CREATED,c273f0e8-fd91-4351-ac22-3ebe19e7aa13,8fc66842-9d7e-41c1-8087-0d8237bf0dca,c4,c2,27,?,?,surb={'id': '0a4f5648-3998-4e26-b12e-45462b959c61', 'route': ['p2', 'e10', 'i7', 'x9', 'p1', 'c4']}
1769733373.8797233,SENT,762c97b0-8755-47ff-833d-202cb32fc2df,e5a313dd-8b5b-4e4f-90b5-def070efb07b,c4,c2,3390,?,p1,
1769733373.8798547,CREATED,727ea84a-dad1-4361-91c2-6e7a3f173c80,9d7306a9-465a-40b0-a649-a5d30f67724f,c4,c2,27,?,?,surb={'id': '06207909-3ade-45ea-acd2-c9f4c832ad6d', 'route': ['p2', 'e3', 'i12', 'x8', 'p1', 'c4']}
1769733373.9486094,RECEIVED,a22a0594-47b6-4841-9bb4-e3511164557e,e1708451-afec-44a4-811f-8a4495d642e0,c5,c4,27,p1,?,surb={'id': '4d8b2bb0-5063-4078-8fd0-56edb6d1552e', 'route': ['p1', 'e11', 'i4', 'x11', 'p2', 'c5']}
1769733374.2517402,RECEIVED,4bd4bdf9-ee47-449a-82d8-3a5be24e9cfb,724ea40e-03fa-4bad-8ed4-96aaa77250c7,c2,c4,27,p1,?,surb={'id': 'e7ea328f-18f0-438a-8bea-b37ed900ed1c', 'route': ['p1', 'e4', 'i11', 'x4', 'p2', 'c2']}
1769733374.2899344,SENT,26749c87-3e8c-4768-9eac-06a1ab7ae0a7,92400901-10cf-4c88-a1aa-cd5ab9402a41,c4,c2,3377,?,p1,
1769733374.2900915,CREATED,f3c4fb62-2f3a-4fb9-ae04-4f1fe95edeaf,9d7306a9-465a-40b0-a649-a5d30f67724f,c4,c2,27,?,?,surb={'id': '06207909-3ade-45ea-acd2-c9f4c832ad6d', 'route': ['p2', 'e3', 'i12', 'x8', 'p1', 'c4']}
1769733374.3939106,RECEIVED,3c07053a-57d6-42ac-8013-e62441bc9053,7e7b58ab-4c11-48e6-9446-2d1fbae57817,c5,c4,27,p1,?,surb={'id': 'b2fb618e-3ca5-45ee-bf39-4c5d5a7fadf9', 'route': ['p1', 'e3', 'i3', 'x5', 'p2', 'c5']}
1769733374.433494,RECEIVED,0cc1b439-3af2-454f-925e-95cb8c90c12c,7e7b58ab-4c11-48e6-9446-2d1fbae57817,c5,c4,27,p1,?,surb={'id': 'b2fb618e-3ca5-45ee-bf39-4c5d5a7fadf9', 'route': ['p1', 'e3', 'i3', 'x5', 'p2', 'c5']}
1769733374.6337874,RECEIVED,38bec03d-6b3d-4fb3-b7c7-8c65309f4833,0ae80ca5-f126-4994-b65d-c510ca7a88f7,c2,c4,27,p1,?,surb={'id': '6f03111d-5539-4bb1-baf7-fdf17d42815e', 'route': ['p1', 'e3', 'i7', 'x2', 'p2', 'c2']}
1769733374.6709352,SENT,95d337a9-b7aa-4d97-8741-80d9a818a83d,00986b73-f4ec-457b-912c-dd39f2875b2b,c4,c2,3400,?,p1,
1769733374.6710913,CREATED,12f8586b-e0ae-451d-96be-02b14957cbf9,237bbb85-32f5-427f-88bb-014c8f306303,c4,c2,27,?,?,surb={'id': 'a692e0f9-e635-4c77-96c3-8f7a3964e5b9', 'route': ['p2', 'e1', 'i2', 'x9', 'p1', 'c4']}
1769733374.8315666,RECEIVED,23a1c9d3-1b13-4011-865b-8e42cd65e9c4,2675461e-3146-4a8e-ac70-3ec78e0a4cee,c2,c4,27,p1,?,surb={'id': '4e633840-bd21-41f2-908f-75bc9b0ef676', 'route': ['p1', 'e9', 'i3', 'x3', 'p2', 'c2']}
1769733375.8967564,RECEIVED,395c5e5b-1fcb-46fb-8e28-28f7fee05c84,5a720a12-c867-4bca-9290-5fc720f67cd9,c5,c4,27,p1,?,surb={'id': '9f2e1ff8-afd6-40ba-aef0-e72e95972b62', 'route': ['p1', 'e5', 'i2', 'x2', 'p2', 'c5']}
1769733376.02089,SENT,6dda5b4c-d634-42d3-aeee-db8ebd3a5243,e489db27-560a-4fef-93d7-3782f3b89b40,c4,c2,3377,?,p1,
1769733376.0210612,CREATED,e308a458-9803-442c-a8af-50dcd12c0894,237bbb85-32f5-427f-88bb-014c8f306303,c4,c2,27,?,?,surb={'id': 'a692e0f9-e635-4c77-96c3-8f7a3964e5b9', 'route': ['p2', 'e1', 'i2', 'x9', 'p1', 'c4']}
1769733376.154666,SENT,ef687a53-9853-4f24-a211-441da9cf9d0b,c596638b-7390-400e-8126-c3ffc099f439,c4,c2,3380,?,p1,
1769733376.1547878,CREATED,2a4974e2-5e36-41ee-960e-125329a5398d,13fa6075-f61d-48ef-b602-a2716533c647,c4,c2,27,?,?,surb={'id': 'f346b5a3-b8eb-4612-93bf-6508164eae58', 'route': ['p2', 'e8', 'i7', 'x8', 'p1', 'c4']}
1769733376.5089195,RECEIVED,df49849c-2320-4307-9042-c11036c80411,e18f05e1-0663-45a3-8d82-90fddbdb9ebb,c5,c4,27,p1,?,surb={'id': '71076db6-c986-46af-86d0-44ca55ba9726', 'route': ['p1', 'e9', 'i10', 'x4', 'p2', 'c5']}
1769733376.6173904,RECEIVED,f8324f83-bdec-455f-bdf6-4e23ae71bf15,2675461e-3146-4a8e-ac70-3ec78e0a4cee,c2,c4,27,p1,?,surb={'id': '4e633840-bd21-41f2-908f-75bc9b0ef676', 'route': ['p1', 'e9', 'i3', 'x3', 'p2', 'c2']}
1769733376.686775,SENT,1901252f-3b89-4ea5-b334-3529f8600151,57064af4-b47a-47b7-8a6f-330c81f8f488,c4,c2,3384,?,p1,
1769733376.6869478,CREATED,57eb688c-5ffb-4c1d-b831-b0db336a7f83,13fa6075-f61d-48ef-b602-a2716533c647,c4,c2,27,?,?,surb={'id': 'f346b5a3-b8eb-4612-93bf-6508164eae58', 'route': ['p2', 'e8', 'i7', 'x8', 'p1', 'c4']}
1769733376.89068,RECEIVED,d8c445e7-c4c8-4070-936a-7a506ce0ea66,18675554-d184-4425-9ef6-cfea06da6828,c2,c4,27,p1,?,surb={'id': 'fd8f8995-96b0-4896-a82e-7c656ef4f513', 'route': ['p1', 'e12', 'i11', 'x11', 'p2', 'c2']}
1769733376.9578154,RECEIVED,cbb668e9-5a23-4c14-8bd1-9a97889f4d53,18675554-d184-4425-9ef6-cfea06da6828,c2,c4,27,p1,?,surb={'id': 'fd8f8995-96b0-4896-a82e-7c656ef4f513', 'route': ['p1', 'e12', 'i11', 'x11', 'p2', 'c2']}
1769733377.0858388,RECEIVED,ef16be04-5951-4fa7-8666-7dc65ba86e57,d5469967-3a51-4ada-af21-4b8c81d26eaf,c5,c4,27,p1,?,surb={'id': '87cea694-1fc6-4ec4-a620-001dee1a3422', 'route': ['p1', 'e5', 'i8', 'x12', 'p2', 'c5']}
1769733377.111634,SENT,eb245a8a-1cb4-4143-a7bc-617d7444200a,4c0ab899-c1d0-4f6f-b353-1b31af39ef2c,c4,c2,3399,?,p1,
1769733377.1117878,CREATED,00a1c941-4fff-460e-a859-43f83373012a,9e79232c-ed4c-4e29-9822-2344ec2a67a3,c4,c2,26,?,?,surb={'id': '861a07e4-f974-4ba9-962a-011497a4b4c5', 'route': ['p2', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769733377.1558518,SENT,7b6accaa-80af-40e5-bcf3-4af45d8b355e,e4d1a34c-7231-46ed-8fdb-f8b172a4290d,c4,c2,3384,?,p1,
