timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733113.211325,SENT,e85a67d8-93ca-4464-ab94-a73b299bdb11,f4a35481-c448-461e-8ff8-5e99eb7d71fc,c2,c4,3388,?,p2,
1769733113.211466,CREATED,c605c2b5-4d06-4578-a167-4383dbf52b96,717387e4-7d87-4cbf-abbc-ca83cfa68b6d,c2,c4,26,?,?,surb={'id': '97700c0c-bc79-4b34-baf3-9a3e9c3da6c7', 'route': ['p1', 'e9', 'i12', 'x4', 'p2', 'c2']}
1769733358.5223904,CREATED,6eb98699-2438-4ce2-a64c-cf846c5b49d8,82caacf6-9e5f-44df-93a5-59667b73b697,c2,c4,27,?,?,surb={'id': 'a67d8916-1da0-4b5c-acbc-40493d8b0911', 'route': ['p1', 'e7', 'i8', 'x11', 'p2', 'c2']}
1769733358.538546,RECEIVED,fc8295f5-213d-4bed-a96b-92592a1f2dbf,fa1edfd7-9b77-4845-883d-930802908e8c,c4,c2,27,p2,?,surb={'id': '7e75c399-fc4e-4973-888f-a3be1b09a851', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c4']}
1769733358.5559819,RECEIVED,cda33677-e97d-4c3f-93d3-711e071d5a6a,77e3185f-aea1-4e8d-8baf-59dbcd7cd405,c4,c2,27,p2,?,surb={'id': '6f6aa1f4-9f8a-4cce-9729-65955c8de301', 'route': ['p2', 'e9', 'i4', 'x5', 'p1', 'c4']}
1769733358.683263,RECEIVED,327b8918-3fe0-4ee3-8007-a39b40c4fe4e,bdc12aba-ef9c-45b3-ab42-6e6c9e4a3775,c1,c2,26,p2,?,surb={'id': 'eccb914e-aa33-47ae-b822-89e07b1481d7', 'route': ['p2', 'e11', 'i7', 'x9', 'p1', 'c1']}
1769733358.6957097,SENT,a1fc721b-eaa8-4d1c-940b-9ca5f49fd943,5c4e1d76-d1be-4c7b-8ffd-16858549a16d,c2,c4,3380,?,p2,
1769733358.6958125,CREATED,dd4ea4de-0f7b-4456-90bd-9c9d1df8b9bb,82caacf6-9e5f-44df-93a5-59667b73b697,c2,c4,27,?,?,surb={'id': 'a67d8916-1da0-4b5c-acbc-40493d8b0911', 'route': ['p1', 'e7', 'i8', 'x11', 'p2', 'c2']}
1769733358.858597,RECEIVED,b2236f72-5faf-4666-a5d7-4837a5f96fd2,2208d909-405d-4a97-9ccd-7388b2682509,c1,c2,27,p2,?,surb={'id': '54253948-01b7-4d85-85eb-a466fbadf2cd', 'route': ['p2', 'e12', 'i10', 'x5', 'p1', 'c1']}
1769733358.8959882,RECEIVED,c0ab6a15-d8e4-4ada-816b-be16efce1769,bb850ebd-e4b0-45ef-a7b5-b615de7a6a6c,c1,c2,27,p2,?,surb={'id': '072c47f0-57a8-4459-b2c5-5f10438421cd', 'route': ['p2', 'e3', 'i12', 'x9', 'p1', 'c1']}
1769733358.9761643,RECEIVED,46086745-e3a6-4133-a404-7c2b41630e78,bb850ebd-e4b0-45ef-a7b5-b615de7a6a6c,c1,c2,27,p2,?,surb={'id': '072c47f0-57a8-4459-b2c5-5f10438421cd', 'route': ['p2', 'e3', 'i12', 'x9', 'p1', 'c1']}
1769733359.0166235,RECEIVED,78644c8a-54ef-4115-99d6-9fc5bcd54cb3,e265e5e7-49d4-45a3-97f6-0d536a15e2ae,c4,c2,27,p2,?,surb={'id': '001590a8-f399-4694-8b68-47f22f54c52e', 'route': ['p2', 'e7', 'i6', 'x6', 'p1', 'c4']}
1769733359.219848,RECEIVED,0ec48774-2235-4e0a-b96c-589ceefa5fe2,ae8b1bd8-5af6-4c99-a51f-c3ee28673bda,c4,c2,26,p2,?,surb={'id': '2ebaa6bb-c87d-4c92-b9bc-82718261f212', 'route': ['p2', 'e1', 'i1', 'x9', 'p1', 'c4']}
1769733359.2473934,RECEIVED,74701998-f210-4cd0-80d8-d1b3c9f98451,86776531-1d9e-4fa6-addb-d29541274ba1,c1,c2,27,p2,?,surb={'id': '7b11e75e-a3a6-4535-98b9-8de715982fd7', 'route': ['p2', 'e1', 'i1', 'x3', 'p1', 'c1']}
1769733359.3785503,SENT,fc897183-5ec0-4637-b47e-c9267d55a88c,9aa333ba-3bc2-4cec-ac43-d9378224bdf3,c2,c4,3380,?,p2,
1769733359.3787255,CREATED,8cdff7ae-0c3a-447d-8cc1-768d5100cfb8,0a9e9e5c-b494-4174-8056-85cdf381dd48,c2,c4,27,?,?,surb={'id': 'a4b43e59-6494-4378-8157-57b8f7aa9c6c', 'route': ['p1', 'e3', 'i11', 'x3', 'p2', 'c2']}
1769733359.5570712,RECEIVED,bb272431-8aff-4a01-955f-da9d3de7eded,c5777c8f-ce51-447b-b2f7-40a125e19bee,c4,c2,27,p2,?,surb={'id': '4958aa12-ffaf-4af8-88b6-a486f7c67728', 'route': ['p2', 'e10', 'i12', 'x4', 'p1', 'c4']}
1769733359.5946708,RECEIVED,e7c06925-aa5b-4de9-a438-f151639a4c2d,eea83b27-88d6-41e8-b31e-fee0b8acc8ab,c1,c2,26,p2,?,surb={'id': 'feff0239-7add-4542-b17b-a19c367c5410', 'route': ['p2', 'e3', 'i9', 'x7', 'p1', 'c1']}
1769733359.6595523,SENT,8393a618-8bc1-4054-b30e-6ab665e7c613,732c45b4-47b2-4c64-b385-94ba40c22b23,c2,c4,3387,?,p2,
1769733359.659666,CREATED,de41eb47-3fbb-4ccb-979f-fa4f5135a049,0a9e9e5c-b494-4174-8056-85cdf381dd48,c2,c4,27,?,?,surb={'id': 'a4b43e59-6494-4378-8157-57b8f7aa9c6c', 'route': ['p1', 'e3', 'i11', 'x3', 'p2', 'c2']}
1769733359.8044205,RECEIVED,c1190d5a-926b-4faf-afc1-507ac3436f16,fa1edfd7-9b77-4845-883d-930802908e8c,c4,c2,27,p2,?,surb={'id': '7e75c399-fc4e-4973-888f-a3be1b09a851', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c4']}
1769733359.9218862,RECEIVED,c975b314-14ea-41af-afbc-1081a8dc8d5c,eea83b27-88d6-41e8-b31e-fee0b8acc8ab,c1,c2,26,p2,?,surb={'id': 'feff0239-7add-4542-b17b-a19c367c5410', 'route': ['p2', 'e3', 'i9', 'x7', 'p1', 'c1']}
1769733360.0595384,RECEIVED,be4a18e4-b2df-4445-8adf-4d6f7a81f8e3,77e3185f-aea1-4e8d-8baf-59dbcd7cd405,c4,c2,27,p2,?,surb={'id': '6f6aa1f4-9f8a-4cce-9729-65955c8de301', 'route': ['p2', 'e9', 'i4', 'x5', 'p1', 'c4']}
1769733360.0925968,SENT,e7d1e43f-43e5-4c36-a62c-6b7ae3e070d8,ceac9660-14fe-4672-a028-7f601e19ca0b,c2,c4,3397,?,p2,
1769733360.0927038,CREATED,0691f463-2390-4b2e-8bda-892e60c8ddac,7e28e2e1-4798-47a7-859b-b3090f8dc857,c2,c4,27,?,?,surb={'id': '3942a754-7919-4374-a549-100b6e57a41a', 'route': ['p1', 'e6', 'i9', 'x12', 'p2', 'c2']}
1769733360.1214645,SENT,51cc916c-e406-49a7-8987-3c10a8f2ff85,cd4e92d4-3864-4972-9461-4e9e65de254b,c2,c4,3372,?,p2,
1769733360.121544,CREATED,86c40cc3-7492-4989-9e25-dd086f13e0f3,7e28e2e1-4798-47a7-859b-b3090f8dc857,c2,c4,27,?,?,surb={'id': '3942a754-7919-4374-a549-100b6e57a41a', 'route': ['p1', 'e6', 'i9', 'x12', 'p2', 'c2']}
1769733360.3817828,RECEIVED,2a58627e-484a-4ca9-af43-5e6ca85d35bd,e82a1065-0f6e-44af-9676-06c859c40469,c4,c2,27,p2,?,surb={'id': '80bda446-0178-41fd-a7fa-5d3fc68361a1', 'route': ['p2', 'e12', 'i11', 'x3', 'p1', 'c4']}
1769733360.4058235,RECEIVED,b80c34d4-46e4-43de-9126-ca4db77d0404,9b03de79-c6bc-4e84-a7f6-99061fcedb29,c4,c2,26,p2,?,surb={'id': 'b7f10021-1584-4925-a411-df00e50c5284', 'route': ['p2', 'e11', 'i7', 'x6', 'p1', 'c4']}
1769733360.4180884,SENT,95087c63-89a1-4b36-92df-ddeddb265443,4f13d150-b5f5-4115-a6f8-766250093bd5,c2,c4,3376,?,p2,
1769733360.4181473,CREATED,fb365887-ecb4-4b52-b564-4c80e43e00fa,9716a6f2-066b-41bf-b930-9dc033e595f6,c2,c4,27,?,?,surb={'id': '827155a4-6fa0-49f1-a80a-86547b0424a2', 'route': ['p1', 'e1', 'i12', 'x3', 'p2', 'c2']}
1769733360.4331205,RECEIVED,453da29d-6b90-4f8b-919d-4120657a3929,2208d909-405d-4a97-9ccd-7388b2682509,c1,c2,27,p2,?,surb={'id': '54253948-01b7-4d85-85eb-a466fbadf2cd', 'route': ['p2', 'e12', 'i10', 'x5', 'p1', 'c1']}
1769733360.5626266,RECEIVED,6d33bd20-b9f3-4cec-91ef-86bbb2d0f70a,86776531-1d9e-4fa6-addb-d29541274ba1,c1,c2,27,p2,?,surb={'id': '7b11e75e-a3a6-4535-98b9-8de715982fd7', 'route': ['p2', 'e1', 'i1', 'x3', 'p1', 'c1']}
1769733360.6381044,RECEIVED,23bbed38-5ab7-4225-a34f-c97832f084b4,6b247c77-d766-4233-9ab5-7dc095cc892f,c1,c2,27,p2,?,surb={'id': 'b9cd6614-e531-4fef-8738-fd5158defdeb', 'route': ['p2', 'e7', 'i4', 'x4', 'p1', 'c1']}
1769733361.045924,SENT,c2d0e093-189c-421d-9ec9-14ce5e82d7c6,6e9a7672-fd7f-4c9b-8ccc-71f6f21bfe59,c2,c4,3380,?,p2,
1769733361.0461035,CREATED,90cf1351-b37c-438f-a2f8-ac66de335ebd,9716a6f2-066b-41bf-b930-9dc033e595f6,c2,c4,27,?,?,surb={'id': '827155a4-6fa0-49f1-a80a-86547b0424a2', 'route': ['p1', 'e1', 'i12', 'x3', 'p2', 'c2']}
1769733361.122329,RECEIVED,1eeae7ef-0cfd-47d2-bd6e-6aa88866dd72,652a78c0-6a0d-4375-a254-2568b99ee30f,c1,c2,27,p2,?,surb={'id': '913e12f5-ac22-49a3-adcb-d5b82ef45731', 'route': ['p2', 'e12', 'i1', 'x11', 'p1', 'c1']}
1769733361.1523356,RECEIVED,568b03c7-a9db-47bc-b0ee-786b47748246,ae8b1bd8-5af6-4c99-a51f-c3ee28673bda,c4,c2,26,p2,?,surb={'id': '2ebaa6bb-c87d-4c92-b9bc-82718261f212', 'route': ['p2', 'e1', 'i1', 'x9', 'p1', 'c4']}
1769733361.3179588,RECEIVED,39ffe5b2-a8f7-4de1-b548-5fb7283a200c,9b03de79-c6bc-4e84-a7f6-99061fcedb29,c4,c2,26,p2,?,surb={'id': 'b7f10021-1584-4925-a411-df00e50c5284', 'route': ['p2', 'e11', 'i7', 'x6', 'p1', 'c4']}
1769733361.649872,RECEIVED,640861c6-3872-4d72-9672-48faef738292,d3108ec9-9fe8-4c28-abbb-5bd551fa1f5e,c4,c2,27,p2,?,surb={'id': '94bb5fc6-0126-4497-95b4-18f8fbc59a7b', 'route': ['p2', 'e1', 'i5', 'x8', 'p1', 'c4']}
1769733361.6716177,SENT,87e048b6-04c3-44c1-af32-be5cb282d073,5574c3c6-ea68-4854-a180-a01ccfa9df19,c2,c4,3379,?,p2,
1769733361.6717713,CREATED,cfd80c55-530e-4678-8a8c-94a8867035fd,8b14005e-b89e-406c-bab9-f33f7462f236,c2,c4,27,?,?,surb={'id': 'e3da6cd4-c8b4-4dd8-9018-f74ec57f1952', 'route': ['p1', 'e2', 'i5', 'x2', 'p2', 'c2']}
1769733361.6955836,SENT,ada8ebad-9a26-49c3-a72b-3ddaa9c1304c,27336677-1405-4eeb-a194-d1627986f90e,c2,c4,3372,?,p2,
1769733361.6957316,CREATED,6a6a60e0-8168-4a1e-8bf8-e4b23e1cd7b5,8b14005e-b89e-406c-bab9-f33f7462f236,c2,c4,27,?,?,surb={'id': 'e3da6cd4-c8b4-4dd8-9018-f74ec57f1952', 'route': ['p1', 'e2', 'i5', 'x2', 'p2', 'c2']}
1769733361.7704332,RECEIVED,70343151-2563-46c9-bfb4-51532041c186,5a1a5076-5eae-468d-826b-b446fd3f7124,c1,c2,27,p2,?,surb={'id': '954e809f-8d2b-49cf-aee8-3081aca57d48', 'route': ['p2', 'e4', 'i1', 'x8', 'p1', 'c1']}
1769733361.9268916,RECEIVED,8ee25980-ef2e-4ace-85c0-d8eb54bb3756,e82a1065-0f6e-44af-9676-06c859c40469,c4,c2,27,p2,?,surb={'id': '80bda446-0178-41fd-a7fa-5d3fc68361a1', 'route': ['p2', 'e12', 'i11', 'x3', 'p1', 'c4']}
1769733362.2401884,RECEIVED,92c35cd8-954c-46d1-86dd-47a7b7139148,9c6dff7c-f048-4e55-8609-2289ff1b70cb,c1,c2,27,p2,?,surb={'id': '12993c8e-96d9-4cc6-a8c0-5b4be0873097', 'route': ['p2', 'e9', 'i6', 'x11', 'p1', 'c1']}
1769733362.3239074,RECEIVED,b0956546-50d0-4ec1-a7b3-d6c22ea09e03,0a3453f0-5bb6-4cdb-82bd-ada2a6797403,c1,c2,27,p2,?,surb={'id': 'd372e18e-1c80-4954-8963-6ef9c7eda755', 'route': ['p2', 'e10', 'i11', 'x11', 'p1', 'c1']}
1769733362.3662236,RECEIVED,9f2a5747-afda-4325-a5b7-6e7318a6ad16,0a3453f0-5bb6-4cdb-82bd-ada2a6797403,c1,c2,27,p2,?,surb={'id': 'd372e18e-1c80-4954-8963-6ef9c7eda755', 'route': ['p2', 'e10', 'i11', 'x11', 'p1', 'c1']}
1769733362.4470289,RECEIVED,b49b3606-286a-4250-ab35-e908404c8e7a,b571d366-7dee-4e27-a698-320d936f7619,c1,c2,27,p2,?,surb={'id': 'd58db48a-e671-46b9-89e8-a7ee94149433', 'route': ['p2', 'e6', 'i8', 'x9', 'p1', 'c1']}
1769733362.5138595,SENT,5f844b26-623c-4ddc-baa6-d49f71318d0e,ff4f2c7b-149a-4cef-ad52-6f4bf78c1ea6,c2,c4,3363,?,p2,
1769733362.5139546,CREATED,182c7cd1-ef4f-42cc-ac78-740b630b5b80,e3c152cb-d705-4411-a220-d71c4ec7f52e,c2,c4,27,?,?,surb={'id': '90a53241-903b-4cc4-994b-8f00839fe9ee', 'route': ['p1', 'e1', 'i4', 'x4', 'p2', 'c2']}
1769733362.5437627,RECEIVED,557b9b2a-34b0-4f12-9503-a282510906c4,3ba9b711-2087-4a73-bc00-dc3fbb5f4ba8,c1,c2,27,p2,?,surb={'id': '2c5f7514-8ed0-4b6c-adc6-984be7f899e5', 'route': ['p2', 'e1', 'i7', 'x9', 'p1', 'c1']}
1769733362.5695822,SENT,4beb147c-69e6-4f13-bbee-978bdca2a07f,e5118f3b-8f21-47dc-bd9c-0900858bd74d,c2,c4,3375,?,p2,
1769733362.5696828,CREATED,31c09a4a-df8a-4d9b-947e-9aedb3080eb7,e3c152cb-d705-4411-a220-d71c4ec7f52e,c2,c4,27,?,?,surb={'id': '90a53241-903b-4cc4-994b-8f00839fe9ee', 'route': ['p1', 'e1', 'i4', 'x4', 'p2', 'c2']}
1769733362.7474995,RECEIVED,805d27da-24eb-4045-b123-0f108a467992,974dd305-1d30-45a3-93b0-8a265168e604,c4,c2,26,p2,?,surb={'id': '600b8091-60f0-487c-b65c-3cc53115364d', 'route': ['p2', 'e7', 'i5', 'x12', 'p1', 'c4']}
1769733362.8246553,RECEIVED,c016099c-6b49-4714-86df-32ecbe88ea21,d3108ec9-9fe8-4c28-abbb-5bd551fa1f5e,c4,c2,27,p2,?,surb={'id': '94bb5fc6-0126-4497-95b4-18f8fbc59a7b', 'route': ['p2', 'e1', 'i5', 'x8', 'p1', 'c4']}
1769733363.04085,RECEIVED,5c5ad53f-e6c3-4c3b-bd87-4a97d9b366e8,2245d1e0-78a3-494e-a74b-723a2097698c,c1,c2,27,p2,?,surb={'id': '3bbd9b52-842a-4317-8d38-135d0e35d606', 'route': ['p2', 'e8', 'i6', 'x12', 'p1', 'c1']}
1769733363.0982966,RECEIVED,7985c1d8-c055-4ecc-aa94-1cec5ff0f35d,d297ed66-617c-4a08-bdd8-07f72940b800,c1,c2,26,p2,?,surb={'id': 'cf7e4474-bb84-4705-b333-69c48f01af2b', 'route': ['p2', 'e3', 'i11', 'x9', 'p1', 'c1']}
1769733363.1573722,SENT,29f4c328-c1d1-4992-928f-b241aa646900,f1588734-7051-4fa9-8d95-a5757d6aa696,c2,c4,3392,?,p2,
1769733363.1574638,CREATED,ce71b114-f80f-4887-b435-e7025f66558e,b0dbd40a-9827-4e22-99c2-5820120d572e,c2,c4,27,?,?,surb={'id': '32079ef1-024c-41b3-904d-32328cacd8d4', 'route': ['p1', 'e12', 'i10', 'x9', 'p2', 'c2']}
1769733363.2692409,SENT,02a24460-350b-48e8-a666-1bdd1bf5aacb,bae6950b-85b2-4d39-a407-761f353656ee,c2,c4,3392,?,p2,
1769733363.2693417,CREATED,474e97da-7d76-4fce-9031-4dddd9ec7a6b,b0dbd40a-9827-4e22-99c2-5820120d572e,c2,c4,27,?,?,surb={'id': '32079ef1-024c-41b3-904d-32328cacd8d4', 'route': ['p1', 'e12', 'i10', 'x9', 'p2', 'c2']}
1769733363.4416118,RECEIVED,0dfe5046-131a-4816-9148-f14b48db1b5c,5a1a5076-5eae-468d-826b-b446fd3f7124,c1,c2,27,p2,?,surb={'id': '954e809f-8d2b-49cf-aee8-3081aca57d48', 'route': ['p2', 'e4', 'i1', 'x8', 'p1', 'c1']}
1769733363.5253553,RECEIVED,94c08597-8fde-4f57-a1cc-116a1d17f891,580d16fe-b4ec-4a45-adf8-a44818a15291,c4,c2,27,p2,?,surb={'id': '9841499e-38d4-4560-a042-fff69c1eb7d4', 'route': ['p2', 'e4', 'i12', 'x7', 'p1', 'c4']}
1769733363.5465841,RECEIVED,208dbc36-4764-45a3-8696-16e436902bb1,3ba9b711-2087-4a73-bc00-dc3fbb5f4ba8,c1,c2,27,p2,?,surb={'id': '2c5f7514-8ed0-4b6c-adc6-984be7f899e5', 'route': ['p2', 'e1', 'i7', 'x9', 'p1', 'c1']}
1769733363.5651395,RECEIVED,cb6f89f4-9a16-44bb-8d0c-02651b166ac4,9c6dff7c-f048-4e55-8609-2289ff1b70cb,c1,c2,27,p2,?,surb={'id': '12993c8e-96d9-4cc6-a8c0-5b4be0873097', 'route': ['p2', 'e9', 'i6', 'x11', 'p1', 'c1']}
1769733363.6789377,RECEIVED,6c53fac3-f574-47c2-9374-27455363575f,94191163-4a18-4057-9a02-3f6d753477e4,c4,c2,27,p2,?,surb={'id': '5116bd60-d4f1-4b0f-824f-f99ef474f106', 'route': ['p2', 'e11', 'i11', 'x11', 'p1', 'c4']}
1769733363.7683609,RECEIVED,0fb32736-8e4a-4a14-8c4b-daabbfa1a384,0f55afd6-560c-4a73-aafc-046c77c91676,c4,c2,27,p2,?,surb={'id': 'ad2e108c-3abc-4302-8000-641872b9d62e', 'route': ['p2', 'e3', 'i5', 'x1', 'p1', 'c4']}
1769733363.922716,SENT,bdaa20cf-ddb9-4a2e-a457-ab8c37447483,45ef8eba-4218-4fdf-a7da-cfeeb2ec00ec,c2,c4,3360,?,p2,
1769733363.922824,CREATED,814ca089-0f9a-47c3-adb1-da758afb1a2a,edbf722b-0666-4659-a1e7-debd24c8e035,c2,c4,27,?,?,surb={'id': 'fe043834-4fad-433a-97f9-1001d08ab18f', 'route': ['p1', 'e5', 'i3', 'x9', 'p2', 'c2']}
1769733364.0457926,SENT,85d5341d-14fa-46ff-af8b-e45384d2a3a6,7cbd50bd-876f-4631-8d9e-86469ea44720,c2,c4,3393,?,p2,
1769733364.0458918,CREATED,40797129-98ef-4a6b-8185-d301790339b4,edbf722b-0666-4659-a1e7-debd24c8e035,c2,c4,27,?,?,surb={'id': 'fe043834-4fad-433a-97f9-1001d08ab18f', 'route': ['p1', 'e5', 'i3', 'x9', 'p2', 'c2']}
1769733364.1238012,RECEIVED,31d8d28f-9d9c-49ad-8a6f-f86a29bdd74e,dc095fc3-275d-4a14-a179-cf0982c4a811,c1,c2,27,p2,?,surb={'id': '233ab306-dae0-4f40-82c8-b24a34e0ef09', 'route': ['p2', 'e2', 'i6', 'x1', 'p1', 'c1']}
1769733364.2909682,RECEIVED,70fb9825-d72b-4b4b-8647-5ebc486d1e98,974dd305-1d30-45a3-93b0-8a265168e604,c4,c2,26,p2,?,surb={'id': '600b8091-60f0-487c-b65c-3cc53115364d', 'route': ['p2', 'e7', 'i5', 'x12', 'p1', 'c4']}
1769733364.3128705,RECEIVED,7ae3aec2-f29c-40c1-b082-bb8cfcc39a84,729f22e7-32aa-4874-a5f4-037324151ba1,c4,c2,26,p2,?,surb={'id': '8e4356ba-2cab-4faf-af0f-2cc67d2c43af', 'route': ['p2', 'e10', 'i12', 'x12', 'p1', 'c4']}
1769733364.3744075,RECEIVED,b07b75e8-8cca-4e3d-9b7f-9e245efbf190,2245d1e0-78a3-494e-a74b-723a2097698c,c1,c2,27,p2,?,surb={'id': '3bbd9b52-842a-4317-8d38-135d0e35d606', 'route': ['p2', 'e8', 'i6', 'x12', 'p1', 'c1']}
1769733364.4076052,SENT,47820026-fb46-43e5-a7e7-d346c649557d,95c0dea7-d0d2-496d-bae1-29e4f9a80e1f,c2,c4,3388,?,p2,
1769733364.407715,CREATED,81af265a-a4c4-4602-b4fa-ee2c69c8d8af,c94be7e3-dfe4-458c-9c5f-1f88b554a8fb,c2,c4,26,?,?,surb={'id': 'd270804e-74a5-48a7-bfc9-eafe4dc7c9ca', 'route': ['p1', 'e4', 'i12', 'x12', 'p2', 'c2']}
1769733364.4791121,SENT,1869f46f-7bf7-459e-85fe-a395b18b85e5,2e918245-e53c-4af9-9ed3-40f66c0997f2,c2,c4,3379,?,p2,
1769733364.479226,CREATED,99a951f3-a225-4bae-a10d-4ea923da49fb,c94be7e3-dfe4-458c-9c5f-1f88b554a8fb,c2,c4,26,?,?,surb={'id': 'd270804e-74a5-48a7-bfc9-eafe4dc7c9ca', 'route': ['p1', 'e4', 'i12', 'x12', 'p2', 'c2']}
1769733364.5019813,RECEIVED,d070c3f4-1474-4f28-b14d-a979d6d1e603,729f22e7-32aa-4874-a5f4-037324151ba1,c4,c2,26,p2,?,surb={'id': '8e4356ba-2cab-4faf-af0f-2cc67d2c43af', 'route': ['p2', 'e10', 'i12', 'x12', 'p1', 'c4']}
1769733364.6246872,SENT,f1a56585-f55e-4008-a10e-4ffde77aec65,63aa6380-2ca4-400e-be28-d2dbe862d20b,c2,c4,3380,?,p2,
1769733364.624805,CREATED,d9d51bba-75ac-442a-ba1f-2dc3161be9d1,05394407-bc43-4242-8db3-432339665517,c2,c4,27,?,?,surb={'id': 'bf95cedd-acc1-45af-9fdb-974048c58c87', 'route': ['p1', 'e8', 'i11', 'x5', 'p2', 'c2']}
1769733364.8092608,RECEIVED,3a31265d-7a74-453a-a056-f0a8bea03748,d297ed66-617c-4a08-bdd8-07f72940b800,c1,c2,26,p2,?,surb={'id': 'cf7e4474-bb84-4705-b333-69c48f01af2b', 'route': ['p2', 'e3', 'i11', 'x9', 'p1', 'c1']}
1769733364.8604326,RECEIVED,b1db3352-a519-4a59-a746-38aac3ef603c,0f55afd6-560c-4a73-aafc-046c77c91676,c4,c2,27,p2,?,surb={'id': 'ad2e108c-3abc-4302-8000-641872b9d62e', 'route': ['p2', 'e3', 'i5', 'x1', 'p1', 'c4']}
1769733364.9627106,RECEIVED,f94acc2c-64c6-483d-98c9-d50dd8155932,5f9c7e6d-c964-4fe2-bf90-ed711918a0ea,c1,c2,26,p2,?,surb={'id': '352bb030-b160-4c6d-82eb-6416b57efeab', 'route': ['p2', 'e2', 'i6', 'x8', 'p1', 'c1']}
1769733364.9900966,SENT,d46f29e6-c9ef-4c60-83f5-1ae8a67a775b,2a2ff61d-8f76-4b4c-83b2-0635cf66f75a,c2,c4,3358,?,p2,
1769733364.9901562,CREATED,378a633b-8289-4a4c-99c2-29c60bca3d57,05394407-bc43-4242-8db3-432339665517,c2,c4,27,?,?,surb={'id': 'bf95cedd-acc1-45af-9fdb-974048c58c87', 'route': ['p1', 'e8', 'i11', 'x5', 'p2', 'c2']}
1769733365.1110146,SENT,2ebd8d75-95ba-4b87-b670-cb1ac035e623,da4e910c-ee64-45e3-a335-75ecc8a51369,c2,c4,3396,?,p2,
1769733365.111203,CREATED,638c2c76-be0b-48ec-b739-eea1826f09d1,7e89a111-8f14-47b4-a815-3602fdb7da0f,c2,c4,27,?,?,surb={'id': 'b03cf38c-1b49-4d44-b95e-3cfd3df1df45', 'route': ['p1', 'e1', 'i7', 'x4', 'p2', 'c2']}
1769733365.2127376,SENT,a76d01e1-25f9-4070-a95e-120605385a8d,76685161-236d-429a-a709-3d64e1ff7e27,c2,c4,3384,?,p2,
1769733365.2129076,CREATED,7e61a317-3db8-4230-88b9-f309bb23c82c,7e89a111-8f14-47b4-a815-3602fdb7da0f,c2,c4,27,?,?,surb={'id': 'b03cf38c-1b49-4d44-b95e-3cfd3df1df45', 'route': ['p1', 'e1', 'i7', 'x4', 'p2', 'c2']}
1769733365.2461565,SENT,359c092a-5b6d-4e3a-9964-d1d15966296e,e49697d7-9ad2-4394-8f28-b820852ee932,c2,c4,3368,?,p2,
1769733365.2462895,CREATED,dd6b2889-427c-42fa-af80-aac711143578,fb2f7780-28b9-48cb-a7e6-28c141b6951f,c2,c4,27,?,?,surb={'id': '92ab6985-1c16-4ead-a404-5376ecc7a0d0', 'route': ['p1', 'e5', 'i5', 'x3', 'p2', 'c2']}
1769733365.2659552,SENT,174b223f-8999-452c-b3bf-fcb5d32633fd,a39d7c26-4b3d-40da-923e-711a47c54d3c,c2,c4,3362,?,p2,
1769733365.2661142,CREATED,af71fdbc-5ebc-4e83-9319-39c0850b0bf2,fb2f7780-28b9-48cb-a7e6-28c141b6951f,c2,c4,27,?,?,surb={'id': '92ab6985-1c16-4ead-a404-5376ecc7a0d0', 'route': ['p1', 'e5', 'i5', 'x3', 'p2', 'c2']}
1769733365.2703302,RECEIVED,a953db2e-1d83-4a5e-aafe-1c02acb83643,f10bf30c-85d0-41d7-81d3-03fd0be78dd0,c4,c2,27,p2,?,surb={'id': '1ed70772-03ff-478a-afb0-765c25f6a85e', 'route': ['p2', 'e12', 'i10', 'x7', 'p1', 'c4']}
1769733365.3680208,RECEIVED,10a0def9-4b66-4b21-8b30-1248bbd1eeb1,b571d366-7dee-4e27-a698-320d936f7619,c1,c2,27,p2,?,surb={'id': 'd58db48a-e671-46b9-89e8-a7ee94149433', 'route': ['p2', 'e6', 'i8', 'x9', 'p1', 'c1']}
1769733365.4443893,RECEIVED,4ed5db22-f646-4490-a75d-945943db0fb2,580d16fe-b4ec-4a45-adf8-a44818a15291,c4,c2,27,p2,?,surb={'id': '9841499e-38d4-4560-a042-fff69c1eb7d4', 'route': ['p2', 'e4', 'i12', 'x7', 'p1', 'c4']}
1769733365.6297176,SENT,ea05a3b2-e46d-4e38-b234-de10176401f1,4f18eb11-5073-49ab-a607-fc7c1b37f835,c2,c4,3380,?,p2,
1769733365.6298077,CREATED,b013194d-87c7-452c-be9f-3429e9263a30,f3737a4d-efa8-4fee-ace9-43f8a52f391f,c2,c4,26,?,?,surb={'id': '1e563018-dce7-4bab-a38c-83c1b92c4bf8', 'route': ['p1', 'e12', 'i6', 'x2', 'p2', 'c2']}
1769733365.8909903,RECEIVED,ff2da69e-0465-4476-a79e-a0d4fe29cb05,8d186b64-889b-4a5f-a9ba-fb9224bcb3f9,c4,c2,26,p2,?,surb={'id': '925a03c1-21dc-4661-9d2a-137bb3f45934', 'route': ['p2', 'e12', 'i7', 'x3', 'p1', 'c4']}
1769733366.0309088,SENT,0d2584e3-d8e1-4da1-94ea-6dd1f36b7521,7527ba90-f7c0-40e1-9cce-ae4175b2a0bd,c2,c4,3369,?,p2,
