timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769497547.3017447,SENT,07e3b6a2-821d-4ac4-94b8-e136c11d1bb8,03b4fb2c-a8c8-4466-8873-9afe256b9b08,c2,c1,3396,?,p2,
1769497547.3019025,CREATED,b63789b4-c579-4d9d-b7d7-0cc3a8194818,4e024b63-186a-49b2-96ae-21ed68b6f4b2,c2,c1,27,?,?,surb={'id': 'd991c29d-138f-4835-bcad-8268526c462d', 'route': ['p1', 'e3', 'i9', 'x12', 'p2', 'c2']}
1769497655.942566,CREATED,cded2725-efce-4383-af32-9abcb40a0be1,6fa0562f-0d41-4f52-9d34-f5c5c406845b,c2,c1,26,?,?,surb={'id': '8e35dd32-2c7c-46b7-8724-d180af388ff0', 'route': ['p1', 'e12', 'i11', 'x9', 'p2', 'c2']}
1769497656.0118654,SENT,57096a84-e27e-4dad-869f-87b652d9ecd0,1d28181f-963b-4007-be19-ee842ee12896,c2,c1,3397,?,p2,
1769497656.0119662,CREATED,e40451cb-1842-4826-a805-916201b6c9ba,9c9a13fd-3e5b-413b-8649-5ef006bc5c31,c2,c1,27,?,?,surb={'id': '078678c7-d8b2-46cc-a330-40dd711c71e2', 'route': ['p1', 'e1', 'i3', 'x4', 'p2', 'c2']}
1769497656.1347458,SENT,3c03e8cd-598d-4f2c-afb6-ecfe0a59404e,b5f8969d-e70f-4602-a700-a9c08d7b5499,c2,c1,3364,?,p2,
1769497656.1348763,CREATED,5d8d215b-4cd8-4a50-b3ef-d1a882c2824e,9c9a13fd-3e5b-413b-8649-5ef006bc5c31,c2,c1,27,?,?,surb={'id': '078678c7-d8b2-46cc-a330-40dd711c71e2', 'route': ['p1', 'e1', 'i3', 'x4', 'p2', 'c2']}
1769497656.2493048,SENT,9ab651a0-9c43-4027-a481-421afa87db62,fb21007c-f42d-44bf-856b-86788d05f042,c2,c1,3403,?,p2,
1769497656.2494612,CREATED,cf9860bc-5952-4a24-9195-d7d834c040aa,393a3872-0e10-44d2-9ae7-f7d8ea554448,c2,c1,27,?,?,surb={'id': 'e9e63a42-4599-486f-9156-a35aaf503cb9', 'route': ['p1', 'e1', 'i11', 'x2', 'p2', 'c2']}
1769497656.3757117,SENT,22fd337c-1947-46de-a289-30888aabc15c,4fa12d50-ad09-4816-a93d-b761b3152d21,c2,c1,3384,?,p2,
1769497656.3761885,CREATED,9a142b24-b77d-47f5-ae4a-8be8db6fb3b6,393a3872-0e10-44d2-9ae7-f7d8ea554448,c2,c1,27,?,?,surb={'id': 'e9e63a42-4599-486f-9156-a35aaf503cb9', 'route': ['p1', 'e1', 'i11', 'x2', 'p2', 'c2']}
1769497656.4959345,RECEIVED,42a79178-fb6c-4567-a71b-639b58060a7c,c48d90e8-a7e2-45fa-b20b-0f92b247b5aa,c5,c2,27,p2,?,surb={'id': 'c926d8ef-4103-48aa-85c0-e15246d6d140', 'route': ['p2', 'e3', 'i10', 'x9', 'p2', 'c5']}
1769497656.5792375,SENT,a7efc2b7-b347-41e0-bb96-46bc73a999ea,6bca5454-e75d-402a-bca4-0ea502e0a267,c2,c1,3375,?,p2,
1769497656.57931,CREATED,455ebb49-ff9d-485f-8689-62b7411bd002,4bf9d01f-b174-4687-bc5f-fd9a1edd3097,c2,c1,26,?,?,surb={'id': 'f37cf5b5-5197-420e-ac05-5d2ad038aba1', 'route': ['p1', 'e1', 'i1', 'x10', 'p2', 'c2']}
1769497656.8121645,RECEIVED,7306591d-e367-4a45-b620-43b992099b88,7f3f9dfa-fab4-4701-ab60-3e6917f2e3c4,c5,c2,27,p2,?,surb={'id': '94335bc1-10a0-4882-ab44-763efd2452cf', 'route': ['p2', 'e6', 'i1', 'x8', 'p2', 'c5']}
1769497657.1466498,RECEIVED,7faa5be8-7ac8-4e27-be33-a3b247a59dc6,6e86319a-6f54-4c39-8b03-6eac501c97a9,c5,c2,27,p2,?,surb={'id': 'c0a9362a-ef69-4893-bf47-cae138923c53', 'route': ['p2', 'e10', 'i6', 'x9', 'p2', 'c5']}
1769497657.3644638,SENT,a000f82d-0f20-47ef-8a4a-b32af809e16e,4bb03d1b-bc97-4b02-bab9-fe7fbd0c54f8,c2,c1,3376,?,p2,
1769497657.3646514,CREATED,2c20bd0d-894d-4fa4-9bd2-b65e48401da0,4bf9d01f-b174-4687-bc5f-fd9a1edd3097,c2,c1,26,?,?,surb={'id': 'f37cf5b5-5197-420e-ac05-5d2ad038aba1', 'route': ['p1', 'e1', 'i1', 'x10', 'p2', 'c2']}
1769497657.4099586,SENT,3a546287-aaeb-46e0-aafd-fe5d2e387ccd,70633467-b457-4647-b320-6c21c407809a,c2,c1,3376,?,p2,
1769497657.4100792,CREATED,9c6c89e6-22c8-4f9c-bd3f-4580cc4af8bf,4c60a2d0-f52a-418a-8c42-d52ada86c09b,c2,c1,26,?,?,surb={'id': 'e8ad9bfe-90ee-439a-9bda-86e1107f4c1a', 'route': ['p1', 'e11', 'i6', 'x10', 'p2', 'c2']}
1769497657.5582569,RECEIVED,07e1bb90-1dcd-4e31-923c-8ddbabbac8b9,c48d90e8-a7e2-45fa-b20b-0f92b247b5aa,c5,c2,27,p2,?,surb={'id': 'c926d8ef-4103-48aa-85c0-e15246d6d140', 'route': ['p2', 'e3', 'i10', 'x9', 'p2', 'c5']}
1769497657.723572,RECEIVED,9a6c70a5-765d-4829-978b-4f8967bf956b,23107f44-423a-460a-86f8-64b3588afe73,c5,c2,27,p2,?,surb={'id': 'f25b71a9-c6f7-4a32-b3bd-af3468c92938', 'route': ['p2', 'e1', 'i1', 'x10', 'p2', 'c5']}
1769497657.8053582,SENT,68084c21-28af-47d3-90c5-4ca401ec3cd3,8917279e-0ef4-4e40-97c2-3363bc5d1ba1,c2,c1,3400,?,p2,
1769497657.8054576,CREATED,ad042e80-2c1d-4785-9140-47919d5bab88,4c60a2d0-f52a-418a-8c42-d52ada86c09b,c2,c1,26,?,?,surb={'id': 'e8ad9bfe-90ee-439a-9bda-86e1107f4c1a', 'route': ['p1', 'e11', 'i6', 'x10', 'p2', 'c2']}
1769497657.898564,RECEIVED,499fad53-9597-4012-9cd1-dbfdacf15487,2d8ff873-1046-4155-ab82-d5117a38ddb2,c5,c2,27,p2,?,surb={'id': '33c38424-282e-4ea0-917a-a21086303923', 'route': ['p2', 'e12', 'i1', 'x12', 'p2', 'c5']}
1769497657.934599,SENT,1ffb4dd4-d55c-4e30-9abb-275ad590da70,7a215b49-b69c-417c-83be-1cd8f2d90227,c2,c1,3368,?,p2,
1769497657.9346974,CREATED,d01d4623-9473-4be1-a826-da2b0c9958d0,aeb90539-c2fb-4c25-8a42-4fe5aa922373,c2,c1,27,?,?,surb={'id': '7782d5b4-e73d-4490-bf2e-e31a95ef57a9', 'route': ['p1', 'e4', 'i5', 'x9', 'p2', 'c2']}
1769497658.0292256,SENT,fe6e9a7a-3aea-4f3e-8078-0e927e4e306d,c4993987-3378-4cf1-9faa-077b12b7cb95,c2,c1,3400,?,p2,
1769497658.0293975,CREATED,869c2ce1-0bdd-4681-9680-c5b27f47f29e,aeb90539-c2fb-4c25-8a42-4fe5aa922373,c2,c1,27,?,?,surb={'id': '7782d5b4-e73d-4490-bf2e-e31a95ef57a9', 'route': ['p1', 'e4', 'i5', 'x9', 'p2', 'c2']}
1769497658.113269,RECEIVED,667d2f94-a6d1-4050-b4fa-a9c39ca38857,6e86319a-6f54-4c39-8b03-6eac501c97a9,c5,c2,27,p2,?,surb={'id': 'c0a9362a-ef69-4893-bf47-cae138923c53', 'route': ['p2', 'e10', 'i6', 'x9', 'p2', 'c5']}
1769497658.3686717,SENT,032f8f91-31d0-41ac-a926-c23546f43e78,dc0803b5-49e0-4f61-b9c6-2f10c2e72922,c2,c1,3382,?,p2,
1769497658.3687768,CREATED,c9aea995-4c11-406d-80d7-49bc386feebc,412230bd-de87-41ed-9df2-135d000cdd60,c2,c1,27,?,?,surb={'id': 'd894b879-5820-4478-8492-40f99b5b6385', 'route': ['p1', 'e9', 'i7', 'x7', 'p2', 'c2']}
1769497658.5082104,RECEIVED,da767310-6dbe-4263-b30d-2befdefc11de,3fbc3959-dcd7-448b-a043-cfc2834cd27e,c5,c2,27,p2,?,surb={'id': '8d04ef5c-1b32-41b4-81f6-0d62b44f11f1', 'route': ['p2', 'e5', 'i3', 'x9', 'p2', 'c5']}
1769497658.5318518,RECEIVED,2b35610b-e25d-413e-af8b-3c59b0cbabce,0f8ee2ad-613a-4036-b17f-44f16d215a74,c5,c2,27,p2,?,surb={'id': '8592e233-c67f-49f8-8e03-fe5c2dc9030f', 'route': ['p2', 'e6', 'i4', 'x1', 'p2', 'c5']}
1769497658.5930147,SENT,d9848e2b-6e62-4b55-b246-15527a52530f,c569a780-62a5-40fa-8db6-81748087a53c,c2,c1,3373,?,p2,
1769497658.593136,CREATED,b874d8cd-4f53-415f-9353-a55c08e82adc,412230bd-de87-41ed-9df2-135d000cdd60,c2,c1,27,?,?,surb={'id': 'd894b879-5820-4478-8492-40f99b5b6385', 'route': ['p1', 'e9', 'i7', 'x7', 'p2', 'c2']}
1769497658.8389049,RECEIVED,38db860f-fea4-4059-a2cb-762a3b5bc932,0f8ee2ad-613a-4036-b17f-44f16d215a74,c5,c2,27,p2,?,surb={'id': '8592e233-c67f-49f8-8e03-fe5c2dc9030f', 'route': ['p2', 'e6', 'i4', 'x1', 'p2', 'c5']}
1769497659.3085206,RECEIVED,8933f595-9cea-4cba-89de-4fa3435cea3d,3fbc3959-dcd7-448b-a043-cfc2834cd27e,c5,c2,27,p2,?,surb={'id': '8d04ef5c-1b32-41b4-81f6-0d62b44f11f1', 'route': ['p2', 'e5', 'i3', 'x9', 'p2', 'c5']}
1769497659.3443317,RECEIVED,e4fc4dec-6bdd-484c-b107-d7df33c159c0,2d8ff873-1046-4155-ab82-d5117a38ddb2,c5,c2,27,p2,?,surb={'id': '33c38424-282e-4ea0-917a-a21086303923', 'route': ['p2', 'e12', 'i1', 'x12', 'p2', 'c5']}
1769497659.347666,SENT,285b088b-8028-430c-8a45-ff9a554861b2,10ad427e-7625-4f10-8c10-66e4d32c7b7b,c2,c1,3392,?,p2,
1769497659.347827,CREATED,4bd20f56-fc6d-4530-8a84-e20c5dfdeda4,71f15c2e-b342-4719-af58-7efb9a668e40,c2,c1,27,?,?,surb={'id': '39051b68-7e45-4fc7-9a58-89087cb1d0bb', 'route': ['p1', 'e12', 'i4', 'x11', 'p2', 'c2']}
1769497659.4565947,RECEIVED,08ffdb3e-c4a8-4a3d-915a-917a1d82fb94,7f3f9dfa-fab4-4701-ab60-3e6917f2e3c4,c5,c2,27,p2,?,surb={'id': '94335bc1-10a0-4882-ab44-763efd2452cf', 'route': ['p2', 'e6', 'i1', 'x8', 'p2', 'c5']}
1769497659.5943995,RECEIVED,a2849144-973d-41ea-b4a0-fee3fe8f0a87,23107f44-423a-460a-86f8-64b3588afe73,c5,c2,27,p2,?,surb={'id': 'f25b71a9-c6f7-4a32-b3bd-af3468c92938', 'route': ['p2', 'e1', 'i1', 'x10', 'p2', 'c5']}
1769497660.1666465,SENT,8caa52fa-9614-4a06-b8b3-91faec644d0b,da446456-db92-4000-bfd0-7931aaf16767,c2,c1,3400,?,p2,
1769497660.1667912,CREATED,b28ff6cc-7db6-4eb3-b7e6-b72c3ee94cb5,71f15c2e-b342-4719-af58-7efb9a668e40,c2,c1,27,?,?,surb={'id': '39051b68-7e45-4fc7-9a58-89087cb1d0bb', 'route': ['p1', 'e12', 'i4', 'x11', 'p2', 'c2']}
1769497660.1933558,RECEIVED,18229bec-e859-4dc3-ab6e-818ae3a7824f,dbc38cbc-bc65-4dd2-8ac8-691e66d9af3a,c5,c2,27,p2,?,surb={'id': 'ff020de3-10c2-4ec0-a384-ed9ce529a87d', 'route': ['p2', 'e1', 'i11', 'x5', 'p2', 'c5']}
1769497660.2847493,SENT,2aa0d858-b452-4958-abeb-cace2d41716e,a9cf6621-bb41-4778-99d5-4c188e674a30,c2,c1,3362,?,p2,
1769497660.2848253,CREATED,11859501-15b0-4d99-b50f-5cc625799ea7,bcffa6e9-ea1d-4508-8d1e-c74edad9d791,c2,c1,25,?,?,surb={'id': 'c083b310-81b5-450c-b6bc-ab338da7b8da', 'route': ['p1', 'e5', 'i4', 'x9', 'p2', 'c2']}
1769497660.4059217,RECEIVED,80e3b676-02aa-4625-9cfb-24fe7225b8c7,b492b2cf-85d5-4b04-8fe8-49b0962ad70a,c5,c2,27,p2,?,surb={'id': '67728c7d-7838-43a9-8514-8a107316731f', 'route': ['p2', 'e9', 'i10', 'x6', 'p2', 'c5']}
1769497660.6279962,RECEIVED,44d1ba02-0c84-44de-9443-b2bbb9aa4d1a,e1268a0d-2313-441d-aa6d-23ed22c04900,c5,c2,27,p2,?,surb={'id': '86f03a0c-12ad-400f-a63b-2eec4085aae7', 'route': ['p2', 'e4', 'i2', 'x3', 'p2', 'c5']}
1769497660.752897,SENT,c5241adb-f9b7-424d-b511-16124e615ec8,da343da1-9105-4cdf-bf36-bbbbca342ffe,c2,c1,3384,?,p2,
1769497660.7531953,CREATED,f52c9107-4c66-43fe-a0cf-092db9d7a244,bcffa6e9-ea1d-4508-8d1e-c74edad9d791,c2,c1,25,?,?,surb={'id': 'c083b310-81b5-450c-b6bc-ab338da7b8da', 'route': ['p1', 'e5', 'i4', 'x9', 'p2', 'c2']}
1769497660.972189,SENT,ed3c43f0-d376-4fa8-bddc-c014202c017e,b87380bb-3860-4ef3-b538-99bec26d43c8,c2,c1,3390,?,p2,
1769497660.9723418,CREATED,82035445-83b3-4de3-ae55-6992b35d9941,ead44ad5-1a75-4029-ad44-9b59cf531b22,c2,c1,27,?,?,surb={'id': '739406a2-94b3-4669-9c6f-31ce3ee4f3d4', 'route': ['p1', 'e11', 'i4', 'x6', 'p2', 'c2']}
1769497661.10819,SENT,5cf2d992-1bf3-4201-84c5-a15ffed44f1f,c11637a6-c906-47df-822e-11beff70430b,c2,c1,3383,?,p2,
1769497661.1083915,CREATED,5f589782-2b2c-4ba6-976f-f576ebd98f23,ead44ad5-1a75-4029-ad44-9b59cf531b22,c2,c1,27,?,?,surb={'id': '739406a2-94b3-4669-9c6f-31ce3ee4f3d4', 'route': ['p1', 'e11', 'i4', 'x6', 'p2', 'c2']}
1769497661.171504,RECEIVED,6c32b4a7-d10b-4398-817b-bbef26ce3d2e,e1268a0d-2313-441d-aa6d-23ed22c04900,c5,c2,27,p2,?,surb={'id': '86f03a0c-12ad-400f-a63b-2eec4085aae7', 'route': ['p2', 'e4', 'i2', 'x3', 'p2', 'c5']}
1769497661.3205442,SENT,bbb97663-28c8-496a-9e85-eed9bd0ea8fa,6e1b7278-40c4-40ad-bc78-402db9885534,c2,c1,3360,?,p2,
1769497661.3206859,CREATED,5f740288-d66b-42f4-9c1e-7ede111d8cb0,44503506-1d20-4932-98ab-40b227433588,c2,c1,27,?,?,surb={'id': '90d4b08c-2b9a-40c2-ae21-9f7f4d320087', 'route': ['p1', 'e11', 'i11', 'x9', 'p2', 'c2']}
1769497661.624022,SENT,62612150-f492-4323-a45c-57d3b2db7b09,a756adc3-d224-4f67-a265-e33870d03b7c,c2,c1,3403,?,p2,
1769497661.6242115,CREATED,953c92c4-f703-45e1-93ce-b3bb6f44fb8b,44503506-1d20-4932-98ab-40b227433588,c2,c1,27,?,?,surb={'id': '90d4b08c-2b9a-40c2-ae21-9f7f4d320087', 'route': ['p1', 'e11', 'i11', 'x9', 'p2', 'c2']}
1769497661.994994,SENT,8733365a-4981-4c6e-babf-b890ad110e79,cbe31746-f65b-4069-b5f4-c6c87dddaafd,c2,c1,3383,?,p2,
1769497661.9951606,CREATED,61f183a6-88c8-45cf-81b9-ab941044cc17,66a1895a-469b-4754-8a63-de8c03dcf9d4,c2,c1,27,?,?,surb={'id': '321ecf7a-8da6-40dc-aede-8998508f3541', 'route': ['p1', 'e3', 'i9', 'x6', 'p2', 'c2']}
1769497662.0012834,RECEIVED,3fa93f43-80ae-4006-b600-6181a763b7e0,6abef2f9-e10e-405e-880c-3cc41e9aa2fe,c5,c2,26,p2,?,surb={'id': 'e2317087-a74b-4207-b35e-712233a286dc', 'route': ['p2', 'e6', 'i12', 'x12', 'p2', 'c5']}
1769497662.0063958,SENT,346c4c6b-4622-47a6-bc2e-7253fdaf9106,fa4b4a59-db87-41a7-b64e-e6a58d25521b,c2,c1,3379,?,p2,
1769497662.0065358,CREATED,873ac1a8-4a9e-480d-b032-b3282e8d1086,66a1895a-469b-4754-8a63-de8c03dcf9d4,c2,c1,27,?,?,surb={'id': '321ecf7a-8da6-40dc-aede-8998508f3541', 'route': ['p1', 'e3', 'i9', 'x6', 'p2', 'c2']}
1769497662.1875746,RECEIVED,0ccc48f4-b592-455f-a02e-b62949bb0521,6abef2f9-e10e-405e-880c-3cc41e9aa2fe,c5,c2,26,p2,?,surb={'id': 'e2317087-a74b-4207-b35e-712233a286dc', 'route': ['p2', 'e6', 'i12', 'x12', 'p2', 'c5']}
1769497662.431943,SENT,0a068e60-88fa-47aa-a92f-de13827cff07,05db162c-6bcd-4c68-9242-9fcf7f979f5c,c2,c1,3381,?,p2,
1769497662.4320936,CREATED,bb8d6619-6769-43c9-8784-51a63978a7b5,382b375a-cb4f-48c4-a7aa-60a8039e09da,c2,c1,27,?,?,surb={'id': '35507d44-e0fd-4d2c-ab43-c887ed732ac4', 'route': ['p1', 'e7', 'i9', 'x7', 'p2', 'c2']}
1769497662.752752,RECEIVED,3136aa23-e252-4944-a86c-bc3f3d91c10e,8fd5ca04-1b96-4da3-a61a-623ddc3b3257,c5,c2,27,p2,?,surb={'id': 'f538a1c9-a90b-4936-ade8-d5971c41fb90', 'route': ['p2', 'e7', 'i1', 'x5', 'p2', 'c5']}
1769497662.9327977,RECEIVED,d77b862d-919e-4f24-80ec-17e160dcde22,8fd5ca04-1b96-4da3-a61a-623ddc3b3257,c5,c2,27,p2,?,surb={'id': 'f538a1c9-a90b-4936-ade8-d5971c41fb90', 'route': ['p2', 'e7', 'i1', 'x5', 'p2', 'c5']}
1769497663.1442807,RECEIVED,0eb1c22a-6f32-4efd-9860-5ac9102c89f9,1ebe31ff-25f5-4f4d-aebd-1bc29bbbdd98,c5,c2,27,p2,?,surb={'id': '37871de8-3c62-4d11-b0ad-5b68986c21c7', 'route': ['p2', 'e12', 'i12', 'x1', 'p2', 'c5']}
1769497663.2145324,SENT,60cb16a8-fb51-4232-8bbc-25dba6ee9115,844871d3-4501-4c8b-b853-8c797b1bf1d4,c2,c1,3387,?,p2,
1769497663.214665,CREATED,600534e6-714a-4465-9f1a-e5a9bd491dbc,382b375a-cb4f-48c4-a7aa-60a8039e09da,c2,c1,27,?,?,surb={'id': '35507d44-e0fd-4d2c-ab43-c887ed732ac4', 'route': ['p1', 'e7', 'i9', 'x7', 'p2', 'c2']}
1769497663.2953355,RECEIVED,25d3cfb0-d609-45a7-a3ad-edcd7b451d57,dbc38cbc-bc65-4dd2-8ac8-691e66d9af3a,c5,c2,27,p2,?,surb={'id': 'ff020de3-10c2-4ec0-a384-ed9ce529a87d', 'route': ['p2', 'e1', 'i11', 'x5', 'p2', 'c5']}
1769497663.3733487,SENT,409b664e-5287-47ff-bdb4-8081eb4ca21a,662f9cad-8789-42df-b7cc-a6374f986fce,c2,c1,3387,?,p2,
1769497663.373492,CREATED,6a8b3955-c327-4125-8790-afcabf25bf56,062cadf2-d74a-48d1-889d-ccfe70caa343,c2,c1,27,?,?,surb={'id': '426641d7-5cc1-4027-8806-adc0176baf27', 'route': ['p1', 'e9', 'i5', 'x1', 'p2', 'c2']}
1769497663.39404,RECEIVED,1b375307-a487-438e-a0e7-ca6d28e804a3,bac12462-afd4-4fac-a33d-6f0aa7b281c0,c5,c2,26,p2,?,surb={'id': '84239e15-e8a4-45f2-b70c-f4be8364943c', 'route': ['p2', 'e2', 'i5', 'x7', 'p2', 'c5']}
1769497663.4794946,SENT,5d1d2f2b-be15-40bb-bb11-bd9d2e2e5e88,a9baebee-a9b7-4351-895d-be37544f2d99,c2,c1,3397,?,p2,
1769497663.4796298,CREATED,03bb7463-adc9-4da5-be04-0a1a682c5f2a,062cadf2-d74a-48d1-889d-ccfe70caa343,c2,c1,27,?,?,surb={'id': '426641d7-5cc1-4027-8806-adc0176baf27', 'route': ['p1', 'e9', 'i5', 'x1', 'p2', 'c2']}
1769497663.891711,RECEIVED,8c40c2b4-193d-4c86-b593-bcf61f4d006c,bac12462-afd4-4fac-a33d-6f0aa7b281c0,c5,c2,26,p2,?,surb={'id': '84239e15-e8a4-45f2-b70c-f4be8364943c', 'route': ['p2', 'e2', 'i5', 'x7', 'p2', 'c5']}
1769497663.9252775,SENT,4f35f75e-2c74-49d5-8739-76bc60e76889,e3ceec79-0d80-4099-8dd1-043ea3bf3c6b,c2,c1,3388,?,p2,
1769497663.9254391,CREATED,c2270da9-609c-46a1-bd73-18477eaf4e3c,1fc42676-d2c9-4404-a617-0359bb97ae20,c2,c1,26,?,?,surb={'id': 'a9b30592-bda5-47a7-bc37-1df2c53de311', 'route': ['p1', 'e2', 'i11', 'x8', 'p2', 'c2']}
1769497663.9522486,SENT,2188e51d-3e51-475c-885f-ca4a613ed4bf,509db058-1452-462e-9e99-f8f670162f3c,c2,c1,3400,?,p2,
1769497663.952399,CREATED,63bfacc7-3079-47ae-83a6-188e71c840d5,1fc42676-d2c9-4404-a617-0359bb97ae20,c2,c1,26,?,?,surb={'id': 'a9b30592-bda5-47a7-bc37-1df2c53de311', 'route': ['p1', 'e2', 'i11', 'x8', 'p2', 'c2']}
1769497664.0219462,SENT,c9de798a-ad95-4c68-96c0-8546206f322e,7bf8fffa-d966-4564-9609-4fb86cc32c6c,c2,c1,3359,?,p2,
1769497664.0221267,CREATED,758ec00e-f431-4d85-bb5a-e749344c873a,cdaef573-79ab-4369-b708-e8a757ac6e3a,c2,c1,27,?,?,surb={'id': '9e482494-a71e-4915-b74d-7b52bf490e97', 'route': ['p1', 'e6', 'i9', 'x6', 'p2', 'c2']}
1769497664.4115152,SENT,d7e18bf0-2f66-449c-9dd3-bf761a0b4fa6,2b691820-0237-4d0a-8fa2-6791b6712605,c2,c1,3359,?,p2,
1769497664.4116893,CREATED,ecf1613c-9bfa-4770-9cd6-883b3dd80ef7,cdaef573-79ab-4369-b708-e8a757ac6e3a,c2,c1,27,?,?,surb={'id': '9e482494-a71e-4915-b74d-7b52bf490e97', 'route': ['p1', 'e6', 'i9', 'x6', 'p2', 'c2']}
1769497664.4357955,SENT,84ead52e-8988-4d2f-bfa7-81660261ade4,a385c6c4-ebea-4939-96ab-ebfde7199c14,c2,c1,3359,?,p2,
1769497664.4359515,CREATED,879b44b8-41d1-448e-9360-a1a8468a4b5e,fa46c014-e0df-4178-a8de-1dea84d43a56,c2,c1,27,?,?,surb={'id': '531e283d-5733-4cbe-86f6-6b85c5906a1e', 'route': ['p1', 'e7', 'i5', 'x5', 'p2', 'c2']}
1769497664.6791124,SENT,f2fc5220-bcc9-40d7-bd4b-7bec947db810,d32c88f6-1e15-4d13-8e77-7abd620d10bf,c2,c1,3393,?,p2,
1769497664.679269,CREATED,b99546dc-a7d6-416c-b5e6-897729095a85,fa46c014-e0df-4178-a8de-1dea84d43a56,c2,c1,27,?,?,surb={'id': '531e283d-5733-4cbe-86f6-6b85c5906a1e', 'route': ['p1', 'e7', 'i5', 'x5', 'p2', 'c2']}
1769497665.0354972,SENT,74f96065-8ef0-4110-93b6-94b487e5de7d,f28b79e3-5a82-4046-8460-40e9f10d7f74,c2,c1,3370,?,p2,
1769497665.0356476,CREATED,050928d9-779e-47b4-8ee0-210da487e4d1,898b79af-503e-411f-9359-53ba6f980670,c2,c1,26,?,?,surb={'id': '0af40514-c6fa-4d7d-8912-504e84e179cf', 'route': ['p1', 'e9', 'i2', 'x3', 'p2', 'c2']}
1769497665.3572192,SENT,f4c869d1-0a00-4766-8b21-8778b40ff7fb,91087336-9a7e-4ed5-a105-0d975ec2c32e,c2,c1,3385,?,p2,
1769497665.3573725,CREATED,25d1fa62-b781-4b65-a37d-2b12b7e21e30,898b79af-503e-411f-9359-53ba6f980670,c2,c1,26,?,?,surb={'id': '0af40514-c6fa-4d7d-8912-504e84e179cf', 'route': ['p1', 'e9', 'i2', 'x3', 'p2', 'c2']}
1769497665.4968097,SENT,411db345-c44a-4fa5-8c52-de68391c350f,c64066ff-2b42-4eef-b2d1-b9bf51df44a4,c2,c1,3384,?,p2,
1769497665.496964,CREATED,b7662be4-d19a-4b98-b576-11214c2bbfd6,6398775e-8d4c-4795-96d9-c7964771f34d,c2,c1,27,?,?,surb={'id': 'f7b7c52d-d0a1-45db-8389-f3eb537d4ff2', 'route': ['p1', 'e7', 'i10', 'x6', 'p2', 'c2']}
1769497665.9256923,RECEIVED,3db76582-6bc6-4141-bf5c-d8b7a3ff73db,f75b0e70-4871-4367-9d60-4356d279b1b0,c5,c2,27,p2,?,surb={'id': 'bac72016-9821-4cf9-bd15-8b2122bbc477', 'route': ['p2', 'e10', 'i2', 'x2', 'p2', 'c5']}
1769497666.2696257,SENT,5326d797-5f4c-4697-a7d1-8e9c3c4b11d7,51dc25a3-3a34-4c89-a1d9-3cd496643ee5,c2,c1,3399,?,p2,
1769497666.2697754,CREATED,312e83a2-b6c8-4cd0-8fe1-92c4e25c57cf,6398775e-8d4c-4795-96d9-c7964771f34d,c2,c1,27,?,?,surb={'id': 'f7b7c52d-d0a1-45db-8389-f3eb537d4ff2', 'route': ['p1', 'e7', 'i10', 'x6', 'p2', 'c2']}
1769497667.3821545,SENT,da0c5c9c-a749-47fc-b70d-aa11aef93dd8,b307a8ad-e55e-4213-92b0-51a58c8542f4,c2,c1,3379,?,p2,
1769497667.382288,CREATED,c157eacd-5bd5-472c-afb8-3c0d0a3b8201,6f61001b-9af1-4e07-a542-b82d23d7e480,c2,c1,27,?,?,surb={'id': 'ebf0653e-cb6e-4883-b14f-447573773143', 'route': ['p1', 'e5', 'i7', 'x11', 'p2', 'c2']}
1769497667.469718,SENT,974ba5f0-8ebf-45ed-85f2-813b94ddd1c7,bd37ddbc-b3d3-4dc9-af42-75cb0e663c81,c2,c1,3401,?,p2,
1769497667.4698877,CREATED,f1b863fa-9c29-4a78-8b7d-3a4d0c9d3e91,6f61001b-9af1-4e07-a542-b82d23d7e480,c2,c1,27,?,?,surb={'id': 'ebf0653e-cb6e-4883-b14f-447573773143', 'route': ['p1', 'e5', 'i7', 'x11', 'p2', 'c2']}
1769497667.751486,SENT,27fd7bb8-153d-4296-b3b3-f5f55b33e9f0,82ef2c7f-9ce6-4d73-9860-51b030240293,c2,c1,3389,?,p2,
1769497667.7516265,CREATED,e29bdde1-2ddf-415c-8ab7-e85e89872457,87ee3aef-6101-4c60-b812-d668c32d6ec4,c2,c1,27,?,?,surb={'id': '9d858188-7843-49ca-8e73-50f5240275a4', 'route': ['p1', 'e10', 'i12', 'x5', 'p2', 'c2']}
1769497667.9061577,SENT,efb53cbc-3739-4ef8-8a78-9097575eaf77,4f297fcb-319a-424e-9f8a-d07d7c01aba5,c2,c1,3403,?,p2,
1769497667.9063737,CREATED,37fe3e15-7616-46b2-bbec-d599243b898f,87ee3aef-6101-4c60-b812-d668c32d6ec4,c2,c1,27,?,?,surb={'id': '9d858188-7843-49ca-8e73-50f5240275a4', 'route': ['p1', 'e10', 'i12', 'x5', 'p2', 'c2']}
1769497668.0332932,SENT,8a70beeb-f96c-4275-a0c6-b347e2e6033a,4142da61-40cc-4a9c-8508-208136b8dc8f,c2,c1,3375,?,p2,
