timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769497732.7248228,SENT,909e6f84-3ef5-4e98-b1f9-e20f3d792570,8e6670e5-b43b-4e17-8eca-0a1992bc6afb,c5,c2,3376,?,p2,
1769497732.7249408,CREATED,50a3b7eb-5fc4-4101-ba56-bd2c3ba65670,364d6ba5-d0a8-4536-a03b-5f80afaa978b,c5,c2,27,?,?,surb={'id': 'fed1b50e-05aa-4341-b21c-a55945ffb960', 'route': ['p2', 'e5', 'i3', 'x8', 'p2', 'c5']}
1769497732.7322545,RECEIVED,7d357a07-30c9-4da6-861b-f790df2a90c5,4a43c84d-2b44-44b8-b57d-00ed077135d2,c1,c5,27,p2,?,surb={'id': '037db07e-2bab-4965-b617-efc7450d5c27', 'route': ['p2', 'e4', 'i2', 'x1', 'p1', 'c1']}
1769497732.8746667,SENT,fdba8c02-4770-4ee8-9a46-3940cc9e0352,c7545f48-636b-472f-a4bc-b44916c2f785,c5,c2,3380,?,p2,
1769497732.874814,CREATED,3c0f691c-a37e-43c1-a5b4-8b5413dd3d08,364d6ba5-d0a8-4536-a03b-5f80afaa978b,c5,c2,27,?,?,surb={'id': 'fed1b50e-05aa-4341-b21c-a55945ffb960', 'route': ['p2', 'e5', 'i3', 'x8', 'p2', 'c5']}
1769497732.974108,SENT,19b06048-c5a0-43b2-b866-566363b62f84,ccaa3576-b71a-433e-a9b2-8bfe9a315868,c5,c2,3379,?,p2,
1769497732.9742818,CREATED,a0abd0b8-e5df-40f1-8d39-8fff2ee43414,94708674-f619-4f7c-a5a4-7c64cacfb121,c5,c2,27,?,?,surb={'id': '3732420c-d264-4c06-95bb-622a5d0f4b67', 'route': ['p2', 'e5', 'i10', 'x1', 'p2', 'c5']}
1769497733.3643875,RECEIVED,f3ef8787-3706-4306-8f58-21bcc47bcb5c,436072c2-c1da-4ca2-96d6-7eaad60836a1,c1,c5,26,p2,?,surb={'id': 'f251d187-15a9-4304-9f89-13e88571241a', 'route': ['p2', 'e6', 'i7', 'x7', 'p1', 'c1']}
1769497733.4382653,RECEIVED,3532d88c-b8d9-4236-a0fa-4cce1ea64f17,ed0bcfce-8b44-4f11-b229-dc16efc529ba,c1,c5,27,p2,?,surb={'id': '19d78427-2eaa-4241-a9f2-2116a73d64df', 'route': ['p2', 'e10', 'i10', 'x5', 'p1', 'c1']}
1769497733.5537848,SENT,46605885-b337-4e15-83a8-e85e6c7ae33b,d009968e-b962-4924-abec-0cb55d52f7db,c5,c2,3396,?,p2,
1769497733.5539384,CREATED,2aa4b601-3d24-47c6-874d-578062390587,94708674-f619-4f7c-a5a4-7c64cacfb121,c5,c2,27,?,?,surb={'id': '3732420c-d264-4c06-95bb-622a5d0f4b67', 'route': ['p2', 'e5', 'i10', 'x1', 'p2', 'c5']}
1769497733.7023408,SENT,e611b4d2-0555-4661-8596-a517f176bc21,b315e58d-a000-45c2-bf3a-dd022d09edf2,c5,c2,3359,?,p2,
1769497733.7024999,CREATED,8098a28c-16bc-43f6-b7d6-aa43a2d88e64,a058da7d-f969-409f-a71c-de468ac11463,c5,c2,27,?,?,surb={'id': '1e12cc23-765c-4f89-b5f1-529ce85a6168', 'route': ['p2', 'e1', 'i9', 'x7', 'p2', 'c5']}
1769497733.7132077,RECEIVED,9b25f5c7-c831-4231-a097-a09f2a0a9917,2fb473e8-d333-47a8-aea6-0b39cda36a94,c1,c5,27,p2,?,surb={'id': 'a49f2d09-d614-4408-8a8e-ec716adf3734', 'route': ['p2', 'e1', 'i8', 'x4', 'p1', 'c1']}
1769497734.1740031,SENT,1b2a5225-59a1-4fbe-b021-a3721741bd5b,54a161c5-bcf3-4330-80d1-f2d967bcab6f,c5,c2,3400,?,p2,
1769497734.1741207,CREATED,b1675716-cec7-460c-940a-c08b1fabe987,a058da7d-f969-409f-a71c-de468ac11463,c5,c2,27,?,?,surb={'id': '1e12cc23-765c-4f89-b5f1-529ce85a6168', 'route': ['p2', 'e1', 'i9', 'x7', 'p2', 'c5']}
1769497734.879299,SENT,5f796d46-80ee-4a09-960a-5cf1d1af2f99,f5441910-7205-47cd-80d7-ca20532d2d22,c5,c2,3356,?,p2,
1769497734.8794487,CREATED,4762daa9-7b23-407d-b10c-bec66778c21c,4d6e2aa8-07a3-4296-9a34-ce66d597f14d,c5,c2,25,?,?,surb={'id': '144c46ae-cd43-4166-a8a4-347e67831af3', 'route': ['p2', 'e9', 'i12', 'x6', 'p2', 'c5']}
1769497734.938819,RECEIVED,bae480e9-084f-48d8-9d22-cf1583343374,e82652a3-72ac-433d-8a14-afd6f4f6f634,c1,c5,27,p2,?,surb={'id': 'c5d635c3-18df-4c64-b349-d64664da19b7', 'route': ['p2', 'e11', 'i6', 'x2', 'p1', 'c1']}
1769497735.043789,RECEIVED,da0e7b66-29ff-49b9-b143-669fee1d3dbd,2fb473e8-d333-47a8-aea6-0b39cda36a94,c1,c5,27,p2,?,surb={'id': 'a49f2d09-d614-4408-8a8e-ec716adf3734', 'route': ['p2', 'e1', 'i8', 'x4', 'p1', 'c1']}
1769497735.4288874,RECEIVED,d783f079-c51a-4f93-a170-eeb2f0c7731f,32ae9496-26a8-41dc-94fd-81e714081a25,c1,c5,27,p2,?,surb={'id': 'e98834ae-f7e4-4e53-8044-b60515710fd9', 'route': ['p2', 'e2', 'i6', 'x10', 'p1', 'c1']}
1769497735.466643,RECEIVED,e9127265-7051-4125-b2de-1ee0415b3a56,dc55eeee-b331-4d2e-97df-6063fc63ac3d,c1,c5,27,p2,?,surb={'id': '5b76ea94-b128-48b1-8a4b-d247ef513ab3', 'route': ['p2', 'e11', 'i1', 'x8', 'p1', 'c1']}
1769497735.6516397,SENT,6bd69a71-ea26-4b88-818a-05262f525160,08260fa3-1cd9-423d-ba49-b6f2b7c4ab2c,c5,c2,3385,?,p2,
1769497735.6517422,CREATED,06ce0297-6930-408c-88d3-e28ee5b39d28,4d6e2aa8-07a3-4296-9a34-ce66d597f14d,c5,c2,25,?,?,surb={'id': '144c46ae-cd43-4166-a8a4-347e67831af3', 'route': ['p2', 'e9', 'i12', 'x6', 'p2', 'c5']}
1769497736.0767841,RECEIVED,00bdf432-3d82-4acc-a382-0c17177df1c8,e82652a3-72ac-433d-8a14-afd6f4f6f634,c1,c5,27,p2,?,surb={'id': 'c5d635c3-18df-4c64-b349-d64664da19b7', 'route': ['p2', 'e11', 'i6', 'x2', 'p1', 'c1']}
1769497736.2687783,RECEIVED,998b3473-44d7-4672-a182-87cf5c950d76,dc0e77fb-35e6-47e9-9919-76414b4f2fea,c1,c5,27,p2,?,surb={'id': '2e8247ae-fa1d-40e7-8bdc-e723892855c6', 'route': ['p2', 'e8', 'i4', 'x5', 'p1', 'c1']}
1769497736.4238977,RECEIVED,7fbdb397-9b3e-4b47-9952-4a4d4abd5e77,08956f52-0a6d-4f91-8b88-be5e07b8b358,c1,c5,27,p2,?,surb={'id': 'adb9cfc0-7b90-41c9-aff8-42a9805c466c', 'route': ['p2', 'e8', 'i1', 'x12', 'p1', 'c1']}
1769497736.4277308,SENT,c749e5f4-f1c1-4360-9856-6645f7d70813,a1cf0a46-680c-4898-a71c-b0e22b21b881,c5,c2,3391,?,p2,
1769497736.427906,CREATED,8c70a6e0-3617-48b6-a956-e5601b934521,da7ba962-ae34-422a-a1c2-e6bf392ded82,c5,c2,27,?,?,surb={'id': '3967482f-9f78-435e-9c1a-b7f1ec866843', 'route': ['p2', 'e2', 'i6', 'x10', 'p2', 'c5']}
1769497736.6550062,SENT,24521d76-7c4a-400b-8972-918cfb5439f6,4ba83501-916a-46e6-90ae-31b4c5ed84e5,c5,c2,3400,?,p2,
1769497736.6552153,CREATED,3f11f8e5-1c06-4371-bd36-c9ed2423485d,da7ba962-ae34-422a-a1c2-e6bf392ded82,c5,c2,27,?,?,surb={'id': '3967482f-9f78-435e-9c1a-b7f1ec866843', 'route': ['p2', 'e2', 'i6', 'x10', 'p2', 'c5']}
1769497736.7042866,RECEIVED,f5c8f551-c6a4-4b88-8868-6d63c75052b8,08956f52-0a6d-4f91-8b88-be5e07b8b358,c1,c5,27,p2,?,surb={'id': 'adb9cfc0-7b90-41c9-aff8-42a9805c466c', 'route': ['p2', 'e8', 'i1', 'x12', 'p1', 'c1']}
1769497737.1814277,RECEIVED,cc61c778-98e4-4766-9812-cab2f8f835d4,dc6a3615-2a27-4c16-929c-0f24ff87384e,c1,c5,26,p2,?,surb={'id': 'ad206293-9dab-42b1-ab1d-6c1b70a0cebc', 'route': ['p2', 'e5', 'i9', 'x3', 'p1', 'c1']}
1769497737.3820014,SENT,151546d5-3f74-434d-ae93-634056223bd7,f10d9552-478a-47eb-b540-78285d415578,c5,c2,3379,?,p2,
1769497737.382192,CREATED,560cbd66-75d0-450d-a145-0035f3317185,8914caee-3160-4b05-b2cc-6f58cd8ddeca,c5,c2,27,?,?,surb={'id': 'f71a2e05-1df8-4935-9779-bd0b07d396ed', 'route': ['p2', 'e5', 'i9', 'x8', 'p2', 'c5']}
1769497737.5631442,SENT,a660c596-12b6-40d5-bc8e-acc881c95b3c,ac57550c-a185-43cd-9139-4027f6565e70,c5,c2,3392,?,p2,
1769497737.5632422,CREATED,ab41b711-761a-449e-8532-20348748aa68,8914caee-3160-4b05-b2cc-6f58cd8ddeca,c5,c2,27,?,?,surb={'id': 'f71a2e05-1df8-4935-9779-bd0b07d396ed', 'route': ['p2', 'e5', 'i9', 'x8', 'p2', 'c5']}
1769497737.6441321,RECEIVED,56b4fb02-8793-47b5-aa73-e5e68d90b8d3,dc55eeee-b331-4d2e-97df-6063fc63ac3d,c1,c5,27,p2,?,surb={'id': '5b76ea94-b128-48b1-8a4b-d247ef513ab3', 'route': ['p2', 'e11', 'i1', 'x8', 'p1', 'c1']}
1769497737.6759415,RECEIVED,4c6ff4e7-26c1-403f-b62e-4cc953a648f9,4a43c84d-2b44-44b8-b57d-00ed077135d2,c1,c5,27,p2,?,surb={'id': '037db07e-2bab-4965-b617-efc7450d5c27', 'route': ['p2', 'e4', 'i2', 'x1', 'p1', 'c1']}
1769497737.7837007,RECEIVED,e26d68e3-3f60-492e-a762-599dd14328ca,7b9972ac-1c40-4494-9324-16cc435d08ff,c1,c5,26,p2,?,surb={'id': 'ff15f126-bb2a-47b3-a91c-02ab1830e674', 'route': ['p2', 'e2', 'i11', 'x4', 'p1', 'c1']}
1769497737.8674114,RECEIVED,6ee215b0-7bee-46a2-82bb-c4b4b1398e42,dc917b09-bd44-4209-a96b-f38e67a5b221,c1,c5,27,p2,?,surb={'id': '261aa9c2-c669-4635-a157-9896c15f7a91', 'route': ['p2', 'e11', 'i8', 'x10', 'p1', 'c1']}
1769497738.021616,SENT,f00ac3b9-252a-458b-9c7d-9613e62d555b,eab79fe5-60fa-4c0e-a5d4-5153fc24e2ad,c5,c2,3380,?,p2,
1769497738.021768,CREATED,a06c2b3f-39f4-4399-86d5-dd082ef75f6b,8838a191-315a-475c-86e6-bdb07e4f55cf,c5,c2,27,?,?,surb={'id': 'c5373a84-fd4b-4acd-8feb-1fba4547e78e', 'route': ['p2', 'e2', 'i10', 'x3', 'p2', 'c5']}
1769497738.0810266,RECEIVED,28088884-aa30-4012-98cc-3aabee793568,32ae9496-26a8-41dc-94fd-81e714081a25,c1,c5,27,p2,?,surb={'id': 'e98834ae-f7e4-4e53-8044-b60515710fd9', 'route': ['p2', 'e2', 'i6', 'x10', 'p1', 'c1']}
1769497738.1193063,RECEIVED,790a8ffe-8439-4bdd-8187-4d4ecd2641f8,dc6a3615-2a27-4c16-929c-0f24ff87384e,c1,c5,26,p2,?,surb={'id': 'ad206293-9dab-42b1-ab1d-6c1b70a0cebc', 'route': ['p2', 'e5', 'i9', 'x3', 'p1', 'c1']}
1769497738.1204448,SENT,a3b55f34-0803-4832-a017-3bc41e6feb1b,c81202a8-7932-4264-af35-176d057e525b,c5,c2,3367,?,p2,
1769497738.1205947,CREATED,c7916b51-44ab-458a-ab83-25b503380d97,8838a191-315a-475c-86e6-bdb07e4f55cf,c5,c2,27,?,?,surb={'id': 'c5373a84-fd4b-4acd-8feb-1fba4547e78e', 'route': ['p2', 'e2', 'i10', 'x3', 'p2', 'c5']}
1769497738.1524317,RECEIVED,e3dcd165-7930-4159-a017-5a653f816e90,740f0895-c429-4498-b60b-4e55eeabf91d,c1,c5,27,p2,?,surb={'id': '0f9fc27f-22b9-48b4-ae44-1878d38ae9a3', 'route': ['p2', 'e8', 'i4', 'x1', 'p1', 'c1']}
1769497738.1967754,SENT,ce13efe0-d1cc-40d8-b375-14d663151e6d,4799149e-b674-45f1-877f-efea44277261,c5,c2,3360,?,p2,
1769497738.1969218,CREATED,79c6e520-6de6-4c45-ac3d-609ae0bf0e46,98e1432f-a723-425c-9fbb-e4bb7aaacdb9,c5,c2,26,?,?,surb={'id': '97a944b4-3b94-4580-bfab-61ee2fcf980d', 'route': ['p2', 'e2', 'i3', 'x1', 'p2', 'c5']}
1769497738.293173,SENT,313ef6db-5dfd-497d-8782-8658378c3297,f72ddef9-aea7-49c1-84df-5e7fa6e37354,c5,c2,3379,?,p2,
1769497738.2932332,CREATED,3446f307-0a98-4271-9bad-2cb505214ad5,98e1432f-a723-425c-9fbb-e4bb7aaacdb9,c5,c2,26,?,?,surb={'id': '97a944b4-3b94-4580-bfab-61ee2fcf980d', 'route': ['p2', 'e2', 'i3', 'x1', 'p2', 'c5']}
1769497738.6883051,RECEIVED,827b4903-52bd-4c1c-b2db-81fd6db2d9d9,740f0895-c429-4498-b60b-4e55eeabf91d,c1,c5,27,p2,?,surb={'id': '0f9fc27f-22b9-48b4-ae44-1878d38ae9a3', 'route': ['p2', 'e8', 'i4', 'x1', 'p1', 'c1']}
1769497738.7757232,RECEIVED,69474a51-d335-478d-9275-99c7149c2be1,dc0e77fb-35e6-47e9-9919-76414b4f2fea,c1,c5,27,p2,?,surb={'id': '2e8247ae-fa1d-40e7-8bdc-e723892855c6', 'route': ['p2', 'e8', 'i4', 'x5', 'p1', 'c1']}
1769497738.848401,SENT,050b084d-a52a-423a-bc58-48d26127fe50,8a636a83-022e-412c-909b-306f81f26de5,c5,c2,3379,?,p2,
1769497738.848559,CREATED,61f009bf-9101-460e-b17d-ae362b33bfac,a7a657d4-c4a7-4c16-88af-bd9e6839f949,c5,c2,27,?,?,surb={'id': '711d1cb7-f934-409a-8005-31d734718529', 'route': ['p2', 'e8', 'i2', 'x6', 'p2', 'c5']}
1769497739.207414,SENT,2a1273a5-1819-4bc5-8fe7-88485ab427c1,88f1be14-bce8-41b3-83d4-e93c0fb84a09,c5,c2,3379,?,p2,
1769497739.207533,CREATED,bf0b7eeb-c194-43a2-bf17-900b1ce425de,a7a657d4-c4a7-4c16-88af-bd9e6839f949,c5,c2,27,?,?,surb={'id': '711d1cb7-f934-409a-8005-31d734718529', 'route': ['p2', 'e8', 'i2', 'x6', 'p2', 'c5']}
1769497739.56351,RECEIVED,b55e9e0e-474d-49df-bb6a-e9037f7804ef,f502ecc2-fb1f-408b-860d-b80ac1835447,c1,c5,27,p2,?,surb={'id': '4a2db781-a69b-4770-a954-f76455d65e2d', 'route': ['p2', 'e8', 'i1', 'x12', 'p1', 'c1']}
1769497739.5871632,RECEIVED,caa29a0c-1f41-44c5-bd6c-f0b642494b46,f502ecc2-fb1f-408b-860d-b80ac1835447,c1,c5,27,p2,?,surb={'id': '4a2db781-a69b-4770-a954-f76455d65e2d', 'route': ['p2', 'e8', 'i1', 'x12', 'p1', 'c1']}
1769497739.7850356,SENT,c99107f3-2dec-4f6c-ac2d-59515a88a1ea,030471a3-64a0-4ec8-9725-6b359fcda8e3,c5,c2,3379,?,p2,
1769497739.7852278,CREATED,ecf56662-67ad-4eef-8a9b-b68c25b4fb76,c30bf6d4-f0d1-4d53-93db-d21b8804ce53,c5,c2,27,?,?,surb={'id': '61d090f9-e835-4ad8-9c1e-c34a92a3e178', 'route': ['p2', 'e9', 'i11', 'x6', 'p2', 'c5']}
1769497739.7955759,SENT,94f48db9-bf1f-4878-b8e6-363a0fbc2238,054de074-e341-4725-a992-df7de62182d1,c5,c2,3400,?,p2,
1769497739.795726,CREATED,fa688b21-434b-48b8-a2b0-3473e3ac1b65,c30bf6d4-f0d1-4d53-93db-d21b8804ce53,c5,c2,27,?,?,surb={'id': '61d090f9-e835-4ad8-9c1e-c34a92a3e178', 'route': ['p2', 'e9', 'i11', 'x6', 'p2', 'c5']}
1769497740.0732002,RECEIVED,400d9341-d699-430f-a771-4e01ee1a3979,eab77202-f14d-4cc6-831e-d7a6407a6519,c1,c5,27,p2,?,surb={'id': '0863ce22-51d5-4cb9-b2f0-ac23bbc3faca', 'route': ['p2', 'e8', 'i4', 'x1', 'p1', 'c1']}
1769497740.3055568,SENT,434816a2-8112-4703-997d-442adf9f69ed,ce3b5378-77c0-408e-9697-c15578f92f7d,c5,c2,3388,?,p2,
1769497740.305705,CREATED,083f78b7-57b5-4c2b-9396-1b6b044f5c15,7f3963b7-f75c-4ff8-bc6d-b726b1f74c7c,c5,c2,26,?,?,surb={'id': 'e7fa64fb-1570-4450-8f7b-4c391ab8c5ce', 'route': ['p2', 'e5', 'i11', 'x9', 'p2', 'c5']}
1769497740.4661632,SENT,c99d39c0-a79d-4d96-8ad7-62dd1513932a,ef2367ca-cb80-4dee-bea1-0483f0375e87,c5,c2,3384,?,p2,
1769497740.466241,CREATED,fe9c5082-30d8-4316-98fa-bb6ba48453a3,7f3963b7-f75c-4ff8-bc6d-b726b1f74c7c,c5,c2,26,?,?,surb={'id': 'e7fa64fb-1570-4450-8f7b-4c391ab8c5ce', 'route': ['p2', 'e5', 'i11', 'x9', 'p2', 'c5']}
1769497740.7714274,SENT,e3a72126-8b03-401b-b0b4-562c238c2e06,eae26772-6e17-4da4-ae10-8c4819d15b61,c5,c2,3396,?,p2,
1769497740.7715747,CREATED,145a127b-17cb-498a-b261-f7251a99697e,a6d2f337-ff82-43ff-8acd-ceabd71e7e1d,c5,c2,27,?,?,surb={'id': '19795ff3-f297-47fd-9379-e0737badd975', 'route': ['p2', 'e2', 'i6', 'x8', 'p2', 'c5']}
1769497741.1647952,RECEIVED,87809fdc-dd26-452d-b7a3-462a12686413,1ea98938-8f8b-49ef-bdfe-639ccc8ce46e,c1,c5,26,p2,?,surb={'id': 'bb763223-9976-4a90-9bce-e7e12aa9a5b6', 'route': ['p2', 'e12', 'i4', 'x12', 'p1', 'c1']}
1769497741.1752822,RECEIVED,e89f57e8-abb7-44a1-8d75-b1cbaa3f8d6a,564d3a62-e219-41a9-a7a6-e5782aaacec7,c1,c5,27,p2,?,surb={'id': '877dc357-3203-4926-8b47-6d9df2d83559', 'route': ['p2', 'e5', 'i1', 'x5', 'p1', 'c1']}
1769497741.3261101,RECEIVED,83a2cfe5-79b8-41b0-b6df-0deb4b08f22c,d48be434-ca82-40ee-91e4-e52b4480721f,c1,c5,27,p2,?,surb={'id': '94d76297-2c50-4922-ad65-1ddcb3ac780e', 'route': ['p2', 'e9', 'i2', 'x3', 'p1', 'c1']}
1769497741.3363986,SENT,3fa10ded-a9c8-4d11-88dc-120de96b3e9e,d37585ef-96d3-4c0a-b526-5405d486e87d,c5,c2,3385,?,p2,
1769497741.3364654,CREATED,14bd900e-7362-40b7-add6-b9280af3314f,a6d2f337-ff82-43ff-8acd-ceabd71e7e1d,c5,c2,27,?,?,surb={'id': '19795ff3-f297-47fd-9379-e0737badd975', 'route': ['p2', 'e2', 'i6', 'x8', 'p2', 'c5']}
1769497741.5125983,RECEIVED,ab17ab15-dc2d-41a6-82cc-03e60b3b7d46,d90c9b27-3332-48c4-ab97-53bbd2dc4f5f,c1,c5,27,p2,?,surb={'id': '1aca1874-8274-4d21-b0f0-d3accaccd343', 'route': ['p2', 'e4', 'i12', 'x9', 'p1', 'c1']}
1769497741.5930796,RECEIVED,dd832729-7561-41d1-8792-af5a233c421c,d90c9b27-3332-48c4-ab97-53bbd2dc4f5f,c1,c5,27,p2,?,surb={'id': '1aca1874-8274-4d21-b0f0-d3accaccd343', 'route': ['p2', 'e4', 'i12', 'x9', 'p1', 'c1']}
1769497741.6121671,SENT,e922f9c0-171a-4d88-ba05-426a0f322124,9c1eaace-51c8-4b2f-87c5-c0afa2071e46,c5,c2,3363,?,p2,
1769497741.6122487,CREATED,3ee86976-122c-4488-acb3-4486f04a7158,658ffa3c-52ba-43c2-a4a1-a0b39750e09b,c5,c2,27,?,?,surb={'id': 'd6b8ae98-b50a-41b2-9123-a74f4a420a16', 'route': ['p2', 'e2', 'i7', 'x4', 'p2', 'c5']}
1769497741.634955,RECEIVED,5859be59-8f0d-49f5-a267-fdd7b9de8c0a,93f77661-cb14-4c72-b2d7-920be64b32a9,c1,c5,26,p2,?,surb={'id': '6ef1b70e-0280-49cd-9a95-f11afe6c1611', 'route': ['p2', 'e10', 'i10', 'x6', 'p1', 'c1']}
1769497741.7842288,RECEIVED,f1fde221-f002-4e42-a431-906eb96dec63,564d3a62-e219-41a9-a7a6-e5782aaacec7,c1,c5,27,p2,?,surb={'id': '877dc357-3203-4926-8b47-6d9df2d83559', 'route': ['p2', 'e5', 'i1', 'x5', 'p1', 'c1']}
1769497741.8019638,SENT,70328359-8c16-4c6a-8da6-fa6f80610a6e,ae7d4144-0941-4ccf-94a0-d852e478b54b,c5,c2,3363,?,p2,
1769497741.8020697,CREATED,e6fef5b8-6514-4ed2-bd7a-648e5fa51a94,658ffa3c-52ba-43c2-a4a1-a0b39750e09b,c5,c2,27,?,?,surb={'id': 'd6b8ae98-b50a-41b2-9123-a74f4a420a16', 'route': ['p2', 'e2', 'i7', 'x4', 'p2', 'c5']}
1769497742.158873,RECEIVED,646ce011-0614-4c68-9a60-8cc5b7a17049,d48be434-ca82-40ee-91e4-e52b4480721f,c1,c5,27,p2,?,surb={'id': '94d76297-2c50-4922-ad65-1ddcb3ac780e', 'route': ['p2', 'e9', 'i2', 'x3', 'p1', 'c1']}
1769497742.2005508,RECEIVED,7692c1a4-3d02-4ee7-a7cf-9dd9c7f9e2de,93f77661-cb14-4c72-b2d7-920be64b32a9,c1,c5,26,p2,?,surb={'id': '6ef1b70e-0280-49cd-9a95-f11afe6c1611', 'route': ['p2', 'e10', 'i10', 'x6', 'p1', 'c1']}
1769497742.4789045,RECEIVED,4eb07692-8ede-417b-a1de-4320d565f523,cdd1e757-8d0d-4018-beaa-79d1368cb85e,c1,c5,26,p2,?,surb={'id': '7d4fab88-cc67-42c1-adec-a989027b56ba', 'route': ['p2', 'e10', 'i11', 'x4', 'p1', 'c1']}
1769497742.94522,RECEIVED,6c2aee2c-af95-48fb-b304-c9f63dc94550,1ea98938-8f8b-49ef-bdfe-639ccc8ce46e,c1,c5,26,p2,?,surb={'id': 'bb763223-9976-4a90-9bce-e7e12aa9a5b6', 'route': ['p2', 'e12', 'i4', 'x12', 'p1', 'c1']}
1769497743.238163,RECEIVED,da14f294-50e2-431e-b16d-f2292c54b8d3,c1350d9e-7543-4525-9552-08ab470fc901,c1,c5,27,p2,?,surb={'id': '96bbda80-9111-444d-a932-9da50ceb27b0', 'route': ['p2', 'e9', 'i6', 'x6', 'p1', 'c1']}
1769497743.3393326,RECEIVED,0067f72e-4028-45a6-a851-98b66f260737,1af563aa-b238-4d3b-b703-03643707b788,c1,c5,26,p2,?,surb={'id': 'f068d9ad-ebee-43d8-9fa0-3f35f855a579', 'route': ['p2', 'e4', 'i2', 'x2', 'p1', 'c1']}
1769497743.3753111,RECEIVED,e52ed2f9-4f12-4bfa-ab99-1cc1709e33ff,cdd1e757-8d0d-4018-beaa-79d1368cb85e,c1,c5,26,p2,?,surb={'id': '7d4fab88-cc67-42c1-adec-a989027b56ba', 'route': ['p2', 'e10', 'i11', 'x4', 'p1', 'c1']}
1769497743.4358983,SENT,28902b63-ac5b-4344-a766-d7135d561fc3,b9d73064-8603-4c8e-b9a6-df7e5d58d5a8,c5,c2,3383,?,p2,
1769497743.4359987,CREATED,256ffd6f-984c-40c5-945a-d573239cfb56,2380d5b6-651d-487b-8bef-1b9a9cf6944d,c5,c2,26,?,?,surb={'id': 'a9a13d44-6d7f-48d5-8a60-b0a0dc0f007a', 'route': ['p2', 'e6', 'i7', 'x11', 'p2', 'c5']}
1769497743.5303297,SENT,46901e30-fe63-4608-829b-52abc111bc67,5149e28e-2a5d-4cfa-b7dc-ad6382e34c14,c5,c2,3379,?,p2,
1769497743.5305011,CREATED,3f24c127-8eea-4f94-95e6-5164fa176089,2380d5b6-651d-487b-8bef-1b9a9cf6944d,c5,c2,26,?,?,surb={'id': 'a9a13d44-6d7f-48d5-8a60-b0a0dc0f007a', 'route': ['p2', 'e6', 'i7', 'x11', 'p2', 'c5']}
1769497743.7717545,SENT,5d699136-cee8-428f-9016-48f4a018fb54,179fa19f-847e-4709-a6d6-b6766685b348,c5,c2,3388,?,p2,
1769497743.7718313,CREATED,b38ce101-6eda-48b0-a7aa-4a9e28ffae47,43f3c3b0-a712-4ab3-92a5-1090856daefe,c5,c2,27,?,?,surb={'id': '21688049-3a7d-427e-915d-080504570d95', 'route': ['p2', 'e10', 'i12', 'x2', 'p2', 'c5']}
1769497743.7953694,SENT,b1aaf30d-958b-4e8e-9377-83c3acd385d7,c9485746-82dc-4ce1-8cce-82a74e224980,c5,c2,3380,?,p2,
1769497743.7954447,CREATED,5a894102-9aa0-4219-80e9-8cfa57eb4178,43f3c3b0-a712-4ab3-92a5-1090856daefe,c5,c2,27,?,?,surb={'id': '21688049-3a7d-427e-915d-080504570d95', 'route': ['p2', 'e10', 'i12', 'x2', 'p2', 'c5']}
1769497744.0197692,SENT,7edc6f15-602f-4ded-83ca-987bcfadcfb0,fe1a5824-adb5-451d-b018-1aea0751bcf8,c5,c2,3388,?,p2,
1769497744.0199122,CREATED,96c9d0ca-11f0-433b-81e2-999d49264175,0edff332-9b27-446f-8f06-98c50ba5750f,c5,c2,26,?,?,surb={'id': '381293f6-291d-410f-a5f7-29a5c71359d6', 'route': ['p2', 'e12', 'i6', 'x12', 'p2', 'c5']}
1769497744.130091,RECEIVED,7ab6eb5c-f447-4af7-a7fb-edff035ac7c5,1af563aa-b238-4d3b-b703-03643707b788,c1,c5,26,p2,?,surb={'id': 'f068d9ad-ebee-43d8-9fa0-3f35f855a579', 'route': ['p2', 'e4', 'i2', 'x2', 'p1', 'c1']}
1769497744.321517,RECEIVED,5818aa20-2d7e-49cd-9632-25c64ca23882,c1350d9e-7543-4525-9552-08ab470fc901,c1,c5,27,p2,?,surb={'id': '96bbda80-9111-444d-a932-9da50ceb27b0', 'route': ['p2', 'e9', 'i6', 'x6', 'p1', 'c1']}
1769497744.3349874,SENT,41ac702e-6b4a-4c0e-883a-62e1f89e85b4,11c3278c-d87e-492e-b73b-2a095b3ec8ec,c5,c2,3359,?,p2,
1769497744.3351007,CREATED,1cf548ea-1ada-406c-aea5-63ca2ff34711,0edff332-9b27-446f-8f06-98c50ba5750f,c5,c2,26,?,?,surb={'id': '381293f6-291d-410f-a5f7-29a5c71359d6', 'route': ['p2', 'e12', 'i6', 'x12', 'p2', 'c5']}
1769497744.387104,SENT,616cbbc0-67b8-4576-b64b-d43356a3177b,34c500a7-3829-45a6-9b00-efe3d8567cd4,c5,c2,3392,?,p2,
1769497744.3871968,CREATED,c204e687-c70e-4ddb-b5f0-d2d509b26b52,e2931726-f4ad-4103-84a5-4dbb106d224b,c5,c2,27,?,?,surb={'id': 'df2d58f8-25ba-4a75-92d4-1eb6c3ebe588', 'route': ['p2', 'e4', 'i1', 'x12', 'p2', 'c5']}
1769497744.5389352,SENT,aff70e1c-78d4-4b44-ad40-55e1657f6172,e9833b2e-29c2-4cf8-b401-5183a5e3e857,c5,c2,3388,?,p2,
