timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769461118.2793262,RECEIVED,798465f9-f6ec-4e4d-87c0-8f63089d7590,13afab89-bd59-4ead-9dde-a70dfc6ff0d9,c1,c3,27,p3,?,surb={'id': '952ac071-0b2b-47b8-8d49-bb6ce5145ecd', 'route': ['p3', 'e8', 'i4', 'x7', 'p1', 'c1']}
1769461118.2898612,RECEIVED,bd837c41-dc5e-495c-8c55-a180b38d8a9e,595b9be5-68b3-4686-b124-d65547eabd89,c5,c3,27,p3,?,surb={'id': 'e281d17c-65f3-428f-9f70-53a1c994bd61', 'route': ['p3', 'e2', 'i12', 'x1', 'p2', 'c5']}
1769461118.3361974,SENT,252242c4-85b9-43ae-816e-d9e8472a3c57,a28fbdc6-837b-4239-810d-80d1034d3a26,c3,c2,3367,?,p3,
1769461118.3363721,CREATED,bff44416-3f3e-4c9b-8e07-1b443dfa3a54,f6f9d1ac-5399-4519-be9e-4243060fe943,c3,c2,27,?,?,surb={'id': 'a2cfe48e-e0c2-4cb8-b664-e2d151e88282', 'route': ['p2', 'e4', 'i9', 'x10', 'p3', 'c3']}
1769461118.597444,SENT,89c55244-0cad-4c1e-8721-2cda13ba9d0c,1b8b6307-c989-4577-8941-67b65bc95c87,c3,c2,3401,?,p3,
1769461118.59752,CREATED,90f32a81-27ec-4ad7-b6c0-3936d9652882,e949f5ae-eabf-4e99-b79b-7ef18805fcc3,c3,c2,27,?,?,surb={'id': 'c055f0da-3bc8-4460-952d-53b7f95f15f2', 'route': ['p2', 'e11', 'i2', 'x6', 'p3', 'c3']}
1769461118.9009068,RECEIVED,631e0907-c15c-48fb-91d8-a8d81895f713,d60550cb-ed02-4488-8d97-80aadfa98722,c5,c3,27,p3,?,surb={'id': 'e6542757-661c-4cab-9f8f-4552bd429483', 'route': ['p3', 'e12', 'i6', 'x2', 'p2', 'c5']}
1769461119.0157964,RECEIVED,4ef46ab9-75be-4621-a437-b98f857952cf,e1f561f9-070d-4029-b3bd-9239e7579452,c5,c3,27,p3,?,surb={'id': 'cf3e0465-2958-4620-a204-bbeb833d0832', 'route': ['p3', 'e10', 'i9', 'x1', 'p2', 'c5']}
1769461119.0258327,SENT,0bf5e242-ab7a-4b4a-b969-2714f75b2874,f8565a25-bb7b-4a54-9a69-d1605b1bbfdf,c3,c2,3360,?,p3,
1769461119.0259836,CREATED,12170f8b-37e1-4d68-9e0e-bbe8b6b04eca,e949f5ae-eabf-4e99-b79b-7ef18805fcc3,c3,c2,27,?,?,surb={'id': 'c055f0da-3bc8-4460-952d-53b7f95f15f2', 'route': ['p2', 'e11', 'i2', 'x6', 'p3', 'c3']}
1769461119.255142,RECEIVED,6c5f7fe7-5855-4b89-9905-df1d2c74f537,c770702c-b177-4f01-8b5c-6b629c578411,c4,c3,27,p3,?,surb={'id': '3ff4eb86-69ec-4f09-8dd5-3f7e8bf3f801', 'route': ['p3', 'e5', 'i6', 'x2', 'p1', 'c4']}
1769461119.2696042,RECEIVED,f1581107-422d-4495-824a-e42ff31ad5c4,473f22e5-afe7-46b7-bef6-feb640ffa3cd,c4,c3,27,p3,?,surb={'id': '61143e4d-8f2f-498c-bc88-e765c10a20e4', 'route': ['p3', 'e4', 'i3', 'x4', 'p1', 'c4']}
1769461119.3181899,SENT,8a649d04-e673-47f6-8e63-cda2293578e2,acbdbba9-0290-4e59-a104-f32541caabe2,c3,c2,3391,?,p3,
1769461119.3182657,CREATED,e231e862-3318-4f62-b8f8-eb8292601f88,a05a45cc-d330-49b0-aba5-f6c4d55d63c6,c3,c2,27,?,?,surb={'id': '1a8c7a4f-15b0-4037-b19a-a4324c201ee9', 'route': ['p2', 'e4', 'i3', 'x11', 'p3', 'c3']}
1769461119.372987,RECEIVED,23612fc8-b665-46ed-88a1-9ab6872c6c3c,8d79291f-58e1-47d3-9f15-0d6ffeddd351,c5,c3,27,p3,?,surb={'id': '4a8d5b94-8773-4c5b-9141-0564d2bc76d2', 'route': ['p3', 'e1', 'i1', 'x12', 'p2', 'c5']}
1769461119.4165328,RECEIVED,574286ca-5d15-495d-a504-0c8f3c244f00,d525895e-9249-450d-9bb3-0d13ccab9678,c5,c3,27,p3,?,surb={'id': 'ae27962e-c760-4195-a1c2-6dcf08398f16', 'route': ['p3', 'e10', 'i8', 'x4', 'p2', 'c5']}
1769461119.5955436,RECEIVED,5ffafea0-2052-4995-8bd7-41e17a8f30d0,141bad11-e568-474f-b86a-448f9bab25ad,c4,c3,27,p3,?,surb={'id': 'af6a2e69-3c15-4343-8e83-73c85186ff86', 'route': ['p3', 'e7', 'i1', 'x7', 'p1', 'c4']}
1769461119.8777483,RECEIVED,c7dfc535-3fe1-4919-861d-6c84494db31f,bbf0a7ed-06bb-43c2-93e8-cfa4e6381d0f,c5,c3,27,p3,?,surb={'id': '0ba5ddf7-9d22-492f-873e-eff858899f3e', 'route': ['p3', 'e1', 'i1', 'x9', 'p2', 'c5']}
1769461119.892682,RECEIVED,dabcb3b1-816b-40d7-9c75-afe2ecc7088f,595b9be5-68b3-4686-b124-d65547eabd89,c5,c3,27,p3,?,surb={'id': 'e281d17c-65f3-428f-9f70-53a1c994bd61', 'route': ['p3', 'e2', 'i12', 'x1', 'p2', 'c5']}
1769461119.9638069,RECEIVED,691e72f1-422f-4949-8708-464d4048efc8,e1f561f9-070d-4029-b3bd-9239e7579452,c5,c3,27,p3,?,surb={'id': 'cf3e0465-2958-4620-a204-bbeb833d0832', 'route': ['p3', 'e10', 'i9', 'x1', 'p2', 'c5']}
1769461120.0364387,RECEIVED,fd97a4ad-e09d-4d5f-bfc4-a01ef7d205a3,141bad11-e568-474f-b86a-448f9bab25ad,c4,c3,27,p3,?,surb={'id': 'af6a2e69-3c15-4343-8e83-73c85186ff86', 'route': ['p3', 'e7', 'i1', 'x7', 'p1', 'c4']}
1769461120.07971,SENT,1f205643-9c76-43a1-b201-165dc712c6ad,a7a0cff6-3b23-410d-8297-7ba5f1e7eb10,c3,c2,3356,?,p3,
1769461120.0798526,CREATED,c2a5920f-718e-41c8-a443-b85c88cd5ad9,a05a45cc-d330-49b0-aba5-f6c4d55d63c6,c3,c2,27,?,?,surb={'id': '1a8c7a4f-15b0-4037-b19a-a4324c201ee9', 'route': ['p2', 'e4', 'i3', 'x11', 'p3', 'c3']}
1769461120.3507218,RECEIVED,eafb9d7f-d957-4402-833c-b88c34b993c4,e9cb7927-0c34-4cd3-8e39-28c3c44455bd,c5,c3,26,p3,?,surb={'id': '8182783c-362b-4522-a0e0-59643abcd30b', 'route': ['p3', 'e2', 'i2', 'x11', 'p2', 'c5']}
1769461120.4002976,RECEIVED,f845078e-4f10-4547-ac5f-25365a2b361a,aaabc0b5-a2a4-431d-9648-c6d5538af81b,c4,c3,27,p3,?,surb={'id': '7a5436f4-a00e-4e79-9cd0-e28a7b7531ec', 'route': ['p3', 'e3', 'i7', 'x11', 'p1', 'c4']}
1769461120.5406318,RECEIVED,d40f2d8f-7f49-4a04-b996-103625bf94e7,1ea7109a-d5dd-4d34-b097-2a2e86e20ba3,c1,c3,27,p3,?,surb={'id': '1063f94a-979a-40ab-bbbe-196e0023faa0', 'route': ['p3', 'e3', 'i8', 'x11', 'p1', 'c1']}
1769461120.6085486,RECEIVED,da916c4c-a6a0-40d3-af6d-6402c05c6a3a,37e79de4-b304-4e76-b643-894b0ee4e113,c1,c3,27,p3,?,surb={'id': '0e8c72d6-6f8b-44af-b23c-200cdbed0944', 'route': ['p3', 'e3', 'i10', 'x9', 'p1', 'c1']}
1769461120.6740782,RECEIVED,c03dd7b6-5a4f-41dc-8136-c0bd2b619b1d,8d79291f-58e1-47d3-9f15-0d6ffeddd351,c5,c3,27,p3,?,surb={'id': '4a8d5b94-8773-4c5b-9141-0564d2bc76d2', 'route': ['p3', 'e1', 'i1', 'x12', 'p2', 'c5']}
1769461120.8226085,RECEIVED,2dca0e14-6e5a-422d-9b8b-0317ae0a6361,7a9af461-fb7b-4351-8273-cc9a5493005c,c5,c3,27,p3,?,surb={'id': 'a465bd0c-3874-4c5c-837f-9b648d73ed22', 'route': ['p3', 'e4', 'i7', 'x2', 'p2', 'c5']}
1769461121.0571966,SENT,b910c39d-911d-4a50-b0bf-c4d3f07c8d18,a67f5e5b-19d5-410d-ac23-6b3491892bd1,c3,c2,3396,?,p3,
1769461121.0573168,CREATED,bcc2ec97-035c-4c92-a1d6-967d5629a46c,3dfb11d6-4c55-4a6c-92b7-94bc462a57f9,c3,c2,27,?,?,surb={'id': 'd0e99eae-33fd-4436-843d-026d2a947eb9', 'route': ['p2', 'e9', 'i12', 'x11', 'p3', 'c3']}
1769461121.0877035,SENT,5a0e99c2-2754-492e-91e1-1288fd45312e,df735ec4-f66d-493c-86db-66745e376548,c3,c2,3401,?,p3,
1769461121.0878453,CREATED,82f910ab-5270-484b-9923-820c37e138c4,3dfb11d6-4c55-4a6c-92b7-94bc462a57f9,c3,c2,27,?,?,surb={'id': 'd0e99eae-33fd-4436-843d-026d2a947eb9', 'route': ['p2', 'e9', 'i12', 'x11', 'p3', 'c3']}
1769461121.1970816,RECEIVED,e57fe6bf-3f62-4bdc-9286-3b781d4d05ef,dd934978-8740-4668-97b7-f83681f341bb,c1,c3,27,p3,?,surb={'id': 'c2bbb337-7536-4a61-bb6b-ff15bf15762c', 'route': ['p3', 'e6', 'i2', 'x6', 'p1', 'c1']}
1769461121.2507715,RECEIVED,a46575f2-877d-4463-9ee3-0f9ff9b0e62f,04e4e760-ba37-4032-9a5f-bf02d90eefc2,c4,c3,27,p3,?,surb={'id': '9952f1aa-606e-46da-9f4d-a20a12435566', 'route': ['p3', 'e5', 'i4', 'x8', 'p1', 'c4']}
1769461121.3602064,SENT,a9f371a1-65cb-48e3-90bb-d044543f63d9,c5e7e6ee-09c4-4873-9d69-bfd435e1ac4d,c3,c2,3403,?,p3,
1769461121.360325,CREATED,77b39765-59c7-4c0f-acba-c837cace9f90,d0d51b77-3ae6-4895-9a99-0f5aef035afd,c3,c2,27,?,?,surb={'id': 'ffef5237-6501-4d51-a249-8a5621b2c3ca', 'route': ['p2', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769461121.5038385,SENT,69de4e58-7626-4ebe-a89e-1a4c6249d0c5,ef080458-dd89-44ca-aa74-d03a9e6200e8,c3,c2,3360,?,p3,
1769461121.5039582,CREATED,f2f89661-0382-4141-ab24-1a40f24ad6c9,d0d51b77-3ae6-4895-9a99-0f5aef035afd,c3,c2,27,?,?,surb={'id': 'ffef5237-6501-4d51-a249-8a5621b2c3ca', 'route': ['p2', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769461121.6025321,SENT,2caaa620-6d37-44f5-8e21-1ed5a7901cd5,fff15aaf-fc25-438a-94c2-d3b295f50307,c3,c2,3382,?,p3,
1769461121.6026256,CREATED,acbb59d4-8733-48d7-a632-81ef71962392,46762d12-8f49-4cd3-b9dd-ad9f3e7706b5,c3,c2,26,?,?,surb={'id': '66893f86-5443-4314-b07a-59cd05d3fe00', 'route': ['p2', 'e7', 'i4', 'x8', 'p3', 'c3']}
1769461121.7244253,SENT,ee92fc94-4329-40bc-8748-998d3619f1de,6cc63562-1d32-4206-83cc-0aff6a597e8b,c3,c2,3391,?,p3,
1769461121.7245753,CREATED,e31232ac-af2a-4b30-9335-e65e4683f057,46762d12-8f49-4cd3-b9dd-ad9f3e7706b5,c3,c2,26,?,?,surb={'id': '66893f86-5443-4314-b07a-59cd05d3fe00', 'route': ['p2', 'e7', 'i4', 'x8', 'p3', 'c3']}
1769461121.7500052,SENT,ba2d8373-72b0-4398-834a-ff8861f7c185,9c330cf4-14bb-49fb-8d16-e22d7fa3bbc2,c3,c2,3363,?,p3,
1769461121.7501864,CREATED,c9e22f56-7a79-476a-9960-ddddb7b3e5e2,b98dbe5d-26ec-4d9b-a774-8f3cc0e076ca,c3,c2,27,?,?,surb={'id': 'bc6b7ba4-98bd-4fc5-a09a-614820fd6067', 'route': ['p2', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769461121.8366058,RECEIVED,15ce5094-29d6-44b7-8243-06da7de18491,aaabc0b5-a2a4-431d-9648-c6d5538af81b,c4,c3,27,p3,?,surb={'id': '7a5436f4-a00e-4e79-9cd0-e28a7b7531ec', 'route': ['p3', 'e3', 'i7', 'x11', 'p1', 'c4']}
1769461121.8763175,RECEIVED,32a7a403-43e0-4ff8-a35a-8d96c4fbed6c,3894dbbe-3a34-4f88-9698-3733fc3c5abd,c4,c3,27,p3,?,surb={'id': '2058f5ba-10bd-4d89-b621-139ffa441d09', 'route': ['p3', 'e3', 'i8', 'x5', 'p1', 'c4']}
1769461121.898723,RECEIVED,aec72d12-3243-476e-b10c-ffd184ef08f2,a22c81bd-88e2-46aa-8180-a9e2a7924a62,c1,c3,27,p3,?,surb={'id': 'e4735328-06f5-448c-93ac-a047e7859a99', 'route': ['p3', 'e10', 'i7', 'x11', 'p1', 'c1']}
1769461121.9531121,RECEIVED,5f1e00e4-dfec-4deb-8d2b-1a29e268a746,4ee4c0bc-ce8c-4a1d-be31-798d8ce642f0,c1,c3,27,p3,?,surb={'id': 'f73e3dd2-4341-4355-981a-d8224fc804d9', 'route': ['p3', 'e2', 'i10', 'x2', 'p1', 'c1']}
1769461121.9858365,RECEIVED,bb7362fb-e5db-41b3-a70f-dc12e24510ff,5a89f30d-9a16-4d45-ad3b-be17c15d2586,c5,c3,27,p3,?,surb={'id': 'dd51500a-b364-4d22-ad06-9685de69abb6', 'route': ['p3', 'e12', 'i9', 'x5', 'p2', 'c5']}
1769461122.220393,RECEIVED,0b5fa663-bdc5-492d-b3c8-0cf87685d78f,7a9af461-fb7b-4351-8273-cc9a5493005c,c5,c3,27,p3,?,surb={'id': 'a465bd0c-3874-4c5c-837f-9b648d73ed22', 'route': ['p3', 'e4', 'i7', 'x2', 'p2', 'c5']}
1769461122.2481859,RECEIVED,bfe30e84-f14f-4f1d-85a1-d5138a5d53a0,4ee4c0bc-ce8c-4a1d-be31-798d8ce642f0,c1,c3,27,p3,?,surb={'id': 'f73e3dd2-4341-4355-981a-d8224fc804d9', 'route': ['p3', 'e2', 'i10', 'x2', 'p1', 'c1']}
1769461122.260955,SENT,4d384bf3-bdc6-485f-a2d3-a03402a413f3,0cdc1331-98eb-47b1-b752-22a3ff13395f,c3,c2,3376,?,p3,
1769461122.2611353,CREATED,6595cfe0-86a9-4623-a15e-9864e2107c08,b98dbe5d-26ec-4d9b-a774-8f3cc0e076ca,c3,c2,27,?,?,surb={'id': 'bc6b7ba4-98bd-4fc5-a09a-614820fd6067', 'route': ['p2', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769461122.4174788,RECEIVED,0e28817b-4428-44bd-8e15-faa317a0d6fe,5a89f30d-9a16-4d45-ad3b-be17c15d2586,c5,c3,27,p3,?,surb={'id': 'dd51500a-b364-4d22-ad06-9685de69abb6', 'route': ['p3', 'e12', 'i9', 'x5', 'p2', 'c5']}
1769461122.6963882,RECEIVED,1efac38e-4f00-4c1b-b95b-ed977ef8655a,48e9830e-3bbc-4a53-b201-2e9c361c8229,c4,c3,27,p3,?,surb={'id': 'b2eeb0eb-b484-4d39-9a0f-d9455b5f604f', 'route': ['p3', 'e9', 'i1', 'x1', 'p1', 'c4']}
1769461122.930425,RECEIVED,ae5b888e-6566-49b5-bef1-c890442050f4,3894dbbe-3a34-4f88-9698-3733fc3c5abd,c4,c3,27,p3,?,surb={'id': '2058f5ba-10bd-4d89-b621-139ffa441d09', 'route': ['p3', 'e3', 'i8', 'x5', 'p1', 'c4']}
1769461123.0378284,RECEIVED,8e133407-6fda-4056-a3fc-09ec82527c16,d59ab2df-e014-4c15-aff9-f558ce19bffa,c5,c3,27,p3,?,surb={'id': '2921eadc-4f4e-47e0-8958-f2075acbe8ca', 'route': ['p3', 'e12', 'i6', 'x4', 'p2', 'c5']}
1769461123.0479214,RECEIVED,46604b19-31ef-4899-ba8d-ed897f65930b,86f63411-8cdd-4c38-8aa9-86b71718cf2b,c5,c3,26,p3,?,surb={'id': '6fdd9a95-1334-44a8-ac03-19e22dca1368', 'route': ['p3', 'e4', 'i10', 'x11', 'p2', 'c5']}
1769461123.1609266,RECEIVED,21aafe78-d296-4fc1-bc8e-d52959e564ab,6cdf8a22-247a-4736-9477-cb5a265e9d7a,c5,c3,27,p3,?,surb={'id': '93c6b0e6-0d56-4866-b4b4-3e8c8829a118', 'route': ['p3', 'e9', 'i11', 'x12', 'p2', 'c5']}
1769461123.2697327,RECEIVED,cbcca4b2-e622-441f-970f-9c7bfde1e12c,37e79de4-b304-4e76-b643-894b0ee4e113,c1,c3,27,p3,?,surb={'id': '0e8c72d6-6f8b-44af-b23c-200cdbed0944', 'route': ['p3', 'e3', 'i10', 'x9', 'p1', 'c1']}
1769461123.2740111,RECEIVED,0ebec0a9-c5f1-4141-b90d-f3836cbe6d1e,1132ddb4-adf1-43a0-b754-b91992a7d0f5,c4,c3,27,p3,?,surb={'id': '41b3c194-062b-42c6-b5e4-7feef338674a', 'route': ['p3', 'e1', 'i5', 'x6', 'p1', 'c4']}
1769461123.3737588,RECEIVED,93f0b41b-ce1d-49b5-b5f1-7d16a4e36f62,6cdf8a22-247a-4736-9477-cb5a265e9d7a,c5,c3,27,p3,?,surb={'id': '93c6b0e6-0d56-4866-b4b4-3e8c8829a118', 'route': ['p3', 'e9', 'i11', 'x12', 'p2', 'c5']}
1769461123.377814,RECEIVED,c4476ccd-4c11-4533-9b9a-141c0278d6a2,d00dd2af-59dc-4d2c-ba71-43afd492066f,c1,c3,27,p3,?,surb={'id': 'e0c4728e-be02-478b-9cbf-a412b63c89b3', 'route': ['p3', 'e1', 'i3', 'x11', 'p1', 'c1']}
1769461123.4962277,RECEIVED,e593fae7-b20b-4421-b802-939a9287b820,d00dd2af-59dc-4d2c-ba71-43afd492066f,c1,c3,27,p3,?,surb={'id': 'e0c4728e-be02-478b-9cbf-a412b63c89b3', 'route': ['p3', 'e1', 'i3', 'x11', 'p1', 'c1']}
1769461123.5447083,RECEIVED,c22504b5-519d-4711-b6b1-9ec6cc1be757,8a84f59b-2d5f-4e70-900d-3a855d4f2456,c4,c3,27,p3,?,surb={'id': '9fc5f890-b4d3-4cb9-9834-b73f68ab6960', 'route': ['p3', 'e1', 'i10', 'x5', 'p1', 'c4']}
1769461123.5551023,SENT,a0176fa5-81ba-4d6f-a093-650c3c4faa79,4df19865-d77e-42ce-8992-26ee5055f9da,c3,c2,3405,?,p3,
1769461123.555254,CREATED,6bd25150-867a-47bf-b9e3-fa30d12a9fe7,f8d0040f-59e2-48b5-bb42-52963150aee7,c3,c2,27,?,?,surb={'id': '4ff23b9f-3d27-41af-9227-ed83fc2cab5b', 'route': ['p2', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769461123.6519997,RECEIVED,8652ef71-2a33-414b-ad3e-78948e8a35ee,8a84f59b-2d5f-4e70-900d-3a855d4f2456,c4,c3,27,p3,?,surb={'id': '9fc5f890-b4d3-4cb9-9834-b73f68ab6960', 'route': ['p3', 'e1', 'i10', 'x5', 'p1', 'c4']}
1769461123.679824,SENT,53246670-c7af-4e7e-936a-a20e88ff7e3a,c39bf967-6bf2-48ec-92d5-6c81b1d36882,c3,c2,3401,?,p3,
1769461123.6799753,CREATED,1c2237e9-9e65-4fb2-b420-6ab4198d7295,f8d0040f-59e2-48b5-bb42-52963150aee7,c3,c2,27,?,?,surb={'id': '4ff23b9f-3d27-41af-9227-ed83fc2cab5b', 'route': ['p2', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769461123.9311922,RECEIVED,4fb8a0e2-54ad-4315-9f3d-4b4c662e2643,04e4e760-ba37-4032-9a5f-bf02d90eefc2,c4,c3,27,p3,?,surb={'id': '9952f1aa-606e-46da-9f4d-a20a12435566', 'route': ['p3', 'e5', 'i4', 'x8', 'p1', 'c4']}
1769461124.0110717,RECEIVED,38e3d75b-7691-4df4-b7bd-040322d7da60,c804b1c8-b9d1-48cc-967c-357ff6e1a220,c4,c3,27,p3,?,surb={'id': 'f82b2c67-4b24-4400-be45-4065164f08fd', 'route': ['p3', 'e6', 'i1', 'x3', 'p1', 'c4']}
1769461124.0920784,RECEIVED,d04fe794-5ff0-40e0-b617-cfa4e13a015b,92b1e618-1d75-4c12-9cf3-d213fafe43e9,c4,c3,27,p3,?,surb={'id': '52bc93e9-201e-442f-8c87-8e4645c4b830', 'route': ['p3', 'e1', 'i2', 'x8', 'p1', 'c4']}
1769461124.2345352,RECEIVED,1a83e4c7-0406-49af-b0c4-a85aa3adac79,a22c81bd-88e2-46aa-8180-a9e2a7924a62,c1,c3,27,p3,?,surb={'id': 'e4735328-06f5-448c-93ac-a047e7859a99', 'route': ['p3', 'e10', 'i7', 'x11', 'p1', 'c1']}
1769461124.281163,RECEIVED,095ae4ea-dd24-4aa8-8298-dbf5ca584262,a7a2e593-8d37-4e0b-a99b-23a506030e09,c5,c3,27,p3,?,surb={'id': '72a8d68c-edbe-46b2-99d4-016834319fb8', 'route': ['p3', 'e10', 'i9', 'x6', 'p2', 'c5']}
1769461124.3636572,RECEIVED,3dec0cf4-0e3f-4f76-acc5-823c0a6dcaf4,1132ddb4-adf1-43a0-b754-b91992a7d0f5,c4,c3,27,p3,?,surb={'id': '41b3c194-062b-42c6-b5e4-7feef338674a', 'route': ['p3', 'e1', 'i5', 'x6', 'p1', 'c4']}
1769461124.4772022,SENT,0ffd98c3-e284-4968-916e-63e2816cee96,a90a29ba-92f0-465d-aff9-1b9cb6692f26,c3,c2,3391,?,p3,
1769461124.4773574,CREATED,5f8aa4b5-c92a-4521-97a1-80f630d3fa1d,47618586-b0b5-41e6-a4fc-d7077a50011a,c3,c2,26,?,?,surb={'id': '2b70b8c7-dd15-4d33-8161-3b331f0fe8bb', 'route': ['p2', 'e10', 'i10', 'x9', 'p3', 'c3']}
1769461124.610951,RECEIVED,24c257f5-4f41-41a5-a32d-6795bca9791b,d59ab2df-e014-4c15-aff9-f558ce19bffa,c5,c3,27,p3,?,surb={'id': '2921eadc-4f4e-47e0-8958-f2075acbe8ca', 'route': ['p3', 'e12', 'i6', 'x4', 'p2', 'c5']}
1769461124.7266996,RECEIVED,60645f30-2876-438a-acd2-675fe7c81f15,55ed5720-2126-4bf8-b8d8-156e35563f92,c5,c3,27,p3,?,surb={'id': '6d835d09-cb74-4899-9b8e-5128e6aa2101', 'route': ['p3', 'e1', 'i2', 'x8', 'p2', 'c5']}
1769461124.8922079,RECEIVED,8cd50cb3-4a6f-4fde-a7a6-49c9fad6ad03,a7a2e593-8d37-4e0b-a99b-23a506030e09,c5,c3,27,p3,?,surb={'id': '72a8d68c-edbe-46b2-99d4-016834319fb8', 'route': ['p3', 'e10', 'i9', 'x6', 'p2', 'c5']}
1769461125.0107195,SENT,9c252e85-6ce5-4803-98d7-7b565a37eee6,c16a109f-7694-4c3c-9126-aea0d84ce2e7,c3,c2,3380,?,p3,
1769461125.0108702,CREATED,861e7319-34af-4116-903a-40713f40a1bf,47618586-b0b5-41e6-a4fc-d7077a50011a,c3,c2,26,?,?,surb={'id': '2b70b8c7-dd15-4d33-8161-3b331f0fe8bb', 'route': ['p2', 'e10', 'i10', 'x9', 'p3', 'c3']}
1769461125.1054895,RECEIVED,9877cc48-759e-4818-9157-7a89924eb9a1,c804b1c8-b9d1-48cc-967c-357ff6e1a220,c4,c3,27,p3,?,surb={'id': 'f82b2c67-4b24-4400-be45-4065164f08fd', 'route': ['p3', 'e6', 'i1', 'x3', 'p1', 'c4']}
1769461125.2247977,SENT,f4775535-c53b-47c7-8871-01db44ac5837,22d1f706-8ba2-4ad7-b0e0-61b1df057556,c3,c2,3391,?,p3,
1769461125.2248967,CREATED,8ba7bada-902a-4e52-9bc0-12f1ef6c5af4,d1ccd69f-4f91-4f0a-8f8b-e27154dac435,c3,c2,27,?,?,surb={'id': 'fa6c9ab7-8f0a-4cdb-b01a-00ef1bc733a5', 'route': ['p2', 'e11', 'i4', 'x11', 'p3', 'c3']}
1769461125.2956712,RECEIVED,99573a05-027d-4242-bba0-3ddbfe1b53b7,86f63411-8cdd-4c38-8aa9-86b71718cf2b,c5,c3,26,p3,?,surb={'id': '6fdd9a95-1334-44a8-ac03-19e22dca1368', 'route': ['p3', 'e4', 'i10', 'x11', 'p2', 'c5']}
1769461125.374536,RECEIVED,a26fc710-dad1-4786-96d1-feca28858ea7,09a3bb8e-2614-4dbe-84f3-da9487512988,c1,c3,27,p3,?,surb={'id': 'ed33f14d-5ca0-424d-9dde-11619c693754', 'route': ['p3', 'e9', 'i10', 'x4', 'p1', 'c1']}
1769461125.4804103,RECEIVED,572ee9e3-496e-411d-a1a6-b19d553801a7,4fa4f6a1-960a-424d-acc0-9b9b51e31af6,c5,c3,27,p3,?,surb={'id': 'd6749f50-8689-42d8-b73e-5436157f4238', 'route': ['p3', 'e2', 'i10', 'x5', 'p2', 'c5']}
1769461125.897843,SENT,e220fe39-b976-46bb-bd86-7b2144e2c110,7c825172-7585-4376-85cc-da53617d16d7,c3,c2,3388,?,p3,
1769461125.8979177,CREATED,3e4068cc-22a0-4a08-b853-0e6508587b3e,d1ccd69f-4f91-4f0a-8f8b-e27154dac435,c3,c2,27,?,?,surb={'id': 'fa6c9ab7-8f0a-4cdb-b01a-00ef1bc733a5', 'route': ['p2', 'e11', 'i4', 'x11', 'p3', 'c3']}
1769461125.9025655,SENT,1cd2ef39-c1e8-4378-9b0b-8cd881b4a551,120eef13-2532-4d68-9e94-acb80b74ecf5,c3,c2,3379,?,p3,
1769461125.9026403,CREATED,01bedc82-4c16-4d4c-ac3f-bcb03c0e7708,fda6aecc-7502-49f1-a463-20ec684ead65,c3,c2,27,?,?,surb={'id': 'd3291c27-532f-4ade-af39-a2e9179affed', 'route': ['p2', 'e10', 'i4', 'x7', 'p3', 'c3']}
1769461125.9066062,RECEIVED,1c56bef4-5184-49a7-b106-8e3352f2809e,8ce79d8a-407d-4c09-bd2e-b6816093cd14,c4,c3,27,p3,?,surb={'id': '6bfcc19e-20a6-40a7-9da0-c2388f4f00c9', 'route': ['p3', 'e1', 'i6', 'x12', 'p1', 'c4']}
1769461125.915236,SENT,2a725fea-2f6d-40fc-b28b-f798617f13b8,1f2629a2-ca63-4c1d-b6f5-062845958781,c3,c2,3396,?,p3,
1769461125.9153152,CREATED,6cdfaae1-b853-4026-9bba-8a1cabcdea34,fda6aecc-7502-49f1-a463-20ec684ead65,c3,c2,27,?,?,surb={'id': 'd3291c27-532f-4ade-af39-a2e9179affed', 'route': ['p2', 'e10', 'i4', 'x7', 'p3', 'c3']}
1769461126.258735,RECEIVED,587ef7a5-8b2d-4cec-ad27-add6e7aaf3a3,961da711-b735-4738-9042-8890f0294836,c5,c3,27,p3,?,surb={'id': '8137f655-eab5-481f-bba9-10e6c6cc1361', 'route': ['p3', 'e12', 'i1', 'x12', 'p2', 'c5']}
1769461126.273413,RECEIVED,09f88b80-34e1-4cbf-af38-c9f6123b6577,891dac52-7975-493f-92f4-8fe11f7722f4,c4,c3,27,p3,?,surb={'id': 'baf13167-f057-4edb-80db-912e1c1dcd1f', 'route': ['p3', 'e11', 'i12', 'x10', 'p1', 'c4']}
1769461126.3755136,SENT,8bd04f76-9dc3-441c-a487-046f756ff58e,f1dc5308-a6ec-48ec-9651-571d744fa9d4,c3,c2,3360,?,p3,
1769461126.3756626,CREATED,06aeee34-204c-4169-b970-2e133257a320,9769574a-1249-4cab-8560-0c53387c7dbe,c3,c2,26,?,?,surb={'id': '2350a54c-962d-48f9-a64c-5b08396bb262', 'route': ['p2', 'e8', 'i3', 'x2', 'p3', 'c3']}
