timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744844.2830224,RECEIVED,f11138f6-9f83-4eb0-8337-94daa14d91d4,127537d8-d857-404f-abb5-5dd34414e907,c2,c5,27,p2,?,surb={'id': '5692a779-8a48-49ba-be83-e75131a5bf0d', 'route': ['p2', 'e7', 'i5', 'x7', 'p2', 'c2']}
1769744844.4828467,SENT,c23ed81d-0c3b-4f1d-ac6b-2fdc33fe8965,1cd4e8a8-44e5-439b-beea-0187f3448a91,c5,c1,3400,?,p2,
1769744844.482987,CREATED,23ae072d-7b7f-41c8-9a35-3adfda555866,747fba2f-c64a-4564-a9bc-bb5706cb00bb,c5,c1,27,?,?,surb={'id': 'c11cd36f-1a29-4c91-aefb-b50e669f6164', 'route': ['p1', 'e4', 'i10', 'x9', 'p2', 'c5']}
1769744844.6856692,RECEIVED,dbf1a590-cf23-4edd-94d3-24a90a11b45e,e209b0a2-ba0b-4fee-8686-d74984f2313a,c3,c5,26,p2,?,surb={'id': '096755a3-bcdd-44b6-aae4-9e3af7e8ff4e', 'route': ['p2', 'e12', 'i9', 'x10', 'p3', 'c3']}
1769744844.8985224,RECEIVED,26c21528-3763-4906-a3c4-9d140b0ee45b,da0e77c2-66d5-48bc-be45-519fee5a6d1c,c2,c5,27,p2,?,surb={'id': '0b7bca00-564d-445b-85a6-148801b46a8a', 'route': ['p2', 'e9', 'i11', 'x8', 'p2', 'c2']}
1769744844.929542,SENT,995f1337-0755-45ad-85be-1152231add5a,259e2b65-d0f7-4b76-9cb7-e5b9fdbb071e,c5,c1,3368,?,p2,
1769744844.92967,CREATED,065fcc4b-445c-4e63-98a0-77992d1c683e,f1880e94-a458-4083-862c-56508775ffba,c5,c1,27,?,?,surb={'id': '78b985bd-0a10-4a63-a0ea-b365ad04e97a', 'route': ['p1', 'e4', 'i7', 'x6', 'p2', 'c5']}
1769744845.087233,RECEIVED,658e5774-6941-4c59-9777-ece68ffc13d3,3bc003bb-198d-46bc-8b0e-fc0f23ab96fe,c2,c5,27,p2,?,surb={'id': '1e0f5478-99de-4152-87ee-2afefa45ced7', 'route': ['p2', 'e12', 'i9', 'x8', 'p2', 'c2']}
1769744845.1604464,RECEIVED,84dab940-87ad-48d0-baac-3ad9d96f33aa,688e56fe-8dae-4593-8c62-bee2ad88e335,c3,c5,27,p2,?,surb={'id': '166ad66c-cf1c-4403-af8f-f5cf0c4937c2', 'route': ['p2', 'e7', 'i9', 'x7', 'p3', 'c3']}
1769744845.342247,RECEIVED,ea6f9154-416e-4383-baec-85e0b6ce7d23,fbd818ef-04eb-4002-8bfc-34d79cd26d2d,c3,c5,27,p2,?,surb={'id': 'a37dfd38-81d2-40d9-bbc7-b9e963eed5f7', 'route': ['p2', 'e7', 'i10', 'x12', 'p3', 'c3']}
