timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490143.9604251,SENT,d5b94c32-7c1f-4fd2-948c-bc69efe7417c,7cb368e0-ded6-49c3-93d5-c4af234391ee,c5,c4,3372,?,p2,
1769490143.960584,CREATED,fe9e8091-b55c-4861-bb13-8b3ebb4749fa,6aac3a7c-3a50-4b78-b4cf-c5e568f0641c,c5,c4,27,?,?,surb={'id': '25742bea-dc5a-41e3-a7b6-f7b3a55d9fd1', 'route': ['p1', 'e12', 'i8', 'x10', 'p2', 'c5']}
1769490418.9285424,RECEIVED,7fa25813-3782-465f-b7c4-733695bf7232,13be639c-b94c-4313-9490-ccf376a8fe24,c3,c5,25,p2,?,surb={'id': '2f5cf795-9cf7-4cb1-b150-b99a93e22ca6', 'route': ['p2', 'e5', 'i12', 'x4', 'p3', 'c3']}
1769490419.4957778,RECEIVED,c20d3a96-4fbb-466c-a1b7-da4e2dd24318,8d868ca1-74c2-4837-b3ab-cc0ec9a787ca,c3,c5,25,p2,?,surb={'id': '1f572248-4ffa-4742-b2b9-21d6861c47d4', 'route': ['p2', 'e3', 'i2', 'x10', 'p3', 'c3']}
1769490419.6705186,SENT,a2d18308-4818-4810-b1ff-931e0f005ea9,87ae0d62-b815-460d-9637-2f313d43a795,c5,c4,3399,?,p2,
1769490419.6705954,CREATED,0ed8e066-03de-44f3-b492-d6f115bfde01,2c4ac623-559c-4d8b-b57c-79435143634a,c5,c4,27,?,?,surb={'id': 'c8388984-21f4-43bd-ac56-5643ecad934e', 'route': ['p1', 'e3', 'i11', 'x12', 'p2', 'c5']}
1769490419.8585749,RECEIVED,cd3ac939-9c08-49c1-8bba-1843e121a339,25e56d2f-2971-4f38-98cb-58c09abc1ec4,c3,c5,27,p2,?,surb={'id': 'd0fa4a35-de4e-451a-9ef6-3ccb7faf8c5b', 'route': ['p2', 'e3', 'i7', 'x9', 'p3', 'c3']}
1769490420.6724775,RECEIVED,bcde4f94-d230-495a-8fb1-78fd92fcc543,888c7255-5a83-40c4-9c5a-1036e82b05f6,c3,c5,27,p2,?,surb={'id': '10668d43-7a4b-4b76-84e2-ee44ab90e7ce', 'route': ['p2', 'e9', 'i4', 'x2', 'p3', 'c3']}
1769490420.8598201,SENT,385f806f-d24c-4381-921d-69c3f9a09dc7,82d9a353-b837-4529-bc24-4a203ae54704,c5,c4,3377,?,p2,
1769490420.8598948,CREATED,47fb0d1b-89ae-4c44-ab7b-a366963f284f,ca9b38cb-bec1-4630-a64b-58d0d4385036,c5,c4,25,?,?,surb={'id': '1fcd95cb-eb30-4e10-b15f-cd7883bded34', 'route': ['p1', 'e3', 'i3', 'x2', 'p2', 'c5']}
1769490421.0257494,RECEIVED,3841cb8c-793d-4768-bf88-b6d12dd93eb3,328fab26-4f88-4080-a984-017fa8d058f4,c3,c5,26,p2,?,surb={'id': 'c3b0c914-b85e-40e8-bd82-a63dffe3fc4c', 'route': ['p2', 'e2', 'i12', 'x7', 'p3', 'c3']}
1769490421.0336587,RECEIVED,befaf9bb-20d0-4be7-8c69-2b2bb0b5b672,f1d34002-5ee9-4f95-91d1-b265d4dfc783,c3,c5,27,p2,?,surb={'id': '5a7a8f8c-db99-4e1c-93d9-198b4d132a1d', 'route': ['p2', 'e11', 'i7', 'x3', 'p3', 'c3']}
1769490421.1738844,RECEIVED,c234488e-56af-4c28-bf5b-0d44c962ad3e,328fab26-4f88-4080-a984-017fa8d058f4,c3,c5,26,p2,?,surb={'id': 'c3b0c914-b85e-40e8-bd82-a63dffe3fc4c', 'route': ['p2', 'e2', 'i12', 'x7', 'p3', 'c3']}
1769490421.5499163,SENT,a8cfa739-492b-4c77-997d-05c940401ae4,0adbcee6-b4b9-4927-8634-360292e6e524,c5,c4,3351,?,p2,
1769490421.5500083,CREATED,cc1488e3-10b7-4af0-a597-b9609e2f810a,ca9b38cb-bec1-4630-a64b-58d0d4385036,c5,c4,25,?,?,surb={'id': '1fcd95cb-eb30-4e10-b15f-cd7883bded34', 'route': ['p1', 'e3', 'i3', 'x2', 'p2', 'c5']}
1769490422.1743393,RECEIVED,f3383283-301b-4116-8c3c-25b1ea4cd539,b0698351-7bc4-4b3c-a82a-12c90e527994,c3,c5,27,p2,?,surb={'id': '26b08b3d-0a46-4dbc-9164-918fb24b9dde', 'route': ['p2', 'e8', 'i4', 'x8', 'p3', 'c3']}
1769490422.1901846,RECEIVED,2dc0cef7-91f9-42c4-9351-388a02086d69,25e56d2f-2971-4f38-98cb-58c09abc1ec4,c3,c5,27,p2,?,surb={'id': 'd0fa4a35-de4e-451a-9ef6-3ccb7faf8c5b', 'route': ['p2', 'e3', 'i7', 'x9', 'p3', 'c3']}
1769490422.199918,RECEIVED,e945b209-452b-40b3-83e3-f3bc314276a9,df9d675c-6e97-4a89-a239-e0111afbdc3d,c3,c5,26,p2,?,surb={'id': 'bf72d26d-74a9-4b42-acf5-2d1f27419448', 'route': ['p2', 'e5', 'i3', 'x12', 'p3', 'c3']}
1769490422.3007789,RECEIVED,d430dcd0-aed1-4daa-b611-a4832efc76c0,f8a07397-9047-40a5-a75c-25145faac05c,c3,c5,27,p2,?,surb={'id': '2b4f5846-7ac4-4e98-93d8-c9cb9ba158f8', 'route': ['p2', 'e9', 'i1', 'x1', 'p3', 'c3']}
1769490422.5251002,SENT,64714be1-124c-44f4-8760-12fed25b7789,f2233b86-05d5-4007-9f6c-4335d09205d5,c5,c4,3376,?,p2,
1769490422.5252495,CREATED,022ab07a-0d33-4e52-b683-3968b798201d,307116e4-561b-4a34-915a-c00b755919af,c5,c4,27,?,?,surb={'id': '6dc9db49-ec91-4f7b-ac18-dc101a066a14', 'route': ['p1', 'e10', 'i8', 'x3', 'p2', 'c5']}
1769490422.9316704,RECEIVED,54d76878-b9ad-4f12-b739-a04784c561a6,f8a07397-9047-40a5-a75c-25145faac05c,c3,c5,27,p2,?,surb={'id': '2b4f5846-7ac4-4e98-93d8-c9cb9ba158f8', 'route': ['p2', 'e9', 'i1', 'x1', 'p3', 'c3']}
1769490423.3932314,RECEIVED,901976bb-df63-442d-8354-4bbc85c857d0,f1d34002-5ee9-4f95-91d1-b265d4dfc783,c3,c5,27,p2,?,surb={'id': '5a7a8f8c-db99-4e1c-93d9-198b4d132a1d', 'route': ['p2', 'e11', 'i7', 'x3', 'p3', 'c3']}
1769490423.4874668,RECEIVED,d4260f3d-6764-467c-8882-dd10a08f68da,b0698351-7bc4-4b3c-a82a-12c90e527994,c3,c5,27,p2,?,surb={'id': '26b08b3d-0a46-4dbc-9164-918fb24b9dde', 'route': ['p2', 'e8', 'i4', 'x8', 'p3', 'c3']}
1769490423.7507806,RECEIVED,365bf6ae-d576-4179-8a2a-7c55a41ca9c5,9c5335a0-0660-49bb-9ca8-d32a8cac4cf5,c3,c5,27,p2,?,surb={'id': 'fe1c4009-735a-49b7-99fb-c5eb2d03bcdb', 'route': ['p2', 'e3', 'i8', 'x6', 'p3', 'c3']}
1769490424.2298393,RECEIVED,171b486c-30be-4d74-bb52-4eb6776083d9,9c5335a0-0660-49bb-9ca8-d32a8cac4cf5,c3,c5,27,p2,?,surb={'id': 'fe1c4009-735a-49b7-99fb-c5eb2d03bcdb', 'route': ['p2', 'e3', 'i8', 'x6', 'p3', 'c3']}
1769490424.2509534,SENT,49f1fe25-229c-4ccd-9416-34d99c70d208,b5861f8b-56fa-4ae1-a3e9-2cdc7d2a8f28,c5,c4,3372,?,p2,
1769490424.2511575,CREATED,1f87679a-7ab2-4a4d-b0ac-890aa8a69130,307116e4-561b-4a34-915a-c00b755919af,c5,c4,27,?,?,surb={'id': '6dc9db49-ec91-4f7b-ac18-dc101a066a14', 'route': ['p1', 'e10', 'i8', 'x3', 'p2', 'c5']}
1769490424.718234,RECEIVED,f48290a9-ed49-4d9c-9780-210099c4239e,df9d675c-6e97-4a89-a239-e0111afbdc3d,c3,c5,26,p2,?,surb={'id': 'bf72d26d-74a9-4b42-acf5-2d1f27419448', 'route': ['p2', 'e5', 'i3', 'x12', 'p3', 'c3']}
1769490425.47416,RECEIVED,ad522c34-047a-429d-b102-924b8cae8dfd,652d379d-5dc5-4a35-9255-5a470eee3852,c3,c5,27,p2,?,surb={'id': 'f85aaaaa-309e-4712-ae83-c604706ebddc', 'route': ['p2', 'e11', 'i11', 'x12', 'p3', 'c3']}
1769490425.4770184,RECEIVED,fda8ecda-f430-4584-8cdd-bd008e9678e7,14488d59-1190-4715-887f-9d0a93feb3be,c3,c5,27,p2,?,surb={'id': '0085fb32-983a-4c78-92d1-0b33e1e9b001', 'route': ['p2', 'e7', 'i7', 'x2', 'p3', 'c3']}
1769490426.1640027,SENT,455dd9a1-c1aa-4de7-aa6e-6602e556d5af,25514b4f-c67f-4594-8790-e5a18a9cf041,c5,c4,3374,?,p2,
1769490426.164186,CREATED,c4aaae66-3817-4107-9d28-0899e3fbc36c,e1ad46c7-1fd2-4f96-acca-258e464602df,c5,c4,27,?,?,surb={'id': '5b206c1a-6d34-4c76-96ca-469dc092ceac', 'route': ['p1', 'e2', 'i12', 'x6', 'p2', 'c5']}
1769490426.425333,SENT,f62112c3-f020-4fca-b3a7-746b7308e645,d49a191d-2ee9-40d2-b607-59a583a82c2e,c5,c4,3379,?,p2,
1769490426.4254847,CREATED,bfb68c42-ae64-41ec-99d0-39664b0bb64a,e1ad46c7-1fd2-4f96-acca-258e464602df,c5,c4,27,?,?,surb={'id': '5b206c1a-6d34-4c76-96ca-469dc092ceac', 'route': ['p1', 'e2', 'i12', 'x6', 'p2', 'c5']}
1769490427.0981345,RECEIVED,9d7a1089-3172-47cd-ada2-e9f8e44313ad,e14c2f35-0b29-4176-bdd2-1a8a9eb4e57a,c3,c5,26,p2,?,surb={'id': 'c37f8a65-69b7-497c-83bc-15b47952a0b7', 'route': ['p2', 'e7', 'i6', 'x4', 'p3', 'c3']}
1769490427.2045147,SENT,e9954e36-8ddb-47f4-9193-cb86001e842c,40097b81-07d0-4cf5-8f52-a78c253d45e2,c5,c4,3373,?,p2,
1769490427.2046633,CREATED,3c5a2ae6-ae18-4250-ac8b-38280dbdd9a1,c7f76daa-b1b8-43ae-938d-98711cd9417b,c5,c4,26,?,?,surb={'id': '297deef0-38e5-4748-88e6-0b8c11a11fbb', 'route': ['p1', 'e7', 'i1', 'x3', 'p2', 'c5']}
1769490427.2692976,SENT,7f2c7ea5-c8c2-4b43-aa32-f95756f4a679,3d47539f-1279-474f-a074-bcacf7dafa8a,c5,c4,3376,?,p2,
1769490427.26947,CREATED,f045da77-123c-4954-9ca3-63474f2d0269,c7f76daa-b1b8-43ae-938d-98711cd9417b,c5,c4,26,?,?,surb={'id': '297deef0-38e5-4748-88e6-0b8c11a11fbb', 'route': ['p1', 'e7', 'i1', 'x3', 'p2', 'c5']}
1769490427.2905488,RECEIVED,8b16b4ba-ef47-4bca-97c6-2e1741fb16ad,14488d59-1190-4715-887f-9d0a93feb3be,c3,c5,27,p2,?,surb={'id': '0085fb32-983a-4c78-92d1-0b33e1e9b001', 'route': ['p2', 'e7', 'i7', 'x2', 'p3', 'c3']}
1769490427.737738,SENT,29a53b33-fe79-420e-8429-2b20f45713bf,13640dc5-5184-4531-a3c7-253131f9ff44,c5,c4,3385,?,p2,
1769490427.7378862,CREATED,735c87b9-6a03-4e45-8d6f-21607733fa63,fa98f809-3fac-46ec-aa75-1d0c67ac477b,c5,c4,27,?,?,surb={'id': '2a4dd85c-d4b3-4799-a389-5c0e510aff4e', 'route': ['p1', 'e3', 'i6', 'x1', 'p2', 'c5']}
1769490427.871846,SENT,6e25ac91-3e82-485b-ac99-14579a46a8b4,bcd81b75-3a6b-473d-8ac4-ea9e328c7e75,c5,c4,3377,?,p2,
1769490427.8719954,CREATED,5fadcd2c-afcd-49b9-a3c9-4f8319de81c5,fa98f809-3fac-46ec-aa75-1d0c67ac477b,c5,c4,27,?,?,surb={'id': '2a4dd85c-d4b3-4799-a389-5c0e510aff4e', 'route': ['p1', 'e3', 'i6', 'x1', 'p2', 'c5']}
1769490428.0094044,RECEIVED,05014df6-eddc-4560-b71a-ac144791ade4,8aaf9d3d-dec8-44f6-b258-cc8967d77b77,c3,c5,27,p2,?,surb={'id': 'ea0ba742-9808-4ade-a3b9-0bbf8d7df830', 'route': ['p2', 'e4', 'i10', 'x10', 'p3', 'c3']}
1769490428.105719,SENT,22f1d2b3-1bbd-47fe-9faf-21b9d349a969,b62c3d8c-ea2f-4ea3-af5e-2fe6bead2a35,c5,c4,3375,?,p2,
1769490428.1058676,CREATED,ccf27cf7-28be-4383-99eb-0f384221196a,35ed0798-565b-4bc5-b164-7d88d669b294,c5,c4,27,?,?,surb={'id': 'ab654ab1-74bd-4129-9e29-3a9d17a894c6', 'route': ['p1', 'e9', 'i7', 'x5', 'p2', 'c5']}
1769490428.13609,SENT,31018c6f-ea00-409b-9e64-e4eb79ce6d00,74eed9a5-44f8-48ff-82b5-39091932c518,c5,c4,3371,?,p2,
1769490428.1362429,CREATED,88e893c8-a158-445a-b61a-a6d402017ea6,35ed0798-565b-4bc5-b164-7d88d669b294,c5,c4,27,?,?,surb={'id': 'ab654ab1-74bd-4129-9e29-3a9d17a894c6', 'route': ['p1', 'e9', 'i7', 'x5', 'p2', 'c5']}
1769490428.1966298,SENT,d5814adc-a889-4b9e-98a0-436b825acdd2,d45f28cb-ceb8-4ce6-87d6-1371eb3be41f,c5,c4,3393,?,p2,
1769490428.1968024,CREATED,42306de4-3c42-4418-b927-a8908f85cf75,400c638e-fa85-47ea-ad9d-c2ce93da6675,c5,c4,27,?,?,surb={'id': 'f81f96f5-c083-48e2-af61-b68c5503fd97', 'route': ['p1', 'e10', 'i1', 'x1', 'p2', 'c5']}
1769490428.3183339,RECEIVED,1b360633-fc18-4427-8d63-bf141445c5e3,8aaf9d3d-dec8-44f6-b258-cc8967d77b77,c3,c5,27,p2,?,surb={'id': 'ea0ba742-9808-4ade-a3b9-0bbf8d7df830', 'route': ['p2', 'e4', 'i10', 'x10', 'p3', 'c3']}
1769490428.3330936,RECEIVED,57293cb2-e8fc-4c88-8a9e-3ea0f919223b,e14c2f35-0b29-4176-bdd2-1a8a9eb4e57a,c3,c5,26,p2,?,surb={'id': 'c37f8a65-69b7-497c-83bc-15b47952a0b7', 'route': ['p2', 'e7', 'i6', 'x4', 'p3', 'c3']}
1769490428.3430142,SENT,21a6a78f-c95f-42d8-9a0c-86cc8c1994a2,c4da783e-f898-4a6d-9706-d27d64fee89a,c5,c4,3395,?,p2,
1769490428.3431952,CREATED,0dcf547d-d961-4c28-ab0b-8a29dbfcf536,400c638e-fa85-47ea-ad9d-c2ce93da6675,c5,c4,27,?,?,surb={'id': 'f81f96f5-c083-48e2-af61-b68c5503fd97', 'route': ['p1', 'e10', 'i1', 'x1', 'p2', 'c5']}
1769490429.3466756,SENT,058fd5ab-1d26-4054-9b0b-30a714be5b7f,8d3ba735-cb8c-47c1-bb08-d7e4864c1f9b,c5,c4,3375,?,p2,
1769490429.3468442,CREATED,334f340f-5e89-4621-ab14-718798e23c68,838a34d5-2590-4f3e-86b1-38375b5ded08,c5,c4,27,?,?,surb={'id': 'bbd8dff8-3f02-40c1-a5fa-2ef4646e1f56', 'route': ['p1', 'e2', 'i8', 'x3', 'p2', 'c5']}
1769490429.5765617,SENT,101b2add-df0a-49ca-a92e-c4cf0cabaa0f,84412098-9f63-4d75-9d3d-30998aafb83e,c5,c4,3379,?,p2,
1769490429.5774188,CREATED,4af5902e-2e2f-4922-ab8e-faaf12799cd6,838a34d5-2590-4f3e-86b1-38375b5ded08,c5,c4,27,?,?,surb={'id': 'bbd8dff8-3f02-40c1-a5fa-2ef4646e1f56', 'route': ['p1', 'e2', 'i8', 'x3', 'p2', 'c5']}
1769490429.6889405,SENT,7b7b0a06-e052-4f9c-85c6-e3cfb71eba6d,f4878963-caaa-4999-8edc-633f5db57d3e,c5,c4,3377,?,p2,
1769490429.689128,CREATED,4ac2bf28-0e40-44b3-9e0f-59903c7b3cce,0683f4a3-3958-4737-944c-ec1c06b2aeca,c5,c4,26,?,?,surb={'id': '595ec719-affc-41e3-8f29-063310f7c0b2', 'route': ['p1', 'e2', 'i10', 'x2', 'p2', 'c5']}
1769490430.2528229,RECEIVED,1e45a18f-db63-4e81-91e6-a517de80d9d9,6a32a6f2-42d6-41cf-b2c6-3b8f51d814b0,c3,c5,27,p2,?,surb={'id': 'ec6560b6-16d8-4653-93e5-78b8fdc314f3', 'route': ['p2', 'e1', 'i6', 'x5', 'p3', 'c3']}
1769490430.3257813,SENT,39b48275-f809-4934-aa23-1599c0e3cd22,04655b5b-558e-427a-8e2f-6b6a4a899e0c,c5,c4,3377,?,p2,
1769490430.325974,CREATED,7acec5b4-eeea-45c5-b30a-7b88394e486b,0683f4a3-3958-4737-944c-ec1c06b2aeca,c5,c4,26,?,?,surb={'id': '595ec719-affc-41e3-8f29-063310f7c0b2', 'route': ['p1', 'e2', 'i10', 'x2', 'p2', 'c5']}
1769490430.36928,RECEIVED,1907080f-a772-46cd-b4f0-c953cfa15a05,6a32a6f2-42d6-41cf-b2c6-3b8f51d814b0,c3,c5,27,p2,?,surb={'id': 'ec6560b6-16d8-4653-93e5-78b8fdc314f3', 'route': ['p2', 'e1', 'i6', 'x5', 'p3', 'c3']}
1769490430.5093758,RECEIVED,d57aa3f1-2f1d-44e3-b8f0-b585c5bda071,a4955e9d-da84-441d-a917-1d1d14ce3865,c3,c5,26,p2,?,surb={'id': 'ef669996-7818-4a88-959e-0e60ce1b71a6', 'route': ['p2', 'e3', 'i8', 'x9', 'p3', 'c3']}
1769490430.527727,RECEIVED,8f4aa097-2507-4d11-b701-81409226e958,a4955e9d-da84-441d-a917-1d1d14ce3865,c3,c5,26,p2,?,surb={'id': 'ef669996-7818-4a88-959e-0e60ce1b71a6', 'route': ['p2', 'e3', 'i8', 'x9', 'p3', 'c3']}
1769490430.9352005,RECEIVED,f36a24a8-0772-480c-95d4-2bc44364b77a,ae14d0e5-1e0d-4f8b-9e24-3fcc64bfdd93,c3,c5,27,p2,?,surb={'id': '1aee6d0f-bd2a-4231-b433-79d07dfeafef', 'route': ['p2', 'e6', 'i1', 'x7', 'p3', 'c3']}
1769490431.0569613,SENT,550e82cc-a35b-4571-b8c8-7b124ba61b38,31c055e5-91a6-404b-bf40-d1a0c9a79619,c5,c4,3400,?,p2,
1769490431.0573099,CREATED,a6eb5558-dd31-4112-9006-097a18bbff1a,799ff21d-f89c-4efe-8b33-d3ed771d66be,c5,c4,27,?,?,surb={'id': 'f5945e3a-8f55-403b-9ffc-81234d5958bb', 'route': ['p1', 'e5', 'i12', 'x9', 'p2', 'c5']}
1769490431.0978405,SENT,d9166918-9fff-4b58-883e-76c99a3d4358,bd753e9c-e823-4a59-9647-c53bd73ef57a,c5,c4,3363,?,p2,
1769490431.0979497,CREATED,edae46a3-8480-4ab4-87dc-c3f772f03e02,799ff21d-f89c-4efe-8b33-d3ed771d66be,c5,c4,27,?,?,surb={'id': 'f5945e3a-8f55-403b-9ffc-81234d5958bb', 'route': ['p1', 'e5', 'i12', 'x9', 'p2', 'c5']}
1769490431.1155918,RECEIVED,012dfbc6-cc65-4d94-a048-941d4505b8af,4b39bb9a-6e6d-4f22-970e-b91fcbac929f,c3,c5,27,p2,?,surb={'id': '446d3cc9-ad77-48e5-ad56-fe9e7f53961d', 'route': ['p2', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769490431.4967132,SENT,56565d52-2b6b-416b-b027-e232682ef2de,f7440c6b-9c60-4d7d-8703-b69da7cadfa7,c5,c4,3396,?,p2,
1769490431.496823,CREATED,f6ecef35-3930-4cc6-b8ff-23967172a877,7d2b340c-a5c4-4f5f-83f8-7cb7f7ea1a75,c5,c4,27,?,?,surb={'id': '06b10c4e-39cf-47f6-840a-a1631347b7d8', 'route': ['p1', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769490431.7883124,RECEIVED,94820ec4-f5e0-41be-b614-de8eebe52ce2,68a9978a-44b8-4e88-a7f6-528bfc12e534,c3,c5,27,p2,?,surb={'id': 'b888515a-2e53-4ed5-870e-c0d02ec781ad', 'route': ['p2', 'e11', 'i5', 'x5', 'p3', 'c3']}
1769490431.8553748,SENT,e809ce40-c567-48c9-b18d-1cc0c8a858c6,c7c71bb4-2f9c-471e-8691-67732e77f53a,c5,c4,3387,?,p2,
1769490431.8555248,CREATED,1c1721a8-2dd5-46d8-9ed7-b9701d1f3da0,7d2b340c-a5c4-4f5f-83f8-7cb7f7ea1a75,c5,c4,27,?,?,surb={'id': '06b10c4e-39cf-47f6-840a-a1631347b7d8', 'route': ['p1', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769490432.164024,RECEIVED,0a2d8eab-c955-404a-893c-a5b57103219a,4b39bb9a-6e6d-4f22-970e-b91fcbac929f,c3,c5,27,p2,?,surb={'id': '446d3cc9-ad77-48e5-ad56-fe9e7f53961d', 'route': ['p2', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769490432.3565784,SENT,01528c5c-cfeb-4d41-bf54-6d654baa5bda,44ed02da-19a4-4586-9e34-b7864210188a,c5,c4,3376,?,p2,
1769490432.3567262,CREATED,52e9642e-5907-41e3-8408-7c529516b758,20dcf7c7-8f02-4da3-8bd4-bde7e06a6322,c5,c4,26,?,?,surb={'id': '723949d5-4c6a-4c81-9f3a-4f2a89536f76', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769490432.593473,RECEIVED,f3b6d53d-abb3-4d4c-880b-86eb47062100,ae14d0e5-1e0d-4f8b-9e24-3fcc64bfdd93,c3,c5,27,p2,?,surb={'id': '1aee6d0f-bd2a-4231-b433-79d07dfeafef', 'route': ['p2', 'e6', 'i1', 'x7', 'p3', 'c3']}
1769490432.7057998,RECEIVED,c1b708d8-adcd-4ff6-85ba-097643c98a7e,34c448d7-4627-4497-9c6a-4fdc2df16f8d,c3,c5,27,p2,?,surb={'id': '24521ba7-58a8-4ffa-b279-9f11a7492029', 'route': ['p2', 'e12', 'i5', 'x8', 'p3', 'c3']}
1769490432.8233378,RECEIVED,04dfc76b-f042-43c9-9426-bd31fe17c6f8,b9d1113a-14dc-41f9-b7c5-876fd9b0da36,c3,c5,26,p2,?,surb={'id': 'fd620122-43f9-4360-a143-4b0508d65d90', 'route': ['p2', 'e9', 'i2', 'x4', 'p3', 'c3']}
1769490433.492493,SENT,a323554f-1e9f-4437-b819-4262d7952749,cd06a259-ab12-42fc-ac3f-b7c5888f6c4a,c5,c4,3392,?,p2,
1769490433.4926436,CREATED,032c58a3-d53c-4016-a833-ef45803cb683,20dcf7c7-8f02-4da3-8bd4-bde7e06a6322,c5,c4,26,?,?,surb={'id': '723949d5-4c6a-4c81-9f3a-4f2a89536f76', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769490433.5274017,RECEIVED,47a31f54-56be-4b80-80f1-691a79260a20,34c448d7-4627-4497-9c6a-4fdc2df16f8d,c3,c5,27,p2,?,surb={'id': '24521ba7-58a8-4ffa-b279-9f11a7492029', 'route': ['p2', 'e12', 'i5', 'x8', 'p3', 'c3']}
1769490433.6923418,RECEIVED,d4d2e877-8d16-4a38-bfc7-17a704b8aa61,b9d1113a-14dc-41f9-b7c5-876fd9b0da36,c3,c5,26,p2,?,surb={'id': 'fd620122-43f9-4360-a143-4b0508d65d90', 'route': ['p2', 'e9', 'i2', 'x4', 'p3', 'c3']}
1769490433.7298508,SENT,a84f79c5-9cb9-4ef0-b927-b78897d11e96,1115bf51-7675-410c-80ca-73667ffdf574,c5,c4,3387,?,p2,
1769490433.7299893,CREATED,2446c36b-1351-4302-9d7c-0ad195124c40,dff5e73a-50d0-4376-bf6e-4074627e7a43,c5,c4,27,?,?,surb={'id': '9baa1545-1a02-4028-a91d-55a10e91868a', 'route': ['p1', 'e12', 'i6', 'x11', 'p2', 'c5']}
1769490433.7676878,SENT,27b8c0d1-0ed6-4c16-8b71-95f4c7e3f194,3c4f4ccc-747b-441d-bf54-39bb1ca3ba0d,c5,c4,3405,?,p2,
1769490433.7678242,CREATED,52766017-68f8-4806-947b-076ee7ba41ed,dff5e73a-50d0-4376-bf6e-4074627e7a43,c5,c4,27,?,?,surb={'id': '9baa1545-1a02-4028-a91d-55a10e91868a', 'route': ['p1', 'e12', 'i6', 'x11', 'p2', 'c5']}
1769490433.8878157,SENT,9711df8b-3b2a-4726-bfe2-64e5a9d43fce,7acfc9f7-b104-4456-86ce-6236216a555d,c5,c4,3400,?,p2,
1769490433.8879788,CREATED,cc7f273d-98ba-41d7-bc3d-823465c1cbd8,98eb481f-ff5b-4dd8-a819-7d1cdbdb0acf,c5,c4,26,?,?,surb={'id': '471a6b16-60e6-46c7-bab7-dc3ef25b257e', 'route': ['p1', 'e12', 'i12', 'x10', 'p2', 'c5']}
1769490433.9236488,SENT,f8467af4-235a-498c-be15-c1d7efa625d7,9b5bfcfc-6c67-4001-8cfd-56742c5a0744,c5,c4,3391,?,p2,
1769490433.9238174,CREATED,a1e2a1b4-4eca-4ed6-8560-1cbe1bff14c4,98eb481f-ff5b-4dd8-a819-7d1cdbdb0acf,c5,c4,26,?,?,surb={'id': '471a6b16-60e6-46c7-bab7-dc3ef25b257e', 'route': ['p1', 'e12', 'i12', 'x10', 'p2', 'c5']}
1769490434.0224922,SENT,b39ca3aa-8b8d-497e-94d8-a85a3f65a804,fee4166e-03ed-4fa8-8fc7-16f2e8ab5018,c5,c4,3376,?,p2,
1769490434.0226483,CREATED,47945719-0e08-4433-9df9-01ba25ee8929,7f7956fa-a567-465b-b12f-92a39af78454,c5,c4,26,?,?,surb={'id': '3c7d04e6-f095-426b-87fa-cb1a360eb4c9', 'route': ['p1', 'e2', 'i8', 'x5', 'p2', 'c5']}
1769490434.1269174,RECEIVED,cd930574-de2f-46b1-b5cf-d840a7942b37,a2f291fd-d9a9-40e0-a173-e6905029e3e3,c3,c5,27,p2,?,surb={'id': '5bc2d87a-42d8-4358-bb06-75089f4f6149', 'route': ['p2', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769490434.5772882,RECEIVED,6437589e-8745-4f7f-a9a3-e478a8bd468b,a2f291fd-d9a9-40e0-a173-e6905029e3e3,c3,c5,27,p2,?,surb={'id': '5bc2d87a-42d8-4358-bb06-75089f4f6149', 'route': ['p2', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769490434.6066306,RECEIVED,5d46e37a-1f9b-421e-a842-af58964039b3,4fa0e910-fc20-483d-88dc-190a70a385ac,c3,c5,27,p2,?,surb={'id': '171a063d-5fae-4047-930e-395b436dcf96', 'route': ['p2', 'e3', 'i10', 'x5', 'p3', 'c3']}
1769490434.667834,SENT,d517a5b9-8026-4d54-92c7-2cefc6039396,19ebe9de-5c36-42aa-ace6-d4ed81cada27,c5,c4,3384,?,p2,
1769490434.667979,CREATED,8945ae45-e896-4c96-a099-41d938bae04a,7f7956fa-a567-465b-b12f-92a39af78454,c5,c4,26,?,?,surb={'id': '3c7d04e6-f095-426b-87fa-cb1a360eb4c9', 'route': ['p1', 'e2', 'i8', 'x5', 'p2', 'c5']}
1769490434.93175,SENT,aba8afd9-d903-45b2-8d5b-5102a9809d6b,b6eae052-a6b0-4e15-8803-82ee3d6567c2,c5,c4,3359,?,p2,
1769490434.9319012,CREATED,7b883e28-62b5-48db-877d-02a58c87daa7,0611570b-d1bc-4d78-b998-637a4312163a,c5,c4,27,?,?,surb={'id': '9ebb6df6-9c13-4425-8754-cfa5af77ae46', 'route': ['p1', 'e1', 'i11', 'x3', 'p2', 'c5']}
