timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490620.2122376,RECEIVED,88d11db8-fcd7-4cac-8c59-be9a614a30e7,219a8872-d7e1-4245-846a-cb6b539f8824,c1,c2,26,p2,?,surb={'id': '3e676628-dba9-4592-992f-16901d78869b', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c1']}
1769490620.3154895,RECEIVED,31a08149-336b-4541-b695-f35ff77b9dcf,6c23f043-bd7b-4723-826d-b16db0a516ae,c1,c2,27,p2,?,surb={'id': 'cab9cac7-7a2e-4283-873d-a412b2df337d', 'route': ['p2', 'e6', 'i9', 'x11', 'p1', 'c1']}
1769490620.3214011,SENT,59c47592-e780-453b-a669-03ee36a28432,35e4f0d6-b62a-48d4-972b-ddd182baa299,c2,c1,3387,?,p2,
1769490620.3215332,CREATED,64c27a2a-2731-4167-bd3b-cfcad87eb709,51e6810e-5af6-4e88-89be-e173ff8fa71e,c2,c1,27,?,?,surb={'id': '5d09fa2d-da7c-403f-aa0e-59505f6ed0a8', 'route': ['p1', 'e1', 'i3', 'x11', 'p2', 'c2']}
1769490620.8713405,RECEIVED,20d03c46-006b-40fc-9114-7b7267bd3ce8,01a0706d-1711-4f0c-ae0b-8e163f8ecb8f,c1,c2,26,p2,?,surb={'id': '0090e053-b07a-456f-9225-4536248dc502', 'route': ['p2', 'e7', 'i6', 'x10', 'p1', 'c1']}
1769490620.9879608,RECEIVED,52b91bf1-95cd-4479-a7fd-b7632b1e8ca6,219a8872-d7e1-4245-846a-cb6b539f8824,c1,c2,26,p2,?,surb={'id': '3e676628-dba9-4592-992f-16901d78869b', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c1']}
1769490621.3973963,SENT,3a8498fa-faf3-46ac-8562-412c3a3365ba,946fc2e6-9c4d-4453-b08a-01bb0f3b6b41,c2,c1,3398,?,p2,
1769490621.397549,CREATED,65af9bec-b674-476f-8544-34f79985691f,15239ed1-d5f3-4ab2-9a9f-54b44dd83129,c2,c1,27,?,?,surb={'id': '4d22a8c4-eb56-49bb-8173-6115e50d1bc1', 'route': ['p1', 'e6', 'i12', 'x12', 'p2', 'c2']}
1769490621.660125,SENT,b84497e1-0aa9-41d2-8916-ecfe157aa0c5,ce8a01b1-8c07-46b8-a014-2a2db74a8a26,c2,c1,3393,?,p2,
1769490621.6602767,CREATED,64a528fd-0fc7-4b5d-9d91-f8392c1cec5d,15239ed1-d5f3-4ab2-9a9f-54b44dd83129,c2,c1,27,?,?,surb={'id': '4d22a8c4-eb56-49bb-8173-6115e50d1bc1', 'route': ['p1', 'e6', 'i12', 'x12', 'p2', 'c2']}
1769490621.9747405,SENT,3c8fbb1f-c6c4-4ac1-909d-0ebbb36cb7f2,8e39a077-323b-4bb9-b3c3-873db252dbf2,c2,c1,3359,?,p2,
1769490621.9748917,CREATED,448550f8-71cb-43d2-b614-035ad835fbf8,74e28476-834f-42c1-aa89-52851adbe959,c2,c1,27,?,?,surb={'id': '9b4cfaed-981d-4bc8-b051-5780a726d4fb', 'route': ['p1', 'e4', 'i7', 'x9', 'p2', 'c2']}
1769490622.0407577,SENT,a4f592ba-0f62-4438-8c40-519d42879a17,418a7de4-a6d2-43d3-97f7-366829fb0d30,c2,c1,3384,?,p2,
1769490622.0409067,CREATED,e19d7b52-4769-41ee-a63c-cd98b4851547,74e28476-834f-42c1-aa89-52851adbe959,c2,c1,27,?,?,surb={'id': '9b4cfaed-981d-4bc8-b051-5780a726d4fb', 'route': ['p1', 'e4', 'i7', 'x9', 'p2', 'c2']}
1769490622.3692808,SENT,771bb081-c20c-44da-8197-ff9106094f4b,179d1c4e-3c8f-4585-97c4-aafde2215e1d,c2,c1,3388,?,p2,
1769490622.3694305,CREATED,f86c2eca-3472-488f-af85-bd6c0cc3b991,4a1fd5e3-1759-4012-b509-ebcb2c672c0a,c2,c1,27,?,?,surb={'id': '4f4b6d7d-32d1-4598-b1fd-0e2d85659f6a', 'route': ['p1', 'e4', 'i12', 'x3', 'p2', 'c2']}
1769490622.7231674,SENT,35744234-9113-43c5-ad61-3347e47aee0a,afeeb964-e481-4c07-b63a-9c202bb78fe3,c2,c1,3364,?,p2,
1769490622.7233202,CREATED,fcad6582-f4e3-4f51-a603-a873d8df8070,4a1fd5e3-1759-4012-b509-ebcb2c672c0a,c2,c1,27,?,?,surb={'id': '4f4b6d7d-32d1-4598-b1fd-0e2d85659f6a', 'route': ['p1', 'e4', 'i12', 'x3', 'p2', 'c2']}
1769490622.8085666,SENT,21e984b0-28e1-4256-b2ff-4fe0f42b6f43,24156b77-5287-48b2-bfed-6bdb86141765,c2,c1,3399,?,p2,
1769490622.8087206,CREATED,a9005a05-048e-4232-b723-3fe6c7270848,da7a891e-e38c-40a7-b275-947a0ef3285e,c2,c1,27,?,?,surb={'id': '79b91a32-88ab-4bf3-b7c5-fba6b408fa71', 'route': ['p1', 'e9', 'i10', 'x5', 'p2', 'c2']}
1769490622.8358853,SENT,5b6bcda6-4f68-4cd5-a54b-7b8e5c1fb6b5,058ff1a0-b0de-4c74-8d6c-2f230d76017e,c2,c1,3388,?,p2,
1769490622.836099,CREATED,895167a6-85f0-4ca3-ba58-3a019e17d1d0,da7a891e-e38c-40a7-b275-947a0ef3285e,c2,c1,27,?,?,surb={'id': '79b91a32-88ab-4bf3-b7c5-fba6b408fa71', 'route': ['p1', 'e9', 'i10', 'x5', 'p2', 'c2']}
1769490622.993565,SENT,eae28cc3-0076-4d7c-b253-09d32b4d06ba,66b1dd52-1b6a-4430-a4c7-fd63de5fc976,c2,c1,3380,?,p2,
1769490622.9937124,CREATED,e840988b-064f-4e4a-932a-5625ae7c528e,922906c6-68e3-480c-9a76-d98b83f033b4,c2,c1,27,?,?,surb={'id': 'eab27e3b-1e1b-4afd-ae7b-69d66c5445ce', 'route': ['p1', 'e2', 'i11', 'x3', 'p2', 'c2']}
1769490623.0686405,SENT,87e56579-87af-4347-aa8c-7f1af767a0d6,9edec210-d417-4a4f-90cb-f2452f646e2d,c2,c1,3364,?,p2,
1769490623.0687914,CREATED,2eb0d8e5-9bce-4563-8878-bea038f8d626,922906c6-68e3-480c-9a76-d98b83f033b4,c2,c1,27,?,?,surb={'id': 'eab27e3b-1e1b-4afd-ae7b-69d66c5445ce', 'route': ['p1', 'e2', 'i11', 'x3', 'p2', 'c2']}
1769490623.4369874,RECEIVED,8239a223-37e0-4fb3-bfcd-8cb83cb91ce6,6a7e9121-1097-4b79-a8e4-284833d091f0,c1,c2,25,p2,?,surb={'id': '37e1b9b4-395b-4f2f-afda-13a3c32c74a3', 'route': ['p2', 'e8', 'i1', 'x3', 'p1', 'c1']}
1769490623.5485868,SENT,571d3e50-3f22-46ee-9eab-ada1188b0f62,364cc73a-c3a6-4f9e-81e5-4e64cf0b0a8c,c2,c1,3379,?,p2,
1769490623.5486586,CREATED,2823ac7e-3f1a-4ccf-9a7c-3c54794e2b0d,cd2ddf00-fc47-4919-bf07-8d32babbde34,c2,c1,26,?,?,surb={'id': 'e93b7e0d-a905-46ba-add2-a3e0447af099', 'route': ['p1', 'e6', 'i11', 'x4', 'p2', 'c2']}
1769490623.6761668,RECEIVED,a9b8af25-cf5d-4b7c-8534-e03df59c8268,d76c4fc2-6b4c-44b6-9e5a-83698e6be29d,c1,c2,27,p2,?,surb={'id': 'ab67115b-5b6c-4e25-acff-f0b2a1f57223', 'route': ['p2', 'e6', 'i6', 'x5', 'p1', 'c1']}
1769490623.8125803,SENT,6444cfe3-02b7-456e-946c-49df83904bea,49e846f1-936d-456b-a935-435baa69ea6a,c2,c1,3380,?,p2,
1769490623.8127303,CREATED,25f14fed-8c71-4912-8f60-edb4f0fbaaa0,cd2ddf00-fc47-4919-bf07-8d32babbde34,c2,c1,26,?,?,surb={'id': 'e93b7e0d-a905-46ba-add2-a3e0447af099', 'route': ['p1', 'e6', 'i11', 'x4', 'p2', 'c2']}
1769490624.1880453,SENT,6159fc22-a09e-40dd-bafa-c4f83d8a4d59,0ea7e1f2-5c08-4f42-8890-97283f988788,c2,c1,3387,?,p2,
1769490624.1882346,CREATED,0fae5a3e-b66b-4a56-9631-98b5a351134d,a0f30e17-0c0b-47b7-a934-7f5306845e3e,c2,c1,27,?,?,surb={'id': '8a0568f5-b0b7-4f1b-83f8-7dd306061ae7', 'route': ['p1', 'e11', 'i3', 'x12', 'p2', 'c2']}
1769490624.2026846,SENT,dd3ce487-b9db-4e61-97d5-2eb5aaf2801d,c7592f79-1330-457f-a27d-5a5fce5f52c4,c2,c1,3389,?,p2,
1769490624.202838,CREATED,dee23d2e-e464-4a88-98fe-47353fffe474,a0f30e17-0c0b-47b7-a934-7f5306845e3e,c2,c1,27,?,?,surb={'id': '8a0568f5-b0b7-4f1b-83f8-7dd306061ae7', 'route': ['p1', 'e11', 'i3', 'x12', 'p2', 'c2']}
1769490624.2441843,RECEIVED,5f108db5-fd66-424c-824b-0d689e2795a7,d76c4fc2-6b4c-44b6-9e5a-83698e6be29d,c1,c2,27,p2,?,surb={'id': 'ab67115b-5b6c-4e25-acff-f0b2a1f57223', 'route': ['p2', 'e6', 'i6', 'x5', 'p1', 'c1']}
1769490624.2822556,SENT,09035a6a-4388-4668-8a62-92e74d69e99c,687855f9-3f7b-4bc8-84c3-317d71496737,c2,c1,3380,?,p2,
1769490624.2824113,CREATED,6327768e-562e-43f1-800f-d0625420e59b,1c93a720-8521-4a28-831e-a7c8f72e96ba,c2,c1,27,?,?,surb={'id': '08b19d03-a73f-49de-80fd-acb86839b52f', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c2']}
1769490624.5021672,RECEIVED,c726e516-a030-4d9a-961a-7bee63c2e7c5,680fc0ef-8391-4791-ab10-17ed40ec7635,c1,c2,27,p2,?,surb={'id': '6ddf9ff8-429c-4c53-98a1-575e3b1df705', 'route': ['p2', 'e10', 'i1', 'x10', 'p1', 'c1']}
1769490624.793165,SENT,abc4e7ff-98da-460b-a91d-a18aa828978a,7baea05c-dd90-435a-a401-16cc7e3b873a,c2,c1,3371,?,p2,
1769490624.7933195,CREATED,945165d9-6563-4622-a97f-5668e37c4baa,1c93a720-8521-4a28-831e-a7c8f72e96ba,c2,c1,27,?,?,surb={'id': '08b19d03-a73f-49de-80fd-acb86839b52f', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c2']}
1769490624.837138,SENT,0deed731-86ee-403b-bb21-54c192475ba0,ec0a729d-593d-4f53-b7ef-adef68cddb0b,c2,c1,3379,?,p2,
1769490624.8372867,CREATED,2bbab293-0d7e-4343-8242-aff5413ea51b,cf6ae890-4716-4eca-ac50-92a9dd1ca525,c2,c1,27,?,?,surb={'id': '81253c81-6627-47ec-b452-ac9b64231f76', 'route': ['p1', 'e2', 'i10', 'x8', 'p2', 'c2']}
1769490625.0615296,SENT,d125c27f-06d9-49bb-9524-8ccfdcd34d2b,85b13ac5-6b39-4af7-9830-548ee95459d8,c2,c1,3364,?,p2,
1769490625.0615935,CREATED,9bc0f3d3-e7c3-4c0a-ba21-e2b66da0094b,cf6ae890-4716-4eca-ac50-92a9dd1ca525,c2,c1,27,?,?,surb={'id': '81253c81-6627-47ec-b452-ac9b64231f76', 'route': ['p1', 'e2', 'i10', 'x8', 'p2', 'c2']}
1769490625.3025172,SENT,86c9e72b-6e3e-4cfe-b895-8cb21885d996,4e13c7a4-0a17-4ca1-a737-9b477de45a2e,c2,c1,3393,?,p2,
1769490625.3026688,CREATED,2a61673e-9045-4729-8a67-16dddb3d942a,54198398-ebe9-4c95-9017-6a5c2fb34924,c2,c1,27,?,?,surb={'id': '5d67d233-22b1-4ac6-937d-9876341591a4', 'route': ['p1', 'e12', 'i7', 'x10', 'p2', 'c2']}
1769490625.6269622,SENT,baf2f4ac-f3a3-43e1-b8ad-ffa618c42b84,0af7a0eb-7761-429b-93b6-f3ba9bba6722,c2,c1,3368,?,p2,
1769490625.6271415,CREATED,2c50a417-fd3c-4db0-914c-63be098aef0a,54198398-ebe9-4c95-9017-6a5c2fb34924,c2,c1,27,?,?,surb={'id': '5d67d233-22b1-4ac6-937d-9876341591a4', 'route': ['p1', 'e12', 'i7', 'x10', 'p2', 'c2']}
1769490625.8033252,SENT,2d603367-3c54-4e70-9bad-251c433ae75b,829f8463-7b58-4129-bfbf-21be7e284352,c2,c1,3359,?,p2,
1769490625.8034792,CREATED,646a9acf-bc87-4442-bf0a-753ba5507345,bae4def1-fd25-4fed-9709-dde98ba10148,c2,c1,27,?,?,surb={'id': 'e4fb9dc9-8916-4f97-a039-ffb4865e87c4', 'route': ['p1', 'e11', 'i7', 'x2', 'p2', 'c2']}
1769490625.8705974,SENT,05b339a9-49df-4e1e-874d-6b136f00d981,050c0114-38ef-46d0-affc-fa730f77e824,c2,c1,3359,?,p2,
1769490625.8707619,CREATED,809519c7-3bb6-4dec-ad68-b95e769a5a8b,bae4def1-fd25-4fed-9709-dde98ba10148,c2,c1,27,?,?,surb={'id': 'e4fb9dc9-8916-4f97-a039-ffb4865e87c4', 'route': ['p1', 'e11', 'i7', 'x2', 'p2', 'c2']}
1769490626.1592352,SENT,11c6a036-7da2-4a06-8a29-9a0a04aab0ef,86a69f1d-1f17-4c8b-bfc8-434bed3f8f0c,c2,c1,3375,?,p2,
1769490626.1593187,CREATED,4c4992c7-346a-4742-aafc-2ade36ba7324,469ab008-1f37-40e8-970f-54b5b8f63c15,c2,c1,27,?,?,surb={'id': '513e9e98-575d-470e-952d-45a9d48c219c', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c2']}
1769490626.5009239,RECEIVED,0379bad3-b795-4c90-8d09-16e765857104,680fc0ef-8391-4791-ab10-17ed40ec7635,c1,c2,27,p2,?,surb={'id': '6ddf9ff8-429c-4c53-98a1-575e3b1df705', 'route': ['p2', 'e10', 'i1', 'x10', 'p1', 'c1']}
1769490626.5598097,SENT,60bbe88a-0a8f-4d14-a89f-39cc7aae6da9,6a8b7486-a62d-4a68-b7f7-74ec697088df,c2,c1,3380,?,p2,
1769490626.5598989,CREATED,79aa8764-aaae-48f1-8127-0517a753dfe1,469ab008-1f37-40e8-970f-54b5b8f63c15,c2,c1,27,?,?,surb={'id': '513e9e98-575d-470e-952d-45a9d48c219c', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c2']}
1769490626.7681718,SENT,801f7c27-70b2-48e1-ae3b-1749b1422134,393eec3a-6fe9-4f69-ac0e-41a8d32a2547,c2,c1,3375,?,p2,
1769490626.7683272,CREATED,edf3ec8c-dff9-475e-94de-e4da3537e94b,47e3dc28-d3ad-423f-a48b-8db4e07e4070,c2,c1,27,?,?,surb={'id': '826dcb79-9f93-41fb-a442-0b9f8e3ff635', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769490626.7869332,SENT,cf48152c-2032-4bde-b36b-198bb1503946,25e8325d-ae54-4b6e-bef0-1727a9d5d872,c2,c1,3360,?,p2,
1769490626.7871087,CREATED,aee1c6d5-297c-4070-915f-7e1e1a010464,47e3dc28-d3ad-423f-a48b-8db4e07e4070,c2,c1,27,?,?,surb={'id': '826dcb79-9f93-41fb-a442-0b9f8e3ff635', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769490627.0983777,SENT,ca179ad1-11e0-484b-b02f-9440df5fc95a,3c98ee29-9a17-4ade-bb80-5ab6253274c7,c2,c1,3379,?,p2,
1769490627.09844,CREATED,4958f260-a48d-46b7-87ef-5ebbc5ccf062,33994922-e7cc-43f3-aec8-c6b10da8a800,c2,c1,27,?,?,surb={'id': 'd9fc08e2-857b-4d4a-85c5-81d8e0f9dec1', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769490627.2286298,RECEIVED,2de29b56-cc99-4245-b2ae-d51a27ed4625,9b8ca057-99c9-4c8f-8c82-d59a0433c53e,c1,c2,26,p2,?,surb={'id': '6d33a36b-10bc-4487-bc7d-7efdeec90aed', 'route': ['p2', 'e9', 'i2', 'x4', 'p1', 'c1']}
1769490627.3307679,RECEIVED,6a61f23d-16ab-4133-83a5-32397c1da45b,36be1521-c5c6-46a3-9882-42733c082e02,c1,c2,26,p2,?,surb={'id': '8c6f4663-f2f7-4056-8633-450802454974', 'route': ['p2', 'e1', 'i3', 'x8', 'p1', 'c1']}
1769490627.3932135,SENT,e95116d3-ec7b-4e7e-8430-6322e4c47ffb,eef93370-facb-410e-a71f-c8ffc4ca12f2,c2,c1,3383,?,p2,
1769490627.3932853,CREATED,9f338fc7-6b9b-4cbf-83d2-5effbeb15c94,33994922-e7cc-43f3-aec8-c6b10da8a800,c2,c1,27,?,?,surb={'id': 'd9fc08e2-857b-4d4a-85c5-81d8e0f9dec1', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769490627.4763262,SENT,01abde9d-c8eb-4ce4-b56b-ba346d88489a,ec493fbc-4464-4bb7-b709-a0b0893af3d5,c2,c1,3384,?,p2,
1769490627.4764004,CREATED,e6cfd903-d4e2-4873-84a0-efc8aaa5bef4,195a1610-2b7c-42cf-a67d-37a638108a79,c2,c1,27,?,?,surb={'id': '2b32d180-6f9f-4708-a1a1-0874dff9a5c1', 'route': ['p1', 'e3', 'i7', 'x2', 'p2', 'c2']}
1769490627.4784508,RECEIVED,83dd1452-0f09-4f61-b8d4-90767daf7e5f,36be1521-c5c6-46a3-9882-42733c082e02,c1,c2,26,p2,?,surb={'id': '8c6f4663-f2f7-4056-8633-450802454974', 'route': ['p2', 'e1', 'i3', 'x8', 'p1', 'c1']}
1769490627.5315294,RECEIVED,52452e37-d2da-4fa6-bbf6-bb355a76223f,025ec380-e117-4d5a-985d-292258b7816e,c1,c2,27,p2,?,surb={'id': 'f4a07d9c-4c4b-4eed-b606-6cc23e35a601', 'route': ['p2', 'e8', 'i9', 'x9', 'p1', 'c1']}
1769490627.841314,SENT,13e3ebb6-5523-4d30-8f97-9f7ec09cc1cb,41c7ba5c-0a5d-4a7d-9c1f-e0c49304477b,c2,c1,3375,?,p2,
1769490627.8414,CREATED,4cdb4cff-1ce7-48ef-b635-a72108ec9974,195a1610-2b7c-42cf-a67d-37a638108a79,c2,c1,27,?,?,surb={'id': '2b32d180-6f9f-4708-a1a1-0874dff9a5c1', 'route': ['p1', 'e3', 'i7', 'x2', 'p2', 'c2']}
1769490628.5015864,SENT,b29434f9-133e-41e3-a282-fa4ef877e70a,146c069c-f65b-4100-a419-e772553138bc,c2,c1,3388,?,p2,
1769490628.5016506,CREATED,35d1c5f1-7c4e-4735-9ea5-02b8cac15907,96cea2b9-2da8-4a49-b53b-cdee3455929c,c2,c1,25,?,?,surb={'id': 'b2e07b3b-33f9-4c51-bd00-ab162df4eb85', 'route': ['p1', 'e8', 'i7', 'x7', 'p2', 'c2']}
1769490628.7397325,RECEIVED,677b471c-74ac-4035-b1f3-ea50239a0e50,96198c11-ab6d-419e-ac36-f1b9a71ba4b5,c1,c2,27,p2,?,surb={'id': 'a9a510fb-be33-49a9-9e20-379e0eae4f64', 'route': ['p2', 'e10', 'i9', 'x2', 'p1', 'c1']}
1769490628.8173592,RECEIVED,8416eb00-642f-4c7e-a7ae-b8757e42465d,e9cf9117-1178-4111-ba85-a47cb55ed247,c1,c2,26,p2,?,surb={'id': 'c2fb98d7-b483-42dd-bcb2-b2ef09c2ca1f', 'route': ['p2', 'e8', 'i12', 'x6', 'p1', 'c1']}
1769490628.910184,RECEIVED,f7de9a82-a581-44d9-9eb6-33cb776cfe7a,9b8ca057-99c9-4c8f-8c82-d59a0433c53e,c1,c2,26,p2,?,surb={'id': '6d33a36b-10bc-4487-bc7d-7efdeec90aed', 'route': ['p2', 'e9', 'i2', 'x4', 'p1', 'c1']}
1769490629.0179753,RECEIVED,62c4586e-eab4-46a1-aaf2-698e4377f437,025ec380-e117-4d5a-985d-292258b7816e,c1,c2,27,p2,?,surb={'id': 'f4a07d9c-4c4b-4eed-b606-6cc23e35a601', 'route': ['p2', 'e8', 'i9', 'x9', 'p1', 'c1']}
1769490629.153316,RECEIVED,800cf61b-ad17-49c6-9f28-7fd4ff992025,85ee6bb5-08c9-4f59-a987-048ff27055b9,c1,c2,25,p2,?,surb={'id': '0b55a92c-1e16-4096-a7b4-0b2bb6947068', 'route': ['p2', 'e4', 'i8', 'x8', 'p1', 'c1']}
1769490629.5376568,RECEIVED,cb20afe7-d9be-44f1-b528-0b3e9881ce97,1f391db9-b2e0-46f1-b8b8-6c2b82a37bd3,c1,c2,26,p2,?,surb={'id': 'a81b5970-bf25-4d21-b06d-b301671ca6a2', 'route': ['p2', 'e1', 'i4', 'x2', 'p1', 'c1']}
1769490629.6114292,SENT,60325183-2c91-430b-8a6c-382e22cddb0f,ac585700-f588-415d-bcfa-a01ff27037ee,c2,c1,3354,?,p2,
1769490629.6114833,CREATED,a349a41d-79ef-40c4-b456-74ff2a81fc35,96cea2b9-2da8-4a49-b53b-cdee3455929c,c2,c1,25,?,?,surb={'id': 'b2e07b3b-33f9-4c51-bd00-ab162df4eb85', 'route': ['p1', 'e8', 'i7', 'x7', 'p2', 'c2']}
1769490629.7378438,RECEIVED,8e16e730-dab4-4b18-a2bf-f232cf1e28a9,c9aee541-9ce4-440c-bae9-b7874e3e9859,c1,c2,27,p2,?,surb={'id': '7a26fcea-e482-445d-a130-dde23a66d9f8', 'route': ['p2', 'e7', 'i8', 'x11', 'p1', 'c1']}
1769490629.7452233,SENT,13c43725-c029-439a-a205-6d4d0d762195,97822645-d090-41d0-a7a1-4b4f5ef1ebe3,c2,c1,3384,?,p2,
1769490629.7456791,CREATED,945ff8bd-391a-4f90-8bd4-177c1da24485,e2645de0-cc95-45ee-8b94-5eab4ea17105,c2,c1,27,?,?,surb={'id': '9123f66d-2f9c-4a99-8416-0c0f71b449cb', 'route': ['p1', 'e4', 'i9', 'x6', 'p2', 'c2']}
1769490629.8271914,SENT,034410e5-e460-4731-87cb-54b9bd81f5ab,d1e57889-a074-470c-8194-f7673b786605,c2,c1,3363,?,p2,
1769490629.8272471,CREATED,b157e4f7-f57f-450f-993e-89ad8fdd0b70,e2645de0-cc95-45ee-8b94-5eab4ea17105,c2,c1,27,?,?,surb={'id': '9123f66d-2f9c-4a99-8416-0c0f71b449cb', 'route': ['p1', 'e4', 'i9', 'x6', 'p2', 'c2']}
1769490630.0613098,SENT,b2d112b4-3678-4e48-9fc9-07901a7ebed7,9b3aba06-f478-4b3f-b4cd-eb4f69a0c673,c2,c1,3399,?,p2,
1769490630.06139,CREATED,4735bd65-41f9-4e0b-a2ab-14674f48055f,341606b5-a1cf-472c-bc5c-638fe27dcccd,c2,c1,27,?,?,surb={'id': '30da99ac-5c69-4fea-991d-37adf5b22d8c', 'route': ['p1', 'e7', 'i8', 'x6', 'p2', 'c2']}
1769490630.4188077,RECEIVED,468762af-d765-41db-abcb-0fee79584785,e9cf9117-1178-4111-ba85-a47cb55ed247,c1,c2,26,p2,?,surb={'id': 'c2fb98d7-b483-42dd-bcb2-b2ef09c2ca1f', 'route': ['p2', 'e8', 'i12', 'x6', 'p1', 'c1']}
1769490630.8679743,SENT,47246a26-b2ec-4784-8c04-1a40a38ecd05,220a5575-d8e1-4ef2-82eb-f034cfd61b25,c2,c1,3359,?,p2,
1769490630.8681538,CREATED,a3f2c7d8-38b7-429f-9ee9-8db3b57894d1,341606b5-a1cf-472c-bc5c-638fe27dcccd,c2,c1,27,?,?,surb={'id': '30da99ac-5c69-4fea-991d-37adf5b22d8c', 'route': ['p1', 'e7', 'i8', 'x6', 'p2', 'c2']}
1769490630.9987602,SENT,11a96e73-b271-4be1-9fab-f0739adf98f8,a47efc86-bd9b-4229-8bcb-ae580f3c7185,c2,c1,3384,?,p2,
1769490630.998909,CREATED,84bbab93-78bc-4a10-8736-2103a1757183,3ef509d7-7877-4cdc-a352-fd019b8b8612,c2,c1,27,?,?,surb={'id': 'e146c9e6-a984-48df-b789-2c8ec69f74c1', 'route': ['p1', 'e12', 'i4', 'x10', 'p2', 'c2']}
1769490631.3485663,SENT,bea7d3c0-0bff-43a5-b29c-d2ab2945e4fa,dd501fd6-548e-4942-9de8-7eb34db1aac0,c2,c1,3398,?,p2,
1769490631.3486652,CREATED,3da04135-a28c-4ed4-ac85-d16c42057477,3ef509d7-7877-4cdc-a352-fd019b8b8612,c2,c1,27,?,?,surb={'id': 'e146c9e6-a984-48df-b789-2c8ec69f74c1', 'route': ['p1', 'e12', 'i4', 'x10', 'p2', 'c2']}
1769490631.426746,SENT,093b38bd-f583-47d9-8aec-fa3324547c46,65ed2cea-3925-4b25-aabf-3fc66cca5de1,c2,c1,3400,?,p2,
1769490631.4268448,CREATED,9f2abbbb-72f2-4716-8fbf-5bf4b3092855,6af5cbc8-abbf-4281-955c-496fdbec613d,c2,c1,27,?,?,surb={'id': '06547e28-572d-4d73-a49f-899cff91c875', 'route': ['p1', 'e9', 'i7', 'x11', 'p2', 'c2']}
1769490631.5105808,RECEIVED,ee00d112-550e-4e27-82d2-304cc572daa8,c9aee541-9ce4-440c-bae9-b7874e3e9859,c1,c2,27,p2,?,surb={'id': '7a26fcea-e482-445d-a130-dde23a66d9f8', 'route': ['p2', 'e7', 'i8', 'x11', 'p1', 'c1']}
1769490631.8499625,RECEIVED,ad827db7-ff6c-4ab2-b1d7-aa71cd96d561,1f391db9-b2e0-46f1-b8b8-6c2b82a37bd3,c1,c2,26,p2,?,surb={'id': 'a81b5970-bf25-4d21-b06d-b301671ca6a2', 'route': ['p2', 'e1', 'i4', 'x2', 'p1', 'c1']}
1769490632.2648659,SENT,e8c85c04-8800-4fca-b119-bb7a75c82645,86841768-f60b-4a4a-b324-c7159f45548b,c2,c1,3383,?,p2,
1769490632.2649999,CREATED,c06b85be-4d8c-4ebd-8df3-02c3f9acb1fc,6af5cbc8-abbf-4281-955c-496fdbec613d,c2,c1,27,?,?,surb={'id': '06547e28-572d-4d73-a49f-899cff91c875', 'route': ['p1', 'e9', 'i7', 'x11', 'p2', 'c2']}
1769490632.2733417,RECEIVED,9c98d437-9abe-457b-b13f-5f0f16bb8771,069617c7-4531-4fd9-864d-e0d66c7aabd8,c1,c2,27,p2,?,surb={'id': '29b2c789-be41-4c5f-8eb0-431a75cdc4aa', 'route': ['p2', 'e4', 'i11', 'x4', 'p1', 'c1']}
1769490632.3114486,SENT,9a396242-3487-4189-896d-583c72a43cf6,020d5f4e-2154-4524-a600-4c54072b298f,c2,c1,3376,?,p2,
1769490632.3115833,CREATED,39576c6b-2432-497b-8012-0036907243d7,54ac6a92-3fae-4a20-aca4-a3734de359be,c2,c1,27,?,?,surb={'id': '034db7ad-21e9-4952-a7e7-bbe31f902936', 'route': ['p1', 'e6', 'i10', 'x3', 'p2', 'c2']}
1769490632.320536,SENT,73dcb9ee-d423-440f-973c-6f62c44aeb45,6c60d3c9-8342-4bcf-9dba-0f7a5b20f28c,c2,c1,3380,?,p2,
1769490632.320683,CREATED,bca6ec82-5baa-4252-b8aa-ed1054e4d41d,54ac6a92-3fae-4a20-aca4-a3734de359be,c2,c1,27,?,?,surb={'id': '034db7ad-21e9-4952-a7e7-bbe31f902936', 'route': ['p1', 'e6', 'i10', 'x3', 'p2', 'c2']}
1769490632.7019608,SENT,545bafb6-c59d-461b-81ea-534f655d9e7b,3d972ea6-50f7-4f43-9e0f-dc1ca03b378a,c2,c1,3387,?,p2,
1769490632.702019,CREATED,494ed28d-c926-4b94-804f-6cfae0973872,d9874540-8840-442f-b4ef-001da1a98634,c2,c1,27,?,?,surb={'id': '7a14119a-cf52-41a5-8be7-56fea466e444', 'route': ['p1', 'e7', 'i11', 'x8', 'p2', 'c2']}
