timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490598.489322,RECEIVED,1192c9e3-813c-46d6-8b6d-cdce9e633d47,a6818b4d-8784-46ea-8629-0f32f30c967a,c2,c1,25,p1,?,surb={'id': '70a380de-5c58-4512-96f0-c1def3b282c4', 'route': ['p1', 'e11', 'i8', 'x6', 'p2', 'c2']}
1769490598.6542165,RECEIVED,ced75bad-1cfb-4f83-8f3f-60a5f61a200b,2c07048c-60de-4f1d-8f9f-8d9ab5843d32,c2,c1,27,p1,?,surb={'id': '8f37a8f8-d6e7-4987-9fb8-e39a6b819793', 'route': ['p1', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769490598.9383283,RECEIVED,cb7d6f88-3607-4334-a7ea-76f6b5e18553,2c07048c-60de-4f1d-8f9f-8d9ab5843d32,c2,c1,27,p1,?,surb={'id': '8f37a8f8-d6e7-4987-9fb8-e39a6b819793', 'route': ['p1', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769490599.041149,RECEIVED,1cb37be5-28d0-4403-bea3-c046ecb45214,0591277b-47ee-4dce-9d8d-a5f696818333,c2,c1,24,p1,?,surb={'id': '81e0e401-62ec-4aeb-9d59-01286e4db2f3', 'route': ['p1', 'e7', 'i7', 'x3', 'p2', 'c2']}
1769490599.0445466,RECEIVED,59961e2b-b4e8-41e4-8cb8-696907b989ef,e68a681d-d4a9-4d92-91a7-59b14ad113f6,c2,c1,27,p1,?,surb={'id': 'fd3f959b-cd7a-4d55-ab94-e2f5c0e082ec', 'route': ['p1', 'e9', 'i10', 'x2', 'p2', 'c2']}
1769490599.0835962,SENT,e452ebb0-b3d9-4ac8-b8df-2e0d48a54fa5,a38933d5-75b1-48c5-98fa-c5450b77dfff,c1,c2,3386,?,p1,
1769490599.0836961,CREATED,9862cba7-4122-4599-9109-aefe8c18823c,3f9e225e-6afa-4c64-aac8-8f2a3625c7a0,c1,c2,27,?,?,surb={'id': '5a113772-0a69-4728-933b-0bc728ada2c8', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c1']}
1769490599.2390842,SENT,bba33c4a-1e7a-4da6-bde1-94c12c47f178,9f01bc13-0530-40bd-b0fa-9efe34ffc18e,c1,c2,3380,?,p1,
1769490599.2391994,CREATED,a5df0d14-4dc6-467b-847b-dedac2a85171,3f9e225e-6afa-4c64-aac8-8f2a3625c7a0,c1,c2,27,?,?,surb={'id': '5a113772-0a69-4728-933b-0bc728ada2c8', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c1']}
1769490599.510346,SENT,67337a68-b052-44e8-aab2-f6379b2d4893,8cdb22b6-040c-4d39-aa09-6ce105f8cc96,c1,c2,3398,?,p1,
1769490599.510496,CREATED,c67acd0f-a420-4318-9c4b-05b572c2ad65,30bec603-d9c6-4dcf-8559-9fb06a5fe176,c1,c2,27,?,?,surb={'id': '853fd9db-e89a-420c-b15a-6ac713e3ed3d', 'route': ['p2', 'e6', 'i12', 'x12', 'p1', 'c1']}
1769490599.989725,SENT,29331e83-d083-43fc-ba73-980cdd013310,5a294c61-3ed7-4199-80b2-c76db67009a8,c1,c2,3391,?,p1,
1769490599.9898725,CREATED,b0b4f06e-b740-410b-bca1-40cf8b70e143,30bec603-d9c6-4dcf-8559-9fb06a5fe176,c1,c2,27,?,?,surb={'id': '853fd9db-e89a-420c-b15a-6ac713e3ed3d', 'route': ['p2', 'e6', 'i12', 'x12', 'p1', 'c1']}
1769490600.146747,SENT,d3aac07f-ab11-46fc-b0c6-cecd764c4236,f0b07a5c-a2a1-4a9f-9b5a-5c7a48e91bbc,c1,c2,3383,?,p1,
1769490600.1468954,CREATED,c1390287-c5f9-4af2-9b82-a741a0768997,63453921-2e8e-45d5-abc2-9297cbeebea0,c1,c2,27,?,?,surb={'id': '869db0a5-ef5a-4999-9c1a-ba184ae34fbd', 'route': ['p2', 'e7', 'i3', 'x8', 'p1', 'c1']}
1769490600.2927878,RECEIVED,6619a10c-9964-487f-83c4-d678bedf4cd6,3b64b760-bc13-41f8-b704-0151179cc872,c2,c1,27,p1,?,surb={'id': 'd34b0504-45ed-4cf8-b3bb-f0d056fc2081', 'route': ['p1', 'e9', 'i2', 'x9', 'p2', 'c2']}
1769490600.481348,RECEIVED,cacdb5b1-5061-4e07-b225-a1bc98aea689,681db377-37d9-4692-81ef-90eff7e58c04,c4,c1,27,p1,?,surb={'id': '238a843d-144b-4cb4-bc97-6fe6297299af', 'route': ['p1', 'e6', 'i6', 'x5', 'p1', 'c4']}
1769490600.4971147,RECEIVED,f0f4491c-44df-4052-8d88-9015a0afd147,8c06a267-e145-4c43-8db1-f7d09106ab93,c4,c1,27,p1,?,surb={'id': '1938b998-fd77-4880-a9c2-f5393998cd2c', 'route': ['p1', 'e11', 'i5', 'x1', 'p1', 'c4']}
1769490600.594136,RECEIVED,370d5b74-b00a-4e12-b85c-1ce06617c2d8,8c06a267-e145-4c43-8db1-f7d09106ab93,c4,c1,27,p1,?,surb={'id': '1938b998-fd77-4880-a9c2-f5393998cd2c', 'route': ['p1', 'e11', 'i5', 'x1', 'p1', 'c4']}
1769490600.6038413,SENT,eba52571-9fc8-4078-ab9f-23298ffa85c7,22b9dcca-231f-4ca4-b9bf-1b51a1a0d4a7,c1,c2,3397,?,p1,
1769490600.6039956,CREATED,82166407-bc10-4a31-a320-be0858fb5aeb,63453921-2e8e-45d5-abc2-9297cbeebea0,c1,c2,27,?,?,surb={'id': '869db0a5-ef5a-4999-9c1a-ba184ae34fbd', 'route': ['p2', 'e7', 'i3', 'x8', 'p1', 'c1']}
1769490600.728248,SENT,3db2313c-c60e-4b80-88c3-52ca40fa0d9c,c1524ea9-c72f-45b5-8d88-9896bd9b0468,c1,c2,3379,?,p1,
1769490600.7283993,CREATED,2340048e-4d7c-4348-8102-b04127b3b7ee,a07f1f72-73de-49a0-8177-40eeb681a488,c1,c2,27,?,?,surb={'id': '2fae6537-28fd-4615-8095-9609b9e90302', 'route': ['p2', 'e9', 'i5', 'x1', 'p1', 'c1']}
1769490600.7393425,RECEIVED,260a03be-c6dd-4e8b-92e6-2bd2db5387f8,e68a681d-d4a9-4d92-91a7-59b14ad113f6,c2,c1,27,p1,?,surb={'id': 'fd3f959b-cd7a-4d55-ab94-e2f5c0e082ec', 'route': ['p1', 'e9', 'i10', 'x2', 'p2', 'c2']}
1769490600.8562818,SENT,30c8bcb1-ebb8-4110-b27b-39a2146e52dd,3211766b-dd37-442b-834b-534d881a5a34,c1,c2,3375,?,p1,
1769490600.856434,CREATED,aaa9c148-6424-4b57-9cc0-60b88627839e,a07f1f72-73de-49a0-8177-40eeb681a488,c1,c2,27,?,?,surb={'id': '2fae6537-28fd-4615-8095-9609b9e90302', 'route': ['p2', 'e9', 'i5', 'x1', 'p1', 'c1']}
1769490600.9652088,RECEIVED,b61a966d-2b7f-488c-bae5-3cbb78713c4a,0591277b-47ee-4dce-9d8d-a5f696818333,c2,c1,24,p1,?,surb={'id': '81e0e401-62ec-4aeb-9d59-01286e4db2f3', 'route': ['p1', 'e7', 'i7', 'x3', 'p2', 'c2']}
1769490600.9666665,SENT,2ebe7d07-6f0c-458a-ae9e-830c68ddfaf3,0d2380f3-35a4-43e0-9355-e899d3929245,c1,c2,3376,?,p1,
1769490600.9668155,CREATED,e548fbe9-c980-4fe7-882e-0e1f89494214,b7096cea-7138-4668-9725-45abd459f055,c1,c2,27,?,?,surb={'id': '88d900b3-d449-41d8-a61c-11f7198e0e40', 'route': ['p2', 'e4', 'i1', 'x6', 'p1', 'c1']}
1769490600.9774957,RECEIVED,8155a6d2-52e1-4390-a123-6af3b7224bab,663feccd-d8d3-4180-9d28-e2afedee7118,c4,c1,27,p1,?,surb={'id': '55355095-abd4-4d69-953c-e12ba26662fd', 'route': ['p1', 'e7', 'i5', 'x10', 'p1', 'c4']}
1769490600.990282,RECEIVED,75c1f37b-e3b6-456b-b7c4-75c9b3795be8,5ecea623-0378-4992-ab68-ecc501fe4094,c2,c1,27,p1,?,surb={'id': '870bafc5-944d-4817-b863-5da598a7100a', 'route': ['p1', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769490601.014885,RECEIVED,44ee6be7-a8d7-4f28-a508-e26dbd55e5ba,e8fef9a5-ec62-4ddc-a392-fa2428ca3da5,c4,c1,27,p1,?,surb={'id': '3509fb6d-5369-4313-b571-943c04e2126d', 'route': ['p1', 'e5', 'i8', 'x8', 'p1', 'c4']}
1769490601.1177976,RECEIVED,96704a14-64ab-4dcb-b57b-0acbfad8e480,681db377-37d9-4692-81ef-90eff7e58c04,c4,c1,27,p1,?,surb={'id': '238a843d-144b-4cb4-bc97-6fe6297299af', 'route': ['p1', 'e6', 'i6', 'x5', 'p1', 'c4']}
1769490601.173559,SENT,b51423c8-ad1b-43cd-91bf-d2338c7b3411,3ea2fb32-f431-41c0-8033-4329c2e3379b,c1,c2,3372,?,p1,
1769490601.1736624,CREATED,34338193-b06e-4747-889a-7a7faa65df9a,b7096cea-7138-4668-9725-45abd459f055,c1,c2,27,?,?,surb={'id': '88d900b3-d449-41d8-a61c-11f7198e0e40', 'route': ['p2', 'e4', 'i1', 'x6', 'p1', 'c1']}
1769490601.3574145,SENT,afeed391-97f0-4f43-9143-412e924bd914,427e723b-fe12-418e-924c-1304214ef2cc,c1,c2,3359,?,p1,
1769490601.3575149,CREATED,0301b158-d965-4e64-a427-b625be80ef9b,a839e2b0-e2aa-4c06-8b74-cecceb5f805a,c1,c2,27,?,?,surb={'id': 'afbcb1b0-f08c-4186-b30f-1592b7d3e05e', 'route': ['p2', 'e7', 'i5', 'x1', 'p1', 'c1']}
1769490601.3955266,SENT,0a7ae172-7ee3-495d-b26a-3f20d0863c86,326d4a63-1541-4ba4-be85-542f54e7ba29,c1,c2,3383,?,p1,
1769490601.3956292,CREATED,9f2854bb-0326-4ac9-883a-ba293a85d699,a839e2b0-e2aa-4c06-8b74-cecceb5f805a,c1,c2,27,?,?,surb={'id': 'afbcb1b0-f08c-4186-b30f-1592b7d3e05e', 'route': ['p2', 'e7', 'i5', 'x1', 'p1', 'c1']}
1769490601.4332159,RECEIVED,dc46864f-6e7d-4073-a0be-3ade808034b9,12214856-75a4-4a31-a46c-1a9e0c24bd5f,c2,c1,27,p1,?,surb={'id': '6e09cbea-869e-4479-84bb-968fb9e368e4', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769490601.4696157,RECEIVED,c1a348ad-e8bb-4d04-932d-13703e597652,99b87aec-9835-4c34-844a-fd1028db9058,c4,c1,27,p1,?,surb={'id': 'c1eba632-983b-4704-b8d6-454ed175c263', 'route': ['p1', 'e7', 'i6', 'x7', 'p1', 'c4']}
1769490601.6460137,RECEIVED,246dcfdb-0a09-4cbf-ba28-1d1432269728,e8fef9a5-ec62-4ddc-a392-fa2428ca3da5,c4,c1,27,p1,?,surb={'id': '3509fb6d-5369-4313-b571-943c04e2126d', 'route': ['p1', 'e5', 'i8', 'x8', 'p1', 'c4']}
1769490601.8518808,SENT,6cb14c89-5dcf-4de6-81d9-a17a13d62806,e2e792ff-2ccc-4aef-aa77-a688e50b535c,c1,c2,3387,?,p1,
1769490601.8520305,CREATED,d0cec309-2510-4939-8598-a78608394db9,fd340cb3-b474-4025-a75f-8d16de9c0620,c1,c2,27,?,?,surb={'id': '06638267-6baa-4415-a0fa-ebe5299b7d4e', 'route': ['p2', 'e3', 'i11', 'x12', 'p1', 'c1']}
1769490601.8643315,RECEIVED,fb24ec54-3393-472c-84ea-80b121ae5af3,12214856-75a4-4a31-a46c-1a9e0c24bd5f,c2,c1,27,p1,?,surb={'id': '6e09cbea-869e-4479-84bb-968fb9e368e4', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769490601.9016206,RECEIVED,325140de-75bb-47c5-9538-9ee6bcc5ffb3,11dac0ac-7a03-40f4-b04e-3c83c79a6ffb,c4,c1,26,p1,?,surb={'id': '4f2ff03b-ff6b-4d3d-a89b-19748e59ed9a', 'route': ['p1', 'e8', 'i9', 'x3', 'p1', 'c4']}
1769490601.9104173,SENT,a5f43bce-2336-4eb5-bb41-d21905c33976,b29877c0-943c-43a8-ae4a-2080dce5e1a1,c1,c2,3376,?,p1,
1769490601.9105704,CREATED,96b60fc6-1c29-4a1b-a07d-ffabf249dc0f,fd340cb3-b474-4025-a75f-8d16de9c0620,c1,c2,27,?,?,surb={'id': '06638267-6baa-4415-a0fa-ebe5299b7d4e', 'route': ['p2', 'e3', 'i11', 'x12', 'p1', 'c1']}
1769490602.0701876,RECEIVED,b80119c6-2582-47bf-bb4b-7e19f02fec79,5ecea623-0378-4992-ab68-ecc501fe4094,c2,c1,27,p1,?,surb={'id': '870bafc5-944d-4817-b863-5da598a7100a', 'route': ['p1', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769490602.5472598,SENT,ee9a19c7-fa79-400f-b9dd-a414181d5547,db30b3f3-f4aa-419a-bfcc-2630673c0a1d,c1,c2,3383,?,p1,
1769490602.5474331,CREATED,37a6091a-4083-4682-9d93-64a5c7aa9fea,22e83724-b2ed-4213-81d4-8c27f2f6fe10,c1,c2,27,?,?,surb={'id': '67c92c5f-eef4-4976-9755-3ff43a337a1f', 'route': ['p2', 'e8', 'i7', 'x12', 'p1', 'c1']}
1769490602.693635,SENT,e4f3a150-b70e-4294-b668-e50a0c691e30,ef7bf341-ea87-460b-a135-4c27ebf13514,c1,c2,3373,?,p1,
1769490602.6937833,CREATED,668f83a6-8ef6-47e0-85cb-e9f93553609b,22e83724-b2ed-4213-81d4-8c27f2f6fe10,c1,c2,27,?,?,surb={'id': '67c92c5f-eef4-4976-9755-3ff43a337a1f', 'route': ['p2', 'e8', 'i7', 'x12', 'p1', 'c1']}
1769490602.8014302,RECEIVED,30f74b19-4f4f-4b31-a710-632848aab7d8,442d5545-940a-4c61-b898-a485444f63e1,c2,c1,27,p1,?,surb={'id': '3c2be412-597c-4e56-860f-2d3b63acbdf5', 'route': ['p1', 'e4', 'i10', 'x10', 'p2', 'c2']}
1769490602.9519744,RECEIVED,7872c93b-d951-4752-8a79-af4285c67a64,5c88531a-b563-427f-bd1e-5ed0f7dd780b,c4,c1,26,p1,?,surb={'id': 'f3a165ad-40ae-432d-8fb6-0baf2097c9c6', 'route': ['p1', 'e1', 'i3', 'x11', 'p1', 'c4']}
1769490603.0114672,SENT,5203ecb3-4ff0-4e13-8f8e-42fbf16a1996,c6d5045f-a43d-475c-816c-4a2526715162,c1,c2,3374,?,p1,
1769490603.011528,CREATED,120350ac-28bb-4357-8aaf-1ca8644a766f,60b50b72-90fe-4a78-96b8-c7b84f9dd4a0,c1,c2,26,?,?,surb={'id': '9c47551d-6cf4-4694-93ba-f80ab5a1e0d4', 'route': ['p2', 'e3', 'i3', 'x9', 'p1', 'c1']}
1769490603.1693678,RECEIVED,6d2be635-a1af-446b-9f7b-e439593ce7b3,95738540-e2e1-4a7f-bc11-61826d6d4dbb,c4,c1,27,p1,?,surb={'id': 'c134e0ac-3d6d-416a-a704-2e82443c49a1', 'route': ['p1', 'e9', 'i9', 'x4', 'p1', 'c4']}
1769490603.2238922,RECEIVED,72360a76-59be-4ef1-b095-c6604699f02f,62c7472d-d0c0-4f86-bcb1-b51b9e1edbfe,c2,c1,27,p1,?,surb={'id': '0d3ca207-0d0a-4072-b12c-9d954f606831', 'route': ['p1', 'e2', 'i1', 'x1', 'p2', 'c2']}
1769490603.278506,SENT,c6c9398a-221f-4744-bd77-4822c6b1071f,7ae1fa7b-b371-4fd7-9d3f-6e8d7e502cf8,c1,c2,3357,?,p1,
1769490603.2786167,CREATED,bd2a04d0-40c3-4476-a759-01c13764d2e7,60b50b72-90fe-4a78-96b8-c7b84f9dd4a0,c1,c2,26,?,?,surb={'id': '9c47551d-6cf4-4694-93ba-f80ab5a1e0d4', 'route': ['p2', 'e3', 'i3', 'x9', 'p1', 'c1']}
1769490603.30523,RECEIVED,642634aa-4481-46fb-9598-a4315c044eb8,5c88531a-b563-427f-bd1e-5ed0f7dd780b,c4,c1,26,p1,?,surb={'id': 'f3a165ad-40ae-432d-8fb6-0baf2097c9c6', 'route': ['p1', 'e1', 'i3', 'x11', 'p1', 'c4']}
1769490603.5524104,RECEIVED,ed0e8dc4-e2e4-4c11-a85d-dc4803d04012,523d50f2-e78c-40d9-be3d-25f3475b0c82,c2,c1,27,p1,?,surb={'id': '167b9c4d-1c1a-4a14-a3d6-f4ce9d1fbd60', 'route': ['p1', 'e11', 'i10', 'x8', 'p2', 'c2']}
1769490603.7911592,SENT,a3952b3f-9edc-4a4a-91c7-3b8831c203f6,deee45db-c2c1-4668-94db-fbe3c8bfcc7e,c1,c2,3399,?,p1,
1769490603.791312,CREATED,75fad003-5cee-401d-bfa8-43b4c3de3e47,d06ba74f-1e2a-487c-b604-dfed045fcd57,c1,c2,27,?,?,surb={'id': '57d5c1ad-ac44-4537-85af-f5e63de977af', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769490604.015491,RECEIVED,5f490225-654e-42ac-95f7-cca151b3de1f,11dac0ac-7a03-40f4-b04e-3c83c79a6ffb,c4,c1,26,p1,?,surb={'id': '4f2ff03b-ff6b-4d3d-a89b-19748e59ed9a', 'route': ['p1', 'e8', 'i9', 'x3', 'p1', 'c4']}
1769490604.0317814,RECEIVED,e533020d-acf2-4871-adf1-05d1c15ef5ab,eabde7b8-0d09-4922-91c1-6c96b0df1081,c4,c1,27,p1,?,surb={'id': 'b85e79a6-9bed-45af-9901-ecc316c6d1f9', 'route': ['p1', 'e5', 'i8', 'x6', 'p1', 'c4']}
1769490604.1035764,RECEIVED,2331356b-f563-46cb-abb6-0e362e9a1d91,71b94a5b-7c35-4367-8607-628ef9c1e896,c2,c1,27,p1,?,surb={'id': 'e94b95e2-5016-4cae-821a-06494f6bb67b', 'route': ['p1', 'e4', 'i11', 'x7', 'p2', 'c2']}
1769490604.4534926,RECEIVED,8c97c0d8-be7f-4552-b39c-ee7cfaa1faff,e136d596-267e-442e-b503-72c87953f9e7,c4,c1,27,p1,?,surb={'id': '142cc4ff-e852-4b18-86a3-04f0536f10ac', 'route': ['p1', 'e8', 'i7', 'x2', 'p1', 'c4']}
1769490604.6064093,RECEIVED,4e4704f6-b806-459c-98ea-07c419d458a2,5b5d5217-c9ef-4356-a32e-1460011ec8a1,c2,c1,27,p1,?,surb={'id': '426592af-b7d2-41ba-9f29-703309575dfb', 'route': ['p1', 'e4', 'i1', 'x4', 'p2', 'c2']}
1769490604.6293986,RECEIVED,6bc827eb-25ca-489a-8308-98d58bc2d68f,9e94d6da-01b0-4ef4-972f-0f6407248b2d,c2,c1,27,p1,?,surb={'id': '0a09fc41-99f3-4a80-ad57-148d33588b50', 'route': ['p1', 'e2', 'i4', 'x8', 'p2', 'c2']}
1769490604.7670794,RECEIVED,d079c378-c8db-4f72-8dd9-0c5ff5b05f91,2b170563-0b57-4175-a2fe-e3c46e697eeb,c4,c1,27,p1,?,surb={'id': 'b2598981-a0af-43fe-b2e6-82df5290f307', 'route': ['p1', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769490604.7848759,SENT,a11a839f-c73b-4034-a6f4-03b8bab94cf0,ff27e230-2eb2-47c2-bd10-8017a2a88e7b,c1,c2,3388,?,p1,
1769490604.7850049,CREATED,34410ea1-14d3-47d5-8d2c-0821c59b81a9,d06ba74f-1e2a-487c-b604-dfed045fcd57,c1,c2,27,?,?,surb={'id': '57d5c1ad-ac44-4537-85af-f5e63de977af', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769490604.831935,SENT,4545b45c-b801-44d2-a85a-54b81f60594f,e40ee4ca-33ad-4516-bf1f-97866ceb20b6,c1,c2,3359,?,p1,
1769490604.8320358,CREATED,31ece0b5-7603-416c-aa33-e8d75b66a717,3c7e843a-dcf6-44f5-a0eb-103c2a48ed02,c1,c2,26,?,?,surb={'id': '7924f612-7f57-4d28-9464-d172038f0456', 'route': ['p2', 'e6', 'i1', 'x9', 'p1', 'c1']}
1769490604.9684768,RECEIVED,0132c120-78c1-4d1d-8788-5a2573627e63,523d50f2-e78c-40d9-be3d-25f3475b0c82,c2,c1,27,p1,?,surb={'id': '167b9c4d-1c1a-4a14-a3d6-f4ce9d1fbd60', 'route': ['p1', 'e11', 'i10', 'x8', 'p2', 'c2']}
1769490605.280856,RECEIVED,ba037406-b489-42d4-98d7-6b31c421761e,0bcc60de-3089-48df-a23f-8788f9d4f989,c2,c1,27,p1,?,surb={'id': '6237975a-bec2-4b1f-9b22-3bc8e70134fb', 'route': ['p1', 'e11', 'i6', 'x10', 'p2', 'c2']}
1769490605.3226292,SENT,88aadb1c-2a80-473a-a28f-6656ce198206,05705d7b-780e-4b8f-bbc3-a47daba41324,c1,c2,3375,?,p1,
1769490605.322722,CREATED,01427d50-dbb9-4e6a-83ed-8da2317f96d5,3c7e843a-dcf6-44f5-a0eb-103c2a48ed02,c1,c2,26,?,?,surb={'id': '7924f612-7f57-4d28-9464-d172038f0456', 'route': ['p2', 'e6', 'i1', 'x9', 'p1', 'c1']}
1769490605.636415,RECEIVED,fd9eed9c-d024-4feb-b457-4715d4e8c33e,e136d596-267e-442e-b503-72c87953f9e7,c4,c1,27,p1,?,surb={'id': '142cc4ff-e852-4b18-86a3-04f0536f10ac', 'route': ['p1', 'e8', 'i7', 'x2', 'p1', 'c4']}
1769490605.7127311,RECEIVED,00d42503-4837-48ff-be7b-aea85a13c255,5b5d5217-c9ef-4356-a32e-1460011ec8a1,c2,c1,27,p1,?,surb={'id': '426592af-b7d2-41ba-9f29-703309575dfb', 'route': ['p1', 'e4', 'i1', 'x4', 'p2', 'c2']}
1769490605.9546473,RECEIVED,a53974fe-9f46-4bb3-86d2-2d3c705ca568,8c9aed30-0bb5-4269-8c1c-11c4584cf8f6,c4,c1,27,p1,?,surb={'id': '9eb91210-a11c-4c45-8a5f-a3b1940b0d36', 'route': ['p1', 'e3', 'i9', 'x8', 'p1', 'c4']}
1769490606.0294116,SENT,8003b201-c0af-4aaa-993e-d8d80fe67bbd,b9c6f311-c486-42f5-bf8a-7e19519a4a4f,c1,c2,3364,?,p1,
1769490606.0295608,CREATED,2ce92cc6-21bf-4f32-887f-cfa877e03dc2,e19eb1c8-8705-4fcc-a56e-7a6bd81a60a5,c1,c2,27,?,?,surb={'id': 'e8eec18f-730c-48b7-992c-89b16de2c9dc', 'route': ['p2', 'e7', 'i9', 'x1', 'p1', 'c1']}
1769490606.1485991,RECEIVED,a31c5099-c3ca-491d-8669-282101d36df0,ba3b1ed0-8020-4c70-8c77-7ff501a82a74,c2,c1,27,p1,?,surb={'id': '2f9228c4-d1fd-4f49-847c-b500a1d895b2', 'route': ['p1', 'e9', 'i2', 'x8', 'p2', 'c2']}
1769490606.1921015,SENT,a1764dff-4134-48fb-8385-cb52407faa6f,9c19dc8b-e71c-435c-ba7e-c76e5a436395,c1,c2,3404,?,p1,
1769490606.1922553,CREATED,fa9ee497-e498-4c25-b77d-2924bcba33d1,e19eb1c8-8705-4fcc-a56e-7a6bd81a60a5,c1,c2,27,?,?,surb={'id': 'e8eec18f-730c-48b7-992c-89b16de2c9dc', 'route': ['p2', 'e7', 'i9', 'x1', 'p1', 'c1']}
1769490606.2527986,RECEIVED,5211aec9-822a-4a42-b62a-0c1a9525e60c,ba3b1ed0-8020-4c70-8c77-7ff501a82a74,c2,c1,27,p1,?,surb={'id': '2f9228c4-d1fd-4f49-847c-b500a1d895b2', 'route': ['p1', 'e9', 'i2', 'x8', 'p2', 'c2']}
1769490606.2590163,RECEIVED,8e376329-6740-4513-a37e-ff4dc9e37ade,0bcc60de-3089-48df-a23f-8788f9d4f989,c2,c1,27,p1,?,surb={'id': '6237975a-bec2-4b1f-9b22-3bc8e70134fb', 'route': ['p1', 'e11', 'i6', 'x10', 'p2', 'c2']}
1769490606.385299,SENT,1e6e0e4e-5cae-47f3-a223-4964c7e69525,e17f4575-5e0f-4a83-9885-900bbebcba09,c1,c2,3404,?,p1,
1769490606.3854449,CREATED,d968c609-b2ba-4984-b3d1-41b57d4ff13d,ca73030d-3e64-40fd-b8cb-ecd80c5e03d6,c1,c2,27,?,?,surb={'id': 'a3ea0894-aedc-4273-bd0d-a1b0e7911084', 'route': ['p2', 'e2', 'i6', 'x10', 'p1', 'c1']}
1769490606.3956192,SENT,ff407ab6-c3ea-48bb-9ecf-b6016d8a8ed2,9c85e151-1366-4b8a-92a6-00f21ef286d6,c1,c2,3401,?,p1,
1769490606.395767,CREATED,83bd7aa6-e7dd-4f19-9697-22903ecfdeba,ca73030d-3e64-40fd-b8cb-ecd80c5e03d6,c1,c2,27,?,?,surb={'id': 'a3ea0894-aedc-4273-bd0d-a1b0e7911084', 'route': ['p2', 'e2', 'i6', 'x10', 'p1', 'c1']}
1769490606.6465976,SENT,df2ac72e-83f6-4981-83f3-466975387646,c8a335e1-6f73-4816-b714-043f48ffef02,c1,c2,3375,?,p1,
1769490606.6467505,CREATED,2b1ff686-0b66-4804-a5e8-4dbbf1ba5aaa,63bdf093-e2c2-4615-82ec-d04f14dba508,c1,c2,27,?,?,surb={'id': '5d88169a-f5e7-4278-ae86-ba90c5c84082', 'route': ['p2', 'e2', 'i9', 'x11', 'p1', 'c1']}
1769490606.662824,SENT,ce74a983-b4f9-4da2-b1a8-da8b2c96b337,ef8df7a2-a738-4409-a54a-f59e752220ea,c1,c2,3389,?,p1,
1769490606.663636,CREATED,481043fd-2e18-457d-9cf4-e63edccab24d,63bdf093-e2c2-4615-82ec-d04f14dba508,c1,c2,27,?,?,surb={'id': '5d88169a-f5e7-4278-ae86-ba90c5c84082', 'route': ['p2', 'e2', 'i9', 'x11', 'p1', 'c1']}
1769490606.9676828,RECEIVED,71b5dd3b-e3b0-41d2-b1a3-46eeab9bb7f8,adb0cb30-c7d1-49b8-bf01-aa04ed8698b6,c4,c1,27,p1,?,surb={'id': 'd31e4b4b-89ce-4c8e-992a-367878b7eb7b', 'route': ['p1', 'e2', 'i1', 'x7', 'p1', 'c4']}
1769490606.9899695,RECEIVED,bd48a22e-9236-40a5-8bec-f0a5db5ae6c5,adb0cb30-c7d1-49b8-bf01-aa04ed8698b6,c4,c1,27,p1,?,surb={'id': 'd31e4b4b-89ce-4c8e-992a-367878b7eb7b', 'route': ['p1', 'e2', 'i1', 'x7', 'p1', 'c4']}
1769490607.2543008,SENT,fabafc1b-5262-4ec3-ac5c-c56c9aa429b4,ec8d9451-879a-4e0e-a3c7-6e49c9fa4585,c1,c2,3377,?,p1,
1769490607.2549284,CREATED,1e7d2e2b-c07b-450f-ab71-00b90865fef2,4363258e-ef67-4e32-adf4-d017d16def6d,c1,c2,27,?,?,surb={'id': '5312c5c4-b55c-4250-ab40-680fdb3ca4b3', 'route': ['p2', 'e2', 'i5', 'x1', 'p1', 'c1']}
1769490607.5759273,RECEIVED,ae670bdf-0ce6-4a71-872f-22d4c049af71,8c9aed30-0bb5-4269-8c1c-11c4584cf8f6,c4,c1,27,p1,?,surb={'id': '9eb91210-a11c-4c45-8a5f-a3b1940b0d36', 'route': ['p1', 'e3', 'i9', 'x8', 'p1', 'c4']}
1769490607.5785568,SENT,17e7c3e0-faa2-47ca-8f3a-4b83a87060f5,3d74f812-6dfe-4656-8333-d713b6a0492e,c1,c2,3376,?,p1,
1769490607.578677,CREATED,660b615d-cd71-4a52-a285-2852ac392c01,4363258e-ef67-4e32-adf4-d017d16def6d,c1,c2,27,?,?,surb={'id': '5312c5c4-b55c-4250-ab40-680fdb3ca4b3', 'route': ['p2', 'e2', 'i5', 'x1', 'p1', 'c1']}
