timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490760.6598105,SENT,b51e89d7-f3b4-41bd-8a5e-4d2b3d3f74a8,3eb6d21e-9cf0-4f67-b418-7ba6b6c1e1b1,c2,DROP,2032,?,p2,
1769490760.6599844,CREATED,f23d5c7b-4f41-4aee-8ac8-d95968bc7970,a590a613-2611-40ed-bf95-5b2b575dc295,c2,DROP,27,?,?,
1769490760.7520826,SENT,02a5f123-e63d-4c5c-a04f-95b8887e12c8,0c879ca5-56aa-40a0-b3f3-48c158098868,c2,c4,3364,?,p2,
1769490760.752357,CREATED,ab05bca9-706f-4689-9cb9-d2c4b63430be,dd0baa9f-b441-4810-b5bb-da6c39602ab1,c2,c4,27,?,?,surb={'id': '416c97e4-1f93-402b-bf85-bc6b5c7c1ae9', 'route': ['p1', 'e4', 'i2', 'x7', 'p2', 'c2']}
1769491154.9219334,RECEIVED,e912e609-874c-47eb-8590-3a70ece0d8c7,e2cbc0be-f074-4468-aa82-63fb9bb4ed7c,c3,c2,27,p2,?,surb={'id': '53782d35-1c2b-4ae7-8a4e-fa24c3dffc77', 'route': ['p2', 'e2', 'i11', 'x7', 'p3', 'c3']}
1769491154.9353187,RECEIVED,8f5be02c-17fd-4588-bf7b-0de9b05e831d,2bf8eb65-e5d6-4a2a-affd-a84642fedfc3,c4,c2,26,p2,?,surb={'id': 'da9e2b85-1483-4a56-8643-f089e1a12455', 'route': ['p2', 'e5', 'i5', 'x11', 'p1', 'c4']}
1769491154.9687164,SENT,42ac9976-b461-4f90-8edf-c0f69672f757,5ffcc7b3-fe45-41b8-9185-dd39797ef827,c2,c4,3401,?,p2,
1769491154.9688644,CREATED,28538ebc-a448-4fe2-a403-586c379ed376,159bdd30-1599-4dad-8714-cef55dc32b46,c2,c4,27,?,?,surb={'id': 'ce60ba80-7dca-4d21-a395-06e88da14b34', 'route': ['p1', 'e8', 'i1', 'x3', 'p2', 'c2']}
1769491155.0132473,RECEIVED,30765cbd-3588-4dae-a685-3baf10055e29,fb73be11-3333-47f9-8896-109220042fc0,c4,c2,27,p2,?,surb={'id': 'fe3dd075-6801-4aec-8dbe-740cb7a12e9f', 'route': ['p2', 'e5', 'i2', 'x1', 'p1', 'c4']}
1769491155.4031837,RECEIVED,771dc901-d325-4172-a0f6-e11215661aaa,c7d7925c-c865-4a9b-9b21-b88a59b0fc14,c3,c2,27,p2,?,surb={'id': '7e73bd48-fb2c-4c10-a8ff-ee5eb06d69e8', 'route': ['p2', 'e9', 'i12', 'x2', 'p3', 'c3']}
1769491155.5203898,SENT,55f5b3d9-b962-4a4e-a182-21733cefe1c2,25c096f5-a42c-4275-9637-8c7fac72bfbc,c2,c4,3397,?,p2,
1769491155.5205584,CREATED,8b511530-40c3-4d22-b69a-5773d0efd536,6c65e117-711a-421f-9e7b-9f488b202eff,c2,c4,27,?,?,surb={'id': '1b452f1d-a8d3-41ea-8b57-d002051b98cc', 'route': ['p1', 'e11', 'i8', 'x6', 'p2', 'c2']}
1769491155.830251,RECEIVED,d20983d9-b8cb-4089-a687-3001f07b68ad,c851ca49-2db2-4aad-9fcf-f26cde8ee53a,c3,c2,27,p2,?,surb={'id': '78bd8da9-6a36-436f-bb06-d00a3dcdcfe8', 'route': ['p2', 'e8', 'i12', 'x5', 'p3', 'c3']}
1769491156.0346076,SENT,b1520963-34c1-4c7f-9673-6e8704df1eec,d3d1a473-18da-49bf-8c71-a3843a1ef227,c2,c4,3381,?,p2,
1769491156.0347576,CREATED,f9d4b88e-c225-40a0-b367-ae4e011ba60e,4ad1c10f-df72-4884-953f-7406cea79a3e,c2,c4,27,?,?,surb={'id': 'c8289ca6-a22f-4c3a-83ab-befc277fefee', 'route': ['p1', 'e5', 'i10', 'x5', 'p2', 'c2']}
1769491156.076682,RECEIVED,fa992dab-dc32-457f-b640-5102efe9c216,9a7e6cc7-a324-49a9-ae54-08c657a6b675,c4,c2,25,p2,?,surb={'id': '02555c6f-dcfb-4b45-b7e6-542b6baba1c0', 'route': ['p2', 'e1', 'i5', 'x4', 'p1', 'c4']}
1769491156.1185703,RECEIVED,65c0a6b7-2795-4ce9-9d08-d48122118478,3c7f8ddd-7ff5-464b-b647-428b405dad6f,c5,c2,27,p2,?,surb={'id': '544a1b87-6943-4332-b02e-0b83c7517818', 'route': ['p2', 'e6', 'i6', 'x8', 'p2', 'c5']}
1769491156.1865819,RECEIVED,6399248e-06c2-4acf-ac61-0d47a578ac56,74eab34c-3c11-426f-9848-59d0af5dfd7d,c3,c2,27,p2,?,surb={'id': '9fdbb09a-11d9-4dc6-936e-f167689cc801', 'route': ['p2', 'e11', 'i1', 'x8', 'p3', 'c3']}
1769491156.1965597,RECEIVED,69e0557c-938a-42d3-96e9-4914441d5382,4c2eb502-15b0-4f09-b657-82e5d0f38093,c5,c2,27,p2,?,surb={'id': '9d98ab21-dd6e-4552-9a14-a4605d956f79', 'route': ['p2', 'e1', 'i5', 'x7', 'p2', 'c5']}
1769491156.2801933,SENT,ed951c73-7424-422b-8796-402538681e4f,984d560c-d405-4b38-8431-79c7e9dd6ea1,c2,c4,3372,?,p2,
1769491156.280295,CREATED,9e99e3dd-8d3a-4d1c-bc18-4bdc7ef5694c,531a47cd-a720-49a4-9f0c-297b49a44fe6,c2,c4,27,?,?,surb={'id': 'a8e75e40-52f6-4af8-a986-b97b4ed6c492', 'route': ['p1', 'e1', 'i11', 'x12', 'p2', 'c2']}
1769491156.2830167,RECEIVED,34db0e11-a0f1-4ca0-82cf-a23add311a29,0a658893-c8b1-473d-8bc8-4e160981b553,c5,c2,27,p2,?,surb={'id': 'fb8c58cf-a8fa-41dc-8144-1f779545f235', 'route': ['p2', 'e1', 'i3', 'x11', 'p2', 'c5']}
1769491156.3205483,RECEIVED,0c887974-70fc-444e-997e-277bc92cb81e,f07231e6-9672-4cf6-9500-0b74f49d2253,c4,c2,27,p2,?,surb={'id': '4c350212-0815-4a25-9775-c4fe9ea9ee19', 'route': ['p2', 'e12', 'i10', 'x9', 'p1', 'c4']}
1769491156.5172188,RECEIVED,99730963-1faf-4cde-936f-e92f0ff6ec06,3a29ac39-2958-4cd1-a590-48e6ac2e8cd7,c3,c2,27,p2,?,surb={'id': '7ea44114-e08f-4910-af1c-0a6a2074a232', 'route': ['p2', 'e11', 'i6', 'x2', 'p3', 'c3']}
1769491156.6014192,SENT,69cdce23-b065-4317-9f87-f71a850d1221,657915d7-4cb9-447a-83a7-e90cd777036b,c2,c4,3377,?,p2,
1769491156.6034632,CREATED,89205a1d-cee4-4e51-b5b4-e2cbf6fc5bd5,8235d12d-94ea-4e93-b185-9386d174dd6b,c2,c4,27,?,?,surb={'id': '4d535615-bbf1-4791-974a-4f0a01fc8245', 'route': ['p1', 'e8', 'i10', 'x3', 'p2', 'c2']}
1769491156.696664,RECEIVED,cfa8bfc7-209a-4063-9b69-dbf38c51e60a,7158a51f-05b8-49a9-82dd-085b4d748d78,c4,c2,26,p2,?,surb={'id': 'a1b49806-4c50-475a-acf0-5ba1dca1f13d', 'route': ['p2', 'e11', 'i4', 'x12', 'p1', 'c4']}
1769491156.727272,SENT,ea0878c1-04f9-4d97-963c-1ddf83e1e334,ef35bb03-d44f-431c-a952-8f25297edcd6,c2,c4,3391,?,p2,
1769491156.7273762,CREATED,c8e6a675-739c-4afc-b027-6c973e734145,34973066-6a69-466a-a4e7-ce70616264ff,c2,c4,27,?,?,surb={'id': 'aaa9bd33-a9d9-4cb1-a96a-e86bb8b4d33f', 'route': ['p1', 'e6', 'i5', 'x12', 'p2', 'c2']}
1769491156.8539464,RECEIVED,6693f631-e859-4585-994f-e5be8f055390,e7b4d879-c7ef-4499-b809-7c94ba3df90d,c4,c2,27,p2,?,surb={'id': 'af9b39c1-df20-4ac0-bebd-97d382170b9f', 'route': ['p2', 'e11', 'i11', 'x9', 'p1', 'c4']}
1769491156.9222412,RECEIVED,3c93f711-4506-4503-b88c-99aaf6d44e06,4aca1498-0152-4ece-8641-d837a64946e7,c3,c2,27,p2,?,surb={'id': '30358c56-9ede-43a5-8f59-d4eb42ebd941', 'route': ['p2', 'e12', 'i8', 'x4', 'p3', 'c3']}
1769491156.9600344,RECEIVED,3a3318f7-ff6b-4e6e-a681-e884cb1e116d,7cb491c2-e392-4f64-b4a9-94d9fff81cce,c3,c2,27,p2,?,surb={'id': '96caeb66-cd12-4baf-b028-9072a5285e00', 'route': ['p2', 'e1', 'i6', 'x2', 'p3', 'c3']}
1769491157.017718,RECEIVED,1cfe7950-06b5-4f92-8b29-4fc7280388e4,0e464d45-5d67-4337-a84a-7b5d26117185,c4,c2,26,p2,?,surb={'id': 'ff6e5826-4f82-4f26-a08c-c5136f726d5c', 'route': ['p2', 'e11', 'i5', 'x1', 'p1', 'c4']}
1769491157.129785,RECEIVED,521ac2a5-29ea-448e-9146-62e76e246cf9,8d8718d1-8d40-4b23-9916-0e7685c44147,c5,c2,27,p2,?,surb={'id': 'ec564939-bf66-44fe-b2b8-ee96cac10bb2', 'route': ['p2', 'e5', 'i8', 'x1', 'p2', 'c5']}
1769491157.1476154,RECEIVED,04c8a929-f668-4645-a269-2797b08843e5,ad536fd0-b449-408a-8320-2e7c5a6d3bb7,c3,c2,27,p2,?,surb={'id': '8f891d1b-3df1-4a4c-8dd1-8c322dbf6758', 'route': ['p2', 'e1', 'i10', 'x6', 'p3', 'c3']}
1769491157.1738894,RECEIVED,e63e07bc-b0a8-487a-94d9-2762df4d507d,6050d04b-08ad-4d8e-8c3c-95cf31b944d0,c3,c2,27,p2,?,surb={'id': 'a5c681ae-27ba-462e-a9f2-f5ec7374f591', 'route': ['p2', 'e2', 'i4', 'x1', 'p3', 'c3']}
1769491157.233546,RECEIVED,f839e3ea-1a27-41e1-9a85-ee1f67094b65,201506c3-1c78-4aa0-8dbc-d2646ce53385,c5,c2,27,p2,?,surb={'id': '6209c0bd-1f6f-40b6-a1cb-e8a90cf12815', 'route': ['p2', 'e6', 'i5', 'x11', 'p2', 'c5']}
1769491157.3428326,RECEIVED,413d5507-a4b4-4947-acf5-6ae8def89261,bb8b1e73-106f-4b87-bde1-653a603bd09a,c4,c2,26,p2,?,surb={'id': '44145193-807a-4af2-af65-c74961082dcc', 'route': ['p2', 'e4', 'i12', 'x2', 'p1', 'c4']}
1769491157.3847044,RECEIVED,60ac75db-5c25-4dc4-a660-02854c15a678,76bd603f-aac2-4688-a3cb-c713b809d0e4,c5,c2,27,p2,?,surb={'id': '0a58b687-24c8-413b-8b3d-529cd281f7af', 'route': ['p2', 'e6', 'i3', 'x11', 'p2', 'c5']}
1769491157.4208605,RECEIVED,9813d370-762d-4143-9739-e675aa65c367,a6308d0f-3e86-4520-b373-6705cd18e92f,c3,c2,27,p2,?,surb={'id': '561de52b-f60e-400f-808e-35782b5e4e5f', 'route': ['p2', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769491157.491355,SENT,dd94dadb-c67c-4daa-8dec-7e2f8ddc7dfa,54315191-374c-4906-8d01-34c893fe872f,c2,c4,3410,?,p2,
1769491157.4914453,CREATED,ad975844-363b-4bd3-a327-1e5ac5d62878,60e4646c-c976-47cf-bb17-f73b1e3c6ac0,c2,c4,27,?,?,surb={'id': 'c9c5363f-33e2-4629-86ec-5069f3fc8e30', 'route': ['p1', 'e10', 'i12', 'x8', 'p2', 'c2']}
1769491157.5165462,RECEIVED,508e6650-5d39-493a-8916-ba8b593733fc,ad1a8aba-2338-4be6-95e3-5c7eefc4a93b,c5,c2,27,p2,?,surb={'id': '15f351b8-450d-4cde-8325-65b577bd9bbe', 'route': ['p2', 'e11', 'i4', 'x8', 'p2', 'c5']}
1769491157.5430846,RECEIVED,f4974c85-ecc9-473f-a447-edfb77ef90a6,c0898e0d-9d13-4195-96e1-e00e930a76b1,c4,c2,27,p2,?,surb={'id': '18175bc1-c424-439e-82e8-1ccd04cc8146', 'route': ['p2', 'e11', 'i8', 'x6', 'p1', 'c4']}
1769491157.5766833,SENT,5fa43cf1-b2d5-499c-883c-10eaca3af0a2,df366f10-2c37-4648-b5e6-80397e3185d3,c2,c4,3388,?,p2,
1769491157.576757,CREATED,88cee264-3d9d-4b43-acab-d48e44caa8d9,13fdcd7c-632f-4cad-8c5a-60e43c793974,c2,c4,27,?,?,surb={'id': '2af7b2f5-21ad-421e-9d31-2aa5eb9a6e28', 'route': ['p1', 'e2', 'i12', 'x5', 'p2', 'c2']}
1769491157.6824126,RECEIVED,ab75375d-1aa1-4d53-b307-f3ef58cabf8b,3004e090-4db4-46f9-99be-7e5677552646,c5,c2,26,p2,?,surb={'id': 'b36ffda2-bbd0-4a67-880a-ab1b9a309a54', 'route': ['p2', 'e5', 'i8', 'x12', 'p2', 'c5']}
1769491157.7882824,RECEIVED,fba276a3-2dd1-43c0-b612-aab508df1a32,a518837a-d677-4ee9-aa5f-a5e8bd800b97,c5,c2,26,p2,?,surb={'id': '72a2ec06-e2f6-4aa2-bec5-ce1d35f38ea4', 'route': ['p2', 'e7', 'i6', 'x11', 'p2', 'c5']}
1769491157.7967966,SENT,c1cda017-f226-48c5-a66a-8d787061235d,1adb90f5-1146-49e2-a731-087109a06b6b,c2,c4,3393,?,p2,
1769491157.796944,CREATED,d9963ccc-38bc-4c12-b23c-1e6caafa02d4,7cd82c37-a259-4f9e-941e-fd11532c2cc6,c2,c4,26,?,?,surb={'id': 'e9aede50-147b-4f72-be83-c562e8d8c36c', 'route': ['p1', 'e5', 'i5', 'x4', 'p2', 'c2']}
1769491157.8899486,SENT,000e938d-ef44-47ea-a974-a7067d5a6511,f794d524-4058-4f86-af02-a2158d62890d,c2,c4,3375,?,p2,
1769491157.890032,CREATED,9d433c38-2b23-4dad-bc85-23336b3722cc,aa0c0854-14c1-4787-b3d6-8390671956ff,c2,c4,27,?,?,surb={'id': 'f1874d49-3de7-486c-914e-745ad55b2fc7', 'route': ['p1', 'e3', 'i9', 'x4', 'p2', 'c2']}
1769491158.024214,RECEIVED,16befa78-fccd-4822-b545-e99c3172bcb4,14802da7-9f48-4592-ae49-97004cf0be16,c5,c2,27,p2,?,surb={'id': '45167b1f-dec2-4b18-b3aa-4919a7f6b3b8', 'route': ['p2', 'e8', 'i10', 'x7', 'p2', 'c5']}
1769491158.0619442,RECEIVED,4ab8a323-1423-4e3f-bef2-bf13adb0e5c6,64b07782-4c17-4bd8-b6ab-18a1db1ed2a6,c5,c2,26,p2,?,surb={'id': '4068894d-7a7f-4c2d-8977-2a9075dbba0e', 'route': ['p2', 'e1', 'i10', 'x11', 'p2', 'c5']}
1769491158.2208328,RECEIVED,5ad574ee-d889-4aa3-9dbc-d4ba1e472433,d5c747b4-403f-470d-a3c9-5832a41d3220,c3,c2,27,p2,?,surb={'id': 'ac377fb5-396b-485f-afcf-43b96d828d8b', 'route': ['p2', 'e5', 'i5', 'x9', 'p3', 'c3']}
1769491158.2636945,RECEIVED,a9fa2243-9ae5-4cd2-907c-ee26bb746601,2a41d864-f93a-44dd-8596-e94388ce2e53,c4,c2,27,p2,?,surb={'id': '15ed131e-c42d-4179-8dd6-5175d0010ae3', 'route': ['p2', 'e11', 'i10', 'x8', 'p1', 'c4']}
1769491158.3053188,RECEIVED,c08a0202-4d7e-4343-a3ee-94eb81891f3f,d96db88c-19dd-411c-b70a-1e7cecdfc592,c5,c2,27,p2,?,surb={'id': '951d5d3f-067b-4af8-bc21-3b2d76922717', 'route': ['p2', 'e4', 'i6', 'x9', 'p2', 'c5']}
1769491158.3705986,RECEIVED,554c0aa8-17c7-47d1-9b2d-08b574b28f72,38bfe35f-51c7-4454-993f-05abf22ca7fe,c5,c2,27,p2,?,surb={'id': '8b5ecb4b-e4a1-43b0-8cb2-c5b0ddf9a499', 'route': ['p2', 'e6', 'i5', 'x8', 'p2', 'c5']}
1769491158.3997765,RECEIVED,ba827292-b4aa-414b-8c78-a2895097fe89,f537e0dd-f8c7-408f-8061-6aa9b65fad10,c5,c2,27,p2,?,surb={'id': '69d614d2-53f2-4fd0-bbcb-720649c9dfbd', 'route': ['p2', 'e8', 'i12', 'x12', 'p2', 'c5']}
1769491158.5658655,RECEIVED,f878f5d7-9c62-45a7-9409-82390f0bd55b,21a66bfe-7648-4550-9b2e-287e41f96fe6,c5,c2,27,p2,?,surb={'id': '51932af1-df8c-495a-b200-7ca685269d19', 'route': ['p2', 'e6', 'i11', 'x10', 'p2', 'c5']}
1769491158.57585,SENT,d7a33707-81d6-4e46-9bfa-131a930b9f90,f0c9b215-c304-4b05-9764-13ef1acb9660,c2,c4,3359,?,p2,
1769491158.5759254,CREATED,42120f11-b4d4-4740-9657-91133b9e58ec,8f342187-5e13-470e-8fbd-fc330de72792,c2,c4,27,?,?,surb={'id': 'f0e07e29-4610-4ed6-8171-610cecb7a46a', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c2']}
1769491158.6308632,RECEIVED,53503f14-3264-4be9-9c6d-bdf002362e24,dae9bbd9-7468-4e00-916e-2d76b0403811,c4,c2,27,p2,?,surb={'id': '27fa7238-dd8c-4240-860a-a6d312bd4356', 'route': ['p2', 'e6', 'i2', 'x5', 'p1', 'c4']}
1769491158.6357918,RECEIVED,8a104a81-de0d-4c7a-8439-2b27ccd1a520,b937b02f-806e-4830-abba-0fa2240a97e7,c3,c2,27,p2,?,surb={'id': 'bd4d27b9-21e3-45a4-aa67-1ccaf6beac52', 'route': ['p2', 'e2', 'i1', 'x11', 'p3', 'c3']}
1769491158.6367946,SENT,aafb4a5e-9c76-4caf-8e64-46bd9b55ad6b,d787fd96-3011-402a-b77d-cc421845f6f7,c2,c4,3396,?,p2,
1769491158.6368654,CREATED,a302d4bc-82e6-4360-a1c8-f9245af5bb1c,e53fff9e-c493-4e4b-8e4a-60f323e357de,c2,c4,26,?,?,surb={'id': '1bf6987d-6cc7-43b0-9c43-eeeee5640cda', 'route': ['p1', 'e1', 'i11', 'x10', 'p2', 'c2']}
1769491158.6461265,RECEIVED,3879de3a-e312-428b-a4e0-3ce29dc255a4,d675b61d-e1a5-4dfb-b93b-e2b2c10f034c,c5,c2,27,p2,?,surb={'id': '02b9fbba-f425-48a8-a4a0-7d0cc5e1180e', 'route': ['p2', 'e9', 'i12', 'x7', 'p2', 'c5']}
1769491158.907178,RECEIVED,eb119c72-c990-4df5-ae3c-3fe03b945035,da503f37-f4ce-4718-99f0-bf048d967ae9,c3,c2,27,p2,?,surb={'id': '55099601-69dd-45fc-9e07-6fa3203fe4fe', 'route': ['p2', 'e12', 'i12', 'x9', 'p3', 'c3']}
1769491158.9837992,RECEIVED,3ce73da2-b4f5-44ce-9dd4-77eda21c4b04,c8573d00-9a50-483d-8ba9-d177319b827e,c5,c2,27,p2,?,surb={'id': '26427a87-975b-4213-a532-734edfc46fc3', 'route': ['p2', 'e5', 'i10', 'x4', 'p2', 'c5']}
1769491159.0154753,RECEIVED,b9206a85-5649-4915-8f36-c19c39359220,b250d16b-814a-44a2-920a-89273fdf42d9,c5,c2,27,p2,?,surb={'id': 'bd2b3f64-efb7-4349-8769-850331214350', 'route': ['p2', 'e3', 'i10', 'x2', 'p2', 'c5']}
1769491159.1129487,SENT,0f5e580d-019b-43c6-83f6-3b74d8cf86cb,dab8c6d7-13fb-4cd6-9000-df52acf15ff4,c2,c4,3383,?,p2,
1769491159.1130369,CREATED,a843e0e1-58aa-43af-a5be-d9ac7dfa0782,9de37d23-c70e-4af1-b4e8-a958984422b2,c2,c4,27,?,?,surb={'id': '02fc7660-fb92-4d73-9efd-4dd0c4932c31', 'route': ['p1', 'e2', 'i4', 'x12', 'p2', 'c2']}
1769491159.4969974,SENT,a5aec92b-2793-46f5-a846-9da1c03f161e,6cf8640e-1b85-4236-83ba-f429274485f6,c2,c4,3388,?,p2,
1769491159.4971495,CREATED,7effd679-85f9-4489-a85b-8a124a8d3e33,06e211a7-3f3e-4788-9de8-a5eeaf76fe0e,c2,c4,27,?,?,surb={'id': '4ec4f5ff-141a-41ac-969c-2fcaabfad3f6', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c2']}
1769491159.550953,RECEIVED,cf188470-068e-4318-a3b0-7089bf5fef1a,0a6469e7-1c86-4408-a550-f81a2dff208d,c5,c2,27,p2,?,surb={'id': '4b4fdbc3-8498-4655-8642-0ee5371dee7b', 'route': ['p2', 'e11', 'i12', 'x1', 'p2', 'c5']}
1769491159.6484244,RECEIVED,7ac24fc2-e644-47f6-b8d6-0f77065ddce9,6d8644a2-8b6b-412b-b62c-94ad17ab2f41,c3,c2,27,p2,?,surb={'id': 'eb6d76e6-a8a8-4e32-9d12-f9768e830531', 'route': ['p2', 'e2', 'i1', 'x9', 'p3', 'c3']}
1769491159.6947248,RECEIVED,ef11b0d9-b6c9-4cc6-92e9-2ccf87f848ee,db474dc1-a604-46d2-a600-0f41a3d38a5c,c3,c2,27,p2,?,surb={'id': 'dfe1f053-c9b1-4aa0-9916-d22ee274891a', 'route': ['p2', 'e3', 'i3', 'x4', 'p3', 'c3']}
1769491159.8330395,RECEIVED,d9326e07-1418-4dfc-8e8c-762808140290,b11ebe14-a600-4180-a274-7154fa7c4ba8,c5,c2,27,p2,?,surb={'id': '732016f4-ec99-4c53-b4a2-09c382d0702a', 'route': ['p2', 'e3', 'i4', 'x8', 'p2', 'c5']}
1769491159.8567262,RECEIVED,d7cd74f6-4704-4364-8724-d2d6fc82cdc1,b42a0e00-3eed-4634-b8a6-80237a415162,c4,c2,27,p2,?,surb={'id': '773faea2-f6a1-4647-b801-9d8a0b956e8c', 'route': ['p2', 'e6', 'i7', 'x6', 'p1', 'c4']}
1769491159.9584398,RECEIVED,c5889475-012e-4888-8fea-c1d15f95d18b,99591eb8-ac65-4523-ab09-49c0cad6f281,c5,c2,27,p2,?,surb={'id': '89955979-5674-475f-933a-74b08269ccb5', 'route': ['p2', 'e8', 'i5', 'x5', 'p2', 'c5']}
1769491160.0624418,RECEIVED,af211e85-8e81-4ba0-922a-3eae32cc00a5,fec0b64d-abc3-4743-8e3d-ea6cd5783c0f,c3,c2,27,p2,?,surb={'id': '60209469-4e46-4d54-915a-d7354f536ce6', 'route': ['p2', 'e10', 'i8', 'x11', 'p3', 'c3']}
1769491160.0643406,RECEIVED,5377561a-2482-408f-bc82-aaf42fcb07db,7227296f-b840-4b9e-b65c-ec0c02f72ec5,c5,c2,25,p2,?,surb={'id': 'e16235fd-a8cf-4d61-8ab3-b588019af3ef', 'route': ['p2', 'e12', 'i11', 'x7', 'p2', 'c5']}
1769491160.080546,RECEIVED,c1d481e3-aa8d-464e-baa2-3da9a655260d,8cf6bbc6-393b-4485-9952-b8bacdb1295c,c3,c2,27,p2,?,surb={'id': 'aa1159eb-de84-454d-8e80-c364b05a18dc', 'route': ['p2', 'e4', 'i8', 'x8', 'p3', 'c3']}
1769491160.15261,RECEIVED,11a3ffc6-4e2e-43e6-8784-bd45ef44f3e7,baa7742a-d206-44f1-8ef8-873d8814cfea,c5,c2,26,p2,?,surb={'id': '58cadcb4-e555-4d8c-9992-b5a6cbe02a35', 'route': ['p2', 'e2', 'i3', 'x4', 'p2', 'c5']}
1769491160.1779695,RECEIVED,8c840cfb-0baf-495a-89cc-4f52b5494f20,fe2eedc4-2134-4f39-a86a-c375804eb1ff,c3,c2,26,p2,?,surb={'id': '4a820a7d-f7ac-4bf1-bdc4-668eb688b99a', 'route': ['p2', 'e3', 'i5', 'x3', 'p3', 'c3']}
1769491160.3268483,SENT,8b9742b7-1832-45dc-9d98-3229865a8f15,db4d0d1e-dda5-4396-852b-84856d881122,c2,c4,3375,?,p2,
1769491160.3271685,CREATED,5b1ea7e6-c2fb-4220-ac04-4046f6689a7e,0c60030c-d815-4ae4-8e77-98a665df2b9a,c2,c4,27,?,?,surb={'id': '692d6734-ae72-42ee-b1bd-feb7c4c92057', 'route': ['p1', 'e3', 'i8', 'x8', 'p2', 'c2']}
1769491160.3357556,SENT,07c185a2-14d9-40a6-b8d4-f908977104ef,95f0b8e6-72d5-4f98-b5a8-ff4b4e4a9e65,c2,c4,3374,?,p2,
1769491160.3359225,CREATED,10336b1d-22d5-44eb-9aed-0ccaf5f7a9dc,96bbc9ff-57ec-4231-91ac-9cabcd05f065,c2,c4,27,?,?,surb={'id': '016c22bc-ca04-45ab-866f-aab6d7c59ab1', 'route': ['p1', 'e9', 'i2', 'x9', 'p2', 'c2']}
1769491160.4607403,RECEIVED,652b838e-c091-4fc8-a669-6cf371f04b5f,bded1cfd-75a2-4a9c-8fa8-eda2a0eb30e5,c3,c2,27,p2,?,surb={'id': '658c8d8f-2b5e-4d80-8116-02ba5ad0131e', 'route': ['p2', 'e2', 'i10', 'x2', 'p3', 'c3']}
1769491160.532179,RECEIVED,37c130fa-6c9e-436a-afa9-c75cda974516,58dda2bb-adae-4b66-9e39-9a2979dac29b,c5,c2,27,p2,?,surb={'id': 'e02f2599-74b2-4832-9a3f-d10d21501694', 'route': ['p2', 'e4', 'i9', 'x4', 'p2', 'c5']}
1769491160.5541532,RECEIVED,369ddbbc-a5e0-45e1-bb84-641b69f66861,ed768eaf-7532-40a2-90b2-8731118a761b,c3,c2,27,p2,?,surb={'id': 'c7745fcb-3f77-4fcc-a15e-c25058566e1b', 'route': ['p2', 'e7', 'i3', 'x7', 'p3', 'c3']}
1769491160.5967019,SENT,badd5989-f24b-4f5f-a07a-e926972c4074,1432ff75-0774-4072-bff2-19cd355334c9,c2,c4,3372,?,p2,
1769491160.5968494,CREATED,b14dec3b-39cf-4430-95e8-a85972297499,fa9b6b2d-11c3-4e93-b1a4-6bac7c5a3813,c2,c4,27,?,?,surb={'id': '2f76c923-8f7e-4603-907f-d350628ae710', 'route': ['p1', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769491160.6062348,RECEIVED,90cd8d0c-28cc-4393-b992-af38dda216ae,acfe19c0-889d-4c40-8b9f-4334511ff579,c4,c2,27,p2,?,surb={'id': '082cda00-b068-4483-a57b-0511ce61b6d1', 'route': ['p2', 'e8', 'i3', 'x9', 'p1', 'c4']}
1769491160.6356363,RECEIVED,0481f976-f45f-4df5-bd04-87846ef4ca2b,f6abec5b-d3a4-46b0-a0ff-102babfa1339,c3,c2,27,p2,?,surb={'id': '59672be9-c495-4cf3-a137-56a466cb04b4', 'route': ['p2', 'e2', 'i10', 'x4', 'p3', 'c3']}
1769491160.7457917,RECEIVED,9b53366b-55c5-48d5-a6c6-8b1ebb2c457e,4c7bd69c-4297-4f04-8288-7648bc4f02e4,c4,c2,27,p2,?,surb={'id': '6da7c32e-432e-4c6a-b8cf-f0c75448631e', 'route': ['p2', 'e5', 'i10', 'x3', 'p1', 'c4']}
1769491160.775931,RECEIVED,b1bbc312-b22f-405b-ae96-e13a4093c686,c0fb2eb2-0045-43eb-92d5-575cd81e1e0b,c3,c2,26,p2,?,surb={'id': '0a950761-c1cd-432e-a2f4-547b798de5c1', 'route': ['p2', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769491160.846324,RECEIVED,283b5ec0-b360-4863-81ce-8327a278836f,8b6b1cc5-be4a-4f6c-80c5-f8adf31b8539,c5,c2,27,p2,?,surb={'id': 'f07b7dfa-46d0-4a8f-805f-519feb2a796b', 'route': ['p2', 'e2', 'i2', 'x10', 'p2', 'c5']}
1769491160.9229097,SENT,bc1ce6b7-4c4f-4a99-a44c-1536794c182d,ccdf70fe-fb04-43a2-9c9e-2c119dbf5bf5,c2,c4,3388,?,p2,
1769491160.923095,CREATED,e7c1f393-bba5-47f9-8e6b-592f7f1ece4c,41bb3ddc-9a10-4358-8888-adc9ad48a561,c2,c4,27,?,?,surb={'id': 'ea4565a2-bb9f-4832-a078-4ce2f6294317', 'route': ['p1', 'e2', 'i12', 'x1', 'p2', 'c2']}
