timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769734980.4088378,RECEIVED,71ecbbdd-d85f-45d4-9e9f-bc53b119172c,f4150066-1a6d-4b90-b45e-d33de6043f6f,c3,c2,27,p2,?,surb={'id': '62aac25c-f8a2-4cf3-a534-aed217b8b566', 'route': ['p2', 'e6', 'i7', 'x6', 'p3', 'c3']}
1769734980.706797,SENT,c7b2031a-4bfe-4081-a2cd-457afa4791de,d5ca28af-cdab-486f-b638-0c9ed19654a3,c2,c3,3395,?,p2,
1769734980.7069278,CREATED,ab4676d6-f648-47d8-aedf-72ebeae666d2,2aa5ec05-b161-4df0-8f76-2a1af5275fa8,c2,c3,27,?,?,surb={'id': '7552a8d8-b6f9-466b-a116-d1927354e238', 'route': ['p3', 'e8', 'i11', 'x9', 'p2', 'c2']}
1769734980.7125318,RECEIVED,62a659d5-ee02-48c5-8772-f827c4878e8b,cc069e18-38a3-4933-a4d5-444274a3e5b4,c3,c2,26,p2,?,surb={'id': '8504f2a1-97f4-4364-9fd5-c2ec5bfab9cc', 'route': ['p2', 'e12', 'i12', 'x4', 'p3', 'c3']}
1769734980.9047363,RECEIVED,fd4ef347-f846-4cd0-b912-7040eb27de0a,d9df18b3-fdb7-4717-8cd0-cf078bac66af,c3,c2,27,p2,?,surb={'id': '675529ea-30ec-4b3c-abb3-75fb62fb72c2', 'route': ['p2', 'e6', 'i11', 'x9', 'p3', 'c3']}
1769734980.9611204,RECEIVED,7de90be7-1d2e-44fc-953a-afe04ad44450,fc00f5f3-f7be-4c89-81ca-4468174c599b,c3,c2,27,p2,?,surb={'id': '63dc67e2-3710-4afb-a090-94ee5563626e', 'route': ['p2', 'e2', 'i8', 'x1', 'p3', 'c3']}
1769734981.0711484,SENT,cda32e76-95cb-440d-bbdc-3690bdee4c6c,d64a120e-b780-44f8-9ab9-6eb831bee63d,c2,c3,3388,?,p2,
1769734981.0712967,CREATED,bab85c13-980f-4352-be7d-f53dca6b30bd,a4b2753f-2d0c-4e67-8ad0-84bfbb134206,c2,c3,27,?,?,surb={'id': '7993552b-b53a-4d53-8a2a-7d8add1e58fe', 'route': ['p3', 'e5', 'i1', 'x3', 'p2', 'c2']}
1769734981.0898552,SENT,17f1d638-7b30-4957-9223-4a86560bd6f0,dd1bca5f-5640-4a34-a830-9e1ef43c79c7,c2,c3,3373,?,p2,
1769734981.0900857,CREATED,880a4c41-5eaa-45f7-931a-2445cfbdeace,44386660-ea11-4bbb-a0a4-80ea7e31248f,c2,c3,26,?,?,surb={'id': '9a2eeaf4-4ae7-4109-99b2-0bb0a4dcee01', 'route': ['p3', 'e12', 'i10', 'x2', 'p2', 'c2']}
1769734981.3868535,SENT,08c7f623-f603-4752-9edf-f9b8c9e15796,1140640a-d9ff-44ec-9f2d-450c578b2b68,c2,c3,3404,?,p2,
1769734981.3869834,CREATED,49039ddc-5116-4a10-8c05-ec87a856c386,08c0329a-e3e3-4a05-80e6-3f62d22e45a6,c2,c3,27,?,?,surb={'id': 'e0f34006-b664-4c20-abb8-da2371fd7aac', 'route': ['p3', 'e5', 'i8', 'x4', 'p2', 'c2']}
1769734981.9994178,SENT,fcf2ec99-8c4d-490c-a3ba-a8dfd272ae61,9dc6e7f6-6232-4ab4-ae06-635796da5452,c2,c3,3401,?,p2,
1769734981.9995632,CREATED,f701153b-62f7-415c-ab28-c137fb6823e8,796f1e33-bc25-449a-958f-86667e97a3f7,c2,c3,27,?,?,surb={'id': '9055c1aa-fb3d-41fc-8f0e-2158ffc94e64', 'route': ['p3', 'e10', 'i5', 'x11', 'p2', 'c2']}
1769734982.3506036,RECEIVED,9392fa1e-dc4e-4fb5-a341-4451854300a5,da92ae8d-9d39-422a-bbd7-597b834b4a94,c3,c2,27,p2,?,surb={'id': '7b690a08-9cf8-4cdf-b4fb-1a2ceebabaa4', 'route': ['p2', 'e1', 'i2', 'x7', 'p3', 'c3']}
1769734982.4936986,SENT,54738172-71d2-4d5f-bf9c-26e0559822f7,babc2196-4051-433d-97bc-c26a8fd27851,c2,c3,3369,?,p2,
1769734982.4938433,CREATED,c3ebd86f-df78-43ca-ae13-a2da76e5dccb,0780bf63-0516-4d84-bf91-26d8f8730350,c2,c3,27,?,?,surb={'id': '355a6db9-e769-4e39-b466-6bf6f810f595', 'route': ['p3', 'e9', 'i5', 'x1', 'p2', 'c2']}
1769734982.5639672,SENT,279a7cf4-56f6-48a1-bcc6-d56c7333fa1a,5fc586f4-e0f8-43d9-9dd3-09fa923749c6,c2,c3,3401,?,p2,
1769734982.5641625,CREATED,9d2dae47-d308-4a77-9680-993563b26182,e6289899-8567-4fa8-b82f-58f7f1a9fc7e,c2,c3,27,?,?,surb={'id': '43d712d0-94f2-4d04-8bf7-2b9c959093af', 'route': ['p3', 'e10', 'i2', 'x2', 'p2', 'c2']}
1769734982.6307178,RECEIVED,25710068-7ba5-4493-99d3-79a938d10d23,f51dcd2f-c1af-477f-981f-2213eb6a4d47,c3,c2,27,p2,?,surb={'id': 'e9c2926c-ca97-4d9a-ad2b-72ab5423cab1', 'route': ['p2', 'e10', 'i7', 'x1', 'p3', 'c3']}
1769734982.7429655,RECEIVED,f47b5b9b-85ba-472a-a834-b1194efdd5d8,799456ec-ecd4-4311-ab5c-aa6ea8789775,c3,c2,27,p2,?,surb={'id': '8ce39a0c-73b7-40c0-a549-a7015a4e3b75', 'route': ['p2', 'e8', 'i10', 'x5', 'p3', 'c3']}
1769734982.7533753,SENT,94ca497f-8cf3-4b1b-a851-a9b0cfa3cc79,c64c0de8-38ed-4703-8b44-2e1b014ad883,c2,c3,3360,?,p2,
1769734982.7535505,CREATED,e9cc208b-5e2b-4dd0-80c9-59b711eb20ee,5adb6013-8639-493a-875b-82f0a2a52fb7,c2,c3,26,?,?,surb={'id': '9fc8d2bb-f58c-4e53-a574-80187fc63ba8', 'route': ['p3', 'e2', 'i12', 'x6', 'p2', 'c2']}
1769734982.8301613,SENT,efb2a618-b48e-46b4-8560-ecc78282f742,12cb843d-dd89-47ca-b5f5-c801dbae6d74,c2,c3,3364,?,p2,
1769734982.8303099,CREATED,cc10d8fb-6e90-4dff-91d4-8237f13874a8,2139f650-26bf-49dd-9b57-51f15cb7ed39,c2,c3,27,?,?,surb={'id': 'ca9f464d-8c21-4952-b133-2dc77d120f4f', 'route': ['p3', 'e8', 'i6', 'x5', 'p2', 'c2']}
1769734983.0705714,SENT,ec5f925f-1320-4ff0-8313-5d6b7567e132,06eab017-b610-4177-bc92-e082e14ea9f2,c2,c3,3382,?,p2,
1769734983.0707192,CREATED,a85012a5-8044-45c4-9f02-f77ce12cfb41,a019fc43-fc65-48c9-9460-a77bf025802c,c2,c3,27,?,?,surb={'id': 'c71a0a2c-c9dd-465a-aabc-ec544b933909', 'route': ['p3', 'e3', 'i5', 'x7', 'p2', 'c2']}
1769734983.13037,RECEIVED,2d743b70-4fd9-453d-a62a-20eaeb7217f1,4b3deeb1-180d-47d9-abea-b3cf6f63c9ed,c3,c2,27,p2,?,surb={'id': 'cb5d1368-94ba-4d43-8b5d-e4c1b02b553f', 'route': ['p2', 'e6', 'i4', 'x11', 'p3', 'c3']}
1769734983.2182329,SENT,65295a0b-385c-4f61-8071-0459757f1114,9a64b13a-8ed5-4d0f-ac76-a71932e2ff90,c2,c3,3383,?,p2,
1769734983.2184,CREATED,44f44921-d967-4abf-a59f-c753ee34d4ca,10298767-eafd-4c89-8f9c-8507dadee089,c2,c3,26,?,?,surb={'id': '0098feab-99b3-4eea-97d2-40811f4cf578', 'route': ['p3', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769734983.2839954,SENT,83c4e394-a3f1-4070-9544-fd1608acc3a1,9acc1ec8-3ced-4101-9360-1eaf07786a05,c2,c3,3405,?,p2,
1769734983.2841816,CREATED,408417f2-bbf4-4388-9ce7-c7937847131c,0d7e7b3d-2415-412e-817a-6a62af74d464,c2,c3,27,?,?,surb={'id': 'f1e2d77d-a447-46bb-b07c-c031f70ee634', 'route': ['p3', 'e11', 'i4', 'x10', 'p2', 'c2']}
1769734983.6274722,SENT,7ac6cb57-2f6e-4ce3-99f5-75f33d249fb6,347f10a4-f0e8-404b-aa1f-15619771d085,c2,c3,3383,?,p2,
1769734983.6276026,CREATED,1d1df33b-4a34-4e73-b64b-5db83bcfac51,8a926ea3-6ca5-4546-9c2f-e6261534df94,c2,c3,27,?,?,surb={'id': '1fc7579b-33e1-4901-bba6-44a9ccd61887', 'route': ['p3', 'e9', 'i5', 'x10', 'p2', 'c2']}
1769734983.9044545,SENT,d060f279-2e4a-4e42-9022-978a7b1af1d9,4fb02264-e982-4d54-97de-f4066abe52f7,c2,c3,3401,?,p2,
1769734983.9046214,CREATED,b01e7a59-9edf-4f34-9d0e-29439b1eef61,dd3ee44a-dda7-4c64-a819-7d95bcbe8e33,c2,c3,27,?,?,surb={'id': '1d8312e5-7b74-40f8-b4f7-6fac3cbfd4fe', 'route': ['p3', 'e6', 'i11', 'x9', 'p2', 'c2']}
1769734983.911346,RECEIVED,428cfea8-b7da-4376-9483-c001f93bfd63,78e5d8d4-ed7a-46d5-b394-3c92fc71eabb,c3,c2,26,p2,?,surb={'id': 'ea88e956-58e0-4c96-88c6-7399c81ea2f4', 'route': ['p2', 'e6', 'i5', 'x12', 'p3', 'c3']}
1769734983.9777389,SENT,25014d40-b63c-4c4d-9aa2-da6f7e4c75bb,3a07b6c3-5669-4aaa-9e8c-e03527d48bf3,c2,c3,3401,?,p2,
1769734983.9778693,CREATED,a3ff7744-9a1f-4ef9-a0e4-22b3346b4f21,0b234a7c-4e92-4218-893d-d6737e5504e7,c2,c3,27,?,?,surb={'id': 'f2b9cd5e-f4b8-4410-b014-65dc76dbe7a7', 'route': ['p3', 'e11', 'i3', 'x1', 'p2', 'c2']}
1769734984.5763168,RECEIVED,84e3fdd2-bb68-446e-b3bd-8b768c7c5292,c1a47e1b-642a-43a6-89a9-a65f57e5761e,c3,c2,27,p2,?,surb={'id': '727e4a35-1d13-4053-a6b9-36ba740ae623', 'route': ['p2', 'e11', 'i3', 'x9', 'p3', 'c3']}
1769734985.1065161,RECEIVED,599eb82c-c9ca-474f-b290-50dc688e19eb,69a714d3-a526-4b07-b028-85fe615f3cda,c3,c2,27,p2,?,surb={'id': '928581a4-7eaf-4bce-b352-8a988ad21ca6', 'route': ['p2', 'e12', 'i6', 'x6', 'p3', 'c3']}
1769734985.6668508,SENT,2c6fd673-4692-450e-86cc-aab70820437c,dfde8ec2-f26b-4c84-9db3-feb30ac623b0,c2,c3,3359,?,p2,
1769734985.6670258,CREATED,f0fd3545-e695-40b1-ac94-438a37c32288,b36364d4-6ef9-4708-b8b5-347ec8ba8099,c2,c3,27,?,?,surb={'id': '28e2f37b-14ef-4d1e-be6e-34f3dba6032b', 'route': ['p3', 'e6', 'i5', 'x4', 'p2', 'c2']}
1769734985.7689886,RECEIVED,491a1ec0-69b4-4b83-9d76-d3ca8ee08485,7c4de478-1988-472b-a2f0-c4db166aa04c,c3,c2,27,p2,?,surb={'id': '0f4d4707-927b-42a0-887d-7b9f0c735b07', 'route': ['p2', 'e9', 'i7', 'x8', 'p3', 'c3']}
1769734985.7983503,SENT,0d6163cd-1dc5-40d2-a82c-2d6683ea73e3,a3913bf8-6e34-4ba9-b086-4910297b79e2,c2,c3,3392,?,p2,
1769734985.7984989,CREATED,e5ddf460-4478-44c7-9883-7f4e5ce75381,570f798f-7cae-4754-848e-87bff5835197,c2,c3,26,?,?,surb={'id': 'f3d2a947-94f7-4e2c-8561-87ac9c9a591d', 'route': ['p3', 'e11', 'i4', 'x10', 'p2', 'c2']}
1769734986.260661,RECEIVED,141e9c9c-27f2-4858-ae8f-adfb4a347cba,dd6d4fa7-1f35-473d-8594-a92f668e2cc4,c3,c2,27,p2,?,surb={'id': 'a7fb578e-192f-4fe1-b271-eb8c9c8f8d28', 'route': ['p2', 'e3', 'i2', 'x9', 'p3', 'c3']}
1769734986.2914305,SENT,9515db39-c567-46eb-9488-a2dc25508b0f,30bb8dc3-5204-40f6-9e30-341247e39772,c2,c3,3388,?,p2,
1769734986.2917788,CREATED,3d86e222-344f-4acd-b774-285bca9d59c9,933d76ae-8930-4084-ac5d-373980fa8ea9,c2,c3,26,?,?,surb={'id': '2a80ebde-c373-4b52-b871-5f6e524e552d', 'route': ['p3', 'e8', 'i3', 'x10', 'p2', 'c2']}
1769734986.5302408,RECEIVED,fceaf9ca-47d1-4250-9995-65b3766d86f4,f7eb9833-ace0-4ffe-897c-398563809df1,c3,c2,27,p2,?,surb={'id': '98b26e13-b731-4198-9f77-a7e9496701cc', 'route': ['p2', 'e12', 'i10', 'x11', 'p3', 'c3']}
1769734987.5788078,RECEIVED,42fac9c1-175b-4a98-8bc6-d4593ab6a93f,95215445-92b9-45eb-8f5b-7f342c53c4c3,c3,c2,27,p2,?,surb={'id': 'de3b4e5d-d08c-4aa3-a831-613150abab42', 'route': ['p2', 'e4', 'i9', 'x1', 'p3', 'c3']}
1769734987.7897959,SENT,14ad411e-cc7f-443d-a030-659256d0c01a,0505a4ce-bf9d-4a98-abf9-fe3dfb39a221,c2,c3,3376,?,p2,
1769734987.7899363,CREATED,e3a4ed89-b582-41ad-a461-f2788a2d660e,a90909f7-bf89-4417-a512-03c4089f13a0,c2,c3,27,?,?,surb={'id': '32422ce5-2abf-4199-ad08-31e7e8b9dae4', 'route': ['p3', 'e2', 'i7', 'x11', 'p2', 'c2']}
1769734988.1977975,RECEIVED,de0d6d98-0806-49f4-a206-d91565dcf088,b3c7e045-0332-4f3e-978d-dfa4188928ff,c3,c2,26,p2,?,surb={'id': '7c87c6ea-6e53-4996-9072-56e783441d69', 'route': ['p2', 'e12', 'i4', 'x10', 'p3', 'c3']}
1769734988.2371976,SENT,4a5aee8c-59fb-4f58-8d10-29931ee04213,48f1a9c0-be8f-4f38-acd8-34489255851f,c2,c3,3400,?,p2,
1769734988.237361,CREATED,767dc076-55d7-4032-8d13-d3efe21c18d4,6119a9c1-0d16-432b-b124-b04ca6ed44b2,c2,c3,26,?,?,surb={'id': '26a06ac3-ae99-48ae-9e8c-12deffd68e8a', 'route': ['p3', 'e1', 'i4', 'x10', 'p2', 'c2']}
1769734988.323185,SENT,3f114ddb-98e3-4dfd-9f9f-04015c6f8598,b7f276d2-cb58-4d3f-adcd-3db8c0d38485,c2,c3,3390,?,p2,
1769734988.3233454,CREATED,f1e30873-d6b8-49b1-98db-81a5125b7a35,5ceb38e6-6a49-40eb-ba02-79f97981193c,c2,c3,27,?,?,surb={'id': '85fa310f-86d9-4286-83a6-072ef7bc896a', 'route': ['p3', 'e8', 'i8', 'x7', 'p2', 'c2']}
1769734988.3924232,SENT,bc8271bc-264d-4cea-84bf-207fbd51d30b,8f3b490c-846e-4cab-9d3a-fe415ad00edb,c2,c3,3401,?,p2,
1769734988.39258,CREATED,d38b779e-5e4a-44bb-a33b-afc31a3ddcdb,011f0248-01c4-4b5c-82a3-9cea2a99c7f1,c2,c3,27,?,?,surb={'id': 'fcfe40b6-4413-40ce-be25-10c158a0a065', 'route': ['p3', 'e4', 'i5', 'x12', 'p2', 'c2']}
1769734988.4742467,SENT,a418e3c2-2711-4d11-96e2-0d2ea404170e,6ccbc412-9e6a-4ee5-a360-063bfaa3486a,c2,c3,3376,?,p2,
1769734988.4761508,CREATED,2d78d4cc-0109-4108-8aa4-4dda7cadb358,10669610-02dc-4bab-ba90-01e0e072ac24,c2,c3,27,?,?,surb={'id': 'c7871e30-f5d4-4675-ac77-36d9af19f9b9', 'route': ['p3', 'e4', 'i11', 'x12', 'p2', 'c2']}
1769734988.9344323,SENT,f8705c03-4bdc-4c1e-9f0a-b2f61a6ea99a,7a414d7c-b49f-44d4-bb2c-d9d88bfee5a6,c2,c3,3391,?,p2,
1769734988.9345553,CREATED,dff83f73-523c-4326-9825-db14b1cb8862,337a45dc-5434-4b78-97be-4032a5195f6c,c2,c3,27,?,?,surb={'id': 'a14f7de8-703d-42f9-bcb0-a7f2582dc611', 'route': ['p3', 'e12', 'i10', 'x4', 'p2', 'c2']}
1769734988.9728258,SENT,cbb83d2f-a206-47aa-8d26-7604c26c6b4c,8dd2aec7-2f47-4314-9152-32bd4f682003,c2,c3,3395,?,p2,
1769734988.9729571,CREATED,3927a305-5b30-4e8a-b562-c48d544a86e3,786ea130-04ba-4278-be88-2cf7ae69c8eb,c2,c3,27,?,?,surb={'id': '289022bb-84b0-46de-9520-406ff0d612c7', 'route': ['p3', 'e7', 'i12', 'x2', 'p2', 'c2']}
1769734989.6929245,SENT,2d5f883d-a6a8-4eae-8dd3-17d599002f33,0cbc1ff4-3ebf-4dcc-8781-a1e3428161a0,c2,c3,3399,?,p2,
1769734989.6931717,CREATED,fd34cc6f-78e0-452d-9956-19bdf2618800,f056814c-a514-49fe-a869-849e7851dc28,c2,c3,27,?,?,surb={'id': '08c45319-6daf-410d-9480-b4ee378c3d34', 'route': ['p3', 'e10', 'i9', 'x2', 'p2', 'c2']}
1769734989.7104964,SENT,49a4799f-5dc6-48cf-a0db-d094f3cfd996,20406cf8-4bad-4dd8-8bbe-9289fe3dadd3,c2,c3,3383,?,p2,
1769734989.7106485,CREATED,672e8abf-050c-4425-8e97-1b1edee5e3d6,3490b45b-918a-420f-bb09-dad8637bf4e4,c2,c3,27,?,?,surb={'id': 'e82494a2-1fcf-40f4-a4ef-202a7c0533f3', 'route': ['p3', 'e6', 'i6', 'x2', 'p2', 'c2']}
1769734989.8634124,SENT,75a256de-906a-4ac7-a24a-fd5b1e70f04a,712f778f-6030-409e-aea9-7b65047defa9,c2,c3,3384,?,p2,
1769734989.863544,CREATED,b5627fb7-c661-4cf6-8072-e0371ed1f0da,051a5d36-b62a-42fc-8bda-277edf589100,c2,c3,26,?,?,surb={'id': 'c68ecf05-2ee7-4f7a-a89d-50a18b70ec5f', 'route': ['p3', 'e4', 'i7', 'x11', 'p2', 'c2']}
1769734990.034146,RECEIVED,b0eab907-586e-4f4d-a1b7-e33207622701,d6257462-850d-484e-bfc9-bac886cda69f,c3,c2,26,p2,?,surb={'id': '8ccd583f-1ad6-4dd0-8cf0-facf24f5746b', 'route': ['p2', 'e8', 'i10', 'x6', 'p3', 'c3']}
1769734990.191567,SENT,ccf18d17-3646-4db3-ad15-8b09a41836ec,b93c6677-a40f-4a34-b463-dd7e792d076d,c2,c3,3367,?,p2,
1769734990.1916974,CREATED,82f04f75-b77f-489e-a302-a656db05a6eb,8136314b-73b2-4193-a7e3-509053020f9d,c2,c3,27,?,?,surb={'id': 'ae411041-8c1f-4749-87e7-57f7c16eba4f', 'route': ['p3', 'e3', 'i10', 'x7', 'p2', 'c2']}
1769734990.2359836,RECEIVED,dda75d73-5abd-42cb-87e4-ec22442fa531,b1b00b4d-8d70-4a5a-af78-e8a4b4151c4a,c3,c2,27,p2,?,surb={'id': '38b16dab-11f8-49d8-850f-3091b8896349', 'route': ['p2', 'e10', 'i10', 'x8', 'p3', 'c3']}
1769734990.4163415,RECEIVED,c7ba24f7-85b8-4838-90a1-7c3186409b46,2c4686b8-535b-4005-863c-5ad29a07d6a1,c3,c2,26,p2,?,surb={'id': '3d4dc5f8-10dd-4f61-a277-24372fa2c4d2', 'route': ['p2', 'e2', 'i7', 'x9', 'p3', 'c3']}
1769734990.6729004,SENT,39128d7b-b1dd-4b75-8639-abc93c4a30bc,fe9be587-a392-4cd4-93f0-6bea528b3bf2,c2,c3,3378,?,p2,
1769734990.6730309,CREATED,7506c830-9023-4019-8bd9-30866971bab5,cbab86d7-7a88-4582-8ae2-6b31b525690d,c2,c3,27,?,?,surb={'id': '851bf1b6-9a0d-415b-87d6-f6fe49eb35e3', 'route': ['p3', 'e2', 'i12', 'x9', 'p2', 'c2']}
1769734990.7057996,SENT,99ae2f31-cf65-4567-907c-b7a5b88fa0c6,58700bfb-2c79-40c6-aef0-ad3c2fdb6366,c2,c3,3390,?,p2,
1769734990.7059293,CREATED,80fd0e0d-8b2b-4431-b157-ac62af7fbd29,7f48fb79-86f6-4e4a-a4e5-818dfa6f9c7e,c2,c3,27,?,?,surb={'id': '6edd13bf-d42d-414d-b82e-f032ddfeca6f', 'route': ['p3', 'e12', 'i1', 'x4', 'p2', 'c2']}
1769734990.771715,SENT,3ad6f9cb-bac3-4bea-b0eb-28efdc1d68d3,73a8ac29-404e-4b4a-bfdd-2055b27b00df,c2,c3,3375,?,p2,
1769734990.7718644,CREATED,c876f79c-b295-4ba4-b69a-f25a1519e854,7b0fbd2d-b4d0-42b9-ba80-1cd1a23aa044,c2,c3,27,?,?,surb={'id': '014dea33-f5ab-47a6-a31d-ad2246473765', 'route': ['p3', 'e2', 'i9', 'x5', 'p2', 'c2']}
1769734990.8361342,SENT,5c0f94ba-c563-43a6-bbe6-882312e779ab,349533db-dc7b-4381-8ce3-f75fec6587de,c2,c3,3395,?,p2,
1769734990.8362837,CREATED,a25458dd-2191-4afa-9b9e-b71992b68702,0ac4c372-848e-4c48-8318-13d072803b58,c2,c3,27,?,?,surb={'id': '992d48a3-916a-4e59-ae4e-b17f4b5bffea', 'route': ['p3', 'e8', 'i5', 'x2', 'p2', 'c2']}
1769734991.1237144,RECEIVED,523846f8-9937-42a2-8099-dbf52486dbcf,ed77cab8-b5b4-42c9-baa0-92fe13270673,c3,c2,27,p2,?,surb={'id': 'b50c793f-a10c-4d0b-affc-28a477e81f65', 'route': ['p2', 'e10', 'i10', 'x5', 'p3', 'c3']}
1769734991.2797275,SENT,42c3e3f2-3b99-4c61-939b-4b9ff5c6f9e1,01d12815-1c94-4c45-b181-a43a8300e5c4,c2,c3,3389,?,p2,
1769734991.2798295,CREATED,13c4e3fd-e2da-47c5-b99d-c43dcd68dc87,ec66c773-8b19-42b3-9061-520a44b00b82,c2,c3,27,?,?,surb={'id': 'dcc27fa5-9e97-420b-85d4-c8bded03002a', 'route': ['p3', 'e3', 'i11', 'x3', 'p2', 'c2']}
1769734991.3309815,RECEIVED,05101d68-f3a1-47db-970f-822ab29ae304,07e3f98d-2a4c-4b38-a1b2-48bc911372fe,c3,c2,27,p2,?,surb={'id': 'bf41af73-fb86-4f38-a80f-b4690a46db92', 'route': ['p2', 'e10', 'i6', 'x7', 'p3', 'c3']}
1769734991.3539238,RECEIVED,3b98c925-6963-4b99-bcdb-b194a0b0b9ed,17146bf1-83ef-4ee3-8e06-32cd69336736,c3,c2,27,p2,?,surb={'id': '96448fb3-7c84-41ad-bf7b-9e2467024a95', 'route': ['p2', 'e4', 'i6', 'x4', 'p3', 'c3']}
1769734991.4907918,SENT,ca7b1e32-e6da-40aa-bc42-76c18b3f09d6,d59c90b6-94e8-4f47-a731-f28a93e12965,c2,c3,3363,?,p2,
1769734991.4909415,CREATED,3c139ac8-581c-4eea-9bbc-47e77fb1c749,f490b4d1-9d17-414c-bd1c-c486c237c647,c2,c3,27,?,?,surb={'id': '034c5e4b-43a1-44cc-b97b-183c2cce7161', 'route': ['p3', 'e7', 'i7', 'x5', 'p2', 'c2']}
1769734991.5696213,SENT,24442957-e81f-4a5f-b586-83c0e8e0492a,d490b56b-cc8e-426b-ac5c-991557e9d600,c2,c3,3384,?,p2,
1769734991.5697694,CREATED,a57348d4-8b07-4028-b795-0aafda1928b5,ad101c16-7bb5-4870-9d42-7b636ae7bc01,c2,c3,26,?,?,surb={'id': 'c371b7d4-6513-4755-a67c-820226a897ef', 'route': ['p3', 'e6', 'i2', 'x9', 'p2', 'c2']}
1769734991.5854156,RECEIVED,797bdd91-271f-4243-8cbb-ee72915b298d,c562d57a-9bc4-46b3-b17c-25883988afb8,c3,c2,26,p2,?,surb={'id': 'ea6fb97c-34fb-49fb-904f-1751d08521d8', 'route': ['p2', 'e10', 'i8', 'x7', 'p3', 'c3']}
1769734991.6485825,RECEIVED,26ae165f-43af-4e9b-906c-340ce05d6066,a33193cd-5709-468c-b285-8b68de7aede2,c3,c2,26,p2,?,surb={'id': '33fab859-c9a3-4ecb-a915-d2494e989cef', 'route': ['p2', 'e6', 'i6', 'x12', 'p3', 'c3']}
1769734991.7553144,RECEIVED,6b0efbfa-82a8-465e-8b10-cb926e698e88,3239f72e-22b9-4cab-a77b-080e616dd3b5,c3,c2,26,p2,?,surb={'id': 'c72077b6-fc75-42a9-ba48-f7c7de3a04cb', 'route': ['p2', 'e8', 'i2', 'x4', 'p3', 'c3']}
1769734991.7723947,RECEIVED,088bdc96-0de6-44ce-9a8e-4f15749e3fb1,71231315-1a2a-4523-a9de-b643c82d1bd4,c3,c2,27,p2,?,surb={'id': '81d16fd5-3e55-4f9d-b294-b9f631166251', 'route': ['p2', 'e4', 'i12', 'x9', 'p3', 'c3']}
1769734992.0627398,SENT,21ee5ac7-7917-4b96-89de-128fc930d376,bd2e159b-1efb-4892-b1b2-cccc76f820ab,c2,c3,3384,?,p2,
1769734992.0629094,CREATED,858c88d6-c72b-4ae3-a724-4a7d15b557fc,d82bcbe2-e67e-40ac-a2ba-3f318be2511f,c2,c3,27,?,?,surb={'id': '7dc9c1cd-8708-4cdf-b853-a56a0077841b', 'route': ['p3', 'e8', 'i2', 'x6', 'p2', 'c2']}
1769734992.439455,RECEIVED,549dfaca-cdb6-4a1a-baea-6bcf1c6c0107,6c6d13fe-f706-4d50-b3c8-a85d30f0f891,c3,c2,27,p2,?,surb={'id': 'e318edcf-2998-49bc-93b6-9e335ec39250', 'route': ['p2', 'e3', 'i6', 'x9', 'p3', 'c3']}
1769734992.5702474,RECEIVED,594f7005-6922-4f06-b7e0-c1882811157a,c57fa942-1c53-4cce-8141-70424d344a6e,c3,c2,27,p2,?,surb={'id': 'eb39ab02-8943-4e5d-89e9-cad58f0e2795', 'route': ['p2', 'e3', 'i2', 'x8', 'p3', 'c3']}
1769734992.6886377,RECEIVED,5f7f8e92-d49d-48f3-8b80-842bb31ba26f,f20cf841-30ae-4795-80f7-324f2c890c34,c3,c2,26,p2,?,surb={'id': '05445a7b-c627-4d6c-af29-61f481bee74b', 'route': ['p2', 'e9', 'i9', 'x8', 'p3', 'c3']}
1769734993.2014232,SENT,7094f6e1-a824-4db5-904a-6108e05f12df,fa8d25b7-1d00-44f8-ad1e-a97d9f34cbab,c2,c3,3383,?,p2,
1769734993.2015526,CREATED,ee4f17de-fa40-4863-aa3e-cb027505ec01,c5ce5797-4baf-4721-b858-4e6a54d72d66,c2,c3,27,?,?,surb={'id': '6126da63-8a3d-4efa-95b2-52bd47e85078', 'route': ['p3', 'e4', 'i4', 'x1', 'p2', 'c2']}
1769734993.4169111,RECEIVED,01a53352-53b1-4498-b5db-d32100d981d0,366d36ed-8c22-451c-bfef-ac2883b6b3ac,c3,c2,27,p2,?,surb={'id': '1aed288a-32c6-40c1-b345-601305c20651', 'route': ['p2', 'e3', 'i2', 'x2', 'p3', 'c3']}
1769734994.0132606,RECEIVED,686d7481-7348-42bb-a50d-b4d133765599,fe9d3f63-8c4f-40d1-8f61-3742159f8ee0,c3,c2,27,p2,?,surb={'id': 'd74940f8-1130-44e8-a579-1289ee24caf8', 'route': ['p2', 'e7', 'i1', 'x4', 'p3', 'c3']}
1769734994.2161202,RECEIVED,16f92c11-a565-4b28-8944-e4765f0be48b,8b2d1a59-7088-4008-b02f-a0c2fdc20380,c3,c2,27,p2,?,surb={'id': 'af5aba23-2d3b-4ec7-a6a5-11d3c37a9c16', 'route': ['p2', 'e2', 'i12', 'x8', 'p3', 'c3']}
1769734995.3897033,RECEIVED,352b12ca-751c-4164-bd4f-22f941f1e00c,8d2843a0-e1f5-474d-bea7-0e76a896e6d8,c3,c2,27,p2,?,surb={'id': '51c7269d-4749-416a-8fbf-cb56fc58164c', 'route': ['p2', 'e2', 'i12', 'x12', 'p3', 'c3']}
