timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760886.1475468,SENT,0175a647-12d0-4309-91a9-75473ef6dccd,b7a98a01-5476-4a48-a0af-8e0e1fac3d55,c3,c1,3376,?,p3,
1769760886.147694,CREATED,a0324fb0-3a91-4061-a354-48765572a423,8dfda000-4d61-47e4-867d-a5588388cf05,c3,c1,27,?,?,surb={'id': '740b65cc-ccc8-4958-93b1-d2e0de4b562d', 'route': ['p1', 'e7', 'i5', 'x9', 'p3', 'c3']}
1769760886.4510021,RECEIVED,34dc2f15-1957-47bb-b599-8505ff0c4a0a,585837f6-ca49-4954-8ffd-f800106fa0f1,c5,c3,27,p3,?,surb={'id': '83155675-a427-4263-8035-1f28efb58162', 'route': ['p3', 'e11', 'i11', 'x7', 'p2', 'c5']}
1769760886.5008502,SENT,1c77c6ff-3f0c-4ca1-9d61-3cf9ce105220,5ce2583f-e9e4-407b-b68c-dc873f7af9c3,c3,c1,3393,?,p3,
1769760886.500983,CREATED,694173f4-e590-4101-92e3-c833b1c167a9,afed25e9-76ac-4260-be3e-8f8cf7081d6d,c3,c1,27,?,?,surb={'id': 'f38b9915-6e89-43c8-be94-ddf99fe9766a', 'route': ['p1', 'e3', 'i10', 'x4', 'p3', 'c3']}
1769760886.5688438,RECEIVED,69110f93-a978-4cbc-858a-e9191a199e4b,97f00afa-a2cc-4fa4-a6aa-a7d4fefc47f4,c5,c3,27,p3,?,surb={'id': '0597737c-c36c-4d33-9bf0-ecebdc71b9a5', 'route': ['p3', 'e2', 'i12', 'x1', 'p2', 'c5']}
1769760886.5815747,RECEIVED,c82a78ac-fa47-442a-9f09-5acf079df185,d644362f-0622-4227-a0fa-7256726ec05b,c5,c3,27,p3,?,surb={'id': 'e9931859-09d8-4122-88aa-eb034362cb89', 'route': ['p3', 'e10', 'i7', 'x10', 'p2', 'c5']}
1769760886.6008434,SENT,f73dfadb-c64d-4817-896c-84cc3ac4517e,b1fcdba4-8f29-4ddb-ac2e-e476da1528c1,c3,c1,3401,?,p3,
1769760886.6009386,CREATED,9c803324-9d82-49cf-9dc2-6a64c3a5cd93,f19e1a87-ab31-457c-befd-6aeca0ee2fc8,c3,c1,27,?,?,surb={'id': '944f1fdb-68b5-4855-a726-42570ee442e0', 'route': ['p1', 'e4', 'i4', 'x12', 'p3', 'c3']}
1769760886.970748,SENT,9371ad28-0545-490d-994d-53736fb1f2bc,49786007-d59b-44ea-992d-e53eaee0cf23,c3,c1,3385,?,p3,
1769760886.9709055,CREATED,e99e4695-6655-4615-93a1-95dc5beeea4a,3ad51df3-2947-4acf-8b7b-c1e49510b498,c3,c1,26,?,?,surb={'id': '9625dbfe-eb12-4c97-92a2-f2eee6b2c2af', 'route': ['p1', 'e2', 'i9', 'x11', 'p3', 'c3']}
1769760886.9987366,SENT,1ebf8d80-1859-42fd-8547-f961df757f4a,40fd5f0f-e128-42fc-a482-c615ce90f9ca,c3,c1,3390,?,p3,
1769760886.9989002,CREATED,3852b6e9-42a8-498d-a849-9b923f0a0b5e,c80f73ea-a983-48e9-9381-3b9ca758755e,c3,c1,27,?,?,surb={'id': '861b27c6-b98d-41b4-b1ff-27c43867a96f', 'route': ['p1', 'e12', 'i2', 'x10', 'p3', 'c3']}
1769760887.137269,SENT,7a11fd67-6393-4fc0-aed9-c55073bd8e20,8db44aa7-bc28-453a-a310-007c824657d0,c3,c1,3396,?,p3,
1769760887.1373641,CREATED,9c358333-c1d4-4ff4-9be4-76950e42ca7f,c1aa941b-aafe-4db0-9afc-33642aa35968,c3,c1,27,?,?,surb={'id': '5624989a-5c57-4dd2-b4d8-5e73373429f4', 'route': ['p1', 'e10', 'i6', 'x11', 'p3', 'c3']}
1769760887.261372,SENT,b855517e-78b7-472b-a49a-e6536a8e96ba,898e862c-b648-4922-8275-726723d674ba,c3,c1,3360,?,p3,
1769760887.2614608,CREATED,a97bc048-625f-49ea-9ea2-f4e1d8bfb5db,783a8962-7be5-4feb-9f7f-68fed3e7db20,c3,c1,27,?,?,surb={'id': '7f5941c0-26a3-4540-b883-e59e3e7392c6', 'route': ['p1', 'e6', 'i5', 'x2', 'p3', 'c3']}
1769760887.3033454,RECEIVED,e49cea77-01f0-4a53-96b1-03e12187e7bb,8cebd9a8-099f-48c2-9e9e-b1164b894b93,c5,c3,27,p3,?,surb={'id': 'c968bbe5-97a7-4348-a5f7-55b46730ea22', 'route': ['p3', 'e12', 'i5', 'x11', 'p2', 'c5']}
1769760887.3631008,RECEIVED,ab629577-4534-491a-acf1-a0edc05f3c85,add16cef-cbbd-4343-b157-d3f784d3af46,c5,c3,27,p3,?,surb={'id': '06680bb7-1e54-4b7e-816d-6168d25dc75d', 'route': ['p3', 'e6', 'i3', 'x2', 'p2', 'c5']}
1769760887.9706442,SENT,fa21c037-84d0-4cac-9896-dd4e85726973,7c694275-25ea-4e72-83cf-3a957a9e50ec,c3,c1,3392,?,p3,
1769760887.9707975,CREATED,967a0797-860a-4486-aa74-4cd62f254f55,40cfc81d-e627-410d-9312-45ed9a91eabe,c3,c1,27,?,?,surb={'id': '4a5ade22-d127-4752-a273-712c1156a3ff', 'route': ['p1', 'e10', 'i11', 'x11', 'p3', 'c3']}
1769760888.1116772,RECEIVED,77e63376-9b77-4b46-8f01-35030d04f343,89f0852c-44c0-4f97-9325-0de48c71e826,c5,c3,27,p3,?,surb={'id': 'e97be3c1-0e99-4f3c-a752-7bfb487ab5ae', 'route': ['p3', 'e1', 'i6', 'x8', 'p2', 'c5']}
1769760888.4715006,RECEIVED,bdb76536-1d19-4159-9cb4-ad213b581da2,77474152-7ab4-4014-97c2-9eafe12cc8c6,c5,c3,26,p3,?,surb={'id': '70521b64-3291-423e-a092-82e4c3eb55c3', 'route': ['p3', 'e4', 'i12', 'x9', 'p2', 'c5']}
1769760888.7783446,RECEIVED,5b6d5b13-e444-4aef-a8f0-00f760cf0e61,eee16b00-6239-4047-9d80-94f995e339fc,c5,c3,27,p3,?,surb={'id': 'd7c79654-b95a-48b1-99f0-870cc3ec2b24', 'route': ['p3', 'e3', 'i9', 'x6', 'p2', 'c5']}
1769760888.8364067,RECEIVED,ab034090-2423-49fd-be64-62644d02dd28,9a7fbb53-a37d-47e6-af8d-6ce79807cac8,c5,c3,27,p3,?,surb={'id': '9fc96b07-c293-4e40-82f5-922c60021daa', 'route': ['p3', 'e12', 'i7', 'x9', 'p2', 'c5']}
1769760888.922751,RECEIVED,1eb261f1-5ae8-4fea-86fd-5a62ec48448e,651b4d5b-dcf6-4e6a-abd5-a44578f5ad9c,c5,c3,27,p3,?,surb={'id': '8b13ce12-3460-4217-a6cc-9584c4af6100', 'route': ['p3', 'e10', 'i6', 'x5', 'p2', 'c5']}
1769760889.1798973,RECEIVED,4bc636f3-e14f-437a-8094-1c0f268d953d,b6ce47a4-2b0b-4d41-9be5-180acd7616a2,c5,c3,27,p3,?,surb={'id': 'ba97a512-929d-48cf-84cc-4d7f1c56d645', 'route': ['p3', 'e10', 'i3', 'x2', 'p2', 'c5']}
1769760889.210733,SENT,80c21900-9431-43fa-870e-db5d0aaf05bb,e2d5a3af-8bbf-4f8c-bf5c-e16b8e9dfb03,c3,c1,3374,?,p3,
1769760889.210932,CREATED,7e37fceb-88ae-4e1e-b3af-45260e4758cb,0e2616c9-832c-449c-9c5d-6eb630e40335,c3,c1,27,?,?,surb={'id': '0ad34428-04b3-494b-9055-272dbd532b68', 'route': ['p1', 'e8', 'i7', 'x4', 'p3', 'c3']}
1769760889.3808148,RECEIVED,d36ade2c-9ac8-45ac-9fa9-ccdbb12c1bf8,b35b0371-db8c-4891-90aa-73468cff1e66,c5,c3,27,p3,?,surb={'id': 'acd551ab-e5d4-4f5b-af32-e1d4ddd57ef3', 'route': ['p3', 'e10', 'i8', 'x7', 'p2', 'c5']}
1769760889.6307304,SENT,5455c326-6910-4253-8f34-b20ae0c7d977,f8c293e5-6c83-4858-a74a-45b9ca4adfe3,c3,c1,3396,?,p3,
1769760889.6308813,CREATED,d420e94a-e003-4cb1-8c8a-392d40a8d5c2,01a9f5bd-eec8-4dc8-be81-60c8fadc2757,c3,c1,27,?,?,surb={'id': 'da6be1ad-5dde-4f6b-86c0-5c9172054aec', 'route': ['p1', 'e6', 'i11', 'x5', 'p3', 'c3']}
1769760889.7748854,SENT,72b26805-cd04-41af-bcd4-3d5684286fba,b212be2f-7861-465e-aa0b-301214e422cb,c3,c1,3405,?,p3,
1769760889.7750325,CREATED,2c657bb5-9f53-434b-929c-d83afc42b26e,d3998a66-fa90-406e-9f75-c24516ed0c4a,c3,c1,27,?,?,surb={'id': '45d63f95-efe8-4724-962f-ed3e57337724', 'route': ['p1', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769760889.9532351,RECEIVED,33889f89-9c31-4ee4-83b2-24abe8311ba9,8c859a55-0930-4131-b1e1-38fd2100f989,c5,c3,27,p3,?,surb={'id': '9c8acb81-6866-4669-8be6-40afe65b6b00', 'route': ['p3', 'e8', 'i5', 'x1', 'p2', 'c5']}
1769760890.1613052,RECEIVED,821998cb-e052-41a4-88de-ab34b3a4d943,72f6f5c4-0a8d-40c2-88bd-ef8fcb3afa32,c5,c3,27,p3,?,surb={'id': '53ee0044-f955-40dd-88e0-82133195b239', 'route': ['p3', 'e3', 'i3', 'x3', 'p2', 'c5']}
1769760890.1670792,RECEIVED,b76bba4e-9dd7-4e76-817b-16c7c81b609b,49ad8648-0be1-4060-ab4b-a1e7dcde9512,c5,c3,27,p3,?,surb={'id': '674afbd6-5373-45b8-b99e-b87d913ea523', 'route': ['p3', 'e12', 'i4', 'x2', 'p2', 'c5']}
1769760890.176579,SENT,b2fe0231-5748-45ec-b0d6-27b9fd668ee9,d17f1329-8a5e-43e6-90c3-85ef7665cfeb,c3,c1,3392,?,p3,
1769760890.17673,CREATED,c8f2b948-aac0-4094-8e28-8987fc1ef0cc,8b959fff-8c00-4f78-bfab-87e5a9955a18,c3,c1,27,?,?,surb={'id': '4da7be60-e478-4a54-a0e2-664b446293ad', 'route': ['p1', 'e12', 'i5', 'x12', 'p3', 'c3']}
1769760890.19893,RECEIVED,db99ab45-c604-432e-8807-fc09542da660,d1cf2c1a-406e-43d0-8849-20f82aae1f00,c5,c3,27,p3,?,surb={'id': '20429c2e-4d2c-4182-8b4c-f5b5fa366b3b', 'route': ['p3', 'e5', 'i1', 'x11', 'p2', 'c5']}
1769760890.2947905,SENT,d2a54ead-ec75-45d2-8026-762f717a5736,ba3d7937-127c-4305-8776-53ed44fc7288,c3,c1,3386,?,p3,
1769760890.2949646,CREATED,91265bcc-e465-4f75-b7e0-a7a7457b9c0b,2f90d966-eef7-41fc-a375-76816a887637,c3,c1,27,?,?,surb={'id': '25a8d452-1447-44e7-b99e-15c4ae78a2b6', 'route': ['p1', 'e8', 'i10', 'x5', 'p3', 'c3']}
1769760890.3923976,RECEIVED,398e1e84-60d5-4774-b9f0-a9077e90965a,2dbdc316-b38f-4c5e-bdf7-1a6b90c1db68,c5,c3,27,p3,?,surb={'id': '7442afdf-fe10-4262-aa9a-aeb89f54b467', 'route': ['p3', 'e3', 'i3', 'x3', 'p2', 'c5']}
1769760890.4558115,SENT,e8bcd57e-5cc1-4da8-a5a9-bcc078c9e06e,24ba836c-af0b-4400-850f-cfe24c022257,c3,c1,3387,?,p3,
1769760890.4559588,CREATED,4b9bd2cb-f433-46cc-8c29-917df3755151,6d82d996-1ed2-4e61-96f5-604268e7caf8,c3,c1,26,?,?,surb={'id': 'c3a9f948-c266-4689-9c1b-1ac72e09d6c1', 'route': ['p1', 'e8', 'i6', 'x1', 'p3', 'c3']}
1769760890.6791615,SENT,e351e2f0-b5d9-4bb4-973f-70ecda47d650,883ba604-4b92-42dc-b9ae-f85f9244c198,c3,c1,3361,?,p3,
1769760890.67931,CREATED,ef7b2dac-2530-45e2-ac7b-a28e16ada764,a7d8d297-213f-41c1-9401-23604988715d,c3,c1,27,?,?,surb={'id': '798ede78-a554-48eb-934c-aff9e90df244', 'route': ['p1', 'e6', 'i7', 'x4', 'p3', 'c3']}
1769760890.7022786,SENT,9b7a9fd5-a84d-4e97-b8a5-4fb12ae9e3c1,e37941d9-5aab-475c-a3b5-5b863810cbf8,c3,c1,3396,?,p3,
1769760890.7024097,CREATED,a4b59bf9-3bf2-43e7-96a7-4e1c946c272d,3ad4b29d-ab94-4a84-b021-266bdead09ef,c3,c1,27,?,?,surb={'id': '3b01ed83-e59d-4972-a5e7-43e8e9d19582', 'route': ['p1', 'e6', 'i12', 'x3', 'p3', 'c3']}
1769760890.9958308,RECEIVED,5e14894c-e323-4ad6-b93c-052e78b079ae,c45b7e15-b258-476a-8117-0f537dcfb91f,c5,c3,27,p3,?,surb={'id': 'd9a26860-207e-4f7e-bf71-ef26d7fc7da8', 'route': ['p3', 'e5', 'i5', 'x3', 'p2', 'c5']}
1769760891.06757,SENT,b3fb36c0-d3f0-4b8a-be83-8b4144244649,cad321c5-d917-4ee0-af0f-364045024b02,c3,c1,3383,?,p3,
1769760891.0677195,CREATED,4069d135-ae65-4c41-ab1f-c17f1fb60021,74a50f75-0eec-4194-a9b5-661e7254b389,c3,c1,27,?,?,surb={'id': 'f2812227-6dc0-42d6-af32-1b61fe4b1c84', 'route': ['p1', 'e9', 'i7', 'x3', 'p3', 'c3']}
1769760891.1178594,SENT,b6723947-f4ee-4418-bc3f-12f521e6b884,a34981b6-350c-4fe6-9e8a-19a80d6bf113,c3,c1,3361,?,p3,
1769760891.1179903,CREATED,55588566-5125-4e7f-8ee1-5e4e5a39fad3,db5d300f-7884-4ac5-b7ed-4785f2e0a439,c3,c1,26,?,?,surb={'id': '4f2f688a-78b2-49ca-9081-a12b94fa451a', 'route': ['p1', 'e6', 'i1', 'x9', 'p3', 'c3']}
1769760891.173856,RECEIVED,f9a7f4b9-e1a9-4692-a2fc-195ba25945d6,0499de20-a514-4e9c-8c99-f377d786b435,c5,c3,27,p3,?,surb={'id': '7e82fdd0-aad8-48ec-a4a7-513ee388ee96', 'route': ['p3', 'e9', 'i4', 'x9', 'p2', 'c5']}
1769760891.204197,SENT,c22c4d18-c8fb-48cd-999e-ced830548941,c2ba4d79-5136-40de-a631-dff0341b0f66,c3,c1,3387,?,p3,
1769760891.2043304,CREATED,e0322612-2086-4e87-9af9-ab4fbe8119c8,f1634e93-e1f5-4cb4-b218-50e5f237dd6d,c3,c1,26,?,?,surb={'id': 'ec91d3be-9b16-472b-8cc8-8dc6f3f967c7', 'route': ['p1', 'e10', 'i7', 'x10', 'p3', 'c3']}
1769760891.2570744,SENT,a46ed8e6-549b-4249-a506-7157dabffd3c,ca2da848-13b9-4eeb-8570-aba140eff0bb,c3,c1,3375,?,p3,
1769760891.2572107,CREATED,53bedd06-5b92-4ae7-a000-527a47cc3334,80daab92-5e1d-4922-abf4-2c6de952a378,c3,c1,27,?,?,surb={'id': '3c5597ba-11da-466c-a538-3562381afaf1', 'route': ['p1', 'e2', 'i11', 'x1', 'p3', 'c3']}
1769760891.5640655,RECEIVED,fa3a7470-5c2b-470c-98d4-1c365489e3f9,64618b3e-9301-44c3-bcda-943e3ec5e8fd,c5,c3,27,p3,?,surb={'id': '0ff436ec-bae9-454f-bb54-5240ac719e72', 'route': ['p3', 'e1', 'i1', 'x6', 'p2', 'c5']}
1769760891.6258557,RECEIVED,40d775ad-dc82-472b-9bb6-5989d9e4ea77,9e826967-58f4-48ac-a3f5-3512c19196b9,c5,c3,27,p3,?,surb={'id': 'bd2954dd-5775-4086-aeac-330386c151e3', 'route': ['p3', 'e10', 'i4', 'x10', 'p2', 'c5']}
1769760891.659723,SENT,027a76fb-a6a8-48fa-8f2b-bc49f0c25b58,cf73185c-3502-4ecb-8485-e97ac99fc741,c3,c1,3375,?,p3,
1769760891.659875,CREATED,27da03c4-0ff5-4f9f-912d-7a3cb2b61016,60988d29-f4d3-4008-9255-9087fdd3237a,c3,c1,25,?,?,surb={'id': 'abd7cf56-3aa6-4c31-95c8-8534708d0902', 'route': ['p1', 'e11', 'i1', 'x3', 'p3', 'c3']}
1769760891.783863,SENT,d5ac4b38-c940-45eb-9d90-9b0750323080,2e65c32c-fa15-4b7f-803c-d81372f2fe6b,c3,c1,3396,?,p3,
1769760891.7839653,CREATED,f9d3499f-995c-4997-8e4b-67fdcaef670c,a2d1e986-2474-4efd-abc9-f8f417438d80,c3,c1,27,?,?,surb={'id': '6ca84271-6768-4ba6-833a-3ce7cae138af', 'route': ['p1', 'e6', 'i1', 'x6', 'p3', 'c3']}
1769760891.9458802,SENT,19443662-c557-4f15-a4d4-ec5ef1d3edb0,4a0ff43a-a776-4a2d-b308-b1f935833153,c3,c1,3372,?,p3,
1769760891.9459784,CREATED,7440c718-5db3-4364-bfb1-6ab2c5e71a25,cebde794-b3b1-4c56-800f-37289ac540a2,c3,c1,27,?,?,surb={'id': 'c1f5aa8c-8f81-450d-8bd2-167a83c5dd68', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769760891.9934008,RECEIVED,023f3c2d-dbed-458f-9f22-1361e879f863,0adc6ff7-f8d9-41ff-8266-04e329dc290c,c5,c3,27,p3,?,surb={'id': '579b2406-a510-4119-b2fe-26008bb2660a', 'route': ['p3', 'e11', 'i3', 'x9', 'p2', 'c5']}
1769760891.9971414,SENT,12660967-1761-4a24-ad0e-112b45145988,8f066bd1-2f0a-4bdb-9e9a-01dd8cc27690,c3,c1,3387,?,p3,
1769760891.9972396,CREATED,c40836e7-c00a-4edd-b2e1-4f2ffe90efed,afdd06b5-7717-490d-97e1-20d28c71e7e9,c3,c1,27,?,?,surb={'id': '202dfa5d-15ce-497a-b0a7-674889eb5f3c', 'route': ['p1', 'e6', 'i11', 'x5', 'p3', 'c3']}
1769760892.1926029,RECEIVED,75b37e3f-b8ff-46f3-b1dd-d050147fce3b,9c677a15-6ea6-4149-b50d-133980757320,c5,c3,26,p3,?,surb={'id': '480a08c8-c7d3-4cdc-8a3b-db1696101a4e', 'route': ['p3', 'e4', 'i2', 'x11', 'p2', 'c5']}
1769760892.286895,RECEIVED,194a3b74-f0e6-4d13-ae0f-d8ae4cb3069e,6bf74ac4-68b7-4336-be8e-465460f3e8ed,c5,c3,27,p3,?,surb={'id': '53e3bb47-96ce-49ed-b7fd-b4828a561810', 'route': ['p3', 'e12', 'i12', 'x7', 'p2', 'c5']}
1769760892.6428018,RECEIVED,de0d4b30-80ff-46b4-a8b0-8240b5e2f3b1,7ea736ed-7124-4803-8369-8120f2882719,c5,c3,27,p3,?,surb={'id': '1ef63b75-9baa-437c-97b5-176cdabad61f', 'route': ['p3', 'e3', 'i10', 'x8', 'p2', 'c5']}
1769760892.8627062,SENT,5e6dec54-e23a-4937-bec9-81e188c74ff4,b82563c5-de90-4972-8999-f255b3690e06,c3,c1,3373,?,p3,
1769760892.8628547,CREATED,29be4a66-64eb-45f5-83c5-4d529655b892,5a49be99-fc8b-4d64-8e5b-b85da0f5098d,c3,c1,27,?,?,surb={'id': '969bd100-b297-40fa-917c-f010d1c64325', 'route': ['p1', 'e7', 'i8', 'x3', 'p3', 'c3']}
1769760892.8696897,RECEIVED,3c29d3df-e04f-48aa-8969-3ddf58595dd3,320dcd37-4b90-4a9c-ab62-b305c37e75d8,c5,c3,27,p3,?,surb={'id': 'ad7d2f1b-1c7a-4ef3-88f8-2407b22b2f60', 'route': ['p3', 'e7', 'i8', 'x10', 'p2', 'c5']}
1769760893.092631,RECEIVED,394a6316-d406-4e28-8458-6aa39735765c,28d59e66-b0f0-4aa4-9411-08f60862ad19,c5,c3,27,p3,?,surb={'id': '2adc7537-652d-41b9-b137-06c193040cdf', 'route': ['p3', 'e11', 'i9', 'x7', 'p2', 'c5']}
1769760893.2693446,RECEIVED,eded4156-fef4-4496-906b-cbbf493a9e88,52c9a227-87ab-40ab-a7f5-b04a9a05b06f,c5,c3,27,p3,?,surb={'id': '5bf9adb1-43a4-4bfb-b539-c34b77cbb9d4', 'route': ['p3', 'e2', 'i6', 'x3', 'p2', 'c5']}
1769760893.7226238,RECEIVED,756216c7-77d4-4738-bcf3-706af88977b4,eabd6392-5c10-4c06-815a-d53a244a42d9,c5,c3,27,p3,?,surb={'id': 'b2bc370f-a4f3-4242-95b9-fbfe6fd09aa2', 'route': ['p3', 'e7', 'i6', 'x10', 'p2', 'c5']}
1769760893.7758057,SENT,0848b681-fce8-486b-9e12-ac6123d4fa8f,02ed7798-4501-4464-bdb5-a6143cc6bd6d,c3,c1,3390,?,p3,
1769760893.7759392,CREATED,65d3c16f-2958-4240-91c1-4bf0c883786c,3febe8c6-28d3-4360-93c7-801a62e27654,c3,c1,27,?,?,surb={'id': 'f1cae88a-a534-4009-91c9-0a38879d555f', 'route': ['p1', 'e8', 'i11', 'x11', 'p3', 'c3']}
1769760894.0755527,RECEIVED,b77dec9a-efcf-4198-b29a-2ca18ae2dc84,54b98095-4b73-4052-88f8-ea4e97b2c295,c5,c3,26,p3,?,surb={'id': '670865e7-ddd3-48fd-a593-aba403d829e8', 'route': ['p3', 'e10', 'i11', 'x8', 'p2', 'c5']}
1769760894.2299693,RECEIVED,7104b0ec-1d59-4ea6-bc7c-84718a9f6167,6dd33f1b-d0d6-4a27-b1ac-f5706dde4824,c5,c3,27,p3,?,surb={'id': 'fc80f89c-46f2-46a3-975c-51cb283f4cb7', 'route': ['p3', 'e9', 'i11', 'x9', 'p2', 'c5']}
1769760894.4593332,SENT,1ea84549-63a3-48c6-8a19-547e43c85706,2ead1d2b-e9fa-4f4d-b9a9-1c6910de8fb9,c3,c1,3388,?,p3,
1769760894.4594963,CREATED,80cd2c44-f003-40d4-8a27-fff07c61e6f5,ffa1ac99-7bbb-4e6b-a374-7422d268f075,c3,c1,27,?,?,surb={'id': '08544382-7707-4e6a-8b62-8953769e4d67', 'route': ['p1', 'e10', 'i11', 'x10', 'p3', 'c3']}
1769760894.5642831,RECEIVED,d3ea6102-6eb9-4034-a1d6-34d88a00f569,a5fc9fcc-8f7b-4bce-b827-fc10e7d831e3,c5,c3,27,p3,?,surb={'id': 'b70ef55a-956a-4865-aca4-54b519044d0e', 'route': ['p3', 'e4', 'i8', 'x3', 'p2', 'c5']}
1769760894.5996552,SENT,6ceb019f-00b8-4802-9f2a-cf7e7a3ec317,eb2674b0-c43f-4a57-ae53-38b046e273d1,c3,c1,3389,?,p3,
1769760894.5997965,CREATED,dd711006-d473-44c3-ac4d-220c13683389,9fbc47d1-1eb7-417e-ae26-b1850d7bb0c4,c3,c1,27,?,?,surb={'id': '6a3bffc5-315b-4617-a843-e4134e8a65e1', 'route': ['p1', 'e2', 'i12', 'x9', 'p3', 'c3']}
1769760895.0876708,SENT,8d6534c2-8d57-4ecb-90db-1adb00a3f305,94028930-da7a-4179-bb5e-fa8b093197e4,c3,c1,3397,?,p3,
1769760895.0878212,CREATED,034e8dc1-841e-4b96-bada-25438f69c6f7,5a8e0c54-7a22-48d8-8a57-ae6113cc16b4,c3,c1,27,?,?,surb={'id': '5c2fff41-30cf-4bee-a8db-7284d6d16443', 'route': ['p1', 'e3', 'i7', 'x5', 'p3', 'c3']}
1769760895.290556,RECEIVED,287c520c-cacc-45d0-84a8-3922939b9992,5b1c092d-1405-4245-b512-7bca0cbcf97f,c5,c3,27,p3,?,surb={'id': 'ecea6244-8756-4385-97e4-893806092e5e', 'route': ['p3', 'e10', 'i10', 'x6', 'p2', 'c5']}
1769760895.4305902,SENT,cb91b008-4a91-4230-9f60-ef1f39bed409,32960b50-9bac-4899-8581-2a604e599121,c3,c1,3394,?,p3,
1769760895.4306972,CREATED,7c16a02f-c6fe-45ce-a0b6-053c921c3b3e,676ed759-f3f5-4d78-a896-d1bfba443424,c3,c1,26,?,?,surb={'id': '148ada6a-419f-4519-876d-35a874a9b9be', 'route': ['p1', 'e4', 'i12', 'x11', 'p3', 'c3']}
1769760895.6679776,RECEIVED,5a693678-6836-48d4-97bc-a0a2a4689db0,8bd9d505-1c19-4127-be82-1b50bba6c5a2,c5,c3,26,p3,?,surb={'id': 'ced4393f-d907-42c3-b6da-3d6eb6188cef', 'route': ['p3', 'e1', 'i5', 'x2', 'p2', 'c5']}
1769760895.7222817,SENT,e815aea3-2bd9-4739-8641-2eb0ab9df070,a95798ef-c0d9-49f4-b982-21b7a69ba9ae,c3,c1,3376,?,p3,
1769760895.722419,CREATED,522dafac-9a48-4a80-b25d-62b2317e3b9b,c652498c-148a-405f-ba0a-163ed82648b3,c3,c1,27,?,?,surb={'id': '372be1b6-cd88-486d-bbe9-762de951d681', 'route': ['p1', 'e4', 'i7', 'x8', 'p3', 'c3']}
1769760895.9972703,SENT,71c06ea8-3e81-4b8b-98f1-5da665e582b9,cecb57af-4e6b-41e3-8908-9779540a103e,c3,c1,3384,?,p3,
1769760895.9974024,CREATED,a9da7a85-6972-4150-bfa9-70483b86831b,531c9950-1f21-4835-b6c4-9e2485cf3ca7,c3,c1,27,?,?,surb={'id': 'f17a3335-33d3-47ad-b9bc-6ca61ea62318', 'route': ['p1', 'e10', 'i12', 'x3', 'p3', 'c3']}
1769760896.1845932,RECEIVED,4eaf0e0d-7842-4062-bbdd-cd4f760254bf,1286d8e5-abb9-497e-b956-18ba4ee91517,c5,c3,26,p3,?,surb={'id': 'e1bf86d2-de3f-4a9a-a00c-4a589f23f9cd', 'route': ['p3', 'e7', 'i12', 'x11', 'p2', 'c5']}
1769760896.6395493,SENT,0b75e8b3-efaf-4037-a833-22baf9cf5539,78dd6c37-b32c-4851-8618-ed9c70aae65a,c3,c1,3389,?,p3,
1769760896.6403623,CREATED,380ba18e-e571-4a39-9935-27288adc280c,3439cced-018e-46cc-8dfe-4033ee2caaf8,c3,c1,27,?,?,surb={'id': '0002e5d6-9f71-4ac4-b6af-986da83bd19e', 'route': ['p1', 'e10', 'i9', 'x1', 'p3', 'c3']}
1769760896.684956,SENT,fe4e979c-651f-4565-afe4-1b6135eadb4c,bf5ad010-be18-4fd1-bae0-7cf0ae6dacf3,c3,c1,3403,?,p3,
1769760896.685146,CREATED,29bb69fd-b0e6-4634-8191-0043918d0b33,40d90bea-a9ff-4832-b122-9e7d158dc1fc,c3,c1,26,?,?,surb={'id': 'cd4ef9f3-5335-44db-b928-d0a8f252b211', 'route': ['p1', 'e10', 'i8', 'x8', 'p3', 'c3']}
1769760896.8402128,RECEIVED,7a659f07-a03f-4de9-b307-7acba6985db3,49bf25a7-9918-4ae8-b532-47053650f9e7,c5,c3,27,p3,?,surb={'id': '5a4c4ed8-c2a7-4f28-aeed-90e1bfa4a019', 'route': ['p3', 'e7', 'i3', 'x10', 'p2', 'c5']}
1769760897.1727495,SENT,365344e6-ede5-4dbb-a4c4-3cad71930a0f,d623bc24-d961-4927-a41d-33b91dda73ae,c3,c1,3379,?,p3,
1769760897.1729193,CREATED,3add2e99-1de9-409c-a6ed-d2bb5c64fc8d,97dccb57-29ad-4795-a6cc-cb46221598d7,c3,c1,27,?,?,surb={'id': '16bc9e43-aa85-4c4a-9402-68c4799c3885', 'route': ['p1', 'e7', 'i12', 'x4', 'p3', 'c3']}
1769760897.1960783,SENT,1a9db884-f0ed-4a28-a040-ff39c2e00db4,0411ddc8-46e5-4482-b6fa-c42fb3893c40,c3,c1,3360,?,p3,
1769760897.1962605,CREATED,58755b43-9250-4336-8d85-5045f4af1e26,854b54b6-91b1-4046-9702-f047272d1f67,c3,c1,27,?,?,surb={'id': '2df30141-0aa0-437f-96cb-1d9b7fbcc81b', 'route': ['p1', 'e12', 'i1', 'x1', 'p3', 'c3']}
