timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769748533.4161255,SENT,797ed7a5-12f4-42b8-87c8-92dc918d600c,e1aecf99-e357-46bb-ad20-88b1b11871df,c3,c4,3388,?,p3,
1769748533.4162688,CREATED,7a5c0ecc-1236-4307-b448-1b3fe81155c9,ed5909dd-a79f-4af9-95ce-be3f58dd03c8,c3,c4,27,?,?,surb={'id': '65572540-345d-4d42-9b69-2167413366b3', 'route': ['p1', 'e7', 'i10', 'x9', 'p3', 'c3']}
1769748545.8515594,RECEIVED,6f6a5ec1-8b9e-42b3-a76d-c9c95380d8af,479f6f9f-b24a-486e-9679-260eb0c58697,c4,c3,26,p3,?,surb={'id': '6a2fde97-c63a-4bbd-ac96-d390b30720ea', 'route': ['p3', 'e12', 'i2', 'x9', 'p1', 'c4']}
1769748545.9392521,RECEIVED,d4a1d242-41cc-410f-ba85-6af9e21232d6,12d7c389-2455-492a-bb4c-a0ed2d1f0fc5,c4,c3,26,p3,?,surb={'id': '1423f4d7-4274-4233-81cf-657d7819b669', 'route': ['p3', 'e7', 'i7', 'x1', 'p1', 'c4']}
1769748545.9939213,RECEIVED,540b9c49-eb1e-45b4-b902-4bca4c454e1e,1a0d49b5-e38b-45bc-b75f-2afa05781a5e,c5,c3,27,p3,?,surb={'id': '18abed11-5d78-4e1e-ab8e-0fe05dc7be2b', 'route': ['p3', 'e8', 'i1', 'x4', 'p2', 'c5']}
1769748546.024809,SENT,090fe6e2-9df3-46e9-ada4-2a4e034ef8e1,aca3c7b6-09d7-4d64-8149-b820b379b02a,c3,c4,3390,?,p3,
1769748546.02494,CREATED,10153c06-8ca4-4f4e-975b-de5a03bcbc49,2acdb503-ef13-4e1c-a7b5-992a0b25194b,c3,c4,26,?,?,surb={'id': '0e95a558-424e-4c28-b548-054c5be3e708', 'route': ['p1', 'e9', 'i11', 'x10', 'p3', 'c3']}
1769748546.0283303,RECEIVED,53713b10-e6c8-4883-b146-274ed0a311b3,590aab08-8007-4d09-90f7-c8c4e0a69fe9,c5,c3,26,p3,?,surb={'id': 'cbf8f27b-c921-4f5f-85a0-5877d84e23fa', 'route': ['p3', 'e5', 'i3', 'x4', 'p2', 'c5']}
1769748546.1303792,RECEIVED,a71b9382-73b6-44d3-9b85-3c248ca4b162,2824153f-0727-4b3a-abbf-8b27f5def59c,c4,c3,26,p3,?,surb={'id': '822b2704-3fbb-4bf8-ac8f-8ca8b525754b', 'route': ['p3', 'e10', 'i5', 'x8', 'p1', 'c4']}
1769748546.2225258,SENT,00730302-8786-48de-ba07-727cb69e6d99,e8386706-7c9c-4387-bd87-6fc50c5b5091,c3,c4,3371,?,p3,
1769748546.2226572,CREATED,1ae8480c-689a-467a-baed-ac8dd2510a83,770a5785-d60d-4a97-9c25-ede3d1c1978a,c3,c4,27,?,?,surb={'id': 'e3d5a3d0-72b6-400e-8120-6ea17b4a951b', 'route': ['p1', 'e6', 'i6', 'x4', 'p3', 'c3']}
1769748546.4643562,SENT,1865d26e-dd2a-410e-83ac-95af4652530b,33aef8f8-e159-4de2-b3cb-bca627d1fd7c,c3,c4,3397,?,p3,
1769748546.4645736,CREATED,ff122fdb-66c8-4675-b142-c7f8b121d8c2,2ee8bf1e-defa-4d16-8a0e-4c40ae3e9f78,c3,c4,27,?,?,surb={'id': '8087ff63-8416-4466-a74d-9430e444c2c5', 'route': ['p1', 'e1', 'i1', 'x3', 'p3', 'c3']}
1769748546.5376248,SENT,408dd0c2-d732-46ce-9987-4d537d2cca3e,7da42d53-302a-441d-9892-1403430694ab,c3,c4,3391,?,p3,
1769748546.5377574,CREATED,304b1911-adb0-4349-8be8-d364dd846032,7e96beed-4ad3-4755-ac8e-80f7f78e77e4,c3,c4,27,?,?,surb={'id': 'fee3b0a2-2d26-4278-99e8-f3241fb46f8e', 'route': ['p1', 'e12', 'i10', 'x4', 'p3', 'c3']}
1769748546.7289767,RECEIVED,89c9eed6-803b-476a-8184-73f9ae9ee4d7,60e53760-d60f-4c8a-b339-f76d5a51fbe1,c4,c3,27,p3,?,surb={'id': '3e78c782-6a6e-4491-adf3-bc9d31b3cb62', 'route': ['p3', 'e1', 'i7', 'x6', 'p1', 'c4']}
1769748546.7423053,RECEIVED,1d370a6d-1f51-4a6c-b133-f15e3f301bf2,a87dda11-1a1d-4e89-9e4b-6cae6146e93e,c5,c3,26,p3,?,surb={'id': 'be02d2e6-39da-4df4-a646-88d1a43073f6', 'route': ['p3', 'e9', 'i3', 'x1', 'p2', 'c5']}
1769748546.7647092,RECEIVED,443854ca-4135-436c-a7d0-129d97945ec6,70499dcf-36b2-4966-9aa4-26c7a49820ac,c4,c3,26,p3,?,surb={'id': '7cf51ce8-fd20-409e-84c5-f622f541125e', 'route': ['p3', 'e10', 'i11', 'x9', 'p1', 'c4']}
1769748546.7918217,RECEIVED,e667c0cc-9a84-425f-a097-8d7cf7f6f618,82aa131f-ddf7-45e7-9334-b7db51a58efe,c4,c3,26,p3,?,surb={'id': '38652bef-2995-4538-9df8-adb6a81adc0e', 'route': ['p3', 'e3', 'i11', 'x11', 'p1', 'c4']}
1769748546.9111972,SENT,f097c294-6ace-449f-9d67-af1309840a41,88d127d5-69bf-442e-a567-fe88204537bc,c3,c4,3390,?,p3,
1769748546.9113476,CREATED,4279a33b-63bc-4f5f-9160-1f0d2c0d0285,754f85f8-7654-4ca9-a7eb-31a1a2184722,c3,c4,27,?,?,surb={'id': 'acf2427d-1943-498b-8bc2-b51423ceea2c', 'route': ['p1', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769748546.9898107,SENT,15289085-2081-4a58-a7d7-49eaf3fec3ea,891ff20b-ba1d-4354-9a4a-db17fbe27455,c3,c4,3400,?,p3,
1769748546.9899533,CREATED,89cd63b2-585e-4199-85d3-a126c68c4713,5de66133-d89b-449d-948b-7266b63d97fb,c3,c4,27,?,?,surb={'id': 'eda61d57-2cd5-416f-b59e-673ac961e240', 'route': ['p1', 'e11', 'i10', 'x2', 'p3', 'c3']}
1769748547.3725863,SENT,f3593497-0581-47b1-a9e0-561c7fc9689b,dc753e6d-a0d5-4d9d-a002-e02fe7401bc0,c3,c4,3382,?,p3,
1769748547.3727188,CREATED,f37c6ee2-cc26-4a0c-b430-c2a1ff6c4420,8f7017cd-29d7-4158-888c-8bc0342c4f08,c3,c4,27,?,?,surb={'id': '1a44ba86-a5a8-490e-8ddf-e38433e3f501', 'route': ['p1', 'e9', 'i8', 'x4', 'p3', 'c3']}
1769748547.5156896,RECEIVED,93fd68f6-8397-4516-8b5e-7ace8bea7d67,8f7585a3-fb7a-4e43-aa07-d1f6a4224763,c5,c3,27,p3,?,surb={'id': '64702b11-88ee-44fe-b34f-d99054211bb8', 'route': ['p3', 'e6', 'i11', 'x9', 'p2', 'c5']}
1769748547.5387347,SENT,23611bf8-5919-47a8-874b-1cecbcabea3e,d705ac2b-59a2-4b34-8a1d-a59c333ef572,c3,c4,3384,?,p3,
1769748547.5389185,CREATED,ed544baf-0ccb-4dcb-bb40-74258e54ba77,72112b58-5f96-47a1-bf1a-c2c40e37395c,c3,c4,26,?,?,surb={'id': '3771f6c6-a987-47e1-93da-e5ff27fdfbec', 'route': ['p1', 'e10', 'i5', 'x1', 'p3', 'c3']}
1769748548.2504852,RECEIVED,0100c1c0-3517-480b-88f7-bd0afdd687db,f8c471e9-685a-4e57-a538-e526277e3d29,c4,c3,27,p3,?,surb={'id': '5a533d65-07f1-4b68-bdc7-f64f739c18df', 'route': ['p3', 'e12', 'i6', 'x5', 'p1', 'c4']}
1769748548.310845,RECEIVED,abc74b7f-e717-4dc3-93bd-3e0ea9122e04,9906f340-9e1d-4bb7-8f91-4f5021e719ce,c5,c3,27,p3,?,surb={'id': 'be8ec7c4-3e76-438a-89a3-be96b1418c53', 'route': ['p3', 'e7', 'i4', 'x1', 'p2', 'c5']}
1769748548.6383712,SENT,48b40899-d13e-4fcb-83fc-a454f761ae06,08a27e8c-f0b0-45e6-b1d3-e708e5953d62,c3,c4,3380,?,p3,
1769748548.6384869,CREATED,4f6eaf98-3c91-4d51-ab86-6c13ed87b8b2,9950e949-192a-45ae-9b1c-8c876af8236f,c3,c4,26,?,?,surb={'id': '025e4dcc-ff7f-41c0-80eb-10a6e4f5c413', 'route': ['p1', 'e6', 'i7', 'x3', 'p3', 'c3']}
1769748548.731035,RECEIVED,8fd418e7-bc1d-4259-a1f0-4c63ee2a38ee,7a7b669f-51ef-47a7-8dd1-58228515ccf4,c5,c3,27,p3,?,surb={'id': 'af83f233-51fb-4fd1-96a8-85f9f1e6293b', 'route': ['p3', 'e2', 'i9', 'x7', 'p2', 'c5']}
1769748549.0420082,RECEIVED,560cf7c4-36c1-44d6-803f-4c802f67dc30,da6c49c8-8972-4ebb-808e-22cbe228e42d,c5,c3,27,p3,?,surb={'id': 'edb32cfb-8081-47ee-9ddc-37c7f601cc59', 'route': ['p3', 'e4', 'i10', 'x7', 'p2', 'c5']}
1769748549.303595,SENT,3eabf1c5-ea7a-4cd1-af31-35e58c1dc593,7bded013-2a6a-461d-9437-b4d540f2f04c,c3,c4,3367,?,p3,
1769748549.3037367,CREATED,a2a11a85-a898-45a9-9319-46dacb758090,1f04f981-eee1-4cb8-b9d8-c88957677415,c3,c4,27,?,?,surb={'id': '08993754-d98f-488c-b746-8a9eb3cf831e', 'route': ['p1', 'e6', 'i12', 'x8', 'p3', 'c3']}
1769748549.3335247,RECEIVED,f7535116-6059-4bb6-ac5c-40f0f6f26832,20751647-6c98-43e6-ae51-9215f665ef09,c5,c3,27,p3,?,surb={'id': 'fdd219cc-1f74-4b88-9fea-e5421182abd7', 'route': ['p3', 'e7', 'i10', 'x1', 'p2', 'c5']}
1769748549.41866,RECEIVED,a40d3ba4-d30e-4d06-a068-225541984f7c,cd0f569b-753e-46db-9050-6dca7ceec3f5,c4,c3,27,p3,?,surb={'id': '089b46f0-3c01-4a75-b460-f6c749bdc392', 'route': ['p3', 'e2', 'i10', 'x5', 'p1', 'c4']}
1769748549.5149174,SENT,04073a0b-55c8-41c4-8423-196ae41b7384,c53534de-5350-45b7-b6c5-3d042e11d25d,c3,c4,3375,?,p3,
1769748549.5150747,CREATED,74506dd2-a438-4af5-8381-c3be7ffa3eba,444a6ebb-e7c6-4afe-8fe6-66bd69a3e8b0,c3,c4,26,?,?,surb={'id': 'a6309af2-2f4f-4b4f-8440-b6abbd8095e2', 'route': ['p1', 'e2', 'i8', 'x2', 'p3', 'c3']}
1769748549.6026692,RECEIVED,95532e6d-6978-4a5c-9d4b-cb9102b6a76e,c22f11cd-43db-4b37-8ff5-ecdf46f5b945,c5,c3,27,p3,?,surb={'id': '384d88de-bc25-4717-85e9-8f29550e7915', 'route': ['p3', 'e9', 'i6', 'x1', 'p2', 'c5']}
1769748549.618631,SENT,105c0e54-1fbb-421c-b45f-425cde4bd448,1822f61c-2d08-4de0-89e9-54781ab710b9,c3,c4,3393,?,p3,
1769748549.6187801,CREATED,b93bd154-10df-4dd4-b6ae-36340141b690,7c5347d3-2eda-47fe-a736-8aab9ef3e79a,c3,c4,27,?,?,surb={'id': '520e123a-f92c-459a-93e4-ec1c7bab4b30', 'route': ['p1', 'e8', 'i8', 'x6', 'p3', 'c3']}
1769748549.68919,SENT,6ea5c046-18f7-4637-be65-016f3cf04773,dd05fbc1-9d44-485f-9821-b3ea33775270,c3,c4,3384,?,p3,
1769748549.6893287,CREATED,eb394b3c-3d79-421c-bb13-36dc72a3fab4,d7e45f37-fdf6-41f9-90e5-20f123833606,c3,c4,26,?,?,surb={'id': '1c71c4a0-3247-4966-b4d0-8f079bd6d998', 'route': ['p1', 'e9', 'i2', 'x11', 'p3', 'c3']}
1769748549.8912318,RECEIVED,a135faea-0611-40a3-a787-8ba0c3b13d6a,c707e667-52e9-421e-866b-77b9a85a63ee,c4,c3,27,p3,?,surb={'id': 'cfdb6e38-c3f0-4160-81ea-5a72ca1fb5b6', 'route': ['p3', 'e2', 'i1', 'x6', 'p1', 'c4']}
1769748549.9562328,RECEIVED,19fe49eb-aefa-4318-837e-75183ae177bb,b175dc6a-324b-46ba-b23d-bbfb7d8958a1,c4,c3,26,p3,?,surb={'id': '861a9bbc-30e2-44c8-93ab-e5be2e197dec', 'route': ['p3', 'e3', 'i2', 'x7', 'p1', 'c4']}
1769748550.0209093,SENT,b716023f-44af-4cf8-9b95-260c855be79d,463dca2a-2fe0-459e-8e5a-d51bb77d837c,c3,c4,3377,?,p3,
1769748550.021083,CREATED,e5715854-60d4-480f-a6d1-9c8fcac509ed,21d84807-af9f-4857-b119-102b01417f6c,c3,c4,27,?,?,surb={'id': 'f20580b4-6088-4d87-894e-96492c7b63f1', 'route': ['p1', 'e8', 'i10', 'x9', 'p3', 'c3']}
1769748550.178913,SENT,4d9f7dcf-7487-4da8-a251-f5e060c5ba36,94e0252a-69e5-4af3-a108-08b9ddeaed20,c3,c4,3388,?,p3,
1769748550.17922,CREATED,4e5d04d6-6d86-46eb-ae16-2e27671ee846,a5200a03-3fba-4651-a470-b892d7d824d7,c3,c4,27,?,?,surb={'id': 'fc80518d-6b29-4936-af46-9b5ba7ab4dd6', 'route': ['p1', 'e10', 'i4', 'x12', 'p3', 'c3']}
1769748550.2803493,RECEIVED,0cfee339-bd73-4c28-9540-d86f59cf7f0d,430460d5-38a6-46f4-9b29-9b4e5e915e20,c5,c3,27,p3,?,surb={'id': 'ae23fa84-3a80-407e-a63e-a02bc29ff723', 'route': ['p3', 'e4', 'i5', 'x7', 'p2', 'c5']}
1769748550.329275,RECEIVED,a49e7442-86b3-4e61-be35-2a59b161f4ac,43ed3de9-113e-4975-a11a-0d8f3da6ff07,c4,c3,26,p3,?,surb={'id': 'ae63fbf7-ab56-445e-abdd-be44c788544f', 'route': ['p3', 'e6', 'i8', 'x10', 'p1', 'c4']}
1769748550.4224682,RECEIVED,a3de134c-ac44-411b-a55f-b4ccb2cee74a,1a235de5-d504-48e9-9ef6-797284264011,c5,c3,27,p3,?,surb={'id': 'f7eec79d-4d3e-454b-a156-97086466170f', 'route': ['p3', 'e11', 'i11', 'x8', 'p2', 'c5']}
1769748550.5764062,RECEIVED,21541387-9994-493a-9c56-7189d2fe643b,70cbbfc9-a111-4101-a90c-55b352277d41,c4,c3,27,p3,?,surb={'id': '619d6eff-cb3b-446d-8821-6fe33755b22d', 'route': ['p3', 'e9', 'i4', 'x6', 'p1', 'c4']}
1769748550.6393425,SENT,b8d8c072-9126-4020-8497-a6c8e865296d,18c924b4-ff57-4a7d-bcbe-c96053d75034,c3,c4,3392,?,p3,
1769748550.6394658,CREATED,a16ef4f6-7460-4c5c-8779-544040764eb3,9ee57be1-2bd7-4aa4-99e8-6970b852a7c3,c3,c4,27,?,?,surb={'id': 'dfe8a948-58f3-4eef-8278-96ce8dedfac2', 'route': ['p1', 'e11', 'i1', 'x10', 'p3', 'c3']}
1769748550.7604194,RECEIVED,fe2766bb-e951-4f85-a82a-cf2bd77f2701,9c22c407-a170-4754-b7c2-34e014113fcb,c4,c3,27,p3,?,surb={'id': '2d2d3e74-b7ec-47d8-a212-1f506073b143', 'route': ['p3', 'e4', 'i10', 'x11', 'p1', 'c4']}
1769748551.027428,SENT,69573bda-d9fd-4410-8392-437283d981ba,2ce19add-4de4-4cd7-b905-bf779f2628fd,c3,c4,3393,?,p3,
1769748551.0275722,CREATED,548701c8-a3bb-4d92-912c-97ee3320b7ba,98ed668a-f303-46cd-81cd-fb6a50948b10,c3,c4,27,?,?,surb={'id': 'c744a09b-0c48-4d19-a733-0d9036eede2c', 'route': ['p1', 'e12', 'i12', 'x6', 'p3', 'c3']}
1769748551.0564172,RECEIVED,be7eb7f9-6029-47e4-9585-12e2e122519d,72c37ada-bce1-4d9d-b9e5-323b2b7bf31f,c5,c3,27,p3,?,surb={'id': '213fffb0-3f14-4dd2-a8b9-e7ac0e74e1b7', 'route': ['p3', 'e8', 'i4', 'x10', 'p2', 'c5']}
1769748551.104299,RECEIVED,a62c6beb-2b9a-4d92-9252-6bc6aa99537f,d7907826-2fc5-4324-9ede-6af0236b4eec,c5,c3,27,p3,?,surb={'id': '422d68ba-c172-45e0-ba39-888f80cd5923', 'route': ['p3', 'e7', 'i2', 'x10', 'p2', 'c5']}
1769748551.2194564,RECEIVED,a7fa251c-7a90-4fc7-bad8-6e0b70a0adf9,eb5702dd-5996-4f08-b42d-749e26037157,c5,c3,27,p3,?,surb={'id': '614d5e93-a17d-4f00-a66a-9a8e31011107', 'route': ['p3', 'e8', 'i4', 'x12', 'p2', 'c5']}
1769748551.283595,RECEIVED,fd2ae696-c193-4233-9767-a891f1558f75,ff5588f3-72f7-4f6e-aece-2210b7667238,c5,c3,26,p3,?,surb={'id': '3f574592-8d32-485a-ab19-5e05a81d8c61', 'route': ['p3', 'e12', 'i4', 'x6', 'p2', 'c5']}
1769748551.3397996,RECEIVED,3d2355d3-4d34-44c9-b3b9-4909f9394d51,7337778d-ad17-4f78-b867-fb6311b97204,c5,c3,26,p3,?,surb={'id': 'd1c87fdf-319b-4959-a2d2-af9ff5fe4fe5', 'route': ['p3', 'e6', 'i8', 'x12', 'p2', 'c5']}
1769748551.3981674,RECEIVED,6a6b0c80-3185-45da-bfbf-040e22d3a305,35de54d2-a470-47aa-8234-9e47a8949c11,c4,c3,26,p3,?,surb={'id': 'c4337741-def9-49e6-aae4-901ab83462cc', 'route': ['p3', 'e5', 'i4', 'x2', 'p1', 'c4']}
1769748551.6170168,SENT,d9032db8-9798-4bb5-b740-7c367546fa30,57f3f4f8-c6cc-474e-a300-59bed3663363,c3,c4,3394,?,p3,
1769748551.6171992,CREATED,445b59f8-2b06-4fb9-b2a3-70f83c7c85b0,0f4d248d-0f01-4514-9e19-1e93313bd931,c3,c4,27,?,?,surb={'id': '524ffae6-dde9-4767-bf00-4976713c0613', 'route': ['p1', 'e10', 'i6', 'x8', 'p3', 'c3']}
1769748551.7583983,RECEIVED,1fed82f7-c4e9-4613-9826-8782512346a1,5c67d891-a780-4757-87e2-6ec51a4161a9,c4,c3,27,p3,?,surb={'id': '6fab83c3-8d55-4972-9d57-70e62b048082', 'route': ['p3', 'e1', 'i3', 'x11', 'p1', 'c4']}
1769748551.8338041,SENT,057b0955-6002-4ea0-a538-b334ef1d12b1,2cdbf261-644a-441f-9ada-22c05bf49432,c3,c4,3380,?,p3,
1769748551.833954,CREATED,8b21c834-62e5-401b-81c3-5131bbe9a593,17bf2d0d-22e8-4e57-9976-1a296f535165,c3,c4,26,?,?,surb={'id': '61d99b7e-9f62-4cd7-82a4-2f7397caf098', 'route': ['p1', 'e1', 'i4', 'x11', 'p3', 'c3']}
1769748551.8709,SENT,79801d35-a36b-4da4-8439-8dc7e8a49b59,a61ebd1c-e1b8-4a96-90b4-b07f05572355,c3,c4,3367,?,p3,
1769748551.8710349,CREATED,41533cde-620b-4a90-a513-21667736c230,eb0486d9-dcfd-44a8-8951-94ca22230c96,c3,c4,26,?,?,surb={'id': '56c1357c-2890-47ca-b4b3-81548aa120d3', 'route': ['p1', 'e1', 'i2', 'x2', 'p3', 'c3']}
1769748551.9681118,SENT,54ffc3af-a17e-47c5-9456-a846644f6c1f,1bc94309-5ea2-4393-bf7f-5017cb30ca31,c3,c4,3389,?,p3,
1769748551.96827,CREATED,b72ac226-e70f-4e82-a2cc-ecd13b3475a4,4b68b713-5e8f-464a-932b-3ff9d53547b0,c3,c4,27,?,?,surb={'id': '7e1da86b-89c2-4d1e-8ceb-11f096c08ae0', 'route': ['p1', 'e5', 'i8', 'x3', 'p3', 'c3']}
1769748552.0256512,RECEIVED,fa6d7762-8ac6-4680-92d1-12d9ea4e10c4,4ae234fc-5b03-4ab4-a5f2-8784b3a54c44,c4,c3,26,p3,?,surb={'id': '00fedc97-40f2-4bc0-b6b9-167d48a70177', 'route': ['p3', 'e6', 'i12', 'x8', 'p1', 'c4']}
1769748552.0825415,RECEIVED,96723be3-2904-4cb8-879d-36d1fe0c4ffb,6ea7af8d-44de-4179-b559-0166fa5b812c,c4,c3,26,p3,?,surb={'id': '39cb745d-7699-4785-8448-e65a97ac377d', 'route': ['p3', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769748552.218802,SENT,77ea0425-3ad0-4db2-beb2-aa32f43d528f,6b03c204-af95-4f6c-81a4-d0eac98cece3,c3,c4,3398,?,p3,
1769748552.218954,CREATED,17779371-02ff-481e-a00e-d22dedcfb00a,dd296200-52fc-4944-a23a-8eeacd0e169f,c3,c4,26,?,?,surb={'id': 'f8114627-1a91-4a96-8a33-ad90efe70800', 'route': ['p1', 'e6', 'i9', 'x12', 'p3', 'c3']}
1769748552.3729928,RECEIVED,afc75217-5099-46aa-97e1-7350b226a43b,b2819de1-cfc4-4cc1-b08d-39d41e1fd0c1,c4,c3,26,p3,?,surb={'id': '8296dd8d-2716-4fd3-a431-f3fd3db5d251', 'route': ['p3', 'e2', 'i1', 'x7', 'p1', 'c4']}
1769748552.69616,RECEIVED,be84bc91-e36a-4b17-bb10-699949aeeef5,d875b35b-c63e-4b8b-8073-a07eec116efb,c4,c3,27,p3,?,surb={'id': 'f5591c49-8db1-4304-b247-7c28a0d55ad1', 'route': ['p3', 'e9', 'i11', 'x12', 'p1', 'c4']}
1769748552.7079532,SENT,5a8d10e8-6332-4dd4-bc65-e72fb6890cf4,7b03a256-6da6-40a0-864c-89b7f6f5c4ad,c3,c4,3388,?,p3,
1769748552.7081552,CREATED,43b3f77e-5f94-4b7e-8303-98eaf58cc9f2,03251e34-4475-48eb-9862-554b10fc5c5d,c3,c4,27,?,?,surb={'id': '2c149698-a169-4a98-ad7b-9a452902466c', 'route': ['p1', 'e9', 'i7', 'x6', 'p3', 'c3']}
1769748552.8246982,SENT,0020ebe9-2fbc-4fdc-a286-1880c19a9f72,bfed8034-8033-43db-8790-60ebdbdffcd7,c3,c4,3363,?,p3,
1769748552.8251991,CREATED,62d8d4b6-d472-4156-9b48-8b704b33da4f,20ae078f-7f47-4884-8f51-17c67361649a,c3,c4,26,?,?,surb={'id': '2db65f73-0e98-4e7f-bd2c-ebb204fecdb2', 'route': ['p1', 'e5', 'i4', 'x9', 'p3', 'c3']}
1769748553.058908,SENT,6c840fa4-9238-4848-9c63-4c48b55406dd,1239c012-f332-4297-93c0-53188f5d62d2,c3,c4,3376,?,p3,
1769748553.058966,CREATED,84a1c01e-123b-41d0-a47f-aeb85cc31af8,caa4db36-dee9-4363-8653-9ca3f1735389,c3,c4,27,?,?,surb={'id': 'd6e09021-ab78-4bfa-9dd9-1b70c7dc5451', 'route': ['p1', 'e8', 'i10', 'x7', 'p3', 'c3']}
1769748553.0751407,RECEIVED,9110355f-1a2a-4b4c-8c9e-a5494b6d5202,850ddc4b-0194-41e0-88fd-5633fc256618,c4,c3,27,p3,?,surb={'id': '42df370a-389a-4919-8a54-70d6a39143f5', 'route': ['p3', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769748553.1074848,RECEIVED,44d7b43c-232c-4269-adae-7d1904f9714f,b14944cd-4a72-409b-9372-06e55b921e84,c4,c3,26,p3,?,surb={'id': '3675602e-f442-4bc7-b1b7-ca0f0c4158eb', 'route': ['p3', 'e3', 'i2', 'x3', 'p1', 'c4']}
1769748553.1658473,RECEIVED,3cf701d4-8c91-40d1-beda-091e4c2625bb,aecdc8f0-17cc-4fca-9c91-3678a37ba19c,c4,c3,27,p3,?,surb={'id': '06053df2-ad83-4ff1-a883-c4dc8abae6a9', 'route': ['p3', 'e7', 'i5', 'x3', 'p1', 'c4']}
1769748553.1925564,SENT,47b391e2-d414-4096-95a7-46c9fb83dcd4,698fa326-5447-41af-8453-eb8a3b7914f7,c3,c4,3365,?,p3,
1769748553.1926394,CREATED,add08109-93a2-43b3-8fd3-c038025233a7,963d547a-aeac-4ef2-b4cb-1e20feecb3d9,c3,c4,27,?,?,surb={'id': 'f32418c5-a5aa-43ef-99df-7ca7fee2438d', 'route': ['p1', 'e2', 'i9', 'x3', 'p3', 'c3']}
1769748553.2055964,RECEIVED,7b72d326-1fae-41a5-a9f3-20974d3d481e,ad70786e-011c-43eb-b326-af5530bd3676,c5,c3,27,p3,?,surb={'id': 'fc454676-c4c6-49a9-ac8b-e5f9bb53c9ae', 'route': ['p3', 'e9', 'i5', 'x6', 'p2', 'c5']}
1769748553.5184522,SENT,0c16b311-ff55-4b01-b23e-3ba0836ab484,33428a8b-b1c2-494a-af79-f0ad627f285a,c3,c4,3379,?,p3,
1769748553.5185976,CREATED,d5ed5be8-69ed-45b9-bc35-6c0b95d079de,aa1af3c1-048c-4259-9489-2dd08ad2b7c0,c3,c4,27,?,?,surb={'id': 'dd3fb864-e71a-4aa9-905a-ff71ed6effa8', 'route': ['p1', 'e11', 'i7', 'x8', 'p3', 'c3']}
1769748553.5644062,RECEIVED,84458b67-9e60-4722-9d60-d95f760e225d,265ad04e-f16c-4be9-9c0f-51c1f0950d65,c5,c3,27,p3,?,surb={'id': 'd65b53f1-efe8-442d-93bd-cf37209c4152', 'route': ['p3', 'e3', 'i5', 'x6', 'p2', 'c5']}
1769748553.6685603,RECEIVED,b1efd739-41a2-4f95-a5e6-778b53c02bac,3f1ac85b-183d-495f-a977-60537200e6ad,c4,c3,27,p3,?,surb={'id': 'ec458f3f-1af0-4a1a-81ff-eb6b6abdcb23', 'route': ['p3', 'e5', 'i5', 'x1', 'p1', 'c4']}
1769748553.7138062,RECEIVED,070d49a6-adfe-403e-a09a-535b6a6eab0a,f40f741c-2a54-4f82-98be-9fa072268135,c4,c3,27,p3,?,surb={'id': 'b3a3f55d-828f-473d-9cb8-ee27abf3c70f', 'route': ['p3', 'e5', 'i12', 'x3', 'p1', 'c4']}
1769748553.816281,SENT,5a4db2da-092d-41f8-a268-34fa40a208b7,987ca87e-1ff1-4f7b-97ed-82fc8220f444,c3,c4,3360,?,p3,
1769748553.8164208,CREATED,b8488d4d-07ff-42a2-9872-4ff1244b2adf,94f6555f-0ec0-4605-8fca-d00d1d604ec5,c3,c4,27,?,?,surb={'id': 'e1f1c785-adf9-42c1-a831-36bb0f411099', 'route': ['p1', 'e9', 'i4', 'x8', 'p3', 'c3']}
1769748553.834726,RECEIVED,2bc999ad-2032-40c2-9686-a9664849856e,1bc9c5d8-3afc-488d-90e7-3b35e70dae0c,c5,c3,26,p3,?,surb={'id': '1d04977d-14ea-4859-8a2e-f968deb4040f', 'route': ['p3', 'e2', 'i1', 'x9', 'p2', 'c5']}
1769748553.98733,RECEIVED,01585a63-029f-458e-9b0a-e859bbea2e73,26a5643f-6868-4303-bf60-a592bb19dd28,c4,c3,27,p3,?,surb={'id': 'd566f451-2d03-4021-8cea-d2b65fc47778', 'route': ['p3', 'e2', 'i1', 'x1', 'p1', 'c4']}
1769748554.1398513,RECEIVED,1f99286b-f77e-405f-aa7b-fa8f12ede91e,416ad831-9388-4f71-812e-1227b0eabf71,c4,c3,27,p3,?,surb={'id': 'd2226627-388a-45dc-aab3-ca1ad4028ea9', 'route': ['p3', 'e10', 'i5', 'x7', 'p1', 'c4']}
1769748554.3408995,RECEIVED,fb5fefaa-9a1e-495c-9d2d-3e6dff0dd559,6f456e1c-4440-4bc8-a4e7-38d67f22d6ef,c5,c3,27,p3,?,surb={'id': '38618585-2e5a-4542-80c3-3632ff14fb43', 'route': ['p3', 'e5', 'i2', 'x2', 'p2', 'c5']}
1769748554.4452143,RECEIVED,7039dc49-aedd-4e3d-96b8-b1cf3121b48c,686dbadd-8074-4479-80c7-e4bf646f262b,c5,c3,27,p3,?,surb={'id': 'd13c6a6e-fee0-454f-9c5a-7a0cd0dd005c', 'route': ['p3', 'e2', 'i8', 'x9', 'p2', 'c5']}
