timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769472872.7532868,SENT,56fbb9b5-e2f9-46b1-94cb-7acf07a2976b,7274ca5b-e80d-419b-8447-02a6ce58925d,c4,DROP,2016,?,p1,
1769472872.753428,CREATED,cf8d97f9-bd58-4bba-95cb-0cfb9db47757,91928d3f-2170-4f76-9e32-015b649a4243,c4,DROP,26,?,?,
1769472873.3740196,SENT,567b20a3-7b49-42ba-af39-f2ac3aa5747a,77031b37-b58d-4b51-9c6a-bdd53f264440,c4,c3,3376,?,p1,
1769472873.3741903,CREATED,009b393f-53a5-4dc5-bcac-9e9da0d4e325,0b8e7b6a-a909-4552-b69b-ce52f5a523ce,c4,c3,27,?,?,surb={'id': 'f2832fc0-1ac1-4a6d-b914-e4cf28a9c19a', 'route': ['p3', 'e1', 'i12', 'x6', 'p1', 'c4']}
1769473028.573823,CREATED,03761bd3-d30b-43f5-a02e-51b7b661dc9c,640068bc-e6d8-4ba6-817e-f2476ae58088,c4,c3,26,?,?,surb={'id': '38b06642-8e1e-4f07-828e-9fddce75f7b9', 'route': ['p3', 'e2', 'i1', 'x4', 'p1', 'c4']}
1769473028.74957,SENT,85c2b6af-19b3-4070-9953-0b927ffa77cb,eb73c20e-f684-4ee5-9edb-baaca5613593,c4,c3,3365,?,p1,
1769473028.7497344,CREATED,e4decc70-3514-4b26-8cba-0079457fb679,deec6b0e-a4c2-48f9-8d07-c0fba388cb6f,c4,c3,27,?,?,surb={'id': '1a9b5eec-b3a9-49e7-ac48-e49d23a8167b', 'route': ['p3', 'e4', 'i10', 'x12', 'p1', 'c4']}
1769473028.7534573,RECEIVED,12cc41d5-2a7b-47b6-89da-02cd740653f5,defb56a9-b895-4a9a-bd95-4c9e545ee5af,c3,c4,27,p1,?,surb={'id': '61758dfd-8478-426e-b112-a2008a9acd4e', 'route': ['p1', 'e7', 'i2', 'x10', 'p3', 'c3']}
1769473028.7898428,RECEIVED,5a5a3d3f-602e-4e5f-8c52-bf1fb4b26ee4,1b8c6797-b1af-4704-87ed-f122e000ee7d,c3,c4,27,p1,?,surb={'id': '29d5dfe2-1329-4d3e-9510-29cc4952c3a4', 'route': ['p1', 'e4', 'i12', 'x1', 'p3', 'c3']}
1769473029.2891014,RECEIVED,8b79eb0c-bc6e-4b34-8422-03589aca0171,b35fa1ae-88e2-41d5-95da-0df5470fe71b,c3,c4,27,p1,?,surb={'id': '88e4d598-6b27-48fa-bd8b-77bd0546ac8a', 'route': ['p1', 'e10', 'i9', 'x8', 'p3', 'c3']}
1769473029.5806901,RECEIVED,1a4a07cf-1187-4de1-9944-652000dda3f6,100fd64b-0e5e-495f-92ba-6f82df13a520,c3,c4,27,p1,?,surb={'id': '5abcac71-135b-43df-ade1-59808806f989', 'route': ['p1', 'e4', 'i8', 'x11', 'p3', 'c3']}
1769473029.8133664,RECEIVED,df47bd84-0698-4e5c-8ece-d1d5c58df7f9,798f9324-4079-4431-9bed-95738e0d153b,c3,c4,27,p1,?,surb={'id': 'adc46a08-b073-4a0f-86ab-913ce9b66855', 'route': ['p1', 'e7', 'i5', 'x7', 'p3', 'c3']}
1769473029.999358,SENT,d525782b-317e-4797-ad0b-05f0759601b7,9e4a84a8-270d-4153-b808-2e4a8dd6c431,c4,c3,3389,?,p1,
1769473029.9994924,CREATED,a3811ddb-e9c3-4310-867b-84981e328118,edcafadd-9520-42af-bb85-0e367954bd02,c4,c3,26,?,?,surb={'id': '2cd0fb0b-7f76-4ce1-894c-9fca4b6ac366', 'route': ['p3', 'e7', 'i12', 'x7', 'p1', 'c4']}
1769473030.1667488,SENT,6b0cc7d8-f427-4871-8ab5-d2bbac1a275e,e63aaf70-e6cb-405b-9c58-d94e5dae385c,c4,c3,3359,?,p1,
1769473030.1668444,CREATED,d48f79ac-2cb0-4214-969f-23e8999f4600,23005ba9-5ddc-4dc8-92d4-5567fb341cc4,c4,c3,27,?,?,surb={'id': '71a75541-b5cc-4eac-aea8-554049e33ebd', 'route': ['p3', 'e9', 'i11', 'x3', 'p1', 'c4']}
1769473030.6339033,RECEIVED,36522575-fd74-4b76-8000-01f770495687,4054cdd5-f3ef-4047-a8f0-0bf2d6dc6c5d,c3,c4,27,p1,?,surb={'id': '1fc7a608-a7a1-4fa7-8bc8-9e73fdf993f3', 'route': ['p1', 'e10', 'i11', 'x1', 'p3', 'c3']}
1769473030.6742084,RECEIVED,0c6f2348-802e-4ee7-8fe5-d44c2350994b,c3cd8e4e-3034-4cbd-85ff-362b26d9936d,c3,c4,27,p1,?,surb={'id': '71d8c98e-d3c3-4506-88fa-c64294abac0c', 'route': ['p1', 'e2', 'i8', 'x5', 'p3', 'c3']}
1769473030.714196,SENT,d2e3e808-ef60-4fea-8ab0-b6f98287facb,d3c0b8c2-5ba5-45eb-bc94-f91d043a8806,c4,c3,3397,?,p1,
1769473030.714334,CREATED,bb99b37a-8df7-43fc-8ec4-e014e977b8cb,c325b387-3519-40cb-9bb7-7a09ca6d8a99,c4,c3,26,?,?,surb={'id': '305b63e0-9396-44ee-b126-b438121d0050', 'route': ['p3', 'e2', 'i2', 'x12', 'p1', 'c4']}
1769473030.7290812,RECEIVED,98b130ff-f078-454c-8e6f-7e1485b948a1,8b69b30f-e1f9-4964-9272-cddf4b370e2f,c3,c4,27,p1,?,surb={'id': 'ba4dd0f0-8ffc-41d5-82f1-ef37f3e351f4', 'route': ['p1', 'e2', 'i10', 'x6', 'p3', 'c3']}
1769473030.7653842,RECEIVED,fbc5c474-135a-4779-a55e-1525720c6242,0b8ab627-779c-4960-964a-7fc9c1510452,c3,c4,27,p1,?,surb={'id': '572dca39-e94b-41f7-8270-bde79ebc038d', 'route': ['p1', 'e1', 'i9', 'x12', 'p3', 'c3']}
1769473030.8624032,SENT,cbb6e14a-059e-42f5-82bc-d2e9339c35f7,7e477fc5-8e55-454b-82ca-48e01aadc058,c4,c3,3363,?,p1,
1769473030.8625383,CREATED,8a960087-4471-42aa-97c7-0cb4b20a69ae,da5da9ef-4e9c-4cee-a29c-c7bb016dcf22,c4,c3,25,?,?,surb={'id': 'e48b1232-3dd0-4c73-a902-b2e61170d23a', 'route': ['p3', 'e2', 'i9', 'x12', 'p1', 'c4']}
1769473031.5462954,RECEIVED,f3e1c632-871e-49fc-9559-227cbd52a3ca,ac858059-3ca4-44ae-859a-5776f08e9708,c3,c4,27,p1,?,surb={'id': '985a9809-f8d5-4eaf-a1de-43734046fd08', 'route': ['p1', 'e12', 'i8', 'x11', 'p3', 'c3']}
1769473031.6373944,RECEIVED,1848f859-9b44-4d00-b8a8-5a529b9d0d87,8cddbf65-c37d-4ea4-9482-29f8abbe66f7,c3,c4,26,p1,?,surb={'id': 'e3b9d06c-edeb-4bea-9640-d015e7b5552a', 'route': ['p1', 'e9', 'i1', 'x7', 'p3', 'c3']}
1769473031.6973777,SENT,eef92d22-9436-465a-b979-91ba6d2e58f5,296c1b16-4182-43fd-b9c6-b2e6680110d1,c4,c3,3375,?,p1,
1769473031.6974537,CREATED,76904b20-c020-4ac9-b2c5-bcfb52804aa4,f9af7732-0fc6-4a36-ad2a-ae34581f7fda,c4,c3,26,?,?,surb={'id': 'a48dcf6e-859a-4005-9050-5d7683482ef9', 'route': ['p3', 'e2', 'i3', 'x10', 'p1', 'c4']}
1769473032.0092146,SENT,c7f1140e-f27a-4a66-88ae-cbec447aaab3,c7b5a4df-62c8-4add-a1e5-1b2fde30e102,c4,c3,3362,?,p1,
1769473032.009324,CREATED,4259f6c4-f4df-4573-9bdb-351b372efac6,4cad2bc5-9c98-47f2-a495-778cff8facb0,c4,c3,27,?,?,surb={'id': '9317849c-97d5-4aeb-abd7-0ff550097b98', 'route': ['p3', 'e3', 'i7', 'x8', 'p1', 'c4']}
1769473032.22757,SENT,72f7c421-1b26-4d9e-9543-2f99889fa23e,c02c664d-4169-4d85-b7ac-91d88aec091e,c4,c3,3379,?,p1,
1769473032.2276785,CREATED,be7d57d5-eada-4b53-b6f3-67f9117af0ab,2625466d-d948-4d46-b34a-fbb60f66e8a2,c4,c3,27,?,?,surb={'id': '55b9a3cd-d23f-463e-bdd2-c697a7f19ff9', 'route': ['p3', 'e9', 'i6', 'x3', 'p1', 'c4']}
1769473033.068453,SENT,e545b64a-0151-4bd8-af9d-d9502a9dcc74,628f2db2-8793-4c14-bc06-5afbcbfc0f8a,c4,c3,3393,?,p1,
1769473033.0685534,CREATED,0d29b807-5ee2-4787-9100-690cd19fd0b6,1faf82d1-4b0f-4a07-9ce8-baf5fd34034c,c4,c3,27,?,?,surb={'id': 'd9cfe087-15a6-423d-94a2-3cf035090c26', 'route': ['p3', 'e10', 'i11', 'x9', 'p1', 'c4']}
1769473033.2704077,SENT,690066f4-94c5-42ec-828f-97bdfa8cdba9,661ec250-8a62-42e4-811d-8ff983fc5008,c4,c3,3396,?,p1,
1769473033.2705624,CREATED,b5edc492-5841-4565-add7-6fcc6be84a44,9574fffd-6d7e-428f-81db-8ffdcf41e514,c4,c3,27,?,?,surb={'id': 'eb128594-393a-4ed5-8f0e-98801e615a0f', 'route': ['p3', 'e6', 'i11', 'x3', 'p1', 'c4']}
1769473033.4240222,RECEIVED,6edd1e55-6a22-4a22-9652-a631dd9a6142,9f5acb7b-28ca-4ef1-bef7-a6880d8475e7,c3,c4,27,p1,?,surb={'id': 'd35e9970-92ff-44eb-9cb6-c500ce44036e', 'route': ['p1', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769473033.8565872,SENT,4cd5812d-cdb7-4ded-ae5a-75e8b755c59a,fd6e1112-b712-456c-b5fa-058763528cc0,c4,c3,3363,?,p1,
1769473033.8566878,CREATED,1f6add54-4a72-46ca-b9a4-4ba2d5e5c595,7da3c648-5307-408e-b4fb-8dc46b4dad58,c4,c3,27,?,?,surb={'id': 'b7345d9f-ead4-4b74-aa10-89fa3d933dbb', 'route': ['p3', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769473033.8583,RECEIVED,ebc0de56-3d37-4412-a5fa-4f6e794fe758,69060032-0ce0-48fb-90c6-ff595c960b73,c3,c4,26,p1,?,surb={'id': 'fd9dd887-e622-4f9a-87d9-b887024cdf12', 'route': ['p1', 'e9', 'i10', 'x4', 'p3', 'c3']}
1769473033.943957,SENT,ecb0cc04-9ee5-4056-b4e5-50e4fda17449,982a6f06-f2f1-467c-86d7-eb99b8e0dd53,c4,c3,3384,?,p1,
1769473033.9440832,CREATED,7c637812-b986-4d7f-9173-ac3448be592e,1b26f51f-406b-4824-94ae-0b16f55a81e5,c4,c3,26,?,?,surb={'id': 'ecc273f3-338a-4fa2-9569-1c4e8cb54dff', 'route': ['p3', 'e12', 'i12', 'x2', 'p1', 'c4']}
1769473033.9740708,RECEIVED,0d2c4ba4-984d-48eb-accb-a4ed67d6568b,3c2d917a-2a53-45c3-9a5d-f8031f530b32,c3,c4,27,p1,?,surb={'id': 'c3caded7-fd33-428c-96fa-6b8a8d2923ff', 'route': ['p1', 'e2', 'i1', 'x4', 'p3', 'c3']}
1769473034.0662897,SENT,8a3fc6ef-fde0-43fa-9e61-92c573736848,16ba5ae3-cbda-4c52-affd-ddf3bba399ef,c4,c3,3383,?,p1,
1769473034.0664449,CREATED,1c72531b-4f56-467f-85e7-55acf4232486,eb5b5d0d-3092-4ea4-a3aa-1dfa42c88d2e,c4,c3,27,?,?,surb={'id': '367c1755-c043-4713-879b-fbaa6e9368d2', 'route': ['p3', 'e3', 'i9', 'x5', 'p1', 'c4']}
1769473034.0761635,RECEIVED,c630d4ee-9638-4be4-abe1-3e799f968b81,ce524b43-bb1a-476e-86c9-d11f40e2242e,c3,c4,27,p1,?,surb={'id': '4ce48206-2e2d-413b-a79c-86d57cdf8232', 'route': ['p1', 'e11', 'i6', 'x9', 'p3', 'c3']}
1769473034.1316216,SENT,01609f30-0c0f-4bff-ae66-78f35c293aa3,2dca2a68-2f20-4055-9421-a54fd4603f1b,c4,c3,3391,?,p1,
1769473034.1317713,CREATED,be3c88a5-d7d9-455a-b900-4e92371f10bb,a65ec333-004d-4bad-bab5-a37853235081,c4,c3,25,?,?,surb={'id': 'b2c773e5-451a-4311-a61a-f3e625498af3', 'route': ['p3', 'e12', 'i12', 'x12', 'p1', 'c4']}
1769473034.211867,SENT,fc635a29-186d-4620-bbc8-3caefb4fea1e,527e40de-13ec-4441-9b49-161d0288979e,c4,c3,3359,?,p1,
1769473034.212012,CREATED,43bf2b3d-046e-4c5d-af0d-a8d93cdb14db,4959e145-2ea6-4608-b345-589967cf76d9,c4,c3,26,?,?,surb={'id': '9116be89-5fe5-4453-a3a7-ad243bf73912', 'route': ['p3', 'e2', 'i1', 'x2', 'p1', 'c4']}
1769473034.9246333,RECEIVED,e58091d4-c345-4641-ba18-023668f96685,155d24a3-4722-4fe9-9295-762e3ea2eddc,c3,c4,27,p1,?,surb={'id': '5bd54a5a-3c93-4213-986a-98cd76a22bf0', 'route': ['p1', 'e10', 'i7', 'x5', 'p3', 'c3']}
1769473035.1650171,SENT,5b2beed4-18e4-40ca-909d-5b5d75eaed9f,7837dcca-e641-459c-b9d3-b2f012a61557,c4,c3,3378,?,p1,
1769473035.1651103,CREATED,69e9355b-6673-4f1d-8430-a7cc3ca577b1,9abd6b48-6529-40e9-b372-5dcd1896ac18,c4,c3,25,?,?,surb={'id': 'dc4d730c-343c-4d8a-a71e-1dc288ea2a5f', 'route': ['p3', 'e4', 'i8', 'x10', 'p1', 'c4']}
1769473035.2929075,RECEIVED,2bb8cef5-2e51-478e-9ad3-b21751671740,55a624ac-6bfe-4c1b-86f9-7e250e5fe0ee,c3,c4,27,p1,?,surb={'id': 'dc646920-dce2-42ca-877d-209dc4bae2f3', 'route': ['p1', 'e6', 'i11', 'x4', 'p3', 'c3']}
1769473035.3578057,RECEIVED,9875ecb4-8487-4ddb-bd9a-2b12722b5170,5203dee7-be19-4a10-9086-77043d85c54e,c3,c4,27,p1,?,surb={'id': 'ad1bd44f-c401-4283-88ff-206896368046', 'route': ['p1', 'e7', 'i3', 'x2', 'p3', 'c3']}
1769473035.360878,RECEIVED,b316b61f-a296-46bc-9c45-1ceff188436f,4f709266-09cd-4408-a59d-ef197aaf5260,c3,c4,27,p1,?,surb={'id': '7fa75635-3d95-4388-9a65-c978e4f7ffab', 'route': ['p1', 'e11', 'i8', 'x4', 'p3', 'c3']}
1769473035.581551,RECEIVED,506184a9-32f7-4c56-8dad-8f66c13b8e7e,7f039736-e71a-438d-87b9-688f290fb8ff,c3,c4,26,p1,?,surb={'id': '85d40024-5d69-44cd-bf0c-56372936d481', 'route': ['p1', 'e11', 'i5', 'x3', 'p3', 'c3']}
1769473035.8816016,SENT,c2b9ce27-b202-4dce-a4ba-93045008b9a3,a3825df6-0642-4f3a-86bf-44cab23b4391,c4,c3,3388,?,p1,
1769473035.8817525,CREATED,ca2be00d-d5e1-466e-b8dc-d6de4f0af256,cc34bc60-0da0-4295-8ab2-8b02a5e5ca00,c4,c3,26,?,?,surb={'id': '3555414f-e1e7-4298-9af7-d2ebaa33a386', 'route': ['p3', 'e2', 'i8', 'x11', 'p1', 'c4']}
1769473036.0168335,RECEIVED,2b8328e8-5a6d-47a0-806d-b2e681fcb47f,b3344043-f4dc-4ab3-95f3-b65eef681337,c3,c4,26,p1,?,surb={'id': '0be62e26-4cae-4dc1-b944-3a32f86d72fe', 'route': ['p1', 'e3', 'i9', 'x2', 'p3', 'c3']}
1769473036.040941,SENT,90a662b1-f899-42d7-9d09-5b383abd55a1,766b0c28-1d58-4047-b41c-f4fb320b0ffd,c4,c3,3371,?,p1,
1769473036.0411193,CREATED,c990f774-9317-4cbe-926c-5f6c792ed22b,c26cd939-a169-4e81-a9c2-8b683e11261d,c4,c3,25,?,?,surb={'id': '16c0bcab-0d2c-4983-b450-0d70d25ae651', 'route': ['p3', 'e1', 'i9', 'x12', 'p1', 'c4']}
1769473036.1964777,SENT,1011df32-dfd7-472a-8eb8-aae092e088a1,25a2bdb3-0da7-4c16-99e8-ba321e1ca05c,c4,c3,3379,?,p1,
1769473036.1965783,CREATED,0b3a1650-5ff2-4bc4-9b64-11a8e8aa9b3e,b43dda4e-d791-426e-9adb-8a79cd02fefc,c4,c3,27,?,?,surb={'id': 'e8a31626-a650-4a73-b774-4bc529b1675a', 'route': ['p3', 'e7', 'i3', 'x12', 'p1', 'c4']}
1769473036.2665021,RECEIVED,5f483d0c-35b3-4523-bcc6-f1bd8b5dc144,95ecc4c0-7fa2-4266-8bb2-a588fc95d285,c3,c4,27,p1,?,surb={'id': '4ad20d35-1bfe-4439-9611-5cf74c28de31', 'route': ['p1', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769473036.6801217,SENT,5f7ec96f-e270-452b-b322-d9ace453cbb8,4ef81f86-523f-4ca6-9e1d-4be5fa37cb6f,c4,c3,3388,?,p1,
1769473036.6802962,CREATED,482c6871-00f9-4801-98df-99044f229d49,f5eb27bb-659d-471c-9534-3940ca3bcf38,c4,c3,27,?,?,surb={'id': '60f0a821-b5cf-49a3-beb0-1031a8896ccb', 'route': ['p3', 'e1', 'i4', 'x7', 'p1', 'c4']}
1769473037.0613198,RECEIVED,f0ecde05-2f89-4844-9403-a99e5079bd54,9db37c3c-a6f5-4fc9-b924-6f0723f40336,c3,c4,26,p1,?,surb={'id': '7cc4fce8-6290-4234-b769-c56a57833a78', 'route': ['p1', 'e3', 'i2', 'x10', 'p3', 'c3']}
1769473037.3362412,SENT,16d7eb7f-1876-448a-9f01-c0534f82748e,7b62cd61-b36b-4851-b789-c85cd079d303,c4,c3,3367,?,p1,
1769473037.3364048,CREATED,9ec97c8a-bf34-4619-975a-6a9af5a56f93,93e6df0e-afe7-461b-ade6-edadbb9ac01e,c4,c3,27,?,?,surb={'id': 'e2db2e45-b9a6-41f4-8aa8-5c0718fb5488', 'route': ['p3', 'e2', 'i4', 'x9', 'p1', 'c4']}
1769473037.386505,RECEIVED,cf69bd60-2471-48db-a2eb-8a2f0be4b14f,1d4a9f07-b684-480f-ab08-e0531fad6e2a,c3,c4,25,p1,?,surb={'id': 'a95620f2-e7ba-418f-a389-4c23bdf77813', 'route': ['p1', 'e12', 'i10', 'x5', 'p3', 'c3']}
1769473037.4489708,RECEIVED,aa6e71f4-2f2d-4efe-bc1e-a3fb188f6ac6,d62fecfb-e726-4921-8cbc-23c1bd9c7fb2,c3,c4,27,p1,?,surb={'id': '16f3f84d-5365-4c0f-9f2b-69ea8ba9df56', 'route': ['p1', 'e7', 'i2', 'x5', 'p3', 'c3']}
1769473037.5299642,SENT,19c6a06a-0854-4170-be45-a90b7941cbb2,3b283b98-c03d-46bf-aa6f-4325379398ca,c4,c3,3390,?,p1,
1769473037.5300808,CREATED,06994e4b-77c9-4297-a5b2-fd7e5b147a5c,b8d01720-390f-4f19-acb3-523ca1efd652,c4,c3,26,?,?,surb={'id': '8f5ed68c-360e-451e-ba96-f484f258517f', 'route': ['p3', 'e11', 'i1', 'x11', 'p1', 'c4']}
1769473037.5855784,SENT,5e1a7985-ed22-42be-a85d-8ff5b24344d9,59e334e2-fd4f-4c21-8535-80c768f5d442,c4,c3,3387,?,p1,
1769473037.5856822,CREATED,650dbaed-7d23-4a84-af75-4ea6e3bdc403,c0d254c2-f1a1-4955-bf9f-5f31a8f6a1f7,c4,c3,27,?,?,surb={'id': '91561ee5-e56d-441b-a700-5f198bf60065', 'route': ['p3', 'e12', 'i5', 'x7', 'p1', 'c4']}
1769473038.029734,SENT,128fc46e-b488-44ab-a31c-934b57983904,1fa4b1dd-481a-4ce7-9a73-7f20310d364e,c4,c3,3367,?,p1,
1769473038.0298793,CREATED,1f0b202c-558c-4307-86ca-7f10f1d7d0c4,85b3627e-5c15-4380-8140-5ff06fd68e67,c4,c3,27,?,?,surb={'id': '13c7aea2-7498-4195-a965-ab0ac6bc691d', 'route': ['p3', 'e1', 'i8', 'x6', 'p1', 'c4']}
1769473038.103177,RECEIVED,50104113-d494-47ae-a4bf-1ad818dc7f1d,cf81ddc0-52fd-49e1-842f-86c28a9a5e7e,c3,c4,27,p1,?,surb={'id': '6933a4b2-745a-43bc-af46-b7ef4a10542f', 'route': ['p1', 'e6', 'i1', 'x5', 'p3', 'c3']}
1769473038.239998,SENT,76294236-0b06-4888-acd7-a1713b0414a6,d3c1f91b-d4de-41c0-8267-77216748ea57,c4,c3,3408,?,p1,
1769473038.2404883,CREATED,4c38d1a4-15e3-43b7-a299-e04f352bb14a,7b82f72e-88f8-41aa-a771-91957b449183,c4,c3,27,?,?,surb={'id': '1909990c-5135-42e2-afd3-7442abf48783', 'route': ['p3', 'e10', 'i10', 'x11', 'p1', 'c4']}
1769473038.39569,RECEIVED,720a6b5c-f1fb-4c6f-b3e4-2d13795cc929,254a856b-ed74-49b4-a5cf-2e738ccba1b2,c3,c4,26,p1,?,surb={'id': 'cd3f6f76-70da-46f1-b05d-b25d202ce88e', 'route': ['p1', 'e6', 'i3', 'x2', 'p3', 'c3']}
1769473038.413318,SENT,22e6690b-e55f-4272-a147-87fd49b1e828,1eed3c07-d727-4e68-b8d9-f052d1f6eacb,c4,c3,3396,?,p1,
1769473038.413469,CREATED,f9e68488-6f99-4ad4-97b1-279bb00048ec,746c4e55-fb3c-4e71-8c55-7c958ac3d791,c4,c3,26,?,?,surb={'id': 'c6100cd5-dad6-468c-83a2-9ac9616017c7', 'route': ['p3', 'e12', 'i11', 'x10', 'p1', 'c4']}
1769473038.7189138,SENT,87d65c1e-598c-4906-b676-e9b8a1519e6f,cc03827a-318f-488d-a128-32e5b966612e,c4,c3,3400,?,p1,
1769473038.718993,CREATED,5848111d-484c-4956-b3df-037fb992cc03,6c3c728e-5774-4eac-af6b-836cbcd68e7b,c4,c3,27,?,?,surb={'id': '14a8fb58-d5af-4308-8269-46f03d905d82', 'route': ['p3', 'e7', 'i10', 'x5', 'p1', 'c4']}
1769473038.736689,SENT,7b3232bd-fa23-46bb-b05c-c0dea4e9b50c,90f88dd1-970f-42b3-8b26-0c092af4557c,c4,c3,3360,?,p1,
1769473038.7367673,CREATED,631f5258-b967-4c50-bfc4-8b103c810356,9d71ea7b-150b-44c5-8169-e3d3cba1614f,c4,c3,27,?,?,surb={'id': '357e1949-27cd-4ab3-91ba-7ae9085ec09a', 'route': ['p3', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769473038.9329886,SENT,e1ff388d-258a-4dd8-998a-54ff86a9a2b8,ae14f9fa-1eaa-42be-ad55-1b095369b948,c4,c3,3359,?,p1,
1769473038.9331822,CREATED,34cae46c-06b9-4946-ba0a-37a13ba46076,8df0ac38-1a0f-4bf9-825d-ed669f990e89,c4,c3,27,?,?,surb={'id': '55640535-74f4-4f97-b165-fe78ec0b95b4', 'route': ['p3', 'e2', 'i3', 'x10', 'p1', 'c4']}
1769473039.1903594,SENT,d1837575-662c-4a74-80ad-df50410d24fe,8c361460-fe9c-41c5-a9e5-bd8127529d38,c4,c3,3395,?,p1,
1769473039.1904647,CREATED,6bdee470-91c2-4b6a-9ef5-7ba757925a6e,58213207-c734-4012-b1b2-029883884821,c4,c3,27,?,?,surb={'id': '0a805c81-e48f-4375-ab4e-b4613a0ccd56', 'route': ['p3', 'e5', 'i11', 'x10', 'p1', 'c4']}
1769473039.330693,RECEIVED,723c5661-12b6-4b26-894d-05f170088fff,9801afe2-f527-4d0b-b587-b12bca2eb7d1,c3,c4,26,p1,?,surb={'id': '05e8d640-b26e-439f-bc2f-e4cab0a0890d', 'route': ['p1', 'e5', 'i6', 'x6', 'p3', 'c3']}
1769473039.3573644,RECEIVED,2b1a441e-59b6-4652-b262-39af6516209b,fd723ace-b35e-4d24-8af5-9d9de4a2787a,c3,c4,26,p1,?,surb={'id': '5eac38c4-af1c-4067-9df1-6897cbd9d701', 'route': ['p1', 'e7', 'i5', 'x11', 'p3', 'c3']}
1769473039.5709987,RECEIVED,ff236972-fc3f-4137-bd21-c1d7714aaaee,4bd11e1a-428c-44b2-9df2-1b763c5a0346,c3,c4,27,p1,?,surb={'id': 'baa04093-dcf2-44f1-bb6c-69df7099b857', 'route': ['p1', 'e8', 'i11', 'x4', 'p3', 'c3']}
1769473039.6265776,RECEIVED,18389ed9-484c-40e3-9189-c68ea9a2b2cb,67669d96-9bd9-40c1-bc3c-b3a3be3860e0,c3,c4,27,p1,?,surb={'id': 'ebb2c083-e021-4677-b118-4f1ea64d5b47', 'route': ['p1', 'e4', 'i4', 'x12', 'p3', 'c3']}
1769473040.6034074,RECEIVED,b1b17aba-cb2a-4128-9aeb-15f449ccf949,f0765d98-6e2f-4a96-a9cb-7cdbc493db6c,c3,c4,27,p1,?,surb={'id': '3467059e-4e1e-48f1-9f12-fb37e8948017', 'route': ['p1', 'e12', 'i10', 'x10', 'p3', 'c3']}
1769473040.9292996,RECEIVED,90d105d8-0acb-4956-8589-b4154032bb5e,ab6d3fd1-ac4a-4163-b224-e527dbe0d7c9,c3,c4,27,p1,?,surb={'id': 'fded2361-a1aa-4ca5-b67e-c93f37499db6', 'route': ['p1', 'e10', 'i1', 'x3', 'p3', 'c3']}
1769473041.1047215,SENT,39eada55-aa29-42d6-85cb-2b164de775ed,69e3493d-84e5-435c-aa93-564df0a6ec38,c4,c3,3359,?,p1,
1769473041.1047978,CREATED,05ebb559-76e2-4a96-8012-9f1974e45ad5,7e72a02b-25ee-4184-a9d2-aedd66a8302f,c4,c3,27,?,?,surb={'id': 'a56a268e-5c20-461c-ab17-206f08c94619', 'route': ['p3', 'e4', 'i7', 'x8', 'p1', 'c4']}
1769473041.1883736,RECEIVED,d275e6f3-4c91-4621-a984-29d2afc39c02,3510b167-3939-4f86-b340-769fd5256323,c3,c4,26,p1,?,surb={'id': '61aef61f-f29e-43bf-8499-f30b590db93a', 'route': ['p1', 'e5', 'i2', 'x7', 'p3', 'c3']}
1769473041.2238195,RECEIVED,6f3992b2-043a-49b0-bce7-a5e61e713315,58c67e97-5a82-40f1-8fb2-78c177a49539,c3,c4,27,p1,?,surb={'id': '43aa11b4-fba9-4ae4-9e74-5a7990f31362', 'route': ['p1', 'e12', 'i2', 'x7', 'p3', 'c3']}
1769473041.728101,RECEIVED,e2242a08-3d87-47d4-9b9c-98cedc539f8f,085894d6-335f-4050-b259-644b0f7a4778,c3,c4,27,p1,?,surb={'id': '6efc65c8-ff9b-4f10-9bbb-80d2bf48dee2', 'route': ['p1', 'e7', 'i5', 'x6', 'p3', 'c3']}
1769473041.7986107,SENT,ec56a989-319b-4428-9001-0a28a27d0c52,fdeca0a7-e8b7-4775-acbe-3a0c8ed658cb,c4,c3,3407,?,p1,
1769473041.7987633,CREATED,4e00087b-e0ea-447f-ad18-01cea510215f,f34c8c62-d6ad-455a-bb4f-6dc554f0c08b,c4,c3,26,?,?,surb={'id': '038c81de-8aad-4a4d-9dbb-5993939b5407', 'route': ['p3', 'e12', 'i12', 'x10', 'p1', 'c4']}
1769473041.81258,SENT,652c1ff4-8c26-41fe-b91e-f21f3ea08a5a,a18964f3-1774-4c87-afa0-bd34e0dfb97f,c4,c3,3381,?,p1,
1769473041.8127236,CREATED,1b831625-8afc-41e3-8fc4-022ed251edca,15e43ef4-c17a-4c2c-9591-c1e7949303a6,c4,c3,26,?,?,surb={'id': 'e51c6bd4-eb31-4f18-aba6-e0c99b037adf', 'route': ['p3', 'e9', 'i4', 'x4', 'p1', 'c4']}
1769473041.9235685,RECEIVED,c6dae355-e506-400f-923a-fac98afac9be,d650d9b8-abec-4767-a8e9-48b63c66d3d7,c3,c4,27,p1,?,surb={'id': 'cf93918a-209c-489a-82a2-eb525bca565c', 'route': ['p1', 'e1', 'i3', 'x6', 'p3', 'c3']}
