timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769473014.69757,RECEIVED,24595d56-092c-4fd5-aa79-ed50c8bff4b0,3f30c354-e4d9-42ed-a296-a79207836d75,c1,c5,26,p2,?,surb={'id': '25447318-fc82-468f-bf6e-f20edb802edd', 'route': ['p2', 'e8', 'i1', 'x4', 'p1', 'c1']}
1769473014.8604176,SENT,02d6782c-894a-41eb-b0d8-55b9cb0a3bd1,1c2986f5-3b2b-426f-b5a1-eaac2688d6d5,c5,c3,3361,?,p2,
1769473014.8605132,CREATED,4878ea9d-e9d8-4f30-b05b-342554566d9b,7d44e0a9-f171-4039-8062-8d8ea31beb4d,c5,c3,27,?,?,surb={'id': '96a52557-d58a-4699-935f-11ea055e0b11', 'route': ['p3', 'e2', 'i1', 'x5', 'p2', 'c5']}
1769473014.8798997,SENT,17e48a46-45b6-4c2c-aa3c-d25c90829ba9,750f41ee-dbb1-4e4f-9315-2f0dd4806b56,c5,c3,3385,?,p2,
1769473014.8799872,CREATED,b7b24098-cdeb-4540-b5ae-48ca63800fb0,2d36a540-68b1-4e50-b121-3227df2cdb32,c5,c3,25,?,?,surb={'id': '04c173e5-27bc-411e-b988-2ae48cd93e3b', 'route': ['p3', 'e1', 'i12', 'x7', 'p2', 'c5']}
1769473015.003757,RECEIVED,622cb9cb-0570-4c84-92fc-260e6273ce74,1da24036-2cc9-4902-8f9e-f566f8b6b933,c1,c5,27,p2,?,surb={'id': 'c3953635-3959-45c2-9909-27ac28bc1cba', 'route': ['p2', 'e5', 'i6', 'x11', 'p1', 'c1']}
1769473016.2430978,SENT,cf7c4480-ff78-4807-97f3-fedbe112a493,d9de5755-afa8-4df4-b1a2-15922c187312,c5,c3,3384,?,p2,
1769473016.2432733,CREATED,dfd7129f-deac-4d75-b14b-e946817bc4c1,238c99f5-407d-4289-80ba-9cc52fbbed82,c5,c3,27,?,?,surb={'id': '56c9309b-bd83-4826-8c51-bee1b59f361d', 'route': ['p3', 'e3', 'i9', 'x4', 'p2', 'c5']}
1769473016.3828273,SENT,b9d11518-dbde-4e80-8949-7b400839250c,51991931-1086-4bb9-ad32-d9510cf307ad,c5,c3,3367,?,p2,
1769473016.3829827,CREATED,cca6c8a6-171f-44c8-8975-74200345ab42,4b7f81ae-c92f-48a2-bf0a-18ab4110d8f4,c5,c3,27,?,?,surb={'id': 'ca6b34cc-0cd8-4d98-9dfe-702a47a670ac', 'route': ['p3', 'e7', 'i7', 'x9', 'p2', 'c5']}
1769473016.4528189,RECEIVED,0e0b9c77-12b4-4ce0-b335-d7666a7104aa,fd992dc5-8b3b-4617-9e87-8993bcd9d934,c1,c5,27,p2,?,surb={'id': '333b5fb9-b5b4-4526-b9ae-335d840cc3a7', 'route': ['p2', 'e5', 'i1', 'x9', 'p1', 'c1']}
1769473016.4935906,SENT,b453eb3b-3719-4dcb-82dd-2ad21bfec38c,08e2d136-65e0-41b1-af20-458de0e1666d,c5,c3,3375,?,p2,
1769473016.4937398,CREATED,69fa8926-49e4-4f25-8102-47d54955a7a4,a4394454-bf18-46a0-9693-2f2ccce8c169,c5,c3,27,?,?,surb={'id': 'f15afabe-161a-40d4-bdc3-3e87ad17aaa1', 'route': ['p3', 'e1', 'i7', 'x6', 'p2', 'c5']}
1769473016.5574594,RECEIVED,dbbfb46b-06c2-4694-943e-b271a8139508,dbf75ed9-7e43-403b-ae7d-a0bef8e9ef87,c1,c5,27,p2,?,surb={'id': 'fa093c3e-52aa-4c31-bfef-33562a022f96', 'route': ['p2', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769473016.7079778,RECEIVED,dac36a1f-6b09-4498-b93a-e807698a6b1d,03eece25-cbe3-4d95-a4b0-c7c1f91bd8ac,c1,c5,26,p2,?,surb={'id': '31c3559f-ec27-4080-b699-1fd6978bb0cb', 'route': ['p2', 'e10', 'i5', 'x10', 'p1', 'c1']}
1769473016.7094617,SENT,6d660352-b871-4e75-ac34-acd189e10c38,86a9f602-588b-477b-ba0b-f7570663c181,c5,c3,3384,?,p2,
1769473016.709604,CREATED,5fff5683-d991-468a-a4e5-1ed2de1d9f3e,f8c96420-aaeb-4b3c-b887-a0e0cead9cb0,c5,c3,27,?,?,surb={'id': '85255bd3-6436-462b-9384-572366d174c7', 'route': ['p3', 'e10', 'i8', 'x8', 'p2', 'c5']}
1769473016.967559,SENT,a307f314-21ed-48fe-9faf-7098471d91b0,35aae9d5-c49c-4aae-a7eb-97bf162982f3,c5,c3,3384,?,p2,
1769473016.967673,CREATED,c8039422-790e-450e-9537-77e9dd179baf,cd82ee7b-6c8c-4ea2-b514-87fbb2e57214,c5,c3,27,?,?,surb={'id': 'aa1184fc-ec57-44c1-87b7-d6f019eea193', 'route': ['p3', 'e1', 'i3', 'x8', 'p2', 'c5']}
1769473017.111866,RECEIVED,cd1688df-f250-47ca-a366-bae2a32f7356,0a974273-5c6a-48be-bf78-224ee1b6d690,c1,c5,27,p2,?,surb={'id': 'bf327471-d04a-4f38-a300-997a0025a768', 'route': ['p2', 'e1', 'i6', 'x4', 'p1', 'c1']}
1769473017.1368437,SENT,8c935128-8484-4313-85c0-ed48ca9433e1,4b3cb1d2-97d4-4229-b7d8-ab5c802822e3,c5,c3,3396,?,p2,
1769473017.1371331,CREATED,71ecebb8-ab9a-49fe-8557-78946ff693ff,d24ab51a-8cdb-4bc4-a871-fc9df21d1506,c5,c3,27,?,?,surb={'id': 'ee274ad7-fc99-425a-a032-d4de70292acd', 'route': ['p3', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769473017.1822226,SENT,6cae4084-daa1-4a78-a4e7-f071c222c856,36dbd107-d969-42de-a852-d7f9fc2e47ff,c5,c3,3375,?,p2,
1769473017.182377,CREATED,8b68e254-acd3-43fc-be3c-6f606d24757e,26c9bb6e-d7b9-4e43-96da-a88318544cbc,c5,c3,27,?,?,surb={'id': 'cccac45d-3367-4bbb-9959-dc12b45358cb', 'route': ['p3', 'e4', 'i12', 'x7', 'p2', 'c5']}
1769473017.1921263,SENT,4c860ed8-6f98-4ef2-b3ad-44b3db3decdd,3ad09cdf-7708-4603-95cc-3910ab369f37,c5,c3,3400,?,p2,
1769473017.192275,CREATED,657ec0e2-bf7f-4795-9c51-b903b039f9ff,38882671-9d0d-404d-b617-81bfd1b8e4b0,c5,c3,27,?,?,surb={'id': 'b8cfa496-15d5-4860-9d2d-e193fa42be1a', 'route': ['p3', 'e11', 'i8', 'x4', 'p2', 'c5']}
1769473017.3557389,RECEIVED,a328800c-0b23-436e-88aa-4188546cfadc,1ac7ce75-b1f8-41b6-ab79-b01c0f8f2c88,c1,c5,27,p2,?,surb={'id': 'a60bec79-8382-4de2-a30f-a30aa1617904', 'route': ['p2', 'e8', 'i1', 'x10', 'p1', 'c1']}
1769473017.6368153,SENT,6c2e010c-682c-48b1-8d23-76ddde72b49d,82843405-5b88-4f5d-bd88-78e62a481334,c5,c3,3368,?,p2,
1769473017.6369128,CREATED,554e426d-f7f4-420d-b046-e4c466c29a82,62b59186-68bf-4920-9591-eaa52769d4de,c5,c3,27,?,?,surb={'id': 'c3be33ba-f813-41dc-ba08-2290c24bacf8', 'route': ['p3', 'e4', 'i1', 'x4', 'p2', 'c5']}
1769473017.6819196,RECEIVED,b570c722-985d-4983-a586-6c7ab80bfd6e,2d980e0e-957d-459b-a4aa-6b1ed52e79b7,c1,c5,27,p2,?,surb={'id': '01160059-6570-4ac6-a665-44b5e4b67302', 'route': ['p2', 'e11', 'i2', 'x4', 'p1', 'c1']}
1769473017.907697,RECEIVED,a51f11d7-9f44-4565-9d0a-81d87dd38938,f8465377-e0ad-4d63-897e-68bc924a8bcd,c1,c5,27,p2,?,surb={'id': '9f6c9f25-6bf5-4829-a0a7-6f62d38aefac', 'route': ['p2', 'e5', 'i4', 'x4', 'p1', 'c1']}
1769473017.9323454,RECEIVED,2d6bb2c1-96e2-454a-84ea-5240c2b5158b,62d0678d-c363-47d9-948c-0f396912eef1,c1,c5,27,p2,?,surb={'id': 'd614db71-4b1a-4433-b4e0-1e3e84bb06d8', 'route': ['p2', 'e1', 'i4', 'x12', 'p1', 'c1']}
1769473018.1875634,RECEIVED,cd9baec6-44b9-4df2-9ed0-1d7f844b66ae,511b2bd8-7f63-4b1a-b708-abf89d294198,c1,c5,27,p2,?,surb={'id': '9e2be407-6b19-4a78-bbe6-756463a3fe24', 'route': ['p2', 'e11', 'i1', 'x1', 'p1', 'c1']}
1769473018.3018644,RECEIVED,133e6c55-1d24-41f8-805e-b062463d348a,15b33650-65db-4cab-8bc7-d1debf06ec99,c1,c5,27,p2,?,surb={'id': '756c392a-6cf7-4443-b4fb-78c2458fc24e', 'route': ['p2', 'e3', 'i5', 'x5', 'p1', 'c1']}
1769473018.3021917,SENT,0376571a-1dad-4a88-b2a0-b223b748ff4d,f190329c-b484-4e39-8d9c-c9a121d27a9c,c5,c3,3379,?,p2,
1769473018.3024967,CREATED,6c2d2310-619c-486e-b210-7b6b7e085f8c,2aef4e82-a142-4456-b055-94dd92b652dd,c5,c3,27,?,?,surb={'id': 'e93dcd27-1b07-40e4-a2f0-eb6336798b5a', 'route': ['p3', 'e2', 'i2', 'x12', 'p2', 'c5']}
1769473018.3120165,RECEIVED,81ad765b-76ac-4c17-86b2-75c48697920f,a089ca90-47ad-449a-b9af-cb8de396a97f,c1,c5,27,p2,?,surb={'id': 'b64dd8c5-43bc-4f9c-8905-0d43e246f407', 'route': ['p2', 'e3', 'i11', 'x6', 'p1', 'c1']}
1769473018.390954,RECEIVED,1fbae527-4798-46f8-8260-a86c82526a6e,97efffd6-d0b6-4987-8893-d6aaf3737b59,c1,c5,26,p2,?,surb={'id': 'e854fec1-b051-4c7a-8c5d-a0ad39d44d7a', 'route': ['p2', 'e4', 'i10', 'x11', 'p1', 'c1']}
1769473018.9087677,SENT,b527e157-7565-4920-bd07-dd3d034f4b72,5382b3e4-6fb6-49dc-9fa9-ec483dc4300e,c5,c3,3392,?,p2,
1769473018.9088457,CREATED,646b6849-8f65-4f77-8d05-58923ee5447c,79d0016d-f5ef-48d7-9b3b-66b890f86ee5,c5,c3,27,?,?,surb={'id': '4a40970b-bece-4610-9e9c-b87937eb8c00', 'route': ['p3', 'e1', 'i10', 'x4', 'p2', 'c5']}
1769473019.0626779,SENT,715d8efa-4432-4049-b606-5d5664913c8d,32bc7e72-c7a3-48ea-a0b8-d23ca414fb76,c5,c3,3388,?,p2,
1769473019.0628266,CREATED,3bd19c60-3fd1-4db8-97db-68391073f230,5868f86d-a9f4-4a03-8ef1-2bf65d832285,c5,c3,27,?,?,surb={'id': 'a81c3e5e-6817-4201-8cdb-59e2e36d7bb4', 'route': ['p3', 'e3', 'i1', 'x12', 'p2', 'c5']}
1769473019.312962,SENT,27846342-2295-4542-b482-57433bb7c2fe,f6df8f95-d0f3-453f-bdea-ef03e79400a2,c5,c3,3383,?,p2,
1769473019.3135948,CREATED,9d4f3be8-9330-420a-b000-4fc6f02f0333,4f20ef59-5c85-41a2-95ee-e9bd024e9fcf,c5,c3,27,?,?,surb={'id': 'f5c98aae-9b55-4fc8-ae51-6dff04f4b274', 'route': ['p3', 'e11', 'i7', 'x5', 'p2', 'c5']}
1769473019.4825356,SENT,a31571df-aca7-4ddb-8271-bbef5b18d79a,9151ffaf-c74f-495d-8e57-1dd433a6a7b1,c5,c3,3359,?,p2,
1769473019.482614,CREATED,e48e1089-27c4-4935-a531-e3f1933f784e,452b4fe4-be6d-4ed2-8d01-aa8905f1f579,c5,c3,27,?,?,surb={'id': '4c8a939f-afe6-4b68-9b4f-9182e1167cef', 'route': ['p3', 'e7', 'i3', 'x7', 'p2', 'c5']}
1769473019.7061045,RECEIVED,4647c8f1-5b35-4f6b-a555-15da5b15e65a,330b4d13-4f31-43c4-a111-79b028a7f73e,c1,c5,27,p2,?,surb={'id': '506c4c98-7955-413b-ae7f-d9eabe809f4b', 'route': ['p2', 'e12', 'i8', 'x3', 'p1', 'c1']}
1769473019.7853131,SENT,c28c35e9-0cb4-4c94-98d4-22e4d142ad67,275fef15-00e2-461c-88a8-33102b30532c,c5,c3,3392,?,p2,
1769473019.7854657,CREATED,54264021-5fc1-49ff-b0f3-379c374d27db,7b1b8d7e-1dd5-4044-af5b-6178506fbf57,c5,c3,27,?,?,surb={'id': '67a17f67-e02d-41c9-9e5d-407f4bb334b8', 'route': ['p3', 'e5', 'i12', 'x7', 'p2', 'c5']}
1769473019.8455472,SENT,ff4b4a24-3178-4d05-b8ff-350a68cb5d5b,e7fff16b-d379-40cb-96d3-9e26a42e5af4,c5,c3,3359,?,p2,
1769473019.8456876,CREATED,6bde486e-af50-4f32-84cf-709b7af6f42d,1b26bbc4-3e16-47f0-aa61-b3b464776051,c5,c3,27,?,?,surb={'id': '7fb454b7-4307-4a7e-9992-2d6df3716cae', 'route': ['p3', 'e5', 'i6', 'x6', 'p2', 'c5']}
1769473020.151654,RECEIVED,683ebf2c-e42f-4e42-91ef-6e94d00daa14,eb8de9d2-7974-48b5-8bd9-4507939a5cbe,c1,c5,27,p2,?,surb={'id': '2c63a999-161d-40e8-8138-fef22e173e17', 'route': ['p2', 'e11', 'i12', 'x4', 'p1', 'c1']}
1769473020.382993,RECEIVED,fdae56e4-ad1d-43cf-a666-6cd9936c7ac1,83cfb387-b8f8-4ef8-aa4d-0b7e8e230288,c1,c5,27,p2,?,surb={'id': '2bb49d51-2fcf-4567-9c4d-9816b908be13', 'route': ['p2', 'e10', 'i9', 'x5', 'p1', 'c1']}
1769473020.4506485,SENT,c497f4ae-7250-4cb4-a6b9-52a793477405,6ee5050f-0348-4f7b-a36b-426bbca9e29a,c5,c3,3395,?,p2,
1769473020.4508016,CREATED,a855d441-bb52-4ef9-9add-89bceb5c66f5,7e316bc4-3c9b-47e1-a7ec-c2432903d40a,c5,c3,27,?,?,surb={'id': 'cae08825-c2a1-40b9-a28d-df8b5df1f432', 'route': ['p3', 'e12', 'i6', 'x4', 'p2', 'c5']}
1769473020.5868595,SENT,4b75db56-f484-4856-97e6-1e26076afd61,5c5acbac-b93f-4965-b143-615a4e998e83,c5,c3,3379,?,p2,
1769473020.586957,CREATED,6f940cfd-568a-4ac2-b5b8-52f8b1fb5a35,bafb6f3e-6365-4aad-bfe1-b222b350dce6,c5,c3,27,?,?,surb={'id': 'e9e0326b-da5f-420c-baae-1c954d790e01', 'route': ['p3', 'e1', 'i5', 'x11', 'p2', 'c5']}
1769473020.7352657,RECEIVED,fe09c3d1-a483-471d-a356-7b4b797f5e64,fbea27c2-2462-4339-bbc6-89976e0cc99d,c1,c5,27,p2,?,surb={'id': '6e1e48b0-ea95-4d04-923e-3da23fb4b4a8', 'route': ['p2', 'e7', 'i2', 'x12', 'p1', 'c1']}
1769473020.8379197,RECEIVED,b36f14aa-9bb3-4a5a-b478-532e16edd755,1e3f6881-59d7-4adc-8ce9-815ab9d1f220,c1,c5,27,p2,?,surb={'id': '23c3e034-2856-4a03-aeed-5da526769049', 'route': ['p2', 'e9', 'i5', 'x12', 'p1', 'c1']}
1769473020.9928796,RECEIVED,6733134a-bc10-4d6c-8c95-43bec1fc63b7,6b5b3401-f704-45f4-a9ab-c84b1e6d7d35,c1,c5,27,p2,?,surb={'id': '4fe04d34-6b70-42d2-9a85-49d0995f63c4', 'route': ['p2', 'e9', 'i4', 'x9', 'p1', 'c1']}
1769473021.0787055,SENT,a12ac6f0-800f-4388-af18-8f9f1a0beff6,4a40119f-aaa7-49ed-89ea-a1688373a7c1,c5,c3,3388,?,p2,
1769473021.0788035,CREATED,356b93ad-9f81-4740-974c-3d937bd0a58d,40bd5472-214f-460d-b9c1-3b7c51e13724,c5,c3,27,?,?,surb={'id': 'e34c252c-56ec-4fdb-bca8-c0e470ae48b4', 'route': ['p3', 'e10', 'i3', 'x11', 'p2', 'c5']}
1769473021.1059008,SENT,14a974c8-7dc6-42b4-8968-9f1cc7a39da2,be487a33-7f96-489e-b568-1701e7be1900,c5,c3,3396,?,p2,
1769473021.106003,CREATED,c8fc1045-e9b7-4d71-9476-09f79149c1ff,d1378996-fb40-4e6f-8b8a-ad1363cefbaa,c5,c3,27,?,?,surb={'id': '2dce5532-7756-4347-9dee-12cfac01e7fc', 'route': ['p3', 'e11', 'i5', 'x11', 'p2', 'c5']}
1769473021.1505623,RECEIVED,46226847-6cce-437f-9ab6-d9834446ebfd,bb6bdb92-bae9-4bcd-a3fd-469c95147dfb,c1,c5,26,p2,?,surb={'id': '704acbba-85ae-4d98-910c-094377663dc6', 'route': ['p2', 'e4', 'i4', 'x10', 'p1', 'c1']}
1769473021.3724318,RECEIVED,aa16c241-031d-4870-afac-47a27292c7d9,d080263d-97aa-4c7d-af22-a3466ca30138,c1,c5,27,p2,?,surb={'id': '5613a6b4-e899-4165-9d4c-51f63fa5f180', 'route': ['p2', 'e10', 'i3', 'x11', 'p1', 'c1']}
1769473021.4117713,SENT,bfe48eb4-950e-4638-b9c9-e64b4b5e751a,f2a87f54-1e6e-4b52-8fe5-6d92755e7e12,c5,c3,3383,?,p2,
1769473021.4118712,CREATED,7c0d4e2f-8b18-4a33-ae76-45c6c2651f2a,0cbd7edb-f7d6-4b1b-8533-c291133a8a6e,c5,c3,27,?,?,surb={'id': '9360b70b-6e92-49fb-bc90-11ac4faf4263', 'route': ['p3', 'e5', 'i9', 'x5', 'p2', 'c5']}
1769473021.4576283,RECEIVED,4f24c367-f473-4812-951f-f26e7836f3e7,f0ce1822-f16c-4f80-b8ba-698dc47898e2,c1,c5,27,p2,?,surb={'id': 'ab2f4eec-0d4d-4060-ba75-edc0d9cce16a', 'route': ['p2', 'e10', 'i4', 'x12', 'p1', 'c1']}
1769473021.6067958,SENT,872c75b5-bb34-4efc-a2d2-3af2b797aeda,aa60ca96-b8db-46c1-9183-a226995785ef,c5,c3,3387,?,p2,
1769473021.6068947,CREATED,7acd53b1-d14b-4c27-8747-1a6e92cb9aa6,6b5395bd-5409-46c2-925c-adea20d2f8b6,c5,c3,26,?,?,surb={'id': 'a32a84db-f312-43c0-a13c-e8d956a8c558', 'route': ['p3', 'e6', 'i12', 'x12', 'p2', 'c5']}
1769473021.7169707,RECEIVED,9a98bb79-6559-459d-8b4e-b8248ddc652d,4c56261f-8058-4118-bf53-5972a4500a1a,c1,c5,26,p2,?,surb={'id': '76ebb506-9427-40bd-8b70-cb73fd6bd0b2', 'route': ['p2', 'e4', 'i8', 'x7', 'p1', 'c1']}
1769473022.1491468,SENT,eac4dc0e-b485-42fc-bd79-8b4a793b34f8,1f1f62f6-cd27-4c85-ad96-577e0494b618,c5,c3,3368,?,p2,
1769473022.1492586,CREATED,4ed0a996-6aae-4a6b-aa97-b32c1c70eafd,388e8d3a-1c7a-49d6-9e5b-9b9cb7b27bd2,c5,c3,27,?,?,surb={'id': '7729f48e-2163-45a0-a614-ef0f3b13f032', 'route': ['p3', 'e8', 'i3', 'x7', 'p2', 'c5']}
1769473022.2089715,RECEIVED,57cbe19e-c9a2-4c2f-8a69-45cb012d6bbd,10d4a257-0d92-4a6a-9b6a-a36ac031eca1,c1,c5,27,p2,?,surb={'id': '62bbc953-d369-4655-a281-20333c3dbba3', 'route': ['p2', 'e10', 'i2', 'x6', 'p1', 'c1']}
1769473022.235257,RECEIVED,bf1352de-193b-4f87-b5b4-3355fd807a31,b4a4e576-8e0d-4967-8ead-3f5bc8a006c2,c1,c5,26,p2,?,surb={'id': '0a22bebe-ce4d-47d0-9554-8e7c7924dfca', 'route': ['p2', 'e4', 'i7', 'x11', 'p1', 'c1']}
1769473022.6084113,RECEIVED,bc479bfe-6b88-4801-a54b-4ba029136d44,26926588-7def-4acd-9ad0-353256b9b1c3,c1,c5,27,p2,?,surb={'id': '75a58ddc-ccc3-4dec-8523-8ce0b3c6dd26', 'route': ['p2', 'e3', 'i7', 'x9', 'p1', 'c1']}
1769473022.7726176,RECEIVED,576052f8-ac3e-4856-aedc-df955ff4b039,83d149be-de76-4ba8-83af-8c436ee961a2,c1,c5,27,p2,?,surb={'id': 'f94666d7-b671-48c8-92c2-3269c513ea3f', 'route': ['p2', 'e12', 'i6', 'x2', 'p1', 'c1']}
1769473022.896988,RECEIVED,55372155-3d1e-4435-8154-aa884ef63205,43bd7acc-76d2-4bfd-8aa4-fdaa5520dc24,c1,c5,27,p2,?,surb={'id': '8edddeab-e415-4940-915c-421a75b61321', 'route': ['p2', 'e11', 'i11', 'x7', 'p1', 'c1']}
1769473023.1364522,SENT,6626ba13-4a0b-48f3-ba23-86e0dad7d414,b8e78995-8e8b-4276-ae04-b16f4fa5f201,c5,c3,3382,?,p2,
1769473023.1365411,CREATED,1ee39007-6281-425e-b691-54307ba32230,0d5bfae2-b1a0-4514-8d1e-dec2834ce65f,c5,c3,27,?,?,surb={'id': '939f567c-43cc-4583-8db7-a7cf81ec5855', 'route': ['p3', 'e5', 'i8', 'x4', 'p2', 'c5']}
1769473023.1612642,SENT,6959f67f-02c6-465b-9155-33c2810f86c4,20ac49d2-9db1-45a5-b474-54299818c794,c5,c3,3358,?,p2,
1769473023.1613753,CREATED,276907d6-80c3-4ef4-b9df-937407b93847,e263690b-d373-4b7a-a519-6ea450c06697,c5,c3,26,?,?,surb={'id': '905d2996-ecaf-4382-b2f0-1d0d39151de1', 'route': ['p3', 'e8', 'i3', 'x12', 'p2', 'c5']}
1769473023.2121801,RECEIVED,4c7e7c02-6474-4c62-b692-f75d98415824,4902bcdd-f2d3-495f-b596-d49c03108614,c1,c5,27,p2,?,surb={'id': 'b0f988bd-ebd3-42cc-9895-e9fd1caff9e1', 'route': ['p2', 'e5', 'i10', 'x2', 'p1', 'c1']}
1769473023.6072564,SENT,0497151b-8b1c-4f94-ab61-41efaf2f97d2,9ed4ecb4-b239-44c1-832c-dfcc5bdede54,c5,c3,3386,?,p2,
1769473023.6073873,CREATED,d9aa0c07-01c7-4ef5-9597-a565f27c62bd,6d1079c7-0952-49f8-9250-c98bd97f5bd6,c5,c3,26,?,?,surb={'id': '1fe65ef8-89be-4ddf-b11b-ddf851899fb9', 'route': ['p3', 'e6', 'i9', 'x2', 'p2', 'c5']}
1769473023.6695573,SENT,b4b28541-ce04-4537-8167-7ca5a70b7045,48de1462-6594-4e12-9502-a072eb3c7644,c5,c3,3381,?,p2,
1769473023.6696873,CREATED,0cb9afb6-2331-4ea2-92ea-89cbcfeba9a5,3fe81d97-4837-4817-ab77-07fcf1c614a9,c5,c3,27,?,?,surb={'id': '8d9eceab-fe50-4045-9e0e-fad436b2aa7c', 'route': ['p3', 'e3', 'i11', 'x3', 'p2', 'c5']}
1769473023.9345675,SENT,362b14c9-3f8a-4a0c-bc8f-4d1fac939560,229d4bce-181b-4bcb-bbcf-50890e16c699,c5,c3,3375,?,p2,
1769473023.9347136,CREATED,ef67e98e-c6d3-4f3e-9335-fdca96e64ac4,99898cb3-defe-4b25-8a7b-e59e87948034,c5,c3,26,?,?,surb={'id': 'b6193373-63b0-4365-82b0-bd9b7934f270', 'route': ['p3', 'e12', 'i3', 'x3', 'p2', 'c5']}
1769473024.0762277,SENT,f20ed2ba-4abb-4e0d-b3df-5e23a82247e4,4aa9ab22-b16e-4b06-ab29-f4effc2bfbd8,c5,c3,3376,?,p2,
1769473024.076365,CREATED,79571f05-e87d-48ce-b0fe-0e452501da49,51005e2e-3882-4f34-9946-812c20c136d6,c5,c3,27,?,?,surb={'id': '0797995e-6736-47ae-927a-72af13f0997a', 'route': ['p3', 'e11', 'i9', 'x9', 'p2', 'c5']}
1769473024.1407807,RECEIVED,11c613f7-c0cb-4398-99be-ac2f7c811e87,458d04be-49fc-40a9-8634-3eab98398f85,c1,c5,27,p2,?,surb={'id': 'dce2f4ea-e9fa-4c12-a4b1-ef0d924dbe9a', 'route': ['p2', 'e8', 'i1', 'x12', 'p1', 'c1']}
1769473024.5466065,SENT,c24289b8-c9d0-4eb5-8571-ed0699712dc4,56c97f3e-5354-4f1d-9034-bf979d099dc4,c5,c3,3384,?,p2,
1769473024.5466764,CREATED,1a72264c-5e10-4016-b758-4a2b2c9e91d8,e1fbf192-dcfe-4548-b3fa-189b98d6bdfe,c5,c3,27,?,?,surb={'id': 'b530cc5c-eba6-410d-b907-c7a738e7d572', 'route': ['p3', 'e3', 'i9', 'x4', 'p2', 'c5']}
1769473024.5629926,SENT,29c89074-7fcb-47d3-b9c2-986f3f9f571a,f1158487-c4dc-424c-822b-58d58636ae84,c5,c3,3374,?,p2,
1769473024.563073,CREATED,c38871a4-498e-43b0-bd25-b3dda118b758,f9ae331d-01d3-48bc-b03c-5d47c3897cb7,c5,c3,27,?,?,surb={'id': '3b253798-f221-4ce6-bd82-dc208c028332', 'route': ['p3', 'e8', 'i8', 'x2', 'p2', 'c5']}
1769473024.603249,RECEIVED,6d5b7ddc-8914-407f-9a0c-b4c85309f371,b888a859-0c64-47fa-8c0c-3ea046f668a2,c1,c5,27,p2,?,surb={'id': 'fad9cc12-14db-42ff-bff3-560f15c36836', 'route': ['p2', 'e7', 'i8', 'x10', 'p1', 'c1']}
1769473024.8955717,SENT,8aa4fa45-d05a-470b-a97c-3b05350a20d0,58e0e03b-be65-492a-91a5-f081952cbd60,c5,c3,3397,?,p2,
1769473024.8957074,CREATED,ff44537a-7fa1-4a12-bdbe-840f6109b4e7,7d50f59d-e357-47c1-b9ba-4986b56399e7,c5,c3,27,?,?,surb={'id': 'b38b00a2-146d-4e02-8721-09d8d84ce7ae', 'route': ['p3', 'e12', 'i8', 'x12', 'p2', 'c5']}
1769473024.9494665,SENT,dff202eb-6c93-422a-bb43-23e2ed4a647c,c4710fd8-7f68-4752-98b3-428c566f5f6f,c5,c3,3399,?,p2,
1769473024.9495974,CREATED,2e85bcb4-f36c-43ad-aac3-217969e8b309,f342e29e-befd-44c8-a455-cba4b291949d,c5,c3,27,?,?,surb={'id': '423907d8-23ad-4e6c-ad8d-cc95ce3fe049', 'route': ['p3', 'e4', 'i3', 'x4', 'p2', 'c5']}
1769473024.966371,RECEIVED,d16604d0-57cb-4d01-b0d4-6ac64b323394,3a5749c2-29a9-4867-910b-d8e34d164574,c1,c5,27,p2,?,surb={'id': '51d7cba8-9f13-4722-b35c-93d09a837761', 'route': ['p2', 'e2', 'i3', 'x6', 'p1', 'c1']}
1769473025.0506012,RECEIVED,bbd37c21-0093-46ca-962c-d3b3235a0d9c,ee392954-c9a6-4de7-acf0-d9f2734f4cfb,c1,c5,27,p2,?,surb={'id': '4cdd2428-2843-4874-970b-d655e3a7f098', 'route': ['p2', 'e10', 'i12', 'x11', 'p1', 'c1']}
1769473025.1346915,SENT,2027365f-22d0-4ff7-85a0-c15f02c2edfd,9eeaf142-58e1-45f3-97e1-b5c27352d7c3,c5,c3,3383,?,p2,
1769473025.134831,CREATED,1b9bde18-304c-44b0-8278-3b552c7ee3e9,cbc04307-0c16-40ab-a231-0d286001a0b5,c5,c3,27,?,?,surb={'id': 'f5414b1a-0026-4a9e-93fb-8a47f3e4d8c2', 'route': ['p3', 'e2', 'i12', 'x8', 'p2', 'c5']}
1769473025.3106353,RECEIVED,9d751cb8-c25d-4269-a16e-a3ff8aef5249,9b6b0e17-e245-49b7-a00e-ceeb0806a110,c1,c5,27,p2,?,surb={'id': '24fd9ea6-c428-4e12-8555-2560ca147073', 'route': ['p2', 'e5', 'i9', 'x10', 'p1', 'c1']}
1769473025.3854637,RECEIVED,e6c181de-4041-4a20-a392-b7f51d83141b,63b642e6-ba80-4fdc-a27c-137ca0751bec,c1,c5,26,p2,?,surb={'id': '6738478d-36fe-4774-b320-fe217acbe651', 'route': ['p2', 'e1', 'i8', 'x3', 'p1', 'c1']}
