timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769748282.7285697,CREATED,1aabc313-d9d6-423e-870b-74cf328c9936,be9e2e0f-b2d3-4264-9eb5-662c7eae1a63,c1,c5,27,?,?,surb={'id': '69a3ea6e-deac-47b7-be34-68a343e238a6', 'route': ['p2', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769748282.9580297,RECEIVED,d877be4a-2e0f-4499-894b-95155dd77e21,d1fad332-e3c7-4f3c-bae2-57a467ad9e41,c3,c1,27,p1,?,surb={'id': 'babae734-980c-4d59-875f-4d2b10b94074', 'route': ['p1', 'e4', 'i4', 'x2', 'p3', 'c3']}
1769748283.0239797,SENT,870ff622-39e9-43fd-b777-9fb1cd806480,1315c12d-f314-4022-b0fd-7d96d6e1fbe8,c1,c5,3375,?,p1,
1769748283.0241747,CREATED,00145208-4490-481d-a8eb-985346ded788,be9e2e0f-b2d3-4264-9eb5-662c7eae1a63,c1,c5,27,?,?,surb={'id': '69a3ea6e-deac-47b7-be34-68a343e238a6', 'route': ['p2', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769748283.0450943,SENT,db5354a8-30ba-4d5a-a7f8-4a473cf9824f,ec2fd1b1-09c2-46c7-8579-10ea35009125,c1,c5,3393,?,p1,
1769748283.0452366,CREATED,f649df32-e602-4336-9011-f74ec31e9065,bd2b7339-25ac-42c5-a6d5-328d7531657f,c1,c5,27,?,?,surb={'id': '5e6a1c59-3347-4a2e-82a9-511ab2d7a05b', 'route': ['p2', 'e8', 'i10', 'x10', 'p1', 'c1']}
1769748283.100493,SENT,030cc2c1-6b4c-41cf-b8bc-67afea3da493,8122e84a-b3d8-4cc6-96e2-8d02c86fea7f,c1,c5,3375,?,p1,
1769748283.100645,CREATED,b51975cf-c1ed-4d96-81a0-230e14cf2f6c,bd2b7339-25ac-42c5-a6d5-328d7531657f,c1,c5,27,?,?,surb={'id': '5e6a1c59-3347-4a2e-82a9-511ab2d7a05b', 'route': ['p2', 'e8', 'i10', 'x10', 'p1', 'c1']}
1769748283.2289007,SENT,f5b43fb7-01f5-456f-bbac-3727c13aaad9,6b30e0df-110a-4a01-9d10-298d929912e9,c1,c5,3384,?,p1,
1769748283.2291112,CREATED,bf41ef60-a48d-4766-a800-2821851cc710,968565f5-a4b6-4d61-8d33-e3d3e620ef18,c1,c5,27,?,?,surb={'id': '64ce16b5-22fa-4021-ab9d-d9b6fa1edc63', 'route': ['p2', 'e6', 'i2', 'x5', 'p1', 'c1']}
1769748283.4282424,SENT,81649307-c096-4059-a453-0b6eaadb37c6,3778c1c5-84c3-4b1e-a8b4-2eb125ce396d,c1,c5,3384,?,p1,
1769748283.4283924,CREATED,04c191c7-4fda-4fb7-b508-04bf81aa6f51,968565f5-a4b6-4d61-8d33-e3d3e620ef18,c1,c5,27,?,?,surb={'id': '64ce16b5-22fa-4021-ab9d-d9b6fa1edc63', 'route': ['p2', 'e6', 'i2', 'x5', 'p1', 'c1']}
1769748283.5011568,SENT,65376240-2c89-42f9-a6fb-f46f87a1d3eb,a7e78e0e-921f-42db-b44f-2066b8a79812,c1,c5,3391,?,p1,
1769748283.5013103,CREATED,07925903-a554-4de5-b9ee-39f7fae9badf,53a60319-8997-4e1a-8cdd-f99a1db32030,c1,c5,27,?,?,surb={'id': 'c436c9de-b59f-455f-8e51-4ae034edfeda', 'route': ['p2', 'e12', 'i6', 'x1', 'p1', 'c1']}
1769748283.5984137,RECEIVED,533436d6-11d5-4a28-9456-1e9524f89623,3a008300-283f-437d-ae95-556329e7bb32,c2,c1,27,p1,?,surb={'id': '972c0efa-8ae0-4b48-a35b-93e9cee48a01', 'route': ['p1', 'e4', 'i11', 'x11', 'p2', 'c2']}
1769748283.6815143,RECEIVED,aba29d31-f437-4cf1-ba13-9f6fcbade1dc,d1fad332-e3c7-4f3c-bae2-57a467ad9e41,c3,c1,27,p1,?,surb={'id': 'babae734-980c-4d59-875f-4d2b10b94074', 'route': ['p1', 'e4', 'i4', 'x2', 'p3', 'c3']}
1769748284.1345108,SENT,18b2a9ee-77b3-4213-beb6-7588c25bb514,e8483ef2-c909-434c-a584-8913d129115c,c1,c5,3379,?,p1,
1769748284.1346636,CREATED,89bef0f7-62c2-4630-bc17-077d3d39cdc2,53a60319-8997-4e1a-8cdd-f99a1db32030,c1,c5,27,?,?,surb={'id': 'c436c9de-b59f-455f-8e51-4ae034edfeda', 'route': ['p2', 'e12', 'i6', 'x1', 'p1', 'c1']}
1769748284.7225287,RECEIVED,29377756-3ad6-457f-a8db-43e19a000536,80026368-c041-4ff8-bf63-abff7dbbc0a6,c2,c1,26,p1,?,surb={'id': '5438a081-c709-4ecb-82da-e4fd222e5e00', 'route': ['p1', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769748284.8945348,RECEIVED,c4a9cbe7-300d-4bce-ba96-a8c40aa300a9,56cdd1e0-2dff-444e-a47c-44220020259b,c2,c1,26,p1,?,surb={'id': 'ddbdc9b8-8dd4-4a58-8d53-833ac585962b', 'route': ['p1', 'e10', 'i1', 'x5', 'p2', 'c2']}
1769748285.0555992,RECEIVED,2477f844-ab5d-4e39-b6c4-dd5c3ba4c7fa,a5ac1df5-646d-4ae8-ab8b-2bdfe77d7b68,c2,c1,26,p1,?,surb={'id': '7d8ec77b-a9d1-432b-a79e-b0f436f9f5d5', 'route': ['p1', 'e11', 'i9', 'x5', 'p2', 'c2']}
1769748285.1545315,RECEIVED,46192f5d-5501-4a72-b1da-738699b924cb,99301a6a-4c29-487c-8d0c-a581dfb3cf9e,c2,c1,27,p1,?,surb={'id': '63afc035-1026-4241-b28d-986c3052651e', 'route': ['p1', 'e7', 'i10', 'x5', 'p2', 'c2']}
1769748285.2661204,SENT,4cac0375-c1b3-494d-85e1-58d4883d795e,aa1b3fcd-4aa3-42a7-97dd-7ce554863167,c1,c5,3384,?,p1,
1769748285.2662764,CREATED,82b33691-e4cf-45aa-89aa-b528a79bb684,34faf32a-4070-4812-bafb-38f80d228686,c1,c5,27,?,?,surb={'id': 'bee9d1cd-dd86-43ec-a32e-0edd91e24dd4', 'route': ['p2', 'e3', 'i1', 'x12', 'p1', 'c1']}
1769748285.4638855,SENT,e448db3a-e19d-4dbf-9a12-4c9c95ecaa89,004e1698-626c-426d-a506-7f751c512e84,c1,c5,3393,?,p1,
1769748285.4640322,CREATED,1adc0bfa-010f-44ee-b93a-8ef3caf6dfe7,34faf32a-4070-4812-bafb-38f80d228686,c1,c5,27,?,?,surb={'id': 'bee9d1cd-dd86-43ec-a32e-0edd91e24dd4', 'route': ['p2', 'e3', 'i1', 'x12', 'p1', 'c1']}
1769748285.509762,SENT,504478ef-fd94-4391-941f-b51a7c66004a,c42b527b-8ad8-40be-89d6-c69fef6d030f,c1,c5,3379,?,p1,
1769748285.5099247,CREATED,2a429bb7-568e-45b9-b58b-3a3066a20143,838e6a02-77a3-4749-aeb4-cc5d69373b51,c1,c5,26,?,?,surb={'id': '6fccb891-e61b-4d23-9235-2bd86863a80f', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769748285.7729695,RECEIVED,6809808a-5eb4-4b9f-acbe-4806f9c5ecac,2904fea5-9abe-40d2-a41b-20b55e7994cf,c3,c1,27,p1,?,surb={'id': '304a94bd-f166-45b1-943a-38ab47e7dfe6', 'route': ['p1', 'e3', 'i4', 'x4', 'p3', 'c3']}
1769748286.0263915,RECEIVED,ccad4f50-fc50-45a4-a13a-a28d11d8be63,80026368-c041-4ff8-bf63-abff7dbbc0a6,c2,c1,26,p1,?,surb={'id': '5438a081-c709-4ecb-82da-e4fd222e5e00', 'route': ['p1', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769748286.0601113,SENT,35f03fcf-74ed-44c7-8416-ee4c1ec50d34,9a07794b-9fc7-41c1-94d7-f24ef08d7c6f,c1,c5,3364,?,p1,
1769748286.0602536,CREATED,674d0398-48f0-45a7-a8a3-f6875db9913b,838e6a02-77a3-4749-aeb4-cc5d69373b51,c1,c5,26,?,?,surb={'id': '6fccb891-e61b-4d23-9235-2bd86863a80f', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769748286.0957396,SENT,bab497b2-5ec6-4aeb-b475-22347f19791e,ae947ea7-1bf9-48d2-b2c8-4b06d6aade09,c1,c5,3384,?,p1,
1769748286.0958734,CREATED,dcfe9dcc-e296-46a0-8711-64adf9e1e8e8,5de5e524-602c-4e68-9cb1-70643c7e446a,c1,c5,26,?,?,surb={'id': 'c42c9d62-67db-415b-9286-0d94a59774c1', 'route': ['p2', 'e3', 'i6', 'x3', 'p1', 'c1']}
1769748286.2117946,RECEIVED,a97d1a83-d0a0-4514-aef7-0be065496787,70a3ea72-349a-4028-9be5-b17550504af8,c3,c1,27,p1,?,surb={'id': 'a75c812e-1443-4fc0-abad-f458aad59c7a', 'route': ['p1', 'e4', 'i12', 'x2', 'p3', 'c3']}
1769748286.2410827,SENT,13a88e0e-16f0-4aab-8e10-a669599f3ee4,753a4f03-aba6-4d03-8c16-83943876dca6,c1,c5,3385,?,p1,
1769748286.2411551,CREATED,ac721898-c25e-40b0-be6f-05d7fe32ec1e,5de5e524-602c-4e68-9cb1-70643c7e446a,c1,c5,26,?,?,surb={'id': 'c42c9d62-67db-415b-9286-0d94a59774c1', 'route': ['p2', 'e3', 'i6', 'x3', 'p1', 'c1']}
1769748286.2495754,RECEIVED,eb29dd78-e598-49c2-bcd5-1763638a5546,18b817f6-bc8b-4280-857d-5d8e93b50d6b,c2,c1,27,p1,?,surb={'id': '825676d3-e980-46af-a133-8099bbd40302', 'route': ['p1', 'e11', 'i11', 'x11', 'p2', 'c2']}
1769748286.3541908,RECEIVED,3ba9d1ea-3567-47a2-a2df-6449eaff08e0,acb8f866-834f-4d4f-8683-db37a45078d2,c3,c1,27,p1,?,surb={'id': 'f95bfd2d-a8e4-4962-9fb3-f6a182aa37aa', 'route': ['p1', 'e9', 'i2', 'x10', 'p3', 'c3']}
1769748286.6039705,SENT,7f694640-3ed7-4c2d-a191-8a1448312184,56551704-7646-4fb7-b9ee-2af566180162,c1,c5,3363,?,p1,
1769748286.604177,CREATED,bc9376ba-7be0-412e-82e6-1ac01a5a0e1d,fd347496-d1ce-42b7-9ee3-58e6e36904a8,c1,c5,27,?,?,surb={'id': 'ddd90232-0033-4544-88a2-2d340d7b1c58', 'route': ['p2', 'e6', 'i5', 'x9', 'p1', 'c1']}
1769748286.6511726,SENT,c88bf361-aa4b-4f7f-9775-bea5053fa738,62604537-7bcd-4584-9b05-cf310c3eeac4,c1,c5,3360,?,p1,
1769748286.6513247,CREATED,180d0ef7-b4e0-4321-aead-455ca77c5628,fd347496-d1ce-42b7-9ee3-58e6e36904a8,c1,c5,27,?,?,surb={'id': 'ddd90232-0033-4544-88a2-2d340d7b1c58', 'route': ['p2', 'e6', 'i5', 'x9', 'p1', 'c1']}
1769748286.6684585,RECEIVED,0b8c0a1b-d589-4ac8-b39a-83d6cc9dbf3c,99301a6a-4c29-487c-8d0c-a581dfb3cf9e,c2,c1,27,p1,?,surb={'id': '63afc035-1026-4241-b28d-986c3052651e', 'route': ['p1', 'e7', 'i10', 'x5', 'p2', 'c2']}
1769748286.683294,SENT,153426f5-d650-407c-abc3-601da880a4de,1d29c551-9e48-4cba-b831-fce3263c9ccf,c1,c5,3376,?,p1,
1769748286.6834342,CREATED,ae52a715-6843-4760-b44a-c92701cce68d,983e4d7c-e069-4148-9ee2-bdd3f5572443,c1,c5,26,?,?,surb={'id': 'a59d6f90-0d4c-4302-a18d-6bc1347f9f5e', 'route': ['p2', 'e2', 'i12', 'x4', 'p1', 'c1']}
1769748286.7285366,RECEIVED,8afb4c15-c7bc-40f7-b0de-c13d1edbaa06,38f6e626-50e6-4bf5-a2de-ebf790c6e6cf,c3,c1,27,p1,?,surb={'id': '9ba96cef-5549-46b9-a143-86d8b104ef5a', 'route': ['p1', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769748286.7534614,RECEIVED,3b572b99-5eae-4e29-a2aa-2a7de132f6a4,acb8f866-834f-4d4f-8683-db37a45078d2,c3,c1,27,p1,?,surb={'id': 'f95bfd2d-a8e4-4962-9fb3-f6a182aa37aa', 'route': ['p1', 'e9', 'i2', 'x10', 'p3', 'c3']}
1769748286.9583755,RECEIVED,48948b3f-af65-42ad-8fad-02a7faa2c3b2,2904fea5-9abe-40d2-a41b-20b55e7994cf,c3,c1,27,p1,?,surb={'id': '304a94bd-f166-45b1-943a-38ab47e7dfe6', 'route': ['p1', 'e3', 'i4', 'x4', 'p3', 'c3']}
1769748287.0792332,RECEIVED,c6b4a69e-4d27-4a38-87e1-28a89a65bd6a,954eaf7c-b3cc-4a65-8df9-c9e99b3633eb,c3,c1,27,p1,?,surb={'id': 'e85f5342-3363-4827-b4fb-ee4bf925e3cd', 'route': ['p1', 'e3', 'i3', 'x4', 'p3', 'c3']}
1769748287.184128,SENT,09223187-ed10-45ac-8de1-c5af1a81eeca,30721673-57a9-4e2a-b01a-cec8b2a7dbea,c1,c5,3379,?,p1,
1769748287.1842859,CREATED,94a1a977-e6bc-44f7-9f92-c543ddfb4003,983e4d7c-e069-4148-9ee2-bdd3f5572443,c1,c5,26,?,?,surb={'id': 'a59d6f90-0d4c-4302-a18d-6bc1347f9f5e', 'route': ['p2', 'e2', 'i12', 'x4', 'p1', 'c1']}
1769748287.3384435,RECEIVED,97785db0-ed83-4709-a62a-8a999ca06447,38f6e626-50e6-4bf5-a2de-ebf790c6e6cf,c3,c1,27,p1,?,surb={'id': '9ba96cef-5549-46b9-a143-86d8b104ef5a', 'route': ['p1', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769748287.409671,SENT,f0746cba-70bb-4661-b72d-fcc099b1f4b7,c5781dca-bac0-4c0d-b516-9a9b45a86c64,c1,c5,3392,?,p1,
1769748287.4098217,CREATED,c925559e-0977-4f7c-954e-92fd341bedcf,412e0ab1-8e9d-4275-806d-267e90ac54f4,c1,c5,27,?,?,surb={'id': '8208ce01-b7b0-4cd3-a003-2a1fdacc7a19', 'route': ['p2', 'e12', 'i3', 'x9', 'p1', 'c1']}
1769748287.417774,RECEIVED,9e46f643-4a66-467c-88a4-a0927b5f1cbb,f608d527-0d37-4774-9863-f093be952039,c3,c1,27,p1,?,surb={'id': '7efc5cdf-efc0-47d5-a537-101ca16dfe72', 'route': ['p1', 'e5', 'i11', 'x7', 'p3', 'c3']}
1769748287.4257145,RECEIVED,40ec0167-4de6-43ab-a0ac-b9becf68ab13,39c96f1c-3d53-4928-9988-0a6e8eebeef6,c3,c1,27,p1,?,surb={'id': '1da4e9b8-6ff1-489b-9048-c5c2857f2726', 'route': ['p1', 'e5', 'i7', 'x5', 'p3', 'c3']}
1769748287.6493838,SENT,cc9dd2c5-dacf-44e3-a77d-8f5d727daebf,6be6c6b2-6773-4e0f-b60b-c1cca55ca4ce,c1,c5,3383,?,p1,
1769748287.649528,CREATED,afe3caab-28e2-4f5f-908a-46962de427a6,412e0ab1-8e9d-4275-806d-267e90ac54f4,c1,c5,27,?,?,surb={'id': '8208ce01-b7b0-4cd3-a003-2a1fdacc7a19', 'route': ['p2', 'e12', 'i3', 'x9', 'p1', 'c1']}
1769748287.8655615,SENT,1ea92fb7-e3bb-42af-9685-49bace1109a6,508505f0-572b-4936-b4ed-f87a15263e54,c1,c5,3388,?,p1,
1769748287.8657134,CREATED,2fa365bb-cdcb-4359-a33c-e703ce3d4c11,e9708414-9151-4afd-9615-606797e0d419,c1,c5,26,?,?,surb={'id': 'd9d5a707-68f8-42c7-9947-2a44d69b4fe9', 'route': ['p2', 'e2', 'i3', 'x8', 'p1', 'c1']}
1769748288.607948,SENT,874ac4d9-3a92-4add-a32a-72b9ba31bfa1,6910894b-0cc3-4c0a-ac6e-0818f83d1dca,c1,c5,3388,?,p1,
1769748288.6081355,CREATED,fa3b6435-76b7-4503-9da5-1f566971e0ef,e9708414-9151-4afd-9615-606797e0d419,c1,c5,26,?,?,surb={'id': 'd9d5a707-68f8-42c7-9947-2a44d69b4fe9', 'route': ['p2', 'e2', 'i3', 'x8', 'p1', 'c1']}
1769748288.773391,RECEIVED,00081c64-4305-4ae4-9858-d12591895de9,5cec5932-2532-43a0-846c-a33cb10f6a80,c3,c1,26,p1,?,surb={'id': 'ca5e30a3-797f-4f52-a015-78e225ebc13a', 'route': ['p1', 'e11', 'i11', 'x6', 'p3', 'c3']}
1769748288.7982984,SENT,8fd9d189-a224-40ed-9b55-d815b56d0152,cc0675a1-8acd-442a-b24e-5cc772410c58,c1,c5,3396,?,p1,
1769748288.7983744,CREATED,5f173df0-c676-435e-8f6f-92b47b0621f8,9559cd89-16fd-4130-b87a-98e306a51c50,c1,c5,27,?,?,surb={'id': '55e3cb0c-123d-411b-8b42-b44c9a5822d2', 'route': ['p2', 'e7', 'i6', 'x12', 'p1', 'c1']}
1769748288.8716326,SENT,f2e5c3fc-e676-44ae-b51c-3cee1d5cd049,3b59105b-442b-424d-99e9-bcd5a9706c7c,c1,c5,3361,?,p1,
1769748288.8717158,CREATED,29d00004-f6ae-437a-923e-01ffb6f0e911,9559cd89-16fd-4130-b87a-98e306a51c50,c1,c5,27,?,?,surb={'id': '55e3cb0c-123d-411b-8b42-b44c9a5822d2', 'route': ['p2', 'e7', 'i6', 'x12', 'p1', 'c1']}
1769748288.9210112,SENT,82632402-4992-455b-a921-f4573d4c1185,dde98976-1de0-4600-b3ea-8af8de12dec7,c1,c5,3360,?,p1,
1769748288.9211073,CREATED,c0bc2c14-63fa-46b8-a79e-27b3538cef98,adb36eb6-2eb6-4415-8b89-053602031c1b,c1,c5,27,?,?,surb={'id': '4f99604f-475b-4efc-8f9a-f5a577e44baa', 'route': ['p2', 'e1', 'i1', 'x2', 'p1', 'c1']}
1769748289.0912094,RECEIVED,d0878087-0222-41b6-9900-89cce0c6dc20,70a3ea72-349a-4028-9be5-b17550504af8,c3,c1,27,p1,?,surb={'id': 'a75c812e-1443-4fc0-abad-f458aad59c7a', 'route': ['p1', 'e4', 'i12', 'x2', 'p3', 'c3']}
1769748289.1068618,RECEIVED,de89e770-e79c-4469-8fa3-e4241d4d9679,39c96f1c-3d53-4928-9988-0a6e8eebeef6,c3,c1,27,p1,?,surb={'id': '1da4e9b8-6ff1-489b-9048-c5c2857f2726', 'route': ['p1', 'e5', 'i7', 'x5', 'p3', 'c3']}
1769748289.4991386,RECEIVED,eab5e883-a4a0-4252-9c31-a47782cf0009,ff04973c-af02-4555-a85c-ee910498a568,c3,c1,27,p1,?,surb={'id': 'b24d42b1-a997-481c-b1b1-54967787cd15', 'route': ['p1', 'e9', 'i4', 'x7', 'p3', 'c3']}
1769748289.5175915,SENT,39dfe204-7b78-4a92-b15c-a1547ab65f08,49a9f95c-cb8d-45d8-8845-b3bf04411a1e,c1,c5,3376,?,p1,
1769748289.5177646,CREATED,b76c48b2-6305-4883-99c2-a902b89b57ac,adb36eb6-2eb6-4415-8b89-053602031c1b,c1,c5,27,?,?,surb={'id': '4f99604f-475b-4efc-8f9a-f5a577e44baa', 'route': ['p2', 'e1', 'i1', 'x2', 'p1', 'c1']}
1769748289.7415955,SENT,b0d343ee-64a9-4e2f-943c-9414abbd7f86,f80efbd9-9ff1-4a33-bb05-77627976ba5c,c1,c5,3380,?,p1,
1769748289.7417428,CREATED,d5b5c906-a9c3-4e9d-b02e-7741fd18fea3,951b723b-7903-4753-991c-313aa09b7b4a,c1,c5,26,?,?,surb={'id': '41fb9736-3446-4427-a1fc-3230de3d66ca', 'route': ['p2', 'e2', 'i11', 'x2', 'p1', 'c1']}
1769748289.7684553,RECEIVED,44607ee6-5b68-459e-8034-3beb96a8bc75,ceb6a329-305a-410f-8073-20ea54a0cf51,c3,c1,27,p1,?,surb={'id': 'b60218bd-1456-465e-9b5f-0d2167d960e5', 'route': ['p1', 'e12', 'i8', 'x5', 'p3', 'c3']}
1769748289.8717105,RECEIVED,788244e3-bf9f-4520-954b-672bff2e7f57,034e7d53-a279-439f-b5a2-278927ca1f4c,c2,c1,27,p1,?,surb={'id': '4e41a44b-2ec1-4bdb-a919-026e1347f885', 'route': ['p1', 'e6', 'i11', 'x10', 'p2', 'c2']}
1769748289.9416924,RECEIVED,33a0c188-388a-4d56-abfe-b800f2f96214,43ff7944-babf-4640-be21-e2162798148a,c2,c1,27,p1,?,surb={'id': '96241227-b4c7-43b1-b94a-410e02426785', 'route': ['p1', 'e2', 'i2', 'x9', 'p2', 'c2']}
1769748290.0205536,SENT,193daf1e-a30a-4b2a-9179-b7c9148813fb,cdaf6925-426b-4f67-8145-658381cb1ca2,c1,c5,3373,?,p1,
1769748290.020688,CREATED,94ee6165-ad24-47ad-a263-283981b776fd,951b723b-7903-4753-991c-313aa09b7b4a,c1,c5,26,?,?,surb={'id': '41fb9736-3446-4427-a1fc-3230de3d66ca', 'route': ['p2', 'e2', 'i11', 'x2', 'p1', 'c1']}
1769748290.3054256,RECEIVED,7ff70d6c-ecb6-4710-935c-fe74446cae7e,de9c0dda-d3e9-497c-9719-8e5233025e9c,c3,c1,27,p1,?,surb={'id': 'b038fa3f-9c38-4609-b5cd-8bf6c10cba03', 'route': ['p1', 'e11', 'i5', 'x4', 'p3', 'c3']}
1769748290.3233218,RECEIVED,10b82949-4be0-417f-9b76-f51cd24e084b,c3a9f41e-fbcd-4d86-8b8d-54b69ec884c5,c2,c1,27,p1,?,surb={'id': '779f13b1-a2da-4f8c-aa88-3f7b394f52b2', 'route': ['p1', 'e12', 'i7', 'x4', 'p2', 'c2']}
1769748290.6830235,SENT,671ec3f4-a312-43cb-80b6-501e01dc4cbc,662e118c-59f1-4d1d-add3-2d3c5563c48f,c1,c5,3392,?,p1,
1769748290.6832123,CREATED,8997a432-71b4-4ca3-a76d-986bf2933ebd,7d9c8319-d9cd-42f9-9bda-20da00453f54,c1,c5,27,?,?,surb={'id': '3b73a54a-00e6-4e96-904a-5aa57a8219d8', 'route': ['p2', 'e5', 'i6', 'x8', 'p1', 'c1']}
1769748291.0768652,RECEIVED,90f3147e-63cf-4f06-ac4d-f9a160f2fc45,38f4a080-0a57-4267-b64d-c0e6cd012a5f,c2,c1,27,p1,?,surb={'id': '0c254539-bb68-4af2-8e6f-efe990adf567', 'route': ['p1', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769748291.0963736,RECEIVED,956c5fb4-a687-4269-a853-fbe6b1de1fc0,837acdd1-f164-4ed4-8761-f0e171b8d307,c3,c1,27,p1,?,surb={'id': '99f4e052-f477-478e-9d1d-e556acf8677b', 'route': ['p1', 'e3', 'i4', 'x5', 'p3', 'c3']}
1769748291.119166,SENT,7ef2b64e-43af-42eb-bd46-cd2c9701246a,5c0ae169-aff7-4e3f-9ad2-fcd77e407173,c1,c5,3385,?,p1,
1769748291.1193464,CREATED,5fdc0943-7633-487b-8376-a83377131223,7d9c8319-d9cd-42f9-9bda-20da00453f54,c1,c5,27,?,?,surb={'id': '3b73a54a-00e6-4e96-904a-5aa57a8219d8', 'route': ['p2', 'e5', 'i6', 'x8', 'p1', 'c1']}
1769748291.1665492,RECEIVED,5cdbde0a-4f4d-47f1-8063-71c0a0438918,1052a1f9-d18d-479a-a999-fb641351e108,c2,c1,27,p1,?,surb={'id': '547b5b4a-17e1-41ee-8fc8-c3d2a500b730', 'route': ['p1', 'e2', 'i11', 'x8', 'p2', 'c2']}
1769748291.1766968,SENT,092150a9-c583-45fc-8c25-f01d13a85d52,f79bf4be-8162-40d5-b7e6-28e6f52dbcad,c1,c5,3384,?,p1,
1769748291.1768878,CREATED,3eaa64a3-967d-4b6a-987b-8f204b0dd1cb,56e3a4a2-72de-4b21-be7e-fe7c591ee801,c1,c5,27,?,?,surb={'id': '8290bc57-a2a4-4de4-befd-f1d656af57a5', 'route': ['p2', 'e12', 'i9', 'x1', 'p1', 'c1']}
1769748291.1880786,RECEIVED,05303b2f-aabd-46e6-ab9e-9312f48f3b36,3ccbf7d9-6ca5-45e9-9963-8f7b0b37671a,c3,c1,26,p1,?,surb={'id': '2a01bf48-777d-4661-bb7e-7502f35fbd14', 'route': ['p1', 'e12', 'i8', 'x6', 'p3', 'c3']}
1769748291.197367,RECEIVED,f0e647d1-d53b-4a4e-af60-b3ade06b42a5,fc0b5d8b-f72c-4358-bf2f-c6f61163e17c,c3,c1,27,p1,?,surb={'id': '923db416-7be2-4277-a4e9-0609178443b5', 'route': ['p1', 'e10', 'i6', 'x2', 'p3', 'c3']}
1769748291.253764,RECEIVED,7b1b6bf0-288a-4fa1-be36-f5af81ee6b4c,f608d527-0d37-4774-9863-f093be952039,c3,c1,27,p1,?,surb={'id': '7efc5cdf-efc0-47d5-a537-101ca16dfe72', 'route': ['p1', 'e5', 'i11', 'x7', 'p3', 'c3']}
1769748291.3661075,RECEIVED,62a58e25-ed5f-4a6c-8149-4eaad54f35f0,a8e61955-3dd0-4762-92c5-ab74f0f7f868,c2,c1,26,p1,?,surb={'id': '9feaea59-7196-4b1f-90c9-bc26e05767d8', 'route': ['p1', 'e10', 'i7', 'x6', 'p2', 'c2']}
1769748291.441359,SENT,87cb6a0c-df56-4da6-a641-75f55fd2676a,a0f9c3fe-465c-4a08-8b8a-93c063b19ce8,c1,c5,3385,?,p1,
1769748291.4415138,CREATED,eb571000-186a-4566-91c6-d8d0224fc02e,56e3a4a2-72de-4b21-be7e-fe7c591ee801,c1,c5,27,?,?,surb={'id': '8290bc57-a2a4-4de4-befd-f1d656af57a5', 'route': ['p2', 'e12', 'i9', 'x1', 'p1', 'c1']}
1769748291.6648948,SENT,efa0bed7-9d06-43e9-af5d-339fb17b25aa,1cd2bee4-9664-42a9-96d5-2199adb2577f,c1,c5,3384,?,p1,
1769748291.6650736,CREATED,de8a9fa1-3561-4a4f-9d4e-150788f5f512,91837c5e-aac9-4571-be85-9c07ffd26eb2,c1,c5,27,?,?,surb={'id': '263039a9-cdf6-432d-9b81-9a8b8b6c5cac', 'route': ['p2', 'e6', 'i2', 'x7', 'p1', 'c1']}
1769748291.9169068,SENT,51a57662-d437-461d-b3ff-ab1e3fd6d7cf,f3e87b53-9753-4952-afc3-271b1ba9eca8,c1,c5,3377,?,p1,
1769748291.9170892,CREATED,be0a0669-b149-4cf8-ac95-6f85fefd169c,91837c5e-aac9-4571-be85-9c07ffd26eb2,c1,c5,27,?,?,surb={'id': '263039a9-cdf6-432d-9b81-9a8b8b6c5cac', 'route': ['p2', 'e6', 'i2', 'x7', 'p1', 'c1']}
1769748291.9595802,RECEIVED,0946e929-f79f-4cd9-9d0e-f93b304f9579,da909231-21f4-4331-9713-54f6d579594e,c2,c1,25,p1,?,surb={'id': '98aa2aea-5c6a-408a-beab-004eecc81658', 'route': ['p1', 'e4', 'i8', 'x11', 'p2', 'c2']}
1769748292.0499566,SENT,3eecdf22-3ac0-488c-b79d-95f9c2343536,273f6539-6bd1-4623-ba75-6b800d3e6310,c1,c5,3376,?,p1,
1769748292.0501301,CREATED,cd64bda0-8df8-4ecc-89da-03826c068d11,8e7ffc36-e9c9-4ea5-8c76-651859d9b7b1,c1,c5,26,?,?,surb={'id': '68752ac4-fcd3-4cdc-a26f-f2edab370fde', 'route': ['p2', 'e6', 'i10', 'x3', 'p1', 'c1']}
1769748292.130289,RECEIVED,a1c731bc-ab7b-4925-b80e-03230a093cf6,de9c0dda-d3e9-497c-9719-8e5233025e9c,c3,c1,27,p1,?,surb={'id': 'b038fa3f-9c38-4609-b5cd-8bf6c10cba03', 'route': ['p1', 'e11', 'i5', 'x4', 'p3', 'c3']}
