timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769747927.1003234,CREATED,6430d8bc-044f-4238-acb2-41a00a63997b,fbd37269-ddfc-4916-8a76-c287ec511181,c3,c1,27,?,?,surb={'id': '29dabb55-0df9-4f52-ac98-04ebe05db2a5', 'route': ['p1', 'e3', 'i2', 'x1', 'p3', 'c3']}
1769747927.2385268,SENT,f754349b-612f-4848-b9e6-07a51f61a235,f5418741-810a-450e-80f3-b5df7051fcb8,c3,c1,3367,?,p3,
1769747927.2386525,CREATED,bd36d014-c5a5-47ab-bff5-76c582ab889d,fbd37269-ddfc-4916-8a76-c287ec511181,c3,c1,27,?,?,surb={'id': '29dabb55-0df9-4f52-ac98-04ebe05db2a5', 'route': ['p1', 'e3', 'i2', 'x1', 'p3', 'c3']}
1769747927.261474,SENT,392642de-6c4a-4304-b691-a7c0592eea8c,9287fcbb-1ff7-48e9-bb79-e0ce7bf17c2e,c3,c1,3379,?,p3,
1769747927.2616138,CREATED,2653b4ae-debe-4f23-8ece-35a5122897f0,0595a010-bb91-4f4d-81ea-2465ebb7052a,c3,c1,26,?,?,surb={'id': 'b90459ae-e84c-4114-8b73-401f8dd6f565', 'route': ['p1', 'e4', 'i1', 'x7', 'p3', 'c3']}
1769747927.4897125,RECEIVED,03de3241-0877-437e-836c-7ccb85a6a6a5,56965c71-9330-4f42-850b-d06c735b1ab7,c4,c3,26,p3,?,surb={'id': 'c861f96b-a269-4040-bcd3-907ba5a4da17', 'route': ['p3', 'e1', 'i7', 'x5', 'p1', 'c4']}
1769747927.7656388,RECEIVED,d7a5fbda-9bd2-4fbe-b784-1d0d42a2d7ab,fc055374-af66-4d99-a643-bc9fcf06b06c,c4,c3,27,p3,?,surb={'id': 'cdd6ae7b-6625-450c-86cb-96574ea775bd', 'route': ['p3', 'e9', 'i11', 'x2', 'p1', 'c4']}
1769747928.0362952,SENT,1a4e7652-5d41-4132-9e3e-32d8650408e3,9f47d694-e739-4651-8026-783c19dda315,c3,c1,3368,?,p3,
1769747928.0364265,CREATED,2c542731-2d4b-4e03-b333-666f655edd75,0595a010-bb91-4f4d-81ea-2465ebb7052a,c3,c1,26,?,?,surb={'id': 'b90459ae-e84c-4114-8b73-401f8dd6f565', 'route': ['p1', 'e4', 'i1', 'x7', 'p3', 'c3']}
1769747928.0473342,SENT,ce037efe-431c-46cb-9b81-47829808ac37,4eced1c0-e782-4c24-8c62-a5d85f492e7b,c3,c1,3371,?,p3,
1769747928.0474648,CREATED,a6b0dc3e-4b89-4d85-a197-1b026bdb9aad,d8042622-be7b-420f-b90d-48daa90ca8d5,c3,c1,27,?,?,surb={'id': '9f1a97f7-1248-4777-a6c6-6a79bd2f48f6', 'route': ['p1', 'e9', 'i5', 'x2', 'p3', 'c3']}
1769747928.1365118,SENT,ed4baade-db81-4cce-bb18-3496403e675e,97bc142d-d2c3-48c9-a94e-cd73931f43b1,c3,c1,3380,?,p3,
1769747928.1366413,CREATED,a544328c-096b-4b63-b0fe-fc8bad06df77,d8042622-be7b-420f-b90d-48daa90ca8d5,c3,c1,27,?,?,surb={'id': '9f1a97f7-1248-4777-a6c6-6a79bd2f48f6', 'route': ['p1', 'e9', 'i5', 'x2', 'p3', 'c3']}
1769747928.5157547,RECEIVED,836943d9-a2dc-40f2-9d73-bf390fa52a22,454e33db-b24d-4f0d-8665-9fb3e6eab4ec,c4,c3,27,p3,?,surb={'id': 'ba6332e8-0f5e-4f2c-9a6b-c7b32c0fd876', 'route': ['p3', 'e4', 'i2', 'x6', 'p1', 'c4']}
1769747928.6431928,SENT,d7c40734-a70e-460f-978a-4bc1d9dac25e,0361ef74-7bc5-44b9-a846-a26148156731,c3,c1,3375,?,p3,
1769747928.6432858,CREATED,ae3b64ba-d15e-4166-9cdc-e17b8445d941,303fb652-0ff0-414c-a652-f904d9c88247,c3,c1,26,?,?,surb={'id': 'a7948f5e-32f3-4bee-9e75-a092135a0579', 'route': ['p1', 'e7', 'i1', 'x2', 'p3', 'c3']}
1769747928.7880814,SENT,d8c199d6-0e7a-47f9-b719-4a302c4264ac,3f56ba01-934f-45c6-af8d-fea1afb15332,c3,c1,3376,?,p3,
1769747928.7881773,CREATED,07e4b2fb-e91f-40dc-85de-15c396e614d0,303fb652-0ff0-414c-a652-f904d9c88247,c3,c1,26,?,?,surb={'id': 'a7948f5e-32f3-4bee-9e75-a092135a0579', 'route': ['p1', 'e7', 'i1', 'x2', 'p3', 'c3']}
1769747928.803148,RECEIVED,e98dc709-ea2d-45a1-80b1-8615373e2f5f,fc055374-af66-4d99-a643-bc9fcf06b06c,c4,c3,27,p3,?,surb={'id': 'cdd6ae7b-6625-450c-86cb-96574ea775bd', 'route': ['p3', 'e9', 'i11', 'x2', 'p1', 'c4']}
1769747929.0239847,SENT,72749152-ad02-4294-b9cb-0cc9f5a00798,9cc6b570-ef84-473e-8a28-2cfa254cd329,c3,c1,3384,?,p3,
1769747929.0241947,CREATED,0f206d1d-5c3a-43de-b068-03a2884f7056,3db83a73-0d3d-4f63-bc24-55be2b3efa8c,c3,c1,27,?,?,surb={'id': '1bbaf290-3e3a-4078-a2e5-66dbd18581ce', 'route': ['p1', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769747929.2008312,RECEIVED,d1cbed35-a8ed-4e5e-b0df-a6f018ce710c,454e33db-b24d-4f0d-8665-9fb3e6eab4ec,c4,c3,27,p3,?,surb={'id': 'ba6332e8-0f5e-4f2c-9a6b-c7b32c0fd876', 'route': ['p3', 'e4', 'i2', 'x6', 'p1', 'c4']}
1769747929.2348611,RECEIVED,cbc3b3e0-8c44-4fa7-b304-6ea1f50c9c20,c65c3a79-ae7b-4c2b-bf22-d37eb253a59b,c4,c3,27,p3,?,surb={'id': 'cbdf3293-a6b8-4282-b4e4-c0fda78d23de', 'route': ['p3', 'e6', 'i4', 'x1', 'p1', 'c4']}
1769747929.2874842,RECEIVED,aa9c72ad-2b7d-45ab-a8db-1f500e626073,c65c3a79-ae7b-4c2b-bf22-d37eb253a59b,c4,c3,27,p3,?,surb={'id': 'cbdf3293-a6b8-4282-b4e4-c0fda78d23de', 'route': ['p3', 'e6', 'i4', 'x1', 'p1', 'c4']}
1769747929.4677267,SENT,3353686a-c328-47ec-9ed6-006faa9b0924,2fc1ff4d-5512-4ff7-871d-b2a0d1f2062f,c3,c1,3369,?,p3,
1769747929.4678738,CREATED,25fc8ad8-e508-4b38-a053-9570a638d396,3db83a73-0d3d-4f63-bc24-55be2b3efa8c,c3,c1,27,?,?,surb={'id': '1bbaf290-3e3a-4078-a2e5-66dbd18581ce', 'route': ['p1', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769747929.7464123,SENT,9c804b1f-5bd5-4c71-810e-bb3920e32386,226a0eef-050b-4247-a850-3d14d87e39ed,c3,c1,3370,?,p3,
1769747929.7465456,CREATED,c8bafc55-06b9-4367-b266-3088fa685175,5649627f-48a5-4480-9a2e-a930a6297a0c,c3,c1,27,?,?,surb={'id': '0ece4409-ba39-42d2-8ce5-d0b588a784f8', 'route': ['p1', 'e1', 'i8', 'x7', 'p3', 'c3']}
1769747929.763395,RECEIVED,4177987e-6b92-482b-b2f6-7c25d13cdd6c,56965c71-9330-4f42-850b-d06c735b1ab7,c4,c3,26,p3,?,surb={'id': 'c861f96b-a269-4040-bcd3-907ba5a4da17', 'route': ['p3', 'e1', 'i7', 'x5', 'p1', 'c4']}
1769747930.5295575,SENT,6d2defbf-3f5d-4102-bf8e-bf94ccf9cbab,7258ff01-9633-4702-b6f4-e7d66578d0b2,c3,c1,3375,?,p3,
1769747930.5296924,CREATED,d5542731-d48f-4cab-9e88-93c05b21b0c4,5649627f-48a5-4480-9a2e-a930a6297a0c,c3,c1,27,?,?,surb={'id': '0ece4409-ba39-42d2-8ce5-d0b588a784f8', 'route': ['p1', 'e1', 'i8', 'x7', 'p3', 'c3']}
1769747930.7327375,SENT,989b897d-aa9d-40f1-8ace-209287c70042,4e088830-0aa2-4290-a29b-d18c3a44701d,c3,c1,3400,?,p3,
1769747930.7328708,CREATED,7e840d63-adbc-4bc8-afdf-68e1e4317a3e,c21d279a-509b-442b-8073-400eb60bf21e,c3,c1,27,?,?,surb={'id': '71adc23a-1420-44e6-ac78-6b25a0892e2f', 'route': ['p1', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769747930.7714415,RECEIVED,dd8d864f-e95c-4625-a95b-57e32956616e,c6bd2e9c-278b-4aac-bd40-f3df8775bc10,c4,c3,27,p3,?,surb={'id': 'ff387b3a-298f-40cc-b253-bcb312c29b5c', 'route': ['p3', 'e6', 'i2', 'x10', 'p1', 'c4']}
1769747930.7973197,SENT,1394ca5c-c956-421f-a322-55399182be0c,869fa73a-336f-4989-921e-bb5795f0b74e,c3,c1,3374,?,p3,
1769747930.7974107,CREATED,44559c34-ee68-4851-b0e2-efce461416be,c21d279a-509b-442b-8073-400eb60bf21e,c3,c1,27,?,?,surb={'id': '71adc23a-1420-44e6-ac78-6b25a0892e2f', 'route': ['p1', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769747931.1423275,RECEIVED,3f8f5d10-4a75-4c0d-8ee1-4f8fd9facf90,d6cd89da-446c-4b65-b882-899c0c60e9ac,c4,c3,26,p3,?,surb={'id': '2220e3e2-4cf8-4d13-9381-3928b4820bb5', 'route': ['p3', 'e7', 'i10', 'x2', 'p1', 'c4']}
1769747931.1761982,SENT,89825616-5881-44fa-8af1-208da78c7c55,a62ec5a1-1023-430c-bf6e-f19e8e9227e1,c3,c1,3399,?,p3,
1769747931.1763422,CREATED,f2d4fd1f-5f4f-448f-baf0-0dfd62cdfceb,3334f008-3ad9-4424-a292-40681785f8bf,c3,c1,27,?,?,surb={'id': '47b004e0-3ab0-4f52-93d1-0aa3df1fc6da', 'route': ['p1', 'e1', 'i2', 'x5', 'p3', 'c3']}
1769747931.4108374,RECEIVED,2cd9c8fb-ec97-42a0-ae72-a05395c13509,3b15473d-ff43-48e8-8f47-a97135481487,c4,c3,27,p3,?,surb={'id': '3a3b2eb5-dd37-41c2-b6e6-c121cad468af', 'route': ['p3', 'e2', 'i11', 'x5', 'p1', 'c4']}
1769747931.4849792,RECEIVED,6ab53e6f-98e0-48e2-8ba8-3c28bcd31c0c,0391c616-5d98-45f6-aa16-ed8094bcee9f,c4,c3,27,p3,?,surb={'id': 'e9c7c8bf-1900-4bba-9827-b975d7b6c553', 'route': ['p3', 'e1', 'i7', 'x9', 'p1', 'c4']}
1769747931.5568585,RECEIVED,864084bc-5a28-461c-bb2b-4eb31cdf27ee,0391c616-5d98-45f6-aa16-ed8094bcee9f,c4,c3,27,p3,?,surb={'id': 'e9c7c8bf-1900-4bba-9827-b975d7b6c553', 'route': ['p3', 'e1', 'i7', 'x9', 'p1', 'c4']}
1769747931.6880662,RECEIVED,587ba169-4366-40f9-ba6a-4d4126284308,2809eaa0-9695-4ac9-9e4d-56e933246fa0,c4,c3,27,p3,?,surb={'id': '0cb0e4bf-4b08-4c40-8d19-62835d59013b', 'route': ['p3', 'e8', 'i3', 'x1', 'p1', 'c4']}
1769747931.733346,RECEIVED,2e7b2ea2-dd24-431d-9ac1-bcd44872a051,3b15473d-ff43-48e8-8f47-a97135481487,c4,c3,27,p3,?,surb={'id': '3a3b2eb5-dd37-41c2-b6e6-c121cad468af', 'route': ['p3', 'e2', 'i11', 'x5', 'p1', 'c4']}
1769747932.0284154,SENT,734b14b3-2a81-4174-83c4-bbb01de34e7d,1f3783f2-7170-420e-aa71-944d29c7c7b1,c3,c1,3379,?,p3,
1769747932.028548,CREATED,83616601-b8b3-42f8-a69f-59bd458311dd,3334f008-3ad9-4424-a292-40681785f8bf,c3,c1,27,?,?,surb={'id': '47b004e0-3ab0-4f52-93d1-0aa3df1fc6da', 'route': ['p1', 'e1', 'i2', 'x5', 'p3', 'c3']}
1769747932.1635118,SENT,a522e4f4-0f21-4291-a81a-79046b5d5379,09c47537-2d11-46f4-899e-010a05368354,c3,c1,3375,?,p3,
1769747932.1636546,CREATED,8f9761d0-4013-4d7a-b4b7-94bbb3e91000,08029f14-607b-4b3c-86f5-f8058637c2da,c3,c1,27,?,?,surb={'id': '9471ad11-fa35-46b2-b064-7f620a016650', 'route': ['p1', 'e2', 'i12', 'x3', 'p3', 'c3']}
1769747932.17283,SENT,a6dc607d-52b7-473a-afe9-e0644352f7e6,10897595-1d15-4bb3-abb7-a9af23c4827c,c3,c1,3392,?,p3,
1769747932.1729605,CREATED,064878d9-17b4-4691-af0e-72562d673c5c,08029f14-607b-4b3c-86f5-f8058637c2da,c3,c1,27,?,?,surb={'id': '9471ad11-fa35-46b2-b064-7f620a016650', 'route': ['p1', 'e2', 'i12', 'x3', 'p3', 'c3']}
1769747932.4291186,RECEIVED,29d720c4-738b-406d-b945-be8280fd6d19,d6cd89da-446c-4b65-b882-899c0c60e9ac,c4,c3,26,p3,?,surb={'id': '2220e3e2-4cf8-4d13-9381-3928b4820bb5', 'route': ['p3', 'e7', 'i10', 'x2', 'p1', 'c4']}
1769747932.496614,SENT,4d0e0fd2-9feb-4b54-af98-951ec038c5b5,f10ff51e-e8a8-4654-aed1-f268d9f75efd,c3,c1,3392,?,p3,
1769747932.4967465,CREATED,eb9a9917-ab13-46dc-9d0d-d3bc4d95044f,43978c72-bf5a-46ed-a746-ec2e5bdc2388,c3,c1,27,?,?,surb={'id': 'bd57028d-34a1-4311-a3bb-894d2a80d8f8', 'route': ['p1', 'e12', 'i5', 'x6', 'p3', 'c3']}
1769747932.5385363,RECEIVED,fbfbcc66-86a8-498c-9c59-451b2dc27422,6204ede2-9ef8-4b36-9de6-7abde10db85c,c4,c3,27,p3,?,surb={'id': 'ff9db966-39ff-4d8e-9f20-20d2f15a1ab2', 'route': ['p3', 'e6', 'i12', 'x10', 'p1', 'c4']}
1769747932.652465,RECEIVED,64533a02-7057-4dd7-9c1d-0534c832370e,2809eaa0-9695-4ac9-9e4d-56e933246fa0,c4,c3,27,p3,?,surb={'id': '0cb0e4bf-4b08-4c40-8d19-62835d59013b', 'route': ['p3', 'e8', 'i3', 'x1', 'p1', 'c4']}
1769747932.8208225,SENT,12275773-16a9-4055-b22d-499f6d2b0692,48311cae-27a6-4ae8-ab4e-01819dbfa888,c3,c1,3378,?,p3,
1769747932.8209553,CREATED,19fd9dbd-8fc1-4678-87c2-267413d69f91,43978c72-bf5a-46ed-a746-ec2e5bdc2388,c3,c1,27,?,?,surb={'id': 'bd57028d-34a1-4311-a3bb-894d2a80d8f8', 'route': ['p1', 'e12', 'i5', 'x6', 'p3', 'c3']}
1769747932.8662732,SENT,bfc7eeed-c3ff-4791-919d-09c4e43f8b8f,1aeb1de5-ceaf-4300-b814-ba53cc577eec,c3,c1,3403,?,p3,
1769747932.866406,CREATED,d77950b1-31c7-4a5f-88b2-10287f2a56ff,481d056a-fa9d-4d34-83d6-c5f67bf1fd10,c3,c1,27,?,?,surb={'id': '0dc3c6de-1d1e-4b59-8d0e-a7dad2ea4c77', 'route': ['p1', 'e7', 'i2', 'x12', 'p3', 'c3']}
1769747933.1396298,RECEIVED,4c0240d1-060e-4f46-819c-8ded263ba740,6204ede2-9ef8-4b36-9de6-7abde10db85c,c4,c3,27,p3,?,surb={'id': 'ff9db966-39ff-4d8e-9f20-20d2f15a1ab2', 'route': ['p3', 'e6', 'i12', 'x10', 'p1', 'c4']}
1769747933.2712526,RECEIVED,a45c7a3b-de70-4f4e-aab6-4945a10330f5,cbc9c201-f750-49fd-a77d-22b8421b43ca,c4,c3,27,p3,?,surb={'id': '3cffda09-2d41-4acf-a1b1-297486ea2cfb', 'route': ['p3', 'e2', 'i11', 'x5', 'p1', 'c4']}
1769747933.276812,RECEIVED,2d4290cd-d143-4e41-88c4-bb5bd069c104,cbc9c201-f750-49fd-a77d-22b8421b43ca,c4,c3,27,p3,?,surb={'id': '3cffda09-2d41-4acf-a1b1-297486ea2cfb', 'route': ['p3', 'e2', 'i11', 'x5', 'p1', 'c4']}
1769747933.2814019,SENT,269f4a51-2609-47df-83fe-f24908c9ceff,87cc481e-2308-4652-af39-11941c311e03,c3,c1,3391,?,p3,
1769747933.2815342,CREATED,e01d7a54-9363-48b0-b818-cd8a6bd60918,481d056a-fa9d-4d34-83d6-c5f67bf1fd10,c3,c1,27,?,?,surb={'id': '0dc3c6de-1d1e-4b59-8d0e-a7dad2ea4c77', 'route': ['p1', 'e7', 'i2', 'x12', 'p3', 'c3']}
1769747933.363761,SENT,927bf080-e29f-43c7-a7b1-cfd3718927e2,ea7ef7f5-40db-4b08-9200-20531fd2ca4d,c3,c1,3375,?,p3,
1769747933.3638937,CREATED,eab98d7b-b87c-44df-b81e-bd87c786424a,62c66fa3-da2c-478f-9858-4706dd1c7551,c3,c1,27,?,?,surb={'id': '4c71204f-56bd-4903-a82c-43d812aecf2c', 'route': ['p1', 'e4', 'i7', 'x4', 'p3', 'c3']}
1769747933.4377592,SENT,bba02daa-41c7-4181-b1d1-a411fea88418,23e5ad4b-4a37-405c-9031-3027612317d8,c3,c1,3362,?,p3,
1769747933.4378912,CREATED,39d59612-74e0-4399-9fe0-bdc324571be9,62c66fa3-da2c-478f-9858-4706dd1c7551,c3,c1,27,?,?,surb={'id': '4c71204f-56bd-4903-a82c-43d812aecf2c', 'route': ['p1', 'e4', 'i7', 'x4', 'p3', 'c3']}
1769747933.4549074,SENT,6c95e58e-e031-4628-aff0-b36fe0646851,b6905385-7509-4597-b653-9bec517a869c,c3,c1,3378,?,p3,
1769747933.455105,CREATED,5123d8a6-613b-4e16-a155-ade36fdfa06e,399a55bd-6b4f-42f4-81ea-a4fd46e82d42,c3,c1,27,?,?,surb={'id': '58027526-5c0e-4dbe-8e49-fad90d55ac37', 'route': ['p1', 'e6', 'i7', 'x6', 'p3', 'c3']}
1769747933.6284602,SENT,5823384d-4556-4260-8493-288320b93e02,6d643c77-e565-4aec-ac55-720ce7c8dff4,c3,c1,3375,?,p3,
1769747933.6285949,CREATED,115e759a-daa0-43c9-9196-88a3833607a1,399a55bd-6b4f-42f4-81ea-a4fd46e82d42,c3,c1,27,?,?,surb={'id': '58027526-5c0e-4dbe-8e49-fad90d55ac37', 'route': ['p1', 'e6', 'i7', 'x6', 'p3', 'c3']}
1769747934.1070335,SENT,5e4b2dff-88d7-40b5-a7b9-7fd0a79d6938,9873751c-a6f2-4b04-82c8-16df831bd004,c3,c1,3384,?,p3,
1769747934.1071296,CREATED,064ee7a1-4141-4685-9f0d-1c9acfa5ed25,ad5125a8-6cf3-429f-8b1b-002147f54672,c3,c1,26,?,?,surb={'id': 'a2785a63-6e12-4435-9c3c-e698f4d347cf', 'route': ['p1', 'e12', 'i7', 'x2', 'p3', 'c3']}
1769747934.1256564,SENT,98c9170e-bb51-4d03-805c-3b4cb4be2be3,0cbadcd6-8df1-43e1-a470-16226fe23839,c3,c1,3360,?,p3,
1769747934.1257324,CREATED,99145e66-0ef9-4650-9d64-e127613c4b36,ad5125a8-6cf3-429f-8b1b-002147f54672,c3,c1,26,?,?,surb={'id': 'a2785a63-6e12-4435-9c3c-e698f4d347cf', 'route': ['p1', 'e12', 'i7', 'x2', 'p3', 'c3']}
1769747934.3873553,RECEIVED,a6cab22e-378f-46c0-a34d-1e40189ce997,30203d01-691a-41b1-b7b2-18b9a04eca61,c4,c3,27,p3,?,surb={'id': '5e38c49c-025e-4529-a03b-309f5151fef1', 'route': ['p3', 'e5', 'i9', 'x2', 'p1', 'c4']}
1769747934.6673536,SENT,b19eee1b-7c29-4d2d-afc7-c1a64e609c7e,53fd2b0c-5b00-4bd7-93c4-9e2824e484b3,c3,c1,3383,?,p3,
1769747934.667479,CREATED,fc77fbf9-f364-493d-a15b-50d68cf4db3a,a8f32d7b-ee28-4e69-9363-de28ef78a27a,c3,c1,27,?,?,surb={'id': '541e4324-aeb5-4f31-866e-791d6be9c071', 'route': ['p1', 'e2', 'i5', 'x1', 'p3', 'c3']}
1769747934.7111132,SENT,faa52e4a-a555-4ed6-90d9-342f34d4537f,7a1bb3cc-0783-4f5d-bd41-ec5027e5196a,c3,c1,3363,?,p3,
1769747934.711355,CREATED,73578de0-3f67-4143-a6d2-ab916bce0cd1,a8f32d7b-ee28-4e69-9363-de28ef78a27a,c3,c1,27,?,?,surb={'id': '541e4324-aeb5-4f31-866e-791d6be9c071', 'route': ['p1', 'e2', 'i5', 'x1', 'p3', 'c3']}
1769747934.8182273,RECEIVED,562ceea4-72b6-41bf-9ea4-af93f8fc2356,27a5718b-a97c-49ef-ab41-cd19e89c8fb5,c4,c3,27,p3,?,surb={'id': '9e3c7968-73e6-418b-944e-8890dc0f9a01', 'route': ['p3', 'e7', 'i9', 'x7', 'p1', 'c4']}
1769747934.9220872,SENT,58b49792-f718-4a19-9037-8681a49beb06,1c6d5159-e76d-4f27-87cf-631441d3f45f,c3,c1,3391,?,p3,
1769747934.9222007,CREATED,f4373977-d3ca-4fea-942a-e42c449847d0,d1d4f462-703e-4a02-849c-61719b143a98,c3,c1,27,?,?,surb={'id': '387ef995-116e-4fbf-b076-d3472eb2f627', 'route': ['p1', 'e12', 'i12', 'x10', 'p3', 'c3']}
1769747935.000704,RECEIVED,990f3442-36b1-4e87-a62b-8e4f510f5192,10ed2717-91ee-4ff4-a84d-b578d3dd1fba,c4,c3,27,p3,?,surb={'id': '0491d7ce-93b8-4d31-a58f-c66f0c7c27bd', 'route': ['p3', 'e4', 'i2', 'x2', 'p1', 'c4']}
1769747935.0786426,RECEIVED,c5629dc4-a941-4569-939a-85e62e6e598e,c6bd2e9c-278b-4aac-bd40-f3df8775bc10,c4,c3,27,p3,?,surb={'id': 'ff387b3a-298f-40cc-b253-bcb312c29b5c', 'route': ['p3', 'e6', 'i2', 'x10', 'p1', 'c4']}
1769747935.2902358,SENT,226cd127-4ad6-4715-b3de-d1c0695db044,f40448b0-08d1-4076-97b5-aa6054281a0f,c3,c1,3409,?,p3,
1769747935.2903702,CREATED,06af3d41-d58d-4075-89f7-433583685294,d1d4f462-703e-4a02-849c-61719b143a98,c3,c1,27,?,?,surb={'id': '387ef995-116e-4fbf-b076-d3472eb2f627', 'route': ['p1', 'e12', 'i12', 'x10', 'p3', 'c3']}
1769747935.4154296,SENT,8eb6ce64-1c42-4a68-a11f-3cc32c9b7177,7ca387fe-0427-4dda-a605-48d4128a2a41,c3,c1,3395,?,p3,
1769747935.4155636,CREATED,a891a365-aa32-4c34-a97b-f9b8d369d216,3f52b8f0-efa4-4cc7-ae58-2bf758aa7fa5,c3,c1,27,?,?,surb={'id': '649ff79e-b6ec-4ce5-8adf-7bf26410c760', 'route': ['p1', 'e11', 'i11', 'x4', 'p3', 'c3']}
1769747935.4237013,SENT,d663bfbe-72f3-474a-8a06-a2bf9da7a8e4,ee63db7e-b12e-427e-abf3-582604aa9436,c3,c1,3388,?,p3,
1769747935.4238365,CREATED,63743790-0bb9-498b-be3a-18b334d7e1a8,3f52b8f0-efa4-4cc7-ae58-2bf758aa7fa5,c3,c1,27,?,?,surb={'id': '649ff79e-b6ec-4ce5-8adf-7bf26410c760', 'route': ['p1', 'e11', 'i11', 'x4', 'p3', 'c3']}
1769747935.5860267,RECEIVED,b09dae18-734a-4116-9062-7137cc56744b,e45ef691-1b6c-4199-bc63-86531989b73d,c4,c3,27,p3,?,surb={'id': '992cd7b4-dae8-4bd4-b913-25c42255c5ae', 'route': ['p3', 'e7', 'i10', 'x12', 'p1', 'c4']}
1769747935.652629,SENT,095a9f79-d713-4c48-a0eb-565fe05b36c1,9592f5ff-6e10-47c3-85d7-75b062308e6a,c3,c1,3359,?,p3,
1769747935.6527631,CREATED,15d15c41-ce4a-4108-967e-9d83184f08b4,802d32f9-7865-4cc5-81ac-3929d368248f,c3,c1,27,?,?,surb={'id': 'b523e5f7-5bec-4aab-aa1b-402dca0a54ab', 'route': ['p1', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769747936.0363483,RECEIVED,ceae711d-dd68-4fa0-bf73-1eb9dade2acf,e2888e96-ff47-4833-9607-ffe50eb8ae24,c4,c3,26,p3,?,surb={'id': 'e95082a2-e2ad-410d-a4f0-9afc4f926a89', 'route': ['p3', 'e4', 'i6', 'x4', 'p1', 'c4']}
1769747936.083857,RECEIVED,7c5f5a5b-5b5a-4a97-af4f-f8fc68d2e47c,4b6f5d09-9788-4342-b9cf-e97096f08ec6,c4,c3,27,p3,?,surb={'id': '0e908b81-8901-483d-ab13-1d4b16bf415d', 'route': ['p3', 'e11', 'i5', 'x12', 'p1', 'c4']}
1769747936.1388075,RECEIVED,0f8e3c83-bd0b-4781-9113-4e0a7307f936,10ed2717-91ee-4ff4-a84d-b578d3dd1fba,c4,c3,27,p3,?,surb={'id': '0491d7ce-93b8-4d31-a58f-c66f0c7c27bd', 'route': ['p3', 'e4', 'i2', 'x2', 'p1', 'c4']}
1769747936.3879702,RECEIVED,3c0b9974-6149-4df3-b1d6-a40f865d27d3,e45ef691-1b6c-4199-bc63-86531989b73d,c4,c3,27,p3,?,surb={'id': '992cd7b4-dae8-4bd4-b913-25c42255c5ae', 'route': ['p3', 'e7', 'i10', 'x12', 'p1', 'c4']}
1769747936.4931378,SENT,52b575ed-a072-497f-a916-1e4c7feaf4e7,d380146a-cb6c-4163-8530-ff761626c6b8,c3,c1,3391,?,p3,
1769747936.4932528,CREATED,941a920b-0869-4957-83a8-d986c91b32e0,802d32f9-7865-4cc5-81ac-3929d368248f,c3,c1,27,?,?,surb={'id': 'b523e5f7-5bec-4aab-aa1b-402dca0a54ab', 'route': ['p1', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769747936.7619185,SENT,b911432f-de43-4e94-84dc-dbe9da9b38e7,17dc9c35-34b1-47f8-bdd8-89ce0b0e472f,c3,c1,3407,?,p3,
1769747936.7620974,CREATED,74b34b1d-9ead-47dc-b76e-0caecf73a669,cdd10c8e-010e-4fd8-84c2-06afe77999db,c3,c1,27,?,?,surb={'id': '0a76a50f-7713-420f-827d-b31f9ccdedd7', 'route': ['p1', 'e4', 'i10', 'x11', 'p3', 'c3']}
1769747936.837854,RECEIVED,97747c07-f1a1-416f-81a4-5d43da01d30f,23015c83-87cd-4ac6-b648-28f7a38fca50,c4,c3,27,p3,?,surb={'id': '6467a27a-e9a6-4f86-885c-183768c0f5c5', 'route': ['p3', 'e5', 'i6', 'x7', 'p1', 'c4']}
1769747936.8515084,RECEIVED,16959714-6396-4492-8c15-cdc148afbaa7,4b6f5d09-9788-4342-b9cf-e97096f08ec6,c4,c3,27,p3,?,surb={'id': '0e908b81-8901-483d-ab13-1d4b16bf415d', 'route': ['p3', 'e11', 'i5', 'x12', 'p1', 'c4']}
1769747936.9238462,SENT,baad025c-d3cb-462a-9638-cccfbd4bed65,59833aef-2f62-44f5-81ce-5817842dedc0,c3,c1,3363,?,p3,
1769747936.924002,CREATED,53adb5c3-9d81-42f7-b882-06daa37da460,cdd10c8e-010e-4fd8-84c2-06afe77999db,c3,c1,27,?,?,surb={'id': '0a76a50f-7713-420f-827d-b31f9ccdedd7', 'route': ['p1', 'e4', 'i10', 'x11', 'p3', 'c3']}
1769747937.2397592,SENT,d7d16ac9-fe40-44c8-9bc7-409905889766,5b157dca-0d96-422a-a23a-4f452e117416,c3,c1,3396,?,p3,
1769747937.2399561,CREATED,b9ad6855-4fd3-4d0b-ad27-65c1a290cca5,5c07d359-02ec-476f-8bec-1a572ae12879,c3,c1,27,?,?,surb={'id': '569c82ac-e373-43e8-98eb-47b6919e9a3f', 'route': ['p1', 'e10', 'i4', 'x9', 'p3', 'c3']}
