timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468569.2234273,RECEIVED,829a2cff-8a77-40c3-bcef-267a0aa024a1,c25de787-a5af-478b-8be2-4df6408143f0,c3,c1,27,p1,?,surb={'id': '7d4ef61b-75a8-425f-a927-bd6bce9a0168', 'route': ['p1', 'e12', 'i4', 'x3', 'p3', 'c3']}
1769468569.3355718,RECEIVED,70667b72-a266-47c6-80e8-1520ef3bce41,afd66d90-d9f7-458e-9ee4-16f6377ab2e4,c3,c1,27,p1,?,surb={'id': '3cdc4818-adec-4936-876b-6c5b64bec11e', 'route': ['p1', 'e5', 'i4', 'x10', 'p3', 'c3']}
1769468569.7139282,SENT,ccbff393-cf80-422f-ad89-cadd5236a5de,a71a8d6a-641b-40d5-9ea4-95304279a82c,c1,c4,3392,?,p1,
1769468569.7140288,CREATED,4c26385b-b7de-42bc-a28e-57f399beef04,842058d0-acb9-493c-af1c-3238d69833c1,c1,c4,27,?,?,surb={'id': '8b75c055-a5bd-4c7c-be0c-817eae7ef703', 'route': ['p1', 'e10', 'i6', 'x3', 'p1', 'c1']}
1769468569.8063571,RECEIVED,107fe267-17a6-46ac-9ba6-af04de634763,cfc212d5-8821-4484-8faf-23459ccb809d,c3,c1,27,p1,?,surb={'id': '1102d7c5-7ceb-474e-936d-78790f091ce3', 'route': ['p1', 'e9', 'i1', 'x12', 'p3', 'c3']}
1769468569.8910944,RECEIVED,d7f36869-d7cf-4d46-aa0f-360b0279c520,ce214bf0-1c69-489f-9f60-f4ffa67e4988,c3,c1,25,p1,?,surb={'id': 'eee98978-14ce-4862-8647-69f6e246fac7', 'route': ['p1', 'e8', 'i3', 'x3', 'p3', 'c3']}
1769468569.895003,RECEIVED,57dee8fa-8bb8-48cf-934d-1bcb1215f29e,978cf2a6-28b0-48cb-84bf-674d47f28e4e,c3,c1,26,p1,?,surb={'id': 'e2946ee6-d78b-4dc4-a224-6c9f20d869f1', 'route': ['p1', 'e10', 'i7', 'x1', 'p3', 'c3']}
1769468570.0767906,RECEIVED,bfde8136-f280-4ad1-b632-6475adc6f64c,a92ca056-b75c-423b-a4cf-caea8ec7bbbe,c3,c1,26,p1,?,surb={'id': 'a7ffac5b-3c8a-48ef-90e1-398bf2f441c1', 'route': ['p1', 'e12', 'i9', 'x5', 'p3', 'c3']}
1769468570.2799177,RECEIVED,2a9f7a8b-556f-4c34-8594-43fb58a84a93,1dcd3124-9e10-4ca8-a37f-7a07744d65c8,c3,c1,27,p1,?,surb={'id': '7cb6c017-0500-4e91-9771-8aede546c68d', 'route': ['p1', 'e4', 'i11', 'x1', 'p3', 'c3']}
1769468570.3741004,RECEIVED,03f954b2-7704-4cec-b61f-0aa7a8e2e99e,2bbb5fa9-41ce-446e-ad19-6909f1485af6,c3,c1,27,p1,?,surb={'id': '7786e8c0-3467-4862-9f59-1dca3f8dcc11', 'route': ['p1', 'e12', 'i11', 'x7', 'p3', 'c3']}
1769468570.393335,RECEIVED,4135bf3b-a130-428c-83eb-2f6aac9a4d46,c70b8d35-4259-45a3-9a26-f8f00a3e568b,c3,c1,26,p1,?,surb={'id': 'a63da889-2ec8-4558-b03e-6d10ed74b75b', 'route': ['p1', 'e3', 'i5', 'x11', 'p3', 'c3']}
1769468570.4393017,RECEIVED,670763a8-d07f-4f40-be8e-ee7b1f29e0d9,b707bcbe-833a-4fe5-a32c-9ec8c7f21f67,c3,c1,26,p1,?,surb={'id': 'c15a82b6-1c40-4894-9785-d9fde93bba58', 'route': ['p1', 'e2', 'i4', 'x4', 'p3', 'c3']}
1769468570.7693799,SENT,e4d503e5-8b73-4577-8c8d-763ebe685417,fbe61bb9-56ca-4102-8f0d-8d54d316871a,c1,c4,3400,?,p1,
1769468570.7695255,CREATED,62d7461a-b7c8-404d-9b5b-6bdce46d7252,2b84efb1-21b0-4574-a53c-9e2ed3a334b3,c1,c4,27,?,?,surb={'id': '5855295f-876d-44e7-83f0-abd9e594b184', 'route': ['p1', 'e2', 'i12', 'x12', 'p1', 'c1']}
1769468570.974381,RECEIVED,15656582-bbae-419a-97b9-fb74cbf24f0a,08183ca6-7466-4844-b89c-b669aef0a23a,c3,c1,27,p1,?,surb={'id': '5dd73922-85ca-4435-84ee-7ee53e0039fc', 'route': ['p1', 'e2', 'i5', 'x8', 'p3', 'c3']}
1769468571.0344887,SENT,a5bf5bca-f892-4840-a28f-852c0d6da824,c3f40c3f-9364-4f61-93fa-f1e0603a665f,c1,c4,3385,?,p1,
1769468571.0346458,CREATED,87840667-b066-417e-9ecb-ad4558e3efe0,17de883a-ca13-407a-a962-952e304450e3,c1,c4,27,?,?,surb={'id': '9c363000-0767-48a4-a518-aa2d60cbf95a', 'route': ['p1', 'e10', 'i2', 'x5', 'p1', 'c1']}
1769468571.396277,SENT,99437669-a429-4db5-89d4-f430e131de1a,5c9e07e7-3e3d-402a-bea6-9eb808ebbb31,c1,c4,3377,?,p1,
1769468571.3964424,CREATED,84275c29-f4c3-46fb-b2e9-11ce95123941,c8c2a316-65a3-4c4b-b746-cc8c6085d4a5,c1,c4,26,?,?,surb={'id': '944b91de-7379-447a-b03e-02270eab8313', 'route': ['p1', 'e5', 'i5', 'x9', 'p1', 'c1']}
1769468571.7292256,SENT,be19bb3f-f22b-4bed-8667-de07c9a0a0ad,dae25ada-4eff-4ba4-9b7b-978e20557313,c1,c4,3400,?,p1,
1769468571.7293758,CREATED,cd6fb517-7505-4bd2-9149-ac7a5f2762e2,6c9e8d88-7339-4606-a1e9-477766075fd2,c1,c4,27,?,?,surb={'id': 'e0a869a2-e7fb-429e-b017-f99e49f0dda9', 'route': ['p1', 'e5', 'i11', 'x4', 'p1', 'c1']}
1769468571.8117144,SENT,1451fd56-f42a-4630-ac9e-514d401c0222,f52c108c-e8fb-486a-a8ea-41fe4cd0a42b,c1,c4,3385,?,p1,
1769468571.811862,CREATED,7c7c744a-13ab-457a-9080-277f7a00cf00,d7635b9d-7c69-41ab-ae5a-d3bc3945e6a3,c1,c4,26,?,?,surb={'id': 'd6570714-831a-4ab0-94ae-8f6a901b0cf8', 'route': ['p1', 'e10', 'i8', 'x4', 'p1', 'c1']}
1769468571.8318496,SENT,0aa1eabe-f0cb-4c33-a78f-8893751747e9,7768186b-2412-4423-a944-a206f824480b,c1,c4,3380,?,p1,
1769468571.8320014,CREATED,05cd3e24-d707-414e-b747-b500e8f286e5,18a9d962-5aa5-433f-91af-f6a8a18e801c,c1,c4,27,?,?,surb={'id': 'e51fbc2d-ccb4-4e22-94d2-e4500e62a94e', 'route': ['p1', 'e5', 'i11', 'x9', 'p1', 'c1']}
1769468571.902104,SENT,98133253-d8bf-4fae-9b99-2fdeb919e0b1,c546f9d1-7fcc-41d9-99b2-5a271e6221dd,c1,c4,3380,?,p1,
1769468571.9022543,CREATED,0b2900d4-6929-4c3f-8071-85c38c7e03e2,f51e0516-96a5-4c22-96d9-c3be56f195cb,c1,c4,27,?,?,surb={'id': 'c668ed43-dd6d-4c8b-97f8-16f00c4d082b', 'route': ['p1', 'e8', 'i5', 'x2', 'p1', 'c1']}
1769468572.054015,SENT,fd01d760-8629-4ae8-b309-55d908224825,581a7e2a-7c96-4e58-b352-10ac35c3cead,c1,c4,3376,?,p1,
1769468572.0541942,CREATED,8e5b8711-63d8-4830-9d2f-a49e674ed48b,b9ffdc59-8a5a-4a0d-85da-e9e4a1ed4647,c1,c4,26,?,?,surb={'id': '8f08096e-3751-4dff-8512-0290d7bdef39', 'route': ['p1', 'e3', 'i10', 'x9', 'p1', 'c1']}
1769468572.7965672,SENT,565823a9-b1d8-4f33-80ab-d90df16aa1d6,51c14916-9717-429b-a228-14728d286c22,c1,c4,3396,?,p1,
1769468572.7966685,CREATED,9368490b-63fb-46d1-93aa-48f0ed14fc58,0d2b4420-bcec-4e78-9ad1-4543667f870f,c1,c4,27,?,?,surb={'id': 'e7584371-013a-40b2-a230-d9c71a096296', 'route': ['p1', 'e5', 'i12', 'x11', 'p1', 'c1']}
1769468573.0572774,SENT,e75b1183-021a-47dd-9621-60d1cb36b8ee,fdddb7f0-acae-441d-a5d1-436b97e9b672,c1,c4,3383,?,p1,
1769468573.057436,CREATED,19f5ae9d-32fc-443c-bd0f-fafbffd5fed5,4966c9ca-b1d9-459c-8e29-0227fcc840f0,c1,c4,27,?,?,surb={'id': 'f2e465d2-56dc-4e00-af22-fb6810a57d6f', 'route': ['p1', 'e4', 'i8', 'x2', 'p1', 'c1']}
1769468573.2393107,SENT,6058303f-b4b7-405f-ac9e-46df20f93a87,cd9ff1e4-2ee0-486e-94fd-c84843c20cfa,c1,c4,3376,?,p1,
1769468573.2394392,CREATED,af872ba4-1a76-4799-83d6-4d2de24bd8b6,7fa58644-02a0-4d84-b132-86ca630905c8,c1,c4,27,?,?,surb={'id': '871f5a43-6ca9-47f6-9694-24f34d5eda99', 'route': ['p1', 'e1', 'i4', 'x12', 'p1', 'c1']}
1769468573.6764886,RECEIVED,e64272b7-288b-4978-912e-34cd2b55b289,8fcc6efd-c70e-45d4-868c-df0931ec2c05,c3,c1,27,p1,?,surb={'id': 'c4d6a36a-f7c9-47f7-868b-e2a4a02133bb', 'route': ['p1', 'e4', 'i1', 'x6', 'p3', 'c3']}
1769468573.7183826,RECEIVED,d70de169-549a-46b6-81d5-52269d8304d5,6a2c1756-ffd9-4420-9964-c267f13aec61,c3,c1,27,p1,?,surb={'id': 'c69d9f79-c3b5-4a42-ba61-665f63c365a8', 'route': ['p1', 'e12', 'i10', 'x8', 'p3', 'c3']}
1769468574.195951,SENT,f3aca314-35a7-47b0-9549-c8d49e6a4528,9bfea10f-75c1-4014-9f6e-93745b90c54b,c1,c4,3384,?,p1,
1769468574.1961405,CREATED,6b5417a1-f319-4406-9d52-4f1a221b30e7,ec7fa7ec-ded2-49fb-95c9-75dfae7e7ddf,c1,c4,27,?,?,surb={'id': '47e76159-64be-4297-a26f-342c9393812f', 'route': ['p1', 'e11', 'i7', 'x11', 'p1', 'c1']}
1769468574.3923502,RECEIVED,81cca02a-2889-430b-a2b2-060bb1002e92,4b399d78-0f1f-4f9f-aeb5-a32d238f6c81,c3,c1,27,p1,?,surb={'id': '2b4726da-ab16-4338-893c-684925227bbb', 'route': ['p1', 'e1', 'i3', 'x10', 'p3', 'c3']}
1769468574.3964303,RECEIVED,00105afe-3063-44ed-8a9d-e8fe33dc3eaf,c3cdfa32-2755-43f1-a007-a89e1b522608,c3,c1,26,p1,?,surb={'id': '88c6033f-108d-4ede-be55-23e2263bd000', 'route': ['p1', 'e1', 'i10', 'x8', 'p3', 'c3']}
1769468574.9328659,RECEIVED,efda3152-c22b-4c87-bcc0-bee83ba6af76,3c9c2c35-e4e3-4851-9312-ee15018224a7,c3,c1,26,p1,?,surb={'id': 'd4e8bae6-7e4b-4588-ac02-f2686bde8da6', 'route': ['p1', 'e12', 'i8', 'x7', 'p3', 'c3']}
1769468574.9614687,RECEIVED,c52fda67-25db-49ad-98fc-0ea9dd4ffa87,2914f660-19b9-4e0b-aa1a-9d07cc1ba27c,c3,c1,27,p1,?,surb={'id': '3130a29e-43d1-45aa-bde6-1d0b3cf6b2ae', 'route': ['p1', 'e5', 'i12', 'x4', 'p3', 'c3']}
1769468575.003544,SENT,0c503dd8-9f77-4dc5-894b-59da4a81f904,b74e5af5-0a9a-4757-9462-4974a51f8a28,c1,c4,3371,?,p1,
1769468575.0036938,CREATED,d4224937-9712-47df-882a-409ca9c5c06b,6459a3eb-6e10-4214-8ed7-8173c9413514,c1,c4,27,?,?,surb={'id': 'e690ff4c-f053-4b86-93d1-14640e7365a0', 'route': ['p1', 'e3', 'i1', 'x4', 'p1', 'c1']}
1769468575.1623037,SENT,7a2f9c5c-1e73-41db-a8a4-495e247f3875,d859a3b8-2e35-4da0-8cef-b552632c8eba,c1,c4,3376,?,p1,
1769468575.1624498,CREATED,65bce313-5a68-4253-9a38-0ee872ff07d9,aff8151b-6af0-4383-b0de-c906ecf1d8d5,c1,c4,27,?,?,surb={'id': 'ff14c279-cba2-4468-b764-1a165edb9a83', 'route': ['p1', 'e2', 'i12', 'x9', 'p1', 'c1']}
1769468575.2480087,RECEIVED,1acbc979-2ca4-4ba0-93d9-fc1764d780a4,60af9ce0-1f22-4f10-a07f-586c495a9e77,c3,c1,26,p1,?,surb={'id': '3f8ad1e6-86e3-4e1f-9222-6f2f16047559', 'route': ['p1', 'e10', 'i9', 'x4', 'p3', 'c3']}
1769468575.4965432,RECEIVED,ddd19365-5c92-40c7-bceb-ab769d85e08b,32e540ea-9a1d-4095-bc42-7fe688bbf3a0,c3,c1,27,p1,?,surb={'id': 'cbc1875d-ac0d-4ca0-bcc1-fcf09cead6dc', 'route': ['p1', 'e4', 'i5', 'x4', 'p3', 'c3']}
1769468575.5223927,RECEIVED,8a16c5de-a6ad-4af2-a001-059cad6d8fc6,ca0cb9cc-1456-48cc-b00c-fb36c01e3544,c3,c1,27,p1,?,surb={'id': '98b88d54-a09e-4246-807a-035edebd9d55', 'route': ['p1', 'e12', 'i7', 'x9', 'p3', 'c3']}
1769468575.6422846,RECEIVED,ae58e5d4-fc11-464a-8113-1eb2ad69915e,2056739c-6532-4f4e-b8d0-832deb81aa9e,c3,c1,27,p1,?,surb={'id': '7a97e800-2eba-4289-9d0c-29053fdb3a96', 'route': ['p1', 'e12', 'i12', 'x7', 'p3', 'c3']}
1769468575.9084022,SENT,4dd4a16b-07e0-42b5-a919-d46f7fd40224,828fe8e7-d564-4453-9470-742d7a5444da,c1,c4,3388,?,p1,
1769468575.9085429,CREATED,a15d96f0-bd89-4b56-ab54-44e3e1ac1f97,b95da723-352b-44b8-a4d9-72934fcc6439,c1,c4,27,?,?,surb={'id': 'd085e99d-36c2-49ff-978f-d7510d8371a4', 'route': ['p1', 'e3', 'i10', 'x8', 'p1', 'c1']}
1769468576.0078108,SENT,135fa563-8d67-4c01-8d17-41d1600365b2,b41dc8eb-de96-4e1c-8ee8-501735879df2,c1,c4,3376,?,p1,
1769468576.0079558,CREATED,574c794c-016b-4455-939b-eae25f639c41,1d800f7e-4c15-4f2d-a57f-0a3c58c4f491,c1,c4,27,?,?,surb={'id': '7a585879-b324-44ef-9ea6-85f028ac8314', 'route': ['p1', 'e11', 'i4', 'x5', 'p1', 'c1']}
1769468576.0773442,SENT,96eef6e7-46ab-46ac-83c7-d9754f911c08,577c90f5-1c20-4645-83b5-945095053786,c1,c4,3380,?,p1,
1769468576.077493,CREATED,dd9613f1-0d41-4a53-aa56-ab5bac154b7d,506ad075-459b-4910-9b14-cb395860d10b,c1,c4,27,?,?,surb={'id': 'bca08582-ecb3-4dde-8f02-2ed348012faa', 'route': ['p1', 'e7', 'i9', 'x11', 'p1', 'c1']}
1769468576.2346146,RECEIVED,422c25f8-429b-4b12-88c7-abfae49299ad,dab23fb2-b7fb-42e4-91c5-87ba6410228f,c3,c1,26,p1,?,surb={'id': 'fb80663c-404e-41b6-a810-9419db1917df', 'route': ['p1', 'e10', 'i5', 'x3', 'p3', 'c3']}
1769468576.2592866,RECEIVED,a82bace3-ae4d-468e-a9a7-e96c38006f93,4bda98b7-d620-47bf-893a-62e6e812d6a5,c3,c1,27,p1,?,surb={'id': '8b8a8659-9117-42b2-908e-73028375e0d5', 'route': ['p1', 'e3', 'i8', 'x2', 'p3', 'c3']}
1769468576.5650065,SENT,89de132d-7c2c-4730-9c6a-1c7f375e5bbc,8b01c2dc-ea82-463e-9cc4-e9555f3c3c09,c1,c4,3391,?,p1,
1769468576.5651865,CREATED,568efda8-672f-4bbc-ac57-ac62cb3714ed,0204545c-7e50-413c-9e7e-2a705d8f4aad,c1,c4,27,?,?,surb={'id': 'c855ad4f-97d5-4c08-8031-c02dd05e3f38', 'route': ['p1', 'e10', 'i8', 'x5', 'p1', 'c1']}
1769468576.5879734,SENT,826573c8-a543-4d53-9eb0-19bd102fa651,1ad7458e-2cf3-42c2-a8ff-48cc3ea93cbe,c1,c4,3367,?,p1,
1769468576.5881712,CREATED,90f2ec34-baaf-4a76-8bed-c56a1e68dbb5,7fde28ea-0ff4-4ba0-b3da-37762cb7831c,c1,c4,26,?,?,surb={'id': '54ef842d-bf3b-478a-a5e9-80a61c49b369', 'route': ['p1', 'e11', 'i5', 'x5', 'p1', 'c1']}
1769468576.8953073,RECEIVED,af54224c-2b8e-4e69-ae07-a75feab98510,95d3f6c4-29e7-476b-b3ac-8dbfcfb0bc9c,c3,c1,26,p1,?,surb={'id': '6614a874-5f08-4d38-a700-860be98c29f8', 'route': ['p1', 'e4', 'i12', 'x3', 'p3', 'c3']}
1769468576.9566252,RECEIVED,3b64599f-eea7-4726-a637-c00c8b60d147,ac8f4208-f7a0-4c1e-b4f3-ae620846c549,c3,c1,25,p1,?,surb={'id': '7d24b0c8-5487-47c5-b912-48f5500b74c6', 'route': ['p1', 'e12', 'i11', 'x2', 'p3', 'c3']}
1769468577.264969,SENT,d675f82b-dd59-47f6-afc7-25ebb5945401,f067220a-598a-4ac1-a916-790119c181a3,c1,c4,3384,?,p1,
1769468577.2651443,CREATED,b503fbe8-8836-4b13-9110-fefe43ed3978,0e6cbd7f-e6ba-4699-b156-b518a2788972,c1,c4,27,?,?,surb={'id': 'd9f38674-13c2-4a33-8a05-a6f7fb6c381d', 'route': ['p1', 'e6', 'i5', 'x4', 'p1', 'c1']}
1769468577.452741,RECEIVED,2513c064-b993-4ad1-b4fe-55058c43a1a1,d94bea27-98a2-4187-a328-99f45ad1657c,c3,c1,27,p1,?,surb={'id': 'f40d888a-d9d1-4c6d-bbe8-14deab7efb78', 'route': ['p1', 'e6', 'i3', 'x9', 'p3', 'c3']}
1769468578.560632,RECEIVED,49fe60a7-5db4-4b1c-b7eb-5fa3bca120f2,97b9813b-194c-436b-8e69-c9c3d7bda5a0,c3,c1,26,p1,?,surb={'id': '2b834d56-4ed1-40b9-86a6-a9862c38f249', 'route': ['p1', 'e8', 'i11', 'x4', 'p3', 'c3']}
1769468578.5925143,RECEIVED,ba721c6e-d54c-4b4c-87a7-dc790769300a,bde8c11f-23c0-44a3-9159-fa12d40775c9,c3,c1,26,p1,?,surb={'id': '2352fd13-7a1c-4ecf-817c-9d7380895878', 'route': ['p1', 'e1', 'i11', 'x9', 'p3', 'c3']}
1769468578.6073444,RECEIVED,be6dd1b1-ecdb-4aee-b798-bc33196b6b13,ce54f93e-14e2-430b-94bb-ba481f08b9ee,c3,c1,27,p1,?,surb={'id': 'f4e5d9e1-9806-4f40-892b-27cfd8985ebd', 'route': ['p1', 'e7', 'i3', 'x3', 'p3', 'c3']}
1769468578.6182015,SENT,be9b6074-ba60-498b-8283-6b1618346784,2b423d45-bf76-4509-aa6a-4d0edb7ba9e7,c1,c4,3363,?,p1,
1769468578.6183531,CREATED,ea2fe100-e3e9-4e75-9bd7-c583ee02d3fc,c8be8333-fbf7-4b36-9211-0793443381a8,c1,c4,27,?,?,surb={'id': 'cf35f187-7587-42c4-9840-c26781ac2954', 'route': ['p1', 'e3', 'i4', 'x10', 'p1', 'c1']}
1769468578.6437533,SENT,09fff0a2-4ba4-4100-8107-fcd92c21e6cd,ada25738-9f49-4f40-9e22-ee3100acfdae,c1,c4,3388,?,p1,
1769468578.6438985,CREATED,2ec86f20-658a-463c-8a9d-3b2e6d7cbe58,12308bec-5f54-43f4-9318-1e31e8b49f38,c1,c4,27,?,?,surb={'id': '9af84ec0-81ef-4121-9169-9383e443118c', 'route': ['p1', 'e12', 'i3', 'x10', 'p1', 'c1']}
1769468578.9277287,RECEIVED,1789c954-891b-40e5-8afd-55f1faeb6314,d31288e1-11d2-40c9-8c30-cf2d6e5f7284,c3,c1,27,p1,?,surb={'id': '292db90d-5f7b-4ed4-a74a-081922fd069f', 'route': ['p1', 'e6', 'i8', 'x3', 'p3', 'c3']}
1769468579.403372,RECEIVED,6252e05b-40a2-48ce-812c-b3b50e44d2f6,57265499-37ec-413d-b2c1-0a4b3f3738e1,c3,c1,27,p1,?,surb={'id': '4ae910aa-0cad-4a51-a2c1-b2919ac449d0', 'route': ['p1', 'e7', 'i9', 'x1', 'p3', 'c3']}
1769468579.7621543,SENT,3f34abea-3c44-47f4-975b-02340eed93ba,ac691a67-688b-4e3c-87df-dece4b1cab02,c1,c4,3417,?,p1,
1769468579.7623045,CREATED,959dd70f-f3e2-4015-a3ed-ce3b6b42f6cb,e12f4208-c16e-47c2-b3d7-82f1ff4ec4da,c1,c4,27,?,?,surb={'id': '32063b15-cc39-43fd-b317-c166ca3e2493', 'route': ['p1', 'e10', 'i6', 'x11', 'p1', 'c1']}
1769468579.9288218,SENT,0cbe165f-5c9b-495a-9522-b736a2ba8e99,149ed860-bbf5-458b-9d5f-10719ff07d28,c1,c4,3399,?,p1,
1769468579.9289694,CREATED,870c0373-6637-4134-94f7-18eeff99c772,668789cc-11cf-495a-b8d6-8514857eddf4,c1,c4,26,?,?,surb={'id': '0660f959-609e-40c7-ad39-52aa3e72d705', 'route': ['p1', 'e11', 'i12', 'x1', 'p1', 'c1']}
1769468579.960615,RECEIVED,b6307c65-022b-4b65-a902-c577cd594c7f,8b991826-c5f9-4434-88cd-a20e81237719,c3,c1,27,p1,?,surb={'id': '04bbc326-4ff3-4a49-9136-9749c9afaa3c', 'route': ['p1', 'e10', 'i6', 'x6', 'p3', 'c3']}
1769468580.15464,SENT,9f9fca95-582f-4f5b-884d-2778e0d3a956,f1cafe63-7691-4f4c-bd30-d390b263243d,c1,c4,3392,?,p1,
1769468580.1547909,CREATED,109764d1-f66a-477c-81b8-f205047efb79,89858a9b-0722-4c68-8253-53a071bbb49b,c1,c4,26,?,?,surb={'id': '9c80b96c-d629-4ccb-80d6-29192c158090', 'route': ['p1', 'e10', 'i8', 'x11', 'p1', 'c1']}
1769468580.7217963,SENT,3f5c618f-7c73-46cc-ab22-41c4023751d1,bc1503aa-1255-437f-ada6-c2cbfddf933d,c1,c4,3388,?,p1,
1769468580.7218957,CREATED,ee41cdf4-f59e-4f11-bdf2-8f233fcb665c,d11a6418-92d5-4828-b1a7-fb679fc52ff8,c1,c4,26,?,?,surb={'id': 'c0230d25-c758-4ab3-93de-87b509276aad', 'route': ['p1', 'e11', 'i12', 'x12', 'p1', 'c1']}
1769468580.861826,RECEIVED,a339b165-6731-4610-8d39-1542f281b5c5,38987b32-aa9e-456d-bbf9-89da5e40294b,c3,c1,27,p1,?,surb={'id': 'efe25f35-8bb0-42a4-9acb-88289de015aa', 'route': ['p1', 'e9', 'i7', 'x10', 'p3', 'c3']}
1769468580.8933842,RECEIVED,5d76a980-436f-4739-990c-a36f6e43d730,2bc933b1-b9bf-4760-a55d-46f15ff54919,c3,c1,25,p1,?,surb={'id': '7c3bbc22-272b-44b5-9214-85b4c02fc7f5', 'route': ['p1', 'e4', 'i2', 'x2', 'p3', 'c3']}
1769468580.9488363,RECEIVED,758a5c11-fd3c-4d12-bcac-f2e374f5411c,80433674-548c-44e4-9df6-963c06de4c5a,c3,c1,27,p1,?,surb={'id': '36a18bbd-bb27-43af-9c37-4cb06ccfee36', 'route': ['p1', 'e9', 'i2', 'x5', 'p3', 'c3']}
1769468581.2112825,SENT,341c94a5-7c6f-4b25-81cd-34843372e0eb,e2286760-ec57-4c8c-bdaf-d4c9ca9962d0,c1,c4,3387,?,p1,
1769468581.2121885,CREATED,ccaf7938-9d70-4820-b81e-6189658383fe,a09b1fac-4408-498d-b131-d8f4cbc1f12d,c1,c4,26,?,?,surb={'id': '2871290a-06e2-46b6-baf3-23913115d336', 'route': ['p1', 'e12', 'i10', 'x11', 'p1', 'c1']}
1769468581.3336852,RECEIVED,3261f18f-a7ff-4073-ac3a-bda15801cc86,b6ba1566-ca2c-4c32-a884-294b411d7183,c3,c1,27,p1,?,surb={'id': '7f78f3b0-bd33-4a68-8502-106c0d4f1bd0', 'route': ['p1', 'e2', 'i1', 'x4', 'p3', 'c3']}
1769468581.52178,SENT,6ec9c593-aa99-4d62-9966-9b44acd1db37,2f79688c-2202-4a21-b3f0-843ad68b2868,c1,c4,3376,?,p1,
1769468581.5219302,CREATED,c7ba585f-eb6c-4505-b76f-a29a560e995c,2fd7af01-6947-44b2-9486-d4c397240e58,c1,c4,27,?,?,surb={'id': 'fe6cb892-0747-4070-b21b-fffe7d4d2ec2', 'route': ['p1', 'e1', 'i10', 'x1', 'p1', 'c1']}
1769468581.8282137,RECEIVED,750589e7-73c2-49aa-a5ad-50d1ea852422,e804a22d-fc4e-4cff-9435-9f9153c7d45f,c3,c1,27,p1,?,surb={'id': 'f74f6203-d7c8-4d42-ae88-ab64a84a9331', 'route': ['p1', 'e1', 'i1', 'x5', 'p3', 'c3']}
1769468581.8740017,RECEIVED,3366acb2-c766-489d-b131-fa06feaf2572,3a2dc9b6-c2be-40cb-a9f0-a9d6f97838aa,c3,c1,27,p1,?,surb={'id': '5256253b-bad8-4afa-b148-b4e67677ec79', 'route': ['p1', 'e12', 'i7', 'x5', 'p3', 'c3']}
1769468581.9775763,RECEIVED,2c9fdf98-0efe-4a14-8855-64c3f17ad386,b9fdf981-55c2-4c89-b5fb-73851e228a49,c3,c1,27,p1,?,surb={'id': '0bc9a751-ebc2-4e95-a04f-783e96ffbdc4', 'route': ['p1', 'e8', 'i5', 'x3', 'p3', 'c3']}
1769468582.0043457,RECEIVED,93cfe388-3ff8-48cb-9ccb-219d37d113b2,528114ba-0adf-4ae6-8cc7-9497b27ae63f,c3,c1,27,p1,?,surb={'id': '97336207-8912-4e5c-91a1-c91764f13381', 'route': ['p1', 'e2', 'i2', 'x8', 'p3', 'c3']}
1769468582.1438906,RECEIVED,8c045b2b-d0ac-483c-a262-348688a58fd4,069b669a-9cde-4e3a-9723-83603c63668d,c3,c1,26,p1,?,surb={'id': 'd09cf723-1a8f-4864-b8db-3ad6e67f59c5', 'route': ['p1', 'e11', 'i11', 'x2', 'p3', 'c3']}
1769468582.2345355,SENT,cf7582cf-577a-4acc-9243-58ff2edc5ef1,0583d4eb-3a93-411e-a31a-806fcb7729b6,c1,c4,3376,?,p1,
1769468582.2346785,CREATED,77d3ccad-2b41-46e6-974a-c4aeffb48d93,28f9507a-59b7-4177-bbd7-de3946716baf,c1,c4,27,?,?,surb={'id': 'b622c300-24bc-4819-862e-d9928cd93320', 'route': ['p1', 'e2', 'i3', 'x6', 'p1', 'c1']}
1769468582.2778056,RECEIVED,0f7f7069-c936-494a-8275-84ba261aa284,6cd88328-d2eb-4100-b229-915ccd6e9169,c3,c1,27,p1,?,surb={'id': '44976b2f-1711-4e60-bafb-4db49ed0a606', 'route': ['p1', 'e4', 'i3', 'x4', 'p3', 'c3']}
1769468582.3423653,SENT,f2236750-f803-4103-ae16-5c1d6278fbf3,0c95f20e-e8c7-4540-a818-9e69d2cff251,c1,c4,3359,?,p1,
1769468582.3425171,CREATED,23eb8d9e-d3d4-437d-8244-2ce7f5acd984,20c017f5-48bc-4f7d-9737-bfb7a99ff618,c1,c4,26,?,?,surb={'id': '8c75e1f1-b4df-429a-aa15-a71c78bfeea0', 'route': ['p1', 'e3', 'i5', 'x5', 'p1', 'c1']}
1769468582.7030087,RECEIVED,56fed1f9-eba5-4498-9287-a827fd00350d,f537a818-2bf4-47b4-a88f-bec3e075b682,c3,c1,27,p1,?,surb={'id': '7aebbe11-9793-4645-a5a8-a4c730b58c01', 'route': ['p1', 'e2', 'i4', 'x6', 'p3', 'c3']}
1769468582.809382,SENT,b218d937-99bb-4d80-851d-3f704db51bb9,99a2aa88-9ac4-470e-930c-af0f48d64936,c1,c4,3400,?,p1,
