timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453749.0925543,SENT,5bd315cb-10a1-4da8-b2e1-7f5deb2ddb6c,02e25c0b-dd58-47f3-bb18-82198f020487,c1,c2,3392,?,p1,
1769453749.092715,CREATED,1901e35b-7cc0-4582-8d96-2dc9401a7ee2,0224350b-3777-47c4-ba44-24b140549830,c1,c2,27,?,?,surb={'id': '373c2b9c-fa85-4bed-b1f8-c4baabdf967d', 'route': ['p2', 'e11', 'i10', 'x12', 'p1', 'c1']}
1769454052.765479,SENT,4db8c2c7-f547-44e4-9310-bfa9d30214d2,b23de288-fc01-4f26-967e-bac5ace04a1c,c1,c2,3360,?,p1,
1769454052.7655702,CREATED,61f6f5ff-8886-4244-b4d4-fd8220103476,e748615e-f1ea-4bab-9f94-bb0d2ca1108f,c1,c2,27,?,?,surb={'id': 'f3d767a5-a49f-4bc9-aae0-5ca62f9f148a', 'route': ['p2', 'e2', 'i9', 'x9', 'p1', 'c1']}
1769454052.8173785,SENT,90c17d25-adb1-47f6-b2d2-a9bb7f198d0b,5d0d9c13-e7c8-460d-bf4c-5b6e0c686ab2,c1,c2,3389,?,p1,
1769454052.817468,CREATED,b49c3fbd-cf05-4f39-8805-6ca932099065,a19edbd1-4e71-461f-b6be-a4fbac2d7d05,c1,c2,27,?,?,surb={'id': 'e5cfafbd-17ef-4b04-b261-5476bd2c80f3', 'route': ['p2', 'e12', 'i10', 'x9', 'p1', 'c1']}
1769454052.9496756,SENT,d5a37d85-674a-4ccd-b7e1-28b5d108f79c,25ddfbf2-88c7-443d-84d9-0adb053933d5,c1,c2,3398,?,p1,
1769454052.9497693,CREATED,3745ff93-dd96-4324-ab73-2450dc3e8e6a,cb3051fb-38a2-4d11-ba05-0ccf829133f3,c1,c2,27,?,?,surb={'id': 'a8990e78-2eef-4d97-93be-fd054dde3bfa', 'route': ['p2', 'e12', 'i2', 'x5', 'p1', 'c1']}
1769454052.9766057,RECEIVED,91aeda87-e9fa-497b-9eea-2ba42712b207,452ef382-28d9-458a-9610-dc4c1c061f60,c4,c1,27,p1,?,surb={'id': 'ece6df01-1486-4942-be6f-0978472babf8', 'route': ['p1', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769454053.2874503,SENT,3a9bbbc7-ae39-4070-9e24-3f4882dd3386,5ab7a40f-ff83-4d78-a847-31b103748716,c1,c2,3360,?,p1,
1769454053.2876241,CREATED,6ead0a5e-b444-4e67-a1e1-dc73c1e4e2c8,8d37b50c-d365-4fdf-a8a2-f783ecf16b7e,c1,c2,27,?,?,surb={'id': 'f81a2425-7f14-4ad2-9179-c64d1b5c3181', 'route': ['p2', 'e9', 'i2', 'x9', 'p1', 'c1']}
1769454053.4689002,SENT,f05d7f56-b9c6-41f0-821b-42507e7593a4,cf9da64d-a4eb-48c4-82eb-fd23f46b9670,c1,c2,3386,?,p1,
1769454053.469069,CREATED,97d92990-4c53-4974-87a0-de1fe4f2b203,d22d8f2f-5991-4f30-87ff-4a1e2a70cbc6,c1,c2,27,?,?,surb={'id': '958e3ec6-4698-4349-83c3-a5b7551efe5e', 'route': ['p2', 'e11', 'i11', 'x11', 'p1', 'c1']}
1769454053.4857895,RECEIVED,e840a830-da53-4ca6-8d88-1673990baafd,c7aaab3d-50dd-4c50-acaf-285b003e4e57,c4,c1,27,p1,?,surb={'id': '0df2daaa-eaab-43a4-a5ac-a4c2a21216d0', 'route': ['p1', 'e3', 'i12', 'x5', 'p1', 'c4']}
1769454053.6805835,SENT,24ec47f8-f23f-4e05-a1bd-1702e1257ecd,3c1dca1c-273f-4a5a-8aab-b905913c806f,c1,c2,3396,?,p1,
1769454053.680755,CREATED,9153d259-fafd-45ae-9ac3-aad0cdda9472,ad6e8871-4dc4-4403-8097-f8eadd4a8365,c1,c2,27,?,?,surb={'id': 'f3e7ec1e-2c1b-4dbe-adbd-5d0a68fe2c39', 'route': ['p2', 'e11', 'i8', 'x12', 'p1', 'c1']}
1769454053.720438,RECEIVED,ebdb4f81-1338-4ed3-a1f9-60bef01125b6,1764e166-7873-4d8f-8206-a8244828baad,c4,c1,27,p1,?,surb={'id': 'f331edbf-93a8-4dd5-87cf-c12897535ce3', 'route': ['p1', 'e7', 'i1', 'x10', 'p1', 'c4']}
1769454054.1828015,SENT,3eaf203f-cb98-456d-8950-81a3fdb8df03,c92aac59-4cdc-485e-9369-8c2fa71ae0c3,c1,c2,3367,?,p1,
1769454054.1829352,CREATED,e66b6829-63c4-42cc-bb02-a82930926f60,835aea53-d50f-4bff-b893-20eceaebec80,c1,c2,26,?,?,surb={'id': '3b2fe9c1-3d59-4bcb-acf8-c48dc8e70f56', 'route': ['p2', 'e7', 'i1', 'x2', 'p1', 'c1']}
1769454054.232797,RECEIVED,279591b8-7c27-43a1-bfe2-2db5c7e3949a,64e66d01-57ae-4101-b45c-a298f8e2c09a,c4,c1,27,p1,?,surb={'id': '65120e6f-a216-48f8-8132-7bd9e15c4d05', 'route': ['p1', 'e12', 'i3', 'x4', 'p1', 'c4']}
1769454054.253859,SENT,88537b71-17fc-42fe-ba94-e0d61d9e11b6,d0036fc7-291d-45b5-86ab-405cc31736ab,c1,c2,3383,?,p1,
1769454054.2539942,CREATED,d1cb368f-1824-456c-9de9-ea3b58806958,36fa52cd-9e16-4465-906b-7d82344e7d4b,c1,c2,27,?,?,surb={'id': 'd320aa0c-3937-49fe-a777-ac1103b19582', 'route': ['p2', 'e7', 'i11', 'x5', 'p1', 'c1']}
1769454054.37929,RECEIVED,f4e46ee0-0f9e-4b43-8d9b-78e0f706da35,09cde0e2-5094-4d53-866d-506e726c2436,c4,c1,27,p1,?,surb={'id': 'b66751c8-7376-4e41-bb5c-2121d13e47d0', 'route': ['p1', 'e8', 'i11', 'x7', 'p1', 'c4']}
1769454054.4587777,SENT,dad46d41-1a10-4286-9a8f-8cd13cdc949a,e5fc8a61-f6fc-4303-82ac-706ae77856a5,c1,c2,3400,?,p1,
1769454054.4589102,CREATED,31ad5020-f983-449b-a382-2fee36379212,5e697f7e-f7d6-440d-b9fa-81c2412394bb,c1,c2,27,?,?,surb={'id': '5c673af5-284a-4a3c-a2f1-dcdc44e52be4', 'route': ['p2', 'e9', 'i1', 'x10', 'p1', 'c1']}
1769454054.6184556,SENT,48d627d8-c8fb-412f-8b30-509ec95758aa,eafc3107-1c64-4174-97c4-bfbbdbc2a585,c1,c2,3379,?,p1,
1769454054.6185136,CREATED,500871da-8758-4d70-833f-8773b0790d6a,6a603da9-58e4-48c3-8f84-bed67174f6ce,c1,c2,26,?,?,surb={'id': '3468c82f-f093-4849-afe5-163ee78c495a', 'route': ['p2', 'e2', 'i5', 'x8', 'p1', 'c1']}
1769454054.7714288,SENT,5c4c4f45-e0ea-46d8-b8ac-f793bdb91e34,c2ecac80-92a0-4789-878a-2df4537320a3,c1,c2,3407,?,p1,
1769454054.7714965,CREATED,e4a92316-69ba-49c0-9b8f-c8ccb76f159d,c9602aeb-b307-4f6c-885a-cf3c1059444c,c1,c2,27,?,?,surb={'id': '0a69594b-df96-419b-9275-9328d18c8a38', 'route': ['p2', 'e1', 'i6', 'x8', 'p1', 'c1']}
1769454054.8402255,RECEIVED,7056932a-da3f-4e1c-9d59-27807f5377d3,3820e7ea-122a-407b-94da-cfa974bd2fef,c4,c1,27,p1,?,surb={'id': '26109018-85f6-49e9-aab2-b90ed0451e28', 'route': ['p1', 'e11', 'i10', 'x11', 'p1', 'c4']}
1769454054.9513483,SENT,4bab4333-a501-4a5e-9114-d2973a244c98,c8ae157e-3d86-483a-8b65-d93cc5e2713f,c1,c2,3395,?,p1,
1769454054.9514155,CREATED,0529f66d-67a4-44a4-8da0-cb7dfbe9f0f6,433e1cb7-9231-480c-98f4-9c76f2d7d2e9,c1,c2,27,?,?,surb={'id': '065773f8-1b84-458d-9c0d-68b6e83973b3', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769454055.1384413,RECEIVED,a221e925-c146-40c1-bab3-d23151377051,ef6b4cff-f710-4afc-b240-3534c63ffae3,c4,c1,27,p1,?,surb={'id': '7d576500-d876-45b0-930b-ba5deec1a0b9', 'route': ['p1', 'e9', 'i11', 'x12', 'p1', 'c4']}
1769454055.1977992,RECEIVED,004fc412-18aa-4064-abb8-26d6962129b0,67729bc6-d3d0-4b29-ab44-da9e49c564b2,c4,c1,26,p1,?,surb={'id': '3bdbbd21-be05-4424-a092-1d7cb8023dac', 'route': ['p1', 'e11', 'i5', 'x4', 'p1', 'c4']}
1769454055.3275077,SENT,51cd3fc1-0d60-4729-8713-84ea65e3c79f,8068b015-e3c6-423f-bf80-87266a5ab4b4,c1,c2,3396,?,p1,
1769454055.3276272,CREATED,afad4eda-644a-4f95-968b-2c772c06c248,92e9df19-7858-4b88-8bc5-070c7b186c89,c1,c2,27,?,?,surb={'id': '696a6eca-8229-4a07-9732-f9cd543b67d4', 'route': ['p2', 'e9', 'i3', 'x1', 'p1', 'c1']}
1769454055.7458067,SENT,3a9aa647-4cd8-4494-83e1-bffcbabcba2e,2cb6d84c-9e0a-4a2b-97e2-38a288e1a217,c1,c2,3360,?,p1,
1769454055.7458816,CREATED,f0921500-28a1-4fca-b93c-451001d6283d,c7ac7740-f41c-4786-a763-bfccb895f76e,c1,c2,27,?,?,surb={'id': '6060ff7b-03fc-4334-9f8c-487c0d8e4095', 'route': ['p2', 'e5', 'i3', 'x8', 'p1', 'c1']}
1769454055.7651076,RECEIVED,9c562de8-1704-4008-a5e2-5c636c72937d,a2018ace-37d0-42b3-a905-ffc80dbdce84,c4,c1,27,p1,?,surb={'id': '705ae944-0555-4c16-8dc2-b43cc8389331', 'route': ['p1', 'e10', 'i6', 'x11', 'p1', 'c4']}
1769454055.8344297,RECEIVED,823639a0-c826-4daf-bb01-ede52dd22541,218a7f7f-3aba-40ac-a927-f7a758a2d1f5,c4,c1,27,p1,?,surb={'id': 'a818dfef-5f27-4212-bfd7-7fb089875547', 'route': ['p1', 'e9', 'i11', 'x4', 'p1', 'c4']}
1769454055.8877716,SENT,50b986e9-a617-4b31-a6d1-26bdd9aabd85,cf456997-0846-45a5-a7bd-c8aa6ac296a9,c1,c2,3392,?,p1,
1769454055.8878486,CREATED,160e4e74-dd2b-459f-93f0-e3648585a506,4ebc23f0-2bb5-4cd8-9dbe-d7baba69a890,c1,c2,27,?,?,surb={'id': 'a16c5ec0-b5f8-4f9d-bd42-63434b5fc849', 'route': ['p2', 'e12', 'i12', 'x8', 'p1', 'c1']}
1769454055.9053655,RECEIVED,948b4e34-5a07-4f51-b774-ef4bd533eee7,7526850c-5e3f-4011-93f5-06e3f1a4dc0b,c4,c1,27,p1,?,surb={'id': '55485fb3-6e90-42bb-a879-0e43bc2a8a7c', 'route': ['p1', 'e10', 'i10', 'x10', 'p1', 'c4']}
1769454056.028172,SENT,7ace2190-385a-4173-9250-81e89d340749,06f22eb0-4f9f-4064-adcd-dd058f4e2edd,c1,c2,3384,?,p1,
1769454056.0282497,CREATED,72c84c6d-230e-4f5a-a77f-05e6122df466,a9a6e6a8-dcf5-4923-96fb-662798e5b1f6,c1,c2,27,?,?,surb={'id': 'e9d6a7f3-92d7-40a2-8978-207901c5eb54', 'route': ['p2', 'e1', 'i11', 'x6', 'p1', 'c1']}
1769454056.0632243,SENT,91d9a5b9-da0b-495f-a9d0-02958dc5069f,7edeab8c-9c84-41b8-9f6f-c6fc67313ed8,c1,c2,3379,?,p1,
1769454056.063298,CREATED,abbbb7c4-a5b3-405c-a60f-7e9be767bdbc,3792bce6-eb93-46a0-9ea9-c6ec5820eb33,c1,c2,27,?,?,surb={'id': 'a666aa57-fa7a-4cbe-8517-844d87fba6aa', 'route': ['p2', 'e3', 'i2', 'x11', 'p1', 'c1']}
1769454056.0996063,RECEIVED,7ccfe2e6-e9a5-4257-a8b6-b518331f87b0,50d9cad5-6dee-4da2-adf4-478ffef7f12d,c4,c1,26,p1,?,surb={'id': 'a31c2bfa-6620-4142-880c-8743b3fa9b62', 'route': ['p1', 'e2', 'i10', 'x9', 'p1', 'c4']}
1769454056.2612846,SENT,6eec639e-f309-4b31-b10f-84a6f7a1c198,7d80e015-d356-4084-b806-89641a539bbd,c1,c2,3379,?,p1,
1769454056.2613611,CREATED,31f114cb-6eba-49c1-bc2c-aa0795745da7,21d89d40-4c23-41eb-ae94-a03b62ea19cc,c1,c2,27,?,?,surb={'id': '8898eda5-f172-497f-b026-6695867545b1', 'route': ['p2', 'e7', 'i1', 'x2', 'p1', 'c1']}
1769454056.4767797,RECEIVED,5acc6e57-f71c-4191-92d3-4e6451d715ec,5c8e147e-d4d7-4910-93e3-ff8182e9b15c,c4,c1,26,p1,?,surb={'id': '0cd6dfda-7da7-4b38-9e67-8572941ab003', 'route': ['p1', 'e9', 'i5', 'x6', 'p1', 'c4']}
1769454056.4984503,SENT,62abb905-3024-42b9-9a40-c254dcd286f3,12faecd0-ff0a-4678-989d-0d43efbcf354,c1,c2,3383,?,p1,
1769454056.4985673,CREATED,7a255f24-f880-4e92-a1b2-622b68572f90,064f3600-d9d8-4ff4-b1d4-7b0bf6d9c169,c1,c2,27,?,?,surb={'id': '5a057a14-2fec-4da4-8aab-e3c211399164', 'route': ['p2', 'e9', 'i7', 'x3', 'p1', 'c1']}
1769454056.6344612,SENT,358614da-797d-40e8-bb82-4e2a155de36a,0e9325ff-eee7-421e-8120-7fa5f9902d66,c1,c2,3363,?,p1,
1769454056.6345775,CREATED,e7473a8b-25db-4193-8809-6cc65e38ff84,e6f7c303-95e5-4247-9195-6f844c132308,c1,c2,26,?,?,surb={'id': 'ec872561-05d3-472d-831e-30b65dd5edfa', 'route': ['p2', 'e9', 'i3', 'x8', 'p1', 'c1']}
1769454056.6852806,SENT,e961e163-8572-4520-9a68-9ac0d9e21cc5,1772184f-6781-45c0-91f3-882e6cf202cd,c1,c2,3355,?,p1,
1769454056.685398,CREATED,fb7e4d65-5b10-4f1e-99c6-d3b95eafde57,6f76c0dd-13fb-421c-8022-ee6f6386f3f9,c1,c2,26,?,?,surb={'id': '8cd015c6-bac3-418c-8ad8-0a9844191135', 'route': ['p2', 'e1', 'i1', 'x2', 'p1', 'c1']}
1769454057.5501306,SENT,4fba24ba-5f39-4cd2-b5e0-533143e360db,abe8bef1-7c46-45ae-9d35-d8a2111aedf1,c1,c2,3375,?,p1,
1769454057.550191,CREATED,995a7a39-d9dd-4234-baac-b0783221e6f2,6f01913f-f46f-40ff-bec7-d10a77cea629,c1,c2,26,?,?,surb={'id': '8f1b501b-20cd-47cc-84db-ae58d802b0c0', 'route': ['p2', 'e2', 'i5', 'x6', 'p1', 'c1']}
1769454057.5656273,RECEIVED,4871d183-dbf9-49e8-99bf-8743540da572,d71c83dc-dc27-43ce-9a08-b7e65c5b9a5a,c4,c1,26,p1,?,surb={'id': 'a3088c73-84f4-4f9e-93a4-d526c5df6982', 'route': ['p1', 'e2', 'i3', 'x7', 'p1', 'c4']}
1769454057.6150222,RECEIVED,ec071aa3-6033-4df4-aaa0-541bfe8a2e83,1768aef1-7a13-4b1f-93f2-5d0e8b1dbd4e,c4,c1,27,p1,?,surb={'id': '2d646bb0-c516-4c88-a4c1-50ac9e9a0c3b', 'route': ['p1', 'e2', 'i7', 'x10', 'p1', 'c4']}
1769454057.938406,RECEIVED,aab4975f-5f9f-403d-a78b-2477902ebe53,ef28c8a7-8f7c-4946-a419-20fa8ab0b238,c4,c1,26,p1,?,surb={'id': '40f47c21-393c-4f44-8976-925135804a14', 'route': ['p1', 'e5', 'i10', 'x10', 'p1', 'c4']}
1769454058.3438509,SENT,04bd368f-fedb-4ec4-ba75-f478fd062163,ecc407d3-7c54-488a-ac15-476e9f42d067,c1,c2,3392,?,p1,
1769454058.3439262,CREATED,9760a1b5-4ebf-46fa-8ee1-339c8555cfaf,6ac8f4c9-323f-4915-a2cb-39a81b8ab06d,c1,c2,27,?,?,surb={'id': '20ba7c58-80f6-4d24-8b10-c4e13e517932', 'route': ['p2', 'e10', 'i11', 'x4', 'p1', 'c1']}
1769454058.4529426,SENT,2685c77f-04b8-4682-960b-b5bb02e4cc46,d2a8635f-4f19-42fb-9892-68131c0559b3,c1,c2,3383,?,p1,
1769454058.4530182,CREATED,14496ba0-5351-4fb0-ad6c-d2574a35494c,c751a31e-6eb6-4e7f-b69b-e84bebfe1cca,c1,c2,26,?,?,surb={'id': '8e855cdd-cb9e-4f2f-a3f5-004a68ca1e09', 'route': ['p2', 'e11', 'i1', 'x4', 'p1', 'c1']}
1769454058.7778313,SENT,c191695a-33b2-4510-b0a2-3d970c3c13d4,76f2d567-6bc6-4abb-b8a1-5475509c8a81,c1,c2,3384,?,p1,
1769454058.7779825,CREATED,97511a8e-b8f4-42eb-bb17-d65b0f2fcd72,41dfd34a-27fa-4f7b-9117-75d42d741cd6,c1,c2,27,?,?,surb={'id': '0294a5d1-b81b-4589-aa6c-7b5b8f31c1dd', 'route': ['p2', 'e2', 'i3', 'x2', 'p1', 'c1']}
1769454059.1262994,RECEIVED,3b5f621d-6973-4d83-a72b-a2451d219ec2,971bd59e-51bc-4a8e-a52c-491bc12f391c,c4,c1,26,p1,?,surb={'id': 'c4710f2a-e9d1-4c29-bd54-da754c263955', 'route': ['p1', 'e6', 'i4', 'x2', 'p1', 'c4']}
1769454059.1464767,SENT,fc56cc56-b783-43f5-9e50-5e2c5a4f1c15,94443338-30d5-45dc-85ad-d8ae40c35424,c1,c2,3383,?,p1,
1769454059.1465917,CREATED,d324e78b-320d-4a97-bc31-876b77b41238,384fc914-aa89-4bbd-8f72-f11937cf972d,c1,c2,27,?,?,surb={'id': '8347e883-c26e-4a8f-8699-9d54bae4fd30', 'route': ['p2', 'e10', 'i7', 'x2', 'p1', 'c1']}
1769454059.8185287,RECEIVED,d90fbe97-6b73-49fb-9eff-e9713c760f7b,0377f317-c2bc-4897-9bd7-61d9021fe6dc,c4,c1,26,p1,?,surb={'id': '226fd989-b1ce-4676-9b80-f72b3086abbc', 'route': ['p1', 'e1', 'i12', 'x2', 'p1', 'c4']}
1769454059.8418047,SENT,07cd49c7-3d7e-4be8-8103-891b28e60793,f3a79a05-5efc-4726-a7c2-e22cf56100e4,c1,c2,3372,?,p1,
1769454059.8419557,CREATED,e4a054ec-0855-4b64-9280-eba0ec162718,e1363fce-9617-42b7-938c-2da286c420e8,c1,c2,27,?,?,surb={'id': '3fef7ca4-cd13-4c97-94f5-23a037df4ba4', 'route': ['p2', 'e5', 'i6', 'x2', 'p1', 'c1']}
1769454060.295268,SENT,f7b57d49-1e4a-499d-b20e-a5f3a856bd91,ea2cf6ab-59a4-4cea-b5df-62d48ea3e3f1,c1,c2,3387,?,p1,
1769454060.2954144,CREATED,7cf7bd84-14bb-4542-8046-17a98842ac17,4639c03a-d1f3-4d15-a46b-330eb845b572,c1,c2,27,?,?,surb={'id': '1ba38d74-6628-454a-a7e6-468c1c85511d', 'route': ['p2', 'e7', 'i10', 'x10', 'p1', 'c1']}
1769454060.7142005,RECEIVED,58b3ac3c-3858-40f4-83d7-9678861dc88a,672aefe4-e36b-415b-942f-53f0fcbc65d7,c4,c1,26,p1,?,surb={'id': 'bb4fde60-72bc-46b5-8122-548b2d71706f', 'route': ['p1', 'e11', 'i6', 'x1', 'p1', 'c4']}
1769454060.772819,RECEIVED,b0730849-9f69-488e-8bb0-adecdb0e4c12,028aaf36-c4b3-436c-b2b2-53e50ca2e720,c4,c1,27,p1,?,surb={'id': 'c13e4db4-03bd-46e0-aabe-c3554a713356', 'route': ['p1', 'e6', 'i8', 'x12', 'p1', 'c4']}
1769454060.8344414,RECEIVED,5668506e-341e-4350-b81e-39b0c5502a3d,9540e14c-70ba-4519-945e-410d2a7590c5,c4,c1,27,p1,?,surb={'id': '2842057e-c3a4-49e1-ae1a-ba883cdbec19', 'route': ['p1', 'e3', 'i11', 'x9', 'p1', 'c4']}
1769454060.9002066,SENT,f69fa9e5-14a1-4632-816a-78fb1019d575,de92893b-1ed9-4833-b40c-2ee047903a5d,c1,c2,3395,?,p1,
1769454060.9002995,CREATED,b70b63cd-a580-4e26-ad93-50076a731c2f,3661c976-c070-444d-a1d1-7e25cc266088,c1,c2,26,?,?,surb={'id': '36d69346-9c52-44cb-ae25-1fe93238ebb2', 'route': ['p2', 'e10', 'i9', 'x4', 'p1', 'c1']}
1769454060.9442208,SENT,bac80180-d3d4-4648-93f1-b42524aec8b4,3307ebac-cb0b-40b8-bf1e-ed37ca49773e,c1,c2,3381,?,p1,
1769454060.944318,CREATED,e74c5937-4ea7-4cf7-9cee-0f2385944285,ee1c2b66-0cb7-470a-a7c8-097350508570,c1,c2,27,?,?,surb={'id': '57337896-7240-4ab4-b654-1ccb08e3571d', 'route': ['p2', 'e7', 'i6', 'x12', 'p1', 'c1']}
1769454061.066664,RECEIVED,99ff6d6f-5ecb-4ff5-bbc6-d2111e91b10d,53c197de-1d8b-4ade-b069-6432bf95831b,c4,c1,27,p1,?,surb={'id': 'aaeee267-c5fd-434d-b5b9-933067d101bc', 'route': ['p1', 'e2', 'i3', 'x9', 'p1', 'c4']}
1769454061.070357,RECEIVED,ef7706c8-decf-4f84-a0bd-9064fbb0dab7,06394e2b-44ed-46b1-a1d7-4bdc8171af54,c4,c1,27,p1,?,surb={'id': '7ed6a1be-2edc-47aa-9682-f328bfda6340', 'route': ['p1', 'e6', 'i6', 'x1', 'p1', 'c4']}
1769454061.4602246,SENT,e70b00c1-954d-4f02-b629-f981a1a5f75f,512c04a3-cff9-4ed9-b744-30b080a78424,c1,c2,3380,?,p1,
1769454061.4603717,CREATED,7a3b8273-1ad7-4f93-be9d-7a32eb2a91f9,d120dbc9-5c04-488f-a9bd-c5d53537bba3,c1,c2,27,?,?,surb={'id': '9d9c2eba-bc5d-4f21-8340-34262267df7c', 'route': ['p2', 'e6', 'i3', 'x3', 'p1', 'c1']}
1769454061.5581782,RECEIVED,cb8e1dfe-cb98-47b3-b6ce-a52ccf4a27b8,340651f3-6761-4984-a2f2-8dc4cc44b830,c4,c1,27,p1,?,surb={'id': '55c3e31a-e581-4af2-9045-5056f14fbd05', 'route': ['p1', 'e4', 'i1', 'x7', 'p1', 'c4']}
1769454061.8135445,SENT,0ff6901d-8632-472d-9dad-37ae7eb5bf29,073731ef-02db-40ec-a534-644ae0f2ec6c,c1,c2,3394,?,p1,
1769454061.8136904,CREATED,f3cfc4f3-9d11-49ce-8de9-9f4b55a77401,9b03a067-15f5-4ed1-923e-3593a4407b58,c1,c2,27,?,?,surb={'id': '6a540e90-588b-45c4-a051-b5339cfe0318', 'route': ['p2', 'e3', 'i12', 'x8', 'p1', 'c1']}
1769454062.0531116,SENT,2083f980-3412-4654-b80d-2b998e816b20,5abfae0f-f665-46b0-b239-e0b362e3de2d,c1,c2,3398,?,p1,
1769454062.0532644,CREATED,1ef142b9-eb49-4c15-9ae2-3a689661c9aa,d00292eb-d86f-4d90-87d5-da457b0a8b7d,c1,c2,27,?,?,surb={'id': 'f1169c73-19eb-42d2-b250-278ad1154a3d', 'route': ['p2', 'e12', 'i10', 'x11', 'p1', 'c1']}
1769454062.087115,RECEIVED,e7fa8a3c-eecb-432a-96b4-2f2f1edf5d5a,c6568faf-4c07-4d4f-82cf-b8b98ef0ada2,c4,c1,26,p1,?,surb={'id': 'fde0fea8-8304-4493-9c85-30098098fda2', 'route': ['p1', 'e6', 'i10', 'x10', 'p1', 'c4']}
1769454062.622671,SENT,a120a4a9-1a9b-4bce-ba9b-eab8925f7ba2,d1eb360a-7df7-4c08-a6cf-e1f6b64c48e2,c1,c2,3381,?,p1,
1769454062.6228218,CREATED,58c1f23f-ef8a-4558-9489-2d8c4f5f6ddf,18ca9a5c-817e-4d8a-8bb7-788fba61a888,c1,c2,27,?,?,surb={'id': '3bc78cc8-4537-4a5b-868a-85d610705205', 'route': ['p2', 'e6', 'i9', 'x8', 'p1', 'c1']}
1769454062.9337182,SENT,2d0a9822-1f86-4d58-ac0c-97363f1b624f,f1c126ed-e77d-462b-a7f5-83a47c484928,c1,c2,3405,?,p1,
1769454062.9338667,CREATED,5d608d31-4fcd-4658-9289-ef11400a84d2,167258ec-6e68-4a67-b5f1-844fb899530b,c1,c2,27,?,?,surb={'id': '0023720d-23ae-4e3e-8ae6-4a9b515d3d6a', 'route': ['p2', 'e4', 'i1', 'x2', 'p1', 'c1']}
1769454062.9992635,RECEIVED,d9e72179-e56b-4bb3-8662-359fc8574413,9cca947d-c74f-4403-901b-35066d32495c,c4,c1,25,p1,?,surb={'id': '5958ee3b-6041-45bf-9f81-4fb33fca356d', 'route': ['p1', 'e11', 'i7', 'x3', 'p1', 'c4']}
1769454063.037811,RECEIVED,9ecd826f-da8c-4cbf-b451-858d905e5bd2,d1901a5c-48c9-42d1-8e72-5f27e5a0a38e,c4,c1,26,p1,?,surb={'id': 'f5f89785-36a9-42cd-876f-087d47f660fb', 'route': ['p1', 'e9', 'i1', 'x12', 'p1', 'c4']}
1769454063.1389623,RECEIVED,4058caab-8587-4eb9-b8ec-acc73d29f4b8,548fea41-5de4-4105-b6bb-eb6ef8b3c8a6,c4,c1,27,p1,?,surb={'id': '36657648-1572-40ae-82fb-82307669b372', 'route': ['p1', 'e4', 'i6', 'x10', 'p1', 'c4']}
1769454063.1444464,SENT,ecda6667-ec95-402d-9b16-af2ee1190256,9c9420c1-a46d-43d4-8bc5-53962b421539,c1,c2,3367,?,p1,
1769454063.1444976,CREATED,1bd5d7e2-cf1a-46d8-96c2-53f830f65bca,7b2784a0-a236-4c43-abe0-09c75ff3ad68,c1,c2,27,?,?,surb={'id': '457dba70-49ba-4e2e-89e0-21959cfb336f', 'route': ['p2', 'e7', 'i4', 'x1', 'p1', 'c1']}
1769454063.2297761,SENT,a671cce7-d02e-460c-9df1-28f51f23e888,1d2144ce-87dc-4585-ab9f-341ddf8b33b1,c1,c2,3375,?,p1,
1769454063.2298617,CREATED,e238c0ca-3700-4b95-89cb-c303098fc816,b8ee4556-3359-4653-9f24-00f6193efdf6,c1,c2,27,?,?,surb={'id': 'f6cbe022-9f20-4f74-a51d-ae61ec351684', 'route': ['p2', 'e6', 'i3', 'x5', 'p1', 'c1']}
1769454063.4221222,RECEIVED,74338caa-5bf0-43bf-915e-c3324fbf0676,c2c719a5-7d7f-465d-a2b9-71a5d6359056,c4,c1,27,p1,?,surb={'id': 'e181657b-eb4b-45ff-8b02-8b4d62a5d407', 'route': ['p1', 'e11', 'i5', 'x8', 'p1', 'c4']}
1769454063.4613953,RECEIVED,831f1c4d-0828-4ad9-80a7-f9da26052a41,8eaf3851-4a38-4c5a-8999-db0f15fb81e5,c4,c1,27,p1,?,surb={'id': '4508ec3f-801d-455b-a522-f533e776c053', 'route': ['p1', 'e1', 'i10', 'x11', 'p1', 'c4']}
1769454063.7330904,RECEIVED,936e2c81-7a96-4309-a2e0-92150aa2d72b,34312b64-8662-429d-b0c0-413d847480f7,c4,c1,27,p1,?,surb={'id': '3f0df282-14a8-4d2a-bab7-34bcc80b6d44', 'route': ['p1', 'e7', 'i4', 'x6', 'p1', 'c4']}
1769454063.9496858,RECEIVED,da9bca1d-d035-4c4e-8751-891cf239ec2c,651ab29c-94c3-4e9c-84c4-f016435bef42,c4,c1,27,p1,?,surb={'id': '3d38a47f-0f8a-475b-ba42-7a04c99a2a69', 'route': ['p1', 'e3', 'i9', 'x1', 'p1', 'c4']}
1769454064.0614429,SENT,125a3d69-6a3c-434c-a09b-0e7edc4f78b3,65ca4aba-6c55-442a-aff0-664d5bdfb53e,c1,c2,3391,?,p1,
