timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495079.7733986,SENT,3e200fe0-837a-4eb2-a02d-4c7da16178d0,4a636477-bd28-46cd-b4d9-7733c780af4d,c2,c3,3380,?,p2,
1769495079.7735593,CREATED,ab76ff46-7edc-4bbf-9f8f-f1d2ae9353bc,a2c408b6-40f7-47e5-85a8-99cf0476f36c,c2,c3,26,?,?,surb={'id': 'e3ca24b9-e850-4762-a465-a3c39ac5c6bd', 'route': ['p3', 'e7', 'i9', 'x5', 'p2', 'c2']}
1769495206.946196,SENT,97a05af3-8697-4258-b47f-17728e8dcb0b,021b5599-c7fe-49d7-897e-d6f345e36d1e,c2,c3,3379,?,p2,
1769495206.9463468,CREATED,fd59a406-f10f-4d36-8cae-464c75370118,4ad947fb-1646-434e-b77d-068f183ab209,c2,c3,27,?,?,surb={'id': 'ec0924c7-51e1-415b-a2e3-598618ffdaea', 'route': ['p3', 'e1', 'i2', 'x10', 'p2', 'c2']}
1769495207.3329978,SENT,888e0da8-ac9f-4062-90af-f6ec459bf3af,3b11a6bb-a007-4605-84a7-ba4bcfeb673a,c2,c3,3400,?,p2,
1769495207.3330722,CREATED,c811ce77-f843-46fb-9e3d-01070cce56c8,a53c76c0-8262-4545-84c6-5022751fb8c8,c2,c3,27,?,?,surb={'id': 'e0e48e38-c901-4914-b8c7-a132ba7fa8fe', 'route': ['p3', 'e10', 'i12', 'x12', 'p2', 'c2']}
1769495207.3732178,RECEIVED,2e74dce5-01ff-46bd-992c-10e5cf864b2c,f95ac252-f614-4a05-8a4c-a4c6b2a446c9,c5,c2,27,p2,?,surb={'id': 'b02766fd-8d79-4c8a-9b19-fada78b15695', 'route': ['p2', 'e2', 'i10', 'x6', 'p2', 'c5']}
1769495207.4176593,SENT,fb543299-a617-43aa-ae23-d301ceddc983,e94020d6-ba23-45fc-b62c-5bd263cd89e4,c2,c3,3388,?,p2,
1769495207.417718,CREATED,315a197c-ef84-4801-8c51-48bf9b84b3d9,19cbda0e-b9cd-4ff4-8f2f-006292ee0f4b,c2,c3,26,?,?,surb={'id': '6efdcef1-17cf-47b2-b784-1ae221de55ad', 'route': ['p3', 'e11', 'i5', 'x12', 'p2', 'c2']}
1769495207.4850068,RECEIVED,5bb7d31c-7236-4cb0-bafd-7df68406b4d7,05376709-5f2e-4032-8b24-52187d248964,c5,c2,27,p2,?,surb={'id': 'a66a170f-e20f-4229-9540-5d4068aa984d', 'route': ['p2', 'e4', 'i3', 'x9', 'p2', 'c5']}
1769495207.7230368,RECEIVED,44081643-e212-44dd-b355-426d4dff92fb,533738ee-1fdd-4547-a074-4fa1fa3d9c43,c5,c2,25,p2,?,surb={'id': 'e0f6fc4e-fc43-4158-b71c-9208702769c9', 'route': ['p2', 'e5', 'i1', 'x4', 'p2', 'c5']}
1769495208.0650158,RECEIVED,760bc8c3-f236-494a-9e3b-9b944792aef7,506fe6e1-fe66-4ffe-a23a-2b9023ac5c17,c5,c2,27,p2,?,surb={'id': '53a950a6-9668-45ab-aa71-7473fd104fec', 'route': ['p2', 'e11', 'i7', 'x8', 'p2', 'c5']}
1769495208.176224,RECEIVED,657778f4-2613-429f-8b24-950886758b4d,e9ce41ff-a31b-4044-9055-207095b31810,c5,c2,27,p2,?,surb={'id': 'bf573181-71d4-40f7-bbb7-a5c5f1fc9842', 'route': ['p2', 'e9', 'i5', 'x8', 'p2', 'c5']}
1769495208.3017173,SENT,0a2c33ee-b266-4f7e-ae25-38f0dd95c4d2,d05dfa60-caeb-4f2e-978e-f584e76cf940,c2,c3,3399,?,p2,
1769495208.3018641,CREATED,85963a57-1929-48be-a9ac-8597c744c9a7,96de2f3d-def0-497c-ae63-cdaf75c8d422,c2,c3,27,?,?,surb={'id': '69dc9f41-c4b0-4903-bffc-1be739ac61aa', 'route': ['p3', 'e11', 'i12', 'x6', 'p2', 'c2']}
1769495208.543631,RECEIVED,55b3d462-5214-47e2-80cf-b530e7d50ff9,838f3562-8134-4ef8-9ccb-d8f11190a40f,c5,c2,27,p2,?,surb={'id': 'dfe5b7bd-18ce-4a68-a1cd-fb2643269200', 'route': ['p2', 'e7', 'i7', 'x6', 'p2', 'c5']}
1769495208.6961355,RECEIVED,3856feb3-9e9e-41e0-8e6b-b49583281122,25d46b7d-003d-4771-9937-8382b31b2281,c5,c2,27,p2,?,surb={'id': 'ee258228-306e-4e8f-bd4e-f1be4e5158fd', 'route': ['p2', 'e10', 'i5', 'x10', 'p2', 'c5']}
1769495208.7122371,RECEIVED,65a3e60e-09fa-4eba-8072-89ffa77f9a3c,ac30856a-fac3-41e7-808f-d7e02a50475e,c5,c2,27,p2,?,surb={'id': '7f0cad0c-8b75-4007-95e2-c14a89f4b491', 'route': ['p2', 'e2', 'i10', 'x4', 'p2', 'c5']}
1769495208.8661246,RECEIVED,031fec2c-bcf6-493b-9efb-8d7bc717157d,faa2430c-c5e7-45fc-a5c8-5f6fd48fe93a,c5,c2,25,p2,?,surb={'id': '591b75a8-4230-4cd1-946c-55e98d9d53fc', 'route': ['p2', 'e12', 'i4', 'x3', 'p2', 'c5']}
1769495208.879596,RECEIVED,f24a5883-6110-48aa-9199-7da43607e995,3e5fdb21-b96a-41ff-972c-9a0e460e8918,c5,c2,27,p2,?,surb={'id': '2a2ad621-69a2-40ff-b414-182133398436', 'route': ['p2', 'e3', 'i11', 'x12', 'p2', 'c5']}
1769495208.9408798,RECEIVED,da91c45e-3f0d-452a-816d-e3011ba15b6f,9a6fd606-8fa7-4b96-b7c1-7c10a680bacb,c5,c2,26,p2,?,surb={'id': '29c3a7f6-f0f8-46bd-978a-7f6e99ef22a6', 'route': ['p2', 'e10', 'i1', 'x2', 'p2', 'c5']}
1769495208.9475422,RECEIVED,53c847d5-1017-47a2-a2cf-95a9cfdc6c62,3d14b9a9-7867-4218-884e-312dd278f684,c5,c2,27,p2,?,surb={'id': 'd47fc30d-f19c-46fa-8058-50f858a4322b', 'route': ['p2', 'e3', 'i8', 'x2', 'p2', 'c5']}
1769495208.9835002,RECEIVED,99902355-7171-412f-9654-ddc5870ea7fe,7e46cce6-69fe-4200-a534-3f9fed4fdecb,c5,c2,26,p2,?,surb={'id': '4d03fd07-f6c6-4ff2-8d49-6fcbc1692d80', 'route': ['p2', 'e10', 'i4', 'x1', 'p2', 'c5']}
1769495209.0451725,RECEIVED,8bcb14ac-7b7c-4134-8348-871401559a52,061fa4e7-fe79-4cce-beee-635f735497c6,c5,c2,27,p2,?,surb={'id': '27796dd2-85eb-41bf-b594-ab72cce5bdaa', 'route': ['p2', 'e7', 'i3', 'x5', 'p2', 'c5']}
1769495209.078178,SENT,1e50e38e-d5ef-4f0e-be32-4e3fdf69b584,ddc1acbb-8f72-41ad-93c3-27bf097070de,c2,c3,3387,?,p2,
1769495209.0782843,CREATED,47136fe6-0c84-4e4b-9669-4162b0e8e6dd,913480b8-25f4-458e-a1ba-5e9df2d73e83,c2,c3,26,?,?,surb={'id': '169c691f-e201-4e94-a7fe-3440eddcd98b', 'route': ['p3', 'e9', 'i6', 'x9', 'p2', 'c2']}
1769495209.3589287,SENT,06ba51e9-373b-4815-a368-7fb4ac68a133,df582020-1006-473e-96c6-23a0df358bb3,c2,c3,3384,?,p2,
1769495209.3591857,CREATED,f6c7b882-f946-48e8-813a-88d396122f2d,5ea0ae25-0de1-4777-99a5-d8599af2af13,c2,c3,27,?,?,surb={'id': '07f880fc-685a-4aa4-bbca-b68983abecd8', 'route': ['p3', 'e3', 'i1', 'x8', 'p2', 'c2']}
1769495209.3967576,SENT,46152218-0b2c-42c3-917e-2780322d2e10,023c4c54-9b46-43fd-98e2-30ae4b33a6aa,c2,c3,3376,?,p2,
1769495209.3968894,CREATED,3b208528-264f-4f72-a6df-44f7293d41ec,10c6c37c-f89b-49de-bd76-ff3afaa30fd2,c2,c3,26,?,?,surb={'id': '4ef556fc-e43b-4c8a-8473-47354ab73815', 'route': ['p3', 'e6', 'i1', 'x2', 'p2', 'c2']}
1769495209.4362483,SENT,705b7293-54b1-48b8-8fb7-2f7cb164cdbf,d92ccf65-96ff-42f3-8e52-06c4caa57834,c2,c3,3376,?,p2,
1769495209.4363947,CREATED,8f804c4e-2f85-43d0-9624-0c9ab57db6a7,4919d5bb-0f17-444e-8a8c-16ceb0873f7d,c2,c3,27,?,?,surb={'id': 'edafe9bb-e835-4b25-bf7e-3b767dc6cb52', 'route': ['p3', 'e6', 'i12', 'x10', 'p2', 'c2']}
1769495209.4848442,RECEIVED,e6e8d073-4a06-4407-8da4-8e44d924450a,f5307c73-b4b1-48c0-82b9-39d1b7509aaf,c5,c2,27,p2,?,surb={'id': 'b50627b5-340f-496c-a912-ce65c55d2d64', 'route': ['p2', 'e12', 'i1', 'x7', 'p2', 'c5']}
1769495209.563401,RECEIVED,9af9e832-3413-445a-a84e-91d98cc1a0d5,a2ff9d95-8ac8-4f37-9fe2-fb0f92bdff65,c5,c2,27,p2,?,surb={'id': '636d4f62-877f-4977-bd15-af42048c590f', 'route': ['p2', 'e8', 'i1', 'x10', 'p2', 'c5']}
1769495209.5924032,SENT,b2344ffa-ed96-4f8c-b0f4-42db15441f70,78796f65-9f19-499b-846e-eb5628d96bb4,c2,c3,3365,?,p2,
1769495209.5925348,CREATED,a66ab5ac-a748-4fa5-a85b-d824c066c024,f1031c5d-ccbb-406f-95aa-c4e684daa679,c2,c3,26,?,?,surb={'id': '2431f596-d7bb-408e-a605-f8df373bd5c3', 'route': ['p3', 'e5', 'i7', 'x3', 'p2', 'c2']}
1769495209.627827,SENT,92027824-fc24-4256-9a66-2af61399a1f9,6f0d6f94-3599-4216-b96c-431693a664b4,c2,c3,3375,?,p2,
1769495209.6279573,CREATED,5a7d6fdc-df7c-4075-bf55-11261e4dc2e8,e022b081-1ccf-43b6-a3c8-a3f8d7415337,c2,c3,27,?,?,surb={'id': '316d0d6e-8ac0-43e6-89a5-db46b47a9ec8', 'route': ['p3', 'e6', 'i2', 'x3', 'p2', 'c2']}
1769495209.6833873,RECEIVED,b9f23aea-c419-4dc4-ad8f-58991a6553bd,1e3d391a-9b8e-4d31-83ec-827bf35c7a8e,c5,c2,26,p2,?,surb={'id': 'dc15dde4-5a7e-47fc-a4a9-5d56f88f0c04', 'route': ['p2', 'e1', 'i8', 'x11', 'p2', 'c5']}
1769495209.777182,SENT,0ed16590-be26-40d6-99ae-5de481c57a0d,fc8d726e-0f9f-496c-9605-e0476a342f68,c2,c3,3392,?,p2,
1769495209.7773054,CREATED,19e058d1-d74a-4593-b4c8-c5e39e2f8a39,f2cc7b3b-d85c-41e0-9483-57b0a4102468,c2,c3,27,?,?,surb={'id': '594a7850-9c9c-43c1-8e4b-e2e4ee7544b8', 'route': ['p3', 'e7', 'i5', 'x5', 'p2', 'c2']}
1769495209.9594023,RECEIVED,d5616a1d-8b94-4399-8199-27bc41d5c84d,954f9da5-4491-42fb-9a2f-a2787fb4ae58,c5,c2,27,p2,?,surb={'id': '44935928-02bc-4f4a-8ddf-f0d2f7e937dd', 'route': ['p2', 'e7', 'i7', 'x10', 'p2', 'c5']}
1769495210.2725914,RECEIVED,7e35a34e-19ec-4a5c-85a0-2f53933c32f4,69036277-67ec-4646-8255-9b7e0d9ad6ba,c5,c2,27,p2,?,surb={'id': '5500e4c7-d99e-4978-8e7b-e1ef42925b48', 'route': ['p2', 'e10', 'i7', 'x1', 'p2', 'c5']}
1769495210.3250384,RECEIVED,65abb135-50a5-4213-83ad-7b0bfc34055e,831b38e9-46d8-4479-b66c-749d507a671a,c5,c2,27,p2,?,surb={'id': '82e31fbc-3ec7-4aec-a8da-5999458f9b57', 'route': ['p2', 'e7', 'i10', 'x10', 'p2', 'c5']}
1769495210.4868455,SENT,78ab9a76-7a80-404b-a7e4-720cdca0633c,ab2d7cd8-e32c-4aeb-9ae8-a06f46b0f868,c2,c3,3375,?,p2,
1769495210.4869766,CREATED,b5c9ea86-7b82-4c66-ace3-668cc696bc8e,4caa2ee5-e89e-41db-8c11-1e6ea1ca933b,c2,c3,27,?,?,surb={'id': '51dad787-7e1f-4b12-93ed-23787aef5d24', 'route': ['p3', 'e12', 'i7', 'x9', 'p2', 'c2']}
1769495210.5339828,RECEIVED,3fb5c3ad-4fe0-4f90-983c-50a82462dd77,a44cfa84-37ce-4b4f-a88b-255e86b0b0ba,c5,c2,27,p2,?,surb={'id': '806497a0-7b9d-4e31-8d1b-5799d9a38aed', 'route': ['p2', 'e6', 'i4', 'x11', 'p2', 'c5']}
1769495210.5567691,RECEIVED,89a62923-f9f2-4c1d-9784-3703e9a3cf32,90aff983-6882-46c7-ad7a-5c165c1cba0f,c5,c2,26,p2,?,surb={'id': '8c04b35d-809e-40b6-a075-989d0ba50719', 'route': ['p2', 'e1', 'i3', 'x6', 'p2', 'c5']}
1769495210.634845,SENT,f570b9b0-93a6-4468-8864-2240d7f66e0b,b4f1a993-21ed-4fb5-9dd5-41070be3fa08,c2,c3,3396,?,p2,
1769495210.6349962,CREATED,c1760573-0be4-4f7f-86c4-e88d4bbfb934,44c68f41-0ca8-4fc9-9cdd-1939ee9a78b5,c2,c3,27,?,?,surb={'id': '194cbd4f-7e21-40b2-a8ba-75acb7b8f277', 'route': ['p3', 'e6', 'i12', 'x7', 'p2', 'c2']}
1769495210.7571363,RECEIVED,7546372e-a98f-4889-bf66-6993c7fd9eb0,40c88295-bfd7-4974-9973-69600e34acff,c5,c2,27,p2,?,surb={'id': 'b3de427a-8423-4182-93cf-06504327ffe3', 'route': ['p2', 'e7', 'i6', 'x9', 'p2', 'c5']}
1769495211.166786,SENT,1770bda1-b76f-46b2-bba6-93ca5ab8ab98,89a99994-59ff-4243-a777-a355560069ea,c2,c3,3381,?,p2,
1769495211.166876,CREATED,c09318cc-ac87-48b0-a324-a72e6b30d9ca,51a66d23-c9bc-4e42-965a-4c36af651e2c,c2,c3,26,?,?,surb={'id': 'f10d6e60-7eed-451b-a074-6221d9f436ac', 'route': ['p3', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769495211.1996558,SENT,3e3feb04-e137-452a-a4a7-4507f411d9ac,78712eee-7af7-4a25-8525-23a4ff626ea3,c2,c3,3363,?,p2,
1769495211.1997437,CREATED,c012cacf-6f62-41f0-9000-4b20ed2d2172,a74dab25-9cf8-44cf-ba02-d2dfbfefa492,c2,c3,27,?,?,surb={'id': '92e380bd-d728-4b7d-9d22-ffe0a15d51aa', 'route': ['p3', 'e7', 'i9', 'x2', 'p2', 'c2']}
1769495211.4570365,RECEIVED,3548ad5c-8c2a-4d1a-a6ff-40fe958956ab,95245ae1-248f-48d1-b28d-5b537ed6361f,c5,c2,27,p2,?,surb={'id': '25051a76-f772-478d-8784-83bc55880b73', 'route': ['p2', 'e5', 'i2', 'x12', 'p2', 'c5']}
1769495211.8325653,RECEIVED,a9461929-6080-466b-ad7f-0f8f406ba92f,e177f4c5-bcdc-4cc5-895b-5bf675f0233f,c5,c2,26,p2,?,surb={'id': '9841ef49-7a8b-49b3-8e40-4dbd16abcebc', 'route': ['p2', 'e3', 'i7', 'x4', 'p2', 'c5']}
1769495212.057833,RECEIVED,90b07e09-771f-48b1-a0ac-d480fa4c7ada,adebba7d-23d8-4b79-b694-af48a018663e,c5,c2,27,p2,?,surb={'id': 'cce39a99-52fa-43d0-9edb-9b4892559674', 'route': ['p2', 'e2', 'i11', 'x2', 'p2', 'c5']}
1769495212.3425539,SENT,56b595b9-40a0-4bd5-8612-7776e3ad14e7,a55fd8dc-e7c1-4423-9663-7daba9efd52c,c2,c3,3401,?,p2,
1769495212.342683,CREATED,971c8a22-3fda-47dc-bcf1-e0b43cc0a9db,1cf3a714-3ee8-4198-8130-e6dc5af02c2c,c2,c3,27,?,?,surb={'id': '67701d6d-7a83-4707-98ef-084575387fa4', 'route': ['p3', 'e6', 'i2', 'x8', 'p2', 'c2']}
1769495212.537121,RECEIVED,36495583-2a9f-4d32-8bee-028d4efae1b6,e4831525-04fd-4379-a159-fc1584a21f97,c5,c2,27,p2,?,surb={'id': '70d38f6f-c687-444a-8c59-f798e33a04b7', 'route': ['p2', 'e2', 'i10', 'x5', 'p2', 'c5']}
1769495212.9467118,SENT,baadc83c-db2a-49d4-8335-8dd2b3f4f0eb,6daf9f5e-a533-4ff0-aed0-1f4222ee7c8c,c2,c3,3367,?,p2,
1769495212.9468017,CREATED,13af9cdf-4821-4823-a89e-9decbef3c3e6,9c62efbb-f105-4699-a0e2-408695925a97,c2,c3,27,?,?,surb={'id': '34e09ed0-cc9f-483b-934e-c4307f6a6fd5', 'route': ['p3', 'e10', 'i10', 'x4', 'p2', 'c2']}
1769495212.9714127,SENT,b6c67cf6-9711-490d-ae68-687c3c9c1c9d,65516a1c-72e7-4a19-ad6e-cec2aceeba30,c2,c3,3392,?,p2,
1769495212.971506,CREATED,18f392fb-1c6e-4ba1-83da-89c6add5c828,840b1406-9f6c-4aff-84a1-d26c78411625,c2,c3,27,?,?,surb={'id': '5e7b354a-7d90-4b5b-a1cf-06dc6eebe886', 'route': ['p3', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769495213.3062627,RECEIVED,203f977e-1f47-416d-9276-76c9f8f30bb6,84e4af38-a1ce-4b56-b022-6d4a0ba5608a,c5,c2,26,p2,?,surb={'id': 'c894b042-5fa9-457d-8f97-854c3bdaf19c', 'route': ['p2', 'e5', 'i1', 'x4', 'p2', 'c5']}
1769495213.4855156,RECEIVED,48f3d877-bf50-421d-872c-dfac764bb7bf,6b1a4ce7-def2-4754-a4ec-3712834a6660,c5,c2,27,p2,?,surb={'id': '91e4cdfc-70ad-45f3-baf1-9f937aedad28', 'route': ['p2', 'e12', 'i10', 'x1', 'p2', 'c5']}
1769495213.8237016,RECEIVED,fec35ab4-614b-4bb6-870c-8c7def1976ec,83749f16-6303-400c-82ae-e9a68b8bb459,c5,c2,27,p2,?,surb={'id': '2f0c9505-0bad-47e0-9465-c487d03d1956', 'route': ['p2', 'e10', 'i11', 'x3', 'p2', 'c5']}
1769495213.9337838,SENT,a3ad020a-c4bd-4bbf-b4d3-cbe5e6631ef3,47313741-6c18-42ad-9a36-4ee39c9a1a52,c2,c3,3376,?,p2,
1769495213.9338758,CREATED,a336dc5a-e15e-4bb9-98fd-517c8ae12d4e,aff251ed-bb0b-4bd3-9fb7-907e3d855068,c2,c3,26,?,?,surb={'id': '8ce4c599-5425-4a69-8eeb-0566aa1d0ed7', 'route': ['p3', 'e1', 'i10', 'x6', 'p2', 'c2']}
1769495214.086464,SENT,768a23e1-866c-4b25-997d-5e24d299ba52,0981806f-e368-4edd-b059-444926b0934f,c2,c3,3399,?,p2,
1769495214.0865438,CREATED,bae0bfd2-400f-4eaf-b55e-8149e5956e0d,ec03eef3-f172-4c9d-8dea-b7b63600da02,c2,c3,27,?,?,surb={'id': '59482830-2823-49bc-a5ee-d1a0ecd32a5a', 'route': ['p3', 'e4', 'i9', 'x12', 'p2', 'c2']}
1769495214.6459448,SENT,2babc3eb-0754-46bf-b3d7-8d290f18f21a,52531552-a574-4fa5-aebc-a0696985dd2b,c2,c3,3363,?,p2,
1769495214.646079,CREATED,00006901-b706-4c8e-92ae-29fc3c0d184a,219b1dee-ebdc-4203-b486-b8afaed8625d,c2,c3,27,?,?,surb={'id': '808ba78c-45c1-465a-95fa-8db845744686', 'route': ['p3', 'e3', 'i10', 'x3', 'p2', 'c2']}
1769495214.701406,RECEIVED,5581d1d1-ef37-4a3b-bb82-ae62f9aa559d,d647c0b5-e806-4544-97d7-1a030811d958,c5,c2,27,p2,?,surb={'id': 'cff43352-58d6-49d8-b8e6-77e8ae27b1e9', 'route': ['p2', 'e6', 'i8', 'x5', 'p2', 'c5']}
1769495214.7677343,SENT,717d9000-1196-4bac-a2a4-71eb55127259,cf81786c-c147-4404-a643-130d3901746a,c2,c3,3360,?,p2,
1769495214.76788,CREATED,f76dfe27-a201-454e-9927-b891833875dd,67a5f90b-aba9-49f5-8d92-4f7207790dec,c2,c3,27,?,?,surb={'id': '591388a2-f74d-423f-83a9-15da5fd41aff', 'route': ['p3', 'e9', 'i3', 'x7', 'p2', 'c2']}
1769495214.792633,SENT,614a7f85-72cd-4374-a98a-a0d254ee761f,95e6b045-5c41-4ed6-a168-27e961a08765,c2,c3,3380,?,p2,
1769495214.792778,CREATED,6d28988c-128c-48f2-8b2a-ea2399edc13f,dc934c0a-b8f0-44fe-a75e-cedd7da7006d,c2,c3,27,?,?,surb={'id': 'da2f3936-717d-4073-9d01-6a1c2c552845', 'route': ['p3', 'e12', 'i9', 'x7', 'p2', 'c2']}
1769495214.8093615,SENT,23bf84b1-5b5c-444c-bff2-ff28ba65fce1,121ad053-690b-415a-a30b-6115055cdaa2,c2,c3,3372,?,p2,
1769495214.809508,CREATED,c79703af-f8d4-42d5-a8dc-076790635b2b,5e4b90c7-242d-4749-a228-18996158ded8,c2,c3,27,?,?,surb={'id': '8d7d7668-2423-4679-8e4f-f9c0e5b1c7de', 'route': ['p3', 'e7', 'i3', 'x9', 'p2', 'c2']}
1769495214.9117804,RECEIVED,f8d6c20b-9fd7-4b96-b7e8-2791386bfad3,000ffd3a-9bb7-4d70-82c8-0cf2168f35cd,c5,c2,27,p2,?,surb={'id': '12faad40-ae2e-46ce-ba45-f45fb9230f61', 'route': ['p2', 'e7', 'i1', 'x4', 'p2', 'c5']}
1769495214.91302,SENT,b0f952f2-2560-4c67-a8de-76ea26f87f88,d9ecacdd-1d6a-4299-85f7-79896134c3c0,c2,c3,3360,?,p2,
1769495214.9131904,CREATED,e81ad042-9061-44d5-a314-53a74caa7b8d,f9911423-91e8-4fa8-91aa-abd846a449b5,c2,c3,27,?,?,surb={'id': '6899590b-ab95-4120-ad71-eb9e94932a0c', 'route': ['p3', 'e3', 'i6', 'x1', 'p2', 'c2']}
1769495215.0423403,SENT,1ea990d2-0d16-4c47-bb59-07f6b0f620d6,c6071c8d-50a2-4371-a024-e3a4ca6a75e7,c2,c3,3380,?,p2,
1769495215.0424006,CREATED,b96195ad-2855-4670-91de-e98d3361a759,103fdb7e-8bfa-4ef4-9686-85dcf2a624e9,c2,c3,27,?,?,surb={'id': '8940fbb6-0c86-4f48-9a66-928fe5902744', 'route': ['p3', 'e11', 'i4', 'x5', 'p2', 'c2']}
1769495215.1801615,RECEIVED,e24b7dd8-3cb4-4edc-880a-343550e6a039,151a24b1-1762-4275-b218-2be701356417,c5,c2,27,p2,?,surb={'id': '2d361db3-8f51-4154-8b10-6602f9e61948', 'route': ['p2', 'e2', 'i2', 'x7', 'p2', 'c5']}
1769495215.4583194,RECEIVED,b83691dc-c6d6-4a0f-b601-f1cff45df184,08c2330b-1940-403e-8e43-acab85cdb176,c5,c2,27,p2,?,surb={'id': '7dc9589f-b776-4242-a790-8824e432ad92', 'route': ['p2', 'e6', 'i11', 'x11', 'p2', 'c5']}
1769495215.737649,RECEIVED,5e466f14-daad-496c-aec2-b0df425cf80e,cef65db8-b423-4187-b8f0-710049cc852d,c5,c2,26,p2,?,surb={'id': '4cf7dfc4-83fb-4f35-ab04-55e44a2ccef7', 'route': ['p2', 'e9', 'i11', 'x5', 'p2', 'c5']}
1769495215.8203962,RECEIVED,c6439917-c37f-4bdd-9668-89ac0c100cd8,b8ead136-1339-486f-a40e-c2f4674391fb,c5,c2,27,p2,?,surb={'id': '06fda3c9-2d17-4f2b-a5a4-6574d2d76e97', 'route': ['p2', 'e2', 'i3', 'x1', 'p2', 'c5']}
1769495216.11048,SENT,ea4a725a-19e3-4d9f-b975-e0479e9400ce,29199f39-914a-4dba-86aa-76c314ff9675,c2,c3,3372,?,p2,
1769495216.1106255,CREATED,da9c24d1-7694-429e-ae9b-7f7a43e8becc,7b122abb-0c61-4d5a-a955-5b91f3e29ca3,c2,c3,27,?,?,surb={'id': '996b88ef-7199-4777-bc9a-1fc57f47974f', 'route': ['p3', 'e4', 'i6', 'x9', 'p2', 'c2']}
1769495216.3212495,SENT,8dc06aaf-ad88-4a03-981f-89c1844a18a6,4558c8ff-de39-4398-b38b-05de269270dd,c2,c3,3391,?,p2,
1769495216.321398,CREATED,72925277-0ffa-495c-a343-28ff31177543,f31ebfe1-7111-4ab2-a422-c0709d95da2b,c2,c3,27,?,?,surb={'id': '894e7bf4-5ff6-4099-a937-5686e6b7359a', 'route': ['p3', 'e11', 'i3', 'x12', 'p2', 'c2']}
1769495216.4057996,RECEIVED,ca7e9f13-6f2b-4331-bfdd-135df5a02b63,c65eb5b6-72fc-4fe3-9fbb-e96a82ae891d,c5,c2,26,p2,?,surb={'id': '47ebc2f5-2261-4cd4-842d-aaa83533c5fa', 'route': ['p2', 'e8', 'i2', 'x12', 'p2', 'c5']}
1769495216.4380329,SENT,d1acaf5a-bd96-4fa1-b0f8-a2888b5cb2d6,88c65d9e-1fe2-422b-98eb-69871b8c4e76,c2,c3,3405,?,p2,
1769495216.4382422,CREATED,567c800e-252a-404b-a7c9-d33f0c12d6a3,99e0ec88-f945-4c24-b340-ebf76473c0dd,c2,c3,27,?,?,surb={'id': '492396bd-9a9d-4fde-a8c0-c74ecc2748b1', 'route': ['p3', 'e6', 'i9', 'x12', 'p2', 'c2']}
1769495216.9280055,SENT,c25ee909-d3d2-430c-86fc-cfcf956b62e5,2dc5ebe7-fc9d-4e7f-b6e3-426df827a7f5,c2,c3,3383,?,p2,
1769495216.928169,CREATED,bb2b0273-f357-4797-88bc-8015b41d9b51,e74f9c6b-3442-47b4-964f-fd84a8d73b15,c2,c3,26,?,?,surb={'id': '76171b80-3e28-48a3-990a-df26c9c22af9', 'route': ['p3', 'e11', 'i2', 'x2', 'p2', 'c2']}
1769495217.0831444,RECEIVED,fb6f56d2-f651-4194-b0f6-77609950ba24,aa348102-727e-4ed5-849a-0e844d656632,c5,c2,27,p2,?,surb={'id': 'cc18b9f1-72ba-43e2-a7ec-212e7b78f456', 'route': ['p2', 'e5', 'i6', 'x6', 'p2', 'c5']}
1769495217.095257,RECEIVED,e0d76d04-2761-4528-9cd6-71f67f1cc3b3,da58a0e9-c71a-459d-b056-50de1b6fb461,c5,c2,27,p2,?,surb={'id': 'cfdc8997-acbb-477d-81a2-3d65794319c5', 'route': ['p2', 'e12', 'i6', 'x3', 'p2', 'c5']}
1769495217.3463438,SENT,e36969cc-201d-464d-8073-4b5c40772184,ed5e8522-abfa-4704-9c75-c9ce60cebaaa,c2,c3,3375,?,p2,
1769495217.346436,CREATED,5847ed5b-8d52-4b8d-9898-d63f173c2745,0dbf5669-bef2-48d0-8741-9ef4d8ebd838,c2,c3,27,?,?,surb={'id': 'a97743df-d4a6-41e7-8bd2-889d1897bf25', 'route': ['p3', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769495217.7472308,SENT,ae82cb92-7773-4907-8b06-a9cc6de20b30,07a26576-7bf4-4b6d-8698-106e6ba6c431,c2,c3,3398,?,p2,
1769495217.7473786,CREATED,1b316c12-3ba0-4e99-8e1f-8250db0cc7c9,76854cbd-81a5-42e0-82bc-5918454f1a02,c2,c3,27,?,?,surb={'id': 'b1556272-9343-4bc4-a158-4699264306a5', 'route': ['p3', 'e12', 'i11', 'x2', 'p2', 'c2']}
1769495217.8589194,SENT,75a321aa-6023-400f-8808-c90056590fe6,75c30402-ae4e-46f4-bc5e-534700985369,c2,c3,3389,?,p2,
1769495217.8590846,CREATED,a54a3473-8831-4e83-8d1a-c3a7744cfa1c,e906c455-caa0-4fab-89af-63e38eb47387,c2,c3,27,?,?,surb={'id': '81792296-0903-40dc-a9dc-1bb2b35ba469', 'route': ['p3', 'e12', 'i10', 'x9', 'p2', 'c2']}
1769495217.9866042,SENT,0a7c0b31-9385-4453-9671-794c67205335,9bcb3a10-8d90-4ac3-ab88-59a5caa594fe,c2,c3,3360,?,p2,
