timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495419.1216586,RECEIVED,6648e0e9-4433-4291-89b0-85f90c8e08a8,3abc53f3-d126-4765-9eaf-2a44c966a0dd,c4,c3,26,p3,?,surb={'id': '427da0fb-cf59-4bc1-9342-83401e5c6b9a', 'route': ['p3', 'e6', 'i4', 'x10', 'p1', 'c4']}
1769495419.5146732,RECEIVED,ad93c032-32cb-4ab3-a423-283479ab7660,d82c2512-c952-4de2-9ff3-54eb8bd2c8af,c2,c3,27,p3,?,surb={'id': '252c2a59-3b75-4ad3-a44f-8e07ee437f93', 'route': ['p3', 'e2', 'i10', 'x3', 'p2', 'c2']}
1769495419.5935311,RECEIVED,4eaad866-2fe8-4b24-9f8a-f271873f4067,08cb79ad-0b45-47ea-ad06-10cd64921504,c2,c3,27,p3,?,surb={'id': '64d988b4-bcee-48d7-a878-ded2815f16ed', 'route': ['p3', 'e1', 'i12', 'x1', 'p2', 'c2']}
1769495419.6091309,RECEIVED,c123abff-c71c-49b8-b58b-cb1b0e4f84cd,6ca155e3-3f95-4562-9c6c-dd1016683801,c4,c3,27,p3,?,surb={'id': '9d761d2b-79f6-46b8-a6c7-864d6d44f9fe', 'route': ['p3', 'e10', 'i7', 'x8', 'p1', 'c4']}
1769495420.0146813,RECEIVED,af60af8d-a2de-40a2-bd10-a5a1a12b1862,4ff05c07-4563-4dc6-ab29-15475a6135b1,c4,c3,27,p3,?,surb={'id': 'd87e3bdf-7e7a-422f-bc69-56e0f032ac7f', 'route': ['p3', 'e8', 'i8', 'x12', 'p1', 'c4']}
1769495420.0243,RECEIVED,aeb6d19f-55db-4c8a-be9f-653167a41111,4a6a2448-b8b4-453d-922d-a9b0afdbe2ad,c2,c3,26,p3,?,surb={'id': 'f31ed67d-7dc4-4759-b299-4fa093dd0693', 'route': ['p3', 'e6', 'i4', 'x12', 'p2', 'c2']}
1769495420.0744479,SENT,ae9ea993-e041-435e-926b-30eb8c7f86e3,730004c8-638a-4089-bd2d-cf691db6f46f,c3,c4,3392,?,p3,
1769495420.074596,CREATED,bc168438-fcff-4509-b2fc-468650511842,5c1fe086-ef43-4b4c-b38a-b64b78124d68,c3,c4,27,?,?,surb={'id': '0d8938fa-07b9-479d-af4e-7eb49a76479b', 'route': ['p1', 'e1', 'i12', 'x9', 'p3', 'c3']}
1769495420.1038265,SENT,dd33364e-0b69-4783-ab1b-4b096f02e8a2,782e349c-4f6a-42ac-9758-aa11f51c756c,c3,c4,3372,?,p3,
1769495420.1039982,CREATED,32505955-e865-4d5e-b40e-74329208d884,e5df6fd5-ff1b-481f-af15-ba34ed7c71b0,c3,c4,27,?,?,surb={'id': '04698aa3-af0b-45c9-9ce8-2f65d83a5d31', 'route': ['p1', 'e9', 'i5', 'x4', 'p3', 'c3']}
1769495420.4228435,RECEIVED,15d13928-b1a1-4d2b-916a-d28c787fb2eb,e3ca33d2-51f8-4242-90ca-2202d1a75b1d,c2,c3,27,p3,?,surb={'id': '5f4970f3-c565-4618-89c2-ed84c1f8c6cb', 'route': ['p3', 'e12', 'i2', 'x9', 'p2', 'c2']}
1769495420.463993,SENT,27613bc0-a70e-41f5-a66f-d3146d67cd81,48c57828-5413-4a06-8e09-22184d99fdf3,c3,c4,3382,?,p3,
1769495420.464164,CREATED,e266af8b-4701-413d-8678-9a54afe6cabd,13059481-3153-441e-881d-2952b0319cb6,c3,c4,27,?,?,surb={'id': 'ea6d7085-639d-4f7c-a7fb-05e972a1f286', 'route': ['p1', 'e1', 'i8', 'x8', 'p3', 'c3']}
1769495420.6292193,SENT,f7a264cd-9852-430c-8b88-e46002ecb0d0,c4c49415-e20a-445b-b444-7172b361f1d6,c3,c4,3358,?,p3,
1769495420.6293843,CREATED,a095e264-a947-4e50-971e-66717acbbc55,1298baea-62c4-4e6b-a180-af888ef02312,c3,c4,27,?,?,surb={'id': 'c37325b2-8388-4009-8460-371105af3330', 'route': ['p1', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769495420.8558986,RECEIVED,e92b3426-fe7e-4011-9dd7-a3e00e6318ae,ab587d17-4fb1-4023-bf4d-53f58eb627db,c2,c3,27,p3,?,surb={'id': 'ec95fcdd-3e07-4331-85a4-0a167f025f82', 'route': ['p3', 'e11', 'i4', 'x5', 'p2', 'c2']}
1769495420.879386,RECEIVED,708aadc4-5a5e-41c6-833d-2a685502b538,23cf9036-a0e4-43c7-a8a0-eaf9920386d5,c4,c3,27,p3,?,surb={'id': '30603a7f-ecc1-40f1-88f5-2961a31a476d', 'route': ['p3', 'e4', 'i9', 'x7', 'p1', 'c4']}
1769495421.0838943,RECEIVED,28022df1-f33d-492e-bf2e-9734b7b69046,36901b2c-c3ce-48c5-aa78-3ae49aca565f,c2,c3,27,p3,?,surb={'id': '2a74a0a8-95c1-458e-9927-6e2d2669f654', 'route': ['p3', 'e9', 'i11', 'x3', 'p2', 'c2']}
1769495421.1483881,RECEIVED,44f050dc-a34e-4804-b480-d209078b3b5b,dbf4d00b-a48d-49c3-861d-096219b729da,c2,c3,27,p3,?,surb={'id': '6e86fbfa-5643-45c1-8df7-30ae7180226c', 'route': ['p3', 'e1', 'i3', 'x7', 'p2', 'c2']}
1769495421.3595831,RECEIVED,9f94ce79-cd54-4686-b554-bed1b953b47a,0f91378b-2e02-470e-8cf5-78a780b69bb5,c2,c3,27,p3,?,surb={'id': '096ae22d-0ac0-4d6a-afee-d04a31411070', 'route': ['p3', 'e11', 'i3', 'x6', 'p2', 'c2']}
1769495421.5306644,RECEIVED,39f18c8b-af10-477d-b774-173319a18507,fe6d71c7-4061-4ff9-bcb6-2c39eb13a196,c2,c3,26,p3,?,surb={'id': '7b6afb95-48f0-42ff-a956-2784fed8fe7c', 'route': ['p3', 'e8', 'i12', 'x12', 'p2', 'c2']}
1769495421.6321719,RECEIVED,43d127fd-cb04-45f7-be99-64e9ef06b7a7,69b59141-2d1e-4585-9a9c-e1a6445f5176,c2,c3,27,p3,?,surb={'id': '54a56895-8ecc-4d5d-9275-d98819e4aa02', 'route': ['p3', 'e8', 'i5', 'x3', 'p2', 'c2']}
1769495421.7878292,RECEIVED,d7146385-be76-4045-8271-52a0789a26b8,f719c4bb-e592-4b21-b337-5fd52466490e,c2,c3,26,p3,?,surb={'id': 'bf6d25ce-ca71-4586-a441-1db2b8045242', 'route': ['p3', 'e7', 'i3', 'x5', 'p2', 'c2']}
1769495421.8077736,SENT,bf4c04a3-e139-4fcd-9990-519921706c0f,6abeefe8-d9b4-4c47-9831-9feeff321518,c3,c4,3387,?,p3,
1769495421.8079035,CREATED,b0b41b7d-a8fe-41ff-b9fd-54732e38f742,ea5c259a-182c-4aa9-b2e3-6f5fbd7b8d4f,c3,c4,27,?,?,surb={'id': '5d413c6f-3466-403a-9244-5ad0789524ae', 'route': ['p1', 'e11', 'i1', 'x3', 'p3', 'c3']}
1769495421.976973,RECEIVED,b532b873-9ec9-4ba9-8a1b-025633eb0277,93897f68-43e9-446b-ab79-9d946707844b,c2,c3,26,p3,?,surb={'id': 'c04c047c-0439-4e3d-ba44-2d0d3655b6e4', 'route': ['p3', 'e9', 'i11', 'x4', 'p2', 'c2']}
1769495421.9855664,SENT,09556cd9-4255-4cce-b3f5-880a61d48d79,143022d2-9454-4c35-9eec-48d449a8b80d,c3,c4,3388,?,p3,
1769495421.985659,CREATED,ecb23331-b20e-4273-bcc2-29f6878c10ed,c4c266a1-6f2b-4807-a37c-a5c608777037,c3,c4,26,?,?,surb={'id': 'f19a2448-ea5f-4479-9d54-720c0465bb19', 'route': ['p1', 'e7', 'i7', 'x8', 'p3', 'c3']}
1769495422.0146012,SENT,6a25ad49-ed54-4eec-be88-5c5192ba0368,edb3fe3c-00b6-4401-a407-8ce2b5132d4c,c3,c4,3389,?,p3,
1769495422.0146887,CREATED,09b9de60-567d-47da-88f1-e82f386127f0,735c1c45-0b94-4a08-abf4-ea071c8b6857,c3,c4,27,?,?,surb={'id': '4a3b67f0-b90c-4a55-9043-a8e2108f0d0a', 'route': ['p1', 'e6', 'i10', 'x10', 'p3', 'c3']}
1769495422.0769482,RECEIVED,3f6b289f-079c-4579-829e-f2a155d61164,79da0b54-4c56-4fab-a894-c90381c6f713,c4,c3,27,p3,?,surb={'id': '9571ed38-50da-4180-b943-03e2d035c8a4', 'route': ['p3', 'e7', 'i8', 'x3', 'p1', 'c4']}
1769495422.2632911,SENT,cac73d68-165f-4485-b14f-2c88d0218218,f5f8fd64-431d-4147-97bd-56b45fe55e2c,c3,c4,3392,?,p3,
1769495422.2636528,CREATED,42f8ed39-5fb8-48d2-a298-811cc4c70c77,0f7c73ac-80a8-4e74-aa7c-7f8d6de2f4fd,c3,c4,26,?,?,surb={'id': 'aa666180-b09e-49f9-ac34-c6e5df8096b7', 'route': ['p1', 'e12', 'i3', 'x4', 'p3', 'c3']}
1769495422.3393538,RECEIVED,f75fe531-3a24-42f0-a5d7-52c9ca3cdd4e,c1724012-71d6-45bb-833d-d575c0940355,c2,c3,27,p3,?,surb={'id': 'a608b180-c4df-42ba-91fd-8368ef2793a5', 'route': ['p3', 'e11', 'i11', 'x11', 'p2', 'c2']}
1769495422.4968803,RECEIVED,06c70657-87cf-4638-ac72-ccf5f48b8d48,c35d0a10-2a2b-414a-99aa-1627fc5eea5d,c2,c3,27,p3,?,surb={'id': '07ee0d14-20ef-4459-8b25-9691fabd056f', 'route': ['p3', 'e10', 'i4', 'x7', 'p2', 'c2']}
1769495422.5997567,RECEIVED,a29d216c-1df9-455a-a962-17fd54afa9de,ffa44bea-3b69-4c3e-bb03-5b4bf1412eb0,c4,c3,27,p3,?,surb={'id': 'b038a542-f316-4b7a-9052-6ca7629a8448', 'route': ['p3', 'e3', 'i3', 'x6', 'p1', 'c4']}
1769495422.8762093,RECEIVED,abf1d934-7258-40bb-828d-c29c7b8ea121,3dca0096-4629-419f-9f33-34ec167dd7ee,c2,c3,26,p3,?,surb={'id': '8226661c-cd97-4838-8726-c4947237b450', 'route': ['p3', 'e3', 'i1', 'x5', 'p2', 'c2']}
1769495422.8882666,RECEIVED,ff8fb32d-a2aa-466a-ba48-50495faeb092,3df9eceb-fe67-46b5-b5eb-c3fa8276b3e0,c4,c3,26,p3,?,surb={'id': '26ed5642-3f83-4a42-9271-3959bbca2b8e', 'route': ['p3', 'e7', 'i12', 'x11', 'p1', 'c4']}
1769495422.9492903,SENT,a4f5be89-c654-4de4-8167-b5b49124ede0,854545ec-8aa8-43a4-a1f2-966a82313f51,c3,c4,3380,?,p3,
1769495422.9494305,CREATED,ee0e4ee4-9686-4041-b565-de3e4cdff398,369545fd-8f4c-4577-aedd-fd257735e25b,c3,c4,27,?,?,surb={'id': '0b94b9c0-8766-4a40-ad59-5b04772ecb16', 'route': ['p1', 'e11', 'i6', 'x8', 'p3', 'c3']}
1769495423.073299,RECEIVED,77cb44df-31d1-489f-97a8-bdbdb5ed77a0,6182629d-b67e-415c-ac7a-71c032e5d7f3,c4,c3,27,p3,?,surb={'id': 'f2775004-108e-4b31-8cf4-f9e57fcbbdee', 'route': ['p3', 'e3', 'i4', 'x10', 'p1', 'c4']}
1769495423.2592123,RECEIVED,26cc6c34-6545-4a8d-a23b-23f6d98644fe,c2f040b3-4e4f-46b1-b2b8-8bdc8ce33abb,c4,c3,27,p3,?,surb={'id': 'e22a8567-629a-43bd-ba66-38c05c0affc1', 'route': ['p3', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769495423.2865386,SENT,6e0d188e-88a4-4564-bb7d-d6f504f231a7,d99d9582-f408-464c-9dcf-60e1bb3b5ce6,c3,c4,3377,?,p3,
1769495423.2867088,CREATED,b7ef55a8-5434-4044-b3e1-8fc983698bd8,8ff7fcbd-38d5-48db-919c-8255b92aab2d,c3,c4,27,?,?,surb={'id': 'c17400a6-9599-466b-8f5e-02e0dd118c2c', 'route': ['p1', 'e8', 'i9', 'x11', 'p3', 'c3']}
1769495423.292901,RECEIVED,263ee3bd-d0c0-455e-9471-f0f892cc42f2,a2a81784-f84b-4a91-bb5b-c13abdaef779,c2,c3,26,p3,?,surb={'id': 'a6334dbb-9d93-4b82-88c8-599a46ab7100', 'route': ['p3', 'e9', 'i11', 'x4', 'p2', 'c2']}
1769495423.3714793,SENT,e68b59b7-28c8-49ba-89b9-c318ba19ba14,a69df7f6-8641-4194-b0bd-375f21bf29e3,c3,c4,3387,?,p3,
1769495423.3715823,CREATED,534008e5-b2cf-4787-8a2f-ba4155099f63,f1b7541d-9a3a-4864-bc51-365b47cdb65e,c3,c4,27,?,?,surb={'id': '80bcbaa2-e9f2-4291-8b40-39a283bac95b', 'route': ['p1', 'e8', 'i10', 'x6', 'p3', 'c3']}
1769495423.4231038,RECEIVED,2801ca11-0903-460d-926f-57203b7bad85,1857ec91-1896-42b8-9d14-8f96799757ef,c2,c3,26,p3,?,surb={'id': 'b121d98c-c98a-4fff-90ac-e20dc91d87f5', 'route': ['p3', 'e4', 'i3', 'x2', 'p2', 'c2']}
1769495423.532601,RECEIVED,b8aec25b-efe9-4063-b96a-195b0735175d,ce14a011-498c-4b85-b063-c30db4b04c73,c2,c3,27,p3,?,surb={'id': '905c3630-b797-4f99-92b7-1e1497541ac3', 'route': ['p3', 'e2', 'i10', 'x6', 'p2', 'c2']}
1769495423.6450431,RECEIVED,ada488ec-b9ed-4245-8f84-2f2f96da0106,b31c2f23-c38b-42cf-825d-8a94c6c2ff3c,c2,c3,27,p3,?,surb={'id': 'a70dc76a-87ce-4d39-b7b7-9a65208957fd', 'route': ['p3', 'e4', 'i4', 'x12', 'p2', 'c2']}
1769495424.0587196,RECEIVED,8802bfbc-c71c-4f5e-8318-70f101ad7510,e4eaaaa6-2e1e-41a9-8f70-bb8bc7873da7,c2,c3,27,p3,?,surb={'id': '917e4dc5-7f78-4dc3-8c75-be2d7b799f66', 'route': ['p3', 'e3', 'i6', 'x9', 'p2', 'c2']}
1769495424.1641152,RECEIVED,414835a0-c667-4fc8-a805-d7e87a0fa249,6a82f59e-e397-46d5-b0d6-4e19028a734c,c4,c3,27,p3,?,surb={'id': 'd870ee2e-9658-4e31-92fb-60f56829f727', 'route': ['p3', 'e9', 'i1', 'x12', 'p1', 'c4']}
1769495424.2700422,RECEIVED,4b6380a9-dd88-4919-b96f-e8a6df2389b5,9184c659-f828-4296-bd6b-27e0bf560c44,c4,c3,27,p3,?,surb={'id': '74cc6100-2ace-47bb-bab8-022ab8a8c5b2', 'route': ['p3', 'e9', 'i5', 'x6', 'p1', 'c4']}
1769495424.3532622,SENT,109cb2aa-1361-4ff4-9e00-f3afc588669e,bcd25164-3f66-40f2-a169-36566894a497,c3,c4,3376,?,p3,
1769495424.3533309,CREATED,b5085b71-dd81-4d8e-a1bd-fe7e0f390b7c,c2d3ad22-a3b5-45da-876c-7a93a793e435,c3,c4,26,?,?,surb={'id': '38c9c705-e62b-4ba6-b08f-08b3972a2b98', 'route': ['p1', 'e6', 'i4', 'x9', 'p3', 'c3']}
1769495424.368347,RECEIVED,b605b0d4-8cfc-4f00-9c50-f46d8c7b7749,8acadf0e-4097-4a73-9919-5d23ad39fbdb,c2,c3,27,p3,?,surb={'id': '084c45b5-d64f-4a51-b6dc-30124b76b048', 'route': ['p3', 'e1', 'i9', 'x2', 'p2', 'c2']}
1769495424.375142,RECEIVED,b3e82689-3736-4ce5-94a3-fe7af3b366ed,b135b473-f57b-4f98-a64b-c19aa5ef33f6,c4,c3,27,p3,?,surb={'id': '686c2aaf-2f6b-4175-991a-50180fb5d735', 'route': ['p3', 'e5', 'i7', 'x11', 'p1', 'c4']}
1769495424.4332316,RECEIVED,a5cf2e5a-6fca-4f62-ae44-8b30bd184657,233455f6-0af6-4350-a03f-8431a5164b69,c2,c3,27,p3,?,surb={'id': '9d94993c-c4c4-421c-8c7c-4ba765c4df1d', 'route': ['p3', 'e4', 'i2', 'x3', 'p2', 'c2']}
1769495424.6705549,RECEIVED,dd4cebf9-a2ee-4ede-94e1-7969c625a03e,6fa4e6f1-3e63-4495-b140-366a24058cb9,c2,c3,27,p3,?,surb={'id': '68898e3e-bbdd-4140-97d1-fe66b74f8b0b', 'route': ['p3', 'e5', 'i5', 'x2', 'p2', 'c2']}
1769495424.7179718,RECEIVED,0f0530b1-acea-4a35-8b67-afc4c54498b4,aff6d2f7-3306-4ba4-a219-f75319563af9,c2,c3,26,p3,?,surb={'id': '14335375-b7aa-4d97-be11-d1a753a3036f', 'route': ['p3', 'e8', 'i9', 'x9', 'p2', 'c2']}
1769495424.7240932,RECEIVED,6335ac6c-2d23-4776-bd28-14ab88669b9e,f1f79732-01a9-4f9a-92b7-9742b7982053,c2,c3,27,p3,?,surb={'id': '3e0b0032-a34e-43d2-b4bb-2190c84c2b6c', 'route': ['p3', 'e10', 'i6', 'x4', 'p2', 'c2']}
1769495424.7309353,RECEIVED,468f2c26-2d7a-49f5-b102-dfdee32543c6,9baa55b9-b9cd-4583-ad2b-a9680fa96db7,c4,c3,27,p3,?,surb={'id': 'b8086e9c-f844-4d02-b1e6-6e0568667d5e', 'route': ['p3', 'e8', 'i11', 'x11', 'p1', 'c4']}
1769495424.9062803,RECEIVED,e58a1e59-8a62-444c-90e1-7d52e765f386,83ad6e87-3b33-4159-80dd-1b1b5d277303,c4,c3,26,p3,?,surb={'id': '8f864e4d-1575-4bfd-9ccd-039feea4d96d', 'route': ['p3', 'e4', 'i10', 'x1', 'p1', 'c4']}
1769495424.9477146,RECEIVED,7f572bda-f4fd-41b6-9fcb-1c20a3195112,3db3af8e-4b76-4259-a702-9d6c86c63b77,c4,c3,26,p3,?,surb={'id': '3527a2fa-6eed-49ba-8c27-fb9ba54154cd', 'route': ['p3', 'e9', 'i1', 'x9', 'p1', 'c4']}
1769495425.335181,RECEIVED,3e8f1c2d-731a-403f-8301-c2d30c8f12ad,bedd4f34-3c1b-445f-be94-068f7ffd7d42,c2,c3,26,p3,?,surb={'id': '317a2005-e8a8-48ac-9e74-c0b1db6c4200', 'route': ['p3', 'e12', 'i10', 'x12', 'p2', 'c2']}
1769495425.3514056,RECEIVED,1ee25311-772d-4790-95e9-0b6e6409cf6c,667c4e57-6d5b-4fd7-a2e2-c64f3440132d,c2,c3,25,p3,?,surb={'id': '253c47e7-69c6-4b44-b421-8cac247321d1', 'route': ['p3', 'e12', 'i6', 'x8', 'p2', 'c2']}
1769495425.941417,RECEIVED,09dfb2a7-2724-4e4d-b369-53c07f56fcf2,98061ae8-a4d3-4ccc-a3c4-9487b3e361bc,c4,c3,27,p3,?,surb={'id': '577cd028-00aa-4a9c-8cb7-f8830950fdc7', 'route': ['p3', 'e5', 'i6', 'x12', 'p1', 'c4']}
1769495426.0343754,RECEIVED,838fae1a-dff4-458a-bcf9-3b9faad0c9a9,5f2be131-ea13-4a83-952d-134e4259c273,c4,c3,25,p3,?,surb={'id': 'efd1b17b-8deb-4c81-808f-f1de75509fc7', 'route': ['p3', 'e5', 'i6', 'x2', 'p1', 'c4']}
1769495426.2066774,RECEIVED,53e86c0d-eb66-4c8f-81dc-0dca32173cba,ab92619d-5fb9-4ca7-9f4d-5619f6e451e1,c4,c3,26,p3,?,surb={'id': 'cdebbd4c-8577-4546-bf5a-3eb5965a1e91', 'route': ['p3', 'e12', 'i9', 'x9', 'p1', 'c4']}
1769495426.2104201,RECEIVED,77d91a76-6164-4313-948d-37ee9e0f1542,6cf10300-566a-43d4-aa02-b88d9dab15e2,c2,c3,27,p3,?,surb={'id': '9a9394bb-1cf7-45f3-b54b-7fde75a21ab2', 'route': ['p3', 'e12', 'i10', 'x5', 'p2', 'c2']}
1769495426.3612237,RECEIVED,f7900efb-0e9e-480b-aefa-db196645f815,4414150d-8bba-40e2-807f-cadb209e8093,c4,c3,27,p3,?,surb={'id': 'caec85a8-ecf9-4167-8e01-107a626a3c8c', 'route': ['p3', 'e12', 'i8', 'x1', 'p1', 'c4']}
1769495426.6149354,RECEIVED,57b0cfcf-a1a8-432d-b996-affbb9bf8e76,d928b2bb-19e8-4754-ae97-d92175501843,c2,c3,26,p3,?,surb={'id': '130a820a-35b5-4dfc-8605-98d1230106b7', 'route': ['p3', 'e9', 'i5', 'x9', 'p2', 'c2']}
1769495426.6355588,RECEIVED,cfac11a0-de28-49d1-b925-e40dac95237b,f309a230-2b98-49c2-8c97-dfa39549e386,c2,c3,27,p3,?,surb={'id': '2ef66e4c-0d18-45af-8943-fefd4bb861ba', 'route': ['p3', 'e5', 'i5', 'x10', 'p2', 'c2']}
1769495426.737568,RECEIVED,aa8c47a7-d01d-467c-a7ee-8bd45f0529be,4a033ec0-eab0-4d06-bbc8-f5404f05e7b3,c4,c3,27,p3,?,surb={'id': '5005d06b-67e7-4273-b604-dc43c75ca4bd', 'route': ['p3', 'e8', 'i9', 'x10', 'p1', 'c4']}
1769495426.7385466,SENT,13066d7e-9b4d-4ef0-9556-a97f9841bfcb,390c3821-2cf4-4fff-b81b-248634a67eae,c3,c4,3382,?,p3,
1769495426.7387388,CREATED,25d2815b-e9d7-42c7-b5ae-6665b6cb446a,c879ea8e-0589-43f0-9c06-3620e454bafa,c3,c4,27,?,?,surb={'id': '5df68012-dead-48f0-b382-b8a2fb9f8035', 'route': ['p1', 'e8', 'i4', 'x7', 'p3', 'c3']}
1769495427.0052521,SENT,262ec6aa-ded4-40f5-a471-0faa93051fef,da5861b1-db28-4802-901e-4cc40bd4499f,c3,c4,3364,?,p3,
1769495427.005345,CREATED,51f99f45-ee39-4961-9cea-e05257291963,7812814b-4c8b-4fb5-b740-15b4433fbf88,c3,c4,27,?,?,surb={'id': '0dda5ca4-1ca6-40b3-a129-50d8ab68e875', 'route': ['p1', 'e7', 'i2', 'x1', 'p3', 'c3']}
1769495427.1607833,RECEIVED,c3f0d603-9056-4b95-9a20-c0ca6c4327c8,c85fe9bd-9c3b-4ad4-9229-f7368603f0e1,c4,c3,26,p3,?,surb={'id': '5def273f-bbce-4a2e-9674-b759847fac91', 'route': ['p3', 'e1', 'i3', 'x6', 'p1', 'c4']}
1769495427.217025,RECEIVED,3884164c-1f23-4030-a588-f9be226c2891,ee64691d-19bb-4609-b881-740ba41c12d4,c4,c3,26,p3,?,surb={'id': '0df648a6-ad27-48ab-85f8-30803d982169', 'route': ['p3', 'e4', 'i6', 'x10', 'p1', 'c4']}
1769495427.3870897,RECEIVED,a6b5fc65-2a62-4d8d-bd1c-5dfb1eb49230,9676418b-80fe-4d6f-a4b9-2fad38fcdf1e,c4,c3,27,p3,?,surb={'id': '16289dbf-91f4-4cec-99d3-a103f5397259', 'route': ['p3', 'e1', 'i10', 'x9', 'p1', 'c4']}
1769495427.398244,RECEIVED,ec2c6d17-48b1-4394-ae86-2b8bedb327f2,2913191a-132e-48f5-a656-7e6ed52f39b0,c4,c3,27,p3,?,surb={'id': 'a48190e8-006e-4bba-8b3e-30da7cf46678', 'route': ['p3', 'e1', 'i12', 'x6', 'p1', 'c4']}
1769495427.4573526,SENT,ffbe66a3-2e58-4fd0-b447-8c5efdaafc14,87c2952d-4ac1-4d85-bc08-76cef09b3f76,c3,c4,3372,?,p3,
1769495427.4574509,CREATED,0ea0afdc-8645-4aff-b16b-ced5ac3a3085,85700aca-56f6-4216-b3a2-4f723f6e0526,c3,c4,27,?,?,surb={'id': 'de03f2ad-9f04-4a1f-8f34-b7513fc43692', 'route': ['p1', 'e8', 'i5', 'x9', 'p3', 'c3']}
1769495427.586993,SENT,9ec4d818-a277-402f-9af3-93db9641ca52,abcb6230-dca3-4d10-88e9-3c6ce9ccf346,c3,c4,3399,?,p3,
1769495427.5871842,CREATED,9f3f864d-da3f-4bef-9cea-57adbfc14e20,0de03268-c3c5-4755-af97-a7822ee0e16b,c3,c4,27,?,?,surb={'id': 'aaea33ce-5511-4235-8c99-22f95429d6d1', 'route': ['p1', 'e2', 'i12', 'x9', 'p3', 'c3']}
1769495427.70577,RECEIVED,26f117fb-0daf-4695-a142-6e67c88d17d1,10f0f07d-99a0-4af1-b0f7-594da5d8047b,c4,c3,27,p3,?,surb={'id': 'bea99f14-6aef-47b4-99d9-d21d0f8953fd', 'route': ['p3', 'e11', 'i3', 'x7', 'p1', 'c4']}
1769495427.7264678,RECEIVED,d1c50646-5377-4533-b075-4375d37627b6,431f9dd9-e2de-4471-9980-98354983bf12,c2,c3,27,p3,?,surb={'id': 'dcf0c94b-80d8-47c0-862e-f3791d800bc2', 'route': ['p3', 'e8', 'i11', 'x2', 'p2', 'c2']}
1769495427.7507634,RECEIVED,525fdcb1-b303-4c1c-ab94-008e36986f06,db8c78b2-d5a4-4c50-9763-bdbcdaed07de,c2,c3,27,p3,?,surb={'id': '0509e6e3-aef2-4ffe-b9f9-94452128dfaf', 'route': ['p3', 'e12', 'i5', 'x5', 'p2', 'c2']}
1769495427.7597964,SENT,de6943d7-b454-47f7-80f3-3da9816afc0a,7c7eb812-ab4d-4019-8399-7cb8f1654842,c3,c4,3383,?,p3,
1769495427.759874,CREATED,69578d43-3af2-4a38-90d8-33f6e145ce2d,b0f119c5-5c4a-4b77-bd0f-1c2c6125315d,c3,c4,27,?,?,surb={'id': '05d8c8fc-b6cb-4f74-af0a-5f4aa46328d2', 'route': ['p1', 'e3', 'i8', 'x9', 'p3', 'c3']}
1769495427.779106,SENT,639d0cd9-574b-45d8-97a8-2bc715e7e7a6,0992a438-f939-4a00-9b79-86b7885b833c,c3,c4,3376,?,p3,
1769495427.7791684,CREATED,65414c19-d40e-49c8-8cdb-5ce7d7ad7b2f,4d54f435-bb8f-4559-8b3a-a3c5f051deb3,c3,c4,27,?,?,surb={'id': '64ed09f2-98be-4f92-8f41-a673a81343b9', 'route': ['p1', 'e11', 'i9', 'x4', 'p3', 'c3']}
1769495427.7934508,SENT,c75654f9-f83f-45f1-a005-063edf5e8b56,6d769d23-2c30-4055-a535-3f4246cd1c7e,c3,c4,3360,?,p3,
1769495427.7935114,CREATED,b7122091-92f8-49f7-bfab-592827e2902e,8b5508b1-295e-40a4-9219-5a73bd196b94,c3,c4,27,?,?,surb={'id': '2b6ed7aa-8931-4ae6-a353-6596817866e5', 'route': ['p1', 'e10', 'i10', 'x8', 'p3', 'c3']}
1769495427.7979581,RECEIVED,d24585f3-f1f0-41b2-b106-855bb689f912,41f6bc92-d304-4db3-863f-698138d997db,c2,c3,27,p3,?,surb={'id': '53f117ff-22eb-4a26-a362-4dd3de452237', 'route': ['p3', 'e1', 'i12', 'x8', 'p2', 'c2']}
1769495427.8808317,SENT,66924f1c-1196-4759-9662-2a28d88055f4,b3c954c0-f0f9-4104-a85e-905cb552ea4b,c3,c4,3364,?,p3,
1769495427.880985,CREATED,3580f549-c2b5-46bc-bb05-ad00dfedae2b,8de03788-1a3b-45a5-a297-52913d5bc7e4,c3,c4,26,?,?,surb={'id': '0db21f9d-4000-4353-83ec-a2df5e3832d3', 'route': ['p1', 'e2', 'i11', 'x8', 'p3', 'c3']}
1769495427.9736362,RECEIVED,b0584cac-671a-4c1d-b803-3e1a3c94b6a9,3ea15ce0-b8da-4ab3-a548-2dcd66fd6fb8,c2,c3,27,p3,?,surb={'id': '18ecbf76-729a-4ba2-be4c-b95305e6358d', 'route': ['p3', 'e1', 'i4', 'x8', 'p2', 'c2']}
1769495428.022229,RECEIVED,e60562f6-500c-4aa3-ad46-55dc56c10ad1,4596e14d-208c-4cd1-859d-c53ce358fa91,c4,c3,26,p3,?,surb={'id': '8260ebb0-49db-4f01-bb99-14ca8fe6da65', 'route': ['p3', 'e3', 'i12', 'x8', 'p1', 'c4']}
1769495428.0241077,SENT,324288de-7d49-46d4-9ddb-5917b9064730,406aef43-1de1-41e0-94c5-5d6f7bfc355d,c3,c4,3363,?,p3,
