timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769730807.220876,RECEIVED,22fad33d-93b8-41ab-b744-cac9f4720058,e538c3a8-82ca-49da-a9a5-5497fb0bb77a,c3,c5,27,p2,?,surb={'id': '58a25464-ed6b-4f72-a29f-a98f09e1372e', 'route': ['p2', 'e4', 'i1', 'x8', 'p3', 'c3']}
1769730807.2845852,RECEIVED,fe762103-5c64-4982-b781-f10ec612f46d,8c488181-c1e4-4bf5-895f-6e8cf25f9476,c3,c5,27,p2,?,surb={'id': '43fe9fce-e2b2-401f-9aa1-910417ad78ba', 'route': ['p2', 'e1', 'i6', 'x5', 'p3', 'c3']}
1769730807.3326402,RECEIVED,13368c14-a735-458f-ab4d-263f68076b4d,6ac7d864-267d-4ce1-88bd-7712f9a557a6,c3,c5,27,p2,?,surb={'id': '0892cc87-61ed-4156-8748-a7d1ca299bed', 'route': ['p2', 'e12', 'i8', 'x5', 'p3', 'c3']}
1769730807.7489524,SENT,3c1f06fa-b209-4f98-b37a-69046502831f,ccc26839-108a-42be-bea8-a7585a3d4fdd,c5,c3,3384,?,p2,
1769730807.749571,CREATED,d9d6cae9-7ae0-48f4-8c02-1761eeaf049d,e5ddf504-49ca-4fae-8a38-d251c9323bcc,c5,c3,27,?,?,surb={'id': 'e18ea489-8641-465f-8f56-878b4dc565c0', 'route': ['p3', 'e6', 'i5', 'x9', 'p2', 'c5']}
1769730807.8192744,RECEIVED,463806ba-8a5c-4501-a39c-c7a23ef33368,9803562f-68fe-4b20-92fe-c7c9518f013d,c3,c5,27,p2,?,surb={'id': '3cfbd841-d992-4345-baed-f933b06197aa', 'route': ['p2', 'e6', 'i3', 'x5', 'p3', 'c3']}
1769730808.0877976,SENT,c7097411-404d-4b98-8d59-988a290428f4,ae146ae6-1673-427c-8b58-47264d7e6689,c5,c3,3393,?,p2,
1769730808.0879433,CREATED,53c040ec-ab6e-4278-95d1-672c194bfa5f,61ec71cc-ac9c-4d8d-bc7a-38a6b77d5744,c5,c3,27,?,?,surb={'id': 'c196665c-2884-4643-94c6-31f730cfec39', 'route': ['p3', 'e12', 'i10', 'x10', 'p2', 'c5']}
1769730808.8059916,SENT,678784c6-4ecf-44a6-afbb-39d5f2288084,1ada8e51-9d5f-45e9-a7d0-b13f214b9c68,c5,c3,3385,?,p2,
1769730808.8061793,CREATED,978e741e-b884-48c3-991b-2ba66e7425ec,40415929-8a93-45b5-9a8b-ae561daf72ef,c5,c3,26,?,?,surb={'id': 'f96b295a-6a72-42c7-a782-17a1eb9d38c8', 'route': ['p3', 'e9', 'i2', 'x8', 'p2', 'c5']}
1769730809.1534438,SENT,f3ac5fb2-ed84-47ca-b8e8-bea90fc21ae8,1d23c2d5-fbf9-404e-9e09-c1ce68909bd0,c5,c3,3384,?,p2,
1769730809.1535995,CREATED,d74c4bbb-9c92-4b85-b62b-a373b3c1555e,830b4175-9ddc-4a4e-ae4a-fa59595ba421,c5,c3,27,?,?,surb={'id': '2b61009d-ca75-469d-9d1a-291208ae5865', 'route': ['p3', 'e3', 'i6', 'x1', 'p2', 'c5']}
1769730809.3753867,RECEIVED,fbecf9be-8100-465c-a7b5-ce29b0977417,80274196-43c8-4f77-aeb4-8a4bcca42227,c3,c5,27,p2,?,surb={'id': '61811277-4b0d-49c5-af8d-07a41f41cd84', 'route': ['p2', 'e11', 'i11', 'x6', 'p3', 'c3']}
1769730809.4257991,SENT,1cb37e2a-a96f-4b0a-9f67-89b9a9a45f5c,77479506-28fc-4023-9858-a5133d834905,c5,c3,3357,?,p2,
1769730809.4259017,CREATED,87186370-4faf-416f-b680-38acf78e685e,8e90eaf5-1897-4626-a9bb-b041675acee3,c5,c3,27,?,?,surb={'id': '543661f8-a1d8-4617-815b-f051df81020a', 'route': ['p3', 'e9', 'i2', 'x8', 'p2', 'c5']}
1769730809.6647737,RECEIVED,20a9eeb7-5ca7-472d-847a-b98701c48511,2502c4e2-cddf-4e96-b9fe-c8d98af0447b,c3,c5,26,p2,?,surb={'id': 'ec558224-f5fa-4ecc-afca-57835ab8c85e', 'route': ['p2', 'e1', 'i9', 'x9', 'p3', 'c3']}
1769730809.68259,RECEIVED,63ea398e-94da-4b96-8dc0-1e68772bdad0,2f641e65-262b-4289-b467-22448e13b2fd,c3,c5,27,p2,?,surb={'id': 'e1efd555-7f3a-48b1-9f7a-113315376c38', 'route': ['p2', 'e7', 'i12', 'x6', 'p3', 'c3']}
1769730809.7238762,RECEIVED,477e1bbe-8e8a-4334-8958-f3e2b5d75da6,9dabd474-22d0-4d50-9ed6-ca601839e0a7,c3,c5,27,p2,?,surb={'id': '02f54007-ac16-4ad7-a2a2-76b4a0e5abf3', 'route': ['p2', 'e3', 'i2', 'x2', 'p3', 'c3']}
1769730809.815796,SENT,7cab88d9-dc26-4362-8ed1-1769750475dc,57d0f540-4cb7-4415-adb9-f9aa2e3e4b6d,c5,c3,3384,?,p2,
1769730809.815935,CREATED,fb02fc11-d40d-405b-a4bd-74c43f15a418,454dbb87-70f1-46d3-a875-f43b43141941,c5,c3,26,?,?,surb={'id': '89b1685d-2dd0-4e5b-b053-713c9c35c71d', 'route': ['p3', 'e11', 'i9', 'x11', 'p2', 'c5']}
1769730809.8579912,RECEIVED,2738c3ca-ef90-4103-bdbc-e59a4840a863,10146aab-e4ca-445f-8add-a8cf2896b5aa,c3,c5,27,p2,?,surb={'id': 'cedc6583-3f63-40dd-b4f2-3fe28f64a4dd', 'route': ['p2', 'e10', 'i6', 'x10', 'p3', 'c3']}
1769730809.86635,SENT,11ed8ad7-d5c2-4f43-824f-beb6b8483409,21077b15-e024-4aaf-a256-b5ad4f266466,c5,c3,3363,?,p2,
1769730809.8665,CREATED,707f973b-0463-47e0-a727-4d4247d1e0ac,99130b5b-a2ff-4168-b160-6ccafad35719,c5,c3,27,?,?,surb={'id': 'fbf5c3fa-b1fc-497a-b414-f9bd0ad88d03', 'route': ['p3', 'e8', 'i7', 'x1', 'p2', 'c5']}
1769730810.2232592,SENT,e7fc95b0-ff2f-40af-bab9-06fd2e5cbf17,f0c39768-1c66-4576-bd15-fd5aecca365f,c5,c3,3401,?,p2,
1769730810.2233918,CREATED,8fde6ea3-850f-46bf-85a1-2983e8651551,d535daa4-358f-4d3b-95dd-be19f86d193a,c5,c3,26,?,?,surb={'id': '37b991ad-d77d-46f1-9551-fdb2664da9c0', 'route': ['p3', 'e11', 'i12', 'x2', 'p2', 'c5']}
1769730810.304911,RECEIVED,7c2f153e-74ef-49e5-935c-0ce223e03b44,308a581c-216c-4b7f-90e8-5cd08bfbb403,c3,c5,27,p2,?,surb={'id': '764209b5-cb3d-4a59-b054-1f82c9eaa724', 'route': ['p2', 'e6', 'i4', 'x2', 'p3', 'c3']}
1769730810.3399758,RECEIVED,c6e1c648-7405-4d92-abc6-27e46e678d66,cf7bcd60-07da-4d53-9783-0b07a7b23dae,c3,c5,27,p2,?,surb={'id': '8f658c32-2e16-46f8-a59a-9b5c3c833005', 'route': ['p2', 'e2', 'i6', 'x12', 'p3', 'c3']}
1769730810.3441215,SENT,5c62b69d-aa3a-4dd3-830c-083ceea2a5f4,df8a234e-7610-4464-b380-a4a805034c0a,c5,c3,3366,?,p2,
1769730810.344189,CREATED,f83e2b4b-e456-41d2-b4a4-98e02185b8ca,829d1fdb-7e1a-4553-b04e-c6641cd2cf26,c5,c3,27,?,?,surb={'id': '838ec17d-d5e2-41bc-8157-e642d51422fb', 'route': ['p3', 'e4', 'i2', 'x10', 'p2', 'c5']}
1769730810.867381,RECEIVED,8955a786-bb67-48d5-8ca3-cc89d7ca9ecc,fffd4be6-25c1-41a2-b9ef-b8e7201ed0ca,c3,c5,27,p2,?,surb={'id': '4aa5333f-cd56-48ea-ac98-5a17021c7c42', 'route': ['p2', 'e11', 'i9', 'x7', 'p3', 'c3']}
1769730810.9854603,SENT,28feb024-a2f4-488d-ba99-ebaa2efe8fda,f69da08e-da0b-4dc4-ad64-2775821595df,c5,c3,3363,?,p2,
1769730810.985563,CREATED,f2e59448-b7e8-4d60-8f0a-aa3f9a43ec3a,f444ce54-42fc-4928-a401-1099f72db7bb,c5,c3,27,?,?,surb={'id': '8300bac4-1305-49c9-aa08-366302d51fa5', 'route': ['p3', 'e2', 'i3', 'x5', 'p2', 'c5']}
1769730811.0210874,SENT,28153177-cfc7-4507-a04b-0f6cad9c67e3,0dae5b5d-79e6-4f6a-a784-3f1ebecd9f3a,c5,c3,3379,?,p2,
1769730811.0212066,CREATED,a6fdb601-1784-4814-a730-667b67c59a49,57ff06ff-d02b-43c5-bc27-6e018c7c77a5,c5,c3,27,?,?,surb={'id': '72bf90aa-76fe-40e1-96b8-0e503a860ef6', 'route': ['p3', 'e8', 'i3', 'x4', 'p2', 'c5']}
1769730811.032418,SENT,b57d4aa5-f3ad-488c-9d7d-26482599cc96,cb48e459-7760-4292-b873-950d7bc53855,c5,c3,3388,?,p2,
1769730811.032535,CREATED,e3a04057-bcca-4265-9f41-3e6a40fe6065,454c8b3a-351b-409a-b93e-9c093e779656,c5,c3,27,?,?,surb={'id': '2e51aae8-7daa-4a74-9c88-e31fc1e62aef', 'route': ['p3', 'e3', 'i12', 'x10', 'p2', 'c5']}
1769730811.7183976,RECEIVED,a80b2de9-7fcf-4c79-893f-056af7804251,65cb946a-bee7-4bd0-91f8-f6026f91bb2d,c3,c5,27,p2,?,surb={'id': 'a5e20b88-44db-425d-88ac-573b20d10098', 'route': ['p2', 'e2', 'i12', 'x9', 'p3', 'c3']}
1769730811.8491075,SENT,4a1db13a-85d4-4951-9e24-9673df00cde1,5e62918b-bb2c-4599-ad2d-6ca14fcdcc47,c5,c3,3391,?,p2,
1769730811.8492477,CREATED,5f7a8ecb-e748-424a-906c-b010cf27b275,63f180b2-76d2-4430-bbec-6bb33a0a91ae,c5,c3,27,?,?,surb={'id': '285f14f4-c59b-41d9-8228-ffabd4d0dad6', 'route': ['p3', 'e10', 'i11', 'x2', 'p2', 'c5']}
1769730811.925841,RECEIVED,7e4c452d-f133-479b-ae81-325f3bdb6c01,40e5c86c-73ce-4e53-a4dd-50aa0c1f7516,c3,c5,27,p2,?,surb={'id': '69f7d057-d1bc-4be7-9d2b-7920a84d3cb2', 'route': ['p2', 'e4', 'i8', 'x7', 'p3', 'c3']}
1769730811.939281,RECEIVED,b809035e-bb18-4ec1-b3a4-d2bd938f371b,ab770707-a378-4302-acea-167e690385dc,c3,c5,25,p2,?,surb={'id': 'd76c7f01-b0c9-4158-bbd2-ca40562df619', 'route': ['p2', 'e5', 'i10', 'x12', 'p3', 'c3']}
1769730811.9545274,SENT,d29c61cf-2384-4770-b181-ccb8820d726c,6823dbdd-b4cc-4f47-8200-fc293fa4220c,c5,c3,3394,?,p2,
1769730811.9546638,CREATED,3a1f9f91-bc39-4882-bd64-0d225f9d5b6d,11cb9841-3440-4ca7-9631-f81c0536dbcd,c5,c3,27,?,?,surb={'id': '97626a62-35ff-4b3d-bdd6-688177d4861d', 'route': ['p3', 'e9', 'i10', 'x8', 'p2', 'c5']}
1769730812.2804785,SENT,f4838c46-6797-4b78-b8d2-8171835b1d06,75211b87-6fe7-445e-bf25-452185291979,c5,c3,3364,?,p2,
1769730812.2806098,CREATED,59154baf-f1b3-43b3-a4de-b6904d3d7ce0,4c2cddd8-039e-4bb3-9eb0-3f90e9b000a3,c5,c3,27,?,?,surb={'id': '29214133-13cd-4101-b9ec-ff67a3d5270f', 'route': ['p3', 'e8', 'i1', 'x2', 'p2', 'c5']}
1769730812.5511096,RECEIVED,ac56b090-b574-4afa-a6e9-505f5b65d0f3,d2aac7b4-c77a-4bfc-9441-7b4ac81bd7bf,c3,c5,27,p2,?,surb={'id': '7a631c49-62ea-4c11-9219-54035fcc412c', 'route': ['p2', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769730812.7357445,SENT,03c6f004-d518-4088-87ac-74ab313cc588,4ff82752-0729-4a8d-9dbb-53a53b66d8ca,c5,c3,3355,?,p2,
1769730812.735826,CREATED,aa37c5af-bf46-4089-aead-899f8b3a4c72,2940949a-00a7-4482-836c-36962097d2ce,c5,c3,26,?,?,surb={'id': '58a2dc7a-100b-4544-b28b-94a5bb961227', 'route': ['p3', 'e5', 'i7', 'x9', 'p2', 'c5']}
1769730812.8461766,SENT,b86af999-7003-426a-af27-a766389a7a58,cb600042-2fde-4e1e-9661-de92afa783df,c5,c3,3360,?,p2,
1769730812.846251,CREATED,10f936ad-22fc-4160-8936-e30baf080d3c,9be2e1f5-bc5c-4a2b-b477-dbead49109f5,c5,c3,27,?,?,surb={'id': 'c2b2879e-23fb-43e0-906a-7fc0a0f07453', 'route': ['p3', 'e2', 'i3', 'x4', 'p2', 'c5']}
1769730812.928167,RECEIVED,3d1139a6-bdad-4ea9-90d7-b73c296a8e9f,c69c34c7-8a25-4c6d-a852-83bb97f20406,c3,c5,27,p2,?,surb={'id': 'e83bccc6-d625-4ae1-8d98-7de25d9d4ab8', 'route': ['p2', 'e1', 'i11', 'x1', 'p3', 'c3']}
1769730813.0359054,RECEIVED,7126f359-3add-40df-a42f-94a1c96d92d0,fafb7aaf-fbce-4f3c-bd41-3055927b6a32,c3,c5,26,p2,?,surb={'id': '35121368-0af3-45a7-978a-255fd57c5901', 'route': ['p2', 'e10', 'i11', 'x2', 'p3', 'c3']}
1769730813.0811925,RECEIVED,1ec02662-2312-4d05-b438-dcc8dbfe9511,2ace241a-85f0-4a00-9f9e-fa08460d50c7,c3,c5,27,p2,?,surb={'id': '9ffcc4cb-cf53-4b1d-a029-f253627d1589', 'route': ['p2', 'e5', 'i1', 'x11', 'p3', 'c3']}
1769730813.0862522,SENT,329d95b3-209d-4743-b685-4f654486920f,e3796236-5462-4242-8b33-69e064381515,c5,c3,3371,?,p2,
1769730813.0863352,CREATED,a88c8f40-cbda-4803-8e20-6f5adb525d14,6827f3b7-140d-4e19-90c3-ea182140b38f,c5,c3,27,?,?,surb={'id': 'f37d5486-39c2-44de-817a-0e66364743f6', 'route': ['p3', 'e10', 'i9', 'x2', 'p2', 'c5']}
1769730813.16058,SENT,5fc725b3-c272-431b-971e-8956ebd90e57,c2798b94-07cb-4321-8edd-078ea0b0272d,c5,c3,3364,?,p2,
1769730813.1606607,CREATED,5a40c001-db41-49ce-8095-67fdd6e22330,68d39cc0-f498-498b-8d1f-78cfcef9c6fb,c5,c3,26,?,?,surb={'id': 'e36b3f58-5014-4929-b7a6-bb6fac8971d1', 'route': ['p3', 'e1', 'i4', 'x12', 'p2', 'c5']}
1769730813.3947384,RECEIVED,e82da272-985a-4aa8-b849-5e6740eea51d,a5bd93c7-ea64-4ee0-a97b-8ae16e03cdf7,c3,c5,27,p2,?,surb={'id': 'a27e94ba-c761-413b-9774-0433e660d8f7', 'route': ['p2', 'e2', 'i11', 'x7', 'p3', 'c3']}
1769730813.5941348,RECEIVED,620c0f59-3e7d-49ef-8145-9f4c1320c4cf,75b8b6c2-26c0-411b-ae0e-dfd637aeba26,c3,c5,27,p2,?,surb={'id': '2973171f-909c-4b75-baf5-e8297583ccaf', 'route': ['p2', 'e5', 'i2', 'x8', 'p3', 'c3']}
1769730813.7571216,SENT,ab597ed6-2477-4c75-89bb-01b28517c783,e0878230-854b-40cb-af50-2faf88d0f5e6,c5,c3,3395,?,p2,
1769730813.757194,CREATED,473c168f-a9a0-47d0-9c40-2396e5825c56,03105edb-f82a-4b8b-b153-deb62a03be28,c5,c3,27,?,?,surb={'id': '22756bec-9d1e-4ae9-9a5e-d164ded2b969', 'route': ['p3', 'e10', 'i6', 'x9', 'p2', 'c5']}
1769730813.7786963,RECEIVED,9dcf58fe-6581-4914-8f13-b4844aa6a1f0,f12304a7-084a-48c1-b040-3ae5cb754935,c3,c5,27,p2,?,surb={'id': '44d195d7-b8c6-4981-b2bf-3fba0ae370e4', 'route': ['p2', 'e11', 'i6', 'x6', 'p3', 'c3']}
1769730813.821864,RECEIVED,7a10bcbf-c8bc-4eea-bb6c-c1e1a559a81f,ca8a99ea-7658-43e8-8ba5-e0432601223e,c3,c5,27,p2,?,surb={'id': '6cf7bb0f-698d-4971-a29b-2747c7022caa', 'route': ['p2', 'e7', 'i4', 'x4', 'p3', 'c3']}
1769730813.8363502,RECEIVED,c4a56049-a1fa-46fa-af7a-3e67f330e87b,463cb743-1581-4a5e-9221-93ccd51d77cd,c3,c5,27,p2,?,surb={'id': '0bbd9026-8b07-4918-96b0-e54e3ddf7edb', 'route': ['p2', 'e2', 'i6', 'x6', 'p3', 'c3']}
1769730813.8546534,RECEIVED,4c03adc0-9524-4b71-b70c-7dd3d1adc783,5bec750a-cfd3-4244-9af8-9d9c08e3b571,c3,c5,27,p2,?,surb={'id': '109f52a5-3c80-4567-a01a-6858f29336f2', 'route': ['p2', 'e4', 'i10', 'x4', 'p3', 'c3']}
1769730814.2573516,RECEIVED,aadc6d1c-88a7-4c99-96ac-9c62c704fa09,769e82a6-8a39-485c-b7f6-f809aa449e9e,c3,c5,27,p2,?,surb={'id': 'f032cde9-d32d-4dde-bbe9-05f42fe4d5aa', 'route': ['p2', 'e7', 'i11', 'x2', 'p3', 'c3']}
1769730814.382543,SENT,a0eec483-417f-46d9-b248-cb572e2f2195,1a4d5a13-a225-4755-9b3e-ae2397a027df,c5,c3,3356,?,p2,
1769730814.3828557,CREATED,30494945-66a2-4f25-b769-0c21f6a44ade,11e90874-b140-41bc-8673-455cb23e225c,c5,c3,26,?,?,surb={'id': '75f392a2-952f-49cb-ba14-297eb169b462', 'route': ['p3', 'e8', 'i5', 'x3', 'p2', 'c5']}
1769730814.5013483,RECEIVED,15764310-748b-413e-a930-6e539471f115,2d2fde8a-fed7-4fc2-b914-6b736260e6af,c3,c5,26,p2,?,surb={'id': '8cd3d344-08a4-4899-b933-e2dcb4f4492f', 'route': ['p2', 'e9', 'i7', 'x9', 'p3', 'c3']}
1769730814.5604362,RECEIVED,7f3e8fae-ca06-4734-bf68-fad7a492e9cc,d576add6-e531-4e8a-8f9d-bd79250688c5,c3,c5,27,p2,?,surb={'id': 'f1da155e-c6c5-42ac-b31e-38be52f6b391', 'route': ['p2', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769730814.5783465,SENT,88cd3585-dcf8-498c-af34-c7a96b6fa377,f8c2367a-e604-4d9b-973c-82cc4d6a8a38,c5,c3,3375,?,p2,
1769730814.57847,CREATED,9a0903ef-8912-48a2-9d07-3cd02daea0eb,3786b860-94d1-4839-b27b-a74abe053d2c,c5,c3,26,?,?,surb={'id': '8693db1d-eff8-4398-ab27-796584208576', 'route': ['p3', 'e8', 'i4', 'x7', 'p2', 'c5']}
1769730814.706998,RECEIVED,339189c3-6639-4524-9211-6288843a2acd,5bc84a91-5310-4ec4-a2da-c8e206a218bf,c3,c5,27,p2,?,surb={'id': 'c8c97c44-f323-475a-88dd-477b9436c479', 'route': ['p2', 'e3', 'i11', 'x5', 'p3', 'c3']}
1769730814.837665,SENT,13434918-9510-4944-8fe4-41e665cb4e58,7b7f70ab-189f-4d39-b1d1-f291a70ba9fa,c5,c3,3379,?,p2,
1769730814.8377516,CREATED,10c7ad60-d96c-4e52-8e30-a47818334d86,1a39e554-e4f8-4fba-a8ad-6837a10682d6,c5,c3,27,?,?,surb={'id': '4e57d333-b5f8-4f0f-9ac0-655f2a1d8f3e', 'route': ['p3', 'e1', 'i3', 'x3', 'p2', 'c5']}
1769730815.0660946,SENT,bc449f5e-58d5-4b7d-9860-b0b37096c02e,6e70bc23-324f-4748-be26-ae843a7590be,c5,c3,3369,?,p2,
1769730815.06625,CREATED,c92401ba-3982-46fa-9595-90421c8642f1,c56836fe-75f9-4202-945e-788ea59619a0,c5,c3,27,?,?,surb={'id': '688cf6a3-c268-4117-8754-782dac8fd33d', 'route': ['p3', 'e3', 'i5', 'x6', 'p2', 'c5']}
1769730815.50633,RECEIVED,506f95ef-e3b1-44b7-9c0e-5e03b0a32d34,2287ce8b-2f5b-4542-b1d9-dcb65137ee25,c3,c5,26,p2,?,surb={'id': '3de41d68-944b-438a-9ac1-25d78e8fcf84', 'route': ['p2', 'e4', 'i3', 'x11', 'p3', 'c3']}
1769730815.509247,RECEIVED,28850870-b8ff-4f42-87a5-91f228a66fd1,8dae99da-475e-4c98-872d-4f579e63c7e7,c3,c5,26,p2,?,surb={'id': '546f3728-9acf-42d1-bb36-df6f49f500b9', 'route': ['p2', 'e1', 'i10', 'x9', 'p3', 'c3']}
1769730815.7053282,RECEIVED,8dba3e33-9c52-41d3-89a4-b18163e9f395,00b5edba-6e3e-4de5-ae23-cede6cad2edd,c3,c5,27,p2,?,surb={'id': 'e54efdd6-1c47-4c84-b200-c223067b07e9', 'route': ['p2', 'e1', 'i7', 'x7', 'p3', 'c3']}
1769730816.0466754,RECEIVED,3ade938c-69b0-42c6-a95a-13d385ed7381,4f664181-51d7-41ad-8d7f-6c545eadf644,c3,c5,26,p2,?,surb={'id': '25e90f44-f190-4198-a409-7c3cc722e05c', 'route': ['p2', 'e1', 'i2', 'x10', 'p3', 'c3']}
1769730816.0478654,RECEIVED,f0bedc9e-5264-44c1-9e86-2ade346e1326,5b0fe381-7dca-470b-a5cd-c017c3c041bd,c3,c5,27,p2,?,surb={'id': '980c3966-9ed4-45c4-91cc-f4fb84a69b0d', 'route': ['p2', 'e2', 'i7', 'x9', 'p3', 'c3']}
1769730816.078957,RECEIVED,b75c886a-0ab0-4f8e-8bc8-ba4dcd68ed2c,308b06c5-161a-47ae-aabf-4dd7f470d367,c3,c5,26,p2,?,surb={'id': 'dd2cbc0e-3a80-4f5d-8a96-3fcbf3b8d7f7', 'route': ['p2', 'e7', 'i5', 'x8', 'p3', 'c3']}
1769730816.1059208,RECEIVED,0e2e19e8-2d0b-4b7c-9933-c389e0847fde,f59b1ff5-6858-44a6-b772-e7c4599d23a4,c3,c5,27,p2,?,surb={'id': '63099ab7-dde6-473e-ac34-6536d3346f44', 'route': ['p2', 'e11', 'i1', 'x7', 'p3', 'c3']}
1769730816.3981273,RECEIVED,396ea9e3-c58c-4f9b-88b4-5b176f4fbc30,2ad05037-5a74-45b8-b41f-336408518bf3,c3,c5,27,p2,?,surb={'id': '598bcaa4-9da2-4ac5-899f-248a4721ae6e', 'route': ['p2', 'e5', 'i1', 'x10', 'p3', 'c3']}
1769730816.8830113,SENT,4e884697-7176-41f7-9d44-7a4811c2226b,41a54e52-189c-4591-99f5-86464d8a375a,c5,c3,3375,?,p2,
1769730816.8840034,CREATED,1e07f987-475d-4903-acaf-2bb5449ada9f,bc9218b8-63c2-42f2-ab1a-4f0a2c4e8929,c5,c3,27,?,?,surb={'id': '6db7bdcc-2f4e-4de0-b326-1c8318bfa7d3', 'route': ['p3', 'e2', 'i8', 'x1', 'p2', 'c5']}
1769730817.5200732,SENT,4d74060d-32dc-48a9-91a8-1bb3ed2fffff,7c931ca6-7289-4bf7-9225-d883e0c46852,c5,c3,3379,?,p2,
1769730817.5202315,CREATED,a91f53bd-defd-4513-af22-a41b026b0c5b,a039289b-b9e2-44be-be15-c6d10882ba8b,c5,c3,27,?,?,surb={'id': '5f341ca3-9a9a-4900-a3c7-f57194a0961c', 'route': ['p3', 'e4', 'i12', 'x2', 'p2', 'c5']}
1769730817.6033428,SENT,fb7725dd-b923-4e28-8f50-08264283eff9,658f0099-c479-4b6b-9491-c722a57fb778,c5,c3,3403,?,p2,
1769730817.6042087,CREATED,5ad74c92-9220-4963-bb27-460d48d2aef5,1b954c6b-7df0-467e-8073-3c7354c7d467,c5,c3,27,?,?,surb={'id': 'b846be9c-3825-4c91-bbc1-d683e5bd32cb', 'route': ['p3', 'e3', 'i10', 'x4', 'p2', 'c5']}
1769730817.6766999,SENT,827d1901-0adb-413f-bd1c-05cdda610309,fd3baa8e-cac9-4b2f-b0fd-3d550d53240d,c5,c3,3377,?,p2,
1769730817.6768498,CREATED,be191728-ff16-496b-821d-9fdbf0c9aead,69ff1aad-7c94-40f6-8d84-d73a246a9280,c5,c3,27,?,?,surb={'id': '979c5126-e146-441a-8413-40dfe8ee0621', 'route': ['p3', 'e7', 'i7', 'x12', 'p2', 'c5']}
1769730817.9441195,SENT,cff5a39e-613b-49b1-a4f0-f125d060826c,36e3a4bf-6a9a-4e78-a894-8e10c7f41d9b,c5,c3,3380,?,p2,
1769730817.9441843,CREATED,6eccf833-b4b6-46fa-99b2-460f4bb4e804,bc967f26-5bda-496d-9514-86cc32b91fd2,c5,c3,27,?,?,surb={'id': '3cf38229-42ca-4219-af63-a23831f72bde', 'route': ['p3', 'e7', 'i3', 'x5', 'p2', 'c5']}
1769730817.9584148,RECEIVED,30c7f0cc-42b5-40d2-babc-5dcd71686bbd,0fc2420c-d9e4-4feb-940d-2307b47068a7,c3,c5,27,p2,?,surb={'id': '71a6789d-9050-4bac-87dd-80c4c5580f1b', 'route': ['p2', 'e10', 'i2', 'x3', 'p3', 'c3']}
1769730818.1012616,RECEIVED,1f2a38bb-dcfa-4ef7-b748-b05bd17c29ad,e88df1b5-f73e-4885-975b-eac4d448ed91,c3,c5,27,p2,?,surb={'id': '4aba7d57-5b4e-4083-8573-456d50612074', 'route': ['p2', 'e8', 'i10', 'x12', 'p3', 'c3']}
1769730818.106998,SENT,e3d57edf-198c-408d-b938-8675ab0fd174,a54691f4-c07e-41ed-b3d9-3db22c950d28,c5,c3,3407,?,p2,
1769730818.1070724,CREATED,518036b7-79b8-470d-91c3-fdf4bb495021,74807a19-7718-4371-98b7-77d1987d7ef3,c5,c3,27,?,?,surb={'id': '49cce768-99ad-4cb8-91a5-68b0e9472fcf', 'route': ['p3', 'e3', 'i12', 'x4', 'p2', 'c5']}
1769730818.6086922,SENT,2cb34730-b08c-45e3-9e15-5dfa36d1a9c8,97c28035-5e75-4fdc-ae35-9e9ad99419c7,c5,c3,3393,?,p2,
1769730818.6087422,CREATED,7202564b-9422-409a-9738-8e73873ad0ab,c07d88db-f611-4c28-8b68-518ccc21aa29,c5,c3,27,?,?,surb={'id': 'f949466d-7fa9-4efa-89bf-8833801bd48d', 'route': ['p3', 'e11', 'i4', 'x6', 'p2', 'c5']}
1769730818.669001,SENT,1e983529-44fb-4fd9-b4cd-912eb908c6e6,627e13bd-2adf-412c-a39b-52b53377efe2,c5,c3,3379,?,p2,
1769730818.6690686,CREATED,0dc69587-ca24-4538-8eb9-56ab50c68c69,f21eaf04-414c-4b5e-97aa-519e56e3113d,c5,c3,26,?,?,surb={'id': 'b123d523-7f4a-4164-af33-8c8bb4ca10d4', 'route': ['p3', 'e4', 'i2', 'x8', 'p2', 'c5']}
1769730818.7386096,RECEIVED,cd92ba39-bd22-4f97-a92e-3be133ef4276,1dfdbf0b-06ef-4af8-b2f3-372d0ae1c58a,c3,c5,27,p2,?,surb={'id': 'c476e9cf-ea87-46ed-b7c7-75db3dad50f2', 'route': ['p2', 'e12', 'i8', 'x1', 'p3', 'c3']}
1769730818.8797815,RECEIVED,f7259067-6143-4d81-b2e5-b22544caf890,4df32e71-c4f2-4779-a52e-ee0ba1357894,c3,c5,27,p2,?,surb={'id': 'e044566b-ac56-42c8-89d7-8d76cda9fc7b', 'route': ['p2', 'e2', 'i10', 'x6', 'p3', 'c3']}
1769730818.9746978,SENT,efe78da2-b79b-4065-8539-3d2df59f8827,2b28a338-2185-4481-b87a-b291b040d514,c5,c3,3379,?,p2,
1769730818.9747455,CREATED,bec8ab86-c2e3-46f1-8244-2304401aa34a,43294293-0841-42ce-8ced-450c4788b25b,c5,c3,27,?,?,surb={'id': '85d02447-485c-407a-b775-c2de34d21b94', 'route': ['p3', 'e3', 'i3', 'x2', 'p2', 'c5']}
