timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769742366.026073,SENT,16b11fc3-263c-4a94-bd46-dfeea1199462,cc99d465-fb90-4204-aca7-ec4dd506a608,c1,c5,3371,?,p1,
1769742366.026235,CREATED,d27b052d-5257-4e79-ad72-bd44989e1fc5,c3ce421c-fe40-47ab-8300-c365cbee1f6d,c1,c5,27,?,?,surb={'id': '5ce93d2d-d574-4172-8a13-6f0921fa5672', 'route': ['p2', 'e3', 'i9', 'x3', 'p1', 'c1']}
1769742379.0866022,RECEIVED,a3c0fa18-0aae-403a-95f0-e631e9d40116,cc97e0a2-509d-41f0-908c-f9c9ab33fcfb,c3,c1,26,p1,?,surb={'id': '29fc6c5c-9f7d-4500-bb6c-0869bfe05011', 'route': ['p1', 'e8', 'i10', 'x5', 'p3', 'c3']}
1769742379.276188,RECEIVED,810b60c7-5863-4891-accb-031a4dd7ca97,5d6702e1-0dbe-4c86-8948-4f12b2347bbe,c3,c1,27,p1,?,surb={'id': '2fdfc8ab-2441-4f96-b1e7-fb965975560c', 'route': ['p1', 'e10', 'i5', 'x4', 'p3', 'c3']}
1769742379.30313,RECEIVED,d89a517e-b14f-427e-a40c-7720b34019b6,10854ee0-4928-4168-9ad5-975f60896628,c3,c1,27,p1,?,surb={'id': '49acf0b6-59e6-4ec1-b919-dffec4a010da', 'route': ['p1', 'e12', 'i11', 'x11', 'p3', 'c3']}
1769742380.28096,RECEIVED,55263a32-5428-4eaa-a202-77b887f7c3e8,2ecc6dd9-bd36-4d31-81ef-94d47800cd19,c3,c1,26,p1,?,surb={'id': '4325af90-9dc2-480e-8e8d-1acb1da911b6', 'route': ['p1', 'e6', 'i6', 'x7', 'p3', 'c3']}
1769742380.543374,SENT,7ec8119d-f7fe-4040-ad89-d4df95c9190b,6104c40b-4fd5-48cb-9c49-a3837b48f3fa,c1,c5,3359,?,p1,
1769742380.5435069,CREATED,a518aefe-7fc7-4cdb-976c-28a80bb00c77,3c98cf61-6e30-480a-833a-182860b36ede,c1,c5,27,?,?,surb={'id': 'bd4f7a5b-6fa3-4aac-bd50-01ef623345a5', 'route': ['p2', 'e8', 'i10', 'x7', 'p1', 'c1']}
1769742380.9860952,SENT,4784a2d8-d7f5-4aa7-ade7-05cd265e0369,3a298176-f7cf-438d-901c-e93dd23d7316,c1,c5,3387,?,p1,
1769742380.986243,CREATED,f93d7031-004d-4015-bbda-23a74cbadf25,03a08e12-387d-4bee-99bb-eb8a11718064,c1,c5,27,?,?,surb={'id': '27b01104-ae58-4adf-9da2-eac537062e70', 'route': ['p2', 'e6', 'i10', 'x6', 'p1', 'c1']}
1769742381.2922342,RECEIVED,4b2dc507-c74c-4728-ba1f-204895b2d196,bcb3b376-7743-4a7d-aa7c-d9a73cfef0b9,c3,c1,27,p1,?,surb={'id': '7a736d81-a14a-4296-9c6e-9caf320180e2', 'route': ['p1', 'e7', 'i8', 'x7', 'p3', 'c3']}
1769742381.4103446,SENT,18752bf7-a274-41e1-aff0-ddc689e775ea,e056c452-a71f-40ac-acf2-84b2091e0afa,c1,c5,3383,?,p1,
1769742381.4104812,CREATED,ff0bf60d-3517-47a9-be9b-ca03ffac7e58,044be49a-c959-4908-8e5a-95d0ca9d4203,c1,c5,26,?,?,surb={'id': '37d76536-3f53-4a5c-9c77-a6026e791ff1', 'route': ['p2', 'e4', 'i1', 'x3', 'p1', 'c1']}
1769742381.699945,RECEIVED,3c8e413f-5c10-469d-9aec-862f82a479bc,ad158d68-c2d4-433d-aa14-61918c6b87a2,c3,c1,27,p1,?,surb={'id': 'aa8497d7-6591-438a-aadc-7da5b3e7d263', 'route': ['p1', 'e6', 'i5', 'x9', 'p3', 'c3']}
1769742382.042495,SENT,5d7a716c-0204-4662-b8ec-65f64c398fae,b84cad48-56c9-4f76-800b-b0b9bb79dd15,c1,c5,3380,?,p1,
1769742382.0426466,CREATED,1c99a20e-d176-486e-b09b-83af34bd7f10,065a2124-0941-40b6-b33f-42235dca0d6d,c1,c5,27,?,?,surb={'id': '7e2a3bce-d98f-4fd4-bd8b-df8fed75d5e3', 'route': ['p2', 'e5', 'i11', 'x2', 'p1', 'c1']}
1769742382.4545016,RECEIVED,ac07f420-86c4-4c46-88f7-ff75337c86ef,e0707167-a330-45b7-82e7-13ba387dbfd7,c3,c1,27,p1,?,surb={'id': 'c5dd7186-cbfd-4217-8904-55e66d7215b8', 'route': ['p1', 'e8', 'i8', 'x8', 'p3', 'c3']}
1769742382.4788852,SENT,50739724-73ce-4f2a-9002-28d7b880af49,7fe38e39-c77b-4213-b194-040ca5eb4252,c1,c5,3385,?,p1,
1769742382.4790318,CREATED,91f384df-7f95-430a-88b8-db6aadeec016,52913047-d012-4f06-bcc6-89df4f3333ce,c1,c5,26,?,?,surb={'id': 'acf111d1-6044-40e8-8f7a-e4cd189aa472', 'route': ['p2', 'e5', 'i4', 'x10', 'p1', 'c1']}
1769742382.6527088,SENT,54d3a302-26ce-4a38-b836-595a370f605a,42b8d4a2-1181-4153-be7d-cfd46f652dd9,c1,c5,3385,?,p1,
1769742382.6528556,CREATED,a5a9b33c-ae68-44ec-9f53-6e9b3e53acc1,e50fa070-5ae3-46be-8785-147001b928ce,c1,c5,27,?,?,surb={'id': '5a077319-900d-4b47-9317-d838b9ccc32e', 'route': ['p2', 'e6', 'i12', 'x9', 'p1', 'c1']}
1769742382.6624238,RECEIVED,ca219a4e-7e03-45b4-8148-fb83f93be14d,09ba38f3-0779-40fe-a106-b2b916386f8a,c3,c1,27,p1,?,surb={'id': 'd7d11eee-7cee-4b59-8235-f7645e1301de', 'route': ['p1', 'e5', 'i3', 'x9', 'p3', 'c3']}
1769742382.9489653,SENT,639e62e8-1c03-478d-b615-094135b4d3e5,ce799479-aa93-4b3b-8e69-2a73e5079d00,c1,c5,3358,?,p1,
1769742382.949143,CREATED,08570dbb-83f9-4586-8527-e0d2d5bbe4b4,6eeb9bc4-2f7a-4af2-9e47-136f6d41d55e,c1,c5,27,?,?,surb={'id': 'a9ad2e7a-e715-479d-a102-ebd379d479d7', 'route': ['p2', 'e5', 'i5', 'x2', 'p1', 'c1']}
1769742383.213332,SENT,d1284869-60b9-4beb-a34d-780a5daebb28,d1296cc0-bf50-421c-8dab-f6f03de5f603,c1,c5,3393,?,p1,
1769742383.21348,CREATED,b71468b7-a5be-436c-b569-98d22f600ec5,71dbee69-e2b3-4669-a950-d7c34e8f8f11,c1,c5,27,?,?,surb={'id': 'cd66978f-65cc-4f9a-9634-f40f6aa6d488', 'route': ['p2', 'e7', 'i6', 'x1', 'p1', 'c1']}
1769742383.355106,SENT,197141d5-51f9-4408-8d95-cb8749e02732,8e6a0794-16f6-4f0e-b4c7-a3163f196819,c1,c5,3372,?,p1,
1769742383.3552682,CREATED,72d4d6f1-890b-433f-bfcc-24ee340c8b02,d79426e2-cbfa-455c-8afb-fa72934e2473,c1,c5,27,?,?,surb={'id': 'e2d00ab7-6d5f-498c-bc29-fb0f8ef13461', 'route': ['p2', 'e7', 'i11', 'x7', 'p1', 'c1']}
1769742383.366671,RECEIVED,6f5500f9-ddf0-45a9-8892-016758c6f8cf,32d67cc3-c74b-477f-af54-2a68f3f5d0b1,c3,c1,27,p1,?,surb={'id': '70a3644a-99d8-4a19-8c2a-37568b3b2ef6', 'route': ['p1', 'e10', 'i10', 'x6', 'p3', 'c3']}
1769742383.788895,SENT,d5e952c2-4531-43d1-81d2-dc9ce5e46071,110ab7ad-9fb5-483d-829d-c32802096250,c1,c5,3396,?,p1,
1769742383.7890685,CREATED,804d0a35-c6a6-4fac-9fe5-2eb3d5c86e8e,85bf6b1e-ffba-4e49-8878-9abd155fae98,c1,c5,27,?,?,surb={'id': '28688dbb-8d7b-4dde-a6ff-630cb672df54', 'route': ['p2', 'e10', 'i12', 'x11', 'p1', 'c1']}
1769742383.9532723,RECEIVED,71e9bcde-2dd0-44f6-a7aa-3baefc2f9334,9ed3026a-259a-4dda-82af-9457b3a77229,c3,c1,27,p1,?,surb={'id': '5d160b92-c9be-439d-9b13-a97b7592d8d2', 'route': ['p1', 'e2', 'i2', 'x10', 'p3', 'c3']}
1769742384.0814502,RECEIVED,e936d824-58a1-4c24-989f-88d45f1659c6,189fe2c9-f125-429e-8991-c663a25851e3,c3,c1,27,p1,?,surb={'id': '333f05fa-52cb-45f5-be3d-fd4ff53c2556', 'route': ['p1', 'e3', 'i8', 'x12', 'p3', 'c3']}
1769742384.1495051,RECEIVED,cfd99ca2-9421-459e-908b-3e5e62a19190,74d61cd7-0af4-4768-b155-2ca1d32f36f8,c3,c1,27,p1,?,surb={'id': 'bd1677f3-4bc0-48ea-bdf6-81cd78720edc', 'route': ['p1', 'e4', 'i3', 'x1', 'p3', 'c3']}
1769742384.899799,RECEIVED,b533faf1-b33b-4b93-9458-2ab459ca2936,f04f74fd-d55d-480a-b6ab-531a114193ba,c3,c1,27,p1,?,surb={'id': '4bffd07a-2d3a-45cb-a7cb-bb2efbd9ea18', 'route': ['p1', 'e4', 'i11', 'x11', 'p3', 'c3']}
1769742385.106823,RECEIVED,83d3d4db-4746-4bf5-8e0e-437cd6a178cd,1faabdbb-c4da-4e49-9b27-0814ce6b8b17,c3,c1,27,p1,?,surb={'id': 'e9c6f56d-ffce-4716-a672-6abcc1a4f11a', 'route': ['p1', 'e11', 'i6', 'x7', 'p3', 'c3']}
1769742385.4578876,RECEIVED,18b06446-9079-4867-b4ea-c7bf581c71f5,9206b0f0-b457-49a4-aed0-c44682432071,c3,c1,27,p1,?,surb={'id': '518dd1ac-01ec-45e5-8e05-e2422c784a2c', 'route': ['p1', 'e12', 'i1', 'x2', 'p3', 'c3']}
1769742385.801255,RECEIVED,d221c73b-eb85-42e1-89d3-077e9d95f71e,4a03211e-d124-488e-9c8a-744cb5393b51,c3,c1,27,p1,?,surb={'id': '488d7cd1-758a-4805-9a6f-4127dd0be30d', 'route': ['p1', 'e6', 'i9', 'x4', 'p3', 'c3']}
1769742385.9787366,SENT,c68428d3-cad1-4138-b746-c0888f31779a,8aa59edc-ace4-448f-802e-c248a4573d75,c1,c5,3376,?,p1,
1769742385.9788904,CREATED,5d83f87d-9137-4613-a3b2-b5f24c625fd5,36dce348-3871-4278-b0f9-feedd1f0896e,c1,c5,26,?,?,surb={'id': 'b11bb1c4-6186-46f9-8471-79d9b23d6bfe', 'route': ['p2', 'e1', 'i10', 'x7', 'p1', 'c1']}
1769742386.0171008,RECEIVED,11353a82-8124-4f03-bd82-07c76ec3dce1,f9c36b7d-c897-4592-84f0-d144740892b1,c3,c1,27,p1,?,surb={'id': 'a52812e9-9378-4a20-8657-5c08c1b6b350', 'route': ['p1', 'e10', 'i5', 'x9', 'p3', 'c3']}
1769742386.398282,SENT,e3280dc4-7d0f-4726-a049-f7f6333ee6ce,518097af-dd86-4bc8-b851-88467b16e201,c1,c5,3360,?,p1,
1769742386.3993716,CREATED,9b1f2a54-5612-46e3-a5a1-1d918554f946,3302d3bd-8b37-44c0-87ee-38f867571a61,c1,c5,27,?,?,surb={'id': '1ff0980f-a004-4f29-936a-1fdfc5026692', 'route': ['p2', 'e2', 'i9', 'x7', 'p1', 'c1']}
1769742386.7388926,SENT,d0446045-9a53-4d25-8a3e-dc685814dbbc,ae65ae64-c292-45cc-874d-d9689c994030,c1,c5,3384,?,p1,
1769742386.7390678,CREATED,6e9fdcbe-0b91-4877-aee5-7a2daae2a3ca,f0b294bf-ad69-431b-b5a3-d7e6e4d49a7b,c1,c5,27,?,?,surb={'id': 'ecd4cb48-0bd4-4150-ab32-cdf0d33aab72', 'route': ['p2', 'e5', 'i1', 'x4', 'p1', 'c1']}
1769742387.2295322,RECEIVED,33ebec40-0fff-48d9-9b40-12da33bc9e07,e2ba47c6-22c1-4270-a00e-08c2af2b2005,c3,c1,27,p1,?,surb={'id': '11b66d0a-c108-4a16-af47-01cb4d187775', 'route': ['p1', 'e4', 'i1', 'x12', 'p3', 'c3']}
1769742388.1565692,RECEIVED,c24f2389-e4df-45a9-973f-ea86008850ca,27dbce84-12ff-4f40-8df6-a8ac5886124d,c3,c1,27,p1,?,surb={'id': 'eb005b25-986a-4365-9805-d8dc1ffc5eed', 'route': ['p1', 'e4', 'i12', 'x9', 'p3', 'c3']}
1769742388.4004831,RECEIVED,0a44081f-f535-41eb-a7ce-da58e46754e8,f7f7bbbc-ecb0-4011-97e0-2d7207f5da62,c3,c1,27,p1,?,surb={'id': 'fc9fe9c0-2120-4d17-91e6-7dc8f50ecced', 'route': ['p1', 'e3', 'i4', 'x7', 'p3', 'c3']}
1769742388.4316716,SENT,e91c03b6-6537-4afa-aaaf-9a8c51bd71fc,e14a974e-7fe0-4503-9739-7b7769687774,c1,c5,3385,?,p1,
1769742388.4318194,CREATED,1f6897cc-0049-43e1-906f-809496bd9393,86fa0e79-c643-4782-b510-b66ecc87398a,c1,c5,27,?,?,surb={'id': '9a39bb5c-a1d2-4024-b6fd-37e5605611f9', 'route': ['p2', 'e2', 'i2', 'x4', 'p1', 'c1']}
1769742388.6189506,RECEIVED,94fbd596-a8f8-4b4a-9100-7bad2c1cff3e,599f03df-0a15-47d6-9a2a-a05f84b413ad,c3,c1,26,p1,?,surb={'id': 'be37138d-c676-48b5-9da9-2ecb0163bf13', 'route': ['p1', 'e9', 'i7', 'x1', 'p3', 'c3']}
1769742389.0715415,RECEIVED,6d0243ea-0d03-4c0b-bd3e-b3d2081f8157,7c51b8a3-7087-412c-8156-1868ea8e10cf,c3,c1,27,p1,?,surb={'id': '6303082a-8588-4f09-8c3b-b78ca1ed8bf4', 'route': ['p1', 'e9', 'i5', 'x2', 'p3', 'c3']}
1769742389.2293918,SENT,d117a21f-42c9-4344-84f5-2fe45c10b88a,7c07c1ec-2b3b-492d-bb1a-6ba731179974,c1,c5,3371,?,p1,
1769742389.229567,CREATED,7a4f2ad5-aaeb-4258-abc3-981975ca271c,04dcc349-94a8-4b69-b176-aef95faea712,c1,c5,27,?,?,surb={'id': 'dc3346d1-13e2-4a77-adba-50a00d21a80d', 'route': ['p2', 'e2', 'i6', 'x1', 'p1', 'c1']}
1769742389.7531302,RECEIVED,0bf82f61-ec16-4d7e-abbb-27c217dd6006,8ff59bf8-0459-4f8d-94ee-8c843ed81bc2,c3,c1,27,p1,?,surb={'id': '8c9775c2-362d-4300-981d-03670076d62d', 'route': ['p1', 'e12', 'i1', 'x10', 'p3', 'c3']}
1769742389.8365645,RECEIVED,6e079add-2aab-4590-963a-314611429913,1e81446a-8a79-409a-ac58-f71d679d95e5,c3,c1,27,p1,?,surb={'id': 'c164b8b5-ac37-4c70-89aa-2807794de649', 'route': ['p1', 'e4', 'i7', 'x6', 'p3', 'c3']}
1769742389.8624282,RECEIVED,83d5d939-7ba3-4f0f-86ab-f390fa35950b,66988338-80bb-44e2-b9d8-3369a87a3d49,c3,c1,26,p1,?,surb={'id': '01e3e714-9fb5-4385-a5f2-105f4e1d7e33', 'route': ['p1', 'e2', 'i4', 'x7', 'p3', 'c3']}
1769742389.8885832,RECEIVED,851582d6-ada7-43a1-8219-86a79b3186c4,33097997-e1dd-4fe4-805d-a694a37cde1a,c3,c1,27,p1,?,surb={'id': '262633aa-06f0-4a17-9a37-df30b38a0b73', 'route': ['p1', 'e3', 'i12', 'x6', 'p3', 'c3']}
1769742389.960262,RECEIVED,1def29f4-7e21-4b51-befd-ace1e5eac61d,468ded84-4a2a-4e61-8421-6047a5a89e0e,c3,c1,26,p1,?,surb={'id': '7cfcc7ef-0d41-4fc8-b79b-2c1f8792462b', 'route': ['p1', 'e6', 'i2', 'x11', 'p3', 'c3']}
1769742390.1171932,SENT,c10603a4-f7db-4d4c-bec7-be00c78ced5d,4575a8b4-c558-4b4b-a01e-26b19f5543f5,c1,c5,3358,?,p1,
1769742390.1174543,CREATED,4a9c9417-a780-4fa4-bc26-fb284ff44147,ff01f142-a78b-4e1b-89fa-9b9405bf6d9b,c1,c5,27,?,?,surb={'id': 'a2ee5769-ff3e-45a4-a0b4-c7103895426b', 'route': ['p2', 'e10', 'i2', 'x6', 'p1', 'c1']}
1769742390.1316202,SENT,d4db1023-1664-438f-bc0e-380edcee1058,4266c2b5-0fa8-4230-b313-f5233620d26b,c1,c5,3387,?,p1,
1769742390.1317668,CREATED,5fdf7d84-ef39-4bc8-a33d-ac500f7995e7,2ff06599-62fa-406e-8542-44282e32ab6a,c1,c5,27,?,?,surb={'id': '56734cee-278f-45f5-8512-898816bcf0f6', 'route': ['p2', 'e12', 'i2', 'x7', 'p1', 'c1']}
1769742390.6371145,RECEIVED,984f770e-d573-4b80-8662-9fddd5d69dd7,e9ad590c-dc5b-408d-89a3-ce84a5903f02,c3,c1,27,p1,?,surb={'id': '3a698383-5740-45c2-91db-5f49af663e98', 'route': ['p1', 'e8', 'i2', 'x5', 'p3', 'c3']}
1769742390.8495772,SENT,076196da-a2d1-46c8-8c8b-e173fe8271dd,530628d0-0335-4e32-ba93-cb3efaae94c2,c1,c5,3400,?,p1,
1769742390.8497233,CREATED,e6544a3a-a566-4855-b60f-34d34a31cca8,07af633d-9c4d-4dc4-a14d-2b1e80ba9e19,c1,c5,27,?,?,surb={'id': '8513cfc9-405d-48cb-a28e-570669b0505f', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c1']}
1769742390.9017932,RECEIVED,e3fdfdda-857d-4c9d-bcfc-7654fa0c8076,03d0605f-7c5d-454b-a052-30d241897328,c3,c1,27,p1,?,surb={'id': 'b1dcb690-6303-4da3-b57a-65ce13586964', 'route': ['p1', 'e9', 'i8', 'x5', 'p3', 'c3']}
1769742391.1423545,RECEIVED,dcf6945c-9bff-4220-a7d0-985a6b786341,6888f1c9-6183-44e3-ba27-ee9ab5ef1fac,c3,c1,26,p1,?,surb={'id': 'c6e02036-b920-4ec8-ad34-b0b3d40cc07d', 'route': ['p1', 'e6', 'i6', 'x2', 'p3', 'c3']}
1769742391.2363448,RECEIVED,1122caca-9013-44ea-8e24-c51d74ab1879,d6068cbd-dc05-4d20-8cc4-f0bd3e4f1b1a,c3,c1,27,p1,?,surb={'id': '6d5a09ce-3fa7-408e-b5d1-569551ca648b', 'route': ['p1', 'e6', 'i5', 'x2', 'p3', 'c3']}
1769742391.4027233,RECEIVED,6fc9512a-5153-41a6-a042-d73cfc86172d,cb539f43-830a-4312-a77d-3b210df42fd4,c3,c1,27,p1,?,surb={'id': 'c46c4ad9-483c-4d0b-980c-3cad647ef0dc', 'route': ['p1', 'e12', 'i12', 'x6', 'p3', 'c3']}
1769742391.9114459,SENT,95a0fab7-9905-499a-8ede-e7fd24721b0d,012d15e8-0a04-4a1c-ac84-6f7b51ce5d69,c1,c5,3375,?,p1,
1769742391.911589,CREATED,c879eecf-646a-4ab5-afce-9c53cc24ee6c,18846279-d830-4990-8f29-834f76ff5419,c1,c5,27,?,?,surb={'id': '68f8c8fb-d08b-42ec-83c5-585a227bd59a', 'route': ['p2', 'e7', 'i4', 'x9', 'p1', 'c1']}
1769742392.0215132,SENT,e6fcab72-bf75-4f01-a245-27585ac1148c,32402119-95f1-4c68-b48f-83aef9b49b20,c1,c5,3376,?,p1,
1769742392.0217023,CREATED,bfab17e2-01c8-4a04-aaf7-3f3d36686b04,1b45a0cf-a1b1-40ce-9e0b-8f6db4a02dd7,c1,c5,27,?,?,surb={'id': '21c691a8-4396-4db0-ba0f-effc7b8e51ce', 'route': ['p2', 'e1', 'i3', 'x7', 'p1', 'c1']}
1769742392.2693195,SENT,440483f4-d5be-4e6c-9723-9165a8a838fe,620df2f2-59d8-403b-8ceb-6b7e0315b007,c1,c5,3367,?,p1,
1769742392.2694995,CREATED,6d314c43-bc6b-41d3-a6bc-5d5fe8cae28f,b5dbee6f-b33d-472b-ad9c-4878c778045a,c1,c5,26,?,?,surb={'id': 'a1603e19-aa3f-43a2-bc90-53609d130a94', 'route': ['p2', 'e12', 'i9', 'x4', 'p1', 'c1']}
1769742392.3832002,RECEIVED,ee389456-44db-4309-a12e-0229e054b8be,41cad94a-e72d-485b-a0a2-7b3474e4ca79,c3,c1,27,p1,?,surb={'id': '5a496ea1-d0d0-46ab-9a71-0176d1025e09', 'route': ['p1', 'e5', 'i5', 'x2', 'p3', 'c3']}
1769742392.8365722,SENT,dfcebd31-32e6-4f18-b61e-14e7b34921d8,fac75d41-1cdf-41c9-a0be-201fc1685354,c1,c5,3376,?,p1,
1769742392.8367965,CREATED,b54314d7-0a4a-4b78-8400-259f792656e6,efa8a31f-13b9-4f65-8163-79075cf73eb1,c1,c5,26,?,?,surb={'id': '2336c605-87ec-4397-87f3-cf1578895c40', 'route': ['p2', 'e2', 'i10', 'x8', 'p1', 'c1']}
1769742392.8635764,RECEIVED,590ee4b4-2ffb-440d-956b-dafe06e9b962,dccda4ba-f2cb-477a-b080-48aca486745c,c3,c1,27,p1,?,surb={'id': '3dc1a6c3-8bba-4ef9-950f-01369a57489d', 'route': ['p1', 'e12', 'i5', 'x6', 'p3', 'c3']}
1769742392.994793,SENT,f9a04861-a218-43ce-91ff-da5c1e8c35ca,294f80fe-dca5-430e-a19e-9b623903e0d5,c1,c5,3375,?,p1,
1769742392.9949672,CREATED,ea125478-0af8-419d-af30-cfe0b70a9357,f3aa0ddc-c9fc-46a5-a745-ce014ec6ea1c,c1,c5,27,?,?,surb={'id': 'bc6bf7ad-fcda-4ee2-a318-d0419fb577da', 'route': ['p2', 'e4', 'i12', 'x2', 'p1', 'c1']}
1769742393.4203157,SENT,31c0fb50-b60d-497e-88b4-c6fe67348c82,fc2118e6-cbfc-4d77-a481-d2b50415b306,c1,c5,3405,?,p1,
1769742393.420467,CREATED,94edb294-6b8c-4c5c-97c1-016a7610439d,cae9029d-585d-4fed-8b98-2ab6942f67e3,c1,c5,26,?,?,surb={'id': '4a3ab985-19ae-443c-b11f-be1276b78a05', 'route': ['p2', 'e9', 'i12', 'x9', 'p1', 'c1']}
1769742393.4506347,RECEIVED,52c5e403-4623-4ed6-8ef1-fdf28ff529b0,20b85e26-98a8-4f45-913b-61bd7d2417b2,c3,c1,27,p1,?,surb={'id': '992491e7-7200-4a81-87dc-8f6301f4f0a9', 'route': ['p1', 'e5', 'i5', 'x3', 'p3', 'c3']}
1769742393.5801446,SENT,b645316a-195a-43b6-b4ee-1b7ed092924e,15914b04-b388-4d94-935d-0cca251c7d37,c1,c5,3376,?,p1,
1769742393.5802891,CREATED,db9bae4c-c23e-479d-b8a6-f115ad438ed2,b38d7e3d-c813-465f-8c02-4c62de1e0f1b,c1,c5,27,?,?,surb={'id': 'fba15215-e825-4dad-abd1-18e0a00b9792', 'route': ['p2', 'e1', 'i2', 'x6', 'p1', 'c1']}
1769742393.5917888,RECEIVED,a9438f1d-4f1f-4b87-aa15-5d6ab4490455,60026578-e92d-45f4-8acc-bf666b835670,c3,c1,27,p1,?,surb={'id': 'e289b738-74fa-490c-a839-85f9af71365d', 'route': ['p1', 'e10', 'i11', 'x9', 'p3', 'c3']}
1769742393.6650925,SENT,19feb3a8-e9c4-400f-86ca-dd9de2d05544,b317c7e5-1c64-4c01-bb29-752be5d9d97a,c1,c5,3359,?,p1,
1769742393.6652257,CREATED,a5d86291-fb36-4a61-a2f5-368422c9e05d,d1ae9fd5-8b68-45ec-b6f3-6a77bc24de0f,c1,c5,27,?,?,surb={'id': 'aceac9cf-02f2-4c84-ae6a-c8325fb58732', 'route': ['p2', 'e5', 'i7', 'x9', 'p1', 'c1']}
1769742393.680539,RECEIVED,038b1c83-67f0-478e-95fe-67ab62135f05,1f91960f-0d86-4692-b381-da4538b01ad3,c3,c1,27,p1,?,surb={'id': 'f7fe8f6e-a5a2-41ab-9957-64a1a9216c80', 'route': ['p1', 'e12', 'i4', 'x7', 'p3', 'c3']}
1769742393.9095533,RECEIVED,b2f15402-5217-45fe-b1ad-7ecb4cadc090,a30f91ce-9512-44dd-b676-8e06b7008f25,c3,c1,27,p1,?,surb={'id': 'af3d9687-e65f-44a4-978c-b3411564a39c', 'route': ['p1', 'e3', 'i1', 'x10', 'p3', 'c3']}
1769742394.0434601,RECEIVED,6547b7f3-59ae-45b7-ac0e-83cbe964bdb5,56981bdf-685e-4e38-a8f2-2fd83c8ecb0d,c3,c1,27,p1,?,surb={'id': '633cd30d-2b9e-4e42-8847-313ebc75d64f', 'route': ['p1', 'e3', 'i3', 'x12', 'p3', 'c3']}
1769742394.7444239,RECEIVED,dbee8989-2928-450c-a57b-0497041cd2c6,71259f2c-63c5-4c5d-a72c-ae82921a3134,c3,c1,26,p1,?,surb={'id': 'cac7c956-c210-40ee-b306-d24b2f895e3a', 'route': ['p1', 'e8', 'i1', 'x12', 'p3', 'c3']}
1769742394.752412,RECEIVED,400e985f-56b6-4a04-a1a4-14066591e3f2,91f075ea-5f0a-4d2c-9142-89fb5c07fcc1,c3,c1,27,p1,?,surb={'id': 'aedeb140-7983-41b8-9052-d936fcf26f99', 'route': ['p1', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769742394.993956,SENT,dbc28279-6187-4806-8b70-f02bd5ab8bd5,f9428821-3807-404a-a756-c3ab8a25740e,c1,c5,3359,?,p1,
1769742394.9941409,CREATED,df90e457-15e3-4208-a38c-14293d2a2e4b,11b61cf5-6d86-432d-bfe4-9d9d3b65dd00,c1,c5,27,?,?,surb={'id': '764c5e95-b08c-45b0-a02f-1469f88d2d40', 'route': ['p2', 'e1', 'i2', 'x4', 'p1', 'c1']}
1769742395.0654445,SENT,e0ad2219-c22e-4ee2-a1c9-c5272d05b1de,9a505743-1f9f-4a37-b497-82372cfc99ee,c1,c5,3382,?,p1,
1769742395.0655935,CREATED,476a12b1-8dd1-43da-a589-73fb46008db5,6c86aced-3994-4fed-8f7b-7940dc75a0c1,c1,c5,25,?,?,surb={'id': '01dca829-cd14-4ec2-9370-8031ef83071f', 'route': ['p2', 'e8', 'i10', 'x6', 'p1', 'c1']}
1769742395.2603729,RECEIVED,c89fbcc2-b2fd-4435-b22b-bc3018550a9d,88cdac31-a69b-4474-b81d-204c5af41db0,c3,c1,27,p1,?,surb={'id': 'dc98bf7d-cf78-4688-b20f-bea4fdc0c81f', 'route': ['p1', 'e8', 'i9', 'x10', 'p3', 'c3']}
1769742395.5895433,SENT,f9d77275-aea7-49ee-8b70-7da5489db6dd,67540fa1-cb33-4d52-9bc6-627f14b3cce3,c1,c5,3360,?,p1,
1769742395.5896914,CREATED,f42d45b8-cfd0-42ce-8b6d-82e07c2788bb,e28d1743-f27e-4397-a632-ffd7c0cfbfeb,c1,c5,27,?,?,surb={'id': 'e1b0987f-8180-4fd0-a1b9-f5264f9684cc', 'route': ['p2', 'e2', 'i10', 'x7', 'p1', 'c1']}
1769742395.6036723,RECEIVED,c8508ac6-692d-4ef6-a09a-3df92ba9a984,0c85a4d6-3e47-4b92-b9ad-bc18e10cd749,c3,c1,27,p1,?,surb={'id': '339c41cd-e2b3-49b9-9f60-3fc23ebe036d', 'route': ['p1', 'e6', 'i1', 'x8', 'p3', 'c3']}
1769742395.9450133,SENT,b90131c7-3b40-4335-88cb-e7550297a3c3,8cc35062-9604-4d49-93b2-aed335f5c1b1,c1,c5,3391,?,p1,
1769742395.9451919,CREATED,b15c93f3-f7d8-4523-a660-3f7f4e031f91,57e9da68-75eb-4b43-b9d7-d5262073e77f,c1,c5,27,?,?,surb={'id': '2e2581fe-8085-4c22-b37e-53e6a9b3b67b', 'route': ['p2', 'e12', 'i4', 'x11', 'p1', 'c1']}
1769742396.1434305,RECEIVED,6dea158f-591f-421c-9416-1d2235ec4857,360fa583-8c81-4059-ad37-89fecc33f541,c3,c1,26,p1,?,surb={'id': '10f3ad23-613b-4061-990b-3bfbd7e96bac', 'route': ['p1', 'e11', 'i4', 'x5', 'p3', 'c3']}
