timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769742667.6139784,CREATED,1632e410-b6df-4841-8ddc-0c82973a3b7c,f524f9b1-2ca2-46a3-8332-25aacf4537f5,c5,c3,27,?,?,surb={'id': '51f7073b-b36d-4477-91d9-5b7fa77db74d', 'route': ['p3', 'e2', 'i4', 'x11', 'p2', 'c5']}
1769742667.7312112,RECEIVED,e81737b7-5be8-4bac-aae1-7b9e423617a7,cbe1e998-65ca-4738-b1cf-ea7d3a7f0246,c2,c5,27,p2,?,surb={'id': '340ec6be-b528-4c17-af8f-6eff8cdc2c62', 'route': ['p2', 'e5', 'i6', 'x7', 'p2', 'c2']}
1769742667.7331138,SENT,e36574dd-049c-4b78-b8fb-6aaf70bd7935,450e9eb4-55f5-4cd5-acef-8a61fb47dfb7,c5,c3,3399,?,p2,
1769742667.7332478,CREATED,715b2132-2aef-4c82-b776-0e9928ca3b30,caae2b42-4dd6-4805-9700-b7da891f7a92,c5,c3,27,?,?,surb={'id': '43976252-7f1e-4046-8a45-498847e0011a', 'route': ['p3', 'e10', 'i11', 'x9', 'p2', 'c5']}
1769742667.9739466,RECEIVED,722a8d93-357f-4b48-ba32-722806b8d6e0,99375ef1-c65d-41d9-abaf-0c4b012ad3e2,c2,c5,27,p2,?,surb={'id': '7c1d9d0e-c8a6-4631-8797-f115d4b966b3', 'route': ['p2', 'e10', 'i7', 'x1', 'p2', 'c2']}
1769742668.0035477,RECEIVED,c5505b16-972e-4aa9-bd61-b6b2379ce9d1,1f9e51e2-1f2c-4115-889f-d990c8760b54,c1,c5,27,p2,?,surb={'id': '9ccd98ea-819f-4ab8-b6ff-e09a0544769a', 'route': ['p2', 'e12', 'i4', 'x3', 'p1', 'c1']}
1769742668.2813172,SENT,ae7d0ebe-c3c9-48fd-9c11-fd2769011545,2935ecc7-bd04-4006-b16a-2ae4bd8e40ef,c5,c3,3381,?,p2,
1769742668.281457,CREATED,51e84741-6a2b-4d41-928a-ca1d4a0e0103,0cafe18d-3940-4d98-bc8d-8663f4b5fc50,c5,c3,27,?,?,surb={'id': '00a817ec-ee2f-45a9-8b8a-d35ec59ed86a', 'route': ['p3', 'e4', 'i11', 'x11', 'p2', 'c5']}
1769742668.3307912,SENT,cd2fcefe-cc67-4c27-93ed-68ea6b8b9c97,bc2db5f7-be09-4719-8ac1-96401b7a0e49,c5,c3,3379,?,p2,
1769742668.3309207,CREATED,fe0994bb-d3e8-4566-9847-410bda2e0ded,a606a1fa-b477-4987-ba8e-5ff2c90bf5aa,c5,c3,27,?,?,surb={'id': 'bf7546c2-c1f5-4df8-b3b8-8a2162a1c096', 'route': ['p3', 'e7', 'i4', 'x3', 'p2', 'c5']}
1769742668.3463843,RECEIVED,9c68715d-ff54-430d-b883-1c942458d274,ddb79ef9-badc-4b9d-a36b-6c69c7901493,c2,c5,27,p2,?,surb={'id': 'b3cb51c2-1682-4cd3-9938-268b75379563', 'route': ['p2', 'e4', 'i11', 'x9', 'p2', 'c2']}
1769742668.7066333,SENT,1ba6bb00-a85b-49cd-acc4-51debae3eee5,1b76cd55-7bdf-4454-98a8-461ab633d266,c5,c3,3375,?,p2,
1769742668.7067142,CREATED,b928df25-e710-492f-b468-5b596f14d3bd,2e6c539d-acc8-4245-ae1b-bc1d343cdfc6,c5,c3,27,?,?,surb={'id': '5867d934-ffa1-4abe-88f9-95e02ca54269', 'route': ['p3', 'e5', 'i5', 'x11', 'p2', 'c5']}
1769742668.7303174,RECEIVED,ba4e4e1d-63fa-48c9-ab17-88930581b09e,b840e3df-41b6-44a5-9a52-cae7d14b3240,c1,c5,26,p2,?,surb={'id': 'd1c52575-23d4-4a43-bbf4-336cd9529a28', 'route': ['p2', 'e8', 'i5', 'x6', 'p1', 'c1']}
1769742668.9457843,RECEIVED,6b6a0b44-6a4f-4b6c-80c5-3946ea68ff72,8b94102c-9df8-4e2c-b5e2-bbd061728753,c2,c5,26,p2,?,surb={'id': '242cc109-3f50-4138-9294-a99afcc11c03', 'route': ['p2', 'e11', 'i10', 'x6', 'p2', 'c2']}
1769742669.051352,RECEIVED,89354123-5348-43b0-a292-bed36dd9aa22,30e2c6bc-5cdc-42d3-a834-9d986b540369,c1,c5,27,p2,?,surb={'id': '5953fd7e-8d92-40f3-a087-fd483e2b3844', 'route': ['p2', 'e1', 'i11', 'x12', 'p1', 'c1']}
1769742669.1377435,RECEIVED,596a3e34-1db5-4b47-9673-212f37cbb2a7,d70e1af2-a553-4c3b-a040-ab3f09b2f396,c1,c5,27,p2,?,surb={'id': '4788ddf2-16ba-43e6-8954-f1446f62eb48', 'route': ['p2', 'e4', 'i4', 'x7', 'p1', 'c1']}
1769742669.2420344,RECEIVED,3dd502d7-2143-41ba-8673-72fa101c3751,904754e1-6937-4884-b50c-c025b58cfc16,c2,c5,26,p2,?,surb={'id': '83cbb20d-1bb2-4a05-a5b4-dc3b0ec73f54', 'route': ['p2', 'e4', 'i4', 'x4', 'p2', 'c2']}
1769742669.3473575,RECEIVED,51941fa3-9be5-42c5-825d-2d6e1d805507,93cef71d-a7fd-43ae-a621-0fdc742717ca,c1,c5,27,p2,?,surb={'id': 'f644bcb9-17e4-4c95-b81e-ba84b03f6faa', 'route': ['p2', 'e5', 'i8', 'x1', 'p1', 'c1']}
1769742669.6319551,SENT,f61fe8c2-4c90-4c0e-90b3-eb986e43c7df,8968e39e-ef4a-4f66-a58d-0a8e584b7509,c5,c3,3380,?,p2,
1769742669.6323636,CREATED,4585f3b5-8d74-41be-8333-ff4ab93af20f,52da5ea1-0a09-4cc9-91cc-e32d286cbaf6,c5,c3,27,?,?,surb={'id': 'a04b6e01-07cd-4b6a-a8a9-ed7ea1ab2bcf', 'route': ['p3', 'e1', 'i5', 'x3', 'p2', 'c5']}
1769742669.703152,SENT,4f194a4a-3b05-4764-a30a-1ecbdd859f53,5f72662e-fcbb-47e0-a3e4-b3948b6cb946,c5,c3,3392,?,p2,
1769742669.7032878,CREATED,eac7862f-4411-4c57-8f83-1784da4461cf,daa39c44-0f7d-4fe0-967d-a96b04564d7d,c5,c3,27,?,?,surb={'id': '7738cee4-57a4-4c2e-87a7-f8ec3782dcfb', 'route': ['p3', 'e7', 'i12', 'x11', 'p2', 'c5']}
1769742669.8634045,SENT,5ade89e6-2e02-4f5f-8ac0-d581eec38d13,acbc0ed1-a77e-4373-88df-0b448fec3330,c5,c3,3400,?,p2,
1769742669.8635461,CREATED,504537b1-b31b-4aa0-bc03-ba163025c414,59f4dba7-8055-44c3-a629-9e602770a0cf,c5,c3,27,?,?,surb={'id': '90aff6f7-975c-4b07-9ce0-79ab37911637', 'route': ['p3', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769742669.9491563,RECEIVED,2ee36fc1-1c18-43e3-a2e1-bbd955d60cb6,08a6e497-5b2c-44a6-a23c-e4c74e28b9be,c1,c5,27,p2,?,surb={'id': '15383460-850e-49e1-84f4-dc6a46d9ba74', 'route': ['p2', 'e10', 'i12', 'x12', 'p1', 'c1']}
1769742670.0050938,RECEIVED,b62ce8da-a207-4190-bb1f-1160e2fae26c,70b5d121-e564-40eb-bd88-6bed4b1d51bd,c2,c5,27,p2,?,surb={'id': 'aef08b64-6a2c-4f5c-90d8-5eb73338468c', 'route': ['p2', 'e10', 'i10', 'x5', 'p2', 'c2']}
1769742670.2784166,RECEIVED,9a305d4f-9cd7-4adb-b4a8-26d3c7883a52,071c4010-1596-4d2f-9b9d-42d4802c3355,c2,c5,27,p2,?,surb={'id': 'cce8bc64-1ac1-4c90-af64-10ff521e5889', 'route': ['p2', 'e4', 'i10', 'x7', 'p2', 'c2']}
1769742670.2942355,RECEIVED,f4b028eb-21c9-433c-a10d-144cb0fa7a63,203f50ff-62f0-4dec-88eb-4ca71a54fd40,c2,c5,27,p2,?,surb={'id': 'da56bc50-7a33-46be-9997-1ae9cce33022', 'route': ['p2', 'e9', 'i3', 'x6', 'p2', 'c2']}
1769742670.5220244,SENT,4925b2ce-0dce-4773-ac04-27c5c1997850,17b73e1a-8436-4c48-9436-06ec9f2ed841,c5,c3,3387,?,p2,
1769742670.5228202,CREATED,5669389f-3221-4abf-b141-5405cfab3e50,799d3c0f-6a28-45e2-a65a-286df2bf1170,c5,c3,26,?,?,surb={'id': 'fbb86a11-006d-454c-a6c4-c0361235d54d', 'route': ['p3', 'e12', 'i1', 'x8', 'p2', 'c5']}
1769742670.876789,SENT,4ff53976-f9f7-41b9-890c-752efee86e07,1d11bd04-89ea-4588-b148-7473b3d6c7d3,c5,c3,3382,?,p2,
1769742670.8769228,CREATED,c92dac79-66da-4cdd-8d47-5e45a8336512,6766c4a8-c015-48e7-ba18-3c0e6ffff35c,c5,c3,27,?,?,surb={'id': '11aefa00-96eb-42fa-a161-faa04427574d', 'route': ['p3', 'e10', 'i8', 'x8', 'p2', 'c5']}
1769742670.9191256,RECEIVED,6ac8bb26-c092-45a3-9c52-873a7c7aaf1e,26fb4642-19f7-4ea3-af5f-b0128f9de374,c2,c5,27,p2,?,surb={'id': '38a7ccf6-5c59-4e05-99e8-7796594d4bd0', 'route': ['p2', 'e8', 'i12', 'x11', 'p2', 'c2']}
1769742670.9378955,SENT,6067d00c-017e-4586-80bb-6165f759d5f1,577b89da-dd13-417d-8d95-1b13628b5f75,c5,c3,3392,?,p2,
1769742670.9380279,CREATED,6434a5cf-6124-4d32-9fed-3b64f10a942a,463661b8-d0d7-436c-88d5-ddcdc4bd636a,c5,c3,27,?,?,surb={'id': 'ffb8dc13-6097-44bf-acbb-2347884e235b', 'route': ['p3', 'e12', 'i3', 'x7', 'p2', 'c5']}
1769742671.0251617,RECEIVED,60be0b47-caaa-4007-b119-7970198827b5,172e36f3-e52a-412d-98a6-bb0a6c8fa02f,c2,c5,26,p2,?,surb={'id': '5656bc7a-bf84-4a5e-9480-1814214688ac', 'route': ['p2', 'e3', 'i11', 'x8', 'p2', 'c2']}
1769742671.0387194,RECEIVED,954ba338-3eb0-4698-a77a-23561ad2656e,667fcb10-eb16-43ac-bfeb-42395b5de9e6,c2,c5,27,p2,?,surb={'id': 'd47323bb-389f-41ca-99a3-22f5ea33f879', 'route': ['p2', 'e7', 'i9', 'x12', 'p2', 'c2']}
1769742671.0842063,RECEIVED,1ae04654-66f1-43db-ad31-72e4dd2b0360,2669831d-2138-4745-b2a9-289d67af21e8,c2,c5,27,p2,?,surb={'id': '9ccf46e3-cdea-4cf3-8293-2fda31ad2cca', 'route': ['p2', 'e6', 'i3', 'x10', 'p2', 'c2']}
1769742671.246413,RECEIVED,6f47e255-c43b-4a85-9fbf-f592fdf72def,cf0c992a-0b4e-445d-9905-5854e3213d46,c1,c5,26,p2,?,surb={'id': '55c3c504-6cac-4a7e-b3dd-7f694eed0381', 'route': ['p2', 'e3', 'i12', 'x9', 'p1', 'c1']}
1769742671.5794108,SENT,7035a0ff-3b00-4801-b174-1ff5f29164a2,e2f05917-9a3d-44b1-bd79-a57a47107f4d,c5,c3,3370,?,p2,
1769742671.5795858,CREATED,d3bd54b9-c633-4173-a283-e1f3e8af5be1,7c5679aa-32be-41e9-9fed-44a983e79d51,c5,c3,26,?,?,surb={'id': '544f5b95-737c-441f-aab0-d6b14c04342c', 'route': ['p3', 'e9', 'i2', 'x12', 'p2', 'c5']}
1769742671.5894766,RECEIVED,81eef136-9c33-4d2f-8993-0bbcbdb22bc7,95ec502f-9782-45a6-a7ce-86a652ffc7db,c2,c5,27,p2,?,surb={'id': '55bc8b9f-285b-48b0-a288-1b3dc5bced0d', 'route': ['p2', 'e3', 'i5', 'x10', 'p2', 'c2']}
1769742671.6149898,RECEIVED,9486031a-86d4-42a1-99b6-0842f2d949e6,f32a85c3-c231-4fb4-9126-55d986b16f23,c1,c5,27,p2,?,surb={'id': '7ea2e63d-f9f3-48bc-b26b-dbd6463982ae', 'route': ['p2', 'e9', 'i5', 'x6', 'p1', 'c1']}
1769742671.6462722,SENT,63d24e77-27ae-4c45-b1af-c55211771201,77d72fb8-8b40-4506-8d1c-8904f1dec358,c5,c3,3399,?,p2,
1769742671.646421,CREATED,41a8fb9d-08bc-4613-b669-f82649445d0a,0c0ad53b-7f5b-414e-bb43-45a947e69556,c5,c3,27,?,?,surb={'id': 'cb57ccaa-f0be-4e59-bd72-33987ef43f0c', 'route': ['p3', 'e6', 'i4', 'x1', 'p2', 'c5']}
1769742671.7323446,SENT,d66e44bc-c05a-43e5-b2f7-04047e48019f,5d371356-ff0f-4f3a-af2e-cad08ced1f31,c5,c3,3367,?,p2,
1769742671.732494,CREATED,c28667f9-0ac6-4d1d-8990-585d11a6e32d,55f35fc3-1e28-4ef2-b316-d9e41d79bf75,c5,c3,27,?,?,surb={'id': '8e781c27-fbc1-4cbb-ab2f-2aa4a8f474b0', 'route': ['p3', 'e11', 'i3', 'x4', 'p2', 'c5']}
1769742672.0719464,RECEIVED,3a4aa214-b034-4417-8188-7864b2feefc4,34de410e-fcbb-4d99-8020-13a69989934c,c1,c5,27,p2,?,surb={'id': '73981953-a9b6-4fe8-9586-3001e04a4d5b', 'route': ['p2', 'e4', 'i1', 'x1', 'p1', 'c1']}
1769742672.1393018,RECEIVED,a5ebb66d-6f5c-415f-8f66-5ea5276dd35b,50a9d9a1-0640-453c-857c-69a79f82395c,c1,c5,27,p2,?,surb={'id': 'aacb3ebb-cf4e-45c0-93b0-f111011e11b9', 'route': ['p2', 'e8', 'i3', 'x9', 'p1', 'c1']}
1769742672.425752,RECEIVED,beb63392-5439-4b8e-aa9e-5c0bc989aed1,ed6a02b0-4129-42df-ad1b-3742dc5cdaa1,c2,c5,26,p2,?,surb={'id': '1149a52a-1c2e-4423-87c4-570fc6aed1cf', 'route': ['p2', 'e2', 'i11', 'x6', 'p2', 'c2']}
1769742672.584793,SENT,9261c10e-fa8c-4965-8931-0fad637e7984,39a9112b-a293-412b-82b7-904ef0fad059,c5,c3,3379,?,p2,
1769742672.5849628,CREATED,dc7eb1ac-c2a4-4ad6-9472-aa6c17995d92,e2b850f2-e5f5-40da-bcbb-8c90fb4759e0,c5,c3,27,?,?,surb={'id': '4fb9313e-5984-48be-abcb-8248aa276c69', 'route': ['p3', 'e1', 'i4', 'x5', 'p2', 'c5']}
1769742672.8654418,RECEIVED,cfa60d34-dc59-4919-a3ba-3d81ff544eba,5cfbb8d2-49a5-4c60-b969-56367dc078e8,c1,c5,27,p2,?,surb={'id': 'f14504d0-a90e-41d2-9582-dadd3cfafbf9', 'route': ['p2', 'e8', 'i2', 'x5', 'p1', 'c1']}
1769742672.8804657,SENT,d4ba07b4-0c14-4c8f-be95-f3f8a59f60cc,d28b9b3c-e0bb-45b4-80e6-9d18596ccaed,c5,c3,3375,?,p2,
1769742672.8805664,CREATED,3b97f9a3-28df-4514-8e2a-a30414f2a455,f9795b70-b987-4578-b435-126533142196,c5,c3,27,?,?,surb={'id': '15e5cd5f-dfc6-4730-8bef-2d9a9eaf1e71', 'route': ['p3', 'e1', 'i9', 'x1', 'p2', 'c5']}
1769742672.929655,RECEIVED,e76026f3-a5d9-4137-9619-0ebb8adada8e,b17f3054-c07c-4bae-b991-93fbcbafc2fa,c2,c5,27,p2,?,surb={'id': 'a4178a57-177b-4c11-b6ba-3fe4cf3f822d', 'route': ['p2', 'e9', 'i10', 'x12', 'p2', 'c2']}
1769742673.208111,SENT,ea8d70c8-1f44-4e04-a600-09f2d58134ee,43fb628b-9da6-4a90-99cc-9732d24488d8,c5,c3,3371,?,p2,
1769742673.2082646,CREATED,1d6322f4-344a-428f-9943-03a8fbc24bf5,db9c49fb-cf0e-4f19-90c8-285303b146df,c5,c3,26,?,?,surb={'id': '96630bb1-46c3-43bc-bd2f-0a7c6683f680', 'route': ['p3', 'e4', 'i1', 'x3', 'p2', 'c5']}
1769742673.2554853,SENT,af66443c-c20e-434b-97fa-d79f61a2316e,cb59969a-aa34-499d-9b9b-6335ff61a0ed,c5,c3,3379,?,p2,
1769742673.255632,CREATED,383ee466-4a4e-4202-abeb-8c38e1a166af,d71e716b-51a9-4bd5-a90d-26c851cc2c78,c5,c3,27,?,?,surb={'id': 'e8b9ebce-b73e-4260-9dda-174121c719e7', 'route': ['p3', 'e9', 'i9', 'x9', 'p2', 'c5']}
1769742673.2689753,RECEIVED,8c1febca-af34-43f7-a5c6-f7568e522edf,624e6ebd-1373-4e80-9732-9fa2a3037ef4,c1,c5,27,p2,?,surb={'id': '68e2ecc2-9917-4578-9300-4d72c5ee88a6', 'route': ['p2', 'e1', 'i12', 'x10', 'p1', 'c1']}
1769742673.3752105,SENT,aa3ead31-7183-439d-b391-bb693fbe4797,d5ceefa2-0108-4e9a-a14c-99e5865c0192,c5,c3,3380,?,p2,
1769742673.3753433,CREATED,ca80e219-05ac-4797-a28d-a5120b1d81cf,d8daac37-19c4-4e54-bd1c-dadbb831cf62,c5,c3,27,?,?,surb={'id': 'f7993436-0901-4409-8aa5-5803f91239ee', 'route': ['p3', 'e8', 'i9', 'x9', 'p2', 'c5']}
1769742673.4041162,RECEIVED,132bfee9-517f-4661-b3af-554e5129ffcc,f92064c7-8197-4b00-bc45-b86f6f5ef709,c1,c5,27,p2,?,surb={'id': '965fc011-3a96-44ce-8441-5b2ede329002', 'route': ['p2', 'e2', 'i2', 'x10', 'p1', 'c1']}
1769742673.4284441,SENT,57ade644-e5c4-428f-9765-950d6fc1bb7b,e7547c21-bfb0-4586-9c10-77e341d5b85d,c5,c3,3399,?,p2,
1769742673.4285798,CREATED,99277135-ff05-4ee6-8227-9b6ab969b9ef,216840e3-5625-4aa0-82a0-6ac417c4daad,c5,c3,26,?,?,surb={'id': 'd12738b4-7b82-4693-930e-984b11c5ffb5', 'route': ['p3', 'e10', 'i3', 'x12', 'p2', 'c5']}
1769742673.5205038,RECEIVED,3c9cc9a8-9944-479a-9c55-9b3410bb22f1,a02666a3-e1c1-4901-aae1-bd7b9b57f8fd,c2,c5,26,p2,?,surb={'id': '866da32c-ea21-4ccd-b655-ce9a9770a5a7', 'route': ['p2', 'e10', 'i1', 'x3', 'p2', 'c2']}
1769742673.6268952,SENT,4820468a-62f4-4eec-94a1-e01f0d02d8e5,c34c1be0-7214-4007-a4e4-63f5fc0fa711,c5,c3,3372,?,p2,
1769742673.627025,CREATED,3aab30f6-91b1-4222-b84a-ac81a600c4be,51d34c7b-f172-412b-9885-a7c8d3986cda,c5,c3,26,?,?,surb={'id': '79136fd8-d90f-4b79-b46a-4f1990c7347e', 'route': ['p3', 'e5', 'i6', 'x5', 'p2', 'c5']}
1769742673.6717749,RECEIVED,e8825b7b-900b-411c-9d3d-5cafef32291c,12350670-195c-48e4-85b4-cf10d54584b9,c2,c5,27,p2,?,surb={'id': '353c7684-f025-440e-9c2a-b69b40cc42c6', 'route': ['p2', 'e2', 'i5', 'x9', 'p2', 'c2']}
1769742673.7805822,RECEIVED,64fa3552-a642-4588-b998-52304be358ca,7db199d7-5895-45b1-8639-f6e2d377773e,c2,c5,26,p2,?,surb={'id': '9c434c61-f08e-41b5-b783-9128975ac9df', 'route': ['p2', 'e9', 'i9', 'x10', 'p2', 'c2']}
1769742674.1668637,SENT,9ac0a22b-6789-40b7-9778-43ad12756a51,ece41bad-8a89-475e-970c-6c02cf51486d,c5,c3,3388,?,p2,
1769742674.1671727,CREATED,f2b35207-ced0-4399-9a56-682b72c0ae01,d9a55b91-66c5-43d1-832e-1ea52da9a653,c5,c3,27,?,?,surb={'id': '7b45854a-6302-478d-b6be-86e50534c56c', 'route': ['p3', 'e9', 'i4', 'x10', 'p2', 'c5']}
1769742674.2424774,SENT,315b2989-dede-47e3-aa45-07b06ccbf625,b6ac53d6-99d5-4512-8252-a201d9b60487,c5,c3,3376,?,p2,
1769742674.24261,CREATED,c752f014-559f-4c41-b66c-6889bcfc2330,e49f4fd8-5763-4afb-b4e3-f6f4dc7a632c,c5,c3,27,?,?,surb={'id': '7ea361b6-e504-4aa0-8af4-0cd07fced02b', 'route': ['p3', 'e12', 'i3', 'x2', 'p2', 'c5']}
1769742674.2827353,RECEIVED,6731c00a-7bd5-4c64-ae32-8fb1b76be956,6c115ed2-f5cf-47c2-a19e-d4fe60901413,c1,c5,26,p2,?,surb={'id': 'a2559db6-34ba-4c7d-8617-0565cbf107c3', 'route': ['p2', 'e3', 'i6', 'x11', 'p1', 'c1']}
1769742674.409151,RECEIVED,8050fe88-fd8f-4993-99b5-60b063bfbf1c,0316ac96-27d6-4492-a5d0-fcf77bf390e1,c2,c5,27,p2,?,surb={'id': '5aec093f-e090-4166-b350-0d65131213e4', 'route': ['p2', 'e7', 'i3', 'x10', 'p2', 'c2']}
1769742674.4373312,RECEIVED,689afb55-8b90-46ac-927d-b642ebd702d0,3d6702db-4ca8-404e-a650-8ea3cd49627e,c2,c5,26,p2,?,surb={'id': '510797ff-cd76-4113-ad0d-6a7c2a3283db', 'route': ['p2', 'e9', 'i6', 'x5', 'p2', 'c2']}
1769742674.5743814,RECEIVED,c479c7a4-cff1-4b8f-a202-3aa718911178,a47b8241-7dcc-46f6-9880-a133d60cc724,c2,c5,27,p2,?,surb={'id': '087f65f4-c3e1-4a6d-ac7d-f9daca399c54', 'route': ['p2', 'e2', 'i12', 'x6', 'p2', 'c2']}
1769742674.8088527,SENT,0282fdf9-ca59-4e27-bf1a-225431b70ddd,26a826ac-7d65-480b-993f-5e4121f947fd,c5,c3,3384,?,p2,
1769742674.808988,CREATED,bc4ba9ac-cf3e-4c7b-8075-a428b47fe736,02514675-3d54-4913-93f5-9085819b69c7,c5,c3,26,?,?,surb={'id': '7d194c5f-f43e-4c65-9c5f-cc5b6998f3a7', 'route': ['p3', 'e7', 'i2', 'x10', 'p2', 'c5']}
1769742674.8722286,RECEIVED,6b3df3af-a484-4c2c-88f6-865cb4ec30d8,f132cad6-3d1f-48a5-89b3-639230bf47d1,c1,c5,25,p2,?,surb={'id': '0fce2d25-09cd-4455-ba27-64c2c35c2f56', 'route': ['p2', 'e2', 'i2', 'x3', 'p1', 'c1']}
1769742675.1258152,RECEIVED,35182a43-2ffa-46fb-a76f-41a204577dd4,07810450-2347-489d-b678-f313098ef9c1,c2,c5,25,p2,?,surb={'id': '4178f20b-e352-4d81-9341-c0348ca70ca2', 'route': ['p2', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769742675.1946867,SENT,63870bfe-c60f-42b3-9231-3c8bf38db61a,08c2829e-23e2-4616-ab51-95cdec0bff6a,c5,c3,3392,?,p2,
1769742675.1948206,CREATED,cc54d090-a7a7-4ba5-b2f9-e3c7494f1564,cbdd8a38-ffa8-44ae-a8a9-dd71147f7497,c5,c3,27,?,?,surb={'id': '5b2aa896-2832-4282-95c6-4c2a8da0e03c', 'route': ['p3', 'e12', 'i8', 'x8', 'p2', 'c5']}
1769742675.6468222,SENT,0bdff938-abbe-45af-9b1b-4c61a83785f2,1aa5e3fa-c441-4720-885d-8a4f44eb96db,c5,c3,3380,?,p2,
1769742675.646953,CREATED,204d1612-7d5d-419e-964c-e6f9ca82dca3,3b614229-0f56-4ce0-b0cc-b69d5ce74032,c5,c3,27,?,?,surb={'id': '665b8808-16ce-44ea-b747-eb81e7f5943f', 'route': ['p3', 'e7', 'i12', 'x2', 'p2', 'c5']}
1769742675.8687453,SENT,acd72546-f295-42a3-8ebb-bb3be1ef8ab7,9df8f0d7-a84d-43bf-b703-c71b5febe943,c5,c3,3399,?,p2,
1769742675.8688974,CREATED,c80c3d70-24fe-4c52-8b58-32e0154b274f,49409913-39a2-49e8-83a5-1f6238231a9e,c5,c3,26,?,?,surb={'id': 'bedd9038-db25-47d9-ad55-a3c01693ebd5', 'route': ['p3', 'e12', 'i10', 'x11', 'p2', 'c5']}
1769742675.9037306,SENT,0c05d422-896a-4aea-8e5b-2716a15294bf,1bd82628-4cd5-4d02-8a59-dedb3b785cff,c5,c3,3383,?,p2,
1769742675.9038663,CREATED,10c7ca2d-7c2a-4d29-96d3-8eb7bed5f44c,dcd2957b-7de2-45f1-8cf0-35ce1b4968a8,c5,c3,27,?,?,surb={'id': 'fdda2ce3-9bb9-4afd-84d5-96b276a6e53a', 'route': ['p3', 'e3', 'i7', 'x4', 'p2', 'c5']}
1769742675.9282353,SENT,e5d37c0c-2087-4e46-8839-164b232097d4,f7b2bb0f-504d-4b5d-a170-9a8f30dc7d2d,c5,c3,3392,?,p2,
1769742675.9283705,CREATED,f7f46ad3-7b7b-4c04-a578-dbeb895be7b7,d330e8bd-8ad5-4424-8ec8-2364c9cfe98f,c5,c3,27,?,?,surb={'id': '1af30661-e6f4-4b9f-9a72-c9efd47b57ce', 'route': ['p3', 'e12', 'i11', 'x10', 'p2', 'c5']}
1769742676.1425428,RECEIVED,1d30ba61-b9f7-467a-9c8b-44b0904d2def,c9b2bfaf-e0f0-49f3-a217-4996d7e3ee28,c2,c5,27,p2,?,surb={'id': '9b6ff7af-955a-4695-9dc3-2ffa40cd8830', 'route': ['p2', 'e12', 'i11', 'x9', 'p2', 'c2']}
1769742676.2247415,SENT,f7fa3911-3bdd-47a3-9bb4-8c954640ceaa,89caa398-b8ca-478a-8875-62e955e5d8e5,c5,c3,3380,?,p2,
1769742676.224835,CREATED,fefb5e72-e713-4829-8b0e-83f9f8df772e,b3573bf9-a4ad-4276-a993-7378c24a4d04,c5,c3,26,?,?,surb={'id': '06aa47bf-3acc-4de7-a24d-b64f7d992f8c', 'route': ['p3', 'e6', 'i11', 'x8', 'p2', 'c5']}
1769742676.2385988,SENT,def80a00-4295-4fff-ad27-8d0051032f1d,e5ecf7fc-d017-4553-bee0-682ed4c6b353,c5,c3,3388,?,p2,
1769742676.2386894,CREATED,dcef4171-6785-4387-848f-6e57fa0fe7f8,8ca2d42d-eb88-4292-9bcc-80619b1af773,c5,c3,26,?,?,surb={'id': '05238a3b-0378-4bcd-acbd-d6074af06b83', 'route': ['p3', 'e10', 'i1', 'x9', 'p2', 'c5']}
1769742676.295979,SENT,67b7cb5c-659f-48d8-8002-87975fae7619,5678f53e-4f33-4a7d-9080-471829d1cf53,c5,c3,3388,?,p2,
1769742676.2960966,CREATED,0aad2ed5-d9d9-4577-95a5-cff5b16b873e,67c7eeba-529e-4c87-ad93-5de7c16fc1d8,c5,c3,27,?,?,surb={'id': '04f566f5-724e-4654-9284-f17e548fbf15', 'route': ['p3', 'e11', 'i11', 'x9', 'p2', 'c5']}
1769742676.4235046,RECEIVED,602370f6-ddcb-48b6-b820-c9b874c8fe20,4a09238a-f68d-4bd2-975b-f33d49de6834,c1,c5,27,p2,?,surb={'id': '4119e089-be9b-445e-92ac-ce675b07388f', 'route': ['p2', 'e11', 'i6', 'x10', 'p1', 'c1']}
1769742676.55297,RECEIVED,863fd130-edcc-4e3f-871a-e793cdf22aa2,f9de26a2-8a48-4df2-b79a-803d019e43ef,c2,c5,26,p2,?,surb={'id': '2693047c-1386-4e68-b521-3de83d803123', 'route': ['p2', 'e8', 'i9', 'x6', 'p2', 'c2']}
1769742676.58602,RECEIVED,632f408f-b8e2-4151-bc4f-7c2c455a922b,2d58deb4-257a-4ef6-b939-2c024af51a70,c1,c5,27,p2,?,surb={'id': 'fb7f44fb-9ad7-499c-b190-3db706664d13', 'route': ['p2', 'e12', 'i5', 'x4', 'p1', 'c1']}
1769742676.901928,SENT,e7dd5208-297b-4ad2-8ba6-5a97ba6bf640,fe461ed8-589e-402c-8db7-de93be39d0a8,c5,c3,3396,?,p2,
1769742676.9020317,CREATED,5f4259ad-e8bf-4904-8b39-eb3a1defe83c,e53d8c5a-2016-4083-a13d-24fd62634349,c5,c3,27,?,?,surb={'id': 'df751163-9b19-4ba8-9d93-defef7f9e455', 'route': ['p3', 'e7', 'i6', 'x6', 'p2', 'c5']}
