timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769496070.2272153,CREATED,1961814f-9683-45ac-852b-d852e4d4b378,0bada2fb-0949-4a13-a91a-30d09a933421,c1,c5,27,?,?,surb={'id': 'f0e1fc3c-3345-4d86-a2dc-79799934d8e1', 'route': ['p2', 'e8', 'i12', 'x8', 'p1', 'c1']}
1769496070.2705357,RECEIVED,0c3a29d9-f14b-40bd-84ea-42df6b85a16d,d3f83276-53dd-4ed9-9c05-68e4e7b2b0d8,c5,c1,27,p1,?,surb={'id': 'f9cb8104-5831-4b1d-b2ca-ec717e30ed79', 'route': ['p1', 'e4', 'i12', 'x1', 'p2', 'c5']}
1769496070.7256033,RECEIVED,45e005e1-a194-4b9e-a655-a007fbc23a9d,8d90d931-314b-412f-a59a-21b154c9738c,c2,c1,27,p1,?,surb={'id': '7778b017-4fe9-4154-bcff-dbb73c6a093f', 'route': ['p1', 'e12', 'i9', 'x10', 'p2', 'c2']}
1769496070.7972834,RECEIVED,5a145d0d-d5b3-455f-94ab-9c892cfeb312,24c4146c-1c04-44e8-9702-0cfd2c9458d5,c2,c1,27,p1,?,surb={'id': '6978d821-c428-4b83-b127-e8bcca04e10c', 'route': ['p1', 'e3', 'i9', 'x2', 'p2', 'c2']}
1769496070.8214073,RECEIVED,ac9d8d4a-0058-4950-9425-bba2d571f6da,423eaec0-a12c-4404-9155-d46b33415c69,c2,c1,27,p1,?,surb={'id': 'd70ca7c8-fc2d-478c-b895-4262d26095e1', 'route': ['p1', 'e11', 'i12', 'x4', 'p2', 'c2']}
1769496070.9131336,RECEIVED,8c007b64-858d-4026-a83b-b5d81dd75764,4a8b1d73-0ba2-4895-8382-892b2da49512,c2,c1,27,p1,?,surb={'id': '913d83b0-9ada-4dc6-b922-177caaf18f8a', 'route': ['p1', 'e1', 'i5', 'x10', 'p2', 'c2']}
1769496070.9170113,RECEIVED,f3be6a9a-6e4b-42ff-806b-0a85ad33f607,f6dca7c3-c7a3-413d-9eba-f92b3b700903,c2,c1,27,p1,?,surb={'id': 'ec1abab2-11b6-4bec-8b08-dfaffc8f9158', 'route': ['p1', 'e8', 'i8', 'x1', 'p2', 'c2']}
1769496070.9402819,RECEIVED,59413f73-a4a1-48b3-9c8c-e1af638afc65,ed585213-188a-4621-bd66-13fdf8bc0dc7,c2,c1,27,p1,?,surb={'id': 'feab65ec-2e9a-46bf-a411-68ed1a570bff', 'route': ['p1', 'e8', 'i7', 'x9', 'p2', 'c2']}
1769496071.0409234,SENT,d66ae1b2-22cd-4f8e-935b-b966c040437b,6c84c159-8932-48c1-a545-b494950b1a29,c1,c5,3396,?,p1,
1769496071.0410972,CREATED,795ec8c5-4dd9-476b-b87b-24590adb07b9,cafaec31-4181-4067-8922-d848a9749a52,c1,c5,27,?,?,surb={'id': '73dd5f16-974b-4cef-b081-adba874355bc', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769496071.1824145,RECEIVED,2bb18146-9c61-443f-8062-616639d49fe0,05406dce-9c0f-45e5-8094-cc82a43d2c29,c2,c1,27,p1,?,surb={'id': '061cc630-db39-4f48-ba62-28e1ee9ed304', 'route': ['p1', 'e3', 'i12', 'x1', 'p2', 'c2']}
1769496071.192798,SENT,2b2c7d82-1e91-4bca-92d9-12c367f13017,ea10ce1e-bc21-4a0d-b096-aac84671862d,c1,c5,3396,?,p1,
1769496071.1928995,CREATED,36cb244d-ccbf-41bd-81c0-9ab292986891,87ad6fcb-3eee-4698-9390-5e16da6a423e,c1,c5,27,?,?,surb={'id': '73eb87fe-bfb5-4f13-8a36-afe2019d1898', 'route': ['p2', 'e7', 'i5', 'x7', 'p1', 'c1']}
1769496071.2060328,RECEIVED,479f226b-903b-4021-ae58-4e24a47f752e,eaf38285-9020-4ea1-8600-3de6aba0535f,c2,c1,27,p1,?,surb={'id': 'e66048b8-a6fc-40d5-a38b-b94f5b07ebd1', 'route': ['p1', 'e8', 'i12', 'x12', 'p2', 'c2']}
1769496071.220185,RECEIVED,4ba0bc32-09fb-445c-af8d-4d36947f9afc,a19ed5dd-9f8d-4a55-9c4b-bc81c916da4d,c5,c1,27,p1,?,surb={'id': 'c8dc5e62-1cad-4e97-b0a8-be4b6bd8d3b3', 'route': ['p1', 'e9', 'i11', 'x2', 'p2', 'c5']}
1769496071.494001,SENT,aa69c1fd-7dbd-4cdd-8d00-4018877584ce,b811c252-2498-470b-9faf-b052fc355b9c,c1,c5,3361,?,p1,
1769496071.4940941,CREATED,37500893-e436-4256-933d-c50e7d14a023,2324f3aa-d86c-4f91-a4a9-701d0d1b7cc6,c1,c5,26,?,?,surb={'id': '3448ad6c-16d7-4560-bfdd-7086072176f8', 'route': ['p2', 'e7', 'i9', 'x8', 'p1', 'c1']}
1769496071.5418043,SENT,1ef13bc8-e86d-4ad9-adc4-04f416ed6246,e217e1cf-48ce-4896-aaca-16959b07cea9,c1,c5,3400,?,p1,
1769496071.5418792,CREATED,1483830f-f5fe-4c6c-a023-d164e660d179,03eb6017-c4de-44cd-b1a7-72c7659f8a30,c1,c5,26,?,?,surb={'id': '30edd6bd-869c-4bcb-baed-80607de9db27', 'route': ['p2', 'e11', 'i2', 'x10', 'p1', 'c1']}
1769496071.5495265,SENT,038e9795-d4f3-48d7-8413-512b064dee40,2f0e7035-ba4d-452f-8090-e80e9d097147,c1,c5,3388,?,p1,
1769496071.549613,CREATED,9f3b89d0-38f7-472b-8b34-a89b52c91db0,b5d55242-b5a3-4729-9d44-2f024c34072e,c1,c5,27,?,?,surb={'id': '67dbd626-edf5-45fd-a648-61e6960d60b3', 'route': ['p2', 'e8', 'i12', 'x11', 'p1', 'c1']}
1769496071.5867882,SENT,cabdef8e-8fa7-45c9-b77c-5e71b1761b97,27c75b68-e6f2-4fcc-8281-44245b5a6ba2,c1,c5,3379,?,p1,
1769496071.586866,CREATED,9a3db69f-0bbd-42ec-9915-24322e243eb6,c8d09e22-0b8f-4ba2-8ff1-9c41e823f23d,c1,c5,27,?,?,surb={'id': '0d2b035e-8306-4bd0-96df-7c827d650271', 'route': ['p2', 'e3', 'i7', 'x12', 'p1', 'c1']}
1769496071.6136258,RECEIVED,1216615a-1d23-468b-8c6a-30b69a21148d,763d6623-7399-4ec7-8e5d-9b7dab4b9060,c2,c1,27,p1,?,surb={'id': '8ba99037-ab9c-4e19-b4a9-0f68e8135746', 'route': ['p1', 'e12', 'i2', 'x1', 'p2', 'c2']}
1769496071.9618516,SENT,4cf5e83c-a70f-4aef-8833-8502b0313eb7,fb8f9db8-2781-429e-89f3-1899799ebaf6,c1,c5,3383,?,p1,
1769496071.9619272,CREATED,af6b21f3-84ed-4fbb-b76e-6f6d35906f93,8bcfd704-6d4c-42e8-8755-84343b865d53,c1,c5,27,?,?,surb={'id': 'f5323b05-4309-4f42-975e-5a478ff6034a', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c1']}
1769496072.1466138,SENT,f1f0dec8-6825-4526-bd19-e456027bf7ac,9a088f11-fac6-43c7-8247-a403b9ad7a02,c1,c5,3375,?,p1,
1769496072.146682,CREATED,ec8563f3-0c57-45a8-9ed7-41cc7c4f2f4e,74f59e63-ca5c-49db-9d71-540fb6ac8db1,c1,c5,27,?,?,surb={'id': '6fc4d8e2-ea32-470b-834d-71e55585cb51', 'route': ['p2', 'e11', 'i2', 'x9', 'p1', 'c1']}
1769496072.3001113,RECEIVED,f606c733-1c89-4cb3-bc26-f237166e0be5,cedc527a-2675-41bc-93c0-ec2a7e509522,c2,c1,27,p1,?,surb={'id': '4ae5baa8-85e2-4f4b-9eba-b321bedeb017', 'route': ['p1', 'e3', 'i12', 'x7', 'p2', 'c2']}
1769496072.4160028,SENT,759d63d3-6839-4696-a8d3-8cc0011dd44f,674acfc4-8923-4684-99a1-a181d65807ad,c1,c5,3376,?,p1,
1769496072.4160967,CREATED,46a1d839-83c4-46ea-8303-6fcba30e7e6c,eaedf9f8-419a-47ce-b74f-0e5a8ec0210e,c1,c5,26,?,?,surb={'id': 'df9918b3-aa8c-4979-9128-247ccd6e460e', 'route': ['p2', 'e7', 'i2', 'x1', 'p1', 'c1']}
1769496072.459125,SENT,89f9e638-9dff-44c0-827b-3b21c37b8127,1738c6f1-4821-4b76-ae46-9082fd83b349,c1,c5,3375,?,p1,
1769496072.4592028,CREATED,077d8f11-d3f8-41e1-b636-f3491b2a6fba,6b6068f1-c8c1-489c-bbbc-250798fd67c2,c1,c5,27,?,?,surb={'id': '4ae40825-ba1d-4ead-b37f-da29d05b79b1', 'route': ['p2', 'e5', 'i12', 'x5', 'p1', 'c1']}
1769496072.9243553,RECEIVED,f4753d1b-6d85-47d3-8fa2-487da824c228,b27b25f0-62ff-4357-8784-ad34a512a30f,c5,c1,26,p1,?,surb={'id': '09553286-c31b-4f4a-8471-25816722c446', 'route': ['p1', 'e3', 'i5', 'x8', 'p2', 'c5']}
1769496072.9890704,RECEIVED,22cff6dc-f2e7-4232-88a5-6bfefb755aa9,50e25dec-e6c6-4cf8-b46f-e71e8e706949,c5,c1,26,p1,?,surb={'id': 'c107c082-042c-441d-a588-0830db370c45', 'route': ['p1', 'e8', 'i10', 'x3', 'p2', 'c5']}
1769496073.0175416,RECEIVED,3d7d4417-be0e-418d-92b9-5ad7fc506403,1e8f3ae8-c59b-4766-aedf-e7c1c18f3fac,c5,c1,27,p1,?,surb={'id': 'b901d609-7d34-459c-92bf-a5cbd7b9a5d0', 'route': ['p1', 'e12', 'i8', 'x2', 'p2', 'c5']}
1769496073.1430018,SENT,7f0b32a6-5732-42ec-8e71-7bb80df7d7df,a89de91c-cf01-4d4e-85c1-2767f796af57,c1,c5,3396,?,p1,
1769496073.1430926,CREATED,75d7404a-e7d3-48e6-b405-c27988dcfdd1,4162a918-eff4-4357-a219-08ed124b2a01,c1,c5,27,?,?,surb={'id': 'fefee13f-666e-412e-8144-16243126a30e', 'route': ['p2', 'e5', 'i5', 'x9', 'p1', 'c1']}
1769496073.1735754,RECEIVED,150f7336-5fdd-42a7-bcef-e608c217f477,4281ff61-9fee-4d68-8ac2-fd653e93b86f,c5,c1,27,p1,?,surb={'id': '2b0d7ffb-6019-43f9-9bba-5bb99667c8e8', 'route': ['p1', 'e3', 'i10', 'x5', 'p2', 'c5']}
1769496073.293533,RECEIVED,048c26e5-1220-47a6-af1d-f1570e0cb980,6cfe9585-27ec-46f1-b9f5-29bfa380e8c1,c5,c1,27,p1,?,surb={'id': '6554c52e-9197-49ed-9116-863989c0fcfe', 'route': ['p1', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769496073.310096,SENT,cb20d69b-047c-4dee-a680-4772647e6e95,72c5a55d-3a95-4ee0-bdac-22bdf19686a1,c1,c5,3355,?,p1,
1769496073.3101895,CREATED,cea25bc4-2771-4854-933d-17dde3ae4b47,87a08979-7977-47ba-9c92-21a2bf6a79fe,c1,c5,27,?,?,surb={'id': '03f539a8-ac5c-4d1d-82ba-6e88815ff31d', 'route': ['p2', 'e5', 'i4', 'x7', 'p1', 'c1']}
1769496073.3151333,SENT,282421cd-0d13-440d-9e94-57cdbb879540,47db2202-9f6b-4ad9-ac22-41b2af5cadb0,c1,c5,3361,?,p1,
1769496073.3152409,CREATED,7aca1598-22ae-4dfd-b811-28a1d742e489,7be7c4cb-0cbf-4715-b702-75df1e15a74a,c1,c5,26,?,?,surb={'id': 'd843a006-d569-4f98-b2a2-10f5b73253c0', 'route': ['p2', 'e12', 'i4', 'x1', 'p1', 'c1']}
1769496073.3690615,SENT,20e010cd-d0bc-4993-b310-72b6f1b66832,a34caa95-2bac-4368-a9a8-a743c4e87e52,c1,c5,3391,?,p1,
1769496073.3691719,CREATED,df4b1d32-3ed1-4dde-b6a6-62702d90d38d,9c993a77-3351-4275-a0c4-4dacc0a1bf6f,c1,c5,27,?,?,surb={'id': '8bd51b2d-42bd-45fb-b977-bb3b08072d8c', 'route': ['p2', 'e6', 'i3', 'x8', 'p1', 'c1']}
1769496073.416503,RECEIVED,9991453f-10da-4fec-9961-db882c0a237e,38cbbc11-8f7a-4a65-89de-4ab88404cd61,c5,c1,27,p1,?,surb={'id': 'd5c62f77-6a29-46d3-b8a8-dc4139855897', 'route': ['p1', 'e2', 'i1', 'x5', 'p2', 'c5']}
1769496073.812639,RECEIVED,69b7c51c-00b6-4609-b440-542333794025,3b5ba6f3-3188-46b4-964a-61ba36be15ee,c2,c1,27,p1,?,surb={'id': '2c018107-296a-4ef3-b355-7087ac1dadb0', 'route': ['p1', 'e10', 'i9', 'x12', 'p2', 'c2']}
1769496073.8871555,SENT,efa264f9-128a-439f-9651-157c786b61aa,5be73592-5120-4c39-9fe9-d20c6b9083ae,c1,c5,3356,?,p1,
1769496073.8889797,CREATED,3d2b1e92-ee24-48d2-9f48-d0898ed1dd63,eefc5433-3f52-4645-8443-3259f1063a48,c1,c5,26,?,?,surb={'id': '61e449ea-ce2e-4ae3-99d5-d7c27a61e253', 'route': ['p2', 'e3', 'i6', 'x5', 'p1', 'c1']}
1769496074.0232677,RECEIVED,cf8e825b-f56c-4235-91ab-1ed957768539,45713dcd-3f3c-40ee-bf3f-be3c37036ee2,c5,c1,27,p1,?,surb={'id': '1732d949-4161-4e48-80e8-2c4f08d4b6a1', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c5']}
1769496074.2375112,RECEIVED,91282caf-6e67-4964-8eb4-c35e6f1f5556,fc620686-c052-4b57-a0c1-527e614d25b2,c2,c1,27,p1,?,surb={'id': '8712cfe2-1924-4bbb-9538-8beb9c9c4337', 'route': ['p1', 'e12', 'i1', 'x12', 'p2', 'c2']}
1769496074.2803655,SENT,38bcfaa9-1838-459b-8c40-06a6b7c45017,98e54563-b8a2-4b68-8ae1-202d1153e636,c1,c5,3359,?,p1,
1769496074.2805207,CREATED,dd03d59d-f89d-40b8-903f-2d52c235e777,9f074f63-2a28-4046-b94a-bb15f4c815d9,c1,c5,27,?,?,surb={'id': '7d7fa419-67b7-4ea9-800f-23d2b2caa587', 'route': ['p2', 'e10', 'i10', 'x5', 'p1', 'c1']}
1769496074.375021,RECEIVED,95bcabd8-ca3b-4e79-a7da-0f0beb9a554e,643a1b8a-f71a-43ad-8c43-d01c9d53b016,c5,c1,27,p1,?,surb={'id': '8a25827d-d53c-4a44-bfd2-59ce6ed577e8', 'route': ['p1', 'e10', 'i10', 'x7', 'p2', 'c5']}
1769496074.5425682,RECEIVED,46f97744-9313-48bc-982e-c664f8c87019,6d7173aa-7c00-4284-a677-743eaadda33e,c2,c1,27,p1,?,surb={'id': '029fe7d4-8cec-4cfe-8173-a2fad996fce4', 'route': ['p1', 'e2', 'i9', 'x1', 'p2', 'c2']}
1769496074.6805313,SENT,9cc52c8e-09a8-43f4-85b5-e3bff9cb1e53,0a39ff63-5bb8-43e0-9dd3-e7db7864c4c3,c1,c5,3360,?,p1,
1769496074.6806827,CREATED,66bc07a4-0b81-4140-ad3f-c4b47e1584d4,d590456d-c547-4ac3-b784-f0eaca2d81dd,c1,c5,27,?,?,surb={'id': 'f5b3a589-3bbd-4d52-b266-c9d5018b7e04', 'route': ['p2', 'e3', 'i4', 'x3', 'p1', 'c1']}
1769496074.8477297,SENT,17bf59e6-3c71-41be-a015-1d50ac497774,7aeee72f-d72a-448d-b282-04c1c2521887,c1,c5,3379,?,p1,
1769496074.847883,CREATED,b6a6a17d-3b05-49f6-8c2b-7d62972fdc5b,450fc89c-cb30-4cb0-9cf1-5f8cbb17aae2,c1,c5,27,?,?,surb={'id': 'aff1629a-69b8-48b9-b6d3-f1a34eec9a28', 'route': ['p2', 'e9', 'i4', 'x9', 'p1', 'c1']}
1769496075.1134531,RECEIVED,3a808ac1-9b3e-4073-80f0-957aa556dc8e,8d67d85d-ea55-4c41-af34-b226879caee3,c5,c1,27,p1,?,surb={'id': '1fdebca9-3351-4d11-afbf-91a145c97361', 'route': ['p1', 'e11', 'i9', 'x3', 'p2', 'c5']}
1769496075.1148486,RECEIVED,6d81bfa0-865d-4dc9-85aa-da6a2c6a36a6,a1b17f19-48a8-49d5-ac07-a8310978db50,c2,c1,27,p1,?,surb={'id': '7465d70d-4afc-46aa-a236-bc051e12bc6c', 'route': ['p1', 'e9', 'i9', 'x6', 'p2', 'c2']}
1769496075.2086773,RECEIVED,3b5bb853-d5d6-48c0-8716-6232d435c4c4,567ee189-642e-48df-8144-0d2aa1f87a34,c5,c1,27,p1,?,surb={'id': '344e4b59-c8f0-4072-8437-61819dae837e', 'route': ['p1', 'e4', 'i4', 'x2', 'p2', 'c5']}
1769496075.451803,RECEIVED,d1cf84a2-568d-4925-be96-1bccd82829dc,f9e1233d-8115-48d3-a389-c9d2b4c02cee,c5,c1,27,p1,?,surb={'id': '4f0c2603-f854-4941-be73-e6bc2d2d3105', 'route': ['p1', 'e7', 'i7', 'x2', 'p2', 'c5']}
1769496075.6101906,RECEIVED,b4069251-8417-4eb0-a27c-94741ed48289,a7920c36-f9ed-4910-bfd6-82ffc5375607,c5,c1,26,p1,?,surb={'id': 'f439de9d-9564-473e-940c-8ce885ec056c', 'route': ['p1', 'e7', 'i5', 'x3', 'p2', 'c5']}
1769496075.9603543,RECEIVED,b74697a7-ece0-4869-9f97-9de8b1f20e3e,c4311dd1-2357-40bf-b242-c60b69f68259,c5,c1,27,p1,?,surb={'id': 'c2320f87-b94f-4e6c-b668-d66c6e6e412f', 'route': ['p1', 'e11', 'i12', 'x7', 'p2', 'c5']}
1769496076.019424,RECEIVED,0c8bb8ba-30e0-4508-96ac-79cf740efbf7,398eaf4c-3ce8-49d1-a5b4-ca7acde9f687,c2,c1,26,p1,?,surb={'id': 'fdddf6fa-26b9-40ef-b850-2750dca05ebb', 'route': ['p1', 'e2', 'i7', 'x3', 'p2', 'c2']}
1769496076.147819,RECEIVED,934756c0-ad47-406b-836b-b9c15ae21be5,c3d3abdf-e2cf-4bd3-b3f4-6ffcf5b49104,c2,c1,26,p1,?,surb={'id': 'd505ab3e-6a08-4c07-90c7-8eb6c3fe97ba', 'route': ['p1', 'e4', 'i9', 'x8', 'p2', 'c2']}
1769496076.4031234,RECEIVED,42606c36-4654-423b-9f55-972e0556784b,598e3a10-2b93-491b-ae15-62e2f26c7d1e,c5,c1,26,p1,?,surb={'id': 'ae26e2a8-a38d-44d3-a16c-39b87b9c052f', 'route': ['p1', 'e2', 'i1', 'x9', 'p2', 'c5']}
1769496076.4304504,RECEIVED,766692a5-380b-460d-a272-282420d025e9,615dba03-7842-4699-987b-01f503900799,c2,c1,26,p1,?,surb={'id': '296ae1e7-f0d1-457a-b128-1aee49e06313', 'route': ['p1', 'e11', 'i9', 'x2', 'p2', 'c2']}
1769496076.444014,RECEIVED,a04cf503-88b0-4e6b-9d05-8df7cedde919,806c8754-1e90-4661-9b34-b910a98563ab,c5,c1,27,p1,?,surb={'id': '4c542663-c1ec-4bc7-988d-54678b1d28af', 'route': ['p1', 'e10', 'i7', 'x10', 'p2', 'c5']}
1769496076.6411371,RECEIVED,933f7cab-20ae-42e9-9950-d1961812901c,26253417-d297-4930-ae3d-cba2a0db6815,c5,c1,27,p1,?,surb={'id': '89339957-3cba-40e3-8ffb-5dca58847b43', 'route': ['p1', 'e3', 'i8', 'x7', 'p2', 'c5']}
1769496076.6982226,RECEIVED,f98c8901-21ee-4d99-93f1-b75738bb609b,4ff3154a-2f64-42be-8e7c-439093f66a66,c5,c1,27,p1,?,surb={'id': 'e1b9f54f-5ae8-4f39-9bf3-77228ab9abad', 'route': ['p1', 'e9', 'i2', 'x2', 'p2', 'c5']}
1769496076.7498536,SENT,4d6d90ef-12d3-446c-8ab7-2e5414dd46df,1ecd6228-ec90-45a0-96a4-3649386886fb,c1,c5,3360,?,p1,
1769496076.7500057,CREATED,69ff1740-0b35-4a90-99ea-641be9de802c,dcca3af7-d1d4-43b3-9f65-02b6a35534c6,c1,c5,27,?,?,surb={'id': '7b762847-8844-4e39-8ff1-71c4cd181cb1', 'route': ['p2', 'e4', 'i11', 'x9', 'p1', 'c1']}
1769496076.8974051,RECEIVED,190340ad-a671-4bbb-8b12-fc4c4f23cd9a,d356b96a-5c42-49d5-b46c-e42269efda9d,c5,c1,26,p1,?,surb={'id': 'e1450bd6-09a3-4f67-a139-c082653fc02a', 'route': ['p1', 'e2', 'i1', 'x9', 'p2', 'c5']}
1769496076.9801416,RECEIVED,6912ebdd-b6f6-4e18-9471-12809a9de525,072da4ed-8d7f-4bcc-a6d9-0caf3a543af0,c2,c1,27,p1,?,surb={'id': 'c9f6ab74-a70d-4121-8c09-4373d912a398', 'route': ['p1', 'e9', 'i5', 'x11', 'p2', 'c2']}
1769496077.0342858,RECEIVED,000ed499-7bd0-48a4-a4df-e81438f9d487,e03a1eb4-9f81-4fa4-b65c-757462087ae4,c5,c1,27,p1,?,surb={'id': '76e13878-7891-4678-a109-0c81eb239dce', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c5']}
1769496077.2446482,RECEIVED,df53308b-f8ed-497a-8ce0-751470e9d86d,57f24aa3-092f-418a-962d-8fcddbe92a3e,c2,c1,27,p1,?,surb={'id': '90ba782f-6421-4f44-b3bd-71bc2e93a71f', 'route': ['p1', 'e12', 'i11', 'x11', 'p2', 'c2']}
1769496077.377404,SENT,1160ce31-0986-480c-aa3f-a557d310f16c,138fec7b-344f-4c6d-8eb8-c9a5cb99f08c,c1,c5,3392,?,p1,
1769496077.3776004,CREATED,8807eaf1-fb36-4c5a-895c-4e1159ccf077,29e09f03-9ef8-430e-8648-92787b47dbbc,c1,c5,25,?,?,surb={'id': '4dd987e9-93c5-4d53-8e0a-a430c26a0ac4', 'route': ['p2', 'e6', 'i1', 'x2', 'p1', 'c1']}
1769496077.987592,SENT,336b88d3-3106-4f34-a556-39403dfe647b,ac47bfbc-0db7-4a6c-850c-4226bbab3736,c1,c5,3392,?,p1,
1769496077.987772,CREATED,94f314f2-dc6a-40d2-9360-10b9af2fa93b,34f7d614-4466-460e-be41-178905ab123c,c1,c5,27,?,?,surb={'id': '1d910365-a60c-408c-a5fc-73668f03f1ae', 'route': ['p2', 'e11', 'i12', 'x11', 'p1', 'c1']}
1769496078.2498102,RECEIVED,9fee3966-f1a4-4c84-b2f8-627a67031d1c,80e30ea5-d18c-4687-bb64-034d3af4e63d,c5,c1,27,p1,?,surb={'id': 'c9112b41-ce89-4055-a521-792251f487a1', 'route': ['p1', 'e11', 'i12', 'x7', 'p2', 'c5']}
1769496078.2746842,RECEIVED,dff0e687-4095-4b45-9939-725e8c6aadb2,d0d0be2d-133c-44cf-8dce-4e34a896f76d,c2,c1,27,p1,?,surb={'id': '12edf7c9-7136-41f5-bf9f-c5dc6d6ed244', 'route': ['p1', 'e6', 'i12', 'x5', 'p2', 'c2']}
1769496078.2817693,RECEIVED,7ad7905a-2322-42ff-b15b-bd48c7243e38,8e538e4f-e0d2-488e-b4d7-274b25c06873,c5,c1,27,p1,?,surb={'id': 'e52b85b6-591d-4078-9c1a-aa095f3db710', 'route': ['p1', 'e4', 'i8', 'x3', 'p2', 'c5']}
1769496078.285097,RECEIVED,eff42ba2-19ad-44b4-8ed0-720f2842bde0,a6cdf3fc-309f-4d5f-a166-5dfdda3af8ab,c5,c1,27,p1,?,surb={'id': '8c16eaee-e66e-44ad-b481-9272bafbc771', 'route': ['p1', 'e2', 'i8', 'x6', 'p2', 'c5']}
1769496078.426625,RECEIVED,767ac0c8-b995-4d0c-9ab7-67986e9d2bcf,37a01516-f6cb-4833-9472-1fca3d1d4f88,c2,c1,27,p1,?,surb={'id': '564288f4-82f8-466c-af60-018d2c5f89c9', 'route': ['p1', 'e10', 'i6', 'x5', 'p2', 'c2']}
1769496078.4375834,RECEIVED,ed880c88-890a-4002-a9b3-62d61d3419e9,d98bdedc-bffc-4d8c-b26a-7e00469968ce,c5,c1,27,p1,?,surb={'id': '654444f2-058f-4c2b-9d8f-04d7ca0aa276', 'route': ['p1', 'e12', 'i1', 'x12', 'p2', 'c5']}
1769496078.927329,SENT,b0621d07-c126-4bf9-9a9b-276b59575a2c,9e2b145a-21e3-42d7-ad5c-e06c181801cf,c1,c5,3400,?,p1,
1769496078.9274554,CREATED,f26f8f83-270a-49ce-8788-43d327bbfca7,f0a12839-a706-47fe-b3ba-48639547a7cb,c1,c5,27,?,?,surb={'id': '20f3dc09-e078-4a43-9541-a4bc59aacb95', 'route': ['p2', 'e7', 'i12', 'x10', 'p1', 'c1']}
1769496079.0306911,RECEIVED,6f4c638a-d73d-41d2-bf4c-f7469484d8f8,8c5d9eac-5d00-487c-9652-3f3d6a4981b6,c2,c1,27,p1,?,surb={'id': '4e934945-3b9a-4ed4-a4da-dcf46eb5d5c8', 'route': ['p1', 'e6', 'i5', 'x12', 'p2', 'c2']}
1769496079.1899729,RECEIVED,36f2d201-6d2d-4e9c-aba9-897f885d991b,eec120b9-869b-48be-8e40-ddfea1ad8dd0,c5,c1,27,p1,?,surb={'id': 'd8999336-b18f-4fe2-9f6a-67aa3efcda21', 'route': ['p1', 'e7', 'i5', 'x9', 'p2', 'c5']}
1769496079.2063859,SENT,841f0117-b387-4e21-a10a-eb4954006bf2,8a32341a-6297-4cc1-89ca-f308826c21b1,c1,c5,3391,?,p1,
1769496079.2066917,CREATED,c8d52d72-eeb2-438f-8c55-27f09efa7986,cf082f91-80ed-47ba-835a-a063585e5190,c1,c5,27,?,?,surb={'id': 'c0e7d0c8-909a-4a59-91cf-377617bb50b5', 'route': ['p2', 'e5', 'i11', 'x11', 'p1', 'c1']}
1769496079.3539295,RECEIVED,a980a02d-9390-4dfc-9151-659b6a274f20,733a350a-4ee5-49e1-8532-8604b97a2adf,c2,c1,27,p1,?,surb={'id': '22d1e284-90b0-4bb6-8412-3055548952b7', 'route': ['p1', 'e12', 'i9', 'x3', 'p2', 'c2']}
1769496079.5186765,RECEIVED,c3f9a34d-7cf6-49e3-8cb4-bf27e18dfde7,e27c1d68-fa98-4572-8ab9-e5bff5988d17,c5,c1,25,p1,?,surb={'id': '57314ecd-eb49-465f-977e-8ad8ca70c8ce', 'route': ['p1', 'e9', 'i3', 'x11', 'p2', 'c5']}
1769496079.5611134,RECEIVED,0ee33b53-2cb7-47b0-b888-afe690247603,b0279ecf-f82c-429d-8b57-edc47a7cf994,c5,c1,27,p1,?,surb={'id': '7e6c3e1c-d7cf-4bce-a8c0-cae28fa7ae09', 'route': ['p1', 'e6', 'i4', 'x6', 'p2', 'c5']}
1769496079.9370124,SENT,f6188455-6e84-4fe2-8341-fcbe6a6b15af,a16c87e6-b6ad-4787-8dca-f153fe0e3c06,c1,c5,3387,?,p1,
1769496079.938352,CREATED,c02069c5-8c6d-40b0-b95d-73ede43264b0,cd834809-3a85-43d3-ad10-6b921b50069f,c1,c5,26,?,?,surb={'id': 'b92f23d4-a593-4340-9c48-9ef3a090f46c', 'route': ['p2', 'e2', 'i2', 'x11', 'p1', 'c1']}
1769496080.0795505,RECEIVED,216b6336-5a8b-40f6-b1e2-bbf2d20317dd,129cf8eb-6168-4489-8382-9faf9e699c39,c5,c1,27,p1,?,surb={'id': '7e415e1f-2690-4de6-ab78-10e4b5df86f3', 'route': ['p1', 'e12', 'i1', 'x9', 'p2', 'c5']}
1769496080.407764,SENT,9ee05871-d8ef-4517-8b5a-f470ae66a26e,b08412ff-b7f7-469b-a3ea-82123117e686,c1,c5,3379,?,p1,
1769496080.4079123,CREATED,dd07eba4-307d-4d93-88a3-7ae47e5acfbc,29b02407-1687-4041-9738-b8b2982c3d39,c1,c5,26,?,?,surb={'id': '20a34847-8e0d-4cd3-b97f-a77dcc1493ab', 'route': ['p2', 'e7', 'i5', 'x5', 'p1', 'c1']}
