timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760489.8446631,RECEIVED,d4eb9f30-eef8-4621-84be-9aafed00745d,c5a2dc5b-52e0-4888-b774-fdcbe69f66b4,c1,c5,27,p2,?,surb={'id': '50515434-6b8c-437e-b6a6-9f0de89dbd9b', 'route': ['p2', 'e8', 'i1', 'x1', 'p1', 'c1']}
1769760490.0363955,SENT,b9b6dc00-51b6-4a15-aa91-eea41f047474,a90f99e5-cac8-4d63-9a64-10356476e152,c5,c4,3376,?,p2,
1769760490.0365484,CREATED,4b2ccac6-2db3-45a0-9d74-fa0875f1b3e7,6045436b-f535-4e12-8b78-d6edb71302c7,c5,c4,27,?,?,surb={'id': '40527154-674d-42cc-8ccd-8f2587dde1ae', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c5']}
1769760490.2886286,SENT,36173a98-5166-409b-ad3a-0fda40d623e1,9989fdec-d22a-420c-a162-8bcb83fc29aa,c5,c4,3359,?,p2,
1769760490.288773,CREATED,df1059cb-5d1d-4444-bad0-471cd5170135,db329be8-f01d-46ef-9b60-d1a052dce27f,c5,c4,26,?,?,surb={'id': '2baf90a9-42fc-4791-913b-4d98d64646f1', 'route': ['p1', 'e6', 'i10', 'x12', 'p2', 'c5']}
1769760490.3187242,SENT,e82410d8-845b-41d7-a491-04ec33b3d2f1,de999a09-b6e7-4bf1-b04f-9f5efff219ad,c5,c4,3391,?,p2,
1769760490.318786,CREATED,5b45bfd0-b01c-4cbc-b078-f0ed81e027be,40d2d22b-d72d-4701-8b83-5fbcea075929,c5,c4,27,?,?,surb={'id': 'e53105cd-2c47-41a5-a17f-59784e679186', 'route': ['p1', 'e2', 'i12', 'x11', 'p2', 'c5']}
1769760490.3230054,SENT,9d927ff2-f40a-400f-b54c-08e847489dca,27d63c96-1577-4a8b-92dd-035bf83708b5,c5,c4,3388,?,p2,
1769760490.3236997,CREATED,a0d22c5b-51c0-4f47-8e12-08fed0c652d5,2e8ce2c6-c1cd-43bc-bdba-d9e9286ccd4a,c5,c4,27,?,?,surb={'id': '325c8958-bd48-4174-988c-10b912f5587a', 'route': ['p1', 'e8', 'i9', 'x8', 'p2', 'c5']}
1769760490.8873243,RECEIVED,f3a129c4-6855-47c4-af97-5dabc8836bdf,1ed6a50f-9d5a-41b3-aaab-9f96cf4de9fa,c1,c5,27,p2,?,surb={'id': '4daa1c42-66a7-457c-9591-5d6c6efa8131', 'route': ['p2', 'e1', 'i3', 'x8', 'p1', 'c1']}
1769760490.9290574,SENT,50fd102e-9f1c-4be4-aa8e-a34202fd55fb,a6386159-9a47-4c08-8d81-2e17458b63f8,c5,c4,3387,?,p2,
1769760490.9291353,CREATED,75ea9e07-d0da-475d-8649-c0da2c9381cf,7c3266d4-ca91-4dbd-bc19-b5cd0165d6d8,c5,c4,27,?,?,surb={'id': '7b362272-a07c-45c7-959e-173f8bd63bc1', 'route': ['p1', 'e9', 'i5', 'x1', 'p2', 'c5']}
1769760491.1322088,RECEIVED,18aca96d-2fa9-40e6-a30c-30cb6d5987a0,b7f60f8c-ace2-40ae-be2a-c5478fdf45c4,c1,c5,26,p2,?,surb={'id': '5736a335-433a-4eb8-8d4c-52d638a22a35', 'route': ['p2', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769760491.1980054,RECEIVED,c91892b1-6e42-48f1-8b5a-9a784bc626ff,b49b223e-4b5e-43d2-bb44-f59963d6d327,c1,c5,27,p2,?,surb={'id': '8a5fede6-ff13-4c79-b198-f112ff935fec', 'route': ['p2', 'e10', 'i3', 'x1', 'p1', 'c1']}
1769760491.7370172,SENT,523ee42c-ce55-47eb-a9cf-43d291f5b78e,4a9428ec-272b-4dbc-a780-a17148e37c4f,c5,c4,3392,?,p2,
1769760491.7371228,CREATED,7dcbfdc0-2b50-428e-bd4f-759bd7004fd1,d450c229-085b-4338-81d1-2dca872bcdd3,c5,c4,27,?,?,surb={'id': '6fd8c711-53e7-45f7-8914-9a1b91493c33', 'route': ['p1', 'e12', 'i9', 'x10', 'p2', 'c5']}
1769760491.8977273,RECEIVED,7171d2b3-b4e8-46a7-b5ef-d57decaa1db7,99da0d72-ee55-4727-baa2-50459a177e83,c1,c5,27,p2,?,surb={'id': '6a13780c-9ab5-4e64-933a-1ba83947ffe9', 'route': ['p2', 'e12', 'i6', 'x10', 'p1', 'c1']}
1769760491.9743695,SENT,d23ea703-13b5-41c1-9948-7a9ca46a197c,2a3901b4-4c68-4ce4-8045-a402ed440c21,c5,c4,3389,?,p2,
1769760491.974523,CREATED,4974fd8b-49a9-4ca2-b06b-c4fc547ed796,63511884-205a-47ea-bc09-1b7ffdf79e21,c5,c4,27,?,?,surb={'id': 'c8831275-cc25-4ac9-b9ee-8a94fd8e803a', 'route': ['p1', 'e1', 'i4', 'x3', 'p2', 'c5']}
1769760492.1154504,SENT,5e71edbd-8a0b-4067-9d88-b06dcf5ed842,812ab4d4-f80f-4ab1-9925-9d285315b777,c5,c4,3366,?,p2,
1769760492.1156,CREATED,93f9e173-c3b1-4d33-b69a-7fac85cbd2c8,bb894384-3fca-453d-8303-b7601e681f36,c5,c4,27,?,?,surb={'id': '8192357c-5e48-42c3-b8e3-a3ec8e4b7ae2', 'route': ['p1', 'e10', 'i8', 'x8', 'p2', 'c5']}
1769760492.1835759,RECEIVED,692cdb3b-200e-451b-9190-0f8ed9a69148,9946b90f-edaa-48ef-abdf-984d335ddd31,c1,c5,27,p2,?,surb={'id': '3e6b913e-6ba4-4349-a3a0-85069913220c', 'route': ['p2', 'e6', 'i5', 'x2', 'p1', 'c1']}
1769760492.411618,SENT,67a10242-4a5b-4401-b69a-43d8eaa2ba81,98acd821-78a3-4f4e-9f71-94a004fb0832,c5,c4,3400,?,p2,
1769760492.4117699,CREATED,e72f762e-affb-40c6-af67-286a152becbe,169ccc83-5386-4ded-9581-8d1ed18a56f2,c5,c4,27,?,?,surb={'id': '91b7a5f2-5345-4611-bfa8-e8286107b9b5', 'route': ['p1', 'e8', 'i10', 'x8', 'p2', 'c5']}
1769760492.5969927,RECEIVED,6edb1674-c275-47f4-99c3-d37fe9b17692,1447fe88-57ec-4ac9-9df1-31c1ef07305b,c1,c5,26,p2,?,surb={'id': '789ed94c-9fe7-476c-bb51-f370bff1135a', 'route': ['p2', 'e6', 'i4', 'x6', 'p1', 'c1']}
1769760492.9522047,RECEIVED,29e4a453-f98b-4cc1-9d28-0b7f9129781f,732354c1-e369-48ef-997a-e7063552a733,c1,c5,27,p2,?,surb={'id': '30f866af-862d-409a-97a6-fa1b74b85a40', 'route': ['p2', 'e7', 'i11', 'x12', 'p1', 'c1']}
1769760493.0267956,SENT,6828c1c6-a68e-4c61-9f17-31191341d504,01fd0f84-aac2-4722-a7a2-ab59ca1b364d,c5,c4,3392,?,p2,
1769760493.0269277,CREATED,516609da-6f38-4252-9012-746c896c7382,a077a6ea-9d6d-4d4c-b1bc-8d0da566b4cf,c5,c4,27,?,?,surb={'id': '518a5563-4cd0-44d1-be72-0618d713e5a5', 'route': ['p1', 'e11', 'i1', 'x2', 'p2', 'c5']}
1769760493.345849,RECEIVED,a80798bc-74c6-4ff6-9b7f-1a8ff350ab67,d1d2bd09-8c69-4462-bfef-17f05c79095e,c1,c5,25,p2,?,surb={'id': '69e300bc-495a-4d19-a00b-79029f9f53cc', 'route': ['p2', 'e11', 'i3', 'x3', 'p1', 'c1']}
1769760493.481278,SENT,4c9a7a65-6f83-4c46-a904-67bb398828f4,a765b51b-2c8d-4e25-abfd-bc5a2dc2781f,c5,c4,3387,?,p2,
1769760493.4814136,CREATED,c00f4a4a-d07c-4fb2-813f-25ee97d535b3,6f85ec8b-11cb-4517-a178-31a578f7ff92,c5,c4,27,?,?,surb={'id': '3a995b2a-2e06-4483-84ef-e70d6f21d829', 'route': ['p1', 'e12', 'i10', 'x3', 'p2', 'c5']}
1769760493.5047066,SENT,12b5be6d-7121-440f-abf8-8f61128f0050,46cd5e32-2a57-4328-a972-b287ccbbcb20,c5,c4,3383,?,p2,
1769760493.5048397,CREATED,23f50303-bc8b-4030-8a3c-a84a649c81dd,4611e90d-b349-440c-b2be-e2d2948ce12a,c5,c4,27,?,?,surb={'id': 'aef1d15e-f72c-45a6-a951-3656d8ef77d4', 'route': ['p1', 'e3', 'i2', 'x11', 'p2', 'c5']}
1769760493.7886279,RECEIVED,51be3805-e114-4ec6-b1b0-ed873ceb8239,f21dabd6-c6d6-466c-a6f5-e3cbe8528cec,c1,c5,27,p2,?,surb={'id': 'fbdc0ea1-d4f3-4d0b-b09f-04c6705ccc93', 'route': ['p2', 'e10', 'i6', 'x12', 'p1', 'c1']}
1769760493.8422441,RECEIVED,b4fd0639-3412-44bb-9662-fb0943204f72,f2345a18-867e-45a6-a8ae-af9eb776b70e,c1,c5,27,p2,?,surb={'id': 'e0ab74ec-61fc-4287-846b-b7b5ea16b123', 'route': ['p2', 'e5', 'i4', 'x11', 'p1', 'c1']}
1769760493.8475504,SENT,f0a127f9-5774-4e11-81f0-e7ecebc3244f,66076183-b4ba-4ad7-b6c5-a35d635cd8c2,c5,c4,3380,?,p2,
1769760493.8476756,CREATED,0aef4df7-2ed4-477b-becb-b336e647b6f2,43a98456-5e29-4c3a-99f4-043cf8f9a6c8,c5,c4,27,?,?,surb={'id': '8becf148-0760-4261-b561-dc214ee04853', 'route': ['p1', 'e11', 'i7', 'x5', 'p2', 'c5']}
1769760494.0127707,RECEIVED,4a987130-af32-4a4e-9b9a-b1f0ee84ef62,bc375b4d-5b4e-4f6b-a3ea-4cd5a74f34a4,c1,c5,27,p2,?,surb={'id': '09518ae1-c801-4c52-b1a4-d0a96f0a1f5a', 'route': ['p2', 'e10', 'i10', 'x3', 'p1', 'c1']}
1769760494.533391,SENT,45f14d00-dbd7-4f6c-a61d-f0337c86a187,8900e8af-9c0c-4dad-bbb0-8ee55074d057,c5,c4,3396,?,p2,
1769760494.5335236,CREATED,b64dae56-ae7e-493b-96c9-6d3e5b2f9198,3233a9ca-acb8-43e5-a6d6-3cc1bb0ee4ef,c5,c4,27,?,?,surb={'id': 'ff573ffa-ad46-4368-8daf-e671955d19a9', 'route': ['p1', 'e3', 'i3', 'x4', 'p2', 'c5']}
1769760494.5956664,RECEIVED,dac9f735-33b7-4c36-a40b-9f7b0f64039a,92b0dc0a-b12d-42bc-8844-9796c4a6b12c,c1,c5,27,p2,?,surb={'id': 'f1517e82-cfea-459d-93dc-0b795dd1d352', 'route': ['p2', 'e9', 'i7', 'x4', 'p1', 'c1']}
1769760494.5977733,SENT,911403ea-5f47-4a6d-be43-2b250cfb55e2,280d6d45-0f51-4d2b-9767-3c3c7e7c1a59,c5,c4,3392,?,p2,
1769760494.5978658,CREATED,a2d0de0d-d7d2-4cef-a6ea-8114eb43a651,fa73b886-003e-45ab-ba4c-312943847cf1,c5,c4,27,?,?,surb={'id': '39fc7d08-ff44-4282-8cc3-a9305ba97b11', 'route': ['p1', 'e7', 'i11', 'x5', 'p2', 'c5']}
1769760494.8650086,SENT,56297be3-7f19-4443-85e2-a57569e321ec,ed87ac48-e7fd-4b62-9942-d1fcc42e5bc4,c5,c4,3393,?,p2,
1769760494.865095,CREATED,e7e6343f-8667-4fe7-9f38-43828ac25234,5cb3695d-1ebe-474e-afe8-63c483590957,c5,c4,27,?,?,surb={'id': '9a3d8032-bef9-4d0f-8829-8f4f73b22885', 'route': ['p1', 'e8', 'i10', 'x2', 'p2', 'c5']}
1769760494.9042914,RECEIVED,ba41b353-9a04-4b4b-a0b0-e426665cd95e,bf1951a0-23f3-4e89-af71-756c1a511d59,c1,c5,26,p2,?,surb={'id': '1a034d96-c60c-4fc8-b3bf-d18833b7c4be', 'route': ['p2', 'e1', 'i9', 'x3', 'p1', 'c1']}
1769760494.9170895,RECEIVED,4ab610b1-abb8-41ca-9ae8-4c5c4cd62990,56581607-5bd9-463c-87f2-c7d6c7b56aa3,c1,c5,27,p2,?,surb={'id': '2b9e4f83-af6e-42c4-b71e-c6f33f019a6d', 'route': ['p2', 'e8', 'i6', 'x7', 'p1', 'c1']}
1769760494.9436495,RECEIVED,7d539f32-6a89-4880-9675-48ce6b3d4231,c9abf24b-5139-4a41-af64-24b0d0cbbfe0,c1,c5,27,p2,?,surb={'id': '748d8d4c-687c-43ba-a3ca-21232db8ad43', 'route': ['p2', 'e7', 'i6', 'x4', 'p1', 'c1']}
1769760494.9745958,SENT,25562c93-3c51-4f13-8ca0-cc89da14ed76,ccc95794-9e98-4c75-8713-16396e311083,c5,c4,3381,?,p2,
1769760494.9746683,CREATED,29390c62-4400-474a-a02b-c9490f4eeb69,160265d8-4ce3-4da8-9381-fcf9f84a048a,c5,c4,27,?,?,surb={'id': 'b01324ba-126c-4c33-832d-042e57bc3ff7', 'route': ['p1', 'e4', 'i11', 'x6', 'p2', 'c5']}
1769760495.1677876,SENT,e901fc36-0686-48fb-bd0d-8a6810bb2a75,3be5fb9f-b14a-4028-bd35-c09d334f4e62,c5,c4,3360,?,p2,
1769760495.1678586,CREATED,eb453ac5-bfc1-4e57-8b36-0a54b4628979,64398d0a-fa1e-4f3f-87e8-f34d15c15101,c5,c4,27,?,?,surb={'id': '2c45f484-5fae-46c3-9ee7-134c4aa5740b', 'route': ['p1', 'e5', 'i4', 'x10', 'p2', 'c5']}
1769760495.203619,RECEIVED,152af455-2b22-4fca-86f9-3ec4906206d3,e5adf8ce-cebb-4ac1-801b-495dddf32879,c1,c5,26,p2,?,surb={'id': '0c3a8986-9c8d-4a52-b7ed-acb1b5a7d035', 'route': ['p2', 'e2', 'i11', 'x1', 'p1', 'c1']}
1769760496.082065,RECEIVED,38e53cc4-2924-42c2-8b59-29a3dee31b25,9a96abd6-4904-4dbe-ad21-40b47737a01f,c1,c5,27,p2,?,surb={'id': '8886f5db-6db6-4a9e-b585-cc510b727776', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c1']}
1769760496.271743,SENT,18edfdf3-37ee-4693-860b-64bba6e1836c,075813fd-0c0f-4658-a701-ec79361844b9,c5,c4,3379,?,p2,
1769760496.2718751,CREATED,79d7a1a8-d4a7-4dc6-b65b-4e4ecab60d1e,4c4435b1-87ab-4b91-9717-86d13900e595,c5,c4,27,?,?,surb={'id': '9bfebceb-efd5-4a92-824c-a0e9272981f1', 'route': ['p1', 'e1', 'i11', 'x4', 'p2', 'c5']}
1769760496.5714567,SENT,13afbfef-b8af-4611-9697-6d54aba8c80f,acc6cc14-c54c-4f2e-a260-a3ac67579e48,c5,c4,3380,?,p2,
1769760496.571548,CREATED,303ca75d-80e0-4a61-b0b9-cef09d2ad8ca,541572f9-17f4-4584-9d81-5afeb96e1a82,c5,c4,27,?,?,surb={'id': '30d21c7f-e9f0-4043-b81d-e13cff02e272', 'route': ['p1', 'e2', 'i5', 'x1', 'p2', 'c5']}
1769760496.6743252,RECEIVED,5fff7dfa-7aeb-4ec0-97e3-c66df346dcae,184fa188-b799-4671-ad2d-ed916e380b88,c1,c5,26,p2,?,surb={'id': '30b55bd9-f428-4d94-ba33-8bfdd091ddb3', 'route': ['p2', 'e5', 'i9', 'x6', 'p1', 'c1']}
1769760496.7536063,RECEIVED,a0a42493-e505-4cb8-bae1-286ff9abf65c,2c3035c6-0f9f-4047-8d87-28b60afc4541,c1,c5,27,p2,?,surb={'id': '0ad4ab2c-1e88-4225-823b-7c1393f5dd5d', 'route': ['p2', 'e10', 'i6', 'x8', 'p1', 'c1']}
1769760496.8053842,RECEIVED,e35123ea-61c4-4671-8a0e-5726271aba91,f28c44d6-d75b-4071-a4a1-d3cdaa7eef07,c1,c5,26,p2,?,surb={'id': '032465ad-e819-4d46-8297-5cb5c5cfc507', 'route': ['p2', 'e11', 'i2', 'x4', 'p1', 'c1']}
1769760496.9525537,RECEIVED,925cbf10-1054-450b-848f-def3f01032df,c1a41658-d433-4e81-8ae0-3f1be56d42d8,c1,c5,27,p2,?,surb={'id': '9e773a02-f171-4953-9024-655699c0f03e', 'route': ['p2', 'e9', 'i11', 'x5', 'p1', 'c1']}
1769760496.969525,SENT,99f06407-d061-4938-b25a-c06176fee864,fd86fb60-0248-44f3-89d3-53c5ac561848,c5,c4,3359,?,p2,
1769760496.9696274,CREATED,51354b44-9209-49a3-b014-7220cdc0fb3b,438ac419-7ec1-499b-a903-bcb3c1795d0c,c5,c4,27,?,?,surb={'id': 'af5cd3ef-66b9-40fa-b0f0-60feb199b11f', 'route': ['p1', 'e7', 'i6', 'x12', 'p2', 'c5']}
1769760497.2729995,RECEIVED,a1e8619f-7512-4efa-b7e8-2a83e598a19f,c08aca8d-0fca-48bd-8e64-afdbc202ef90,c1,c5,26,p2,?,surb={'id': 'c2fc8ba4-830b-4112-8983-02514c099d78', 'route': ['p2', 'e11', 'i3', 'x8', 'p1', 'c1']}
1769760497.3578055,SENT,5d29c47b-70ba-41af-8e82-424610ee030a,2829c5e2-2c5d-415e-96b5-fca354c00a2c,c5,c4,3374,?,p2,
1769760497.357956,CREATED,2f60b8ae-1aa9-4c83-bf2e-7273576bf19f,deb1693a-bcec-4b13-b7e1-87a26657343b,c5,c4,27,?,?,surb={'id': 'ca7be833-aaa8-4a0f-86a5-df66b53f9524', 'route': ['p1', 'e10', 'i5', 'x3', 'p2', 'c5']}
1769760497.6161113,RECEIVED,4f7510bb-39d8-4cec-b78e-e8a05d22319e,9fc4c322-6fd2-4f29-b290-f657396e471e,c1,c5,27,p2,?,surb={'id': '10cc5c59-0088-40bd-9809-3c55e51e102d', 'route': ['p2', 'e3', 'i7', 'x10', 'p1', 'c1']}
1769760497.7673633,SENT,99b5221b-a854-4952-ae8a-dce56d266750,659ec5ea-588b-4fc4-b357-6a56cdd1b240,c5,c4,3380,?,p2,
1769760497.76744,CREATED,8f7b907d-921d-4422-b7a2-5b2bda8eb543,b119abe4-f285-4a5d-a940-9761113a985a,c5,c4,27,?,?,surb={'id': 'a677744c-463c-4595-84a2-005958f4ae88', 'route': ['p1', 'e4', 'i6', 'x7', 'p2', 'c5']}
1769760497.7735846,SENT,cc592b52-5d91-40c2-b29e-76a8fad7fedf,1ae2dbd0-83c3-4c79-84e4-f5955862a680,c5,c4,3383,?,p2,
1769760497.7736554,CREATED,62cbafd1-a8a6-4e73-9d5a-eeaeab598d00,51ffc565-d251-4a2a-87e1-0fe0d1bf9227,c5,c4,27,?,?,surb={'id': '9f085cae-69fa-4f5f-84bd-c37b7bdf5377', 'route': ['p1', 'e12', 'i11', 'x9', 'p2', 'c5']}
1769760497.8307097,RECEIVED,d208a0df-38d7-4803-a476-4dee10870291,b2202911-a854-4747-9c47-2f848433e348,c1,c5,27,p2,?,surb={'id': '2719c011-3154-4cb7-a29c-474d06d09eb3', 'route': ['p2', 'e12', 'i8', 'x7', 'p1', 'c1']}
1769760497.9058392,RECEIVED,e18f5924-3a03-47c1-b92d-59fe005c70e2,6680aff0-030a-4607-ae9c-8b9d1a845fb1,c1,c5,27,p2,?,surb={'id': 'a6bc4f3b-c7c3-4f4e-8eb0-5a1b59a95a77', 'route': ['p2', 'e1', 'i6', 'x7', 'p1', 'c1']}
1769760497.9367828,RECEIVED,4dfe7136-e458-4eb5-a76d-8c5d62511142,a17144ed-0a7e-4aa6-8fa8-a8049f13f3db,c1,c5,26,p2,?,surb={'id': 'a3c83fc9-0bd7-427e-9ebe-b1380c3394e2', 'route': ['p2', 'e9', 'i7', 'x2', 'p1', 'c1']}
1769760498.1605997,SENT,bb3b4d2f-eeef-4618-b5fe-8edbf51a416c,66f00185-a876-4436-a952-3243a58fabd1,c5,c4,3364,?,p2,
1769760498.1606743,CREATED,5fd84ba3-32fb-4ff6-bc10-807ea7f181d0,87cc7688-95c9-4bf1-8acf-10131e9ae515,c5,c4,27,?,?,surb={'id': '9f0f2b01-b00d-469c-921a-ef60d2c35f00', 'route': ['p1', 'e3', 'i1', 'x12', 'p2', 'c5']}
1769760498.3537402,SENT,3c992f83-5acc-4a31-a088-45a0fb2680e8,acd66a5c-97d0-4f6f-bddb-bc13f56cbc4e,c5,c4,3393,?,p2,
1769760498.353816,CREATED,771e0f1a-0332-4832-8c2b-56e5bebcd283,66675c83-9c28-41be-bf05-99b4f194c1d0,c5,c4,27,?,?,surb={'id': '7f89ff25-836e-4a72-a93d-23cb6650ae3a', 'route': ['p1', 'e8', 'i11', 'x8', 'p2', 'c5']}
1769760498.3989892,SENT,12bcc992-8beb-4470-bbdd-061417c47ca6,22b9ad21-4915-4c1c-a10a-b1f318f65dda,c5,c4,3375,?,p2,
1769760498.3990872,CREATED,a013222a-caab-461f-b2af-884eb413d713,cbaa9a50-0e0f-48f2-81f7-67a478ebc649,c5,c4,27,?,?,surb={'id': '27bfc6c0-7289-43f8-94ec-ee6a5de28ca4', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c5']}
1769760498.4163277,SENT,d4a778e1-002e-4f32-a3f3-aec4d29aca73,68392089-1853-47c5-aa4a-513e07d1b792,c5,c4,3401,?,p2,
1769760498.4164178,CREATED,a7b4b9a5-93d8-4140-a6b0-874161593c5d,e1837f8f-30ad-4a85-9813-9d9285729547,c5,c4,26,?,?,surb={'id': '09c15788-f393-4818-9d19-f122ac7c241d', 'route': ['p1', 'e12', 'i7', 'x12', 'p2', 'c5']}
1769760498.5077775,SENT,3ae3c6e5-cfd8-4752-8649-94bd6c375438,a4109a07-91d2-4ed5-a584-e8b7ca42cd5a,c5,c4,3380,?,p2,
1769760498.5078518,CREATED,01e744d3-45e3-4257-bcb4-4ce1ad9e115f,f829ec39-c6e6-42f3-a48a-bd35da6a9fce,c5,c4,26,?,?,surb={'id': '7ac00e0f-abcc-485e-b3ee-29a57768ad85', 'route': ['p1', 'e10', 'i3', 'x2', 'p2', 'c5']}
1769760498.5913234,SENT,cbbbf008-e958-4f7b-acae-dcf2a0462094,c036eb22-0cd0-4600-8785-f3121bcad490,c5,c4,3398,?,p2,
1769760498.5914009,CREATED,73731f9d-a6ee-4f99-b011-ba9230461058,28c55325-7c47-455b-af19-81caced101b9,c5,c4,27,?,?,surb={'id': '95d259af-0beb-4c30-9977-80862e380e59', 'route': ['p1', 'e1', 'i4', 'x2', 'p2', 'c5']}
1769760498.6755826,SENT,36bfcea3-6a07-4fbd-8ae2-46e4461d903b,0211ce21-e46f-406d-bc5e-e6d539849a50,c5,c4,3359,?,p2,
1769760498.6756582,CREATED,c992e46f-b908-43a0-a3f2-f4d7627a8071,51fc5396-1cd8-4453-9bf5-261019ef288d,c5,c4,27,?,?,surb={'id': '5b34a7b9-02c4-4a1e-9859-4b6729d40476', 'route': ['p1', 'e3', 'i5', 'x4', 'p2', 'c5']}
1769760499.035563,RECEIVED,2ee1efdc-6e5b-4956-a831-f3b329ee2681,9e5cf159-8235-4a73-be93-b2b9bc80fce9,c1,c5,26,p2,?,surb={'id': 'ebf314bf-c14c-4211-9a41-ec96da2066b5', 'route': ['p2', 'e2', 'i4', 'x10', 'p1', 'c1']}
1769760499.0881932,RECEIVED,5d4ac618-1882-4938-8bd8-d87768f490fd,ce25bf1d-b496-40b8-a93e-0c2a3d97456b,c1,c5,27,p2,?,surb={'id': '12c01cb3-526b-46cf-b211-09e18c1ce419', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769760499.097163,SENT,8fb11362-6503-4fbe-b616-b1e50f1c7c2d,6d0beecb-6059-4788-b62c-5459528a2b6d,c5,c4,3384,?,p2,
1769760499.0972824,CREATED,e89ac994-7c20-495a-b0f1-559f212f8b36,eda61ddd-30fc-445c-87ea-e5d847fa7451,c5,c4,27,?,?,surb={'id': 'c92aa5d3-a5cb-48f2-b05a-cc9b4750896d', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769760499.2706678,RECEIVED,f3aa7714-a9d3-4537-9964-7742ae79fd9c,bff09009-5c6b-43cd-86c8-12aa14ad3f32,c1,c5,26,p2,?,surb={'id': '6f032be8-73a7-4955-9cec-2cc4675d4186', 'route': ['p2', 'e3', 'i1', 'x2', 'p1', 'c1']}
1769760499.283884,RECEIVED,c152e769-6329-4986-9077-927be87ce624,57cfb26d-a12e-4f3d-8211-909699a0eeb5,c1,c5,27,p2,?,surb={'id': '2e7d555e-5b62-4be0-ac34-bfbb05eb104c', 'route': ['p2', 'e12', 'i3', 'x7', 'p1', 'c1']}
1769760499.2954738,SENT,644fce2e-c490-407f-a965-8fbeba2f8e83,b679518c-8e44-45fa-805b-4af84a362dd2,c5,c4,3388,?,p2,
1769760499.2955945,CREATED,7af6012a-84bd-4ad4-a2e1-e3f656007745,8c11821e-b9e7-4d5a-b279-4c6a2267a794,c5,c4,27,?,?,surb={'id': '5b634f37-0143-4142-a572-c1558b67e074', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c5']}
1769760499.3464475,RECEIVED,c74c4015-3e28-483a-a93d-f5336c05796a,cc45c1b3-05e4-47b5-a297-5e5c86a8dfbb,c1,c5,25,p2,?,surb={'id': '28c68f8c-985e-46a3-aa37-38252c409cf9', 'route': ['p2', 'e8', 'i1', 'x7', 'p1', 'c1']}
1769760499.4374988,RECEIVED,651daf37-4107-4a4b-aa20-40b934e3d21e,019ffc36-71c3-4484-b627-9fc3f78070f0,c1,c5,27,p2,?,surb={'id': '2ac9f38f-a7be-4c24-b60c-e6b8d1dbc59f', 'route': ['p2', 'e9', 'i4', 'x12', 'p1', 'c1']}
1769760499.4728134,SENT,0473417e-c50f-4cd9-a5ba-9267af1aa3d5,1cbf7344-5c5a-46f7-855b-8a3b66cef790,c5,c4,3362,?,p2,
1769760499.4729009,CREATED,e34bb860-d106-45ff-acbc-f6598294ad3a,54f64086-1abd-47f7-b4d8-6902cfa236cc,c5,c4,27,?,?,surb={'id': 'c7a066dd-7659-42a3-a2b5-59e093db3afd', 'route': ['p1', 'e12', 'i5', 'x9', 'p2', 'c5']}
1769760499.4886363,RECEIVED,04f562ee-3202-4ee5-95ba-ecdf75241924,98594781-c8ea-4a8c-98cf-ec276891ebd1,c1,c5,27,p2,?,surb={'id': '624ec314-2eed-43e8-869a-3ad5987a3541', 'route': ['p2', 'e10', 'i6', 'x10', 'p1', 'c1']}
1769760499.7327812,RECEIVED,a4cbe413-7285-4612-910d-ef55a8c22ef8,a63e65be-2188-4f1b-9bf5-d11cf7a6fdfe,c1,c5,26,p2,?,surb={'id': '5d5ed527-dfd0-44bb-a821-dc15bec6e8c1', 'route': ['p2', 'e11', 'i8', 'x1', 'p1', 'c1']}
1769760500.047188,RECEIVED,49583919-3fc7-4f0d-abd8-c6d08f583b6e,dd1c77a5-a453-480c-9842-abb43579d20e,c1,c5,27,p2,?,surb={'id': '56bdb54b-3ec1-40c6-b9e9-170d6eff7046', 'route': ['p2', 'e5', 'i6', 'x10', 'p1', 'c1']}
1769760500.0688694,SENT,a7febbcf-ca5d-4955-bcf7-775c85dde024,b48d7dd5-5f61-4f45-81ed-ac353be1c4bd,c5,c4,3360,?,p2,
1769760500.0689552,CREATED,e9c066de-c70b-49e7-ac05-2d4571402512,5cbfa026-8606-460f-8f63-38a1e588663d,c5,c4,27,?,?,surb={'id': '45e33c25-3971-4c95-b022-fd09b958c274', 'route': ['p1', 'e6', 'i6', 'x4', 'p2', 'c5']}
1769760500.1542912,SENT,b3df7092-56ba-447f-8897-a00179d49288,07e9fed2-f625-4ef9-aaeb-7e2154aae13a,c5,c4,3376,?,p2,
1769760500.1543646,CREATED,4e9bcaac-7acb-40b2-a72f-4e4be1b0a9ad,f3e9f431-031c-4f32-8d61-1c6ffc80157b,c5,c4,27,?,?,surb={'id': '5c202593-2f71-4bff-9026-ac1d05d3623a', 'route': ['p1', 'e2', 'i10', 'x5', 'p2', 'c5']}
