timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760253.6458883,SENT,3c54627c-c57f-4b4d-a84d-5e6ef5e88b5b,c4cb2d1e-dd4d-4830-8580-4feecbbfdc2b,c3,c1,3388,?,p3,
1769760253.6460335,CREATED,1d42aa48-2be2-4dbb-a694-d41be7ad6755,9c5de8ab-1672-4668-be98-bfc9ec1c257f,c3,c1,27,?,?,surb={'id': '2cefa61c-1327-46de-8484-b2371f7a0a4d', 'route': ['p1', 'e11', 'i10', 'x3', 'p3', 'c3']}
1769760267.605214,RECEIVED,f394e373-7f26-43a7-8890-e7de10a3c4b6,f82edf57-5c2d-43b3-8bb3-1c669ab222ea,c2,c3,27,p3,?,surb={'id': '7bb67a54-86e4-43ef-a75f-cbf9cb866055', 'route': ['p3', 'e11', 'i4', 'x2', 'p2', 'c2']}
1769760267.7350736,SENT,eabc94e4-744d-48ad-8bd2-59b7af883c21,6089757d-d6e4-4e3a-b3a5-d14e477eca59,c3,c1,3388,?,p3,
1769760267.7351942,CREATED,6a37a694-08c0-48d2-9d43-258b4cc897bf,94687398-e9cf-40ff-9e9a-dfbcc225d30d,c3,c1,27,?,?,surb={'id': '59014e67-01ce-4459-a211-ba5dbad29488', 'route': ['p1', 'e3', 'i5', 'x9', 'p3', 'c3']}
1769760267.7597947,RECEIVED,1b53788d-c694-4829-a73a-bab66e7d27df,a5acc164-6319-4611-addb-6f1240d8f702,c2,c3,27,p3,?,surb={'id': 'e16934ed-d558-42b1-a97e-787c82249b6c', 'route': ['p3', 'e2', 'i2', 'x5', 'p2', 'c2']}
1769760267.7625406,SENT,4b696271-b77f-4db6-85a4-b46e01ff4edc,abc3e89d-9393-4f70-83b3-304fbfd76846,c3,c1,3380,?,p3,
1769760267.7626498,CREATED,c9fc23da-93d8-4581-b8eb-bdf989ffe005,c568844f-8da2-4de2-b5ad-e4d61a53ba8b,c3,c1,27,?,?,surb={'id': '898a2c35-862b-4058-97c1-ec33c48756a1', 'route': ['p1', 'e8', 'i1', 'x6', 'p3', 'c3']}
1769760267.7956195,SENT,2f6bdfe5-1c76-4f40-9df9-1fa5f5685e14,017f7962-f495-4da1-b7c9-ba466fe30cbd,c3,c1,3377,?,p3,
1769760267.7957304,CREATED,a94d84b3-d1c4-4212-9778-8c422f6d7dfc,cfa19ae2-6b90-4cd1-85e0-b4d22a8b582a,c3,c1,27,?,?,surb={'id': '63678eb2-0471-4514-ab6b-5c7e4958212c', 'route': ['p1', 'e1', 'i2', 'x2', 'p3', 'c3']}
1769760267.9534042,RECEIVED,118724e5-9e25-46e3-a614-a3a29b9e0329,a4eca527-997c-45e7-8b3d-a51031d76001,c2,c3,27,p3,?,surb={'id': 'f7707d9e-1f9f-45f5-9e0b-d2ad50a18ac9', 'route': ['p3', 'e10', 'i1', 'x7', 'p2', 'c2']}
1769760268.3073127,SENT,dfd431b0-787a-4b21-9c75-c75d910b1e0b,0da7e5a8-b2f9-4a56-b1f8-aa826d34ebd1,c3,c1,3381,?,p3,
1769760268.307446,CREATED,6f0abb3c-9e91-4b36-b7a6-b58ebff59772,401a3634-bd04-43dc-9213-d8ab4d46b264,c3,c1,27,?,?,surb={'id': '98b1aa11-1efd-410a-9fff-4c2ec6c35b86', 'route': ['p1', 'e8', 'i3', 'x10', 'p3', 'c3']}
1769760268.3769283,SENT,ca49ea9a-f214-41b5-a289-1897e3aaf7ff,5c24bb58-51c4-456c-a233-673d0b9606fe,c3,c1,3389,?,p3,
1769760268.3771193,CREATED,1e29ff94-903b-4335-a299-854f8a68476e,8ee62df5-0c13-4101-8bd1-1e82cb0be5d3,c3,c1,27,?,?,surb={'id': '0a749f37-c7d2-4bd8-9c79-86e6a8334cc5', 'route': ['p1', 'e3', 'i8', 'x7', 'p3', 'c3']}
1769760268.611105,RECEIVED,ab9f21b6-6f39-4156-9203-58d374037025,b845d857-dce8-4e6f-98bd-7338eaee60c9,c2,c3,27,p3,?,surb={'id': '385e0d52-fb39-48da-b2cd-13b380a8f300', 'route': ['p3', 'e8', 'i4', 'x7', 'p2', 'c2']}
1769760269.1816661,SENT,40fe0df5-f450-4c87-bca6-b889a96284b0,13afb09b-b101-4e1c-ac34-db00f19c5df9,c3,c1,3396,?,p3,
1769760269.1818285,CREATED,2f3f5c5a-b1a6-4fd3-b4df-cd706997306e,d355f9de-e93e-4956-a1c3-72c0d671e0ec,c3,c1,27,?,?,surb={'id': '6d5895cb-a0b6-459e-9e4d-4790ae18cd97', 'route': ['p1', 'e10', 'i10', 'x12', 'p3', 'c3']}
1769760269.2695742,RECEIVED,ece8433a-0fec-4f42-8769-c5d5b8ea5436,db06b6e1-fccf-4056-8f2c-ad8322f860b8,c2,c3,27,p3,?,surb={'id': '4986812f-aec9-4498-8a5a-767b51636bfe', 'route': ['p3', 'e8', 'i11', 'x12', 'p2', 'c2']}
1769760269.4938488,SENT,4446c2ca-068a-46cc-893c-cc1c44056a2d,3ff53fbf-bf3d-442c-b350-f431df54b5b9,c3,c1,3371,?,p3,
1769760269.4939263,CREATED,8649f60f-702c-4d03-998f-d225e2d47d41,e773c763-c9d8-44fe-bff3-67136295b2e9,c3,c1,27,?,?,surb={'id': '388104d8-8310-47b9-9a35-f48bc6d38294', 'route': ['p1', 'e3', 'i6', 'x9', 'p3', 'c3']}
1769760269.5890672,SENT,575359b2-b0ac-4826-b43b-3a63affb0c5e,d2d6a11e-a69a-4ca0-84d9-a70d028a896d,c3,c1,3361,?,p3,
1769760269.5891888,CREATED,4bc0c1d5-daa2-4971-bcae-c92202a6315d,08afa02a-0c91-4374-b060-c0b199552deb,c3,c1,27,?,?,surb={'id': '4d43ede2-7d5b-4bcd-885d-3af8f689bfe4', 'route': ['p1', 'e6', 'i9', 'x6', 'p3', 'c3']}
1769760269.7536197,RECEIVED,60857a36-f880-4bc5-90e9-2eefbea00ebd,f9c26c5c-907e-4910-b045-114cc93b18c1,c2,c3,27,p3,?,surb={'id': '215ab154-1273-42c7-bf99-65abc43913b8', 'route': ['p3', 'e9', 'i11', 'x12', 'p2', 'c2']}
1769760269.7808297,RECEIVED,5f69713a-4507-4f13-a0ef-4a48a6a73fb2,61753f7a-54c1-4055-a52c-6c3536def2d1,c2,c3,27,p3,?,surb={'id': '78ddf9ac-7e8f-42f7-abbe-dbe730a1afe8', 'route': ['p3', 'e2', 'i8', 'x6', 'p2', 'c2']}
1769760269.899386,SENT,8683c6b2-8c2a-4d1f-982d-c083664bae58,417bb237-7682-42e7-b433-387b1b4db6ea,c3,c1,3399,?,p3,
1769760269.8995097,CREATED,9ec2c0b3-fdfa-4168-bcbc-ac32bd683110,f2395d86-2e35-4d7d-8912-88ae8a33e29e,c3,c1,26,?,?,surb={'id': 'ba54afb6-ec5f-4d8c-a67e-a76f8a1dceeb', 'route': ['p1', 'e11', 'i11', 'x12', 'p3', 'c3']}
1769760269.9850304,RECEIVED,4ecc2948-f91b-4526-81d8-b488f12f4b77,61814659-13f3-4492-a93d-ce18e99e44d1,c2,c3,27,p3,?,surb={'id': 'fe3f9d78-0ef5-4725-9664-b051c2493c15', 'route': ['p3', 'e5', 'i10', 'x7', 'p2', 'c2']}
1769760270.7665658,RECEIVED,36f3232b-d37b-4870-8600-40a48726dcb6,72cfb3d5-5114-4617-a7b1-6acf69e04e33,c2,c3,27,p3,?,surb={'id': '11c13309-b271-4eb2-94b1-28bc7083a610', 'route': ['p3', 'e4', 'i12', 'x4', 'p2', 'c2']}
1769760270.8528056,RECEIVED,de4110e1-be09-4c3b-9bed-9b4507e40054,bb06d960-f109-4395-b617-f6a9a4aa2120,c2,c3,27,p3,?,surb={'id': '1919d570-9390-4699-a193-7e270b3020d1', 'route': ['p3', 'e8', 'i7', 'x1', 'p2', 'c2']}
1769760270.9035435,SENT,888c08a0-9fa6-4e15-8955-cd799cc960ef,0184c860-cee7-43be-97f5-7dd5e40bdcbd,c3,c1,3359,?,p3,
1769760270.9036741,CREATED,53acca5d-376f-48ec-a6a0-31242712b5af,f94ad737-cdfa-4483-a9a3-9583498a0b19,c3,c1,27,?,?,surb={'id': '77afe37f-4f02-4fb8-bd2f-c487e7626ff3', 'route': ['p1', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769760271.2256114,SENT,f8888258-5997-4996-90aa-9b0beb59ac82,f124328c-98d5-4301-98b5-21188ef083d6,c3,c1,3364,?,p3,
1769760271.2257652,CREATED,ef0d2d5b-b731-4d6e-8961-5bfb6efda6eb,effdb26a-a2f7-4320-b929-f50bff9207c0,c3,c1,26,?,?,surb={'id': '1ba0dcf5-a26b-42dc-9238-6bc37711b7b0', 'route': ['p1', 'e7', 'i9', 'x7', 'p3', 'c3']}
1769760271.279714,RECEIVED,7da9de8a-aa82-42de-91fb-10dd8ad4c0d3,66b01514-9cb6-4cc5-a5f8-8c584ada96c7,c2,c3,27,p3,?,surb={'id': 'b78354f1-75a9-4fc7-aadf-bb124a4b7196', 'route': ['p3', 'e5', 'i9', 'x1', 'p2', 'c2']}
1769760271.4967837,SENT,2494239f-9f69-483e-9d8e-2ecf425439b6,b7965d5c-6b21-4c9b-a88d-6ef99c213ef6,c3,c1,3376,?,p3,
1769760271.4969614,CREATED,8e6b779f-eeed-4dbe-9f5b-f155ae897483,a7aa9b24-717f-44de-be36-a1a4c7e326d4,c3,c1,26,?,?,surb={'id': 'bcbd61b0-0d85-4d22-a441-e3ff8015108c', 'route': ['p1', 'e4', 'i5', 'x11', 'p3', 'c3']}
1769760271.649462,RECEIVED,695a0ff7-861e-4621-95ef-b956b154e9d5,400b54b3-9e2a-44d7-b7ce-d505662f0583,c2,c3,26,p3,?,surb={'id': '50e06edb-df36-42a8-9a0b-920a99a549c6', 'route': ['p3', 'e7', 'i1', 'x5', 'p2', 'c2']}
1769760271.7444313,SENT,8ccb9ffc-1a3e-425f-a502-25f1e752b121,bd016da8-f62d-4cfd-8e2b-6d6733f089ca,c3,c1,3400,?,p3,
1769760271.7445812,CREATED,ec1a786f-7df2-4017-8078-24c76aa9c618,f619e80b-4467-4307-80d4-de8696b03b46,c3,c1,27,?,?,surb={'id': '55c5f0ff-ecb8-4d86-a170-04ee1a14b38b', 'route': ['p1', 'e1', 'i4', 'x9', 'p3', 'c3']}
1769760272.1825705,RECEIVED,22739bdb-e8a8-45c4-9ad7-924fdecae1ee,763cfc1a-fe07-495c-a917-eff6c42a8d9a,c2,c3,27,p3,?,surb={'id': 'c41535fc-b398-4a0a-8f54-59c22de5bf1c', 'route': ['p3', 'e10', 'i9', 'x5', 'p2', 'c2']}
1769760272.2947876,RECEIVED,cb5dcb5b-1586-42d8-b7c5-6eec39c935da,b35ddfc0-8156-40ea-b313-d979a3c36c9e,c2,c3,27,p3,?,surb={'id': '557950c0-7a52-4093-bf15-32aa9b997e18', 'route': ['p3', 'e3', 'i7', 'x12', 'p2', 'c2']}
1769760272.6736612,SENT,5a6f9fa9-443b-47df-9c34-b8bb3a4132eb,b0e46497-f5cb-4595-a930-45fcce15fddd,c3,c1,3374,?,p3,
1769760272.6738083,CREATED,1b34c3e7-03ea-43c0-aa11-daa03b114801,949a15b2-e323-4dde-954d-5dc90980a9ad,c3,c1,27,?,?,surb={'id': '010ee692-6b37-47f2-9ffd-661c080d2372', 'route': ['p1', 'e7', 'i9', 'x2', 'p3', 'c3']}
1769760273.6371918,SENT,3f115492-d039-4d86-a11e-b2ad74cdcf72,3d4a9dde-7afe-47ed-aed9-f948005c1053,c3,c1,3371,?,p3,
1769760273.6373801,CREATED,c17cb272-be9b-4a68-ba81-0f624203550f,381e055b-2826-4e4f-9dea-0a0d7fcb2608,c3,c1,26,?,?,surb={'id': '9834fd87-b3cf-4b3f-a850-233017d5d744', 'route': ['p1', 'e6', 'i4', 'x3', 'p3', 'c3']}
1769760274.226189,RECEIVED,22767766-1cf9-4f90-b2c4-515b739e33cb,22d9a287-f2ac-47b7-a172-1f86f2e42f72,c2,c3,27,p3,?,surb={'id': '9fbeb460-cbac-4500-b5ff-e69dd6aa9b94', 'route': ['p3', 'e5', 'i8', 'x4', 'p2', 'c2']}
1769760274.2409995,RECEIVED,1c3919bb-3b95-4790-b625-a78185a6ed14,a2d690bd-6f8f-4fdf-996d-132148fd9f3a,c2,c3,27,p3,?,surb={'id': '50658f51-59f2-4708-82b3-3502ac074f6f', 'route': ['p3', 'e11', 'i11', 'x2', 'p2', 'c2']}
1769760274.4152153,SENT,18a2b18e-74ec-4bef-a6a4-442f05c115bb,a1632cca-5c8e-45a1-b4be-4f4677f061e2,c3,c1,3391,?,p3,
1769760274.4153666,CREATED,7bb29a23-3048-49c4-953f-32f3949eb36f,fb582735-98ff-4040-b33f-1f8993432f62,c3,c1,27,?,?,surb={'id': '95d75c9c-693d-422e-a852-eb7d5790f69a', 'route': ['p1', 'e11', 'i10', 'x9', 'p3', 'c3']}
1769760274.4449592,RECEIVED,32775946-a96e-416a-8bf4-1ab648338e34,12887c57-0e6b-4d6e-884f-aba9d21f1164,c2,c3,26,p3,?,surb={'id': 'b3e2d671-d179-44c2-a35d-fc750d943600', 'route': ['p3', 'e9', 'i1', 'x12', 'p2', 'c2']}
1769760274.5054276,SENT,ed06bee1-eee9-4334-9d19-2b66a25d4897,9d0b4897-446c-4a68-ae30-692fac6020eb,c3,c1,3374,?,p3,
1769760274.5055733,CREATED,82211a67-d4aa-41a5-b099-07f1eefd07da,fe883e38-0526-45c0-92c5-d4c3fc0d9348,c3,c1,27,?,?,surb={'id': 'e2a7c413-78ee-455b-9e2d-8e0ad58f81d3', 'route': ['p1', 'e2', 'i6', 'x4', 'p3', 'c3']}
1769760274.6157515,SENT,8e7040ac-900b-4b8e-844d-093323af5732,2bcbbf42-003c-4320-923f-dac8d671ead8,c3,c1,3394,?,p3,
1769760274.615908,CREATED,c5fb5fec-aab9-4663-8466-820e3a8e7f74,b9834852-448a-44ca-9c3a-879d200b485e,c3,c1,27,?,?,surb={'id': '4b7635d2-f8c9-441b-990b-f0c618a05f4d', 'route': ['p1', 'e10', 'i7', 'x3', 'p3', 'c3']}
1769760274.7200708,RECEIVED,9f76bb7d-0116-458b-8718-d68a06e92e87,170538a0-7bd7-49e5-ba47-b0eda22ba356,c2,c3,27,p3,?,surb={'id': '719bfc3d-72ed-41ae-934a-e663b793277a', 'route': ['p3', 'e11', 'i2', 'x1', 'p2', 'c2']}
1769760274.7443893,SENT,dbcd32cf-dbe2-4196-b325-51e4bfead753,4b49696d-bf73-4040-94f8-f11575fad5c5,c3,c1,3382,?,p3,
1769760274.7445397,CREATED,026f7f39-134c-429a-9832-0a28266d3059,4b2250a3-33e7-43ca-b504-b33ac56f69e0,c3,c1,27,?,?,surb={'id': '563c2f09-dae8-4a0f-b945-0c6ee1d58394', 'route': ['p1', 'e2', 'i3', 'x11', 'p3', 'c3']}
1769760275.563405,SENT,e19d2dd3-b600-41a0-9cb3-780b96b9e904,5a028730-95a9-4412-81e5-d62c1eac3be9,c3,c1,3360,?,p3,
1769760275.56356,CREATED,f48651be-f14c-4524-91c5-d633e5577b42,624028e2-103b-4683-83b0-bf9d76925a3f,c3,c1,26,?,?,surb={'id': 'd448b844-8eb2-41c3-af8b-4f24c17c54f0', 'route': ['p1', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769760276.0450115,RECEIVED,83df3467-6479-473f-8064-dae51326c9ae,afe16903-8d34-4022-9441-3058a070602b,c2,c3,26,p3,?,surb={'id': 'ff448e8e-17c0-46b3-ba9f-e73465a372c2', 'route': ['p3', 'e5', 'i7', 'x1', 'p2', 'c2']}
1769760276.2607565,SENT,089146ba-3107-43a4-b4f2-605bfa5a799c,81e75b19-5334-4db3-b7b1-211964d9152e,c3,c1,3391,?,p3,
1769760276.2609034,CREATED,511b8faf-f2ca-4eac-a9ba-b62be69c2996,9fe6b07c-7a46-4ec5-a9a7-7dd20fcbb807,c3,c1,27,?,?,surb={'id': '9b10b9aa-c5ba-492b-a407-50bb24c53547', 'route': ['p1', 'e10', 'i7', 'x10', 'p3', 'c3']}
1769760276.4246488,SENT,748e6991-1ea6-4589-a9df-e75944487b9f,b9975aa2-469e-4af5-8b95-0fdf4baec0c1,c3,c1,3392,?,p3,
1769760276.424785,CREATED,7f735242-3f42-4b42-928b-6c9b95a7f0a5,2c1fddd8-e8bf-4590-8f9f-a3ed9d744bb4,c3,c1,27,?,?,surb={'id': 'e4498486-7ef3-4678-ad98-079182920363', 'route': ['p1', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769760276.6626341,SENT,947de12d-5faf-4e3a-b7b0-1dea4ca3a884,e2925200-1fb3-4807-89ee-dd0d9cdfd668,c3,c1,3385,?,p3,
1769760276.6627893,CREATED,6f13e796-72b5-4f2e-8f82-72b5ed0f784c,847d115a-c6e7-41c5-a8f1-29dc620f6ed4,c3,c1,27,?,?,surb={'id': 'ecb46e88-971d-4761-9fbc-8671cc02c02a', 'route': ['p1', 'e9', 'i11', 'x2', 'p3', 'c3']}
1769760277.0087643,RECEIVED,5355793d-1ab4-4dad-9e6d-cd9a448a5005,937b8073-b4d3-45af-8a6b-4f5418c93dff,c2,c3,27,p3,?,surb={'id': 'c43076fb-383b-4c6d-9cb3-e4ce8e8a6d8d', 'route': ['p3', 'e3', 'i6', 'x11', 'p2', 'c2']}
1769760277.3953252,RECEIVED,df115ff7-9ccf-452e-8eb1-b241876e782b,80ab6b80-e323-4284-a854-1b6ad30a2b7f,c2,c3,27,p3,?,surb={'id': '24e26ea0-4bcf-41fe-931c-202bc1b31cf6', 'route': ['p3', 'e1', 'i9', 'x1', 'p2', 'c2']}
1769760277.7739496,RECEIVED,c7e247ae-79a0-44fb-a5d1-db63ae492a97,0265f461-340c-4cfa-8779-2419ef0c41c9,c2,c3,27,p3,?,surb={'id': '1d71de5d-329c-4533-8c74-7741168faec0', 'route': ['p3', 'e11', 'i11', 'x7', 'p2', 'c2']}
1769760277.8529098,RECEIVED,4d12173d-00cf-46c1-a549-57e31ac1aebc,79ed99da-ddf9-4194-b541-2d6e9927d41c,c2,c3,27,p3,?,surb={'id': '7a792415-359f-4ff4-af10-71b49d002d0c', 'route': ['p3', 'e1', 'i4', 'x1', 'p2', 'c2']}
1769760278.3383431,RECEIVED,8ead09ec-ef45-4f3e-b274-16b24e9a6cdd,5f083fa5-8490-4544-a658-61ccf4d46ff5,c2,c3,27,p3,?,surb={'id': 'ff1fc462-3dd1-4639-a388-6f9ddcdae9a0', 'route': ['p3', 'e9', 'i11', 'x5', 'p2', 'c2']}
1769760278.6608353,SENT,8f3ef44e-8bc6-411f-a68f-3181e8f63dc7,1d6e4892-146e-4110-9830-48890337b2a9,c3,c1,3396,?,p3,
1769760278.6609378,CREATED,64b42e2e-14ba-44e4-90db-c52e7a126a79,3d61f5d4-26dc-46c6-8ca2-a93eff5a1904,c3,c1,27,?,?,surb={'id': '75895f7b-53d0-4b58-81fb-215dd7dd00e3', 'route': ['p1', 'e12', 'i10', 'x7', 'p3', 'c3']}
1769760278.893384,RECEIVED,2ab72235-77bc-400a-8435-e9b388782636,677c8a31-bf12-41d3-b54d-90fe8aab6391,c2,c3,27,p3,?,surb={'id': '311abf59-f438-458a-8fec-da8de51b056b', 'route': ['p3', 'e10', 'i2', 'x11', 'p2', 'c2']}
1769760279.2014723,RECEIVED,5e4df344-b397-46a5-83f7-2a109fcbfc95,ed6829ed-4990-4d48-8f76-d551c7f5225f,c2,c3,27,p3,?,surb={'id': '04ce472a-e480-42ef-935d-63c9029cc551', 'route': ['p3', 'e12', 'i8', 'x11', 'p2', 'c2']}
1769760279.214284,RECEIVED,4d419313-2e7b-47b4-9a3c-483f279c6a04,6a8242cf-cb56-45f1-a3c8-1ab105bd719c,c2,c3,27,p3,?,surb={'id': 'be13e081-48ca-484d-9e2d-6187cd391985', 'route': ['p3', 'e4', 'i2', 'x8', 'p2', 'c2']}
1769760279.3723776,SENT,7e302124-2e90-4b72-a3ba-6082c6258252,16f0ad70-c363-4aef-9e4d-d0b4d9b6b44e,c3,c1,3380,?,p3,
1769760279.3725255,CREATED,4c1b496c-4f30-41b6-98ed-1ceff7518cee,142fa926-3de3-48ed-9a34-1048cdcf7645,c3,c1,27,?,?,surb={'id': '414eeb34-97ee-445a-ad23-6c1b8b63a37e', 'route': ['p1', 'e7', 'i5', 'x1', 'p3', 'c3']}
1769760279.4771042,SENT,6078fefe-c207-46f3-9e42-47f08427d440,d915536a-6dd5-4ca9-974c-67cd9e47ba5a,c3,c1,3376,?,p3,
1769760279.4772599,CREATED,f7fb14da-ff47-4a9e-b912-0e1b879d143c,ae3f0cdd-2d57-4ca3-98e0-8a7fa7822220,c3,c1,27,?,?,surb={'id': 'ace22708-e92d-4c68-9748-ba8515577667', 'route': ['p1', 'e3', 'i3', 'x1', 'p3', 'c3']}
1769760279.8541796,RECEIVED,27e68177-e574-4941-971b-5e763f7bb614,9ee38a41-3877-4fea-93fd-f60378bda2c7,c2,c3,27,p3,?,surb={'id': 'a5cd3b04-47f3-424c-8fb3-e623b7bd0b7a', 'route': ['p3', 'e8', 'i4', 'x7', 'p2', 'c2']}
1769760279.991524,SENT,011c5b24-1cea-412a-a30f-5a788101b424,76541fa0-1a5a-48a9-b8be-341226bd0bc6,c3,c1,3400,?,p3,
1769760279.991675,CREATED,47ec6ec7-7695-48b1-b666-e2196c7ac69e,65ecf103-5599-4d86-9c3a-18f4b6cd62c0,c3,c1,26,?,?,surb={'id': '6c98f031-52fd-442f-896a-1ba59f901896', 'route': ['p1', 'e10', 'i1', 'x12', 'p3', 'c3']}
1769760280.1519587,SENT,15ac5c67-3e8a-4877-95ee-0a40c7f36552,f85c14a5-6523-4b36-a22c-11ba1e74a174,c3,c1,3380,?,p3,
1769760280.152144,CREATED,4d3cdfeb-f4cb-4912-91d5-ca8017acb2fd,0cb1a526-c285-44f6-ab02-89c0817f6723,c3,c1,27,?,?,surb={'id': '65453509-17b3-40fc-9a88-7230b00c133d', 'route': ['p1', 'e11', 'i1', 'x1', 'p3', 'c3']}
1769760280.4036348,SENT,c6f9f36d-1f4f-4916-ba0f-708dafbb5941,64c84c0c-f6fb-48ce-a318-55618ad064ca,c3,c1,3363,?,p3,
1769760280.4037838,CREATED,01ea2486-1e7f-450e-ab8a-0335c18f602e,a94688d3-1bc0-461f-97a0-2613633d6105,c3,c1,26,?,?,surb={'id': '559026c4-48e7-4011-aa94-6b505da0078a', 'route': ['p1', 'e6', 'i5', 'x6', 'p3', 'c3']}
1769760280.4635422,RECEIVED,3c2ebeb7-1d69-49f9-bbdd-213b9c72e0f9,46d0dbc3-be54-4d6d-8337-09e744eeff52,c2,c3,27,p3,?,surb={'id': '143eb624-eae5-4767-94a4-2896bbb6a24e', 'route': ['p3', 'e1', 'i1', 'x10', 'p2', 'c2']}
1769760280.6554346,RECEIVED,6c027507-1aae-4726-b5c4-c9baf41229b6,e8b7dc94-1056-4196-90c1-046afd985f4e,c2,c3,26,p3,?,surb={'id': '509d1725-1056-41be-9e17-c119efdb73d2', 'route': ['p3', 'e2', 'i8', 'x10', 'p2', 'c2']}
1769760281.2352211,SENT,abdfb3b6-6596-420b-8ce5-bb9b80f01d31,9eff8b91-c57a-4e1a-b597-339b7035f0ed,c3,c1,3360,?,p3,
1769760281.2353659,CREATED,1aed7b5d-8e6c-4465-a1f4-e0b63df697eb,ac3a1ee8-df67-4671-b2be-e6558a246441,c3,c1,27,?,?,surb={'id': '7e22f9f9-2b1b-4932-ae50-87ca2cf8d6f8', 'route': ['p1', 'e3', 'i5', 'x1', 'p3', 'c3']}
1769760281.2654605,SENT,1537351f-9126-4a7a-a6fb-0c8efb5bea9f,db300557-1ce9-4021-9c50-3199fa76f1da,c3,c1,3398,?,p3,
1769760281.265609,CREATED,99b83a52-2fd2-4334-ad0c-145185fb11cf,11e12202-8f2f-4857-9842-d66a7ca3bd04,c3,c1,27,?,?,surb={'id': '7e3b4b71-a810-4667-9f60-0e88fcf0181f', 'route': ['p1', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769760281.8914738,SENT,321608d8-8410-4c11-9ada-c3c00398ca0a,99cf219d-a6f2-44e6-be20-fc390a68aac3,c3,c1,3388,?,p3,
1769760281.8916416,CREATED,3ad8d60d-311f-4c28-a20f-29b843fed773,ff31ae17-566c-4398-82c8-db9ae678a177,c3,c1,27,?,?,surb={'id': 'b824ac62-03c7-4377-9fa8-5253b6e9c1b1', 'route': ['p1', 'e10', 'i8', 'x12', 'p3', 'c3']}
1769760282.1432278,SENT,03f986ce-150a-42ae-b446-2ed8b958f634,2545b87e-55af-4c31-9a2f-d57cbc293804,c3,c1,3400,?,p3,
1769760282.1433794,CREATED,9efa3df5-1226-4050-9b0d-c524faffe738,5356937c-d474-4f08-810a-8fc09207ee75,c3,c1,27,?,?,surb={'id': '19177708-12ca-44c2-b3fd-f04d2d7d7b51', 'route': ['p1', 'e4', 'i2', 'x12', 'p3', 'c3']}
1769760282.2399077,RECEIVED,8f61e7e5-cf61-499c-bd80-87f9b0b6c4c0,aa0bd643-7b1d-4d09-931a-712988594f58,c2,c3,26,p3,?,surb={'id': '824d9e23-efe7-4166-ae8f-7041d84133c7', 'route': ['p3', 'e3', 'i8', 'x5', 'p2', 'c2']}
1769760282.3107204,SENT,deea10d9-d4be-4390-b9e9-291450737241,182e79e5-d81f-4a97-a388-7529ce9d13f3,c3,c1,3385,?,p3,
1769760282.3108718,CREATED,8f475f53-d23a-4ebc-8035-423a1469c796,1d6a1ddd-278d-4577-9893-2a7d729efeef,c3,c1,27,?,?,surb={'id': '146b65fb-fc37-422e-9461-01b4221f6ecf', 'route': ['p1', 'e4', 'i4', 'x8', 'p3', 'c3']}
1769760282.7976418,RECEIVED,eac18b70-9d3a-4672-a595-d933fbf5d421,a695092f-91e6-47d9-b491-5dab418f6738,c2,c3,27,p3,?,surb={'id': 'c7cac07d-7f7b-4b49-bf9f-ff6240d517f8', 'route': ['p3', 'e1', 'i4', 'x5', 'p2', 'c2']}
1769760283.3318033,SENT,3791f346-26ae-4c7c-8963-eb3d4558685e,116d6900-8730-4d2a-9d23-6cbda6ff3afc,c3,c1,3375,?,p3,
1769760283.331955,CREATED,fdebdb0e-46a4-49d5-99ef-ab4e83e641a7,2a900c59-2fed-48d3-91c6-6d7ba5561d05,c3,c1,27,?,?,surb={'id': '1fbebd2c-08cc-49d0-8225-a12667bdea41', 'route': ['p1', 'e1', 'i3', 'x9', 'p3', 'c3']}
1769760283.5152562,RECEIVED,ce252cf3-5647-4591-a354-57b0f6139442,901e0e6b-4dd2-479e-bcfa-cfd744cfa912,c2,c3,27,p3,?,surb={'id': 'f30886b1-d0cd-4231-bea7-a6dc9630d336', 'route': ['p3', 'e6', 'i8', 'x4', 'p2', 'c2']}
1769760283.6554685,RECEIVED,7f220aa9-2591-446f-999a-1f8a0aea56c3,5891e515-7b4e-41b1-8ffa-50e8a8b44a2b,c2,c3,26,p3,?,surb={'id': 'b231d32f-82da-434c-acfd-3d1555e6e27e', 'route': ['p3', 'e12', 'i11', 'x2', 'p2', 'c2']}
1769760283.8739786,RECEIVED,4711a0e8-d9dd-405c-84ce-2f580b19fc25,726473f2-a81d-4017-a23f-31574cfb7d84,c2,c3,27,p3,?,surb={'id': 'e5fc7bc7-3f05-4d95-8800-7f331043cd5b', 'route': ['p3', 'e3', 'i11', 'x2', 'p2', 'c2']}
1769760284.131683,RECEIVED,09124765-d956-43ff-a4ff-e0245c1e91ee,d8d11679-8fd6-4587-9711-7bcbe6ab3dac,c2,c3,27,p3,?,surb={'id': 'fb10f0b0-6f6f-4b06-ae00-817227e30caf', 'route': ['p3', 'e4', 'i6', 'x9', 'p2', 'c2']}
