timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769737431.8438218,SENT,f1c92f93-acb2-44f2-a7de-b4f8a77be508,42cd73aa-0c93-41cd-86c3-f83b4fc00456,c4,c1,3385,?,p1,
1769737431.8439672,CREATED,2c432aee-8178-4745-b921-52ac7e0db047,7febf27d-6d10-491b-886e-7e683ae43cca,c4,c1,26,?,?,surb={'id': 'f890fcc1-221b-4273-ba5c-32b676a3de31', 'route': ['p1', 'e9', 'i5', 'x3', 'p1', 'c4']}
1769737443.4485898,CREATED,792a3abe-ce56-4b08-82c8-a6968d6d8be5,99eb0006-2ab8-4885-b655-450f6a78e482,c4,c1,27,?,?,surb={'id': '688b5655-c613-40a2-b715-8a9260d8a0d9', 'route': ['p1', 'e12', 'i12', 'x2', 'p1', 'c4']}
1769737443.6133006,RECEIVED,bf79bc1b-c8bf-452f-9900-dc19248176dd,dbff3f77-f820-41e7-9fbe-53d39bf30503,c3,c4,27,p1,?,surb={'id': '0fca7819-9967-4ccb-a900-19e720720538', 'route': ['p1', 'e5', 'i10', 'x8', 'p3', 'c3']}
1769737443.6323135,RECEIVED,c9b06f33-05b7-4ebc-828e-558edf5f1c3d,095e5bd8-446d-45a5-8be5-e0fed3c7a6c0,c2,c4,27,p1,?,surb={'id': '1f479e13-09e7-497f-b061-30623015f7b0', 'route': ['p1', 'e2', 'i12', 'x6', 'p2', 'c2']}
1769737443.8241227,RECEIVED,f79902d3-2eaa-473a-ad88-23bb6994211b,8abc1549-f1a2-4eac-be91-63714be2d7f4,c2,c4,27,p1,?,surb={'id': '0d559d67-3f0b-4dd8-9760-5a796fdb5d49', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769737443.9766104,RECEIVED,57ba76c2-a37c-4363-b807-451e17fc10a4,b01cd55e-e965-4299-a882-138e969c5f4c,c3,c4,27,p1,?,surb={'id': 'e9db01a4-bbac-4107-808a-563198b32b89', 'route': ['p1', 'e12', 'i8', 'x8', 'p3', 'c3']}
1769737444.2719443,SENT,c23c0823-6fda-4c00-96a6-d40492af8677,a730b3ce-3572-4654-8b04-e311365cbdaa,c4,c1,3380,?,p1,
1769737444.2721422,CREATED,a4c9c07d-4da8-4225-82d5-445f73a69cd3,0fdbf334-5a18-47ad-88fd-07f136cc0dfc,c4,c1,27,?,?,surb={'id': 'a2c3e051-b3fe-4925-9ad0-abb443ebcfac', 'route': ['p1', 'e9', 'i4', 'x5', 'p1', 'c4']}
1769737444.323111,SENT,6ff057c1-b23e-4131-96ac-db63098857f0,480f3dee-5346-4f9a-9f4b-c23077f218a8,c4,c1,3359,?,p1,
1769737444.3232472,CREATED,d8fda609-b497-4b8d-9900-1043588cd329,88e309f9-ebc3-4dbc-8e2d-d29c4a2469d0,c4,c1,27,?,?,surb={'id': '2912359e-c565-4f85-849e-f9a1ae7c0b65', 'route': ['p1', 'e6', 'i2', 'x4', 'p1', 'c4']}
1769737444.333708,SENT,74f01b5b-4613-4064-937c-f1b4513b0733,aab2aeba-c20e-4559-b2c9-4915c0f4a042,c4,c1,3400,?,p1,
1769737444.3338375,CREATED,4e443993-ce74-40c3-b7d7-7d5012effb75,0e8e5a6a-17de-40d4-857d-b9f726d23dc8,c4,c1,27,?,?,surb={'id': '66a6b4b1-a45a-4f36-ac19-16432e1313a5', 'route': ['p1', 'e10', 'i10', 'x3', 'p1', 'c4']}
1769737444.5649517,SENT,161477f3-f605-4bed-aa58-0033760a8040,81bc468c-c003-4782-a91e-163e2fd142e0,c4,c1,3383,?,p1,
1769737444.565129,CREATED,392f5c75-c404-4065-abe5-c02bccc19c53,62219de1-183c-4fdf-a2e2-6ba5f6f2e934,c4,c1,26,?,?,surb={'id': 'd001fbc8-5fa1-44fe-935e-76b6c62c23c4', 'route': ['p1', 'e8', 'i12', 'x9', 'p1', 'c4']}
1769737444.6012354,RECEIVED,2f4df0ff-e01c-4d90-bb22-3ff5c33f6f1c,f3c3a8dc-f208-46df-8ea6-6e027b59f7a5,c2,c4,26,p1,?,surb={'id': '1af63825-9b15-4a31-9456-89cb6d39bdc2', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c2']}
1769737444.7224588,RECEIVED,2df4b0cb-3b9d-4eb2-b624-0ff9244862e8,61cfc785-a552-4012-8507-a9d64e00d0f7,c3,c4,27,p1,?,surb={'id': '631f1415-cfa2-4377-ba9d-e3bb21e4f57a', 'route': ['p1', 'e4', 'i4', 'x2', 'p3', 'c3']}
1769737444.7359598,RECEIVED,74388113-b519-4e28-906f-4424364c1521,9d18dcdb-e47c-42b6-970a-5a4cb3a024c8,c3,c4,27,p1,?,surb={'id': '3c30e2e5-da2b-4dc8-a96a-413e65f51248', 'route': ['p1', 'e11', 'i10', 'x3', 'p3', 'c3']}
1769737444.818967,RECEIVED,993a46b7-47b9-4f22-ad2a-a24305933081,1bd52ab7-5aba-4e97-8f02-152f01447583,c3,c4,27,p1,?,surb={'id': 'b643fbb4-5797-44bb-a71a-9cae4f49b41b', 'route': ['p1', 'e2', 'i9', 'x10', 'p3', 'c3']}
1769737444.832234,RECEIVED,3658bd84-b126-4b58-8fc0-660f8a4366a5,5236ac88-54c7-405c-b426-7d3a287299d4,c2,c4,27,p1,?,surb={'id': '4a184f74-8967-4990-a2be-c201d35aff5b', 'route': ['p1', 'e2', 'i9', 'x12', 'p2', 'c2']}
1769737445.0161831,SENT,e4cc3af1-1623-4881-9956-5ccbbe44c56e,51258d7a-5a45-43df-8136-54cc55f3f6e4,c4,c1,3386,?,p1,
1769737445.0163114,CREATED,6bf88a2d-42ca-4d01-81ed-52290eea649b,bf1baca0-e6e7-4a08-a22f-4d49d789260e,c4,c1,27,?,?,surb={'id': '82687b4e-f0d0-45ad-8d58-f6ab2c4681b5', 'route': ['p1', 'e7', 'i11', 'x1', 'p1', 'c4']}
1769737445.3393598,RECEIVED,3145c0b9-f1aa-4363-883c-24e07fbf6d6d,5aa7996d-303f-412c-8285-44cd05b40672,c3,c4,27,p1,?,surb={'id': 'f63c3038-7f9b-4ea2-b8ac-beb0e07287d8', 'route': ['p1', 'e2', 'i6', 'x10', 'p3', 'c3']}
1769737445.44367,RECEIVED,3fb8d3ef-06ce-45cb-88c6-544f43db60a2,83785de2-951e-405a-886f-b2307f566349,c3,c4,27,p1,?,surb={'id': '1dfdded2-6249-4f46-8d60-ec3ef2127871', 'route': ['p1', 'e11', 'i12', 'x11', 'p3', 'c3']}
1769737446.12919,SENT,c2ddb092-b414-4f9e-b28f-2cdb973796a9,45e65b71-f611-43a2-a97a-a2184158e1f9,c4,c1,3367,?,p1,
1769737446.1293378,CREATED,62179f34-f6d8-4365-b1a2-99c86e3a8cf2,c005496a-8e5b-4138-9dd8-e80027a61879,c4,c1,27,?,?,surb={'id': '55399576-c213-4f42-99c3-826cb40e96d4', 'route': ['p1', 'e4', 'i6', 'x2', 'p1', 'c4']}
1769737446.187013,RECEIVED,1cf17761-d87e-4802-9337-dcb2c68232ca,3aa86138-76fd-4b00-8db1-0815c8b8cbd6,c2,c4,26,p1,?,surb={'id': '29725f65-23c8-481c-ac97-44ff47a97796', 'route': ['p1', 'e11', 'i9', 'x6', 'p2', 'c2']}
1769737446.1968496,SENT,65fcc634-788b-4e6d-a115-a5f045165e0c,089161de-4e19-478d-9712-ac9d4713c921,c4,c1,3393,?,p1,
1769737446.1969986,CREATED,9927ebdf-e1a0-4b84-a4de-bf0c5156de63,cf77985a-7712-4732-b2a1-51eb6e5a8899,c4,c1,27,?,?,surb={'id': '668e7593-2b4a-4e37-a247-cc73d3960fbc', 'route': ['p1', 'e3', 'i4', 'x2', 'p1', 'c4']}
1769737446.2199214,RECEIVED,3130750d-2643-415f-aabd-0c5dd6d85211,8bddd933-bae8-4182-8dea-8811e57d16de,c3,c4,27,p1,?,surb={'id': 'a7e14e15-4051-4a7f-bdac-c9096e5a05f3', 'route': ['p1', 'e4', 'i8', 'x3', 'p3', 'c3']}
1769737446.2929688,RECEIVED,12063e74-86ee-4ca6-bcfe-77d82cdb4958,02b015a4-459f-4aa7-8a93-971a4a108092,c3,c4,27,p1,?,surb={'id': '431075e3-a7fb-491a-9668-853a70d346e8', 'route': ['p1', 'e10', 'i11', 'x10', 'p3', 'c3']}
1769737446.4733918,RECEIVED,9716d423-45c0-4e5a-95a1-022071c1ebf8,3added74-5376-4416-8d8e-ad98c929177b,c2,c4,27,p1,?,surb={'id': '093b8029-318a-478e-abc7-8c98f70aa351', 'route': ['p1', 'e6', 'i11', 'x7', 'p2', 'c2']}
1769737446.6204724,SENT,7c2d9b76-85a4-4c62-bf17-23a1fd97e3e1,97905e8c-e352-4ff0-9b97-822b11c0408c,c4,c1,3388,?,p1,
1769737446.6206207,CREATED,3710569f-ee46-413a-8ee6-b1b5f9314eb1,990a1eb4-c50b-4860-b744-a216a0b525ec,c4,c1,27,?,?,surb={'id': '21fc5922-cdea-456c-8d31-0e86c71d39f4', 'route': ['p1', 'e12', 'i12', 'x11', 'p1', 'c4']}
1769737446.814577,RECEIVED,62d5f029-4bbb-41fa-bb85-339dd3ead230,d1478229-7997-4984-824e-5608ee983bf5,c3,c4,27,p1,?,surb={'id': '567b8037-4f5a-42fa-a8ad-58bb91e90004', 'route': ['p1', 'e2', 'i10', 'x2', 'p3', 'c3']}
1769737446.8516977,SENT,f259bf84-ef28-45e3-9f90-da91633c6e9a,18de8ad4-40ad-4c4b-8901-606e80679946,c4,c1,3383,?,p1,
1769737446.8518562,CREATED,c0deb07a-d0d9-4b03-ae02-44f568df30fb,b183a086-f575-4dcf-a6cd-f2da3c447343,c4,c1,27,?,?,surb={'id': '16669246-f1a3-47ab-89b2-9ce2381270fa', 'route': ['p1', 'e2', 'i6', 'x9', 'p1', 'c4']}
1769737446.9264107,SENT,6cf5c767-d9d8-4add-aa00-994e76818a26,22b41c70-75a8-46f0-8baa-2fb895b0fee3,c4,c1,3391,?,p1,
1769737446.926541,CREATED,4b4cf947-47ec-4e1c-ad17-bab4354ea034,26acc42a-54df-4379-a493-9f62d0ad6005,c4,c1,27,?,?,surb={'id': '95cc2da1-7b50-4974-a5b4-6b7f52f75ac3', 'route': ['p1', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769737446.9293685,RECEIVED,9598071d-6b60-46f2-aadb-913f343a0c38,d2cfdbab-939e-4071-aaaf-8b507274cd57,c3,c4,27,p1,?,surb={'id': '7f63e67b-ebf5-4c80-b873-b4ca8451e9eb', 'route': ['p1', 'e3', 'i8', 'x1', 'p3', 'c3']}
1769737447.2398603,RECEIVED,83cdb251-a582-46f1-99af-7dc70a9d32ac,3c9898d5-8f9e-462d-a36b-ddaf4b69c187,c3,c4,27,p1,?,surb={'id': 'f4c245f1-dd0f-4f22-93de-daa99b304f80', 'route': ['p1', 'e11', 'i12', 'x7', 'p3', 'c3']}
1769737447.3828046,RECEIVED,976a6c6d-a9a8-43b1-b974-17723a790e90,fa8cd459-abcf-4067-b182-d200c42c520e,c2,c4,27,p1,?,surb={'id': 'd1190664-d89b-44c1-9458-4ed919a4af30', 'route': ['p1', 'e9', 'i6', 'x1', 'p2', 'c2']}
1769737447.459456,RECEIVED,3f544601-8223-4a15-bb0d-89e737ae74e2,16493026-f0c3-48eb-9a60-9dd4ffe5c528,c3,c4,27,p1,?,surb={'id': '986fb78f-c2f6-4082-ba46-025603047a90', 'route': ['p1', 'e12', 'i3', 'x5', 'p3', 'c3']}
1769737447.9738324,RECEIVED,feabaa7b-f7ae-4532-bc37-e3b417ccdf08,4e828105-5acd-41c2-854a-3681fd262e28,c2,c4,27,p1,?,surb={'id': '96d2e9a4-01cd-48f6-b9af-03ab1a7e0508', 'route': ['p1', 'e11', 'i11', 'x7', 'p2', 'c2']}
1769737448.0254946,RECEIVED,b28629a0-07b4-49ea-a8d3-656aab04c18c,86cfc3f1-8972-40fa-8e77-af7bbc45cefd,c3,c4,27,p1,?,surb={'id': '8f4bf392-9a5a-4926-9b23-d687f2cfa625', 'route': ['p1', 'e5', 'i8', 'x1', 'p3', 'c3']}
1769737448.10043,RECEIVED,3695a9fc-54c6-4fdc-8b4b-89250fdfb6f9,d8a07985-0ec5-4014-8b94-e0ad2e64c342,c2,c4,27,p1,?,surb={'id': '13edb9ba-6ad9-4681-997c-930ea705100c', 'route': ['p1', 'e10', 'i5', 'x6', 'p2', 'c2']}
1769737448.3774471,SENT,fe55ddbd-9903-47f9-8f01-c6db4f0732da,37df4ae5-c7da-4145-a45d-0e6073b46b5f,c4,c1,3385,?,p1,
1769737448.3775973,CREATED,a820d9f6-1b4d-4b2e-ba91-b914dd2f9041,1d5f982e-2217-4026-9abd-cc9eba19deb2,c4,c1,27,?,?,surb={'id': '33c27aff-6393-41b9-acdd-27181fb3acc6', 'route': ['p1', 'e9', 'i8', 'x9', 'p1', 'c4']}
1769737448.4817884,RECEIVED,79f2532c-277b-4fbb-a692-47731c9ab2be,9a25f355-9d77-4696-8a44-93ed2c54a32e,c3,c4,27,p1,?,surb={'id': '233a7b64-c377-4417-9a2d-70de3aeab467', 'route': ['p1', 'e12', 'i9', 'x12', 'p3', 'c3']}
1769737448.521561,SENT,a210ebe4-5791-475d-bbeb-db9527a00cff,083b8205-4f5b-4e16-8526-610dccd23dc3,c4,c1,3387,?,p1,
1769737448.5216978,CREATED,d86f9acd-e171-4b98-a150-05e7fd5d9895,01e48be5-df0d-4c7b-810d-a3111edf205a,c4,c1,27,?,?,surb={'id': '3a1d93f4-45e8-472b-aa78-cfa23c62ed17', 'route': ['p1', 'e7', 'i3', 'x11', 'p1', 'c4']}
1769737448.5410998,SENT,de832a57-9794-40ab-9220-dafe78fc2dcc,6339d9fb-08c5-478b-9c30-66626bebb3cd,c4,c1,3359,?,p1,
1769737448.5412872,CREATED,7684a022-6c43-4cfb-9aca-5a1a1ace1459,8e80fc47-f83f-4757-80d1-914b41e83a8c,c4,c1,27,?,?,surb={'id': '7e7fc8cb-0e11-4ec8-8935-15b0b3985d5e', 'route': ['p1', 'e2', 'i1', 'x11', 'p1', 'c4']}
1769737448.6125946,RECEIVED,013ab8be-5a97-4ca8-898e-ece085a495ac,06ae3426-47e8-4b71-ad9f-2ad6bc26fa75,c2,c4,27,p1,?,surb={'id': '8c34a671-d8af-4b09-825a-f1cbd36987c3', 'route': ['p1', 'e12', 'i7', 'x6', 'p2', 'c2']}
1769737448.937994,RECEIVED,ee178f82-2d0f-4339-a28b-377368facab3,9a587068-e5eb-4167-8696-7690abf83798,c2,c4,27,p1,?,surb={'id': '9726bc60-3b72-463d-b9ca-0fea909f41f8', 'route': ['p1', 'e7', 'i6', 'x8', 'p2', 'c2']}
1769737449.105665,RECEIVED,7cfd0665-b84a-4aae-a30e-43528b1a3cb6,d842510a-ad04-4a08-a15e-e4469913a81d,c2,c4,27,p1,?,surb={'id': '83969fb4-6314-45c2-974b-0491d63c059f', 'route': ['p1', 'e7', 'i7', 'x9', 'p2', 'c2']}
1769737449.1302688,SENT,042b4d0f-41cc-476f-8dd6-8e60e9aff056,949d5eef-39d6-43eb-84bd-82e0490af6d6,c4,c1,3380,?,p1,
1769737449.1304154,CREATED,9023bd86-03d7-45c6-a191-08ddf653b2d9,36d5b41b-4c6a-4d94-925d-e8dd97db0c06,c4,c1,27,?,?,surb={'id': 'd393f546-fcd7-46b6-b611-0ce391f38cff', 'route': ['p1', 'e2', 'i10', 'x9', 'p1', 'c4']}
1769737449.4145656,RECEIVED,f062b217-dd4c-44b8-adba-8a0de43fb3e3,d39c4a1d-40ac-4b3c-9ddd-fc312dd62359,c2,c4,27,p1,?,surb={'id': 'b7d1536a-59f9-41b5-b791-d3ef7ea12e5c', 'route': ['p1', 'e8', 'i5', 'x4', 'p2', 'c2']}
1769737449.4981658,RECEIVED,28169983-d539-4243-bb26-79bd472a4037,d85e5f5d-d918-43c3-8a07-9d616aaa12a4,c3,c4,27,p1,?,surb={'id': '20c640ad-5a6f-427e-ab97-90d87800b89b', 'route': ['p1', 'e3', 'i3', 'x6', 'p3', 'c3']}
1769737449.5141296,RECEIVED,6fb5fecb-ba42-4073-ba6b-2e84cbaae781,bf1b6432-2857-4ce5-8437-676b927cf2ec,c2,c4,27,p1,?,surb={'id': '78082a72-73c5-495c-904a-126f7d6a4df6', 'route': ['p1', 'e4', 'i10', 'x3', 'p2', 'c2']}
1769737449.534935,RECEIVED,24ae54bd-91c3-4338-81d7-060a0f4a05c1,0fb380cd-149f-4799-84dd-9cc96f8f1c2d,c3,c4,27,p1,?,surb={'id': '8b926e0f-38a1-49ba-af53-d83cdd628aca', 'route': ['p1', 'e6', 'i4', 'x2', 'p3', 'c3']}
1769737449.78271,RECEIVED,9def2f5c-629f-4dd4-81a3-af822fc29b95,afa14988-cc47-469f-8cfb-61cb3c4b8a6e,c3,c4,26,p1,?,surb={'id': 'b4f13261-a216-480c-950c-a3bbb095d8bc', 'route': ['p1', 'e12', 'i10', 'x7', 'p3', 'c3']}
1769737449.7926564,RECEIVED,c11983e7-7e56-49d6-9765-80c211798ed5,9cf1a23a-787f-4a85-81ad-2dd62b4241b3,c2,c4,27,p1,?,surb={'id': '53ee0265-dc33-4c6d-acd9-a1d6908f5427', 'route': ['p1', 'e5', 'i12', 'x1', 'p2', 'c2']}
1769737450.0163915,RECEIVED,adac25b8-5a4f-453d-bd58-f2d0cae5e3f3,36ef9d26-bad2-4c5a-a3cc-cc7a88d29a78,c2,c4,27,p1,?,surb={'id': 'dd184bc5-0934-4b61-aca5-d8719f2f11c5', 'route': ['p1', 'e3', 'i5', 'x11', 'p2', 'c2']}
1769737450.4809153,RECEIVED,8afde8bc-d4c9-4098-b93e-0fc00156f61c,3dd70ade-6474-4dda-8125-a5a83b35b9f0,c2,c4,26,p1,?,surb={'id': '8b79e18a-6281-4d99-a9e4-583c6edd654f', 'route': ['p1', 'e12', 'i2', 'x6', 'p2', 'c2']}
1769737450.5547225,RECEIVED,57ea88c7-4df9-468a-b2a5-210700670714,5ef60cbb-a87c-4825-9f9a-4191505f14da,c3,c4,26,p1,?,surb={'id': '8e1094a0-4077-4427-8ae3-95d96cf6c10a', 'route': ['p1', 'e10', 'i8', 'x2', 'p3', 'c3']}
1769737450.5574126,SENT,43ec0496-a8e0-4db7-a2c5-2de16d72935d,68ea0aa5-299f-4e14-ba7e-cb2b41c7d526,c4,c1,3400,?,p1,
1769737450.5575545,CREATED,8f842c6d-d834-4350-8e81-88910e3bd279,62be93d2-b10e-43e2-b590-9fdd8bc4c73b,c4,c1,27,?,?,surb={'id': '449c829d-4101-4827-a1fd-c4f65136cdaa', 'route': ['p1', 'e7', 'i10', 'x11', 'p1', 'c4']}
1769737450.5976038,RECEIVED,0abf2405-9c49-4b60-8a9c-b1ec46d863ab,588f26b3-e77f-4f26-b2b7-42a006d6df84,c3,c4,27,p1,?,surb={'id': 'e24b72b3-d156-4a12-88aa-3b68a8eb1285', 'route': ['p1', 'e12', 'i3', 'x1', 'p3', 'c3']}
1769737450.6145167,RECEIVED,30452ada-c843-43e9-ba49-d2f750673e3f,f2ca459d-9049-4691-93ba-4a98012bd513,c2,c4,26,p1,?,surb={'id': '3187604a-2e36-4897-a9c2-cef9ac276b97', 'route': ['p1', 'e2', 'i3', 'x4', 'p2', 'c2']}
1769737450.6294205,RECEIVED,defc4b03-b790-4db4-8f22-4aad2cc8eacd,67cb14d2-84c4-4648-b01b-0fb68b2ca98a,c2,c4,27,p1,?,surb={'id': '16d8012b-21c1-400a-8d55-3e7988470f9c', 'route': ['p1', 'e7', 'i9', 'x5', 'p2', 'c2']}
1769737450.7133389,SENT,c3943bff-039d-48b3-bb81-01c7a7b66538,27f0bd26-a065-46fb-93ee-c82451f3c950,c4,c1,3387,?,p1,
1769737450.7134683,CREATED,a405c01c-5b47-4bd8-b602-0531dc85c4b0,ffa420c7-1e3b-4d22-8d57-45e4af3460d0,c4,c1,26,?,?,surb={'id': 'c6ab4004-41e4-49c0-9834-e5d94c9f65ea', 'route': ['p1', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769737450.7413225,RECEIVED,307b36c1-98e4-42c2-84c0-5119af706a35,de347b22-3b0d-4735-874a-1ac9208f3776,c2,c4,27,p1,?,surb={'id': 'bd0f03b0-0ec0-4067-8e5d-db5e8fa6801d', 'route': ['p1', 'e6', 'i8', 'x4', 'p2', 'c2']}
1769737450.7640657,RECEIVED,607add8d-574f-425e-a97c-cae6258a6cc1,c2874a55-f94f-4e75-9bdc-4c670949080d,c3,c4,27,p1,?,surb={'id': '319cd540-7a13-43e6-a4a1-42ea1048ead4', 'route': ['p1', 'e8', 'i9', 'x3', 'p3', 'c3']}
1769737451.0898936,RECEIVED,c1162a7e-ecd7-481f-bcb3-ea5eda578fec,2e6c3c0e-851d-4334-8885-7c7ae03c618d,c2,c4,26,p1,?,surb={'id': '10326db7-d5d0-4d0c-a866-3df6735a7161', 'route': ['p1', 'e5', 'i6', 'x5', 'p2', 'c2']}
1769737451.1113129,SENT,0ff4711d-c370-4e51-a3ef-c72cd3726150,f341e917-d537-43b3-a602-f45398110a55,c4,c1,3380,?,p1,
1769737451.1126838,CREATED,6e682b25-1cce-435b-9e5f-63bab5d34250,fda49e47-1622-4b8c-8525-988d2d0955b3,c4,c1,26,?,?,surb={'id': 'ffa6d5b8-ede7-4f7f-9bb4-9becec9c68a9', 'route': ['p1', 'e2', 'i3', 'x10', 'p1', 'c4']}
1769737451.2802823,RECEIVED,755db4e2-2c95-47f7-8f29-f6530788cc86,7fab5de5-9e08-4ef0-b4f1-6988ad15005a,c3,c4,27,p1,?,surb={'id': '315719f3-6868-4d0f-b865-ce628cc3fc78', 'route': ['p1', 'e11', 'i3', 'x2', 'p3', 'c3']}
1769737451.2908068,RECEIVED,0f315d2b-cf9f-4485-8542-2e040596d121,390d552e-d496-4e61-9356-c115794c62c7,c2,c4,27,p1,?,surb={'id': 'df84695b-c5ca-4e59-a23a-c6b771668adf', 'route': ['p1', 'e9', 'i1', 'x7', 'p2', 'c2']}
1769737451.4421334,SENT,ff4bffac-f645-4658-91b2-f48ed430757b,51d2ed20-63d3-4d38-8325-d9de0a8bb05d,c4,c1,3374,?,p1,
1769737451.4422681,CREATED,17b97066-9244-49cf-b838-472f7bec523b,b9030e63-07ed-4ed2-9b73-38701451d82c,c4,c1,27,?,?,surb={'id': 'd1af686c-756e-43fa-95a8-bf36ff1bbc25', 'route': ['p1', 'e7', 'i2', 'x3', 'p1', 'c4']}
1769737451.6768067,RECEIVED,9fa9d889-ac69-485c-8991-958822b70238,7cfa2f35-3a6b-4db0-9cea-3c251ca2fabc,c2,c4,27,p1,?,surb={'id': '4fc1c3d3-3418-4e5e-8564-b95004f068a3', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c2']}
1769737451.6805778,RECEIVED,98610871-5ab8-42fd-8ff4-9d60602b46a7,5cbb8575-2683-48c1-b27a-f0b11711ef8b,c2,c4,27,p1,?,surb={'id': '858f32f2-9d72-4de5-a1be-d1d095c4a31a', 'route': ['p1', 'e9', 'i3', 'x9', 'p2', 'c2']}
1769737451.6865048,RECEIVED,c162876b-4cd8-403b-a896-82fb51c28e30,468e22b0-ce22-4722-804e-b4b0da9830b0,c3,c4,27,p1,?,surb={'id': '49257e75-078c-4d08-a45b-103543111b9c', 'route': ['p1', 'e10', 'i4', 'x6', 'p3', 'c3']}
1769737452.1943035,RECEIVED,1d5f00b7-9094-43a3-ae63-fbcc9d63fd89,d14d25b2-34f0-4075-a6de-b0a939b27bd8,c2,c4,27,p1,?,surb={'id': 'e566d846-32f2-4c96-99e4-89692cb62bd2', 'route': ['p1', 'e3', 'i4', 'x1', 'p2', 'c2']}
1769737452.3715484,RECEIVED,b3b9a9b6-219b-4561-9923-7608d4eaa9b2,cfb2ef29-bb5d-4ece-ace9-8cede2e5f530,c3,c4,26,p1,?,surb={'id': '5711c22c-e4ce-4a2e-b991-067a7135a688', 'route': ['p1', 'e12', 'i3', 'x5', 'p3', 'c3']}
1769737453.0148733,RECEIVED,0a7d1930-3a96-4a7d-b980-38bd0137c7df,83ba7ce6-7d32-4b59-ac08-63d9facf623b,c2,c4,27,p1,?,surb={'id': '833aa2f2-8db0-4512-9d30-d329ebe88906', 'route': ['p1', 'e8', 'i4', 'x11', 'p2', 'c2']}
1769737453.0564892,SENT,9efb2188-f8a5-44ab-bb9b-9b1d96cdaed1,b0907693-930d-4b10-8105-b898e831e632,c4,c1,3396,?,p1,
1769737453.0565648,CREATED,363f7095-2523-4045-ac7e-9630fb59155d,dc8db9a8-d2cd-4d12-ba2e-5959d3a8a94c,c4,c1,27,?,?,surb={'id': '21d41563-2d3d-457c-bcc1-5444b74a78bb', 'route': ['p1', 'e10', 'i9', 'x4', 'p1', 'c4']}
1769737453.1362524,SENT,a4af4dec-762c-4f9c-acf7-96fe40e6045d,4432b88b-c9a6-4741-bac8-2dd70b366a79,c4,c1,3391,?,p1,
1769737453.1363788,CREATED,eeb8ea56-c2be-42de-85fe-7a1243fe82a8,b2be51f9-f358-4bfa-9673-3181daa05de7,c4,c1,27,?,?,surb={'id': '90b168b1-3e33-4dc3-a675-82142cea04b6', 'route': ['p1', 'e3', 'i3', 'x10', 'p1', 'c4']}
1769737453.2395701,RECEIVED,e8f127ca-efe1-4ac3-a46d-1ab5c15c70b6,3813f3b4-376b-437b-8fb9-7e96589e5132,c2,c4,27,p1,?,surb={'id': '91d50a9d-3dd7-4517-9811-5630e49172fd', 'route': ['p1', 'e7', 'i6', 'x3', 'p2', 'c2']}
1769737453.447479,RECEIVED,4a90f27e-b729-4e1f-8124-4c5892ede80f,8a070ada-4ba3-42d5-8726-d2866cad43de,c3,c4,27,p1,?,surb={'id': '2ebfc9b6-fd99-477c-9a71-e68a9a8a090c', 'route': ['p1', 'e11', 'i7', 'x11', 'p3', 'c3']}
1769737453.6194818,RECEIVED,e570542a-9cda-499b-b917-71ea392a3d0d,84d27003-429d-4865-9cea-82b1c7b78b2f,c2,c4,27,p1,?,surb={'id': '8e2327e0-404c-487c-85e7-b3a448af1be1', 'route': ['p1', 'e5', 'i6', 'x7', 'p2', 'c2']}
1769737453.6847458,RECEIVED,1bc22330-006d-471d-a377-f81eb7d23495,4b02c18d-1973-451e-b3d9-4dbd00781ec2,c3,c4,27,p1,?,surb={'id': 'a47a4013-47a8-4daf-82bd-796af1ad6ca7', 'route': ['p1', 'e4', 'i8', 'x3', 'p3', 'c3']}
1769737453.700758,SENT,bd1eacd4-5493-43f3-8b6e-e213c443a079,38b45d5d-a82b-4ac8-a07f-8f88923256b5,c4,c1,3377,?,p1,
1769737453.7009082,CREATED,06d4ade8-ca90-4d45-8820-5715fe0efc99,ed397f1a-d147-4f4d-a3ae-b520a1f2e5d1,c4,c1,27,?,?,surb={'id': '4050df7e-fb6f-49f3-af66-f1b97dedf19f', 'route': ['p1', 'e3', 'i3', 'x4', 'p1', 'c4']}
1769737453.755816,RECEIVED,92035a51-82e5-4a68-9daa-dadecd0ee9d6,db20d335-5cac-448c-a87a-378137585194,c2,c4,27,p1,?,surb={'id': '22c2531e-f4bd-4d21-b91a-0da1cbb202e6', 'route': ['p1', 'e3', 'i5', 'x10', 'p2', 'c2']}
1769737454.350278,RECEIVED,98cd5abc-aaca-477c-b148-1bcc0d390695,436f219e-795c-4c82-8796-ad37adc5cd99,c3,c4,27,p1,?,surb={'id': '0a892877-cdf1-405a-adda-3a225f3c1c4b', 'route': ['p1', 'e5', 'i12', 'x9', 'p3', 'c3']}
1769737454.3684976,RECEIVED,94a64f7b-29c0-407b-9305-3b25ab974d10,0ed43278-299f-4e22-8649-60a0c5fecdf3,c2,c4,27,p1,?,surb={'id': '5b440f27-2bde-407f-8362-6a4af8eb437e', 'route': ['p1', 'e12', 'i3', 'x2', 'p2', 'c2']}
