timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769737442.2908063,CREATED,bdc2893c-4e14-4b1c-a40a-0f9cbfaa6ad0,7f1a3276-17dd-45bc-8e81-9393e0f29067,c1,c2,26,?,?,surb={'id': '7e8ffb68-2168-419b-ac48-c184d303e17b', 'route': ['p2', 'e12', 'i5', 'x3', 'p1', 'c1']}
1769737442.3457472,RECEIVED,a147bf15-62d7-4f2b-9aea-0727a01c0f02,a7904a66-ed1a-4ea0-8a37-b0ba41b2d57f,c5,c1,27,p1,?,surb={'id': '555fa455-7de6-4d6e-9bdc-65c93abc5b6b', 'route': ['p1', 'e1', 'i10', 'x1', 'p2', 'c5']}
1769737442.7917829,RECEIVED,89e54835-fb1d-4f6f-9b29-36c09651a208,1a1cee81-306d-4b9c-98bc-bce5f3e11551,c4,c1,27,p1,?,surb={'id': 'fdfadcdc-c431-4980-9679-4805f14bd3b4', 'route': ['p1', 'e2', 'i12', 'x5', 'p1', 'c4']}
1769737443.1574752,SENT,c53e04ad-7325-415b-9d52-45604068a358,e8b20077-f344-47ed-bea3-aa4878d2ffeb,c1,c2,3375,?,p1,
1769737443.1579566,CREATED,34ef8f45-98dc-47dd-a911-da59a137b059,946ca972-5e9f-4864-914b-213180260630,c1,c2,27,?,?,surb={'id': '8cdeebfc-bd06-4472-aa10-a331c76901c5', 'route': ['p2', 'e9', 'i9', 'x7', 'p1', 'c1']}
1769737443.2369707,RECEIVED,5e62cf4c-9c01-46d2-b432-3b5ee25840ab,e56c97a3-6091-4f56-b43e-a75e98f1596b,c4,c1,26,p1,?,surb={'id': 'c6e1a45a-87ff-4d32-b363-58d55d2a773b', 'route': ['p1', 'e8', 'i10', 'x3', 'p1', 'c4']}
1769737443.4243927,RECEIVED,3f02473d-16a4-46bb-9526-9e3d30787cdd,ca4f8515-cb21-4481-a922-bd5c441c8105,c4,c1,27,p1,?,surb={'id': '8b1595c3-a911-4454-8703-b809f8d06cd5', 'route': ['p1', 'e10', 'i6', 'x12', 'p1', 'c4']}
1769737443.4713633,SENT,2a58ec81-84fd-4410-9cf3-ba2480482b6e,0a73b8fc-723c-470a-a2a3-76d01eec9fda,c1,c2,3365,?,p1,
1769737443.4714942,CREATED,fd495383-a573-4e88-85f8-22071e9d7183,6c8ef5db-3cc4-4d5f-897e-9754378387cf,c1,c2,26,?,?,surb={'id': 'a31ebdfa-88b0-4d5e-b5b4-9a570f16e1a3', 'route': ['p2', 'e4', 'i11', 'x5', 'p1', 'c1']}
1769737443.9539564,SENT,519ef58b-fe0c-41c6-9a90-e621770420a2,840d1c35-a5d2-45f6-8563-9a043f15f06f,c1,c2,3388,?,p1,
1769737443.954362,CREATED,1974799b-3615-447a-a1c6-408b25f52287,080bbbba-b96b-43b5-b93c-9aebb4242dc3,c1,c2,27,?,?,surb={'id': '9aa50db3-f46f-412b-9cba-39a3828b022e', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c1']}
1769737444.59763,RECEIVED,dcaeda65-6794-4712-8c65-0f1849628233,3e278bbc-2ad2-45ba-a6ad-b19767957a72,c4,c1,27,p1,?,surb={'id': '9ddd5ca8-e7c6-415f-91fa-f81e38e6061e', 'route': ['p1', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769737444.7682428,RECEIVED,b41cc14f-dbd0-484b-b57d-05fce9d6348d,33c536d9-3d52-47d0-aa0c-60538c3b7a2e,c4,c1,26,p1,?,surb={'id': '972d16ad-4b47-41e9-adcc-c30666696c04', 'route': ['p1', 'e8', 'i4', 'x9', 'p1', 'c4']}
1769737444.7705867,SENT,7d177c43-979e-4fef-861d-3de341cdd122,2237a0b2-45fc-434e-9c73-ebbf867a6045,c1,c2,3364,?,p1,
1769737444.7707329,CREATED,eb10a782-776a-4419-9224-f1892054c406,08b82c89-95e0-4467-beae-900d1dd64965,c1,c2,27,?,?,surb={'id': 'e011a56e-a71b-4ea7-984c-a0beee11a6b3', 'route': ['p2', 'e11', 'i6', 'x5', 'p1', 'c1']}
1769737444.8838484,RECEIVED,23b77b07-1242-4a1d-872d-657b637ff992,c7f67798-54ee-4b0e-ba4a-ab7219b09f32,c5,c1,27,p1,?,surb={'id': 'b41050dd-5d29-4693-9d9c-5bf848fbaada', 'route': ['p1', 'e4', 'i9', 'x8', 'p2', 'c5']}
1769737444.919577,SENT,041c2485-4e97-46c7-b3de-f0da20a8e56e,a6423790-e902-48b3-8371-b52cb5b3211a,c1,c2,3355,?,p1,
1769737444.9197085,CREATED,a4521969-b962-4baf-9768-210e5589011a,52b1e6df-53a5-4d8f-9358-98bc2f319bdb,c1,c2,25,?,?,surb={'id': 'fb396d8c-7aad-4201-a824-6f32c9ee4db5', 'route': ['p2', 'e5', 'i7', 'x4', 'p1', 'c1']}
1769737445.193968,RECEIVED,44066c44-ea84-4db4-bd8c-78d95ae71438,df629218-ef9c-490a-85b1-3b9d7118f2fd,c5,c1,27,p1,?,surb={'id': 'cf14e5f3-0704-44e1-967e-f383442c8ea4', 'route': ['p1', 'e11', 'i7', 'x7', 'p2', 'c5']}
1769737445.250547,RECEIVED,725f6430-0621-495f-ba38-fa5485a81737,96255406-3b16-47dc-8cdb-1fcc793d9809,c5,c1,27,p1,?,surb={'id': '6da2ae29-5484-4792-a616-d9449d9e6232', 'route': ['p1', 'e1', 'i5', 'x4', 'p2', 'c5']}
1769737445.4863832,RECEIVED,b215f946-f661-4c63-9016-f4eefc62ab5e,95b1f007-356c-48fd-9120-11a492772821,c5,c1,27,p1,?,surb={'id': '1baeadfc-49a5-40b6-b266-1e13dcb553e4', 'route': ['p1', 'e11', 'i9', 'x11', 'p2', 'c5']}
1769737445.758603,RECEIVED,792a3abe-ce56-4b08-82c8-a6968d6d8be5,99eb0006-2ab8-4885-b655-450f6a78e482,c4,c1,27,p1,?,surb={'id': '688b5655-c613-40a2-b715-8a9260d8a0d9', 'route': ['p1', 'e12', 'i12', 'x2', 'p1', 'c4']}
1769737445.8996286,SENT,e54d2189-0ef5-46d7-b549-56930b4126b5,3a8db533-6fc6-4946-b5f6-c81eb5cae729,c1,c2,3387,?,p1,
1769737445.8997784,CREATED,301f8a49-38e8-4646-bfe6-0bab1d59999d,9235511f-7580-4879-8e33-fced286ff8ad,c1,c2,27,?,?,surb={'id': '86c7dcb4-2c19-49eb-9217-15bf19ea5f4b', 'route': ['p2', 'e11', 'i12', 'x6', 'p1', 'c1']}
1769737445.9083297,RECEIVED,a4c9c07d-4da8-4225-82d5-445f73a69cd3,0fdbf334-5a18-47ad-88fd-07f136cc0dfc,c4,c1,27,p1,?,surb={'id': 'a2c3e051-b3fe-4925-9ad0-abb443ebcfac', 'route': ['p1', 'e9', 'i4', 'x5', 'p1', 'c4']}
1769737446.2092774,RECEIVED,d8fda609-b497-4b8d-9900-1043588cd329,88e309f9-ebc3-4dbc-8e2d-d29c4a2469d0,c4,c1,27,p1,?,surb={'id': '2912359e-c565-4f85-849e-f9a1ae7c0b65', 'route': ['p1', 'e6', 'i2', 'x4', 'p1', 'c4']}
1769737446.227323,RECEIVED,4e443993-ce74-40c3-b7d7-7d5012effb75,0e8e5a6a-17de-40d4-857d-b9f726d23dc8,c4,c1,27,p1,?,surb={'id': '66a6b4b1-a45a-4f36-ac19-16432e1313a5', 'route': ['p1', 'e10', 'i10', 'x3', 'p1', 'c4']}
1769737446.2567744,SENT,fc570599-d6a4-43ef-82b2-02468666ab53,8e46b41f-2a31-4981-8b47-caa24ee3c8cd,c1,c2,3392,?,p1,
1769737446.2569215,CREATED,20ad7315-2bc1-465b-9a65-72765cc7e55a,36a138a8-59bc-4b51-b684-c6e09152a54f,c1,c2,27,?,?,surb={'id': 'cf9af10b-b10a-4630-8921-1ca9ef89efd0', 'route': ['p2', 'e8', 'i12', 'x6', 'p1', 'c1']}
1769737446.4621856,RECEIVED,066a440e-95a8-4dfd-aa69-09901b922db8,fb0d197a-bae1-4958-9e19-5da85ab4465b,c4,c1,27,p1,?,surb={'id': '96b33b77-d755-4d16-a958-d208c2a5a120', 'route': ['p1', 'e10', 'i7', 'x9', 'p1', 'c4']}
1769737446.5091658,RECEIVED,56426ec0-e26b-4b27-b78e-2fc28ed7021f,172f86e5-7627-4c2c-976b-210609a958a6,c5,c1,27,p1,?,surb={'id': 'b62f8360-8f12-4290-a607-11d747e9d625', 'route': ['p1', 'e11', 'i10', 'x1', 'p2', 'c5']}
1769737446.7556741,SENT,54b540d9-dff6-4ac1-88a8-6645925f85c7,5c4fdac2-b29b-444b-9257-945f51c806b6,c1,c2,3376,?,p1,
1769737446.7558033,CREATED,ac40b2d4-3c3d-45a4-821c-88308388483d,0fa39457-7437-4d13-8fc4-04f2bb4055aa,c1,c2,26,?,?,surb={'id': '77638ba2-b7e3-44a2-b93c-1c924be5a7bf', 'route': ['p2', 'e10', 'i12', 'x8', 'p1', 'c1']}
1769737447.0303872,RECEIVED,1b08b0a3-d0e6-42ec-9e50-2b366448d31e,5d694465-6ae4-4afe-a11b-8596dc5d61b9,c5,c1,27,p1,?,surb={'id': '5a99fd03-6843-4fc6-b741-6c161b30fc61', 'route': ['p1', 'e1', 'i7', 'x2', 'p2', 'c5']}
1769737447.2243092,SENT,de92107c-ecd7-454a-a919-a4274a21370b,6083c3da-7aac-46f6-aed8-f5faea9ea070,c1,c2,3370,?,p1,
1769737447.224466,CREATED,22d4ac8d-ed7a-4260-8ff0-51feddadc543,eec8e906-e52b-4a33-909e-bfff229e3c00,c1,c2,27,?,?,surb={'id': '3911b312-811c-4b3f-94aa-c0072f4508fa', 'route': ['p2', 'e11', 'i7', 'x7', 'p1', 'c1']}
1769737447.5767155,SENT,4ad63647-2641-4d26-9078-cc569893ef7f,8894531c-2ca4-4827-9215-b774550ab534,c1,c2,3384,?,p1,
1769737447.577732,CREATED,97e6d7b8-8ba9-45f2-bc85-ec3c6dba865f,46068ff2-1608-4046-86a1-78eb3d56c083,c1,c2,27,?,?,surb={'id': 'fad48ac8-90bd-4625-aa3a-84cc35613bde', 'route': ['p2', 'e2', 'i3', 'x7', 'p1', 'c1']}
1769737447.912243,SENT,660ef378-64a4-4da0-a5ae-381daf1dbaf0,9145e9c8-e37e-4cfe-bcb9-8876d2dceeb7,c1,c2,3359,?,p1,
1769737447.9124045,CREATED,a5ca657d-eae3-4bcc-a5f0-71e6698f31a9,28e36d81-0832-403d-b857-9a1a686ca6a8,c1,c2,27,?,?,surb={'id': 'f2aaa1c8-a5ea-453d-a525-35405f3cfacb', 'route': ['p2', 'e5', 'i8', 'x7', 'p1', 'c1']}
1769737448.0722935,RECEIVED,09b4918e-c795-4235-a19d-f08e1fcf19a3,d028795a-8747-426a-a841-07335b92c53a,c5,c1,27,p1,?,surb={'id': 'dd8f8194-08a1-4f3e-9251-13f76a28972a', 'route': ['p1', 'e11', 'i9', 'x4', 'p2', 'c5']}
1769737448.0743964,SENT,e3540976-7985-4265-8527-a215cdf7985a,7d4fdbad-efad-4ae6-b229-9bca75b2e182,c1,c2,3359,?,p1,
1769737448.0745232,CREATED,4ed38a30-5625-4eab-ac41-4d19e205057c,e8882ec7-4513-470f-9c1d-7046bba0d867,c1,c2,27,?,?,surb={'id': '5209a2b7-7250-4833-8838-201e6d7c0996', 'route': ['p2', 'e4', 'i5', 'x10', 'p1', 'c1']}
1769737448.1050107,RECEIVED,dde285b7-6a15-4540-9b06-87b7dd9830fd,0a9bbe15-36cc-4250-bb57-b26a1b9a2834,c5,c1,26,p1,?,surb={'id': '55fe2847-8b3f-4cf3-ae02-777395159ba9', 'route': ['p1', 'e5', 'i10', 'x11', 'p2', 'c5']}
1769737448.2780309,RECEIVED,62179f34-f6d8-4365-b1a2-99c86e3a8cf2,c005496a-8e5b-4138-9dd8-e80027a61879,c4,c1,27,p1,?,surb={'id': '55399576-c213-4f42-99c3-826cb40e96d4', 'route': ['p1', 'e4', 'i6', 'x2', 'p1', 'c4']}
1769737448.301316,RECEIVED,6bf88a2d-42ca-4d01-81ed-52290eea649b,bf1baca0-e6e7-4a08-a22f-4d49d789260e,c4,c1,27,p1,?,surb={'id': '82687b4e-f0d0-45ad-8d58-f6ab2c4681b5', 'route': ['p1', 'e7', 'i11', 'x1', 'p1', 'c4']}
1769737448.5767157,RECEIVED,be2829ea-9f50-4544-8b8c-b6e0eabbc19c,fdb4e43d-13cb-48c5-9cca-df0f5233084e,c5,c1,26,p1,?,surb={'id': 'e1ecc5ff-fa8a-4165-ab0c-4faaf742d4ce', 'route': ['p1', 'e10', 'i10', 'x11', 'p2', 'c5']}
1769737448.7958527,RECEIVED,c0deb07a-d0d9-4b03-ae02-44f568df30fb,b183a086-f575-4dcf-a6cd-f2da3c447343,c4,c1,27,p1,?,surb={'id': '16669246-f1a3-47ab-89b2-9ce2381270fa', 'route': ['p1', 'e2', 'i6', 'x9', 'p1', 'c4']}
1769737448.8561285,SENT,33b316e6-e5c9-4a39-be6a-62437ebe7d0a,ea4ea19f-e1db-4af2-9813-5dedd3e54c07,c1,c2,3382,?,p1,
1769737448.8562782,CREATED,23be2bf0-817c-48bc-9831-f069cf3d659f,dfcd599a-85bb-446a-b61c-044b0b20ca0c,c1,c2,26,?,?,surb={'id': '233d18a0-192b-4f5d-9b8d-deb8074a6c93', 'route': ['p2', 'e5', 'i4', 'x9', 'p1', 'c1']}
1769737448.8677976,RECEIVED,a1cf6a0b-5667-43b3-95cd-d9a8fca7fa98,19d585b6-33cc-4c3d-867a-5700b2a8b4c1,c5,c1,27,p1,?,surb={'id': 'ea46c7c6-2c50-4de3-a2f6-c86ababf4d35', 'route': ['p1', 'e6', 'i12', 'x7', 'p2', 'c5']}
1769737448.9915464,SENT,b4fbbf23-ecc1-4124-98b3-d09921cbba88,e887a233-7219-42a1-928f-8139422a2e6e,c1,c2,3384,?,p1,
1769737448.9916754,CREATED,eed5d174-8474-41f7-8a55-a84df56a2e6a,b75fbb10-1daa-49e5-a230-a5b7fa42850a,c1,c2,27,?,?,surb={'id': '38697fb0-3029-4ba6-b241-bca4f86355f7', 'route': ['p2', 'e1', 'i1', 'x11', 'p1', 'c1']}
1769737449.1346748,SENT,b087b2cc-65bf-4078-b5d1-9cca6a0c778b,951cbd3b-6126-47e1-86b6-02362b4c40e0,c1,c2,3371,?,p1,
1769737449.1348245,CREATED,139cf235-3b5a-4f57-993b-5009ca775b5f,f27581b5-fe43-493f-8eca-fe56320b4315,c1,c2,27,?,?,surb={'id': 'e8f1c7d1-e6e6-4e94-9f7d-6a86fa0da6e8', 'route': ['p2', 'e6', 'i2', 'x2', 'p1', 'c1']}
1769737449.2527905,RECEIVED,ee59d1af-51d3-452b-8e0d-d147905259d9,a7a38ade-bf94-47af-aaf6-872189ab57c4,c5,c1,27,p1,?,surb={'id': 'fdb7f729-4b4d-43f0-88c2-db2ddfca9725', 'route': ['p1', 'e11', 'i6', 'x3', 'p2', 'c5']}
1769737449.2594848,SENT,b9329b9a-9a50-4990-8fd8-149b8c8b2936,ba6e44e1-9ea7-4698-94f7-ae8cba689367,c1,c2,3398,?,p1,
1769737449.2596362,CREATED,64cae3b0-2f8a-4760-b1d1-f6c80a89701b,5bf22ba7-2c47-49e5-9f38-16763269957f,c1,c2,26,?,?,surb={'id': 'fb16cad0-c6d1-48bb-a883-7082f419ae61', 'route': ['p2', 'e12', 'i10', 'x1', 'p1', 'c1']}
1769737449.2987692,RECEIVED,392f5c75-c404-4065-abe5-c02bccc19c53,62219de1-183c-4fdf-a2e2-6ba5f6f2e934,c4,c1,26,p1,?,surb={'id': 'd001fbc8-5fa1-44fe-935e-76b6c62c23c4', 'route': ['p1', 'e8', 'i12', 'x9', 'p1', 'c4']}
1769737449.3345056,SENT,d94d728f-46ef-495a-b01d-21248a0d8a33,b4428a97-b7d4-4102-8ca8-dae43ba466d0,c1,c2,3384,?,p1,
1769737449.3345833,CREATED,c2f6c864-acd6-40dd-9c26-cf898313ed64,38343a1d-f3e9-47ce-a06f-a8968c9a2932,c1,c2,27,?,?,surb={'id': 'c3a38bfc-13d9-44e4-a41b-725da38758c6', 'route': ['p2', 'e2', 'i4', 'x5', 'p1', 'c1']}
1769737449.3656528,RECEIVED,e3973794-faab-4344-8521-93e8e6ed3847,ea807648-da63-4e71-b7bc-262528754dcb,c5,c1,27,p1,?,surb={'id': 'a0cbe1dd-4463-4369-aab3-a5ebd47bc0bd', 'route': ['p1', 'e12', 'i5', 'x12', 'p2', 'c5']}
1769737449.385076,RECEIVED,3710569f-ee46-413a-8ee6-b1b5f9314eb1,990a1eb4-c50b-4860-b744-a216a0b525ec,c4,c1,27,p1,?,surb={'id': '21fc5922-cdea-456c-8d31-0e86c71d39f4', 'route': ['p1', 'e12', 'i12', 'x11', 'p1', 'c4']}
1769737449.4447854,SENT,d342072e-f6a0-476a-ad2a-e629bd149e99,68459c62-78bf-4e68-9fba-ef79516544cb,c1,c2,3360,?,p1,
1769737449.4448614,CREATED,caccde3b-569b-4b1c-9f4d-035e1c0ab3ff,15943dc9-5c06-4810-9c92-57ebc061b8c7,c1,c2,26,?,?,surb={'id': '57dc5221-f63c-46e3-a2ab-ca0db4f760f1', 'route': ['p2', 'e9', 'i4', 'x2', 'p1', 'c1']}
1769737449.460686,SENT,6a4c8b1d-1180-489b-beb3-9bfef6d14b23,94d84899-5093-4b84-8f12-9690b3f2c450,c1,c2,3369,?,p1,
1769737449.4607782,CREATED,f743f99b-6550-4403-a98c-5b72e53d47f0,ed96fc23-5e21-429a-a07d-8b347be2f288,c1,c2,27,?,?,surb={'id': '204e206b-bc9d-4160-abe0-0c8a2566d151', 'route': ['p2', 'e1', 'i9', 'x4', 'p1', 'c1']}
1769737449.4850934,RECEIVED,4b4cf947-47ec-4e1c-ad17-bab4354ea034,26acc42a-54df-4379-a493-9f62d0ad6005,c4,c1,27,p1,?,surb={'id': '95cc2da1-7b50-4974-a5b4-6b7f52f75ac3', 'route': ['p1', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769737449.603628,SENT,2480031d-a510-4f2d-b2a1-5258ec7c7e78,2cb49b29-485a-43ec-95da-e21ff131b41a,c1,c2,3401,?,p1,
1769737449.6037753,CREATED,9308b2c1-d361-4fc9-b86f-9eed0f7ac18d,99b5e8dd-89d5-4dbf-a672-2d9de6d5af91,c1,c2,26,?,?,surb={'id': 'b4f2ac6c-ad82-409a-9c95-60faf0c63bd1', 'route': ['p2', 'e3', 'i12', 'x5', 'p1', 'c1']}
1769737449.720297,SENT,ceb8d857-349f-4a64-99c8-40f2dc31b8a7,b871147f-8215-477d-8210-21600a203227,c1,c2,3386,?,p1,
1769737449.7204463,CREATED,c1e47c8d-f8c4-49b2-bf4d-c1ada67ed8ef,f782d48e-db1e-455e-9e0c-cc084745de56,c1,c2,26,?,?,surb={'id': 'f8c5ea5b-7fc2-4113-a3ea-f362b623ab8c', 'route': ['p2', 'e8', 'i9', 'x4', 'p1', 'c1']}
1769737449.7281215,RECEIVED,9927ebdf-e1a0-4b84-a4de-bf0c5156de63,cf77985a-7712-4732-b2a1-51eb6e5a8899,c4,c1,27,p1,?,surb={'id': '668e7593-2b4a-4e37-a247-cc73d3960fbc', 'route': ['p1', 'e3', 'i4', 'x2', 'p1', 'c4']}
1769737449.7356095,RECEIVED,d79ad4df-81c2-429a-8ece-9f5d9672c851,96bfed06-f35d-4c21-873b-1a1ae4bf3f5c,c5,c1,27,p1,?,surb={'id': '36660fa1-a832-478c-9c94-69c4fd87d933', 'route': ['p1', 'e9', 'i5', 'x12', 'p2', 'c5']}
1769737449.9697888,SENT,16247b53-8e19-4f21-ab1e-7348d93e872a,2c98cc80-78d5-4f25-ac28-e0b0c657b761,c1,DROP,2032,?,p1,
1769737449.9699197,CREATED,7a92264b-39e6-4957-a2e7-c3a9eff7e286,e8de9282-7c59-42b6-aeec-74443912d2d7,c1,DROP,27,?,?,
1769737450.1156454,RECEIVED,41ee60bf-3a76-401d-b684-101f76d2b85c,96363305-64dc-4fe0-9468-4f1f51f516eb,c5,c1,27,p1,?,surb={'id': '34a64b65-6297-4fa0-a25e-cebe0e8bc38d', 'route': ['p1', 'e2', 'i2', 'x5', 'p2', 'c5']}
1769737450.3394084,RECEIVED,a820d9f6-1b4d-4b2e-ba91-b914dd2f9041,1d5f982e-2217-4026-9abd-cc9eba19deb2,c4,c1,27,p1,?,surb={'id': '33c27aff-6393-41b9-acdd-27181fb3acc6', 'route': ['p1', 'e9', 'i8', 'x9', 'p1', 'c4']}
1769737450.3736408,SENT,d963e6c5-9af6-406e-822d-13303c1003ae,fe27d709-3eed-46b1-b166-2d2f6e96ebb9,c1,c2,3359,?,p1,
1769737450.3737903,CREATED,fb4ee788-b01b-45d9-9c3a-38b03ae1f1e4,9ac27f11-cfd4-4c9f-b86c-645fb25ffb0c,c1,c2,27,?,?,surb={'id': '2091cfd5-7e07-4e7d-9499-8f3848fc9584', 'route': ['p2', 'e12', 'i2', 'x9', 'p1', 'c1']}
1769737450.5109022,RECEIVED,9023bd86-03d7-45c6-a191-08ddf653b2d9,36d5b41b-4c6a-4d94-925d-e8dd97db0c06,c4,c1,27,p1,?,surb={'id': 'd393f546-fcd7-46b6-b611-0ce391f38cff', 'route': ['p1', 'e2', 'i10', 'x9', 'p1', 'c4']}
1769737450.5407474,RECEIVED,f28e0f02-aea6-427d-8180-da079d754943,096c8616-abe4-48f2-a976-ab2dc28da35e,c5,c1,24,p1,?,surb={'id': '1b21235f-3c9a-4ac2-bc1c-057dc9686d5d', 'route': ['p1', 'e2', 'i3', 'x3', 'p2', 'c5']}
1769737450.836428,RECEIVED,7684a022-6c43-4cfb-9aca-5a1a1ace1459,8e80fc47-f83f-4757-80d1-914b41e83a8c,c4,c1,27,p1,?,surb={'id': '7e7fc8cb-0e11-4ec8-8935-15b0b3985d5e', 'route': ['p1', 'e2', 'i1', 'x11', 'p1', 'c4']}
1769737451.97775,RECEIVED,7edc472a-7a5e-4b4e-ace3-f45ad2a2c601,bdae1c86-84e0-41cc-823b-29db7b87984c,c5,c1,27,p1,?,surb={'id': '19ea2cc4-92dd-446c-9ab2-0a06cf47efb8', 'route': ['p1', 'e11', 'i10', 'x9', 'p2', 'c5']}
1769737451.99036,RECEIVED,d86f9acd-e171-4b98-a150-05e7fd5d9895,01e48be5-df0d-4c7b-810d-a3111edf205a,c4,c1,27,p1,?,surb={'id': '3a1d93f4-45e8-472b-aa78-cfa23c62ed17', 'route': ['p1', 'e7', 'i3', 'x11', 'p1', 'c4']}
1769737452.1286297,SENT,e26b8a3e-095f-4d39-a423-92d0e72b4a00,db26505e-1d9d-45d0-adfe-fa443b35f24d,c1,c2,3391,?,p1,
1769737452.1287751,CREATED,9cd92146-2569-487a-a702-2599782000f1,7fd6e54c-75d0-4715-87f7-dc10c58c599b,c1,c2,27,?,?,surb={'id': 'bf07c2d7-51c2-432d-b677-2b080c3349e8', 'route': ['p2', 'e12', 'i10', 'x4', 'p1', 'c1']}
1769737452.689032,RECEIVED,7a4bc141-8487-4a4f-8d1c-d8c3001cf1cf,889782f7-6a30-4835-9a21-acd790ce8ec0,c5,c1,27,p1,?,surb={'id': '16e97f8c-8940-4c60-a6e2-525a8049d078', 'route': ['p1', 'e2', 'i7', 'x7', 'p2', 'c5']}
1769737452.7582622,RECEIVED,8f842c6d-d834-4350-8e81-88910e3bd279,62be93d2-b10e-43e2-b590-9fdd8bc4c73b,c4,c1,27,p1,?,surb={'id': '449c829d-4101-4827-a1fd-c4f65136cdaa', 'route': ['p1', 'e7', 'i10', 'x11', 'p1', 'c4']}
1769737452.7978864,SENT,78cfd5f0-f47a-4e92-8b7b-707c3c2078d2,6b88e7ca-6e2f-43a1-9daf-6ed6cc424512,c1,c2,3400,?,p1,
1769737452.7980652,CREATED,1227bcc7-e724-49a7-b484-ac29747eee27,c5b8fe61-7c8e-4cbe-83bd-44359a783a2a,c1,c2,26,?,?,surb={'id': 'd1aae909-61a9-4f3b-930a-5c9fc58677d9', 'route': ['p2', 'e9', 'i3', 'x11', 'p1', 'c1']}
1769737452.865769,RECEIVED,a405c01c-5b47-4bd8-b602-0531dc85c4b0,ffa420c7-1e3b-4d22-8d57-45e4af3460d0,c4,c1,26,p1,?,surb={'id': 'c6ab4004-41e4-49c0-9834-e5d94c9f65ea', 'route': ['p1', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769737452.8721356,SENT,34f767c0-b981-4869-9302-52cdd7e72492,15d36804-c965-4225-839e-32321f939024,c1,c2,3379,?,p1,
1769737452.8722863,CREATED,c031ccea-bcd1-4151-8a2b-54f5e7319eca,6ac3c165-dced-42f5-8845-b031eab5be5e,c1,c2,26,?,?,surb={'id': 'b60748d0-cbaa-4ec6-b40c-c2dce7d37b8b', 'route': ['p2', 'e7', 'i8', 'x3', 'p1', 'c1']}
1769737452.950953,RECEIVED,6e682b25-1cce-435b-9e5f-63bab5d34250,fda49e47-1622-4b8c-8525-988d2d0955b3,c4,c1,26,p1,?,surb={'id': 'ffa6d5b8-ede7-4f7f-9bb4-9becec9c68a9', 'route': ['p1', 'e2', 'i3', 'x10', 'p1', 'c4']}
1769737453.3268998,SENT,18ae9a07-9d42-4b23-ba2b-ff9c17e0991b,739d4972-d3cc-42a0-a64d-33e0b0ca2481,c1,c2,3388,?,p1,
1769737453.328161,CREATED,2631a1ca-f388-421b-bce8-6157f83d58c0,e64be3f8-f292-420b-8368-e6ad41e98870,c1,c2,27,?,?,surb={'id': 'c673aa63-251c-406d-b3c9-3a47cf50b2c0', 'route': ['p2', 'e8', 'i4', 'x2', 'p1', 'c1']}
1769737453.4307044,SENT,2d1c7650-83cd-4ae2-9062-924536a3c691,3d90a9a0-f236-4a2c-b493-834c71a7649d,c1,c2,3383,?,p1,
1769737453.4308944,CREATED,452e8595-2d54-4a75-9fcf-8f4603e38c6f,3e8d51ca-c0c1-4298-8084-59c48b5b0d20,c1,c2,27,?,?,surb={'id': 'cdf8f837-6e4a-47f2-ad35-7040cd8aaf5d', 'route': ['p2', 'e3', 'i11', 'x3', 'p1', 'c1']}
1769737453.461938,RECEIVED,540d4eef-6d68-4211-9cda-9f0f6e0befe4,30c5af62-a0f3-4ee7-8214-905a6e5d3e8d,c5,c1,27,p1,?,surb={'id': '65c56b19-9857-4322-bd5a-9a53ff16fe16', 'route': ['p1', 'e6', 'i7', 'x3', 'p2', 'c5']}
1769737453.6101947,RECEIVED,f8b45665-043d-489f-ba8a-dda149c2b7ad,2a3d9f61-8e92-409a-9cc6-8abf6f0cb268,c5,c1,26,p1,?,surb={'id': '1afd000b-0daa-4c44-ae9f-f40fa96422ef', 'route': ['p1', 'e5', 'i10', 'x4', 'p2', 'c5']}
1769737453.6612358,RECEIVED,955ae567-94ce-466d-894b-c017b4e0263c,19c72c31-fb06-496b-b21e-4c4b4acaf1f3,c5,c1,27,p1,?,surb={'id': 'de39307f-f194-4998-b75c-acee228f6b9c', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c5']}
1769737453.69067,RECEIVED,6b21dd19-d0d9-4068-9d96-3bf0cdddfc72,706fe360-bf3b-485e-831e-d57aab24f1c1,c5,c1,26,p1,?,surb={'id': '551fdc9b-38c3-456f-85f5-e979be93338e', 'route': ['p1', 'e5', 'i1', 'x2', 'p2', 'c5']}
1769737453.8122547,SENT,629f3a84-bd06-456a-97b2-27f633702481,c7cf6622-3f7e-4893-bdba-131716d7e46c,c1,c2,3372,?,p1,
1769737453.8123856,CREATED,7a1a7de5-83e3-4347-8b2e-52a185f7491a,35c35875-636b-4b25-b2a1-220b7a16c24f,c1,c2,27,?,?,surb={'id': '0991b68c-b343-476a-aa61-a9a794fd5d5f', 'route': ['p2', 'e6', 'i3', 'x6', 'p1', 'c1']}
