timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769751916.2543497,SENT,ec9e66ea-a9dd-4597-9dee-e84102b667f0,b27c059b-a882-43bd-a377-e73ed8728b84,c4,c5,3392,?,p1,
1769751916.2544842,CREATED,205224cd-4032-4585-8bb0-b1668631a924,53582946-fe36-464c-adb9-3fd7877344c7,c4,c5,27,?,?,surb={'id': '4029685c-ed47-4c6c-a73f-6dea76756bba', 'route': ['p2', 'e6', 'i1', 'x2', 'p1', 'c4']}
1769751916.3043811,SENT,55d6c1c2-5441-4682-84c7-f2499ac0bf5d,78663f6d-f373-4e57-984e-40d265265f35,c4,c5,3372,?,p1,
1769751916.3045075,CREATED,afeed6b5-7845-422f-9400-8d7ae6b28821,53582946-fe36-464c-adb9-3fd7877344c7,c4,c5,27,?,?,surb={'id': '4029685c-ed47-4c6c-a73f-6dea76756bba', 'route': ['p2', 'e6', 'i1', 'x2', 'p1', 'c4']}
1769751916.3591902,SENT,a0fa9b96-ce58-49a1-81dc-d59a6071d30a,7b7acad2-9e51-4aa9-959a-9e7206415f53,c4,c5,3372,?,p1,
1769751916.3593032,CREATED,6fc5ff48-3290-480c-80c1-39a23e6c1900,deee6908-3c81-43a2-b414-dc14f614a9e5,c4,c5,27,?,?,surb={'id': 'bc620f98-0253-4c96-877e-a9603d9cc728', 'route': ['p2', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769751916.3705213,RECEIVED,da646d29-87b8-497d-ba1e-fae80f057db9,73c5e431-24bb-4a8f-b66f-74af89dbae5c,c5,c4,27,p1,?,surb={'id': '25c3f58d-6e23-4b0d-ab73-f088d1f700d1', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769751916.3957424,RECEIVED,62a4962d-4cb1-4179-a9e9-ae881a910034,37bbfc4a-4999-4b09-94cc-8e7d2bc5bd43,c5,c4,26,p1,?,surb={'id': '731565d9-fec4-4a61-90e3-68b22b2b5e15', 'route': ['p1', 'e7', 'i11', 'x3', 'p2', 'c5']}
1769751916.5393505,SENT,04ee1902-a255-4870-b39a-4866dac0ea07,6871b298-d929-4c11-8aa8-6bd1728e00d5,c4,c5,3362,?,p1,
1769751916.5394835,CREATED,b604ed8b-cf06-48cd-ab6e-47b92b6190fd,deee6908-3c81-43a2-b414-dc14f614a9e5,c4,c5,27,?,?,surb={'id': 'bc620f98-0253-4c96-877e-a9603d9cc728', 'route': ['p2', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769751917.0435739,SENT,2019cf34-e681-4cf6-80b2-43d82f0a278e,b5807db5-1f32-4f4b-b8e3-7307238b5d5f,c4,c5,3372,?,p1,
1769751917.0437038,CREATED,6b906e94-6f6a-4d84-bd62-a0f9f7c376c9,44131fa4-71cf-4653-befb-308746d94ccf,c4,c5,27,?,?,surb={'id': '50965323-83db-448e-a57f-dae0103223de', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c4']}
1769751917.1354206,RECEIVED,708ef2c9-e0fb-45f2-bd4e-221e0b10ca34,80099fd4-5d81-4e8a-8ca0-b7214fe07f20,c2,c4,27,p1,?,surb={'id': '75202ba0-b632-4396-b58a-ab7ef0f1f34d', 'route': ['p1', 'e10', 'i4', 'x6', 'p2', 'c2']}
1769751917.2115312,RECEIVED,f938c92e-0408-48fd-be5a-1b3739a7565a,782a8743-2e08-49ce-b0f3-8e937e3113dd,c1,c4,27,p1,?,surb={'id': 'cfc3b075-2e03-4d8e-8655-a54e382b65f0', 'route': ['p1', 'e5', 'i2', 'x11', 'p1', 'c1']}
1769751917.2571304,SENT,764708b2-bc9c-40c8-a1a8-71b00b306032,bcc71be0-77d9-412f-91f3-85140338f00d,c4,c5,3383,?,p1,
1769751917.257192,CREATED,df41f58c-d72e-472c-9f24-07b605350785,44131fa4-71cf-4653-befb-308746d94ccf,c4,c5,27,?,?,surb={'id': '50965323-83db-448e-a57f-dae0103223de', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c4']}
1769751917.4390259,RECEIVED,d160dae6-4eee-4d7a-9da6-88d04c89518d,51e47815-f748-4fe0-be06-87033535abce,c2,c4,26,p1,?,surb={'id': '2b5e6129-dfd0-4840-b78c-6bf3ed7a6eb4', 'route': ['p1', 'e2', 'i1', 'x9', 'p2', 'c2']}
1769751917.541898,RECEIVED,0387780b-3728-4972-b040-7f45d8f10df2,7a4815d5-0bd4-487f-8d21-88a3c02a945a,c2,c4,25,p1,?,surb={'id': '641af583-49f5-4c93-8323-0d8e12133617', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c2']}
1769751917.5582113,RECEIVED,acd06b23-fd4e-44dd-b279-53d62df15e6c,96ac59a2-6c22-4222-b2db-f389b0a1ff3d,c1,c4,27,p1,?,surb={'id': '379d1cc0-920c-4493-ba15-ce23faf4e577', 'route': ['p1', 'e5', 'i3', 'x6', 'p1', 'c1']}
1769751917.5767734,RECEIVED,de57924c-008a-4487-bf00-85c4af7951c4,51e47815-f748-4fe0-be06-87033535abce,c2,c4,26,p1,?,surb={'id': '2b5e6129-dfd0-4840-b78c-6bf3ed7a6eb4', 'route': ['p1', 'e2', 'i1', 'x9', 'p2', 'c2']}
1769751917.5995507,SENT,8ec54fd5-2562-4b17-b42d-381023fefa24,c91ded62-39e2-4cd8-8861-5ae0332821da,c4,c5,3383,?,p1,
1769751917.599706,CREATED,27124129-2670-47af-ba7e-92ab87e1f1e9,bf09d190-ad7a-486a-b57f-b4d90130eba8,c4,c5,27,?,?,surb={'id': 'cc47c2b2-9377-4d92-9afe-b90ecadb996c', 'route': ['p2', 'e6', 'i3', 'x5', 'p1', 'c4']}
1769751917.6397512,RECEIVED,ce0fc289-388d-42dc-99aa-b04a24b61b52,80099fd4-5d81-4e8a-8ca0-b7214fe07f20,c2,c4,27,p1,?,surb={'id': '75202ba0-b632-4396-b58a-ab7ef0f1f34d', 'route': ['p1', 'e10', 'i4', 'x6', 'p2', 'c2']}
1769751917.7265866,RECEIVED,9a131ec9-183f-401a-8798-d297df354903,891dbc6b-719c-4aa1-964b-99233b2aa5b6,c5,c4,26,p1,?,surb={'id': '270b5592-7c9e-4598-9271-53d3502b4795', 'route': ['p1', 'e1', 'i9', 'x9', 'p2', 'c5']}
1769751917.9087408,RECEIVED,f71df873-9e14-4bb5-9610-710987938261,1eea3e54-01ec-4c6b-833e-7ac9fd4243a6,c1,c4,26,p1,?,surb={'id': '63a8f521-3229-40cb-8eb2-ee0bd87b5b31', 'route': ['p1', 'e10', 'i11', 'x4', 'p1', 'c1']}
1769751918.0009098,RECEIVED,21fee844-20ca-408f-8a98-a8ad322f5ee6,1e665114-e2df-4592-bc74-2e1340e0c7b5,c2,c4,27,p1,?,surb={'id': '8e1e5270-107e-4288-887b-ecaf323b69e6', 'route': ['p1', 'e8', 'i4', 'x7', 'p2', 'c2']}
1769751918.1486104,SENT,1c5604d9-dc47-4457-bbe2-74ea7aa3d8f5,0e841f96-33fa-4738-86af-5c8b5ec84210,c4,c5,3385,?,p1,
1769751918.1487567,CREATED,86921789-ede0-4119-864e-b4d757895bd2,bf09d190-ad7a-486a-b57f-b4d90130eba8,c4,c5,27,?,?,surb={'id': 'cc47c2b2-9377-4d92-9afe-b90ecadb996c', 'route': ['p2', 'e6', 'i3', 'x5', 'p1', 'c4']}
1769751918.229095,RECEIVED,391ec8c2-62d8-4e91-b7a7-f6eea1b2df98,13f1f632-4e95-46ca-a534-0c1d4094ef6d,c2,c4,27,p1,?,surb={'id': '43db9532-1e8e-404b-9be8-b00e4b1b14bd', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c2']}
1769751918.2433784,RECEIVED,b6700e5d-5bfb-43ab-80cd-8bc52570f7a0,0a792590-be2c-4472-b263-0e37d8961477,c1,c4,27,p1,?,surb={'id': '75a7f871-9934-4f07-9545-3d45714557b7', 'route': ['p1', 'e2', 'i10', 'x10', 'p1', 'c1']}
1769751918.3457696,RECEIVED,956f1a68-9516-4f55-a648-4502802ff0a5,7a4815d5-0bd4-487f-8d21-88a3c02a945a,c2,c4,25,p1,?,surb={'id': '641af583-49f5-4c93-8323-0d8e12133617', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c2']}
1769751918.3617551,RECEIVED,2b344501-e4a3-4189-b553-746ca23c3d8e,0a792590-be2c-4472-b263-0e37d8961477,c1,c4,27,p1,?,surb={'id': '75a7f871-9934-4f07-9545-3d45714557b7', 'route': ['p1', 'e2', 'i10', 'x10', 'p1', 'c1']}
1769751918.4611754,RECEIVED,f0fa1ad6-a0b7-47ff-bb47-e9673d94809b,aba59979-1bf5-4ebf-92b9-33d3c3bc045f,c5,c4,26,p1,?,surb={'id': '39a5a7f6-b308-4b55-883c-c65b4c365c90', 'route': ['p1', 'e8', 'i3', 'x9', 'p2', 'c5']}
1769751918.466378,RECEIVED,aff12be3-951b-4ddb-98c0-79d0edc913c1,5ae779c5-c375-49aa-9176-14002652930f,c1,c4,27,p1,?,surb={'id': 'd3e91791-51f6-491e-8bf4-53aaffd8e9bf', 'route': ['p1', 'e10', 'i2', 'x5', 'p1', 'c1']}
1769751918.5367825,RECEIVED,069e8321-c02d-4632-b4a4-462b5cb0f5f7,874fca4f-08d7-474e-b261-a68aa7966d73,c2,c4,27,p1,?,surb={'id': '3f07ecdb-96c8-425c-8109-ad65c536e540', 'route': ['p1', 'e2', 'i3', 'x12', 'p2', 'c2']}
1769751918.5432806,RECEIVED,3739b955-cdbf-4016-9a53-a0f0d9c3d3cc,6b9ce11d-98ec-45a8-844a-bd7d62f4cfc8,c2,c4,26,p1,?,surb={'id': '17954da6-a674-40cb-89fc-ad18dc48e5a5', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c2']}
1769751918.5860708,RECEIVED,d21c9073-2fab-464b-ad6c-81b836727d6c,1eea3e54-01ec-4c6b-833e-7ac9fd4243a6,c1,c4,26,p1,?,surb={'id': '63a8f521-3229-40cb-8eb2-ee0bd87b5b31', 'route': ['p1', 'e10', 'i11', 'x4', 'p1', 'c1']}
1769751918.6770113,SENT,e6b75866-74f5-42b0-9fd2-68c434f6b7f5,d91bba24-57c9-41a9-b2a2-e4af250a3ea9,c4,c5,3388,?,p1,
1769751918.6771204,CREATED,f86de400-b5bf-4a34-86dd-4e752e9df83e,f65c5280-d1c3-414b-a5c8-771a56ea8ced,c4,c5,27,?,?,surb={'id': '1d5925c0-dd91-48b0-b049-8c28a29032e3', 'route': ['p2', 'e10', 'i11', 'x4', 'p1', 'c4']}
1769751918.7182956,RECEIVED,ecda4432-7ff7-4dc6-ab3a-af9355c38048,5ae779c5-c375-49aa-9176-14002652930f,c1,c4,27,p1,?,surb={'id': 'd3e91791-51f6-491e-8bf4-53aaffd8e9bf', 'route': ['p1', 'e10', 'i2', 'x5', 'p1', 'c1']}
1769751918.771616,RECEIVED,013baed8-fade-499a-b450-20f443e1ceb1,891dbc6b-719c-4aa1-964b-99233b2aa5b6,c5,c4,26,p1,?,surb={'id': '270b5592-7c9e-4598-9271-53d3502b4795', 'route': ['p1', 'e1', 'i9', 'x9', 'p2', 'c5']}
1769751918.8044047,RECEIVED,1725539a-d655-4d7f-a625-4511d546a456,13f1f632-4e95-46ca-a534-0c1d4094ef6d,c2,c4,27,p1,?,surb={'id': '43db9532-1e8e-404b-9be8-b00e4b1b14bd', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c2']}
1769751918.909576,RECEIVED,926cb7b1-71e0-439a-a23b-3ed34cab376f,4b08bee6-6851-4b42-899c-30d3c4d782f0,c5,c4,26,p1,?,surb={'id': '0ff147ff-b002-432b-87c1-57cfecd777c4', 'route': ['p1', 'e8', 'i1', 'x11', 'p2', 'c5']}
1769751918.9698224,SENT,2117d0d6-b6ee-40bb-aa67-4d635c488567,4e76250a-33ba-4ebf-adf1-8bb832de5591,c4,c5,3409,?,p1,
1769751918.9699156,CREATED,cdee1f59-e8a8-4cfc-9489-528417fd231a,f65c5280-d1c3-414b-a5c8-771a56ea8ced,c4,c5,27,?,?,surb={'id': '1d5925c0-dd91-48b0-b049-8c28a29032e3', 'route': ['p2', 'e10', 'i11', 'x4', 'p1', 'c4']}
1769751919.0130692,RECEIVED,d579414a-8b41-4369-82ba-cb5f3a015840,874fca4f-08d7-474e-b261-a68aa7966d73,c2,c4,27,p1,?,surb={'id': '3f07ecdb-96c8-425c-8109-ad65c536e540', 'route': ['p1', 'e2', 'i3', 'x12', 'p2', 'c2']}
1769751919.1112957,RECEIVED,8c634f89-e3cf-4a45-af33-560f51494bb4,07082772-b4f7-4485-adb3-963cabfc08c3,c2,c4,27,p1,?,surb={'id': '10919060-295c-4088-ae82-fde6d0ef8ff0', 'route': ['p1', 'e9', 'i3', 'x3', 'p2', 'c2']}
1769751919.1443727,RECEIVED,0f69a838-fde8-409f-9624-059909c52905,76f59256-2c35-47dc-977d-4cb338d2ddc1,c2,c4,27,p1,?,surb={'id': '8649708b-49d1-48ad-86de-bd5324af9cc9', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c2']}
1769751919.205347,RECEIVED,06e1ed1f-8ce8-48dd-84d7-6725c786e4be,1e665114-e2df-4592-bc74-2e1340e0c7b5,c2,c4,27,p1,?,surb={'id': '8e1e5270-107e-4288-887b-ecaf323b69e6', 'route': ['p1', 'e8', 'i4', 'x7', 'p2', 'c2']}
1769751919.233107,SENT,8008e9ac-2c1e-4716-9b23-92cf04aaab85,f9fdb85a-28ab-400f-add2-e0a4bf040f2b,c4,c5,3380,?,p1,
1769751919.2332091,CREATED,730bf9e9-4342-4d41-9a3a-53cbd6c48137,5313927a-bd4b-4cd0-9b0e-4433ee3ae9bd,c4,c5,27,?,?,surb={'id': '1432253d-628f-42fe-8cd3-74a8048d799b', 'route': ['p2', 'e11', 'i12', 'x3', 'p1', 'c4']}
1769751919.274822,RECEIVED,6d0ed2d1-a67a-487b-8440-d07bdd865ff5,76f59256-2c35-47dc-977d-4cb338d2ddc1,c2,c4,27,p1,?,surb={'id': '8649708b-49d1-48ad-86de-bd5324af9cc9', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c2']}
1769751919.3908854,RECEIVED,911b64b9-0c2d-420a-8a91-40f3b32d54ac,36b2db2c-34ae-4583-9fdf-470f9ee2286b,c5,c4,27,p1,?,surb={'id': '27f70f62-7747-4005-a6e6-5f57df074db0', 'route': ['p1', 'e6', 'i2', 'x5', 'p2', 'c5']}
1769751919.5422728,SENT,6dc9cc79-9d6a-4645-81ba-c8d45958d142,f5acd355-edd2-42b4-abcc-24948604e925,c4,c5,3392,?,p1,
1769751919.5424378,CREATED,af0d86b7-1164-40cc-a4af-f65aa891d254,5313927a-bd4b-4cd0-9b0e-4433ee3ae9bd,c4,c5,27,?,?,surb={'id': '1432253d-628f-42fe-8cd3-74a8048d799b', 'route': ['p2', 'e11', 'i12', 'x3', 'p1', 'c4']}
1769751919.6754394,RECEIVED,977b354e-9231-47be-a63e-dda8bd7b7615,36b2db2c-34ae-4583-9fdf-470f9ee2286b,c5,c4,27,p1,?,surb={'id': '27f70f62-7747-4005-a6e6-5f57df074db0', 'route': ['p1', 'e6', 'i2', 'x5', 'p2', 'c5']}
1769751919.8372922,RECEIVED,03948fb9-4b51-4d5e-8e12-0c38069a1fc6,6b9ce11d-98ec-45a8-844a-bd7d62f4cfc8,c2,c4,26,p1,?,surb={'id': '17954da6-a674-40cb-89fc-ad18dc48e5a5', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c2']}
1769751919.9166791,RECEIVED,1d9efe0e-3df6-4bf6-8474-11726e80aca5,8b34c45d-70f5-4b32-871b-a6877a33a8de,c5,c4,27,p1,?,surb={'id': '7ebbdcad-6f37-444f-ba30-5d07b46d9ca8', 'route': ['p1', 'e8', 'i8', 'x11', 'p2', 'c5']}
1769751919.9606636,RECEIVED,bcb72a5e-67b9-4a0a-a980-ea62d2b75c44,9639c98d-0156-4df8-9dbb-560266e61837,c2,c4,27,p1,?,surb={'id': 'ec3bda8d-55a6-43f5-94e2-63fd41dfc634', 'route': ['p1', 'e3', 'i12', 'x1', 'p2', 'c2']}
1769751920.1117322,SENT,176b761e-02bb-47fb-9f82-d9c3245648b2,0bb5f70c-e4dc-4968-8885-cad9a0dfa48c,c4,c5,3363,?,p1,
1769751920.1118243,CREATED,353ff47e-08f9-4c12-b870-0f884aa60af3,1b51104b-6578-48ff-9b13-7ab833e2cedd,c4,c5,27,?,?,surb={'id': 'a42b4ebc-7c65-450f-b580-7d17701389e2', 'route': ['p2', 'e3', 'i4', 'x12', 'p1', 'c4']}
1769751920.126694,RECEIVED,c7cf4eb9-9eaa-4d8e-a547-e70da001fb92,975b7417-599f-4be5-a35d-0a22f23ad617,c1,c4,27,p1,?,surb={'id': '1906b84c-01ce-46e4-9705-b1983aa67b9a', 'route': ['p1', 'e12', 'i9', 'x12', 'p1', 'c1']}
1769751920.3759415,RECEIVED,8afd8854-3f71-43ef-af07-633eb048b6d6,7404d8c3-61ac-4812-b8cf-39c87d8ec33d,c1,c4,25,p1,?,surb={'id': '070c4ce7-7124-472d-a15b-9b1d6e8b788b', 'route': ['p1', 'e2', 'i6', 'x3', 'p1', 'c1']}
1769751920.4243252,SENT,16d84173-b794-4c32-b30b-4a5521283bf9,c4c975f7-e251-4636-9f2b-5c6da9da2d34,c4,c5,3385,?,p1,
1769751920.424421,CREATED,8bf43926-a76a-4210-be85-8dd288a27407,1b51104b-6578-48ff-9b13-7ab833e2cedd,c4,c5,27,?,?,surb={'id': 'a42b4ebc-7c65-450f-b580-7d17701389e2', 'route': ['p2', 'e3', 'i4', 'x12', 'p1', 'c4']}
1769751920.5724382,RECEIVED,a6034335-c49f-4e48-9418-72f47d450f84,9639c98d-0156-4df8-9dbb-560266e61837,c2,c4,27,p1,?,surb={'id': 'ec3bda8d-55a6-43f5-94e2-63fd41dfc634', 'route': ['p1', 'e3', 'i12', 'x1', 'p2', 'c2']}
1769751920.8166082,RECEIVED,36d2bfe3-d0da-4145-9c0c-9ee1a3836f2f,19888d8f-079b-45d9-8095-37121e356e58,c2,c4,27,p1,?,surb={'id': '63a4bb38-76be-45e4-a8d7-28371fe3e9dc', 'route': ['p1', 'e12', 'i2', 'x9', 'p2', 'c2']}
1769751920.893216,SENT,c11738ee-b044-42a5-9790-5b0ebafddfc6,14be4593-3935-458b-aa17-4044919ae0a1,c4,c5,3393,?,p1,
1769751920.8933659,CREATED,bdf6de8d-b02c-4a35-b6e2-33e5ec47eb1a,1191aeb9-c399-4d4b-8e20-36ba3f896043,c4,c5,27,?,?,surb={'id': '4b0530ed-e1a0-4a58-b099-e97cc6cdac5e', 'route': ['p2', 'e7', 'i3', 'x12', 'p1', 'c4']}
1769751920.9888275,RECEIVED,dbbd61ca-7296-4b52-8826-ab798a2153a5,589d5a06-e112-4e9b-9150-39c3ab411f29,c2,c4,27,p1,?,surb={'id': 'eea9c5c0-61e9-4898-b333-065e04e613ea', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769751921.1492276,RECEIVED,56f84263-c6bd-4d61-bfee-3419408ec3f8,023d914a-7bb1-4d4a-98e7-4ced931f1839,c5,c4,27,p1,?,surb={'id': '490c927f-5e34-439c-bf5a-f7e525d97c69', 'route': ['p1', 'e5', 'i9', 'x6', 'p2', 'c5']}
1769751921.3531513,RECEIVED,f64ce5b4-1a19-44eb-a1f1-4b23b5ba289a,a024d677-9ea3-4666-9c5b-0653dfc37c97,c2,c4,27,p1,?,surb={'id': '68212c6c-5fc8-4f17-9103-aa154e539f74', 'route': ['p1', 'e1', 'i9', 'x9', 'p2', 'c2']}
1769751921.3758414,RECEIVED,1e1e0abf-dc89-4192-8971-427de0df45b6,f6a7040e-cfac-4c90-a857-ff1ff8de22d0,c5,c4,27,p1,?,surb={'id': 'f51c9532-31b7-4597-8429-720f14823e73', 'route': ['p1', 'e7', 'i9', 'x2', 'p2', 'c5']}
1769751921.3972461,RECEIVED,db0a92a3-f255-4c6f-940d-ed0baab97b65,589d5a06-e112-4e9b-9150-39c3ab411f29,c2,c4,27,p1,?,surb={'id': 'eea9c5c0-61e9-4898-b333-065e04e613ea', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769751921.4133897,RECEIVED,36c62e86-c3ad-4bb6-8ab0-e60572d66670,f6a7040e-cfac-4c90-a857-ff1ff8de22d0,c5,c4,27,p1,?,surb={'id': 'f51c9532-31b7-4597-8429-720f14823e73', 'route': ['p1', 'e7', 'i9', 'x2', 'p2', 'c5']}
1769751921.6066594,RECEIVED,cc87a94e-58cb-4312-9dff-5cfebd1d5642,05c8eed5-b141-4284-8432-38db3adc8709,c1,c4,27,p1,?,surb={'id': '2b87a8ce-5994-4bfa-80c1-d28557b3eba4', 'route': ['p1', 'e1', 'i6', 'x11', 'p1', 'c1']}
1769751921.8868592,RECEIVED,cad41c89-b16c-482f-b737-94fe5d7b56d9,804d82eb-add7-4c0b-98be-eb4c8f65ca21,c1,c4,27,p1,?,surb={'id': 'ce2be7e3-a65f-415f-a8d2-65bc43f07052', 'route': ['p1', 'e6', 'i12', 'x7', 'p1', 'c1']}
1769751921.9324086,RECEIVED,3f82294c-1608-48dd-acfd-1959849247aa,b3eb42dc-16de-49b2-b881-c65b41190a22,c1,c4,26,p1,?,surb={'id': '65b4f95c-ac89-4018-9767-758278cf2d88', 'route': ['p1', 'e9', 'i10', 'x6', 'p1', 'c1']}
1769751922.1329486,SENT,475ac197-ce23-479f-98d8-fd75d12ff816,8f5dca43-0266-40a5-9543-c650092179b8,c4,c5,3380,?,p1,
1769751922.1331193,CREATED,9a154b56-86ba-44af-a752-a33ccbc567ed,1191aeb9-c399-4d4b-8e20-36ba3f896043,c4,c5,27,?,?,surb={'id': '4b0530ed-e1a0-4a58-b099-e97cc6cdac5e', 'route': ['p2', 'e7', 'i3', 'x12', 'p1', 'c4']}
1769751922.2087047,RECEIVED,c961bff8-6a89-4dfc-8746-a9ae2ed2ebfd,05c8eed5-b141-4284-8432-38db3adc8709,c1,c4,27,p1,?,surb={'id': '2b87a8ce-5994-4bfa-80c1-d28557b3eba4', 'route': ['p1', 'e1', 'i6', 'x11', 'p1', 'c1']}
1769751922.2195866,RECEIVED,5659f7f1-ac41-43bb-bd1b-33e50c46d1f0,023d914a-7bb1-4d4a-98e7-4ced931f1839,c5,c4,27,p1,?,surb={'id': '490c927f-5e34-439c-bf5a-f7e525d97c69', 'route': ['p1', 'e5', 'i9', 'x6', 'p2', 'c5']}
1769751922.2264085,RECEIVED,9ec886e7-bbeb-40f0-a2a2-be18cab7717b,8b34c45d-70f5-4b32-871b-a6877a33a8de,c5,c4,27,p1,?,surb={'id': '7ebbdcad-6f37-444f-ba30-5d07b46d9ca8', 'route': ['p1', 'e8', 'i8', 'x11', 'p2', 'c5']}
1769751922.2712724,SENT,fa54bfd5-a91f-4aa9-ba5e-36948d249d8b,253f25a9-c156-4684-8d7a-5226b86288e9,c4,c5,3371,?,p1,
1769751922.2714067,CREATED,c55945e5-2228-41f8-8233-c0f79e96e66b,8d61b89c-36e9-4115-858f-edebce90d32c,c4,c5,27,?,?,surb={'id': '39df5260-5f10-4a13-a69d-e04f2271cf5e', 'route': ['p2', 'e9', 'i5', 'x4', 'p1', 'c4']}
1769751922.489769,SENT,0509d863-8f9d-4d94-b368-0c360987f897,f5424f0b-f3c7-45f4-841f-ea952b07261c,c4,c5,3376,?,p1,
1769751922.4898775,CREATED,a04efbf6-2579-4d44-9a30-9b1c6dbc80af,8d61b89c-36e9-4115-858f-edebce90d32c,c4,c5,27,?,?,surb={'id': '39df5260-5f10-4a13-a69d-e04f2271cf5e', 'route': ['p2', 'e9', 'i5', 'x4', 'p1', 'c4']}
1769751922.6135302,SENT,a552b9f0-a891-4660-8172-11b466943b05,65ea927b-9bdc-4d36-af4d-22acaeb20d24,c4,c5,3361,?,p1,
1769751922.6136413,CREATED,93c58aed-4256-4cc7-a43a-04866b471357,ed6e75cb-496c-4f16-9665-1a86a0722237,c4,c5,26,?,?,surb={'id': '078ca475-7595-4b10-96ca-30d74916055c', 'route': ['p2', 'e2', 'i2', 'x5', 'p1', 'c4']}
1769751922.850572,SENT,cedf8782-2d73-4d22-bb2f-9b6bfba41acf,bf9dd14b-c1cd-4fd2-81ee-e0db77fdc11e,c4,c5,3381,?,p1,
1769751922.8507078,CREATED,b945ee3c-755f-4b96-8efb-34c690ea7557,ed6e75cb-496c-4f16-9665-1a86a0722237,c4,c5,26,?,?,surb={'id': '078ca475-7595-4b10-96ca-30d74916055c', 'route': ['p2', 'e2', 'i2', 'x5', 'p1', 'c4']}
1769751922.8865902,RECEIVED,7433addc-baaf-4d47-9f84-44cfeb3f794c,b3eb42dc-16de-49b2-b881-c65b41190a22,c1,c4,26,p1,?,surb={'id': '65b4f95c-ac89-4018-9767-758278cf2d88', 'route': ['p1', 'e9', 'i10', 'x6', 'p1', 'c1']}
1769751922.9865549,RECEIVED,f5d6e207-6f3e-4da7-b449-05853986fee2,975b7417-599f-4be5-a35d-0a22f23ad617,c1,c4,27,p1,?,surb={'id': '1906b84c-01ce-46e4-9705-b1983aa67b9a', 'route': ['p1', 'e12', 'i9', 'x12', 'p1', 'c1']}
1769751923.0992382,SENT,5fa56c33-f84c-4c4e-9e51-f19d2255761c,39d7d956-c398-4210-918b-f602210f203e,c4,c5,3360,?,p1,
1769751923.0993884,CREATED,2ca09791-02d1-4ce5-9880-2c13a6ed5964,49bbe7c2-a398-494c-9d67-3db2bca7336a,c4,c5,27,?,?,surb={'id': '0941ddda-edb5-4414-a18a-12a89d211818', 'route': ['p2', 'e8', 'i5', 'x8', 'p1', 'c4']}
1769751923.1103861,RECEIVED,f06450c9-5651-4a01-9418-6a548c21d022,86e498dd-a26c-425c-a9dd-fcb2b9f8c7e5,c2,c4,27,p1,?,surb={'id': '4bf84ed0-a1b9-4ff4-bec4-aa9b7bffc99b', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769751923.1278186,RECEIVED,414868d8-f157-44e4-85b6-797af8c92b47,f21ae159-c2cb-4bd3-af52-b976cbcf63d3,c2,c4,27,p1,?,surb={'id': '6fa080e5-1b82-40bf-b860-794c2becf92c', 'route': ['p1', 'e2', 'i4', 'x7', 'p2', 'c2']}
1769751923.1401389,RECEIVED,fcaf9dd3-0378-4a3c-b984-a0ffe35388d9,f336f43f-ba97-466e-8d20-a1d10179e662,c1,c4,27,p1,?,surb={'id': '46db9231-783e-48a0-9a69-acc1af2aecec', 'route': ['p1', 'e4', 'i8', 'x6', 'p1', 'c1']}
1769751923.2366447,RECEIVED,672a9b1d-d9cd-4453-b29f-7e74725e135f,9412ee4c-cb38-4171-87a0-b354b57c9245,c5,c4,26,p1,?,surb={'id': 'f4a8a490-029f-494b-affe-ad205307a136', 'route': ['p1', 'e12', 'i9', 'x8', 'p2', 'c5']}
1769751923.311105,RECEIVED,57b1366f-1a07-4d5b-978e-8567ac5a2232,f336f43f-ba97-466e-8d20-a1d10179e662,c1,c4,27,p1,?,surb={'id': '46db9231-783e-48a0-9a69-acc1af2aecec', 'route': ['p1', 'e4', 'i8', 'x6', 'p1', 'c1']}
1769751923.3403218,SENT,c65b79f1-735d-4cb6-a839-a23d5f4462f4,d50c26ce-c089-42c6-b225-e152f51c3cbb,c4,c5,3380,?,p1,
1769751923.3404562,CREATED,1af3d41f-eced-41c7-a31e-247dcbc1bb0b,49bbe7c2-a398-494c-9d67-3db2bca7336a,c4,c5,27,?,?,surb={'id': '0941ddda-edb5-4414-a18a-12a89d211818', 'route': ['p2', 'e8', 'i5', 'x8', 'p1', 'c4']}
