timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769473793.6101935,SENT,101ec598-4aa5-4579-a8e8-099c565dd62b,c5a6212b-de69-48a1-ade8-6fc83afa5022,c4,c1,3400,?,p1,
1769473793.6103697,CREATED,aff0d095-98ae-4175-83f0-6b45ad4b5b27,46c8bcd6-108a-4a93-98be-6206d54abbab,c4,c1,27,?,?,surb={'id': '0532e5f9-25e8-4ec7-ae15-cfde6e395faa', 'route': ['p1', 'e8', 'i2', 'x8', 'p1', 'c4']}
1769473793.6467135,RECEIVED,637e2e87-dc46-48ad-8e5d-96be94bf7f7e,b3f91fe9-a998-41ff-a731-56459801d400,c3,c4,27,p1,?,surb={'id': 'c15b5e5b-ff68-4cb0-be7c-c9f083e07257', 'route': ['p1', 'e10', 'i7', 'x12', 'p3', 'c3']}
1769473793.772987,SENT,95a51171-509d-44a7-86e1-017beabf2c2b,42adf92b-1f4d-41c3-9ca8-e99922e29ac6,c4,c1,3356,?,p1,
1769473793.7731779,CREATED,18f5a65e-28d8-4db3-b9ac-6f04a03c1130,8264b924-249f-4aae-90c0-5e1f36671fb6,c4,c1,26,?,?,surb={'id': '4c4ebfe9-844a-4fba-909a-8c0064a4e121', 'route': ['p1', 'e2', 'i4', 'x7', 'p1', 'c4']}
1769473793.7956288,RECEIVED,32b3b1ef-3fa3-4b40-a708-2c19fd233f5a,94160068-5ce9-4f47-9e59-6cb5de4e1357,c5,c4,27,p1,?,surb={'id': '071ab8f4-dbf8-47b6-b6bf-93a0377a187f', 'route': ['p1', 'e3', 'i1', 'x2', 'p2', 'c5']}
1769473793.8219466,RECEIVED,ed732fff-9a9b-46f0-9df7-bdf0f099adf6,b7c15290-cfb7-489a-ba2d-684efe13d993,c5,c4,27,p1,?,surb={'id': 'd4e868d4-ff30-4c59-9bfd-9d48259c2f25', 'route': ['p1', 'e5', 'i9', 'x11', 'p2', 'c5']}
1769473793.8973708,SENT,e630c922-4a2e-4d24-89ff-dcfd8259676c,7f23ea81-9e33-4a63-a0e1-f46b1eddaea6,c4,c1,3391,?,p1,
1769473793.8975165,CREATED,f24f24ba-beb5-40f6-83c2-7bd2fdeacacc,d1285e0a-459a-4ce3-9ec7-e1827072ec59,c4,c1,27,?,?,surb={'id': '68c65c52-a6aa-4027-b32e-f87903c647e3', 'route': ['p1', 'e12', 'i11', 'x4', 'p1', 'c4']}
1769473793.9423926,RECEIVED,c64d0169-7437-4538-98e3-c3d6ab8f848c,ff142257-f06f-464d-a779-ae862c8947cf,c5,c4,27,p1,?,surb={'id': 'd6d098e7-ce99-4c67-8359-c1edf07b73c5', 'route': ['p1', 'e10', 'i10', 'x8', 'p2', 'c5']}
1769473794.2136726,RECEIVED,96518d8b-277a-495d-b870-e4a7c29d4105,87817136-281d-4f58-80a2-00ab5b1fa596,c5,c4,27,p1,?,surb={'id': 'e6f3211e-3f98-4596-8001-9cd1f3a5abf0', 'route': ['p1', 'e10', 'i8', 'x6', 'p2', 'c5']}
1769473794.2839756,SENT,6cf7ab65-8cdb-4b63-9e18-999f1f36ff4b,f17f4966-701c-41d5-b2d9-9f68e587b457,c4,c1,3400,?,p1,
1769473794.284246,CREATED,db4cf343-b4d5-46fe-be66-9faf1df018a6,1c169b15-333e-4792-ab9c-c244a947214a,c4,c1,27,?,?,surb={'id': '4195edf9-d774-4eb3-b7b7-d2d4ade2dc33', 'route': ['p1', 'e1', 'i10', 'x8', 'p1', 'c4']}
1769473794.337839,RECEIVED,57c3c45e-7c15-4a63-81c7-8113f5d4b3a6,3d2aa47f-5c84-4d27-b0a7-1a8677fcc1a2,c3,c4,26,p1,?,surb={'id': '8176565c-da40-479b-9a34-ec4a3a048abc', 'route': ['p1', 'e10', 'i4', 'x10', 'p3', 'c3']}
1769473794.4857256,SENT,65067538-ccf6-4621-ba4f-4bcad0a64149,7902f7a0-06b3-4423-b996-797a726ff8b8,c4,c1,3397,?,p1,
1769473794.4857965,CREATED,e4a516dc-e56d-4ff1-b242-1afd958eaaa7,32cff321-322a-4820-8359-3cdb46246da5,c4,c1,27,?,?,surb={'id': 'd79bffa4-f5ea-45d6-9931-6f5b7dc6982c', 'route': ['p1', 'e8', 'i5', 'x11', 'p1', 'c4']}
1769473794.5556693,SENT,43709631-e07d-435b-acbc-291766c025c8,ddefafd3-57e2-41ab-9c94-fb146bf8723b,c4,c1,3391,?,p1,
1769473794.5557418,CREATED,12ed0121-1077-4d9b-a7e8-735f37708f6b,fb542dea-4553-4751-9df5-26bfeeef2154,c4,c1,27,?,?,surb={'id': '499aa988-3feb-48ae-baf4-543ee4c3e247', 'route': ['p1', 'e12', 'i12', 'x10', 'p1', 'c4']}
1769473794.5923162,RECEIVED,a75f9c08-be33-409e-aa1a-f103428be449,28af0a56-902c-4571-b7e6-2d0b4e94d017,c3,c4,27,p1,?,surb={'id': 'ef3bdfe9-cc55-4dcf-9a61-fdf5a91b2a85', 'route': ['p1', 'e3', 'i3', 'x12', 'p3', 'c3']}
1769473794.612639,RECEIVED,40a3f49e-5548-4463-9831-4af4c2c6ade4,eda439c3-5963-4b70-9be0-72e24c26da4a,c3,c4,27,p1,?,surb={'id': 'd9efa693-297e-4177-afab-091a6e44daff', 'route': ['p1', 'e9', 'i3', 'x8', 'p3', 'c3']}
1769473794.7574942,RECEIVED,c2c64ff0-a77b-42f5-bb08-90f76dd6c94a,839ef2f6-4a7b-49be-a2d3-dc00c5900993,c5,c4,27,p1,?,surb={'id': '0e5d32d1-69b2-4d5f-bcbe-c819467e42c7', 'route': ['p1', 'e11', 'i2', 'x12', 'p2', 'c5']}
1769473794.8719187,SENT,b0c04f9a-f33a-4c55-b69a-3f635db1438e,6ac2ef4d-08c1-4dfd-8e68-47ac96570b4b,c4,c1,3388,?,p1,
1769473794.872019,CREATED,eb8b4ead-25c0-46ba-80d2-4a572b3f5a66,b0e06861-27d3-440b-848d-319e89bbcd43,c4,c1,27,?,?,surb={'id': '15198ecb-067c-4898-8ef3-b3eace161365', 'route': ['p1', 'e10', 'i10', 'x11', 'p1', 'c4']}
1769473794.9008148,RECEIVED,5f0b7106-2a6a-49b7-af16-85ec8a564fc8,ffa61e08-104c-4a60-8a84-324d4c667510,c3,c4,27,p1,?,surb={'id': 'a94ee9a4-dfe2-45c8-856c-597bf92992c6', 'route': ['p1', 'e3', 'i7', 'x5', 'p3', 'c3']}
1769473794.9611917,RECEIVED,989185c8-527f-41d9-8d02-30291fa3250f,a2b5713b-6241-43ca-8340-df636cb002a0,c3,c4,27,p1,?,surb={'id': '30e2c6ea-79af-422d-97af-59ab526f4a6f', 'route': ['p1', 'e10', 'i6', 'x6', 'p3', 'c3']}
1769473794.9738185,SENT,353c64ed-b451-4db9-a2db-f7e8078c30a8,22ffe93c-fe3a-43e9-ba7f-01afd9303d8c,c4,c1,3368,?,p1,
1769473794.9738984,CREATED,6472d381-c13c-471e-b84b-ff48a25e3884,c01ea4e3-4408-4e56-b390-2dcef25c84e3,c4,c1,26,?,?,surb={'id': '065f0333-95c3-4b7b-9bf1-5ed68d76669d', 'route': ['p1', 'e4', 'i8', 'x6', 'p1', 'c4']}
1769473795.01575,RECEIVED,db25f2e2-f695-4d64-a1e2-f61b102cff79,094f844d-fbf5-4583-b706-2b5a23dc4a50,c3,c4,27,p1,?,surb={'id': '4bfb23fa-9465-46e0-b370-3db4cd7cdcd4', 'route': ['p1', 'e6', 'i10', 'x12', 'p3', 'c3']}
1769473795.3723063,SENT,096f3ab6-668b-4c81-9b9b-270d237a5172,ca0385a3-c9b1-4559-9173-906af45c77e7,c4,c1,3376,?,p1,
1769473795.3724594,CREATED,25cb5842-a2ea-46ec-9c1c-533c1b37cf02,da36c114-817a-47e0-8d28-b7e0611db4c3,c4,c1,27,?,?,surb={'id': '2339abff-0b61-4fec-9702-e3db95f50c8b', 'route': ['p1', 'e9', 'i8', 'x10', 'p1', 'c4']}
1769473795.5084088,SENT,8b182883-529e-4da6-ad0a-3ccbf13746e2,a26df2c3-b3e3-4e12-95d9-00c3d1153a33,c4,c1,3372,?,p1,
1769473795.5084782,CREATED,7ca95eff-13fc-4193-a45c-e7a6667293f6,34502a0e-32d2-4a7e-8d88-0b6347522016,c4,c1,27,?,?,surb={'id': 'e49daf9e-2ce3-4194-bf58-d373971fe0b8', 'route': ['p1', 'e8', 'i8', 'x6', 'p1', 'c4']}
1769473795.516892,RECEIVED,45817586-f834-43b1-b785-32a580c2e3b1,3ac131e3-7823-42a6-83ab-dccc877f2258,c5,c4,27,p1,?,surb={'id': '20259e4e-1c11-45d3-9e85-ef605cc35d76', 'route': ['p1', 'e5', 'i11', 'x4', 'p2', 'c5']}
1769473795.7303832,SENT,61cc9dd6-cfb0-4a3e-9587-3e23b63dcd44,2e01d711-3062-47d4-be66-6bef973e199e,c4,c1,3401,?,p1,
1769473795.7304542,CREATED,00c00737-02c5-4a9a-a2cd-2c1bdd67a3d9,55fe9e12-7f6b-4c2f-b42d-4c6969b74a62,c4,c1,27,?,?,surb={'id': '9ec65ac4-91da-49a2-acb5-2ea0e324fc5b', 'route': ['p1', 'e4', 'i11', 'x5', 'p1', 'c4']}
1769473795.7342987,SENT,c49e2cfa-af03-4a6d-acc9-9ea9e6dab506,0755c93d-25b1-425a-b561-a29dd3b8b935,c4,c1,3391,?,p1,
1769473795.7343721,CREATED,d4689a78-84e7-441d-9944-f08e582d918a,ae6950e5-8ce4-4a6b-beaf-be9d9b338089,c4,c1,27,?,?,surb={'id': '43e3de73-9525-4559-8e00-c821125d9310', 'route': ['p1', 'e12', 'i10', 'x6', 'p1', 'c4']}
1769473795.843138,SENT,568566fd-8ccd-4db4-89f3-79ac210789af,ca362844-82ba-4e6c-b91f-e34ae2173440,c4,c1,3404,?,p1,
1769473795.8432095,CREATED,ce796fc2-413f-4145-8e4e-757943fe30e3,65f889d8-6251-4509-91cb-48769f436481,c4,c1,27,?,?,surb={'id': 'cf0d08e6-81b4-4cbc-aefc-270858fa89e4', 'route': ['p1', 'e5', 'i8', 'x11', 'p1', 'c4']}
1769473795.924276,RECEIVED,c423552c-61a5-48b6-ae37-eff92a67cbc3,abfd8ac8-d46a-4c4e-8a18-2bfb5e11be20,c5,c4,27,p1,?,surb={'id': '5d8a9fe3-3f2a-4616-8f74-f8a5eb52107c', 'route': ['p1', 'e8', 'i1', 'x5', 'p2', 'c5']}
1769473795.967273,RECEIVED,a89b10e2-68b7-493d-9940-5ebdd5f4a875,10684d64-27fa-4bde-aefc-9965b17a62df,c3,c4,27,p1,?,surb={'id': 'e7deb05b-4207-4c29-afd5-453ca9950069', 'route': ['p1', 'e11', 'i7', 'x12', 'p3', 'c3']}
1769473796.0122814,RECEIVED,05610f02-371f-4019-b2ff-0d15ee2c7520,f4af279f-577a-4466-9cba-d462f70afa1c,c3,c4,27,p1,?,surb={'id': 'a41779a9-584a-4dae-bcec-f0eca48f8a4a', 'route': ['p1', 'e10', 'i1', 'x2', 'p3', 'c3']}
1769473796.03145,RECEIVED,9c4f950f-8351-4f3f-9a00-70f3e2c3c5a5,eb87066a-cc67-4270-943c-7908151cc3f6,c5,c4,27,p1,?,surb={'id': '093c1e66-cf69-4cc0-a4f1-1903aba269ab', 'route': ['p1', 'e2', 'i1', 'x8', 'p2', 'c5']}
1769473796.074646,RECEIVED,e0793f09-eb5b-430a-9e52-a09ef45caa0b,8a618b14-e180-48cf-ba50-d07cf1077ab3,c5,c4,27,p1,?,surb={'id': '6c51b046-6baa-4297-b203-4d0886465d25', 'route': ['p1', 'e7', 'i9', 'x9', 'p2', 'c5']}
1769473796.1042693,RECEIVED,42746e71-9608-4657-8a2c-32d1a1c3967a,13bf6159-2782-4f76-baf7-2c2e51bc15f8,c3,c4,26,p1,?,surb={'id': 'b93202ac-7f3c-496d-b521-24887e1e4917', 'route': ['p1', 'e3', 'i5', 'x6', 'p3', 'c3']}
1769473796.3943312,SENT,8538d89a-8224-4ca7-b2eb-2d381e18aec0,17bc7495-05f7-48bb-9fa0-493f234d5c4e,c4,c1,3359,?,p1,
1769473796.3944023,CREATED,70467442-3c5b-467d-84bc-c741ffab271c,ad3fb251-fed6-484e-9ef9-96db8d19abe8,c4,c1,27,?,?,surb={'id': 'f3de8408-46d5-4540-a983-e9ad3acbdbde', 'route': ['p1', 'e2', 'i5', 'x8', 'p1', 'c4']}
1769473796.4925277,SENT,c6e2461c-4bc9-4d57-8591-5d0d2cd41a3f,c1711dc5-cded-4e38-9489-d592286427c2,c4,c1,3383,?,p1,
1769473796.4926023,CREATED,cfe8350a-e7e7-4d02-be69-900f2e508f5b,fdbcb943-72f9-4d0c-ade0-868b4d294808,c4,c1,27,?,?,surb={'id': '8fd4ac32-ad9d-4b26-bcc4-03bd75134e48', 'route': ['p1', 'e11', 'i3', 'x8', 'p1', 'c4']}
1769473796.6064093,SENT,1f617c97-b79e-4552-a927-db0a9dd38ea4,23316729-5d76-4d5c-b447-77dfceea92f6,c4,c1,3379,?,p1,
1769473796.606494,CREATED,06371cee-31e6-4123-b65f-09ca056bac74,7a845851-e2be-4f45-b5b8-4b95a6664f57,c4,c1,27,?,?,surb={'id': '1a9e121c-72f9-4327-b1d8-eadc5776b530', 'route': ['p1', 'e3', 'i10', 'x2', 'p1', 'c4']}
1769473796.7402914,RECEIVED,c1da3de2-477b-4cb4-a946-ed5eca5fec6e,0fa92ac2-da54-4276-8052-8911c1751794,c5,c4,26,p1,?,surb={'id': '54b005ff-f4b1-4ea1-ab7f-5a036177e3f6', 'route': ['p1', 'e4', 'i2', 'x5', 'p2', 'c5']}
1769473796.7755399,RECEIVED,d14c03a2-6691-4c49-89f1-c765d44ccfdb,eca0a502-f3bb-4133-bdab-140fef8b2be5,c5,c4,27,p1,?,surb={'id': 'afa2779f-c42a-4bef-a9fb-0ecaeab9092d', 'route': ['p1', 'e7', 'i3', 'x12', 'p2', 'c5']}
1769473796.8787427,RECEIVED,2d592378-61c0-47c0-98fe-e541766aab3b,bf049cfa-49fc-4808-b49c-0812c6782d85,c5,c4,27,p1,?,surb={'id': '6439c1ac-9650-4637-963b-c66d971a0ef8', 'route': ['p1', 'e6', 'i12', 'x5', 'p2', 'c5']}
1769473796.9010217,RECEIVED,c21377da-237b-4454-93aa-537c26762831,1937ea5f-a8bc-4ff1-9da3-f2481523db6f,c5,c4,27,p1,?,surb={'id': 'c0396a90-fbd6-4349-a8ba-b0365c7cb056', 'route': ['p1', 'e7', 'i6', 'x8', 'p2', 'c5']}
1769473796.9921927,RECEIVED,20234e34-83f2-4140-9a31-9cd17ead2bb1,a353b35d-2312-459b-8dc1-f0962a2e1194,c3,c4,27,p1,?,surb={'id': '32500844-59ef-40ad-a7cb-2fcbb7285dec', 'route': ['p1', 'e6', 'i8', 'x2', 'p3', 'c3']}
1769473797.1400454,RECEIVED,b1150cfb-936c-48af-a85a-4d1640941706,e92b7614-9d7a-49d9-95e9-fc74b616227e,c3,c4,27,p1,?,surb={'id': '60497995-e8c2-4fc7-9e05-1abf5e8ff91e', 'route': ['p1', 'e9', 'i2', 'x5', 'p3', 'c3']}
1769473797.4930851,SENT,904d7a64-2ef2-43b4-ba4a-9f3632fe096f,5701e276-7fae-4291-a9b5-6e593ca62786,c4,c1,3347,?,p1,
1769473797.4932206,CREATED,4c4e4ae9-e3fd-4088-9c46-5212ef027e27,a49f6cac-2987-4fdb-90db-13262d61f89f,c4,c1,26,?,?,surb={'id': 'e84c8098-d35d-4c8c-9712-ab5a1c88682a', 'route': ['p1', 'e8', 'i6', 'x5', 'p1', 'c4']}
1769473797.5087326,SENT,c81c81a7-8b5a-45dc-9ec9-4640b725417a,92bc4b2f-5fb6-4566-816b-fb63ca0041b8,c4,c1,3380,?,p1,
1769473797.5088627,CREATED,adfb13dd-8217-45f2-9d87-030028c3e232,e42f961e-897e-4324-925c-e4787ec011ee,c4,c1,27,?,?,surb={'id': '8b314b6c-7bde-40c2-8e10-2b77253e9022', 'route': ['p1', 'e6', 'i9', 'x8', 'p1', 'c4']}
1769473797.5812905,RECEIVED,d09d4134-3f1c-48d7-9dbb-773d4fdb9afc,5a2ae6c7-0bb9-4ddb-829a-55cf9fba1fa0,c3,c4,27,p1,?,surb={'id': '490b5802-35ff-413d-a6ed-d90a37b324a6', 'route': ['p1', 'e5', 'i6', 'x4', 'p3', 'c3']}
1769473797.6693656,RECEIVED,508ffa61-d62f-4fe2-b1e0-16ff7d0b3164,a9982347-f8b4-4421-bdaf-11fa9f8548b2,c5,c4,27,p1,?,surb={'id': '4c37a722-400d-47e1-9fd9-4d2d2665b95c', 'route': ['p1', 'e12', 'i10', 'x12', 'p2', 'c5']}
1769473797.888833,RECEIVED,a8915d86-aff0-4b17-83f9-065ce8e2e2c6,0c7a1a7b-8590-4a7e-a172-8c483e0ce234,c3,c4,27,p1,?,surb={'id': 'c868dd08-420f-4a17-bde9-b80f10e742af', 'route': ['p1', 'e6', 'i6', 'x3', 'p3', 'c3']}
1769473797.9339612,RECEIVED,1f040c75-796e-4080-aaaa-41e7ba34141f,aba08f41-2245-4201-bfca-cb52b3e04727,c3,c4,27,p1,?,surb={'id': '6bbff164-2a5f-418e-9d78-a166db90fad3', 'route': ['p1', 'e6', 'i4', 'x9', 'p3', 'c3']}
1769473798.1215932,SENT,e88e1e9b-61ec-416d-9bf0-f32b59d978dc,708fffe4-8d00-4b73-82fe-5b3a62016f2f,c4,c1,3383,?,p1,
1769473798.1217399,CREATED,50bbfb30-0804-4857-ae1b-ee2e119fa555,e787b52a-41d1-479e-b35a-55bca4bbede5,c4,c1,27,?,?,surb={'id': 'c05c7e16-1cf3-440e-855c-a381b243fa26', 'route': ['p1', 'e8', 'i9', 'x5', 'p1', 'c4']}
1769473798.3494632,SENT,b520f5c7-bb1a-4c44-9e08-fe50eacdee01,13865cbf-f40d-4b36-aad5-355e034e43ec,c4,c1,3376,?,p1,
1769473798.3496182,CREATED,3891d606-7dde-463c-a467-843371806376,58b111f1-5db4-40cd-aaf7-d7236a3f234e,c4,c1,27,?,?,surb={'id': '569f0a03-4f44-44a8-b73a-31a7fe5c5770', 'route': ['p1', 'e2', 'i11', 'x5', 'p1', 'c4']}
1769473798.5263052,SENT,782a5bdd-d3bc-4067-8877-1bd5483d7718,29096eb7-42a5-479a-9fa6-3fcd919c5d27,c4,c1,3379,?,p1,
1769473798.5264647,CREATED,28c9a0f2-059d-4663-969f-b265a9fcc5c8,2e3c92a6-8ef6-4456-81ec-86bb185e2a2e,c4,c1,26,?,?,surb={'id': '6cd1e0cd-88c6-4338-a558-beb4266fc1df', 'route': ['p1', 'e6', 'i8', 'x1', 'p1', 'c4']}
1769473798.663487,SENT,5cbacb4d-c6ee-4de6-bf43-c262fd5c6834,5ed03574-73f2-4a43-892d-8c61b20c1e8c,c4,c1,3359,?,p1,
1769473798.6636353,CREATED,6a428c4a-90f0-42a3-a6c1-220154f1d932,0752173d-2264-4511-aee5-d5fac0b01834,c4,c1,26,?,?,surb={'id': '268ad075-a3e7-450c-82da-70a92c5a7064', 'route': ['p1', 'e11', 'i7', 'x10', 'p1', 'c4']}
1769473798.7052252,SENT,fe4d7f77-9929-410c-9d10-6ae3cf62d4d0,1404fef6-054f-4719-9958-a5e3cad57def,c4,c1,3387,?,p1,
1769473798.7053268,CREATED,a1f547a1-9dbb-4573-a882-7bbbeb5bf210,171b3042-b2c8-4d77-8dc0-a133f6a27d91,c4,c1,27,?,?,surb={'id': '50bd3b12-2fb6-4a77-aa4b-249398c20a20', 'route': ['p1', 'e11', 'i11', 'x8', 'p1', 'c4']}
1769473798.8225048,RECEIVED,3e81db54-6ef0-4e6d-890d-4e4f2935742a,1026905b-1fbd-4216-89bc-5713aec1fa7a,c3,c4,27,p1,?,surb={'id': 'dbcf87c1-f54e-4905-88b3-5d97f9a634b1', 'route': ['p1', 'e3', 'i4', 'x1', 'p3', 'c3']}
1769473798.936908,RECEIVED,2eb6ccff-f668-4fc2-b5a4-d8afb40845ea,cff1c9e7-e1f4-44ce-8c98-8be86082b951,c5,c4,27,p1,?,surb={'id': 'ec30f025-8f48-44e7-9263-c56d5cc64422', 'route': ['p1', 'e11', 'i7', 'x7', 'p2', 'c5']}
1769473799.0819097,RECEIVED,61f903bd-f7dd-4bd7-bffc-da8e475151a3,d2584a07-23e5-45f4-89a2-63eff7b1ca04,c3,c4,27,p1,?,surb={'id': '48c7f9e8-791a-4414-95de-01e500a2a155', 'route': ['p1', 'e8', 'i12', 'x4', 'p3', 'c3']}
1769473799.2201803,SENT,4af20150-6d58-4919-9b00-3c48d2c77353,66b180ae-547b-4cfb-8a98-c3c1e3cf8674,c4,c1,3377,?,p1,
1769473799.220267,CREATED,d34e8daa-b8cb-4aa0-be44-4b2352aeccac,962da870-50a0-4d81-843b-146521ecc1c5,c4,c1,27,?,?,surb={'id': 'c2fe43da-b288-406c-89f9-907bac1081b2', 'route': ['p1', 'e1', 'i8', 'x8', 'p1', 'c4']}
1769473799.4633453,RECEIVED,60553eae-c7a9-4b33-8ccb-72ef0793b672,d4a71063-79b3-47c9-8143-3f23221cf0d7,c5,c4,27,p1,?,surb={'id': '551e7d78-a80c-44e7-8cc1-5a90ac3765c6', 'route': ['p1', 'e1', 'i8', 'x12', 'p2', 'c5']}
1769473799.5166912,SENT,c4eeb8f8-709b-4fb0-b6f3-0d5d52d5b6a4,93088fa0-ab88-447e-b83a-9207a6db091d,c4,c1,3399,?,p1,
1769473799.5167804,CREATED,b11c6661-c4ff-486e-bd3d-42f2107bd112,377e5c5b-c09e-41f8-bf07-6689f9d16013,c4,c1,27,?,?,surb={'id': '8db9a901-cb91-4908-8d7b-56fff43c9ba8', 'route': ['p1', 'e11', 'i5', 'x6', 'p1', 'c4']}
1769473799.6904087,SENT,851dc35e-17bc-45e5-9ec6-fd8afd6abb9a,0fc89df0-2459-4b03-a580-b882bed88f6f,c4,c1,3384,?,p1,
1769473799.6904962,CREATED,9d8c02df-5590-41bb-9d4d-bdcb3cc8b1e2,0a2651b1-3ac8-4480-a0b2-a00bec3d0533,c4,c1,26,?,?,surb={'id': '53529e12-9010-4a2c-8268-7f1c4310012c', 'route': ['p1', 'e7', 'i8', 'x1', 'p1', 'c4']}
1769473799.711721,SENT,64086df9-f162-4a99-8ec9-e1654b85a455,972758eb-e7d6-440f-81f5-217c3465a96b,c4,c1,3400,?,p1,
1769473799.7119157,CREATED,7c6ca88f-9f15-43c9-852f-9309a7f6072c,7124836e-b5e4-4c3b-a423-117f519e920d,c4,c1,27,?,?,surb={'id': 'bfce3184-dcf5-45a5-9f7e-712ef9ed862d', 'route': ['p1', 'e12', 'i11', 'x9', 'p1', 'c4']}
1769473799.7726734,RECEIVED,568aac71-c592-4145-be8a-7c2de7e145e7,2ddd9fe3-b979-4d2b-bdee-b3bc721efdca,c5,c4,27,p1,?,surb={'id': '31bcd578-5810-44af-93f5-c48b073c3f3e', 'route': ['p1', 'e5', 'i2', 'x11', 'p2', 'c5']}
1769473799.8667214,RECEIVED,1ae4cead-2444-4377-8830-9ca2f2a98862,a9d4c661-19ed-4385-a837-2faaf6e4f0e1,c3,c4,26,p1,?,surb={'id': '68337574-7777-40dd-bc85-4b7dae2879d0', 'route': ['p1', 'e11', 'i10', 'x10', 'p3', 'c3']}
1769473799.8689878,RECEIVED,0d7adada-929c-45a5-9510-cee61f09212f,739df078-1343-4007-bf24-9080677ab366,c5,c4,26,p1,?,surb={'id': 'f6cdaf56-0655-42af-b2bc-91d424063848', 'route': ['p1', 'e3', 'i1', 'x12', 'p2', 'c5']}
1769473799.8765352,RECEIVED,4317fbec-b332-462e-ae3c-c18c589c7163,f36568d0-51d8-4f37-8f24-c3c8febc4337,c3,c4,27,p1,?,surb={'id': '73ad7b70-9506-4087-9a4a-f03c159d6b88', 'route': ['p1', 'e12', 'i2', 'x10', 'p3', 'c3']}
1769473799.881204,RECEIVED,e564b6a4-a666-4c27-b3c0-6789fe50f754,8ce6cb38-ee68-440c-b588-674575381bbf,c5,c4,27,p1,?,surb={'id': '4f367960-da19-4cad-bfd0-fdd2aafafc19', 'route': ['p1', 'e9', 'i1', 'x8', 'p2', 'c5']}
1769473799.8879106,RECEIVED,4ca79133-43ce-474b-86af-913ab4c042ca,69ba2c1a-7b72-4cf5-92de-1ee9222e331b,c5,c4,27,p1,?,surb={'id': '925e0e7d-d95c-402f-8d77-c02de1acd511', 'route': ['p1', 'e7', 'i3', 'x4', 'p2', 'c5']}
1769473799.9738858,SENT,2c80b65f-e727-44dd-9261-9b1bc0faaa3d,90729f7c-8d87-43f8-a92d-2a98e252c3e8,c4,c1,3370,?,p1,
1769473799.9740407,CREATED,b6a91c20-f7b2-48a5-bcfd-b7c02f987363,5289e6cd-af62-4a0d-a5c3-12db8bd80aa6,c4,c1,26,?,?,surb={'id': 'db000918-e19a-4e38-9100-c8009173e26b', 'route': ['p1', 'e3', 'i7', 'x11', 'p1', 'c4']}
1769473799.9936082,RECEIVED,678cda9b-62e0-4935-a411-ca43ce94452d,fb737be7-2aee-489c-8eeb-881cab1865f1,c3,c4,27,p1,?,surb={'id': 'bf619a96-5175-4e4d-8be7-3775ac5ec9f3', 'route': ['p1', 'e6', 'i3', 'x4', 'p3', 'c3']}
1769473800.0870283,RECEIVED,65536887-9b33-41e4-a5a1-54d8ffe550e3,01ff6fa6-c021-43d5-a49f-6948d9acf1d2,c5,c4,27,p1,?,surb={'id': '7ed88529-5ac3-471e-8024-f9d21460384f', 'route': ['p1', 'e1', 'i9', 'x6', 'p2', 'c5']}
1769473800.166944,RECEIVED,42fb7959-6577-4359-9b4b-76bb39bb9c74,8b6d80bf-06eb-4c86-b1d7-852d45aab0a1,c5,c4,26,p1,?,surb={'id': '7eb14b82-41ad-486e-a0f6-08c7aae04725', 'route': ['p1', 'e3', 'i4', 'x5', 'p2', 'c5']}
1769473800.2166467,RECEIVED,ab5f915e-ff8e-4cf4-b0cb-21a1a9eb746e,5e57e440-f2f4-4095-883f-3afbcb1a0983,c3,c4,27,p1,?,surb={'id': 'caf08e54-3528-481c-80ec-f5766a3794a8', 'route': ['p1', 'e3', 'i10', 'x5', 'p3', 'c3']}
1769473800.2230058,RECEIVED,1d85a89c-afb4-4259-9ff5-67bac291f3b9,038b16b1-c04b-4418-b4c3-78d9e0443121,c5,c4,26,p1,?,surb={'id': '7323e0d0-234e-48f0-b8ad-943881ef245f', 'route': ['p1', 'e5', 'i6', 'x10', 'p2', 'c5']}
1769473800.5051289,SENT,51e0453b-7422-4906-a0f7-a2586e3eefdc,dbf746bd-95fb-4b16-8140-a86bad9cdc24,c4,c1,3392,?,p1,
1769473800.505239,CREATED,1885ab61-7a0d-4108-889b-1d5c63ac3785,9f6f1641-c5a7-425a-85dd-1cfbd19f40e0,c4,c1,27,?,?,surb={'id': '58fb4675-108d-48e9-9503-3fcc5059faf4', 'route': ['p1', 'e7', 'i1', 'x3', 'p1', 'c4']}
1769473800.5303946,SENT,4475cb8e-03ad-4c4d-9cac-5bad9d886f38,b396b0ab-c7f6-45cc-a52c-f51194bdb512,c4,c1,3380,?,p1,
1769473800.5304976,CREATED,9074b6a6-25c0-4279-b2a4-46f5c43e0727,4fead604-c69a-4455-8f12-5f1b66930ae1,c4,c1,27,?,?,surb={'id': 'a5853100-0d8f-4bc1-80c8-25840700f769', 'route': ['p1', 'e9', 'i12', 'x2', 'p1', 'c4']}
1769473800.573337,SENT,1fd2e21e-0f64-4911-ba18-1b132456d463,a00c058b-3120-4ea7-ab60-e503651b6b61,c4,c1,3395,?,p1,
