timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443311.307082,RECEIVED,89906e3b-6602-4fde-8c93-60460e7f91f6,c1803a71-9702-4dbd-83b2-029f45581f98,c4,c5,26,p2,?,surb={'id': 'a8731cda-c575-44a3-bbee-10e3b6eaeb38', 'route': ['p2', 'e8', 'i4', 'x1', 'p1', 'c4']}
1769443311.3136353,RECEIVED,a3777e19-201b-4e8b-9797-461181e4137f,c04ec8b3-fbec-4773-b355-b038ddd8aa7a,c1,c5,27,p2,?,surb={'id': 'afa930b8-de29-4b20-8712-7b3fd80e9f87', 'route': ['p2', 'e1', 'i11', 'x10', 'p1', 'c1']}
1769443311.360512,RECEIVED,603376f0-a08c-465c-b9c8-fc8b45752db6,ed2bbd7f-5986-4620-9bb8-6029e14c0992,c4,c5,27,p2,?,surb={'id': 'b3c201f5-c417-40b9-8a7b-a2acd48c88b8', 'route': ['p2', 'e12', 'i12', 'x8', 'p1', 'c4']}
1769443311.3958738,SENT,fcf4b1d4-af42-470f-a444-a671db16d9c1,1497ded4-898f-4a19-b405-33ef50d44763,c5,c4,3369,?,p2,
1769443311.3959816,CREATED,abc32d61-d99f-44cd-a674-1a2c6f0aa856,faea9165-712d-4392-ae22-61c6575dbb94,c5,c4,27,?,?,surb={'id': 'c8181f48-395e-47a0-8ae6-6aabe28fc4cd', 'route': ['p1', 'e9', 'i8', 'x10', 'p2', 'c5']}
1769443311.486965,RECEIVED,f81f2cb8-33a0-461d-9586-524fa4e40fd8,40db245d-378d-4118-87ef-da6ef669907f,c1,c5,27,p2,?,surb={'id': '127c29a8-ae4c-495c-8ce5-364d77e232d0', 'route': ['p2', 'e11', 'i10', 'x12', 'p1', 'c1']}
1769443311.5447605,RECEIVED,58cc7172-b504-42ce-9707-0fd914ece9cb,69376b19-ff73-4229-bac9-a204eb00ddb6,c4,c5,26,p2,?,surb={'id': '7d70482f-fc8a-4712-92df-43d042f3aec1', 'route': ['p2', 'e1', 'i10', 'x4', 'p1', 'c4']}
1769443311.6095154,RECEIVED,a8142fb7-ee92-4ff3-9af8-030b59cabdce,0a11a70d-cea2-4b60-bc51-c766bc77ce09,c1,c5,27,p2,?,surb={'id': 'c17cc4fd-02f4-4f3e-9a36-5b0bf05d964c', 'route': ['p2', 'e7', 'i10', 'x10', 'p1', 'c1']}
1769443311.6965961,RECEIVED,8e88c95c-75d6-4796-ab4e-2e02a88427d3,cbeb58dc-c1e1-47d9-a31c-2e463979cc3f,c2,c5,27,p2,?,surb={'id': 'e69db7b3-2149-401e-b3b1-4e7972f9be94', 'route': ['p2', 'e8', 'i11', 'x6', 'p2', 'c2']}
1769443311.7063,RECEIVED,dc5be828-8854-41b9-82d7-d5ae14ddf8bf,a79c2cbf-f0e5-4dd9-b488-807af9ab456e,c2,c5,26,p2,?,surb={'id': '526190e0-d386-40af-abea-6237b148ce4c', 'route': ['p2', 'e6', 'i11', 'x6', 'p2', 'c2']}
1769443311.7762876,RECEIVED,7302491a-91bb-4320-9fef-516d7e761765,1f5ff456-08f2-4db1-b573-3692d2c358af,c2,c5,27,p2,?,surb={'id': '6fe80f22-4bec-4bd3-b5e4-953540ebcf82', 'route': ['p2', 'e10', 'i3', 'x2', 'p2', 'c2']}
1769443311.780761,RECEIVED,58c30030-84db-428e-a65d-d8a0096609b9,b489eeb5-8170-4c06-b16f-27f588076a6e,c4,c5,27,p2,?,surb={'id': '55b257fd-c8b5-470d-ad1d-84bc13b9361e', 'route': ['p2', 'e7', 'i8', 'x10', 'p1', 'c4']}
1769443311.8745587,RECEIVED,026fc465-d57e-4c0e-9cd1-5df1d9f8a246,983ddc1d-429a-4170-8d79-528931980b5c,c4,c5,27,p2,?,surb={'id': 'ab2a83ad-deb1-4e32-aadc-528e2b3456f0', 'route': ['p2', 'e4', 'i8', 'x12', 'p1', 'c4']}
1769443311.928774,RECEIVED,4f07ce2a-62ff-439f-9968-0b810e68ec66,0f421425-576d-4570-bac4-7080f3132f69,c4,c5,27,p2,?,surb={'id': '15b6557c-76af-41d5-8320-0d4b2f3f385f', 'route': ['p2', 'e3', 'i9', 'x1', 'p1', 'c4']}
1769443311.9664214,RECEIVED,448c99b3-d74a-49ec-85b0-da5d3df17845,e5aa97fb-bad4-4cc6-a6dc-09ce146da5dd,c4,c5,27,p2,?,surb={'id': '60f5c3ad-4baa-42bc-b305-888fad9787c9', 'route': ['p2', 'e9', 'i1', 'x3', 'p1', 'c4']}
1769443311.9864872,RECEIVED,53cef7a4-e48f-43a8-993f-2e00abad3824,0e6aaecc-cb1f-494a-a527-1094e20a4936,c4,c5,27,p2,?,surb={'id': '312bd0f9-74c3-43c2-bbd0-dbe427bc4fd1', 'route': ['p2', 'e11', 'i10', 'x8', 'p1', 'c4']}
1769443312.0251794,RECEIVED,1cc18400-1a05-4d28-8110-d400ad16785a,866093e9-8fac-4652-944e-c6214a39eed8,c2,c5,27,p2,?,surb={'id': '5d912f45-1230-435b-a10a-37a817a09f83', 'route': ['p2', 'e5', 'i7', 'x5', 'p2', 'c2']}
1769443312.0329247,RECEIVED,778d381a-00a3-42a6-b0dc-d3710fa9fe9e,34921a25-673e-4b76-b1bc-09769ad2636a,c1,c5,27,p2,?,surb={'id': 'ca4725af-cf50-4c1b-836e-689c0d7cff86', 'route': ['p2', 'e1', 'i12', 'x4', 'p1', 'c1']}
1769443312.039213,RECEIVED,f1f2d809-7da8-4cb4-af3d-591dde56dc4b,67388a36-e43e-4143-9f55-084af42e8676,c1,c5,24,p2,?,surb={'id': 'eb77552b-be29-4d01-802b-1dc1fe45f684', 'route': ['p2', 'e11', 'i8', 'x4', 'p1', 'c1']}
1769443312.1640778,RECEIVED,45b85d2c-86da-403e-99f7-d26a0556f7b9,27375773-bf69-496c-8e0b-bcefef32dddb,c2,c5,27,p2,?,surb={'id': 'efdd722c-a4f7-49b6-ade2-108296ad24f0', 'route': ['p2', 'e1', 'i10', 'x10', 'p2', 'c2']}
1769443312.4433038,RECEIVED,e10b1dab-d634-43ff-a6e0-fe8d88e7c2eb,a59492d1-b03b-49d2-b6ce-61150ec95903,c1,c5,27,p2,?,surb={'id': '7785877f-93da-4b80-88ae-7e0421fb38f0', 'route': ['p2', 'e1', 'i11', 'x7', 'p1', 'c1']}
1769443312.461596,RECEIVED,08a9274d-edfa-4ce3-9c43-1d90aeb89ba3,6b2df671-f938-4425-ae1f-5a2f1e8e5c92,c2,c5,27,p2,?,surb={'id': 'b74fe5ae-66ca-4d59-b780-2849f279b9f2', 'route': ['p2', 'e9', 'i10', 'x11', 'p2', 'c2']}
1769443312.482687,RECEIVED,b436cee8-5bda-43bc-980e-a04017bbcad7,860bc75d-a6a8-4451-a466-a551800397ca,c4,c5,27,p2,?,surb={'id': '9b1351a7-c8b4-403d-93b8-de6b14fbb600', 'route': ['p2', 'e8', 'i5', 'x1', 'p1', 'c4']}
1769443312.502388,RECEIVED,c248831a-b1b6-49ba-b586-6ad0703d9d59,fd3c40c2-b5ce-42c1-bf04-525b908b07dd,c4,c5,27,p2,?,surb={'id': 'c28c9af4-6ed3-4b3a-8638-c1c0a82561ad', 'route': ['p2', 'e4', 'i1', 'x4', 'p1', 'c4']}
1769443312.5617247,RECEIVED,019a7ecb-65f2-469b-9079-eca35201fc2f,6ed2a5fa-68cd-4219-bd34-de6b85795769,c2,c5,27,p2,?,surb={'id': 'e7c6f5fd-782c-4e9e-8f7f-37b83f3a50b4', 'route': ['p2', 'e10', 'i11', 'x11', 'p2', 'c2']}
1769443312.589312,SENT,3b5bd5f6-8b73-4d0d-a31a-220becf04709,fcc3d96f-7129-4e83-b7af-67821ca4e4a3,c5,c4,3377,?,p2,
1769443312.5894098,CREATED,3687caa9-3140-47a8-8ddb-d3445fd7c074,ef2dcea3-c1c2-4911-84c3-7d021e90c558,c5,c4,26,?,?,surb={'id': 'df62f746-3345-4ef1-9b21-10cf31eb8376', 'route': ['p1', 'e2', 'i5', 'x6', 'p2', 'c5']}
1769443312.677022,RECEIVED,4cb0088e-0677-404a-a4a7-8c18f0076111,828da085-3dd6-4eb6-8fd5-e4249065ac25,c1,c5,27,p2,?,surb={'id': '7f346546-c654-40f4-9283-58db83ee787a', 'route': ['p2', 'e9', 'i9', 'x5', 'p1', 'c1']}
1769443312.7249472,RECEIVED,8f40c6e7-9235-471e-a719-349778a1fe47,55680a61-f67e-4069-8bac-91bc71e8804c,c4,c5,27,p2,?,surb={'id': '68b55a1e-d540-481b-9ae0-c9196d412144', 'route': ['p2', 'e2', 'i12', 'x3', 'p1', 'c4']}
1769443313.003856,SENT,96c9b1b4-bfd4-4cd8-af75-b04e9f4ab325,fd5d136a-cbff-4aa6-b7a7-8c7743136f6c,c5,c4,3386,?,p2,
1769443313.0040026,CREATED,5c973c33-083f-439d-aaf1-b47f08936ce8,afffc0ca-5172-47ee-88f1-7d5892039187,c5,c4,27,?,?,surb={'id': '8153961b-191f-472a-8800-69e08d5eb18d', 'route': ['p1', 'e5', 'i3', 'x4', 'p2', 'c5']}
1769443313.0210907,RECEIVED,bc7f55eb-a0eb-483c-b075-5b0c9516b521,fdc2f5a0-d086-4857-94d1-62e86f56ce16,c4,c5,26,p2,?,surb={'id': 'f4726177-2ee9-4dca-aa7e-780b8d8fc2dc', 'route': ['p2', 'e12', 'i10', 'x3', 'p1', 'c4']}
1769443313.128612,RECEIVED,f55a05fb-b851-4679-88ec-9c1d09f596f3,21b16b11-8935-4403-bd64-f4947973f942,c2,c5,27,p2,?,surb={'id': 'bc0133ca-8181-49b3-9212-55724893ac9b', 'route': ['p2', 'e2', 'i5', 'x12', 'p2', 'c2']}
1769443313.1902065,RECEIVED,353f9461-7ff9-426f-b7c2-06d250363b31,e18911a2-9cad-43c2-b836-98d78a9db1da,c4,c5,25,p2,?,surb={'id': '93eb4978-47b5-4989-b5bb-a619ce86097c', 'route': ['p2', 'e3', 'i9', 'x1', 'p1', 'c4']}
1769443313.2043033,RECEIVED,079fd124-33c5-4c8f-9565-7a1b0215462b,978a806f-c985-43ef-a840-92617b3aec8e,c2,c5,26,p2,?,surb={'id': 'f598075f-3aba-4e2e-9ec4-5cb3567e3b73', 'route': ['p2', 'e11', 'i3', 'x7', 'p2', 'c2']}
1769443313.3751638,RECEIVED,078d737f-44aa-4dfd-977f-686b97c9692a,d0665c8f-7918-4bff-88ce-68747a76498c,c1,c5,26,p2,?,surb={'id': 'b47bb15d-a844-4af7-9cb6-2122fbd53333', 'route': ['p2', 'e8', 'i8', 'x6', 'p1', 'c1']}
1769443313.4216492,RECEIVED,8761b59c-6b54-4dc0-aae8-f912a1d92504,c5dbaf7d-6cd5-4ffb-8e3c-bbbfc622226f,c4,c5,27,p2,?,surb={'id': 'bd101d44-c1f5-42b5-b6a7-3eca56e3a37a', 'route': ['p2', 'e10', 'i10', 'x2', 'p1', 'c4']}
1769443313.5465128,RECEIVED,96425fc5-4e8c-42ee-9ea6-bc3c8fcdace4,9c33b90a-5174-4d9e-b112-bcdaeec50afa,c2,c5,27,p2,?,surb={'id': '384057a0-911f-4c59-ac48-dfb9c01a1978', 'route': ['p2', 'e11', 'i2', 'x7', 'p2', 'c2']}
1769443313.6637263,SENT,42aea9b1-7d01-4747-92aa-fdda808550c0,9e1d3404-984a-432a-909c-c8d5be2b3957,c5,c4,3359,?,p2,
1769443313.6647422,CREATED,f3667218-130c-4369-b8ce-6fe1f473cc7b,54437fad-7e5c-44c3-a897-501635732101,c5,c4,27,?,?,surb={'id': '112820e0-607a-467e-8c88-1c00cae998bb', 'route': ['p1', 'e8', 'i1', 'x8', 'p2', 'c5']}
1769443313.6704242,RECEIVED,53416464-855e-4415-87f9-bbb04198c62f,459d8a53-2487-46a1-ac73-28f5ae2da65f,c1,c5,27,p2,?,surb={'id': '9f149302-5319-454b-a592-f6e2c6935691', 'route': ['p2', 'e7', 'i12', 'x2', 'p1', 'c1']}
1769443313.9106493,SENT,d2d28647-4ace-4bcc-aa75-be98f31f20f1,2b18066d-98ed-44c5-bd1e-f84d9004fdec,c5,c4,3381,?,p2,
1769443313.9107988,CREATED,a9262669-b16e-474f-80b0-dbb932792756,dd92bd07-9d33-40be-9441-1901948984ee,c5,c4,27,?,?,surb={'id': 'b01fa392-fc0e-47da-ba39-529c4addbe9e', 'route': ['p1', 'e9', 'i9', 'x8', 'p2', 'c5']}
1769443313.9624896,RECEIVED,1ea16480-224e-41b6-9357-133689fc1c2f,b70f0901-28fc-47a4-8568-4073d0b249ee,c2,c5,27,p2,?,surb={'id': '785b51f7-d553-4050-ab77-3dae0753b15e', 'route': ['p2', 'e8', 'i2', 'x3', 'p2', 'c2']}
1769443314.2063606,RECEIVED,b786383b-0074-4fa4-839b-9a6de37b3a99,00ed8a18-52f7-40b3-96e7-b330f3a4a63b,c1,c5,26,p2,?,surb={'id': '2a6a134a-0ae7-4863-94cf-1b5b634f0768', 'route': ['p2', 'e11', 'i10', 'x8', 'p1', 'c1']}
1769443314.3271317,RECEIVED,85a923ab-bd16-41db-b85a-a7a5abbb5419,94959179-1a3b-407f-a6b8-0746d8b6a835,c1,c5,27,p2,?,surb={'id': 'ef620abe-031c-4c7d-8da4-588681325519', 'route': ['p2', 'e7', 'i12', 'x1', 'p1', 'c1']}
1769443314.3965635,RECEIVED,cc6c1b98-931e-4ce7-b115-4cf1eb132c74,f72d2cb8-a353-4bca-8904-f37177de4735,c1,c5,27,p2,?,surb={'id': '0514bfb7-2ee3-4faf-822c-beced9aeab45', 'route': ['p2', 'e5', 'i8', 'x10', 'p1', 'c1']}
1769443314.605495,RECEIVED,88fc2714-35d9-4ca8-97e7-eef14701ed43,ea370f74-a602-45d4-b577-64b247e85bc0,c4,c5,27,p2,?,surb={'id': 'cbd0cf56-1292-4da2-9384-379d479267d1', 'route': ['p2', 'e3', 'i6', 'x2', 'p1', 'c4']}
1769443314.6263726,RECEIVED,06ea1cb2-44bf-4154-ad2a-048439539144,f343adfd-0249-4235-bddb-cd8cf8ffe166,c2,c5,27,p2,?,surb={'id': 'e603109f-9a6f-4465-b83e-19fde8856b0c', 'route': ['p2', 'e11', 'i9', 'x10', 'p2', 'c2']}
1769443314.6417584,RECEIVED,2745ea20-fbd1-43dc-b544-6f22c0e409b6,2359c53e-e2cf-4299-9928-8a6e3913c313,c1,c5,27,p2,?,surb={'id': '885d3c16-2e78-490d-86b9-f70e179dc955', 'route': ['p2', 'e10', 'i3', 'x5', 'p1', 'c1']}
1769443314.702455,RECEIVED,513bdb6e-9095-4a7d-b440-850ae93058f1,4399ca4e-2de6-4931-9b09-5796f2d3390a,c1,c5,27,p2,?,surb={'id': '95bc0f03-3bab-445d-848a-aff4855afcf5', 'route': ['p2', 'e12', 'i4', 'x2', 'p1', 'c1']}
1769443314.7145646,RECEIVED,11c1cc57-c95b-42c6-8486-cc9868d7384c,bc9cc153-2c01-4b95-8811-5d6e8d4b4202,c1,c5,26,p2,?,surb={'id': 'b4703e4b-94e3-42ce-af62-85ef9273b34b', 'route': ['p2', 'e6', 'i7', 'x1', 'p1', 'c1']}
1769443315.007339,SENT,cba950bd-8ecf-413d-acbd-b3143b7b8e63,0b695069-d478-4ac4-98aa-89b0b8eff249,c5,c4,3376,?,p2,
1769443315.0074868,CREATED,ba09beeb-debd-47dd-b613-4db7facc4acd,1e31b3d4-2a2a-43cf-86de-75fda691e60d,c5,c4,27,?,?,surb={'id': 'c755475e-11f1-47b0-b81f-18a8b5221894', 'route': ['p1', 'e1', 'i4', 'x10', 'p2', 'c5']}
1769443315.1240406,RECEIVED,5a4a26e4-21d3-413b-8ec4-eb584b4cee72,0b25560d-e7dc-41af-ba50-e65a6b461d45,c1,c5,26,p2,?,surb={'id': 'd7e1b080-758f-408c-a7f8-d039a6cd2a22', 'route': ['p2', 'e10', 'i7', 'x11', 'p1', 'c1']}
1769443315.1486168,RECEIVED,970b2f74-eea7-495f-a229-ab6eaaf50699,94be3f3c-06d0-407b-b01a-5fffcbced908,c4,c5,26,p2,?,surb={'id': '1dafd685-1cfb-4ab4-9541-0cc344e1c144', 'route': ['p2', 'e7', 'i5', 'x11', 'p1', 'c4']}
1769443315.1553874,RECEIVED,cbf4298d-d6f5-4207-8d0e-5e53ea2ee236,336aadb4-9385-43f6-b4ef-2a749c371440,c2,c5,26,p2,?,surb={'id': '76602b20-e183-4a40-8dd7-8c92709795ac', 'route': ['p2', 'e3', 'i1', 'x6', 'p2', 'c2']}
1769443315.287819,RECEIVED,54f464ed-a28d-4d77-9a9e-1a71b7af5234,6969352f-8a31-4dda-84d1-91043f79fd5c,c4,c5,27,p2,?,surb={'id': 'a0907d11-3b0c-4808-b93e-96f5fcdefd9f', 'route': ['p2', 'e1', 'i2', 'x1', 'p1', 'c4']}
1769443315.324284,RECEIVED,26d90b29-bf3f-4c6d-940a-d43cb3f571da,1be34d58-fa52-43fe-b84c-52476246b0e5,c4,c5,26,p2,?,surb={'id': 'dce79cb4-5461-44cc-91fa-0985319eca71', 'route': ['p2', 'e3', 'i7', 'x1', 'p1', 'c4']}
1769443315.5602965,RECEIVED,5070a3f9-711e-4492-a42a-753054d93959,9dd30a0e-2e98-4dd2-a5a6-bc0643894f37,c1,c5,27,p2,?,surb={'id': '27594266-2fd3-4e3b-abf1-ae07071bba17', 'route': ['p2', 'e1', 'i10', 'x5', 'p1', 'c1']}
1769443315.7337885,RECEIVED,e536ad70-0139-48a8-93aa-413a455352f6,f1c0610b-eb00-4041-9ee4-28052b3ba8b0,c4,c5,27,p2,?,surb={'id': '89a2298d-53de-49c2-b004-05e8aa4689ea', 'route': ['p2', 'e11', 'i10', 'x11', 'p1', 'c4']}
1769443315.7821276,SENT,9055856c-9778-47f3-94fb-e5eba2f87317,c5b559d0-7358-40c3-aa7d-d8481117e6e7,c5,c4,3379,?,p2,
1769443315.7822807,CREATED,8c465d7e-8e8f-4102-812f-22129c41f0f9,140138e9-2717-419f-97d2-a5723a10fbef,c5,c4,27,?,?,surb={'id': '705e0675-be32-4664-8d18-ce1d241086be', 'route': ['p1', 'e5', 'i3', 'x11', 'p2', 'c5']}
1769443315.790494,SENT,fc4e7954-3200-413d-9ea1-132e1d8c3842,3d8da522-506b-4416-8204-3e150ed6043f,c5,c4,3392,?,p2,
1769443315.790642,CREATED,6809ec7d-0a70-4b7f-9459-2ce30a43fa4f,ab719678-43bd-44be-9f31-570c1dc0235b,c5,c4,27,?,?,surb={'id': '5db66a7a-3a61-4112-8e9a-d876617f2c65', 'route': ['p1', 'e12', 'i9', 'x12', 'p2', 'c5']}
1769443316.0158677,SENT,517206e2-cead-47d3-849c-fdeeec26a629,bc89a29f-d061-4eba-a217-64abe2720a95,c5,c4,3385,?,p2,
1769443316.0160124,CREATED,944ed0b9-63ec-47fb-a52c-9f7737192003,109a7a67-c259-45bb-b60f-aac5ab7b8395,c5,c4,27,?,?,surb={'id': '56dc60bd-559b-4746-aa36-ea588480d86d', 'route': ['p1', 'e7', 'i12', 'x11', 'p2', 'c5']}
1769443316.1792378,RECEIVED,814a1531-dc65-4d56-b4df-443cba34d52c,b8139436-3898-4ba1-84b5-8d59bc04da3f,c1,c5,26,p2,?,surb={'id': 'fa84570b-e21d-48e2-8418-8d1c2b022e10', 'route': ['p2', 'e4', 'i5', 'x7', 'p1', 'c1']}
1769443316.2489119,RECEIVED,3740e844-a79b-4325-bf8d-2c309ab21694,c61c02e3-1e90-4147-8ce5-4f5ae91c8bc2,c2,c5,27,p2,?,surb={'id': '943b23e6-1ad6-4e8f-aa38-9bde9ce97541', 'route': ['p2', 'e11', 'i7', 'x7', 'p2', 'c2']}
1769443316.2702947,RECEIVED,19ce580f-61e0-4d83-935c-3e61021fc059,5f6c16bd-8e9a-409b-a612-357c40158356,c2,c5,27,p2,?,surb={'id': 'a6659a69-776f-4607-a31b-94a6f17b91c2', 'route': ['p2', 'e1', 'i8', 'x5', 'p2', 'c2']}
1769443316.3203282,SENT,188b31c4-861f-49c1-b316-ae6b71b50e12,8f9067ec-3150-47bd-a1e3-34743b37909f,c5,c4,3363,?,p2,
1769443316.3204465,CREATED,2289baaf-82c3-4d12-ab6d-8808fd1b06c2,a5b22d9c-a249-4ee7-9ce6-32199320b87e,c5,c4,26,?,?,surb={'id': 'f107a88a-8a0a-47bc-8977-9dec85746258', 'route': ['p1', 'e4', 'i2', 'x1', 'p2', 'c5']}
1769443316.3853767,SENT,7f25ce16-9fac-41d8-bd48-0c1f9fa773ef,6277038a-a411-4b0d-ae94-5137f78a9373,c5,c4,3375,?,p2,
1769443316.3855553,CREATED,880dbe91-bf19-4017-8a48-83be50d14830,551c7041-8f8c-4c9f-b273-2c372389fa43,c5,c4,27,?,?,surb={'id': 'd1761ffd-1df7-49a6-8b87-9241279724e7', 'route': ['p1', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769443316.387413,RECEIVED,71a69789-327b-4ba7-bed4-51e28266adb6,e22d9b89-68a7-4edc-8780-121615ced303,c1,c5,27,p2,?,surb={'id': 'af5865e2-9aef-494c-8a99-a1d6e012ca84', 'route': ['p2', 'e1', 'i7', 'x7', 'p1', 'c1']}
1769443316.4944918,RECEIVED,324f6670-149f-4c2e-aafd-7775ca265621,8c306eb3-ba12-45d3-b536-0c9ab72d1e66,c4,c5,27,p2,?,surb={'id': '06e344a8-f4bc-474a-b6dd-f5c2dcc71f56', 'route': ['p2', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769443316.542265,RECEIVED,a68732b4-64e1-435f-868b-16c4e5653374,6d202892-d299-419e-8fff-cb628bb35671,c2,c5,27,p2,?,surb={'id': '465ba2ca-6813-4a0c-87c2-f01268c56270', 'route': ['p2', 'e8', 'i2', 'x9', 'p2', 'c2']}
1769443316.7366774,SENT,bdc7818a-17d1-48d4-bdc3-12e5b24231f6,e365d961-b133-4477-b13a-d35d41068af0,c5,c4,3368,?,p2,
1769443316.7368274,CREATED,555c340d-3510-41da-94ad-96d8090a2f87,6602250f-3495-4909-b362-ce2277fd03f3,c5,c4,26,?,?,surb={'id': '1c656be5-ba74-477c-9c42-43156acfb6ff', 'route': ['p1', 'e11', 'i3', 'x6', 'p2', 'c5']}
1769443316.7408772,RECEIVED,1cb82510-9bba-474d-8f53-7bfeec692eca,8e12ab29-6860-40ea-ae51-be2b0637125c,c2,c5,27,p2,?,surb={'id': '1ea27856-5a78-4658-8431-420be6ff3320', 'route': ['p2', 'e12', 'i4', 'x7', 'p2', 'c2']}
1769443316.887017,RECEIVED,ce21b873-66af-4d69-990d-334a02368165,8ad831f1-3dac-42d7-8aba-c6fb1e1cad8d,c2,c5,26,p2,?,surb={'id': '734e88e0-a59a-4754-9dd7-559da4265ba5', 'route': ['p2', 'e6', 'i4', 'x2', 'p2', 'c2']}
1769443316.9173107,RECEIVED,9b047b54-39df-464b-9bc5-cc17744bae07,dfea69a8-7a5f-4ce2-83de-2cade4310b6c,c2,c5,27,p2,?,surb={'id': 'de2adffd-61ad-430c-814b-510a0d2adaac', 'route': ['p2', 'e11', 'i4', 'x11', 'p2', 'c2']}
1769443317.0318131,RECEIVED,e431ca91-1b31-4a8a-8507-a71bfba246e3,fd8bafdb-481a-458d-98a5-bd0ec7c0eafb,c4,c5,27,p2,?,surb={'id': 'c4b7a7ae-5ccb-4ff0-8100-cd1474ade37a', 'route': ['p2', 'e9', 'i7', 'x12', 'p1', 'c4']}
1769443317.1061149,RECEIVED,434a590b-0229-40b9-a78a-17c84c86f2be,6481b018-ff49-43bb-aa62-5388c6769d34,c2,c5,27,p2,?,surb={'id': '7e38785e-2c33-41d0-9d0b-1abb1c23b958', 'route': ['p2', 'e11', 'i7', 'x11', 'p2', 'c2']}
1769443317.1144793,RECEIVED,3de9969c-43fd-4420-a2c6-d52436500774,58fa6193-570c-4e1f-8772-6c6aadaefa7d,c1,c5,27,p2,?,surb={'id': 'e80279a2-7e33-47b0-b432-a85678d0517a', 'route': ['p2', 'e11', 'i1', 'x10', 'p1', 'c1']}
1769443317.2138789,SENT,210a64a2-db19-49c7-966d-36b32b768e8a,29d27465-33a1-4490-af53-933d7d64f305,c5,c4,3379,?,p2,
1769443317.213981,CREATED,1b8697f3-8f9b-48ba-837c-744d0ec97ee3,29ea38df-04d7-450c-ab46-c168b66fee85,c5,c4,26,?,?,surb={'id': '68864fa7-8409-4b3b-8983-c1f8b6475071', 'route': ['p1', 'e7', 'i6', 'x9', 'p2', 'c5']}
1769443317.4349647,RECEIVED,18553f11-ee22-493c-87fa-81e53d7210a2,00242846-2712-4b9b-bbd4-814b6652efe6,c2,c5,27,p2,?,surb={'id': 'b574df01-48d5-4066-be82-dc8170624d22', 'route': ['p2', 'e10', 'i10', 'x1', 'p2', 'c2']}
1769443317.4475896,RECEIVED,56c77a60-2bf3-482b-9e64-2005d9b9080a,264e90aa-ee56-44bc-badc-5a299014b1df,c2,c5,27,p2,?,surb={'id': '0751c8b9-7138-4b00-9f27-f469c00ac93b', 'route': ['p2', 'e3', 'i1', 'x3', 'p2', 'c2']}
1769443317.5280054,SENT,86993a5b-8fe3-4ba4-a85f-3e4a848a7c40,6fb94632-4a8f-4273-bc87-f68d3d098004,c5,c4,3363,?,p2,
1769443317.5281804,CREATED,d447b386-53b9-4b29-b2b2-eb8e9f491808,1dfafc2d-bfc8-4368-8031-2d93b412e8f4,c5,c4,27,?,?,surb={'id': 'd6d9380b-2371-4cee-8282-962ff944ff4a', 'route': ['p1', 'e2', 'i3', 'x1', 'p2', 'c5']}
1769443317.5576396,SENT,28ea1b93-927a-4f03-a4a3-5fdde81c9c1e,6fc7d047-93d6-4482-84b7-4f7a01956ba9,c5,c4,3380,?,p2,
1769443317.557791,CREATED,65752c3f-faed-4bb1-a7eb-b4cf56edcf20,e5b4e7a7-9b86-42f8-ba81-e702a8e23b0d,c5,c4,27,?,?,surb={'id': '15a00433-a8ac-4694-b0e1-94b1eb15bc8d', 'route': ['p1', 'e5', 'i6', 'x7', 'p2', 'c5']}
1769443317.7599225,RECEIVED,69772f21-fddd-4bd1-8a3c-09f45d9d30ef,253d99e1-400e-4df1-9d71-4ab9de7195eb,c1,c5,27,p2,?,surb={'id': '99042465-b422-4853-ba44-98031191bdf2', 'route': ['p2', 'e10', 'i1', 'x6', 'p1', 'c1']}
1769443317.8040843,SENT,d2088589-fa55-4acf-95d5-47e230c517d5,15b13168-75c4-4baf-958d-12b89a53c754,c5,c4,3379,?,p2,
1769443317.8042343,CREATED,b77466bf-2952-4cee-ae31-bcd2ea14af18,aa7f9462-b5e0-430d-a8f1-40cd1e056f29,c5,c4,27,?,?,surb={'id': '5fbab2a2-60f7-4828-a23b-997833853fdb', 'route': ['p1', 'e1', 'i5', 'x1', 'p2', 'c5']}
1769443317.8285084,RECEIVED,55a60564-5a30-41d6-a72b-87c2cdabcb09,d37fd41d-76cf-4073-849b-e7a7747c6b52,c2,c5,27,p2,?,surb={'id': 'd14931a0-49ca-461a-a60c-2dc284e7873a', 'route': ['p2', 'e9', 'i10', 'x11', 'p2', 'c2']}
1769443317.9145954,SENT,4831cd75-9179-4e71-822e-e2f1ed8acea7,8c69090b-1ca4-4396-bebb-b275734e37dc,c5,c4,3371,?,p2,
1769443317.9147408,CREATED,d845d518-a912-4309-a599-961716ba7f0d,a594a4ee-fc54-4271-8cd2-e624da58ac72,c5,c4,27,?,?,surb={'id': '0c3aecc5-31de-427b-b9d4-5cdff6bf7788', 'route': ['p1', 'e8', 'i6', 'x3', 'p2', 'c5']}
1769443318.0213223,RECEIVED,c3b098bf-5031-45df-9134-001a65399a1f,ef7dac9a-0395-478a-bb7e-febfb9297f57,c1,c5,27,p2,?,surb={'id': 'f14b4fdb-50fc-4403-bde7-c33edf06ca1f', 'route': ['p2', 'e6', 'i4', 'x5', 'p1', 'c1']}
