timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769740804.6375403,RECEIVED,4399f4ab-b73c-4766-90d0-acc029f4a450,4ab5d6b9-3755-4de7-ad67-4d90538f84fe,c1,c2,27,p2,?,surb={'id': 'f3bae10d-31d4-4016-a3a5-69036fe40000', 'route': ['p2', 'e10', 'i2', 'x7', 'p1', 'c1']}
1769740804.6853614,RECEIVED,46bf57b5-ad10-4a84-bdaa-28a31ac3170e,fb1c6caf-86b6-41f8-95ad-a2ddd0e1d9ea,c5,c2,27,p2,?,surb={'id': '361f04cf-3309-4e1b-8d44-f674d37119f2', 'route': ['p2', 'e11', 'i9', 'x9', 'p2', 'c5']}
1769740804.699834,RECEIVED,4d0a6f84-eb06-44e4-85d4-aebcb6af092b,b17c539b-8877-4485-a98e-dc9bc43c6a77,c3,c2,27,p2,?,surb={'id': '2ec54420-a9c4-482c-bb4c-fd19873819b6', 'route': ['p2', 'e9', 'i6', 'x4', 'p3', 'c3']}
1769740804.7840757,RECEIVED,377bee07-9d30-43d8-8642-c0cb0577c478,4ab5d6b9-3755-4de7-ad67-4d90538f84fe,c1,c2,27,p2,?,surb={'id': 'f3bae10d-31d4-4016-a3a5-69036fe40000', 'route': ['p2', 'e10', 'i2', 'x7', 'p1', 'c1']}
1769740804.7950635,SENT,4e5a542b-c19d-43e5-b5e8-0478a9511d73,cad9438b-f394-4395-a518-eee04f03b1f0,c2,c1,3372,?,p2,
1769740804.7953134,CREATED,a57897c1-6bc2-45c7-96e0-8f9aa662b910,15ece8e3-5fa8-47b4-96ef-8e006cc22bb8,c2,c1,27,?,?,surb={'id': '831ef09f-b21d-4bb2-bd4b-f1603abe3fee', 'route': ['p1', 'e8', 'i6', 'x1', 'p2', 'c2']}
1769740804.869511,RECEIVED,1eee9ddd-02ff-4f6a-a401-254372118617,2ea42dc1-3b50-4888-9226-cedae1e4832b,c1,c2,27,p2,?,surb={'id': 'edd1b65a-6322-4177-99f8-e9c60bc72390', 'route': ['p2', 'e11', 'i12', 'x3', 'p1', 'c1']}
1769740804.8919294,RECEIVED,fbbc5cf8-bce2-437c-a3c9-21cebcc90fea,fd568560-ce92-4eef-ab22-17408c58aa3d,c1,c2,27,p2,?,surb={'id': '0bbc3264-5b37-492b-9b45-5d9302681dde', 'route': ['p2', 'e4', 'i12', 'x3', 'p1', 'c1']}
1769740804.9629753,RECEIVED,bedb1168-414d-4afb-974c-73b0d9ae3c72,627cb333-7daf-4c75-abc2-d17cd18b8e09,c1,c2,26,p2,?,surb={'id': '61b0d7fd-3390-4a78-b8a1-0d9fcb683bf3', 'route': ['p2', 'e11', 'i4', 'x5', 'p1', 'c1']}
1769740804.9780715,RECEIVED,4488ba1b-c114-43fe-892a-ea71a60ccc38,83d313c4-ab29-4c3d-adaf-f94c100eb3cb,c3,c2,27,p2,?,surb={'id': '18b91216-26e2-44e9-a2f8-a4b6d98e81cd', 'route': ['p2', 'e12', 'i6', 'x12', 'p3', 'c3']}
1769740804.9802926,RECEIVED,3f6c6972-d5db-4c9d-9b13-4b0a8cec3862,627cb333-7daf-4c75-abc2-d17cd18b8e09,c1,c2,26,p2,?,surb={'id': '61b0d7fd-3390-4a78-b8a1-0d9fcb683bf3', 'route': ['p2', 'e11', 'i4', 'x5', 'p1', 'c1']}
1769740805.066542,RECEIVED,8c92a4a5-bd54-4485-a090-2ac4753f2643,74d9e08c-1553-46cf-bddc-15cbd1fd536d,c4,c2,27,p2,?,surb={'id': '9355476c-1f98-4098-9fc4-c92bf9dc4dd7', 'route': ['p2', 'e6', 'i11', 'x3', 'p1', 'c4']}
1769740805.0708492,RECEIVED,9c00d005-59ec-4bbb-83f9-740cea6e1438,416fbbc8-424d-40fa-9e04-f7aa31a0f9b8,c5,c2,27,p2,?,surb={'id': 'e34e5059-a052-4be7-875c-6174645399af', 'route': ['p2', 'e2', 'i3', 'x9', 'p2', 'c5']}
1769740805.1977572,RECEIVED,011c5d25-c327-4a0e-807b-a289999a30d8,f6659fdf-55b1-4df7-bb38-79b948e2ab02,c1,c2,27,p2,?,surb={'id': '7b44f59c-8266-4e46-8af8-bfc5a0182fae', 'route': ['p2', 'e11', 'i11', 'x1', 'p1', 'c1']}
1769740805.215393,SENT,42099447-a168-473f-9130-37f8ee9681d6,7931a5c8-a59a-4991-be98-5cebb7a9ca05,c2,c1,3396,?,p2,
1769740805.2154963,CREATED,f6c277b4-68c8-44cc-ac0f-e898ef815a3c,f5cd65bd-7a20-4474-984e-1b0917bcc33d,c2,c1,27,?,?,surb={'id': '8ca7762d-17f0-437a-83fd-a6c806265fe7', 'route': ['p1', 'e3', 'i11', 'x9', 'p2', 'c2']}
1769740805.2261596,RECEIVED,c6c6ef69-5429-41b3-83ae-d2c0d7fd1545,2ea42dc1-3b50-4888-9226-cedae1e4832b,c1,c2,27,p2,?,surb={'id': 'edd1b65a-6322-4177-99f8-e9c60bc72390', 'route': ['p2', 'e11', 'i12', 'x3', 'p1', 'c1']}
1769740805.3721578,RECEIVED,7f0b506a-42d9-4200-8633-f2e8df1efc96,b17c539b-8877-4485-a98e-dc9bc43c6a77,c3,c2,27,p2,?,surb={'id': '2ec54420-a9c4-482c-bb4c-fd19873819b6', 'route': ['p2', 'e9', 'i6', 'x4', 'p3', 'c3']}
1769740805.4114585,RECEIVED,33353feb-6dfe-4630-ba2a-f50789710585,b9b23616-4fc0-43aa-a3e2-df3d64eefc16,c1,c2,27,p2,?,surb={'id': 'dd4a142a-ff6c-4e28-b017-8f638f58f007', 'route': ['p2', 'e11', 'i9', 'x6', 'p1', 'c1']}
1769740805.425434,RECEIVED,5fa485c4-4477-4f10-ba45-f005278fdc0d,44dfc913-16b2-48aa-9027-1ed95f8edd78,c3,c2,27,p2,?,surb={'id': '922706df-0dd5-48fb-9bd9-57bf1ba6626d', 'route': ['p2', 'e6', 'i12', 'x12', 'p3', 'c3']}
1769740805.738833,RECEIVED,8c3308d5-2780-4d62-be3f-9e1138e41171,44dfc913-16b2-48aa-9027-1ed95f8edd78,c3,c2,27,p2,?,surb={'id': '922706df-0dd5-48fb-9bd9-57bf1ba6626d', 'route': ['p2', 'e6', 'i12', 'x12', 'p3', 'c3']}
1769740805.7580762,RECEIVED,65fafc46-2944-46fc-9b52-1ae67585fddf,e393d1c6-9a44-4932-b895-35018cab8895,c4,c2,27,p2,?,surb={'id': 'de414290-4638-4a10-9558-cad241d4a8ec', 'route': ['p2', 'e8', 'i4', 'x10', 'p1', 'c4']}
1769740805.772356,RECEIVED,321525cd-b4b1-4a4c-8688-bf48a61c1a63,25cf2815-497e-4e6f-9c57-f6bc116029a3,c5,c2,27,p2,?,surb={'id': 'e9d0fd67-d6d3-41b1-a63e-e9bfe8b72c79', 'route': ['p2', 'e2', 'i8', 'x9', 'p2', 'c5']}
1769740805.806326,RECEIVED,101a2a25-5fe9-474c-bddb-b7d0939949c3,fdb1c07c-4e3e-4a03-a7fc-a29b7be81b50,c4,c2,27,p2,?,surb={'id': '9b54263b-49cd-494f-aa51-c23783288205', 'route': ['p2', 'e1', 'i3', 'x5', 'p1', 'c4']}
1769740805.8346524,RECEIVED,76142148-0a51-467f-88df-82134f139c60,fb1c6caf-86b6-41f8-95ad-a2ddd0e1d9ea,c5,c2,27,p2,?,surb={'id': '361f04cf-3309-4e1b-8d44-f674d37119f2', 'route': ['p2', 'e11', 'i9', 'x9', 'p2', 'c5']}
1769740805.8932586,RECEIVED,19d879b9-f7d8-48c2-b400-bf47343f6cff,512ed414-8b9f-4bf8-b038-399fb3b5d6c7,c3,c2,27,p2,?,surb={'id': 'b1ba1f31-e7c8-45d3-947c-e6654e7fc184', 'route': ['p2', 'e10', 'i12', 'x3', 'p3', 'c3']}
1769740805.9413266,RECEIVED,66252097-3bd9-44a2-90bc-efa7fea229a2,0c2c02d4-8117-41fc-bcdd-6e93e7b14727,c1,c2,27,p2,?,surb={'id': 'fafe3545-284b-4252-96b5-c28d341b869c', 'route': ['p2', 'e1', 'i9', 'x10', 'p1', 'c1']}
1769740806.1573071,RECEIVED,ae2f10fe-fe89-43c3-b5d8-777bde3b7465,512ed414-8b9f-4bf8-b038-399fb3b5d6c7,c3,c2,27,p2,?,surb={'id': 'b1ba1f31-e7c8-45d3-947c-e6654e7fc184', 'route': ['p2', 'e10', 'i12', 'x3', 'p3', 'c3']}
1769740806.1685138,RECEIVED,6cd0907f-510c-4d0a-b0bb-747484469e0f,f6659fdf-55b1-4df7-bb38-79b948e2ab02,c1,c2,27,p2,?,surb={'id': '7b44f59c-8266-4e46-8af8-bfc5a0182fae', 'route': ['p2', 'e11', 'i11', 'x1', 'p1', 'c1']}
1769740806.179521,RECEIVED,9efa84a6-85f7-4c6e-99d1-2c81f0e2d5fe,77a7571a-5a0a-488b-b739-a139ba3755f5,c5,c2,27,p2,?,surb={'id': 'd262f478-9437-424f-a7d6-b5fa058b6139', 'route': ['p2', 'e10', 'i9', 'x8', 'p2', 'c5']}
1769740806.202618,RECEIVED,b813d9fa-e131-4954-86b8-f121b5ed1409,6926721d-5086-4a11-92ca-84ce44c2a12a,c4,c2,27,p2,?,surb={'id': '1d93d6af-8fb8-4f53-a99e-6a6a098e16cb', 'route': ['p2', 'e4', 'i5', 'x5', 'p1', 'c4']}
1769740806.3643234,RECEIVED,ad4800de-da45-4e5c-b924-094afa6c8963,01eba60b-625c-4802-96fe-46985704c01a,c5,c2,27,p2,?,surb={'id': '865aa0d3-40c6-4d41-b184-23e639562d69', 'route': ['p2', 'e5', 'i12', 'x12', 'p2', 'c5']}
1769740806.368212,RECEIVED,571b31c9-3a68-4bc0-aef3-9f0202cf5bca,4d88c235-1937-489f-a3ec-42951d5dd9ae,c3,c2,27,p2,?,surb={'id': 'fcadc59d-56cd-49bf-9813-204cc7fa5b77', 'route': ['p2', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769740806.5135605,RECEIVED,171987b7-ba62-4739-8969-cf3a3c8ab05e,f048c92c-5c2d-4668-bc86-9a8f831c9db8,c3,c2,27,p2,?,surb={'id': '190abfd2-0104-48ee-8b54-52a4bf57b547', 'route': ['p2', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769740806.520888,RECEIVED,959607dd-edad-4ce9-ac71-06be055777f2,f8d849b3-7c5d-4365-a967-e03d6dc63207,c4,c2,26,p2,?,surb={'id': '2f99b790-1c1e-4e7d-9d50-ada1a647df9e', 'route': ['p2', 'e12', 'i12', 'x1', 'p1', 'c4']}
1769740806.5495083,SENT,2d0faf24-abc1-43c1-b793-74823641e46d,869ea5c8-8e5b-4bed-a127-5ff5988f283b,c2,c1,3401,?,p2,
1769740806.5495853,CREATED,27b2e349-2f89-41c6-84d8-c978f6705b59,f5cd65bd-7a20-4474-984e-1b0917bcc33d,c2,c1,27,?,?,surb={'id': '8ca7762d-17f0-437a-83fd-a6c806265fe7', 'route': ['p1', 'e3', 'i11', 'x9', 'p2', 'c2']}
1769740806.5611055,RECEIVED,c9528b5f-3d24-4105-8557-a8b5ec2fcf02,42cbd9a5-801b-487e-86d8-c490c707148c,c4,c2,26,p2,?,surb={'id': '905b5830-6904-4744-a3f8-87020f55aeba', 'route': ['p2', 'e9', 'i12', 'x9', 'p1', 'c4']}
1769740806.6187363,RECEIVED,973c3f1c-a0f7-4eb2-bd81-ab30528bddbf,f048c92c-5c2d-4668-bc86-9a8f831c9db8,c3,c2,27,p2,?,surb={'id': '190abfd2-0104-48ee-8b54-52a4bf57b547', 'route': ['p2', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769740806.6295264,RECEIVED,c3431e2b-ffbd-4eec-8009-205fb4b1e101,ef174806-ddd1-41f3-8243-58800b1947be,c5,c2,27,p2,?,surb={'id': 'e06668bf-6ab1-4710-8164-2af39c1646d3', 'route': ['p2', 'e6', 'i11', 'x11', 'p2', 'c5']}
1769740806.703747,SENT,c04cbd48-81ab-43d2-a898-8f78879518ea,f5366f7a-9a34-4edd-9734-9373f6b8371d,c2,c1,3387,?,p2,
1769740806.703822,CREATED,19a65a0f-cdd4-43be-98b4-322b3e07f95d,d97b6df8-ef88-4687-9c45-5232d25a8448,c2,c1,27,?,?,surb={'id': '4d6994a0-c846-4d3b-be0d-04b07510ad37', 'route': ['p1', 'e9', 'i7', 'x3', 'p2', 'c2']}
1769740806.7191966,RECEIVED,bf382ee8-f12a-4e4a-9efc-5dac07656941,e5621850-6ada-49d9-9ab6-0cdeaf772151,c5,c2,27,p2,?,surb={'id': 'd7260732-0ea4-430b-9754-b1a7860af4a7', 'route': ['p2', 'e7', 'i9', 'x2', 'p2', 'c5']}
1769740806.731271,RECEIVED,e149988f-06fe-4183-8f4d-e912407e5ccd,b9b23616-4fc0-43aa-a3e2-df3d64eefc16,c1,c2,27,p2,?,surb={'id': 'dd4a142a-ff6c-4e28-b017-8f638f58f007', 'route': ['p2', 'e11', 'i9', 'x6', 'p1', 'c1']}
1769740806.7378583,RECEIVED,85c31b2e-e26a-4731-ad5f-3d7849b9b902,42cbd9a5-801b-487e-86d8-c490c707148c,c4,c2,26,p2,?,surb={'id': '905b5830-6904-4744-a3f8-87020f55aeba', 'route': ['p2', 'e9', 'i12', 'x9', 'p1', 'c4']}
1769740806.866435,RECEIVED,c5961012-95ab-46c3-85d2-59f545603189,7bfea580-7d45-4a14-bd55-efc77ce9e9eb,c4,c2,27,p2,?,surb={'id': '9a02092f-6940-41c4-84b7-7b1c25eb5b22', 'route': ['p2', 'e3', 'i11', 'x2', 'p1', 'c4']}
1769740806.919724,RECEIVED,714e1970-4e5c-4383-84de-b4fc9ddccff6,0c2c02d4-8117-41fc-bcdd-6e93e7b14727,c1,c2,27,p2,?,surb={'id': 'fafe3545-284b-4252-96b5-c28d341b869c', 'route': ['p2', 'e1', 'i9', 'x10', 'p1', 'c1']}
1769740806.9459434,RECEIVED,2833171a-a632-45a2-82dc-e1926bbbb858,12317347-e4f7-4424-81b4-a162f258c462,c4,c2,26,p2,?,surb={'id': '58fb98a3-eceb-4086-b1dc-ab370be213cb', 'route': ['p2', 'e1', 'i11', 'x2', 'p1', 'c4']}
1769740806.9862795,RECEIVED,2ba121a0-bb5b-4972-841a-655369b7da94,c3fd96ce-1d02-4a34-8bc0-f612fef8424d,c3,c2,27,p2,?,surb={'id': '0c489631-7156-4e4a-b44b-e6c41bd87cb8', 'route': ['p2', 'e11', 'i8', 'x11', 'p3', 'c3']}
1769740807.0042174,RECEIVED,77c8baf0-39b8-47b7-ba62-5d925cf9f51f,e393d1c6-9a44-4932-b895-35018cab8895,c4,c2,27,p2,?,surb={'id': 'de414290-4638-4a10-9558-cad241d4a8ec', 'route': ['p2', 'e8', 'i4', 'x10', 'p1', 'c4']}
1769740807.1883676,RECEIVED,02c9f32f-25e8-4514-b4a4-b0f4e1193c4d,c3fd96ce-1d02-4a34-8bc0-f612fef8424d,c3,c2,27,p2,?,surb={'id': '0c489631-7156-4e4a-b44b-e6c41bd87cb8', 'route': ['p2', 'e11', 'i8', 'x11', 'p3', 'c3']}
1769740807.2207198,RECEIVED,9b57250b-ee36-4a6c-a86d-031a1a686652,42b7a292-ff33-4cfe-bc46-389238b42560,c4,c2,26,p2,?,surb={'id': '2afea0e3-8a0b-411f-be6d-48b977dc5634', 'route': ['p2', 'e10', 'i12', 'x11', 'p1', 'c4']}
1769740807.2257342,RECEIVED,682074d7-68e1-4a64-aa5c-2925e31bbb53,a4fae147-5335-452e-b85a-3fc79ac26cd9,c1,c2,27,p2,?,surb={'id': '9e9b3573-86f3-4595-a0e3-1cccc5f498fd', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769740807.268418,RECEIVED,ba3d2722-08eb-470b-b1a8-cc64880074e8,1ab9ca85-80e3-40b9-b88f-bcc20ab2c64b,c4,c2,27,p2,?,surb={'id': '3d322948-000a-41c7-835f-b798b327fc0e', 'route': ['p2', 'e1', 'i12', 'x10', 'p1', 'c4']}
1769740807.3941345,RECEIVED,492c85ea-cabc-4e76-9220-8323086ff7c9,74d9e08c-1553-46cf-bddc-15cbd1fd536d,c4,c2,27,p2,?,surb={'id': '9355476c-1f98-4098-9fc4-c92bf9dc4dd7', 'route': ['p2', 'e6', 'i11', 'x3', 'p1', 'c4']}
1769740807.485793,RECEIVED,82867520-1be0-401f-b9af-29946ff43464,6926721d-5086-4a11-92ca-84ce44c2a12a,c4,c2,27,p2,?,surb={'id': '1d93d6af-8fb8-4f53-a99e-6a6a098e16cb', 'route': ['p2', 'e4', 'i5', 'x5', 'p1', 'c4']}
1769740807.499806,RECEIVED,5244c721-e473-456d-a6d5-9b99bf88ad86,3d787282-b604-4e11-9a55-14e72f013d74,c1,c2,27,p2,?,surb={'id': '6e173683-8a01-4630-8a71-8d1feaa9459a', 'route': ['p2', 'e11', 'i3', 'x9', 'p1', 'c1']}
1769740807.5654297,RECEIVED,a4881e82-0722-4705-b1e6-64340682b871,e5621850-6ada-49d9-9ab6-0cdeaf772151,c5,c2,27,p2,?,surb={'id': 'd7260732-0ea4-430b-9754-b1a7860af4a7', 'route': ['p2', 'e7', 'i9', 'x2', 'p2', 'c5']}
1769740807.5783598,RECEIVED,1eef0149-00d3-4f35-89b2-cd0b6dcdbdbf,15d1b2b5-03a0-425f-8b95-7bdc5427dc18,c4,c2,26,p2,?,surb={'id': 'e8370b7f-dbf0-456f-b6a0-1ddb1d0702db', 'route': ['p2', 'e7', 'i10', 'x11', 'p1', 'c4']}
1769740807.6362882,RECEIVED,18a9abca-2e0d-47ac-aade-27bdda0c7efe,4d88c235-1937-489f-a3ec-42951d5dd9ae,c3,c2,27,p2,?,surb={'id': 'fcadc59d-56cd-49bf-9813-204cc7fa5b77', 'route': ['p2', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769740807.7789254,RECEIVED,ecdf00be-9e9c-4c41-93bb-bb54ad7c4dbc,9bfd5381-bc6c-4c6d-be9f-236002b6e993,c4,c2,27,p2,?,surb={'id': '1ce838f1-6576-4d2d-97c4-c1487fdc53a2', 'route': ['p2', 'e8', 'i4', 'x11', 'p1', 'c4']}
1769740807.824641,RECEIVED,a30bef91-166e-46ea-8358-08d6e6292ed4,001bafae-c273-44e7-90de-0e9c77bcd6f2,c1,c2,27,p2,?,surb={'id': '21eb6e4c-cb80-4b8a-806f-85354d7246c5', 'route': ['p2', 'e11', 'i2', 'x5', 'p1', 'c1']}
1769740807.828363,SENT,c8b88dc0-e7d3-4d5a-a1a5-ca51a1d74b9a,9af050ce-f6fb-40f0-9a7d-3b0eedfc6aa4,c2,c1,3381,?,p2,
1769740807.8284254,CREATED,7a98a895-b053-4ccb-9b68-392e11f0c146,d97b6df8-ef88-4687-9c45-5232d25a8448,c2,c1,27,?,?,surb={'id': '4d6994a0-c846-4d3b-be0d-04b07510ad37', 'route': ['p1', 'e9', 'i7', 'x3', 'p2', 'c2']}
1769740807.8496337,RECEIVED,490903f7-ef9b-4126-bbaa-d12e350f31c9,fcda08d5-0c59-47e7-9390-5e4b7b8c66cd,c5,c2,26,p2,?,surb={'id': '4bdfe75d-dbbb-4f2a-81f0-a1f7f211a4b1', 'route': ['p2', 'e11', 'i4', 'x1', 'p2', 'c5']}
1769740807.859427,SENT,d966b556-3e40-4154-9164-8b139fa4517e,ee795a15-4a3c-4bd1-b4b9-032f1964801a,c2,c1,3384,?,p2,
1769740807.8594902,CREATED,dc4c3b84-522a-400a-9106-c7e8cc7e3181,120c904b-d15c-4330-847e-5675dbedf6f5,c2,c1,27,?,?,surb={'id': 'e0e14a1e-0beb-4415-ad8c-a6a0b20d4f88', 'route': ['p1', 'e1', 'i2', 'x3', 'p2', 'c2']}
1769740807.9489202,SENT,f29171db-3bdb-4b66-88b9-3c421484530b,07cb850d-b633-4810-a91c-85ca38e84ba5,c2,c1,3367,?,p2,
1769740807.9490619,CREATED,1e3b3c5d-452b-49ef-ba3d-f0cae59ee46d,120c904b-d15c-4330-847e-5675dbedf6f5,c2,c1,27,?,?,surb={'id': 'e0e14a1e-0beb-4415-ad8c-a6a0b20d4f88', 'route': ['p1', 'e1', 'i2', 'x3', 'p2', 'c2']}
1769740807.9517055,RECEIVED,84047b42-99f0-491f-b53c-629370134611,42b7a292-ff33-4cfe-bc46-389238b42560,c4,c2,26,p2,?,surb={'id': '2afea0e3-8a0b-411f-be6d-48b977dc5634', 'route': ['p2', 'e10', 'i12', 'x11', 'p1', 'c4']}
1769740807.9866452,RECEIVED,cc75f3ce-5e89-4517-92c3-43e9d59f7d2e,01eba60b-625c-4802-96fe-46985704c01a,c5,c2,27,p2,?,surb={'id': '865aa0d3-40c6-4d41-b184-23e639562d69', 'route': ['p2', 'e5', 'i12', 'x12', 'p2', 'c5']}
1769740808.05556,RECEIVED,d07b5a37-9096-4a2e-9a96-4d1b596a8ffe,7aabc60c-a2cc-4700-8c97-adc847bf07d1,c3,c2,27,p2,?,surb={'id': 'a3d6a110-ce87-46bb-b550-29fa84286d8b', 'route': ['p2', 'e2', 'i8', 'x10', 'p3', 'c3']}
1769740808.0907068,RECEIVED,34d4886a-aca6-4130-b040-4ab091159312,3d787282-b604-4e11-9a55-14e72f013d74,c1,c2,27,p2,?,surb={'id': '6e173683-8a01-4630-8a71-8d1feaa9459a', 'route': ['p2', 'e11', 'i3', 'x9', 'p1', 'c1']}
1769740808.156346,RECEIVED,87d3f994-96d1-4b8c-8168-f79e2d10a4a5,a4fae147-5335-452e-b85a-3fc79ac26cd9,c1,c2,27,p2,?,surb={'id': '9e9b3573-86f3-4595-a0e3-1cccc5f498fd', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769740808.2316308,RECEIVED,f964d9a7-1707-4b17-af79-4eb6f95f2487,557f43d5-a6b2-43e0-a6b6-c9d7c04c141a,c4,c2,27,p2,?,surb={'id': 'ab4e1c1c-66cd-4b60-8a51-5906874f6afd', 'route': ['p2', 'e8', 'i11', 'x3', 'p1', 'c4']}
1769740808.2509677,SENT,f21299e6-568a-4c0f-9a41-a1691524a448,f96c9c8c-9896-4cbe-a759-107b35543656,c2,c1,3387,?,p2,
1769740808.2510953,CREATED,e93b160d-5abe-493e-8067-3e11d61fc1c2,463c2021-63ad-4d83-a0b9-51760359bd3f,c2,c1,27,?,?,surb={'id': '6a0fea56-4221-407b-bbe6-c467f8a279c2', 'route': ['p1', 'e1', 'i12', 'x12', 'p2', 'c2']}
1769740808.2834115,RECEIVED,2c468622-4d1e-4a9f-80c9-32a1c6008f49,7bfea580-7d45-4a14-bd55-efc77ce9e9eb,c4,c2,27,p2,?,surb={'id': '9a02092f-6940-41c4-84b7-7b1c25eb5b22', 'route': ['p2', 'e3', 'i11', 'x2', 'p1', 'c4']}
1769740808.3044612,RECEIVED,faa7593b-c4c0-43ca-8152-d060d4ebae12,b8832fd5-8194-4abf-8665-c257e878a64a,c3,c2,27,p2,?,surb={'id': '8b8128bb-e808-4ea1-98f0-026f7207b3dd', 'route': ['p2', 'e7', 'i12', 'x6', 'p3', 'c3']}
1769740808.4849977,RECEIVED,44c411bd-530a-421c-802c-f2c8b5dc3277,3b925f18-947f-4f66-8b52-627220c673a3,c4,c2,27,p2,?,surb={'id': 'f329196a-d996-4c57-ad4f-0cab26f544c6', 'route': ['p2', 'e6', 'i10', 'x12', 'p1', 'c4']}
1769740808.520021,RECEIVED,5fb70fe7-55e5-42f8-ad7c-a67b8980dbc2,c17054f6-ebf6-46e7-b25a-80448736e9f8,c3,c2,27,p2,?,surb={'id': 'ab9529fd-ecdf-49f7-9d21-2ff29202944c', 'route': ['p2', 'e6', 'i1', 'x4', 'p3', 'c3']}
1769740808.533282,RECEIVED,99b03edf-3f33-4d2c-9f30-2a2d463d4184,7aabc60c-a2cc-4700-8c97-adc847bf07d1,c3,c2,27,p2,?,surb={'id': 'a3d6a110-ce87-46bb-b550-29fa84286d8b', 'route': ['p2', 'e2', 'i8', 'x10', 'p3', 'c3']}
1769740808.5370114,RECEIVED,b0a5d41a-806d-4b59-a3ea-5847540d3831,bdb0a69e-6187-4fcb-9f95-0e6183d8e301,c3,c2,26,p2,?,surb={'id': '07d79365-20a4-47e6-a547-026b4aa8d238', 'route': ['p2', 'e1', 'i10', 'x11', 'p3', 'c3']}
1769740808.539659,SENT,36441f31-02b8-4a82-bc41-f129f73531d2,5832c10b-14bc-474d-a898-dc93b586e576,c2,c1,3402,?,p2,
1769740808.539731,CREATED,eb75ba76-a732-4311-8efc-ee320d498d63,463c2021-63ad-4d83-a0b9-51760359bd3f,c2,c1,27,?,?,surb={'id': '6a0fea56-4221-407b-bbe6-c467f8a279c2', 'route': ['p1', 'e1', 'i12', 'x12', 'p2', 'c2']}
1769740808.5518796,RECEIVED,5cf3ecbb-6e4d-41cc-98e9-2c7464c7e774,12317347-e4f7-4424-81b4-a162f258c462,c4,c2,26,p2,?,surb={'id': '58fb98a3-eceb-4086-b1dc-ab370be213cb', 'route': ['p2', 'e1', 'i11', 'x2', 'p1', 'c4']}
1769740808.578455,RECEIVED,abd17434-a0c2-4cc4-9876-5708405b033c,15d1b2b5-03a0-425f-8b95-7bdc5427dc18,c4,c2,26,p2,?,surb={'id': 'e8370b7f-dbf0-456f-b6a0-1ddb1d0702db', 'route': ['p2', 'e7', 'i10', 'x11', 'p1', 'c4']}
1769740808.5826547,RECEIVED,71a4f5c3-3a59-4956-8d9f-3ed1d27edfb3,28ca24f5-9bc0-4c95-9491-051af0797f13,c1,c2,27,p2,?,surb={'id': '1eec4e7f-9a85-495b-b400-1336fdc7512c', 'route': ['p2', 'e12', 'i7', 'x1', 'p1', 'c1']}
1769740808.5917776,RECEIVED,c45854c2-a0df-48c3-bca4-621f41c22ab5,44aa6e68-4e15-45fe-8169-a0a99e50aeed,c5,c2,26,p2,?,surb={'id': '90b7dda7-a380-44fb-914c-51827dbc2d20', 'route': ['p2', 'e2', 'i6', 'x7', 'p2', 'c5']}
1769740808.6521926,RECEIVED,3f08e0ea-14a3-49ce-aae0-e72c4c18d155,77a7571a-5a0a-488b-b739-a139ba3755f5,c5,c2,27,p2,?,surb={'id': 'd262f478-9437-424f-a7d6-b5fa058b6139', 'route': ['p2', 'e10', 'i9', 'x8', 'p2', 'c5']}
1769740808.7209074,SENT,a2a05545-4644-4c1c-962b-82f7e5c336fa,f95c67bf-f6cc-43ec-85d4-33afb7bee693,c2,c1,3372,?,p2,
1769740808.7210782,CREATED,fac35325-e1e6-464d-bc29-34904eab7d8f,fc7f58b3-5708-40e8-bbf2-628bae7985c3,c2,c1,27,?,?,surb={'id': '31154a33-ed86-412e-940a-4164c3ae87e0', 'route': ['p1', 'e6', 'i7', 'x12', 'p2', 'c2']}
1769740808.7868967,RECEIVED,2823d98c-9db5-4910-9315-51a15f3d0173,28ca24f5-9bc0-4c95-9491-051af0797f13,c1,c2,27,p2,?,surb={'id': '1eec4e7f-9a85-495b-b400-1336fdc7512c', 'route': ['p2', 'e12', 'i7', 'x1', 'p1', 'c1']}
1769740808.905418,RECEIVED,60dffed9-c2f0-425a-9a62-1ce42438145e,001bafae-c273-44e7-90de-0e9c77bcd6f2,c1,c2,27,p2,?,surb={'id': '21eb6e4c-cb80-4b8a-806f-85354d7246c5', 'route': ['p2', 'e11', 'i2', 'x5', 'p1', 'c1']}
1769740808.9269533,RECEIVED,f5634d1a-8615-4c64-a346-bd98a434753f,44aa6e68-4e15-45fe-8169-a0a99e50aeed,c5,c2,26,p2,?,surb={'id': '90b7dda7-a380-44fb-914c-51827dbc2d20', 'route': ['p2', 'e2', 'i6', 'x7', 'p2', 'c5']}
