timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453442.0590942,CREATED,9a633cff-56a8-45e0-aea7-13ebfdc30cee,70edc595-bd43-496e-898f-a1c18dcffd54,c4,c2,27,?,?,surb={'id': '56c32925-7294-4fa3-9beb-9f42e73c0d8e', 'route': ['p2', 'e9', 'i4', 'x10', 'p1', 'c4']}
1769453442.0995085,RECEIVED,97c7c2b5-043e-41c0-99bc-c7e93b64c9dc,cf62a4eb-5475-454a-8915-ec338b5bd446,c5,c4,27,p1,?,surb={'id': 'ba1afa6c-5047-4161-a1a4-13774ed76696', 'route': ['p1', 'e11', 'i4', 'x12', 'p2', 'c5']}
1769453442.3083234,RECEIVED,016556bf-a184-4213-a4fc-a5e8c060472a,384bf404-24f1-4c40-ad20-74bc830b0177,c5,c4,27,p1,?,surb={'id': 'd87ea883-f58b-4bf5-9ad8-d8315c0df8bf', 'route': ['p1', 'e9', 'i8', 'x10', 'p2', 'c5']}
1769453442.470447,RECEIVED,c4da0a0a-547b-44d2-ae04-4950252a239d,cf62a4eb-5475-454a-8915-ec338b5bd446,c5,c4,27,p1,?,surb={'id': 'ba1afa6c-5047-4161-a1a4-13774ed76696', 'route': ['p1', 'e11', 'i4', 'x12', 'p2', 'c5']}
1769453442.5094008,SENT,176a3faf-0856-42c6-8bba-50e4b4f47fbd,00efbb82-1dd6-49e9-8682-1a7bd71bb22b,c4,c2,3383,?,p1,
1769453442.50954,CREATED,10c8849c-8c63-4e55-b6c5-7a1e0125f8eb,804c447d-754b-42ac-888a-c642fe992195,c4,c2,27,?,?,surb={'id': '7dc2943d-afa8-41a9-a14a-e8fc62794559', 'route': ['p2', 'e6', 'i4', 'x3', 'p1', 'c4']}
1769453442.7408545,RECEIVED,172e6dbf-c3ed-429a-996c-d6ed01518db4,005c108f-7985-4079-bf79-3cdea68ff050,c5,c4,27,p1,?,surb={'id': '77c32c0f-ad0a-4192-a266-7e8bda886c27', 'route': ['p1', 'e2', 'i8', 'x9', 'p2', 'c5']}
1769453442.752096,RECEIVED,9ae7d6e6-bae1-486b-937f-b1c53e8129a1,384bf404-24f1-4c40-ad20-74bc830b0177,c5,c4,27,p1,?,surb={'id': 'd87ea883-f58b-4bf5-9ad8-d8315c0df8bf', 'route': ['p1', 'e9', 'i8', 'x10', 'p2', 'c5']}
1769453442.9559643,SENT,6cde916d-8a7a-4ee4-a177-dc8a6870b8f6,b0f368ec-9e76-4cad-a94c-be9176f9188c,c4,c2,3372,?,p1,
1769453442.9561577,CREATED,a6d39225-4bee-47ab-ba39-485c0d3d7e6d,804c447d-754b-42ac-888a-c642fe992195,c4,c2,27,?,?,surb={'id': '7dc2943d-afa8-41a9-a14a-e8fc62794559', 'route': ['p2', 'e6', 'i4', 'x3', 'p1', 'c4']}
1769453442.992197,SENT,0712dd12-e4c0-4dc1-b570-24f44dd0b24c,9cf18658-e2e2-48d6-8421-85f2661372e9,c4,c2,3356,?,p1,
1769453442.9923477,CREATED,7f02d560-bd68-448f-8a05-9ff37efbef0f,42916c75-869f-40bc-8e80-5ca5d9919df2,c4,c2,26,?,?,surb={'id': '931a2941-74dc-46ba-beee-e63dd0e3d294', 'route': ['p2', 'e7', 'i3', 'x6', 'p1', 'c4']}
1769453443.2145872,RECEIVED,fdef12b5-a0ba-4cb0-9d56-a5adf2eeaac2,12054154-8bfd-4aab-b52d-ddbfbf9146b7,c5,c4,27,p1,?,surb={'id': '9678f436-aeac-425c-b266-965514f7c92d', 'route': ['p1', 'e5', 'i3', 'x7', 'p2', 'c5']}
1769453443.3364227,SENT,deaf8cbc-6d64-48c3-bef1-75df2debfb96,3e5161f2-30d7-43b2-8f84-8f7f717977e0,c4,c2,3368,?,p1,
1769453443.3365722,CREATED,db742053-2889-4b0a-950d-d5ed15edcf1a,42916c75-869f-40bc-8e80-5ca5d9919df2,c4,c2,26,?,?,surb={'id': '931a2941-74dc-46ba-beee-e63dd0e3d294', 'route': ['p2', 'e7', 'i3', 'x6', 'p1', 'c4']}
1769453443.501588,RECEIVED,4db9fa52-8220-4b0a-8c1e-565eedc40e1b,12054154-8bfd-4aab-b52d-ddbfbf9146b7,c5,c4,27,p1,?,surb={'id': '9678f436-aeac-425c-b266-965514f7c92d', 'route': ['p1', 'e5', 'i3', 'x7', 'p2', 'c5']}
1769453443.706715,SENT,7eb739bb-687a-4b56-a85a-0a91fc1ff566,18c3965a-c1e5-4bdd-a987-a7db5f71ae98,c4,c2,3368,?,p1,
1769453443.7068632,CREATED,c551c55b-151d-49fc-ab1d-32f02fd73ba2,81d8107e-3a68-429a-b4a6-e805e5cc9fea,c4,c2,26,?,?,surb={'id': '6fd17063-4334-4923-bad9-ea78685bcf47', 'route': ['p2', 'e5', 'i12', 'x1', 'p1', 'c4']}
1769453443.7789814,RECEIVED,5d42b54e-f051-4178-b6bc-cee91be4eee2,1fef85ef-fb55-4b57-8bf2-ec141691b04b,c5,c4,27,p1,?,surb={'id': '8064dcb8-0526-4f31-8af8-182136d6f5c5', 'route': ['p1', 'e9', 'i2', 'x5', 'p2', 'c5']}
1769453444.0706515,SENT,c179c58e-faf7-4a66-afee-78a88f1bff46,6dca4b65-3495-471d-881c-0de3a3fcee23,c4,c2,3386,?,p1,
1769453444.0707102,CREATED,e54a860d-f162-485d-8e0e-6eb5ea5a63ce,81d8107e-3a68-429a-b4a6-e805e5cc9fea,c4,c2,26,?,?,surb={'id': '6fd17063-4334-4923-bad9-ea78685bcf47', 'route': ['p2', 'e5', 'i12', 'x1', 'p1', 'c4']}
1769453444.304319,SENT,a909eca2-fc31-4770-8b23-ccd91cb911d9,61f9bc41-4859-4ff6-9ae0-9c6ddce37519,c4,c2,3384,?,p1,
1769453444.3044717,CREATED,578dbe57-ed82-477a-98c3-2c25b348e752,9a2534cf-1dc1-4e36-8c30-a9af823287e2,c4,c2,27,?,?,surb={'id': '1714fa3c-b620-4a62-b31e-d9483b90ba11', 'route': ['p2', 'e9', 'i7', 'x8', 'p1', 'c4']}
1769453444.3924758,SENT,86ddf1e0-552e-4201-9d5c-9b4dbf4c369b,e8684fae-c03f-47a5-813b-799d27c11bf0,c4,c2,3375,?,p1,
1769453444.3926356,CREATED,56df4620-4618-4fe3-a321-6b9d5fd458d4,9a2534cf-1dc1-4e36-8c30-a9af823287e2,c4,c2,27,?,?,surb={'id': '1714fa3c-b620-4a62-b31e-d9483b90ba11', 'route': ['p2', 'e9', 'i7', 'x8', 'p1', 'c4']}
1769453444.6344576,SENT,ceacd0c0-7d84-455d-8d1a-924628469f84,1e0211db-c79f-4bf6-b7f5-94c073b80ecf,c4,c2,3380,?,p1,
1769453444.6346116,CREATED,b06d48b9-b824-4086-8f91-d6331d77470e,b55d8227-7c76-422e-bf9f-b4e47625015c,c4,c2,26,?,?,surb={'id': '8e2fcf4b-9b76-47b9-839c-0d3c015afe44', 'route': ['p2', 'e7', 'i11', 'x11', 'p1', 'c4']}
1769453444.8683257,SENT,d251717e-c28c-473e-ba01-acb6a294f233,fdd5060d-4677-4b63-9d77-79ea5ac9a9ec,c4,c2,3359,?,p1,
1769453444.8684754,CREATED,65844d81-9348-416b-a829-a6dd1bdad682,b55d8227-7c76-422e-bf9f-b4e47625015c,c4,c2,26,?,?,surb={'id': '8e2fcf4b-9b76-47b9-839c-0d3c015afe44', 'route': ['p2', 'e7', 'i11', 'x11', 'p1', 'c4']}
1769453445.2220001,SENT,62c58683-bfdd-4521-9577-cce374dc805b,0b170ccf-87b3-40de-bc60-c7c6005e9c37,c4,c2,3384,?,p1,
1769453445.2220762,CREATED,3cb1ec65-a036-4bcc-8ede-f37685c68d53,7f2f5a8f-d08d-4a5a-bd24-20ad39b0460b,c4,c2,25,?,?,surb={'id': 'ef4a2949-a392-4272-8742-44ff29ed0771', 'route': ['p2', 'e4', 'i11', 'x5', 'p1', 'c4']}
1769453445.2829711,SENT,25ed4082-154d-4f87-bf47-2ecda43b35f7,216fef40-38b9-40d3-9b0b-bad3ce99ef0d,c4,c2,3353,?,p1,
1769453445.283057,CREATED,5b8f1ab1-27d7-492f-b9bd-e8b1c64469c3,7f2f5a8f-d08d-4a5a-bd24-20ad39b0460b,c4,c2,25,?,?,surb={'id': 'ef4a2949-a392-4272-8742-44ff29ed0771', 'route': ['p2', 'e4', 'i11', 'x5', 'p1', 'c4']}
1769453445.4367728,SENT,a3a47593-8180-44ff-ac3b-fbfcb41271d8,b42d0a68-d481-4a2e-8390-ec495f2a152d,c4,c2,3393,?,p1,
1769453445.4368582,CREATED,1f2a27d0-13e5-4a4b-9fa3-95f89aea7da2,4b62b762-feee-420c-bbeb-75f5b6bdc6eb,c4,c2,27,?,?,surb={'id': 'f72f378c-5cf2-4a7c-8b94-61a402619e09', 'route': ['p2', 'e12', 'i8', 'x12', 'p1', 'c4']}
1769453445.5113778,SENT,d3f43a9e-0c3a-42ba-8c7d-bb33e2be66ce,bc9f2ea2-f695-4249-a215-0ec02eccbd87,c4,c2,3387,?,p1,
1769453445.5114672,CREATED,b9dad8e2-0ed5-48c5-b47d-e2bd44014b4a,4b62b762-feee-420c-bbeb-75f5b6bdc6eb,c4,c2,27,?,?,surb={'id': 'f72f378c-5cf2-4a7c-8b94-61a402619e09', 'route': ['p2', 'e12', 'i8', 'x12', 'p1', 'c4']}
1769453445.6255984,SENT,860f7808-336a-4bcf-9a8e-54a648ad71ad,1bd3bf48-9aa3-453a-84ea-04bcca2a0e02,c4,c2,3397,?,p1,
1769453445.6256857,CREATED,951d64ed-e6cc-41e9-aa54-3d9ba6302df5,dbd35b0a-2be6-4e18-83cd-ccc54fbb1b51,c4,c2,27,?,?,surb={'id': '100c2bb4-007a-4c4f-95fb-abf257261e84', 'route': ['p2', 'e12', 'i1', 'x6', 'p1', 'c4']}
1769453445.8286982,RECEIVED,a60bfd1a-b0f5-4a7e-9290-d1955085d6d7,1f071205-9f97-4d88-bc61-0242e07ddb19,c5,c4,26,p1,?,surb={'id': '9674f5f7-ea2f-4f7e-bb56-039ab362049c', 'route': ['p1', 'e5', 'i11', 'x3', 'p2', 'c5']}
1769453446.1104014,SENT,f7b51062-2800-43a7-bd1d-b3f9b68b299c,155b8717-4906-4b6b-a08b-400296bcca0c,c4,c2,3360,?,p1,
1769453446.1106758,CREATED,c24b592d-ded9-4efa-ac45-157e97b50274,dbd35b0a-2be6-4e18-83cd-ccc54fbb1b51,c4,c2,27,?,?,surb={'id': '100c2bb4-007a-4c4f-95fb-abf257261e84', 'route': ['p2', 'e12', 'i1', 'x6', 'p1', 'c4']}
1769453446.4514277,RECEIVED,a04a9670-2e25-4341-8340-5e6076ab277f,b6b24c53-3c13-4fa1-b045-78006483f63e,c5,c4,27,p1,?,surb={'id': '003e871f-0c00-4f41-8fc3-f81faad07e0c', 'route': ['p1', 'e10', 'i4', 'x3', 'p2', 'c5']}
1769453446.6388724,RECEIVED,e2a1ec0b-87cd-43e5-af31-3f5b1141bfdf,1f071205-9f97-4d88-bc61-0242e07ddb19,c5,c4,26,p1,?,surb={'id': '9674f5f7-ea2f-4f7e-bb56-039ab362049c', 'route': ['p1', 'e5', 'i11', 'x3', 'p2', 'c5']}
1769453446.7849636,RECEIVED,f3fabcca-db81-4191-82d7-f27387d652dd,228881c8-98bc-4d92-bef9-42cf5c6908bc,c5,c4,27,p1,?,surb={'id': 'fe5540ab-8f1d-44d5-8db8-c6f35a235310', 'route': ['p1', 'e4', 'i5', 'x3', 'p2', 'c5']}
1769453446.8368452,RECEIVED,edaf6893-45e1-4db6-a62a-bbf3cb50ed71,228881c8-98bc-4d92-bef9-42cf5c6908bc,c5,c4,27,p1,?,surb={'id': 'fe5540ab-8f1d-44d5-8db8-c6f35a235310', 'route': ['p1', 'e4', 'i5', 'x3', 'p2', 'c5']}
1769453446.9561117,RECEIVED,7be60d6e-de54-43a5-9863-466ccbafea3d,3a151646-b0e8-4496-b6ea-9760cc0da899,c5,c4,27,p1,?,surb={'id': '395e681d-7d91-4d71-8d06-bea2f3dc373d', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c5']}
1769453446.9591439,SENT,8b144ee3-68c3-469f-bd8f-6eb633986f1e,cf742023-861f-4165-bf11-e0ffc7bfb9b4,c4,c2,3399,?,p1,
1769453446.959231,CREATED,773acf2f-2eaa-49a4-a6d6-80cc149d3ce2,d48084cc-c7a0-4804-8d60-27d92b065eb7,c4,c2,27,?,?,surb={'id': 'e68647cb-5300-42e6-ad25-b02c1571b117', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c4']}
1769453447.0044355,SENT,67376c7c-0dce-4242-992d-54b076a6ac90,70fda5f9-5ffa-4768-ac9f-8188b2c0a21b,c4,c2,3380,?,p1,
1769453447.0045338,CREATED,f12b8d15-fca4-4731-9f11-5c0dd05a863d,d48084cc-c7a0-4804-8d60-27d92b065eb7,c4,c2,27,?,?,surb={'id': 'e68647cb-5300-42e6-ad25-b02c1571b117', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c4']}
1769453447.0315285,SENT,dbb71051-ea3f-45b8-aedd-548bf65fceed,b32704c7-150d-47f6-af82-395ee78adaca,c4,c2,3396,?,p1,
1769453447.0316188,CREATED,d3e02bcf-fb81-447a-858e-e6f6d4e3040d,065c282a-ed93-4f8a-96f7-78f045c7a009,c4,c2,27,?,?,surb={'id': '92c420aa-4c12-4cd4-add2-2da74409b9d3', 'route': ['p2', 'e4', 'i8', 'x5', 'p1', 'c4']}
1769453447.105595,SENT,d07e999e-03b8-4fda-a86a-50f34974eae0,29697e3c-ad96-441e-9fba-cccf15523cdd,c4,c2,3386,?,p1,
1769453447.1057231,CREATED,905abaf8-a34c-4e18-a16f-e326b7f1fe9a,065c282a-ed93-4f8a-96f7-78f045c7a009,c4,c2,27,?,?,surb={'id': '92c420aa-4c12-4cd4-add2-2da74409b9d3', 'route': ['p2', 'e4', 'i8', 'x5', 'p1', 'c4']}
1769453447.1148548,RECEIVED,875e9507-3184-4f0a-aca3-38f6e5b1003d,3a151646-b0e8-4496-b6ea-9760cc0da899,c5,c4,27,p1,?,surb={'id': '395e681d-7d91-4d71-8d06-bea2f3dc373d', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c5']}
1769453447.1336775,SENT,4607004b-9b30-4060-aeb1-e04037c9ee0c,382fb67c-df17-4281-b5dc-3ee90175e9b4,c4,c2,3377,?,p1,
1769453447.1337886,CREATED,ccf9698a-0183-43a6-8119-2a175545081e,ca1baae4-bd77-4da2-b523-07f0cd730ab9,c4,c2,26,?,?,surb={'id': '3203f2f5-b355-4d75-a1a5-31837090189c', 'route': ['p2', 'e10', 'i11', 'x1', 'p1', 'c4']}
1769453447.1555357,RECEIVED,eecc9c43-fc64-4f6b-8300-2e3f181f46ca,b7810389-98c2-40e5-be80-e55842934c40,c5,c4,27,p1,?,surb={'id': '5280f83e-f296-4f52-95fd-2a8a1cb64ba9', 'route': ['p1', 'e6', 'i6', 'x7', 'p2', 'c5']}
1769453447.1583056,RECEIVED,d1039602-b853-46ba-a506-ee96ce72fa6a,a81e2c6a-7db8-45e8-9dc5-07e86d662d90,c5,c4,27,p1,?,surb={'id': 'a1fe9e5d-2bc8-41b0-ba55-e75c17bc11c0', 'route': ['p1', 'e8', 'i3', 'x3', 'p2', 'c5']}
1769453447.2140439,SENT,efbe9b22-e658-4a82-a69e-ac5d9cf50a94,21c01109-9f35-4887-a6b3-0b1afde92f44,c4,c2,3388,?,p1,
1769453447.2141905,CREATED,cabf0417-d0c0-4a74-8354-f79769c735af,ca1baae4-bd77-4da2-b523-07f0cd730ab9,c4,c2,26,?,?,surb={'id': '3203f2f5-b355-4d75-a1a5-31837090189c', 'route': ['p2', 'e10', 'i11', 'x1', 'p1', 'c4']}
1769453447.3585641,RECEIVED,1e80364d-8337-4292-adcd-4bb114557b88,b6b24c53-3c13-4fa1-b045-78006483f63e,c5,c4,27,p1,?,surb={'id': '003e871f-0c00-4f41-8fc3-f81faad07e0c', 'route': ['p1', 'e10', 'i4', 'x3', 'p2', 'c5']}
1769453448.349881,SENT,20cc5d20-3f51-496b-a63d-74b9db52bf17,b7bcc5e4-447a-4eae-989f-6ac4aab1077f,c4,c2,3388,?,p1,
1769453448.3500288,CREATED,b14fcc4d-7b2b-4c23-872f-4b0fb0a9e53f,520f29ac-f73c-40e9-a7c9-9d62a2050098,c4,c2,27,?,?,surb={'id': '85d95d6b-334b-481d-8535-28aa6ad8a7f8', 'route': ['p2', 'e1', 'i5', 'x12', 'p1', 'c4']}
1769453448.3927896,RECEIVED,eaa24a6f-0085-4c09-a67a-71f89df4f5c6,b7810389-98c2-40e5-be80-e55842934c40,c5,c4,27,p1,?,surb={'id': '5280f83e-f296-4f52-95fd-2a8a1cb64ba9', 'route': ['p1', 'e6', 'i6', 'x7', 'p2', 'c5']}
1769453448.4489667,RECEIVED,71050aa6-fc9d-44ac-b61e-1a92a50dfdbd,d75ab30b-1374-4925-977a-1a46a4cb5698,c5,c4,27,p1,?,surb={'id': 'a8231fdf-87df-4484-a6a9-39aacdf01957', 'route': ['p1', 'e3', 'i6', 'x2', 'p2', 'c5']}
1769453448.4634838,RECEIVED,ca4d9a94-6be3-40a6-9ef6-9891369fc6f9,d75ab30b-1374-4925-977a-1a46a4cb5698,c5,c4,27,p1,?,surb={'id': 'a8231fdf-87df-4484-a6a9-39aacdf01957', 'route': ['p1', 'e3', 'i6', 'x2', 'p2', 'c5']}
1769453448.6174047,SENT,6e195d61-11ee-46f8-9252-e1d78e76dbd2,4bbd260d-872e-427c-ba0f-39e42459095b,c4,c2,3358,?,p1,
1769453448.617508,CREATED,e6d91a6d-b68e-4329-be49-48265fe2777a,520f29ac-f73c-40e9-a7c9-9d62a2050098,c4,c2,27,?,?,surb={'id': '85d95d6b-334b-481d-8535-28aa6ad8a7f8', 'route': ['p2', 'e1', 'i5', 'x12', 'p1', 'c4']}
1769453448.9198554,RECEIVED,f5d5016a-c89a-4e9c-a5da-40198afbfa45,955bfc23-405f-4508-8ea5-79767e6f2be4,c5,c4,26,p1,?,surb={'id': '6eba2f4e-5161-42ab-b578-143de5324a39', 'route': ['p1', 'e9', 'i3', 'x5', 'p2', 'c5']}
1769453448.9985018,SENT,ee2683ce-c6a8-4251-ad0d-477cb5bb68f1,a9f7fad4-9fe5-4d16-a45f-a45d44b3a2de,c4,c2,3375,?,p1,
1769453448.9988148,CREATED,7c5cf1ed-54f3-4a1c-aa66-adec9ef6d8c1,fcd29184-52a2-4738-8df5-270807733f48,c4,c2,27,?,?,surb={'id': '023524d9-8ac5-4e18-b734-9cfbd515e397', 'route': ['p2', 'e8', 'i1', 'x3', 'p1', 'c4']}
1769453449.0198298,SENT,d71a2c33-c376-44a4-a03d-0665cc1c6bf4,d29a4077-96f4-4539-99f6-b3ce10ff741d,c4,c2,3381,?,p1,
1769453449.0199654,CREATED,49625a29-3f86-4213-bcdc-1be0584353ce,fcd29184-52a2-4738-8df5-270807733f48,c4,c2,27,?,?,surb={'id': '023524d9-8ac5-4e18-b734-9cfbd515e397', 'route': ['p2', 'e8', 'i1', 'x3', 'p1', 'c4']}
1769453449.2665246,SENT,dbcfee32-6b44-4bb8-8da1-5ce2989ba0f7,c14c3006-4aac-46d5-99cf-38cce940f42b,c4,c2,3379,?,p1,
1769453449.2666764,CREATED,394646c6-7500-4e4b-bd27-1aee852cafdc,6a7daf0c-1134-473e-886a-8b5ec8855a74,c4,c2,26,?,?,surb={'id': '9926c979-ada7-4acf-93eb-4ca7314f1883', 'route': ['p2', 'e11', 'i5', 'x9', 'p1', 'c4']}
1769453449.4906306,RECEIVED,b2a164cd-eb11-403b-9396-cbafa7fc87b6,64f8c513-f885-4e77-81f7-2cfb46448a50,c5,c4,26,p1,?,surb={'id': '4cd6cf15-12f2-4a38-b480-11ffd7854903', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c5']}
1769453449.698658,RECEIVED,ace55bb2-30a5-4f4c-9afa-ce796c49a0ad,991f69d5-1e71-433a-ae62-9976b0dcd4d6,c5,c4,27,p1,?,surb={'id': '630eb5e6-675b-4c22-8f03-004d60c925c9', 'route': ['p1', 'e3', 'i11', 'x1', 'p2', 'c5']}
1769453449.8677182,RECEIVED,c40e4054-0db9-4248-8a63-12bed3fc27e6,a50b4cc8-c76d-4756-b635-04187445e639,c5,c4,26,p1,?,surb={'id': '2aa1cde4-2fbe-420b-a3bb-4f115c407510', 'route': ['p1', 'e11', 'i2', 'x5', 'p2', 'c5']}
1769453450.1568248,RECEIVED,c3392694-bcdd-497a-ab8e-aa370cd9a547,a50b4cc8-c76d-4756-b635-04187445e639,c5,c4,26,p1,?,surb={'id': '2aa1cde4-2fbe-420b-a3bb-4f115c407510', 'route': ['p1', 'e11', 'i2', 'x5', 'p2', 'c5']}
1769453450.7686431,SENT,66580490-10cb-465f-bd6c-dd629c4c2930,14688328-fc06-4b38-ae11-7276bb12d91f,c4,c2,3371,?,p1,
1769453450.7687447,CREATED,b7d5cb27-85ce-4a03-b983-6228d1e6622b,6a7daf0c-1134-473e-886a-8b5ec8855a74,c4,c2,26,?,?,surb={'id': '9926c979-ada7-4acf-93eb-4ca7314f1883', 'route': ['p2', 'e11', 'i5', 'x9', 'p1', 'c4']}
1769453450.7885547,SENT,a77cf5df-ff66-46f8-857a-0e398d0b9944,39c4bf32-3522-4b2a-8031-8715fd4489df,c4,c2,3368,?,p1,
1769453450.7886562,CREATED,b15be7f6-17a8-41f3-a13e-0e5fb756bdfd,939f217b-c66e-44ae-a1e6-ad6d75324506,c4,c2,27,?,?,surb={'id': 'd990f3bd-af35-4d22-ad30-6ed744a125c2', 'route': ['p2', 'e9', 'i5', 'x2', 'p1', 'c4']}
1769453450.8056602,SENT,414c6976-dc6b-4f41-a69a-d4effdfad97a,3a58909a-7845-4e8d-bc8f-187760ae7056,c4,c2,3375,?,p1,
1769453450.805762,CREATED,abdc9f03-ef07-4664-9f52-bb9aaf1dcc84,939f217b-c66e-44ae-a1e6-ad6d75324506,c4,c2,27,?,?,surb={'id': 'd990f3bd-af35-4d22-ad30-6ed744a125c2', 'route': ['p2', 'e9', 'i5', 'x2', 'p1', 'c4']}
1769453451.070404,SENT,fb89fb97-81c8-43bb-b03d-e9299a620e17,b4c84e37-28a2-4bbc-b442-6eabe2c076ea,c4,c2,3374,?,p1,
1769453451.0705564,CREATED,24797c2a-dcdf-4c1d-88e2-1e31f584c459,33507bb1-c4aa-45ff-ac9c-37bb689fd519,c4,c2,27,?,?,surb={'id': 'd86117f4-7c80-4b17-beb3-a3729022e5f1', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c4']}
1769453451.2074203,SENT,423b458d-4849-437d-8b12-47d8f283341e,b7241923-943f-44ca-bb67-f192df4f20e7,c4,c2,3388,?,p1,
1769453451.2075708,CREATED,4ac8ddcf-d010-4459-9fb5-46c020a37f72,33507bb1-c4aa-45ff-ac9c-37bb689fd519,c4,c2,27,?,?,surb={'id': 'd86117f4-7c80-4b17-beb3-a3729022e5f1', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c4']}
1769453451.2738268,RECEIVED,175e47f9-87a1-41dd-98f0-e2508a1aa94c,991f69d5-1e71-433a-ae62-9976b0dcd4d6,c5,c4,27,p1,?,surb={'id': '630eb5e6-675b-4c22-8f03-004d60c925c9', 'route': ['p1', 'e3', 'i11', 'x1', 'p2', 'c5']}
1769453451.3333204,RECEIVED,96b5403a-1bf6-4fe6-83b4-f29c2d96d7a1,64f8c513-f885-4e77-81f7-2cfb46448a50,c5,c4,26,p1,?,surb={'id': '4cd6cf15-12f2-4a38-b480-11ffd7854903', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c5']}
1769453451.6633844,SENT,606886c4-db4a-43c7-8457-1592b239b7fe,8d40d696-375c-40cc-aebd-198d239d34e8,c4,c2,3399,?,p1,
1769453451.663551,CREATED,1d80c144-1e1e-44a2-b945-a70e7329def4,2fa298b8-27a2-4546-a934-ba82f3e3a81c,c4,c2,26,?,?,surb={'id': '6aeaebec-e1e8-4c94-a1b7-b6e4198be346', 'route': ['p2', 'e4', 'i1', 'x10', 'p1', 'c4']}
1769453451.7924175,SENT,299a6e67-5588-4abf-acd6-8bbe5e327ab6,17ae5346-af2e-449d-bf44-d147f93cb75f,c4,c2,3358,?,p1,
1769453451.792568,CREATED,4b9770ee-fa3c-4948-b62a-f88b7d961814,2fa298b8-27a2-4546-a934-ba82f3e3a81c,c4,c2,26,?,?,surb={'id': '6aeaebec-e1e8-4c94-a1b7-b6e4198be346', 'route': ['p2', 'e4', 'i1', 'x10', 'p1', 'c4']}
1769453451.8323045,SENT,23a1db57-e624-4aba-8a0b-2984b221d0df,5ef3c86f-d5a7-424b-b41c-8ac29582e8d0,c4,c2,3376,?,p1,
1769453451.832575,CREATED,f4a1f04d-66e9-4325-997f-9331a09df410,80e7b950-3622-42dd-a823-c09cb03a140a,c4,c2,27,?,?,surb={'id': 'bd704617-e881-4ba3-845c-025185ed0622', 'route': ['p2', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769453452.1445508,RECEIVED,ec55e7d0-f3e3-4bba-9fd7-e1fe0bc2f087,9ff7a889-0e01-4f25-8818-04b1828a724b,c5,c4,27,p1,?,surb={'id': '379810a4-4094-4bd6-84ac-7e69a6dc3c7b', 'route': ['p1', 'e2', 'i2', 'x2', 'p2', 'c5']}
1769453452.2940817,SENT,343684dc-0c44-4342-bd30-672a5e5e9a67,4819f5e2-eb5f-4e29-8345-715814012f98,c4,c2,3380,?,p1,
1769453452.2941852,CREATED,d0e26b4d-adc6-411a-841f-a173d6c6b464,80e7b950-3622-42dd-a823-c09cb03a140a,c4,c2,27,?,?,surb={'id': 'bd704617-e881-4ba3-845c-025185ed0622', 'route': ['p2', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769453452.4776134,RECEIVED,e59f9f68-102d-48af-a394-6701daa9a155,b45dbdf5-98dc-4001-93ce-80469cd95deb,c5,c4,27,p1,?,surb={'id': '63b9db61-b288-4b6e-b08a-58c6e3f88d4b', 'route': ['p1', 'e2', 'i6', 'x9', 'p2', 'c5']}
1769453452.7077208,SENT,e16afb3b-c8e4-44e7-bf50-c4577168170f,5d0c0451-f846-41f3-b690-62e8b166076f,c4,c2,3359,?,p1,
1769453452.707822,CREATED,6d046d3a-a540-49ce-b8aa-3d6bacd674c2,06f11eed-c2df-4eff-898d-b8a68f9c2edd,c4,c2,27,?,?,surb={'id': '0618081d-9d23-461a-b233-75ff2f5b8388', 'route': ['p2', 'e1', 'i9', 'x10', 'p1', 'c4']}
1769453452.7136903,SENT,26165f36-bcd6-4281-ade7-c796bade1c9b,33a04c8a-4417-43fd-aec3-cb14ecaca7a5,c4,c2,3359,?,p1,
1769453452.7137854,CREATED,ea926a0c-6ebb-4392-a3d0-d0c6d6ed58bb,06f11eed-c2df-4eff-898d-b8a68f9c2edd,c4,c2,27,?,?,surb={'id': '0618081d-9d23-461a-b233-75ff2f5b8388', 'route': ['p2', 'e1', 'i9', 'x10', 'p1', 'c4']}
1769453452.8298845,SENT,bff9ccb6-68a1-4b2a-8892-20c3ccf4601c,264218e7-2b6f-4f6c-88f5-c67c2fa6683d,c4,c2,3359,?,p1,
1769453452.8299837,CREATED,fb0d3ace-8261-40ff-8bb0-45ca7eec3a95,977a2d72-083b-4f6f-9722-eb7cd8b192f2,c4,c2,27,?,?,surb={'id': 'cd305c61-8fd5-4d35-99a6-eb7e92ee89dd', 'route': ['p2', 'e12', 'i1', 'x6', 'p1', 'c4']}
1769453453.096547,SENT,bbdeb2fe-8960-4c3b-a872-7364128873fc,a4309d86-0ab3-41a1-b08e-9d0dd2ade6fb,c4,c2,3379,?,p1,
