timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453131.9586544,SENT,bbfc8c03-bc83-4e88-b0ab-1837619c029e,6e32d0fd-19c1-4dab-bc48-127af70bd725,c2,DROP,2027,?,p2,
1769453131.9587817,CREATED,92fa1fd9-3287-4cb8-ad30-15440e3cf37f,fee4490b-a509-48db-9afc-068148c30299,c2,DROP,26,?,?,
1769453132.2628706,SENT,39baa510-c4c6-41a4-a3e5-44c876fb1647,0c9a8e78-9f85-4a1e-8cdb-5a283852eb21,c2,c3,3365,?,p2,
1769453132.2630243,CREATED,cc5cdd68-48e0-4ce4-9044-cd025776a804,fb3d6c42-1aad-466e-874e-85e648c49bf8,c2,c3,26,?,?,surb={'id': 'b144f7b6-4d8b-452c-a4ef-9d39ec9aece5', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769453626.1428401,SENT,157d8358-f28b-4249-9a6f-0afee7248049,84c8e8fa-4ea1-4f4d-a00e-3bdbdfa77c50,c2,c3,3369,?,p2,
1769453626.1429427,CREATED,9f75149f-651d-4778-b846-9533b7925d77,16e3dcc3-db8e-4497-8881-6984e5989fed,c2,c3,26,?,?,surb={'id': 'a322b887-e8ee-4d3e-8bfd-786bc449b01c', 'route': ['p3', 'e6', 'i10', 'x7', 'p2', 'c2']}
1769453626.4259138,RECEIVED,f5bf98ef-1a3e-4844-af0f-425099f88d9c,bc18f7ce-8372-4f2a-afbb-2aa610ad7ebd,c4,c2,27,p2,?,surb={'id': '765ff2c8-5ae0-4197-ab85-415e2310259a', 'route': ['p2', 'e6', 'i2', 'x11', 'p1', 'c4']}
1769453626.8241858,SENT,d05bb3fc-e04b-493a-bca6-5964abadc08a,1562c9f1-ba1d-4ac9-9df4-2dbf82199b3e,c2,c3,3356,?,p2,
1769453626.8243382,CREATED,46b152d2-146c-4470-968a-60f36b2f7af4,e2457315-35b2-4d7c-a84c-9bb89718f5e9,c2,c3,27,?,?,surb={'id': '2d838b1b-aff7-456d-9efe-d35ef5513c49', 'route': ['p3', 'e1', 'i9', 'x8', 'p2', 'c2']}
1769453626.8379705,RECEIVED,d6f7969c-3ee9-4070-8771-870af4c8dd32,a90f8072-84e7-42f4-9bf1-6e1e83949417,c4,c2,27,p2,?,surb={'id': '7984755b-feff-4ab3-8962-ec897cce0478', 'route': ['p2', 'e6', 'i4', 'x8', 'p1', 'c4']}
1769453626.8472588,SENT,d8ae23cc-ace6-407b-9f88-6477baedb99d,80e10841-eb86-4609-9e21-2eb504f3e3d1,c2,c3,3393,?,p2,
1769453626.847404,CREATED,82ad5007-cdff-4e71-9408-ca8a8c954aff,e2457315-35b2-4d7c-a84c-9bb89718f5e9,c2,c3,27,?,?,surb={'id': '2d838b1b-aff7-456d-9efe-d35ef5513c49', 'route': ['p3', 'e1', 'i9', 'x8', 'p2', 'c2']}
1769453627.0623806,RECEIVED,e857e4b3-60f6-472b-881b-7e0f418a9d58,4486aa68-484e-4df7-b638-eea4ee4ce8c1,c4,c2,27,p2,?,surb={'id': 'e5641b07-f9d8-45e0-85cf-cff8c6d27018', 'route': ['p2', 'e10', 'i4', 'x3', 'p1', 'c4']}
1769453627.5742624,RECEIVED,a34d7155-de6d-4233-b9b4-4b6977cfb9a8,4486aa68-484e-4df7-b638-eea4ee4ce8c1,c4,c2,27,p2,?,surb={'id': 'e5641b07-f9d8-45e0-85cf-cff8c6d27018', 'route': ['p2', 'e10', 'i4', 'x3', 'p1', 'c4']}
1769453627.6732712,RECEIVED,5876f8bf-9246-4582-a2d1-9dae3dcd3495,4a86bcfc-0d03-496b-8ff5-9c6ad178ada5,c4,c2,27,p2,?,surb={'id': '7224bbf0-ffa5-478a-8913-9ec4ff62eeaf', 'route': ['p2', 'e11', 'i6', 'x1', 'p1', 'c4']}
1769453627.7752132,SENT,c9859d38-184e-4969-9bde-b99ee66b2ab0,f5d60edf-6ade-4ea1-b3c5-4220ddfc12c8,c2,c3,3377,?,p2,
1769453627.7753882,CREATED,6d7dc05f-c787-4c70-a146-c206ce972763,b7ea47c7-56eb-4f18-aab4-dd735d40027a,c2,c3,27,?,?,surb={'id': 'f98610a4-4970-4bf2-a871-f4ad72b3239a', 'route': ['p3', 'e2', 'i12', 'x3', 'p2', 'c2']}
1769453627.9691722,SENT,d6616d83-c93a-48db-9820-4941de4f0eff,0c169ff5-4b05-43f0-89e3-5d94c3910670,c2,c3,3375,?,p2,
1769453627.9693244,CREATED,72e4819b-83eb-4df1-bc58-468cbbcdfaf8,b7ea47c7-56eb-4f18-aab4-dd735d40027a,c2,c3,27,?,?,surb={'id': 'f98610a4-4970-4bf2-a871-f4ad72b3239a', 'route': ['p3', 'e2', 'i12', 'x3', 'p2', 'c2']}
1769453628.3041577,SENT,38a52f05-9caa-4980-a453-0f7eb3a11f1a,3b2f2fc8-8381-402e-9225-44cbf8bc7cd4,c2,c3,3396,?,p2,
1769453628.3042576,CREATED,de5b4757-b5ae-427a-a5dc-7aa3350d34c4,613c9558-3610-4c62-950b-1e16c1e3f7d3,c2,c3,26,?,?,surb={'id': '36d3235d-37c9-45cf-9571-f2c48b542f85', 'route': ['p3', 'e1', 'i6', 'x4', 'p2', 'c2']}
1769453628.3935688,RECEIVED,4481c3dd-8e82-49ac-b674-98dbeb1d2207,a1dafa18-1fde-40de-b1d3-a830963d3e4e,c4,c2,27,p2,?,surb={'id': '32b4a79f-21bc-4022-9f81-afac5308d4b5', 'route': ['p2', 'e10', 'i6', 'x8', 'p1', 'c4']}
1769453629.207221,RECEIVED,a8cf252f-ffce-4084-aa9a-1b86f57b1265,9bdbeefd-af2b-4c71-bae2-31cc2c13f791,c4,c2,27,p2,?,surb={'id': 'e608559b-4c0f-49d1-9487-4e2889876e95', 'route': ['p2', 'e12', 'i5', 'x9', 'p1', 'c4']}
1769453629.3134127,RECEIVED,70d41e84-3cc5-4979-ae03-954f88eded8d,4a86bcfc-0d03-496b-8ff5-9c6ad178ada5,c4,c2,27,p2,?,surb={'id': '7224bbf0-ffa5-478a-8913-9ec4ff62eeaf', 'route': ['p2', 'e11', 'i6', 'x1', 'p1', 'c4']}
1769453629.531449,SENT,1bd1edbc-54ec-4c4d-94fa-5f42e3114560,a14c333c-5979-419c-9a86-5b955dc71a06,c2,c3,3370,?,p2,
1769453629.5316007,CREATED,b37a711d-1380-4678-a40e-a0b6c9e279c6,613c9558-3610-4c62-950b-1e16c1e3f7d3,c2,c3,26,?,?,surb={'id': '36d3235d-37c9-45cf-9571-f2c48b542f85', 'route': ['p3', 'e1', 'i6', 'x4', 'p2', 'c2']}
1769453629.988722,SENT,e3f16b83-ca17-47f2-ad1c-23316b5b7a23,5e7f237f-b8be-4658-a82a-1ecf71016338,c2,c3,3399,?,p2,
1769453629.988873,CREATED,2a1af9fb-857a-4b68-8040-7742fde0e2fc,33c41624-b67f-48aa-aa93-96b232945478,c2,c3,27,?,?,surb={'id': '649ff434-fde3-402b-b698-abe963a83605', 'route': ['p3', 'e12', 'i11', 'x10', 'p2', 'c2']}
1769453630.2121234,SENT,678dc070-53d7-4cae-aa1b-31c6d2b475b9,2a0447d4-b73b-4889-8461-81c3ec1dbfe6,c2,c3,3399,?,p2,
1769453630.2122757,CREATED,624e6c52-969a-4448-bf9f-2c9d179128ed,33c41624-b67f-48aa-aa93-96b232945478,c2,c3,27,?,?,surb={'id': '649ff434-fde3-402b-b698-abe963a83605', 'route': ['p3', 'e12', 'i11', 'x10', 'p2', 'c2']}
1769453630.23214,RECEIVED,80b6e1bf-9f8d-4cfa-93d9-f81b1149ed75,9bdbeefd-af2b-4c71-bae2-31cc2c13f791,c4,c2,27,p2,?,surb={'id': 'e608559b-4c0f-49d1-9487-4e2889876e95', 'route': ['p2', 'e12', 'i5', 'x9', 'p1', 'c4']}
1769453630.3517432,SENT,fd9ee0d7-91b2-41c0-a057-e9d3a73072d8,23a5e942-d30f-4c04-9ff0-e66e31396e2e,c2,c3,3360,?,p2,
1769453630.3518927,CREATED,d40dfa0b-b68d-4398-b3d3-f9d8e7523f0a,22022dae-b719-41c2-9ea7-3659a1ecd4e7,c2,c3,27,?,?,surb={'id': 'ba4b6d44-c9d6-4bd1-bec7-a1e1d01db62c', 'route': ['p3', 'e6', 'i1', 'x8', 'p2', 'c2']}
1769453630.4688623,RECEIVED,fd54e19d-3d74-4f0a-a5b8-0dcc5153d24f,a1dafa18-1fde-40de-b1d3-a830963d3e4e,c4,c2,27,p2,?,surb={'id': '32b4a79f-21bc-4022-9f81-afac5308d4b5', 'route': ['p2', 'e10', 'i6', 'x8', 'p1', 'c4']}
1769453630.6661766,RECEIVED,d770bde8-2ec8-41d1-9b11-608befc3df0f,679c2d0f-e4b1-4adb-82b8-a7220c659608,c4,c2,27,p2,?,surb={'id': '7edd428b-c38c-4d56-ae21-6ea83eeda933', 'route': ['p2', 'e8', 'i11', 'x1', 'p1', 'c4']}
1769453631.1076849,SENT,3786240b-9f69-4dcf-9ccf-1d445812e831,515ae3e0-eede-4963-b85a-847b1bcc1413,c2,c3,3376,?,p2,
1769453631.1078331,CREATED,ef3f12a7-78b9-4ed8-98db-ae77e769fb91,22022dae-b719-41c2-9ea7-3659a1ecd4e7,c2,c3,27,?,?,surb={'id': 'ba4b6d44-c9d6-4bd1-bec7-a1e1d01db62c', 'route': ['p3', 'e6', 'i1', 'x8', 'p2', 'c2']}
1769453631.227651,SENT,a7db2bce-66ff-47d9-bd5d-48ea4e55a15f,36e52cbc-e17f-4ebc-80b3-378753865bc9,c2,c3,3379,?,p2,
1769453631.2278347,CREATED,dfcf0312-44dd-47c8-ace5-445cb123537e,a3068d81-3b04-490e-9787-312a71f9708f,c2,c3,26,?,?,surb={'id': '9791208c-34c8-4785-bb08-f4e0c37ac93f', 'route': ['p3', 'e5', 'i11', 'x3', 'p2', 'c2']}
1769453631.2673411,RECEIVED,96de7e2d-8d26-4215-ad8d-9451a41bc8bf,75aac06e-4449-4a06-9ef9-c901099b5ce1,c4,c2,27,p2,?,surb={'id': '1cb1b2d3-4cb0-44f5-be6d-11ace952e067', 'route': ['p2', 'e11', 'i12', 'x9', 'p1', 'c4']}
1769453631.6362097,SENT,8270df48-6882-4199-b913-299c84badab8,1c72d36f-ac69-4d63-8bbf-d2f44692877d,c2,c3,3391,?,p2,
1769453631.636876,CREATED,81686d68-a453-4a39-ad92-e0fb8ad56e03,a3068d81-3b04-490e-9787-312a71f9708f,c2,c3,26,?,?,surb={'id': '9791208c-34c8-4785-bb08-f4e0c37ac93f', 'route': ['p3', 'e5', 'i11', 'x3', 'p2', 'c2']}
1769453631.8063016,SENT,7f84dc1b-fcd7-444c-847c-66b6441234f1,73f8d1bb-f16e-4d57-bfe5-33fceb451b4b,c2,c3,3397,?,p2,
1769453631.8064387,CREATED,2b3cc7fe-8d26-4c97-893e-d318e5d078f7,41db0aab-ebc4-416d-92ba-68ff544b4dc6,c2,c3,27,?,?,surb={'id': '58f60030-4209-4c65-af8e-226726218580', 'route': ['p3', 'e11', 'i2', 'x9', 'p2', 'c2']}
1769453632.0039632,SENT,bba2e0dd-92c3-4978-9b35-a18b48cc3da2,03654543-c190-46cd-865c-5a0078bb4779,c2,c3,3388,?,p2,
1769453632.0042422,CREATED,8562323d-2bc9-4883-bc65-78436db7c03c,41db0aab-ebc4-416d-92ba-68ff544b4dc6,c2,c3,27,?,?,surb={'id': '58f60030-4209-4c65-af8e-226726218580', 'route': ['p3', 'e11', 'i2', 'x9', 'p2', 'c2']}
1769453632.0665295,SENT,3588825a-6869-4259-a1e9-6eff53d3a856,b8ff697e-d121-4a48-9ae1-8f8f9b068a4a,c2,c3,3387,?,p2,
1769453632.066661,CREATED,45fe587d-d751-4883-a2f1-82a91b7b966e,7cf59fe7-5ac3-4125-9794-ff8c7b2860af,c2,c3,27,?,?,surb={'id': 'b2e8efbb-3410-40c8-8c9e-f46bab7515e9', 'route': ['p3', 'e5', 'i4', 'x8', 'p2', 'c2']}
1769453632.485979,RECEIVED,953202e6-6909-4b74-9886-51ad1dae23c0,02457c12-fc9f-4e8a-a2c2-0e5adfdf4a37,c4,c2,27,p2,?,surb={'id': 'cfc08380-928e-4a9d-b1c4-190cc1543537', 'route': ['p2', 'e12', 'i7', 'x7', 'p1', 'c4']}
1769453632.5191946,SENT,23334826-1bfa-4fe3-bddc-2d220f450dc8,7727fc4d-a9d6-43a1-a15e-e3f089f0b0e6,c2,c3,3385,?,p2,
1769453632.5192878,CREATED,4cb8a07c-88fa-44e1-ba34-fcbafb30737c,7cf59fe7-5ac3-4125-9794-ff8c7b2860af,c2,c3,27,?,?,surb={'id': 'b2e8efbb-3410-40c8-8c9e-f46bab7515e9', 'route': ['p3', 'e5', 'i4', 'x8', 'p2', 'c2']}
1769453632.6761036,SENT,80b3c0a7-b2f5-4636-a4a1-e8bce05711a8,8f4e6734-c51c-4e10-b34a-0adf638a3e46,c2,c3,3375,?,p2,
1769453632.6761982,CREATED,cedc288d-d165-4b7b-908e-cca28fde12c1,42c8bea3-f1dd-4302-b945-52492cb694cf,c2,c3,27,?,?,surb={'id': 'b4db4ce7-f298-450f-b9f8-6adc7460358e', 'route': ['p3', 'e9', 'i2', 'x3', 'p2', 'c2']}
1769453632.8354967,SENT,eb11b724-0004-4e7f-9480-130a0434353b,72d539d3-f65b-49ba-a37a-114216ca2850,c2,c3,3360,?,p2,
1769453632.8355927,CREATED,5ff7f362-dbb0-43d4-b52e-d0b5242cb65d,42c8bea3-f1dd-4302-b945-52492cb694cf,c2,c3,27,?,?,surb={'id': 'b4db4ce7-f298-450f-b9f8-6adc7460358e', 'route': ['p3', 'e9', 'i2', 'x3', 'p2', 'c2']}
1769453632.8939106,RECEIVED,4e67b4ed-04ae-4f2d-a28b-ef435d7fad8a,ddcea396-f84d-4a1d-b99f-56305d3e1161,c4,c2,27,p2,?,surb={'id': '9931b81c-f7a4-4f75-abb1-a8f58f80ed70', 'route': ['p2', 'e2', 'i2', 'x4', 'p1', 'c4']}
1769453633.011714,RECEIVED,4fa967bd-4de1-46bc-bef0-032a15db43c3,0c2a82b0-27e5-4461-9439-ee96432b7b3f,c4,c2,27,p2,?,surb={'id': 'd85bb066-174d-4220-a8b7-68a83d4a645b', 'route': ['p2', 'e12', 'i5', 'x7', 'p1', 'c4']}
1769453633.1730633,SENT,dac6fabd-ccec-474e-968b-3243e880834f,be50c986-7e8c-4bca-9a88-76b41fd82185,c2,c3,3379,?,p2,
1769453633.1731434,CREATED,f8d073f5-d73a-43cf-9d4d-56c881a2a228,205f4e0d-740f-412c-9e70-42e112ec0605,c2,c3,26,?,?,surb={'id': '5668087a-3e6b-43c7-af9c-56e8c23a5f70', 'route': ['p3', 'e10', 'i7', 'x5', 'p2', 'c2']}
1769453633.440279,RECEIVED,1cd1b570-15af-4acc-a256-1fe6a78fbb57,75aac06e-4449-4a06-9ef9-c901099b5ce1,c4,c2,27,p2,?,surb={'id': '1cb1b2d3-4cb0-44f5-be6d-11ace952e067', 'route': ['p2', 'e11', 'i12', 'x9', 'p1', 'c4']}
1769453633.4426007,RECEIVED,a22f6c43-cf72-4103-9943-096f9143aeb8,d22eaa28-73da-4b34-a302-b1594d8d8792,c4,c2,27,p2,?,surb={'id': '8da4576e-58d0-4fbe-a497-05ccf8d7ea7a', 'route': ['p2', 'e7', 'i4', 'x10', 'p1', 'c4']}
1769453633.5247529,SENT,e0654448-30b9-4471-ac06-328a42e3a924,078635ab-7553-4f2f-8642-a96ba6757ab4,c2,c3,3400,?,p2,
1769453633.524885,CREATED,9d3ff10d-5044-4247-babe-76414f11a48c,205f4e0d-740f-412c-9e70-42e112ec0605,c2,c3,26,?,?,surb={'id': '5668087a-3e6b-43c7-af9c-56e8c23a5f70', 'route': ['p3', 'e10', 'i7', 'x5', 'p2', 'c2']}
1769453633.6114817,RECEIVED,834fab73-4a94-45a9-b283-b800ea055214,d1033da8-cd5c-4576-9121-c353ddb4503c,c4,c2,27,p2,?,surb={'id': 'c6ddd26c-ee56-4daa-89f1-11576ba6ff09', 'route': ['p2', 'e5', 'i7', 'x4', 'p1', 'c4']}
1769453633.6217434,RECEIVED,d27e5b83-d6c3-46c0-b2de-3995f75d3a53,0e193e15-d374-4d81-8233-b6956793214f,c4,c2,27,p2,?,surb={'id': '8e7f7c3e-453d-4bac-b696-82e44dcc231f', 'route': ['p2', 'e12', 'i12', 'x10', 'p1', 'c4']}
1769453633.7479522,SENT,3e81f380-a240-4871-b9e5-071ca2e7d1f0,5e0d77b6-bbea-41fd-8d0d-1e7aa20ff7ac,c2,c3,3375,?,p2,
1769453633.748627,CREATED,cddab6d1-bca0-4359-9e59-b72bd51cbb4c,678d1598-af62-4c3f-b94b-a61976287740,c2,c3,27,?,?,surb={'id': 'f20fd556-ec5d-42f8-a62c-5aba30d0f464', 'route': ['p3', 'e5', 'i4', 'x8', 'p2', 'c2']}
1769453633.8064272,SENT,543e9fbf-1859-4f8a-854e-84d2a787cdbd,fcdd3b74-ad4d-4a08-935c-42200d934886,c2,c3,3368,?,p2,
1769453633.8065412,CREATED,e8542294-0563-498d-9f87-d14979c1da64,678d1598-af62-4c3f-b94b-a61976287740,c2,c3,27,?,?,surb={'id': 'f20fd556-ec5d-42f8-a62c-5aba30d0f464', 'route': ['p3', 'e5', 'i4', 'x8', 'p2', 'c2']}
1769453633.9876537,SENT,5beb30b2-f92d-47fb-9880-6d16ceeb2fea,30cf7a22-547d-474c-b6f2-1060c5dfd11b,c2,c3,3380,?,p2,
1769453633.987721,CREATED,f23f7453-42c4-43cf-8eed-6514bf2b6456,3125e434-2ad9-49be-8b20-18322408c358,c2,c3,27,?,?,surb={'id': 'e77a3a79-e88f-4781-aa40-f27e001aec3f', 'route': ['p3', 'e2', 'i8', 'x7', 'p2', 'c2']}
1769453634.34732,RECEIVED,6fa27613-0a51-46f0-aba9-bca577ab91e3,ef10671e-9169-442d-b810-66838fc65497,c4,c2,27,p2,?,surb={'id': '051e71a1-1a8b-42cd-bded-7bc3ab3a6a4a', 'route': ['p2', 'e7', 'i4', 'x7', 'p1', 'c4']}
1769453634.3749435,RECEIVED,f884d63d-7663-4c29-adac-f1ba130ee5c8,02457c12-fc9f-4e8a-a2c2-0e5adfdf4a37,c4,c2,27,p2,?,surb={'id': 'cfc08380-928e-4a9d-b1c4-190cc1543537', 'route': ['p2', 'e12', 'i7', 'x7', 'p1', 'c4']}
1769453634.6460116,RECEIVED,26cec289-4e69-4739-9c23-1186e0358da6,d1033da8-cd5c-4576-9121-c353ddb4503c,c4,c2,27,p2,?,surb={'id': 'c6ddd26c-ee56-4daa-89f1-11576ba6ff09', 'route': ['p2', 'e5', 'i7', 'x4', 'p1', 'c4']}
1769453634.8112152,SENT,ce43b499-819d-4a2c-8782-893aaf4eea0a,8bbe9953-659d-4a48-9cd8-aea612c16cd2,c2,c3,3364,?,p2,
1769453634.811315,CREATED,71574894-5e52-48ad-921d-58e5b5588346,3125e434-2ad9-49be-8b20-18322408c358,c2,c3,27,?,?,surb={'id': 'e77a3a79-e88f-4781-aa40-f27e001aec3f', 'route': ['p3', 'e2', 'i8', 'x7', 'p2', 'c2']}
1769453634.827625,SENT,1e5b6877-9548-4981-b049-f31e6348a224,445c3674-147c-4fda-93ad-ee5bfbbae823,c2,c3,3379,?,p2,
1769453634.8277268,CREATED,437371df-f6e1-42da-a550-80fda94b8edc,d07c9947-a582-4d00-ad78-32154c6aeea5,c2,c3,27,?,?,surb={'id': 'b799f1d1-aa2a-4513-b277-aa89c201ccb2', 'route': ['p3', 'e6', 'i4', 'x2', 'p2', 'c2']}
1769453635.4312649,SENT,5b13dada-e16f-41b7-9a9b-6085d9cd5206,e29ac1cb-e034-4c96-8996-d6d54528835e,c2,c3,3359,?,p2,
1769453635.4314191,CREATED,ea75b838-acfc-4848-83bd-92e8f83d9bbd,d07c9947-a582-4d00-ad78-32154c6aeea5,c2,c3,27,?,?,surb={'id': 'b799f1d1-aa2a-4513-b277-aa89c201ccb2', 'route': ['p3', 'e6', 'i4', 'x2', 'p2', 'c2']}
1769453635.6553133,RECEIVED,f94f0720-50a0-4058-951c-869789691151,dccf945b-620d-4c68-aa62-dc435b5767eb,c4,c2,27,p2,?,surb={'id': 'a5658df2-a53c-48aa-98c2-4a9245d6e990', 'route': ['p2', 'e11', 'i3', 'x2', 'p1', 'c4']}
1769453635.6701944,SENT,6951f87c-8741-4d71-a0b9-c3f622f7ddcb,60197449-9cdc-424a-a712-4b4d5b413c81,c2,c3,3387,?,p2,
1769453635.6703444,CREATED,11750d86-6bdd-4e4d-8fe2-e82a1c305139,5a300124-7974-4d04-a169-f738b9bffcd7,c2,c3,27,?,?,surb={'id': '74be9746-f8b0-4335-a910-209ebb852867', 'route': ['p3', 'e8', 'i1', 'x3', 'p2', 'c2']}
1769453635.8350158,SENT,3edf679d-66fa-4a1b-86a1-dcbaa1f38076,96057378-0d49-4781-8fa4-d090df43fbd4,c2,c3,3376,?,p2,
1769453635.8361132,CREATED,2888cb2f-7bc8-4d9b-9861-63a529a76fe9,5a300124-7974-4d04-a169-f738b9bffcd7,c2,c3,27,?,?,surb={'id': '74be9746-f8b0-4335-a910-209ebb852867', 'route': ['p3', 'e8', 'i1', 'x3', 'p2', 'c2']}
1769453635.8650186,RECEIVED,213898c1-00b4-45ae-8c84-fbbf2f1c06b2,d22eaa28-73da-4b34-a302-b1594d8d8792,c4,c2,27,p2,?,surb={'id': '8da4576e-58d0-4fbe-a497-05ccf8d7ea7a', 'route': ['p2', 'e7', 'i4', 'x10', 'p1', 'c4']}
1769453635.8801498,RECEIVED,75aeaa04-7d12-4b64-9404-c59272a5974c,28229cbe-c7da-4b00-8aff-d7c202499a9c,c4,c2,27,p2,?,surb={'id': 'e0c0c5f2-3416-41ae-8f9d-ac4a81ea2861', 'route': ['p2', 'e5', 'i12', 'x1', 'p1', 'c4']}
1769453636.0386865,SENT,a1f19a02-bca9-4d55-9d65-e88149f80cd3,74d43dbf-f693-40b7-bbd5-19e8ba2a7b41,c2,c3,3380,?,p2,
1769453636.0387876,CREATED,9ac773aa-7906-4345-9196-151b2d6cb71c,965af5ee-0034-4227-afb8-bb890b329aa6,c2,c3,27,?,?,surb={'id': '2aead02c-a7d9-41f0-9d48-77b71b970ead', 'route': ['p3', 'e7', 'i7', 'x3', 'p2', 'c2']}
1769453636.3086023,SENT,bc881862-dcce-46cf-a9bf-4490d02cb3e9,7b8c68c9-166b-41eb-b175-d820e1710509,c2,c3,3384,?,p2,
1769453636.3087525,CREATED,a4eb6e92-cdd9-420a-9360-4bcd59af2a0c,965af5ee-0034-4227-afb8-bb890b329aa6,c2,c3,27,?,?,surb={'id': '2aead02c-a7d9-41f0-9d48-77b71b970ead', 'route': ['p3', 'e7', 'i7', 'x3', 'p2', 'c2']}
1769453636.4646246,SENT,4e80c2b1-5098-48e6-9ee6-ce84940c7bfc,e37b54d8-cb5f-47f6-8623-74e1607f953f,c2,c3,3384,?,p2,
1769453636.4647744,CREATED,35d703f3-d79a-4a5e-ad12-fde1db99c46e,7c0f23c1-6ac5-4314-8501-ccb5f7ac62fc,c2,c3,27,?,?,surb={'id': 'b452ecb9-9d4f-4d49-98bb-e062eb5121a7', 'route': ['p3', 'e11', 'i2', 'x9', 'p2', 'c2']}
1769453636.7461045,RECEIVED,8c306bfb-ad38-4be2-9be7-81892611eff2,28229cbe-c7da-4b00-8aff-d7c202499a9c,c4,c2,27,p2,?,surb={'id': 'e0c0c5f2-3416-41ae-8f9d-ac4a81ea2861', 'route': ['p2', 'e5', 'i12', 'x1', 'p1', 'c4']}
1769453637.204876,SENT,5f3d24ac-feca-43ba-8624-8641fae4fcca,e8fde49e-0d99-4bd4-87ec-34a7c6f162fc,c2,c3,3372,?,p2,
1769453637.204976,CREATED,02d9aae8-919d-49d6-9715-824dfb2dda28,7c0f23c1-6ac5-4314-8501-ccb5f7ac62fc,c2,c3,27,?,?,surb={'id': 'b452ecb9-9d4f-4d49-98bb-e062eb5121a7', 'route': ['p3', 'e11', 'i2', 'x9', 'p2', 'c2']}
1769453637.488151,SENT,f89d600e-2b01-44c2-9600-42e3d2839fd5,ba2e5d70-7ca8-48ac-acbc-9b5e856921f4,c2,c3,3388,?,p2,
1769453637.488288,CREATED,a4821925-e38d-4bd3-82d4-fd718cd43100,8bfd030b-3f4a-4aab-a120-50ba1422f12e,c2,c3,27,?,?,surb={'id': '84d72134-3bec-4cb2-98a0-ceee5ef0f11a', 'route': ['p3', 'e11', 'i7', 'x5', 'p2', 'c2']}
1769453637.5560818,SENT,2fd4302b-b1bc-4500-9e5c-2a83e7957135,f9b4dbe6-8e31-4e0c-9ae8-3e25e9306f80,c2,c3,3390,?,p2,
1769453637.5561557,CREATED,bb735320-f918-4203-af63-6092de47562b,8bfd030b-3f4a-4aab-a120-50ba1422f12e,c2,c3,27,?,?,surb={'id': '84d72134-3bec-4cb2-98a0-ceee5ef0f11a', 'route': ['p3', 'e11', 'i7', 'x5', 'p2', 'c2']}
1769453637.955397,RECEIVED,548cd565-1abd-419e-bd3b-6c23e9916139,dccf945b-620d-4c68-aa62-dc435b5767eb,c4,c2,27,p2,?,surb={'id': 'a5658df2-a53c-48aa-98c2-4a9245d6e990', 'route': ['p2', 'e11', 'i3', 'x2', 'p1', 'c4']}
1769453638.2594743,RECEIVED,012503d2-013a-4825-8986-3f04aef4e6b6,07718444-b347-4e9d-abc7-e5046dec43ad,c4,c2,27,p2,?,surb={'id': '52e035dd-e401-4095-ada9-de59573bc307', 'route': ['p2', 'e2', 'i2', 'x8', 'p1', 'c4']}
1769453638.5583873,SENT,c670496e-6bc7-444e-9877-f01666c95136,e037e85b-82a1-42ce-b62d-7ed6faf5534d,c2,c3,3396,?,p2,
1769453638.558465,CREATED,526c42ff-9dc0-40e2-a53b-29a7467d77ed,0321be5c-a817-48b6-87cf-c90e019dbac4,c2,c3,27,?,?,surb={'id': 'e41639cd-f6c2-450b-9a26-aae359b90537', 'route': ['p3', 'e4', 'i10', 'x4', 'p2', 'c2']}
1769453638.7184908,SENT,ca12774d-deb8-48b5-81c1-7a9f8495062b,ce7fd38a-a976-4c49-b770-67e61d840a49,c2,c3,3367,?,p2,
1769453638.7187297,CREATED,70036c78-5cd2-4828-8f27-f54bef90df40,0321be5c-a817-48b6-87cf-c90e019dbac4,c2,c3,27,?,?,surb={'id': 'e41639cd-f6c2-450b-9a26-aae359b90537', 'route': ['p3', 'e4', 'i10', 'x4', 'p2', 'c2']}
1769453639.5593867,RECEIVED,f1aa7d29-9f37-49c9-ab25-4560a434a05f,84189e99-222a-4362-8b73-22f736d59240,c4,c2,27,p2,?,surb={'id': 'a0bc1f52-2e86-4ddc-bb94-de17c6a7ab64', 'route': ['p2', 'e6', 'i10', 'x12', 'p1', 'c4']}
1769453639.7463675,SENT,29b53c63-233c-478e-b7c8-7af59fee2739,cba3e1ee-4685-402d-b6bd-27d488d8b254,c2,c3,3392,?,p2,
1769453639.7465014,CREATED,08e0fe33-3fc8-46ba-ab0e-21ca25805e6b,28a2263b-2005-486d-bd4f-06b7a5fe737f,c2,c3,27,?,?,surb={'id': '89e15c0f-590e-4a2f-9807-c7e40de2e749', 'route': ['p3', 'e12', 'i6', 'x2', 'p2', 'c2']}
1769453639.8967505,SENT,cf845153-6d6e-4807-b5b2-53bcbc261a66,a4b7152d-4896-4a90-b6fb-f4845cd34ec9,c2,c3,3372,?,p2,
1769453639.8968844,CREATED,d08bdcde-5e34-4030-818a-50a527993cb5,28a2263b-2005-486d-bd4f-06b7a5fe737f,c2,c3,27,?,?,surb={'id': '89e15c0f-590e-4a2f-9807-c7e40de2e749', 'route': ['p3', 'e12', 'i6', 'x2', 'p2', 'c2']}
