timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453267.0988233,SENT,1690494e-f44e-4874-9890-8f454188139a,5a9b056a-d54c-452c-ae44-7cfaecff367f,c1,c3,3401,?,p1,
1769453267.098885,CREATED,409ff367-7117-498c-a0d7-e74b6a06ce13,67ddb381-7fb3-4934-ae27-b6d532e96218,c1,c3,27,?,?,surb={'id': '035237b2-d953-48f9-a6c1-2ef1d9f2cce9', 'route': ['p3', 'e10', 'i7', 'x2', 'p1', 'c1']}
1769453267.1206257,RECEIVED,c071db3f-3c43-42d6-b26a-446f29511d5b,5a33449c-4f6f-4b54-8b38-97276f83187d,c3,c1,27,p1,?,surb={'id': 'b103847b-2bb8-4e82-bb56-e2840997b920', 'route': ['p1', 'e8', 'i3', 'x7', 'p3', 'c3']}
1769453267.567616,SENT,2e23dc89-ff0f-4461-9136-6295b36405a4,cda6838a-cbee-444b-bbcb-1cc6b86d756d,c1,c3,3383,?,p1,
1769453267.5677679,CREATED,87377c79-710a-405e-baff-5c53253dfd84,67ddb381-7fb3-4934-ae27-b6d532e96218,c1,c3,27,?,?,surb={'id': '035237b2-d953-48f9-a6c1-2ef1d9f2cce9', 'route': ['p3', 'e10', 'i7', 'x2', 'p1', 'c1']}
1769453267.611763,RECEIVED,06f54cd1-129a-4da3-90b5-0791bbf45884,21c9c345-fd58-4cd2-9e50-8aa16c3a0573,c3,c1,27,p1,?,surb={'id': '0b37bf27-ac5b-4d3f-9512-dc7439551001', 'route': ['p1', 'e9', 'i1', 'x1', 'p3', 'c3']}
1769453267.613422,RECEIVED,71b56621-7364-42da-a88e-1418bab5595c,3d627427-9682-491f-9c2f-eee20d5f0be0,c3,c1,26,p1,?,surb={'id': 'a47d0067-ec63-4c62-a6fd-f5307dce7481', 'route': ['p1', 'e11', 'i12', 'x12', 'p3', 'c3']}
1769453267.7028987,SENT,feba58e4-bee9-4aeb-9f69-4b065b2dfa74,f4504892-5114-409d-8aed-67e921096a4b,c1,c3,3388,?,p1,
1769453267.7029588,CREATED,09492dc5-2557-4a49-8e72-f1a438446d9e,2ff7eeef-bf57-49d7-9d3a-070d9c733cf1,c1,c3,27,?,?,surb={'id': 'f8076a0c-c587-465b-b861-e08d69cc8760', 'route': ['p3', 'e12', 'i10', 'x12', 'p1', 'c1']}
1769453267.9011648,SENT,af078407-0127-44a1-8f42-50fccef58035,bd64b8da-ef1e-4b45-b5b0-23994d7b2f1a,c1,c3,3391,?,p1,
1769453267.9013295,CREATED,66672b9c-32c0-4c2c-8da4-4caeb3d61677,2ff7eeef-bf57-49d7-9d3a-070d9c733cf1,c1,c3,27,?,?,surb={'id': 'f8076a0c-c587-465b-b861-e08d69cc8760', 'route': ['p3', 'e12', 'i10', 'x12', 'p1', 'c1']}
1769453268.2589388,SENT,8890281e-898b-40e7-96fe-7318b93cd9b8,12fddbce-d53d-4d78-84ce-23c9e55a2f05,c1,c3,3374,?,p1,
1769453268.2591176,CREATED,933ceb80-6bd5-4d46-a113-5245752480a1,af75456b-2633-49e4-a1e6-080c2af38a8d,c1,c3,24,?,?,surb={'id': '8da88438-e08d-439c-b074-aef4c1f25b5e', 'route': ['p3', 'e10', 'i7', 'x9', 'p1', 'c1']}
1769453268.3908558,SENT,e3c2500d-7662-4765-a3a2-ca84192dbc1a,6bd86a34-aea0-4471-863d-f64a5dc40e52,c1,c3,3372,?,p1,
1769453268.3909585,CREATED,0d4fa52f-3f84-4b31-992b-5de42692bc62,af75456b-2633-49e4-a1e6-080c2af38a8d,c1,c3,24,?,?,surb={'id': '8da88438-e08d-439c-b074-aef4c1f25b5e', 'route': ['p3', 'e10', 'i7', 'x9', 'p1', 'c1']}
1769453268.6565087,RECEIVED,3e0141d6-31c9-4b31-9663-89a91ff188fa,dcd9ad94-0046-47b5-a4e8-803c33ff92aa,c3,c1,26,p1,?,surb={'id': '56197ee8-3e1e-4cc9-9ac1-06f2b17702ed', 'route': ['p1', 'e2', 'i5', 'x7', 'p3', 'c3']}
1769453269.4019916,SENT,5d03fbec-7269-40cb-a938-373fa4b2ab54,4ee35d47-7392-413f-b4cc-c3c788ac87ce,c1,c3,3360,?,p1,
1769453269.4021864,CREATED,2cd64f63-ec5a-44d6-8656-e9ca9aeba3b3,10922c01-720a-4910-a5a7-d71b899d0804,c1,c3,27,?,?,surb={'id': '55811625-6bbf-4a90-86f9-e20f230af790', 'route': ['p3', 'e8', 'i8', 'x10', 'p1', 'c1']}
1769453269.58527,SENT,70a064d4-1c39-4244-ba8e-a095f59097e3,0889fa7c-5513-4d34-a285-497f68af2ed6,c1,c3,3401,?,p1,
1769453269.5853708,CREATED,f793e09a-c11d-4d09-b68d-0bf86207b421,10922c01-720a-4910-a5a7-d71b899d0804,c1,c3,27,?,?,surb={'id': '55811625-6bbf-4a90-86f9-e20f230af790', 'route': ['p3', 'e8', 'i8', 'x10', 'p1', 'c1']}
1769453269.7124736,SENT,bce8ae6b-0a70-4a14-b763-b4eac1f4fbbe,7943e1d4-a077-4a6b-9098-acc56b6119d1,c1,c3,3396,?,p1,
1769453269.7125747,CREATED,dbc45930-4c03-4af6-873e-8851fd920a8a,0762f7d5-dbd6-49c2-9cca-34cd131bca14,c1,c3,27,?,?,surb={'id': '3c1cd8bb-a2a5-46b3-a66d-e1bc68138ade', 'route': ['p3', 'e5', 'i10', 'x8', 'p1', 'c1']}
1769453270.0921474,SENT,8d9a3c1c-decc-497a-9c0e-fe6ed893be9b,32507ce2-836a-4698-b319-87bb70344141,c1,c3,3363,?,p1,
1769453270.0922666,CREATED,ef7c7e89-c72f-41ad-97bc-ca9ce8fefa96,0762f7d5-dbd6-49c2-9cca-34cd131bca14,c1,c3,27,?,?,surb={'id': '3c1cd8bb-a2a5-46b3-a66d-e1bc68138ade', 'route': ['p3', 'e5', 'i10', 'x8', 'p1', 'c1']}
1769453271.1582634,RECEIVED,aa2e407b-0405-4008-bd55-f0eb947a6249,dc2e9b2f-c623-4c5e-9772-18a60b7667e5,c3,c1,27,p1,?,surb={'id': '91787318-d98d-4f16-8d3f-a4a345679a0b', 'route': ['p1', 'e11', 'i11', 'x7', 'p3', 'c3']}
1769453271.2429578,SENT,da661a00-a255-415c-bc64-a2787d3a8376,b98be53a-ed6d-40a3-bbda-2601bbfb738c,c1,c3,3384,?,p1,
1769453271.2431235,CREATED,eb660d39-7ba8-4ad4-b7aa-105fcd5d220e,6a0cf106-6cad-4a91-b3d2-c5fb647246c2,c1,c3,27,?,?,surb={'id': 'f710ab89-4412-4665-8aa8-31411b886825', 'route': ['p3', 'e6', 'i7', 'x6', 'p1', 'c1']}
1769453271.2808096,SENT,5a56c573-7800-4f98-a368-6003d0d76104,52c0c406-b974-4f28-95b0-1182d7ca3abb,c1,c3,3383,?,p1,
1769453271.280946,CREATED,18ffc48f-1d01-4745-9e40-f03dd3ef80a0,6a0cf106-6cad-4a91-b3d2-c5fb647246c2,c1,c3,27,?,?,surb={'id': 'f710ab89-4412-4665-8aa8-31411b886825', 'route': ['p3', 'e6', 'i7', 'x6', 'p1', 'c1']}
1769453271.3685486,RECEIVED,a1bb0cbf-5f09-4307-90e0-2cc02e7b79f2,dc2e9b2f-c623-4c5e-9772-18a60b7667e5,c3,c1,27,p1,?,surb={'id': '91787318-d98d-4f16-8d3f-a4a345679a0b', 'route': ['p1', 'e11', 'i11', 'x7', 'p3', 'c3']}
1769453271.3731244,SENT,ac9cb8c2-2c70-401a-b4b3-54dd678af791,8300e524-c012-490d-8fe7-f8a11682b1dc,c1,c3,3366,?,p1,
1769453271.373263,CREATED,89b22b41-c4d3-43e7-b82e-7505c52a9e86,1d5e2bdf-9a69-4b47-ad62-bbf0bdc1a201,c1,c3,26,?,?,surb={'id': 'fa25a63a-78e6-490b-8b3f-c628cdf4f390', 'route': ['p3', 'e6', 'i10', 'x10', 'p1', 'c1']}
1769453271.9408453,RECEIVED,10bc9b48-8958-46ec-953b-62f03f676102,39c55c0f-fcfd-4b08-9a9f-36ce514a39e8,c3,c1,26,p1,?,surb={'id': 'd5f2eae8-148d-46e8-9c93-1eb90dc10176', 'route': ['p1', 'e12', 'i8', 'x8', 'p3', 'c3']}
1769453271.9700885,SENT,9e0fc054-06a8-4225-a416-eaa8fedeb21e,5218e5a7-9a1d-48aa-ac0b-27d7c743d6c0,c1,c3,3388,?,p1,
1769453271.9702237,CREATED,50560c00-f03b-4526-9b96-6f931dbf49c7,1d5e2bdf-9a69-4b47-ad62-bbf0bdc1a201,c1,c3,26,?,?,surb={'id': 'fa25a63a-78e6-490b-8b3f-c628cdf4f390', 'route': ['p3', 'e6', 'i10', 'x10', 'p1', 'c1']}
1769453272.0638661,RECEIVED,ad53a19d-b3f6-4739-87a4-cc511577fc9d,ede12d21-d4db-4566-88a1-3687dc097a06,c3,c1,27,p1,?,surb={'id': 'de6b52ce-a9f2-4145-aecc-82e6097d6058', 'route': ['p1', 'e2', 'i10', 'x5', 'p3', 'c3']}
1769453272.068611,RECEIVED,d68a1ffe-1763-4e12-bf2d-056bda76ea9d,240f4334-3c4c-4021-abd7-edf9649aac59,c3,c1,27,p1,?,surb={'id': '89c96f98-c685-486d-94c9-bfc3983f65d2', 'route': ['p1', 'e10', 'i4', 'x11', 'p3', 'c3']}
1769453272.2390392,RECEIVED,5ae7212d-f230-4b87-8572-29dc8e019d25,42819223-5ec5-4994-8945-afdf0bcffd6f,c3,c1,26,p1,?,surb={'id': 'b3f25d39-fe95-4389-9b7a-0f64230ea709', 'route': ['p1', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769453272.4317415,RECEIVED,0904978d-fef3-483c-80d6-34042083640f,240f4334-3c4c-4021-abd7-edf9649aac59,c3,c1,27,p1,?,surb={'id': '89c96f98-c685-486d-94c9-bfc3983f65d2', 'route': ['p1', 'e10', 'i4', 'x11', 'p3', 'c3']}
1769453272.4646094,SENT,b49e8d0e-f1a5-47f2-9608-8f46c490d555,e0ddddbf-b452-4068-a8cc-9f5b2a9fccb9,c1,c3,3363,?,p1,
1769453272.4647384,CREATED,921e6710-2062-4a70-a8cc-a556bbc54d46,ec740a55-4a65-4e6c-aeb5-a41870da5393,c1,c3,27,?,?,surb={'id': 'b9e18e58-ea26-49e4-bc6d-5cdd181d596e', 'route': ['p3', 'e5', 'i7', 'x7', 'p1', 'c1']}
1769453272.4766665,RECEIVED,0f949c39-df3e-41a7-8dbb-6132ed5a6d7b,c825f408-34b3-47d3-b731-fe8c3f0b9593,c3,c1,27,p1,?,surb={'id': '50d2f459-43e5-4de7-b634-25b6cb1c9525', 'route': ['p1', 'e6', 'i11', 'x1', 'p3', 'c3']}
1769453272.6440244,SENT,1e6daa53-dca1-4fbb-8263-a70545919af8,3683850e-6bf0-4bc3-8c62-3c1eb8d4f530,c1,c3,3378,?,p1,
1769453272.6442199,CREATED,c3952711-14bd-4386-bf73-f7753344cb1c,ec740a55-4a65-4e6c-aeb5-a41870da5393,c1,c3,27,?,?,surb={'id': 'b9e18e58-ea26-49e4-bc6d-5cdd181d596e', 'route': ['p3', 'e5', 'i7', 'x7', 'p1', 'c1']}
1769453272.6783583,SENT,be92bb05-d6ec-45cb-8c11-e90ea508b3a9,2616e468-e6f2-45f1-8314-906b1d0d37db,c1,c3,3379,?,p1,
1769453272.6784914,CREATED,e5ac7f95-de1b-4044-ab84-3f02dd54ed89,129c9f93-b715-4566-b06f-2b06d87a1809,c1,c3,27,?,?,surb={'id': 'ab04ffd7-579f-4f55-b88c-36cf8731c0c1', 'route': ['p3', 'e4', 'i12', 'x6', 'p1', 'c1']}
1769453272.722657,SENT,8c80e804-32f8-47d3-b3ff-db03b098e7e6,0d041f6f-2822-4ea1-8b60-947a0bf8c564,c1,c3,3399,?,p1,
1769453272.7227843,CREATED,81304186-b896-484a-8879-c04197119829,129c9f93-b715-4566-b06f-2b06d87a1809,c1,c3,27,?,?,surb={'id': 'ab04ffd7-579f-4f55-b88c-36cf8731c0c1', 'route': ['p3', 'e4', 'i12', 'x6', 'p1', 'c1']}
1769453272.9013195,SENT,e3236817-8a30-4bb3-b8db-ab9e41104602,69acac69-f888-4b62-94df-a2316e2ccae0,c1,c3,3377,?,p1,
1769453272.901413,CREATED,dd60cbd6-b93f-4fb3-8a17-b6f4908bc971,e905be69-c986-4340-af8d-eaf727497d2c,c1,c3,26,?,?,surb={'id': '0ae2c656-ac39-41a9-9b47-7b039288b6c0', 'route': ['p3', 'e5', 'i5', 'x4', 'p1', 'c1']}
1769453273.1684532,RECEIVED,9ad22b70-2537-44c7-bb6b-55ba604b6757,e276e7a8-9095-4bf5-8ccb-82586ca6464c,c3,c1,27,p1,?,surb={'id': '4d7a3667-e9a0-48d3-b946-dddc5177946f', 'route': ['p1', 'e12', 'i10', 'x4', 'p3', 'c3']}
1769453273.1706638,SENT,af675515-0dd7-4dde-b9b5-c6de54e92b57,aac23618-29bc-4640-91c7-d6daf617e1af,c1,c3,3383,?,p1,
1769453273.1707904,CREATED,8d94d5c7-7edb-4f0f-a8bc-1ce838d8a667,e905be69-c986-4340-af8d-eaf727497d2c,c1,c3,26,?,?,surb={'id': '0ae2c656-ac39-41a9-9b47-7b039288b6c0', 'route': ['p3', 'e5', 'i5', 'x4', 'p1', 'c1']}
1769453273.4261413,SENT,6d7d5f96-3dec-4104-bd10-6e0f481356ae,0d633767-dac8-4d12-be26-2fa1dc4035a4,c1,c3,3387,?,p1,
1769453273.4262164,CREATED,432841bc-46ed-4b73-b7c3-49db0aaafe46,12b02e4e-083d-43a5-ad49-cb0fe6b15f28,c1,c3,27,?,?,surb={'id': '1c1f8926-fb93-46c0-bc74-1f437f8f409a', 'route': ['p3', 'e10', 'i6', 'x11', 'p1', 'c1']}
1769453273.6125934,RECEIVED,cb387f4a-352f-44ac-aca1-14d73ebdcb5f,42819223-5ec5-4994-8945-afdf0bcffd6f,c3,c1,26,p1,?,surb={'id': 'b3f25d39-fe95-4389-9b7a-0f64230ea709', 'route': ['p1', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769453273.9879534,SENT,32e45d3d-a45f-4d1d-b8ae-94267d691f59,e0fc917a-05c8-4110-b8cc-83c12612aed6,c1,c3,3387,?,p1,
1769453273.9880717,CREATED,44b3ed0f-85cf-4034-9724-75d578852765,12b02e4e-083d-43a5-ad49-cb0fe6b15f28,c1,c3,27,?,?,surb={'id': '1c1f8926-fb93-46c0-bc74-1f437f8f409a', 'route': ['p3', 'e10', 'i6', 'x11', 'p1', 'c1']}
1769453274.3074934,RECEIVED,0de1d082-9112-44e5-bacb-1a7afc5db4a8,e276e7a8-9095-4bf5-8ccb-82586ca6464c,c3,c1,27,p1,?,surb={'id': '4d7a3667-e9a0-48d3-b946-dddc5177946f', 'route': ['p1', 'e12', 'i10', 'x4', 'p3', 'c3']}
1769453274.4318843,RECEIVED,4dbc161f-6e65-4949-bc0b-56382f9e481f,b4c04f27-a770-475a-8a19-07bc86ec0d5f,c3,c1,26,p1,?,surb={'id': '5d000aa0-254b-4da3-8d2b-51a3e274d8fa', 'route': ['p1', 'e10', 'i4', 'x9', 'p3', 'c3']}
1769453274.445413,SENT,e51dcc68-a4cd-44f9-82fa-af6aedf6907b,abe1cf83-333f-4403-be2d-3436e9316c8b,c1,c3,3387,?,p1,
1769453274.4457245,CREATED,798fc9f4-f02e-46a2-b991-240d3d40982d,b5caa1a6-f281-419a-b688-f6fbc1f84e01,c1,c3,27,?,?,surb={'id': '59968876-d7e6-4854-a673-f9e955b009d3', 'route': ['p3', 'e5', 'i2', 'x6', 'p1', 'c1']}
1769453274.8556414,RECEIVED,6b6b6133-358b-4548-8e6f-2d4fdf3541e7,b4c04f27-a770-475a-8a19-07bc86ec0d5f,c3,c1,26,p1,?,surb={'id': '5d000aa0-254b-4da3-8d2b-51a3e274d8fa', 'route': ['p1', 'e10', 'i4', 'x9', 'p3', 'c3']}
1769453274.8895419,RECEIVED,8bb73bc6-2491-4fa2-a842-88ab51011235,c825f408-34b3-47d3-b731-fe8c3f0b9593,c3,c1,27,p1,?,surb={'id': '50d2f459-43e5-4de7-b634-25b6cb1c9525', 'route': ['p1', 'e6', 'i11', 'x1', 'p3', 'c3']}
1769453275.183395,RECEIVED,f1aadae5-5e3e-4a3f-b03e-3e89bd4203cb,e7037fd6-70af-429e-8d9b-6054a44a67c0,c3,c1,27,p1,?,surb={'id': '8f1e36b9-7ffe-4b89-9b50-ff6c8d028e94', 'route': ['p1', 'e4', 'i4', 'x7', 'p3', 'c3']}
1769453276.0227323,RECEIVED,9c0458e2-9954-4ae0-b7f4-745fd7067b63,96075fed-6914-448b-9f36-6d00552469f3,c3,c1,25,p1,?,surb={'id': '788f4c23-fbf0-41e0-8103-a2655532befb', 'route': ['p1', 'e1', 'i10', 'x11', 'p3', 'c3']}
1769453276.0394745,RECEIVED,4b445fb2-3b0e-45ff-ba3c-59f67ef98d30,a849df53-2326-4531-9411-1bb5bab015c1,c3,c1,27,p1,?,surb={'id': 'e6d148e1-4162-4a95-aff4-5c55b2a82614', 'route': ['p1', 'e6', 'i8', 'x9', 'p3', 'c3']}
1769453276.0796602,RECEIVED,9bfd8ed7-7ca6-4019-91c6-556752ec4485,a849df53-2326-4531-9411-1bb5bab015c1,c3,c1,27,p1,?,surb={'id': 'e6d148e1-4162-4a95-aff4-5c55b2a82614', 'route': ['p1', 'e6', 'i8', 'x9', 'p3', 'c3']}
1769453276.4387481,RECEIVED,0423aa99-6ca3-4fbd-a373-ec42eee0613c,d4d036b9-503e-4fb1-90f9-8cc0bf9fb1bc,c3,c1,26,p1,?,surb={'id': '7fff07a9-3ed4-4fa8-85ba-574fbcee18ff', 'route': ['p1', 'e9', 'i5', 'x5', 'p3', 'c3']}
1769453276.6044343,SENT,25bcd9db-83c9-4f8f-ac53-166c4a643b48,4713e0e0-a153-4af5-a521-551165f488b4,c1,c3,3387,?,p1,
1769453276.6047373,CREATED,3c4e4b38-1876-4fae-851e-38c0a4aa2369,b5caa1a6-f281-419a-b688-f6fbc1f84e01,c1,c3,27,?,?,surb={'id': '59968876-d7e6-4854-a673-f9e955b009d3', 'route': ['p3', 'e5', 'i2', 'x6', 'p1', 'c1']}
1769453276.6505628,RECEIVED,b39710c6-76f2-4ed6-b3cb-dea3639ce587,da8be023-9cd5-4629-b93b-a56be96d3208,c3,c1,27,p1,?,surb={'id': '3f8cac11-7d57-4999-9240-eedca25145b7', 'route': ['p1', 'e3', 'i1', 'x4', 'p3', 'c3']}
1769453277.2917185,RECEIVED,d06a7756-c133-4573-acd2-68420a3f6645,e7037fd6-70af-429e-8d9b-6054a44a67c0,c3,c1,27,p1,?,surb={'id': '8f1e36b9-7ffe-4b89-9b50-ff6c8d028e94', 'route': ['p1', 'e4', 'i4', 'x7', 'p3', 'c3']}
1769453277.3532853,SENT,89331c49-4b0a-4f28-bae4-440d62abed43,5311fbe0-9fe9-48e9-a16f-51efc5a84edf,c1,c3,3385,?,p1,
1769453277.3534327,CREATED,da4cd669-5cfc-4c36-aa3c-712a7e2c8416,ef6320eb-77bb-4c21-b141-a1c7d73a1651,c1,c3,27,?,?,surb={'id': 'b3e632aa-b2d2-4c0a-959c-5f3ee46a8a17', 'route': ['p3', 'e4', 'i2', 'x12', 'p1', 'c1']}
1769453277.364045,RECEIVED,b947bd8b-9240-4b9e-b486-74953177e43e,d4d036b9-503e-4fb1-90f9-8cc0bf9fb1bc,c3,c1,26,p1,?,surb={'id': '7fff07a9-3ed4-4fa8-85ba-574fbcee18ff', 'route': ['p1', 'e9', 'i5', 'x5', 'p3', 'c3']}
1769453277.3751485,RECEIVED,d481d239-74a5-4e72-9383-ee17c38e6c07,da8be023-9cd5-4629-b93b-a56be96d3208,c3,c1,27,p1,?,surb={'id': '3f8cac11-7d57-4999-9240-eedca25145b7', 'route': ['p1', 'e3', 'i1', 'x4', 'p3', 'c3']}
1769453277.6935167,RECEIVED,5cd85df6-6b99-472b-900c-68394026f36a,a7fc13c4-0bb1-468a-adb8-da07932c5b75,c3,c1,27,p1,?,surb={'id': '78ea044c-9b23-4691-830e-03e6628deb8c', 'route': ['p1', 'e10', 'i11', 'x10', 'p3', 'c3']}
1769453277.7484918,SENT,63c0221f-124f-454d-b57b-a352582077f8,41237d07-69c0-4d62-88bd-d38a1582b1c0,c1,c3,3367,?,p1,
1769453277.7485914,CREATED,7875c23b-ecea-4ea5-aaec-176dff74c08c,ef6320eb-77bb-4c21-b141-a1c7d73a1651,c1,c3,27,?,?,surb={'id': 'b3e632aa-b2d2-4c0a-959c-5f3ee46a8a17', 'route': ['p3', 'e4', 'i2', 'x12', 'p1', 'c1']}
1769453278.810842,RECEIVED,6d60777b-f40f-4c2d-98a8-4f21c1413a1d,7e1c12e2-1e92-4b83-9e17-0bb4162a1955,c3,c1,27,p1,?,surb={'id': '8287a838-7207-4cbf-9918-106479debd54', 'route': ['p1', 'e6', 'i5', 'x7', 'p3', 'c3']}
1769453279.2424037,SENT,392bb099-1149-4d2d-ae2f-43c993c6de01,8e6d0816-d03a-4217-a004-63a007e5f909,c1,c3,3384,?,p1,
1769453279.242554,CREATED,49e179cc-f65f-4086-a299-9d06b149be95,a8a53f33-c535-4a1c-bf01-24f1d45bc015,c1,c3,27,?,?,surb={'id': '60749210-7a29-4c25-983d-71b71c5d5539', 'route': ['p3', 'e1', 'i5', 'x7', 'p1', 'c1']}
1769453279.4794195,RECEIVED,7ac4faa2-908e-4238-bee5-4e14eb5b4e83,a7fc13c4-0bb1-468a-adb8-da07932c5b75,c3,c1,27,p1,?,surb={'id': '78ea044c-9b23-4691-830e-03e6628deb8c', 'route': ['p1', 'e10', 'i11', 'x10', 'p3', 'c3']}
1769453279.8398886,RECEIVED,a95e2b83-4b7c-4a29-a14a-957fad1290a3,7e1c12e2-1e92-4b83-9e17-0bb4162a1955,c3,c1,27,p1,?,surb={'id': '8287a838-7207-4cbf-9918-106479debd54', 'route': ['p1', 'e6', 'i5', 'x7', 'p3', 'c3']}
1769453279.857755,SENT,471d616a-7ea9-462f-9900-eb877fe42040,c942c9c4-3a8d-4b13-bc02-bb9b34d0092e,c1,c3,3363,?,p1,
1769453279.8579037,CREATED,182ea3fe-91e6-447f-a451-88d4e0efabda,a8a53f33-c535-4a1c-bf01-24f1d45bc015,c1,c3,27,?,?,surb={'id': '60749210-7a29-4c25-983d-71b71c5d5539', 'route': ['p3', 'e1', 'i5', 'x7', 'p1', 'c1']}
1769453280.3838992,SENT,5a90eb12-ba6a-4db2-8be6-b2f1b8ced4b8,a0d039a0-e17c-48a7-a848-55a4b7b961ba,c1,c3,3359,?,p1,
1769453280.3840897,CREATED,dd7f577b-9981-4f42-8136-44a450fae437,adb7c51d-6f75-4d77-9e8d-14b583b27138,c1,c3,27,?,?,surb={'id': '4b193439-2e14-414b-9b6e-ba4c4706ae74', 'route': ['p3', 'e4', 'i7', 'x6', 'p1', 'c1']}
1769453280.4235709,SENT,f27bd728-feb0-4c8c-b848-2ec0f8d8abf8,14662705-41ba-4a9a-a18e-c76ea1ed89fc,c1,c3,3385,?,p1,
1769453280.4237318,CREATED,7d3025e8-192b-4fe2-a995-3805aac7229c,adb7c51d-6f75-4d77-9e8d-14b583b27138,c1,c3,27,?,?,surb={'id': '4b193439-2e14-414b-9b6e-ba4c4706ae74', 'route': ['p3', 'e4', 'i7', 'x6', 'p1', 'c1']}
1769453280.4697776,RECEIVED,f5c13697-3da7-4ec8-b507-e887d56168ca,24bc4182-b492-40fb-b162-39db2e9e94ba,c3,c1,27,p1,?,surb={'id': 'b284de68-bf09-4430-954c-ac30b04599ae', 'route': ['p1', 'e5', 'i4', 'x1', 'p3', 'c3']}
1769453280.555321,RECEIVED,f5c91951-9bcb-42bc-8893-cad3b8730048,230fdd0a-5edf-45c5-8750-6675943f7ec1,c3,c1,27,p1,?,surb={'id': '65fa52ce-6c5b-4d78-91d8-aea12eccf943', 'route': ['p1', 'e2', 'i5', 'x1', 'p3', 'c3']}
1769453280.899107,RECEIVED,eb655e33-2f3b-46fb-99d0-cf42fc04a273,24bc4182-b492-40fb-b162-39db2e9e94ba,c3,c1,27,p1,?,surb={'id': 'b284de68-bf09-4430-954c-ac30b04599ae', 'route': ['p1', 'e5', 'i4', 'x1', 'p3', 'c3']}
1769453280.9483128,SENT,5d0801ea-fb26-424d-8e69-c132d3e5c0d6,7141a07d-e253-4265-ba6c-faf2ae49f050,c1,c3,3379,?,p1,
1769453280.9484653,CREATED,0975e7ce-87e9-4167-9187-42ee05ee097b,c86057ab-757f-4c92-88e1-cda2a4dfa6d4,c1,c3,27,?,?,surb={'id': '7a93e63e-1f3e-47f4-917c-c26409ef8378', 'route': ['p3', 'e6', 'i8', 'x8', 'p1', 'c1']}
1769453281.11325,SENT,76de06bf-2d7c-473d-92f4-ea080d7468f2,d0faf5ef-49cd-43d1-9ca2-a743c9c8527b,c1,c3,3360,?,p1,
1769453281.1134052,CREATED,4b0d4e75-9318-4b5b-ac37-b70a5fd9d105,c86057ab-757f-4c92-88e1-cda2a4dfa6d4,c1,c3,27,?,?,surb={'id': '7a93e63e-1f3e-47f4-917c-c26409ef8378', 'route': ['p3', 'e6', 'i8', 'x8', 'p1', 'c1']}
1769453281.324013,RECEIVED,eabf7bb6-6ab6-4b7e-b7e8-890ae49f9e86,7177d8f1-16a7-4f64-a2c4-4c504fac1551,c3,c1,27,p1,?,surb={'id': '1c55e31f-212d-47ae-9772-490fc281c6ac', 'route': ['p1', 'e11', 'i9', 'x8', 'p3', 'c3']}
1769453281.3364868,SENT,45f0761f-c373-41f8-ac89-7fb6a631a3ca,67379f12-4a84-460f-b407-7719f2fff09b,c1,c3,3394,?,p1,
1769453281.3366382,CREATED,e0d93af4-2e06-49f8-8a32-7d954fafb4f1,712a5b82-362a-4804-919f-5883fc2d8e05,c1,c3,26,?,?,surb={'id': '843574d2-1379-4e50-af9e-558a056ad230', 'route': ['p3', 'e10', 'i12', 'x6', 'p1', 'c1']}
1769453281.346999,SENT,04b9ce4a-86cf-43eb-98c4-0320da289135,687404f7-a5e8-4f33-954f-e43dd209b832,c1,c3,3400,?,p1,
1769453281.3471785,CREATED,32c88604-b9b1-4a28-87eb-d8186dd18bcc,712a5b82-362a-4804-919f-5883fc2d8e05,c1,c3,26,?,?,surb={'id': '843574d2-1379-4e50-af9e-558a056ad230', 'route': ['p3', 'e10', 'i12', 'x6', 'p1', 'c1']}
1769453281.3723135,RECEIVED,f57aeb35-f671-4b65-86e6-30a97e0cab3b,01914a9f-ca12-4101-a754-90e91f975508,c3,c1,27,p1,?,surb={'id': '6df25ece-6529-48f3-86ad-f7b68756c605', 'route': ['p1', 'e3', 'i3', 'x2', 'p3', 'c3']}
1769453281.4625185,RECEIVED,d37f9e39-afc7-408a-bf01-ee7fe708756d,569f00da-4c59-4488-8d84-1987ad348933,c3,c1,26,p1,?,surb={'id': 'f88c5d0b-d3e0-4a18-96d0-c8301e9af9ca', 'route': ['p1', 'e1', 'i11', 'x2', 'p3', 'c3']}
1769453281.7359126,SENT,ae87299a-9faa-4838-b487-8f6fca5f7243,2e40e2ff-121d-4b28-af7d-29c93ea42c75,c1,c3,3383,?,p1,
1769453281.7361264,CREATED,69dcd6ef-cc6a-4ec8-bdc3-d5d7e1ce6154,0c9be9cb-d618-4243-bca1-e38f2fb8d612,c1,c3,27,?,?,surb={'id': '40157755-8162-4e26-9462-e4925b07eac6', 'route': ['p3', 'e6', 'i3', 'x4', 'p1', 'c1']}
1769453282.3283064,RECEIVED,bec83149-c398-4ba8-ba33-8371ec5f0a4b,249a4181-4360-4341-9f4e-341f083a078d,c3,c1,26,p1,?,surb={'id': 'df1119ad-13f9-4110-90ae-a3437ff9a078', 'route': ['p1', 'e12', 'i7', 'x5', 'p3', 'c3']}
