timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769391847.0646653,CREATED,081a31ba-24be-4047-aad7-1a75f46a322d,67e2f2ba-7593-4183-97a7-726c2d4c8a66,c4,c5,26,?,?,surb={'id': 'c2db0014-6cf1-4a90-a112-c37fd3916b6c', 'route': ['p2', 'e11', 'i9', 'x2', 'p1', 'c4']}
1769391847.102646,SENT,a7797925-6061-4d70-a44e-785858352163,5ca1aae9-4c3f-4a75-8503-a6c0e4d0dd78,c4,c5,3383,?,p1,
1769391847.102794,CREATED,ab95d21b-6679-4144-b6c0-cf154f14dd2c,fadd6dc7-04fe-4253-9461-cd38fc370df3,c4,c5,27,?,?,surb={'id': '013aacb4-f7c3-41c3-b9e9-f984bc5a0945', 'route': ['p2', 'e2', 'i10', 'x12', 'p1', 'c4']}
1769391847.1982925,SENT,44b8e91f-5ee1-45ad-8d5d-fc2f83f31134,976375e3-0bd3-4398-a0bb-42e9bdd45f31,c4,c5,3387,?,p1,
1769391847.198369,CREATED,ce13e287-2c9f-48d9-b5f5-7fc8c51bd5c2,739e64ec-8828-411c-8e29-c9df500d94fb,c4,c5,27,?,?,surb={'id': 'fea92770-258e-40e5-b895-69708e7074aa', 'route': ['p2', 'e10', 'i11', 'x12', 'p1', 'c4']}
1769391847.6591022,RECEIVED,1dc14737-d25b-410b-9328-c3a4e942c6ed,66ee5733-7fe3-4bd9-8309-2e7365f56f0e,c2,c4,27,p1,?,surb={'id': 'c5bbaf6a-1254-48b4-ba12-f5e0fb8fde4b', 'route': ['p1', 'e11', 'i8', 'x1', 'p2', 'c2']}
1769391848.310458,RECEIVED,a18ba753-82a2-4f8f-baa9-46c5f77a19be,458d4c6f-7507-403f-80cb-dda43d56dd46,c2,c4,27,p1,?,surb={'id': 'edd6f7a1-4a0d-4d29-a426-ddaf9a2db3b4', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769391848.3205514,RECEIVED,5eddcf05-18d5-4f2a-948b-441dfcb89347,61d5c59b-3328-44f8-9af7-9e11adf54133,c2,c4,27,p1,?,surb={'id': '3a8b0f85-79c6-42df-b1a8-0fbee2e54057', 'route': ['p1', 'e12', 'i9', 'x10', 'p2', 'c2']}
1769391848.3346806,RECEIVED,958ea7ab-1340-4b9c-ac2b-de6e19692f34,c12e27f1-daf3-46d5-8127-dda9f9331fae,c5,c4,27,p1,?,surb={'id': 'cf95c3aa-3d0a-46f2-b2cc-da6227e03f65', 'route': ['p1', 'e4', 'i6', 'x7', 'p2', 'c5']}
1769391848.544448,RECEIVED,4560c671-c5d5-45f0-98e9-4e599dec838f,f461dec6-a0e0-4557-802f-a6e1bf2f8be6,c2,c4,27,p1,?,surb={'id': '8b4ff132-ea16-4579-bf96-60ac7766e695', 'route': ['p1', 'e4', 'i9', 'x11', 'p2', 'c2']}
1769391848.6238399,RECEIVED,e14a3967-8afa-4d4d-8965-7228ee9a9fc1,b36a6e6c-fd69-4565-98b3-f32d3620ddde,c5,c4,27,p1,?,surb={'id': '3069fda7-30b5-4ccf-bc07-85143a525716', 'route': ['p1', 'e5', 'i1', 'x10', 'p2', 'c5']}
1769391848.6462126,SENT,e51ded66-0e9a-4a35-9613-c1c1a5ed35e7,04f5f354-4efe-410b-97f0-f030bd72219e,c4,c5,3392,?,p1,
1769391848.6463478,CREATED,491ed10b-6433-41a7-be50-9a67ba2cb366,e9d1f78c-aee1-40c6-8f96-9ff2249b59db,c4,c5,26,?,?,surb={'id': '8ec7774d-4183-438d-bfdb-90a5bb2dcbe5', 'route': ['p2', 'e9', 'i5', 'x3', 'p1', 'c4']}
1769391848.6574411,RECEIVED,93cb6f78-a8b0-42a8-91b4-53da3ff4acae,71e1489b-9480-4f4f-a892-bc265d8d13d9,c2,c4,27,p1,?,surb={'id': '30629698-dedb-444d-b0be-0c161328a091', 'route': ['p1', 'e2', 'i10', 'x5', 'p2', 'c2']}
1769391848.684845,SENT,4b07fd38-912b-49e7-9a84-a1cdded470e1,dd05d561-9a9a-4d55-9e5a-6bfec18ecad7,c4,c5,3379,?,p1,
1769391848.6849804,CREATED,efeab3b2-fdbd-4acc-8e7d-01910092bfd2,566de6df-1d52-485c-9190-1b441e1b2c6d,c4,c5,27,?,?,surb={'id': '15943ba4-5c12-4165-9791-ee0eede45596', 'route': ['p2', 'e9', 'i3', 'x5', 'p1', 'c4']}
1769391848.6955128,RECEIVED,623e1c9b-4628-4a05-940e-549b474da00e,dcdf6450-9b08-401d-860a-327bca02dd34,c2,c4,27,p1,?,surb={'id': 'cf4a7e98-76c6-48eb-8c42-725ac2bf6197', 'route': ['p1', 'e5', 'i3', 'x4', 'p2', 'c2']}
1769391848.797469,RECEIVED,a66ceeec-163e-438d-b999-c553153c7b62,19a99daf-b6ed-4bc3-861c-7cfa20a721ff,c5,c4,26,p1,?,surb={'id': '68d181bf-019f-4605-b873-72006316d79f', 'route': ['p1', 'e1', 'i10', 'x11', 'p2', 'c5']}
1769391848.8314514,SENT,7896e6ad-82d6-47db-bad8-dde1d5b8a14e,00d562cb-1480-4e00-baf5-02ef77dac1cb,c4,c5,3375,?,p1,
1769391848.8317637,CREATED,24ce9578-0627-4c62-8a63-bb87b052bde0,36f6ec88-c7b7-402e-9305-e54e32787457,c4,c5,25,?,?,surb={'id': 'f1efa714-3bf0-4eb6-a036-4f16ecf875f7', 'route': ['p2', 'e6', 'i3', 'x11', 'p1', 'c4']}
1769391848.998426,RECEIVED,cedff2f3-dc04-42bf-8e95-f57e6c035e55,30684bcd-a971-4dc4-a03e-9eea8026b772,c2,c4,27,p1,?,surb={'id': 'bad80c22-685e-460e-990a-17a2ec1ebb9f', 'route': ['p1', 'e9', 'i5', 'x2', 'p2', 'c2']}
1769391849.0603695,SENT,8174cad7-bf08-45ff-8758-34686c59cce6,c81780be-75d2-4737-a6cf-eb5b34eb95d6,c4,c5,3361,?,p1,
1769391849.061206,CREATED,aefdd603-47be-4244-99e4-e9cc5b68a29f,c8fa1a68-f814-40cc-8763-d90c9aa851f5,c4,c5,27,?,?,surb={'id': '572900cd-f4b9-42bc-95a8-2aa5c8476809', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769391849.4652338,RECEIVED,4c6b20a8-18e1-4fd5-b829-8ed67c636972,b6184b91-0b79-4c91-9c33-c65c39d33910,c2,c4,27,p1,?,surb={'id': 'aa333d18-b490-4a48-a97c-e009402321fd', 'route': ['p1', 'e2', 'i11', 'x10', 'p2', 'c2']}
1769391849.4697843,RECEIVED,c3d0a80c-eebf-4b0b-adf5-95f9da691863,27657a66-b083-4980-8a25-814615e83d82,c5,c4,26,p1,?,surb={'id': 'b9c15d11-94a4-42bb-bfb0-e377e0b97d96', 'route': ['p1', 'e3', 'i1', 'x8', 'p2', 'c5']}
1769391849.6711428,SENT,54993900-7fe6-489a-9389-362a767787b8,8b71abf0-10e6-4207-9133-7f97ef0a1ad1,c4,c5,3387,?,p1,
1769391849.6712844,CREATED,5fc53fd2-7bfc-4c16-9d51-46d2c93550c3,18ec11e2-64ab-4883-b470-064dbcc0142b,c4,c5,27,?,?,surb={'id': '8efcf7f1-192a-4f1d-a669-79dc44d71ece', 'route': ['p2', 'e3', 'i12', 'x12', 'p1', 'c4']}
1769391849.8080812,RECEIVED,2433bbd7-6ad5-44aa-9411-ed08a1f42291,9c945651-358a-4163-a146-2edab342f8ff,c5,c4,27,p1,?,surb={'id': '93ebdeab-e2e0-4161-bde0-d82acdf4f276', 'route': ['p1', 'e4', 'i10', 'x3', 'p2', 'c5']}
1769391849.9356837,SENT,259238c3-a4ee-4937-9ad9-a9b6703ab10c,a2699d00-2d2c-4da6-8743-9c522d896530,c4,c5,3379,?,p1,
1769391849.9358373,CREATED,12489c7d-c618-4f5d-82be-aaa9821f77d4,41b2982a-571c-43d2-bae2-09d7c9244a2f,c4,c5,27,?,?,surb={'id': 'fc773f3d-528e-4eb5-94b9-f9f09e872c2c', 'route': ['p2', 'e9', 'i10', 'x3', 'p1', 'c4']}
1769391850.0666296,SENT,93de2898-60da-41d5-9322-e161cba4905d,9f6425a2-5606-4db2-b752-1a78cba0277c,c4,c5,3380,?,p1,
1769391850.0667295,CREATED,b0df8ec2-b7da-4256-9c04-e755073091f6,e85e232d-458d-41c2-9c48-2bd1027df17e,c4,c5,27,?,?,surb={'id': '62a0420a-3a90-4c6b-acc1-a4583a1e5a91', 'route': ['p2', 'e9', 'i2', 'x6', 'p1', 'c4']}
1769391850.107779,SENT,b80b7f49-3cd9-4077-b7cb-6a926c6fd652,5c7e97db-44c6-402e-95c6-b99087ead8ba,c4,c5,3395,?,p1,
1769391850.1078734,CREATED,5c944095-2c84-4fdd-9bde-89012fdf7301,d1610f47-2a88-4389-9df9-0a6e008ab35c,c4,c5,26,?,?,surb={'id': '56a46471-9d02-47b9-87b0-a5e4daa2aaa1', 'route': ['p2', 'e11', 'i3', 'x3', 'p1', 'c4']}
1769391850.141492,SENT,827c0aa8-687d-4b0c-91b5-d2dc89468833,30d896dd-c5f5-4148-9dee-db8640979b28,c4,c5,3391,?,p1,
1769391850.1416032,CREATED,7e799189-4b5c-4d09-a682-886eb55c9053,29279c78-b5a5-4051-b113-920991215ba0,c4,c5,27,?,?,surb={'id': 'e5a0afc1-6b4a-43d9-a682-a94dcb28df1e', 'route': ['p2', 'e7', 'i12', 'x7', 'p1', 'c4']}
1769391850.1779835,RECEIVED,65173bc6-2720-425c-8c19-a349624f19a7,fb7886bf-92c2-47ae-871b-8f3d237c8ba5,c5,c4,25,p1,?,surb={'id': 'e984ad90-0d85-4e83-8fd0-6096f6b2ead2', 'route': ['p1', 'e5', 'i10', 'x2', 'p2', 'c5']}
1769391850.2108402,RECEIVED,f6e07baa-b1ca-4cdd-8bd1-378cb74c958f,63a4081b-fcfd-4461-95c5-700c6bea1015,c5,c4,27,p1,?,surb={'id': 'cc20bd29-3d26-43c6-bbed-605092464776', 'route': ['p1', 'e3', 'i5', 'x2', 'p2', 'c5']}
1769391850.2596502,SENT,eed1873d-7f69-4c0e-93ad-eb6a5ab56fa5,0ce96276-a758-4351-b9d0-e07ee15da983,c4,c5,3400,?,p1,
1769391850.2596974,CREATED,758005ae-7796-472d-9abd-7452ef4f7a6f,e2be33ec-9547-4c67-89f0-abdd53d3416e,c4,c5,27,?,?,surb={'id': 'dd028004-e429-4b81-af6e-f0fb00aab781', 'route': ['p2', 'e1', 'i6', 'x8', 'p1', 'c4']}
1769391850.261273,RECEIVED,e2a821db-24ef-4be3-bb13-7a8acd240a33,59392d94-8428-42e4-8923-15302b8557ac,c5,c4,27,p1,?,surb={'id': 'f645e2fe-1d02-4011-9f63-2a1348e29448', 'route': ['p1', 'e11', 'i5', 'x6', 'p2', 'c5']}
1769391850.3093655,RECEIVED,e7046068-be35-4046-b966-8be204313f7e,04835f66-5e4c-4614-9cd4-5ca6f36225d7,c2,c4,27,p1,?,surb={'id': 'dd7ff0d3-520a-4f33-9d87-6b882970ff3b', 'route': ['p1', 'e3', 'i7', 'x9', 'p2', 'c2']}
1769391850.3102674,SENT,0095d9d1-e2ce-4f57-a56a-6c2de33a04db,d72c7181-7aeb-47e3-8e5f-ca742e956bcd,c4,c5,3360,?,p1,
1769391850.3103366,CREATED,877b566e-c1cd-474f-88b8-721bd02937ac,9b02f7b7-0a21-4cea-b48c-a41d4e7ebdcf,c4,c5,27,?,?,surb={'id': 'abbbc56b-23eb-4687-9466-33afad1f594f', 'route': ['p2', 'e7', 'i3', 'x6', 'p1', 'c4']}
1769391850.3192632,RECEIVED,587a1a50-7129-46df-8d55-fb8f1fed11d2,28b53fd0-37d7-49a5-8cd1-27ab1f216339,c2,c4,26,p1,?,surb={'id': '58469c01-0ca6-4304-bb04-ead15a010921', 'route': ['p1', 'e7', 'i7', 'x11', 'p2', 'c2']}
1769391850.4260297,RECEIVED,97fd7f69-8b8f-4a15-b356-b980a93966a1,80b4d399-f591-4ae9-a38c-b4c5c13109a6,c2,c4,26,p1,?,surb={'id': '43e0a7cf-adf7-4e85-9bb0-bb184326e342', 'route': ['p1', 'e5', 'i12', 'x7', 'p2', 'c2']}
1769391850.5797617,SENT,c37da383-06cb-478e-9221-3ce15feccec5,b3c3c704-cd60-4ace-beea-dc1d28cd74ab,c4,c5,3397,?,p1,
1769391850.5799959,CREATED,54a4c4f5-e089-45ff-878b-3d5f51519599,f6ad0467-24ef-4c42-9bf2-2468ab6a973e,c4,c5,27,?,?,surb={'id': 'da301e69-5157-4956-a7c5-28ddd7605c5c', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c4']}
1769391850.6285303,SENT,9322f8e1-8f3f-41ae-8533-03dde7151776,33a33f39-a404-4e2b-993b-6089bcb8c8fb,c4,c5,3385,?,p1,
1769391850.6286595,CREATED,1321ebea-5959-4540-8212-fa0a3deb6d37,a9741cf3-ba9b-4730-bf11-517ce6a94dfb,c4,c5,26,?,?,surb={'id': '1eaa786e-6169-42b8-8d95-cd63ab389841', 'route': ['p2', 'e12', 'i4', 'x1', 'p1', 'c4']}
1769391850.6612952,RECEIVED,0cb2d16f-7a82-4d17-b712-a5477d79ac18,5585635c-c66d-48e6-8a10-bbdfe0d8619f,c5,c4,26,p1,?,surb={'id': '367333ef-d5f3-4f45-9bf1-6b41b17da6bc', 'route': ['p1', 'e4', 'i10', 'x3', 'p2', 'c5']}
1769391850.6741743,RECEIVED,99fe556e-d724-45ce-b5de-2766957fe7b3,eabb980d-dc1b-41bf-baf0-f0776b18979b,c2,c4,27,p1,?,surb={'id': '752c7f4c-99a5-47c3-8f35-9e17b99b956c', 'route': ['p1', 'e6', 'i2', 'x3', 'p2', 'c2']}
1769391850.7573066,RECEIVED,10fce83e-c872-483e-a20d-70b87f891844,a2503ad2-553d-4088-916d-909287b0eccf,c2,c4,27,p1,?,surb={'id': '1822ae7a-ba34-49c7-9544-093f866a6f6d', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769391850.811441,RECEIVED,895de3c7-3bca-4ce5-9734-572109fb8876,b4de4d7e-2c3a-476c-9020-9697c1cbac74,c5,c4,27,p1,?,surb={'id': '9e382f9e-6571-4f2c-9eb4-b2647c6bed0b', 'route': ['p1', 'e8', 'i8', 'x11', 'p2', 'c5']}
1769391850.8753471,RECEIVED,310f8c1e-c04a-4198-9913-5132df9de002,646d190a-9d00-4baa-92c5-443b6d714cf2,c2,c4,27,p1,?,surb={'id': '07504198-2b7c-4e93-9071-fbb96861cc51', 'route': ['p1', 'e11', 'i1', 'x2', 'p2', 'c2']}
1769391850.9630857,RECEIVED,253b2756-68fd-4bd2-813f-a88b99af1b70,8ffee893-3f83-4ae6-be96-c82de66903c4,c5,c4,27,p1,?,surb={'id': 'e0d70b7f-7bb3-4580-8111-60130da9bffd', 'route': ['p1', 'e6', 'i12', 'x8', 'p2', 'c5']}
1769391851.0308628,RECEIVED,09698e30-48ea-4964-85e3-9738c5a8e05d,7c07ca12-20cd-4000-ae6d-c5710038ffd5,c5,c4,27,p1,?,surb={'id': '9f8ef34a-8dda-446b-844c-760a8b2190fe', 'route': ['p1', 'e6', 'i6', 'x11', 'p2', 'c5']}
1769391851.0741367,SENT,639f0e8d-dc77-4df6-a97e-746f7a0f4ed1,5e439334-65f2-4bff-b61f-807e3dbc36ff,c4,c5,3380,?,p1,
1769391851.0742295,CREATED,61209e32-c12d-4bac-bc3f-5b03140c0e2e,ffb1a593-7c1c-4017-bc99-9a9148b38dfe,c4,c5,27,?,?,surb={'id': '9eca0fa5-4246-457d-b1d8-d0bffa615ee0', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769391851.3073754,RECEIVED,6befd36b-dcc8-4d33-815d-8ad4c76921df,d96a2108-bffe-4a24-af9e-1b0cd2b02edb,c5,c4,27,p1,?,surb={'id': 'bbcb5449-b7ac-4c5d-b8c6-8507d40addc1', 'route': ['p1', 'e11', 'i7', 'x3', 'p2', 'c5']}
1769391851.4743009,SENT,1758e9ac-38bf-466f-929f-4e8d0d1262da,88faa876-aba6-4013-a045-d1db2bea3b2b,c4,c5,3360,?,p1,
1769391851.474422,CREATED,60112255-1b42-4dd5-8d3a-a49c27b98f3d,98815744-0bf1-4faa-a462-132791748cb4,c4,c5,27,?,?,surb={'id': '7725daf7-b029-4989-b44c-0a04bb718ef9', 'route': ['p2', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769391851.5093527,RECEIVED,2d73cfd6-216f-48e5-82d2-0748780a8133,afe936e3-4818-4340-b180-50adde8569ea,c2,c4,27,p1,?,surb={'id': '6a866284-7ed3-4d85-ba6d-2b41f9733ca5', 'route': ['p1', 'e4', 'i3', 'x1', 'p2', 'c2']}
1769391851.6375132,SENT,716dcc7e-e085-41b4-9fa2-5e28e97c345b,fdaf1230-0e0c-4183-bb56-30aa2fe4d658,c4,c5,3392,?,p1,
1769391851.6376348,CREATED,13f142c9-5dc5-4be2-9c15-070341d85922,85903d7c-ee16-4630-89fa-6c1bd590c795,c4,c5,27,?,?,surb={'id': '23c68cec-dba2-4ddf-bb2a-1a6c0e461289', 'route': ['p2', 'e2', 'i12', 'x3', 'p1', 'c4']}
1769391851.6558273,RECEIVED,fdbcd7d5-799b-45e7-97a5-8b1c1a67f619,e07fe1df-f88e-4415-9345-d2fa434b2341,c2,c4,27,p1,?,surb={'id': '8cf288d6-aa87-46f1-848f-47feda00e3af', 'route': ['p1', 'e5', 'i5', 'x1', 'p2', 'c2']}
1769391851.7245107,SENT,7ede24ba-9371-45b5-acc9-acfd1125ef20,a2c5e5f6-d5aa-49ea-b16c-8e48a2a8e931,c4,c5,3400,?,p1,
1769391851.7246304,CREATED,ed7d1a5b-07a7-4a85-b79f-f34add9881f6,4d66d119-7813-48d0-83e0-8bc93dcc4bcb,c4,c5,26,?,?,surb={'id': '32c57277-3208-4410-82eb-dd5ee8917c34', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c4']}
1769391851.9949706,RECEIVED,52f80c19-ab60-4e26-a3cc-091c535fb2b8,46d65a30-93c9-4c1b-bddf-0e328c085fa5,c2,c4,27,p1,?,surb={'id': '6a969315-a67e-4034-925a-827493d9c440', 'route': ['p1', 'e8', 'i2', 'x8', 'p2', 'c2']}
1769391852.10724,SENT,2b96c870-dc28-4b53-8e80-942fb3f54463,fc54cb0d-c46c-441a-a91c-c91d7f5cf356,c4,c5,3388,?,p1,
1769391852.1073084,CREATED,393067ca-717e-4385-a7d5-92fbb8065205,530a57c9-f9ed-4f3f-8e71-d0430ebddd80,c4,c5,26,?,?,surb={'id': '93d01ce4-0e1d-4aa3-bb99-00cfc575817b', 'route': ['p2', 'e11', 'i10', 'x11', 'p1', 'c4']}
1769391852.1824746,RECEIVED,f68d59d6-7fd3-45b6-9beb-5ff09fca3536,c81d1263-bd24-4ed9-9f05-2d656bc298a8,c5,c4,26,p1,?,surb={'id': '43145034-0ed0-4538-a473-754a847cc7b6', 'route': ['p1', 'e3', 'i9', 'x3', 'p2', 'c5']}
1769391852.4764698,RECEIVED,f8bd600a-fd22-406d-b36b-e0dc1ca9bd2e,d8e2c044-db05-442b-b099-30c63c55c11b,c5,c4,27,p1,?,surb={'id': '8b7a6fa1-af23-4b68-a54b-e108076229f3', 'route': ['p1', 'e9', 'i9', 'x7', 'p2', 'c5']}
1769391852.488974,RECEIVED,b42f79b9-9353-42e9-b657-3a73ddd52ac1,ebb05504-db9a-4417-b213-c0ec88a1b29d,c5,c4,27,p1,?,surb={'id': '115dfd9f-53d7-4497-ba7b-46a2c23ac151', 'route': ['p1', 'e2', 'i6', 'x3', 'p2', 'c5']}
1769391852.605911,SENT,d6ac9491-4979-47ba-8f7d-39d41dc22b9d,fe86e6ff-4398-497a-b38d-1adcdb9d0389,c4,c5,3391,?,p1,
1769391852.606014,CREATED,6cbbc9e8-0be2-4860-89d8-089d2f64d1a7,dc1fa814-4355-4785-b8a8-60f76b0899b7,c4,c5,27,?,?,surb={'id': '64290c6d-e300-4163-8cf1-f5451b261c86', 'route': ['p2', 'e11', 'i11', 'x10', 'p1', 'c4']}
1769391852.613015,SENT,0ef9a7fc-42f7-4ac7-9f44-e6f3fd4ff022,5f9650a0-59b5-45f1-9e5a-e898c9254682,c4,c5,3368,?,p1,
1769391852.6133072,CREATED,acc4f902-c675-45ed-afa5-fda4dc1e7847,775bfac2-72c9-44c6-b025-dc11fe39f13e,c4,c5,27,?,?,surb={'id': 'bdcbddfc-6acd-456e-a16f-77f5b992dc18', 'route': ['p2', 'e2', 'i12', 'x7', 'p1', 'c4']}
1769391852.6388385,SENT,ddc73d15-7a20-4088-ab56-728660f13bd1,3681aec1-b976-4ad7-8890-1633fda1dee5,c4,c5,3399,?,p1,
1769391852.6389477,CREATED,8502a33d-5db5-410a-986e-889f31f7ad8c,8ab0fcb1-1c68-474f-963c-afa376401231,c4,c5,26,?,?,surb={'id': '9f6a7414-74a3-4660-a37f-0b0153850ee7', 'route': ['p2', 'e12', 'i12', 'x12', 'p1', 'c4']}
1769391853.1308985,RECEIVED,42940670-a2e4-4046-8df6-1b745d5fb05a,546d6df9-dd18-4adf-8cfa-d6f1df2c7cc8,c2,c4,26,p1,?,surb={'id': 'c07a5c10-bfe8-4b80-9040-4a9a929e1897', 'route': ['p1', 'e5', 'i12', 'x4', 'p2', 'c2']}
1769391853.2113166,SENT,4d858db2-b9ee-43e5-888e-40b9ce6f7104,33e7822d-bc57-49c8-936f-80b65809c7c8,c4,c5,3383,?,p1,
1769391853.2114086,CREATED,5454f197-db71-428b-9403-dfa54020688a,a38c0eca-1366-447e-86cd-b47585d0063d,c4,c5,27,?,?,surb={'id': '62e2adfc-dc6c-4c1f-a396-e274a448572a', 'route': ['p2', 'e2', 'i2', 'x5', 'p1', 'c4']}
1769391853.724349,RECEIVED,23e49bbd-73d1-4945-a254-08a75511043e,31e3ff4b-f920-4001-b8d2-7d33fb27d252,c5,c4,26,p1,?,surb={'id': 'ba87a8e3-dd23-492f-9dc5-734c7bc95852', 'route': ['p1', 'e12', 'i12', 'x1', 'p2', 'c5']}
1769391853.8253477,RECEIVED,cfdba408-0bc5-4aca-b8c2-2eba72381a8f,960bc590-2ebf-469a-8fe7-61168c54eb95,c5,c4,27,p1,?,surb={'id': '9593bfeb-290e-4cdd-8438-4a7bd1a0e916', 'route': ['p1', 'e6', 'i6', 'x12', 'p2', 'c5']}
1769391853.966279,RECEIVED,67b9594c-9052-49f0-81ae-e96f80e58c1a,73a969ab-478a-4782-878e-7c5f00654416,c5,c4,26,p1,?,surb={'id': '29e63c59-be9d-425b-8966-e05d17dec554', 'route': ['p1', 'e10', 'i10', 'x7', 'p2', 'c5']}
1769391854.011422,SENT,0496f5ce-3da8-47f1-b682-87786f95eecf,e0ed95fa-fed8-4236-bd61-0464f4f77426,c4,c5,3383,?,p1,
1769391854.01152,CREATED,9e10d73e-dbf0-4ed4-833e-e03aceae6f8a,f0adf70c-b28d-48c5-9b48-624f0ab89b9a,c4,c5,27,?,?,surb={'id': '143b366a-61f1-4c72-9d60-6fdcd794f980', 'route': ['p2', 'e1', 'i1', 'x2', 'p1', 'c4']}
1769391854.0135577,RECEIVED,fd238c74-0cc7-4f6d-9075-b505c0f18003,f166bb0f-301d-4e55-a719-f3c9dbd98ea4,c2,c4,26,p1,?,surb={'id': '0f7e0ff6-bcf7-474f-b5b3-0d2904236464', 'route': ['p1', 'e11', 'i2', 'x2', 'p2', 'c2']}
1769391854.0359952,RECEIVED,70313d57-2c9f-464b-b56d-4d9629d0b1e4,9dc6cc31-23e5-452d-8a4e-ea165a4abc92,c2,c4,27,p1,?,surb={'id': 'aa4cc771-f644-46f5-95da-54fe3ddc9cb7', 'route': ['p1', 'e7', 'i9', 'x11', 'p2', 'c2']}
1769391854.1576455,SENT,ec66db84-b6d1-448d-b4a5-8b4806696cd1,abda0019-d601-4c0f-b8d6-e882c0d17dfc,c4,c5,3389,?,p1,
1769391854.157792,CREATED,1a379fad-0f7d-492d-baf8-83d34cfae654,e08cac79-9fdf-42b6-a0f7-c1d12ce37f16,c4,c5,26,?,?,surb={'id': '55727c0d-1d24-410d-b8b9-ed1107a6a8c7', 'route': ['p2', 'e8', 'i10', 'x11', 'p1', 'c4']}
1769391854.763537,RECEIVED,f2ff9777-68a7-4293-88a2-4351a5532f18,b2add626-b98c-4b48-88e1-1c0b54abb862,c2,c4,27,p1,?,surb={'id': '197fccdc-7e1f-4aea-b0da-47786e656a9a', 'route': ['p1', 'e7', 'i6', 'x8', 'p2', 'c2']}
1769391855.0164537,RECEIVED,e62726f5-5c65-444d-8aba-ea3fa98c2c8e,6b83cc01-e6b7-46af-bc64-03cd3e4104c7,c2,c4,26,p1,?,surb={'id': 'fd70ab70-a66f-46c2-8516-179cca5a3d1d', 'route': ['p1', 'e3', 'i9', 'x1', 'p2', 'c2']}
1769391855.029978,RECEIVED,c22bbb71-6a9a-42bb-997e-047a47e20ca4,3599b634-eb84-4470-9644-6d566b258ace,c2,c4,27,p1,?,surb={'id': '28ece497-1a53-4cd9-a4d3-af1f87634703', 'route': ['p1', 'e9', 'i9', 'x10', 'p2', 'c2']}
1769391855.1769907,RECEIVED,6399e809-ad41-4534-8c95-9439dcf2987b,c23d597a-1f17-4978-8c10-ffe4131b42fe,c2,c4,27,p1,?,surb={'id': 'ddecda8b-8c1d-4876-9e7b-c451450823a9', 'route': ['p1', 'e8', 'i6', 'x2', 'p2', 'c2']}
1769391855.1941836,RECEIVED,0513235b-46bf-47fc-8036-4d5b48a4bdc6,cf380530-61e7-45c1-8b2a-ec822c1c7bf4,c5,c4,27,p1,?,surb={'id': '3a3aef48-ec46-45c0-97d5-973d0d33640e', 'route': ['p1', 'e11', 'i8', 'x2', 'p2', 'c5']}
1769391855.2427762,RECEIVED,cbe9444e-e6d1-46a7-8b56-4053acea96dd,6c4a8330-6791-4192-80a7-627453e5ed9f,c2,c4,27,p1,?,surb={'id': 'a88ceaba-80e8-40be-a56c-a46699537f00', 'route': ['p1', 'e5', 'i1', 'x7', 'p2', 'c2']}
1769391855.5017407,SENT,9f8fe745-390f-4eb3-8e83-5d1031cdd19c,cf20e9ba-82e9-499e-a286-a6451d7d7b02,c4,c5,3384,?,p1,
1769391855.5018427,CREATED,1df4eaee-12e8-4da5-bc3e-605b4134dc0d,b42880ac-7fd5-4de3-960c-e4e05feef345,c4,c5,27,?,?,surb={'id': '6dd2c844-c4d9-498f-9f39-1cc6012e3caf', 'route': ['p2', 'e7', 'i10', 'x3', 'p1', 'c4']}
1769391855.5340135,RECEIVED,74baf603-5724-4dfb-ad6c-275a58f86256,fae1d025-0400-477f-91a5-dc93a58dce6e,c2,c4,27,p1,?,surb={'id': 'd01ad8ab-8c2c-46d8-bdb4-a67dce5d83c1', 'route': ['p1', 'e2', 'i12', 'x5', 'p2', 'c2']}
1769391855.8159938,RECEIVED,62da6f98-efca-4dfd-8f98-5e37886b9d3c,7ad59f23-2cdb-4408-b991-1e245cda2400,c2,c4,27,p1,?,surb={'id': 'c5dea0df-fa9f-48f5-afe2-403782ad3fb1', 'route': ['p1', 'e1', 'i6', 'x9', 'p2', 'c2']}
1769391856.086947,RECEIVED,18b7fe4a-8335-405c-9c43-31d846c86965,aa409693-ab57-4bb6-85a5-79279d228842,c5,c4,27,p1,?,surb={'id': 'fe34a395-39a9-4fd7-9dd6-b4674653346e', 'route': ['p1', 'e8', 'i4', 'x4', 'p2', 'c5']}
1769391856.1510375,RECEIVED,bc26b7b8-af7d-49e5-8e1c-1d0563ed9d16,cb68892f-6086-47ce-82bb-78753f23bcbe,c5,c4,27,p1,?,surb={'id': '8de8e283-d493-48ee-8235-d178e5c5f5e8', 'route': ['p1', 'e4', 'i4', 'x4', 'p2', 'c5']}
