timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741748.8216293,SENT,d3a8f162-6cde-42a6-b273-8c65b5cac35c,8418aabd-cf6b-4dd4-8a8a-52494bce095d,c1,DROP,2012,?,p1,
1769741748.8217554,CREATED,04da5b25-c5e4-4ce5-a90f-efb25218bf2b,7ea172be-46c4-4632-aa05-c7b1c13779b1,c1,DROP,27,?,?,
1769741749.8557415,SENT,19293c41-87ac-4903-bdd1-4f8da765ef8f,608df9c5-9f24-4067-884c-dfefeaa71418,c1,c2,3405,?,p1,
1769741749.8561485,CREATED,66a1df90-c847-45d4-a119-87f1a8e0861d,2c12d6ff-6074-456c-8fc7-3d80378f74b7,c1,c2,27,?,?,surb={'id': '5b3ff4ac-8319-40d7-91d2-a70061fa0e35', 'route': ['p2', 'e4', 'i7', 'x9', 'p1', 'c1']}
1769741941.5971727,RECEIVED,807101e5-1869-41c2-9f03-e6da423c35ec,32d80e2f-0aff-4724-9463-6cade94e4338,c5,c1,27,p1,?,surb={'id': '0aaea2c0-fcd0-475d-a3d6-afb039378939', 'route': ['p1', 'e3', 'i1', 'x10', 'p2', 'c5']}
1769741941.5978682,SENT,abba73cb-e3a0-4d67-b639-0e86def2a9c0,beaaf154-c50b-4fad-bcdf-a3cda3a058b4,c1,c2,3388,?,p1,
1769741941.598427,CREATED,a378e550-9bed-4a01-9ea8-7445ed8dcf70,9d8accb2-56cc-4ae8-bdff-03cda4d02ebe,c1,c2,27,?,?,surb={'id': 'f4372df0-c16d-4155-beb8-31a9ed7804e9', 'route': ['p2', 'e11', 'i9', 'x5', 'p1', 'c1']}
1769741941.6248956,RECEIVED,db5b71d3-b0fa-4e7e-b9c2-d0f9f8ac3de1,ed34ddc3-5e22-4736-a70d-4d3b4840b6d8,c5,c1,26,p1,?,surb={'id': '31b6256e-f93f-4a79-bf32-fce7921394e1', 'route': ['p1', 'e7', 'i11', 'x2', 'p2', 'c5']}
1769741941.6953237,RECEIVED,732245c1-b060-4863-9286-21913a456b56,45ef7edb-69c2-4d7e-baeb-24ca5479753e,c3,c1,26,p1,?,surb={'id': '272ee3bd-3924-40f2-9d35-997faa2d395f', 'route': ['p1', 'e8', 'i7', 'x12', 'p3', 'c3']}
1769741941.7388678,RECEIVED,dc5d5511-2cf5-4a9c-82f3-94ea8b428a7c,2dedfdbb-7ccd-4838-a026-906b0a78f08a,c5,c1,26,p1,?,surb={'id': 'ca0687a9-def9-450d-9f0f-7d7b7ea3f100', 'route': ['p1', 'e10', 'i5', 'x6', 'p2', 'c5']}
1769741942.0193152,RECEIVED,af6389e3-3202-4ee2-831d-ab50ce0a6bf3,95b4693e-8f7f-43da-b6b4-1b132f674efb,c5,c1,27,p1,?,surb={'id': 'c8bee4d7-2c51-46ef-90ed-5438e9b541fd', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c5']}
1769741942.0782998,RECEIVED,0d4b2208-3912-43b4-bff3-19cc6f8b4042,08a41be8-0745-4a82-a37c-055e377c1d38,c5,c1,27,p1,?,surb={'id': '398a214f-f0dc-4ed6-b38d-b31f82ae2a88', 'route': ['p1', 'e9', 'i9', 'x6', 'p2', 'c5']}
1769741942.2244556,SENT,c9285d20-6fca-4cb2-800e-c1f7db4fea77,5c8062cc-d513-46b0-8c74-8d92402dbf18,c1,c2,3392,?,p1,
1769741942.2245271,CREATED,00c8856a-8c03-448f-ba84-c21d54eaa28a,151392dc-b84d-436a-bdf8-36dd09ee1d41,c1,c2,27,?,?,surb={'id': '5405d8c7-aacf-4d58-ad43-b51fca24813a', 'route': ['p2', 'e12', 'i7', 'x9', 'p1', 'c1']}
1769741942.263166,SENT,2f8b301f-3ce3-4e5e-9dcd-f00d6c57b9c9,2e683ea8-8453-4523-95d1-1fec986d06fd,c1,c2,3399,?,p1,
1769741942.26336,CREATED,668f2f77-ba97-4e67-b70a-166c6493e133,3b6ccfbe-a4a3-4ee5-b5fc-c95ff81ec1b8,c1,c2,27,?,?,surb={'id': '76e1bc98-20af-4727-9940-80a1d572ac3a', 'route': ['p2', 'e4', 'i4', 'x2', 'p1', 'c1']}
1769741942.3448987,SENT,125d161a-0ad7-4e82-a759-d752848ad837,fb17f594-b734-4f6f-a08d-c2f598993087,c1,c2,3384,?,p1,
1769741942.3450983,CREATED,f6d6c18d-fcef-4ade-adbd-45d63b151f99,1fcb592e-0ae0-4f06-9a71-025792044be5,c1,c2,27,?,?,surb={'id': 'c7f43e05-fc11-4c27-836c-5531729babdb', 'route': ['p2', 'e10', 'i1', 'x4', 'p1', 'c1']}
1769741942.3670208,RECEIVED,09cbe4d8-cdde-49f2-bfe4-a379e389f1d9,2f18eaee-8876-40e4-848e-bf8ba347ff4e,c5,c1,26,p1,?,surb={'id': 'e52d12c8-059b-4d8a-8a40-2a9acad2ede7', 'route': ['p1', 'e4', 'i3', 'x9', 'p2', 'c5']}
1769741942.425086,RECEIVED,57201b7c-4dcc-48d7-8a6d-70136d08abdf,a34ce5f3-d5e9-4996-b455-a57889a640f6,c5,c1,27,p1,?,surb={'id': '25c43683-3b00-4f70-b569-5b500d56bbe4', 'route': ['p1', 'e11', 'i3', 'x10', 'p2', 'c5']}
1769741942.5777595,RECEIVED,22f7d34c-060c-4cd6-b4d0-fb808fe173e3,ed6adb7a-19d1-4c38-8922-34afc7bbdb4f,c3,c1,26,p1,?,surb={'id': '9d5db369-650c-4417-b84a-8d91b2ab82af', 'route': ['p1', 'e3', 'i9', 'x3', 'p3', 'c3']}
1769741942.6553466,SENT,ce3f2eb2-89b6-465c-8624-c8991cc72ff4,554df95e-f8bd-4220-b6a0-c1493df2e7e8,c1,c2,3389,?,p1,
1769741942.655466,CREATED,073ec896-7862-4c44-9075-7f267d3cca3e,1d437af8-7950-4c52-beea-6097413045c6,c1,c2,27,?,?,surb={'id': 'fe1710ae-5fdb-49f6-b7a5-411eb536c60f', 'route': ['p2', 'e7', 'i4', 'x3', 'p1', 'c1']}
1769741942.7641788,RECEIVED,69acae01-e242-47f9-9fab-a4ed29af9b55,d390d23f-a956-4222-843f-bfa8bc7523cd,c3,c1,27,p1,?,surb={'id': 'fcfebbf7-3069-4923-9d25-9a705feb7ac0', 'route': ['p1', 'e2', 'i1', 'x12', 'p3', 'c3']}
1769741942.8013947,SENT,16f2b088-c715-42b6-bf68-6ca12e3cc5ed,102bf7c6-a464-4c4c-b9d7-6131bbe41237,c1,c2,3376,?,p1,
1769741942.8015637,CREATED,731433dd-54b1-4bcd-92d0-7d64998740cb,bd7a1ac7-ead4-42ed-a802-81240802d2c5,c1,c2,27,?,?,surb={'id': '67059ef6-3e38-4a58-9f5e-f82f7dd36acc', 'route': ['p2', 'e9', 'i4', 'x2', 'p1', 'c1']}
1769741942.8262649,RECEIVED,b37603d7-4643-4d49-85d1-14a1f40164ab,6d4a346b-ee8e-4441-b27b-53649dd32178,c5,c1,27,p1,?,surb={'id': 'f417065d-170c-419e-ae4e-e4d107012835', 'route': ['p1', 'e8', 'i6', 'x7', 'p2', 'c5']}
1769741943.1120887,SENT,1a9f620b-963c-41e7-8301-98ebabf59e67,e7433d33-7874-458e-a05d-f81eef7bb3b7,c1,c2,3372,?,p1,
1769741943.1121676,CREATED,e513deac-fb49-4ce6-82a6-3293a4a2457c,c423f7a7-f016-4756-adac-73c1c2e63834,c1,c2,27,?,?,surb={'id': '4b9da204-7508-4fb9-a8c2-6523b460146e', 'route': ['p2', 'e4', 'i5', 'x11', 'p1', 'c1']}
1769741943.2306786,SENT,b9e8ba03-642b-44cc-933f-1aaf56662c4a,c1c0aba1-6186-44e5-a3c3-c930dbac38a8,c1,c2,3375,?,p1,
1769741943.2307553,CREATED,d521e854-ad8a-41e3-9597-36dbbe6e360b,95ebea76-00fa-467a-a663-b154c4330f95,c1,c2,27,?,?,surb={'id': '024c3b88-1eee-428e-b4c2-2a9bffea05df', 'route': ['p2', 'e5', 'i4', 'x1', 'p1', 'c1']}
1769741943.249236,RECEIVED,935362f6-5632-4615-a91f-0f849cf3b5fc,480d8ddb-480c-45c7-b313-c4c0ddece094,c5,c1,27,p1,?,surb={'id': 'ac8d8af1-b5dd-4f65-8982-04027fb9e5d9', 'route': ['p1', 'e8', 'i10', 'x5', 'p2', 'c5']}
1769741943.378006,RECEIVED,31abca45-5e0c-4345-8495-aafae8607698,3c2e4f2c-2fa5-4ea6-8223-e678a61f9106,c3,c1,27,p1,?,surb={'id': '3f7730ed-407e-4929-9a48-065c7e4dfa46', 'route': ['p1', 'e11', 'i6', 'x2', 'p3', 'c3']}
1769741943.9143667,SENT,0193d185-d660-4a6d-9200-a0b8cbc7dace,20eea591-51e4-4827-a631-ed7efd5aaaf8,c1,c2,3387,?,p1,
1769741943.9144306,CREATED,d1aed502-5e40-462a-a7dd-0232b2a3da98,a1b96f29-5e9c-4cdf-8399-223d25fa3c90,c1,c2,27,?,?,surb={'id': '326210bd-8bee-4121-838f-4753abaa705a', 'route': ['p2', 'e11', 'i10', 'x7', 'p1', 'c1']}
1769741944.0042844,RECEIVED,f9487ffe-d22b-4fdc-872b-ac0551c1390b,5622d56f-3e5d-4728-ba9c-323096645076,c5,c1,26,p1,?,surb={'id': 'e4aa26ce-5f16-4012-b715-8f53712afe1e', 'route': ['p1', 'e11', 'i4', 'x2', 'p2', 'c5']}
1769741944.05955,RECEIVED,dfd23438-6069-459f-b856-474ba3193500,c2b480a5-c861-4e6e-ba15-158404ab9462,c5,c1,27,p1,?,surb={'id': '4e2eeb3d-5879-4f08-9452-a9f8a3e62d8f', 'route': ['p1', 'e6', 'i5', 'x7', 'p2', 'c5']}
1769741944.2214932,RECEIVED,17a47308-d35b-4046-8499-c9cf732f8bef,e40e31e1-1210-4d93-9fef-98f0cb34e300,c5,c1,25,p1,?,surb={'id': '09cb6bfd-c736-49f1-b0ca-96a245d8b108', 'route': ['p1', 'e3', 'i2', 'x10', 'p2', 'c5']}
1769741944.3576283,SENT,a2aa457c-4283-41db-986b-dc7bc7dc990d,de98a73b-02e1-4b82-850d-91660a02a31c,c1,c2,3396,?,p1,
1769741944.3577769,CREATED,6c6a12da-d4fc-413f-8cb8-1807f3679dbb,3caca8cd-d6fd-458d-b002-8dc7404d9787,c1,c2,27,?,?,surb={'id': '6495bca3-115d-4ffd-ada7-a9504e2d2a39', 'route': ['p2', 'e10', 'i12', 'x3', 'p1', 'c1']}
1769741944.5705626,RECEIVED,d8f1fb58-34b7-4a58-8635-24df24d46749,10f847f8-3d92-4923-94a3-9e48250723f0,c3,c1,27,p1,?,surb={'id': 'c0cd27b2-7a47-417f-ae76-f11e593ede3c', 'route': ['p1', 'e7', 'i6', 'x10', 'p3', 'c3']}
1769741944.7861016,SENT,44abe5ee-7820-41d9-83aa-a8d22a864ca1,7fe4ee58-6d41-4533-ade1-d8ff18db3968,c1,c2,3379,?,p1,
1769741944.7862535,CREATED,fa1721e8-831b-4f2e-96f6-82307393fafb,a807393f-d7b6-4c81-a711-9799e9f15679,c1,c2,27,?,?,surb={'id': '1fc35d68-a36c-4bbd-ae31-f12cd0fcce01', 'route': ['p2', 'e5', 'i9', 'x2', 'p1', 'c1']}
1769741944.918941,SENT,e202004d-a9d1-4121-95bb-c0d5e5e2e605,16845ecd-82ff-4eed-bcb9-026901cd760e,c1,c2,3372,?,p1,
1769741944.9191117,CREATED,5a2faf73-9dbf-47e9-b69e-a3b4c49a5d5a,465aef7c-4975-4636-9e40-fdd37f6efc6c,c1,c2,26,?,?,surb={'id': '1763540f-04df-45e5-94f2-2184ac2d96e3', 'route': ['p2', 'e7', 'i1', 'x6', 'p1', 'c1']}
1769741945.0213263,SENT,52ad3be2-4209-4eba-8fdb-6905dce68621,ce2c250a-7be3-43c6-b6ea-9b594d24075f,c1,c2,3385,?,p1,
1769741945.021444,CREATED,548ed66b-41d3-4962-83d1-e9574622fc2e,6d67c30a-5b0b-4ec9-968d-7ad5f8e502ec,c1,c2,27,?,?,surb={'id': 'b7956728-211e-4913-888f-f73dc055f80b', 'route': ['p2', 'e3', 'i10', 'x9', 'p1', 'c1']}
1769741945.0566154,RECEIVED,4fa97228-6e84-439f-8319-772c39bec535,c107dc29-280b-48e8-9d0e-139c9e596007,c3,c1,27,p1,?,surb={'id': 'b6198db6-5bdd-427d-969b-b60cff162c76', 'route': ['p1', 'e6', 'i12', 'x10', 'p3', 'c3']}
1769741945.2229176,SENT,4f925447-bd97-4c95-81d0-01501fc78b73,6c2e3131-54eb-4440-8585-3a5f15fc836b,c1,c2,3398,?,p1,
1769741945.2231102,CREATED,5f24fe5b-3579-4837-8076-f834597d3f2f,4312e3d9-c3bf-44a3-89f2-f65c3b1fdbb6,c1,c2,27,?,?,surb={'id': 'ba27edbc-4f77-4615-8b8d-333538f9f2e6', 'route': ['p2', 'e11', 'i10', 'x7', 'p1', 'c1']}
1769741945.3784695,RECEIVED,7a63353f-676f-4bb7-95f0-d39165a9ea19,e7276403-f653-4765-a356-5a7cbbb81e1a,c5,c1,27,p1,?,surb={'id': '678d8f61-e256-45a5-92e0-72a9c6bf802f', 'route': ['p1', 'e1', 'i7', 'x7', 'p2', 'c5']}
1769741945.3932905,SENT,576f9ea3-3367-4582-a666-e584f4d09ed1,078e10b2-3fcb-4a33-bd0e-2821deda40ed,c1,c2,3392,?,p1,
1769741945.393441,CREATED,9a46d2c2-74a5-4a93-9474-d8efe332a325,78d85ee5-5e5c-4317-84d2-e8864fae115a,c1,c2,27,?,?,surb={'id': '3443a400-b7de-4259-bfea-2a4f98f9f519', 'route': ['p2', 'e1', 'i2', 'x10', 'p1', 'c1']}
1769741945.408944,SENT,f49f26ea-d2a4-4011-b26b-93e0a0383328,85ad0382-116d-4e41-b5ed-54ba0ebfd6b2,c1,c2,3384,?,p1,
1769741945.409138,CREATED,0a298afd-d065-4265-9707-34833b52a649,695bb7da-b285-49ab-bb28-e8ef01a3d36a,c1,c2,27,?,?,surb={'id': '92bfc42f-b6cd-4b1f-a67e-b8698c6a3072', 'route': ['p2', 'e10', 'i8', 'x4', 'p1', 'c1']}
1769741945.623658,RECEIVED,f7f4fa2e-6ff6-46d2-b664-8c1940d317c2,a918c6b3-efb5-44fe-8565-936453075bee,c3,c1,27,p1,?,surb={'id': '2f4b26ca-13e0-47df-8b29-b3e605dab808', 'route': ['p1', 'e10', 'i7', 'x7', 'p3', 'c3']}
1769741945.7405407,RECEIVED,efd2f3f8-713f-4cb1-9909-26aa7234eb51,4620c8ae-e85d-4009-98a0-d057ab68af58,c5,c1,27,p1,?,surb={'id': 'b010cd0a-88cf-4373-a750-969e5b1f2f4f', 'route': ['p1', 'e9', 'i2', 'x10', 'p2', 'c5']}
1769741945.7526221,RECEIVED,2d604f34-6b0d-46b0-a70c-61051210a264,fd8ac895-b3e0-4246-a761-fb81e3349cb1,c5,c1,27,p1,?,surb={'id': '0b299dd8-1c22-4ede-9abb-dc46a408acab', 'route': ['p1', 'e11', 'i8', 'x1', 'p2', 'c5']}
1769741945.9622383,RECEIVED,79f0d453-2402-4541-98ed-1f60b645b820,3c234569-a934-4d22-83e3-c26885b9dc04,c3,c1,27,p1,?,surb={'id': '7d53ad2c-2aba-4c9b-bae6-2fbb1656aab8', 'route': ['p1', 'e2', 'i3', 'x6', 'p3', 'c3']}
1769741946.0391111,RECEIVED,09be18b7-a045-47aa-be37-7af49b72dd45,26418df4-d294-47b8-998c-0398c4133c42,c3,c1,27,p1,?,surb={'id': '90d1f200-6a15-4701-a9e3-ba5f1bfcc3d2', 'route': ['p1', 'e10', 'i2', 'x3', 'p3', 'c3']}
1769741946.249383,SENT,0f162343-2115-4faa-ad78-97dc736b6973,1d6cbb63-248d-4e95-a011-a37f5e8a9e11,c1,c2,3380,?,p1,
1769741946.249473,CREATED,fef047a1-c1bc-47c3-a511-4525011b5757,1cb80701-310a-459b-83e1-60ed1ee63bf6,c1,c2,27,?,?,surb={'id': '05ec1534-3ee9-4eb0-9f76-1854661ac88e', 'route': ['p2', 'e8', 'i11', 'x4', 'p1', 'c1']}
1769741946.359404,RECEIVED,a0d4a119-3d38-4550-9756-e31021f6180a,d573df90-1380-449e-b73b-132749d9809f,c5,c1,26,p1,?,surb={'id': '0394f827-2f26-4e1f-9864-1c2f941dd779', 'route': ['p1', 'e12', 'i12', 'x7', 'p2', 'c5']}
1769741946.5546882,RECEIVED,e07c9dc7-a28f-4b3a-867a-73d1f51bcb5c,3d0da53c-bda4-40af-9a98-9ac0b90b013e,c3,c1,27,p1,?,surb={'id': 'efa52aee-e677-418f-90d3-f685a0ef98d4', 'route': ['p1', 'e5', 'i2', 'x6', 'p3', 'c3']}
1769741946.5808825,RECEIVED,2706e942-4807-418e-b98a-8af4d40edfcb,8fd43867-18b6-45dd-bd30-e31bfc0cc14a,c5,c1,27,p1,?,surb={'id': 'a782a932-6830-457e-b457-c876fd2b3335', 'route': ['p1', 'e8', 'i10', 'x5', 'p2', 'c5']}
1769741946.6146128,RECEIVED,7bfae210-1752-40aa-abe4-4611181760df,c5a8bc75-f6cb-4a0d-99a4-cb50cf7587a4,c5,c1,26,p1,?,surb={'id': 'fecf859b-f73a-4405-843b-df21f6a56ca4', 'route': ['p1', 'e5', 'i8', 'x7', 'p2', 'c5']}
1769741946.679917,RECEIVED,4984de5e-ffa3-4455-88d9-b3569881c253,d236e149-1a8f-4f7b-8655-b5d597f16457,c3,c1,27,p1,?,surb={'id': 'c794f43b-53e6-486f-b952-4b87c8e781f5', 'route': ['p1', 'e6', 'i5', 'x10', 'p3', 'c3']}
1769741946.6962252,RECEIVED,6390713b-2ea0-42c8-80b4-fc0330af3ac6,e98867f5-4ba9-475b-b730-d8a56be73166,c3,c1,27,p1,?,surb={'id': '4407da8e-1bba-4847-9aba-5427a0f13cd8', 'route': ['p1', 'e3', 'i5', 'x3', 'p3', 'c3']}
1769741946.7082508,RECEIVED,fdb43a62-ca18-4ddb-8a7c-9acf18848034,ab7e0709-c401-48e1-b37a-f5c2ad2e356e,c5,c1,27,p1,?,surb={'id': '7f230a22-541a-4c2b-9caa-26af8571974b', 'route': ['p1', 'e2', 'i5', 'x9', 'p2', 'c5']}
1769741947.1522903,RECEIVED,70f21f5a-4586-4c7a-b835-0294d6fbd8fe,515f8026-713e-4ef0-b129-082e81dafc7d,c5,c1,26,p1,?,surb={'id': '63e7ecc9-bacb-4cbe-a7a6-3f167ea2aceb', 'route': ['p1', 'e5', 'i1', 'x11', 'p2', 'c5']}
1769741947.2409863,RECEIVED,2750a847-dbc4-43e5-b4a4-7a1165eede16,13992347-b67c-40a3-9bbe-2490aac191dc,c3,c1,27,p1,?,surb={'id': '82afdaab-ac6e-4964-ae42-f4fa4738e76e', 'route': ['p1', 'e2', 'i4', 'x10', 'p3', 'c3']}
1769741947.4013138,SENT,00967617-a950-4dfd-8abd-8f094241c3f2,1e95f7e3-38f9-4980-98ac-c6778696f60b,c1,c2,3388,?,p1,
1769741947.4014614,CREATED,4319833e-e480-4247-adb8-8c45c0ca2696,528cd10c-a32e-48d2-a380-42408be4a9a9,c1,c2,26,?,?,surb={'id': '96956a8c-76df-48af-b82e-7ea886e8ced0', 'route': ['p2', 'e1', 'i2', 'x4', 'p1', 'c1']}
1769741947.4474368,RECEIVED,06cdaab1-b241-44a0-b1fb-141c695923b9,488afb0e-b067-4a41-ab7b-52abddfd2bd0,c3,c1,27,p1,?,surb={'id': 'ac0542e3-c779-4315-a8c2-f35a26c4b1b1', 'route': ['p1', 'e1', 'i10', 'x4', 'p3', 'c3']}
1769741947.5750046,SENT,0e6725ed-f943-4772-9a3b-5846293a4fb7,8c644fb5-d469-4cac-97c2-54bc079997f3,c1,c2,3371,?,p1,
1769741947.5750773,CREATED,184fb98c-bb75-4e21-8333-11c7bcdc7fec,b6b3e042-d318-45ab-8559-01e9e39d938c,c1,c2,27,?,?,surb={'id': '9a6b8c6f-95fe-41cb-b16d-32d98d4da2a4', 'route': ['p2', 'e4', 'i2', 'x10', 'p1', 'c1']}
1769741947.796937,SENT,8b04c458-33ee-474e-aa9a-ade3dbaa5644,1713efd1-e542-4e61-b11c-fbc3a9b0ae0c,c1,c2,3399,?,p1,
1769741947.7977564,CREATED,c89c9a3b-e91d-4d82-b6eb-258ed0c4cbd5,4d3971e2-af10-4aee-a3fe-ed3863f90f68,c1,c2,27,?,?,surb={'id': '46362d8c-db0e-45d6-b4e1-50c913e7421a', 'route': ['p2', 'e7', 'i11', 'x1', 'p1', 'c1']}
1769741947.9557083,SENT,4779fb4c-e567-476c-9125-c09aee114283,05838b32-0045-4901-8618-53582eaba680,c1,c2,3376,?,p1,
1769741947.9558597,CREATED,2099a789-9de1-437f-8123-c213cba6690f,69dc4eaa-33c0-43e1-80d3-8a4dba3058c5,c1,c2,27,?,?,surb={'id': 'e50e1f52-2d00-4dcb-9618-b1a0739f2c72', 'route': ['p2', 'e1', 'i11', 'x4', 'p1', 'c1']}
1769741947.984682,SENT,71a71b55-e270-44ef-b028-723df46e5438,5b6c55f0-a9e7-4913-a2ff-a7085795f86b,c1,c2,3380,?,p1,
1769741947.9847834,CREATED,904d1550-4fa3-4e5d-a491-49d05ada8bea,a4b97932-58ea-4fea-aa2f-2a84d1f826d5,c1,c2,27,?,?,surb={'id': '5f633bc6-8f40-403d-b4d9-722669e26b12', 'route': ['p2', 'e8', 'i11', 'x8', 'p1', 'c1']}
1769741948.2760088,SENT,5d7e5e65-99b6-4c5c-8823-520dec99f439,3aed9d67-3d28-4169-af45-5b1a10a2dc69,c1,c2,3380,?,p1,
1769741948.2762043,CREATED,6a9f9a9b-d883-4884-92cd-18a245579dfa,f5027ca5-2615-4c44-a8be-0f896721315f,c1,c2,27,?,?,surb={'id': '12b7727e-5310-48e9-9af6-63e85f326217', 'route': ['p2', 'e3', 'i4', 'x6', 'p1', 'c1']}
1769741948.2957983,RECEIVED,499fb90c-d3b5-4c09-857d-6e59abf7593d,5bad5706-03d4-4759-b7a3-de805ccc23a1,c5,c1,27,p1,?,surb={'id': '5957d528-fb5f-4f2f-8625-37bf355a29b2', 'route': ['p1', 'e9', 'i9', 'x12', 'p2', 'c5']}
1769741948.3467333,RECEIVED,a9c55bbe-d122-461d-8ce2-3cad93f208d2,028d3f3c-ca06-4b8b-af9f-78e6b87f2327,c3,c1,27,p1,?,surb={'id': '0ae900aa-10aa-4862-8f73-a2bfbe448ed1', 'route': ['p1', 'e2', 'i10', 'x7', 'p3', 'c3']}
1769741948.4183104,SENT,ca76d4bf-8aaf-4895-9638-1859010459f4,92e5a3cc-59bb-4b2d-806a-6f89853f8199,c1,c2,3392,?,p1,
1769741948.4184606,CREATED,c46323bf-b1cc-4238-8d3c-ae960ae15c51,9fffee78-b1fe-4bc6-859d-36dc50927cc6,c1,c2,26,?,?,surb={'id': '318d50b1-ad76-4fe8-afa3-3a0a50c728ad', 'route': ['p2', 'e7', 'i3', 'x10', 'p1', 'c1']}
1769741948.4832752,RECEIVED,98d67a44-012b-4394-9423-58fa4dda7fd3,042f8391-f4a8-4ca8-bde3-600e1c467da3,c5,c1,26,p1,?,surb={'id': '4637681a-54fe-42ac-ac40-5e4154a220e7', 'route': ['p1', 'e6', 'i6', 'x11', 'p2', 'c5']}
1769741948.6637273,RECEIVED,117f8354-421b-4298-bc9a-90e3c3d7a558,7d6e2895-9153-488f-b596-5b7a96b5e8c0,c5,c1,26,p1,?,surb={'id': '1b3541cd-e975-4b62-a2bc-1669dca578a6', 'route': ['p1', 'e2', 'i11', 'x7', 'p2', 'c5']}
1769741949.1952581,RECEIVED,b9cbc182-58da-4934-a525-8f0b21082a30,f4d062ee-2823-44ce-ac1c-783727d67c4b,c5,c1,27,p1,?,surb={'id': '2cfeabf5-6595-46e8-aaab-20fbf8941655', 'route': ['p1', 'e9', 'i4', 'x6', 'p2', 'c5']}
1769741949.2037046,RECEIVED,8fc4e743-9fde-4329-a7ba-7b93ea330874,0786f1d9-3cf0-4855-bfb6-c6f5d09dedb5,c5,c1,26,p1,?,surb={'id': '04e8b4d3-268d-480d-b5a7-bd4dc4164f8c', 'route': ['p1', 'e10', 'i2', 'x5', 'p2', 'c5']}
1769741949.3448887,RECEIVED,372797b7-fd7c-42a6-92ca-ccd0f2957a94,fdcee712-6a64-48d1-8206-761ef97b3e75,c5,c1,26,p1,?,surb={'id': '0ffc028d-7622-4503-a37f-e2446da82a67', 'route': ['p1', 'e4', 'i2', 'x12', 'p2', 'c5']}
1769741949.3700027,SENT,51a4dd79-3907-404f-8fa8-15cdd7770be8,9c5daf62-200c-4183-9db7-4dc59b6d0894,c1,c2,3375,?,p1,
1769741949.3701851,CREATED,5efd12e3-e1cd-4fe9-b334-13871df35346,514cbee0-6217-4942-a6ff-1168546bc153,c1,c2,27,?,?,surb={'id': 'fdb33f9d-1042-4a3c-a359-f01cf833cabf', 'route': ['p2', 'e1', 'i2', 'x11', 'p1', 'c1']}
1769741949.519472,SENT,c7625b70-e5a2-4879-a54c-2d7d228cd3af,702e9393-8eb2-490a-aef3-32203be15060,c1,c2,3396,?,p1,
1769741949.5196235,CREATED,14facc8f-0c23-47db-9831-32ddfc75f846,4071e71f-57ef-4098-99e5-228ab80118b4,c1,c2,27,?,?,surb={'id': '43eb6ab1-635b-460b-916d-175593873d9e', 'route': ['p2', 'e7', 'i12', 'x4', 'p1', 'c1']}
1769741949.6699257,RECEIVED,aa02a4e4-0a40-491c-baa2-6cc7c461ac0c,ebe5f9ec-4c91-432b-800c-e2e640e54562,c5,c1,27,p1,?,surb={'id': '3fe07a91-243a-4eea-8a12-136b36cdccdb', 'route': ['p1', 'e12', 'i10', 'x8', 'p2', 'c5']}
1769741949.984391,RECEIVED,32438325-19bf-4dc9-919e-757360eb61a8,d2289f4c-7f5a-4735-8753-d7bdac3d26a9,c5,c1,27,p1,?,surb={'id': '766915d4-305f-403e-9bab-fb0e593d3a29', 'route': ['p1', 'e2', 'i10', 'x8', 'p2', 'c5']}
1769741950.040425,RECEIVED,126eceaf-eb0f-47bb-b054-ba00330cbb01,9c23f51b-e896-448b-8e77-71af23fa565c,c3,c1,27,p1,?,surb={'id': 'c896ce8a-43ff-44e3-a02e-be047b963c58', 'route': ['p1', 'e2', 'i5', 'x2', 'p3', 'c3']}
1769741950.10676,RECEIVED,c1be2e64-6fa8-4788-a584-4ec238150169,fe655d3d-8657-4ebf-b262-efce9243dfba,c3,c1,27,p1,?,surb={'id': 'b3271c92-e983-4e88-8a51-b061a4fca56a', 'route': ['p1', 'e11', 'i4', 'x8', 'p3', 'c3']}
1769741950.151917,SENT,1ac4eb13-8444-416d-820d-c630122a5b6a,283e797e-8b61-47c7-aa46-88909f6cb4f3,c1,c2,3392,?,p1,
1769741950.152087,CREATED,b33d2436-86ad-44ee-87d0-712bf3559925,9f7f72a4-9512-41f8-b8ac-8392b95e1dfd,c1,c2,27,?,?,surb={'id': 'a3a2a3ea-c001-4e07-8f6c-534c502a6136', 'route': ['p2', 'e12', 'i10', 'x3', 'p1', 'c1']}
1769741950.200765,RECEIVED,2dd40438-adcd-433b-b1dc-dfaa11db96d0,3316c3b3-d640-4d4a-acee-308392d65069,c5,c1,27,p1,?,surb={'id': '065a328c-c594-4f5f-b97f-51b68caf2ec0', 'route': ['p1', 'e10', 'i2', 'x4', 'p2', 'c5']}
1769741950.3794215,SENT,e72cf9be-32b3-49f3-ac08-cbb9fe63f730,d4c1934c-a10a-4f8d-abcc-98a886fb15a8,c1,c2,3374,?,p1,
1769741950.3795953,CREATED,c2aaa9c3-0771-4ed5-8490-de7321120e2d,a0bab587-44db-448a-9937-6ed606f204b4,c1,c2,27,?,?,surb={'id': 'd2869ef4-b350-4fab-af9d-b81ce338f22e', 'route': ['p2', 'e1', 'i8', 'x12', 'p1', 'c1']}
