timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741748.6634455,SENT,2121f219-761a-479d-9947-aacf76d0a135,cb1a3395-9f80-4239-9ee6-327685bf2900,c4,c5,3397,?,p1,
1769741748.6635988,CREATED,76a14c21-85df-4dc2-b2e6-ec8a0fa882a5,b24de779-f5c6-4664-904e-fa81fd8479f5,c4,c5,27,?,?,surb={'id': '6c69a9ee-f20a-4770-8b59-ee03ddacdac8', 'route': ['p2', 'e9', 'i12', 'x6', 'p1', 'c4']}
1769742085.670473,RECEIVED,5e63fa6c-7082-43ac-acfc-edc671173ea0,2cbf59ec-d458-478f-9e49-c12949f2e4e7,c2,c4,27,p1,?,surb={'id': 'fc667ad9-ea3c-4890-909c-301e6113c06b', 'route': ['p1', 'e7', 'i11', 'x5', 'p2', 'c2']}
1769742085.877644,RECEIVED,9f5fcf28-2559-4e42-a919-77b10393bc96,6f9715bb-b3a3-4eea-bcfe-48d314dc0acc,c2,c4,26,p1,?,surb={'id': '4bdf882d-5c8f-47ee-a819-12be638effa1', 'route': ['p1', 'e4', 'i9', 'x7', 'p2', 'c2']}
1769742086.0328193,RECEIVED,80b77ac9-0c71-4062-9782-740c0aa4aebd,5415bb4e-fb7b-497e-a453-1216f0298cba,c2,c4,27,p1,?,surb={'id': 'bd871bf1-4d19-46e6-aee2-6a1696d33e94', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769742086.0773673,SENT,8253b5dd-3737-4c9a-aa0a-c539eab73566,6b6f1c86-eb52-4b26-aae6-9739e9fba079,c4,c5,3400,?,p1,
1769742086.07752,CREATED,edac34fc-a606-4aae-b97c-9cc1964fa707,78c8b6b5-a10c-4d50-9da3-38a2130e40e8,c4,c5,27,?,?,surb={'id': '575e98e9-997d-4d2f-a755-189ca579e104', 'route': ['p2', 'e10', 'i1', 'x3', 'p1', 'c4']}
1769742086.2394252,RECEIVED,70d39339-4764-407b-973c-d461421f0726,6055c39a-cdb0-47f8-9e80-a3b12b768488,c2,c4,27,p1,?,surb={'id': 'e3a1959f-85f1-4bd5-a245-6079111b61b7', 'route': ['p1', 'e2', 'i9', 'x10', 'p2', 'c2']}
1769742086.4092937,RECEIVED,9fbbc1d3-20e8-48b9-8670-77153f46f730,8d73a774-44d9-4012-8d81-4b583dae9c3c,c2,c4,27,p1,?,surb={'id': 'e0708dd3-93db-4a07-96fb-9680e68bc3c5', 'route': ['p1', 'e9', 'i8', 'x11', 'p2', 'c2']}
1769742086.4584568,RECEIVED,885d1f91-e091-4699-811b-142ac8c4a74f,eb3450e5-c0ec-4af9-a1e5-0d32f0d740c0,c2,c4,27,p1,?,surb={'id': 'b643c4cc-eff9-46a9-b46d-0a80c012f61a', 'route': ['p1', 'e12', 'i9', 'x12', 'p2', 'c2']}
1769742086.673533,SENT,a6077238-cad2-4289-ac68-76ced517a0f1,3306f984-92f7-4e6f-9ffa-926ea2053322,c4,c5,3351,?,p1,
1769742086.6736836,CREATED,01864305-f66a-4add-a4af-dc8d64429f2f,11ede234-69bb-4f06-82eb-7b4ab1a0e968,c4,c5,26,?,?,surb={'id': '53a05779-5086-4e29-9525-6989e63a0191', 'route': ['p2', 'e6', 'i9', 'x1', 'p1', 'c4']}
1769742086.6972604,SENT,9fc8b0f3-8e5b-4a8a-ad96-cf2ab7120e97,c61835bd-d388-4039-bec0-3c9a2667660a,c4,c5,3379,?,p1,
1769742086.6974058,CREATED,9f85621c-6c97-4a68-b5f2-8dde340ab359,8c935f5c-e958-4e8d-a097-9399b1858460,c4,c5,27,?,?,surb={'id': 'c4cdf469-91be-4ab7-aa6f-61259fd63eb4', 'route': ['p2', 'e2', 'i2', 'x6', 'p1', 'c4']}
1769742086.7754667,SENT,4c25c76a-75a4-4d58-a658-059f8a34810c,384f4348-87ff-4b76-a628-4442d54fb95e,c4,c5,3373,?,p1,
1769742086.775615,CREATED,59bcff9a-1249-4b41-969a-df3bfc183ac0,3280f4b0-7759-4d27-82a9-568246e15874,c4,c5,26,?,?,surb={'id': '9cc8ef8b-3289-4d0d-906b-323d89edc900', 'route': ['p2', 'e7', 'i10', 'x3', 'p1', 'c4']}
1769742087.1155543,RECEIVED,b1789434-aa34-4a0e-9243-b75412fa722e,fb91f2ad-eb26-44c8-8bad-478c73cd3462,c2,c4,27,p1,?,surb={'id': '25e948a1-e854-428b-a33b-104409d5e6d4', 'route': ['p1', 'e6', 'i6', 'x2', 'p2', 'c2']}
1769742087.205559,SENT,7c9effae-e403-4d8a-9a0f-ebec2d0d285b,fdf4d31b-b487-4464-a4ab-781d0733b2ec,c4,c5,3383,?,p1,
1769742087.2056897,CREATED,77442143-31b2-4738-9f4d-3d4b2fc933e5,6c8f4aa0-dd36-4e48-abc3-3c8e281f6451,c4,c5,26,?,?,surb={'id': '28bea4d1-acd6-40f9-b90f-c45fe9339259', 'route': ['p2', 'e7', 'i11', 'x2', 'p1', 'c4']}
1769742087.446641,RECEIVED,cb688026-06e5-485f-90b1-c7e4c18cb17a,9b660008-13e5-4329-be81-3992acaaf7b4,c2,c4,26,p1,?,surb={'id': 'd0051629-e840-4384-9c18-a4dfbeb6395b', 'route': ['p1', 'e2', 'i1', 'x8', 'p2', 'c2']}
1769742087.5388935,RECEIVED,4d398379-ea4e-4ef3-b9d6-4032e77bea20,1f68fc0e-425f-49ed-b115-d020008cca56,c2,c4,27,p1,?,surb={'id': '3bdb5f48-3825-41d8-bdff-f1027bd856ae', 'route': ['p1', 'e3', 'i1', 'x9', 'p2', 'c2']}
1769742087.9360628,SENT,4ebcad9b-f790-4b87-84a3-8e4a3798bae7,71454058-2575-4402-9c29-71881344c180,c4,c5,3389,?,p1,
1769742087.936137,CREATED,34bb2b2d-1f3c-48bd-b3ed-c154a2160ec6,bd82ed5c-6afa-41b8-9a8a-8827f1380a27,c4,c5,27,?,?,surb={'id': 'c5356ee1-7506-4b4c-96d3-cc6626665112', 'route': ['p2', 'e6', 'i11', 'x7', 'p1', 'c4']}
1769742088.6226828,RECEIVED,6f19289d-7014-47f1-857e-07d70fe9e6ea,ab5ab778-c5e6-410d-9466-3d765b51443e,c2,c4,27,p1,?,surb={'id': '492b7d97-e6a8-4cc9-b27a-5e6824827751', 'route': ['p1', 'e8', 'i6', 'x8', 'p2', 'c2']}
1769742088.7633972,RECEIVED,4e6cb97c-81fb-4997-bbf4-61397ae4f02c,d7de8964-28a6-4c1c-b8ea-359b662211df,c2,c4,26,p1,?,surb={'id': '7e31dbbf-8aa4-440f-bf1c-f377e6d14a39', 'route': ['p1', 'e11', 'i8', 'x5', 'p2', 'c2']}
1769742088.7773962,SENT,ff40f97f-3c9d-4b19-a55e-e5a51028af74,ad83a9b8-c0c3-4964-a7b5-9d881d050f9b,c4,c5,3355,?,p1,
1769742088.777531,CREATED,0d1c5884-6f48-44ba-919c-5a6f7891ab0e,f0ef15a4-4b8b-4fe0-9866-0d579b36dd38,c4,c5,26,?,?,surb={'id': '8bd8289a-c77f-4fae-b092-79fc4214b169', 'route': ['p2', 'e3', 'i1', 'x5', 'p1', 'c4']}
1769742088.7993689,RECEIVED,395beb4a-e976-4018-9116-5a6bab697d53,53eb01da-5d32-4f7f-8ec2-4830389a8cd0,c2,c4,27,p1,?,surb={'id': 'ee4e89c9-5208-42b9-b80c-e72191863c43', 'route': ['p1', 'e1', 'i1', 'x11', 'p2', 'c2']}
1769742088.881657,RECEIVED,ec381dbb-8fa1-4297-961a-84a654b0840b,35bca35b-68a8-4c96-9951-99742a0dc07a,c2,c4,27,p1,?,surb={'id': 'cce2577a-02e9-4f3a-be33-5b998a43cbb1', 'route': ['p1', 'e10', 'i10', 'x5', 'p2', 'c2']}
1769742089.3846323,RECEIVED,ef456982-1dea-4eca-b3d2-f5622692315b,9416b817-121f-4e93-b1b8-13e19166117d,c2,c4,26,p1,?,surb={'id': '9af3a60b-e242-40d4-ae2c-8a6badc41b76', 'route': ['p1', 'e6', 'i9', 'x8', 'p2', 'c2']}
1769742089.576841,RECEIVED,fb42305c-ef2f-47a7-a7b5-106e719f5567,09f45ae8-26b5-4c79-b65a-f129a3e9bb3e,c2,c4,27,p1,?,surb={'id': '9c4c2d4f-36da-44da-8cff-fec471d14d6c', 'route': ['p1', 'e4', 'i10', 'x7', 'p2', 'c2']}
1769742089.63374,SENT,220eaf3b-6edd-4242-8e9c-0d11e295df77,a8895128-0dcd-4fda-b4fe-deee071db93c,c4,c5,3378,?,p1,
1769742089.633882,CREATED,26ca4a8e-6ad3-4dd2-9416-9a2c1fcaeb26,10794541-355f-47d4-9c16-4589a4e1570f,c4,c5,27,?,?,surb={'id': 'f19b2966-b3d6-496f-a310-fe5d0d3ceadd', 'route': ['p2', 'e7', 'i5', 'x7', 'p1', 'c4']}
1769742089.6875353,RECEIVED,254c58de-a12a-47f1-95d3-30558609f95d,9f13bf4a-e4ab-41b0-a80e-7a646d3733c6,c2,c4,26,p1,?,surb={'id': '00022d31-689d-49ea-88c1-60942831f8ef', 'route': ['p1', 'e8', 'i12', 'x3', 'p2', 'c2']}
1769742089.923165,SENT,cb1f579d-c13a-4d38-94d6-865a7508c97f,1af8cada-9196-41f4-b583-5d6bf60f0643,c4,c5,3372,?,p1,
1769742089.9232998,CREATED,3a600794-c430-4b09-b016-05b75f7641f2,08293ce6-04c0-4e70-ae28-980c36e8d355,c4,c5,27,?,?,surb={'id': '8724c598-8893-4ca8-8c6f-24040f2ba059', 'route': ['p2', 'e7', 'i9', 'x6', 'p1', 'c4']}
1769742090.2488506,SENT,7483a184-699b-40bd-93b4-b0791b0f5d4c,0e04d9a3-6a4c-4b2f-ae08-0bf924678302,c4,c5,3405,?,p1,
1769742090.2489984,CREATED,e32eff66-1c30-4d07-b24e-f1a8eb1def70,c8af968a-f7e9-45cd-b02b-b3abd626937a,c4,c5,27,?,?,surb={'id': '38f6e261-f5f9-437b-8db5-a3886231d09d', 'route': ['p2', 'e5', 'i6', 'x12', 'p1', 'c4']}
1769742090.6166284,RECEIVED,0642a353-ef31-42af-b6e7-c8e50406285c,8483d8a5-cc3d-44d7-be2a-4147d1b65d1f,c2,c4,27,p1,?,surb={'id': '47885c8d-6f71-4c64-a696-0953aa67975c', 'route': ['p1', 'e11', 'i6', 'x11', 'p2', 'c2']}
1769742090.6492617,RECEIVED,54a05606-8382-47a0-8167-fb061eeeefbc,66ee8164-7a11-47c6-b55e-e662efcae26e,c2,c4,27,p1,?,surb={'id': '9c6295fd-fccb-40a2-b978-ac1703d6ac9e', 'route': ['p1', 'e4', 'i6', 'x8', 'p2', 'c2']}
1769742090.6837707,SENT,054577e1-7432-4b9a-99e0-d34bb17ef37d,00b70489-98b5-4676-84d8-a754f3c89203,c4,c5,3379,?,p1,
1769742090.6838346,CREATED,72ade391-4da8-4194-908c-a646b691f223,d7904df9-0815-425b-ac32-add818bbfe63,c4,c5,27,?,?,surb={'id': '68274fb8-15e5-44ed-80e0-1664d3167b94', 'route': ['p2', 'e9', 'i2', 'x3', 'p1', 'c4']}
1769742090.734278,RECEIVED,c269d27a-1c7e-4b91-86e2-31062bd08c9c,bea0628d-bfc3-4d5d-82cc-ed71f8fbceb2,c2,c4,27,p1,?,surb={'id': 'ca1a97b7-2c72-4d05-90b1-c5c7dade752d', 'route': ['p1', 'e1', 'i10', 'x11', 'p2', 'c2']}
1769742090.904692,SENT,8039a26b-a6df-4118-aeca-fb405a4add2d,4a8de4e3-28cc-401a-92d1-f745604a7b58,c4,c5,3392,?,p1,
1769742090.9047992,CREATED,46adf517-0314-44be-8477-9327837a2ca0,6eb605a4-ecaf-4a4a-b828-a22f63c6169b,c4,c5,27,?,?,surb={'id': 'ea022749-39da-4789-9135-5d921f4b1be3', 'route': ['p2', 'e3', 'i4', 'x12', 'p1', 'c4']}
1769742091.2545738,SENT,6298807d-be72-4d25-a1d6-a0f08bfdedb3,27069999-3a6e-4fdf-8c60-f5ca92124825,c4,c5,3389,?,p1,
1769742091.2547069,CREATED,0b49484f-5ddc-4c36-937e-9b0e2aac32cb,66166337-e778-47fc-855c-dba48460f75a,c4,c5,27,?,?,surb={'id': '067be85e-5e3b-466b-b0d3-e4115a3db46f', 'route': ['p2', 'e10', 'i7', 'x7', 'p1', 'c4']}
1769742091.282356,RECEIVED,d7a4c0b4-be9c-4b36-8d40-c044d3ac05fb,64aa3d0c-d19b-4747-af59-31af91017782,c2,c4,26,p1,?,surb={'id': '139b9eb0-085e-4360-9455-a3f42babcee2', 'route': ['p1', 'e10', 'i8', 'x10', 'p2', 'c2']}
1769742091.2853363,SENT,a5d79c76-7df3-4dc4-94ba-e8e47fa82755,76004e5f-b41a-44dc-a342-8c3b873826e6,c4,c5,3364,?,p1,
1769742091.2854722,CREATED,c4d91920-6831-4188-8302-d2388afa6977,d63478d0-f169-47ff-bfab-8e21653a5104,c4,c5,27,?,?,surb={'id': '9b8cdc90-d6cd-40fc-a2d7-b00c5820cb95', 'route': ['p2', 'e6', 'i3', 'x1', 'p1', 'c4']}
1769742091.3191795,SENT,4c724418-53a0-48b4-b3a1-09686ae3480d,b715560d-96fe-434e-9b1d-439fc70d3109,c4,c5,3392,?,p1,
1769742091.3192387,CREATED,bbf79264-1858-4e4a-98ab-17df4d2b684b,0a8baf1b-9bf0-48bf-a222-b6480f4cb071,c4,c5,27,?,?,surb={'id': 'f8f121c5-6f5e-4b2f-9817-78d72a53dada', 'route': ['p2', 'e2', 'i3', 'x12', 'p1', 'c4']}
1769742091.4594388,RECEIVED,a45df67a-a782-49fb-a32e-0588662d6e4d,4362a040-9f6c-4107-8110-1b9bcd3867f6,c2,c4,27,p1,?,surb={'id': '5b2056db-e7b0-40af-a9b2-b784582f431c', 'route': ['p1', 'e12', 'i7', 'x5', 'p2', 'c2']}
1769742091.9427547,SENT,c37e1758-edd5-406f-9f7a-59d2d260d161,bf958f6c-00bd-4274-8f6a-7fb1086fe6ae,c4,c5,3361,?,p1,
1769742091.9428363,CREATED,5c2dd1ac-7145-4d5a-b547-6f4be5d2020c,ac96f388-820a-4fc6-b33d-1d26e2eedee9,c4,c5,27,?,?,surb={'id': 'ba16d329-ffbe-4cad-a051-aab87e2f0d36', 'route': ['p2', 'e5', 'i8', 'x8', 'p1', 'c4']}
1769742092.049261,RECEIVED,075b79be-3ebe-4b70-8bdc-93be18796ec3,4d6e42f3-2824-4bee-8ffa-3148ca9503d7,c2,c4,26,p1,?,surb={'id': '4584d725-3b4f-4828-a64b-9cfdaac59159', 'route': ['p1', 'e8', 'i7', 'x8', 'p2', 'c2']}
1769742092.4802747,RECEIVED,98c8dd87-91af-4f3b-bee4-2624774ff82f,0e40100c-ebc7-4386-b24c-37c2302256db,c2,c4,27,p1,?,surb={'id': '403f21f8-5b4a-49e1-9bb7-b3ab5a969e25', 'route': ['p1', 'e11', 'i1', 'x4', 'p2', 'c2']}
1769742092.695001,RECEIVED,c94ea631-0198-4ec1-a70c-035c829191c8,e9c8cb0c-dd27-4ef1-b9ab-8e2bc3fc6ea3,c2,c4,27,p1,?,surb={'id': '3640f195-63e2-4784-a315-70d3dbd910bd', 'route': ['p1', 'e8', 'i8', 'x12', 'p2', 'c2']}
1769742092.8886244,SENT,f172b812-b7cb-4ec2-825e-b3ae169387b0,b6dfd76d-7e83-4f6d-b379-ca7221e622d0,c4,c5,3379,?,p1,
1769742092.8887239,CREATED,7e2d93b8-495e-44ac-bb98-d046d7e29208,fcf4513d-394e-4525-bcd7-d10b1d253d8e,c4,c5,27,?,?,surb={'id': '661099ec-6690-4219-b06a-50cb15231362', 'route': ['p2', 'e2', 'i2', 'x7', 'p1', 'c4']}
1769742093.0052729,RECEIVED,86da4335-c6e5-4d62-8e1d-285fd27be2ee,d93bdba6-e46a-41e2-ab21-fa2d6c6c3601,c2,c4,26,p1,?,surb={'id': '59fbc11a-ca33-49d9-a4a9-96ac7ed73981', 'route': ['p1', 'e1', 'i2', 'x6', 'p2', 'c2']}
1769742093.0094328,SENT,ff3cbb4c-d50c-4083-b6f9-514c49835833,7dbc7d92-2d42-4597-8f32-b01c844d1992,c4,c5,3360,?,p1,
1769742093.0095544,CREATED,4c5d41e5-0a92-4218-b884-41e45535b77a,7300d996-e33e-45e0-8467-02273ac5aaf9,c4,c5,27,?,?,surb={'id': 'c9f16c07-f34b-4519-b1ac-04d1bb4acc70', 'route': ['p2', 'e7', 'i5', 'x8', 'p1', 'c4']}
1769742093.04837,SENT,3f52740d-2ed2-46f5-be01-8e5ed52b5bb0,6380ebed-ff4f-4224-a5a1-09a50d9b8423,c4,c5,3367,?,p1,
1769742093.0485444,CREATED,27e808cb-5ecb-4d46-ac2f-43a010b80552,23fc9024-688b-41d3-a305-e93fc0649a29,c4,c5,27,?,?,surb={'id': '1c270e39-407f-478f-9000-bff4777c47a9', 'route': ['p2', 'e5', 'i9', 'x11', 'p1', 'c4']}
1769742093.4052672,RECEIVED,4f84cfbe-4df2-4679-8e88-1c465e02650c,ea20365a-a0c4-4688-aad3-c6b7f83b1563,c2,c4,27,p1,?,surb={'id': 'b46a329d-4eeb-443d-8b62-0d889662e27a', 'route': ['p1', 'e7', 'i5', 'x10', 'p2', 'c2']}
1769742093.5919557,SENT,abacd51a-df29-4b10-b212-20690a17f128,f23a8a1f-18a6-4b17-b131-899058ed1a5c,c4,c5,3380,?,p1,
1769742093.5921068,CREATED,6c14302b-660a-4c74-913a-31c7aa957d3d,84bcc79c-63ec-4f0a-be72-f4a50612d891,c4,c5,27,?,?,surb={'id': '3b19f97e-828f-4a73-8208-a68f83a53fc6', 'route': ['p2', 'e8', 'i8', 'x1', 'p1', 'c4']}
1769742093.6262238,RECEIVED,5bac977c-b2b8-4887-80ed-c2261796de69,35a1a041-f56e-45e2-b675-02298561f9a5,c2,c4,27,p1,?,surb={'id': '1820c167-9d40-4920-8159-2ad81727b464', 'route': ['p1', 'e9', 'i12', 'x11', 'p2', 'c2']}
1769742093.6527748,SENT,0f2bf663-f2c4-43a7-bf26-c8f71642bdc3,e19811e8-7a07-425b-ac3d-4b4bf678e2ca,c4,c5,3396,?,p1,
1769742093.6531649,CREATED,58c77c9a-8268-48de-8e1d-0d03c3894d8d,653e39af-4a18-4d8f-8c10-1f61837c48eb,c4,c5,27,?,?,surb={'id': '4838ce83-4fb3-4436-8c1c-bf95df7c83e6', 'route': ['p2', 'e9', 'i11', 'x1', 'p1', 'c4']}
1769742093.7059245,SENT,6995d78d-9400-4c14-925f-a2cd347a0945,bdcb82a4-f291-4a94-aa84-b82b763322b8,c4,c5,3361,?,p1,
1769742093.7060168,CREATED,9b32847c-cbf8-4082-aa40-8c0b617093d0,ba303d44-47e0-408f-88b2-b9da10d9d5db,c4,c5,27,?,?,surb={'id': 'd5652417-fa6e-464b-9c96-dee33c14d2bb', 'route': ['p2', 'e7', 'i5', 'x6', 'p1', 'c4']}
1769742093.7867746,SENT,12576361-bb20-43a4-9318-1d0bc7cb181c,78e4427b-e63c-4891-b71d-f30c14dc0c54,c4,c5,3360,?,p1,
1769742093.7868679,CREATED,07bf7a4c-5aa3-4c89-8482-273035b8e7e3,0e66f9e5-e9d9-44fd-83db-71533666b67d,c4,c5,26,?,?,surb={'id': '0fe162d0-1315-4022-91ce-6c5e4d9fdb88', 'route': ['p2', 'e3', 'i7', 'x4', 'p1', 'c4']}
1769742093.8820233,SENT,e4b37ca3-f5f4-48c5-ad84-3b1732fe82f5,c0a062c7-8558-4c9b-b60f-d30f8f3393fe,c4,c5,3380,?,p1,
1769742093.8821435,CREATED,f872b18b-6681-43af-ac5b-79dcf116c6bb,607b6744-14dd-4ea2-9c8d-d2f608e4e1f1,c4,c5,27,?,?,surb={'id': 'b334ff25-48b2-404c-bf42-8e0ef3b658a3', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c4']}
1769742093.964358,SENT,beae1dde-723d-4920-91b8-9af7a1b070e0,0cd68b56-a61a-4e80-ac8d-ae01e7a8b606,c4,c5,3379,?,p1,
1769742093.9644523,CREATED,ac573506-1278-4823-be3a-2c80aa5c456e,ce65bc44-663c-47de-b92e-07aca209f021,c4,c5,27,?,?,surb={'id': 'e7d448fc-2bca-4dd2-8b4c-3d123211b05a', 'route': ['p2', 'e2', 'i10', 'x7', 'p1', 'c4']}
1769742093.9873118,RECEIVED,b5c612e6-a824-4d1a-9c2a-6018f31b767d,011ad7bf-c9b3-4404-8032-4c05680871f4,c2,c4,26,p1,?,surb={'id': '5437465f-e71a-4952-8f43-18dd23eb40cc', 'route': ['p1', 'e11', 'i4', 'x3', 'p2', 'c2']}
1769742094.2837248,SENT,9a79e429-a993-4ccb-9719-272392e5d0f7,8eb4132e-7c00-4ff8-9642-045b587dc166,c4,c5,3392,?,p1,
1769742094.2838554,CREATED,41ccdbb5-7cee-45d6-9aee-2392c3c251e6,781059a9-f0b5-41c3-964d-d2c518a73df4,c4,c5,27,?,?,surb={'id': '5da8b58e-9732-4207-b63a-ee986e3def03', 'route': ['p2', 'e10', 'i7', 'x10', 'p1', 'c4']}
1769742094.3620594,RECEIVED,9fc47be6-3864-47cb-a3ca-445cac512576,646102e3-35e7-470f-aff4-d9caca930aa6,c2,c4,27,p1,?,surb={'id': 'b9764702-fd49-446a-a73b-4a1f199b918f', 'route': ['p1', 'e12', 'i5', 'x12', 'p2', 'c2']}
1769742094.3915443,SENT,b88fe263-c2ea-4f51-b717-e3e864282c58,6606dd9e-90df-4d55-ae60-ab2e44cc68ef,c4,c5,3361,?,p1,
1769742094.3917046,CREATED,9a312bcc-ed83-4e8f-b820-ab950d153636,e2fa628d-e8b7-4cdd-9657-1cd4d8e4341c,c4,c5,27,?,?,surb={'id': '6096f5e7-62ff-49a2-aae1-b653abe60036', 'route': ['p2', 'e8', 'i9', 'x6', 'p1', 'c4']}
1769742094.4099374,SENT,7a699ee2-2d9f-42c2-8e80-a0c838c4a918,5e8d5480-7d0f-440e-874b-eccafa532376,c4,c5,3363,?,p1,
1769742094.4100337,CREATED,deb48b8f-3221-4d37-84d3-d9c8e2ba9eeb,a46028d4-af51-4325-a368-2b41bceed1c7,c4,c5,27,?,?,surb={'id': '1be31752-fda7-4071-9a6b-970c64671130', 'route': ['p2', 'e4', 'i10', 'x8', 'p1', 'c4']}
1769742094.5664768,SENT,2dff93c1-238a-4be6-8f13-946e7a9591ac,42995d63-e45a-46c9-8426-a779b4c4803a,c4,c5,3360,?,p1,
1769742094.566561,CREATED,4d43c907-31c5-43a4-94da-a25e4f67a647,15d19072-3b20-4622-9935-c85c70d78ffc,c4,c5,27,?,?,surb={'id': '5ef32373-d58d-487d-a5a7-c77134bda55a', 'route': ['p2', 'e8', 'i1', 'x9', 'p1', 'c4']}
1769742094.707801,SENT,7fea9edc-2ac2-40d1-9714-f29107b30aa5,f7af3bea-173a-484b-806f-bea26b207ff0,c4,c5,3392,?,p1,
1769742094.7079344,CREATED,cf3d491b-fbb9-4335-a5e0-30415f55941f,1a399471-319c-440c-a221-f4487739db4e,c4,c5,27,?,?,surb={'id': '72cd5b4d-d861-47a1-989a-999d0adb954d', 'route': ['p2', 'e3', 'i12', 'x11', 'p1', 'c4']}
1769742094.7401118,RECEIVED,28a8db18-be4e-43db-8150-fa05bd47dc4e,1a970678-a3cd-468b-a4e2-e3bfd37ffa38,c2,c4,27,p1,?,surb={'id': '083017a8-778a-40c9-a893-dc2f03de26f0', 'route': ['p1', 'e4', 'i5', 'x4', 'p2', 'c2']}
1769742094.8344555,SENT,3b655ecb-9113-438a-9a76-f3a91add7e23,6a05b5cb-edf6-4a5d-a6f9-c85bb8b0823e,c4,c5,3376,?,p1,
1769742094.8345857,CREATED,162f564b-d2c0-4de5-9072-60735e5eb783,2bb3e925-4ad4-440e-aa06-6cad5d91b586,c4,c5,27,?,?,surb={'id': 'b2c51eff-e327-475b-95d6-8b5a3621a479', 'route': ['p2', 'e10', 'i3', 'x7', 'p1', 'c4']}
1769742095.1013188,SENT,47c534b6-0609-472e-8855-4ca28ad6459e,6169bc78-f355-4d7c-8783-24ee25505e8e,c4,c5,3387,?,p1,
1769742095.1014073,CREATED,4051fbcf-b7f3-4990-8b3b-16b07c0a55c5,b01bacb5-348a-4d53-8c4b-a9a736ebe1ae,c4,c5,27,?,?,surb={'id': '013a7288-f97c-4e26-9340-7a5c478ebebb', 'route': ['p2', 'e2', 'i11', 'x9', 'p1', 'c4']}
1769742095.2784576,RECEIVED,53649365-ff3d-40d6-9315-7ec6d75dae44,3e31b3b8-0dba-4b9f-83ca-5a1a5ca661c4,c2,c4,27,p1,?,surb={'id': '3ab36b4b-b44f-44df-baa5-0f1f36be964a', 'route': ['p1', 'e4', 'i6', 'x3', 'p2', 'c2']}
1769742095.496518,RECEIVED,0f00bf0d-6394-41fd-b727-2a9462d55fbd,4f6e07c0-1e1b-45c5-a66c-78c64ff99b88,c2,c4,27,p1,?,surb={'id': '1869c165-1bb8-4760-b442-bdef67a6b9c0', 'route': ['p1', 'e11', 'i7', 'x8', 'p2', 'c2']}
1769742095.732933,RECEIVED,113f17fc-1bfd-4122-a2b5-4a8e492bcc98,b23b7d6d-c894-49e9-81c4-8e37b6b602f2,c2,c4,27,p1,?,surb={'id': 'b9b05a66-d897-432b-9039-aca0ac44ab89', 'route': ['p1', 'e1', 'i9', 'x12', 'p2', 'c2']}
1769742096.0600784,SENT,19f3426a-d943-4a30-872c-80d329d81ac8,ac674a04-d5ed-480a-89e4-b5b55d504022,c4,c5,3391,?,p1,
1769742096.060171,CREATED,9f75b4cb-03a9-4e01-bb07-c00681c820da,4220f09f-0064-481e-9596-28e431dab105,c4,c5,27,?,?,surb={'id': 'fdc37995-32e0-4bd3-8b31-93e8babccb4a', 'route': ['p2', 'e11', 'i8', 'x5', 'p1', 'c4']}
1769742096.6948917,RECEIVED,0f7dcd5a-f80e-43b7-beab-4c3fa3cf3d6f,614f51da-b4e3-4382-8299-f10d41cd5295,c2,c4,27,p1,?,surb={'id': 'd79ff2e9-8c85-4d71-849b-7a64ff645851', 'route': ['p1', 'e12', 'i6', 'x5', 'p2', 'c2']}
1769742096.7881796,RECEIVED,4c744e15-208e-4220-9f48-ed8d1aae88db,103f1e3c-6305-4ccb-9a86-ee650ee3e68a,c2,c4,27,p1,?,surb={'id': '5603f91f-8d67-4949-ace6-ddf1749fab0d', 'route': ['p1', 'e8', 'i4', 'x3', 'p2', 'c2']}
1769742097.0906348,SENT,ee1f3b52-5e3f-4669-93a4-9f3f3b3d9e6c,61afb801-ecb1-4327-994f-72d0374d33f9,c4,c5,3371,?,p1,
1769742097.090736,CREATED,3ab033e9-1de3-4db8-95f2-77d04566bc00,478b2e81-f2c0-49e1-bae8-5a09a57fc408,c4,c5,27,?,?,surb={'id': '99059e61-a2f2-48f4-9575-05a7b2b25bfd', 'route': ['p2', 'e9', 'i8', 'x12', 'p1', 'c4']}
1769742097.725628,SENT,bac198ee-d10a-4f27-a273-30a745e3b250,65c6a2af-29d3-47cf-99a7-39e7c1ba0e42,c4,c5,3376,?,p1,
1769742097.7257795,CREATED,063c5baf-f4ff-4cd1-b72f-84b73d41a690,1ef72d69-978c-4312-be82-c223efd54125,c4,c5,27,?,?,surb={'id': '6b684d95-c67b-48d7-ab9c-4fc2f9c37a56', 'route': ['p2', 'e2', 'i8', 'x9', 'p1', 'c4']}
1769742097.7769625,RECEIVED,1eef6af9-5a83-4e7d-801a-28f50c711394,3da96222-2a40-486f-9b27-49cf80f6a6d7,c2,c4,26,p1,?,surb={'id': '75e08721-371d-4ffb-ac08-0a679dd17e96', 'route': ['p1', 'e12', 'i8', 'x9', 'p2', 'c2']}
1769742097.8027432,SENT,00410a7d-8cf5-44cf-bc22-bbba2f963106,b2ff5833-0d33-491a-aff9-175e713e884a,c4,c5,3383,?,p1,
