timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769759650.9674463,SENT,d6516eaa-fc80-4cf5-904a-528c4102e810,051f5d45-d6ba-4caa-b6d5-d7f644ddfc53,c1,c5,3373,?,p1,
1769759650.967585,CREATED,44edad6b-afdd-4dfc-9ca1-b7f370aee684,cbde0d9e-d2bc-48b5-bb4e-8c973c30da05,c1,c5,26,?,?,surb={'id': 'c506cfee-27a2-458b-9688-8365059252b1', 'route': ['p2', 'e5', 'i11', 'x2', 'p1', 'c1']}
1769759651.734432,RECEIVED,07c176c5-ad06-477e-953d-6ad8eb314f6d,c32ab5a7-a083-4c02-8dcb-dbcf3e7ba4eb,c5,c1,26,p1,?,surb={'id': 'f4aec03e-dab2-4b9e-bf0d-b7f0b2a61d94', 'route': ['p1', 'e8', 'i11', 'x9', 'p2', 'c5']}
1769759651.8445683,RECEIVED,4703a0a7-d7e1-4d4e-942e-dd8e025e5330,9899fb83-c71d-4913-bd4f-4c9226a072f8,c5,c1,27,p1,?,surb={'id': 'fe4df446-9725-44f3-852f-32adb2d2837f', 'route': ['p1', 'e10', 'i7', 'x1', 'p2', 'c5']}
1769759651.9445422,RECEIVED,e13d5fec-1ad2-4b46-9a4e-85ac25e9efdd,4345b020-b9e3-46ce-8b98-470e244e422c,c5,c1,27,p1,?,surb={'id': '8b542c0c-e136-4bf4-9106-a88ed04eb07e', 'route': ['p1', 'e9', 'i3', 'x2', 'p2', 'c5']}
1769759652.0456553,SENT,a8bb5a23-ef51-4182-8510-44447d988013,cc0e2505-182e-48a7-8810-68ae7541fca0,c1,c5,3376,?,p1,
1769759652.045787,CREATED,dc023596-f674-428c-9177-b3c759a5120f,1cf6c3f0-2d36-44ad-8a86-a6711da39c21,c1,c5,27,?,?,surb={'id': 'a7a3d2ed-221d-4e57-9d88-406559e94997', 'route': ['p2', 'e3', 'i4', 'x9', 'p1', 'c1']}
1769759652.0891325,RECEIVED,a60995a3-5b56-4d79-af41-db3e7728b778,f1f55c81-b076-4861-8519-77de06e5afd1,c5,c1,26,p1,?,surb={'id': 'e86c9911-7a69-488c-a369-5a532b01baf5', 'route': ['p1', 'e12', 'i2', 'x7', 'p2', 'c5']}
1769759652.1063757,RECEIVED,35c55e62-7ca6-427f-8495-44d0cd3136d8,89a00cdc-4dc1-476e-83f9-ad093547b6e0,c5,c1,27,p1,?,surb={'id': '74fc958c-2605-4612-915c-9b721969f0f8', 'route': ['p1', 'e2', 'i2', 'x5', 'p2', 'c5']}
1769759652.207785,SENT,a2efbeab-8758-411a-b26b-fbc9cedb63f5,695de0b9-2db7-4bbb-87dc-dd094cf903c6,c1,c5,3377,?,p1,
1769759652.2079282,CREATED,4ad3eeae-3c7c-4d0a-87a7-dddc72033008,d5c8dfcf-53a7-4bdc-b6e1-4bedabe0e583,c1,c5,27,?,?,surb={'id': 'fc3c0060-1655-4439-86d9-3b68c5daf0c6', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769759652.2588632,RECEIVED,3431318d-2465-415f-9f29-450a1b89405d,51cb7942-441d-4e44-9dcc-172227f4541e,c5,c1,27,p1,?,surb={'id': '0793b2cd-d195-419a-9efc-dc380b95ea55', 'route': ['p1', 'e2', 'i12', 'x10', 'p2', 'c5']}
1769759652.451013,RECEIVED,75aea6a9-d8c9-4760-8cce-02a82caa71a5,20b5e698-fdc7-4bc9-9f46-20d0f6b132ac,c5,c1,27,p1,?,surb={'id': '033bd00e-8711-4af5-bb5a-d4d4a2e92035', 'route': ['p1', 'e4', 'i12', 'x12', 'p2', 'c5']}
1769759652.6626225,SENT,9157ca76-b089-47fc-8265-e19caa6f3b53,22bf4ff1-4108-4cd2-ab08-c461ea5c6561,c1,c5,3360,?,p1,
1769759652.6627567,CREATED,b437e44e-acda-4d33-9cb9-e4f721374efb,281e1768-037f-4e7b-8d21-c56a9d9c9515,c1,c5,25,?,?,surb={'id': '288240cc-566f-464d-84f7-4f5fae288aad', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c1']}
1769759652.92174,RECEIVED,116f90ed-c920-46f5-8019-2db40ac071ce,df3696e7-b1ec-49e8-a84a-2deba43293cf,c5,c1,27,p1,?,surb={'id': '965a27ad-b94b-4792-bf13-8500a7d426ad', 'route': ['p1', 'e4', 'i12', 'x7', 'p2', 'c5']}
1769759653.1222444,RECEIVED,3d8f5513-f1c6-40b4-aa24-e0392848abe0,f868af64-5e40-421b-b243-1609c2771b00,c5,c1,27,p1,?,surb={'id': 'ea79195b-853d-45ef-a964-4744db6dd4cc', 'route': ['p1', 'e10', 'i7', 'x4', 'p2', 'c5']}
1769759653.1894438,RECEIVED,0471fa9d-9293-48b9-8ae0-d29d8f803fa8,f979731c-7421-4fd5-8a9a-5957007aab25,c5,c1,25,p1,?,surb={'id': 'a1ff3fc1-a0a2-4b4c-b248-b5c0faed2780', 'route': ['p1', 'e8', 'i1', 'x12', 'p2', 'c5']}
1769759653.5078666,SENT,f276bdef-6b5d-4db7-a191-84fe85da6899,532c6a50-a813-44f7-8764-7713e22b3fbb,c1,c5,3380,?,p1,
1769759653.5079973,CREATED,a570cf93-d542-48c1-bb2d-bd24c2e874da,6e6df4ca-ea06-4642-9c96-7857cefd102e,c1,c5,26,?,?,surb={'id': '3977a447-cd7e-45aa-9edf-5b71a8c34fac', 'route': ['p2', 'e7', 'i10', 'x3', 'p1', 'c1']}
1769759653.573014,SENT,cd5240ca-e34c-4183-a5c0-01e86e8026eb,37b4b399-5c17-4780-85b3-eecb4873a021,c1,c5,3379,?,p1,
1769759653.5731633,CREATED,f5b886ba-a908-4990-9e95-8df78eb0a0a4,42ea8690-02c0-4e6e-b3d0-194d78dfd55b,c1,c5,27,?,?,surb={'id': '01d32d99-7efb-447a-826c-896d46bb07eb', 'route': ['p2', 'e3', 'i8', 'x9', 'p1', 'c1']}
1769759653.642896,RECEIVED,bc62a08f-184d-49ca-bb62-d19278b16ea5,8d56d069-5476-4543-b196-7005c6dc86cf,c5,c1,26,p1,?,surb={'id': '5ed45c99-faa5-4ee7-8128-6d61e8ea226a', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c5']}
1769759653.803108,RECEIVED,6c96fe42-121a-4d2c-810c-56d9218a3b18,f2161539-8b21-4ed7-a36b-c11e1a0a0f0e,c5,c1,27,p1,?,surb={'id': 'c7449118-291e-467d-b4b0-daaf9eaa4dfe', 'route': ['p1', 'e5', 'i12', 'x11', 'p2', 'c5']}
1769759653.9809408,SENT,78aafcb0-9a71-4ec0-aaed-dd823d4426d1,91411dce-e1c6-42ae-a7ef-99bc551bcc8e,c1,c5,3360,?,p1,
1769759653.9816628,CREATED,c0cd641e-f53d-414c-932a-c34bc53ce4a7,5a5e3a4f-6368-4637-82b2-8df35c62bc9c,c1,c5,27,?,?,surb={'id': 'b64618c4-691e-4dd8-8d75-38fad5242351', 'route': ['p2', 'e4', 'i12', 'x12', 'p1', 'c1']}
1769759654.2096171,SENT,3ea5f009-cedb-4d97-9d9d-27f2c4f88c05,92fb876c-c0dc-4d4c-85d7-9e5c01d4c00e,c1,c5,3359,?,p1,
1769759654.209755,CREATED,c95310d4-1054-4538-bc5b-b2c4e9e799e9,bf9848a2-664c-4562-a685-d3a4de40719f,c1,c5,27,?,?,surb={'id': '5ed05eaf-9b56-4c86-a282-4add93caafad', 'route': ['p2', 'e3', 'i1', 'x5', 'p1', 'c1']}
1769759654.281582,RECEIVED,de2e7a77-b258-4d4a-8e8a-5a2fda022bb5,57785120-c0a5-4268-977f-84434bc3c3d2,c5,c1,27,p1,?,surb={'id': 'a783a6bb-e981-4dd1-b55f-81ca65aaf3b7', 'route': ['p1', 'e11', 'i8', 'x10', 'p2', 'c5']}
1769759654.4554806,SENT,c4d31e1b-183f-4880-9262-cecc97011cdb,dd170041-70c8-44b9-b462-a8856e4f2ab8,c1,c5,3379,?,p1,
1769759654.4557698,CREATED,96ddcc6c-d4a5-4bb3-904c-fa87ecab2867,c5d734ff-a122-449a-b42b-ba1c1872e941,c1,c5,27,?,?,surb={'id': '04ad7311-9463-4723-a171-de6a535c1566', 'route': ['p2', 'e5', 'i10', 'x8', 'p1', 'c1']}
1769759654.5677602,SENT,c2d51f6b-46cf-49fc-bbd0-056b08eefa61,f743a204-1efa-4e76-9d33-8c02b50732e7,c1,c5,3379,?,p1,
1769759654.567897,CREATED,8205d0e0-28ed-4e83-b729-a09eb328138e,45dfd55b-e410-4b31-bbf5-39635138f3c9,c1,c5,27,?,?,surb={'id': 'ea61379e-45fa-4726-8619-bd290bf7ba17', 'route': ['p2', 'e4', 'i2', 'x5', 'p1', 'c1']}
1769759654.721721,RECEIVED,1e501737-55ac-4d5d-bfdd-ff60dc7ccf15,fd8a46e8-918f-42fe-b236-2faf36989f5c,c5,c1,27,p1,?,surb={'id': 'ff302565-0088-4770-8a64-10cf5e633d35', 'route': ['p1', 'e2', 'i11', 'x3', 'p2', 'c5']}
1769759654.7527268,SENT,816624a9-751b-4257-8f7f-366975dd5c3d,2f8db955-e807-408e-bfa1-d2960998855d,c1,c5,3376,?,p1,
1769759654.7528594,CREATED,7d893f17-05d1-4bdc-928d-572616de4d4b,1eae8e37-57ce-40ca-b0c6-b609f3152bc0,c1,c5,27,?,?,surb={'id': '0e7680b1-5b9c-43ad-b0ee-943e9753b993', 'route': ['p2', 'e11', 'i9', 'x9', 'p1', 'c1']}
1769759654.9196267,RECEIVED,4d83da92-5dc8-4747-a994-f1adb2a469a9,f4512237-ef97-481e-b93f-461757cc8f4d,c5,c1,27,p1,?,surb={'id': '87d38e61-43a5-43be-93e0-f8e714d3fd26', 'route': ['p1', 'e11', 'i10', 'x12', 'p2', 'c5']}
1769759654.97043,SENT,c8a33faf-38fd-4783-8772-5df3ca69cd5b,7268fd86-b24a-4ee8-b091-1a3010bbb41d,c1,c5,3387,?,p1,
1769759654.9705613,CREATED,388daf6e-5586-4393-a17c-a030f43632a4,4b834cdb-e904-4e82-89b3-9715687adba5,c1,c5,27,?,?,surb={'id': '6cc350e8-984d-42c6-a5e2-18a31d429274', 'route': ['p2', 'e9', 'i1', 'x7', 'p1', 'c1']}
1769759655.1975648,RECEIVED,d4815737-dcdf-48e6-babf-4719853e57ed,2e1e2c51-5c83-4dc7-827f-96b1869e383e,c5,c1,27,p1,?,surb={'id': 'd39e93db-b44d-4ba9-be66-95dad7cf70f5', 'route': ['p1', 'e3', 'i2', 'x2', 'p2', 'c5']}
1769759655.3286247,SENT,bb47b998-5104-4dec-b8c8-92cb0559a47b,13eee989-e55e-42a5-95a1-15a0849061cb,c1,c5,3375,?,p1,
1769759655.3287716,CREATED,8e04bddf-80a0-439e-a383-3e5c54712ef7,ae93baab-a7a5-425d-a53a-a097f9ab2611,c1,c5,27,?,?,surb={'id': '6fddcb1a-a095-4b16-960e-610a5d34042e', 'route': ['p2', 'e2', 'i1', 'x2', 'p1', 'c1']}
1769759655.6519914,SENT,2ff2deb5-da95-4904-b96a-cefcd3a3ac45,b0f63339-52be-4ecc-83e3-42649ff29d7b,c1,c5,3379,?,p1,
1769759655.652277,CREATED,f5f0b1bb-247c-44d2-a9c3-a658c7706270,27d04d74-cf95-4c01-a80e-4d551c89611b,c1,c5,27,?,?,surb={'id': 'a7cd33c5-cb4c-4cb7-a50c-3bf3923fab50', 'route': ['p2', 'e1', 'i4', 'x5', 'p1', 'c1']}
1769759656.358021,SENT,4ffc0eb9-f2db-4e44-8864-95eaab22eeb7,8a865452-b8dd-4771-93cd-6c6fd564eae0,c1,c5,3399,?,p1,
1769759656.3588336,CREATED,e1431c92-3bd8-4bbd-9954-8106a2799b7f,cc5b6263-a44d-47b6-8f9b-da1a5cfc4a18,c1,c5,27,?,?,surb={'id': 'ab8bef59-d9e4-44da-bfdb-c27231d4b2f3', 'route': ['p2', 'e5', 'i12', 'x10', 'p1', 'c1']}
1769759656.6718197,RECEIVED,a2be2b3b-a619-4671-9ce6-e9fd3d8fadcc,e65b6617-0d75-46e8-b1fd-5d2a5598cdf1,c5,c1,27,p1,?,surb={'id': '3148d327-01ee-4b6e-82a0-e3cc6c5f1b1b', 'route': ['p1', 'e10', 'i3', 'x10', 'p2', 'c5']}
1769759656.8233504,SENT,80b70d9f-9f61-4f8b-a014-017d723fa508,44e6cb2c-9eb8-4c2d-a8a6-b0be15756424,c1,c5,3383,?,p1,
1769759656.8234816,CREATED,8f4c27e5-43e0-40dd-9b85-438a7cb92388,286bc242-984e-4293-bf2e-396f5f637c5e,c1,c5,27,?,?,surb={'id': '143b5b13-3a61-4ac4-b20d-79d60b41bf09', 'route': ['p2', 'e9', 'i9', 'x7', 'p1', 'c1']}
1769759657.0745726,RECEIVED,bdceece1-7d26-4b98-b89b-1e2ea9baf62c,ed8ec56f-5a7f-4bdf-aaad-207bf9b761ed,c5,c1,27,p1,?,surb={'id': '93400bfc-5b56-48db-b674-14259adb1168', 'route': ['p1', 'e9', 'i12', 'x3', 'p2', 'c5']}
1769759657.2836668,SENT,1ea7372d-7a07-47d9-9e46-cb3cbbb451da,e63b6555-f2d9-42fe-a436-f0850aa3abe5,c1,c5,3379,?,p1,
1769759657.2838128,CREATED,d3cf462b-5f2f-406b-8d60-6723244c8dac,857f4408-0a54-4e17-b430-bad7da70b8f8,c1,c5,27,?,?,surb={'id': 'c3b5c681-b1bf-4c5c-99f8-6b7640bbee64', 'route': ['p2', 'e4', 'i6', 'x1', 'p1', 'c1']}
1769759657.8843794,SENT,a3b71a8b-3633-463a-b036-cb17e919a704,deaff365-99b5-4709-8638-b957e83850fe,c1,c5,3364,?,p1,
1769759657.8845232,CREATED,0a1c8b77-2561-44e0-868f-7148897915f7,767ffaa2-ad1e-4f60-8fe3-978123e731e5,c1,c5,27,?,?,surb={'id': 'ee5283ae-80f7-428a-a4aa-a832dc8d3eb0', 'route': ['p2', 'e7', 'i7', 'x1', 'p1', 'c1']}
1769759657.9416318,RECEIVED,012be2df-8065-435f-8b8a-7f36cda0a8e2,68b2c348-49d5-4eb7-97da-749a13c8fef1,c5,c1,27,p1,?,surb={'id': 'c594d073-924a-4aad-bd6a-ba79fa49f5fe', 'route': ['p1', 'e9', 'i11', 'x12', 'p2', 'c5']}
1769759658.095214,RECEIVED,f884d1a3-7add-4d6a-8977-5dbbad9193fc,9a0102df-92cb-4da1-9569-e65268a188dc,c5,c1,27,p1,?,surb={'id': '661d68da-ac4b-4704-a457-1a975634507a', 'route': ['p1', 'e7', 'i5', 'x9', 'p2', 'c5']}
1769759658.3217547,SENT,fe4c3025-2399-4595-b84d-2afa605be17c,7cc2f4c0-2508-494b-9675-019e872efe7c,c1,c5,3384,?,p1,
1769759658.3219042,CREATED,56009f8a-8a64-4b35-8cec-43631897baf0,53295b22-5573-4dd5-b100-3cef50596741,c1,c5,27,?,?,surb={'id': 'f329b4c1-d58b-469d-8675-268aa46bffbb', 'route': ['p2', 'e4', 'i6', 'x12', 'p1', 'c1']}
1769759658.799079,RECEIVED,8930288b-4b6e-48fe-b123-88e2dfd6c2de,4a65fcff-02ef-44fd-9ec8-64d411c2c1fd,c5,c1,27,p1,?,surb={'id': '0653b37f-1eb0-4104-a4cc-ed44c68524e7', 'route': ['p1', 'e3', 'i1', 'x12', 'p2', 'c5']}
1769759658.8233953,SENT,a17cae18-9439-401a-97cc-b9e187a5c842,9b2c5ed0-9530-419b-92bb-911dba0738b4,c1,c5,3379,?,p1,
1769759658.8235424,CREATED,051f118a-cc5f-4990-a63a-d4a50446e0d4,5c0f66d2-facd-464d-9f3a-d535560ca653,c1,c5,27,?,?,surb={'id': '0c34d29e-168e-4bff-90d4-04436b57a9f5', 'route': ['p2', 'e8', 'i4', 'x6', 'p1', 'c1']}
1769759659.2657933,RECEIVED,fadbca68-10e1-4231-861a-18c0f1085494,c7531228-a983-4a76-bfa2-6b42ba15fc02,c5,c1,27,p1,?,surb={'id': '37009557-5a35-4e44-8fc3-a8c5d9c32647', 'route': ['p1', 'e1', 'i5', 'x9', 'p2', 'c5']}
1769759659.5756266,RECEIVED,1082468d-c971-44de-aee3-d877928e12c1,2cdb0c07-454c-43d6-bbda-6f203754af07,c5,c1,27,p1,?,surb={'id': '82eea665-aa5b-4216-ab70-437887f6859a', 'route': ['p1', 'e1', 'i10', 'x5', 'p2', 'c5']}
1769759659.7387474,RECEIVED,fb0dcf2d-cce3-48a6-8a2c-978d4da26d6b,f6f832f9-373c-4b21-87be-20ca4a1abfe1,c5,c1,26,p1,?,surb={'id': '4ad60f15-afe5-42be-bd43-7d8bb5730d72', 'route': ['p1', 'e12', 'i11', 'x7', 'p2', 'c5']}
1769759659.7457316,RECEIVED,3de57512-d5dd-47d3-9647-cf76b0df5df4,b3ff3456-c7a2-4c2a-8f8c-0643bf0cf33d,c5,c1,27,p1,?,surb={'id': '0555ddab-26f9-4e9c-a08e-e0a4f8d06afc', 'route': ['p1', 'e10', 'i5', 'x8', 'p2', 'c5']}
1769759660.0805712,RECEIVED,868f91a7-ab56-4c0d-8c6b-5c5b0e089ddb,0f8cb2b4-7e28-473e-90b4-012e0335b2d0,c5,c1,27,p1,?,surb={'id': 'f4c992ba-5fc2-46aa-baf4-8c37399f4b21', 'route': ['p1', 'e7', 'i12', 'x5', 'p2', 'c5']}
1769759660.1102993,RECEIVED,8f6a313f-1756-4072-86a3-18dc60aa8110,2848ac8c-b1de-4920-8786-3aa02a647a24,c5,c1,27,p1,?,surb={'id': 'b3a6d8f7-f1b3-44b1-af90-05a486270217', 'route': ['p1', 'e3', 'i6', 'x7', 'p2', 'c5']}
1769759660.1362875,RECEIVED,c66afee9-442c-4a68-874c-6035094008da,96e32043-a889-45b3-9c49-c82327024c14,c5,c1,27,p1,?,surb={'id': '03efb9a7-a7f3-4755-98ce-f2562c72b7cb', 'route': ['p1', 'e10', 'i12', 'x8', 'p2', 'c5']}
1769759660.4114633,RECEIVED,2d6f976c-aabf-45c6-8335-41970153f638,5122d8af-195c-42d6-9f91-66fa5c11491b,c5,c1,27,p1,?,surb={'id': '2723ced6-8ef2-48a4-b65d-076dde66d40a', 'route': ['p1', 'e9', 'i11', 'x4', 'p2', 'c5']}
1769759660.4932659,RECEIVED,b309682e-aff4-4474-93c6-b1e4164a106c,0b77c930-aa42-4a7d-9afa-eacf8772f8b2,c5,c1,24,p1,?,surb={'id': 'bd675196-ec5b-47e4-9c69-0c3eab9a1a8f', 'route': ['p1', 'e2', 'i2', 'x12', 'p2', 'c5']}
1769759660.5491393,RECEIVED,0891042c-e253-47f4-a1e4-a766df6f7032,ade4eab1-5c0b-4f74-953a-2ed24d289918,c5,c1,27,p1,?,surb={'id': '50ad1518-616d-45b4-8c85-7c94a40c0c5f', 'route': ['p1', 'e9', 'i11', 'x11', 'p2', 'c5']}
1769759661.0123353,SENT,6c8cb70e-db44-4109-9ace-bc4099c9dcbc,41fff914-a7b1-4f98-be99-f8b8714d8ae5,c1,c5,3382,?,p1,
1769759661.012471,CREATED,50f2bc31-e047-4b98-8319-b9a9ae8e1bd6,46694fd8-a3ae-4f45-b037-2c311e40435c,c1,c5,27,?,?,surb={'id': '0b570c2c-b540-4b65-b99f-6bbbfafa865c', 'route': ['p2', 'e7', 'i9', 'x11', 'p1', 'c1']}
1769759661.0207298,SENT,a7bc9fc9-8dfb-4777-9b29-cd718bfe0ad1,ff4a17f4-dddc-451f-976b-ac9f95033304,c1,c5,3375,?,p1,
1769759661.0208626,CREATED,281cb783-8efc-4d82-8eb3-e5dde8032d44,941d6809-3d22-4c5a-9c8e-5f15bae27261,c1,c5,26,?,?,surb={'id': '5c67ea1e-b9e1-4100-ad04-316e13b4a73a', 'route': ['p2', 'e8', 'i4', 'x5', 'p1', 'c1']}
1769759661.0636446,SENT,9189aff6-7228-4cbb-9eb5-6f9eae6b679a,01975cbc-1954-408e-9f1e-70dd8e114bfe,c1,c5,3373,?,p1,
1769759661.0647666,CREATED,e4eb4daa-be7f-42f5-a49e-9612f99133f9,04eaef42-4b5a-4b6b-a908-d3cae4c0c58d,c1,c5,25,?,?,surb={'id': 'd357adcc-12f3-4a69-bb45-51f924846a20', 'route': ['p2', 'e12', 'i3', 'x1', 'p1', 'c1']}
1769759661.2616217,RECEIVED,20c67f08-22f2-4b55-ad81-d5191446cfd4,9b811f75-9a3d-4690-84b3-a5f9619257c4,c5,c1,27,p1,?,surb={'id': 'ff159c9b-e977-405f-930e-6670013d511b', 'route': ['p1', 'e9', 'i1', 'x10', 'p2', 'c5']}
1769759661.351347,SENT,267dc1c3-c7fc-4bf2-a523-b38a0128dfe4,5893e775-477a-4b99-85c8-638e47cc9de1,c1,c5,3389,?,p1,
1769759661.3514962,CREATED,cb6c49b0-d776-4ddf-8688-8889a58c3582,63be929c-4714-4548-acdb-5d350b7b59d7,c1,c5,27,?,?,surb={'id': '4293ce2e-0537-4dd6-9f43-af59b00f8451', 'route': ['p2', 'e3', 'i8', 'x10', 'p1', 'c1']}
1769759661.6121733,SENT,a29e4cf5-c178-4443-b3b7-e6a68c7a0c6a,79dce896-5ad6-465b-8f22-faf8185292cb,c1,c5,3395,?,p1,
1769759661.6123085,CREATED,682bcb38-635a-493f-96d3-cb65c8149c15,92f673a2-d41b-4a2e-87eb-52a4d4cf8177,c1,c5,27,?,?,surb={'id': '05200b60-f774-476f-b6cf-36ba151a88dd', 'route': ['p2', 'e10', 'i8', 'x5', 'p1', 'c1']}
1769759662.0722501,SENT,e8c41831-7e6d-4598-a9f4-b27de2af0233,58b2f177-02c5-43ef-8d33-97cf0f52c633,c1,c5,3383,?,p1,
1769759662.0723958,CREATED,7eb824ba-ceb9-47ac-9222-50e3db07a199,ced2d327-5e00-4fa3-b0ab-2e34f1d32787,c1,c5,27,?,?,surb={'id': 'f6a08752-7e7e-420f-a741-d4eb756f76a0', 'route': ['p2', 'e1', 'i2', 'x7', 'p1', 'c1']}
1769759662.219566,SENT,e24f0e49-40ea-49e2-a706-bc5b9480488b,0335e90f-af19-4f98-a018-e6e899cbcb32,c1,c5,3383,?,p1,
1769759662.2197127,CREATED,7cc66b8d-6761-4d62-93da-ea8ead5512e1,b5e3064e-4cee-4fa2-acc4-452c5a3197f3,c1,c5,26,?,?,surb={'id': '7a4dbeef-d83e-4c25-8c25-b7493edd3521', 'route': ['p2', 'e8', 'i6', 'x12', 'p1', 'c1']}
1769759662.352533,RECEIVED,2927a513-9f47-4c85-8c4e-0a03a0019995,b6fce6fa-68be-40de-9d45-183a4464f0f8,c5,c1,27,p1,?,surb={'id': '28ab550e-985e-4e04-8639-c88d8cc27cca', 'route': ['p1', 'e12', 'i5', 'x5', 'p2', 'c5']}
1769759662.3919535,SENT,2e1d13a8-c408-48f9-baaa-4a48360e884e,e40fbbbf-dcb7-489b-9e44-825f60258d16,c1,c5,3366,?,p1,
1769759662.3920286,CREATED,fbdedfa8-ed13-40f4-a317-1ba7b7eb2135,e047be13-e267-4c94-b34f-9d983a9b1d70,c1,c5,27,?,?,surb={'id': 'c997de83-9e25-4f9a-a36b-4edbac077377', 'route': ['p2', 'e6', 'i11', 'x1', 'p1', 'c1']}
1769759662.6306129,RECEIVED,c448f1fd-f64b-4613-b326-e50fb3fe6f12,ef5beaa5-2860-4370-972f-37d6705c5f94,c5,c1,27,p1,?,surb={'id': '9dc7cc6f-9c8e-49ea-9cd2-d1bd6dfcf322', 'route': ['p1', 'e3', 'i4', 'x3', 'p2', 'c5']}
1769759662.6677268,SENT,d0f7a162-3a6a-43e2-ae0b-33f85f83472b,8b155b1b-1ff9-4487-a8e7-7bc9a425cde2,c1,c5,3399,?,p1,
1769759662.6683867,CREATED,85e99247-cfbb-4771-8833-65ff2f16cc03,f96c9cb7-8bb7-493f-ac50-291b5443e243,c1,c5,27,?,?,surb={'id': '5ac03cbb-21ab-4f78-aa2a-1caef2891560', 'route': ['p2', 'e7', 'i9', 'x1', 'p1', 'c1']}
1769759662.7634358,RECEIVED,6eab9f4d-4bd9-415f-aa0f-d0fe5c7d95bd,6c777435-0711-4053-8612-31801a807edf,c5,c1,27,p1,?,surb={'id': 'c1575d36-4a3e-42d3-8991-594f4739bfaa', 'route': ['p1', 'e9', 'i10', 'x5', 'p2', 'c5']}
1769759662.8432589,RECEIVED,b19489d5-02ad-462a-b162-386bee681d01,c1ff588e-aae9-4df8-a609-245e0b5a6de5,c5,c1,26,p1,?,surb={'id': 'ab913dfc-1031-4992-be73-82298950ebc6', 'route': ['p1', 'e9', 'i4', 'x9', 'p2', 'c5']}
1769759662.8892083,RECEIVED,0fc651b7-8281-4a25-9a73-c1e61f836b62,a711e10e-ec99-4f31-84c7-87550eec8cfa,c5,c1,26,p1,?,surb={'id': 'c8923cd5-a7c0-4358-91fa-dab046d221a3', 'route': ['p1', 'e1', 'i6', 'x1', 'p2', 'c5']}
1769759662.9343944,RECEIVED,e6fd7fc2-7c75-4301-b7c1-6df2d84aa0ce,78133318-dcf1-47cf-9cf1-58e8ea960a86,c5,c1,27,p1,?,surb={'id': 'c4451a1b-2ae5-409a-81a0-52d05c1383f5', 'route': ['p1', 'e8', 'i4', 'x1', 'p2', 'c5']}
1769759662.9416623,SENT,6a8a19ef-760b-479d-a99f-a1ec18c7bb93,6767b403-06b9-4b58-bd6a-973844216eb5,c1,c5,3374,?,p1,
1769759662.9418108,CREATED,479ccd46-db2b-4391-a3a6-1083dc1e49ab,101087ac-4918-4de8-a3e5-34669ec0d7fa,c1,c5,26,?,?,surb={'id': '80aba644-4a14-4482-b3ea-dba64b5ddcf5', 'route': ['p2', 'e10', 'i8', 'x5', 'p1', 'c1']}
1769759662.9965851,RECEIVED,9fb863b8-3bde-47f0-bac4-989de6001b58,eab540e2-ef67-4b02-9691-c6e1e772e81c,c5,c1,27,p1,?,surb={'id': 'fe60edeb-af56-4ef6-b461-167d7d2ef0e0', 'route': ['p1', 'e7', 'i7', 'x3', 'p2', 'c5']}
1769759663.172612,RECEIVED,9d5089fa-9442-4e0d-97e9-7ce7fec2b05f,f59c40cb-00cd-4623-a1b8-53bc9b23e313,c5,c1,27,p1,?,surb={'id': 'e35f0fc5-1413-4ed5-bc3c-0d89573908c0', 'route': ['p1', 'e5', 'i12', 'x6', 'p2', 'c5']}
1769759663.3009727,RECEIVED,03168170-2da7-44bd-b241-ffcec14d4b9e,4f2b44bd-c22e-4f92-9ab8-605910eea98f,c5,c1,27,p1,?,surb={'id': '21c3a155-24b1-4ed0-8ada-5804faae6ea5', 'route': ['p1', 'e5', 'i12', 'x7', 'p2', 'c5']}
1769759663.4155636,RECEIVED,b8b29ac8-21a0-4d04-ae3d-38cf91dd96a5,53adaff6-9854-4222-bcf6-4aa053134975,c5,c1,26,p1,?,surb={'id': 'a42573ac-fd7f-417f-b3af-a18d1398bf5e', 'route': ['p1', 'e1', 'i10', 'x2', 'p2', 'c5']}
1769759663.7442594,RECEIVED,9d573ca4-c486-49bd-8bef-3ff54fc66c9a,21331f96-ef33-41b4-9805-61c37a9f930c,c5,c1,27,p1,?,surb={'id': '4fd093dc-037c-445e-8cd0-3cae1afe24b0', 'route': ['p1', 'e11', 'i5', 'x12', 'p2', 'c5']}
1769759663.9823039,RECEIVED,00d05421-035c-4d51-89a9-50a076b3e708,cb1dd6f5-9700-47c1-b569-b6753b0e1ffc,c5,c1,27,p1,?,surb={'id': '0b97a84e-2cf5-4100-9278-0fc37c778be9', 'route': ['p1', 'e3', 'i1', 'x4', 'p2', 'c5']}
1769759664.3819911,SENT,c2e7cb5b-57d1-4849-b1a7-0dffb0452794,5bad3bdc-d654-4156-9da8-80c2273d6678,c1,c5,3364,?,p1,
