timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769759762.177273,CREATED,a512025c-6cdb-4388-a092-c2827833edcd,bf2fe0c5-2916-4779-a87e-5059b07060f6,c5,c1,27,?,?,surb={'id': '02a1a8b7-8b89-4a42-a75f-dfaad7755327', 'route': ['p1', 'e11', 'i2', 'x5', 'p2', 'c5']}
1769759762.2701306,RECEIVED,e4e08953-5144-4c12-b2d4-0c6586db79cc,8a22dbf6-8ec4-4b06-9785-58ee8946325e,c1,c5,26,p2,?,surb={'id': 'a779ea19-986a-4b48-a5c2-501230561553', 'route': ['p2', 'e9', 'i5', 'x4', 'p1', 'c1']}
1769759762.3282142,RECEIVED,1df3b244-9e75-4eec-b61b-b0cb2096997b,ec393638-cacd-4c5f-bca3-2a233b102666,c4,c5,25,p2,?,surb={'id': '69aaafa5-ee65-4024-84ca-32c59cd0f8ae', 'route': ['p2', 'e12', 'i4', 'x1', 'p1', 'c4']}
1769759762.328515,SENT,1aae35fb-fb8d-458a-bfd8-98b85326ece6,2b5f1fc4-6e96-4cf8-b709-8d9b5172ddce,c5,c1,3384,?,p2,
1769759762.3287914,CREATED,88e3258d-5aaa-488e-965b-5ef8a8a3065a,d4b8a228-869c-4d41-a048-ac72932986f0,c5,c1,27,?,?,surb={'id': 'cb43187b-2b40-4e15-936a-5412717e0883', 'route': ['p1', 'e2', 'i8', 'x12', 'p2', 'c5']}
1769759762.346242,RECEIVED,6c2e7150-6757-474a-a2eb-f61a4f30cd9c,a884129a-00f8-4e57-b6d8-7a8a637ccfdb,c4,c5,27,p2,?,surb={'id': '6e86bf0a-93b5-44f7-9e69-1d3cb38795e3', 'route': ['p2', 'e9', 'i6', 'x10', 'p1', 'c4']}
1769759762.351862,SENT,46d507e6-6628-4a72-a9c8-e45ebf49e483,5895863c-676b-432e-be5f-5ab77dcae8bf,c5,c1,3380,?,p2,
1769759762.3519237,CREATED,5c73cdc6-c48a-4f71-8ddb-a51c1dc3851d,71d01c79-89d0-4f9e-87aa-1b65259aeedc,c5,c1,27,?,?,surb={'id': '12da140b-e8c4-42e5-90fd-be9e9497abe3', 'route': ['p1', 'e5', 'i6', 'x6', 'p2', 'c5']}
1769759762.3777037,RECEIVED,1a3ec352-57fd-4dff-b616-473e0b74b760,f9ff5c7b-3e9c-41ae-84ad-2fc8cf9b3c0e,c2,c5,27,p2,?,surb={'id': 'd98891ef-8085-437c-86a0-67e569a3c7fb', 'route': ['p2', 'e9', 'i9', 'x10', 'p2', 'c2']}
1769759762.3801446,RECEIVED,c1b945db-52e9-45ea-99af-08ce9747b337,8a6cb832-6466-4ac8-95ee-08ccf369eae4,c2,c5,27,p2,?,surb={'id': 'b820f4b0-1611-4e24-87d3-58a5e7456a45', 'route': ['p2', 'e5', 'i11', 'x6', 'p2', 'c2']}
1769759762.5532331,RECEIVED,e456d0c2-391a-448b-98af-e914d816e500,ee7ee5fb-857c-48f2-8149-dfb2204100e0,c2,c5,27,p2,?,surb={'id': '0fecbd04-da2d-4491-9840-e6fd83ba0669', 'route': ['p2', 'e11', 'i10', 'x9', 'p2', 'c2']}
1769759762.7217238,RECEIVED,317aaf23-f4a9-4bee-be52-beb290950828,484a6643-4911-45e8-983a-71f16a3a80d1,c4,c5,27,p2,?,surb={'id': '73478a6d-027d-42a6-abf5-34c5db600ad9', 'route': ['p2', 'e12', 'i5', 'x3', 'p1', 'c4']}
1769759762.8105187,RECEIVED,04ef526e-d445-49a2-8f17-0dcea5f42ef4,e0abe457-ac15-4b6c-825f-923f1c850ca1,c4,c5,27,p2,?,surb={'id': 'f3eea549-99d2-4fa3-be43-952b6e4250a3', 'route': ['p2', 'e3', 'i2', 'x3', 'p1', 'c4']}
1769759762.8464103,RECEIVED,ba296f5b-846a-4170-99cb-08658c1fc32a,830b90bd-9793-48d0-904d-bbbe4abe8458,c1,c5,27,p2,?,surb={'id': '2c8134aa-5be0-4198-acf6-42849da03cea', 'route': ['p2', 'e9', 'i9', 'x11', 'p1', 'c1']}
1769759762.8958411,RECEIVED,929fd008-05f4-47e3-a230-1ce10a1bf60a,c188bf90-95f2-439d-80c8-c0d1f8108a76,c4,c5,27,p2,?,surb={'id': '37f6139e-94a2-4fff-b58d-4d62a68e85bc', 'route': ['p2', 'e9', 'i6', 'x4', 'p1', 'c4']}
1769759763.110215,RECEIVED,f658353d-a5c6-438d-b247-dfd48ef37512,1e377383-7bf8-4b14-abc1-0d856f5b3ab6,c2,c5,26,p2,?,surb={'id': '6dfe2c31-305b-4f31-95b9-9b96c3054bd1', 'route': ['p2', 'e9', 'i12', 'x8', 'p2', 'c2']}
1769759763.205316,RECEIVED,e74b9c4f-8014-4211-bed4-52b196cce4ab,b52ef139-591e-4741-866c-72b636965eeb,c2,c5,26,p2,?,surb={'id': '646fc7dc-cf48-4384-8734-0297d97d28e6', 'route': ['p2', 'e10', 'i10', 'x5', 'p2', 'c2']}
1769759763.41214,SENT,34bc43e4-348c-4bb4-885f-84d2cf1d11e3,2fc6d4fe-ff79-4ff5-93c7-0b12846ef2e0,c5,c1,3378,?,p2,
1769759763.4122396,CREATED,242913e4-e27b-4aca-b0c6-0373b88ad3b3,c8cbd40a-818e-47e3-913e-86fecb33e187,c5,c1,26,?,?,surb={'id': '5e0f953d-d2c8-4155-9a86-5dd7121627b5', 'route': ['p1', 'e9', 'i7', 'x1', 'p2', 'c5']}
1769759763.4229171,RECEIVED,79cf50fb-817a-4218-8bce-a5b90db54dd1,89969258-ccb1-4ad7-bc6f-59885bdab8ee,c1,c5,27,p2,?,surb={'id': '240d9a62-65ca-4493-b18f-5cef5e21e246', 'route': ['p2', 'e9', 'i2', 'x1', 'p1', 'c1']}
1769759763.4356198,RECEIVED,de620707-56f6-4708-b5c3-4087d58c1200,ead930cb-18a8-4975-bcc6-7889876c277d,c4,c5,27,p2,?,surb={'id': '11f34c4c-4484-441c-b80b-298bf5a907c7', 'route': ['p2', 'e3', 'i12', 'x5', 'p1', 'c4']}
1769759763.4933145,SENT,68cb4139-9f64-4b1f-b7d8-1cb2833ad110,42050c59-8b45-4352-9a19-00a0fa5d54ef,c5,c1,3363,?,p2,
1769759763.4934201,CREATED,1d81f768-1a07-42bf-999c-f90a2041707c,390b1dd9-520c-4bfe-b0c8-09bbf10c8b92,c5,c1,27,?,?,surb={'id': '18f23ae1-6ec4-4326-afdd-501f3fec6372', 'route': ['p1', 'e1', 'i7', 'x2', 'p2', 'c5']}
1769759763.5335374,RECEIVED,de59d453-93e6-43b6-add6-0e82ec3a2847,909d7e44-fe49-4b4b-a713-73f1200db9f6,c4,c5,27,p2,?,surb={'id': '4710435b-61d3-48e7-8da5-f2fcd8d264e9', 'route': ['p2', 'e1', 'i3', 'x4', 'p1', 'c4']}
1769759763.637964,RECEIVED,4a9181d7-4b36-4f21-a96a-4736486ac223,e9f53b17-9568-4cff-ad70-68bb7a9c9077,c2,c5,26,p2,?,surb={'id': '347a682f-30c2-4753-a7ec-58101fab7808', 'route': ['p2', 'e7', 'i12', 'x5', 'p2', 'c2']}
1769759763.645706,RECEIVED,68d485ec-5af1-4227-b39e-53a5675f98a8,3c128849-9a02-422e-9f77-cba4cad0fc19,c1,c5,27,p2,?,surb={'id': '1d132e54-08f4-44c1-bb79-5a4a76821ff0', 'route': ['p2', 'e11', 'i8', 'x7', 'p1', 'c1']}
1769759763.8555348,RECEIVED,75b267ae-1089-4424-ab54-85492cda8374,06b0cda3-3596-4e28-be79-be6263d9d588,c1,c5,26,p2,?,surb={'id': '2bee3b78-590b-4edb-a610-b87d3e57bcd2', 'route': ['p2', 'e9', 'i6', 'x1', 'p1', 'c1']}
1769759763.8568916,RECEIVED,060096e2-8646-462f-85cd-bf5de761b4f5,f3b82c6c-c4bc-4de4-b3fc-52b006d31643,c4,c5,26,p2,?,surb={'id': '22a77887-7b18-4773-8ceb-ec04c64df691', 'route': ['p2', 'e5', 'i7', 'x5', 'p1', 'c4']}
1769759763.9839897,RECEIVED,85c6aa7c-1753-495b-b9a5-a0e99f47a5ae,3166495e-44ad-4046-b3b5-c1bdf164d714,c1,c5,27,p2,?,surb={'id': 'd20b03b2-5219-4129-89b8-0cf3b462c173', 'route': ['p2', 'e9', 'i5', 'x12', 'p1', 'c1']}
1769759763.9860766,RECEIVED,4183748c-d274-47e9-9cd3-e7312feec81c,8935c23c-d7bf-43f2-90ee-7e4804aa51ec,c2,c5,27,p2,?,surb={'id': '7b7997c8-0662-4ea6-90a9-023f9f16e876', 'route': ['p2', 'e10', 'i9', 'x5', 'p2', 'c2']}
1769759764.1120062,SENT,648519da-3d4d-4fe4-8cda-f27a629bf881,2373d01e-4b78-4718-b9bc-67d35bd85d1f,c5,c1,3384,?,p2,
1769759764.1122355,CREATED,244dfe89-6af1-4a61-80d1-43af4497077c,58fcb6b0-25f7-447b-ae24-b34f7740a502,c5,c1,26,?,?,surb={'id': 'b522032f-35a2-4c28-bb50-1423b60611cf', 'route': ['p1', 'e2', 'i7', 'x6', 'p2', 'c5']}
1769759764.1694498,RECEIVED,fc387002-5c08-4a5c-9fd4-b92025d0f18d,90723337-e737-4b13-abfe-5bd63a181ad3,c2,c5,26,p2,?,surb={'id': '457a7aa4-0ab1-42b1-a42d-3c0b58b67d48', 'route': ['p2', 'e2', 'i4', 'x11', 'p2', 'c2']}
1769759764.2214856,RECEIVED,f9cc167a-5c79-472d-b486-cbdb9dbded04,a46389de-df1b-4e67-9f5d-0c77417f1495,c4,c5,27,p2,?,surb={'id': '18867dd5-9024-4d0b-9f5d-79e8df118719', 'route': ['p2', 'e3', 'i3', 'x9', 'p1', 'c4']}
1769759764.36582,SENT,c7c4ae5b-f259-4280-91f3-7de1e4e3b251,e32d0771-67e9-45ff-9a09-46c74f7f1e59,c5,c1,3379,?,p2,
1769759764.3659673,CREATED,de5c77d4-95ac-4e4c-85de-e65ecc449f03,9f6f171c-7213-43bf-b0b1-94e8e50ef621,c5,c1,27,?,?,surb={'id': 'e5be5bed-b77c-4da8-ac73-7db3d0da6be5', 'route': ['p1', 'e10', 'i1', 'x4', 'p2', 'c5']}
1769759764.5494094,SENT,7810cc09-3243-4555-8627-08f90d325e00,800c7608-da6e-4fc3-920c-b2319cbd5e75,c5,c1,3379,?,p2,
1769759764.5495102,CREATED,8b87b1d0-2b01-4110-9db9-6dc5c76e4dd6,5c7621dc-1293-4be7-a627-fd4a1d11c99f,c5,c1,27,?,?,surb={'id': '6de647d1-a54b-481b-92d9-69ecb043d477', 'route': ['p1', 'e2', 'i8', 'x5', 'p2', 'c5']}
1769759764.693643,SENT,a3488894-f758-46fc-b3b6-5d7f1856267a,ceb33e04-a0a5-4a49-87a7-64920e5349d5,c5,c1,3395,?,p2,
1769759764.6937275,CREATED,e713f633-a0cb-4535-a8a9-5d82f901e5dc,35f335c9-f333-46b2-ac1e-75ea2a420bda,c5,c1,27,?,?,surb={'id': '6ff835c2-d6f1-4e3a-90b5-9bb10a731542', 'route': ['p1', 'e1', 'i10', 'x11', 'p2', 'c5']}
1769759764.780185,SENT,9b399e4e-0bcf-4af5-9d78-b723191b4aad,25499cb9-cfff-42cc-9366-d88106cf02a5,c5,c1,3379,?,p2,
1769759764.7802873,CREATED,473386fe-530b-4b88-8f53-728ba4b511ef,c331d33e-40bb-40e3-af02-33428c1954da,c5,c1,27,?,?,surb={'id': '9fd5839b-7e6a-498a-a669-b474c3fd1126', 'route': ['p1', 'e7', 'i8', 'x8', 'p2', 'c5']}
1769759764.8298504,RECEIVED,a81cf5ba-cad9-465d-ad4d-3ea37c2cb129,a879a675-2b3f-4f5a-a752-4128c12c076f,c4,c5,27,p2,?,surb={'id': '2b938e89-c9b3-45b5-9f87-449607ae5a56', 'route': ['p2', 'e4', 'i4', 'x1', 'p1', 'c4']}
1769759764.8746045,RECEIVED,9d1835b7-d4fe-4ff6-9aeb-5f3e967f1884,2028f7f4-5a1a-437e-bb87-ff22b2a0e10c,c4,c5,27,p2,?,surb={'id': '608a8fd1-ef96-4740-bbde-d0db8f33661a', 'route': ['p2', 'e12', 'i1', 'x4', 'p1', 'c4']}
1769759765.1327672,SENT,a02bee8a-3de3-4b22-aafe-0c24b8770566,0e0aedb1-23b5-4b46-8920-6d9773b9d705,c5,c1,3373,?,p2,
1769759765.1329136,CREATED,e1e294f5-60e8-4209-9731-0bbfdb906f22,3c6492f4-0609-49bd-aee3-eba61acf754f,c5,c1,27,?,?,surb={'id': 'aebaab68-f23c-4f6c-b53d-63b63a208513', 'route': ['p1', 'e9', 'i8', 'x6', 'p2', 'c5']}
1769759765.190667,RECEIVED,749aa155-45cc-409f-bb5b-9c4d253d9fc9,be39f030-b8b8-4d76-b9a4-380ae1e750a0,c2,c5,27,p2,?,surb={'id': '1df03ae0-e289-455b-81a1-3ffe1d7540b4', 'route': ['p2', 'e5', 'i10', 'x11', 'p2', 'c2']}
1769759765.2055268,RECEIVED,8b88a554-b4af-4da6-916d-40c52b8776bf,67235cc5-de83-45d6-9768-481aae9d8ee1,c1,c5,27,p2,?,surb={'id': '2d91d5bf-1ca8-484c-9cbb-52fdac66038c', 'route': ['p2', 'e11', 'i10', 'x8', 'p1', 'c1']}
1769759765.3211858,RECEIVED,739e766b-b66e-49ac-8734-ac921e10070f,a293282d-28e6-4032-8f97-8f8a80c59c1b,c4,c5,27,p2,?,surb={'id': '7894435a-6527-4da6-be84-87bea06e126b', 'route': ['p2', 'e10', 'i5', 'x10', 'p1', 'c4']}
1769759765.598181,SENT,18ea4d4f-02f4-44a7-9c7c-c6e3c28c6f55,e6156e06-ab73-42ee-b4de-71df2454c4ea,c5,c1,3387,?,p2,
1769759765.5982568,CREATED,1be173f9-4be4-44aa-ab29-6b482b3daa58,710ea930-301c-47e6-822e-ed9cb7979bdc,c5,c1,27,?,?,surb={'id': '550912ac-fffc-45e3-af70-69a8a50e25f2', 'route': ['p1', 'e6', 'i9', 'x4', 'p2', 'c5']}
1769759765.6206272,RECEIVED,6395845e-5f47-488f-81f4-47100111dcad,f7d9f295-43e2-4f68-87e0-8a4f9916e5f1,c4,c5,27,p2,?,surb={'id': '05872a6d-0c26-4ac2-9fd9-d193bfed06fe', 'route': ['p2', 'e11', 'i1', 'x12', 'p1', 'c4']}
1769759765.7831874,RECEIVED,08c01ade-cc9c-4308-882f-f5690b9400e6,030926ad-78ba-4eeb-925b-5d7268ee41df,c1,c5,27,p2,?,surb={'id': '23765496-0c01-4baa-ab7a-1e7a009febd7', 'route': ['p2', 'e4', 'i12', 'x7', 'p1', 'c1']}
1769759765.8193855,RECEIVED,bb42e2da-8851-4589-9777-1b077af9daef,a1c3a71b-a823-46db-8d90-785dcb345de2,c2,c5,27,p2,?,surb={'id': 'c8e3d637-8bda-42c4-89c1-1d5ee8c4663c', 'route': ['p2', 'e5', 'i9', 'x4', 'p2', 'c2']}
1769759765.840538,SENT,38f4dfcf-a63b-4e21-8b3a-03efd746b19e,8c3d9ed5-a8bb-4226-b997-64fdde1edf5f,c5,c1,3392,?,p2,
1769759765.8406126,CREATED,1b9e6537-dbf4-460e-b095-e356d8b1a0bc,ee3f3334-b08b-412c-8ff1-688276c1b2b3,c5,c1,27,?,?,surb={'id': '25aa8d77-904d-445c-9543-7f97f1f0fd40', 'route': ['p1', 'e6', 'i8', 'x6', 'p2', 'c5']}
1769759765.8561668,SENT,e3ed580f-e8a3-49f1-9e07-709767e8f92f,1511c225-a63f-4e89-856a-9f566b61d32c,c5,c1,3378,?,p2,
1769759765.8563437,CREATED,e0e0674c-6df9-468c-92ca-1fc0ab7d485c,d87705e9-1401-4d36-b082-3958f2a87fee,c5,c1,27,?,?,surb={'id': 'ed7ea527-0aac-44b2-bd22-605e853e1f42', 'route': ['p1', 'e4', 'i1', 'x7', 'p2', 'c5']}
1769759765.9076943,RECEIVED,994b2daf-0c24-4efe-8fbe-9f295d6a5eb5,573a5d0c-b3a2-420e-b9c3-7b16cc50e57f,c1,c5,27,p2,?,surb={'id': '5943b136-0ed8-4c2c-ac8a-dafcf613bbd9', 'route': ['p2', 'e2', 'i4', 'x11', 'p1', 'c1']}
1769759765.9769666,RECEIVED,06b99224-94ba-44ee-9fa0-1c264cd50e3b,4104fe3f-a34b-4333-a2b3-e616bb44f043,c1,c5,27,p2,?,surb={'id': 'bf7f2bd0-a8ab-4b34-88e4-c025cc94738e', 'route': ['p2', 'e2', 'i12', 'x2', 'p1', 'c1']}
1769759766.2192798,SENT,388f0f38-1448-4958-8500-6476fcaf935b,bbb47408-9c79-41f2-a401-38b55e01e26e,c5,c1,3380,?,p2,
1769759766.2193434,CREATED,00c04f23-1a4b-499f-8c5e-e58c9cc83847,d16c090a-010f-4a80-824e-b8e360a032ec,c5,c1,27,?,?,surb={'id': 'af5fa150-68c5-499d-8501-81b58f334558', 'route': ['p1', 'e2', 'i8', 'x3', 'p2', 'c5']}
1769759766.264386,RECEIVED,700bb323-7c8e-4179-a879-a547aff8418b,31b467b9-97d2-4f8b-ae30-f0ae83b477b7,c1,c5,27,p2,?,surb={'id': '099233e9-f786-4c6e-ac75-8ef796b245d2', 'route': ['p2', 'e4', 'i3', 'x4', 'p1', 'c1']}
1769759766.3354144,RECEIVED,780b3a12-443a-4f71-9541-7523fcf51b67,86874780-4003-4d72-9baf-eadd23bd182f,c1,c5,27,p2,?,surb={'id': 'b3c78965-a56f-4b78-821d-29bdf2bbfdc6', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c1']}
1769759766.3472269,RECEIVED,6c9d29d9-f9e9-48a0-8dda-529f52db67da,f655d1bc-df30-49cb-8d91-7c35e248305a,c1,c5,26,p2,?,surb={'id': 'd790a16d-6320-4538-96f0-7f70a92ee13b', 'route': ['p2', 'e7', 'i8', 'x11', 'p1', 'c1']}
1769759766.5580287,RECEIVED,efead4f3-2eb6-44c4-8b59-eb1997b9ba85,630bbee8-be8e-4082-a5f1-b1f144fa27b6,c1,c5,27,p2,?,surb={'id': '95f86c4b-c3a8-49b8-a94d-1bfbe3447c48', 'route': ['p2', 'e12', 'i4', 'x5', 'p1', 'c1']}
1769759766.6123292,RECEIVED,6bedfbc4-7245-4ce2-9d70-0d108aff406e,b86b65b1-1083-47ef-a0c5-e147444488d3,c4,c5,27,p2,?,surb={'id': '4237a0fe-d455-4208-a834-d5615c5e3d71', 'route': ['p2', 'e5', 'i2', 'x8', 'p1', 'c4']}
1769759766.6247363,RECEIVED,590b5206-582f-4c75-ba4d-1b9bd55bcb8a,16bb0426-dd33-4718-b40d-d0ea77eebc4d,c1,c5,27,p2,?,surb={'id': '72076af1-39ce-4e49-a0b8-ed37d6c5e482', 'route': ['p2', 'e1', 'i5', 'x9', 'p1', 'c1']}
1769759766.6441746,RECEIVED,000dc2d6-9d03-4385-8d17-4a9809a07147,3daca6b3-cbd0-40fd-bc58-8682388a9af4,c1,c5,27,p2,?,surb={'id': '9193f97d-a593-4c6a-aba7-4bce7c82d344', 'route': ['p2', 'e11', 'i3', 'x7', 'p1', 'c1']}
1769759766.711225,SENT,35f6390f-ca30-45f6-a289-2e40b6b0da9b,cc4b0a2b-e382-47e9-8bac-2740a8cd5b62,c5,c1,3363,?,p2,
1769759766.711304,CREATED,8b00433e-026c-494d-9c46-8ffaee5c4f39,a4e1b005-3dd7-4ed3-8c04-012040b71d57,c5,c1,27,?,?,surb={'id': 'ac231a2b-e555-4eda-8631-297b1520edc8', 'route': ['p1', 'e1', 'i12', 'x1', 'p2', 'c5']}
1769759766.7502797,RECEIVED,d0c7abe6-d0de-464f-b742-bf059623177b,d36466c0-949d-4aac-9328-1168b32d84ac,c4,c5,27,p2,?,surb={'id': '09f14673-26bc-4bb7-87b7-5e9f8be10b5e', 'route': ['p2', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769759766.8532796,RECEIVED,9bdf1091-a1dd-4caf-a775-410ccc47e208,1adbe8c6-c8e1-425c-be6c-8583ecc9214a,c4,c5,27,p2,?,surb={'id': '0477c89f-feb8-4c8c-a867-109484766b94', 'route': ['p2', 'e3', 'i7', 'x6', 'p1', 'c4']}
1769759767.0673141,SENT,89260f7a-072d-4cb7-91aa-c96bfdb09cf6,8d02e874-7835-4540-9cab-7d5643ee49f3,c5,c1,3379,?,p2,
1769759767.0674052,CREATED,c3573b33-e67e-4964-b29c-151ba849a6a4,5ab0e95c-0313-4fe0-b216-adadcdfc6213,c5,c1,27,?,?,surb={'id': 'fa7a2374-c611-4ab0-bea0-608e1fa85a6a', 'route': ['p1', 'e1', 'i5', 'x3', 'p2', 'c5']}
1769759767.0719826,RECEIVED,e7bb01c8-e15c-4492-b93e-1ff77d6385ab,2223a541-4403-4339-a786-2d9491a943ee,c1,c5,27,p2,?,surb={'id': '4d86002c-3009-4c07-93df-86c1fa3a7809', 'route': ['p2', 'e7', 'i2', 'x5', 'p1', 'c1']}
1769759767.0770204,RECEIVED,3e57448c-a16b-46e3-919c-860f2064188d,fdcd52b6-a0e2-48c7-904d-922f145c43b0,c1,c5,27,p2,?,surb={'id': 'a95e3b82-8d96-49f2-beb5-06e94889700f', 'route': ['p2', 'e7', 'i11', 'x6', 'p1', 'c1']}
1769759767.0841877,RECEIVED,f3051446-f61f-4266-a92a-d0b4d3a238ac,b97f9c08-a653-4f0f-a5ff-99b27c08fbd1,c4,c5,26,p2,?,surb={'id': 'a875aa65-f060-4cd6-89ff-3df03abc8b3a', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c4']}
1769759767.111751,RECEIVED,08545d1d-1c34-4925-afed-07badecb59a1,241bf469-1309-441f-a339-0650f87a0dec,c2,c5,27,p2,?,surb={'id': 'eee9f4d6-77c8-4414-8a93-08383be7ad6c', 'route': ['p2', 'e10', 'i7', 'x3', 'p2', 'c2']}
1769759767.1192667,SENT,5a0c515d-0064-4487-b06c-c0bfaa30304a,6a634a91-b65c-4110-982e-dbffb859acfe,c5,c1,3400,?,p2,
1769759767.1193428,CREATED,6e470dc0-ad32-4d27-8c27-0e2715670832,febcfcba-685c-4dd7-8048-e35a0372ea83,c5,c1,27,?,?,surb={'id': '1e34df6a-e8b7-479b-bb49-cc2de2c9300a', 'route': ['p1', 'e10', 'i9', 'x7', 'p2', 'c5']}
1769759767.167063,RECEIVED,c2de6187-a23e-429f-be92-b12c6ef8e337,957af259-2ba5-42d9-8b07-26ea97918fa5,c2,c5,27,p2,?,surb={'id': '12c718ef-3f1b-4f9b-ba3e-568e342d9699', 'route': ['p2', 'e1', 'i1', 'x12', 'p2', 'c2']}
1769759767.2053716,RECEIVED,42ebdcca-f449-48f2-b5ea-d476b3c6cf30,fc23e0a8-3392-472c-9cdf-ff12a2936e21,c1,c5,26,p2,?,surb={'id': 'fcc8711f-c68a-40b0-9ca5-f28b12bdac96', 'route': ['p2', 'e8', 'i7', 'x4', 'p1', 'c1']}
1769759767.2415826,RECEIVED,f4268d43-0d9b-4d4f-90f9-46791b864c0c,79abb59a-b601-4299-85dc-d26c285bc786,c1,c5,26,p2,?,surb={'id': 'f6ae9ff0-08f2-4b59-8303-f7f2d2a5d68b', 'route': ['p2', 'e5', 'i12', 'x10', 'p1', 'c1']}
1769759767.3498936,RECEIVED,9655dfe5-e917-4707-8c26-b4ade39e7b21,6ab67a2a-4d5a-4543-8322-7bd6ad2d2155,c1,c5,27,p2,?,surb={'id': 'ad1f277b-db8f-4e46-9385-b833341e34c3', 'route': ['p2', 'e10', 'i1', 'x8', 'p1', 'c1']}
1769759767.4560678,RECEIVED,f2d3b183-e340-4794-b5e4-fe51c8597bae,aeadf39b-ccc7-4caa-ad9d-bdb4a88cd748,c1,c5,27,p2,?,surb={'id': '3a67c5e4-8e36-4bf3-908b-2f9c10a640ba', 'route': ['p2', 'e1', 'i2', 'x8', 'p1', 'c1']}
1769759767.480509,RECEIVED,72da7e61-23c1-4643-9f1f-e8c4d104e299,287935c5-ab2f-46a2-b36e-6534b85d7a7e,c2,c5,27,p2,?,surb={'id': '60bbcb50-a48b-452f-b601-45b894c6323f', 'route': ['p2', 'e3', 'i1', 'x8', 'p2', 'c2']}
1769759767.5390902,RECEIVED,452a146e-c999-4e24-a34f-11b87d443f45,815982c2-b164-4d5b-8f20-531cd1abbe9d,c4,c5,27,p2,?,surb={'id': '863d5672-275f-463b-8351-30c1de7644f6', 'route': ['p2', 'e7', 'i7', 'x11', 'p1', 'c4']}
1769759767.6562636,RECEIVED,122608d8-bb05-41e1-b846-925a54a05693,9d243e36-20ce-4874-adaa-544087662b32,c2,c5,27,p2,?,surb={'id': '9cef2a83-0d51-4158-bc2d-87c9f225195a', 'route': ['p2', 'e1', 'i5', 'x9', 'p2', 'c2']}
1769759767.6701517,RECEIVED,5b92fad8-65cc-4f0c-89f0-2c4fac7a9ea2,fdaebb3e-b250-40e0-bc0c-5e7d30fa3963,c1,c5,27,p2,?,surb={'id': '47373b5b-b1dd-4c90-9f74-70b1cd26b53e', 'route': ['p2', 'e6', 'i9', 'x7', 'p1', 'c1']}
1769759767.7124708,RECEIVED,0fd36d1d-3877-414f-bb5b-719066b50219,2d8182d9-2e03-4eb4-9fef-e1183dc5e75f,c4,c5,27,p2,?,surb={'id': '36a5e7f8-4df7-4b25-9d3a-cc87a86d127b', 'route': ['p2', 'e11', 'i2', 'x4', 'p1', 'c4']}
1769759767.8235435,RECEIVED,4eac0f2d-a1ca-452e-af31-731ebae7089a,4f575721-1a4a-4c06-94f1-ad8d8c768ed8,c2,c5,27,p2,?,surb={'id': '4b6bebac-86fe-4f98-979e-21f763b47224', 'route': ['p2', 'e6', 'i9', 'x3', 'p2', 'c2']}
1769759767.8345075,RECEIVED,7746c9c4-8fe1-4085-ab5c-a6977ea0a666,917a431c-e7ff-45e9-87b1-143b43528449,c4,c5,27,p2,?,surb={'id': '20433bed-7ca7-4ebf-9ead-1bc73df1bd45', 'route': ['p2', 'e12', 'i2', 'x1', 'p1', 'c4']}
1769759767.9160087,RECEIVED,5284c097-8f92-4db7-9b84-78a5b2513daf,e603aa6b-8131-4a88-a160-3b0d16c7891e,c1,c5,27,p2,?,surb={'id': '122ecf64-232e-49ca-9011-f22493b7987b', 'route': ['p2', 'e5', 'i3', 'x10', 'p1', 'c1']}
1769759768.0427394,RECEIVED,dc91683c-271a-46c2-97cd-7899d766292f,c8b274c5-4074-4c40-9604-a95b5c28d7fe,c2,c5,26,p2,?,surb={'id': '7cd0cfad-1dc6-4d1b-b422-7352b0e27338', 'route': ['p2', 'e6', 'i1', 'x8', 'p2', 'c2']}
1769759768.079665,SENT,8c90fb56-decc-4662-8726-558d19ec4e6f,42b4edc6-9da9-4eb6-9545-e450bfc7c2e7,c5,c1,3382,?,p2,
1769759768.079784,CREATED,ff301241-c3d9-4b29-b0c2-658ad19540de,02135dc7-0124-46d4-9b47-8f10dd06af3a,c5,c1,27,?,?,surb={'id': 'ac6d21ae-ecb2-45f7-8343-9078da068d95', 'route': ['p1', 'e2', 'i5', 'x3', 'p2', 'c5']}
1769759768.217417,RECEIVED,dd3ac289-bf96-47e5-8d6a-50f495fd8b22,4c66b3d9-ed17-44fa-baf6-bb664484e0f4,c1,c5,27,p2,?,surb={'id': 'cb14b244-0392-46b7-9483-e06b06e6cf51', 'route': ['p2', 'e12', 'i1', 'x10', 'p1', 'c1']}
1769759768.220613,RECEIVED,7d9c3a68-58e8-4cce-83ea-ad42c3b925a4,9513590f-8c0a-4375-b0af-81b21d5e46ef,c2,c5,27,p2,?,surb={'id': '314cbf8a-93f1-4a3a-ba75-83c58d3b35d3', 'route': ['p2', 'e2', 'i2', 'x11', 'p2', 'c2']}
