timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753467.857671,SENT,ff0396c6-ddb7-48e1-aac4-1462efb128d2,1350f2dd-4b8c-4f33-86b7-2c1a70fba926,c1,c5,3375,?,p1,
1769753467.8578281,CREATED,84589e69-2703-4e37-b482-6f734b52564d,0ffe1b07-2d9d-4fbf-85f9-5ad085125078,c1,c5,27,?,?,surb={'id': '5e5b426e-5870-4a02-8fe9-6b8d3a897aec', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c1']}
1769753541.9223151,CREATED,6e50669a-8139-4d86-9571-277cb938a6c9,07b2e27d-5889-4889-872d-ad188d1cf974,c1,c5,27,?,?,surb={'id': 'ab3cd258-9d9a-42e0-90d3-b31d063758da', 'route': ['p2', 'e1', 'i12', 'x6', 'p1', 'c1']}
1769753542.0278,RECEIVED,98ac1639-2844-4a68-b4fb-16651dd92d99,200265b3-3625-4702-ac19-388eb0861051,c3,c1,27,p1,?,surb={'id': 'afdbd5cb-4f82-49fb-a3be-0a574b8ec1ad', 'route': ['p1', 'e7', 'i9', 'x9', 'p3', 'c3']}
1769753542.0673845,RECEIVED,bbeb74d0-4930-41df-bc53-7c0ce42683bd,28acf421-f5a9-4efe-b1ae-fa77d2f4334b,c3,c1,27,p1,?,surb={'id': '29871f07-6b05-4569-b096-e08767b18186', 'route': ['p1', 'e5', 'i5', 'x8', 'p3', 'c3']}
1769753542.1168945,RECEIVED,7028862e-2c10-4390-a9b0-c4e9aac36ee6,c7173d2e-3617-46fe-9f6d-bfc647ff9463,c3,c1,26,p1,?,surb={'id': '1ff43dc6-c46f-43b7-bdf6-082ea44b1ef5', 'route': ['p1', 'e1', 'i2', 'x7', 'p3', 'c3']}
1769753542.147879,SENT,97c47268-f864-4bff-ae60-0286c9ff1d44,38a838af-98a8-4ec4-a17a-9af9e2826e76,c1,c5,3370,?,p1,
1769753542.1480255,CREATED,1eaef5de-a4a2-4cbd-9f2a-bb986abeed86,993c3b74-0774-4eac-a892-318fd5d0bf7f,c1,c5,27,?,?,surb={'id': '625357e3-3dd7-42db-8139-9036b5a42b1b', 'route': ['p2', 'e9', 'i8', 'x8', 'p1', 'c1']}
1769753542.305745,SENT,17d18dad-74fc-43f9-9922-531559a74ddc,f4d6a9d6-8339-4fa8-b737-26dd56d1c540,c1,c5,3400,?,p1,
1769753542.3058639,CREATED,e57d60d2-45f6-436a-b9a4-243fc7e6bd44,595d82cb-34b6-427c-8ab8-77fc9e850c54,c1,c5,26,?,?,surb={'id': '9ca694c1-e804-4b82-a1e0-1acbd04c4e71', 'route': ['p2', 'e10', 'i11', 'x1', 'p1', 'c1']}
1769753542.3796346,RECEIVED,cb2f3b49-fbf4-4d46-9fd3-a65c9d4fa771,390537e5-238d-445c-ad96-f0fea93810f2,c3,c1,27,p1,?,surb={'id': 'eff172cf-8bca-4315-980c-9e2faabbea45', 'route': ['p1', 'e11', 'i11', 'x10', 'p3', 'c3']}
1769753542.7286754,RECEIVED,e22a9ddc-70cc-4888-b5cf-e12a732f3694,ec45a38c-3969-4ad7-bf71-35b1327b5fde,c3,c1,26,p1,?,surb={'id': 'd765a1a6-431c-4f4f-86d6-4e64aacd0cdc', 'route': ['p1', 'e1', 'i1', 'x7', 'p3', 'c3']}
1769753542.9950883,SENT,812d8f77-204c-4cff-93c3-a30d1c1761e1,1db10c69-2537-4b4d-9e96-9a7abe2faa93,c1,c5,3360,?,p1,
1769753542.995247,CREATED,05159c78-7d5c-4c7e-8eb1-7c348d367f3f,04ef13e7-b986-487f-8fc5-e08686e7989d,c1,c5,27,?,?,surb={'id': '67493e24-87d5-4435-92dd-79cae819e6c4', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c1']}
1769753543.5525975,SENT,d284d11e-5915-4c00-a6d7-8a612ea1be88,4477fc7f-fc49-4b17-90b3-68c583cb1f63,c1,c5,3367,?,p1,
1769753543.5527017,CREATED,b975aa35-b888-4c49-83ae-912d4e0b1221,b01ebb72-83f5-4dd1-8f37-3db4bc36d60d,c1,c5,27,?,?,surb={'id': '90233571-f103-4b6f-8a99-8fa644e8375b', 'route': ['p2', 'e7', 'i9', 'x9', 'p1', 'c1']}
1769753543.7292745,SENT,293882be-42bd-4e33-bb23-5dfe54c2fa0a,9d4925cc-3535-49e8-a7b7-248428e9d544,c1,c5,3387,?,p1,
1769753543.7293766,CREATED,8c67c280-efe5-4c16-8a75-65605f2d52dc,4fe0891f-62c5-44ea-9307-22b42337de73,c1,c5,26,?,?,surb={'id': '063d81bf-ae94-44c6-ae26-1de03a85b5db', 'route': ['p2', 'e5', 'i7', 'x10', 'p1', 'c1']}
1769753543.9961984,RECEIVED,6afccd71-a96f-4b37-adc9-0438803f0593,9c84baf7-3b90-4efe-81cd-4d2b5bebad3f,c3,c1,27,p1,?,surb={'id': '8dc024eb-a431-48e6-ba57-f4ef44c09e43', 'route': ['p1', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769753544.075832,SENT,503378e5-cb4d-4729-87d9-66ab23afd35d,8c87aaf7-2fa0-4268-8f5f-20ffcf8c2d7f,c1,c5,3387,?,p1,
1769753544.0759337,CREATED,86d36b67-7267-4792-82e7-26577c29b763,07a5520a-7e4c-48ca-9e46-48f9eff0f6d5,c1,c5,27,?,?,surb={'id': '62264181-31b9-4880-aaa5-ae9a5e74fab2', 'route': ['p2', 'e12', 'i12', 'x10', 'p1', 'c1']}
1769753544.172811,SENT,96b28632-be7e-4ae2-803b-48ddc91f6620,713669d9-1922-4cf4-ad45-098215fc9f7d,c1,c5,3355,?,p1,
1769753544.172913,CREATED,09870629-dc12-4508-b7a4-0b7946aedaee,513aae09-f03b-4ec0-bb30-c7123135ef85,c1,c5,25,?,?,surb={'id': '27cb7e8f-5e3c-4b00-9548-1abac2b0e8c1', 'route': ['p2', 'e6', 'i8', 'x5', 'p1', 'c1']}
1769753544.1993756,SENT,e731d75f-c1aa-4d2d-8ca3-1a44fa9445fc,41c845d2-f802-4074-ac6c-b479392d892d,c1,c5,3405,?,p1,
1769753544.1994772,CREATED,0bf6858d-001b-40fe-b984-0624e9be7415,3a9e34f2-33a2-45b1-aec5-01fee5aaf0a6,c1,c5,27,?,?,surb={'id': '29bdab61-42b0-47fb-baec-0794eecdebfe', 'route': ['p2', 'e12', 'i5', 'x10', 'p1', 'c1']}
1769753544.20907,SENT,c0a94b08-0707-4a6b-980e-4d04d2360945,ba3eaeb6-defe-463b-9087-1883d923cd4d,c1,c5,3382,?,p1,
1769753544.2091749,CREATED,68d47697-1aac-4371-82bf-fd81fd7134f8,3b4afb13-129d-4578-a30f-5cc1b9030998,c1,c5,27,?,?,surb={'id': 'a663ead2-063a-40d5-945e-36932c4256e3', 'route': ['p2', 'e6', 'i1', 'x10', 'p1', 'c1']}
1769753544.2385602,RECEIVED,d7ab1d5e-3c69-4a04-b367-17897aac27d5,5bfb4e11-35c8-4211-9bcc-b97aa1f8a859,c3,c1,27,p1,?,surb={'id': '68438a60-7242-4975-a4ba-37f592cc07d3', 'route': ['p1', 'e7', 'i11', 'x4', 'p3', 'c3']}
1769753544.397376,SENT,f01032fb-acae-429f-8e73-19e3d29b0ca7,10803718-7f98-43a8-a72b-a3b0365baf39,c1,c5,3393,?,p1,
1769753544.3974771,CREATED,036ed2be-2fb6-45bc-8a26-d11f9042bd35,76c035d5-1b43-45c2-9727-4afee85ffc85,c1,c5,27,?,?,surb={'id': '450dec90-f3a0-4e54-8b83-89e85229eae7', 'route': ['p2', 'e5', 'i4', 'x11', 'p1', 'c1']}
1769753544.8659625,SENT,1675a78a-2003-42c5-81f1-c89d4ad1a5a2,8300a1f5-75d9-459d-b483-e54130ba83c6,c1,c5,3364,?,p1,
1769753544.866122,CREATED,a7af187a-8a22-45f1-9d08-436ad1100d41,02f537e5-1749-48a6-aaac-1db4586e6f29,c1,c5,27,?,?,surb={'id': 'fb16b3f0-c736-4757-930d-70eaac7e1bb4', 'route': ['p2', 'e7', 'i12', 'x9', 'p1', 'c1']}
1769753544.8992264,RECEIVED,6887fd30-71e5-4bb6-bfe6-9f93bd4ce8cb,7e651876-06a7-4170-b02d-67504106b12e,c3,c1,27,p1,?,surb={'id': 'c93c2ca9-2ad1-4bfd-98ce-355040195392', 'route': ['p1', 'e12', 'i1', 'x4', 'p3', 'c3']}
1769753544.9901326,RECEIVED,db8f1b47-5db8-4189-bc66-5f9b433e3fa6,e59c3a99-e2c3-4b46-b1d2-4bb8daa3e308,c3,c1,27,p1,?,surb={'id': '393bd2b6-4a1a-4435-9332-506dd94f528c', 'route': ['p1', 'e8', 'i4', 'x9', 'p3', 'c3']}
1769753545.051619,SENT,1ce0f5ee-1cf7-4953-9ebf-1d57b3c69f1f,414ce7f6-ca24-49b9-b030-ed3e007ca55a,c1,c5,3396,?,p1,
1769753545.0517657,CREATED,d035a9e6-72d9-4c0f-9b3b-d69d3cdf5b6c,e03234c1-4bd6-4c31-ba41-78c66dcbb7af,c1,c5,27,?,?,surb={'id': '28d4987a-8055-4dac-b5e4-5bc52a1507f8', 'route': ['p2', 'e6', 'i3', 'x10', 'p1', 'c1']}
1769753545.2493408,SENT,aec43e01-ba52-43ba-960e-0d9aa8ae5cbe,861d9d31-b072-485d-9a1d-57852173818a,c1,c5,3396,?,p1,
1769753545.2494981,CREATED,fc4ad2fa-7c13-44dc-86f5-0fec570ee9e6,61c3e6fd-0356-4475-b857-0f0609e4aa74,c1,c5,27,?,?,surb={'id': '2a573aed-70a2-4c12-822d-e568e8451a8f', 'route': ['p2', 'e8', 'i9', 'x8', 'p1', 'c1']}
1769753545.5634742,RECEIVED,ad9f975b-f47e-4a33-9878-fd284b7236ba,2b47324c-8f66-4abe-b9e8-a747c647c3f5,c3,c1,27,p1,?,surb={'id': 'dd71ddcf-11ac-44de-a1a7-f82834aa8da0', 'route': ['p1', 'e8', 'i9', 'x6', 'p3', 'c3']}
1769753545.7283154,RECEIVED,2a463d94-c352-4263-9e76-774d4122c0d3,4c6c6ef8-1c08-4027-a222-52c9fc470557,c3,c1,27,p1,?,surb={'id': 'f45b0af0-8db1-4620-baca-a7a95f89339a', 'route': ['p1', 'e4', 'i8', 'x1', 'p3', 'c3']}
1769753546.0164337,SENT,bf19e77c-3335-45c8-afe7-16115fa14600,4e0cb486-9ef7-4a54-9e9d-f0b3960e9e6f,c1,c5,3384,?,p1,
1769753546.0165813,CREATED,9e4274ec-6531-4dd2-ad51-dfa3bc5b62fa,edc331bf-4643-4da8-8797-6c2210908a8a,c1,c5,27,?,?,surb={'id': '1222dc80-7b88-4b39-a785-ec357f3eff8b', 'route': ['p2', 'e3', 'i2', 'x3', 'p1', 'c1']}
1769753546.0557117,RECEIVED,47535e23-cbcd-467f-819f-af741426337c,40fbc68d-e73f-44be-a204-bed1b1006a5e,c3,c1,27,p1,?,surb={'id': '3f1a6114-9b83-4045-ac7d-dc0863856f8d', 'route': ['p1', 'e4', 'i8', 'x4', 'p3', 'c3']}
1769753546.3875773,RECEIVED,a2371bf8-0ad6-4286-9052-cabf5bd4d084,504393d8-f21b-401e-bd27-7fb4fddb4e79,c3,c1,27,p1,?,surb={'id': '7848e8fa-f5f9-4037-9ef2-48e7a12e10a1', 'route': ['p1', 'e3', 'i1', 'x2', 'p3', 'c3']}
1769753546.4646888,RECEIVED,82218e10-5926-45d8-889d-a673cb714495,60eca6fb-1033-45d9-9e62-077990afca81,c3,c1,27,p1,?,surb={'id': '2eeadb17-20c4-414d-8046-664d05de9e5a', 'route': ['p1', 'e4', 'i8', 'x4', 'p3', 'c3']}
1769753546.488428,RECEIVED,80ba7f96-8fe1-4dcf-94c7-ea50d83741d8,8811bf2a-0251-49b9-b060-199b68f9f8a8,c3,c1,27,p1,?,surb={'id': '17df18b3-a02d-4449-9f42-12c68b882ff4', 'route': ['p1', 'e12', 'i3', 'x12', 'p3', 'c3']}
1769753546.5864248,SENT,ed4e386c-4814-4ca7-85d2-41f4ac3a7658,e2e8ead9-c1f6-454f-9319-9e3b304ff2e1,c1,c5,3399,?,p1,
1769753546.5865178,CREATED,54357738-a5bf-4886-95de-160df5ceea3c,a47ed77e-2dd1-4707-b8ce-6082e3b58cf2,c1,c5,27,?,?,surb={'id': 'e3d325ea-a1c2-4b3b-9be9-a3cc82ea04d0', 'route': ['p2', 'e2', 'i12', 'x12', 'p1', 'c1']}
1769753546.6836202,RECEIVED,9bddff82-84b2-4af5-bc08-4e1a0d2977bc,b995552f-cf9a-461f-ba7a-e0e7afb80d06,c3,c1,27,p1,?,surb={'id': '0eb6c829-c8be-4b6a-960d-7852cea1921a', 'route': ['p1', 'e5', 'i3', 'x2', 'p3', 'c3']}
1769753546.7781954,SENT,85edb21e-4eb4-4a4e-b14d-12894c015d07,927aae81-f4d5-4c3d-ac9c-b3c910b3c591,c1,c5,3392,?,p1,
1769753546.778329,CREATED,0d66ea94-d8b6-48d8-a5d7-14c7126f5632,ae665cfc-c1ae-438d-b423-2f93ca0a467e,c1,c5,27,?,?,surb={'id': '0db937bb-85f7-49b9-ae81-e67da2340356', 'route': ['p2', 'e2', 'i1', 'x9', 'p1', 'c1']}
1769753547.3909187,SENT,de08ea1a-f9e3-4f22-a4c7-fc222141f2ec,b14f92fd-91b1-4ebe-98bb-3bbd64708b7b,c1,c5,3375,?,p1,
1769753547.3910775,CREATED,a20c1986-8156-4eb3-abd8-58f089187dc8,8486f8f2-fa45-4118-bf50-51619c1ca4d8,c1,c5,27,?,?,surb={'id': '8b27fd15-8049-425c-adb6-a196f8e38977', 'route': ['p2', 'e3', 'i9', 'x9', 'p1', 'c1']}
1769753547.5918052,RECEIVED,c3d30fb4-a5ca-40f8-9091-566e4252e973,f6f3d16f-a363-44a8-8a28-f4a6f2fec6ff,c3,c1,27,p1,?,surb={'id': '403679d5-3f80-4573-a67a-cc69f49b234a', 'route': ['p1', 'e8', 'i5', 'x11', 'p3', 'c3']}
1769753547.8787389,RECEIVED,e7ccee68-8fda-4dfd-8cb5-1aecbaad19a6,b338a933-d2fa-481c-b81e-2f1a5aa0b97c,c3,c1,27,p1,?,surb={'id': '6ab81fc5-646e-4e02-9d0b-a4f55ffc47ae', 'route': ['p1', 'e3', 'i9', 'x1', 'p3', 'c3']}
1769753548.0551734,SENT,799f76b4-46ad-4997-88db-4d1e00895f35,93102920-bbb6-47d4-b138-fd2e87849dff,c1,c5,3380,?,p1,
1769753548.0553043,CREATED,9052ff5a-d9a8-4c93-b000-4acdbee1bdc2,6aea7385-4f43-4fc4-a0e2-4f66402bca40,c1,c5,27,?,?,surb={'id': '971412a7-dfc0-4bdc-871a-92850d249f40', 'route': ['p2', 'e6', 'i6', 'x3', 'p1', 'c1']}
1769753548.3765419,SENT,5e651139-d16e-4480-87eb-7cf0ad6effcb,2d18405c-dbd6-4089-b048-a8c273f97863,c1,c5,3400,?,p1,
1769753548.3766766,CREATED,aff1fb55-a521-4a91-8755-0b9314ab2662,3b64bb2e-2310-4051-ab57-f3699ec9e043,c1,c5,27,?,?,surb={'id': 'a92d2168-1f35-4a8b-a37a-142473db7f16', 'route': ['p2', 'e11', 'i10', 'x2', 'p1', 'c1']}
1769753549.2536309,RECEIVED,770fb621-ded7-4508-b8b0-b464f3765434,64c483cc-5a48-4942-acda-3577ddc4b192,c3,c1,26,p1,?,surb={'id': '60dca3e8-aee5-4d16-b570-57cb0ae888ad', 'route': ['p1', 'e7', 'i1', 'x2', 'p3', 'c3']}
1769753549.5438113,SENT,c5a6377d-f487-4f78-be82-2eb4631b484e,9a1ae2e0-560d-435d-bc04-a1cb42904a15,c1,c5,3383,?,p1,
1769753549.5439482,CREATED,b2a21cfa-53bb-49a0-afd3-f5957d580d4b,645253d9-69f7-498f-bca8-77f3144e271c,c1,c5,27,?,?,surb={'id': '4986e1da-43ec-40fe-bab5-d7a7c630cf55', 'route': ['p2', 'e9', 'i9', 'x7', 'p1', 'c1']}
1769753549.792723,RECEIVED,fd1b7276-9fd7-4ec3-9719-7a8b6d8d343e,cca73c54-e58b-46c5-ba42-88c50eb2185d,c3,c1,27,p1,?,surb={'id': '427ea8d1-50aa-4652-a3c8-bab2a52b7ef8', 'route': ['p1', 'e8', 'i3', 'x10', 'p3', 'c3']}
1769753550.2781484,SENT,643ac017-f527-46a7-978f-7363ad46d264,d44c349a-3033-4b67-ad56-ca8e27b2bb04,c1,c5,3392,?,p1,
1769753550.2783604,CREATED,c8abb469-b3cb-43dd-9d7c-d3fd954b728a,f1a53de1-7c9c-4add-bb21-6e2c707b19cd,c1,c5,27,?,?,surb={'id': '150a32b9-68fe-43d3-8cf9-8dfe9db42023', 'route': ['p2', 'e5', 'i12', 'x10', 'p1', 'c1']}
1769753550.296495,SENT,371bffbb-2358-4c8a-9c94-61f896f04506,ef2d0580-2d62-4f27-9678-9cfe447fe194,c1,c5,3375,?,p1,
1769753550.2966075,CREATED,89cecefd-52e1-4249-a98e-ccf13bda0695,a31bb66d-c4d0-43fc-b9ab-aa14e77c741f,c1,c5,27,?,?,surb={'id': '1725a4a8-0f51-4b5b-8d60-bf40ea5367d4', 'route': ['p2', 'e7', 'i5', 'x11', 'p1', 'c1']}
1769753550.326404,RECEIVED,18ec1f42-68cb-45a2-be4a-34002fd892e7,b55d4a56-6295-46c4-a7b3-455392ca4605,c3,c1,27,p1,?,surb={'id': '186d345d-dd19-494e-bd45-0fa20d58c8f8', 'route': ['p1', 'e10', 'i10', 'x5', 'p3', 'c3']}
1769753550.3699434,RECEIVED,249c96b6-96cf-49f4-a97b-4f436f863d7e,e94c2f6f-9a89-468d-88d1-5c19006d7782,c3,c1,27,p1,?,surb={'id': '65ef550c-b70a-42a0-bbbc-e983c48428ef', 'route': ['p1', 'e7', 'i4', 'x1', 'p3', 'c3']}
1769753550.5282655,RECEIVED,5892a82a-3a4d-4c37-a2e2-5764974212cf,947f669c-a041-4ea4-8b47-e11978d2a058,c3,c1,27,p1,?,surb={'id': '1b42cd96-46a9-41b2-a391-c96ac58c0c1d', 'route': ['p1', 'e3', 'i5', 'x1', 'p3', 'c3']}
1769753550.6013672,RECEIVED,57d8eb10-dbc2-46cf-bf27-595e22369c31,529fa1d1-427d-4023-be65-2531c69a6eeb,c3,c1,26,p1,?,surb={'id': '0763cfe3-e6aa-46c6-b5b9-d2a416daf0ce', 'route': ['p1', 'e10', 'i8', 'x1', 'p3', 'c3']}
1769753551.1363873,RECEIVED,8e3956b0-53a8-4d16-8561-6184a4648f11,c4f86b81-1a70-4791-abe3-cc841e915750,c3,c1,27,p1,?,surb={'id': 'f1a497ad-8b9f-43d6-9b6a-d3f7339c84b8', 'route': ['p1', 'e4', 'i5', 'x1', 'p3', 'c3']}
1769753551.240935,RECEIVED,f0a2d96b-6d7d-414e-8aec-f9c50b48f8f2,a3a0659e-dec0-4206-a8f6-0acd5bc48ca4,c3,c1,26,p1,?,surb={'id': '0780e6be-1200-4def-bb20-1930369ac0f6', 'route': ['p1', 'e2', 'i4', 'x8', 'p3', 'c3']}
1769753551.3344965,SENT,802e56b0-049f-4fac-8656-f3a255ee1425,1ad88a3e-fa07-45f1-a0de-42fce65daafb,c1,c5,3376,?,p1,
1769753551.3346293,CREATED,a1ad7333-7523-4837-a629-1e5f89fee473,5a0832bc-c841-46ea-9a89-e2e60e8c3cd4,c1,c5,27,?,?,surb={'id': '827c2a52-c391-4d34-850a-161e958bd696', 'route': ['p2', 'e11', 'i6', 'x4', 'p1', 'c1']}
1769753551.4457848,SENT,b9e9bcba-9136-45bf-b3a2-2e5df55f9066,cca1bf2b-679b-4446-8ae6-94a8f0ff8d62,c1,c5,3394,?,p1,
1769753551.4458566,CREATED,be2936b5-0f2f-434b-8f22-4a17cdd338b2,c2aa528e-d18e-44c3-8c1d-17cb2df9fdf2,c1,c5,27,?,?,surb={'id': '83a83fd6-9801-465f-b34a-9098791d3820', 'route': ['p2', 'e3', 'i11', 'x6', 'p1', 'c1']}
1769753551.5386539,SENT,0362f455-5470-4e7f-8ca1-d1eee2924bff,7ee2e935-7df9-4e6f-ad4f-dbf80f4b1311,c1,c5,3380,?,p1,
1769753551.538786,CREATED,072f6c63-d793-449c-8413-6031ee385e49,874ceee1-e99e-4d70-83c4-5fff53ddcde3,c1,c5,27,?,?,surb={'id': '09a2aba8-6f95-4dbd-ab17-ef296bc6e2de', 'route': ['p2', 'e8', 'i7', 'x1', 'p1', 'c1']}
1769753551.54638,RECEIVED,641a1006-eba1-43e7-81ec-ad887f96471b,b29a6d9a-50a1-413f-94be-c9aedf9c2783,c3,c1,27,p1,?,surb={'id': '1fb72d40-6181-47ce-910f-e5e0edbaa96c', 'route': ['p1', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769753551.6208963,RECEIVED,2cd4c2df-6744-477f-aa7e-7a6b4748155a,bf8b36ae-3edc-4e88-ba0c-d4139b5a314d,c3,c1,25,p1,?,surb={'id': '759bac79-1e26-48b7-8b4c-175ec48f47cb', 'route': ['p1', 'e9', 'i5', 'x1', 'p3', 'c3']}
1769753551.6588335,RECEIVED,8b04c78d-c0c6-4a4c-9dd7-d25201e7522c,ed422f46-6ba8-4154-9e22-595730c39232,c3,c1,26,p1,?,surb={'id': '97034e37-5eff-45d1-8762-bdd8712fd961', 'route': ['p1', 'e7', 'i4', 'x3', 'p3', 'c3']}
1769753551.6936388,RECEIVED,b715325e-2b3f-4ade-98f3-7086ceb498d5,96ea6964-0a64-4aaf-ac08-392c14b5b741,c3,c1,27,p1,?,surb={'id': '789bc43f-d8b9-42af-8461-1f3fdaa12260', 'route': ['p1', 'e4', 'i7', 'x8', 'p3', 'c3']}
1769753552.041204,RECEIVED,b3899ae8-fee1-4640-9fa9-5965edefaaea,9c705ab5-dabf-410e-aef8-0b18def3cddb,c3,c1,27,p1,?,surb={'id': 'b2cc2ba5-6758-4219-a18c-5c117e597369', 'route': ['p1', 'e11', 'i8', 'x5', 'p3', 'c3']}
1769753552.1549299,SENT,7f984296-3444-4927-9a37-d5ec42281976,0a115fc1-a822-42c2-9150-2848bf5578b1,c1,c5,3360,?,p1,
1769753552.1550918,CREATED,c701ec04-6775-4572-8565-fe81623bc617,a98fd02b-61a3-4993-a4b0-b2fb6f34f6ff,c1,c5,27,?,?,surb={'id': 'e0cf45db-8b5d-4846-b6ac-7884b59d73fe', 'route': ['p2', 'e3', 'i2', 'x7', 'p1', 'c1']}
1769753552.5615234,RECEIVED,2a9e71bc-e59d-4318-82db-1308c7eaeee5,6698e988-8602-4fbb-909b-2f0c33b92696,c3,c1,27,p1,?,surb={'id': 'd585fe8c-7a4c-4885-b582-870d4ea8e159', 'route': ['p1', 'e8', 'i11', 'x1', 'p3', 'c3']}
1769753552.6028569,SENT,fd13b2c1-9896-45c5-b571-c6d42335ee73,b2748339-1c06-4879-a572-6824920d88ff,c1,c5,3372,?,p1,
1769753552.603003,CREATED,a4296323-cf31-4603-8115-3411d368dac3,91184774-3773-4c9d-902e-15ff66e5fd3c,c1,c5,26,?,?,surb={'id': 'da76d143-8bac-4177-9b7f-e0c7e7b666b1', 'route': ['p2', 'e9', 'i10', 'x1', 'p1', 'c1']}
1769753552.8489766,SENT,292dd290-3fc0-4dfc-952f-9d4bda4630ea,31653155-32f1-40f7-894d-67e75b2f9c88,c1,c5,3388,?,p1,
1769753552.8491473,CREATED,1cae0f92-6c29-46db-8246-3d83ca3a7f31,1f57a144-e3bd-4cca-a58a-e5e4a4be4645,c1,c5,27,?,?,surb={'id': 'cd903f31-bc12-44aa-9e83-280cbc08e3ae', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c1']}
1769753553.00429,SENT,ecde2e05-6088-4250-b7ed-2593103992cc,4edf4ee7-d110-442d-9483-336a4b2be806,c1,c5,3395,?,p1,
1769753553.0045109,CREATED,44381ad6-ed7a-4de0-810f-e3366ba71327,6d5840ea-aae9-4703-a042-3e2df089f415,c1,c5,27,?,?,surb={'id': '9255156a-6482-41a7-97b3-7b488e943c9d', 'route': ['p2', 'e10', 'i11', 'x1', 'p1', 'c1']}
1769753553.406352,SENT,af9a711c-c5dc-4b1e-9369-003b76718aa5,d0a271d1-3d87-440f-8c44-05fbc8e05b44,c1,c5,3397,?,p1,
1769753553.4064753,CREATED,eddbcf53-d318-492b-91af-9067f2640e08,10373b15-4aad-4d36-a956-94cd7bd88949,c1,c5,27,?,?,surb={'id': 'a36a68d4-cddd-4f76-90ba-92cde9aa1908', 'route': ['p2', 'e2', 'i6', 'x11', 'p1', 'c1']}
1769753553.7081594,SENT,0464cb00-d172-4a58-9a26-9897b79a2e4b,60820a8d-3927-416d-be78-e595e2669500,c1,c5,3355,?,p1,
1769753553.7082016,CREATED,c3719819-0949-496d-9f26-14a51fbdf502,462e23bf-6e65-4d13-ae8b-faa35cfd5be0,c1,c5,26,?,?,surb={'id': '2d034cac-67d1-40eb-887f-649dad8610e3', 'route': ['p2', 'e3', 'i9', 'x5', 'p1', 'c1']}
1769753554.0711713,RECEIVED,df808440-1a79-4086-91d0-465278e7fd3f,85f4c814-360b-4a6b-908d-94c84d29d56e,c3,c1,27,p1,?,surb={'id': '3a78b735-0c40-4df8-82f4-aeeae70c5c08', 'route': ['p1', 'e11', 'i1', 'x1', 'p3', 'c3']}
1769753554.0831108,SENT,ef8f8f86-0c11-41d0-8e29-439eb1f0fc89,041f6f68-c38d-4816-afd9-006f126a7f23,c1,c5,3362,?,p1,
1769753554.0832772,CREATED,ec4d9b96-d871-477e-8626-07aa8ddfb1c7,6d6176dc-2fa7-4cb4-8304-9eacf4623812,c1,c5,26,?,?,surb={'id': '7c386ed4-3035-4632-9c79-a41b735c72d2', 'route': ['p2', 'e3', 'i7', 'x3', 'p1', 'c1']}
1769753554.753609,RECEIVED,e4c6b5e8-5713-4f2f-b6a6-948506beb16c,83f67c24-29f3-4632-99f9-81159eaa6b4a,c3,c1,27,p1,?,surb={'id': '4f5841c6-7c59-4758-9b2c-b618f92f7193', 'route': ['p1', 'e8', 'i6', 'x11', 'p3', 'c3']}
1769753554.7795215,RECEIVED,3f1e5b22-ece2-4072-be77-a38b4b035d6c,803e0022-0d20-4bd1-8a6c-f321b283d075,c3,c1,26,p1,?,surb={'id': '44587925-4ea6-4c96-8aa5-1b5c930815a8', 'route': ['p1', 'e3', 'i10', 'x3', 'p3', 'c3']}
1769753555.1028342,SENT,aea02932-99bd-4b2a-80ef-0b27e8458fc2,8df09491-83ce-4def-84d9-60d18c7fd2c3,c1,c5,3378,?,p1,
1769753555.10297,CREATED,7829e2c9-425a-4ed5-b918-b496a283cd66,6d4c8c6b-d96e-456c-a99d-a644ffb28b46,c1,c5,27,?,?,surb={'id': '500a4541-9059-4caa-b617-d8c31a718436', 'route': ['p2', 'e8', 'i11', 'x11', 'p1', 'c1']}
1769753555.1742535,RECEIVED,a1d5f18f-d150-4d8c-88b9-88bd0d916363,048d6e3d-e87d-4b81-ae33-58e2d9e1932c,c3,c1,27,p1,?,surb={'id': 'c6f8a981-689e-483e-8e0e-98aca84ef43c', 'route': ['p1', 'e3', 'i7', 'x7', 'p3', 'c3']}
1769753556.0045338,RECEIVED,b6e12d7a-cb6f-40ea-b17c-eb4e3144c759,8ef054b6-779b-407e-9a09-73c16d3f74c6,c3,c1,27,p1,?,surb={'id': '6b2c210b-f0e8-4500-87ab-2b3bbb43d03f', 'route': ['p1', 'e12', 'i6', 'x12', 'p3', 'c3']}
1769753556.2091162,SENT,ab3ed056-1179-463a-846e-19823c5da286,810314ff-29ec-43ab-80ad-5763db11cab2,c1,c5,3360,?,p1,
