timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753774.7793052,SENT,eb44969b-470b-4808-9210-a6a26a73c079,edf8b816-4056-48a0-8952-69d9f4eaf7b4,c3,c1,3380,?,p3,
1769753774.7794418,CREATED,d3c34f04-c916-4183-b4c2-0c559b5676f6,ac37e928-8bf7-4ae6-b241-32f3e83f547c,c3,c1,27,?,?,surb={'id': '1c5bce33-c696-4576-857d-0c365b4b8903', 'route': ['p1', 'e4', 'i3', 'x3', 'p3', 'c3']}
1769753774.9159696,RECEIVED,21cb59a7-7bf4-4de9-939f-42f5a0554a8c,53f7dbdf-0c0d-4938-a3bb-e3192d46b4c7,c2,c3,27,p3,?,surb={'id': '7ca899d3-90bd-4268-97f1-112a07ca1040', 'route': ['p3', 'e3', 'i8', 'x3', 'p2', 'c2']}
1769753775.104219,RECEIVED,74f02c4f-c6c3-42e2-8049-4cdc717b042b,af114788-f6a1-41d5-a42f-d6a9b8c0a05c,c2,c3,26,p3,?,surb={'id': '70d3707a-feb9-4d83-a96c-c39e80f7c8a8', 'route': ['p3', 'e4', 'i8', 'x11', 'p2', 'c2']}
1769753775.1765058,SENT,8191676a-3992-45b3-b734-6a4efc48dd36,026adb3d-3461-4d6e-b2c0-0f601c37361a,c3,c1,3375,?,p3,
1769753775.1766477,CREATED,4d242a6e-ec16-489e-a87c-37cd53b1d18b,37251dbb-6533-4ebd-8506-532a8fcd350e,c3,c1,27,?,?,surb={'id': 'c6bad851-d3e4-41f8-b701-be910083f77c', 'route': ['p1', 'e5', 'i1', 'x9', 'p3', 'c3']}
1769753775.2675517,SENT,7bccad0e-34c1-4f90-855a-3f2873ed844c,3be9219f-b82f-4bea-ab20-4087de168ed0,c3,c1,3360,?,p3,
1769753775.267704,CREATED,fe6f4bfe-a597-4e8f-a3c2-dbc997f494c4,0374db5c-6c6a-449e-b803-b8849709f458,c3,c1,26,?,?,surb={'id': 'cd827439-cce5-49d6-9033-1c760832ed3d', 'route': ['p1', 'e2', 'i3', 'x8', 'p3', 'c3']}
1769753775.3041952,SENT,abd95a80-f53b-47b2-9e7b-b3f01a8ebb2d,027de2cd-972b-4505-8244-93a85d38a8fd,c3,c1,3376,?,p3,
1769753775.3043504,CREATED,2da719d7-cc1c-4f46-b1d2-eca00261af76,0b5ce6f6-fea2-4dab-8158-12dae91d3ed0,c3,c1,26,?,?,surb={'id': 'd395cce0-b811-48bd-abc4-678c51f5f9e7', 'route': ['p1', 'e8', 'i6', 'x8', 'p3', 'c3']}
1769753775.557743,RECEIVED,9de54b66-cbb8-4f4b-b070-00a6683afdcf,844e92ce-a0ec-459e-83db-f989b13bde19,c2,c3,27,p3,?,surb={'id': '8f57d2d0-427c-424c-9c01-887bae2755f3', 'route': ['p3', 'e11', 'i10', 'x7', 'p2', 'c2']}
1769753775.6295636,SENT,b33a67d5-eba0-486c-92be-9da1f3c81549,5ab47b53-da13-4a16-bb19-ca3316a3fd36,c3,c1,3359,?,p3,
1769753775.6297152,CREATED,49e5ed11-4116-4bed-91f5-2b4ae659e566,ad35046b-0e9e-4b1b-8741-a3ff1f7a4132,c3,c1,27,?,?,surb={'id': '3dd21d4e-cc74-4cba-85bd-0d1aaeafaf31', 'route': ['p1', 'e9', 'i6', 'x2', 'p3', 'c3']}
1769753775.660383,RECEIVED,4eafe440-0d74-496c-a77e-94131c337c0c,426500af-a7db-46cc-8499-6ce3a321de18,c2,c3,27,p3,?,surb={'id': 'f6f50fdc-fc92-4332-a301-62cd41f4ae86', 'route': ['p3', 'e5', 'i7', 'x12', 'p2', 'c2']}
1769753776.0081327,SENT,c64923ff-067c-45f5-9e0c-f89f0aa18f78,35f1c12d-2ebd-46a8-9b20-cc362a25fedc,c3,c1,3396,?,p3,
1769753776.0082903,CREATED,ea49779f-f904-45c3-a2de-1575aa343006,777bc139-d564-4cd0-bb5e-8ecb8c23dff9,c3,c1,27,?,?,surb={'id': '09fe3ab6-f4d6-4115-8409-a5919e4f3175', 'route': ['p1', 'e8', 'i9', 'x7', 'p3', 'c3']}
1769753776.4772956,SENT,3151c3e7-7133-4e74-b3a0-7779bf631f03,3d3271f9-0817-4487-8b46-1119cac712fb,c3,c1,3380,?,p3,
1769753776.477373,CREATED,af768eae-d412-42a7-8bfd-d4dfed45b930,991eab6e-f10c-458d-a3a1-3009c4df9548,c3,c1,27,?,?,surb={'id': 'eae47a8f-0aa1-4884-a742-db4129de7535', 'route': ['p1', 'e8', 'i2', 'x7', 'p3', 'c3']}
1769753776.9723804,SENT,f88468f2-756b-4c84-af2f-28df8b69a98e,25a95e7f-4969-40aa-86b5-651cc5a25d88,c3,c1,3376,?,p3,
1769753776.9724834,CREATED,b9cc913f-5d98-407d-88a7-96a6b274c1a0,5f343da1-1896-45a7-8ec3-3f22c0cb8205,c3,c1,27,?,?,surb={'id': '1609d5f0-31cd-4b0a-be5f-42a7258a41c3', 'route': ['p1', 'e12', 'i1', 'x2', 'p3', 'c3']}
1769753777.6029239,SENT,fd76b8fb-abd1-4890-8a21-4ae7e5bee0ab,0f769bc2-3116-4d43-9e0f-0d25738f62bf,c3,c1,3371,?,p3,
1769753777.6030953,CREATED,70367afe-664c-468b-ac65-8e15d235b528,eed845fd-cf40-4095-b266-ced9321a1fa4,c3,c1,26,?,?,surb={'id': 'ecbe2ea5-ba59-4600-add6-0281f4781f37', 'route': ['p1', 'e9', 'i9', 'x7', 'p3', 'c3']}
1769753778.2329433,SENT,b6c9ffb1-c6a6-4da1-948d-c999bd814703,2648085e-c9e1-42a3-b892-92ea6f867232,c3,c1,3359,?,p3,
1769753778.2331471,CREATED,ec6f9a73-0399-446f-874f-499cbab5f493,94b50e79-09dc-44a2-a6b2-82bf7a8a6e42,c3,c1,26,?,?,surb={'id': '648b6408-3f6a-4558-af33-e6e3ed718a6b', 'route': ['p1', 'e11', 'i2', 'x11', 'p3', 'c3']}
1769753778.7674947,RECEIVED,fe7a61c7-08d3-43a4-b9b3-23fbf72f984e,a66c0fa9-9a87-4bc7-8694-7821a47ed1c7,c2,c3,26,p3,?,surb={'id': 'a29033c2-66a3-46e7-b85a-c482f22b8c92', 'route': ['p3', 'e3', 'i1', 'x6', 'p2', 'c2']}
1769753779.1988282,SENT,7db11d9e-b364-4919-a8a7-f4dbd6e5ce6c,652aeec6-27be-4e8d-aa32-8e2f492f745b,c3,c1,3387,?,p3,
1769753779.198979,CREATED,54ab72b1-b980-481d-a42b-c8ab05b4d191,9138ec04-5f0b-4a35-a311-104a76824e5d,c3,c1,27,?,?,surb={'id': 'f48db84a-9141-44d4-9f57-cc1ec9fcbcfd', 'route': ['p1', 'e3', 'i6', 'x8', 'p3', 'c3']}
1769753779.2779438,SENT,be809d48-10a9-423f-b10d-d809f237b9ae,44c219c7-228f-417d-ba1d-6618584db9a0,c3,c1,3378,?,p3,
1769753779.2781367,CREATED,e393bc91-85f3-4aca-88f7-ec80395d96bd,3fa31606-cb4f-4372-a2a7-a3eea40bf748,c3,c1,27,?,?,surb={'id': '0b06022e-534a-4fbb-9741-258926929166', 'route': ['p1', 'e5', 'i7', 'x8', 'p3', 'c3']}
1769753779.2978504,SENT,402e85e1-a0cf-4961-8eab-26b89e6a4294,226ae860-4169-4de2-81e4-d73cadc5ba72,c3,c1,3361,?,p3,
1769753779.2979968,CREATED,4e9328b4-d67b-45f4-bd18-5f8eabde5244,055b865c-70ea-4b6f-9586-c46ee2cc9bba,c3,c1,27,?,?,surb={'id': '561e7558-f4b8-4500-b1f8-ef13e64ad715', 'route': ['p1', 'e5', 'i1', 'x3', 'p3', 'c3']}
1769753779.3102958,SENT,5b0a3e2d-e081-457a-b8a9-cac2bd7cb90f,d536a0c3-156e-46a6-add0-d5b4bd543603,c3,c1,3378,?,p3,
1769753779.310455,CREATED,4e8fc899-dc7f-4964-8690-fb4af9fe3c6c,e4553346-da72-4a76-a05e-002d78e3d64f,c3,c1,26,?,?,surb={'id': '3f589452-f278-4bfb-936f-a7ec56816078', 'route': ['p1', 'e1', 'i7', 'x8', 'p3', 'c3']}
1769753779.4502468,SENT,4bc82308-a822-4492-9fff-326690182710,8833133f-db40-4df3-bd75-13f277663b7e,c3,c1,3375,?,p3,
1769753779.4503963,CREATED,1eb1f46d-53a6-4a45-8d38-86cf261921d2,464ef527-e531-4fa1-be5d-0e9fede7cbe2,c3,c1,26,?,?,surb={'id': 'da894b77-07eb-49c6-bba5-3ff3f6aef670', 'route': ['p1', 'e12', 'i8', 'x3', 'p3', 'c3']}
1769753779.4882495,SENT,b5ce7fc0-2344-4e55-bff2-0c067d0930e1,dbf5dc60-e6d6-4a64-9a3a-797bf1f75233,c3,c1,3403,?,p3,
1769753779.48838,CREATED,d05a7977-d73b-4869-97b1-4a28420116f4,6652be96-2c73-4d93-bbc5-68971c973c09,c3,c1,27,?,?,surb={'id': '9234c233-804c-4dfd-a5e9-922c2b5aaac4', 'route': ['p1', 'e11', 'i6', 'x10', 'p3', 'c3']}
1769753779.5839384,SENT,1b010fbe-32d3-4d67-97e9-22590bc49d6b,66145d6e-a1a8-4116-8f9f-0b6426dbd06d,c3,c1,3397,?,p3,
1769753779.584216,CREATED,0dbbb997-0ff2-47f6-ab19-1fca2cf219fd,65c52b11-7429-4b32-8143-d9d1f3d0a5a2,c3,c1,27,?,?,surb={'id': '2dc3e778-6271-4abf-a1a7-13dad0f0cbe2', 'route': ['p1', 'e10', 'i12', 'x8', 'p3', 'c3']}
1769753779.6125908,SENT,3ab61f9e-f11c-4ccc-b430-2308a6b0f3a0,d2268691-5667-4b7f-a8b8-5eff1f87d1ae,c3,c1,3376,?,p3,
1769753779.6127408,CREATED,7fa71275-657f-40c3-a3eb-9d27951acb9d,a2e412d1-20c4-4806-a057-9a6944fda253,c3,c1,26,?,?,surb={'id': '4ccfaed3-7af8-46f9-9346-076080637506', 'route': ['p1', 'e7', 'i9', 'x6', 'p3', 'c3']}
1769753779.7282927,RECEIVED,6ed1fd36-28ef-4da2-983d-2a1c053736e3,dcb488a2-7cbe-4421-ac92-3065b6ebd544,c2,c3,27,p3,?,surb={'id': '47b896ad-099b-4330-9694-7d1d31bfb00a', 'route': ['p3', 'e8', 'i1', 'x7', 'p2', 'c2']}
1769753780.3490264,RECEIVED,bd8b3e59-25aa-48ee-b7b2-bd05fcdf23fe,361b146a-3a09-4536-9c7d-74ea67dbb726,c2,c3,27,p3,?,surb={'id': '4886e4e3-65dc-4421-a8b8-c52cd999ad04', 'route': ['p3', 'e9', 'i6', 'x4', 'p2', 'c2']}
1769753780.6075761,RECEIVED,af414997-e71b-4c75-adc3-0fc70dd86d8e,fe7f5254-3787-468e-a008-bd66e3b5ef9f,c2,c3,27,p3,?,surb={'id': 'a178f4bc-d6bd-47ef-bf88-88d245be5bf1', 'route': ['p3', 'e2', 'i8', 'x7', 'p2', 'c2']}
1769753780.6518407,SENT,df04c1f8-cba8-4a8b-822b-cbff181e8666,6ecfd824-0aef-46ae-b65f-eaf2d53ee721,c3,c1,3355,?,p3,
1769753780.651976,CREATED,bdc40f6c-76b0-4cdf-af34-9f842ba392cc,d73db086-43af-444f-a1c4-48d538c24fd5,c3,c1,25,?,?,surb={'id': '02666a19-565a-46c5-a201-dfbf710f5692', 'route': ['p1', 'e4', 'i3', 'x9', 'p3', 'c3']}
1769753781.1187177,RECEIVED,ac5e62a3-d1cb-4458-ba77-6ce01482a1dc,bf1c129c-0a7f-4faf-9656-1c626846ba18,c2,c3,27,p3,?,surb={'id': '2b17c463-0257-4bec-9a24-23a2a14fe6df', 'route': ['p3', 'e5', 'i1', 'x12', 'p2', 'c2']}
1769753781.2934835,SENT,2264251b-dcaf-49ef-af45-9fa95c809c71,8bcf7932-4c07-4310-8c9b-c8f86f09056d,c3,c1,3375,?,p3,
1769753781.293569,CREATED,56ce7558-c71f-4014-b31a-278a6da2da8a,e1712b44-e235-48ea-9955-e3595fd5584c,c3,c1,27,?,?,surb={'id': 'c4b51172-70b2-42ca-833f-4e0135378bd9', 'route': ['p1', 'e11', 'i7', 'x9', 'p3', 'c3']}
1769753781.3578882,SENT,84d4b0ea-6353-4300-b53d-49108680d3e0,c2dbf3b7-d0f7-4b4f-8cac-5d66d76b6711,c3,c1,3373,?,p3,
1769753781.357977,CREATED,406062aa-4c9e-4798-a4db-897acffa49e3,d645851a-f6a4-4e34-a48f-7aba9d16ef5e,c3,c1,26,?,?,surb={'id': '31e1b693-fcb4-40a6-b139-63b73ddda7b3', 'route': ['p1', 'e11', 'i10', 'x11', 'p3', 'c3']}
1769753781.4893253,SENT,d45f3527-1b13-4a60-9906-c97f54de9984,45ff2952-64ad-48ab-ad39-cd6fab9b4ef6,c3,c1,3393,?,p3,
1769753781.489421,CREATED,64b4d36e-0c08-41a3-a253-c7a6da63b60d,db99f5c3-982f-4802-bf4b-089f9094f347,c3,c1,27,?,?,surb={'id': 'dae61bdc-69e2-4540-a550-c262b0b8e1b5', 'route': ['p1', 'e6', 'i8', 'x12', 'p3', 'c3']}
1769753782.0196605,SENT,a371220f-53e0-4e7d-b3a1-fd41f6b9354c,4480da78-a02e-492a-9ec7-c21a4feac082,c3,c1,3380,?,p3,
1769753782.0197477,CREATED,12370594-40a1-4479-9f9c-ad7884880ad8,bbe446d7-11ca-4d14-9bec-fdf2802190ef,c3,c1,26,?,?,surb={'id': 'b9beca31-903c-47ec-9904-f6c28c5d1db6', 'route': ['p1', 'e1', 'i10', 'x1', 'p3', 'c3']}
1769753782.0759816,RECEIVED,67363da0-16e5-4efe-a160-c626f70e545f,fa3e3f59-5892-4699-adeb-45dccb2b2081,c2,c3,27,p3,?,surb={'id': '93da2134-86aa-43f7-9447-846af111c104', 'route': ['p3', 'e10', 'i4', 'x9', 'p2', 'c2']}
1769753782.121849,RECEIVED,0c2a4de3-5928-4217-bfd5-574200223819,9843254c-0cf6-49d0-bd7c-7bf3a30c5b5f,c2,c3,27,p3,?,surb={'id': '951d77d7-bcfd-41e2-96f7-3f8b09d1edc9', 'route': ['p3', 'e9', 'i1', 'x7', 'p2', 'c2']}
1769753782.366108,SENT,a2ee306c-9eff-42ad-b763-ed73b8af4d92,a7ddebb0-a13b-4288-929f-287e9439ac4d,c3,c1,3366,?,p3,
1769753782.3662586,CREATED,53444822-be01-4f3b-8178-ae9adcd7d6c6,de162719-9cf9-485d-ba85-39a405fcfa86,c3,c1,27,?,?,surb={'id': '11b34099-295d-4528-8b39-b8dad1591b89', 'route': ['p1', 'e12', 'i7', 'x7', 'p3', 'c3']}
1769753782.8998644,RECEIVED,a89a6695-9df2-4d87-9632-d4deba0cb210,b94711b9-77b7-4e59-8df2-2364aa9da896,c2,c3,27,p3,?,surb={'id': 'f3e92752-83e3-4fd3-9db9-559f4ea65fca', 'route': ['p3', 'e5', 'i8', 'x1', 'p2', 'c2']}
1769753783.0678627,SENT,da4e088f-7d4b-4345-9aeb-bc4bc5143a90,366fd812-c8fe-47b4-b800-6e5abcb7b550,c3,c1,3391,?,p3,
1769753783.0680134,CREATED,db4ea77b-cef1-4160-9e8e-24f4fee9165f,b76d5676-3b51-4e45-a3e3-569f7b2f8180,c3,c1,27,?,?,surb={'id': 'ebdba440-869a-46b8-ba31-5cb9433e0472', 'route': ['p1', 'e1', 'i1', 'x11', 'p3', 'c3']}
1769753783.0898015,RECEIVED,a867dedb-274c-441a-8c7b-2f9a533f7386,9fc1a461-503e-4e35-bbad-25f2d3d987df,c2,c3,27,p3,?,surb={'id': 'd351121d-48c5-4689-9ac5-1251a09dccc2', 'route': ['p3', 'e6', 'i9', 'x7', 'p2', 'c2']}
1769753783.1082215,RECEIVED,b11b6ac1-d4ca-4821-94f7-99d41ea56f89,03d7460b-728d-4ee7-a54e-d6504e95e111,c2,c3,27,p3,?,surb={'id': '76da9813-d633-415e-a717-aede8c7db874', 'route': ['p3', 'e10', 'i2', 'x8', 'p2', 'c2']}
1769753783.154406,SENT,1fec91c0-37d5-4d9a-a339-e2f949eaf948,95a1fb22-5d0b-4dda-9d0b-2b00a7c319ed,c3,c1,3387,?,p3,
1769753783.1545064,CREATED,8a4ddc58-f60c-4f59-8032-e9aad5c4d506,4a8d72e1-863c-49bc-aa38-c96d46ab7e04,c3,c1,27,?,?,surb={'id': 'f147a524-2c59-4bf7-ab80-f2920b2fc3bd', 'route': ['p1', 'e12', 'i9', 'x5', 'p3', 'c3']}
1769753783.2569408,SENT,d00ee0c1-4afb-47ad-b240-2159a574b094,f9f0fc39-1965-441f-8ab9-48b155c21b04,c3,c1,3375,?,p3,
1769753783.2570179,CREATED,f868c450-7c71-4c32-8f99-effd03314e11,16805f01-2c5d-4892-a88d-cb3df11b998f,c3,c1,27,?,?,surb={'id': 'f40117f3-b79c-415c-867d-cddb55fbe701', 'route': ['p1', 'e4', 'i10', 'x7', 'p3', 'c3']}
1769753783.2833943,SENT,3c14489a-546d-42c4-b8fd-3eec20d1a2f1,cd675c49-4ba4-4758-b841-41ca2bed3b26,c3,c1,3375,?,p3,
1769753783.283472,CREATED,71ee62e8-e302-455c-b163-36653239dbca,28712475-b0db-4f6d-81b6-02a8a32cfba3,c3,c1,26,?,?,surb={'id': 'f922e344-d732-4931-9e00-43b1b3370198', 'route': ['p1', 'e7', 'i11', 'x3', 'p3', 'c3']}
1769753783.4079742,SENT,388cadec-ca23-4635-9293-5418bd5a9656,3192627e-16fa-4c7a-8174-4d2ce79c1a1f,c3,c1,3379,?,p3,
1769753783.4081516,CREATED,de69d654-4403-4ee3-887b-980651280b3c,f1431900-50c5-4448-a2ac-5c218e6a4783,c3,c1,27,?,?,surb={'id': 'f26f1a0a-1d46-4156-b695-d371a987f02d', 'route': ['p1', 'e11', 'i9', 'x10', 'p3', 'c3']}
1769753783.6528523,SENT,be5994b1-a0c4-47e6-8956-4855ea7ad953,2d46e9a8-39f9-4067-bea3-1f3f63d5c812,c3,c1,3384,?,p3,
1769753783.6529994,CREATED,2009f21a-182a-4f19-a48c-0e8123432d12,2ee85a8b-a6fa-43df-8aa6-d18f41a81756,c3,c1,27,?,?,surb={'id': '7d1cf99d-3523-4871-8fb3-ecae4af8e007', 'route': ['p1', 'e8', 'i9', 'x11', 'p3', 'c3']}
1769753783.8696039,RECEIVED,3c6dfe67-6866-477d-a2c7-07009b79f84e,162ff8c0-edd8-444d-8219-1d06aa989127,c2,c3,27,p3,?,surb={'id': '85c27c46-ab72-4e56-b951-79d3d6645932', 'route': ['p3', 'e8', 'i4', 'x12', 'p2', 'c2']}
1769753784.0817473,RECEIVED,782061b2-7ecd-4bf0-8d0c-ba0701dfae49,a0e80d34-9e72-4565-ab62-a177393f2db8,c2,c3,27,p3,?,surb={'id': '8f6129ed-f0f3-4dc0-ae43-77687a197e56', 'route': ['p3', 'e1', 'i7', 'x1', 'p2', 'c2']}
1769753784.6187134,SENT,e027a428-0239-4144-8a4d-e8ed82434ac1,3bbe6196-1da2-4339-b5cb-fa3fb11ca74b,c3,c1,3383,?,p3,
1769753784.6188722,CREATED,8d0dba50-d232-4717-9fea-4b958ffa29c5,b2f661e6-4a37-41c8-905b-a67e4aaf926e,c3,c1,27,?,?,surb={'id': 'b555325e-a74f-4090-8239-92a44ab8e049', 'route': ['p1', 'e2', 'i5', 'x10', 'p3', 'c3']}
1769753784.6654408,RECEIVED,5d130062-704d-467b-b623-820730481dcb,f9cb1b1f-ee4e-4d9c-9d1b-9c20fb2c547c,c2,c3,27,p3,?,surb={'id': '9b2b96fc-9b72-4c92-b820-1634ca6203d2', 'route': ['p3', 'e1', 'i11', 'x2', 'p2', 'c2']}
1769753784.829169,SENT,089dd9f1-608b-4fc5-8d05-7f80a6d1128d,4e29a46b-37a5-4141-a5e2-09268e972c8f,c3,c1,3403,?,p3,
1769753784.8293273,CREATED,f7cb20d4-7e59-46b3-b4c3-258d63a434ee,e7e4234a-c12f-4555-a5fd-63656dc8166b,c3,c1,27,?,?,surb={'id': '51e9bf71-d464-4a35-a3fb-bd8a678805ce', 'route': ['p1', 'e12', 'i7', 'x12', 'p3', 'c3']}
1769753784.9306703,RECEIVED,0900a6ba-dd0b-45ab-b51b-5f84511c3fc2,ab13254c-b15c-4118-a74a-389108ee38a9,c2,c3,27,p3,?,surb={'id': '69c4779d-93b3-4c0c-9985-b84c19b5737d', 'route': ['p3', 'e5', 'i11', 'x6', 'p2', 'c2']}
1769753784.9808972,RECEIVED,669c9ecf-bf4f-45ef-8758-2f85078fdee2,9cb2eff7-655a-4e50-8974-3236f51f95a4,c2,c3,27,p3,?,surb={'id': '862891c8-44d3-4db8-87e2-5db7777d3bb2', 'route': ['p3', 'e11', 'i1', 'x6', 'p2', 'c2']}
1769753785.34142,RECEIVED,5ea0582a-654b-442d-9686-d6645bac5be1,1ff79ade-26ca-413b-9d9c-a5569f5d4bd3,c2,c3,27,p3,?,surb={'id': 'f0291824-7cc7-42ea-b70d-91252990053a', 'route': ['p3', 'e11', 'i9', 'x1', 'p2', 'c2']}
1769753785.887307,SENT,68ec74a0-7e2f-46a8-be46-b8ff163221c3,d2cf909e-903b-4846-91a2-f9c118559af0,c3,c1,3387,?,p3,
1769753785.8874414,CREATED,6d284395-7449-4a89-b147-d4f215d45d03,747a8ea8-8385-4cd7-add8-9102bb74b641,c3,c1,27,?,?,surb={'id': '1eb143c0-0f34-48ac-a171-c171dbc0c077', 'route': ['p1', 'e8', 'i3', 'x7', 'p3', 'c3']}
1769753785.9026942,RECEIVED,ea3d8fbb-b4a7-4431-9199-a7791e6af001,a2cc9728-cea6-4b1e-a2ae-884b2accae2c,c2,c3,27,p3,?,surb={'id': 'de08f404-c795-4bf2-b20a-9c9a5d5dff67', 'route': ['p3', 'e6', 'i8', 'x5', 'p2', 'c2']}
1769753786.009651,RECEIVED,42084af5-cca0-41cc-baf9-0bd7a93107bc,c45f89eb-5bb8-4505-8c1a-39b4018d4bf2,c2,c3,27,p3,?,surb={'id': 'dc93a55d-b79a-4e03-a725-3acc5c219048', 'route': ['p3', 'e3', 'i4', 'x3', 'p2', 'c2']}
1769753786.2795913,RECEIVED,0d9ea165-6d8e-44ae-a52c-90e4f53ec562,d5a426fc-5865-4ec2-950c-bc4d551300a3,c2,c3,26,p3,?,surb={'id': '38a12ed0-d1da-4ded-b11c-2a7f1b435feb', 'route': ['p3', 'e2', 'i8', 'x3', 'p2', 'c2']}
1769753786.429615,SENT,53ffb55c-9346-43bc-ac4b-e419334af784,20e80263-296f-41e0-ba7e-fd35bca507e9,c3,c1,3379,?,p3,
1769753786.4297519,CREATED,251f8608-f249-4279-a877-21c41b2ac942,f7ef0c7c-4ce0-4d1c-be68-0fea0cd591b7,c3,c1,27,?,?,surb={'id': 'b5832f39-de5d-4e53-a7e6-bf1aa2b5bf3f', 'route': ['p1', 'e12', 'i12', 'x9', 'p3', 'c3']}
1769753786.459222,RECEIVED,61e8d257-42fe-44d2-95be-8a63bb740c08,b6296499-d167-45f0-8f7b-7cced5ce212e,c2,c3,27,p3,?,surb={'id': 'ab82c2c7-0fdb-45d3-9e4a-8eaa2ce81986', 'route': ['p3', 'e8', 'i3', 'x6', 'p2', 'c2']}
1769753786.8077104,RECEIVED,87562119-074e-4386-bdb0-5306702df1c7,c2822c33-dc83-4100-9231-6bb994409d7b,c2,c3,27,p3,?,surb={'id': 'a9046ef0-1d96-4902-9b52-c40f55d15e79', 'route': ['p3', 'e3', 'i4', 'x12', 'p2', 'c2']}
1769753786.8808775,RECEIVED,b17755a0-a431-4420-9f3c-681d523816d3,12e7030b-6ebd-43fe-95ab-7b7d58e0e68f,c2,c3,27,p3,?,surb={'id': 'd3748e6c-32e3-4453-a5fb-574bbfe7ffc8', 'route': ['p3', 'e8', 'i6', 'x11', 'p2', 'c2']}
1769753786.8857656,SENT,861988f2-adb0-46f5-8407-ddd17fa579ac,df140482-c787-4fce-9bd6-6578feb4cf38,c3,c1,3385,?,p3,
1769753786.8858354,CREATED,cb4be9d7-f682-46d0-80d1-b5f0060b60f4,0da95c16-56eb-432c-993c-ee17ed1e153b,c3,c1,27,?,?,surb={'id': '5ebb2b8a-801a-4a44-ac2e-3cd251c1ec2f', 'route': ['p1', 'e5', 'i2', 'x8', 'p3', 'c3']}
1769753786.9021182,RECEIVED,6db47c0b-cafa-4c65-8165-b517a43ca262,9c0ef9ac-67c7-4b38-8071-2503972a6785,c2,c3,27,p3,?,surb={'id': 'b55708f5-e3c4-4aaa-89bd-f40b83ea408c', 'route': ['p3', 'e10', 'i3', 'x5', 'p2', 'c2']}
1769753786.9057884,RECEIVED,0bba7c9c-a191-4c6c-b2dd-01cf405bdf86,168befba-f5d8-475b-8465-1bccc45dbce7,c2,c3,27,p3,?,surb={'id': '1f0b0a50-c4fa-44e0-b9c4-0420186c0c87', 'route': ['p3', 'e7', 'i9', 'x9', 'p2', 'c2']}
1769753787.1460989,SENT,8ee7aba3-e9df-47ac-8151-a18a8ba79467,988537e9-de6d-40a6-8940-a40bd4636288,c3,c1,3387,?,p3,
1769753787.1462364,CREATED,5a0cdb30-9ece-4e8b-ac83-32564ccbe089,c525110b-a829-4834-8563-f6ac585f8595,c3,c1,27,?,?,surb={'id': '561d6982-28d1-4256-98ca-a1c626f98292', 'route': ['p1', 'e11', 'i1', 'x11', 'p3', 'c3']}
1769753787.4230213,RECEIVED,44c6835f-e687-43bf-b872-7ff5f1f8e3c3,19f77f54-05cf-4d18-b898-ce2c99eec13f,c2,c3,27,p3,?,surb={'id': '91a0ed7b-c858-4ee9-abcd-586930abd008', 'route': ['p3', 'e5', 'i6', 'x7', 'p2', 'c2']}
1769753787.477825,SENT,d4571def-02cc-4ca1-ae69-a525525b97c9,5b591798-4587-4ab8-95d6-56b77efba990,c3,c1,3402,?,p3,
1769753787.4779623,CREATED,f954d0b1-2c9e-4d5f-bfc1-6146d60c405b,1fd81588-8b29-42f0-940e-c98cf44bcaac,c3,c1,27,?,?,surb={'id': 'e4cc0066-79b1-44bf-9c1b-18758077a863', 'route': ['p1', 'e6', 'i3', 'x1', 'p3', 'c3']}
1769753787.5897465,SENT,3d31080b-eebc-4af3-a6f0-0920f5aa8698,29023091-5894-444c-ac5b-5859f96b3a34,c3,c1,3385,?,p3,
1769753787.589885,CREATED,d21dd1bd-745c-43cc-b8da-e863a5c0af2a,b225829b-34ea-4993-9fa7-f11d7434fb3a,c3,c1,27,?,?,surb={'id': '796edc49-d74b-491f-99b0-1026aa3dac5f', 'route': ['p1', 'e7', 'i2', 'x8', 'p3', 'c3']}
1769753787.596576,RECEIVED,938540f2-c030-4e4b-beb0-9b14379a5b22,0f42de87-2263-47f5-879d-774bbc9fb9d2,c2,c3,27,p3,?,surb={'id': '873cb2ab-4e44-430e-9b1f-9a1e29fbdec4', 'route': ['p3', 'e5', 'i2', 'x6', 'p2', 'c2']}
1769753787.6568706,SENT,214ce94a-0696-485d-8955-c4a5bdbb62db,dde0d6c2-2bd8-410d-98fb-0583b71066d0,c3,c1,3379,?,p3,
1769753787.6570048,CREATED,21b241f8-98c3-4ccc-b7da-6f93086e9897,97200b68-a388-4b16-8223-d7c5a1d01b35,c3,c1,27,?,?,surb={'id': '881a846e-59cd-40f7-afde-2b87e77a4d41', 'route': ['p1', 'e12', 'i6', 'x7', 'p3', 'c3']}
1769753788.3630052,SENT,c264ce52-6a38-4639-bc11-4e823039d048,00fc8cb2-e72d-4a5a-99c5-ca798cd9ae5c,c3,c1,3393,?,p3,
1769753788.363174,CREATED,7c49a903-934f-4d33-9b1a-4a9a491bd0f7,8cae6b5f-f77f-488c-9bb3-c0c2088954ec,c3,c1,27,?,?,surb={'id': 'e752fb1b-7540-4ead-9d29-25b596fc24ff', 'route': ['p1', 'e12', 'i7', 'x8', 'p3', 'c3']}
