timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482999.7314503,RECEIVED,e6bc6115-6fb1-40c9-a26f-320838a8ef7b,b730498f-5673-42bd-b987-c3efcad9e492,c3,c5,27,p2,?,surb={'id': '249e8592-e61f-4cdb-8181-8eebcda3c97f', 'route': ['p2', 'e12', 'i3', 'x1', 'p3', 'c3']}
1769482999.8388314,SENT,bac34b17-a3d5-443b-a39f-152dc3ecf3eb,75f1e312-107c-4564-aaf0-5d6cda3681dd,c5,c3,3392,?,p2,
1769482999.8389087,CREATED,842f61ba-9bd1-4aa2-a9dd-992ab82b7a02,44649faf-8a31-4211-adb2-8896d6603cab,c5,c3,27,?,?,surb={'id': 'de24f440-9721-4f19-bf32-ff944c223d4b', 'route': ['p3', 'e10', 'i12', 'x1', 'p2', 'c5']}
1769482999.865737,RECEIVED,9e23d620-b138-40fe-b387-a00acbc60f3d,5000fdb1-e680-4110-b8af-e5050f34e1d3,c1,c5,27,p2,?,surb={'id': '0df8e752-703e-40dd-b649-3c027a43a12b', 'route': ['p2', 'e8', 'i8', 'x1', 'p1', 'c1']}
1769482999.9362097,RECEIVED,50d40848-359e-455e-b753-bd5600dca66f,6f4de190-418b-4a6c-94ed-5e80ef6dc464,c1,c5,27,p2,?,surb={'id': '7f141db7-7988-4f79-aff4-0df93763a37b', 'route': ['p2', 'e3', 'i12', 'x5', 'p1', 'c1']}
1769483000.1725714,RECEIVED,e0f8ec13-99c0-460a-849b-18a7fa31cbad,dff3980b-1484-42d9-9f85-914ffd198fc0,c3,c5,27,p2,?,surb={'id': 'ac125721-b59c-44fe-aa00-d339101f207c', 'route': ['p2', 'e3', 'i1', 'x4', 'p3', 'c3']}
1769483000.223278,RECEIVED,9788d870-5318-46c2-92ca-ce23b2bb4b73,0ff0baba-8bd6-40fe-ba3a-1b42b1739193,c4,c5,27,p2,?,surb={'id': 'f2815fa6-cad0-4d63-97e1-bc52409cb945', 'route': ['p2', 'e2', 'i1', 'x8', 'p1', 'c4']}
1769483000.2853284,RECEIVED,11b3e602-3a3b-463e-842b-aaec5f3a1bcf,3800584e-9a7e-4659-b5c0-480c6ff5f566,c4,c5,27,p2,?,surb={'id': 'e14f5a34-c62d-4fe2-b957-ac3ab662c9db', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769483000.5148284,RECEIVED,161326c5-9696-40c4-accc-38e9e5107942,db91a40b-fb3d-4cf2-9838-378fe43d087c,c3,c5,26,p2,?,surb={'id': 'a57a8b1a-aacf-45cf-907e-af16e396341d', 'route': ['p2', 'e11', 'i11', 'x12', 'p3', 'c3']}
1769483000.6354475,RECEIVED,aa4a221f-153e-46aa-ac69-2ac71d8923fa,2f676cc3-2d6a-4bc5-aa55-a8c215bd9714,c3,c5,27,p2,?,surb={'id': '6a15dd8f-fae2-4049-a9b0-7294f19435ca', 'route': ['p2', 'e11', 'i8', 'x2', 'p3', 'c3']}
1769483000.7205179,RECEIVED,97b39838-aa4d-49d5-b042-73e1a20627aa,d3001b24-9b9a-45d4-8ce6-b9c4297ba91d,c3,c5,25,p2,?,surb={'id': '2bde4392-86f6-4af0-9f75-50dffde8ef3c', 'route': ['p2', 'e7', 'i11', 'x7', 'p3', 'c3']}
1769483000.8014948,RECEIVED,896a7b77-2d1d-4a6a-b9bd-6d8a53ad8b54,3d8f05e0-0e8e-4ad5-8c33-0770a4570013,c4,c5,27,p2,?,surb={'id': '67f66586-df9c-4797-9233-d84809b1c126', 'route': ['p2', 'e12', 'i9', 'x8', 'p1', 'c4']}
1769483000.8470838,SENT,0f786da5-5b17-4a8d-a043-c9dcf2a52f3f,801ce51a-7924-4230-9848-f96b2edd9304,c5,c3,3392,?,p2,
1769483000.847262,CREATED,9c80b8d3-6beb-4481-9d43-076877221607,725d5679-4557-4a08-9dfa-f94239b9c06d,c5,c3,26,?,?,surb={'id': '404bb560-f824-4def-8975-701bb1d63292', 'route': ['p3', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769483000.8873742,RECEIVED,8e5089f7-cdb5-449a-a9fa-bd8486906e4c,db91a40b-fb3d-4cf2-9838-378fe43d087c,c3,c5,26,p2,?,surb={'id': 'a57a8b1a-aacf-45cf-907e-af16e396341d', 'route': ['p2', 'e11', 'i11', 'x12', 'p3', 'c3']}
1769483000.9417005,RECEIVED,6ab4966b-a139-4627-9bd3-5751d276f01a,e7a4cb86-4d71-4c74-b71a-6574257336e7,c4,c5,27,p2,?,surb={'id': '9d6ce983-3382-4139-80de-326898986a0e', 'route': ['p2', 'e11', 'i9', 'x6', 'p1', 'c4']}
1769483000.9712677,RECEIVED,2f8d372e-2037-4dbe-b2b3-a3f1498bf9d9,e7a4cb86-4d71-4c74-b71a-6574257336e7,c4,c5,27,p2,?,surb={'id': '9d6ce983-3382-4139-80de-326898986a0e', 'route': ['p2', 'e11', 'i9', 'x6', 'p1', 'c4']}
1769483001.2530906,RECEIVED,3e910d01-21b0-4641-9ba4-2b72851d805b,0ff0baba-8bd6-40fe-ba3a-1b42b1739193,c4,c5,27,p2,?,surb={'id': 'f2815fa6-cad0-4d63-97e1-bc52409cb945', 'route': ['p2', 'e2', 'i1', 'x8', 'p1', 'c4']}
1769483001.2854111,RECEIVED,7758bc4f-c400-4173-92cd-5d801ef861e9,71a9fab8-6644-40f6-8a14-38b3c526a70f,c3,c5,27,p2,?,surb={'id': 'b1a719e0-dec3-4527-966a-286aea1bccf3', 'route': ['p2', 'e7', 'i5', 'x5', 'p3', 'c3']}
1769483001.392247,RECEIVED,eab5f303-fd77-4cc6-b0c8-29ffdbe3cb6b,fba8febc-f5f0-4f5e-8b4d-176cdd3bf9e6,c1,c5,27,p2,?,surb={'id': '033aeaab-0216-47cc-b4e1-35bb092dc055', 'route': ['p2', 'e9', 'i12', 'x2', 'p1', 'c1']}
1769483001.4372563,RECEIVED,1337c28b-4bd6-4419-94bd-9c00d01ebef8,d5602919-5ce1-4435-b304-a89479b1f5af,c3,c5,27,p2,?,surb={'id': '2a11b361-3a17-4f60-b19a-2a196f062081', 'route': ['p2', 'e10', 'i7', 'x3', 'p3', 'c3']}
1769483001.4672415,RECEIVED,1fd8d2d7-6079-41c4-8f1f-b9c1578f16ed,1955bfc7-5017-49af-911b-05f9eeaf4746,c1,c5,27,p2,?,surb={'id': '74135fa4-7c23-4757-997e-7172a57608dd', 'route': ['p2', 'e7', 'i5', 'x10', 'p1', 'c1']}
1769483001.524481,RECEIVED,693a7a9a-cedf-4573-b59d-37021d5e08f9,2699b516-fba4-432e-bc06-4d76b8aab612,c3,c5,27,p2,?,surb={'id': '86b6ad65-79d6-4bf4-ba61-7699c5fdb0cb', 'route': ['p2', 'e1', 'i1', 'x6', 'p3', 'c3']}
1769483001.5891852,RECEIVED,f21916a3-46dd-4081-8c59-aadd1512b07a,dff3980b-1484-42d9-9f85-914ffd198fc0,c3,c5,27,p2,?,surb={'id': 'ac125721-b59c-44fe-aa00-d339101f207c', 'route': ['p2', 'e3', 'i1', 'x4', 'p3', 'c3']}
1769483001.7001853,RECEIVED,eafe2874-c56d-4408-b440-51f406f07867,2699b516-fba4-432e-bc06-4d76b8aab612,c3,c5,27,p2,?,surb={'id': '86b6ad65-79d6-4bf4-ba61-7699c5fdb0cb', 'route': ['p2', 'e1', 'i1', 'x6', 'p3', 'c3']}
1769483001.7614698,RECEIVED,688d1923-7bd9-4444-9087-db4bff926986,2f676cc3-2d6a-4bc5-aa55-a8c215bd9714,c3,c5,27,p2,?,surb={'id': '6a15dd8f-fae2-4049-a9b0-7294f19435ca', 'route': ['p2', 'e11', 'i8', 'x2', 'p3', 'c3']}
1769483001.765173,RECEIVED,9aba54e9-041f-4836-80e2-ae3aeb953847,62f2d99c-23f6-4d56-83f4-866f61a99ef9,c3,c5,27,p2,?,surb={'id': '6378e525-79d3-4c43-92a0-3ec0e3b0942e', 'route': ['p2', 'e6', 'i1', 'x7', 'p3', 'c3']}
1769483001.8181646,SENT,1a61cfe9-9a85-41b6-8b18-6b6d6eafcd39,813a8e98-f2d2-4aa9-bf2b-3cac18482bb4,c5,c3,3384,?,p2,
1769483001.81833,CREATED,09093282-b764-4dd7-8910-9b844c8fb2ff,725d5679-4557-4a08-9dfa-f94239b9c06d,c5,c3,26,?,?,surb={'id': '404bb560-f824-4def-8975-701bb1d63292', 'route': ['p3', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769483001.932181,RECEIVED,f127c7f0-95cf-45a0-a2e9-40c63e8eac4b,b4825004-7281-4be8-8168-908078124673,c4,c5,27,p2,?,surb={'id': '71450235-ec2e-4cac-a646-9ef5b42905e7', 'route': ['p2', 'e9', 'i8', 'x11', 'p1', 'c4']}
1769483001.9430294,RECEIVED,7f74f559-4e82-4433-82c0-86f2ca8e0258,4b4e8c48-b472-4549-981a-b07b07a2880b,c3,c5,27,p2,?,surb={'id': '2e6386ac-ef4e-4518-ac2e-9ecbf65bbd9e', 'route': ['p2', 'e7', 'i5', 'x2', 'p3', 'c3']}
1769483001.9578001,SENT,043dccef-bd7b-4ca1-b41c-18486100addf,ca920f5c-89e4-42d3-ac29-92f62fd5e0cc,c5,c3,3381,?,p2,
1769483001.958239,CREATED,9561ab9c-1142-428c-895d-c77b4106f9b1,60f6bb6a-0599-4661-99e5-b9ccf5bdfa36,c5,c3,26,?,?,surb={'id': '81aae376-9bd0-426d-9ba7-073acc44ca29', 'route': ['p3', 'e9', 'i2', 'x4', 'p2', 'c5']}
1769483001.9743648,SENT,1b2f5343-9c01-4edf-8b41-9f865f79f17b,e213938e-06d3-411d-a166-d2306c83e4d8,c5,c3,3396,?,p2,
1769483001.9745276,CREATED,54c72963-3476-4f02-bf49-49e2531ea23f,60f6bb6a-0599-4661-99e5-b9ccf5bdfa36,c5,c3,26,?,?,surb={'id': '81aae376-9bd0-426d-9ba7-073acc44ca29', 'route': ['p3', 'e9', 'i2', 'x4', 'p2', 'c5']}
1769483001.979022,RECEIVED,1bec978a-e830-412b-9f21-1ab774d12156,6b2db2e0-274f-4554-a4c9-3b0014f4c2f9,c1,c5,27,p2,?,surb={'id': '99c2fcb4-b2e9-4bb1-8e51-def18db0a8ba', 'route': ['p2', 'e11', 'i10', 'x4', 'p1', 'c1']}
1769483002.235246,RECEIVED,162b8a40-c1da-4df7-85da-604aefe534c2,b4825004-7281-4be8-8168-908078124673,c4,c5,27,p2,?,surb={'id': '71450235-ec2e-4cac-a646-9ef5b42905e7', 'route': ['p2', 'e9', 'i8', 'x11', 'p1', 'c4']}
1769483002.3382206,RECEIVED,82196d63-776a-449d-ae42-3cb4a918869e,6b2db2e0-274f-4554-a4c9-3b0014f4c2f9,c1,c5,27,p2,?,surb={'id': '99c2fcb4-b2e9-4bb1-8e51-def18db0a8ba', 'route': ['p2', 'e11', 'i10', 'x4', 'p1', 'c1']}
1769483002.5456476,RECEIVED,212893bc-8a9f-4e95-b645-ccd03524c9e8,4b4e8c48-b472-4549-981a-b07b07a2880b,c3,c5,27,p2,?,surb={'id': '2e6386ac-ef4e-4518-ac2e-9ecbf65bbd9e', 'route': ['p2', 'e7', 'i5', 'x2', 'p3', 'c3']}
1769483002.948535,RECEIVED,7b7fb81e-40bf-4505-ad57-dd25889a113e,fe6aa66f-ffb8-4b28-a4fc-15ff6a28a3fc,c4,c5,27,p2,?,surb={'id': '66965179-2066-46e3-bc60-8c992746a7ca', 'route': ['p2', 'e7', 'i1', 'x6', 'p1', 'c4']}
1769483002.9756916,RECEIVED,f5e319ac-0b38-4f85-8a29-f5d633b0f5ef,fe6aa66f-ffb8-4b28-a4fc-15ff6a28a3fc,c4,c5,27,p2,?,surb={'id': '66965179-2066-46e3-bc60-8c992746a7ca', 'route': ['p2', 'e7', 'i1', 'x6', 'p1', 'c4']}
1769483003.0778377,RECEIVED,1808f927-36b7-4c71-81cc-e890db55593c,44550d8a-b296-44b5-9fde-cc4430fc26ba,c4,c5,26,p2,?,surb={'id': '322ca990-e427-48fa-a23d-39dae9f9ae42', 'route': ['p2', 'e4', 'i12', 'x7', 'p1', 'c4']}
1769483003.0899196,RECEIVED,d1f507e7-6d14-4a24-b3ff-70ab7d3d3996,44550d8a-b296-44b5-9fde-cc4430fc26ba,c4,c5,26,p2,?,surb={'id': '322ca990-e427-48fa-a23d-39dae9f9ae42', 'route': ['p2', 'e4', 'i12', 'x7', 'p1', 'c4']}
1769483003.1638238,SENT,b1646bd9-b13c-4d15-8868-4edf5cdb5ef8,3636a488-19d7-44a7-ad4e-df136d43fd0c,c5,c3,3375,?,p2,
1769483003.1639752,CREATED,5e2462d0-b7cd-4548-a96a-62aa9603c854,07544ab7-777d-4fea-86a0-cbec4b12d57a,c5,c3,27,?,?,surb={'id': '855f7fdb-ce2a-400f-a381-ee375dd6c678', 'route': ['p3', 'e8', 'i5', 'x10', 'p2', 'c5']}
1769483003.181399,RECEIVED,74bc2eea-3266-4d98-8e7b-fced854fc31c,05faf7b8-5dd8-4039-8759-11a4b3884845,c1,c5,27,p2,?,surb={'id': 'eb288db2-97ab-4a66-9188-30fd2b321d84', 'route': ['p2', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769483003.2985258,SENT,0f6002e8-64d7-4098-8ac8-bec853951e45,86609570-eb6b-4071-b101-6d723f9c3e4c,c5,c3,3401,?,p2,
1769483003.2986894,CREATED,58003b37-efa7-4a8d-bc73-cc15243eadf2,07544ab7-777d-4fea-86a0-cbec4b12d57a,c5,c3,27,?,?,surb={'id': '855f7fdb-ce2a-400f-a381-ee375dd6c678', 'route': ['p3', 'e8', 'i5', 'x10', 'p2', 'c5']}
1769483003.4497836,SENT,e6bcbda7-9b98-41eb-a968-f6abd552094d,6934e26e-8e0a-46e4-80c7-2122416b6ebe,c5,c3,3362,?,p2,
1769483003.4499364,CREATED,2c1a150b-5858-487c-ad49-75b62c0c17cd,7b34d854-f45f-4cc6-90c5-6b697d8f004e,c5,c3,27,?,?,surb={'id': 'e25eca82-06f4-4913-aa65-565af56a622c', 'route': ['p3', 'e5', 'i7', 'x8', 'p2', 'c5']}
1769483003.7099352,RECEIVED,4b83444a-c6ac-40f9-b290-2241adddd3ef,05faf7b8-5dd8-4039-8759-11a4b3884845,c1,c5,27,p2,?,surb={'id': 'eb288db2-97ab-4a66-9188-30fd2b321d84', 'route': ['p2', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769483003.8819325,RECEIVED,ed090c28-9fdd-4344-b2c7-34535b30ce55,29a66bf6-53dd-4ab1-8400-cba6b559295b,c3,c5,27,p2,?,surb={'id': 'aab13460-9b88-44a1-a920-4d39c3acf9c8', 'route': ['p2', 'e9', 'i2', 'x2', 'p3', 'c3']}
1769483003.9371898,RECEIVED,e4dd7c98-b62b-4ba9-820b-455292b2c65f,dc537383-08bf-4d24-951b-3eb2f11f78e6,c1,c5,26,p2,?,surb={'id': '28199a99-f0e0-421f-883c-dea0ff49db05', 'route': ['p2', 'e3', 'i5', 'x4', 'p1', 'c1']}
1769483004.006547,SENT,6c2b8c27-9877-43a5-a372-993f7c323fd5,3a5221a1-2010-47b2-a2d6-b258c8579b53,c5,c3,3360,?,p2,
1769483004.0067258,CREATED,3159a3fb-4de2-4c5f-a60f-817f11e27c3c,7b34d854-f45f-4cc6-90c5-6b697d8f004e,c5,c3,27,?,?,surb={'id': 'e25eca82-06f4-4913-aa65-565af56a622c', 'route': ['p3', 'e5', 'i7', 'x8', 'p2', 'c5']}
1769483004.034629,RECEIVED,8c7eafbe-8e1d-44bd-b364-6f4b56cda02c,cf863f90-6b2f-4528-996a-dbf69da49567,c4,c5,27,p2,?,surb={'id': 'bd497cc5-3f21-4ff2-8745-5d9e8f1357ea', 'route': ['p2', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769483004.0563817,SENT,67eaec20-fa1c-479c-a1c2-cb8f08ca9123,263ed077-dc4b-40f6-a3aa-7ef806225107,c5,c3,3375,?,p2,
1769483004.056532,CREATED,05e1d5e7-9fbe-489f-9bb5-7ffcc5ae1562,bd84218c-cb5e-4ed6-a003-5e8a6f9bf61a,c5,c3,27,?,?,surb={'id': '587038a1-1802-4443-8dc9-37da7a6a7e71', 'route': ['p3', 'e5', 'i9', 'x9', 'p2', 'c5']}
1769483004.0853403,RECEIVED,74027eb7-7b85-4e5a-b2c8-1897f8f4d89c,1cb41c15-b959-4642-8dbe-a2b10f2dd2d8,c4,c5,27,p2,?,surb={'id': 'e9485d47-5000-4681-b1dc-802f96923ed1', 'route': ['p2', 'e8', 'i5', 'x10', 'p1', 'c4']}
1769483004.1646879,SENT,105bc614-45b9-4b22-9a5b-ce16e4f037a3,a5ef52c0-8ba9-46e2-ac4b-dd4f58eb3e07,c5,c3,3379,?,p2,
1769483004.164872,CREATED,5e053ec5-a18e-42e0-aa64-93dcdeb11d5e,bd84218c-cb5e-4ed6-a003-5e8a6f9bf61a,c5,c3,27,?,?,surb={'id': '587038a1-1802-4443-8dc9-37da7a6a7e71', 'route': ['p3', 'e5', 'i9', 'x9', 'p2', 'c5']}
1769483004.1697674,RECEIVED,8c5e2ce6-a111-487b-85c6-cacbc4a911d8,2d10d950-125b-413f-b590-c028b10e066b,c1,c5,27,p2,?,surb={'id': 'e208bbad-323b-423a-81ad-4e0b55fc4e3e', 'route': ['p2', 'e1', 'i2', 'x11', 'p1', 'c1']}
1769483004.3601637,RECEIVED,e44ca484-d2bc-4715-a3fa-b1bed2c3d11f,dc537383-08bf-4d24-951b-3eb2f11f78e6,c1,c5,26,p2,?,surb={'id': '28199a99-f0e0-421f-883c-dea0ff49db05', 'route': ['p2', 'e3', 'i5', 'x4', 'p1', 'c1']}
1769483004.4089155,RECEIVED,8dc96aad-dd36-4d22-8325-7478e69f8d51,fa2b1295-95f3-4e06-af95-102c122dd10b,c4,c5,27,p2,?,surb={'id': 'e467794d-1460-4986-ae1e-3aab4efb81e2', 'route': ['p2', 'e9', 'i7', 'x3', 'p1', 'c4']}
1769483004.507892,RECEIVED,305da057-b676-42ef-afbb-1e1c747e0dbe,ffbf0155-aac4-4a4d-8bbc-33831cfe5219,c1,c5,27,p2,?,surb={'id': 'e1bc3444-8ffe-42cd-b022-2f57758acc4c', 'route': ['p2', 'e5', 'i8', 'x6', 'p1', 'c1']}
1769483004.5388181,SENT,e988780a-1dc4-488a-b4e6-baa99e627650,61c2fb5a-70a3-4cc7-9589-ff94beaf150d,c5,c3,3380,?,p2,
1769483004.5389693,CREATED,4782fdb8-cd5a-48ec-ac91-6fa1b6f7f347,2d22d337-aab8-41ab-922a-f3facb363271,c5,c3,26,?,?,surb={'id': 'd6eb77d3-6f89-40af-a964-a3c50d211453', 'route': ['p3', 'e1', 'i2', 'x11', 'p2', 'c5']}
1769483004.6766882,RECEIVED,92d257a7-d643-4718-b818-45122b989c4a,ffbf0155-aac4-4a4d-8bbc-33831cfe5219,c1,c5,27,p2,?,surb={'id': 'e1bc3444-8ffe-42cd-b022-2f57758acc4c', 'route': ['p2', 'e5', 'i8', 'x6', 'p1', 'c1']}
1769483004.8945436,SENT,efca5e71-7ff0-4c36-bba0-49cec61b3e09,34016aee-ea0c-422a-acd1-5eedae2778b8,c5,c3,3367,?,p2,
1769483004.8946404,CREATED,d220d04f-37bb-4aef-aa86-3380a24d369f,2d22d337-aab8-41ab-922a-f3facb363271,c5,c3,26,?,?,surb={'id': 'd6eb77d3-6f89-40af-a964-a3c50d211453', 'route': ['p3', 'e1', 'i2', 'x11', 'p2', 'c5']}
1769483004.917029,RECEIVED,a3a14b7c-f1a8-4b5f-b431-2f38b9a3667f,fa2b1295-95f3-4e06-af95-102c122dd10b,c4,c5,27,p2,?,surb={'id': 'e467794d-1460-4986-ae1e-3aab4efb81e2', 'route': ['p2', 'e9', 'i7', 'x3', 'p1', 'c4']}
1769483004.9336033,SENT,02e55335-8a20-4a70-9b94-876e59e77ae3,2352001f-3755-43b0-a7e3-8ecfc1c0b1fe,c5,c3,3367,?,p2,
1769483004.9337034,CREATED,95347cd0-6d6d-4660-8aed-5e69e3b93ee0,3b9853f8-6685-4365-a165-093c20c5a7d0,c5,c3,26,?,?,surb={'id': 'dbbedbcb-4e5e-4505-858a-514babb819cd', 'route': ['p3', 'e11', 'i9', 'x3', 'p2', 'c5']}
1769483005.1389916,RECEIVED,df2c08e5-4632-4690-882c-47ee335b36dc,0056fd8a-171f-4f5c-b8ef-ee26ece96694,c1,c5,27,p2,?,surb={'id': 'b411bd8d-810a-4f7f-ab79-670f46911716', 'route': ['p2', 'e12', 'i12', 'x10', 'p1', 'c1']}
1769483005.1714342,SENT,aa8af4cf-fbac-4621-a8b9-f9cd9d99f5f0,b92055d8-d87b-47fd-977d-5e004da5b766,c5,c3,3395,?,p2,
1769483005.1715922,CREATED,28c4d5bd-4e18-4a49-88ee-9f606aad91d3,3b9853f8-6685-4365-a165-093c20c5a7d0,c5,c3,26,?,?,surb={'id': 'dbbedbcb-4e5e-4505-858a-514babb819cd', 'route': ['p3', 'e11', 'i9', 'x3', 'p2', 'c5']}
1769483005.2178369,RECEIVED,a7a15342-53bb-4948-9cd1-f2b6c6938b89,f16973e5-7bb1-4010-97d3-72d6b541de5e,c3,c5,25,p2,?,surb={'id': 'c80f9060-8a72-4b97-937f-f703286bc784', 'route': ['p2', 'e10', 'i10', 'x6', 'p3', 'c3']}
1769483005.336182,RECEIVED,dccf5c1b-da4a-4645-9172-852fe882f354,829643fd-2e4d-492c-9e85-2c5c0b33fd69,c1,c5,26,p2,?,surb={'id': 'e6cb0a88-b8ff-4677-81fc-0435feed52d0', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c1']}
1769483005.3451712,RECEIVED,cfa05f49-708c-4979-8e50-93270e0e9eca,1cb41c15-b959-4642-8dbe-a2b10f2dd2d8,c4,c5,27,p2,?,surb={'id': 'e9485d47-5000-4681-b1dc-802f96923ed1', 'route': ['p2', 'e8', 'i5', 'x10', 'p1', 'c4']}
1769483005.3694923,RECEIVED,815dede3-9724-41c2-9649-3e887189596e,154a369f-56c1-4b85-b8d7-ce7cca939dcf,c4,c5,27,p2,?,surb={'id': '40c0518e-d66d-4e1b-9c3a-f04d64ed2f82', 'route': ['p2', 'e6', 'i10', 'x10', 'p1', 'c4']}
1769483005.4653928,SENT,121e0e73-833e-4bd0-bb7b-9e44607cac6d,a0708d66-352d-43b9-a92c-8f20288edc7a,c5,c3,3391,?,p2,
1769483005.4655344,CREATED,2e48e9a2-bffa-4ec1-a03f-b7ecc318ae02,a52ab2a1-a870-4dca-b934-63ba04deac8b,c5,c3,27,?,?,surb={'id': '79198f06-40d5-40bb-bb38-bf946ccd11e9', 'route': ['p3', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769483005.477582,RECEIVED,a2067613-e93b-4bbf-9900-6174dff672d6,308e308c-da75-4f6c-93d8-8cecd61110f4,c3,c5,27,p2,?,surb={'id': '9c9c9d98-4142-4cb4-a142-8b37632c392c', 'route': ['p2', 'e10', 'i4', 'x10', 'p3', 'c3']}
1769483005.7332249,SENT,d948e882-b2ec-4f66-a6b2-e67164282afb,7c3d0b3b-c9ba-4885-87ca-7a57e69b7d76,c5,c3,3383,?,p2,
1769483005.7333806,CREATED,e7aeb404-c12a-4d29-9416-6a00a84489b4,a52ab2a1-a870-4dca-b934-63ba04deac8b,c5,c3,27,?,?,surb={'id': '79198f06-40d5-40bb-bb38-bf946ccd11e9', 'route': ['p3', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769483005.8560836,RECEIVED,8066f0cb-71a8-4b2e-adb2-dca52e7ac998,29a66bf6-53dd-4ab1-8400-cba6b559295b,c3,c5,27,p2,?,surb={'id': 'aab13460-9b88-44a1-a920-4d39c3acf9c8', 'route': ['p2', 'e9', 'i2', 'x2', 'p3', 'c3']}
1769483005.8709166,RECEIVED,cfb65fef-6565-4bad-9be8-5316778b1696,6be95c48-3d22-4a36-9516-879b7acdbd91,c4,c5,26,p2,?,surb={'id': '1b0c5a59-4cea-4500-8677-60fbad170c2c', 'route': ['p2', 'e3', 'i2', 'x12', 'p1', 'c4']}
1769483006.00803,SENT,80b26699-837b-4eda-abf3-ec1c8950affc,278ad9bd-fb32-4f7e-8785-aaa4f53e5941,c5,c3,3395,?,p2,
1769483006.0082152,CREATED,988fe92e-1140-4b8a-847c-07822f2ff60e,68c84de0-5d84-47bb-9791-c6e0389f8330,c5,c3,27,?,?,surb={'id': '551ce5ea-fdd5-4a7e-a0ed-bddb1d2aa447', 'route': ['p3', 'e9', 'i11', 'x5', 'p2', 'c5']}
1769483006.135594,RECEIVED,762c6c0b-e63d-4bd0-a1f8-dc866b68f283,ad50922d-459b-4dce-82b1-cf69a8d88ede,c3,c5,26,p2,?,surb={'id': '7dfd7da5-410d-430e-ba88-82c28f954631', 'route': ['p2', 'e2', 'i2', 'x5', 'p3', 'c3']}
1769483006.2072315,RECEIVED,55f7145d-a35a-4a7b-9c15-4b8ee1578de2,cf863f90-6b2f-4528-996a-dbf69da49567,c4,c5,27,p2,?,surb={'id': 'bd497cc5-3f21-4ff2-8745-5d9e8f1357ea', 'route': ['p2', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769483006.3835452,SENT,6216931b-a4af-4563-954e-8077d924635e,2d9b9333-795c-44aa-9390-e1deb44af42f,c5,c3,3376,?,p2,
1769483006.383681,CREATED,74b15632-a4ab-4774-a2d0-eed20e06b239,68c84de0-5d84-47bb-9791-c6e0389f8330,c5,c3,27,?,?,surb={'id': '551ce5ea-fdd5-4a7e-a0ed-bddb1d2aa447', 'route': ['p3', 'e9', 'i11', 'x5', 'p2', 'c5']}
1769483006.3984249,SENT,257bea52-5118-42b4-b752-881bdead97d2,809b5cec-64f3-4894-ae6c-119475c10fe5,c5,c3,3375,?,p2,
1769483006.398857,CREATED,a3f45cc1-e961-4fcd-8db9-a07c28339f21,a16b4e90-4130-48f1-921b-5dfcb9fdb1a7,c5,c3,27,?,?,surb={'id': '6b0c2096-d371-489d-a15c-c055ae4bd096', 'route': ['p3', 'e7', 'i11', 'x2', 'p2', 'c5']}
1769483006.4787445,RECEIVED,3ee8d4ba-6224-483e-a958-b2658c018805,90acab5f-a873-482e-bd87-970266624582,c1,c5,27,p2,?,surb={'id': '4cd24f83-cc51-4703-ad90-80430ac1041b', 'route': ['p2', 'e3', 'i5', 'x9', 'p1', 'c1']}
1769483006.5787032,RECEIVED,abc1ea4e-7137-4bb1-8d1a-09c976de98b0,31add774-1d66-4c26-9e99-a6936f11b364,c1,c5,27,p2,?,surb={'id': '3b2c7f37-3c0c-4b87-86ab-f47609c5be53', 'route': ['p2', 'e7', 'i7', 'x8', 'p1', 'c1']}
1769483006.7797658,RECEIVED,7ade12ca-250c-4739-bc2a-5ac844ab2dca,3ce5f3e4-a250-4e76-bfb7-50245fd7cf5d,c1,c5,27,p2,?,surb={'id': 'a3b21e65-0107-49f7-b24c-5b8781f67bc8', 'route': ['p2', 'e8', 'i10', 'x3', 'p1', 'c1']}
1769483006.8226898,RECEIVED,15ac476f-8af8-4602-804e-91c4cccac38e,90acab5f-a873-482e-bd87-970266624582,c1,c5,27,p2,?,surb={'id': '4cd24f83-cc51-4703-ad90-80430ac1041b', 'route': ['p2', 'e3', 'i5', 'x9', 'p1', 'c1']}
1769483006.9736345,RECEIVED,d1939a4f-2ab3-4388-8297-802dae9495af,308e308c-da75-4f6c-93d8-8cecd61110f4,c3,c5,27,p2,?,surb={'id': '9c9c9d98-4142-4cb4-a142-8b37632c392c', 'route': ['p2', 'e10', 'i4', 'x10', 'p3', 'c3']}
1769483007.046766,SENT,273f59f2-54e6-4841-9663-c42803bf8a49,0d90e674-082d-474e-8456-8eed57026a4b,c5,c3,3400,?,p2,
