timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482742.5025334,SENT,234c014f-c07e-4fed-b2aa-0489900e0e04,07acb16e-4bd0-4cf8-b094-37a5fc124892,c4,c5,3380,?,p1,
1769482742.50269,CREATED,b810539f-373d-4fda-80fb-ccc5735c913c,268b5fb6-3098-4bab-a29a-4746e5560616,c4,c5,27,?,?,surb={'id': '1bdcc9b5-5ad3-4d8c-ba85-d3455f681dc8', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769483316.0779977,CREATED,c09f37ce-ed2d-4042-9c13-7ad8e66686cf,1db6b5f8-e828-41e1-b8ee-d9ab4c2e2e28,c4,c5,27,?,?,surb={'id': '85cdebc8-d844-4bb6-96c0-b584ecb3c1e1', 'route': ['p2', 'e4', 'i3', 'x5', 'p1', 'c4']}
1769483316.5832505,RECEIVED,e514d876-df73-452e-857b-28ae7d370a9d,660822dd-9354-44ff-aa17-20ac1586c78c,c2,c4,27,p1,?,surb={'id': 'affa3671-6265-4969-95df-b2653d30cc96', 'route': ['p1', 'e6', 'i1', 'x1', 'p2', 'c2']}
1769483316.9675188,SENT,a8b9118f-1df3-4cb9-8e8d-89fc1c0e7098,0644f68d-a8d0-4046-9f37-6fcbb2d64572,c4,c5,3359,?,p1,
1769483316.9676387,CREATED,d38fb692-8d64-4f26-9a90-10f4b493c8e4,1db6b5f8-e828-41e1-b8ee-d9ab4c2e2e28,c4,c5,27,?,?,surb={'id': '85cdebc8-d844-4bb6-96c0-b584ecb3c1e1', 'route': ['p2', 'e4', 'i3', 'x5', 'p1', 'c4']}
1769483317.0893724,SENT,233ac126-f3af-4542-a8bf-e37c8aba4f2c,6d93c60a-8483-499b-804a-47027bc62efe,c4,c5,3377,?,p1,
1769483317.0894952,CREATED,1edd6b50-5a7c-439e-aae3-89edd205c8f4,9f1838da-bf5d-4156-8772-07fea671e949,c4,c5,26,?,?,surb={'id': '98126e81-b943-4b02-8f3f-e24e21e4fb34', 'route': ['p2', 'e6', 'i4', 'x10', 'p1', 'c4']}
1769483317.2550862,SENT,b19edc89-1c08-4653-923c-cc299775060d,01eca651-1dc1-43fc-a5cb-79da78475aa5,c4,c5,3380,?,p1,
1769483317.2552092,CREATED,6257e448-f989-4101-b826-8b8b7cd09f5f,9f1838da-bf5d-4156-8772-07fea671e949,c4,c5,26,?,?,surb={'id': '98126e81-b943-4b02-8f3f-e24e21e4fb34', 'route': ['p2', 'e6', 'i4', 'x10', 'p1', 'c4']}
1769483317.3044286,SENT,fd12cc21-bc29-4ac1-9c6c-9d0dd01b64fe,a8d21f46-1ada-464e-869c-afdf171edf3e,c4,c5,3379,?,p1,
1769483317.3045504,CREATED,62223278-bb4e-46b8-a762-2a39309a5e51,e319dd9a-1c7c-4002-8e5b-3c3658baf713,c4,c5,27,?,?,surb={'id': 'c623fcee-be4d-4d68-b749-af68013d9340', 'route': ['p2', 'e4', 'i6', 'x9', 'p1', 'c4']}
1769483317.6064966,RECEIVED,af0f491b-b85e-4339-84c2-0e2e4675e9c6,6ba5674a-2c28-46fe-9f61-e0a614d14b37,c2,c4,27,p1,?,surb={'id': '8ef741db-3454-430e-b16e-59457e1b7cc5', 'route': ['p1', 'e4', 'i1', 'x3', 'p2', 'c2']}
1769483317.6990378,RECEIVED,433724e8-a7be-4125-846c-fc204718f7f7,b582d260-2d38-4733-8a28-89981202bce4,c2,c4,27,p1,?,surb={'id': 'ce785299-f9db-4c15-b123-24fbe5954880', 'route': ['p1', 'e7', 'i8', 'x7', 'p2', 'c2']}
1769483317.763364,SENT,8fd6b470-46ef-4b70-9040-9b8ab9911da0,131fdeb7-ac3e-4ced-8b75-2a2492cea0af,c4,c5,3389,?,p1,
1769483317.7635186,CREATED,e71ec8b9-bab5-4451-9526-68afbb973359,e319dd9a-1c7c-4002-8e5b-3c3658baf713,c4,c5,27,?,?,surb={'id': 'c623fcee-be4d-4d68-b749-af68013d9340', 'route': ['p2', 'e4', 'i6', 'x9', 'p1', 'c4']}
1769483317.931186,RECEIVED,40fa8fa3-3192-4fbc-bbdb-444a3a2ef9ed,6ba5674a-2c28-46fe-9f61-e0a614d14b37,c2,c4,27,p1,?,surb={'id': '8ef741db-3454-430e-b16e-59457e1b7cc5', 'route': ['p1', 'e4', 'i1', 'x3', 'p2', 'c2']}
1769483318.492645,SENT,6f1256a0-d29b-41e6-8ec0-6984c3be006e,c11445dc-a644-46dd-8c78-521b91e156b2,c4,c5,3360,?,p1,
1769483318.4931304,CREATED,81beab61-073a-4e09-bba0-44ea590873b0,be4a55e3-f9f1-4d01-bd5f-ba3b35a55ae3,c4,c5,27,?,?,surb={'id': '6972355f-66f6-4c5c-b56c-451ac029a609', 'route': ['p2', 'e2', 'i5', 'x6', 'p1', 'c4']}
1769483318.5339868,SENT,6c1961f8-91fe-49cf-8781-57613c806d1c,353ba97c-674b-4411-826b-c179678a9349,c4,c5,3376,?,p1,
1769483318.5342045,CREATED,26c053ff-3c5e-4404-af8b-a90d9bc64373,be4a55e3-f9f1-4d01-bd5f-ba3b35a55ae3,c4,c5,27,?,?,surb={'id': '6972355f-66f6-4c5c-b56c-451ac029a609', 'route': ['p2', 'e2', 'i5', 'x6', 'p1', 'c4']}
1769483318.6988575,RECEIVED,cd2163e5-af9a-4b25-b29c-a8c1f8e2a396,9dd432ad-e3f7-454a-95c8-960f6053b35e,c2,c4,27,p1,?,surb={'id': '604acac1-05ed-47ff-af5d-6a89338bea02', 'route': ['p1', 'e10', 'i8', 'x10', 'p2', 'c2']}
1769483318.7317958,RECEIVED,8fd1ebec-7069-44ac-99b1-7ff57992e0a4,09b5c6ca-734b-4938-8b24-88e3e8dcaace,c2,c4,27,p1,?,surb={'id': '3c780b3f-f382-41ee-bcdd-d5ab7cef6c5c', 'route': ['p1', 'e12', 'i12', 'x2', 'p2', 'c2']}
1769483318.8376598,SENT,16846be0-e71a-4f21-abbd-5dab1283fe37,8f446c6f-dba1-4717-a23c-3aced98e6083,c4,c5,3379,?,p1,
1769483318.8377368,CREATED,00f67a34-c178-4c94-9d5d-eb45041036bd,5732f0e8-e640-46c4-8032-70569aa87796,c4,c5,27,?,?,surb={'id': '2053b65c-2599-459b-8f00-c67047f92f78', 'route': ['p2', 'e11', 'i12', 'x5', 'p1', 'c4']}
1769483318.934274,RECEIVED,edc1c5c2-25be-4aa2-a976-ae7df06d8e76,660822dd-9354-44ff-aa17-20ac1586c78c,c2,c4,27,p1,?,surb={'id': 'affa3671-6265-4969-95df-b2653d30cc96', 'route': ['p1', 'e6', 'i1', 'x1', 'p2', 'c2']}
1769483319.0370953,RECEIVED,f737563b-c2fa-4d21-b9e7-812335daca64,09b5c6ca-734b-4938-8b24-88e3e8dcaace,c2,c4,27,p1,?,surb={'id': '3c780b3f-f382-41ee-bcdd-d5ab7cef6c5c', 'route': ['p1', 'e12', 'i12', 'x2', 'p2', 'c2']}
1769483319.0868309,SENT,a67daf70-6108-4489-9c1c-f4fc1f218ea0,92718e7e-94d1-4a92-8743-0673f48e0abd,c4,c5,3387,?,p1,
1769483319.0869067,CREATED,64edab22-7111-430e-b9a9-a3be8a1f894f,5732f0e8-e640-46c4-8032-70569aa87796,c4,c5,27,?,?,surb={'id': '2053b65c-2599-459b-8f00-c67047f92f78', 'route': ['p2', 'e11', 'i12', 'x5', 'p1', 'c4']}
1769483319.1511755,RECEIVED,566b8545-0cbc-4b27-9e58-b88c590587fe,facc12d6-7d41-442e-9b5f-c9ea633a523a,c2,c4,27,p1,?,surb={'id': 'f0b2af33-1ebb-4626-b949-c553bd88094d', 'route': ['p1', 'e12', 'i8', 'x8', 'p2', 'c2']}
1769483319.409691,RECEIVED,dec18e24-66fa-44f2-b83f-ec001499cf6d,7cacce01-41dc-43db-a06d-07af6fdf430e,c2,c4,26,p1,?,surb={'id': '5b460639-2ab5-4f87-9159-23b33b8aa1f1', 'route': ['p1', 'e5', 'i11', 'x11', 'p2', 'c2']}
1769483319.636174,RECEIVED,c50c92e7-0ffe-43a7-b773-88b7aa815500,facc12d6-7d41-442e-9b5f-c9ea633a523a,c2,c4,27,p1,?,surb={'id': 'f0b2af33-1ebb-4626-b949-c553bd88094d', 'route': ['p1', 'e12', 'i8', 'x8', 'p2', 'c2']}
1769483319.9968214,SENT,fa20ca57-4997-4576-a058-6553b783ee29,fbe47c7b-02f8-4e2a-a009-9ad2c1ec86bf,c4,c5,3400,?,p1,
1769483319.9969747,CREATED,dc56f0c0-08a2-4bb5-a02d-d826f95c764d,21fee5d0-cccb-491f-b96b-a78ac1731241,c4,c5,27,?,?,surb={'id': '33e9eb7a-a656-4a55-b5f5-b153201d693f', 'route': ['p2', 'e7', 'i9', 'x5', 'p1', 'c4']}
1769483320.2157302,RECEIVED,888bf480-498d-4eac-bb46-b3cdd514e76d,7cacce01-41dc-43db-a06d-07af6fdf430e,c2,c4,26,p1,?,surb={'id': '5b460639-2ab5-4f87-9159-23b33b8aa1f1', 'route': ['p1', 'e5', 'i11', 'x11', 'p2', 'c2']}
1769483320.313424,SENT,2c2cd9d4-8d30-436e-abf6-61a3df9a63e2,4d1f1fc2-7eba-4fe8-b832-12761c3a7b11,c4,c5,3379,?,p1,
1769483320.3135457,CREATED,57d4a261-2a50-4795-86d3-2b1fdf90a7a0,21fee5d0-cccb-491f-b96b-a78ac1731241,c4,c5,27,?,?,surb={'id': '33e9eb7a-a656-4a55-b5f5-b153201d693f', 'route': ['p2', 'e7', 'i9', 'x5', 'p1', 'c4']}
1769483320.49563,SENT,101a6639-2b8c-4dac-8a19-0a72e739b050,eac07b5b-2ffd-4195-a18a-4bf19f76f985,c4,c5,3393,?,p1,
1769483320.495827,CREATED,e618de2e-804e-4328-b27a-81473a59a383,09d1fd58-83d9-4cbb-9a29-927420ca42ca,c4,c5,27,?,?,surb={'id': '05dbbf23-8c7d-487d-9379-ef83bd60a6a0', 'route': ['p2', 'e9', 'i9', 'x4', 'p1', 'c4']}
1769483320.519936,SENT,03ca052b-c5a7-4bcc-8dc3-9813aaa79623,9ce25c59-7da1-4264-be3e-f2b2099de27e,c4,c5,3368,?,p1,
1769483320.5200782,CREATED,a60ee907-01f0-4e4e-9116-3afdd78565b7,09d1fd58-83d9-4cbb-9a29-927420ca42ca,c4,c5,27,?,?,surb={'id': '05dbbf23-8c7d-487d-9379-ef83bd60a6a0', 'route': ['p2', 'e9', 'i9', 'x4', 'p1', 'c4']}
1769483320.5323746,SENT,20896cb7-7d7f-43a5-8dd5-0ec2c916ff8b,dd0ea714-3b2f-4a9d-bbde-d15033cd6e86,c4,c5,3401,?,p1,
1769483320.5324993,CREATED,ef66aaca-7c05-4dbb-b50c-0fe9bbf876a1,b68c80f9-64c5-4b8a-bc6a-07b324ac8a02,c4,c5,27,?,?,surb={'id': '77dd2440-ad7f-4276-a4ee-c5fea7cd5bb6', 'route': ['p2', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769483320.7249324,RECEIVED,8c1b38c0-0e34-4555-b19e-a72cfcfbc5cf,8468dab8-822e-4093-9497-8e2d59e01679,c2,c4,27,p1,?,surb={'id': '7aef3aa8-a38c-461f-b766-f49bd304f661', 'route': ['p1', 'e11', 'i8', 'x5', 'p2', 'c2']}
1769483320.843206,SENT,62566efd-a070-4018-ba8c-7a14f0b68c63,62ef1d19-6d77-4384-b65d-b93897b3796e,c4,c5,3392,?,p1,
1769483320.8432744,CREATED,1f1f6883-df07-46e2-97b7-39541aa8498f,b68c80f9-64c5-4b8a-bc6a-07b324ac8a02,c4,c5,27,?,?,surb={'id': '77dd2440-ad7f-4276-a4ee-c5fea7cd5bb6', 'route': ['p2', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769483320.9002538,RECEIVED,871a6956-43e2-41eb-9973-90657ad8cd58,9dd432ad-e3f7-454a-95c8-960f6053b35e,c2,c4,27,p1,?,surb={'id': '604acac1-05ed-47ff-af5d-6a89338bea02', 'route': ['p1', 'e10', 'i8', 'x10', 'p2', 'c2']}
1769483320.9069173,SENT,c4ef5976-630b-44cd-b2c8-6b5e9a0799c4,65aaadef-1235-41b3-9d13-cbe2ffac344f,c4,c5,3357,?,p1,
1769483320.907017,CREATED,ad1fbdba-e247-4346-b307-e9b9cf70a97e,0b45bbcd-7400-4e51-b29e-b3bdb2d939a0,c4,c5,27,?,?,surb={'id': '367a4966-3c55-4f72-b40a-a080d0054d02', 'route': ['p2', 'e7', 'i8', 'x8', 'p1', 'c4']}
1769483321.0770392,RECEIVED,5706f697-7def-4b69-a15b-688ade84a450,844d5eb1-2558-4707-8dea-7ce78de17142,c2,c4,27,p1,?,surb={'id': '228d6418-fd57-413a-99a4-e1158b41d931', 'route': ['p1', 'e4', 'i8', 'x11', 'p2', 'c2']}
1769483321.2461903,SENT,2e69b3a9-803e-409b-9a4d-726ee498d68b,b8c19433-c1eb-4b56-a996-4bb48f739218,c4,c5,3399,?,p1,
1769483321.2463436,CREATED,6f07d959-f913-4fd1-b311-b1580f9443c5,0b45bbcd-7400-4e51-b29e-b3bdb2d939a0,c4,c5,27,?,?,surb={'id': '367a4966-3c55-4f72-b40a-a080d0054d02', 'route': ['p2', 'e7', 'i8', 'x8', 'p1', 'c4']}
1769483321.3036976,SENT,53982b98-a614-4b8f-9307-cdb787822398,6f5e7f02-2a42-40be-b56d-b0ca422e9de9,c4,c5,3398,?,p1,
1769483321.3038423,CREATED,e1832452-dda5-491e-b04c-969b75fb9046,5a063f23-33f2-4734-b7df-cd4a3a2a7883,c4,c5,27,?,?,surb={'id': 'f9fdb8a7-f785-44fa-b5de-7fde8e71a535', 'route': ['p2', 'e11', 'i3', 'x2', 'p1', 'c4']}
1769483321.54899,RECEIVED,cfb79799-c5df-4715-bed0-889b21e18319,a331d55a-db94-44d4-8f63-052a77def7cd,c2,c4,27,p1,?,surb={'id': '3b0003be-31fb-417a-986f-4bd8fcbd4787', 'route': ['p1', 'e2', 'i9', 'x6', 'p2', 'c2']}
1769483321.6058555,RECEIVED,19e76589-e9ed-4986-987d-64cfc5ce3f81,844d5eb1-2558-4707-8dea-7ce78de17142,c2,c4,27,p1,?,surb={'id': '228d6418-fd57-413a-99a4-e1158b41d931', 'route': ['p1', 'e4', 'i8', 'x11', 'p2', 'c2']}
1769483321.7771814,RECEIVED,2c90d25b-5d0d-47ad-ad31-8511cb190ad1,8605b1f8-6b43-4e8c-a0a7-63e71416dd39,c2,c4,27,p1,?,surb={'id': 'e5e071ae-740b-4f42-aa87-ecd7a7654c59', 'route': ['p1', 'e1', 'i1', 'x9', 'p2', 'c2']}
1769483321.785593,SENT,aef99ee6-872c-4183-8fce-68105c7b342a,919fc020-0be3-4a2f-8469-f2788766a61d,c4,c5,3377,?,p1,
1769483321.7856746,CREATED,2aa71939-2663-458d-bf21-fbce74870ca8,5a063f23-33f2-4734-b7df-cd4a3a2a7883,c4,c5,27,?,?,surb={'id': 'f9fdb8a7-f785-44fa-b5de-7fde8e71a535', 'route': ['p2', 'e11', 'i3', 'x2', 'p1', 'c4']}
1769483321.8789954,RECEIVED,b081848a-8578-4c50-8f35-6bdaa55bb49b,18481553-5cd7-4240-8d0b-4c55770f02cf,c2,c4,27,p1,?,surb={'id': '65b3f667-357c-404e-bf1d-e2c4db387009', 'route': ['p1', 'e2', 'i10', 'x10', 'p2', 'c2']}
1769483322.4723327,SENT,df62b48c-2112-46d5-a0ec-3cf4ff1f3b71,d744428c-423c-426d-a810-de967bc5f38f,c4,c5,3360,?,p1,
1769483322.4724865,CREATED,cd2a5f15-1c16-45ad-a757-308a46d021c5,4ac23bd4-b5dc-4ce1-8188-d4fab5916e70,c4,c5,27,?,?,surb={'id': '6ba9b6a0-fde1-46f3-a20f-28a0bf02ca7f', 'route': ['p2', 'e5', 'i12', 'x8', 'p1', 'c4']}
1769483322.5758412,RECEIVED,3165d189-c927-4f12-980b-59c49e14c02e,18481553-5cd7-4240-8d0b-4c55770f02cf,c2,c4,27,p1,?,surb={'id': '65b3f667-357c-404e-bf1d-e2c4db387009', 'route': ['p1', 'e2', 'i10', 'x10', 'p2', 'c2']}
1769483322.711769,SENT,d4ad74ab-20ef-4176-9c9e-942b39e20b21,df4f078b-f314-4094-b73f-a32d19f0db71,c4,c5,3383,?,p1,
1769483322.7118456,CREATED,cf6ecefb-86fc-4f9c-9346-f5702c1d985c,4ac23bd4-b5dc-4ce1-8188-d4fab5916e70,c4,c5,27,?,?,surb={'id': '6ba9b6a0-fde1-46f3-a20f-28a0bf02ca7f', 'route': ['p2', 'e5', 'i12', 'x8', 'p1', 'c4']}
1769483322.8197842,RECEIVED,117d7bc2-4987-45fe-bf92-c27e2d2fc762,4aaf3a4a-f793-45f3-b1ec-0247ec3ffbfa,c2,c4,26,p1,?,surb={'id': '4d19d77e-1579-428e-8ae8-748791f279cc', 'route': ['p1', 'e6', 'i2', 'x12', 'p2', 'c2']}
1769483323.1934788,RECEIVED,a6da5dac-7000-48c7-9b26-24d82c7dfb4d,8605b1f8-6b43-4e8c-a0a7-63e71416dd39,c2,c4,27,p1,?,surb={'id': 'e5e071ae-740b-4f42-aa87-ecd7a7654c59', 'route': ['p1', 'e1', 'i1', 'x9', 'p2', 'c2']}
1769483323.2749476,SENT,8407a61c-fc86-4aef-8248-9c06c825acd4,f9459e83-5895-46d4-8f59-b718d3e19ebe,c4,c5,3380,?,p1,
1769483323.275132,CREATED,8f8619b2-00d5-41b0-8281-123101a95af9,1780aa86-7a60-42d4-83af-bbf86f090a95,c4,c5,27,?,?,surb={'id': '26f2cd49-c291-42b3-8e65-a135f5ce11f4', 'route': ['p2', 'e1', 'i2', 'x12', 'p1', 'c4']}
1769483323.5856688,SENT,2a84f608-d3ac-44c5-a6ec-6deea4384740,7eb11a85-cde1-4bec-838a-80860909634c,c4,c5,3372,?,p1,
1769483323.585813,CREATED,726aa7de-8a9e-43e2-ace0-98b8ad0b06ab,1780aa86-7a60-42d4-83af-bbf86f090a95,c4,c5,27,?,?,surb={'id': '26f2cd49-c291-42b3-8e65-a135f5ce11f4', 'route': ['p2', 'e1', 'i2', 'x12', 'p1', 'c4']}
1769483323.8810425,RECEIVED,b634b700-2348-4a4a-9e6c-c64209cb09c1,a331d55a-db94-44d4-8f63-052a77def7cd,c2,c4,27,p1,?,surb={'id': '3b0003be-31fb-417a-986f-4bd8fcbd4787', 'route': ['p1', 'e2', 'i9', 'x6', 'p2', 'c2']}
1769483323.8924186,SENT,9facc250-e270-4507-a1bd-e2c50953e8d7,c9241f93-5194-48fc-b065-e6645e978192,c4,c5,3400,?,p1,
1769483323.8925676,CREATED,aa74a6b9-09b7-49b6-afb2-78ca6118d755,69bdd63c-1fcb-4b1e-818d-69b1192e9bdf,c4,c5,27,?,?,surb={'id': 'd2277761-8c75-4782-9454-096b87c0de98', 'route': ['p2', 'e7', 'i10', 'x10', 'p1', 'c4']}
1769483323.927469,RECEIVED,229eedbb-b4de-4711-9b01-5abc471bb046,993df8f2-ec96-4d26-a3a3-402371d51218,c2,c4,27,p1,?,surb={'id': '66bb2834-ad1f-4384-88ba-6ff33208e9e9', 'route': ['p1', 'e10', 'i10', 'x4', 'p2', 'c2']}
1769483323.9613755,RECEIVED,ca46a8f4-2896-4d27-af9f-8ede5574a75c,ac7bc2f3-cd6d-4076-ac62-26e62f61ad7c,c2,c4,27,p1,?,surb={'id': '3bc719ae-ca29-4f11-8043-4ee53b621ead', 'route': ['p1', 'e5', 'i4', 'x11', 'p2', 'c2']}
1769483324.0519412,SENT,5e28aab9-c1a0-4f46-a250-784cecaa2da0,c434c2d9-5939-4c5d-9d98-c3d9aa6d59d6,c4,c5,3387,?,p1,
1769483324.05212,CREATED,7236a7e6-168e-497f-8de0-4b9fd9c999cf,69bdd63c-1fcb-4b1e-818d-69b1192e9bdf,c4,c5,27,?,?,surb={'id': 'd2277761-8c75-4782-9454-096b87c0de98', 'route': ['p2', 'e7', 'i10', 'x10', 'p1', 'c4']}
1769483324.1099372,SENT,3fdf3cbb-84fc-4a76-8bea-982290ab174e,edb05b56-6bcf-4015-a397-2fad33d2f7c2,c4,c5,3353,?,p1,
1769483324.110125,CREATED,3315db43-93d0-4db4-899f-8485bf1042fc,cb3b0b27-9505-48e7-a937-946f656cf681,c4,c5,24,?,?,surb={'id': 'f0ac2d95-4672-4953-acbf-312a44a21e77', 'route': ['p2', 'e2', 'i8', 'x6', 'p1', 'c4']}
1769483324.1485302,SENT,b62c3891-8edf-4d19-a227-4cee46637763,b67742a9-6890-40d4-9289-c1705ca2de99,c4,c5,3362,?,p1,
1769483324.1486988,CREATED,ab1b6809-ed53-4e68-9cf2-15ed846c8f19,cb3b0b27-9505-48e7-a937-946f656cf681,c4,c5,24,?,?,surb={'id': 'f0ac2d95-4672-4953-acbf-312a44a21e77', 'route': ['p2', 'e2', 'i8', 'x6', 'p1', 'c4']}
1769483324.5015318,RECEIVED,7778d65e-3478-4b3c-9fce-8390208399e3,998ff7bb-72c1-4e6f-b776-f5f431f1b5e0,c2,c4,26,p1,?,surb={'id': '1678d604-28be-4b15-b669-84f2d57450df', 'route': ['p1', 'e8', 'i10', 'x4', 'p2', 'c2']}
1769483324.9727561,RECEIVED,d35e015f-3267-49d1-a9d1-d2ae8df6977b,993df8f2-ec96-4d26-a3a3-402371d51218,c2,c4,27,p1,?,surb={'id': '66bb2834-ad1f-4384-88ba-6ff33208e9e9', 'route': ['p1', 'e10', 'i10', 'x4', 'p2', 'c2']}
1769483325.325003,SENT,c0215141-3433-4172-9916-c8863e1e5458,bcb43f62-5716-4c5e-8afe-ee4d0427f910,c4,c5,3376,?,p1,
1769483325.3251965,CREATED,9bf0551d-a1cb-47db-8d04-7a090add5a3f,d03cd6c7-bce2-4929-a727-f7daaecaf4c6,c4,c5,27,?,?,surb={'id': 'bbd19925-bfd9-4176-9028-cfde9e9fcfcd', 'route': ['p2', 'e8', 'i12', 'x6', 'p1', 'c4']}
1769483325.7845492,SENT,a4cd6b49-8d41-4ba9-a4e1-ee4403442390,d2058bc3-f384-472d-a18a-eb05e5d5eb26,c4,c5,3375,?,p1,
1769483325.7846987,CREATED,682f8e67-ef13-442e-9800-dabf6eae8532,d03cd6c7-bce2-4929-a727-f7daaecaf4c6,c4,c5,27,?,?,surb={'id': 'bbd19925-bfd9-4176-9028-cfde9e9fcfcd', 'route': ['p2', 'e8', 'i12', 'x6', 'p1', 'c4']}
1769483325.9318771,RECEIVED,f846f05b-fa6f-49f7-beb8-5ffd19d91be1,059e9600-a144-4bf9-9a2e-9ecdca4646a1,c2,c4,26,p1,?,surb={'id': 'f98d2e76-e287-4ba5-ba47-d13303ff61a1', 'route': ['p1', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769483326.0244715,RECEIVED,05414b40-c695-481c-ad98-4f911e6ccd16,059e9600-a144-4bf9-9a2e-9ecdca4646a1,c2,c4,26,p1,?,surb={'id': 'f98d2e76-e287-4ba5-ba47-d13303ff61a1', 'route': ['p1', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769483326.0418556,RECEIVED,866d948d-c68c-4080-a877-4e52c77447ed,a1f0efc7-cdf7-4591-aa9b-5cf59c26ea0b,c2,c4,27,p1,?,surb={'id': 'e16dfd11-e297-4757-813a-94d96409fd50', 'route': ['p1', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769483326.2433326,RECEIVED,a54b29cb-8d8b-4820-837a-f244f3fa6bbd,c1f76515-6761-4a47-b9ef-e188dba48c83,c2,c4,26,p1,?,surb={'id': '66ddd1f0-5ccd-4996-a650-a73b18d8110f', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769483326.2935624,RECEIVED,8b284aa2-86a8-4a2b-af81-1392a93109b9,c1f76515-6761-4a47-b9ef-e188dba48c83,c2,c4,26,p1,?,surb={'id': '66ddd1f0-5ccd-4996-a650-a73b18d8110f', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769483326.316075,SENT,ec5e2439-d4e5-47ad-acd9-07ede02333d3,927567c1-4bbb-477a-8e14-0116e3be69f5,c4,c5,3360,?,p1,
1769483326.3162303,CREATED,02292dd7-3ef6-4c3c-8684-6e228182d33f,9d8df8e3-5742-4de8-b108-44a72740ae1d,c4,c5,27,?,?,surb={'id': 'd2bbeee0-5c34-4f8a-992f-2d8df030d584', 'route': ['p2', 'e11', 'i6', 'x4', 'p1', 'c4']}
1769483326.3972545,SENT,4d4d7e17-d4af-48e5-8910-1bf8909aee18,87421109-34f1-4a57-8ea6-2a2625d9661b,c4,c5,3360,?,p1,
1769483326.3974035,CREATED,e483f4d6-1e4d-4cee-abdb-5b79490489e0,9d8df8e3-5742-4de8-b108-44a72740ae1d,c4,c5,27,?,?,surb={'id': 'd2bbeee0-5c34-4f8a-992f-2d8df030d584', 'route': ['p2', 'e11', 'i6', 'x4', 'p1', 'c4']}
1769483326.839358,RECEIVED,30881f55-bdce-4712-8468-cd219f23c5cb,a1f0efc7-cdf7-4591-aa9b-5cf59c26ea0b,c2,c4,27,p1,?,surb={'id': 'e16dfd11-e297-4757-813a-94d96409fd50', 'route': ['p1', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769483327.030308,SENT,de37d159-da1c-4d0d-b687-6be123f04ad2,73250b16-bc2e-480f-a9da-994b1a31accc,c4,c5,3405,?,p1,
1769483327.0304632,CREATED,8ef8a182-51c0-4832-8312-7011767ecada,242ea494-b3b8-46d7-aaec-4eb86e66b85b,c4,c5,26,?,?,surb={'id': '7edb3371-9112-49a9-87d4-4f5bc36b94b4', 'route': ['p2', 'e11', 'i12', 'x5', 'p1', 'c4']}
1769483327.2157614,RECEIVED,cb7d749e-2b91-45dd-8247-4448657d075c,ac210664-1b53-48af-8e20-ee170ccf5694,c2,c4,27,p1,?,surb={'id': '4aa64283-6878-44fe-9859-83ad01db5efd', 'route': ['p1', 'e4', 'i6', 'x3', 'p2', 'c2']}
1769483327.3123276,RECEIVED,e3516cb3-9f39-4db9-9339-7790e0258bf3,0d9b160a-8aa9-457e-9ffb-4a203586ca94,c2,c4,26,p1,?,surb={'id': 'c9bc4cda-dba5-4a1d-a285-fc8fe6f08198', 'route': ['p1', 'e3', 'i3', 'x4', 'p2', 'c2']}
1769483327.6205988,SENT,1e863108-8776-47f3-8e70-f3597c644217,9f2dad8a-e429-4aed-8c94-7afc953b08d2,c4,c5,3375,?,p1,
1769483327.6207469,CREATED,d6216cda-82a7-4335-b4e4-80414ffd27df,242ea494-b3b8-46d7-aaec-4eb86e66b85b,c4,c5,26,?,?,surb={'id': '7edb3371-9112-49a9-87d4-4f5bc36b94b4', 'route': ['p2', 'e11', 'i12', 'x5', 'p1', 'c4']}
1769483327.7132752,SENT,dc35736e-bb2c-43b2-adce-43edc9e0edc9,74ed0258-5087-4e78-aacb-3a2a0b42cb9e,c4,c5,3359,?,p1,
1769483327.713429,CREATED,a1f9ed19-46e2-4417-906e-262d9cbc321b,7b8586ae-87b5-42f7-8232-cb4d6c1f7300,c4,c5,26,?,?,surb={'id': 'f42068aa-8903-41fd-9244-4451c492da89', 'route': ['p2', 'e12', 'i4', 'x5', 'p1', 'c4']}
1769483328.0708606,SENT,09a3bc35-89e6-43d6-9e15-817710006d7a,ab48239a-d872-49ad-bfc0-27d189be72b3,c4,c5,3384,?,p1,
1769483328.071036,CREATED,572fdd03-026e-48b7-b71d-04402e20905c,7b8586ae-87b5-42f7-8232-cb4d6c1f7300,c4,c5,26,?,?,surb={'id': 'f42068aa-8903-41fd-9244-4451c492da89', 'route': ['p2', 'e12', 'i4', 'x5', 'p1', 'c4']}
1769483328.179342,SENT,0b0c77cc-84fc-4aba-b297-c529dc19f632,0252d88d-ebd9-4d8f-a544-522bb5bd1bb3,c4,c5,3391,?,p1,
