timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482742.008119,SENT,f47fdb35-29a5-4426-b81d-244187dc1213,4d04bf04-e82e-49d6-a193-862eb56b4a47,c3,DROP,2040,?,p3,
1769482742.00826,CREATED,6f342a7c-32b4-419c-b997-350811f82168,daa47165-85e7-4d54-b47b-9237bd2f35fd,c3,DROP,27,?,?,
1769482742.8998675,SENT,0f3b4d2e-39fb-4769-9086-d0c17689630f,af9a8dce-0b0c-459b-a5dc-c8d212384f04,c3,c5,3377,?,p3,
1769482742.9000175,CREATED,a6d8b16c-b63b-4b2c-b39d-60638ca159c0,44e35ce7-3410-4d59-9380-ad85fd9e5de5,c3,c5,27,?,?,surb={'id': '2ad45f1a-c42c-42d9-a80c-811c1700b907', 'route': ['p2', 'e8', 'i1', 'x4', 'p3', 'c3']}
1769482873.9128175,RECEIVED,7512738d-d0db-477b-92fb-a716160e4409,5cec074b-e473-4b10-820f-d5a9ad871789,c5,c3,27,p3,?,surb={'id': '0e62f040-82ec-45d1-9c8a-c21b56b8df24', 'route': ['p3', 'e1', 'i2', 'x10', 'p2', 'c5']}
1769482874.1857958,SENT,10786056-5173-4c9c-807e-3c4fc4376813,7bd19d45-da8a-48a5-8853-134a2bc86615,c3,c5,3391,?,p3,
1769482874.185943,CREATED,69ccfe62-375d-428f-a145-9df92be2e745,8c45b195-1e11-49cb-9430-5d87233da9c9,c3,c5,27,?,?,surb={'id': '43180848-ee7f-4689-90a6-54016bd2fb43', 'route': ['p2', 'e11', 'i3', 'x11', 'p3', 'c3']}
1769482874.216278,RECEIVED,7f8c71e1-4f62-40e5-b936-7457117aaaaf,35e5ba08-7354-4d09-be52-e8a3339adbab,c5,c3,26,p3,?,surb={'id': '54bcff82-55fa-4942-9fc6-8c608320c206', 'route': ['p3', 'e1', 'i8', 'x8', 'p2', 'c5']}
1769482874.2493565,RECEIVED,d13d4769-9bd2-4135-b94b-b547f9db9965,5cec074b-e473-4b10-820f-d5a9ad871789,c5,c3,27,p3,?,surb={'id': '0e62f040-82ec-45d1-9c8a-c21b56b8df24', 'route': ['p3', 'e1', 'i2', 'x10', 'p2', 'c5']}
1769482874.382719,SENT,49e3984d-32a5-4c8a-ad90-132673db86b5,3c99125c-0cea-47c3-a712-18a83c5cf731,c3,c5,3396,?,p3,
1769482874.3828597,CREATED,d4447e37-dc94-4b55-9822-a9fd70675446,8c45b195-1e11-49cb-9430-5d87233da9c9,c3,c5,27,?,?,surb={'id': '43180848-ee7f-4689-90a6-54016bd2fb43', 'route': ['p2', 'e11', 'i3', 'x11', 'p3', 'c3']}
1769482874.5806897,SENT,4423df31-0739-417a-b7a1-6688fb90d39f,a56ac761-f7cf-49d8-832a-0ae228d08097,c3,c5,3377,?,p3,
1769482874.5808399,CREATED,41cd58aa-51f6-4a91-afec-0a6cd4cfe706,93ff256d-a803-478d-ab07-f57ab70523fa,c3,c5,27,?,?,surb={'id': 'b00c73d4-8f89-4e6a-9c86-21e89fdd1c3d', 'route': ['p2', 'e5', 'i4', 'x4', 'p3', 'c3']}
1769482874.6223414,SENT,0e88607b-0b8b-4344-80e0-a2055db01790,f8221c50-da71-4f04-ac64-7d676ddba1a3,c3,c5,3371,?,p3,
1769482874.6224911,CREATED,06194a43-c216-42ca-bed9-05be63030794,93ff256d-a803-478d-ab07-f57ab70523fa,c3,c5,27,?,?,surb={'id': 'b00c73d4-8f89-4e6a-9c86-21e89fdd1c3d', 'route': ['p2', 'e5', 'i4', 'x4', 'p3', 'c3']}
1769482874.8543396,RECEIVED,bf67b310-4b3a-4102-8ffb-6a5794ef35d1,81b924c8-55a5-4799-89b3-97bebd49eb81,c5,c3,27,p3,?,surb={'id': '610037b8-0152-43b4-b0c5-5e55ddb57cb2', 'route': ['p3', 'e11', 'i11', 'x9', 'p2', 'c5']}
1769482875.4929755,RECEIVED,6d862013-8921-47e6-a348-ec6c22a3095c,0f5f6538-a4c0-4fa4-9df4-b301ab46dacb,c5,c3,27,p3,?,surb={'id': 'f222f516-52db-4575-acfa-d0dbe1640e0c', 'route': ['p3', 'e3', 'i11', 'x2', 'p2', 'c5']}
1769482875.6513472,RECEIVED,12eb7008-1ed8-4f16-b411-ff053b1eab93,e2e518e1-de0b-4337-9145-fb0706b60eb3,c5,c3,26,p3,?,surb={'id': 'eee48e3d-7bf6-44b2-904e-b55e6cb6ce96', 'route': ['p3', 'e10', 'i12', 'x10', 'p2', 'c5']}
1769482875.7560298,RECEIVED,9ccf166a-a3f3-4730-a55e-ee69fcf8409e,bf68759a-36c1-4558-a6f5-43192805350b,c5,c3,27,p3,?,surb={'id': '91587f88-eb97-4b53-8594-79a013925a73', 'route': ['p3', 'e10', 'i5', 'x1', 'p2', 'c5']}
1769482876.2084076,RECEIVED,ac225463-a8d4-4838-a4f8-19a5a8a2e36c,120bfccb-9ada-44ed-aeeb-0a3df8fef496,c5,c3,26,p3,?,surb={'id': '59bca677-f8b2-403c-a827-8c205d2d019d', 'route': ['p3', 'e2', 'i7', 'x2', 'p2', 'c5']}
1769482876.2860992,SENT,3e2970de-9984-4933-ad47-1260d79ba915,1a0ca0c3-f667-4112-a16b-64c162e12fba,c3,c5,3359,?,p3,
1769482876.286255,CREATED,006f5919-6bb9-42ce-b468-6e01cd9b1845,85703441-33ac-47c6-a03b-bd02aafe288b,c3,c5,27,?,?,surb={'id': '04a2b2e3-748f-444e-9d17-dbd2e13f6a44', 'route': ['p2', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769482876.3199544,RECEIVED,22fa07d4-f336-4775-a289-dff176c938e0,e2e518e1-de0b-4337-9145-fb0706b60eb3,c5,c3,26,p3,?,surb={'id': 'eee48e3d-7bf6-44b2-904e-b55e6cb6ce96', 'route': ['p3', 'e10', 'i12', 'x10', 'p2', 'c5']}
1769482876.3649282,SENT,761267f6-84f0-4d50-af20-6fa3496ba05b,26196215-ea64-41dd-9dd7-3eda3f0f834c,c3,c5,3379,?,p3,
1769482876.3650038,CREATED,f8b9a6ad-e59f-4526-ba91-42017a5ba3b9,85703441-33ac-47c6-a03b-bd02aafe288b,c3,c5,27,?,?,surb={'id': '04a2b2e3-748f-444e-9d17-dbd2e13f6a44', 'route': ['p2', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769482876.5176668,RECEIVED,a02de02e-9091-43bb-9716-b9fc19e09850,0f5f6538-a4c0-4fa4-9df4-b301ab46dacb,c5,c3,27,p3,?,surb={'id': 'f222f516-52db-4575-acfa-d0dbe1640e0c', 'route': ['p3', 'e3', 'i11', 'x2', 'p2', 'c5']}
1769482876.663034,SENT,d583e15a-ae7e-4c7f-a6e4-f39f15cbe74b,941fa6cd-7c9b-4692-bcba-f0424e83eb12,c3,c5,3360,?,p3,
1769482876.663214,CREATED,c8c50722-da53-4ad3-87ff-5e1d708abd8b,de6cda02-dbc1-41de-a4f3-12f9fada9494,c3,c5,26,?,?,surb={'id': '51b4e47b-a051-4197-95e7-f3045ab6b4db', 'route': ['p2', 'e9', 'i8', 'x12', 'p3', 'c3']}
1769482876.711836,SENT,6651ff85-b976-4015-bd44-fa2c5382f312,c8f3dac8-809f-40d5-a3ed-a62932088260,c3,c5,3376,?,p3,
1769482876.7119799,CREATED,6be0c881-2843-44f3-828e-dbe235bf53ac,de6cda02-dbc1-41de-a4f3-12f9fada9494,c3,c5,26,?,?,surb={'id': '51b4e47b-a051-4197-95e7-f3045ab6b4db', 'route': ['p2', 'e9', 'i8', 'x12', 'p3', 'c3']}
1769482876.8424373,SENT,24ac61f6-acf6-497f-9224-b6dbdaa4eef8,0dcc0907-5b7b-4277-9a22-facc42560d57,c3,c5,3352,?,p3,
1769482876.842585,CREATED,959416ab-ebf1-45de-a080-3c30149746b4,c6e431b7-a06e-4ed2-a685-bf598e2cbde8,c3,c5,27,?,?,surb={'id': '4f445a96-cc22-432a-815e-dc64241a10bb', 'route': ['p2', 'e3', 'i4', 'x1', 'p3', 'c3']}
1769482877.263223,RECEIVED,424245b4-f110-4f92-a0d0-6b7735d43afe,523ac631-1d3b-47fd-9083-107b77663bba,c5,c3,26,p3,?,surb={'id': 'e55491fe-1b63-4f07-b9dc-7d35f3c92b55', 'route': ['p3', 'e10', 'i4', 'x8', 'p2', 'c5']}
1769482877.326846,SENT,60b8b3e3-53b2-437c-8415-b30c556ea160,5fe6be12-11c5-4bbd-a7f6-34e41622b7d1,c3,c5,3374,?,p3,
1769482877.3269904,CREATED,865a09db-6e13-4344-b7a2-f9f80f198eeb,c6e431b7-a06e-4ed2-a685-bf598e2cbde8,c3,c5,27,?,?,surb={'id': '4f445a96-cc22-432a-815e-dc64241a10bb', 'route': ['p2', 'e3', 'i4', 'x1', 'p3', 'c3']}
1769482877.5886166,RECEIVED,ada20526-b024-4e07-a43f-80905e625a53,523ac631-1d3b-47fd-9083-107b77663bba,c5,c3,26,p3,?,surb={'id': 'e55491fe-1b63-4f07-b9dc-7d35f3c92b55', 'route': ['p3', 'e10', 'i4', 'x8', 'p2', 'c5']}
1769482877.9319263,SENT,13e9a0b5-5879-4bec-beff-7021b1d4ddad,3353866f-b7fc-4990-b546-1e0a6a6ffa6a,c3,c5,3396,?,p3,
1769482877.9335008,CREATED,59c5b239-f1a2-4ebb-9ad1-6db3d9c09651,78eca82b-2766-421d-9234-03f9714c9dd9,c3,c5,27,?,?,surb={'id': '9b61f30b-0844-4292-b1a1-337d5148ebbd', 'route': ['p2', 'e11', 'i12', 'x9', 'p3', 'c3']}
1769482877.9738786,RECEIVED,6aa3966a-0044-4602-90a2-4bcde8f5307e,1b958ee1-49ad-40f9-9c66-2502aec6c784,c5,c3,27,p3,?,surb={'id': '7a405f33-405a-4fa8-86d0-125df97c4842', 'route': ['p3', 'e11', 'i1', 'x2', 'p2', 'c5']}
1769482878.038386,RECEIVED,f62b7ac4-8983-4e3d-8836-3a53f6ea3c12,1b958ee1-49ad-40f9-9c66-2502aec6c784,c5,c3,27,p3,?,surb={'id': '7a405f33-405a-4fa8-86d0-125df97c4842', 'route': ['p3', 'e11', 'i1', 'x2', 'p2', 'c5']}
1769482878.1941838,RECEIVED,36d3cbda-e071-46b8-a99f-6b178d56e6ef,b49aefa0-890a-4c69-ad6d-8caa77771369,c5,c3,27,p3,?,surb={'id': '139b6c92-6d04-475c-bafc-962c5bb07216', 'route': ['p3', 'e4', 'i3', 'x2', 'p2', 'c5']}
1769482878.2563682,SENT,e3bfd6c6-11db-4abc-a201-b4af7a47c08e,a216184c-3236-4c5d-a6fb-ce3f945dff27,c3,c5,3379,?,p3,
1769482878.2564678,CREATED,bc1c68a6-d7b1-45dd-8c61-34cc1da5323b,78eca82b-2766-421d-9234-03f9714c9dd9,c3,c5,27,?,?,surb={'id': '9b61f30b-0844-4292-b1a1-337d5148ebbd', 'route': ['p2', 'e11', 'i12', 'x9', 'p3', 'c3']}
1769482878.265625,SENT,6e466761-8087-4433-96c5-cf4da36e8f22,9c66fe56-88db-4bce-8cc6-b14564e0b80c,c3,c5,3381,?,p3,
1769482878.2657254,CREATED,96842337-992b-4761-875d-d56832c43a6b,a6f2cc81-8217-407c-bc08-d848cbf50d73,c3,c5,27,?,?,surb={'id': '332302c0-0617-4f2f-95da-93b5a6ed69fd', 'route': ['p2', 'e8', 'i3', 'x5', 'p3', 'c3']}
1769482878.2938268,SENT,5f2ca69e-b3aa-4318-9024-fd544924ca0b,88bb0027-a9c1-4479-a35a-cdd3457b543d,c3,c5,3399,?,p3,
1769482878.2939277,CREATED,3ef9795c-5bcf-49c1-bafa-2d98e4a4d442,a6f2cc81-8217-407c-bc08-d848cbf50d73,c3,c5,27,?,?,surb={'id': '332302c0-0617-4f2f-95da-93b5a6ed69fd', 'route': ['p2', 'e8', 'i3', 'x5', 'p3', 'c3']}
1769482878.4192638,RECEIVED,b27eb74c-e14c-40d9-ae54-8e7731da70ce,29557396-b303-4d05-bf1f-455cfd62be63,c5,c3,27,p3,?,surb={'id': '9fa8e787-3b77-4e4e-8fb6-12e95a09d9ce', 'route': ['p3', 'e12', 'i4', 'x5', 'p2', 'c5']}
1769482878.4656062,RECEIVED,c08c086d-aa76-4cba-b6f6-7b388491c43f,197f3da4-555b-4a59-9fe0-026352fe419f,c5,c3,27,p3,?,surb={'id': 'f5bb4005-4b3c-43fe-9358-5a6ac843a201', 'route': ['p3', 'e10', 'i6', 'x10', 'p2', 'c5']}
1769482878.5243485,RECEIVED,902a827a-1bbe-42f4-b35f-0ad1556863af,29557396-b303-4d05-bf1f-455cfd62be63,c5,c3,27,p3,?,surb={'id': '9fa8e787-3b77-4e4e-8fb6-12e95a09d9ce', 'route': ['p3', 'e12', 'i4', 'x5', 'p2', 'c5']}
1769482878.5304768,RECEIVED,e0afeee2-d743-4713-9267-7758213b468e,81b924c8-55a5-4799-89b3-97bebd49eb81,c5,c3,27,p3,?,surb={'id': '610037b8-0152-43b4-b0c5-5e55ddb57cb2', 'route': ['p3', 'e11', 'i11', 'x9', 'p2', 'c5']}
1769482878.5874803,RECEIVED,b8925c3a-cd67-4dc8-a8a6-7879fbffc8a8,bf68759a-36c1-4558-a6f5-43192805350b,c5,c3,27,p3,?,surb={'id': '91587f88-eb97-4b53-8594-79a013925a73', 'route': ['p3', 'e10', 'i5', 'x1', 'p2', 'c5']}
1769482878.8884528,SENT,13f9e4d3-05db-46ab-8e63-a5ea3bdbdcfa,cf582cd6-0c9a-4eb7-899a-9b8de59f324a,c3,c5,3383,?,p3,
1769482878.8885994,CREATED,c8a619dd-373d-40e9-be7c-e0df5a9e0b8a,78b33ca8-c912-4384-a898-f393f1a8b9d8,c3,c5,27,?,?,surb={'id': 'a884efa1-f3bf-4865-b02b-a434ebae79ed', 'route': ['p2', 'e6', 'i8', 'x9', 'p3', 'c3']}
1769482879.4380355,SENT,8fe38c95-a737-4503-9817-38ba1e97842f,3c044293-fffb-42b5-9cb8-2f75694a33ec,c3,c5,3388,?,p3,
1769482879.4382174,CREATED,5ed7a26d-b821-4f06-9ea5-d4f08309db5a,78b33ca8-c912-4384-a898-f393f1a8b9d8,c3,c5,27,?,?,surb={'id': 'a884efa1-f3bf-4865-b02b-a434ebae79ed', 'route': ['p2', 'e6', 'i8', 'x9', 'p3', 'c3']}
1769482879.9440923,SENT,0fd51dde-32a2-465d-a112-f736b69e8479,65a4d52b-608d-411c-a08b-847981e2761a,c3,c5,3395,?,p3,
1769482879.944245,CREATED,9f889783-664e-473e-96a7-f470d7a25bf0,8f3e201e-8479-4ee8-99ff-0a4bc740ce0a,c3,c5,27,?,?,surb={'id': '554b5047-e3e3-44ca-9dd0-db8e1e5db0a6', 'route': ['p2', 'e4', 'i8', 'x11', 'p3', 'c3']}
1769482879.9728715,SENT,c4636f15-f90e-4ac5-82f0-5977a0cc9061,f1846e9e-d620-40e8-8e75-9a62a09aadce,c3,c5,3392,?,p3,
1769482879.9730246,CREATED,e465390a-4666-4e4e-8c1d-cdae403c0f90,8f3e201e-8479-4ee8-99ff-0a4bc740ce0a,c3,c5,27,?,?,surb={'id': '554b5047-e3e3-44ca-9dd0-db8e1e5db0a6', 'route': ['p2', 'e4', 'i8', 'x11', 'p3', 'c3']}
1769482880.0393267,SENT,8d8b2f35-9a67-47da-ab31-56def2cb246c,bc79e448-0fae-4c3d-86c9-89f82c062869,c3,c5,3386,?,p3,
1769482880.039503,CREATED,270c7c37-2a6a-4f05-b051-bda15fd3364e,3ed445b9-005c-410c-abab-b7fc2bae0e37,c3,c5,27,?,?,surb={'id': '124e77c4-b82f-41b3-bde6-588c9b463dbe', 'route': ['p2', 'e11', 'i8', 'x10', 'p3', 'c3']}
1769482880.0742111,RECEIVED,49cb6e18-8330-4c45-bbcc-7dab8ebc51f6,97a619d6-964e-4403-98ad-06b0b976cf53,c5,c3,27,p3,?,surb={'id': '62775e83-2fa8-4dc8-97f1-c10c0c51d087', 'route': ['p3', 'e2', 'i3', 'x12', 'p2', 'c5']}
1769482880.089702,RECEIVED,805ea193-72b6-4a1c-b710-b3e6ac1efdcb,21ef3663-3deb-4728-856d-0eafbc7f6281,c5,c3,26,p3,?,surb={'id': '1ac8e70b-bd52-4f3e-b05c-395c610fffbc', 'route': ['p3', 'e5', 'i1', 'x11', 'p2', 'c5']}
1769482880.1047878,RECEIVED,444667e7-96e8-4fbf-bed3-e5f4b7091f39,97a619d6-964e-4403-98ad-06b0b976cf53,c5,c3,27,p3,?,surb={'id': '62775e83-2fa8-4dc8-97f1-c10c0c51d087', 'route': ['p3', 'e2', 'i3', 'x12', 'p2', 'c5']}
1769482880.3351378,RECEIVED,3e670842-7b7f-4d5a-a780-ef64e4bcabd6,b7b5b8b5-9b3a-46fd-9682-2bc74d0fd88f,c5,c3,27,p3,?,surb={'id': 'e7c43583-3d67-4bdd-82c3-545ac852fd94', 'route': ['p3', 'e8', 'i2', 'x7', 'p2', 'c5']}
1769482880.341598,RECEIVED,c54da1b4-2784-4759-ac69-d79508942917,b49aefa0-890a-4c69-ad6d-8caa77771369,c5,c3,27,p3,?,surb={'id': '139b6c92-6d04-475c-bafc-962c5bb07216', 'route': ['p3', 'e4', 'i3', 'x2', 'p2', 'c5']}
1769482880.3426013,SENT,c8fce111-b9aa-4a91-b627-89d6d5371bde,78ede766-60fa-4316-9948-dc5c0204b470,c3,c5,3386,?,p3,
1769482880.342673,CREATED,b97a6a3a-699f-4f58-8215-b63063bfb8e0,3ed445b9-005c-410c-abab-b7fc2bae0e37,c3,c5,27,?,?,surb={'id': '124e77c4-b82f-41b3-bde6-588c9b463dbe', 'route': ['p2', 'e11', 'i8', 'x10', 'p3', 'c3']}
1769482880.397299,SENT,152a1558-6a16-4f3c-a6da-0632795b91e3,e27c7f99-3c57-4bf6-be25-16abaf247d9a,c3,c5,3399,?,p3,
1769482880.3973584,CREATED,11e8daa4-b884-43d5-bda2-f52370ee3912,1920a5b8-9d2a-42ff-a806-f4732284f235,c3,c5,27,?,?,surb={'id': '7b49870e-e52e-4ba0-8479-1e4c3f78efc2', 'route': ['p2', 'e9', 'i12', 'x12', 'p3', 'c3']}
1769482880.4571297,SENT,c1f4bbed-9986-46bd-92e1-2ed1e18e6449,75665667-8098-4531-a6e4-51a3c7ead47e,c3,c5,3385,?,p3,
1769482880.4571922,CREATED,ddce0f48-5b8f-4ddc-bd60-335f7844e65f,1920a5b8-9d2a-42ff-a806-f4732284f235,c3,c5,27,?,?,surb={'id': '7b49870e-e52e-4ba0-8479-1e4c3f78efc2', 'route': ['p2', 'e9', 'i12', 'x12', 'p3', 'c3']}
1769482880.5477202,SENT,0efe8051-33b1-4812-883a-bbdcaa9ad540,45083009-9c73-409a-9774-1e76619f6cec,c3,c5,3380,?,p3,
1769482880.5478067,CREATED,29273874-f4b4-4e61-b4a0-9e2431b5f0f4,25ff6c22-fcfa-43df-99e8-37ba7af701c5,c3,c5,26,?,?,surb={'id': '3ebc5171-79e8-4d31-bf20-5c1d58d2eeb3', 'route': ['p2', 'e8', 'i3', 'x6', 'p3', 'c3']}
1769482880.5603354,RECEIVED,893e6976-7b14-48a3-a6e4-edce45a77257,21ef3663-3deb-4728-856d-0eafbc7f6281,c5,c3,26,p3,?,surb={'id': '1ac8e70b-bd52-4f3e-b05c-395c610fffbc', 'route': ['p3', 'e5', 'i1', 'x11', 'p2', 'c5']}
1769482880.6070943,SENT,2f9eb37c-3755-4b00-80f9-949bde2a1160,716363c9-0dd8-41c6-b25e-f1c2fe7f94fd,c3,c5,3385,?,p3,
1769482880.6071775,CREATED,413bb077-7c19-417f-9ac0-39975266969c,25ff6c22-fcfa-43df-99e8-37ba7af701c5,c3,c5,26,?,?,surb={'id': '3ebc5171-79e8-4d31-bf20-5c1d58d2eeb3', 'route': ['p2', 'e8', 'i3', 'x6', 'p3', 'c3']}
1769482880.9819186,RECEIVED,a3ff07be-beeb-46b1-a316-6f2fc56451e1,f5674f6e-c69d-490b-b672-c512b262b3c3,c5,c3,27,p3,?,surb={'id': '7c9e678c-e311-4a81-a325-3e7f8218131b', 'route': ['p3', 'e12', 'i4', 'x2', 'p2', 'c5']}
1769482881.1368272,RECEIVED,09012d8c-bea3-44c7-b21e-068f8d89bf2f,f5674f6e-c69d-490b-b672-c512b262b3c3,c5,c3,27,p3,?,surb={'id': '7c9e678c-e311-4a81-a325-3e7f8218131b', 'route': ['p3', 'e12', 'i4', 'x2', 'p2', 'c5']}
1769482881.1606739,SENT,8d2a370b-068c-4a93-8c9f-e457e9630136,93d45cf6-6b9b-4bfd-8193-5ab63e245c3c,c3,c5,3388,?,p3,
1769482881.1613142,CREATED,43c41e76-fdc5-4a49-93f4-5213ec3c03ff,16d5e7d0-3815-4987-b14b-5e094a4c760f,c3,c5,27,?,?,surb={'id': '0869f60e-fc55-4ea0-9466-5626e8c2bf71', 'route': ['p2', 'e11', 'i3', 'x12', 'p3', 'c3']}
1769482881.5839915,SENT,11264bd3-0ca6-4627-933a-172ec6651e79,f8234e1e-9a04-4993-bf70-e534a32dfb5c,c3,c5,3384,?,p3,
1769482881.5841496,CREATED,03b41746-109a-4a4e-a17c-b8f3be281ae4,16d5e7d0-3815-4987-b14b-5e094a4c760f,c3,c5,27,?,?,surb={'id': '0869f60e-fc55-4ea0-9466-5626e8c2bf71', 'route': ['p2', 'e11', 'i3', 'x12', 'p3', 'c3']}
1769482881.6974545,RECEIVED,99847928-dbbc-4e2b-8b66-44a9f2a7ce62,643deb25-5549-4121-92c4-fa24b98fdeab,c5,c3,27,p3,?,surb={'id': '245bd1a3-06a0-4f45-8828-323661d29fe1', 'route': ['p3', 'e1', 'i7', 'x4', 'p2', 'c5']}
1769482881.7691295,SENT,f16a2c59-c47d-4f32-820b-19df42789352,3647e9d3-c48d-47e5-a995-39cf568d7906,c3,c5,3359,?,p3,
1769482881.7692816,CREATED,ce3263f3-2fc7-4943-bfad-d07555ecf9a1,e39320da-fead-40af-a33f-455c8ecc8c19,c3,c5,27,?,?,surb={'id': '3c85e3a9-f47d-47a2-bd0a-f83ef028794b', 'route': ['p2', 'e6', 'i6', 'x7', 'p3', 'c3']}
1769482882.0577471,SENT,0fd05e12-377b-4fd5-8be5-7e368551f337,21a2b85c-e3cb-4d0e-a5ff-3fb79bac1cf3,c3,c5,3384,?,p3,
1769482882.057903,CREATED,1750afef-67ac-45ec-91f3-a783ccac9e9a,e39320da-fead-40af-a33f-455c8ecc8c19,c3,c5,27,?,?,surb={'id': '3c85e3a9-f47d-47a2-bd0a-f83ef028794b', 'route': ['p2', 'e6', 'i6', 'x7', 'p3', 'c3']}
1769482882.1051822,SENT,05ff0880-aab4-494d-bac0-43061813e395,30ca82c6-d38e-4e00-ae4b-b9a66ef8d0b9,c3,c5,3395,?,p3,
1769482882.1053123,CREATED,0ba291fc-ffcd-4b89-88d1-5c7f9a9b62ac,57533a76-f52a-48c9-b646-8fa214f97f86,c3,c5,27,?,?,surb={'id': '653b49b5-689b-45b7-b0af-4928c9e64199', 'route': ['p2', 'e2', 'i4', 'x2', 'p3', 'c3']}
1769482882.5412774,RECEIVED,e6c35ad3-9294-406f-8960-0c815f2f8cba,403b06a9-a429-4d81-b5fc-70b72ef6f357,c5,c3,26,p3,?,surb={'id': '2c3ca0de-257e-4da7-9fde-6b4089d900aa', 'route': ['p3', 'e9', 'i10', 'x11', 'p2', 'c5']}
1769482882.6752806,SENT,3b96ce76-f2e7-4c87-b7a5-c4c4a2576274,ee62e239-aa28-44b3-baa0-3be80815596a,c3,c5,3380,?,p3,
1769482882.6753557,CREATED,fa09c9c6-707d-49df-b8f0-76dc5e79f71d,57533a76-f52a-48c9-b646-8fa214f97f86,c3,c5,27,?,?,surb={'id': '653b49b5-689b-45b7-b0af-4928c9e64199', 'route': ['p2', 'e2', 'i4', 'x2', 'p3', 'c3']}
1769482883.195322,SENT,635f4f51-35e1-432a-8024-58c3deec1182,9f470687-078b-49ce-9fe9-80eda359fa39,c3,c5,3383,?,p3,
1769482883.1954422,CREATED,686bb883-c4b5-43b6-b73a-09f3f3da9968,8549ba67-447d-423a-8275-ff5fcea033f2,c3,c5,27,?,?,surb={'id': 'cf504346-22ee-4c5a-a8eb-0e0f26df9840', 'route': ['p2', 'e6', 'i3', 'x11', 'p3', 'c3']}
1769482883.3246503,RECEIVED,ac145721-2836-4dce-81b2-d6d45dd6e17c,643deb25-5549-4121-92c4-fa24b98fdeab,c5,c3,27,p3,?,surb={'id': '245bd1a3-06a0-4f45-8828-323661d29fe1', 'route': ['p3', 'e1', 'i7', 'x4', 'p2', 'c5']}
1769482883.3484032,SENT,74993b7f-5a85-4b96-97b7-467f5a047b4c,84158079-d899-4dea-be80-d273d07ccd41,c3,c5,3395,?,p3,
1769482883.3485138,CREATED,aa18b4ac-4552-4c7e-9c42-acfcf44ecc27,8549ba67-447d-423a-8275-ff5fcea033f2,c3,c5,27,?,?,surb={'id': 'cf504346-22ee-4c5a-a8eb-0e0f26df9840', 'route': ['p2', 'e6', 'i3', 'x11', 'p3', 'c3']}
1769482883.3609793,SENT,26912d9f-2200-4aeb-81ee-9812e272a472,51862b21-c110-4b54-a3fd-aab4ab806104,c3,c5,3384,?,p3,
1769482883.3616729,CREATED,346947e9-39a2-4440-8764-7fab89a8ecea,1833c8a0-60ef-4ea0-9ed9-9ee278460bf8,c3,c5,27,?,?,surb={'id': '78213e19-9920-4fb0-bc2b-32660b130568', 'route': ['p2', 'e2', 'i4', 'x6', 'p3', 'c3']}
1769482883.4063933,SENT,1c0a17dc-793d-4b6b-85c0-002427e08c75,50d7feb7-b29a-41ec-ab3b-60a233fa39cd,c3,c5,3374,?,p3,
1769482883.4064918,CREATED,09317d13-dea4-496f-9de2-9daf8ee4e3bc,1833c8a0-60ef-4ea0-9ed9-9ee278460bf8,c3,c5,27,?,?,surb={'id': '78213e19-9920-4fb0-bc2b-32660b130568', 'route': ['p2', 'e2', 'i4', 'x6', 'p3', 'c3']}
1769482883.7466774,RECEIVED,9659da07-6c74-48d4-8f42-c8b99c3f3a49,10f26874-0019-4486-b936-a062884c17cd,c5,c3,27,p3,?,surb={'id': 'd5ffce13-6ef5-4912-9652-25611acb5e67', 'route': ['p3', 'e8', 'i9', 'x1', 'p2', 'c5']}
1769482883.8023868,RECEIVED,1e960e69-5845-4135-b75d-8df19f7d2ea4,c92858de-54d4-4bf0-ab7f-484e70488533,c5,c3,27,p3,?,surb={'id': '4d21bfa0-10b6-43b8-a595-c6341b52b1cd', 'route': ['p3', 'e10', 'i9', 'x11', 'p2', 'c5']}
1769482883.9996192,SENT,5068df02-c878-452c-bee7-8bb988750125,39e6f62e-a7f4-49ee-aa5f-571e1d044f07,c3,c5,3376,?,p3,
1769482883.9997652,CREATED,debda0d5-6790-4001-af51-f2a134e88366,82f7e778-8af2-4965-bd3b-29deaf17b989,c3,c5,27,?,?,surb={'id': '5b678116-f738-4bf2-8eda-aeccff587b9d', 'route': ['p2', 'e7', 'i11', 'x10', 'p3', 'c3']}
1769482884.1443853,RECEIVED,e69dd27a-4522-40e8-a96b-72a52512a32a,10f26874-0019-4486-b936-a062884c17cd,c5,c3,27,p3,?,surb={'id': 'd5ffce13-6ef5-4912-9652-25611acb5e67', 'route': ['p3', 'e8', 'i9', 'x1', 'p2', 'c5']}
1769482884.1495945,SENT,7ce0486a-f42a-4884-9b0f-226cfaa1bb90,ec0b0a0c-f7ac-41fe-888a-c536174a1668,c3,c5,3404,?,p3,
1769482884.1497416,CREATED,0ec4f5f4-85f0-4e94-8c9f-fb4e2d377e54,82f7e778-8af2-4965-bd3b-29deaf17b989,c3,c5,27,?,?,surb={'id': '5b678116-f738-4bf2-8eda-aeccff587b9d', 'route': ['p2', 'e7', 'i11', 'x10', 'p3', 'c3']}
