timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769444245.490296,RECEIVED,f6f6e50b-222a-42ad-9adb-dc244a7be92e,a51f1981-4220-4508-9e6d-131795b87442,c5,c4,27,p1,?,surb={'id': '41897fa1-0561-467e-8170-7315b74922b2', 'route': ['p1', 'e5', 'i10', 'x12', 'p2', 'c5']}
1769444245.5190315,SENT,141262e0-b42a-4234-aa8a-7ca186210cf5,3deb1054-d97e-4d5f-bc13-34e61c5df6f9,c4,c5,3374,?,p1,
1769444245.5191548,CREATED,1a03fd0c-2d3e-4c31-89d2-98f43758c094,a3168204-d752-4e2a-8173-846a800cb9bc,c4,c5,27,?,?,surb={'id': '513648fe-a1ee-4777-b3ec-882abf5d6495', 'route': ['p2', 'e11', 'i9', 'x10', 'p1', 'c4']}
1769444245.700439,SENT,82743568-0e4d-4150-8c3d-3b74cb3ce9c8,e2501fff-6b4b-4662-a7f5-d2fc96d0b23a,c4,c5,3376,?,p1,
1769444245.7006156,CREATED,8998c4d6-e5cd-43e0-9c9e-171ce4ebed65,050a589c-9018-4008-9ee5-1c6d3027eedb,c4,c5,27,?,?,surb={'id': '8383acac-c9dd-4110-8626-276c3b487b3a', 'route': ['p2', 'e1', 'i4', 'x10', 'p1', 'c4']}
1769444245.8592858,RECEIVED,04602e5a-fccd-47e9-ab4e-3aa4b1383ff7,7d5461f0-7236-4a45-87f7-7e4ddae12a1b,c5,c4,27,p1,?,surb={'id': '69f151e0-3b36-4677-bdbe-569e57a16a7c', 'route': ['p1', 'e12', 'i3', 'x3', 'p2', 'c5']}
1769444246.2277987,RECEIVED,d28257b1-c096-486b-90da-43c1f9dc79f4,fae63a0e-252c-4804-96e8-c56d8f1b0c25,c5,c4,27,p1,?,surb={'id': '8b896841-e7d9-4680-a5d5-90b07daa8ef8', 'route': ['p1', 'e5', 'i8', 'x5', 'p2', 'c5']}
1769444246.2447178,RECEIVED,07ca70e0-f83e-4662-a725-afab5981a682,61d94937-25df-4376-be9a-c50d7a36302b,c5,c4,27,p1,?,surb={'id': 'c8f9363e-f3b6-4d89-ab19-d09bace5a5f3', 'route': ['p1', 'e7', 'i11', 'x4', 'p2', 'c5']}
1769444246.3783915,SENT,b958e925-e11c-402c-8ef6-5808e4e18c2f,d4f0d8af-39e6-49e1-83cb-cb56e9e92b68,c4,c5,3399,?,p1,
1769444246.3792102,CREATED,7293ab38-19b1-41c4-97d0-ba52767f95f3,e0c5583d-940c-4049-b76c-e0ac223990ee,c4,c5,27,?,?,surb={'id': '7c4f2dd4-4bb3-4f8b-b8bd-a8a1e56b1acd', 'route': ['p2', 'e12', 'i11', 'x4', 'p1', 'c4']}
1769444247.0182757,SENT,52804cde-7e7e-4bac-b09c-da18d994e719,4f305db1-1a37-487d-899a-25e47cce4122,c4,c5,3381,?,p1,
1769444247.0184155,CREATED,529cc211-4fe4-408d-994c-8dbdb54748b9,695f52f0-f072-47d7-a317-e68c8c722038,c4,c5,27,?,?,surb={'id': '3d0e9262-9f20-40bc-a869-5112845240ce', 'route': ['p2', 'e7', 'i3', 'x7', 'p1', 'c4']}
1769444247.0425985,SENT,f29ebf60-d2be-4811-a50d-1fdf526941d2,652e72a8-5355-4cf1-9ebd-15972bb28eca,c4,c5,3375,?,p1,
1769444247.0427523,CREATED,a59da9f6-cc45-4468-89f4-3e1dacf0d110,887c7a28-2d2c-4410-93e0-dc0e0b8b0fbe,c4,c5,27,?,?,surb={'id': 'b83a9849-e72d-4b99-a76b-e400591d9980', 'route': ['p2', 'e2', 'i9', 'x8', 'p1', 'c4']}
1769444247.6972823,RECEIVED,7250bc67-2879-4398-bc90-b9bbd5cb321f,f314624a-3420-428d-934b-8bc43c840daf,c5,c4,27,p1,?,surb={'id': '28f9b37a-d4f4-4751-8954-7b8f39074723', 'route': ['p1', 'e12', 'i2', 'x11', 'p2', 'c5']}
1769444247.7306263,SENT,c9f29699-905c-4c9f-8335-0b0b0e5c2dfe,a1f46d7c-06c8-4592-916e-d3e6ad843942,c4,c5,3384,?,p1,
1769444247.7307756,CREATED,d8506f43-0ff5-43e1-a42f-95d1a19f66c2,a75df60e-c8b5-4f79-9fb5-8562fc9e8e0c,c4,c5,27,?,?,surb={'id': 'a387217b-34d2-46ff-be0f-1a1200117350', 'route': ['p2', 'e4', 'i5', 'x8', 'p1', 'c4']}
1769444248.4176264,RECEIVED,3e120a84-f8e0-41d9-ab3e-d3f191a79edc,153b57c2-5925-459e-aa63-ef1541240cce,c5,c4,27,p1,?,surb={'id': 'eb1cfb1b-fa26-4162-8425-29d715a50ca7', 'route': ['p1', 'e7', 'i4', 'x6', 'p2', 'c5']}
1769444248.6562896,SENT,115c5ced-90bf-4ab6-8fef-869812caf562,eaab84d7-7a84-421d-b24a-cc0a090875f4,c4,c5,3388,?,p1,
1769444248.6564474,CREATED,52e1156b-e4d7-4be1-aa64-068aff18951b,4af4a3a6-aea8-46c5-b27f-050274f91368,c4,c5,27,?,?,surb={'id': 'c7cea567-eae3-47cf-931b-be5a8a4f71c3', 'route': ['p2', 'e12', 'i10', 'x12', 'p1', 'c4']}
1769444249.2353904,RECEIVED,d21d7587-5062-425c-88fb-d7488ce3eee0,12564d43-e66d-462e-9421-dd074b2c4e8f,c5,c4,26,p1,?,surb={'id': '4162ac96-cfb2-4e9d-8203-67dccf6db6d3', 'route': ['p1', 'e7', 'i11', 'x9', 'p2', 'c5']}
1769444249.349757,RECEIVED,24fe8324-7711-4606-8241-693870bdcf7e,3022d0f9-b45e-4920-ba70-7d9c0fe0417f,c5,c4,27,p1,?,surb={'id': '1f6d2f96-89c4-428f-af31-91c86ee76bad', 'route': ['p1', 'e10', 'i8', 'x3', 'p2', 'c5']}
1769444249.5771341,SENT,032762ef-2b42-4fea-bf2c-0df9551e9960,2c86aa4a-67eb-4e53-8229-d768ac326e7b,c4,c5,3375,?,p1,
1769444249.577309,CREATED,d9de677b-3b95-472d-89e5-de30498bf631,0d43b2e9-29f9-4fac-9c53-ee8ad0a2a4e4,c4,c5,27,?,?,surb={'id': '7ecb3f86-6c7c-4e5d-aec7-91c3832c5feb', 'route': ['p2', 'e4', 'i9', 'x7', 'p1', 'c4']}
1769444249.7669263,RECEIVED,9082809e-d508-4757-9313-d1995e1e9d8a,2db7026c-7b1b-4f0b-b260-824dfda36547,c5,c4,27,p1,?,surb={'id': 'b5ca8fc5-83b1-44d9-90de-f5e9a695be0e', 'route': ['p1', 'e9', 'i2', 'x10', 'p2', 'c5']}
1769444249.8685806,SENT,81213aef-b493-48f5-9f3c-5adcb649420e,6f18aa47-edc4-496d-8d45-5e87307e87d4,c4,c5,3379,?,p1,
1769444249.8687584,CREATED,3c9f9e42-4887-46db-a610-0ead4cf364ff,aa73434b-b033-42e4-8989-508dafda62d6,c4,c5,27,?,?,surb={'id': 'cf96e7a7-2a49-48e6-a634-b377f93dba56', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c4']}
1769444250.0613813,SENT,93ef3cce-86c6-46b5-8497-983b06574965,12324616-cb01-45d7-af2f-5825e64d131e,c4,c5,3396,?,p1,
1769444250.0615351,CREATED,664f7cd2-08ff-4425-b26b-4db1ff6ccfc6,3b3a8652-2fe8-402a-8a3c-a6cd293b3a24,c4,c5,26,?,?,surb={'id': '9caca81c-0326-414c-afee-09390163f82f', 'route': ['p2', 'e3', 'i12', 'x12', 'p1', 'c4']}
1769444250.1896753,SENT,a054a62a-8282-46ec-88c3-60a89ee4d938,1ebc8082-acfb-409c-8129-8c2d5651c4bc,c4,c5,3372,?,p1,
1769444250.189822,CREATED,14d4cacf-8fe4-402f-8336-07515196c871,1c05f9ef-c207-4cf1-9f23-b91f1e56abdd,c4,c5,27,?,?,surb={'id': '418dc68e-7899-4bcf-80e4-49c47f155daf', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c4']}
1769444250.4282148,SENT,e475d483-23b5-4c86-ac47-e743521d646e,58a44410-a4fe-4528-a313-49c9b9c4d728,c4,c5,3373,?,p1,
1769444250.4283934,CREATED,26038fb4-373a-4c27-9832-85d5cfa2027e,00b8f8a4-c7a1-4651-b361-765781198b53,c4,c5,27,?,?,surb={'id': '6219e527-6a40-4154-980f-3e74e9755d0e', 'route': ['p2', 'e12', 'i3', 'x1', 'p1', 'c4']}
1769444250.4494915,RECEIVED,c2ac0a88-187e-4870-9725-80c6182db3d5,7983beb9-04c5-4d48-8cd5-f9ae032757e0,c5,c4,26,p1,?,surb={'id': 'bb3a8e30-9414-42cd-a393-4d764a67c058', 'route': ['p1', 'e3', 'i11', 'x1', 'p2', 'c5']}
1769444250.5289989,RECEIVED,0b5072e9-abe4-4ca1-b722-c8a13179aa09,e024f57e-802a-42e3-876a-91bb345dbcd0,c5,c4,27,p1,?,surb={'id': '99472b91-5c59-4d1c-be50-a675547b2349', 'route': ['p1', 'e7', 'i12', 'x4', 'p2', 'c5']}
1769444250.6675386,SENT,dd31c699-f0c8-4c18-88ce-d304248cb125,8159dfe4-3a26-4e66-807b-d4f4ff730063,c4,c5,3375,?,p1,
1769444250.6676385,CREATED,1e1ebe2f-ca8b-41bc-8fc6-878f14ba01c6,e9fec7cc-790f-459a-a5dc-82153249d29d,c4,c5,27,?,?,surb={'id': '500a286b-91b2-4bc2-9a89-016df72eb51b', 'route': ['p2', 'e8', 'i7', 'x5', 'p1', 'c4']}
1769444250.903884,RECEIVED,6c7774b6-7946-4b33-a8b7-a10130f9b19a,1784f8ae-df1f-4d5d-ba8d-841d9686d3ea,c5,c4,27,p1,?,surb={'id': '0902c8ed-56cf-4184-91de-5ef951757ff4', 'route': ['p1', 'e12', 'i6', 'x7', 'p2', 'c5']}
1769444251.1266923,SENT,491d96cc-3f23-488a-ab66-001c29c4dbfc,3b66af68-d204-4ee2-a87d-3576b569a07e,c4,c5,3371,?,p1,
1769444251.1267953,CREATED,704e6cd7-5c65-4bcd-9b63-c979b39acefa,2124964c-5799-4904-a15d-fc696d8e37a8,c4,c5,27,?,?,surb={'id': '605df2c5-0bfe-4e5a-8541-a0c9a270230a', 'route': ['p2', 'e1', 'i4', 'x2', 'p1', 'c4']}
1769444251.2036939,SENT,a999d571-0b42-401a-8e36-b062939e1cb7,fae239eb-feb4-4766-a363-aad50037d19a,c4,c5,3393,?,p1,
1769444251.203795,CREATED,ca93e88c-60c6-47b9-8b6e-3c7e0383a26c,ce800e15-9261-43e4-99af-61d8b663450e,c4,c5,26,?,?,surb={'id': 'fa6cc9d9-e393-48f1-8864-78cc5f3bf249', 'route': ['p2', 'e5', 'i11', 'x9', 'p1', 'c4']}
1769444251.301263,RECEIVED,2a22e53a-7d72-4e99-b302-7fc1c98c1779,e37af661-c688-41ff-816a-0ee2474c7500,c5,c4,26,p1,?,surb={'id': '6b7fecfe-3a3b-43e0-bd34-da2b6def0daa', 'route': ['p1', 'e6', 'i10', 'x5', 'p2', 'c5']}
1769444251.467008,RECEIVED,b7abc981-8c48-448c-87a8-a4ca8b3ea95c,819fb148-2fa1-4ac1-84ce-6672e5d109dc,c5,c4,27,p1,?,surb={'id': '42f97032-8752-4067-9881-921aa6498983', 'route': ['p1', 'e2', 'i1', 'x9', 'p2', 'c5']}
1769444251.8409925,RECEIVED,c456b6f8-2a77-4416-b9b7-a7bc7ad6bb23,38d070d5-a229-4921-9a9a-ef4de493dcc6,c5,c4,27,p1,?,surb={'id': '7ef2eca7-ac16-487a-bd2b-922ff3e09aa2', 'route': ['p1', 'e4', 'i5', 'x4', 'p2', 'c5']}
1769444252.2943864,RECEIVED,ab7ca7de-f0e7-4dc1-b5f3-2fe725965ec8,5a5dda6d-70ce-4827-9ea9-552863023ae0,c5,c4,27,p1,?,surb={'id': 'ec845852-8cff-4a45-9fe4-606ff75e8c3f', 'route': ['p1', 'e2', 'i2', 'x4', 'p2', 'c5']}
1769444252.3776217,RECEIVED,e42b77cc-4d13-4ff5-b722-83bffb1bbbac,4fc56795-f894-47d0-a562-cb5da41d2d2d,c5,c4,27,p1,?,surb={'id': '139ae1dc-7469-4422-96ad-f596f9124c03', 'route': ['p1', 'e2', 'i10', 'x11', 'p2', 'c5']}
1769444252.8768852,SENT,ae37097a-a8fd-4c70-8117-e25b4df02295,35496fcf-4caf-43de-90f3-fa5e33e13c15,c4,c5,3381,?,p1,
1769444252.8769848,CREATED,0e91db5e-576c-4614-baae-02fde6e77bd8,118b0ca3-556d-4bc2-923c-c4762694bbc5,c4,c5,27,?,?,surb={'id': '1d546e28-e3bb-4180-9d3b-75a0c5bbfe9c', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c4']}
1769444253.0271335,SENT,e8c9dd5d-316e-4fd8-ab03-270bc958e360,55512021-a61e-4480-990f-72dfc42919ea,c4,c5,3391,?,p1,
1769444253.0272698,CREATED,f4e93f6b-4208-4e23-8fb4-5e435a85b8f4,4e6e9bc4-5467-4584-895e-9f3e62a7b1b2,c4,c5,27,?,?,surb={'id': '7c1a63d5-cd1c-4b44-b54f-57c92400c6a6', 'route': ['p2', 'e12', 'i3', 'x7', 'p1', 'c4']}
1769444253.0703144,RECEIVED,ab9450e8-e054-466e-9115-caaf0ee95f7b,73647eca-09d9-4bf0-b0ae-adb41ecb5a4e,c5,c4,26,p1,?,surb={'id': '676845da-9d02-4c4c-af85-201ee386000b', 'route': ['p1', 'e4', 'i12', 'x4', 'p2', 'c5']}
1769444253.1778283,SENT,3b986b31-86d7-4c6d-a54a-31cf96804a11,e102e3f3-2336-4296-a35a-ea66cea3b164,c4,c5,3360,?,p1,
1769444253.1779628,CREATED,b47a6e3e-0674-4219-a73c-18f6937547b3,ec25f4d2-06fb-497c-a66e-a7ea6e882c72,c4,c5,27,?,?,surb={'id': '386bf0e7-278d-4e6a-827a-5f01e05b3419', 'route': ['p2', 'e11', 'i6', 'x7', 'p1', 'c4']}
1769444253.194889,RECEIVED,5a87c2f6-3991-4695-b99d-e135afe6beb3,eeb27d0f-d4ef-43f0-bb08-448f32d117c5,c5,c4,27,p1,?,surb={'id': '56926bd6-861e-4b86-b0f9-b8d23433d772', 'route': ['p1', 'e2', 'i7', 'x3', 'p2', 'c5']}
1769444253.4059403,SENT,9a6bd218-5954-4999-8b63-3f4a8b9cfe7d,d4c637ed-6508-4a64-96fb-fb358ca68549,c4,c5,3392,?,p1,
1769444253.406852,CREATED,464b6be3-f66d-4ed7-84a6-53a9afaffe31,aebf0871-ee9d-4a87-a71d-6a644113afc8,c4,c5,26,?,?,surb={'id': 'd5e7cbf4-c8bd-407a-a7b7-dd1bdd1d11fd', 'route': ['p2', 'e12', 'i7', 'x10', 'p1', 'c4']}
1769444254.0648427,SENT,e33da498-e992-4e2d-ac57-6ee892d47d73,6abae27a-056d-4f64-9ad2-1bc32491be81,c4,c5,3380,?,p1,
1769444254.065159,CREATED,c9961a6e-91a8-4299-adf7-33610cbd73de,e858aa67-14b0-4ecc-b5dd-284573be2687,c4,c5,27,?,?,surb={'id': '28f24394-9065-4f53-a42a-54aa87d3635c', 'route': ['p2', 'e3', 'i5', 'x3', 'p1', 'c4']}
1769444254.1785915,RECEIVED,1e79bd7e-61b2-4a81-a211-c59c81da9419,0a125463-cfae-4353-851e-5c48283d1065,c5,c4,27,p1,?,surb={'id': 'bc1cc025-3ff6-4314-afa1-a64ee1d5d3c4', 'route': ['p1', 'e10', 'i5', 'x1', 'p2', 'c5']}
1769444254.8246686,RECEIVED,2a2eeacd-7863-4d17-abc3-3fdadec8ef39,8c4e390f-0464-4c25-8bce-a3f91fc4adb7,c5,c4,26,p1,?,surb={'id': 'e25dc497-f056-461b-876c-9d7393c88bb0', 'route': ['p1', 'e8', 'i2', 'x10', 'p2', 'c5']}
1769444255.159729,SENT,e38192b3-d08c-40f3-8bf0-b20168c854ab,e4033441-2166-4ead-b74b-4fecad84bd83,c4,c5,3380,?,p1,
1769444255.1597896,CREATED,4488bac0-df9c-4ce9-9d47-0a6e9f4bfab5,6533a2dc-2243-4895-ba0a-5c586ed15b32,c4,c5,27,?,?,surb={'id': '40fab12a-f608-48ef-bbd2-71b994339df8', 'route': ['p2', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769444255.3037899,RECEIVED,c953eac3-3575-4b84-bbe9-f53b7119dadf,0f199bbe-6d36-45e6-a04c-d1c18c6bf908,c5,c4,27,p1,?,surb={'id': 'aa087224-f420-4cfc-923e-3207b2b152ff', 'route': ['p1', 'e10', 'i3', 'x3', 'p2', 'c5']}
1769444255.327686,RECEIVED,0ccddb7f-b60e-4b21-8079-aeebd58121ef,49519aff-42dd-49c4-aa3b-4122f9708eeb,c5,c4,27,p1,?,surb={'id': 'f6ec46f1-7640-4e55-b312-994b1967feea', 'route': ['p1', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769444255.6902688,SENT,0093d6b0-cbd5-433f-8d4f-5e30ff8e37bd,8c453e67-79f5-4aa7-bf65-3a10d0ced814,c4,c5,3397,?,p1,
1769444255.6904056,CREATED,215ba135-92a5-4839-b2c9-a016c211bc9d,2e60c2a0-5a08-4df8-9114-466a6a011019,c4,c5,27,?,?,surb={'id': '30582309-fab3-41e6-a09b-dee4dbd7057d', 'route': ['p2', 'e10', 'i11', 'x7', 'p1', 'c4']}
1769444255.7949414,SENT,c8f13cc8-5161-41c9-89bf-4b1c5cee4280,62b7a0b1-9082-42f4-9102-95babf13a078,c4,c5,3400,?,p1,
1769444255.7950964,CREATED,c2a1d4d6-c6c2-4c96-92f6-014b3b2dd228,fae24d04-5914-4ee7-b0fe-0bef933703d4,c4,c5,27,?,?,surb={'id': '0d55e043-0df9-45ec-af6c-bda9139f5db0', 'route': ['p2', 'e8', 'i2', 'x11', 'p1', 'c4']}
1769444255.8147573,RECEIVED,32407838-097d-4366-a471-64feea6d7726,4b3fb2d7-f52c-4098-900e-972a736b001b,c5,c4,27,p1,?,surb={'id': '1b240d18-412d-4cfe-84f6-b6829a4207f0', 'route': ['p1', 'e7', 'i7', 'x9', 'p2', 'c5']}
1769444255.9334698,SENT,def982f8-cbf9-48ac-af77-aee0a6b10972,b9f40235-8b46-4e6f-9280-72fccde08327,c4,c5,3388,?,p1,
1769444255.9336042,CREATED,918b2477-e9ff-4b53-a04b-9c4f5946651d,2a4804e1-89b3-4137-9916-30d378abc8d4,c4,c5,27,?,?,surb={'id': 'bff47a2c-6b57-4317-ae96-321dd1723420', 'route': ['p2', 'e10', 'i11', 'x11', 'p1', 'c4']}
1769444255.9941537,RECEIVED,1e25b896-21ab-497d-a5fd-8d5fa77f587c,16aa20c3-4de2-4662-bbd0-c5a15612323b,c5,c4,27,p1,?,surb={'id': '539b0cb8-cc40-45d7-83e6-72ccf9aff4ca', 'route': ['p1', 'e8', 'i11', 'x7', 'p2', 'c5']}
1769444256.02042,RECEIVED,cf6f6498-bdab-46e5-b373-f266cee5b784,c0819071-9083-4ed4-8b98-257389c65251,c5,c4,27,p1,?,surb={'id': 'a9cade41-21f2-4a84-ae23-865b43c3436b', 'route': ['p1', 'e3', 'i8', 'x6', 'p2', 'c5']}
1769444256.058269,SENT,8708c0a9-1724-491b-8091-c1b0daace67c,815bbbeb-7b95-4f02-a7c3-02f00ae4baef,c4,c5,3360,?,p1,
1769444256.0584033,CREATED,74758aad-bf69-411e-b451-1cb6ab67a922,bdaa4876-af94-42ee-836f-dc72e20bc092,c4,c5,26,?,?,surb={'id': '36607354-5c20-48f4-ba46-4bc6eab967df', 'route': ['p2', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769444256.6429808,SENT,24f3d499-984b-4f42-aab9-b5e464dffd51,e53357fa-22f6-4c43-9cd8-a709c3621a10,c4,c5,3356,?,p1,
1769444256.6434047,CREATED,383625ba-eb1d-4d0f-87f6-f383d7d817df,9b1e4999-c817-42cb-8d2d-2904b5846961,c4,c5,24,?,?,surb={'id': 'cff3ffdb-d5a3-4197-b331-8a0f262c5f15', 'route': ['p2', 'e1', 'i3', 'x5', 'p1', 'c4']}
1769444256.7660816,SENT,32f2897d-9220-4892-8014-2480c2203c14,8e6c9184-efe0-46a8-925b-a7281d27adb4,c4,c5,3359,?,p1,
1769444256.7662206,CREATED,9a2036cc-2848-40d5-bd69-9a6ffed8e15c,4331f39b-0421-416d-94d1-97142dc8678e,c4,c5,27,?,?,surb={'id': 'fd933757-2e8b-44f8-85cb-df68ff26d00a', 'route': ['p2', 'e5', 'i12', 'x3', 'p1', 'c4']}
1769444256.8704145,RECEIVED,2caf3f90-90ce-4523-9dbb-4ba1f6bcaf2d,49257f99-daf0-4acc-9027-8aa352704a12,c5,c4,26,p1,?,surb={'id': '5e2c464e-fcaa-49de-b965-9abc3daa8f38', 'route': ['p1', 'e6', 'i8', 'x1', 'p2', 'c5']}
1769444256.943385,SENT,a12bd126-7ac0-442f-a3bb-128a2fa6a7f1,9da5f6b4-6dc1-4e2c-8673-4bf3ea8f38af,c4,c5,3379,?,p1,
1769444256.943535,CREATED,fa2fa644-dc8a-4c3c-8992-a75cab30154e,bf9b7183-bcac-4a32-8ade-00bc1f002632,c4,c5,27,?,?,surb={'id': 'a7ae3a19-8fe9-43f2-ae1e-5c5d2af5e55f', 'route': ['p2', 'e4', 'i6', 'x10', 'p1', 'c4']}
1769444257.1724925,SENT,e080ed8b-2c9f-44fc-a86c-acdf3d3aa164,3da21131-5d8c-46bf-b895-f76f8ef35d1f,c4,c5,3395,?,p1,
1769444257.1726432,CREATED,bde6d6c9-515a-4dbe-a3bf-2eafd22efe85,1473e78a-24b6-4b8d-aba1-ef2b9a0884e7,c4,c5,27,?,?,surb={'id': '16f089d8-cbe1-4e7a-8308-43f5d69d9f2b', 'route': ['p2', 'e10', 'i8', 'x10', 'p1', 'c4']}
1769444257.2655892,SENT,8f627dcd-808a-448a-aa7f-9f625ba4a6d7,21abaccf-fe46-4a55-b46c-dd41ad165b06,c4,c5,3376,?,p1,
1769444257.26574,CREATED,4b8a1be1-40cd-43d7-bf90-9bfb4d338138,d7f6fa92-1048-45a1-a6a3-9081991aca4e,c4,c5,27,?,?,surb={'id': '877c8084-f450-4386-98c1-ee92038b3a9a', 'route': ['p2', 'e8', 'i6', 'x6', 'p1', 'c4']}
1769444257.3019378,SENT,9b9c5cf1-5342-4344-9515-cdde15826f76,18e81018-72b3-4536-9c00-02981a6ad571,c4,c5,3388,?,p1,
1769444257.3021128,CREATED,9001123b-e6bd-4bd5-ad53-0dafa6830859,9004266b-6595-406f-8948-b3140a06a990,c4,c5,27,?,?,surb={'id': 'cc9b9509-dc5c-4212-a415-8e919eb54af0', 'route': ['p2', 'e12', 'i10', 'x1', 'p1', 'c4']}
1769444257.4632275,RECEIVED,193a7b9f-cb78-44e2-8ba4-4800f41f54ac,537485ab-1daf-4793-bee9-ebb071ffda07,c5,c4,27,p1,?,surb={'id': 'f4e6bf52-ecda-415e-bfa3-1b708d51813d', 'route': ['p1', 'e2', 'i2', 'x5', 'p2', 'c5']}
1769444257.4926867,SENT,fd49c2c0-8666-43a8-930f-e70c2dd9be51,f1ce4897-57f5-4a9b-bcf4-22489bb83b78,c4,c5,3396,?,p1,
1769444257.4927866,CREATED,bf2fd8ec-a8bf-4d58-9156-651b9b3495b4,9c1b447e-5b72-41a1-a0c0-eb3b09b42372,c4,c5,27,?,?,surb={'id': 'b40afe2f-5e0d-4c61-a3f4-ef11e639898c', 'route': ['p2', 'e1', 'i11', 'x3', 'p1', 'c4']}
1769444257.905679,RECEIVED,15b640f8-8a31-4bc3-9c0b-63bc860e9e23,ecb74eaa-926e-41f9-802d-af75df5b47cd,c5,c4,27,p1,?,surb={'id': '5d61ed18-7a14-4a4b-81a3-f75032931c3a', 'route': ['p1', 'e7', 'i6', 'x3', 'p2', 'c5']}
1769444258.2690675,RECEIVED,0cef3572-4f5d-4381-a2f0-4b1476797eed,cbd450b7-7f62-4874-98a9-503a0e2ca9ce,c5,c4,27,p1,?,surb={'id': '4299e203-2c27-419c-94f1-8cee888125a7', 'route': ['p1', 'e3', 'i12', 'x7', 'p2', 'c5']}
1769444258.633576,RECEIVED,07a58271-a054-45ca-91e9-e150301b6fdb,42fe4141-0b1c-4f22-8c7d-51b863929579,c5,c4,27,p1,?,surb={'id': '60dafce0-a324-44c7-a093-5b2e69a0bd3b', 'route': ['p1', 'e1', 'i7', 'x11', 'p2', 'c5']}
1769444258.6433928,SENT,d582aa9a-7429-4d83-a30f-a97a9114895a,9a74d1ed-2ebb-4ef5-91bb-1f21be70ebf0,c4,c5,3364,?,p1,
1769444258.6435437,CREATED,4f7d23ea-d3fe-4bdc-abb5-ea2a691e9a41,19d2c3ff-5786-4417-a782-ff64c47eab80,c4,c5,27,?,?,surb={'id': '11a6c2d0-d05a-4d89-9674-f889d52ddff4', 'route': ['p2', 'e8', 'i5', 'x3', 'p1', 'c4']}
1769444258.6555223,SENT,d37bf003-b5a6-4f34-9d11-86e2f42ad39c,f3b38e91-b7a4-4d69-ae15-3ad79437dc62,c4,c5,3387,?,p1,
1769444258.655694,CREATED,2cfb240b-8699-42a6-8ffb-1dc2a64b3c77,944853cf-db6f-44eb-9585-f98b5e686636,c4,c5,26,?,?,surb={'id': 'd553a35e-0286-48f9-8d46-ece69c26144b', 'route': ['p2', 'e3', 'i8', 'x4', 'p1', 'c4']}
1769444258.8158977,SENT,f3a9b79a-c2f2-4426-8ba1-eabaa99d6feb,611ba4fe-6441-45ac-92f4-c3a92376d33d,c4,c5,3411,?,p1,
1769444258.8160734,CREATED,c8723401-28f0-4e87-8c03-1e8a60efce6c,8d170df1-b567-4443-8140-e2039b52d442,c4,c5,27,?,?,surb={'id': '29c2aafa-1149-407b-9f3c-331c4b7830ad', 'route': ['p2', 'e2', 'i10', 'x10', 'p1', 'c4']}
1769444258.8513217,RECEIVED,e6ab4d3e-e92e-4b55-9e3a-f9d9b01a0592,7d42197f-f4a0-437c-9839-9235292ce164,c5,c4,27,p1,?,surb={'id': '3ef88544-b6bb-4140-b2bc-8171676eed3a', 'route': ['p1', 'e3', 'i7', 'x10', 'p2', 'c5']}
1769444258.9735649,RECEIVED,87d192d1-22c0-4bae-9152-cd97f42a3fbf,f62e2e84-51d7-4adc-8f7e-e030797a151c,c5,c4,27,p1,?,surb={'id': 'f6682462-424f-49dc-b673-bdc0a8783d29', 'route': ['p1', 'e3', 'i7', 'x1', 'p2', 'c5']}
1769444259.2802563,SENT,71e47b80-1993-4518-a428-4f9dcecd259f,89ca0749-2178-496d-aaf9-ba2272ec6523,c4,c5,3391,?,p1,
1769444259.2804055,CREATED,b842870a-77a0-44d4-a2a1-d5e9b02cb45f,5f9c2463-9994-4c2d-b722-c147f7b3e7a5,c4,c5,27,?,?,surb={'id': 'eab248fb-c9f8-4caf-b768-b6adb636e24f', 'route': ['p2', 'e5', 'i11', 'x7', 'p1', 'c4']}
1769444259.5312846,SENT,6f597aa2-7dc3-4eff-b0ed-7cf18efd9bc6,a05ab1a2-1b27-4a4c-8adf-b15557c0dfd7,c4,c5,3380,?,p1,
1769444259.5321398,CREATED,1f542831-da30-4d80-945d-8a87d5816a1e,81525ee0-08a1-4d65-bde3-211dbd82bb02,c4,c5,27,?,?,surb={'id': '9f2ae17b-cc5e-490a-ad08-12f63be5b761', 'route': ['p2', 'e9', 'i9', 'x4', 'p1', 'c4']}
1769444259.9422488,SENT,5880a157-5994-4b1b-90a0-9a4353a6b00b,d9553441-edac-4136-8801-4cbb08c0c316,c4,c5,3388,?,p1,
1769444259.9424162,CREATED,54ea9e2e-0424-420c-ae81-59f54399c311,86039f01-f063-4117-8dc6-526ffce214c2,c4,c5,27,?,?,surb={'id': 'd3178834-85c5-4e41-90d3-6dbaa5cd18e3', 'route': ['p2', 'e2', 'i3', 'x10', 'p1', 'c4']}
