timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769444114.3757482,CREATED,247992f1-93bd-437b-abf0-c3246bfddf2d,40e1ec03-0fe9-4db7-8339-7528c2292db6,c5,c4,27,?,?,surb={'id': '7e059c56-0c47-4459-8794-6386c368f169', 'route': ['p1', 'e8', 'i7', 'x5', 'p2', 'c5']}
1769444115.0382633,RECEIVED,953f75df-2215-43d7-b2db-91be67fcff11,51e0f3f0-b8d8-4153-bc1d-5411251f231a,c3,c5,27,p2,?,surb={'id': '805c6ae1-3452-45b0-a507-5b6524722365', 'route': ['p2', 'e5', 'i9', 'x1', 'p3', 'c3']}
1769444115.1413164,RECEIVED,1f9c1cb6-1fb1-4f00-bf37-da58c4054a19,de50838e-48c4-4dee-8bec-d3981fbfe2ee,c3,c5,27,p2,?,surb={'id': '84bf94a7-7393-4832-8118-6b6eae3264d1', 'route': ['p2', 'e3', 'i10', 'x10', 'p3', 'c3']}
1769444115.1907086,RECEIVED,aba7c18c-0720-41e6-ade3-649838de494a,ef480ed0-0fb2-44d6-95c0-f048d3315ceb,c4,c5,27,p2,?,surb={'id': 'c6e09342-fbcc-4947-9f2c-b0055ceec0de', 'route': ['p2', 'e4', 'i3', 'x8', 'p1', 'c4']}
1769444115.717761,RECEIVED,33a967c8-b7ba-4068-a663-61abaf6f7582,127f9171-c362-44eb-9999-9ae0e680d996,c3,c5,26,p2,?,surb={'id': 'f0b3ccf1-fd66-4e0b-8a83-9437833a7d28', 'route': ['p2', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769444115.7347226,RECEIVED,a8a05b14-1145-4273-b8ce-ca7d9f4fc6dc,65e550ea-cb67-4c1c-91eb-db19a899758e,c3,c5,27,p2,?,surb={'id': '69835c44-bfed-45d5-9146-a3a01f49ccda', 'route': ['p2', 'e11', 'i9', 'x5', 'p3', 'c3']}
1769444115.804361,RECEIVED,5534443b-3659-47bd-aff6-94acdbebd800,418bee3f-9a14-43cb-a299-d1c247a8106c,c3,c5,27,p2,?,surb={'id': '731637c7-0f3a-411f-baa5-19dce73d478f', 'route': ['p2', 'e1', 'i5', 'x4', 'p3', 'c3']}
1769444115.9218981,RECEIVED,ab3fdd44-7f01-4f27-b4e1-e58ee122e48b,bdcfb52b-9ab4-4195-b477-3d10b470bbe8,c4,c5,27,p2,?,surb={'id': '57db48d8-2e9c-4d64-9916-d8efab381940', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c4']}
1769444116.0513422,SENT,8ef3da61-a625-4bd1-b1f9-026e4a041091,aba19dac-8455-48ec-8e9d-aacc221178db,c5,c4,3384,?,p2,
1769444116.0514455,CREATED,bc3082a8-5e1f-44b7-935a-1b12989f16ba,93610ac8-b2be-4206-9f30-710cac254191,c5,c4,27,?,?,surb={'id': 'a2a7c05f-829d-4bff-a2a6-3dba941e4303', 'route': ['p1', 'e2', 'i12', 'x3', 'p2', 'c5']}
1769444116.3213646,SENT,1d3d8b43-5656-4bd6-81bd-5bf7edb730ea,d3ee86fb-f5dc-4a91-be16-b343f83de429,c5,c4,3391,?,p2,
1769444116.3214674,CREATED,6c5bb4a7-cf60-44ed-9d82-0a4e0ddb1594,82b5becc-2341-4121-af6d-5123dbc3ad28,c5,c4,27,?,?,surb={'id': 'fafceea5-c380-4891-a4cb-aea1b2a7deb4', 'route': ['p1', 'e10', 'i11', 'x1', 'p2', 'c5']}
1769444116.344019,SENT,4150d7aa-d7fa-4129-9827-8c154dd66be9,27b23949-2ff7-4087-b236-86e686b39e84,c5,c4,3383,?,p2,
1769444116.3443754,CREATED,49c34a70-0e80-4303-ae44-a10a3ddfdf0c,0ada3b32-f9a9-45f8-b965-aabd37278620,c5,c4,27,?,?,surb={'id': '5721d8c7-75b8-4a3d-aff2-eab3a963a1f8', 'route': ['p1', 'e3', 'i2', 'x1', 'p2', 'c5']}
1769444116.3983314,SENT,8311e89f-224d-4a80-9b37-cce9e5f4d419,fdd06587-0ac8-4de2-a979-37e3a0cb9949,c5,c4,3355,?,p2,
1769444116.398431,CREATED,ff1fc65b-5a0f-416d-986f-57ffe67b5708,491282a7-5019-4a3c-9279-eebc79b2993a,c5,c4,26,?,?,surb={'id': '53b8025c-12d2-4448-a30d-ae625ce0e27d', 'route': ['p1', 'e9', 'i1', 'x4', 'p2', 'c5']}
1769444116.6961203,RECEIVED,5cdf0922-0209-4f6e-98e4-fcb09a3d49b6,897b2279-9f8d-437b-bdf8-a53f1e4b0327,c3,c5,26,p2,?,surb={'id': '9cf5cc53-e2f1-4ef2-a9f1-4515dfd0b047', 'route': ['p2', 'e2', 'i4', 'x10', 'p3', 'c3']}
1769444116.7185113,RECEIVED,461b067d-7e7f-4191-87bd-2cb2c530866c,ae63caf4-0588-4353-bc60-5571a3eec629,c3,c5,26,p2,?,surb={'id': '460cc4a7-506f-4a59-83b7-2fdf3ef4c907', 'route': ['p2', 'e2', 'i11', 'x5', 'p3', 'c3']}
1769444116.7775452,RECEIVED,0aceac5f-268f-4e33-9349-6efcc7726aaa,4c6f4bef-d786-4de3-898f-baa2c6022514,c3,c5,27,p2,?,surb={'id': 'c5f5409c-4959-4c87-b587-e52b35465dd8', 'route': ['p2', 'e2', 'i10', 'x10', 'p3', 'c3']}
1769444116.948183,RECEIVED,c4235c42-8ae9-44dc-90f4-699f17451b60,c755ae4b-bc58-45f4-ba93-bd01c050bb73,c4,c5,27,p2,?,surb={'id': '7274dd6a-3600-4a8e-b882-d658a8a76787', 'route': ['p2', 'e8', 'i5', 'x4', 'p1', 'c4']}
1769444117.1314638,SENT,cbe4ea36-c68b-4d9a-864c-2125c784230d,410b1b8b-3968-4118-80df-bfb772b635f5,c5,c4,3384,?,p2,
1769444117.131611,CREATED,92f40895-0f65-4b27-bc2d-3c5991ace2c5,afd36061-4788-49c7-8767-7d9ca6645fbc,c5,c4,26,?,?,surb={'id': '5f7e68da-042f-4a7f-933d-21726c00df6e', 'route': ['p1', 'e4', 'i10', 'x3', 'p2', 'c5']}
1769444117.2650287,RECEIVED,e2c1ce80-1288-4bfe-b152-c91989ac6177,86f3af60-8dc8-40bf-9523-e854fbd63029,c4,c5,26,p2,?,surb={'id': '5cf65714-b9e7-4a27-9977-efa1541801f7', 'route': ['p2', 'e10', 'i9', 'x11', 'p1', 'c4']}
1769444117.4156466,SENT,f77e472d-ab66-4b06-b3c2-ccf6bbef8bc3,69457ae2-0a1a-4141-a933-18950d9f250d,c5,c4,3363,?,p2,
1769444117.4158006,CREATED,1413033d-ffff-4bcf-9474-334d5a223c6a,3734ba75-2d61-452f-ae48-841f0a249fbe,c5,c4,27,?,?,surb={'id': 'babfce28-cef8-4bc9-873e-83073c10d3b9', 'route': ['p1', 'e9', 'i5', 'x7', 'p2', 'c5']}
1769444117.468526,RECEIVED,a78046d1-29e7-4a72-b459-c4f37f25880b,29412136-ce40-4d12-9d33-5545d5d92322,c3,c5,26,p2,?,surb={'id': '45525c9d-169f-4426-90fb-3cdd185448c8', 'route': ['p2', 'e4', 'i12', 'x7', 'p3', 'c3']}
1769444117.6453733,RECEIVED,1e6dc0fd-4c69-45b0-a86a-906937074ca7,b7bcc936-6515-45bf-b2da-84b20b2288eb,c3,c5,27,p2,?,surb={'id': 'fee3ca26-fdbc-4852-97cf-70368e5b369b', 'route': ['p2', 'e3', 'i2', 'x11', 'p3', 'c3']}
1769444117.6909668,SENT,b42a6ab4-498e-4872-b8e1-158596b2052c,53ded939-7344-4a81-991d-238ec4be1dc9,c5,c4,3395,?,p2,
1769444117.6911511,CREATED,cef7caf4-99fc-4cc5-9e82-9ccab3aa277c,b299a5b3-36c9-4062-9952-595eae3e534a,c5,c4,27,?,?,surb={'id': '780928a5-beb0-4333-94ab-b2ecfa4be7da', 'route': ['p1', 'e11', 'i9', 'x11', 'p2', 'c5']}
1769444117.8820102,RECEIVED,d0288ada-6e8f-4f53-99a9-4208577007ca,6cead683-e521-47a2-b2f4-801fb24ef726,c3,c5,27,p2,?,surb={'id': '254db89b-b26e-42b1-9ddc-d5eb1a169027', 'route': ['p2', 'e1', 'i11', 'x6', 'p3', 'c3']}
1769444118.3219266,SENT,d38883ab-f01f-4bbe-8283-3a2aed9e5f27,6097ed2d-fe25-48b7-a574-66e1c6761b00,c5,c4,3379,?,p2,
1769444118.3220835,CREATED,b6c1f777-d742-49df-bc20-1dc21bae016b,0a1aac31-b1f6-440a-b222-6ebef31cc399,c5,c4,26,?,?,surb={'id': 'fc001388-ef61-493a-bd9a-7a2f8ec8cc87', 'route': ['p1', 'e3', 'i8', 'x1', 'p2', 'c5']}
1769444118.333826,SENT,58ed160c-e5a9-41fc-9618-74842e419ced,319245ee-2945-416e-aa58-e838cab2e0b8,c5,c4,3359,?,p2,
1769444118.333961,CREATED,6d9c44e3-d6ea-4947-89d4-d96ca1e4ccbf,4307617f-6477-4b2c-ba75-32750f727fbd,c5,c4,24,?,?,surb={'id': '16e9871e-f5bd-49cd-b1ae-a14277d845dd', 'route': ['p1', 'e3', 'i8', 'x12', 'p2', 'c5']}
1769444118.3435674,SENT,518d82a5-6c62-40fc-a084-51052f0aa83b,1832588b-8f35-4414-a85e-04863ce99d44,c5,c4,3376,?,p2,
1769444118.3436975,CREATED,117556fe-ef1b-487b-97d9-e7b2798a5106,5dde2742-ae04-4f96-9ede-ff071b7611b7,c5,c4,27,?,?,surb={'id': '4072a766-8f11-4a4e-a866-64b4c45ea3de', 'route': ['p1', 'e8', 'i4', 'x1', 'p2', 'c5']}
1769444118.3974156,RECEIVED,1109cc75-1abb-465a-accf-d49d7eddfc2c,dbcf1ba7-dfdb-403e-bece-03be6de32ef9,c3,c5,27,p2,?,surb={'id': '71e5ac2f-f2c2-416e-90bf-4a169eec1f61', 'route': ['p2', 'e6', 'i7', 'x7', 'p3', 'c3']}
1769444118.4275634,RECEIVED,b26c479c-8a33-428d-92aa-5dd810520c9e,a1b13830-7826-4611-bb24-5365a32959ce,c4,c5,27,p2,?,surb={'id': 'd2263616-1042-4c0e-803e-505bea8974dc', 'route': ['p2', 'e10', 'i5', 'x5', 'p1', 'c4']}
1769444118.44201,SENT,cfd04fda-c268-4a25-bcc6-29faca29693f,b0f3d003-cca3-4d97-a7c8-ecf20c2a2449,c5,c4,3391,?,p2,
1769444118.442375,CREATED,2e14d19f-4994-4ee8-9e4a-8b49bb6240c6,70450489-2824-4565-bdfc-59987835f20d,c5,c4,27,?,?,surb={'id': 'ed2c6472-268d-412b-959b-775365bc01a0', 'route': ['p1', 'e5', 'i10', 'x1', 'p2', 'c5']}
1769444118.5624619,SENT,ac032831-9a46-4b8a-8e16-a9c8611e617d,d5a3bbe2-c0f8-4caa-b2fe-d2cc84d803b4,c5,c4,3375,?,p2,
1769444118.5625522,CREATED,a0a55033-2e09-4629-bd48-2bbbd8037f16,56199872-ead1-4261-95f9-6e52c83eeb65,c5,c4,26,?,?,surb={'id': '2a828e2d-1f87-4593-996c-3e5e195273d1', 'route': ['p1', 'e7', 'i2', 'x6', 'p2', 'c5']}
1769444118.6225197,RECEIVED,ce777a46-3d87-400f-a8e3-54f5e29d01cd,43c97a3e-b103-48f8-ae58-8dc1aa4c4738,c4,c5,27,p2,?,surb={'id': 'fb66f436-dc43-46ed-adbf-b5c655d760d1', 'route': ['p2', 'e6', 'i4', 'x9', 'p1', 'c4']}
1769444118.7329707,SENT,3f308fe1-5ba4-417a-8af9-cc8853b44899,aa5574b9-f1dd-4d40-baa3-cb83358cd0a9,c5,c4,3389,?,p2,
1769444118.7331336,CREATED,c00e8f40-b05c-4655-8c0f-a83392734435,e9f9b93d-b4fc-47ca-b513-eaeefb7fd444,c5,c4,27,?,?,surb={'id': 'b464489f-e01b-4516-9974-6bd7c0c80ec8', 'route': ['p1', 'e9', 'i11', 'x4', 'p2', 'c5']}
1769444118.8377156,RECEIVED,bd6e2467-1f43-4c01-9674-ceacb40e9bb6,e27c4506-e91d-49c3-a716-81da0e25f8b7,c3,c5,26,p2,?,surb={'id': 'bc97d7f7-84ce-4fff-873f-361f438621da', 'route': ['p2', 'e5', 'i1', 'x1', 'p3', 'c3']}
1769444119.0787132,SENT,68561fa9-05ec-4db4-8543-eb0c416ada4d,681006a0-a940-40ab-be37-941060487500,c5,c4,3401,?,p2,
1769444119.0788631,CREATED,08d77b02-f570-41cb-afdc-9879f32f655f,e658f5cc-18db-4a83-8a92-c089fe9aa801,c5,c4,27,?,?,surb={'id': '5ca9ac7c-aaf9-41d3-babb-4c55712fc84d', 'route': ['p1', 'e8', 'i6', 'x2', 'p2', 'c5']}
1769444119.087436,SENT,260bf81b-4ed2-4263-8a43-6ee5c78a3ee3,b0143560-4aba-4b58-9c7a-d12ac4eb9682,c5,c4,3380,?,p2,
1769444119.087583,CREATED,0a348606-616d-4392-97eb-5d84c26e79a3,f3bff068-1933-4d10-aeb5-a2318ce78662,c5,c4,27,?,?,surb={'id': '753973ee-745d-413d-a786-582602561077', 'route': ['p1', 'e12', 'i9', 'x2', 'p2', 'c5']}
1769444119.5030305,RECEIVED,2c6056a5-e5e3-49a7-8cc5-acf5e85de2ad,a2ecff52-a532-4fc9-aca3-20c640663024,c4,c5,26,p2,?,surb={'id': '1053f9df-f597-441d-a0d2-7b1bf441e48f', 'route': ['p2', 'e5', 'i7', 'x4', 'p1', 'c4']}
1769444119.6447256,RECEIVED,7c5c4d7b-dd32-4f49-bd4c-09cf2121e03d,467b421b-bda1-4d97-86ae-47193575f4ce,c4,c5,27,p2,?,surb={'id': 'cc539a69-dfa7-4e0f-8c7c-0bec21390aa1', 'route': ['p2', 'e10', 'i4', 'x3', 'p1', 'c4']}
1769444119.6616287,RECEIVED,413539b5-c577-449c-9dc1-745087256ea4,8ca55877-8949-4927-99f7-2c3d502dab18,c4,c5,26,p2,?,surb={'id': '2143e359-e28e-4adc-92af-c6766cfbd1de', 'route': ['p2', 'e1', 'i4', 'x7', 'p1', 'c4']}
1769444119.7096908,SENT,0fc78839-67c0-4b98-9dfa-2e0c774ae996,7e03341e-ee43-4abc-9438-1a9cc49a415a,c5,c4,3359,?,p2,
1769444119.7098393,CREATED,65add795-72a9-46bf-b279-44e0f716cf84,ade173d2-8bac-4f3d-9699-46baa54f3d74,c5,c4,27,?,?,surb={'id': '561d9ed6-bf15-4007-a4a5-1ada112e684f', 'route': ['p1', 'e10', 'i2', 'x6', 'p2', 'c5']}
1769444119.754374,SENT,088bbf7a-3024-4d0a-8872-23563fc01b4f,f477efbc-b9d7-483d-8859-1db88d1d4e72,c5,c4,3387,?,p2,
1769444119.754532,CREATED,2103c664-ce85-4f5a-8282-042c2a16947a,011de293-bb72-4073-8b87-83f2bba437e7,c5,c4,26,?,?,surb={'id': 'cf518ca6-ab2a-4abd-bebb-7ad79d945b40', 'route': ['p1', 'e2', 'i10', 'x11', 'p2', 'c5']}
1769444119.7639077,SENT,2b247e0e-b348-4ede-9cb9-ffe0fbc8206d,78c1cb7d-c843-4782-8b23-a066c8d800db,c5,c4,3357,?,p2,
1769444119.764089,CREATED,515caffa-3fbb-4307-8fd3-ebbdcc22fdf2,65615bd7-b8a4-4e2f-94df-4c6e3c7c87f2,c5,c4,25,?,?,surb={'id': '74372308-49a0-45f1-ba62-2e4909d2047d', 'route': ['p1', 'e3', 'i1', 'x3', 'p2', 'c5']}
1769444119.8797483,RECEIVED,144c5d24-3464-434a-ac69-a7fd4a5259f5,47b679bf-56d6-4ea5-b497-9145ea68836a,c3,c5,26,p2,?,surb={'id': '5cf1d9ac-4ac3-479f-a37d-81adbbea3e53', 'route': ['p2', 'e5', 'i7', 'x4', 'p3', 'c3']}
1769444120.1132364,SENT,4ac3cded-2d64-4bec-949f-1862454e256f,73345bcc-1463-42e7-ad51-58459c8f760b,c5,c4,3383,?,p2,
1769444120.1134202,CREATED,7981686c-2a0e-496b-adeb-75b91aeb4b40,8f9eb265-9dc3-442e-9dcb-5955742dd36d,c5,c4,27,?,?,surb={'id': '65dd15fe-4f09-45b9-83d4-16368d493183', 'route': ['p1', 'e9', 'i6', 'x7', 'p2', 'c5']}
1769444120.5504084,RECEIVED,aa9c513d-df21-4f7f-af5c-b9803ddc426f,a36aaedc-5328-4584-880e-21088b4d68d3,c3,c5,27,p2,?,surb={'id': 'cfeccebd-191c-4ea5-a2b1-e4ea5d363538', 'route': ['p2', 'e2', 'i10', 'x5', 'p3', 'c3']}
1769444120.6810827,SENT,7cc141e6-226a-48e1-8f49-ed6b6a571d4e,fd5488eb-b39f-4403-b02a-8650fa456a60,c5,c4,3391,?,p2,
1769444120.6811593,CREATED,98c1f4fc-2132-46de-85b6-6161110d4781,ef37216e-c881-487f-9e7a-cedbad0a0869,c5,c4,27,?,?,surb={'id': '9d0be4ca-35b4-4ee2-895f-e754bdf8ceaa', 'route': ['p1', 'e9', 'i4', 'x1', 'p2', 'c5']}
1769444120.7081742,SENT,f370e676-3a3d-4452-aa57-e7680d36bdbb,09263ded-8424-4449-b756-5d895fb1f186,c5,c4,3382,?,p2,
1769444120.7083247,CREATED,826aae2a-3fd7-457a-9fca-d59e37a76f65,6ae46a8c-d525-4a70-9cd4-206ded7a961a,c5,c4,27,?,?,surb={'id': '6ca10382-3fd1-44db-b94f-5403e20db328', 'route': ['p1', 'e6', 'i8', 'x12', 'p2', 'c5']}
1769444120.830034,SENT,61c6b24e-5530-441a-b912-1729df65845b,83685347-59eb-4830-a7d0-bd108f7caa0d,c5,c4,3400,?,p2,
1769444120.8301256,CREATED,725cbced-65ae-4086-a34d-fd43028054dc,e5e1d407-7d1e-4b91-b4f4-323b2fb1dffd,c5,c4,27,?,?,surb={'id': 'b6a08bcb-43b6-412b-a08d-456325537c0e', 'route': ['p1', 'e10', 'i4', 'x6', 'p2', 'c5']}
1769444120.8494654,SENT,d5cf995d-4668-4be9-adfa-f873683d41c2,938de448-c0f2-4b86-92c0-a7f822f97666,c5,c4,3391,?,p2,
1769444120.8495436,CREATED,3efeb10f-1fc6-4114-a0e9-a0354c2a7c86,fa4be1a7-5971-440e-83f0-09bc0df1fa3d,c5,c4,27,?,?,surb={'id': '10e693b4-d0b0-4814-bcae-368bcdd93042', 'route': ['p1', 'e11', 'i11', 'x11', 'p2', 'c5']}
1769444121.2804952,RECEIVED,de4289a8-cec4-4f22-89e0-53ff5d4ef34b,b32fcf3c-53f5-4fb3-9549-62100943087a,c4,c5,27,p2,?,surb={'id': 'f6cf95c8-d058-41a6-a1ef-31d30c7cb7f6', 'route': ['p2', 'e5', 'i11', 'x11', 'p1', 'c4']}
1769444121.2857075,RECEIVED,37a9dd2f-4be5-4fb9-a02c-e237ce95c4d6,992bee99-e5a5-4b90-a450-f412576726d1,c4,c5,27,p2,?,surb={'id': '8dae88cb-80ee-4035-88e8-3247d70eb728', 'route': ['p2', 'e9', 'i7', 'x11', 'p1', 'c4']}
1769444121.2894766,SENT,59cbf8e9-707f-4c09-b463-e8e8dcb0339b,6df114f7-03b8-4dc7-b251-26e487056da9,c5,c4,3363,?,p2,
1769444121.289554,CREATED,1b73d51b-0014-4987-ace2-0979279ac39a,374faa6b-47a4-470a-b5b6-d33e5d7312ec,c5,c4,26,?,?,surb={'id': '74adda2a-3cc1-4754-9cfa-f37614349fd8', 'route': ['p1', 'e8', 'i4', 'x6', 'p2', 'c5']}
1769444121.500798,SENT,7abafbdf-e66f-41db-a562-4037a59b86fb,96a8efde-b497-443c-a02a-9a9c73320f59,c5,c4,3378,?,p2,
1769444121.500944,CREATED,991327dd-962c-454b-b70d-1dae56515382,3e063e30-be1f-45f1-a629-975fa86b3263,c5,c4,27,?,?,surb={'id': '8036bba0-7575-43e4-bfc7-941d73a158fd', 'route': ['p1', 'e2', 'i9', 'x7', 'p2', 'c5']}
1769444121.538129,RECEIVED,475088fc-cb37-40cf-a313-480dbd82c4e6,2a5d2e99-1e66-41e9-a800-1a83499d5682,c3,c5,27,p2,?,surb={'id': 'd87473cd-f3ff-44cf-a9a8-26584339177d', 'route': ['p2', 'e11', 'i9', 'x5', 'p3', 'c3']}
1769444121.7572086,RECEIVED,4a44adb7-f58d-45e0-a0af-b569cc635c55,8533fe78-43a3-4496-82c7-7312870c58a0,c3,c5,27,p2,?,surb={'id': '91c68b52-d8c2-4728-aee7-ed7ddaf71316', 'route': ['p2', 'e5', 'i8', 'x11', 'p3', 'c3']}
1769444121.7735362,RECEIVED,c37cddf4-914e-4590-8529-0b79e185bd2f,4fe40300-90c3-4b76-b7b7-9e40160a28c3,c3,c5,26,p2,?,surb={'id': '40f2dc94-fae8-4fb3-8ba3-ea88ece25581', 'route': ['p2', 'e7', 'i11', 'x11', 'p3', 'c3']}
1769444121.9143069,SENT,d9cd1b46-75b6-4090-864b-1075cbe06097,56d88ade-11da-4a9a-a609-38dfc75285b4,c5,c4,3363,?,p2,
1769444121.914456,CREATED,25371284-fed3-4c12-b4c7-19019acaeb27,56d5d265-bc57-47f5-b49b-ec6f677b32ce,c5,c4,27,?,?,surb={'id': '4ba4be26-2cad-4330-b754-3d5a2ce86748', 'route': ['p1', 'e6', 'i3', 'x5', 'p2', 'c5']}
1769444122.121093,SENT,4a0193ae-6557-4feb-9fd2-0a53739a1f3a,66caa634-5179-4acd-b7fe-b7b5eef4a6f1,c5,c4,3379,?,p2,
1769444122.1212459,CREATED,3c9f24c6-9280-4103-953f-86f1c3478a3b,2cf113be-b70d-48d8-a389-00d0d5fdb9cb,c5,c4,27,?,?,surb={'id': 'cb72d9de-17ce-473b-a2ab-01e42d2a2416', 'route': ['p1', 'e2', 'i11', 'x7', 'p2', 'c5']}
1769444122.7838454,RECEIVED,b6f3c72e-da72-4291-baaa-61cf6a300f05,f72ea7a9-4e6f-4675-bca5-927d098cd3c0,c4,c5,27,p2,?,surb={'id': '7fda5072-f320-43fc-b172-b06579137152', 'route': ['p2', 'e12', 'i3', 'x6', 'p1', 'c4']}
1769444122.819509,SENT,9a5dda1c-f16b-486c-b096-7c532bf3060d,4f9f6afe-c72a-49c6-b572-59d02e12662a,c5,c4,3361,?,p2,
1769444122.8196592,CREATED,58b8d32f-1da0-4e2b-b185-d36817c284b0,850b65be-7cb6-45b1-a3df-bd16b12d034c,c5,c4,27,?,?,surb={'id': 'c6bd3e97-1936-43cd-8847-a4b585e6a5fa', 'route': ['p1', 'e4', 'i11', 'x3', 'p2', 'c5']}
1769444123.067896,SENT,bbc71f2b-5a77-483d-904d-09c623cf9dc4,761a2856-b309-477e-8095-5d563d6995e6,c5,c4,3404,?,p2,
1769444123.0682578,CREATED,97e32948-bc34-4f3f-bffc-ea7f4bc3d55c,48fdb0ea-5f5e-48f3-a807-543a97ba84b5,c5,c4,26,?,?,surb={'id': 'acf4c211-4b3d-4104-b4b1-1da3dba5b0cf', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c5']}
1769444123.1416411,RECEIVED,8f2f7248-83a7-4804-a77a-4b543a1cf90c,b19f42b4-7993-45a0-93c4-861684045ec4,c4,c5,27,p2,?,surb={'id': '8fffe773-7539-4a96-b318-67f739ba3061', 'route': ['p2', 'e3', 'i3', 'x6', 'p1', 'c4']}
1769444123.2550309,RECEIVED,b307857f-e889-4a24-8c6a-197e64bf6550,edcc67a8-3031-4ba9-814f-6a5a53320468,c4,c5,27,p2,?,surb={'id': '2aa38450-ffc5-4407-9781-6b1d176df766', 'route': ['p2', 'e10', 'i12', 'x6', 'p1', 'c4']}
1769444123.5243223,RECEIVED,2315d27b-1459-478a-8217-ba4466ea7f7b,b3dabfa1-72ad-4078-a8e3-8df99a3bb504,c4,c5,27,p2,?,surb={'id': '83a4423e-92d7-4249-898d-03cefa08e48f', 'route': ['p2', 'e12', 'i6', 'x1', 'p1', 'c4']}
1769444123.567533,RECEIVED,12e8eaf8-7984-4e25-9469-bf2482206632,b8b65baa-914b-401e-93c1-81f4ba8c5cd3,c3,c5,27,p2,?,surb={'id': 'a59a9315-d268-4cf7-8919-07ef372808d4', 'route': ['p2', 'e6', 'i2', 'x7', 'p3', 'c3']}
1769444123.5774095,RECEIVED,76bd87b6-30e2-428f-abfd-e1936a523b8d,afa771ed-3aa8-4172-9952-af40f248b1d8,c4,c5,27,p2,?,surb={'id': '7b863035-d66e-4a33-9aea-25f2e3ae4266', 'route': ['p2', 'e12', 'i3', 'x1', 'p1', 'c4']}
1769444123.6084785,RECEIVED,992335fb-72a3-4fd4-9854-46675a9a4743,75edbf73-8bbe-47d2-8e8f-6c9238b54a0c,c4,c5,27,p2,?,surb={'id': 'e0f1c672-acd5-4d52-a25d-00b765b8c5d7', 'route': ['p2', 'e3', 'i2', 'x12', 'p1', 'c4']}
1769444123.7533145,RECEIVED,2a8d20ca-6f6a-49c1-aa5e-83bdda767524,d22d2171-8e14-4ad1-921e-25d26774bbea,c3,c5,26,p2,?,surb={'id': '8a3c57d5-1fb4-4e61-8bd9-e383233ccd24', 'route': ['p2', 'e6', 'i11', 'x10', 'p3', 'c3']}
1769444123.7618933,RECEIVED,db93d4ea-1b67-49d0-b445-af787fed252f,7614dbd1-d2b9-4fc8-ae88-f239a53a6379,c3,c5,27,p2,?,surb={'id': '5ff31e4a-5de2-40a4-bcd6-afaa5ced0d66', 'route': ['p2', 'e6', 'i4', 'x10', 'p3', 'c3']}
1769444123.8237307,SENT,aa9632ef-195d-421c-8773-6fe4ab0c77c2,a0c3ad8d-1e02-44ef-a4f2-edffcd81a257,c5,c4,3396,?,p2,
1769444123.8238597,CREATED,4b7866c4-5386-49e2-885d-7c748d199727,0781afaf-a90d-47b5-a75d-b62101140b42,c5,c4,27,?,?,surb={'id': 'd3bbd642-9c0a-44cd-9fd9-ab4ff0d47c89', 'route': ['p1', 'e11', 'i5', 'x11', 'p2', 'c5']}
1769444124.2036605,SENT,bbea6e6c-87ab-4431-a76f-eafc0fc64d05,2173ecd4-d0af-48a5-b996-de9151cd0b33,c5,c4,3361,?,p2,
1769444124.2037966,CREATED,79d7f939-2234-466a-912f-147aa13a3cbb,61b1e690-7967-4c23-b294-9bfb51d9f039,c5,c4,25,?,?,surb={'id': 'd4f9b74e-5379-4299-b45b-d4a99a29cf87', 'route': ['p1', 'e7', 'i3', 'x10', 'p2', 'c5']}
1769444124.2566845,RECEIVED,4b63999c-0242-4101-a9ba-398495a52832,a559979e-b51e-4c79-9621-9209a8563261,c4,c5,27,p2,?,surb={'id': 'ab910823-72eb-45f0-a84a-44caa7a1a770', 'route': ['p2', 'e3', 'i6', 'x6', 'p1', 'c4']}
1769444124.341739,SENT,99ab46ea-fc90-4455-b0e8-90c8952b08c2,708f36ca-cfc1-4ae8-b4ac-fd218d56cf1e,c5,c4,3359,?,p2,
1769444124.3418708,CREATED,81022e3b-f66d-4389-9748-b2ac7a760960,5aecc944-9bd2-46f3-84e7-79975886f0f3,c5,c4,25,?,?,surb={'id': 'f551d6bd-45a7-47f7-9665-eb2175fe5bd9', 'route': ['p1', 'e10', 'i9', 'x1', 'p2', 'c5']}
1769444124.4346914,RECEIVED,d143f858-6c77-4bd0-8f91-699750aebca9,4104a606-92f3-40a1-92b0-e9ade1431c38,c4,c5,27,p2,?,surb={'id': 'ca520c77-99c2-45e9-80b6-36457f8ff78c', 'route': ['p2', 'e12', 'i4', 'x4', 'p1', 'c4']}
1769444124.5004058,RECEIVED,34191562-8911-44a0-bf70-ee7352c3be7b,39feb02b-ad2a-42dd-94ea-a9b1c9d4ee83,c4,c5,25,p2,?,surb={'id': 'b97ca981-2168-45c3-814c-cf0753c3195f', 'route': ['p2', 'e4', 'i5', 'x12', 'p1', 'c4']}
