timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769734346.6860938,SENT,bc0f4028-9614-4653-b372-133bca244912,4f486087-fadc-4640-a65e-94fca95d6c86,c1,DROP,2032,?,p1,
1769734346.6862228,CREATED,c8bc7c45-f983-43ac-ae5f-c0519249c093,0fd28a1d-2653-4725-a354-651345222391,c1,DROP,26,?,?,
1769734346.7951744,SENT,30170060-64dd-4070-a15b-93797cfe636d,ff11ff4c-4a13-4753-bf3e-e4be39ee943d,c1,DROP,2044,?,p1,
1769734346.7952952,CREATED,f3862b6d-ebbe-46f0-9814-23611b42a07f,bdc7cb77-bad6-4d8b-aa52-72a875c4dd04,c1,DROP,27,?,?,
1769734346.9131236,SENT,178f5677-d9c0-464a-8001-f4e2be348539,c79ef702-e0a4-4a82-a6ea-b5b7fb2328a6,c1,DROP,2015,?,p1,
1769734346.9132574,CREATED,bbf0bc67-b936-49cd-857e-d4bf6766d139,24aaac64-710a-4674-b2a1-bb19fb25a454,c1,DROP,27,?,?,
1769734347.038849,SENT,6e9a9df1-91ce-4fba-9003-d62f8de7c930,4a126e4d-4a2b-4cd1-bb97-2c96d8d3c1a0,c1,DROP,2016,?,p1,
1769734347.0389693,CREATED,0b94320f-8ff8-4afe-ae83-95c12418b248,96a1e0ef-4537-4510-be40-70b44f13345e,c1,DROP,27,?,?,
1769734347.2738142,SENT,6fbe28f5-fac9-4403-9452-c1b74632bbbb,1f3a332c-2ed9-4d54-abe4-70b38465bc24,c1,DROP,2015,?,p1,
1769734347.273935,CREATED,92729d81-1700-46b3-a321-8a2823fe68c9,9e6218e0-956a-4e45-ae93-66857c069146,c1,DROP,27,?,?,
1769734347.431971,SENT,4602dd4d-c39c-4fb3-9265-06c6b229bf9b,d9a5eafc-0208-4cbe-8d2c-ed7c2816c5bd,c1,DROP,2020,?,p1,
1769734347.432135,CREATED,2796364c-2e2e-4ff3-a113-df4e7829ea33,849f5df4-5f72-4842-b154-1bba21528b2d,c1,DROP,27,?,?,
1769734347.6574123,SENT,0547e61c-8d51-4914-af38-c8168ea5cdf5,269af3a4-a816-4efa-b6f4-eed49db69dad,c1,c3,3368,?,p1,
1769734347.6575491,CREATED,e686050d-e3f5-4834-82e3-f89368cb083f,3fdfa3cb-e74c-4a76-b809-ba4cd3fc1e1d,c1,c3,26,?,?,surb={'id': '86f3c4e1-e374-42b6-9646-80bcd1e8f1f4', 'route': ['p3', 'e7', 'i4', 'x2', 'p1', 'c1']}
1769734360.6155784,RECEIVED,437938af-21ce-4dff-9eee-326163deb6f9,20da00dd-e410-4c28-8a96-57db98297cd0,c5,c1,26,p1,?,surb={'id': '4d7ba047-837c-4ad6-8f8c-38868c5c44f4', 'route': ['p1', 'e6', 'i10', 'x5', 'p2', 'c5']}
1769734360.9215884,RECEIVED,97ab208a-7b99-456f-bc13-5d4b53439830,ab1d80b1-9258-4d5c-b48f-2c4264efe41c,c5,c1,26,p1,?,surb={'id': '7e9665a2-a17b-4cba-bee9-d68d881b7b19', 'route': ['p1', 'e1', 'i7', 'x8', 'p2', 'c5']}
1769734360.983385,SENT,4679676b-08dc-4f02-a72f-59ef4e1ddfb8,f6c0225e-2563-456c-809f-812601fce1e1,c1,c3,3376,?,p1,
1769734360.9835331,CREATED,fd1de190-8766-4f22-a05e-a2a33bdc0f3e,da967339-af59-47d4-a633-3fdd9d95c260,c1,c3,27,?,?,surb={'id': 'b6806531-cfd2-4e57-af6f-35be7f58962f', 'route': ['p3', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769734361.0695982,SENT,f18a4da9-0ead-442c-b025-44a5d855109e,d996de5a-bce9-4f5a-a71a-6e90c2d78b32,c1,c3,3375,?,p1,
1769734361.0704958,CREATED,43a16d2c-62db-4def-9b2f-f7313b3a2366,fa83d44c-db01-4350-b3a0-081a1dc42be7,c1,c3,27,?,?,surb={'id': 'd0e99a94-f818-4dd9-9440-1bb3e32d977c', 'route': ['p3', 'e3', 'i11', 'x2', 'p1', 'c1']}
1769734361.175497,SENT,0bb0252b-6b66-4f43-a4a9-364795a954e9,7afb74dd-0a34-4c69-b2d7-97e21cf1d173,c1,c3,3392,?,p1,
1769734361.1756446,CREATED,e406a7d6-93cb-4ad5-aca0-6c6b9ab9d078,110700e4-a3e0-4a13-b66e-980b8967b3a9,c1,c3,27,?,?,surb={'id': '344f8ae9-3ecc-4560-a2db-b8241c343963', 'route': ['p3', 'e11', 'i6', 'x12', 'p1', 'c1']}
1769734362.2008765,SENT,d335b4d7-a440-4810-a9e4-44543dce54c5,15000b6f-6901-4dbe-8a0f-e65aaecf4b5d,c1,c3,3388,?,p1,
1769734362.201025,CREATED,6158f624-67ec-4c24-9703-808000f14b36,f7018015-b9f5-4f83-ad8d-716372bc052e,c1,c3,27,?,?,surb={'id': 'c1111bd2-c436-4601-ab72-88d3d75fcfe3', 'route': ['p3', 'e11', 'i2', 'x6', 'p1', 'c1']}
1769734362.3754084,RECEIVED,b095140f-28af-413b-b9a4-3bdea9db06c2,db770353-e622-418c-b6d5-22b4a0b192b8,c5,c1,25,p1,?,surb={'id': '22e8ffcf-4c17-43f2-89a4-778677330520', 'route': ['p1', 'e7', 'i4', 'x7', 'p2', 'c5']}
1769734362.4739668,SENT,707d1d57-8c44-4c66-aafa-9240dd1cd0f9,63e22c50-c360-472e-ae0f-63901e8f1b5a,c1,c3,3381,?,p1,
1769734362.4747927,CREATED,8478a9cf-dc18-4ad6-b0e6-c5a9819d000b,395a70d8-4d8b-49f2-b92d-8655c7ed1fdc,c1,c3,26,?,?,surb={'id': 'bb6c15f9-644c-4141-8796-b109760c8a2a', 'route': ['p3', 'e9', 'i4', 'x5', 'p1', 'c1']}
1769734362.8685176,RECEIVED,1e93095a-b218-4969-b521-e703e3e90195,09c45202-489c-4244-95bb-c883bf393068,c5,c1,27,p1,?,surb={'id': '0551e6ce-166a-4dce-93d4-f6c3f6274cf0', 'route': ['p1', 'e9', 'i8', 'x5', 'p2', 'c5']}
1769734363.0053635,SENT,ab17d8f2-fb9e-4185-bd74-0d9001fc5185,afc76db6-dcbb-4db4-8722-aa698153f6e0,c1,c3,3379,?,p1,
1769734363.0054655,CREATED,a087031d-2dd9-49f6-8ee9-416525efb679,7ecb7199-a21b-48e3-a859-6a2353b93af2,c1,c3,26,?,?,surb={'id': '53a4cb49-6e47-4591-a4ea-320b67b463a7', 'route': ['p3', 'e4', 'i8', 'x6', 'p1', 'c1']}
1769734363.050554,SENT,0e11e2ac-6baa-42e6-acef-5933c5dc8000,8b8867fc-7bcb-4a7f-93fb-a8fb24fff299,c1,c3,3359,?,p1,
1769734363.0507054,CREATED,db37c281-6779-4c7c-ad1a-6769b92aafe6,50c63ee0-6789-425f-bbcd-cd23da5fee8a,c1,c3,26,?,?,surb={'id': '22983548-e701-491b-acb0-59304990177e', 'route': ['p3', 'e11', 'i7', 'x2', 'p1', 'c1']}
1769734363.0512571,RECEIVED,9892e7f2-5746-48fd-8922-92d311fe21a2,c6011776-efb2-4d92-a925-49cc87a8eed3,c5,c1,27,p1,?,surb={'id': 'f97518e8-2981-4cec-8b7d-559c9035ca96', 'route': ['p1', 'e10', 'i10', 'x8', 'p2', 'c5']}
1769734363.1351042,RECEIVED,465d19fb-eb61-4e6d-9046-d793fad2ec54,5bceac6f-2912-4629-a7ba-90a312a9eccf,c5,c1,27,p1,?,surb={'id': '2b5c7705-940b-4d78-baa1-ad7e84286cf0', 'route': ['p1', 'e6', 'i3', 'x2', 'p2', 'c5']}
1769734363.4949448,SENT,2ac11c02-fba7-4ac1-8a89-91969960d7a6,fd9a196b-263d-4a07-8c83-fa840212d330,c1,c3,3376,?,p1,
1769734363.4950995,CREATED,060591c7-b724-46af-b711-a7b4e804f102,f13485d6-a3ca-4df0-9548-4f3cc7d7cb13,c1,c3,26,?,?,surb={'id': '30d9b681-8bfc-4542-8d70-c48656fb7bed', 'route': ['p3', 'e9', 'i1', 'x5', 'p1', 'c1']}
1769734363.5954537,RECEIVED,db5879a6-85f4-4146-876f-e5ed2a13111d,16f4a729-1a85-4ea6-abb3-0bea1f06f144,c5,c1,27,p1,?,surb={'id': '06fce677-e9ea-4868-9c5e-4ff41977c711', 'route': ['p1', 'e7', 'i5', 'x3', 'p2', 'c5']}
1769734363.7162464,SENT,1c563ba8-6b30-4ce1-8741-d37f005fce14,cf5cb560-bc80-47aa-ada5-987750cf9775,c1,c3,3375,?,p1,
1769734363.7163947,CREATED,45e89270-7597-47d7-a4dc-bef8b66d3e83,6952727c-4582-454c-bdc3-adac23ee9633,c1,c3,27,?,?,surb={'id': 'e61abf67-80ce-412a-bf35-d96d2edcfac8', 'route': ['p3', 'e3', 'i2', 'x1', 'p1', 'c1']}
1769734363.9391189,SENT,90500f87-014b-48a9-8c23-6542226275e3,5da91081-fdf3-4875-ba70-d4e39feff393,c1,c3,3404,?,p1,
1769734363.9392128,CREATED,69754494-90dc-4ca4-bbcd-fdde553d1186,6fc65cab-1f83-435c-afbb-49c2107e0f2b,c1,c3,27,?,?,surb={'id': '596f126a-18eb-43a3-a153-639e957fad4e', 'route': ['p3', 'e5', 'i2', 'x12', 'p1', 'c1']}
1769734363.9512317,RECEIVED,9b34a513-2902-4a6b-830a-d7b2f443f2c3,ea7f29b2-b550-4098-bb0f-245ede53341e,c5,c1,27,p1,?,surb={'id': 'c72cf782-75f5-45fa-b335-ed47aa1efd25', 'route': ['p1', 'e9', 'i10', 'x12', 'p2', 'c5']}
1769734363.991304,SENT,6d3730f5-d69e-4a9e-914b-c325485304be,befa95bf-81a9-46ff-b560-700743db8a77,c1,c3,3366,?,p1,
1769734363.991411,CREATED,1563c380-d32a-4a0a-a4d8-0ab6890d38f9,a1b59468-c54c-4288-b8e1-8ff0bc52b00e,c1,c3,26,?,?,surb={'id': '2a5f7162-e3fa-4b30-ba2f-719e31857ddf', 'route': ['p3', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769734363.997617,SENT,3d138bdd-c791-46e5-a96f-8bae556ca7ea,9b118ffd-49f7-4195-9de2-f1c5ed39ace6,c1,c3,3358,?,p1,
1769734363.9977098,CREATED,4ef01583-9f23-4b6a-a4c6-7aa197a60d29,f5172e0a-140a-4f13-bf5e-79a18dd3f0eb,c1,c3,27,?,?,surb={'id': '17bc039e-6f5f-4593-9f49-b888f20b5f52', 'route': ['p3', 'e7', 'i5', 'x8', 'p1', 'c1']}
1769734364.0131824,SENT,257804c0-6e00-4e77-9caa-cc6d0f5ddab5,14af3b27-33a8-4371-93c8-c9b4364f8fb4,c1,c3,3391,?,p1,
1769734364.0134578,CREATED,5a98e11a-19b1-4bcc-a70a-4442e26dfe2b,8b4ff3fd-c15a-492a-b2b7-49967c4bbb3c,c1,c3,27,?,?,surb={'id': '3842df43-5334-4cff-a9f7-d2a68409fcff', 'route': ['p3', 'e4', 'i12', 'x11', 'p1', 'c1']}
1769734364.113358,SENT,3e778da0-4379-42bb-9fb5-c7125b51c248,4d907736-7fa3-4477-b120-ea0651af19db,c1,c3,3396,?,p1,
1769734364.1139479,CREATED,92e35163-7cc0-47e9-9838-0e8729dd2cd9,513b0228-127d-4c6b-8c49-9ec4f2d584a9,c1,c3,27,?,?,surb={'id': '52cd6e9c-865e-4e26-a4ba-82f6111db3fd', 'route': ['p3', 'e1', 'i12', 'x8', 'p1', 'c1']}
1769734364.264159,RECEIVED,bacf54dc-590c-4fb0-8b45-f814de48bb59,4673cab0-f877-422b-9d66-da2851897e92,c5,c1,27,p1,?,surb={'id': 'fb81b01d-5f16-4f4c-8482-33896782c59d', 'route': ['p1', 'e5', 'i1', 'x8', 'p2', 'c5']}
1769734364.3243024,RECEIVED,95026055-fc4f-4bd9-92bb-765201cc364f,b04986c6-1bd5-4db1-a6aa-09e2ee1106f4,c5,c1,27,p1,?,surb={'id': '134a7c6b-5ae5-410c-9044-4824ab30d070', 'route': ['p1', 'e10', 'i4', 'x4', 'p2', 'c5']}
1769734364.4046538,SENT,7e7a3e7e-be82-4f60-9307-0cec2df82fa5,61e7a41f-9c25-45b3-b0be-25147fef7b98,c1,c3,3388,?,p1,
1769734364.4048052,CREATED,14cc3e39-8c9a-46f9-b903-22e4b1e31bc9,5fd9f67b-dcaf-4389-ab07-31ce4614f06f,c1,c3,27,?,?,surb={'id': '4cf75e8d-f060-49d3-a44a-345ecd8731ac', 'route': ['p3', 'e4', 'i7', 'x4', 'p1', 'c1']}
1769734364.44516,RECEIVED,71e87aa4-e4e7-406f-8b2f-015f1c922eed,864c0a36-5040-486a-8333-786510b8f725,c5,c1,27,p1,?,surb={'id': '9c8161bf-aa83-4d09-aa55-dad65b364fd5', 'route': ['p1', 'e2', 'i12', 'x3', 'p2', 'c5']}
1769734364.5880797,SENT,50ecfc0e-3fa9-4cf2-b1d6-ab7872197b97,6beaf8c1-7e08-421d-8680-5f2d601316a3,c1,c3,3381,?,p1,
1769734364.5882792,CREATED,89b0fdda-0eba-4be3-beab-a39e7b206a2a,2450f4ea-0944-44a2-b69d-effe4771c741,c1,c3,27,?,?,surb={'id': '019e1475-bc5c-4a78-bcd7-219c9149a860', 'route': ['p3', 'e2', 'i1', 'x9', 'p1', 'c1']}
1769734364.7067144,SENT,2e48108d-375e-44d2-8be7-b06e06499d01,9cb612c2-aa46-4b84-9a11-be48dc56be23,c1,c3,3392,?,p1,
1769734364.7068639,CREATED,ae466760-e12b-4882-b117-4bfe258c8bfe,efe9753d-41ec-4088-b621-8779eb6dec46,c1,c3,27,?,?,surb={'id': '4cf044f7-484f-42e9-9a08-521853118496', 'route': ['p3', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769734365.2117078,RECEIVED,4de25c5e-9f8c-42d6-b2a7-d49f137625dd,a787b143-0bd2-42d8-9640-4bff128b1b9c,c5,c1,27,p1,?,surb={'id': '73cb8823-6b53-4f15-a6fd-6e3558abd6d8', 'route': ['p1', 'e5', 'i6', 'x5', 'p2', 'c5']}
1769734365.2223644,SENT,18c3b065-d68c-4740-b1a0-df06c58612b8,81c1c9c0-eacf-42b9-ae4b-cbb4ee86f0d6,c1,c3,3399,?,p1,
1769734365.2225096,CREATED,ca2683a5-64cc-41dd-ab69-1c2cf12a1df0,676dd55d-4b69-42f1-af03-c5990521191d,c1,c3,26,?,?,surb={'id': 'c2e96908-2bc7-4490-b1f0-99d700d24484', 'route': ['p3', 'e8', 'i12', 'x6', 'p1', 'c1']}
1769734365.332358,RECEIVED,0e660bd2-bece-4c5d-9afd-e69f585e8075,c7fa8f71-d323-4a60-b772-ab0429f17a8e,c5,c1,27,p1,?,surb={'id': '3fa49d05-71fc-4723-8840-65b9090ad15e', 'route': ['p1', 'e9', 'i1', 'x2', 'p2', 'c5']}
1769734365.6936715,SENT,1eeeb941-9710-486a-90ea-4387c9810272,b625fdff-dede-4a06-8cbe-8c926304ce46,c1,c3,3393,?,p1,
1769734365.6938045,CREATED,13abdad6-af55-4322-8d42-16af8fa1309a,c38042e5-c10e-4daa-b81d-4586d09c1669,c1,c3,27,?,?,surb={'id': '01032ca0-3661-4389-bd89-5f5b9e43fe87', 'route': ['p3', 'e5', 'i4', 'x3', 'p1', 'c1']}
1769734365.7068474,RECEIVED,3a3d0967-9d0f-481c-8f37-eef899218d78,050489d3-4ca4-49cb-9c87-787dea701717,c5,c1,27,p1,?,surb={'id': 'b0aabac6-8094-4a8a-af95-7e48a2322d12', 'route': ['p1', 'e8', 'i7', 'x9', 'p2', 'c5']}
1769734365.9673223,RECEIVED,2f86cf2f-10fe-48e2-9972-224a5ea2e024,9d7a2280-4556-45bd-8fbb-fb8d41e8f9d2,c5,c1,27,p1,?,surb={'id': '799aa9a9-f052-472b-9a1d-22b0f8b79c6f', 'route': ['p1', 'e4', 'i5', 'x10', 'p2', 'c5']}
1769734366.0565584,SENT,aaee9ba0-7e38-4032-aa99-287544d6b4d5,edadde45-3b57-4df4-a7f2-ac5dfe5bfabe,c1,c3,3384,?,p1,
1769734366.0567095,CREATED,17b26a99-2a79-4634-81b7-af1951f9f8a1,899439ac-e592-4260-945a-ee8642d18332,c1,c3,27,?,?,surb={'id': 'c733ef05-52ff-4baf-873e-640ef06becbb', 'route': ['p3', 'e9', 'i6', 'x10', 'p1', 'c1']}
1769734366.5488367,SENT,a6cd8c85-b3c4-4368-9d84-1a04fd1bd1dc,05bf435d-65fc-4cba-a258-7e1761d5606e,c1,c3,3384,?,p1,
1769734366.5489826,CREATED,0f963965-2014-48a1-9be3-4b0a58687c69,15f7ee9b-8228-4899-85f9-9e7bdbe5b572,c1,c3,26,?,?,surb={'id': '9c8a33e3-8361-4787-8501-af5d0477cad5', 'route': ['p3', 'e1', 'i11', 'x1', 'p1', 'c1']}
1769734366.7465868,SENT,be920542-0b48-42bc-a33b-4885ab3eae56,1ac2f72a-9fa0-4533-ae71-3a6b16b0e2a7,c1,c3,3389,?,p1,
1769734366.7468307,CREATED,d2f9936a-43af-4dbb-8af7-a57c72287958,0704c6ae-456d-4869-b2f7-1b0ffb85f9ae,c1,c3,27,?,?,surb={'id': 'dfdf7f49-c0ed-439a-a74d-813243eeda1e', 'route': ['p3', 'e11', 'i1', 'x7', 'p1', 'c1']}
1769734366.9757128,RECEIVED,81b7e3f5-7994-4d91-9409-71f645dce233,e3518169-dae8-43f7-876d-e092485f851b,c5,c1,27,p1,?,surb={'id': 'e0eaca03-bf2d-44d3-9e48-439076df0ffd', 'route': ['p1', 'e8', 'i5', 'x2', 'p2', 'c5']}
1769734367.0653627,SENT,e676a18a-ff13-4730-9dff-8f194021e099,0fb88f20-a9c0-4cac-9961-5057c06f8cdc,c1,c3,3382,?,p1,
1769734367.065509,CREATED,e19fd489-f427-4795-85a4-fe1588003ea2,866c1950-3fb0-4f39-902d-6bf9fa2550d6,c1,c3,27,?,?,surb={'id': '43d2305a-2927-429d-bf13-726e70f55d47', 'route': ['p3', 'e10', 'i5', 'x3', 'p1', 'c1']}
1769734367.1246746,RECEIVED,169eb37e-eb5a-4c63-9765-92ba98a8f596,7606b1d2-7c0b-407b-9818-64810c77217d,c5,c1,27,p1,?,surb={'id': '16d4485a-b4f4-4e21-8dc4-60d3fd1359d8', 'route': ['p1', 'e2', 'i11', 'x2', 'p2', 'c5']}
1769734367.1343539,SENT,a6c98395-b12d-44f3-aa1b-46e7356b17f1,927bc47e-ec1d-48af-9a0c-ae33996ce273,c1,DROP,2031,?,p1,
1769734367.134478,CREATED,06544ea4-cacd-4920-8129-68934ba258cc,ca731527-8119-494f-90dd-a8515fb3c5ed,c1,DROP,27,?,?,
1769734367.1576543,SENT,e4840b11-25b2-45e8-8f69-d8d29403cafe,5f2495e7-35b9-41a9-b191-59bf9a5f03a0,c1,DROP,2019,?,p1,
1769734367.157784,CREATED,b93bd5f9-9c93-49fa-96d6-2e2ac52a36f2,2e0ed678-3ad0-4374-b311-afc6b3fe1f34,c1,DROP,27,?,?,
1769734367.5981371,SENT,bd26b292-f69e-4e9b-bbbb-b4716a4be583,e9a1bd81-3888-4201-aa22-0810e40e9348,c1,c3,3376,?,p1,
1769734367.598274,CREATED,45fd0426-6a0e-4f83-ba3a-0766c7fd71e7,3ed9f677-d95d-471c-96c3-da0236acb964,c1,c3,27,?,?,surb={'id': 'd32d587a-4549-480d-9d86-17841da1136c', 'route': ['p3', 'e3', 'i3', 'x5', 'p1', 'c1']}
1769734367.7268267,RECEIVED,1cae2858-3b1d-4b21-af48-3c316973c618,90a6a2a5-1ff4-4620-ab02-c959cff9ee18,c5,c1,26,p1,?,surb={'id': 'f74c24e4-397d-4815-bbdf-360ad1817b6d', 'route': ['p1', 'e12', 'i2', 'x11', 'p2', 'c5']}
1769734367.9795156,SENT,0e3b8c17-a027-43b0-9c4a-b2a37b1d5c47,b4de376c-f8cf-4e9e-ad88-62fd62650768,c1,c3,3379,?,p1,
1769734367.9796817,CREATED,5dc8f5a1-81cb-4c12-a1b7-d5b6ae8d9110,f372d7a8-bc40-43d7-8f09-3a4e4e641c2c,c1,c3,27,?,?,surb={'id': '928342e5-c5e5-42fb-8162-9f9dac22a14d', 'route': ['p3', 'e9', 'i6', 'x12', 'p1', 'c1']}
1769734368.352641,RECEIVED,9b414609-6b1a-4b68-ad67-abebaa251584,47ea51bb-498c-43f0-b73f-3783db0de288,c5,c1,26,p1,?,surb={'id': 'ba6a60b1-a8c4-4b75-a305-6d14933f3173', 'route': ['p1', 'e10', 'i10', 'x11', 'p2', 'c5']}
1769734368.4061189,SENT,690b75ce-20a8-4fe1-af6d-962338a29cab,27f424db-5b16-4bf2-b021-fc2d796c7af1,c1,c3,3384,?,p1,
1769734368.4062703,CREATED,59845d0d-f4e5-4f09-8e1c-c7c2768926ee,36f413ce-4a7c-40c1-b6dd-d5bd55894b4e,c1,c3,27,?,?,surb={'id': 'cbc34c6f-1fe3-4df1-aa30-9d4ed802b7a4', 'route': ['p3', 'e3', 'i2', 'x1', 'p1', 'c1']}
1769734368.5688272,RECEIVED,c64cf148-972e-4d90-a965-d20bf67ddb48,3a7984b2-b052-47ed-8cd7-718a6c609f7c,c5,c1,27,p1,?,surb={'id': '391d26f7-d477-49ce-90f2-33708b1664db', 'route': ['p1', 'e11', 'i5', 'x2', 'p2', 'c5']}
1769734368.6619315,SENT,7a97bb60-cfc8-45fc-abe3-3291802329d2,a09d9ed3-b62a-4132-b7fc-df1195c4417d,c1,c3,3393,?,p1,
1769734368.662032,CREATED,e92ba093-dbf4-46c6-b93d-175ce549655b,cf505101-812e-475a-a429-93f311aadfce,c1,c3,27,?,?,surb={'id': '2d5df054-a0e1-44e9-93fd-28446c1db0a9', 'route': ['p3', 'e3', 'i10', 'x9', 'p1', 'c1']}
1769734369.3967001,SENT,9f0bc519-60ab-46dc-93b9-34cf7633c1e2,cf25e816-205d-4b1b-9047-e9ef682ab11a,c1,c3,3384,?,p1,
1769734369.3968017,CREATED,d3948aea-64d1-4d65-9321-8f9412c38882,0cb42787-8195-4ebc-a0e1-61d3ff401a83,c1,c3,27,?,?,surb={'id': 'e300fc25-e3b3-4e04-9820-63d0dbbdda17', 'route': ['p3', 'e12', 'i4', 'x9', 'p1', 'c1']}
1769734369.8658645,RECEIVED,dc1d89c3-b545-44ad-97b2-7b9a04a3b0cb,b6caab0c-cade-457d-bccb-afd6a72422dc,c5,c1,27,p1,?,surb={'id': '50044c76-56ad-4df1-b2a0-c66db1c5070a', 'route': ['p1', 'e3', 'i8', 'x9', 'p2', 'c5']}
1769734370.013875,RECEIVED,ecc1ab1a-e6f7-4b5e-85d1-68857d0511f1,57123d2b-374c-4635-bae2-7c13fe0fef71,c5,c1,27,p1,?,surb={'id': '193416c5-764f-4a2e-a419-58d0a8831333', 'route': ['p1', 'e10', 'i8', 'x6', 'p2', 'c5']}
1769734370.1197464,SENT,00044b88-eb36-4f52-85b9-af61557431b6,7ada261a-e2da-4f83-b13b-c01d07da8dbb,c1,c3,3359,?,p1,
1769734370.119898,CREATED,ce89cf92-c5a1-4ba8-ba2c-7fdacfbe3009,41c5d453-aca4-4e0e-a6a3-432a6df66a77,c1,c3,27,?,?,surb={'id': 'b53ef6fa-aae6-48a8-ba2e-bce195b5275e', 'route': ['p3', 'e10', 'i3', 'x8', 'p1', 'c1']}
1769734370.1262739,RECEIVED,0648fae1-5f48-43ce-9cb2-21340db1ea39,bda7c6a0-ebf9-4124-947c-a0c8e8de32fd,c5,c1,27,p1,?,surb={'id': 'b56cca75-51c2-4704-90e8-890302fa44bb', 'route': ['p1', 'e3', 'i12', 'x8', 'p2', 'c5']}
1769734370.269578,RECEIVED,77c7a349-e0ca-464e-8366-37cc2134bddd,fdedb06d-91ad-4694-bbd7-7b3d4fde8c40,c5,c1,26,p1,?,surb={'id': '3691c1d6-e054-42d7-bc7b-2abd39d25423', 'route': ['p1', 'e6', 'i4', 'x10', 'p2', 'c5']}
1769734370.7075152,SENT,60608c9f-5af0-47fb-8791-9b38c946ccd9,3f1526d2-8140-4742-952c-2ff0cc5dd8bf,c1,c3,3384,?,p1,
1769734370.7076697,CREATED,3f0590b0-e7d0-4306-9b69-ea1102d451b2,eeba0581-7a03-4a44-846b-a0dd982d6e08,c1,c3,27,?,?,surb={'id': 'd4b0ba80-4cfd-4ad7-919c-d0aec75fbdc8', 'route': ['p3', 'e8', 'i9', 'x5', 'p1', 'c1']}
1769734370.722202,SENT,1a5df508-9b88-4c12-9fe1-6f91885fa7cf,7918943a-6eb8-44fc-8799-83f69d388a82,c1,c3,3400,?,p1,
1769734370.722369,CREATED,625e68ef-41da-49f9-bb62-06e1ddc74199,96f5da38-75e0-4ca9-b68e-5dcc1d84e14f,c1,c3,26,?,?,surb={'id': '2b600665-61ab-4a79-8cf9-d3123e6fc172', 'route': ['p3', 'e10', 'i12', 'x12', 'p1', 'c1']}
1769734370.8715587,SENT,d3ca50e3-78ad-4f5a-926a-b8094d302471,911f812f-c605-4c5e-9a99-1d572f2d7cc6,c1,c3,3363,?,p1,
1769734370.8717213,CREATED,9ed43acc-53ac-4558-90bd-c0e1eedd9999,d9dcd375-5cee-4265-881d-53d6112eb892,c1,c3,27,?,?,surb={'id': 'df566ee7-733e-40e6-a677-7db44e9714c8', 'route': ['p3', 'e7', 'i2', 'x4', 'p1', 'c1']}
1769734371.0874138,RECEIVED,ccdf57f7-43d8-4074-8b05-9d505c946c63,97f9835a-159e-44b8-b683-3385f5ba1af4,c5,c1,27,p1,?,surb={'id': 'bd478f45-0bf1-4e99-abff-70751007d6dc', 'route': ['p1', 'e1', 'i5', 'x12', 'p2', 'c5']}
1769734371.2496903,RECEIVED,6fd8ac6b-2200-4d44-abf8-795ba8659797,7831f977-a472-47e6-bd90-f70dca9152d2,c5,c1,27,p1,?,surb={'id': '6681532a-38e4-4e22-9562-1850f96751fa', 'route': ['p1', 'e4', 'i7', 'x1', 'p2', 'c5']}
1769734371.338133,RECEIVED,b25bebb3-4836-4975-8c1d-8451d46dab53,f51b2acc-fa26-46c7-afbd-2d3784948667,c5,c1,27,p1,?,surb={'id': 'f40cb535-8367-4e13-bf5a-cf7ea7ffa92c', 'route': ['p1', 'e5', 'i6', 'x4', 'p2', 'c5']}
1769734371.6208,SENT,2af47acc-e3ba-42cf-92ec-273795f3afde,171f01f7-4b01-4f3d-877b-8a4ef5d8bdbb,c1,c3,3360,?,p1,
1769734371.62095,CREATED,ede5d177-7b78-4f30-97f6-9fdd898c723e,33429b81-f869-4763-b5c2-c5a006fe10aa,c1,c3,27,?,?,surb={'id': 'e1d84d5a-1d10-487b-83c5-186702db44e5', 'route': ['p3', 'e6', 'i8', 'x1', 'p1', 'c1']}
1769734371.6575058,RECEIVED,e1fc209d-4317-4723-8cc2-dce00816a599,a3da7af0-0273-457d-9c2b-9a48405d395d,c5,c1,27,p1,?,surb={'id': '67c84f6a-0f31-41dd-b195-f8c67a4c3fc4', 'route': ['p1', 'e9', 'i5', 'x7', 'p2', 'c5']}
1769734371.674212,SENT,04fcc15f-d81b-418a-ba14-9a744261c330,f90f46d7-53ca-4296-9d1d-c2ba1e52493d,c1,c3,3394,?,p1,
1769734371.674363,CREATED,c912bb1a-c48e-4b17-a7be-6776a4e82562,eb0154e6-e836-4f35-9c06-8afbe0550c45,c1,c3,27,?,?,surb={'id': 'e7415c3e-df81-44d8-9764-25ef16e777c0', 'route': ['p3', 'e11', 'i10', 'x4', 'p1', 'c1']}
1769734371.7104967,SENT,68b75d63-f0a1-4b61-b22d-27c508d4b5f6,e7457543-7f14-47ba-ad6f-a8902d28ee57,c1,c3,3398,?,p1,
