timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769504950.5746334,SENT,a2f557cd-a154-47fa-a85b-ff334fab2054,8de3b0c5-a316-49a4-a2b8-0a6a08b28b85,c3,DROP,2027,?,p3,
1769504950.5747764,CREATED,b8d31e82-72c3-4246-913f-cdbafecd9909,6cded39b-33f1-453c-93a5-fce365a39b96,c3,DROP,27,?,?,
1769504951.2747078,SENT,cf5de670-0f74-41ff-a9ba-ac040cd0ce23,0268743e-8096-4411-8e17-d79da7f3c87a,c3,c5,3374,?,p3,
1769504951.2748594,CREATED,4b9c8f1c-eaa2-4b41-be35-9575a6b72ada,d05956b4-5e3b-447e-b249-7dee2bfb13f4,c3,c5,26,?,?,surb={'id': 'afaa02d4-d4f3-4dab-b3ab-648fa7a2ae41', 'route': ['p2', 'e11', 'i12', 'x7', 'p3', 'c3']}
1769505532.9705226,CREATED,2b1acad8-a48c-4a5b-89fa-79a9964769f5,d3d9f293-fcb7-4894-b74a-dde1f905ef49,c3,c5,27,?,?,surb={'id': 'd17ecb46-2b50-470e-adcb-1a07066225d4', 'route': ['p2', 'e6', 'i12', 'x3', 'p3', 'c3']}
1769505533.1214545,SENT,569fac6d-836e-4c17-ac45-88351c00f1b4,e5f14e29-25b2-440f-a571-3d92d0d7144f,c3,c5,3396,?,p3,
1769505533.1215978,CREATED,87f1d98b-263f-4984-b9a7-8d873ee60ab6,cd2b73b9-4c33-46ac-b35c-4b8a864ce00b,c3,c5,27,?,?,surb={'id': 'e7f05419-d2d4-460c-a6c3-7068d63ba6e5', 'route': ['p2', 'e12', 'i12', 'x6', 'p3', 'c3']}
1769505533.1816595,RECEIVED,084eedd8-1ec1-4cbc-8f5f-fceadeb481ad,cc83a474-30b5-4157-a1ef-32bd872f9209,c2,c3,27,p3,?,surb={'id': '3d191176-ffd6-4ef4-8248-07aea91fdda4', 'route': ['p3', 'e7', 'i10', 'x7', 'p2', 'c2']}
1769505533.4555998,RECEIVED,291dc424-a00b-48ed-bff9-69c4d576d6f8,0cb72360-a240-45c9-952e-4470a4cf6007,c5,c3,27,p3,?,surb={'id': '4ad5a734-a3e1-458a-8a27-e785603eb812', 'route': ['p3', 'e6', 'i11', 'x2', 'p2', 'c5']}
1769505533.552223,RECEIVED,9acd64e3-b7d9-428b-92be-43c0f6845022,0cb72360-a240-45c9-952e-4470a4cf6007,c5,c3,27,p3,?,surb={'id': '4ad5a734-a3e1-458a-8a27-e785603eb812', 'route': ['p3', 'e6', 'i11', 'x2', 'p2', 'c5']}
1769505533.5986803,RECEIVED,2453e337-dbb8-4ab4-aacd-64e2e27cc967,fe28a740-df83-45d7-942c-0243e505e2c2,c5,c3,27,p3,?,surb={'id': '6a65eb26-6b03-442a-b2b8-712c39aeb924', 'route': ['p3', 'e6', 'i10', 'x9', 'p2', 'c5']}
1769505533.6266885,SENT,6f8f8060-cc79-404c-9ad5-33c9ccf6fdb5,696e03e9-06ee-48a5-9989-4ac811abb568,c3,c5,3380,?,p3,
1769505533.6267917,CREATED,32312ff8-e8f5-4eb4-b323-2326f391093a,cd2b73b9-4c33-46ac-b35c-4b8a864ce00b,c3,c5,27,?,?,surb={'id': 'e7f05419-d2d4-460c-a6c3-7068d63ba6e5', 'route': ['p2', 'e12', 'i12', 'x6', 'p3', 'c3']}
1769505533.7383006,RECEIVED,87085074-cd05-4c22-8f6c-6ed2d0bf7bdb,5b5e67b3-c6fd-4b3e-9d35-7a3afa0f5edb,c5,c3,27,p3,?,surb={'id': '4c2e72ce-518a-4fcf-b17c-247a64240d70', 'route': ['p3', 'e2', 'i11', 'x9', 'p2', 'c5']}
1769505533.7786517,SENT,565ddcdb-7313-4d97-a144-6335a9d415d5,e0c104f4-7902-4b3a-a3c6-abc3eb190ea0,c3,c5,3374,?,p3,
1769505533.778753,CREATED,9d429958-c3d1-47de-b756-8a344dcfd80a,169b72d7-5787-4856-ad1e-70f9e7608791,c3,c5,27,?,?,surb={'id': '44a95861-a0bc-469c-847d-b65a9445c07d', 'route': ['p2', 'e2', 'i2', 'x12', 'p3', 'c3']}
1769505533.8609297,SENT,70864354-60f4-4ff1-81d6-2682aec5f2b3,f3d7d0ea-91bc-4f8d-9208-f9d82c9e883f,c3,c5,3396,?,p3,
1769505533.8610322,CREATED,6f2f3448-b10c-4ac1-be2a-829823e4af44,169b72d7-5787-4856-ad1e-70f9e7608791,c3,c5,27,?,?,surb={'id': '44a95861-a0bc-469c-847d-b65a9445c07d', 'route': ['p2', 'e2', 'i2', 'x12', 'p3', 'c3']}
1769505534.1324878,RECEIVED,b0c61da7-3116-4ee8-a1af-eeb995fa72ae,2b555ba3-c095-449c-8b22-ecbfbb554772,c2,c3,27,p3,?,surb={'id': 'ed479ac2-d668-4904-98ff-7db0df418229', 'route': ['p3', 'e11', 'i4', 'x7', 'p2', 'c2']}
1769505534.1586616,SENT,accade97-1f68-40c5-a8fd-931ea472579f,c3e81c25-9980-4026-bb6d-5b301b41b563,c3,c5,3367,?,p3,
1769505534.1588154,CREATED,aba53c2e-f3c0-4a3c-9aba-0f6576cd8ba0,904704f9-98a7-467e-9fcb-6b805af49afd,c3,c5,27,?,?,surb={'id': 'eefe02ca-c532-40c6-93b1-da778c376fe4', 'route': ['p2', 'e3', 'i3', 'x4', 'p3', 'c3']}
1769505534.23023,SENT,3158af16-ebc6-4e49-aa1f-00ba8bb1b20f,e08fc70f-634d-446d-821a-25ccc5ecfa11,c3,c5,3397,?,p3,
1769505534.2305062,CREATED,379b407e-4194-45cc-9b7d-20613deb7c58,904704f9-98a7-467e-9fcb-6b805af49afd,c3,c5,27,?,?,surb={'id': 'eefe02ca-c532-40c6-93b1-da778c376fe4', 'route': ['p2', 'e3', 'i3', 'x4', 'p3', 'c3']}
1769505534.2896802,RECEIVED,e74e9b66-9472-4d5d-8192-b88be5f81542,989c21b7-966b-4541-b8c1-6acae6c675ad,c2,c3,26,p3,?,surb={'id': '95bf9639-91b7-4ddc-82e5-0d050fcb035c', 'route': ['p3', 'e12', 'i7', 'x12', 'p2', 'c2']}
1769505534.352793,RECEIVED,436e8426-7727-4b9e-ad05-325c9989b37b,d4e2ccff-4b45-407e-bd37-278b4181825c,c2,c3,26,p3,?,surb={'id': '26dc1a0c-1499-46f1-99dc-be2b76688bf0', 'route': ['p3', 'e12', 'i10', 'x11', 'p2', 'c2']}
1769505534.560259,SENT,438d3d7a-a623-4abe-82a2-806bb68b0765,9575f7a5-f480-4f9b-a94d-046ab8fcc536,c3,c5,3375,?,p3,
1769505534.5604122,CREATED,4af047fa-8244-4d68-824f-8861a622a033,03fd6d73-0845-4f5b-8c41-dacc69f8e9d2,c3,c5,27,?,?,surb={'id': 'e8e52403-ec3b-489d-a081-5d302063788e', 'route': ['p2', 'e11', 'i4', 'x3', 'p3', 'c3']}
1769505534.5884223,SENT,4b671838-412b-4905-bf1d-0010d4296bae,c096b0a3-5a10-4f88-8e35-22c5ed8cc615,c3,c5,3395,?,p3,
1769505534.5885742,CREATED,4e5584b5-84e8-4578-a96f-729f6251c946,03fd6d73-0845-4f5b-8c41-dacc69f8e9d2,c3,c5,27,?,?,surb={'id': 'e8e52403-ec3b-489d-a081-5d302063788e', 'route': ['p2', 'e11', 'i4', 'x3', 'p3', 'c3']}
1769505534.6174495,RECEIVED,26d464ab-d18b-45e0-be51-0d5d7be01d46,fd29717f-4719-41d9-9c82-5b6e4dc5df7e,c2,c3,27,p3,?,surb={'id': 'cd9bcb15-4e31-40fa-9f6a-b1f0f470871e', 'route': ['p3', 'e4', 'i6', 'x2', 'p2', 'c2']}
1769505534.8052719,RECEIVED,726d37c1-bfcf-41aa-b640-babc7d7b3f23,595b2e40-8577-470d-81eb-79bb39f9dac9,c5,c3,27,p3,?,surb={'id': '83ff94cb-e1e5-4b85-b84a-b954525bc51a', 'route': ['p3', 'e9', 'i11', 'x1', 'p2', 'c5']}
1769505534.832683,SENT,cfd6183a-6c88-4566-88d5-dfcbd059efc6,aba6eb86-4cf4-4220-935f-06525a8435ee,c3,c5,3359,?,p3,
1769505534.832828,CREATED,c006e348-51da-49cc-8bad-968a480ef2d7,b216f1fd-7794-4b5e-997f-4df45cc1f37c,c3,c5,27,?,?,surb={'id': '1afd1d87-6187-4774-9005-d06723b77414', 'route': ['p2', 'e9', 'i6', 'x4', 'p3', 'c3']}
1769505535.260293,SENT,438fabe0-493b-455a-8ef0-b64c7196c164,3a2737f9-f08c-4252-bb85-701b1439f0be,c3,c5,3360,?,p3,
1769505535.2604284,CREATED,3e215f81-87bc-4af7-9171-d707d3bc45f4,b216f1fd-7794-4b5e-997f-4df45cc1f37c,c3,c5,27,?,?,surb={'id': '1afd1d87-6187-4774-9005-d06723b77414', 'route': ['p2', 'e9', 'i6', 'x4', 'p3', 'c3']}
1769505535.3317523,SENT,19cb8418-cf3a-491f-8dab-b81c8643734f,9008c4a8-ec60-4cfb-87aa-33c2243949ac,c3,c5,3359,?,p3,
1769505535.3329554,CREATED,f8085d0a-a0d7-4028-8e95-deaa70784b8d,65bfdaf6-d40a-4b38-aa02-bd3548defa95,c3,c5,26,?,?,surb={'id': 'e77c3c1d-2297-4d06-bc54-5775ad98563e', 'route': ['p2', 'e2', 'i5', 'x12', 'p3', 'c3']}
1769505535.3547716,SENT,69dc582f-b2cc-42f3-90e0-3be3e8a8d168,617d4803-f111-46f9-80b6-68cb7c26aebe,c3,c5,3396,?,p3,
1769505535.3549101,CREATED,1a425002-c284-4dec-8a11-e518504f7a9a,65bfdaf6-d40a-4b38-aa02-bd3548defa95,c3,c5,26,?,?,surb={'id': 'e77c3c1d-2297-4d06-bc54-5775ad98563e', 'route': ['p2', 'e2', 'i5', 'x12', 'p3', 'c3']}
1769505535.505118,RECEIVED,762e6a12-ed38-4a5f-ae24-722723e2b2c7,13b3081a-8b42-4b48-a4fe-80f6fa8b7629,c2,c3,27,p3,?,surb={'id': '5642f5c2-1832-4407-aefb-366fb91dfc56', 'route': ['p3', 'e5', 'i7', 'x10', 'p2', 'c2']}
1769505535.547724,RECEIVED,f6c9bb79-34c9-4331-86f8-37efe8d1a7db,617f4498-6af1-4060-a9b7-04397ff736ff,c2,c3,27,p3,?,surb={'id': '91d74284-5ef6-4d7f-8602-0b0b788babee', 'route': ['p3', 'e4', 'i8', 'x9', 'p2', 'c2']}
1769505535.652871,RECEIVED,96d1bb28-a480-4619-85e3-39884252d155,785edee8-221a-405e-a601-e8081d2c3e74,c2,c3,27,p3,?,surb={'id': '02ffeace-e034-4825-b490-606c6afcad5f', 'route': ['p3', 'e10', 'i6', 'x12', 'p2', 'c2']}
1769505535.736408,RECEIVED,c0ca3da4-7f3b-4601-ba36-3e282423ec05,617f4498-6af1-4060-a9b7-04397ff736ff,c2,c3,27,p3,?,surb={'id': '91d74284-5ef6-4d7f-8602-0b0b788babee', 'route': ['p3', 'e4', 'i8', 'x9', 'p2', 'c2']}
1769505535.768758,RECEIVED,7e00f2a9-f2bb-4218-8b2d-fcd1f13ee448,fd29717f-4719-41d9-9c82-5b6e4dc5df7e,c2,c3,27,p3,?,surb={'id': 'cd9bcb15-4e31-40fa-9f6a-b1f0f470871e', 'route': ['p3', 'e4', 'i6', 'x2', 'p2', 'c2']}
1769505535.820989,SENT,f9afb68d-f142-452a-a509-b03e4e148e78,6223ba70-f47c-4f52-a708-ebc8c26f4964,c3,c5,3375,?,p3,
1769505535.8210807,CREATED,6a522118-8d80-4e68-9e50-abb4f274df11,a93973c7-0ac3-4b66-9b33-2399dd162fbd,c3,c5,26,?,?,surb={'id': '51e21da4-5475-4971-ab2b-d2aef5e02684', 'route': ['p2', 'e2', 'i6', 'x8', 'p3', 'c3']}
1769505536.0019271,SENT,6574e804-e61e-4954-a6d8-c0be870e8d6b,def867bd-369f-419d-b16e-e48578ec5d7e,c3,c5,3376,?,p3,
1769505536.0030932,CREATED,558f6698-7b5d-4323-881d-02b1a16a264d,a93973c7-0ac3-4b66-9b33-2399dd162fbd,c3,c5,26,?,?,surb={'id': '51e21da4-5475-4971-ab2b-d2aef5e02684', 'route': ['p2', 'e2', 'i6', 'x8', 'p3', 'c3']}
1769505536.2165768,SENT,d84917a7-c7f9-46c8-aad6-cbf2953a935c,e6afd23a-6c0f-4abd-8fea-5669a26d48b9,c3,c5,3420,?,p3,
1769505536.216712,CREATED,cee7c3ef-4374-4663-9591-6d52d4562617,8f8311cc-21d4-47ea-83d3-478299b33407,c3,c5,27,?,?,surb={'id': 'e9d32215-4edf-49f6-be1e-c1f918410e7d', 'route': ['p2', 'e12', 'i10', 'x2', 'p3', 'c3']}
1769505536.28568,RECEIVED,870a78cf-5ae6-45b3-91a9-750b9cf571cc,785edee8-221a-405e-a601-e8081d2c3e74,c2,c3,27,p3,?,surb={'id': '02ffeace-e034-4825-b490-606c6afcad5f', 'route': ['p3', 'e10', 'i6', 'x12', 'p2', 'c2']}
1769505536.433389,RECEIVED,1f8e2db1-ac14-46f1-b615-3188a9ec5c86,2c1018b3-9232-4cf7-bf2e-ad910309b00e,c2,c3,27,p3,?,surb={'id': '819807ac-4b66-4853-a875-04c59d11b6bc', 'route': ['p3', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769505536.4510717,RECEIVED,d4febaf9-de0f-4f06-8ef3-6f5d83e5f61a,667591e2-e13e-407b-b460-9ce60a81a456,c2,c3,27,p3,?,surb={'id': '06d7c02f-f87c-4d75-9f81-3157db8e03f8', 'route': ['p3', 'e1', 'i1', 'x7', 'p2', 'c2']}
1769505536.9353695,RECEIVED,e22cac90-737d-4b57-8397-85997df87045,667591e2-e13e-407b-b460-9ce60a81a456,c2,c3,27,p3,?,surb={'id': '06d7c02f-f87c-4d75-9f81-3157db8e03f8', 'route': ['p3', 'e1', 'i1', 'x7', 'p2', 'c2']}
1769505536.9413586,SENT,b81974a9-859c-4021-af69-ede1b916a6bd,26fbf4f4-06b7-45b8-ad40-0eca1de9e885,c3,c5,3403,?,p3,
1769505536.9414952,CREATED,6639506f-65a8-4b65-ba8d-8d7fe7896682,8f8311cc-21d4-47ea-83d3-478299b33407,c3,c5,27,?,?,surb={'id': 'e9d32215-4edf-49f6-be1e-c1f918410e7d', 'route': ['p2', 'e12', 'i10', 'x2', 'p3', 'c3']}
1769505537.1627414,RECEIVED,feaab856-598d-402a-914c-803cb55bf769,a0db5ca0-b0b3-4cb3-bcd0-b64efa91862c,c5,c3,27,p3,?,surb={'id': '982907b7-2dab-405d-9654-dd034701789f', 'route': ['p3', 'e8', 'i12', 'x7', 'p2', 'c5']}
1769505537.2781901,RECEIVED,07e1977e-3b84-4cee-9ef2-e2d67c53cd1b,a0a42dfd-a604-4335-a8e5-d68b7792ae4d,c5,c3,27,p3,?,surb={'id': '49a60b6e-0aee-489c-b9cd-5dd403d86ad8', 'route': ['p3', 'e1', 'i9', 'x1', 'p2', 'c5']}
1769505537.3637838,RECEIVED,77d5aade-784b-447e-9b2d-f35244955018,4397f50f-2425-4e71-8631-5a769b6722db,c2,c3,27,p3,?,surb={'id': '9f6bd763-5658-4e4b-9422-be3287f62c31', 'route': ['p3', 'e7', 'i8', 'x7', 'p2', 'c2']}
1769505537.6321414,RECEIVED,68ce7ab3-cd00-4eac-869f-b06c9e10ddc4,a0a42dfd-a604-4335-a8e5-d68b7792ae4d,c5,c3,27,p3,?,surb={'id': '49a60b6e-0aee-489c-b9cd-5dd403d86ad8', 'route': ['p3', 'e1', 'i9', 'x1', 'p2', 'c5']}
1769505537.705635,SENT,98ce99b1-1280-4c99-855b-a36c350de3fd,a12070a8-c2a3-40e1-8545-83996071d0b2,c3,c5,3400,?,p3,
1769505537.7057714,CREATED,412e48c0-f231-4020-8d24-2d5ac48c63c7,9d7393e7-49bb-4fd8-ad30-3e0702f2db29,c3,c5,27,?,?,surb={'id': '59c0ae24-7748-4808-9013-cca6bacb41c9', 'route': ['p2', 'e4', 'i10', 'x1', 'p3', 'c3']}
1769505537.7363951,RECEIVED,331c2b3a-20cd-4461-900a-e74e1219b0f3,66a90332-23bc-46dc-8633-d02dd44b6a46,c2,c3,27,p3,?,surb={'id': 'a44ef1ff-e8c4-4b49-8a58-61aa1565282e', 'route': ['p3', 'e9', 'i8', 'x4', 'p2', 'c2']}
1769505537.9537919,RECEIVED,3751dbd4-e7dd-4f0f-a474-d8c3344a5527,e969683c-5a95-4ba0-8f97-8c220896e488,c5,c3,27,p3,?,surb={'id': '16d10226-2334-4131-9123-74a3073563ef', 'route': ['p3', 'e10', 'i10', 'x9', 'p2', 'c5']}
1769505537.9621382,RECEIVED,3684f50f-1f60-4850-b3af-9c932d20fe45,d7ece815-4270-4c4e-90fe-6ca7cc0180f3,c5,c3,26,p3,?,surb={'id': 'e233e3c0-8474-440f-b503-98221cd86065', 'route': ['p3', 'e1', 'i11', 'x8', 'p2', 'c5']}
1769505538.1406684,RECEIVED,8916a5d5-0523-4c31-a984-e1afb9810157,8ab1b11f-e3d2-47d6-81c0-b7294e7c59b6,c5,c3,27,p3,?,surb={'id': '4e47fe9b-25ba-4811-ae34-c8e21291c595', 'route': ['p3', 'e12', 'i7', 'x6', 'p2', 'c5']}
1769505538.1496513,RECEIVED,2d8ec5f6-80d1-4113-b0ad-050c5bca6c4f,e2c11a91-1765-4d2a-b0ca-224946e7cf5b,c5,c3,27,p3,?,surb={'id': '5479f184-736a-4bac-9cdd-a4ddc16140d1', 'route': ['p3', 'e6', 'i2', 'x9', 'p2', 'c5']}
1769505538.3329403,RECEIVED,6183226f-de61-4aa8-8adb-d1a4f0bb0052,8ab1b11f-e3d2-47d6-81c0-b7294e7c59b6,c5,c3,27,p3,?,surb={'id': '4e47fe9b-25ba-4811-ae34-c8e21291c595', 'route': ['p3', 'e12', 'i7', 'x6', 'p2', 'c5']}
1769505538.5698433,SENT,7d7fa614-308c-4962-9d17-5934f7c588b2,1939f773-2e6d-446d-bc9a-8db7fc33e3b9,c3,c5,3386,?,p3,
1769505538.5699973,CREATED,1c3d4e1b-2aae-4a6c-95f6-5e0a59fbe9e6,9d7393e7-49bb-4fd8-ad30-3e0702f2db29,c3,c5,27,?,?,surb={'id': '59c0ae24-7748-4808-9013-cca6bacb41c9', 'route': ['p2', 'e4', 'i10', 'x1', 'p3', 'c3']}
1769505538.9705422,RECEIVED,2cf1c5cd-d3c0-4cd8-904f-0e86abe41ebd,4397f50f-2425-4e71-8631-5a769b6722db,c2,c3,27,p3,?,surb={'id': '9f6bd763-5658-4e4b-9422-be3287f62c31', 'route': ['p3', 'e7', 'i8', 'x7', 'p2', 'c2']}
1769505539.328298,RECEIVED,bc0605fa-6182-4a21-8b7b-2f5f35831c87,2c1018b3-9232-4cf7-bf2e-ad910309b00e,c2,c3,27,p3,?,surb={'id': '819807ac-4b66-4853-a875-04c59d11b6bc', 'route': ['p3', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769505539.3429406,RECEIVED,2963b2d6-4e12-40c0-b3af-9c971b9d9e16,e969683c-5a95-4ba0-8f97-8c220896e488,c5,c3,27,p3,?,surb={'id': '16d10226-2334-4131-9123-74a3073563ef', 'route': ['p3', 'e10', 'i10', 'x9', 'p2', 'c5']}
1769505539.367556,RECEIVED,6e675ef4-a350-4253-b0ab-5d1c06ab8f3c,11326fc8-8a07-4fee-b0da-075a2d8502df,c5,c3,27,p3,?,surb={'id': '9588e9f6-0115-4037-b7e0-33ef8edae44f', 'route': ['p3', 'e9', 'i3', 'x12', 'p2', 'c5']}
1769505539.5784736,RECEIVED,4271e94b-d9be-4ccf-ac00-9d8c7bfe159f,1d32ca62-e5a0-4736-badf-135aa35ef3ca,c5,c3,27,p3,?,surb={'id': '2f619188-a7ce-419e-bd9e-e726d3e1fa44', 'route': ['p3', 'e10', 'i9', 'x4', 'p2', 'c5']}
1769505539.6785479,RECEIVED,d0c7d874-6490-453d-bb37-3841b2570871,11326fc8-8a07-4fee-b0da-075a2d8502df,c5,c3,27,p3,?,surb={'id': '9588e9f6-0115-4037-b7e0-33ef8edae44f', 'route': ['p3', 'e9', 'i3', 'x12', 'p2', 'c5']}
1769505539.7624216,RECEIVED,ddd0f702-9527-40f2-80db-9a539049faf1,1d32ca62-e5a0-4736-badf-135aa35ef3ca,c5,c3,27,p3,?,surb={'id': '2f619188-a7ce-419e-bd9e-e726d3e1fa44', 'route': ['p3', 'e10', 'i9', 'x4', 'p2', 'c5']}
1769505539.7772906,SENT,0eabe53f-3fe6-4edf-8d59-83016724e2d4,31e0da3c-da5f-42a4-8482-b2a3ba1d8cfb,c3,c5,3380,?,p3,
1769505539.7773516,CREATED,24a63c36-0061-402b-a7cb-2dfd01edfeaf,ac011f98-853a-4dcb-a6e1-425c0d0619fc,c3,c5,26,?,?,surb={'id': 'b0318418-07ba-494a-8180-c97cad8ef7bd', 'route': ['p2', 'e5', 'i7', 'x6', 'p3', 'c3']}
1769505539.8005788,SENT,01383ba9-f66a-47b0-bfb6-75c4386ce3a9,2c36e134-62c8-44a4-b08a-1f68454f92f1,c3,c5,3360,?,p3,
1769505539.8006418,CREATED,00e6e0ef-e60e-4865-b268-b3738c470fdb,ac011f98-853a-4dcb-a6e1-425c0d0619fc,c3,c5,26,?,?,surb={'id': 'b0318418-07ba-494a-8180-c97cad8ef7bd', 'route': ['p2', 'e5', 'i7', 'x6', 'p3', 'c3']}
1769505539.823438,RECEIVED,2118f148-d9ae-4a86-bf33-a98ee6c979da,a0f05118-71eb-4336-8aea-f3faae2cf07d,c5,c3,27,p3,?,surb={'id': '4ae3c210-3818-4459-b10a-b57540cb21cb', 'route': ['p3', 'e11', 'i12', 'x8', 'p2', 'c5']}
1769505539.9006238,RECEIVED,efa00729-b512-411c-aee0-5f77f1c81f6e,d7ece815-4270-4c4e-90fe-6ca7cc0180f3,c5,c3,26,p3,?,surb={'id': 'e233e3c0-8474-440f-b503-98221cd86065', 'route': ['p3', 'e1', 'i11', 'x8', 'p2', 'c5']}
1769505539.917362,RECEIVED,2ebdeb98-92a0-402c-8d60-a2f97598be92,a0db5ca0-b0b3-4cb3-bcd0-b64efa91862c,c5,c3,27,p3,?,surb={'id': '982907b7-2dab-405d-9654-dd034701789f', 'route': ['p3', 'e8', 'i12', 'x7', 'p2', 'c5']}
1769505539.973045,SENT,676aefe9-e507-42be-a656-a0178e5a57c1,93c575aa-9d7d-46ed-8e83-4e0df79f83c3,c3,c5,3376,?,p3,
1769505539.973232,CREATED,fdc980bf-636e-4454-9f24-c9e154d6ed03,fd07d3d1-b67e-462f-80e4-cf4d95f36865,c3,c5,26,?,?,surb={'id': '1b094be6-eace-47c3-8014-77d2c6f8ce29', 'route': ['p2', 'e10', 'i9', 'x9', 'p3', 'c3']}
1769505540.0146592,RECEIVED,95475826-0e8a-4eb9-8827-53129ca4b38c,fa04d9f0-5e2a-49b6-92d2-725e3528093b,c2,c3,26,p3,?,surb={'id': '47c17bf8-bf86-49c6-af25-db142e07ad59', 'route': ['p3', 'e8', 'i3', 'x1', 'p2', 'c2']}
1769505540.2499692,SENT,b3d7792b-9503-4473-b1ab-76d671f588a1,a686998d-8afd-4c6b-9b6a-58162cf8727a,c3,c5,3371,?,p3,
1769505540.2501843,CREATED,b5010200-d5ff-4341-a910-cb7774d514e9,fd07d3d1-b67e-462f-80e4-cf4d95f36865,c3,c5,26,?,?,surb={'id': '1b094be6-eace-47c3-8014-77d2c6f8ce29', 'route': ['p2', 'e10', 'i9', 'x9', 'p3', 'c3']}
1769505540.3993702,RECEIVED,6184af6f-68fd-4756-a1ac-8a8ea7633dec,84279b75-7ce6-4de2-8e99-b27712defe27,c2,c3,27,p3,?,surb={'id': 'c3098a6e-d906-469d-8e5a-906df4f35657', 'route': ['p3', 'e9', 'i3', 'x8', 'p2', 'c2']}
1769505540.50131,RECEIVED,652235ed-28e5-40f9-a449-6c5c734afd82,0cae341e-3d6c-4afe-a314-e9fe4fa00fb5,c5,c3,27,p3,?,surb={'id': '7eef983d-9de7-4aad-ba65-b379fa0b04d2', 'route': ['p3', 'e8', 'i7', 'x8', 'p2', 'c5']}
1769505540.785218,RECEIVED,e3a77517-96b9-4494-8ba2-fbe64d98f1b8,66a90332-23bc-46dc-8633-d02dd44b6a46,c2,c3,27,p3,?,surb={'id': 'a44ef1ff-e8c4-4b49-8a58-61aa1565282e', 'route': ['p3', 'e9', 'i8', 'x4', 'p2', 'c2']}
1769505540.8155568,SENT,4c7efecc-69f8-4c37-8a14-d3d7e25b3007,a0a6f7a1-ad6f-4eaf-aed5-1fce9bb8f333,c3,c5,3404,?,p3,
1769505540.815706,CREATED,ce1a41be-50d6-4e00-844d-3c44001c3ce9,dc78b9d2-8186-4459-be4d-19cff5775795,c3,c5,27,?,?,surb={'id': 'b7b7a406-8d0c-421a-9ed8-8e14799691e1', 'route': ['p2', 'e6', 'i1', 'x12', 'p3', 'c3']}
1769505540.8747587,RECEIVED,b1fa7c67-8940-480f-838b-e52303fdd61a,fa04d9f0-5e2a-49b6-92d2-725e3528093b,c2,c3,26,p3,?,surb={'id': '47c17bf8-bf86-49c6-af25-db142e07ad59', 'route': ['p3', 'e8', 'i3', 'x1', 'p2', 'c2']}
1769505540.890862,SENT,c89286a6-71e6-4443-893e-b250c3d27ad4,2df032b3-7d1f-4ff8-83e8-35f4621183cc,c3,c5,3391,?,p3,
1769505540.891014,CREATED,9053d9b8-eb5b-49f4-a0b6-3d01162687dd,dc78b9d2-8186-4459-be4d-19cff5775795,c3,c5,27,?,?,surb={'id': 'b7b7a406-8d0c-421a-9ed8-8e14799691e1', 'route': ['p2', 'e6', 'i1', 'x12', 'p3', 'c3']}
1769505541.0214994,RECEIVED,0394cd9b-802a-4663-a354-955b2723571b,a0f05118-71eb-4336-8aea-f3faae2cf07d,c5,c3,27,p3,?,surb={'id': '4ae3c210-3818-4459-b10a-b57540cb21cb', 'route': ['p3', 'e11', 'i12', 'x8', 'p2', 'c5']}
1769505541.040038,RECEIVED,27d2778c-f58f-4494-9856-512766c73f8e,3c17d782-5b2d-4fe8-8f9f-3e9d27f82324,c2,c3,26,p3,?,surb={'id': '2e32c792-6645-4a9e-9e9d-c6a4d0db02fd', 'route': ['p3', 'e10', 'i3', 'x7', 'p2', 'c2']}
1769505541.1897223,RECEIVED,aaa78aa9-6d6e-4c9b-9b7a-92a4fffe61c2,ac85b132-ce73-4322-b00f-0b839039f092,c5,c3,27,p3,?,surb={'id': 'a18c6b0f-7588-429f-8ca0-0b809524399a', 'route': ['p3', 'e1', 'i5', 'x12', 'p2', 'c5']}
1769505541.196616,RECEIVED,58e51604-e7a7-4c80-9e21-6b0490c045dc,e2c11a91-1765-4d2a-b0ca-224946e7cf5b,c5,c3,27,p3,?,surb={'id': '5479f184-736a-4bac-9cdd-a4ddc16140d1', 'route': ['p3', 'e6', 'i2', 'x9', 'p2', 'c5']}
1769505541.286124,SENT,345d4d99-cfd7-4d64-8503-500332ac002b,008c90b0-54eb-4ad0-8b99-ad1a649b784f,c3,c5,3370,?,p3,
1769505541.2862763,CREATED,40867528-a33a-40e7-9923-2adf28525f7a,31b8eaca-ae9f-444e-9b7e-befd895a5420,c3,c5,27,?,?,surb={'id': 'b3fdfcf4-1d91-4a4d-bc66-91811f622568', 'route': ['p2', 'e5', 'i4', 'x4', 'p3', 'c3']}
1769505541.4203277,SENT,8fabe9bf-ca89-45ac-99ab-a6a6958a186b,0c66c24e-e0bf-4545-8fc9-2783e7c79ee6,c3,c5,3397,?,p3,
1769505541.4205012,CREATED,5f1c60f1-6ff0-416d-8370-28e02a5ba08b,31b8eaca-ae9f-444e-9b7e-befd895a5420,c3,c5,27,?,?,surb={'id': 'b3fdfcf4-1d91-4a4d-bc66-91811f622568', 'route': ['p2', 'e5', 'i4', 'x4', 'p3', 'c3']}
