timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769466245.9034092,CREATED,9d8ecf46-d195-4fb8-8d60-c8447fb9468a,2adf54ad-e501-4495-9dce-1a9f29137077,c5,c4,27,?,?,surb={'id': '932a7cac-9b38-4c4f-bc36-f1f10a20eb0d', 'route': ['p1', 'e8', 'i1', 'x6', 'p2', 'c5']}
1769466246.131295,RECEIVED,a7104591-8f83-4dc7-a596-d81ea8728769,70bf7408-7954-4174-add8-14b1b4489cd0,c2,c5,27,p2,?,surb={'id': '8efa83d6-0b90-4ded-a8e4-beb8e6f4f251', 'route': ['p2', 'e5', 'i4', 'x2', 'p2', 'c2']}
1769466246.217392,SENT,d9b8f533-68a8-43b0-b95f-7a1b4f62ae01,8f1c2ef5-915d-46c8-b1f3-353cc55b49fa,c5,c4,3379,?,p2,
1769466246.2175467,CREATED,ecdf1876-6ee9-4d5d-9a20-7991ca6d4fc3,9aacd4f7-008e-43fe-aeec-457d7a4fc7b1,c5,c4,26,?,?,surb={'id': '2d8c44ae-eebc-4bad-aa89-ed189e15abce', 'route': ['p1', 'e3', 'i12', 'x11', 'p2', 'c5']}
1769466246.2491262,RECEIVED,7753cab4-219c-4c47-9534-969deed63bbc,439f22e4-4ea9-4dd8-ae2a-cd85a67f7255,c2,c5,27,p2,?,surb={'id': '6c68cbfb-4c2c-4e85-852e-cc821b4250d6', 'route': ['p2', 'e7', 'i4', 'x8', 'p2', 'c2']}
1769466246.2521048,SENT,5051d747-d6f4-4cbb-a944-bffb42eebfa8,3e88ceb8-6ee3-4018-b3ab-e6ada42428ae,c5,c4,3399,?,p2,
1769466246.2522435,CREATED,c2ad1cba-5c2c-4e98-a60c-a7acbca1dfd1,c8dd81e4-af8f-4dfc-859b-40f4e5082ae5,c5,c4,27,?,?,surb={'id': '01320ab8-bdc2-4b07-908c-ef8fa09b113b', 'route': ['p1', 'e12', 'i10', 'x8', 'p2', 'c5']}
1769466246.2676532,RECEIVED,ef517bad-faf1-4f04-b769-b4bb86d7b2ca,293e01da-6d33-49f8-8e0c-ddafe5637168,c2,c5,27,p2,?,surb={'id': 'd1f76633-3ce7-472a-af50-3457d0cc4871', 'route': ['p2', 'e5', 'i6', 'x5', 'p2', 'c2']}
1769466246.285819,RECEIVED,53851e0e-b5e5-416f-a479-736def64fde0,2f391202-4838-4330-a4cb-1c74a42147f6,c4,c5,27,p2,?,surb={'id': 'f8c8c527-b355-481a-b873-d181de7a3a9b', 'route': ['p2', 'e2', 'i9', 'x6', 'p1', 'c4']}
1769466246.3748803,SENT,6e046dfa-f091-4d79-aa6b-8ef6d84dc29a,a1907476-36ba-47b2-8f2a-994465798d83,c5,c4,3374,?,p2,
1769466246.3750296,CREATED,b5883a14-add8-4139-9e05-45109bf08368,e049b1c9-ef66-41f0-91e4-0864e9c4eb15,c5,c4,27,?,?,surb={'id': 'e66f5ddf-c39a-40a8-9c93-53de0581a269', 'route': ['p1', 'e6', 'i2', 'x12', 'p2', 'c5']}
1769466246.3858104,RECEIVED,906b699f-c3f6-43ca-8d0a-8d397abf1f1a,add24528-956a-4921-96dd-db5b4e218b25,c2,c5,27,p2,?,surb={'id': '56cd9b01-8607-4e86-851c-1279b1041453', 'route': ['p2', 'e11', 'i5', 'x2', 'p2', 'c2']}
1769466246.4235387,SENT,10273759-70a7-48e0-9bfd-3e16be1a15ed,1307931f-72f3-4696-a1e9-4c71e65dc4a0,c5,c4,3383,?,p2,
1769466246.423693,CREATED,8bf4f9b0-9fa6-47f6-b490-eb8c5a5fcd82,c9f9ceea-bd15-412f-a2e5-bf7460a671dd,c5,c4,27,?,?,surb={'id': '68a795c5-9ea8-43de-a06d-1513307ce6bb', 'route': ['p1', 'e7', 'i3', 'x6', 'p2', 'c5']}
1769466246.8099482,SENT,8ca8d1cc-e44f-49a6-b06d-d1477c10e756,c7a87f77-bd3c-4e0f-a9b5-b7b8c364c3b1,c5,c4,3391,?,p2,
1769466246.81008,CREATED,052278c9-2dd7-4d32-81be-38f7399a40a1,2e39db16-a4a5-41d7-8a09-3505fd49da4f,c5,c4,27,?,?,surb={'id': 'f9b91037-5417-4563-ba06-b3a4d6c686a6', 'route': ['p1', 'e11', 'i12', 'x10', 'p2', 'c5']}
1769466246.8535616,RECEIVED,be9b319b-0387-44ba-b748-8e183529e991,6c565dee-5baf-4431-986a-1c4dc661fb16,c4,c5,26,p2,?,surb={'id': '459dc4de-64cb-4e13-9ef0-0e9d06257788', 'route': ['p2', 'e4', 'i6', 'x3', 'p1', 'c4']}
1769466246.932767,RECEIVED,2c845e53-d843-4688-9fac-4241ed79e952,4cbdd289-a514-44f4-aac0-0364989472e5,c4,c5,27,p2,?,surb={'id': '37874903-e5d4-4721-891f-ce50275131c5', 'route': ['p2', 'e6', 'i5', 'x7', 'p1', 'c4']}
1769466247.0761042,SENT,21726195-53bb-4cce-ab44-6b469f9bf214,dca94e00-534b-4a90-b7e1-080140aa0e56,c5,c4,3375,?,p2,
1769466247.0762317,CREATED,686f1706-e567-4b25-a865-48dfe86655bc,0a4ab5d8-def4-4f0f-92e4-1c5869308e97,c5,c4,26,?,?,surb={'id': 'dda6ba03-6992-4020-a4a0-e2e2799fce74', 'route': ['p1', 'e4', 'i9', 'x8', 'p2', 'c5']}
1769466247.3522224,RECEIVED,d7aac696-b612-46d0-9eb6-7b3681b7d2b0,660770de-9dc0-412c-b0f9-def677398509,c4,c5,27,p2,?,surb={'id': '08b23f01-33e0-4151-9f83-5fe89ebfd5c8', 'route': ['p2', 'e11', 'i1', 'x8', 'p1', 'c4']}
1769466247.4224436,RECEIVED,62a98f38-18b5-4610-b081-0d9233d1c802,ba46f3bb-181a-4223-88dc-79157380918d,c2,c5,27,p2,?,surb={'id': 'bcb604c8-5c8d-4b59-83db-5d3dc3e6483b', 'route': ['p2', 'e11', 'i11', 'x9', 'p2', 'c2']}
1769466247.4366467,RECEIVED,5f7cb29a-5b90-44ad-84d3-38c12ce41611,ddb2d7a3-7bdc-4a57-ae3e-a08f6ba68909,c4,c5,27,p2,?,surb={'id': 'f9a9405c-7add-4cc8-bc15-ed5798f9074e', 'route': ['p2', 'e1', 'i3', 'x7', 'p1', 'c4']}
1769466247.5290782,RECEIVED,a228a66a-64b4-4b32-9dcb-5dbef1bd9709,7c7a19ba-9dad-425d-b6a1-d319be312dd1,c2,c5,27,p2,?,surb={'id': '1db369ed-3a20-4193-ae47-25a967452383', 'route': ['p2', 'e11', 'i1', 'x9', 'p2', 'c2']}
1769466247.617107,RECEIVED,73dfecc9-3616-4a13-9ffe-3ed7844ce587,1c9eebd1-ceff-4ea7-96b7-a75991b0aaee,c2,c5,27,p2,?,surb={'id': 'd31ecde7-0c41-4833-a50c-cf1c89683e01', 'route': ['p2', 'e9', 'i2', 'x4', 'p2', 'c2']}
1769466247.6816645,RECEIVED,5a2aa1b1-e068-411f-ac22-dc0f176faa5c,38fa5d85-d124-4dac-8480-229f8165d40f,c2,c5,27,p2,?,surb={'id': '52288419-119b-4ce4-82fd-b6401e8dec67', 'route': ['p2', 'e2', 'i8', 'x1', 'p2', 'c2']}
1769466247.688492,RECEIVED,169f58e0-2cbc-4221-aa70-e9e4ebf37dad,6e3c6edb-5902-47c1-85f0-b485f0f069e6,c4,c5,27,p2,?,surb={'id': '480a6268-a100-4fa4-9d44-6d30633f43ea', 'route': ['p2', 'e3', 'i4', 'x5', 'p1', 'c4']}
1769466247.850192,RECEIVED,dc3fdafb-18d2-46bd-bcec-cd309f8eaa43,fef7542b-ea5e-4b08-ae0c-382c14c55871,c4,c5,27,p2,?,surb={'id': '553e93f1-8740-4ec4-9e28-35cb9757d9e0', 'route': ['p2', 'e9', 'i9', 'x10', 'p1', 'c4']}
1769466248.0448947,SENT,3b5e14e7-0512-407a-8f39-3e88deffd1b3,031830fd-6ba0-4cf8-8cd0-684421a5de60,c5,c4,3400,?,p2,
1769466248.0451338,CREATED,2631702b-8bb2-4ac1-875f-160ad664bf11,c9c94cb9-10f9-4128-b8ce-c1673761e94f,c5,c4,27,?,?,surb={'id': '299bb288-4c18-480d-a6df-978ae566bad9', 'route': ['p1', 'e10', 'i6', 'x3', 'p2', 'c5']}
1769466248.2175555,RECEIVED,ea0ae26f-8a68-4123-a278-2bfe2f273287,15594b06-90d9-48d5-81b1-dcdc926aea19,c2,c5,27,p2,?,surb={'id': 'd1d7881f-1fef-4273-ba54-ddcba9858d9d', 'route': ['p2', 'e3', 'i8', 'x6', 'p2', 'c2']}
1769466248.3808155,RECEIVED,2413d9d3-3224-49e0-a26b-44f542be7c98,b451f5d6-74ba-424c-816f-8c7ca5052d16,c2,c5,27,p2,?,surb={'id': '6140b15c-29f6-4001-b79d-869fd23963a7', 'route': ['p2', 'e3', 'i3', 'x2', 'p2', 'c2']}
1769466248.4039943,RECEIVED,4e51e0f9-ed06-4f21-80f7-770d02273d9b,03a83f67-252d-40f4-a3a5-22145ba96302,c4,c5,27,p2,?,surb={'id': 'ee29cef8-47f6-48f0-b741-50b94aed2b95', 'route': ['p2', 'e6', 'i2', 'x4', 'p1', 'c4']}
1769466248.4241996,SENT,663831b1-f65b-496b-92f0-0cf8f4602170,df15934f-0cd3-4afe-bc41-f7e02e70d1da,c5,c4,3375,?,p2,
1769466248.4243062,CREATED,21241cb4-187e-4269-a5e9-bc1c3dc014ae,bff91be3-f18f-4995-83fc-e4d9e797159f,c5,c4,27,?,?,surb={'id': '2107aecb-09f5-47fb-a202-5df180422000', 'route': ['p1', 'e9', 'i5', 'x9', 'p2', 'c5']}
1769466248.4289086,RECEIVED,904c702a-f2c9-4b22-b83d-07326904ccae,0533b7a0-19f9-4257-a288-d01c64bddb69,c4,c5,26,p2,?,surb={'id': '082b90c3-de5b-4c12-a9de-4d446f70f821', 'route': ['p2', 'e5', 'i2', 'x4', 'p1', 'c4']}
1769466248.6662145,SENT,bef0aa3c-cc83-4203-a30c-4cdb5a665315,b3e39a0d-75a8-4ea6-80d5-d0ef040947e9,c5,c4,3381,?,p2,
1769466248.6663256,CREATED,6180312b-9dac-439b-81b7-9b0603805608,47d32e89-1ae6-4c29-a992-80386214903b,c5,c4,27,?,?,surb={'id': 'e3436cac-7c97-47f1-a933-aa0283d735ed', 'route': ['p1', 'e6', 'i3', 'x4', 'p2', 'c5']}
1769466248.7095218,RECEIVED,1b066779-d2ef-40df-9f5b-ce35ac78dd1e,66797509-dec3-46f8-87a2-b54e9f513ca5,c2,c5,27,p2,?,surb={'id': '54ed4eff-8ac5-4490-a337-4151d9e0401c', 'route': ['p2', 'e7', 'i7', 'x7', 'p2', 'c2']}
1769466248.7312741,RECEIVED,a6a4d056-b5cd-4c5d-9f6f-699385c238bf,e81f8708-514c-4e03-9d08-2442e8c6e1f2,c2,c5,27,p2,?,surb={'id': '6f256235-cd5a-4f73-8215-cf15dc77f329', 'route': ['p2', 'e8', 'i4', 'x7', 'p2', 'c2']}
1769466248.8317993,SENT,adb9d06e-b7ae-4dfd-8c19-b8be2ab76dce,f16cd93f-09eb-495f-89dd-64eef7189c81,c5,c4,3376,?,p2,
1769466248.8319468,CREATED,5a1928b1-416a-482a-8256-83b9882f06cf,8a8266c4-c706-411f-866b-15e282c3c16b,c5,c4,27,?,?,surb={'id': '7ca0e7c0-ffcd-4fd8-8f0f-069c62bd2457', 'route': ['p1', 'e7', 'i2', 'x6', 'p2', 'c5']}
1769466249.0227528,RECEIVED,5f570128-e2d2-4ef0-81be-c83a79f00f78,ae23eec0-5f7b-48a8-b15d-7c98bd29a5d3,c2,c5,27,p2,?,surb={'id': '5536bfca-bca0-4d83-a40c-8cbfc51fc189', 'route': ['p2', 'e3', 'i4', 'x4', 'p2', 'c2']}
1769466249.0287507,SENT,b53017ed-2248-40c0-81ac-32f7f301a3d2,eecc8bdb-86f6-4595-b784-ec37364d7472,c5,c4,3379,?,p2,
1769466249.0289006,CREATED,09889771-ed76-41d4-aca9-b7c620dbfe04,98398f40-faa7-4180-a544-57ccceff6e37,c5,c4,27,?,?,surb={'id': 'e5b615bc-3aac-491d-9eb3-7b375cc67515', 'route': ['p1', 'e7', 'i12', 'x6', 'p2', 'c5']}
1769466249.6020432,RECEIVED,c0af4b30-7cff-4cb3-92dd-4f468958b21c,eb60fb5a-bf6e-4db2-97bf-0b31b7833407,c4,c5,27,p2,?,surb={'id': 'ad5ffc1a-bec8-4157-8e2d-b6dcb9a9364c', 'route': ['p2', 'e3', 'i7', 'x7', 'p1', 'c4']}
1769466249.627218,SENT,e24543f7-87a5-42a5-9e4b-d7bb5a2eb2bd,80450af4-e7e8-497c-a50b-a3f962f5f0a3,c5,c4,3380,?,p2,
1769466249.6272926,CREATED,70933f53-3fc8-46d0-a354-e043b37d4082,5290d3d1-6d05-477c-9228-d25c56e84070,c5,c4,27,?,?,surb={'id': '52c78e28-d7ee-45d2-b5f9-ab9a65e38503', 'route': ['p1', 'e5', 'i12', 'x5', 'p2', 'c5']}
1769466249.7371583,SENT,8184b3ea-d137-4315-8460-41eeeebedf10,46c2eb0f-92d5-4cc0-9d8b-d86ef9b82233,c5,c4,3389,?,p2,
1769466249.737251,CREATED,a3b6b476-f73e-4b34-b2a4-3d785dc6c081,e2eb0242-f8a4-479c-9347-aa69b135c7de,c5,c4,26,?,?,surb={'id': 'b753fdbf-9224-44a9-9bf7-be762ab220fa', 'route': ['p1', 'e11', 'i12', 'x7', 'p2', 'c5']}
1769466249.7840068,SENT,9e9c902c-ccb7-436d-8621-812fc9ae2711,f2665731-41c8-4e54-9b6f-8d8288e2a324,c5,c4,3391,?,p2,
1769466249.784744,CREATED,c68d7201-addc-494c-a0af-cc0d745901bc,fc954f0c-694f-46a3-ab7d-09b6734f033a,c5,c4,27,?,?,surb={'id': 'cfc50308-c6c0-4b83-8668-94d96eed0100', 'route': ['p1', 'e10', 'i4', 'x9', 'p2', 'c5']}
1769466249.8824062,RECEIVED,0fab4ab6-8685-4adf-92dd-7ed5368194b4,3e0808f6-6936-4721-ade4-433f711f2d92,c2,c5,26,p2,?,surb={'id': 'ace08426-00bc-40c2-b987-b14738866228', 'route': ['p2', 'e4', 'i2', 'x5', 'p2', 'c2']}
1769466250.0969791,RECEIVED,5bdd5958-7ea3-448f-941c-5b83fcaf4119,57afe99e-cc9a-42e9-ac40-c3c0ace283b8,c4,c5,27,p2,?,surb={'id': 'd9808bb5-fb76-4819-bf92-4534c677ee1c', 'route': ['p2', 'e10', 'i9', 'x8', 'p1', 'c4']}
1769466250.196869,SENT,9c806d0c-bb76-411d-9c1c-ac32094f4936,0efd9919-0cac-4aab-8e4a-ea3ee9939f6c,c5,c4,3383,?,p2,
1769466250.1969514,CREATED,808d0471-b23e-4a7e-8191-de32ed3e63f9,4bbd6721-3b1b-4a2d-835c-eb9b07790b8a,c5,c4,27,?,?,surb={'id': '779b9023-2eec-4f43-a073-8c6dc4b7834b', 'route': ['p1', 'e8', 'i10', 'x8', 'p2', 'c5']}
1769466250.2006717,RECEIVED,def4e041-1d1c-42b0-aae7-ba396634e727,2ff86d0c-3454-4ead-a4e7-f5561e81396b,c4,c5,27,p2,?,surb={'id': 'e71b0017-74ac-4bc7-aae7-2ec68c355188', 'route': ['p2', 'e8', 'i6', 'x12', 'p1', 'c4']}
1769466250.2034717,RECEIVED,a32c1204-f291-4571-83c5-a471d185eac0,1d38ed9f-18b0-4f9a-beb5-9e5d855168c9,c2,c5,26,p2,?,surb={'id': '61268b61-c013-4c64-b858-d909168ca782', 'route': ['p2', 'e2', 'i2', 'x10', 'p2', 'c2']}
1769466250.229889,SENT,4a254294-644a-4ced-aa78-0fd33f140423,bedc192c-709d-45dc-9e9f-70e803c8665a,c5,c4,3400,?,p2,
1769466250.2299738,CREATED,3f924ef9-50f5-4017-9d64-0f062085367c,97bef615-30ac-4b1b-9a30-9f5f8609fa31,c5,c4,27,?,?,surb={'id': 'a298453e-a31c-442d-b260-3e9e6a0fa71c', 'route': ['p1', 'e8', 'i12', 'x10', 'p2', 'c5']}
1769466250.2788749,RECEIVED,3339c666-ca00-48dd-bca1-d6b22cf850de,505a8ad8-9b9a-465c-8cf4-4b480d868853,c4,c5,27,p2,?,surb={'id': 'a21eb190-dd3b-4fa3-893f-063103d409c7', 'route': ['p2', 'e6', 'i7', 'x6', 'p1', 'c4']}
1769466250.300931,RECEIVED,f52be73a-4713-4ccb-8873-1614a22b3d47,0f1321f3-8739-47b9-aefa-a22ac4d26847,c2,c5,27,p2,?,surb={'id': '2c45ecc6-fa10-4320-bf14-2a4bd5130e0f', 'route': ['p2', 'e5', 'i3', 'x1', 'p2', 'c2']}
1769466250.400629,SENT,5b737aab-6acb-4603-bacf-0c9c0c99a36b,20273764-b3fc-4509-a5c9-fdb665e51ab1,c5,c4,3389,?,p2,
1769466250.4007134,CREATED,83b8cb22-8660-421d-8231-18fb2068e83d,dd35cdd4-b41a-4bec-84d9-8a40a68bae49,c5,c4,27,?,?,surb={'id': '252c8a78-a78c-450e-acf3-2177fd1a80c9', 'route': ['p1', 'e6', 'i8', 'x12', 'p2', 'c5']}
1769466250.5576212,RECEIVED,6d62ee80-a332-47f2-9755-9fb9f79b1b41,c5acc47e-dc27-4377-b70f-7081e1147e4c,c2,c5,27,p2,?,surb={'id': '47066b59-b471-4ebc-ab81-980640af6244', 'route': ['p2', 'e7', 'i1', 'x3', 'p2', 'c2']}
1769466250.6489213,RECEIVED,f6219ad3-2d79-4fdb-9495-7fd86048dcc4,815114db-cf63-45cc-9fa4-2434a29fd87d,c2,c5,27,p2,?,surb={'id': 'b636366e-b1f1-49fd-8acc-79ab6406b80e', 'route': ['p2', 'e3', 'i5', 'x8', 'p2', 'c2']}
1769466251.4625103,SENT,1dc187fc-0508-4d07-9812-3cf65fe72a29,d9d8fdc4-1a0e-46b0-a2c4-3963b4d3b81e,c5,c4,3375,?,p2,
1769466251.4625847,CREATED,da163def-91ab-495f-9977-338148a667d6,b086d17b-1cd9-4f5f-9ecd-23d5370cedaa,c5,c4,27,?,?,surb={'id': '375c9839-c47a-4acd-b22d-b53a6afc601c', 'route': ['p1', 'e10', 'i1', 'x8', 'p2', 'c5']}
1769466251.551454,RECEIVED,9b295f3b-b3ab-4277-a28a-063388c20d05,c6831134-90fb-4e71-8254-6fde85e13d95,c2,c5,27,p2,?,surb={'id': '194e5d07-ab99-451a-89a0-da26828aea89', 'route': ['p2', 'e6', 'i8', 'x2', 'p2', 'c2']}
1769466251.6282313,RECEIVED,2fffc30a-0f0c-43be-8156-ad00a7638202,9301eb56-cce3-4081-9d80-600e99f8623a,c4,c5,27,p2,?,surb={'id': '1a178012-cf9d-490c-90f7-091fb559005b', 'route': ['p2', 'e7', 'i3', 'x11', 'p1', 'c4']}
1769466251.9490108,RECEIVED,d29fb3d3-1286-4953-9eb1-5f8e591078ca,19a8b17b-6189-45cd-8133-e4f52c07e025,c2,c5,27,p2,?,surb={'id': '6f091aa0-ddf4-4805-88d9-b562fe8f8872', 'route': ['p2', 'e6', 'i10', 'x5', 'p2', 'c2']}
1769466251.9527323,SENT,dfa0f844-f39b-4216-a7d4-8a16b86f6471,67400243-daf1-4b52-a26b-49b44f0a6dc6,c5,c4,3379,?,p2,
1769466251.9528193,CREATED,38cc8431-5029-4f50-985c-e3189b35c734,1e2af033-5ef5-49d1-9325-8f54dd9dbd48,c5,c4,26,?,?,surb={'id': 'ec33d59f-c8d0-4545-bdde-ae746049ecd8', 'route': ['p1', 'e6', 'i8', 'x1', 'p2', 'c5']}
1769466252.1415036,RECEIVED,d00614db-856c-4bd3-9bd4-55bb616d19e7,02d45a6d-ba31-4db4-887f-c843a90d868b,c4,c5,27,p2,?,surb={'id': 'd4f81432-2819-4c9b-9d74-7bf5d740d05d', 'route': ['p2', 'e2', 'i7', 'x10', 'p1', 'c4']}
1769466252.1807299,RECEIVED,6feef3a1-69dd-44af-abed-9e0a2f917f30,0da4ecb0-1378-4b19-87ae-bd4aa4061ab1,c4,c5,27,p2,?,surb={'id': 'bb8f3ae4-7e13-4698-ba35-d944ef04d8c9', 'route': ['p2', 'e6', 'i11', 'x11', 'p1', 'c4']}
1769466252.3285184,RECEIVED,8ba5c9a4-cb6b-4421-9dab-448836ba7a27,0c4ded1b-e11c-4747-87c6-ac205c6bf9ae,c2,c5,27,p2,?,surb={'id': '2d14281b-d70a-41c4-b3a0-a17529c03a0e', 'route': ['p2', 'e12', 'i1', 'x4', 'p2', 'c2']}
1769466252.5185819,SENT,9f69b591-0af5-4e4c-b7d7-b22685b78b51,9ed57552-deb9-4d39-ba0e-8d6ac5dd3adc,c5,c4,3376,?,p2,
1769466252.5187151,CREATED,3b4d1778-1e08-432a-b5cd-ac4218f1e278,adc1e714-6688-43df-b4e3-4a59eb59b89d,c5,c4,27,?,?,surb={'id': '6730d58d-5c03-4701-92e1-a48618f34066', 'route': ['p1', 'e11', 'i8', 'x9', 'p2', 'c5']}
1769466252.5355632,RECEIVED,6d2a733c-c20d-41b9-8cce-23a1485d32cc,3bb07d38-5f83-4ab7-91bb-a20d4626b939,c2,c5,27,p2,?,surb={'id': '2941a7c4-4054-44f3-bafb-121d34d97108', 'route': ['p2', 'e10', 'i11', 'x9', 'p2', 'c2']}
1769466252.561603,SENT,43c04491-40bb-4a8c-afd3-b88c73912ace,fe0b97cf-d8fb-403c-8e01-1acaf431edd2,c5,c4,3393,?,p2,
1769466252.561752,CREATED,f75eb82f-872a-4c66-afd6-754bf7aaf934,0cf60c93-f753-4bc6-8210-a17b0cb757d0,c5,c4,27,?,?,surb={'id': 'e9778ebc-8e48-4570-81fb-e64feef6434a', 'route': ['p1', 'e3', 'i10', 'x11', 'p2', 'c5']}
1769466252.5930269,RECEIVED,95d7d8c5-4561-4675-8e83-daf914209cf3,c855828a-7d41-485e-835f-e0d5e6f5f694,c4,c5,27,p2,?,surb={'id': 'f15e190d-47fc-4023-8495-5e556021ac8b', 'route': ['p2', 'e7', 'i11', 'x9', 'p1', 'c4']}
1769466252.6008723,SENT,db3bd87d-0df1-4184-a05b-64c859ac6f26,1c2660f6-7d58-426d-bc87-f71be97ebfc9,c5,c4,3375,?,p2,
1769466252.6010306,CREATED,152512e7-37ff-471f-b587-81ffdf1233ab,457143de-9d32-4974-868b-9b91264c58ea,c5,c4,26,?,?,surb={'id': '53c8d283-36b0-4134-bf14-ef0b6882e37f', 'route': ['p1', 'e3', 'i3', 'x1', 'p2', 'c5']}
1769466252.7194395,RECEIVED,2b80aaea-6895-4f4d-982b-2d244df06f78,0ede86d9-b5f9-41f6-a4c7-0d554f95cfab,c4,c5,27,p2,?,surb={'id': '84124bf1-9dcf-4317-a07b-6e82f8a85641', 'route': ['p2', 'e12', 'i1', 'x1', 'p1', 'c4']}
1769466252.790904,RECEIVED,56c721c9-9d71-4f9b-b1ee-9b140bf55379,2a592d59-a906-40e4-b45a-2a9687c5e035,c2,c5,27,p2,?,surb={'id': '7151fdd2-0919-4b77-8054-30c745498f6e', 'route': ['p2', 'e11', 'i3', 'x2', 'p2', 'c2']}
1769466252.9211247,SENT,68c24d4e-ea0b-4dbd-8a39-825c04ed4511,927d34e1-770a-4f16-92d3-f0c1a7322745,c5,c4,3389,?,p2,
1769466252.9212365,CREATED,5d167bd7-9581-4653-b67c-99e91b18eef5,028b0e9c-6deb-4e31-a1c9-040ae2abea3f,c5,c4,27,?,?,surb={'id': 'acedfd14-36b6-4e14-aac3-0687d164278d', 'route': ['p1', 'e10', 'i1', 'x3', 'p2', 'c5']}
1769466253.3098435,RECEIVED,6338de17-3e65-4ed7-b930-db80556ca4d1,224bdb25-6d58-4233-aaa3-96084216cdf9,c4,c5,27,p2,?,surb={'id': 'eacc1418-3f04-490f-9202-2ff647471ba0', 'route': ['p2', 'e6', 'i6', 'x5', 'p1', 'c4']}
1769466253.4339833,SENT,39e28e4c-6471-4dbc-80c8-a815a99d2b14,e07ccd02-58c5-44f2-85a4-5cd0eb3f5e98,c5,c4,3400,?,p2,
1769466253.4342282,CREATED,63392ef5-49f2-46ba-a542-303f81a6344d,c1a28f5e-ffc4-4cea-96a7-66103eeecb6f,c5,c4,26,?,?,surb={'id': '4e263274-d30a-47e3-afd2-f8890909afee', 'route': ['p1', 'e12', 'i5', 'x7', 'p2', 'c5']}
1769466253.4857795,RECEIVED,4382be27-7592-4a4f-b46a-cbf8bb33ede8,a7ce1828-6eb7-44f2-b38c-83eef30229d3,c4,c5,27,p2,?,surb={'id': 'eea1de37-73c1-4693-8e4d-bc1362fbd23d', 'route': ['p2', 'e9', 'i12', 'x3', 'p1', 'c4']}
1769466253.7728364,SENT,1e1db238-0a8d-4237-a048-c4407a8e2a84,b99671f7-ed30-4434-b1c2-fa67afa20984,c5,c4,3387,?,p2,
1769466253.772914,CREATED,f66590dc-50b3-449b-af7b-45be5488f72c,5d5ac458-20c1-48e2-b543-f6850aa28529,c5,c4,26,?,?,surb={'id': '4e26a501-3da7-4cee-aff9-50c6e40f991c', 'route': ['p1', 'e7', 'i10', 'x4', 'p2', 'c5']}
1769466253.8046477,SENT,ed2fb2fa-c016-4add-a5b0-c8c780933359,425afec6-e103-48b5-9823-64393533b3ba,c5,c4,3367,?,p2,
1769466253.8047245,CREATED,164fbd95-73ec-4dc3-8721-d54bb1ce9a46,b3df3a94-38c3-4fce-974b-4c13e7836fe1,c5,c4,27,?,?,surb={'id': 'bd0b981e-f312-479b-8665-505eee8029ab', 'route': ['p1', 'e3', 'i3', 'x3', 'p2', 'c5']}
1769466253.9272351,SENT,b5ca8ce3-ce2b-4f59-84ef-f859e1a8207b,31c8d048-5ed3-4170-a0be-c0aa29601bf0,c5,c4,3383,?,p2,
1769466253.9273856,CREATED,ffdacd66-fb01-42e3-90c3-ab5a44a628d4,aea3999e-3e77-4e73-9e9a-bf03c613695b,c5,c4,27,?,?,surb={'id': 'cbe5c465-c45b-490e-b74d-e20cd1a90bf0', 'route': ['p1', 'e10', 'i11', 'x6', 'p2', 'c5']}
1769466254.075355,RECEIVED,62f15923-a737-4505-a6b9-1dac90a44cd8,e8606c42-340d-44bb-af56-73da885a662e,c4,c5,26,p2,?,surb={'id': '94e00a75-231d-4aac-a1ac-33d802aa52b9', 'route': ['p2', 'e12', 'i6', 'x7', 'p1', 'c4']}
1769466254.5148442,RECEIVED,a5a8574c-1820-47d8-8c06-209f63dfb837,699ca256-6cc4-4a95-aced-33c2413045b6,c4,c5,27,p2,?,surb={'id': '109abda8-26b9-4aef-9453-9493e717d54a', 'route': ['p2', 'e11', 'i4', 'x5', 'p1', 'c4']}
1769466254.6280012,RECEIVED,64a036aa-0da0-40c8-895a-07906b726f13,d5abf4f2-d7c7-4d7f-b79d-a01bf9d8afed,c2,c5,27,p2,?,surb={'id': '5a4cd8dd-e466-46c4-ace6-d961518a6d9b', 'route': ['p2', 'e10', 'i6', 'x7', 'p2', 'c2']}
1769466255.2479827,RECEIVED,71d0c11e-71ae-46e7-926e-927a840610a9,24c860d9-331a-48b0-a965-712f0c354765,c4,c5,27,p2,?,surb={'id': 'dce8b99e-e43d-4a34-9b87-e4c80149fe38', 'route': ['p2', 'e6', 'i8', 'x2', 'p1', 'c4']}
1769466255.45222,RECEIVED,4c98cec6-28a5-4bf6-a56c-e5fd797b11f3,569043fb-56a0-47e3-a0bc-0089137d7317,c2,c5,27,p2,?,surb={'id': 'ab16bf0b-0cc9-4b42-b750-dee6f1d5c204', 'route': ['p2', 'e10', 'i4', 'x9', 'p2', 'c2']}
1769466255.7576926,SENT,e5a9378d-4562-4bc8-bc1d-6ebde79ebb48,6dae6776-5000-4de2-ac39-57d330fd2ca4,c5,c4,3382,?,p2,
