timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744312.5260336,RECEIVED,7d005a1e-4f80-4603-b892-e05402d9cdb2,7b401d1c-2d1d-440f-b9bc-820456275f63,c4,c5,27,p2,?,surb={'id': 'd6d5e389-2503-4829-872b-2c784638ab3c', 'route': ['p2', 'e3', 'i5', 'x4', 'p1', 'c4']}
1769744313.3059363,SENT,a63a6b8e-a80e-42ec-a273-116f5dfa4999,7929e11e-ba83-4b32-b99b-ffc971773c66,c5,c1,3391,?,p2,
1769744313.3060977,CREATED,cdccef68-8759-41fa-bb36-7cb79adbeb91,08b7b50e-baab-4298-a399-a4c9d1780c0b,c5,c1,27,?,?,surb={'id': 'a0bf0c18-aa4e-4791-9da0-ed2afff8420a', 'route': ['p1', 'e1', 'i3', 'x6', 'p2', 'c5']}
1769744313.38996,SENT,2ce9c4b3-db88-419d-9b33-c6eb9eb9a076,6c59c2e2-b620-4a93-8f64-d39b1de9a09f,c5,c1,3386,?,p2,
1769744313.3901913,CREATED,745360e3-fc61-418a-b980-90a619e02fd8,183573b4-5c26-48af-a61b-17e20a651bb1,c5,c1,27,?,?,surb={'id': '0da4b359-cf56-4759-883c-7540479dbe50', 'route': ['p1', 'e7', 'i11', 'x11', 'p2', 'c5']}
1769744313.5007627,SENT,84be9cd1-86d9-443e-8b18-0e5acef990e0,0fc76185-ca04-42bc-bc4d-f83e2463279a,c5,c1,3380,?,p2,
1769744313.500915,CREATED,c9480f46-fb90-4595-b444-83b74d82d3b1,183573b4-5c26-48af-a61b-17e20a651bb1,c5,c1,27,?,?,surb={'id': '0da4b359-cf56-4759-883c-7540479dbe50', 'route': ['p1', 'e7', 'i11', 'x11', 'p2', 'c5']}
1769744313.5145934,SENT,a2fed902-c666-4ca7-a62c-c4a5bf64ef89,fbb5a74b-80c7-4fdd-ae63-0f8ccef4e9cd,c5,c1,3388,?,p2,
1769744313.5147457,CREATED,a14285c5-494c-4936-943e-624af30002a1,74c44bc1-306d-4215-bef1-597db7019093,c5,c1,27,?,?,surb={'id': '44b5dc44-eb92-4324-abbb-b2b07ad4eaa4', 'route': ['p1', 'e8', 'i9', 'x10', 'p2', 'c5']}
1769744313.6449313,SENT,2face1c1-cbda-4b88-8f62-45a201b69174,b54b26e8-e557-4a9b-b6fa-f3d49636cc1e,c5,c1,3379,?,p2,
1769744313.6451063,CREATED,550df6ba-848d-4cf9-a57e-fbec129d07dd,74c44bc1-306d-4215-bef1-597db7019093,c5,c1,27,?,?,surb={'id': '44b5dc44-eb92-4324-abbb-b2b07ad4eaa4', 'route': ['p1', 'e8', 'i9', 'x10', 'p2', 'c5']}
1769744313.677811,RECEIVED,12e35eb8-af1d-42a5-882f-d1845846a475,b6221d82-c15d-459a-8692-5ccf1c30c09c,c4,c5,27,p2,?,surb={'id': '23337121-0835-46ca-801e-4ec83ad0dd96', 'route': ['p2', 'e9', 'i5', 'x5', 'p1', 'c4']}
1769744313.9056308,RECEIVED,10cc0ff7-eacd-44b8-970c-fd3b7cfe2c79,d698bdb1-c64a-4911-9b9b-a468e50a4472,c4,c5,27,p2,?,surb={'id': 'f40a4f9c-3953-4d67-a643-0a129040c7a7', 'route': ['p2', 'e5', 'i12', 'x6', 'p1', 'c4']}
1769744314.191815,RECEIVED,3ea6c2d1-652e-40aa-a610-eb6714160161,570d1529-1015-4fe8-86d3-e0e42feabef9,c4,c5,27,p2,?,surb={'id': 'f3c30efe-4c05-48df-980e-0db414e1d49c', 'route': ['p2', 'e7', 'i2', 'x10', 'p1', 'c4']}
1769744314.5689247,SENT,bfffa8b1-3b96-43b7-994e-158d26b86095,c84a38dc-165a-47bc-9afc-9040d3d4e181,c5,c1,3379,?,p2,
1769744314.5692003,CREATED,9d6a5b83-5373-46e1-a7a1-4d1abdc34e7b,37f2625b-2295-4521-aef6-f8c6c7eb2c4f,c5,c1,26,?,?,surb={'id': '495cda74-30fa-47ba-a2eb-be7f7e3d829b', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c5']}
1769744315.0146377,RECEIVED,ffae8109-1c2b-430e-a80b-e26718f8ca4e,6e8f8aa8-d283-461e-9176-447f64ddc7d2,c4,c5,27,p2,?,surb={'id': '16f4bcf1-b850-4116-8358-097114c37436', 'route': ['p2', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769744315.09636,RECEIVED,26daed2d-d5be-4683-a561-080a2c2420fa,bfc65e31-1402-482c-97cf-645539e02ea5,c4,c5,27,p2,?,surb={'id': '877694d6-6fd5-45b2-94d4-058f8169424b', 'route': ['p2', 'e2', 'i6', 'x8', 'p1', 'c4']}
1769744315.1619847,RECEIVED,458c41fd-5181-4e42-9a2c-677aff712c88,bfc65e31-1402-482c-97cf-645539e02ea5,c4,c5,27,p2,?,surb={'id': '877694d6-6fd5-45b2-94d4-058f8169424b', 'route': ['p2', 'e2', 'i6', 'x8', 'p1', 'c4']}
1769744315.1859732,SENT,5dcf6fca-de9f-438f-a4ff-72fef4b11644,03056e47-d3f5-49f0-9273-cd4b324e5977,c5,c1,3379,?,p2,
1769744315.1860526,CREATED,a09faa08-c5bc-4793-932b-72fb9b799213,37f2625b-2295-4521-aef6-f8c6c7eb2c4f,c5,c1,26,?,?,surb={'id': '495cda74-30fa-47ba-a2eb-be7f7e3d829b', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c5']}
1769744315.1959264,SENT,93b1054a-3349-43e5-9f91-2585fee30432,f42362be-8abd-42d1-910f-fa27b56e282c,c5,c1,3392,?,p2,
1769744315.1959941,CREATED,d89e0c36-5e08-4cc1-916a-f396739addd6,07da583a-9428-4d63-a17c-bddb736e883b,c5,c1,27,?,?,surb={'id': '5904d339-3a6c-4897-8907-5488ccea84f2', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c5']}
1769744315.553739,SENT,b68cf088-bc40-485f-abf3-caaac5ec1339,564e2d84-a413-4f1c-916b-d58cde9e55f3,c5,c1,3405,?,p2,
1769744315.553865,CREATED,7f3f1c85-68ed-4f50-931d-e01f9c4a722e,07da583a-9428-4d63-a17c-bddb736e883b,c5,c1,27,?,?,surb={'id': '5904d339-3a6c-4897-8907-5488ccea84f2', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c5']}
1769744315.7471044,RECEIVED,ff8a5c13-d416-4674-a308-bdcd469cbae9,91d50e95-d3db-47dc-aa32-5a0df08a5067,c4,c5,27,p2,?,surb={'id': 'a2ecbc43-b01d-4a2a-bfdb-a2f18915616a', 'route': ['p2', 'e2', 'i10', 'x7', 'p1', 'c4']}
1769744315.9690824,RECEIVED,f57bf5de-8369-4de8-84b2-c8f53c28f562,b9ab528e-ed6a-4f7e-a65a-be24083f9081,c4,c5,27,p2,?,surb={'id': '4378f52a-9a59-4069-8bc6-50a488425134', 'route': ['p2', 'e9', 'i6', 'x4', 'p1', 'c4']}
1769744316.1031473,SENT,f706eef8-7ec7-4e93-b8f7-3f301ec368ab,e2abf47d-3ae6-4329-8461-543567c7681b,c5,c1,3403,?,p2,
1769744316.1032414,CREATED,35688cc2-32fe-4d31-b036-65f92c4f5dbf,426a9f71-3449-4735-96b6-90393f3ca076,c5,c1,27,?,?,surb={'id': 'e2645f77-14d9-4066-8eda-89ca3daabd10', 'route': ['p1', 'e3', 'i11', 'x6', 'p2', 'c5']}
1769744316.1526923,RECEIVED,181f3061-f42f-4dfd-beb7-072218519218,c8d8c6b1-9fae-4455-abce-77bd8759d0c3,c4,c5,26,p2,?,surb={'id': '91b9054f-b60b-4434-b817-bcc6f34f9394', 'route': ['p2', 'e4', 'i6', 'x3', 'p1', 'c4']}
1769744316.2665477,RECEIVED,c9c2c9f2-b704-43e9-9774-1988b4db19af,e744a478-43b2-4f24-ba0f-e10ce3f1c5a0,c4,c5,26,p2,?,surb={'id': '0c1707ed-5763-4cbc-bee7-d4abf5eef28f', 'route': ['p2', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769744316.35144,SENT,9be56527-436b-49b0-abbf-988620705318,7bc842a1-2397-4d00-91ee-763cc3db2886,c5,c1,3399,?,p2,
1769744316.3515594,CREATED,6a401195-5024-4a3b-b416-1203cded7e1b,426a9f71-3449-4735-96b6-90393f3ca076,c5,c1,27,?,?,surb={'id': 'e2645f77-14d9-4066-8eda-89ca3daabd10', 'route': ['p1', 'e3', 'i11', 'x6', 'p2', 'c5']}
1769744316.4502792,RECEIVED,ade5a9cd-6a54-4a07-a387-1bcd823f86aa,d698bdb1-c64a-4911-9b9b-a468e50a4472,c4,c5,27,p2,?,surb={'id': 'f40a4f9c-3953-4d67-a643-0a129040c7a7', 'route': ['p2', 'e5', 'i12', 'x6', 'p1', 'c4']}
1769744316.6924715,RECEIVED,b696dbbd-c18d-437c-8822-3e0bdbd2c553,b9ab528e-ed6a-4f7e-a65a-be24083f9081,c4,c5,27,p2,?,surb={'id': '4378f52a-9a59-4069-8bc6-50a488425134', 'route': ['p2', 'e9', 'i6', 'x4', 'p1', 'c4']}
1769744316.9355698,RECEIVED,cdd3263f-9e4c-4026-8462-f96e8734a1ac,570d1529-1015-4fe8-86d3-e0e42feabef9,c4,c5,27,p2,?,surb={'id': 'f3c30efe-4c05-48df-980e-0db414e1d49c', 'route': ['p2', 'e7', 'i2', 'x10', 'p1', 'c4']}
1769744317.0661652,RECEIVED,af153dd3-37e6-4382-a4f1-ba4cbf6b270c,e744a478-43b2-4f24-ba0f-e10ce3f1c5a0,c4,c5,26,p2,?,surb={'id': '0c1707ed-5763-4cbc-bee7-d4abf5eef28f', 'route': ['p2', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769744317.0699878,RECEIVED,d0cb56d1-fc81-4176-a020-5159f850f367,91d50e95-d3db-47dc-aa32-5a0df08a5067,c4,c5,27,p2,?,surb={'id': 'a2ecbc43-b01d-4a2a-bfdb-a2f18915616a', 'route': ['p2', 'e2', 'i10', 'x7', 'p1', 'c4']}
1769744317.2889922,SENT,1be8c2e1-7a88-4ac9-a5b3-9497b3f4133c,7266e49e-72c9-4de5-b480-8f4996c5a690,c5,c1,3376,?,p2,
1769744317.289155,CREATED,8b4a606e-3e1c-47b9-9b9f-66c12a518293,6616dfff-9e81-489f-9b83-962e9ec95c66,c5,c1,27,?,?,surb={'id': 'e80dcd02-02aa-4a4a-9ebf-855c469769bb', 'route': ['p1', 'e6', 'i6', 'x1', 'p2', 'c5']}
1769744317.4282691,SENT,e422f8f5-7f53-4d23-be6c-ef3167875ad1,34832d33-41a2-49e6-bedc-9fac0831a4ad,c5,c1,3372,?,p2,
1769744317.4284062,CREATED,6750b1c1-62d7-4eb1-8278-8607114ff712,6616dfff-9e81-489f-9b83-962e9ec95c66,c5,c1,27,?,?,surb={'id': 'e80dcd02-02aa-4a4a-9ebf-855c469769bb', 'route': ['p1', 'e6', 'i6', 'x1', 'p2', 'c5']}
1769744317.5491672,SENT,b6ef919b-a346-4f0e-9807-c882cb17472a,f21eb50e-fceb-431d-94c1-3919b603784d,c5,c1,3369,?,p2,
1769744317.549336,CREATED,bfa113b5-9938-4d49-a7a0-058018ef8907,7df3cef3-d3eb-4153-bd99-c696b547cece,c5,c1,26,?,?,surb={'id': '7b9a18bf-eb4e-4907-96d7-850c14440e85', 'route': ['p1', 'e10', 'i5', 'x9', 'p2', 'c5']}
1769744317.556346,SENT,61a0d74e-9aa0-4ef9-8a5c-2e54f695bae0,83a04d8c-1dab-4075-9e57-2dd98327f266,c5,c1,3367,?,p2,
1769744317.5564826,CREATED,0e5d760a-af00-49b6-bce8-72e3eef00a05,7df3cef3-d3eb-4153-bd99-c696b547cece,c5,c1,26,?,?,surb={'id': '7b9a18bf-eb4e-4907-96d7-850c14440e85', 'route': ['p1', 'e10', 'i5', 'x9', 'p2', 'c5']}
1769744317.658839,SENT,c9639ff0-13c3-4990-bdb9-45e2eca17c8e,3e78003e-b810-4a67-9b49-5daa7b3c554a,c5,c1,3359,?,p2,
1769744317.658973,CREATED,da0348d4-8d64-4b56-8098-57d3d1500797,40585fe7-9213-4059-95fa-f8bdf8159474,c5,c1,27,?,?,surb={'id': '37fa4364-00af-41d3-8a8f-95c5a971e05e', 'route': ['p1', 'e5', 'i8', 'x5', 'p2', 'c5']}
1769744317.8026032,SENT,2f76041a-8f20-4be5-9a8e-3f042669b914,10f481fe-d85d-4895-af6a-5e259240fae7,c5,c1,3389,?,p2,
1769744317.8026955,CREATED,0235a839-7e6a-45fa-be91-e0f4b57039b0,40585fe7-9213-4059-95fa-f8bdf8159474,c5,c1,27,?,?,surb={'id': '37fa4364-00af-41d3-8a8f-95c5a971e05e', 'route': ['p1', 'e5', 'i8', 'x5', 'p2', 'c5']}
1769744317.8975344,RECEIVED,c7395b38-a918-4882-b53d-10562977ba7a,1a928411-e736-452b-bed9-0883e2f188e5,c4,c5,27,p2,?,surb={'id': 'e2daf51f-d6be-4ba0-91fa-34dbd3ee5a0c', 'route': ['p2', 'e4', 'i9', 'x4', 'p1', 'c4']}
1769744317.9185324,RECEIVED,1cfbac11-6d7c-4779-9d46-7ddb5669da7b,c8d8c6b1-9fae-4455-abce-77bd8759d0c3,c4,c5,26,p2,?,surb={'id': '91b9054f-b60b-4434-b817-bcc6f34f9394', 'route': ['p2', 'e4', 'i6', 'x3', 'p1', 'c4']}
1769744318.123988,RECEIVED,5cb0ce38-f2e2-48e5-846b-aa41f480eefe,0a43fd7b-0fc0-4546-ab30-c20e4ad1cd1f,c4,c5,27,p2,?,surb={'id': 'f7f58347-e42f-44af-a25a-32836b410d22', 'route': ['p2', 'e3', 'i3', 'x3', 'p1', 'c4']}
1769744318.310939,RECEIVED,ea5988ad-9c42-4635-91fb-f4ae4c07d258,d97d1605-1619-429e-ab70-1cd7d7997280,c4,c5,27,p2,?,surb={'id': '584ad190-054c-40bb-8827-3f2a50142c53', 'route': ['p2', 'e6', 'i4', 'x7', 'p1', 'c4']}
1769744318.4139824,RECEIVED,cb0a136e-fe38-4b0f-afa6-07acfc2d53cb,1a928411-e736-452b-bed9-0883e2f188e5,c4,c5,27,p2,?,surb={'id': 'e2daf51f-d6be-4ba0-91fa-34dbd3ee5a0c', 'route': ['p2', 'e4', 'i9', 'x4', 'p1', 'c4']}
1769744318.8478878,RECEIVED,78adcf8a-b06a-4b80-a6b8-9524eeddcb5a,0a43fd7b-0fc0-4546-ab30-c20e4ad1cd1f,c4,c5,27,p2,?,surb={'id': 'f7f58347-e42f-44af-a25a-32836b410d22', 'route': ['p2', 'e3', 'i3', 'x3', 'p1', 'c4']}
1769744319.2463086,SENT,37652e84-92bf-42de-ad4f-0e0fb4136356,38f5d0a8-74f4-4dfb-a804-3f38c2bea431,c5,c1,3370,?,p2,
1769744319.24646,CREATED,07507682-4e47-4bdf-93bb-a0997128a48d,f403b366-9bf7-49b7-a260-800d4cbab4e5,c5,c1,27,?,?,surb={'id': 'bea532b3-1329-4da8-aa11-cbc557a20187', 'route': ['p1', 'e10', 'i11', 'x3', 'p2', 'c5']}
1769744319.3349726,SENT,4f7d0182-d1a2-4d3b-87b5-222296ba3447,09b2e880-efbf-4717-a299-c52ec715e129,c5,c1,3387,?,p2,
1769744319.3351085,CREATED,6e93411a-31fd-49ff-87d5-2baeee491162,f403b366-9bf7-49b7-a260-800d4cbab4e5,c5,c1,27,?,?,surb={'id': 'bea532b3-1329-4da8-aa11-cbc557a20187', 'route': ['p1', 'e10', 'i11', 'x3', 'p2', 'c5']}
1769744319.68834,SENT,9a17074e-7ada-4085-96d5-590684fc2a49,286342ce-df52-4953-91e9-ab9dfeae0358,c5,c1,3376,?,p2,
1769744319.68844,CREATED,e5dae92d-1fb2-44ea-b7b6-bbc11d43c902,f7708d17-b82e-4dd2-b399-b3184d5c1550,c5,c1,27,?,?,surb={'id': '8e136e5e-6385-42a6-963a-68bb8ffa311e', 'route': ['p1', 'e8', 'i6', 'x1', 'p2', 'c5']}
1769744319.9654725,SENT,2fb699e5-a572-4cdf-8a6a-a843b32305f5,1bdcbec1-292a-4ee9-a59e-341f0b6ae718,c5,c1,3364,?,p2,
1769744319.9656081,CREATED,b1177bdf-02e7-450f-9201-3b93f1aa260d,f7708d17-b82e-4dd2-b399-b3184d5c1550,c5,c1,27,?,?,surb={'id': '8e136e5e-6385-42a6-963a-68bb8ffa311e', 'route': ['p1', 'e8', 'i6', 'x1', 'p2', 'c5']}
1769744320.1928587,SENT,07a8f74a-abc6-45fa-8657-cf22f309eb7e,e6533ced-b15f-4d41-ab30-8f0a6d4ba2e8,c5,c1,3392,?,p2,
1769744320.192997,CREATED,0a6f86cd-80d7-4d5f-8c68-25305dda5021,c8f16df5-5b86-456c-9a42-9706b6bb7e54,c5,c1,27,?,?,surb={'id': '77c10e8a-4f74-4662-9daa-d6014a3d6121', 'route': ['p1', 'e12', 'i4', 'x1', 'p2', 'c5']}
1769744320.6490836,SENT,189bb451-933c-4990-9d3e-3a7470d7b3ec,22ba06ac-b3ca-4620-9bb8-56766ae04b63,c5,c1,3389,?,p2,
1769744320.6492386,CREATED,60aa1d4b-9bdd-46ea-9014-902cb35f4822,c8f16df5-5b86-456c-9a42-9706b6bb7e54,c5,c1,27,?,?,surb={'id': '77c10e8a-4f74-4662-9daa-d6014a3d6121', 'route': ['p1', 'e12', 'i4', 'x1', 'p2', 'c5']}
1769744320.7120154,SENT,2ce094b9-e665-491a-a50e-cc149bcc4df4,deb799f4-3922-4743-a97e-3f65e0aa3331,c5,c1,3375,?,p2,
1769744320.71229,CREATED,4f87da60-a5b9-4412-a9e1-93a8637d5bdc,7db51997-0ed8-44f3-9d6e-14a7a76bda49,c5,c1,27,?,?,surb={'id': 'af3b93bc-6daf-4cda-aef4-5abe054537ac', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c5']}
1769744320.7713082,RECEIVED,00ded9b2-33f9-48a0-bb18-47a5a71159db,7bdcc037-47f7-4aee-baee-21d7ca1fcfc3,c4,c5,26,p2,?,surb={'id': 'f0478609-f1fe-4fc4-ac10-9e1671359cf3', 'route': ['p2', 'e2', 'i2', 'x10', 'p1', 'c4']}
1769744320.999378,SENT,950bc2a1-3ba2-4e1b-8bd4-97b458c5e5da,86d38dee-e1ad-42d8-9a16-b35a7ec2744b,c5,c1,3391,?,p2,
1769744320.9994743,CREATED,d3627e8b-b8e4-4362-91d3-973790dc3895,7db51997-0ed8-44f3-9d6e-14a7a76bda49,c5,c1,27,?,?,surb={'id': 'af3b93bc-6daf-4cda-aef4-5abe054537ac', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c5']}
1769744321.1847699,SENT,e2f86382-acff-4899-8e1f-4b2d8999b59e,2802ee21-a9a5-4d98-bfb0-f89198750f18,c5,c1,3378,?,p2,
1769744321.1848621,CREATED,f7f723ea-d5b9-4ae6-85b7-9f3f683f7b02,135cec09-7875-4533-914e-39843e6550f0,c5,c1,27,?,?,surb={'id': '61fc5234-f59d-4d47-9274-493d976b5f4a', 'route': ['p1', 'e7', 'i10', 'x8', 'p2', 'c5']}
1769744321.1933138,SENT,9cbbbd50-1de0-4565-8417-b05d3050d196,4717bfdb-fd79-4e4c-a086-32a9cdeac634,c5,c1,3393,?,p2,
1769744321.1934102,CREATED,4dc701ea-3eaf-4216-91e8-32eb0b220a56,135cec09-7875-4533-914e-39843e6550f0,c5,c1,27,?,?,surb={'id': '61fc5234-f59d-4d47-9274-493d976b5f4a', 'route': ['p1', 'e7', 'i10', 'x8', 'p2', 'c5']}
1769744321.3591611,RECEIVED,920801cf-9da9-4f51-8dce-14c515f73581,d97d1605-1619-429e-ab70-1cd7d7997280,c4,c5,27,p2,?,surb={'id': '584ad190-054c-40bb-8827-3f2a50142c53', 'route': ['p2', 'e6', 'i4', 'x7', 'p1', 'c4']}
1769744321.43588,SENT,22a52375-54d0-40d9-9f38-04d5804188c5,7b0a1ad1-cf4d-4c6b-8d66-0aeb9943f128,c5,c1,3383,?,p2,
1769744321.4359741,CREATED,d503323c-415b-4ec3-b182-f6315b633049,6977478e-d944-41fb-b2f9-17e6934edead,c5,c1,26,?,?,surb={'id': '5d934e41-b1e8-4c7b-81f8-e6e46ff6e7e3', 'route': ['p1', 'e9', 'i7', 'x6', 'p2', 'c5']}
1769744321.4472344,SENT,ea837ceb-e89c-4a20-94ad-a560e7a21b61,4abecc2e-9c71-49a7-9a63-0e1c1789d67d,c5,c1,3385,?,p2,
1769744321.4473295,CREATED,1e5cffb9-0a8f-4bb7-93ec-e88da9f221e8,6977478e-d944-41fb-b2f9-17e6934edead,c5,c1,26,?,?,surb={'id': '5d934e41-b1e8-4c7b-81f8-e6e46ff6e7e3', 'route': ['p1', 'e9', 'i7', 'x6', 'p2', 'c5']}
1769744321.8073611,RECEIVED,6a68ea2c-aef2-436a-9576-6570749bafff,7bdcc037-47f7-4aee-baee-21d7ca1fcfc3,c4,c5,26,p2,?,surb={'id': 'f0478609-f1fe-4fc4-ac10-9e1671359cf3', 'route': ['p2', 'e2', 'i2', 'x10', 'p1', 'c4']}
1769744321.932984,SENT,47863cf8-8353-430f-81fd-cc396a768964,6608418e-a2cc-4f71-8571-58aa5ddf7d35,c5,c1,3392,?,p2,
1769744321.933165,CREATED,d791cfe2-46db-4798-9972-52cc456de7f8,b5755b97-bd43-4a99-aae4-7ba75e26dbf7,c5,c1,27,?,?,surb={'id': '78baef50-9d6e-4dd0-8c69-3b737f57d6b3', 'route': ['p1', 'e5', 'i3', 'x11', 'p2', 'c5']}
1769744322.124633,SENT,6e3f3867-56c5-408d-9e41-63afb6167615,4a6a1f02-f508-4f3e-a408-f010b38b3eda,c5,c1,3359,?,p2,
1769744322.1247668,CREATED,5321bda5-d9a8-46d5-9a84-e6bf0b008329,b5755b97-bd43-4a99-aae4-7ba75e26dbf7,c5,c1,27,?,?,surb={'id': '78baef50-9d6e-4dd0-8c69-3b737f57d6b3', 'route': ['p1', 'e5', 'i3', 'x11', 'p2', 'c5']}
1769744322.4958508,SENT,a92b34d8-703b-45ca-8483-c86355a78ed3,43587705-aba2-403f-88f1-d258be528d9d,c5,c1,3364,?,p2,
1769744322.4959872,CREATED,b17c1d78-b0bb-4782-9115-0791333edceb,020abf84-5ac1-4a95-81fa-1b6e464daac7,c5,c1,27,?,?,surb={'id': 'e67429c2-035b-4e23-a4ad-6fb49f75d20f', 'route': ['p1', 'e9', 'i1', 'x2', 'p2', 'c5']}
1769744322.6315987,SENT,fc46124e-b556-4d9b-b578-91eb4e588599,1e3bd238-d862-41be-bda2-293c203296be,c5,c1,3379,?,p2,
1769744322.6317232,CREATED,4f2aca28-b147-4fd0-b111-b2434da22b6c,020abf84-5ac1-4a95-81fa-1b6e464daac7,c5,c1,27,?,?,surb={'id': 'e67429c2-035b-4e23-a4ad-6fb49f75d20f', 'route': ['p1', 'e9', 'i1', 'x2', 'p2', 'c5']}
1769744322.6663196,RECEIVED,b9e9984d-8b32-483d-91f1-f0000ed3741a,a35c8dd3-638c-4bae-b56a-7e756f0cfcb1,c4,c5,26,p2,?,surb={'id': '5b09c166-994a-43d0-b026-4db68389e6e5', 'route': ['p2', 'e3', 'i5', 'x4', 'p1', 'c4']}
1769744322.8272212,SENT,892b9698-e5fb-45ab-890c-99784d4e8fd6,b5f12575-56b4-47e8-ab70-a4270c6a6ef0,c5,c1,3384,?,p2,
1769744322.8273592,CREATED,90c57635-ecba-4d0a-99ea-5e2c1cb2e7ae,5ac02ed9-5537-42f6-a62e-e8ddfe77e90b,c5,c1,27,?,?,surb={'id': '8022e5ff-5542-4364-b39e-553e13998853', 'route': ['p1', 'e5', 'i2', 'x8', 'p2', 'c5']}
1769744323.2659056,SENT,1f5d5d29-0a8a-47e5-8ad0-3f630ec6e458,ab58237d-4bf2-45f7-aa98-fa0f0690e90e,c5,c1,3381,?,p2,
1769744323.2660825,CREATED,f5112ff9-8396-4426-8ae9-1b84651e440e,5ac02ed9-5537-42f6-a62e-e8ddfe77e90b,c5,c1,27,?,?,surb={'id': '8022e5ff-5542-4364-b39e-553e13998853', 'route': ['p1', 'e5', 'i2', 'x8', 'p2', 'c5']}
1769744323.322227,SENT,251d084c-17c5-4abd-bde2-0a25aaaa9341,b1c52bc6-dd46-408b-8003-08795cc22db2,c5,c1,3388,?,p2,
1769744323.322362,CREATED,391d0453-0b9c-4aab-9c0b-15c31dfba165,b5b059ef-1c79-48e7-bad0-99b732d05862,c5,c1,27,?,?,surb={'id': 'cedb3bef-fdc7-412d-95fd-dbfd7b92a4e9', 'route': ['p1', 'e4', 'i1', 'x10', 'p2', 'c5']}
1769744323.7612066,SENT,ec71e60d-9c61-439f-b7c7-8ea9e755e601,34c63533-49e8-48b5-a315-9856d026a4e6,c5,c1,3388,?,p2,
1769744323.761315,CREATED,381021bc-3d13-4048-b16b-7aa66437ba3b,b5b059ef-1c79-48e7-bad0-99b732d05862,c5,c1,27,?,?,surb={'id': 'cedb3bef-fdc7-412d-95fd-dbfd7b92a4e9', 'route': ['p1', 'e4', 'i1', 'x10', 'p2', 'c5']}
1769744324.3201451,SENT,ee00c01c-6f14-4093-9ed7-23cf5417bc40,19ffbc31-8b8c-4ffa-aa7b-774d431a06e6,c5,c1,3383,?,p2,
1769744324.3202946,CREATED,9db6aff9-f274-434a-9036-b43bc6840f95,576faa1b-0046-4772-b226-ab77fdb71b39,c5,c1,26,?,?,surb={'id': 'c71f3228-6fd5-4cb1-a38b-22a23cff05e4', 'route': ['p1', 'e5', 'i8', 'x2', 'p2', 'c5']}
1769744324.5845096,RECEIVED,5fa84822-86cd-4724-9da5-0453be1570e3,3a67ef97-de55-447c-8360-ec74ac7a12f5,c4,c5,27,p2,?,surb={'id': '98bef247-0fed-43ad-a2ac-7166601f3d4f', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769744324.5994396,RECEIVED,270e7be9-36ac-4393-9257-1ae76aa39dc6,3a67ef97-de55-447c-8360-ec74ac7a12f5,c4,c5,27,p2,?,surb={'id': '98bef247-0fed-43ad-a2ac-7166601f3d4f', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769744324.6152842,SENT,2cbafb0e-1558-4cc4-ada3-28c399705c72,f03620ef-9a44-494d-badc-c4b61e2a1c6c,c5,c1,3386,?,p2,
1769744324.6153946,CREATED,21e8e759-d227-49d0-9a68-60679a3ba478,576faa1b-0046-4772-b226-ab77fdb71b39,c5,c1,26,?,?,surb={'id': 'c71f3228-6fd5-4cb1-a38b-22a23cff05e4', 'route': ['p1', 'e5', 'i8', 'x2', 'p2', 'c5']}
1769744324.6753745,SENT,e83b1293-f988-476d-90ee-3995484c346e,c21f9555-abee-477f-82bd-cba8592f09bb,c5,c1,3384,?,p2,
1769744324.6754851,CREATED,9e4d6f89-27c3-4956-9ac9-4f82479f30ee,03e111ed-75b2-4460-abef-aaa68757affa,c5,c1,27,?,?,surb={'id': '3c7fb268-25e0-4137-8d64-c3e7e84c5f70', 'route': ['p1', 'e11', 'i9', 'x5', 'p2', 'c5']}
1769744324.827393,RECEIVED,be57d5e1-eed5-4004-bdc1-a1545ac7ce08,a35c8dd3-638c-4bae-b56a-7e756f0cfcb1,c4,c5,26,p2,?,surb={'id': '5b09c166-994a-43d0-b026-4db68389e6e5', 'route': ['p2', 'e3', 'i5', 'x4', 'p1', 'c4']}
1769744324.9695292,SENT,8d162073-0a7e-42b6-a372-e9e984b682f5,570db694-c85d-4266-ab8e-2eac62b85b96,c5,c1,3392,?,p2,
1769744324.969664,CREATED,796a5456-5478-4cdb-b293-5aaf62adebfe,03e111ed-75b2-4460-abef-aaa68757affa,c5,c1,27,?,?,surb={'id': '3c7fb268-25e0-4137-8d64-c3e7e84c5f70', 'route': ['p1', 'e11', 'i9', 'x5', 'p2', 'c5']}
