timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769467937.1179838,SENT,d4d2eede-a2e1-4a43-9a0a-a2f3c372be3d,deebeafd-8e98-4cd3-9a5a-cbe073da0885,c4,c3,3395,?,p1,
1769467937.1182382,CREATED,d6a0d472-1568-47af-bdcc-69213c4bb3b7,49cef9f8-422b-461e-bafb-d1f2c4895bf5,c4,c3,27,?,?,surb={'id': '5a26a1c0-b7d9-41dd-8b67-8b95c5cda22b', 'route': ['p3', 'e10', 'i12', 'x9', 'p1', 'c4']}
1769468192.8599591,RECEIVED,ac0bfbdd-0893-4306-b98f-47b525fd8716,c4ff7de4-cc1e-4a54-9c35-4ef9e6f3574b,c2,c4,27,p1,?,surb={'id': '3226033f-b568-4609-954c-439969f19fb1', 'route': ['p1', 'e11', 'i10', 'x10', 'p2', 'c2']}
1769468192.8947406,RECEIVED,4a5a932b-3674-42d9-b2fb-39c4779af81d,c4ff7de4-cc1e-4a54-9c35-4ef9e6f3574b,c2,c4,27,p1,?,surb={'id': '3226033f-b568-4609-954c-439969f19fb1', 'route': ['p1', 'e11', 'i10', 'x10', 'p2', 'c2']}
1769468192.9913971,RECEIVED,085498bf-13bf-49a4-9fe7-a586a287f7cf,257086c3-3c59-4985-b7e0-d2794cd201c6,c2,c4,27,p1,?,surb={'id': '546489bd-d05a-48c6-9acd-a8046cb69ba7', 'route': ['p1', 'e11', 'i6', 'x7', 'p2', 'c2']}
1769468193.0130935,SENT,96236a08-a759-4239-bb18-48e86eb7349c,ada66289-7972-4e3e-943e-aad57a378a1f,c4,c3,3376,?,p1,
1769468193.013233,CREATED,9514da4f-6971-4f81-a32e-0462a8748cae,4e47cf71-1274-4f45-bd5c-b072091f1542,c4,c3,27,?,?,surb={'id': '3ddb27e7-43fb-47f0-85d1-e0793dca65bb', 'route': ['p3', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769468193.075649,SENT,e3ca4cf6-c508-42da-9a07-3f0a64bb4185,6c88339d-fa28-4721-8371-1e212dd620ff,c4,c3,3379,?,p1,
1769468193.075802,CREATED,5cc4d1ef-3be3-4aa7-bcfb-7a2bd4718978,4e47cf71-1274-4f45-bd5c-b072091f1542,c4,c3,27,?,?,surb={'id': '3ddb27e7-43fb-47f0-85d1-e0793dca65bb', 'route': ['p3', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769468193.4928741,SENT,d1973d02-fd9f-4835-a33d-f3f7a33c941e,25cad9ce-6ec6-4c60-b145-ab18d073c012,c4,c3,3400,?,p1,
1769468193.4929693,CREATED,1b9da810-4870-4a88-8975-f8a235f4aa34,da1ef62e-2753-4497-a24b-98ab04ed31b5,c4,c3,27,?,?,surb={'id': 'd4e30442-dcf5-4bb4-845e-5a0d4f553249', 'route': ['p3', 'e2', 'i5', 'x11', 'p1', 'c4']}
1769468193.5821888,SENT,351609f2-2ac0-415e-8680-4367a0aca669,e1db64eb-7354-4d30-a959-65fdfc73be13,c4,c3,3380,?,p1,
1769468193.582281,CREATED,611f302e-0c6b-4780-8c92-ac793c36fb93,da1ef62e-2753-4497-a24b-98ab04ed31b5,c4,c3,27,?,?,surb={'id': 'd4e30442-dcf5-4bb4-845e-5a0d4f553249', 'route': ['p3', 'e2', 'i5', 'x11', 'p1', 'c4']}
1769468193.9091678,RECEIVED,4a8c4b6d-00da-4197-a472-343cd1fd8ff4,c63e16e4-74a5-4cd5-8681-eb7c67d2aaaf,c2,c4,26,p1,?,surb={'id': 'dd6bbd02-0359-439c-a38d-0a7dbcef60c5', 'route': ['p1', 'e12', 'i1', 'x12', 'p2', 'c2']}
1769468194.0178697,SENT,b5c6989e-8125-459d-a7e1-2799121e4af0,ecf6c211-b707-4331-b5e7-c6eda981ecca,c4,c3,3360,?,p1,
1769468194.017932,CREATED,60f1bcc9-bf06-4dbe-adb5-eb0827c3cc64,ebc5bbfa-718c-4c0f-82ef-be7fa0914dc4,c4,c3,27,?,?,surb={'id': 'aadb8177-a9a5-4e3f-b33b-528714775d03', 'route': ['p3', 'e3', 'i4', 'x11', 'p1', 'c4']}
1769468194.0526452,SENT,e753dc5f-874a-4e20-9f55-a4786d7a60d0,c2f9f49a-f40f-46d4-bfd4-5ee5cbf95fd0,c4,c3,3393,?,p1,
1769468194.0527077,CREATED,005cc04f-d7e6-474d-994c-1f6c82787177,ebc5bbfa-718c-4c0f-82ef-be7fa0914dc4,c4,c3,27,?,?,surb={'id': 'aadb8177-a9a5-4e3f-b33b-528714775d03', 'route': ['p3', 'e3', 'i4', 'x11', 'p1', 'c4']}
1769468194.275328,RECEIVED,9e532f8e-3096-4dbd-927f-964cf39cd425,257086c3-3c59-4985-b7e0-d2794cd201c6,c2,c4,27,p1,?,surb={'id': '546489bd-d05a-48c6-9acd-a8046cb69ba7', 'route': ['p1', 'e11', 'i6', 'x7', 'p2', 'c2']}
1769468194.6076589,SENT,7c145352-8237-4e33-92cb-62b6beaf3ab8,c5526e99-c9cd-4545-b0d4-e11ba2ab0049,c4,c3,3375,?,p1,
1769468194.6078117,CREATED,19ca35bb-3912-4a84-b172-e20cbe364364,2b2226f3-ac91-4a97-a070-362434abeeec,c4,c3,27,?,?,surb={'id': '79292e7b-3e1d-480e-9c57-6cd5f091e0ef', 'route': ['p3', 'e4', 'i6', 'x1', 'p1', 'c4']}
1769468194.825468,SENT,b371a546-9387-40c5-b820-487abefb0fae,0fe35d7a-fa36-46d2-b909-110a4e777dc3,c4,c3,3361,?,p1,
1769468194.8256156,CREATED,fbe0fad1-24ed-4811-b8de-1bb1a8714b98,2b2226f3-ac91-4a97-a070-362434abeeec,c4,c3,27,?,?,surb={'id': '79292e7b-3e1d-480e-9c57-6cd5f091e0ef', 'route': ['p3', 'e4', 'i6', 'x1', 'p1', 'c4']}
1769468194.8934064,RECEIVED,34d2071d-91ee-4007-8530-c4d79dc25f25,8d7bef90-82eb-49b4-afbc-c9a639879536,c2,c4,27,p1,?,surb={'id': '409ff387-2640-4eb9-8c1a-07119ef69653', 'route': ['p1', 'e3', 'i5', 'x3', 'p2', 'c2']}
1769468195.0548992,SENT,01504a9f-79a0-4322-8c83-ab5363f2d4d6,241ab197-53c1-4901-8925-b9416129b774,c4,c3,3379,?,p1,
1769468195.055018,CREATED,49179725-cf78-4cc2-8c66-a29972f7d8a9,c1175fa9-87a4-4ede-9ad6-fad48aa59cd4,c4,c3,27,?,?,surb={'id': 'c5331d7c-dbf0-4452-8ab8-08e524e48163', 'route': ['p3', 'e2', 'i10', 'x12', 'p1', 'c4']}
1769468195.0682645,SENT,bd7ca6ff-677a-4c53-b85c-f8bae44e8cb9,3139ab91-18ba-4840-8e6d-912d9caaef83,c4,c3,3364,?,p1,
1769468195.0683658,CREATED,ff87feac-a6df-450f-b269-5c1bc763f5f6,c1175fa9-87a4-4ede-9ad6-fad48aa59cd4,c4,c3,27,?,?,surb={'id': 'c5331d7c-dbf0-4452-8ab8-08e524e48163', 'route': ['p3', 'e2', 'i10', 'x12', 'p1', 'c4']}
1769468195.5580804,SENT,13225e4d-a8b3-4d94-ac85-d3c29932077d,d8827817-e744-45be-b9bd-ba963d9d6d05,c4,c3,3359,?,p1,
1769468195.5582345,CREATED,c3d3c740-ea2d-4c3a-92e5-0f0a7eb8d510,421ea58d-2e03-4793-97a0-3cb008c5869a,c4,c3,27,?,?,surb={'id': '4ef805e4-8365-4551-b7df-b557a489ef40', 'route': ['p3', 'e4', 'i1', 'x2', 'p1', 'c4']}
1769468195.876218,RECEIVED,e4f0c181-e3c3-43e6-8c7e-d2ab4fa5b32d,f79c5237-3fc6-4d16-9def-94fbde09f539,c2,c4,26,p1,?,surb={'id': 'd4f7a6b9-e84b-42e9-ad3d-6b396ead38fb', 'route': ['p1', 'e7', 'i10', 'x2', 'p2', 'c2']}
1769468196.010754,SENT,777d5d97-700a-48be-9a28-991adb53aea0,ad33f989-865c-47ac-9808-bdbfa8748442,c4,c3,3379,?,p1,
1769468196.0108292,CREATED,089d02c2-d7dc-4306-a729-6b487e30726a,421ea58d-2e03-4793-97a0-3cb008c5869a,c4,c3,27,?,?,surb={'id': '4ef805e4-8365-4551-b7df-b557a489ef40', 'route': ['p3', 'e4', 'i1', 'x2', 'p1', 'c4']}
1769468196.094166,RECEIVED,e62d5aef-c408-4149-970d-2ddfafbe0f4f,60225c8e-320b-42fd-8a01-90d8afce9191,c2,c4,27,p1,?,surb={'id': 'a3275b64-d4ff-4582-a02f-adced907e1fe', 'route': ['p1', 'e2', 'i5', 'x9', 'p2', 'c2']}
1769468196.2396328,SENT,d543d924-a511-4b89-8ddf-7e7236b325a5,ca65e01b-77df-47ef-952c-48206ae04aed,c4,c3,3359,?,p1,
1769468196.2397852,CREATED,5e94f0b8-7ad2-4019-8e15-d7ca93c3a268,1387ce5d-b6f7-467d-ad64-90fea2164a67,c4,c3,27,?,?,surb={'id': '3340f513-08ae-484f-bdee-4a648385f7a5', 'route': ['p3', 'e6', 'i6', 'x4', 'p1', 'c4']}
1769468196.27078,RECEIVED,cda11aa0-afe1-4124-8865-c97d0ca63a84,445cba8f-ebef-4653-ba58-552ba6cfb477,c2,c4,27,p1,?,surb={'id': 'b8a323cd-a5cf-4504-b8f2-136501e201df', 'route': ['p1', 'e7', 'i4', 'x11', 'p2', 'c2']}
1769468197.038458,SENT,be9d5033-bd76-415b-a246-1190810256c0,2eefdd55-5ae9-4468-80b2-18fd35df1ab2,c4,c3,3376,?,p1,
1769468197.0385547,CREATED,5eea0601-21f8-495c-b855-a373482bdc03,1387ce5d-b6f7-467d-ad64-90fea2164a67,c4,c3,27,?,?,surb={'id': '3340f513-08ae-484f-bdee-4a648385f7a5', 'route': ['p3', 'e6', 'i6', 'x4', 'p1', 'c4']}
1769468197.2106354,SENT,cf1778fe-fb98-4c20-8ad5-02a47a87b148,eabbf267-4da1-479d-89d8-ec203c4de56d,c4,c3,3360,?,p1,
1769468197.2107203,CREATED,31ad9195-3a5c-4c5a-a693-9cc3b4d6f4d8,486e8fc4-c95a-4f47-b546-aa5285c8d836,c4,c3,27,?,?,surb={'id': '8f4ffdc3-112f-4b55-919e-6cab6909075a', 'route': ['p3', 'e4', 'i2', 'x8', 'p1', 'c4']}
1769468197.8603163,RECEIVED,00f642e3-e602-489e-b4ca-382f3951e3ad,6cb8cce1-5dbf-4464-a70c-9166111147a8,c2,c4,27,p1,?,surb={'id': 'dc7a5344-a2e0-4bca-89ad-4c02c0a326ca', 'route': ['p1', 'e2', 'i10', 'x3', 'p2', 'c2']}
1769468198.361593,SENT,13fcab12-4884-4d87-a0eb-f3fa95580746,7125a5f9-7781-457b-9e74-223ed93203dd,c4,c3,3367,?,p1,
1769468198.361712,CREATED,05c3815a-48f3-489f-b8f7-33479988f0d3,486e8fc4-c95a-4f47-b546-aa5285c8d836,c4,c3,27,?,?,surb={'id': '8f4ffdc3-112f-4b55-919e-6cab6909075a', 'route': ['p3', 'e4', 'i2', 'x8', 'p1', 'c4']}
1769468198.5986285,SENT,f5aaff7d-ea8d-47c6-9e54-4fb4a26acaaf,758227d3-3481-40f5-8632-2f11fac365f2,c4,c3,3372,?,p1,
1769468198.5987499,CREATED,f191a31b-7c45-463e-9ea9-a9d2c1f1bfae,250b03e8-3c11-4f32-9dfd-f0e749845523,c4,c3,26,?,?,surb={'id': '3000de79-44b9-4ae9-83fa-2298427bead8', 'route': ['p3', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769468199.0314124,SENT,d07aa89d-ebe0-4544-93f0-227f12c994dd,9242602e-4743-4e1c-a24f-0295415dc5cb,c4,c3,3371,?,p1,
1769468199.031562,CREATED,36475ec3-8ca5-4c63-885b-f98882191432,250b03e8-3c11-4f32-9dfd-f0e749845523,c4,c3,26,?,?,surb={'id': '3000de79-44b9-4ae9-83fa-2298427bead8', 'route': ['p3', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769468199.0747085,RECEIVED,4c0f93ec-c221-4f0d-a9da-5a54faac5686,5021e831-9fe1-4b6b-b6c3-71846f288893,c2,c4,27,p1,?,surb={'id': 'a84e1e41-fbb7-4e99-851d-4e5f56babe54', 'route': ['p1', 'e4', 'i1', 'x4', 'p2', 'c2']}
1769468199.5369925,SENT,2ce26029-a0f7-4fb0-8726-00b1b4ca852f,a858373b-adfa-40ad-b94b-55287dc6c873,c4,c3,3386,?,p1,
1769468199.5371768,CREATED,71753ae7-c6c4-49e1-be72-e32eb5643318,97f76c69-8b82-472a-984d-e0e22daa4df4,c4,c3,26,?,?,surb={'id': '030c1e06-b3a1-47d7-beb0-b5ceebdf1c87', 'route': ['p3', 'e8', 'i4', 'x11', 'p1', 'c4']}
1769468199.569151,SENT,edf77af2-5151-427b-a355-6e107132325b,fc378070-6440-48d6-a20d-ce569dbaab77,c4,c3,3358,?,p1,
1769468199.5693042,CREATED,a17d6ba1-3613-429b-b3da-e8b3b945cfa1,97f76c69-8b82-472a-984d-e0e22daa4df4,c4,c3,26,?,?,surb={'id': '030c1e06-b3a1-47d7-beb0-b5ceebdf1c87', 'route': ['p3', 'e8', 'i4', 'x11', 'p1', 'c4']}
1769468199.7015712,RECEIVED,b320223e-7518-4e59-8af3-971442c7b6c5,9d2c0f37-3988-4c74-9f16-ae84e2509d67,c2,c4,27,p1,?,surb={'id': 'bc1f56c2-0cf2-4141-93c6-9435da6259e4', 'route': ['p1', 'e1', 'i6', 'x5', 'p2', 'c2']}
1769468199.717314,SENT,447390cd-528d-401a-9820-f3ae7f80adad,f4498984-b9fd-4cef-bc7c-01585e97eb1f,c4,c3,3392,?,p1,
1769468199.717464,CREATED,94e4250b-f1f7-49e3-85dd-7ee26463cb1d,90c320d5-b289-4717-b77b-803cdee656f2,c4,c3,27,?,?,surb={'id': '8e913bc3-73a3-4f46-9edd-3fca7f4c998b', 'route': ['p3', 'e12', 'i1', 'x7', 'p1', 'c4']}
1769468199.7857327,RECEIVED,64de1d3c-0cec-4d9c-9085-e04ba998396d,445cba8f-ebef-4653-ba58-552ba6cfb477,c2,c4,27,p1,?,surb={'id': 'b8a323cd-a5cf-4504-b8f2-136501e201df', 'route': ['p1', 'e7', 'i4', 'x11', 'p2', 'c2']}
1769468199.812614,SENT,70b55514-177c-4965-b610-720c6bc85ed6,6674bc2a-9dc2-4b8e-af98-dca9b60aa004,c4,c3,3398,?,p1,
1769468199.8127599,CREATED,9bb31d71-3bf7-4718-88ae-c2492dff81d0,90c320d5-b289-4717-b77b-803cdee656f2,c4,c3,27,?,?,surb={'id': '8e913bc3-73a3-4f46-9edd-3fca7f4c998b', 'route': ['p3', 'e12', 'i1', 'x7', 'p1', 'c4']}
1769468199.8673077,RECEIVED,2ea110d9-89f0-4dec-a970-ff9ba5f5bbea,8969ea69-5430-4913-9568-54ff1147ec2e,c2,c4,27,p1,?,surb={'id': '7841d33d-2712-49fe-9b5d-91d71245fc2b', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c2']}
1769468200.021877,RECEIVED,027ab3de-e3b8-4f6d-8f5d-7e5889e5aa0f,3481874b-9d9d-4c4f-aa50-1fc14466e5df,c2,c4,27,p1,?,surb={'id': '3577af02-28b0-4883-bcf0-29cb52ca548c', 'route': ['p1', 'e4', 'i9', 'x2', 'p2', 'c2']}
1769468200.2651386,RECEIVED,f11f229d-446f-4213-9450-5ce52df68d25,96988cd5-1c13-4883-a905-ccf3bb7b51df,c2,c4,27,p1,?,surb={'id': '7dc764c5-7631-44c6-9201-4a3f3f449d72', 'route': ['p1', 'e7', 'i9', 'x9', 'p2', 'c2']}
1769468200.4161413,RECEIVED,2df03504-7e16-4155-a3fe-2e6651d00a88,8969ea69-5430-4913-9568-54ff1147ec2e,c2,c4,27,p1,?,surb={'id': '7841d33d-2712-49fe-9b5d-91d71245fc2b', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c2']}
1769468200.6149507,SENT,8dc554c4-b077-4c14-885a-cecf23500cb3,ebf63a29-7808-4cf8-a397-5b1a6d1b0934,c4,c3,3355,?,p1,
1769468200.6150835,CREATED,30051012-e6ef-4869-995e-45d1aa1b38b1,069f2bed-0830-46d4-b464-2b6f8e8884d9,c4,c3,25,?,?,surb={'id': '9504f274-c525-48e8-99f4-0f1a75774654', 'route': ['p3', 'e1', 'i8', 'x5', 'p1', 'c4']}
1769468200.6355433,SENT,426d920a-5d7e-4a8e-93d5-a9ed3b6acfea,3e30b675-81d4-4b54-a11d-a6f604b6a01f,c4,c3,3356,?,p1,
1769468200.6356442,CREATED,f0032308-e7fc-458c-aa92-4cf5518785c6,069f2bed-0830-46d4-b464-2b6f8e8884d9,c4,c3,25,?,?,surb={'id': '9504f274-c525-48e8-99f4-0f1a75774654', 'route': ['p3', 'e1', 'i8', 'x5', 'p1', 'c4']}
1769468200.7513485,RECEIVED,5b7f0045-9150-4f9e-acc2-ef867d260155,96988cd5-1c13-4883-a905-ccf3bb7b51df,c2,c4,27,p1,?,surb={'id': '7dc764c5-7631-44c6-9201-4a3f3f449d72', 'route': ['p1', 'e7', 'i9', 'x9', 'p2', 'c2']}
1769468201.1624992,SENT,45fcac89-a4aa-4a37-a1d6-96f34af99fbc,4ca69365-cd92-4fe4-aba2-c24b4c59ed72,c4,c3,3396,?,p1,
1769468201.1627474,CREATED,3dfdbb66-4409-4689-b560-b786509d0280,d3be8933-0431-4300-8299-9bd24b6c5519,c4,c3,26,?,?,surb={'id': 'b4445b13-8734-485f-a362-7977e616579e', 'route': ['p3', 'e8', 'i12', 'x9', 'p1', 'c4']}
1769468201.4508827,SENT,589460f2-353a-4d30-9344-98ef49fbee7f,6d4a1a3b-a58f-4655-8b16-4b4db2f51836,c4,c3,3372,?,p1,
1769468201.4510365,CREATED,d620013c-5c00-4c2b-a6e3-dc8b239941d4,d3be8933-0431-4300-8299-9bd24b6c5519,c4,c3,26,?,?,surb={'id': 'b4445b13-8734-485f-a362-7977e616579e', 'route': ['p3', 'e8', 'i12', 'x9', 'p1', 'c4']}
1769468201.4833133,RECEIVED,4a1fb3b6-9854-44c6-8476-554ec97ee3fd,12d0afad-3e51-43e9-912c-2d01ffd47be0,c2,c4,27,p1,?,surb={'id': 'f72e6e59-c5c2-4947-ae0f-6471a584cb90', 'route': ['p1', 'e8', 'i7', 'x2', 'p2', 'c2']}
1769468201.6913981,SENT,91628ec7-0ef5-439a-9e01-3559b126b9bd,5e4605c4-b724-4f20-b9aa-1012c7c2d12f,c4,c3,3385,?,p1,
1769468201.691586,CREATED,8778f56d-1d8a-4448-9baa-27f1337521b9,38b67f0e-4635-4bb0-8420-0e393e1e77f0,c4,c3,26,?,?,surb={'id': 'bdf3be6a-8fcf-4d30-904e-99b1e2f97248', 'route': ['p3', 'e3', 'i1', 'x9', 'p1', 'c4']}
1769468201.7504416,SENT,0270c0d5-1a23-442a-a3ba-3ca5c3fdeb8f,77382fc4-0b61-4641-b8c9-745205c4a8f0,c4,c3,3372,?,p1,
1769468201.7505028,CREATED,60f93988-3b35-4406-abbd-ef6dde5ba17e,38b67f0e-4635-4bb0-8420-0e393e1e77f0,c4,c3,26,?,?,surb={'id': 'bdf3be6a-8fcf-4d30-904e-99b1e2f97248', 'route': ['p3', 'e3', 'i1', 'x9', 'p1', 'c4']}
1769468202.4394088,RECEIVED,2f93a9dd-79b0-47f3-83fa-9fc090eb9356,12d0afad-3e51-43e9-912c-2d01ffd47be0,c2,c4,27,p1,?,surb={'id': 'f72e6e59-c5c2-4947-ae0f-6471a584cb90', 'route': ['p1', 'e8', 'i7', 'x2', 'p2', 'c2']}
1769468202.701887,SENT,953ee67a-291b-4d0c-b990-ec738ad70f2b,84000116-4a69-4160-a7a0-ab993c437ac3,c4,c3,3392,?,p1,
1769468202.7020373,CREATED,d0a08144-501e-4694-9da2-4d77cf02d32a,302ad6f4-44af-449a-a264-a39ac36aaae3,c4,c3,26,?,?,surb={'id': 'dd672396-3bbc-4435-a218-5bbdf63dc91c', 'route': ['p3', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769468202.8295217,SENT,09c7ad39-1582-4f81-bd28-6832a9049f5c,8793ec87-34af-4e1a-8a75-a1144e63bf31,c4,c3,3391,?,p1,
1769468202.829682,CREATED,ce962123-2eec-47d7-b812-5c0f98700ded,302ad6f4-44af-449a-a264-a39ac36aaae3,c4,c3,26,?,?,surb={'id': 'dd672396-3bbc-4435-a218-5bbdf63dc91c', 'route': ['p3', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769468202.893684,SENT,9676418f-1075-4bb9-b154-49ebfd4d1bf9,66d49429-2bbc-4557-b96f-b984e9492684,c4,c3,3360,?,p1,
1769468202.893835,CREATED,2166e2d5-86b4-491c-8475-9df5d647566a,fb86049d-7aec-4609-bcbf-3e4ea0762baf,c4,c3,27,?,?,surb={'id': '6b44e0f1-1913-4a69-a111-5406cb2391f9', 'route': ['p3', 'e5', 'i3', 'x8', 'p1', 'c4']}
1769468203.060227,SENT,3762b62f-76f6-4891-9290-adf4542da0d8,8ba2c39d-394e-478b-b383-4544be62154d,c4,c3,3376,?,p1,
1769468203.0602899,CREATED,feec5d65-a95a-4542-aad2-14b17873f475,fb86049d-7aec-4609-bcbf-3e4ea0762baf,c4,c3,27,?,?,surb={'id': '6b44e0f1-1913-4a69-a111-5406cb2391f9', 'route': ['p3', 'e5', 'i3', 'x8', 'p1', 'c4']}
1769468203.335688,RECEIVED,86f78d6a-ecd8-4e2b-8607-37e2e3d9bb02,b2b21f05-80cb-4db0-b201-c925394a5ad4,c2,c4,27,p1,?,surb={'id': '810be96b-cb0b-488f-8642-44185e9eafa4', 'route': ['p1', 'e1', 'i1', 'x5', 'p2', 'c2']}
1769468203.5241446,RECEIVED,e1ea43e9-8ed4-4ab7-9117-ee8b4f753b11,b2b21f05-80cb-4db0-b201-c925394a5ad4,c2,c4,27,p1,?,surb={'id': '810be96b-cb0b-488f-8642-44185e9eafa4', 'route': ['p1', 'e1', 'i1', 'x5', 'p2', 'c2']}
1769468203.8060114,RECEIVED,be8790d1-bb81-4325-9a97-6497bbec44f0,978be574-6de0-40d8-8b16-ceda3966b4d1,c2,c4,27,p1,?,surb={'id': '42051883-32e1-4b4e-a0ac-3b2c41834812', 'route': ['p1', 'e8', 'i7', 'x10', 'p2', 'c2']}
1769468204.0937965,RECEIVED,102cf668-7336-480b-9bfa-c70c45bf087e,978be574-6de0-40d8-8b16-ceda3966b4d1,c2,c4,27,p1,?,surb={'id': '42051883-32e1-4b4e-a0ac-3b2c41834812', 'route': ['p1', 'e8', 'i7', 'x10', 'p2', 'c2']}
1769468204.2411551,SENT,3b2d747e-998f-477f-905f-c2480adbca4f,dfdd133e-2524-4c8b-ac5a-f07947295fa0,c4,c3,3371,?,p1,
1769468204.241303,CREATED,37ae2d1e-b756-4c39-93ea-edc3f572b143,c6a6b4c7-b439-4e80-ac29-089620edafc2,c4,c3,27,?,?,surb={'id': '41a9faa2-0f8c-40dd-9eb0-f0d76232bea1', 'route': ['p3', 'e5', 'i6', 'x7', 'p1', 'c4']}
1769468204.4326036,SENT,7baae373-600f-4864-ad0e-3b83aafad5a9,ac176845-ecee-409a-bac3-a2f0fc113f6f,c4,c3,3371,?,p1,
1769468204.4327536,CREATED,b98e8e6d-0f64-4961-8e8f-4cae717b55e4,c6a6b4c7-b439-4e80-ac29-089620edafc2,c4,c3,27,?,?,surb={'id': '41a9faa2-0f8c-40dd-9eb0-f0d76232bea1', 'route': ['p3', 'e5', 'i6', 'x7', 'p1', 'c4']}
1769468204.5115514,SENT,447ff715-454a-4e99-a89f-2bd1fb5c4fd5,99cf994d-206b-4cc5-b540-2e847841dfbf,c4,c3,3393,?,p1,
1769468204.511698,CREATED,fc463478-c324-41b0-879c-41b40ef3f489,c02d4452-f3a3-4f01-a7f7-cca14a33fb8d,c4,c3,26,?,?,surb={'id': 'db4b69c2-cd7f-46b3-9256-67f69945fe2c', 'route': ['p3', 'e2', 'i11', 'x11', 'p1', 'c4']}
1769468204.8644152,RECEIVED,68e53870-c741-428c-8d41-761df019f7cb,243a5003-69de-42c4-80de-ca07c62c8688,c2,c4,27,p1,?,surb={'id': '91b48736-dced-42c8-8f9c-aac1a584162a', 'route': ['p1', 'e12', 'i6', 'x3', 'p2', 'c2']}
1769468205.3297923,SENT,5223155e-85d6-4fc4-bd9d-bff1b24733cb,2ccca7a5-3459-4ef8-8a27-70ab77487b4f,c4,c3,3392,?,p1,
1769468205.3299382,CREATED,5d8ba68a-6845-4913-90c5-e91cc2e647aa,c02d4452-f3a3-4f01-a7f7-cca14a33fb8d,c4,c3,26,?,?,surb={'id': 'db4b69c2-cd7f-46b3-9256-67f69945fe2c', 'route': ['p3', 'e2', 'i11', 'x11', 'p1', 'c4']}
1769468205.4740398,SENT,0e43ee8f-0992-4d0d-8b88-2c1e36482839,f2952675-db5f-46ff-a5ec-b52cece9568a,c4,c3,3379,?,p1,
1769468205.4741728,CREATED,83fe4aa9-8225-40d4-9a6f-71e40a1a1f4f,48f27e09-7f30-4132-b235-0e9e307fed8c,c4,c3,27,?,?,surb={'id': 'e956a9bf-8fbe-4cd7-b8e0-8745ea51f5b3', 'route': ['p3', 'e3', 'i7', 'x12', 'p1', 'c4']}
1769468205.5777888,RECEIVED,d94bf7f4-9ed5-41d8-b7b7-cc70f3285d62,ae1d52d5-b779-420b-a748-fd8b42335990,c2,c4,27,p1,?,surb={'id': 'ccd14524-f869-4c86-96a6-bdb1ed80f5a4', 'route': ['p1', 'e10', 'i8', 'x10', 'p2', 'c2']}
1769468205.6632707,RECEIVED,34a967a8-1dc0-4180-b983-a95bd0d661dc,63a2de5b-35b1-4657-8bfa-1e4a7505c4b2,c2,c4,27,p1,?,surb={'id': '98b90519-fd96-48dd-921a-f260bc668b37', 'route': ['p1', 'e3', 'i2', 'x10', 'p2', 'c2']}
1769468205.7371984,RECEIVED,e72d142c-5a7d-4373-b91a-ae784f2132b3,5a8b780f-dfdd-4b7f-8f65-a8ff54a86701,c2,c4,26,p1,?,surb={'id': 'fbee8741-782a-4371-821c-0412a9744297', 'route': ['p1', 'e1', 'i11', 'x3', 'p2', 'c2']}
1769468205.8377407,SENT,9a59473a-85af-478f-9fbc-fc88b25ecad4,aff83c7f-4aac-409b-b0c0-e1eae8ad2bc3,c4,c3,3397,?,p1,
1769468205.8378756,CREATED,9bd7faa6-e78b-40c6-8ffe-c605797fe199,48f27e09-7f30-4132-b235-0e9e307fed8c,c4,c3,27,?,?,surb={'id': 'e956a9bf-8fbe-4cd7-b8e0-8745ea51f5b3', 'route': ['p3', 'e3', 'i7', 'x12', 'p1', 'c4']}
1769468205.8422194,RECEIVED,cc5cf36e-378b-479b-ae22-9b27b92c785d,f0b850b6-9323-475b-81fe-e23cff5e0ee8,c2,c4,27,p1,?,surb={'id': 'f0eb25a1-1356-4f6d-974e-feae2035abe7', 'route': ['p1', 'e1', 'i6', 'x9', 'p2', 'c2']}
1769468205.8870914,SENT,8d0f384b-6998-40ea-9de7-b3e0d888f37a,0a4e05da-6d84-420e-a3d0-ab3b6c2ce05d,c4,c3,3399,?,p1,
1769468205.8872516,CREATED,48118e27-94f2-42b4-9aab-674cac18b359,e7919197-7566-4f2d-bc7f-512cccbdfc68,c4,c3,27,?,?,surb={'id': '1a1a6908-a9a5-46b9-a6e4-1c69f0ecaf9a', 'route': ['p3', 'e1', 'i12', 'x10', 'p1', 'c4']}
1769468206.5556617,RECEIVED,0280ef8c-d383-4fba-aaf0-62353e814a8f,5a8b780f-dfdd-4b7f-8f65-a8ff54a86701,c2,c4,26,p1,?,surb={'id': 'fbee8741-782a-4371-821c-0412a9744297', 'route': ['p1', 'e1', 'i11', 'x3', 'p2', 'c2']}
