timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769467937.4106207,SENT,09559b6b-32ac-47cb-9252-bfe5ebb96c71,4420d907-f034-49bf-9375-0ebd5a9ee412,c1,c2,3396,?,p1,
1769467937.41081,CREATED,5ee8f046-e49c-4fdf-90b4-12e18eb66437,44e8a973-b5eb-49a8-a1f2-e44c03c52d34,c1,c2,27,?,?,surb={'id': '625ccfc2-d2d3-475e-a17a-46475dac0c92', 'route': ['p2', 'e3', 'i9', 'x5', 'p1', 'c1']}
1769468517.9399638,CREATED,05af33e1-8aee-4e44-a460-cffd5691fc31,4f525e69-788c-4c3a-90f8-20fd41905117,c1,c2,27,?,?,surb={'id': '8646049f-f49b-4f2d-b7c3-25d5271823f7', 'route': ['p2', 'e11', 'i11', 'x3', 'p1', 'c1']}
1769468517.9650822,RECEIVED,74f5201a-4aad-4fac-ab23-1c90171f79fd,bd1ae220-aee9-46ea-919b-66c58374ff55,c3,c1,27,p1,?,surb={'id': '27e922d8-73c2-4563-90a6-d75643444f50', 'route': ['p1', 'e9', 'i8', 'x4', 'p3', 'c3']}
1769468518.4093463,RECEIVED,2edef740-0231-4d87-b94b-339934cc0b83,90907537-dd34-49d8-8c73-4011beb13166,c3,c1,27,p1,?,surb={'id': 'aebcea33-9a55-4943-bdaf-b314207a044c', 'route': ['p1', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769468518.460041,SENT,8dcef656-3b71-486e-ae25-ff99e6b88c0e,45c12ef8-5a5e-416a-a8cf-1e52913c494b,c1,c2,3371,?,p1,
1769468518.4601696,CREATED,c1b075ab-6ee0-488d-a6d8-241bbf86c556,04739e62-f207-4360-bca7-96c48a7fc919,c1,c2,27,?,?,surb={'id': '1be61790-dd71-4d00-9421-83838919d1d7', 'route': ['p2', 'e2', 'i1', 'x12', 'p1', 'c1']}
1769468519.0577526,RECEIVED,16774079-1efa-4831-b0cb-ec099fb97ab8,90907537-dd34-49d8-8c73-4011beb13166,c3,c1,27,p1,?,surb={'id': 'aebcea33-9a55-4943-bdaf-b314207a044c', 'route': ['p1', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769468519.1059787,SENT,edf32cd0-0b65-48b4-a144-4119cef8d418,8bd69764-c42a-4c61-ab15-ab18d034355e,c1,c2,3400,?,p1,
1769468519.106102,CREATED,672554e6-7c14-45a4-9f4d-86c5166b86e9,04739e62-f207-4360-bca7-96c48a7fc919,c1,c2,27,?,?,surb={'id': '1be61790-dd71-4d00-9421-83838919d1d7', 'route': ['p2', 'e2', 'i1', 'x12', 'p1', 'c1']}
1769468519.1464686,RECEIVED,529f1e42-0774-4b90-8304-4c1121fceb6e,7b3bc84b-e50a-4c18-abc5-476760d04921,c3,c1,27,p1,?,surb={'id': '85ae69b4-17a3-4009-abf6-f761b600149b', 'route': ['p1', 'e8', 'i3', 'x2', 'p3', 'c3']}
1769468519.321166,RECEIVED,35069293-a1a1-4130-9dc4-e572b28bd817,50005ac3-5245-4aa8-af88-f29f156dda39,c3,c1,25,p1,?,surb={'id': '14004c80-9aaa-41ea-9a80-5a67e40a63d7', 'route': ['p1', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769468519.3624094,SENT,9753f29a-1cbe-477e-a58d-99ec6a86df75,d4cd1d02-9aba-42a8-81c0-4e73e89ecc3c,c1,c2,3382,?,p1,
1769468519.3625464,CREATED,761b13f6-db68-44f9-9dce-cb7341554fc1,ec49e708-1674-496e-a720-10d9a53855f3,c1,c2,27,?,?,surb={'id': 'fa1db912-d370-4ab2-aa00-38753807c5d0', 'route': ['p2', 'e7', 'i12', 'x4', 'p1', 'c1']}
1769468519.391445,SENT,01ad2088-bffc-4d51-9b86-e3b80082db22,87c44a72-f452-434f-9b21-0edd2b3d55ec,c1,c2,3400,?,p1,
1769468519.3915958,CREATED,e3b41c9e-6406-48d2-80f4-ce3f783edfd5,ec49e708-1674-496e-a720-10d9a53855f3,c1,c2,27,?,?,surb={'id': 'fa1db912-d370-4ab2-aa00-38753807c5d0', 'route': ['p2', 'e7', 'i12', 'x4', 'p1', 'c1']}
1769468519.8328478,RECEIVED,ea18cce7-bd0f-40d5-a872-7faf9a291128,b2866f31-6c61-45cf-b480-7f308fcaab65,c3,c1,27,p1,?,surb={'id': 'fdb153cc-d1b4-4ba7-8ff2-3feac0e115b6', 'route': ['p1', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769468520.1685765,RECEIVED,5ec0608e-36e6-455e-8ac1-15ee5ac034af,872b6b0a-3091-46d7-a9ec-f6d4125147c4,c3,c1,27,p1,?,surb={'id': '1ce3315f-baed-42cc-b29c-50d78c571709', 'route': ['p1', 'e3', 'i2', 'x4', 'p3', 'c3']}
1769468520.2302809,RECEIVED,5f923b58-f19f-44d6-8162-dbd60a5bc2a7,50005ac3-5245-4aa8-af88-f29f156dda39,c3,c1,25,p1,?,surb={'id': '14004c80-9aaa-41ea-9a80-5a67e40a63d7', 'route': ['p1', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769468520.3258297,RECEIVED,5fd922d0-e5e4-4d9e-82bd-3e8346843985,0bf7e926-757f-43ff-9b1a-ca7173f17787,c3,c1,27,p1,?,surb={'id': '51ecf84d-bb0f-436a-b197-15f250702823', 'route': ['p1', 'e8', 'i3', 'x8', 'p3', 'c3']}
1769468521.1213114,SENT,cd0ea14b-b537-4399-a596-3c52107968ab,ec75f247-349b-4ab9-a5dc-957beb6f8282,c1,c2,3376,?,p1,
1769468521.121462,CREATED,429f6cae-541f-4a6b-bdd6-62e2f9051146,b36f1841-b683-438c-a1f6-41c8a571bf8b,c1,c2,27,?,?,surb={'id': 'e19ce2c9-d1c6-465d-8e0e-0782b5ab9213', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c1']}
1769468521.1952124,RECEIVED,6278b0d2-f7b7-4fc0-90a7-a56da23d691b,bd1ae220-aee9-46ea-919b-66c58374ff55,c3,c1,27,p1,?,surb={'id': '27e922d8-73c2-4563-90a6-d75643444f50', 'route': ['p1', 'e9', 'i8', 'x4', 'p3', 'c3']}
1769468521.4241571,SENT,ce66cb65-7c3b-4f2c-a50a-c28a12768f9f,544ee825-5156-4d36-a846-7cdb525c3c82,c1,c2,3380,?,p1,
1769468521.4243083,CREATED,fb178a17-0191-4c8c-a491-67aae60f0ee4,b36f1841-b683-438c-a1f6-41c8a571bf8b,c1,c2,27,?,?,surb={'id': 'e19ce2c9-d1c6-465d-8e0e-0782b5ab9213', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c1']}
1769468521.6340883,RECEIVED,487a6400-293c-4e92-b5bf-f909c0808b3a,872b6b0a-3091-46d7-a9ec-f6d4125147c4,c3,c1,27,p1,?,surb={'id': '1ce3315f-baed-42cc-b29c-50d78c571709', 'route': ['p1', 'e3', 'i2', 'x4', 'p3', 'c3']}
1769468521.8240309,SENT,0c103118-fc9f-4d99-9d87-00268967055b,9d45ee7f-4a0f-4c43-82df-08a13d0756db,c1,c2,3389,?,p1,
1769468521.824162,CREATED,aefb8703-8921-489c-8841-58cf426559de,f349a193-f7bf-4fd9-98ee-4169fe5a1945,c1,c2,27,?,?,surb={'id': 'ac25aeea-232e-47e4-b973-b2a50e5e51cb', 'route': ['p2', 'e3', 'i10', 'x6', 'p1', 'c1']}
1769468522.0535867,RECEIVED,6b793a8c-e76c-48e1-9830-f5ef2e68a788,cad72c52-0f8d-41d8-add7-c225d252dbd4,c3,c1,27,p1,?,surb={'id': '9a870531-21dc-4aad-8138-e07dcd6b1953', 'route': ['p1', 'e12', 'i3', 'x4', 'p3', 'c3']}
1769468522.5758402,RECEIVED,98b85f31-228b-41cd-a22a-028759458efb,4ad69371-3f79-41db-b5b9-f58d941e91c5,c3,c1,26,p1,?,surb={'id': '9a4a82cd-2e15-4e71-85de-68ce8a818505', 'route': ['p1', 'e11', 'i10', 'x12', 'p3', 'c3']}
1769468522.679096,SENT,e48ce761-77ef-418d-b70b-ec50d2e345ed,5fa19629-31ab-485f-b217-9915fd98563b,c1,c2,3366,?,p1,
1769468522.6792521,CREATED,179ebd49-26b6-447e-85d6-e58b4fdda45c,f349a193-f7bf-4fd9-98ee-4169fe5a1945,c1,c2,27,?,?,surb={'id': 'ac25aeea-232e-47e4-b973-b2a50e5e51cb', 'route': ['p2', 'e3', 'i10', 'x6', 'p1', 'c1']}
1769468522.7982576,RECEIVED,d7fd968e-7665-4958-bdf3-5f5f17220bae,e11dcab9-6557-4e2e-9d4c-d3bb879b6d55,c3,c1,27,p1,?,surb={'id': '5c1e05da-80ef-4cbf-b4e2-4daf8425bf80', 'route': ['p1', 'e7', 'i6', 'x4', 'p3', 'c3']}
1769468522.998562,SENT,a222a168-1ae3-45d2-ac6c-99356fb5249f,9aa2fa56-971f-48a8-b09f-ff4b716d7ba6,c1,c2,3364,?,p1,
1769468522.9986632,CREATED,31730fc4-9f64-4d10-acf4-88b3d00b7b80,dd6b60bd-1ad3-43b7-ba47-8ecab22d7962,c1,c2,27,?,?,surb={'id': '2b41710f-df17-406c-9a5a-239c20bb59be', 'route': ['p2', 'e8', 'i4', 'x5', 'p1', 'c1']}
1769468523.066981,SENT,48bcba4e-bb45-410d-b1ae-c601dcb51e75,efaf338b-87bb-4a11-8c39-bdbf113a1f09,c1,c2,3383,?,p1,
1769468523.0675716,CREATED,f4f3ce0b-e0df-45b1-bf8b-53135ee0da9d,dd6b60bd-1ad3-43b7-ba47-8ecab22d7962,c1,c2,27,?,?,surb={'id': '2b41710f-df17-406c-9a5a-239c20bb59be', 'route': ['p2', 'e8', 'i4', 'x5', 'p1', 'c1']}
1769468523.2757077,RECEIVED,465a7f77-3991-4cb5-a2cd-41eff865f058,7bb7ae26-4548-4ba2-a986-9331eaaec397,c3,c1,27,p1,?,surb={'id': 'ebc2a2eb-db08-478a-bca7-68c5eeb18662', 'route': ['p1', 'e10', 'i8', 'x1', 'p3', 'c3']}
1769468523.339758,RECEIVED,0c66c417-0f97-42f4-8b30-3e6f985496e9,7bb7ae26-4548-4ba2-a986-9331eaaec397,c3,c1,27,p1,?,surb={'id': 'ebc2a2eb-db08-478a-bca7-68c5eeb18662', 'route': ['p1', 'e10', 'i8', 'x1', 'p3', 'c3']}
1769468523.3429394,RECEIVED,75d091de-1b51-4467-97c6-778dddd4d66e,e11dcab9-6557-4e2e-9d4c-d3bb879b6d55,c3,c1,27,p1,?,surb={'id': '5c1e05da-80ef-4cbf-b4e2-4daf8425bf80', 'route': ['p1', 'e7', 'i6', 'x4', 'p3', 'c3']}
1769468523.45415,RECEIVED,902881be-a705-4b52-a100-c82c1f8198cf,eeb40873-9365-4c04-9c63-65b825958ab1,c3,c1,26,p1,?,surb={'id': '55f8190e-3058-4c85-821a-096f580c063d', 'route': ['p1', 'e9', 'i3', 'x2', 'p3', 'c3']}
1769468523.529667,RECEIVED,c2bf74b3-11b2-4fe4-a37c-1317d3580522,eeb40873-9365-4c04-9c63-65b825958ab1,c3,c1,26,p1,?,surb={'id': '55f8190e-3058-4c85-821a-096f580c063d', 'route': ['p1', 'e9', 'i3', 'x2', 'p3', 'c3']}
1769468524.1215134,RECEIVED,9b3dfe0e-4642-4821-9094-dfc6e579ce14,4ad69371-3f79-41db-b5b9-f58d941e91c5,c3,c1,26,p1,?,surb={'id': '9a4a82cd-2e15-4e71-85de-68ce8a818505', 'route': ['p1', 'e11', 'i10', 'x12', 'p3', 'c3']}
1769468524.250823,SENT,16bbfaef-14b0-418e-9c82-019777453360,7c3f8da3-66fa-47e0-ab0f-6c3261c53556,c1,c2,3404,?,p1,
1769468524.2509806,CREATED,ecaa5a82-8457-43b0-8340-4e26f4428259,161e55b9-a4a4-4d10-8701-d30760d3f176,c1,c2,27,?,?,surb={'id': 'd7265ab0-b11a-4f15-a79e-21f6f2de12ee', 'route': ['p2', 'e11', 'i10', 'x10', 'p1', 'c1']}
1769468524.3389492,SENT,bb284b27-a9a4-4b03-b909-e834eb771ab7,12de6e99-1724-41f9-bd28-681f0bd77d19,c1,c2,3400,?,p1,
1769468524.3391285,CREATED,1877eda6-78a2-4c76-9188-ca555a6ab692,161e55b9-a4a4-4d10-8701-d30760d3f176,c1,c2,27,?,?,surb={'id': 'd7265ab0-b11a-4f15-a79e-21f6f2de12ee', 'route': ['p2', 'e11', 'i10', 'x10', 'p1', 'c1']}
1769468524.4514456,SENT,20134ed0-e30b-41a2-8c15-7bac47a5a85f,c2119d1a-8ba8-4e0b-927c-8023ac49576f,c1,c2,3383,?,p1,
1769468524.4516058,CREATED,f2b044fa-258d-420a-85ff-da0cb5098459,2e29e81b-548f-4c10-9747-8bef12814b76,c1,c2,26,?,?,surb={'id': '149e8a6e-f495-4da8-8c0d-798827297c3c', 'route': ['p2', 'e12', 'i12', 'x5', 'p1', 'c1']}
1769468524.5378532,SENT,a7d77ef5-a044-4bb4-a758-7e70dc2aeba1,12a9e35b-fcfd-488a-87c3-47d3a1b36b2f,c1,c2,3383,?,p1,
1769468524.5379574,CREATED,7d128c1e-d101-48ee-9dc5-9507d9f57260,2e29e81b-548f-4c10-9747-8bef12814b76,c1,c2,26,?,?,surb={'id': '149e8a6e-f495-4da8-8c0d-798827297c3c', 'route': ['p2', 'e12', 'i12', 'x5', 'p1', 'c1']}
1769468524.6112497,RECEIVED,da46d667-5753-4e7a-ad1e-21ded89b47f0,23c8f2b0-3974-477c-a892-a84e2801ff7d,c3,c1,27,p1,?,surb={'id': 'b26a23c6-64f3-4595-9713-29dad65cfd1a', 'route': ['p1', 'e12', 'i2', 'x10', 'p3', 'c3']}
1769468524.9283676,SENT,c0216456-2ee5-45e6-91b9-1b0190a21b0e,5268dcef-0835-49a8-ac9b-ab895b9a2393,c1,c2,3372,?,p1,
1769468524.9285223,CREATED,eeb18885-2395-4db1-a27f-ef57030ef020,89606cb3-4449-4f6b-94f8-76916c8eba90,c1,c2,25,?,?,surb={'id': '1e8e9505-6e4b-42ae-8a05-4d50aced807e', 'route': ['p2', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769468525.0989904,SENT,272bc22f-97fd-4362-bbc0-ac18e8a98784,9b4082dd-e884-4337-b078-a6f53f9d17cc,c1,c2,3361,?,p1,
1769468525.0991635,CREATED,a1a354ec-5a34-427f-88e8-73954d2d9dea,89606cb3-4449-4f6b-94f8-76916c8eba90,c1,c2,25,?,?,surb={'id': '1e8e9505-6e4b-42ae-8a05-4d50aced807e', 'route': ['p2', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769468525.1658313,RECEIVED,b89eedb3-16c5-4258-aba6-5f2a53e71e15,a295e50b-c8a6-4760-b3f7-7440fc0d1eac,c3,c1,26,p1,?,surb={'id': '5457bb28-bf43-4fae-9d48-ae3e5f6ef006', 'route': ['p1', 'e6', 'i1', 'x8', 'p3', 'c3']}
1769468525.6123612,RECEIVED,b0434523-c6f2-4a5d-b5ca-6d812dfaea91,a295e50b-c8a6-4760-b3f7-7440fc0d1eac,c3,c1,26,p1,?,surb={'id': '5457bb28-bf43-4fae-9d48-ae3e5f6ef006', 'route': ['p1', 'e6', 'i1', 'x8', 'p3', 'c3']}
1769468526.30638,SENT,48d6941c-f1cb-42df-a048-2a275e943336,b95dbd55-e91d-42a0-9757-e88574962db1,c1,c2,3392,?,p1,
1769468526.3065403,CREATED,6825b64a-1b50-4473-9cae-88eb32add0ec,ac068c30-ed19-42f8-a535-714641637a7e,c1,c2,26,?,?,surb={'id': '57f61825-1970-464c-a2db-9b88b1e69f47', 'route': ['p2', 'e1', 'i10', 'x10', 'p1', 'c1']}
1769468526.3540301,SENT,d9e7aa1b-b7b0-4f8c-a348-148a3df424ce,2e506179-61b6-4b0d-b008-b2c71f012771,c1,c2,3380,?,p1,
1769468526.3541794,CREATED,cb6be931-9bfd-4059-a64b-69e19d72eccb,ac068c30-ed19-42f8-a535-714641637a7e,c1,c2,26,?,?,surb={'id': '57f61825-1970-464c-a2db-9b88b1e69f47', 'route': ['p2', 'e1', 'i10', 'x10', 'p1', 'c1']}
1769468526.360311,RECEIVED,1095c3d3-b074-498d-96d1-b865d38c1b98,642a7749-f5b0-41eb-bfdc-f6bcba627941,c3,c1,27,p1,?,surb={'id': '8d8bb6fa-1d1e-4d40-932c-5e5acbb37616', 'route': ['p1', 'e6', 'i5', 'x12', 'p3', 'c3']}
1769468527.0137837,RECEIVED,371c7330-859c-4c9b-89ae-ed5c5facd95f,86c8b850-e6f4-4f73-b50a-a4ec602bfe05,c3,c1,27,p1,?,surb={'id': '99e1bf5f-9d36-4f49-a1b5-20fc73cb9503', 'route': ['p1', 'e4', 'i5', 'x1', 'p3', 'c3']}
1769468527.1242495,SENT,0d0e420d-0f0e-4f47-8db8-d36ecc24db88,7f49ead7-0a75-4bc8-a57a-4602020b2205,c1,c2,3384,?,p1,
1769468527.124407,CREATED,bdc6d5c1-8df1-4fd8-a3cb-58977ea73aee,d3d874bc-6578-4818-83d2-1225dbdd218c,c1,c2,27,?,?,surb={'id': '1a47632a-dde0-499b-ad8f-4e81b6f222af', 'route': ['p2', 'e6', 'i12', 'x4', 'p1', 'c1']}
1769468527.3901432,RECEIVED,fa2d4fc0-f67d-4535-bc21-6963501c639e,c32bc946-d1e5-475f-8af6-01716be5e114,c3,c1,27,p1,?,surb={'id': 'f2fd7d3f-9f17-43a7-95c6-34dda79c2329', 'route': ['p1', 'e6', 'i4', 'x6', 'p3', 'c3']}
1769468527.6042101,RECEIVED,a02bc0f2-3ff4-4d22-ab5a-8e9072386daf,86c8b850-e6f4-4f73-b50a-a4ec602bfe05,c3,c1,27,p1,?,surb={'id': '99e1bf5f-9d36-4f49-a1b5-20fc73cb9503', 'route': ['p1', 'e4', 'i5', 'x1', 'p3', 'c3']}
1769468527.6276286,RECEIVED,50ce3166-94a5-40fd-b615-2f86f15df4ca,c32bc946-d1e5-475f-8af6-01716be5e114,c3,c1,27,p1,?,surb={'id': 'f2fd7d3f-9f17-43a7-95c6-34dda79c2329', 'route': ['p1', 'e6', 'i4', 'x6', 'p3', 'c3']}
1769468527.7457917,SENT,a5076e1b-5d24-4289-8d7b-48a75294aa02,289a3dc1-1f9c-47fc-9662-27e69f9510e7,c1,c2,3375,?,p1,
1769468527.7459311,CREATED,ff21fc5c-62dd-4e04-b608-7d7f0b44cce0,d3d874bc-6578-4818-83d2-1225dbdd218c,c1,c2,27,?,?,surb={'id': '1a47632a-dde0-499b-ad8f-4e81b6f222af', 'route': ['p2', 'e6', 'i12', 'x4', 'p1', 'c1']}
1769468527.7633247,RECEIVED,12dc3327-8984-40c7-97fc-a836b8276c11,43f10c47-50cd-4347-a16c-f1eb28796f2a,c3,c1,27,p1,?,surb={'id': 'eb0ac01f-26c9-4cf7-8f79-caccee9c3675', 'route': ['p1', 'e12', 'i2', 'x2', 'p3', 'c3']}
1769468528.060802,SENT,cc9dfd86-3594-41cd-9056-bc9498783a8e,c5bc740c-c13f-41c7-b0c3-eb2b827df5ea,c1,c2,3393,?,p1,
1769468528.0609515,CREATED,4689645f-3fd0-4684-94b8-5b8313dddb88,72a367a0-b2f1-4414-b125-dce2f5b9329d,c1,c2,27,?,?,surb={'id': '6e04e9f8-203b-40fd-a3a4-a3cd25154eec', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769468528.2578187,SENT,9d5a7193-49f6-458d-9f23-5cd25a44a4d6,c01eac95-1550-4077-ae2f-3be5af827564,c1,c2,3373,?,p1,
1769468528.257914,CREATED,b403a609-f40e-488f-9cde-d7a68a579c0f,72a367a0-b2f1-4414-b125-dce2f5b9329d,c1,c2,27,?,?,surb={'id': '6e04e9f8-203b-40fd-a3a4-a3cd25154eec', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769468528.2875824,SENT,ad839571-79cf-42dc-9420-58da73aeccfa,50cbc862-13b8-4a45-816f-5be8b57ac857,c1,c2,3368,?,p1,
1769468528.2876947,CREATED,5354f1c4-43a8-4806-b7ce-e73a9542d140,43768ba7-3d4a-48dc-b283-7b6e84b78c7d,c1,c2,26,?,?,surb={'id': '5696ff57-d1cd-4946-9ddc-666190614959', 'route': ['p2', 'e5', 'i6', 'x4', 'p1', 'c1']}
1769468528.363865,RECEIVED,b5ecbff8-7a79-4646-9d13-ea78b3c81350,17f10760-9e0a-4593-b6d7-b8b5b9fedb45,c3,c1,27,p1,?,surb={'id': '1d573e1e-16f1-4309-8272-c8ad7d430785', 'route': ['p1', 'e2', 'i6', 'x2', 'p3', 'c3']}
1769468528.4155562,SENT,d803e1fe-247d-4eb8-82d9-c2ff7697d407,693e47ee-13bf-4a9c-90af-54e67113db13,c1,c2,3355,?,p1,
1769468528.415651,CREATED,021e278a-226b-4c71-9341-8e864cd8362c,43768ba7-3d4a-48dc-b283-7b6e84b78c7d,c1,c2,26,?,?,surb={'id': '5696ff57-d1cd-4946-9ddc-666190614959', 'route': ['p2', 'e5', 'i6', 'x4', 'p1', 'c1']}
1769468528.607532,SENT,8dc3460c-8e1d-447c-8209-57bfc0d1f666,a6534e85-18a4-4cd8-9d31-8a7cf84b1c49,c1,c2,3380,?,p1,
1769468528.607628,CREATED,76e0d7e3-773e-42f7-83d6-b9e524ee2b8d,c60d49e3-1490-41ca-9240-d7681eca8a6f,c1,c2,26,?,?,surb={'id': '47ae2af5-a8e6-4dca-93ed-f7ba50621f97', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769468528.8643644,RECEIVED,a7662b58-8c4c-467b-b48d-d5e99c39ae9a,ffce992e-2d74-4a08-9ef1-5a7782ed55ff,c3,c1,27,p1,?,surb={'id': '716fdc53-d7fa-4977-837c-95610230995d', 'route': ['p1', 'e9', 'i3', 'x11', 'p3', 'c3']}
1769468528.8838506,SENT,ce4fd6c2-8e13-4639-a2a8-9238a28e568c,6b07127e-9756-41ac-af9a-982435abd6ba,c1,c2,3393,?,p1,
1769468528.8839428,CREATED,7d6f7a30-cddf-4b17-8f07-726174ecdfbc,c60d49e3-1490-41ca-9240-d7681eca8a6f,c1,c2,26,?,?,surb={'id': '47ae2af5-a8e6-4dca-93ed-f7ba50621f97', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769468529.0687973,SENT,3339a729-2dda-4e96-94f1-bd5b88e37fe5,89bcaece-fdb9-42d2-809a-2991e076140f,c1,c2,3380,?,p1,
1769468529.0689328,CREATED,ac213855-77e9-4a72-ad23-0a99bc452690,9964dc58-1da8-428e-9f17-b7f894172932,c1,c2,27,?,?,surb={'id': '087fc1a1-bed2-4566-933d-8ddfde0fede3', 'route': ['p2', 'e6', 'i12', 'x8', 'p1', 'c1']}
1769468529.1185102,SENT,c4c7b178-95c6-429e-a470-797d11aaa9f2,f2155025-5691-467b-b614-3fd00cc0a243,c1,c2,3392,?,p1,
1769468529.1186612,CREATED,a3ea6392-9a8a-47c2-942b-b9e348ae4007,9964dc58-1da8-428e-9f17-b7f894172932,c1,c2,27,?,?,surb={'id': '087fc1a1-bed2-4566-933d-8ddfde0fede3', 'route': ['p2', 'e6', 'i12', 'x8', 'p1', 'c1']}
1769468529.2128513,RECEIVED,3114be35-3184-4b46-b49b-c4bbf40bc67a,191d6d0b-5af3-46fa-b1ba-ca55f8f5ecf3,c3,c1,26,p1,?,surb={'id': '71bffcfe-164d-45eb-a3fa-16f3a1940862', 'route': ['p1', 'e6', 'i6', 'x4', 'p3', 'c3']}
1769468529.258848,RECEIVED,c5367cd8-cf72-4b9f-81c6-400059c67629,dc382831-dfa9-4b04-9349-33f1b9027bd0,c3,c1,27,p1,?,surb={'id': 'a30d840c-5c27-4332-b19a-02afc89e604a', 'route': ['p1', 'e8', 'i1', 'x8', 'p3', 'c3']}
1769468529.2737815,RECEIVED,19927691-0d36-4f18-a0f4-604905722e1e,ffce992e-2d74-4a08-9ef1-5a7782ed55ff,c3,c1,27,p1,?,surb={'id': '716fdc53-d7fa-4977-837c-95610230995d', 'route': ['p1', 'e9', 'i3', 'x11', 'p3', 'c3']}
1769468529.3314211,RECEIVED,1107f9a4-5b84-4c28-a7f0-8338993175b5,191d6d0b-5af3-46fa-b1ba-ca55f8f5ecf3,c3,c1,26,p1,?,surb={'id': '71bffcfe-164d-45eb-a3fa-16f3a1940862', 'route': ['p1', 'e6', 'i6', 'x4', 'p3', 'c3']}
1769468529.6732965,SENT,41b1ec50-5b18-4ce6-ba4f-7177945514a8,68a0298d-123f-4b82-a029-ba1b78be5deb,c1,c2,3361,?,p1,
1769468529.67344,CREATED,10ca6acc-082a-43d2-ba24-62c42f3f4a22,6f783938-d6c0-4f7f-b36c-e3d99b63f868,c1,c2,27,?,?,surb={'id': '66081b37-7bfc-49f3-bd2b-320e4cfe4227', 'route': ['p2', 'e11', 'i5', 'x4', 'p1', 'c1']}
1769468529.9107022,SENT,c4a48321-0948-4db7-b693-a6114e698125,dc5ff438-fd06-4b69-803e-b3044822d068,c1,c2,3372,?,p1,
1769468529.9108512,CREATED,83b78641-16c1-4a9e-be41-82ffb029db52,6f783938-d6c0-4f7f-b36c-e3d99b63f868,c1,c2,27,?,?,surb={'id': '66081b37-7bfc-49f3-bd2b-320e4cfe4227', 'route': ['p2', 'e11', 'i5', 'x4', 'p1', 'c1']}
1769468530.042744,SENT,159d143f-a815-42cb-8ec7-d94a1f043ac1,9120cce9-d129-41eb-9393-c03424073174,c1,c2,3396,?,p1,
1769468530.0428307,CREATED,c38b9977-8ff9-451d-8950-c92b785b35a3,db9ca3e6-fe53-4cce-b610-c3ad6dc2a726,c1,c2,27,?,?,surb={'id': '6831076a-d62d-4148-afe1-4515f959af08', 'route': ['p2', 'e10', 'i6', 'x5', 'p1', 'c1']}
1769468530.1978817,SENT,c5a83c62-64b6-4176-b092-93524d5b5dcc,62906ef0-1fed-4504-b8cd-45a1360f6c43,c1,c2,3393,?,p1,
1769468530.1980824,CREATED,a618d5ef-267e-4cff-a932-865de4d49277,db9ca3e6-fe53-4cce-b610-c3ad6dc2a726,c1,c2,27,?,?,surb={'id': '6831076a-d62d-4148-afe1-4515f959af08', 'route': ['p2', 'e10', 'i6', 'x5', 'p1', 'c1']}
1769468530.2359898,SENT,acfb1ff4-dcc0-4ad2-9642-96536504ad9b,2ce06654-91fc-42c8-b1ec-11c08856f103,c1,c2,3376,?,p1,
1769468530.236186,CREATED,27d25552-e91f-4cba-90f9-73c8c1e8bbb4,290cec9d-74fe-4968-bbb4-bf7ddb775501,c1,c2,27,?,?,surb={'id': '44f2917a-7ab6-4c1f-9a87-7464a5c6798f', 'route': ['p2', 'e8', 'i1', 'x9', 'p1', 'c1']}
1769468530.3438928,RECEIVED,ebfd3956-d09c-41cb-be86-ed4337342f7f,17f10760-9e0a-4593-b6d7-b8b5b9fedb45,c3,c1,27,p1,?,surb={'id': '1d573e1e-16f1-4309-8272-c8ad7d430785', 'route': ['p1', 'e2', 'i6', 'x2', 'p3', 'c3']}
1769468530.6821291,SENT,7dbab8a6-7be2-4e4f-8133-6a116bd34410,229d5799-ca20-45ab-a972-4a809b57880a,c1,c2,3379,?,p1,
1769468530.6822083,CREATED,0674bfe5-7d8d-4ea7-8bcd-f584e2efafd3,290cec9d-74fe-4968-bbb4-bf7ddb775501,c1,c2,27,?,?,surb={'id': '44f2917a-7ab6-4c1f-9a87-7464a5c6798f', 'route': ['p2', 'e8', 'i1', 'x9', 'p1', 'c1']}
1769468530.8859458,SENT,86097229-aa12-4d86-b29f-82ed13c72bd7,b06d7498-0efc-4fe2-8876-db68f8c6ccbc,c1,c2,3391,?,p1,
