timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468306.2503614,SENT,52ce3cc0-853a-402a-a878-300edd048af3,86429522-00e3-4ee8-8d5c-c41292c9c586,c3,c1,3379,?,p3,
1769468306.2505095,CREATED,fdb2e123-d4df-4458-8db0-a808a4ac2db5,76e84ea3-dca8-4fe5-acf0-cc5d3968f723,c3,c1,26,?,?,surb={'id': '55877d13-0218-487a-9b04-64e0fffc0f06', 'route': ['p1', 'e9', 'i9', 'x3', 'p3', 'c3']}
1769468306.3498056,SENT,17a447f4-ab2b-4b78-9798-8f9d65abd3e0,f94fe305-b3b2-4536-90a8-dba4a8d3f934,c3,c1,3375,?,p3,
1769468306.3499563,CREATED,2e3bc7e1-4b9e-42d2-ad06-2babe61c49f1,76e84ea3-dca8-4fe5-acf0-cc5d3968f723,c3,c1,26,?,?,surb={'id': '55877d13-0218-487a-9b04-64e0fffc0f06', 'route': ['p1', 'e9', 'i9', 'x3', 'p3', 'c3']}
1769468306.5574243,SENT,762bbbeb-9737-46e7-be4a-0711a8828e11,86804731-06c6-45f3-91ed-1d221886572c,c3,c1,3397,?,p3,
1769468306.557579,CREATED,3bb94201-e4bc-4cc0-8f52-097d620879b6,25efacae-222d-42ff-96ea-348f95f39720,c3,c1,27,?,?,surb={'id': 'bec9d2f1-259b-490d-b86b-ad67f4f68020', 'route': ['p1', 'e3', 'i4', 'x4', 'p3', 'c3']}
1769468306.5935304,SENT,fb9684a4-53bf-424c-bb4d-c78cd2f9b973,7b0728cd-78a2-4dc8-884f-f8e9a8012616,c3,c1,3387,?,p3,
1769468306.593633,CREATED,acc4e411-6247-43bd-8485-143164e973f3,25efacae-222d-42ff-96ea-348f95f39720,c3,c1,27,?,?,surb={'id': 'bec9d2f1-259b-490d-b86b-ad67f4f68020', 'route': ['p1', 'e3', 'i4', 'x4', 'p3', 'c3']}
1769468306.6929154,RECEIVED,3a7b984e-b1f6-43c6-8c8a-2fd06b1aa216,a1591074-3056-4f38-9cda-552299756402,c4,c3,27,p3,?,surb={'id': 'd8178d23-de50-4d7e-8c9e-4a25e3786549', 'route': ['p3', 'e5', 'i7', 'x7', 'p1', 'c4']}
1769468306.8754165,SENT,78f8b024-3309-4f02-8d7a-ca696d4c725f,f237ec0d-9983-4121-9126-1841d17c5295,c3,c1,3360,?,p3,
1769468306.875493,CREATED,f305b96d-121f-4ad8-8f05-31365e8b86f7,eb16d28f-ad1c-4c55-b547-4d76113a81b4,c3,c1,26,?,?,surb={'id': '7238e05d-1705-4099-80f1-ae2351802d4f', 'route': ['p1', 'e2', 'i10', 'x3', 'p3', 'c3']}
1769468307.3117495,SENT,9abd7648-40ab-4edb-9e98-5c4466ea5328,98991b64-e799-4d87-87c1-a60d42819539,c3,c1,3376,?,p3,
1769468307.3118963,CREATED,ba784da3-28a6-4990-b663-988303355e4d,eb16d28f-ad1c-4c55-b547-4d76113a81b4,c3,c1,26,?,?,surb={'id': '7238e05d-1705-4099-80f1-ae2351802d4f', 'route': ['p1', 'e2', 'i10', 'x3', 'p3', 'c3']}
1769468307.362032,SENT,0d365fc6-8c7b-450d-8176-878d883b4eee,7bd83872-a1eb-4036-8462-f76d3285961b,c3,c1,3392,?,p3,
1769468307.3622234,CREATED,31f1647c-142d-4081-980f-28393f0498fe,d55b3041-17ee-49c9-99c1-6e68b9431b2b,c3,c1,27,?,?,surb={'id': '21641320-1e02-48ac-bb26-4c48595e77a5', 'route': ['p1', 'e10', 'i4', 'x11', 'p3', 'c3']}
1769468307.4389672,RECEIVED,b0232067-7b13-4d2e-893d-077b597272c1,707cf7ed-ca06-44d1-a19f-7721f4426471,c4,c3,26,p3,?,surb={'id': 'ea8bea70-72a9-4660-96c7-615fa5fb2ea8', 'route': ['p3', 'e9', 'i2', 'x7', 'p1', 'c4']}
1769468307.588625,RECEIVED,79b84fe7-4a85-45e1-93ef-4c5e35ceb600,3014162a-7d90-4989-95dc-7a85aa035399,c4,c3,26,p3,?,surb={'id': 'f0ce06c2-564f-4ff4-8c29-d45403da90be', 'route': ['p3', 'e4', 'i2', 'x9', 'p1', 'c4']}
1769468307.6406016,RECEIVED,2bca9525-8824-47c1-819d-d02edfd79382,3014162a-7d90-4989-95dc-7a85aa035399,c4,c3,26,p3,?,surb={'id': 'f0ce06c2-564f-4ff4-8c29-d45403da90be', 'route': ['p3', 'e4', 'i2', 'x9', 'p1', 'c4']}
1769468307.9662535,SENT,c061c549-9602-49a6-901a-cde5198caf35,e53ea0d7-f652-48ee-8c7f-b50146fb970c,c3,c1,3395,?,p3,
1769468307.9663384,CREATED,7760e713-b82e-4ba6-99c0-4ae15c873562,d55b3041-17ee-49c9-99c1-6e68b9431b2b,c3,c1,27,?,?,surb={'id': '21641320-1e02-48ac-bb26-4c48595e77a5', 'route': ['p1', 'e10', 'i4', 'x11', 'p3', 'c3']}
1769468308.245117,RECEIVED,a4ae4e4b-f015-4fee-b689-02a52b53fdbe,963e3121-1616-472a-9662-418708baa6b9,c4,c3,27,p3,?,surb={'id': 'a77c83f2-1981-4e12-83f6-6cb346eee3d2', 'route': ['p3', 'e5', 'i1', 'x4', 'p1', 'c4']}
1769468308.5701306,SENT,1e50d8ad-a5d4-4ce9-986d-9d555fd850ad,72041b79-6a19-4cad-a0bb-311cb505a21c,c3,c1,3380,?,p3,
1769468308.5702116,CREATED,755a59a1-e47e-4aba-8521-6d0925f3d964,572e4de0-e455-45fd-bd41-990691c2f71f,c3,c1,26,?,?,surb={'id': 'a0050088-c961-426e-8552-5158265582d3', 'route': ['p1', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769468308.6470702,RECEIVED,9c4bad76-3c4d-4018-987e-2827683c468a,e0fa27a3-c78b-4435-b8c9-52ec9b27c485,c4,c3,27,p3,?,surb={'id': '2621ae50-bbbb-4578-b09e-b5913541f205', 'route': ['p3', 'e6', 'i7', 'x5', 'p1', 'c4']}
1769468308.7058418,SENT,8f9fc9a9-6cf6-4b5d-8ae1-9be846968507,6ffc0099-7e41-4bb1-a87c-aeba53e8516e,c3,c1,3360,?,p3,
1769468308.70589,CREATED,e2b9f194-2abc-47a9-85fc-5579f0674048,572e4de0-e455-45fd-bd41-990691c2f71f,c3,c1,26,?,?,surb={'id': 'a0050088-c961-426e-8552-5158265582d3', 'route': ['p1', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769468309.1753626,RECEIVED,9809a845-9db6-45ab-a513-310c23726dbe,22769e6d-c7bf-4136-9f1a-ddf8719c2f60,c4,c3,27,p3,?,surb={'id': 'e6790b00-fa44-4abb-8d40-ab4ef320120f', 'route': ['p3', 'e7', 'i4', 'x11', 'p1', 'c4']}
1769468309.2978332,SENT,61dcd93e-3b07-4b9d-afcf-c5ee6d52f635,9eadeca8-4b1b-4ac5-a8b5-283592e6b82a,c3,c1,3396,?,p3,
1769468309.2979825,CREATED,281fc9e7-56f9-4997-bafd-29de5994fc8f,447597f7-6696-4c8c-b0a6-61e6e1000045,c3,c1,27,?,?,surb={'id': 'a37a73de-058f-46f8-87be-f0e100bafe38', 'route': ['p1', 'e11', 'i12', 'x2', 'p3', 'c3']}
1769468309.3582282,RECEIVED,78729252-3d6b-4f1c-8952-73e7c2b00843,088ea5c7-b2ca-4bcc-b81c-575598a36d45,c4,c3,27,p3,?,surb={'id': 'a53a71bf-8882-49cf-b66d-298512954850', 'route': ['p3', 'e9', 'i9', 'x11', 'p1', 'c4']}
1769468309.363153,RECEIVED,8a3ac6b3-2a52-4357-8bf2-8a4231ffd0f5,5f415518-78df-4011-8c91-0ade1b685158,c4,c3,27,p3,?,surb={'id': '6dad3c51-623f-473e-bf2c-80184fda78b7', 'route': ['p3', 'e12', 'i8', 'x3', 'p1', 'c4']}
1769468309.5099106,RECEIVED,04d5b0cc-56d6-423c-b4ba-ec9c7dd2c54a,22769e6d-c7bf-4136-9f1a-ddf8719c2f60,c4,c3,27,p3,?,surb={'id': 'e6790b00-fa44-4abb-8d40-ab4ef320120f', 'route': ['p3', 'e7', 'i4', 'x11', 'p1', 'c4']}
1769468309.5440094,RECEIVED,67f91d63-bd0b-46fe-8289-b5f9de695e48,e87db318-077b-4c34-bb35-3bb4fb2dc3fa,c4,c3,26,p3,?,surb={'id': '6e30ed10-91a0-466f-8d05-3e8d86e4b1dd', 'route': ['p3', 'e1', 'i1', 'x1', 'p1', 'c4']}
1769468309.8452454,SENT,151ea226-cab2-4ec8-8dfb-ac6fe911c216,982767f0-cf5a-4669-9b47-70bc4a7372b0,c3,c1,3394,?,p3,
1769468309.8453236,CREATED,5856e0f9-e94a-44bd-9c96-bc9a3ecaa7f1,447597f7-6696-4c8c-b0a6-61e6e1000045,c3,c1,27,?,?,surb={'id': 'a37a73de-058f-46f8-87be-f0e100bafe38', 'route': ['p1', 'e11', 'i12', 'x2', 'p3', 'c3']}
1769468309.937773,SENT,a9ccc017-b0c4-4368-8f30-c1aa65b37e26,c37b4e6f-a53c-443f-aa3f-3bb3ec412ddd,c3,c1,3387,?,p3,
1769468309.9378712,CREATED,4efd0106-6b91-490b-9f56-6e018a4074a8,7aa351f7-ef25-4e99-bb3f-c40794f1c225,c3,c1,27,?,?,surb={'id': 'c80e5e6b-87cf-4594-b1f8-d7d66a23f085', 'route': ['p1', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769468310.3147397,RECEIVED,474755ae-bc09-4c50-9c8a-a56b228cdf6c,f098fdf7-1775-401a-9eae-af7be7bb72eb,c4,c3,26,p3,?,surb={'id': 'cd4e403d-e04d-4201-bb95-e8f2faa83486', 'route': ['p3', 'e10', 'i7', 'x8', 'p1', 'c4']}
1769468310.562523,RECEIVED,bea7a293-d12a-4385-a237-339f02198fdd,d5d9fb8a-6da9-421e-b4fa-342fdbbaba4e,c4,c3,27,p3,?,surb={'id': '0db4ddf7-b071-43da-a8ba-c56a6c007cce', 'route': ['p3', 'e12', 'i10', 'x10', 'p1', 'c4']}
1769468310.6687925,RECEIVED,5968bf36-4537-497b-b126-750f90a71b76,5f415518-78df-4011-8c91-0ade1b685158,c4,c3,27,p3,?,surb={'id': '6dad3c51-623f-473e-bf2c-80184fda78b7', 'route': ['p3', 'e12', 'i8', 'x3', 'p1', 'c4']}
1769468311.1727202,RECEIVED,8fa3b898-a2e3-43c0-8eef-ccf8420d4e47,e87db318-077b-4c34-bb35-3bb4fb2dc3fa,c4,c3,26,p3,?,surb={'id': '6e30ed10-91a0-466f-8d05-3e8d86e4b1dd', 'route': ['p3', 'e1', 'i1', 'x1', 'p1', 'c4']}
1769468311.620953,RECEIVED,510335a7-a8ad-4aa0-a525-04b3e39d3b85,0390b5e1-7796-480c-a9cf-f7ac1cbe37fd,c4,c3,27,p3,?,surb={'id': 'e2dde411-6286-4827-ab59-02ccbfedb121', 'route': ['p3', 'e6', 'i11', 'x4', 'p1', 'c4']}
1769468312.3633072,RECEIVED,e06c5e9a-b2bf-4655-943a-2702bb8d03b2,afaae50c-77e0-40d5-a247-4039df0bf6ff,c4,c3,25,p3,?,surb={'id': '46f9260d-b4e5-4d92-b3ab-91dc016f02f2', 'route': ['p3', 'e8', 'i7', 'x8', 'p1', 'c4']}
1769468312.7052593,SENT,e6eb31e2-b8ef-455c-a3b0-3751c9e69350,217230c5-5aac-4198-9001-2b60a847b43f,c3,c1,3371,?,p3,
1769468312.705414,CREATED,12a5489f-732e-44cc-806b-81fd1d346dc2,7aa351f7-ef25-4e99-bb3f-c40794f1c225,c3,c1,27,?,?,surb={'id': 'c80e5e6b-87cf-4594-b1f8-d7d66a23f085', 'route': ['p1', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769468312.840192,RECEIVED,2fb7f5d8-085d-4a33-8149-08a7c5af823b,0390b5e1-7796-480c-a9cf-f7ac1cbe37fd,c4,c3,27,p3,?,surb={'id': 'e2dde411-6286-4827-ab59-02ccbfedb121', 'route': ['p3', 'e6', 'i11', 'x4', 'p1', 'c4']}
1769468312.892408,SENT,469aa6d8-db48-4c43-a97d-76819573be8c,6baf1208-0a06-4851-a480-438d215b92e4,c3,c1,3384,?,p3,
1769468312.8925607,CREATED,32b38551-1215-4a55-9934-ac20041b7dac,a2f343e0-dd80-4e75-8567-6c65a4376de8,c3,c1,27,?,?,surb={'id': 'fd8bb407-bbd4-48d5-843a-eb5dc240c2e7', 'route': ['p1', 'e9', 'i9', 'x6', 'p3', 'c3']}
1769468312.965903,RECEIVED,c254cb26-030f-4631-aa3c-f1b1591cfad9,d72184f4-0f29-4165-9c3a-d300f2070e11,c4,c3,27,p3,?,surb={'id': '95f01333-75f8-435a-a41d-25546bb5d88f', 'route': ['p3', 'e2', 'i4', 'x3', 'p1', 'c4']}
1769468312.9828603,RECEIVED,1bb1db46-95b3-47e0-8560-301ded7b6e62,f098fdf7-1775-401a-9eae-af7be7bb72eb,c4,c3,26,p3,?,surb={'id': 'cd4e403d-e04d-4201-bb95-e8f2faa83486', 'route': ['p3', 'e10', 'i7', 'x8', 'p1', 'c4']}
1769468313.034318,SENT,31c5bae9-6b97-46a5-a4b1-fd38cc04785d,4b83e724-84a6-4fb7-8961-4fa4a420091a,c3,c1,3383,?,p3,
1769468313.0343812,CREATED,c6ea8c98-2b1c-4380-9859-e6891fb31660,a2f343e0-dd80-4e75-8567-6c65a4376de8,c3,c1,27,?,?,surb={'id': 'fd8bb407-bbd4-48d5-843a-eb5dc240c2e7', 'route': ['p1', 'e9', 'i9', 'x6', 'p3', 'c3']}
1769468313.0873349,RECEIVED,1cdc4f0f-8e43-4a77-b97f-9fb577f10993,d72184f4-0f29-4165-9c3a-d300f2070e11,c4,c3,27,p3,?,surb={'id': '95f01333-75f8-435a-a41d-25546bb5d88f', 'route': ['p3', 'e2', 'i4', 'x3', 'p1', 'c4']}
1769468313.198493,RECEIVED,b1977d35-2ef3-4737-b994-0df8fd0903d6,d5d9fb8a-6da9-421e-b4fa-342fdbbaba4e,c4,c3,27,p3,?,surb={'id': '0db4ddf7-b071-43da-a8ba-c56a6c007cce', 'route': ['p3', 'e12', 'i10', 'x10', 'p1', 'c4']}
1769468313.2146997,RECEIVED,72f464d8-b27b-4923-9ff2-81afbefb8644,4a1369b4-f8c1-4f43-8e60-a9770555f077,c4,c3,27,p3,?,surb={'id': 'e74f15a8-ab1a-47be-89c9-57b2c7080a78', 'route': ['p3', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769468313.3634007,SENT,12fbd613-14d3-478f-8c0c-3b1ed1323a05,ac541d1d-dc62-47cd-b6d3-3f54bdd7e270,c3,c1,3371,?,p3,
1769468313.363556,CREATED,99be6cef-b056-4242-b163-1da4a5eb0874,106c56e2-7a88-484f-a7cf-d727cb5eb910,c3,c1,27,?,?,surb={'id': 'f32b04f1-e1bc-4c7f-b8e0-aa5de82363a6', 'route': ['p1', 'e4', 'i9', 'x12', 'p3', 'c3']}
1769468313.6144848,RECEIVED,fef9c410-de04-45d9-b45b-928d537738e4,35f084d2-7646-466f-8f87-0af818f582fd,c4,c3,27,p3,?,surb={'id': '2a7dcb5b-6f9a-4a80-a1ec-a1cb85e2aa1a', 'route': ['p3', 'e12', 'i3', 'x11', 'p1', 'c4']}
1769468313.958775,SENT,82a53155-ab07-4ec9-a14d-4b3191a3e427,2d65c401-ff4d-46fa-9cc3-2d915bcd6273,c3,c1,3387,?,p3,
1769468313.9589317,CREATED,b428c914-0d19-4c44-9502-267216074f89,106c56e2-7a88-484f-a7cf-d727cb5eb910,c3,c1,27,?,?,surb={'id': 'f32b04f1-e1bc-4c7f-b8e0-aa5de82363a6', 'route': ['p1', 'e4', 'i9', 'x12', 'p3', 'c3']}
1769468314.1036408,SENT,ff82521e-94a4-403c-b5ac-30103136a413,c6bef3a8-6f0f-4bba-8393-79e33738167e,c3,c1,3391,?,p3,
1769468314.1037893,CREATED,b6c3897e-df55-49f0-835c-3de48ea4f405,8cd00a25-3ecf-4754-9ac9-1c6b9b7941d7,c3,c1,27,?,?,surb={'id': 'd700f943-ebdf-4665-9667-d10c7d5860c6', 'route': ['p1', 'e6', 'i9', 'x12', 'p3', 'c3']}
1769468314.4038763,RECEIVED,1a05b62d-56f2-4824-80c9-66656327a87b,87969e54-c5a5-4842-8a49-7cda2a3bf872,c4,c3,27,p3,?,surb={'id': '069c18c3-ea47-4d14-aaeb-ec93f7c4dda3', 'route': ['p3', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769468314.427782,RECEIVED,177b9a29-27ca-46dc-8803-6ee44e463d91,87969e54-c5a5-4842-8a49-7cda2a3bf872,c4,c3,27,p3,?,surb={'id': '069c18c3-ea47-4d14-aaeb-ec93f7c4dda3', 'route': ['p3', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769468314.5673392,SENT,f4dca3d7-115d-4841-b085-6bfb94fb14b8,e1e7c9fe-4c22-4e8e-9a17-35eaaa3e529f,c3,c1,3359,?,p3,
1769468314.5674312,CREATED,9ce549ed-2f8e-47da-82d3-417cd0949b8d,8cd00a25-3ecf-4754-9ac9-1c6b9b7941d7,c3,c1,27,?,?,surb={'id': 'd700f943-ebdf-4665-9667-d10c7d5860c6', 'route': ['p1', 'e6', 'i9', 'x12', 'p3', 'c3']}
1769468314.569239,RECEIVED,bae9c2a6-2e82-4b8b-bf82-c2a9f1762d0c,1a3f7a5f-e818-4cd2-8fb6-c9d79d22fa4e,c4,c3,27,p3,?,surb={'id': '9a13ceb7-2346-4c08-a853-90d91204bfcf', 'route': ['p3', 'e6', 'i6', 'x2', 'p1', 'c4']}
1769468315.2234192,SENT,a22e2296-923e-4236-94d0-2e18f49de1b8,cbae8c4f-135e-4e06-95eb-6d326f6f2a3c,c3,c1,3400,?,p3,
1769468315.2235754,CREATED,28aa10b8-5037-473f-9995-91aa836a3668,f770d585-f244-4365-b259-d80ce1365e44,c3,c1,27,?,?,surb={'id': 'a579222e-10b0-4478-a372-27f491a1fd7a', 'route': ['p1', 'e1', 'i11', 'x12', 'p3', 'c3']}
1769468315.389683,SENT,11c73614-e80f-499e-940b-a1692cea81cb,3042f7b5-3e1a-449b-b5ec-bbfbc1f50ce7,c3,c1,3388,?,p3,
1769468315.389815,CREATED,a39d39c1-0327-46e6-a915-bf36f26a09a9,f770d585-f244-4365-b259-d80ce1365e44,c3,c1,27,?,?,surb={'id': 'a579222e-10b0-4478-a372-27f491a1fd7a', 'route': ['p1', 'e1', 'i11', 'x12', 'p3', 'c3']}
1769468315.4829395,SENT,0bfd7311-792e-483a-b732-a78209fe37e3,3001ef18-24b8-4451-acf5-61953f0ee2b0,c3,c1,3363,?,p3,
1769468315.4830935,CREATED,b5995a82-78cb-4e8a-b5b8-dba2e2962d17,4a07c41f-350b-4801-90a9-74c6bd4bfb3b,c3,c1,27,?,?,surb={'id': 'a01ad145-decf-4af4-ba32-a0b531b0ab85', 'route': ['p1', 'e10', 'i3', 'x8', 'p3', 'c3']}
1769468315.5798337,SENT,7d6da9ec-4a1d-4268-9e66-6b2845a1c61b,d843d79f-4a71-4d54-b998-3681e9a2d272,c3,c1,3371,?,p3,
1769468315.57997,CREATED,89d49269-0bd2-46cc-89cc-9373525e9452,4a07c41f-350b-4801-90a9-74c6bd4bfb3b,c3,c1,27,?,?,surb={'id': 'a01ad145-decf-4af4-ba32-a0b531b0ab85', 'route': ['p1', 'e10', 'i3', 'x8', 'p3', 'c3']}
1769468315.839531,SENT,fc9ff7bb-e396-4962-a6be-6e153e930f65,85f37045-2368-497a-8778-64c6777f3e23,c3,c1,3400,?,p3,
1769468315.8396626,CREATED,fc83ce7e-5c27-40e6-8dd3-a01f434aeb4e,84ceea25-eac7-4cfe-8956-61c5872f7424,c3,c1,27,?,?,surb={'id': '804e7814-11e9-48f5-ac9a-2854b255290f', 'route': ['p1', 'e1', 'i1', 'x12', 'p3', 'c3']}
1769468316.4251297,SENT,ef6bff75-6ecd-4390-96ef-37ad670ccacf,d9b19a3d-8b35-45ae-b0f5-7a3f80b091fc,c3,c1,3375,?,p3,
1769468316.4252229,CREATED,c849f162-496b-4629-8b3c-bbfc55d090a8,84ceea25-eac7-4cfe-8956-61c5872f7424,c3,c1,27,?,?,surb={'id': '804e7814-11e9-48f5-ac9a-2854b255290f', 'route': ['p1', 'e1', 'i1', 'x12', 'p3', 'c3']}
1769468316.719744,SENT,9ef9bcc6-ce5d-4a91-9164-37c6319761dc,38c4293e-67f3-441f-82a6-4a17275204ca,c3,c1,3359,?,p3,
1769468316.719837,CREATED,d74dad10-d527-4d1c-b1c8-9f318ce452a9,82b36a53-416b-43a5-a27d-66b569760f39,c3,c1,25,?,?,surb={'id': '4627d3d6-6da7-4537-b6b7-e9667ecfa7e0', 'route': ['p1', 'e1', 'i2', 'x12', 'p3', 'c3']}
1769468316.7311344,SENT,12daf10b-6884-4738-a68e-ee44e8d788b8,34ddf945-9e76-4d77-aef2-1b5ac9c78847,c3,c1,3372,?,p3,
1769468316.7312276,CREATED,7c818f38-b318-4e61-8e77-eb6cabc718fe,82b36a53-416b-43a5-a27d-66b569760f39,c3,c1,25,?,?,surb={'id': '4627d3d6-6da7-4537-b6b7-e9667ecfa7e0', 'route': ['p1', 'e1', 'i2', 'x12', 'p3', 'c3']}
1769468317.18609,SENT,4aa4ef51-aee5-45e7-80fe-5e6d56244f4f,7573fee3-d627-4bee-b91d-153bed554a47,c3,c1,3360,?,p3,
1769468317.186181,CREATED,6a59f726-2e49-44d8-ba1e-3149a163dbda,402b7cfd-65e9-4ab2-9a04-87098dfbf505,c3,c1,25,?,?,surb={'id': '1171e590-ca69-47da-a7ee-dbca261ac69a', 'route': ['p1', 'e3', 'i1', 'x2', 'p3', 'c3']}
1769468317.298765,SENT,cc35c62c-1924-4a16-b0dd-ef726385b1f9,0506ff6e-56a1-41e8-8afa-6f8fdd67df3b,c3,c1,3351,?,p3,
1769468317.2989094,CREATED,784e4f8c-3f47-4da9-a253-ff4c59c2c12e,402b7cfd-65e9-4ab2-9a04-87098dfbf505,c3,c1,25,?,?,surb={'id': '1171e590-ca69-47da-a7ee-dbca261ac69a', 'route': ['p1', 'e3', 'i1', 'x2', 'p3', 'c3']}
1769468317.3917365,SENT,38b30155-2e0d-481a-918e-50acfeb6c4ae,907d92d3-e341-4ac3-910b-0931b373fe1b,c3,c1,3376,?,p3,
1769468317.3918877,CREATED,69147c6a-fa30-412f-a705-32f03ecbb618,52df0f80-3a8d-460d-856d-c2fcd8787209,c3,c1,27,?,?,surb={'id': '37152054-5ccc-4e77-b9c4-99a8bd7b8c12', 'route': ['p1', 'e10', 'i1', 'x4', 'p3', 'c3']}
1769468317.6184878,SENT,ea1dac34-ab6a-4aa0-a046-df0837cc41ee,86215897-e231-43a5-bb38-c30776a66308,c3,c1,3378,?,p3,
1769468317.6186771,CREATED,7bfab854-e892-4f9b-a8c1-9d2ca147ef34,52df0f80-3a8d-460d-856d-c2fcd8787209,c3,c1,27,?,?,surb={'id': '37152054-5ccc-4e77-b9c4-99a8bd7b8c12', 'route': ['p1', 'e10', 'i1', 'x4', 'p3', 'c3']}
1769468317.7343712,RECEIVED,dbe324bf-b65a-4e32-b52d-0d8fa330fd15,66381c23-d543-4463-9a00-a4e1df5cde66,c4,c3,27,p3,?,surb={'id': '571f5a5e-7afa-4e76-aec7-117c9abc25fa', 'route': ['p3', 'e3', 'i10', 'x6', 'p1', 'c4']}
1769468317.809384,RECEIVED,1a62ddbd-f099-45d6-8596-406deea52a3e,35f084d2-7646-466f-8f87-0af818f582fd,c4,c3,27,p3,?,surb={'id': '2a7dcb5b-6f9a-4a80-a1ec-a1cb85e2aa1a', 'route': ['p3', 'e12', 'i3', 'x11', 'p1', 'c4']}
1769468317.826139,RECEIVED,4422d324-fab4-4ea8-829d-1c7322ebf757,66381c23-d543-4463-9a00-a4e1df5cde66,c4,c3,27,p3,?,surb={'id': '571f5a5e-7afa-4e76-aec7-117c9abc25fa', 'route': ['p3', 'e3', 'i10', 'x6', 'p1', 'c4']}
1769468317.856722,RECEIVED,87655f16-2e94-4635-8a73-86a097aa3df5,8752a471-c22b-4114-9166-0aa9aae8f149,c4,c3,27,p3,?,surb={'id': 'e016c8c4-fb57-49c1-9b58-03ff94e0f9b5', 'route': ['p3', 'e6', 'i10', 'x11', 'p1', 'c4']}
1769468317.871659,RECEIVED,5b8facce-f4b6-439d-8918-d999295000f7,3ddc4e6a-831a-4dfc-acbc-fb17e5863cb0,c4,c3,27,p3,?,surb={'id': '6a2007a2-5903-4eb9-ba5b-7a4120e87fbd', 'route': ['p3', 'e3', 'i6', 'x9', 'p1', 'c4']}
1769468318.2160351,SENT,0481d484-53f5-4370-86fe-936c8d885ecc,2bb368fb-a424-4da9-8af8-56748ddc78cc,c3,c1,3364,?,p3,
1769468318.2162144,CREATED,660130cb-66c0-42b4-9af9-9f130f9456fc,06d7b0a7-ffa9-460e-9d05-6ad32fc51791,c3,c1,27,?,?,surb={'id': '0bbc9f9c-dad4-49ad-b4d8-af6c01c23682', 'route': ['p1', 'e5', 'i6', 'x4', 'p3', 'c3']}
1769468319.0199862,SENT,cadb4acc-1efc-4c61-8a08-95a4971b6215,d55f6311-1dc8-4fba-940e-b76e237d09c3,c3,c1,3361,?,p3,
1769468319.0202463,CREATED,fc7a5c02-2b2a-463f-8a30-8c8ecd70a211,06d7b0a7-ffa9-460e-9d05-6ad32fc51791,c3,c1,27,?,?,surb={'id': '0bbc9f9c-dad4-49ad-b4d8-af6c01c23682', 'route': ['p1', 'e5', 'i6', 'x4', 'p3', 'c3']}
1769468319.1885653,RECEIVED,0d265561-e004-4d73-87cc-329353ed0f4e,08c102d0-0fad-4a59-b432-d10e510f692e,c4,c3,27,p3,?,surb={'id': '6d8c5558-853e-4da4-8613-998a57cf8695', 'route': ['p3', 'e10', 'i6', 'x4', 'p1', 'c4']}
1769468319.3014355,SENT,41a06551-77a5-46cf-a375-5bd5fa522b06,806e3a57-14d0-4f23-987d-5daed720138b,c3,c1,3379,?,p3,
1769468319.3015728,CREATED,29154124-75e7-4d4b-a3f0-38d564551910,b78226d9-539a-47ad-b3ad-29c79d5e7d0c,c3,c1,27,?,?,surb={'id': '91aa0ef6-e6a6-4549-8ecd-65ee9bdc3483', 'route': ['p1', 'e7', 'i8', 'x10', 'p3', 'c3']}
1769468319.694445,RECEIVED,2875a825-7745-4efe-b0f8-84dade170f3f,958e055b-c29d-4dd3-8f8f-7949447d7d15,c4,c3,26,p3,?,surb={'id': 'cd9d7916-ba16-4b04-bf99-48118c7d710b', 'route': ['p3', 'e3', 'i7', 'x11', 'p1', 'c4']}
1769468319.8188949,SENT,c36c84cb-bce4-4650-b01c-ab761d623f8e,aaa2d1d8-f4c6-4e5a-92bf-a5bc9b245f25,c3,c1,3389,?,p3,
1769468319.8189654,CREATED,fdcd5d7c-5c04-40b4-b45e-46e6fc865e9b,b78226d9-539a-47ad-b3ad-29c79d5e7d0c,c3,c1,27,?,?,surb={'id': '91aa0ef6-e6a6-4549-8ecd-65ee9bdc3483', 'route': ['p1', 'e7', 'i8', 'x10', 'p3', 'c3']}
1769468319.8575032,RECEIVED,ba06d7f5-a706-47a5-8ce7-62b3bed5adaa,8615fe9c-b7ab-4903-9842-a3a43cd4b077,c4,c3,26,p3,?,surb={'id': '2ec18893-9ded-4c39-9d13-8296d42e03e2', 'route': ['p3', 'e1', 'i5', 'x11', 'p1', 'c4']}
1769468320.4390285,RECEIVED,7e1cfbde-c771-482e-a38e-d082a71bf392,28b0022a-a250-4f4f-8bd6-a88e13c6fd22,c4,c3,27,p3,?,surb={'id': '2159bf29-cb55-4bac-9c13-9d6b1b626897', 'route': ['p3', 'e7', 'i10', 'x2', 'p1', 'c4']}
